geo,time,ag_lnd_frst_zs
rus,2008,49.70194
rus,2009,49.73776
rus,2010,49.77359
rus,2011,49.77108
rus,2012,49.76858
rus,2013,49.76607
rus,2014,49.76357
rus,2015,49.76106
rus,2016,49.7727
rus,2017,49.78434
rus,2018,49.78434
rus,2019,49.78434
rus,2020,49.78434
rwa,1990,12.84961
rwa,1991,12.72801
rwa,1992,12.6064
rwa,1993,12.4848
rwa,1994,12.36319
rwa,1995,12.24159
rwa,1996,12.11998
rwa,1997,11.99838
rwa,1998,11.87677
rwa,1999,11.75517
rwa,2000,11.63356
rwa,2001,11.54439
rwa,2002,11.45521
rwa,2003,11.36603
rwa,2004,11.27685
rwa,2005,11.18768
rwa,2006,11.0985
rwa,2007,11.00932
rwa,2008,10.92015
rwa,2009,10.83097
rwa,2010,10.74179
rwa,2011,10.78233
rwa,2012,10.82286
rwa,2013,10.8634
rwa,2014,10.90393
rwa,2015,10.94447
rwa,2016,11.02554
rwa,2017,11.06607
rwa,2018,11.10661
rwa,2019,11.14714
rwa,2020,11.18768
sau,1990,0.45448
sau,1991,0.45448
sau,1992,0.45448
sau,1993,0.45448
sau,1994,0.45448
sau,1995,0.45448
sau,1996,0.45448
sau,1997,0.45448
sau,1998,0.45448
sau,1999,0.45448
sau,2000,0.45448
sau,2001,0.45448
sau,2002,0.45448
sau,2003,0.45448
sau,2004,0.45448
sau,2005,0.45448
sau,2006,0.45448
sau,2007,0.45448
sau,2008,0.45448
sau,2009,0.45448
sau,2010,0.45448
sau,2011,0.45448
sau,2012,0.45448
sau,2013,0.45448
sau,2014,0.45448
sau,2015,0.45448
sau,2016,0.45448
sau,2017,0.45448
sau,2018,0.45448
sau,2019,0.45448
sau,2020,0.45448
sdn,2000,8.79607
sdn,2010,8.09283
sdn,2011,10.76414
sdn,2012,10.66989
sdn,2013,10.57568
sdn,2014,10.48162
sdn,2015,10.38739
sdn,2016,10.30055
sdn,2017,10.20746
sdn,2018,10.11439
sdn,2019,10.02129
sdn,2020,9.92819
sen,1990,48.32057
sen,1991,48.08684
sen,1992,47.85311
sen,1993,47.61938
sen,1994,47.38565
sen,1995,47.15192
sen,1996,46.91819
sen,1997,46.68446
sen,1998,46.45073
sen,1999,46.21701
sen,2000,45.98328
sen,2001,45.78331
sen,2002,45.58334
sen,2003,45.38337
sen,2004,45.1834
sen,2005,44.98343
sen,2006,44.78346
sen,2007,44.58349
sen,2008,44.38352
sen,2009,44.18356
sen,2010,43.98359
sen,2011,43.77583
sen,2012,43.56807
sen,2013,43.36031
sen,2014,43.15255
sen,2015,42.94479
sen,2016,42.73703
sen,2017,42.52927
sen,2018,42.32151
sen,2019,42.11375
sen,2020,41.90599
sgp,1990,22.1297
sgp,1991,22.45612
sgp,1992,22.78239
sgp,1993,23.10881
sgp,1994,23.43507
sgp,1995,23.76149
sgp,1996,24.08791
sgp,1997,24.41418
sgp,1998,24.7406
sgp,1999,25.06687
sgp,2000,25.39322
sgp,2001,25.50164
sgp,2002,25.42044
sgp,2003,25.08224
sgp,2004,25.11495
sgp,2005,25.22046
sgp,2006,25.14352
sgp,2007,25.21194
sgp,2008,25.13571
sgp,2009,25.23957
sgp,2010,25.2712
sgp,2011,24.83892
sgp,2012,24.40907
sgp,2013,24.01556
sgp,2014,23.58984
sgp,2015,23.23188
sgp,2016,22.96968
sgp,2017,22.72214
sgp,2018,22.46827
sgp,2019,22.21439
sgp,2020,21.96051
slb,1990,90.92212
slb,1991,90.896
slb,1992,90.86988
slb,1993,90.84377
slb,1994,90.81765
slb,1995,90.79153
slb,1996,90.76542
slb,1997,90.7393
slb,1998,90.71318
slb,1999,90.68707
slb,2000,90.66095
slb,2001,90.6348
slb,2002,90.60865
slb,2003,90.58249
slb,2004,90.55634
slb,2005,90.53019
slb,2006,90.50404
slb,2007,90.47788
slb,2008,90.45173
slb,2009,90.42558
slb,2010,90.39943
slb,2011,90.37328
slb,2012,90.34712
slb,2013,90.32097
slb,2014,90.29482
slb,2015,90.26867
slb,2016,90.24259
slb,2017,90.21651
slb,2018,90.19043
slb,2019,90.16434
slb,2020,90.13826
sle,1990,43.31809
sle,1991,43.04479
sle,1992,42.77149
sle,1993,42.49819
sle,1994,42.22488
sle,1995,41.95158
sle,1996,41.67828
sle,1997,41.40497
sle,1998,41.13167
sle,1999,40.85837
sle,2000,40.58507
sle,2001,40.31176
sle,2002,40.03846
sle,2003,39.76516
sle,2004,39.49185
sle,2005,39.21855
sle,2006,38.94525
sle,2007,38.67195
sle,2008,38.39864
sle,2009,38.12534
sle,2010,37.85204
sle,2011,37.57875
sle,2012,37.30546
sle,2013,37.03217
sle,2014,36.75888
sle,2015,36.48559
sle,2016,36.21225
sle,2017,35.9389
sle,2018,35.66556
sle,2019,35.39221
sle,2020,35.11887
slv,1990,34.69498
slv,1991,34.4778
slv,1992,34.26062
slv,1993,34.04344
slv,1994,33.82625
slv,1995,33.60907
slv,1996,33.39189
slv,1997,33.17471
slv,1998,32.95753
slv,1999,32.74035
slv,2000,32.52317
slv,2001,32.30598
slv,2002,32.0888
slv,2003,31.87162
slv,2004,31.65444
slv,2005,31.43726
slv,2006,31.22008
slv,2007,31.0029
slv,2008,30.78571
slv,2009,30.56853
slv,2010,30.35135
slv,2011,30.13417
slv,2012,29.91699
slv,2013,29.69981
slv,2014,29.48263
slv,2015,29.26544
slv,2016,29.04826
slv,2017,28.83108
slv,2018,28.6139
slv,2019,28.39672
slv,2020,28.17954
smr,1990,16.66667
smr,1991,16.66667
smr,1992,16.66667
smr,1993,16.66667
smr,1994,16.66667
smr,1995,16.66667
smr,1996,16.66667
smr,1997,16.66667
smr,1998,16.66667
smr,1999,16.66667
smr,2000,16.66667
smr,2001,16.66667
smr,2002,16.66667
smr,2003,16.66667
smr,2004,16.66667
smr,2005,16.66667
smr,2006,16.66667
smr,2007,16.66667
smr,2008,16.66667
smr,2009,16.66667
smr,2010,16.66667
smr,2011,16.66667
smr,2012,16.66667
smr,2013,16.66667
smr,2014,16.66667
smr,2015,16.66667
smr,2016,16.66667
smr,2017,16.66667
smr,2018,16.66667
smr,2019,16.66667
smr,2020,16.66667
som,1990,13.20257
som,1991,13.08023
som,1992,12.95789
som,1993,12.83554
som,1994,12.7132
som,1995,12.59086
som,1996,12.46852
som,1997,12.34618
som,1998,12.22383
som,1999,12.10149
som,2000,11.97915
som,2001,11.85681
som,2002,11.73447
som,2003,11.61212
som,2004,11.48978
som,2005,11.36744
som,2006,11.2451
som,2007,11.12276
som,2008,11.00041
som,2009,10.87807
som,2010,10.75573
som,2011,10.63339
som,2012,10.51105
som,2013,10.3887
som,2014,10.26636
som,2015,10.14402
som,2016,10.02168
som,2017,9.89934
som,2018,9.77699
som,2019,9.65465
som,2020,9.53231
srb,1990,28.31008
srb,1991,28.31008
srb,1992,28.31008
srb,1993,28.31008
srb,1994,28.31008
srb,1995,28.31008
srb,1996,28.31008
srb,1997,28.31008
srb,1998,28.31008
srb,1999,28.31008
srb,2000,28.12714
srb,2001,28.31008
srb,2002,28.31008
srb,2003,28.31008
srb,2004,28.31008
srb,2005,28.31008
srb,2006,29.86279
srb,2007,30.15207
srb,2008,30.44134
srb,2009,30.73062
srb,2010,31.01989
srb,2011,31.03483
srb,2012,31.04976
srb,2013,31.06469
srb,2014,31.07962
srb,2015,31.09456
srb,2016,31.10199
srb,2017,31.1212
srb,2018,31.1228
srb,2019,31.12531
srb,2020,31.13023
ssd,2011,11.32475
ssd,2012,11.32484
ssd,2013,11.32486
ssd,2014,11.32513
ssd,2015,11.32513
ssd,2016,11.32535
ssd,2017,11.32537
ssd,2018,11.32566
ssd,2019,11.32566
ssd,2020,11.32566
stp,1990,61.0625
stp,1991,61.03542
stp,1992,61.00833
stp,1993,60.98125
stp,1994,60.95417
stp,1995,60.92708
stp,1996,60.9
stp,1997,60.87292
stp,1998,60.84583
stp,1999,60.81875
stp,2000,60.79167
stp,2001,60.76458
stp,2002,60.7375
stp,2003,60.71042
stp,2004,60.68333
stp,2005,60.65625
stp,2006,60.62917
stp,2007,60.60208
stp,2008,60.575
stp,2009,60.54792
stp,2010,60.52083
stp,2011,59.875
stp,2012,59.22917
stp,2013,58.58333
stp,2014,57.9375
stp,2015,57.29167
stp,2016,56.64583
stp,2017,56
stp,2018,55.35417
stp,2019,54.70833
stp,2020,54.0625
sur,1990,98.57455
sur,1991,98.55099
sur,1992,98.52742
sur,1993,98.50386
sur,1994,98.48029
sur,1995,98.45673
sur,1996,98.43317
sur,1997,98.4096
sur,1998,98.38604
sur,1999,98.36247
sur,2000,98.33891
sur,2001,98.31262
sur,2002,98.28633
sur,2003,98.26004
sur,2004,98.23376
sur,2005,98.20747
sur,2006,98.18118
sur,2007,98.15489
sur,2008,98.1286
sur,2009,98.10231
sur,2010,98.07603
sur,2011,98.01424
sur,2012,97.95246
sur,2013,97.89068
sur,2014,97.8289
sur,2015,97.76712
sur,2016,97.69436
sur,2017,97.64756
sur,2018,97.5691
sur,2019,97.49058
sur,2020,97.41212
svk,1990,39.95842
svk,1991,39.95842
svk,1992,39.95842
svk,1993,39.54593
svk,1994,39.5437
svk,1995,39.54148
svk,1996,39.53925
svk,1997,39.53703
svk,1998,39.5348
svk,1999,39.53258
svk,2000,39.53035
svk,2001,39.56466
svk,2002,39.59896
svk,2003,39.62503
svk,2004,39.66757
svk,2005,39.70187
svk,2006,39.73617
svk,2007,39.77048
svk,2008,39.80478
svk,2009,39.84737
svk,2010,39.88085
svk,2011,39.89931
svk,2012,39.91528
svk,2013,39.93125
svk,2014,39.95387
svk,2015,39.96818
svk,2016,40.00354
svk,2017,40.05616
svk,2018,40.05616
svk,2019,40.05616
svk,2020,40.05616
svn,1990,58.98709
svn,1991,58.98709
svn,1992,59.43396
svn,1993,59.6574
svn,1994,59.88083
svn,1995,60.10427
svn,1996,60.32771
svn,1997,60.55114
svn,1998,60.77458
svn,1999,60.99801
svn,2000,61.22145
svn,2001,61.29096
svn,2002,61.36048
svn,2003,61.42999
svn,2004,61.4995
svn,2005,61.56902
svn,2006,61.63853
svn,2007,61.70804
svn,2008,61.75855
svn,2009,61.82926
svn,2010,61.89753
svn,2011,61.90807
svn,2012,61.91892
svn,2013,61.94638
svn,2014,61.95631
svn,2015,61.95824
svn,2016,61.8593
svn,2017,61.76998
svn,2018,61.67438
svn,2019,61.57307
svn,2020,61.47226
swe,1990,68.38963
swe,1991,68.414
swe,1992,68.43837
swe,1993,68.46274
swe,1994,68.48711
swe,1995,68.51148
swe,1996,68.53585
swe,1997,68.56022
swe,1998,68.58459
swe,1999,68.60896
swe,2000,68.63333
swe,2001,68.6114
swe,2002,68.58946
swe,2003,68.56753
swe,2004,68.5456
swe,2005,68.52366
swe,2006,68.50173
swe,2007,68.4798
swe,2008,68.45786
swe,2009,68.43593
swe,2010,68.414
swe,2011,68.36867
swe,2012,68.82653
swe,2013,68.78087
swe,2014,68.74027
swe,2015,68.69461
swe,2016,68.69461
swe,2017,68.69461
swe,2018,68.69461
swe,2019,68.69461
swe,2020,68.69461
swz,1990,26.81047
swz,1991,26.88105
swz,1992,26.95163
swz,1993,27.02221
swz,1994,27.09279
swz,1995,27.16337
swz,1996,27.23395
swz,1997,27.30453
swz,1998,27.37512
swz,1999,27.4457
swz,2000,27.51628
swz,2001,27.58692
swz,2002,27.65756
swz,2003,27.7282
swz,2004,27.79884
swz,2005,27.86948
swz,2006,27.94012
swz,2007,28.01076
swz,2008,28.0814
swz,2009,28.15203
swz,2010,28.22267
swz,2011,28.29326
swz,2012,28.36384
swz,2013,28.43442
swz,2014,28.505
swz,2015,28.57558
swz,2016,28.64651
swz,2017,28.71686
swz,2018,28.78721
swz,2019,28.85756
swz,2020,28.92791
sxm,2000,10.88235
sxm,2010,10.88235
sxm,2011,10.88235
sxm,2012,10.88235
sxm,2013,10.88235
sxm,2014,10.88235
sxm,2015,10.88235
sxm,2016,10.88235
sxm,2017,10.88235
sxm,2018,10.88235
sxm,2019,10.88235
sxm,2020,10.88235
syc,1990,73.26087
syc,1991,73.26087
syc,1992,73.26087
syc,1993,73.26087
syc,1994,73.26087
syc,1995,73.26087
syc,1996,73.26087
syc,1997,73.26087
syc,1998,73.26087
syc,1999,73.26087
syc,2000,73.26087
syc,2001,73.26087
syc,2002,73.26087
syc,2003,73.26087
syc,2004,73.26087
syc,2005,73.26087
syc,2006,73.26087
syc,2007,73.26087
syc,2008,73.26087
syc,2009,73.26087
syc,2010,73.26087
syc,2011,73.26087
syc,2012,73.26087
syc,2013,73.26087
syc,2014,73.26087
syc,2015,73.26087
syc,2016,73.26087
syc,2017,73.26087
syc,2018,73.26087
syc,2019,73.26087
syc,2020,73.26087
syr,1990,2.02459
syr,1991,2.05724
syr,1992,2.08989
syr,1993,2.12254
syr,1994,2.15519
syr,1995,2.18783
syr,1996,2.22048
syr,1997,2.25313
syr,1998,2.28578
syr,1999,2.31842
syr,2000,2.35107
syr,2001,2.38372
syr,2002,2.41637
syr,2003,2.45155
syr,2004,2.4845
syr,2005,2.51719
syr,2006,2.54904
syr,2007,2.58157
syr,2008,2.61425
syr,2009,2.64692
syr,2010,2.67974
syr,2011,2.71241
syr,2012,2.74509
syr,2013,2.77776
syr,2014,2.81043
syr,2015,2.84311
syr,2016,2.84311
syr,2017,2.84311
syr,2018,2.84311
syr,2019,2.84311
syr,2020,2.84311
tca,1990,11.07368
tca,1991,11.07368
tca,1992,11.07368
tca,1993,11.07368
tca,1994,11.07368
tca,1995,11.07368
tca,1996,11.07368
tca,1997,11.07368
tca,1998,11.07368
tca,1999,11.07368
tca,2000,11.07368
tca,2001,11.07368
tca,2002,11.07368
tca,2003,11.07368
tca,2004,11.07368
tca,2005,11.07368
tca,2006,11.07368
tca,2007,11.07368
tca,2008,11.07368
tca,2009,11.07368
tca,2010,11.07368
tca,2011,11.07368
tca,2012,11.07368
tca,2013,11.07368
tca,2014,11.07368
tca,2015,11.07368
tca,2016,11.07368
tca,2017,11.07368
tca,2018,11.07368
tca,2019,11.07368
tca,2020,11.07368
tcd,1990,5.34466
tcd,1991,5.31472
tcd,1992,5.28478
tcd,1993,5.25484
tcd,1994,5.2249
tcd,1995,5.19497
tcd,1996,5.16503
tcd,1997,5.13509
tcd,1998,5.10515
tcd,1999,5.07521
tcd,2000,5.04527
tcd,2001,4.97991
tcd,2002,4.91455
tcd,2003,4.84919
tcd,2004,4.78383
tcd,2005,4.71847
tcd,2006,4.65311
tcd,2007,4.58775
tcd,2008,4.5224
tcd,2009,4.45704
tcd,2010,4.39168
tcd,2011,4.29003
tcd,2012,4.18837
tcd,2013,4.08672
tcd,2014,3.98507
tcd,2015,3.88342
tcd,2016,3.78733
tcd,2017,3.69361
tcd,2018,3.60149
tcd,2019,3.51175
tcd,2020,3.42519
tgo,1990,25.03512
tgo,1991,24.86377
tgo,1992,24.69242
tgo,1993,24.52107
tgo,1994,24.34973
tgo,1995,24.17838
tgo,1996,24.00703
tgo,1997,23.83568
tgo,1998,23.66434
tgo,1999,23.49299
tgo,2000,23.32164
tgo,2001,23.26723
tgo,2002,23.21282
tgo,2003,23.15841
tgo,2004,23.104
tgo,2005,23.04959
tgo,2006,22.99518
tgo,2007,22.94076
tgo,2008,22.88635
tgo,2009,22.83194
tgo,2010,22.77753
tgo,2011,22.72311
tgo,2012,22.66869
tgo,2013,22.61427
tgo,2014,22.55985
tgo,2015,22.50542
tgo,2016,22.451
tgo,2017,22.39658
tgo,2018,22.34216
tgo,2019,22.28774
tgo,2020,22.23331
tha,1990,37.89661
tha,1991,37.82556
tha,1992,37.75451
tha,1993,37.68345
tha,1994,37.6124
tha,1995,37.54135
tha,1996,37.4703
tha,1997,37.39924
tha,1998,37.32819
tha,1999,37.25714
tha,2000,37.18609
tha,2001,37.3965
tha,2002,37.60692
tha,2003,37.81734
tha,2004,38.02776
tha,2005,38.23817
tha,2006,38.44859
tha,2007,38.65901
tha,2008,38.86942
tha,2009,39.07984
tha,2010,39.29026
tha,2011,39.28556
tha,2012,39.28086
tha,2013,39.27617
tha,2014,39.27147
tha,2015,39.26677
tha,2016,39.18065
tha,2017,39.11018
tha,2018,39.03972
tha,2019,38.96925
tha,2020,38.89878
tjk,1990,2.91512
tjk,1991,2.91512
tjk,1992,2.91798
tjk,1993,2.91941
tjk,1994,2.92083
tjk,1995,2.92226
tjk,1996,2.92369
tjk,1997,2.92512
tjk,1998,2.92655
tjk,1999,2.92798
tjk,2000,2.92941
tjk,2001,2.92941
tjk,2002,2.92941
tjk,2003,2.92941
tjk,2004,2.92941
tjk,2005,2.92941
tjk,2006,2.92941
tjk,2007,2.92941
tjk,2008,2.92941
tjk,2009,2.92941
tjk,2010,2.92941
tjk,2011,2.94627
tjk,2012,2.96313
tjk,2013,2.97999
tjk,2014,3.02221
tjk,2015,3.03912
tjk,2016,3.03912
tjk,2017,3.03912
tjk,2018,3.03912
tjk,2019,3.04633
tjk,2020,3.05353
tkm,1990,8.78216
tkm,1991,8.78216
tkm,1992,8.78216
tkm,1993,8.78216
tkm,1994,8.78216
tkm,1995,8.78216
tkm,1996,8.78216
tkm,1997,8.78216
tkm,1998,8.78216
tkm,1999,8.78216
tkm,2000,8.78216
tkm,2001,8.78216
tkm,2002,8.78216
tkm,2003,8.78216
tkm,2004,8.78216
tkm,2005,8.78216
tkm,2006,8.78216
tkm,2007,8.78216
tkm,2008,8.78216
tkm,2009,8.78216
tkm,2010,8.78216
tkm,2011,8.78216
tkm,2012,8.78216
tkm,2013,8.78216
tkm,2014,8.78216
tkm,2015,8.78216
tkm,2016,8.78216
tkm,2017,8.78216
tkm,2018,8.78216
tkm,2019,8.78216
tkm,2020,8.78216
tls,1990,64.76799
tls,1991,64.67384
tls,1992,64.57969
tls,1993,64.48554
tls,1994,64.39139
tls,1995,64.29724
tls,1996,64.20309
tls,1997,64.10894
tls,1998,64.01479
tls,1999,63.92065
tls,2000,63.8265
tls,2001,63.73235
tls,2002,63.6382
tls,2003,63.54405
tls,2004,63.4499
tls,2005,63.35575
tls,2006,63.2616
tls,2007,63.16745
tls,2008,63.0733
tls,2009,62.97915
tls,2010,62.885
tls,2011,62.79085
tls,2012,62.6967
tls,2013,62.60256
tls,2014,62.50841
tls,2015,62.41426
tls,2016,62.32011
tls,2017,62.24613
tls,2018,62.13181
tls,2019,62.03766
tls,2020,61.94351
ton,1990,12.43056
ton,1991,12.43056
ton,1992,12.43056
ton,1993,12.43056
ton,1994,12.43056
ton,1995,12.43056
ton,1996,12.43056
ton,1997,12.43056
ton,1998,12.43056
ton,1999,12.43056
ton,2000,12.43056
ton,2001,12.43056
ton,2002,12.43056
ton,2003,12.43056
ton,2004,12.43056
ton,2005,12.43056
ton,2006,12.43056
ton,2007,12.43056
ton,2008,12.43056
ton,2009,12.43056
ton,2010,12.43056
ton,2011,12.43056
ton,2012,12.43056
ton,2013,12.43056
ton,2014,12.43056
ton,2015,12.43056
ton,2016,12.43056
ton,2017,12.43056
ton,2018,12.43056
ton,2019,12.43056
ton,2020,12.43056
tto,1990,47.18519
tto,1991,47.07973
tto,1992,46.97427
tto,1993,46.86881
tto,1994,46.76335
tto,1995,46.65789
tto,1996,46.55244
tto,1997,46.44698
tto,1998,46.34152
tto,1999,46.23606
tto,2000,46.1306
tto,2001,46.04795
tto,2002,45.9653
tto,2003,45.88265
tto,2004,45.8
tto,2005,45.71735
tto,2006,45.6347
tto,2007,45.55205
tto,2008,45.4694
tto,2009,45.38674
tto,2010,45.30409
tto,2011,45.22144
tto,2012,45.13879
tto,2013,45.05614
tto,2014,44.97349
tto,2015,44.89084
tto,2016,44.80897
tto,2017,44.7271
tto,2018,44.64522
tto,2019,44.56335
tto,2020,44.48148
tun,1990,4.14506
tun,1991,4.16043
tun,1992,4.17579
tun,1993,4.19116
tun,1994,4.20653
tun,1995,4.22189
tun,1996,4.23726
tun,1997,4.25263
tun,1998,4.26799
tun,1999,4.28336
tun,2000,4.29873
tun,2001,4.31133
tun,2002,4.32393
tun,2003,4.33653
tun,2004,4.34914
tun,2005,4.36174
tun,2006,4.37434
tun,2007,4.38695
tun,2008,4.39955
tun,2009,4.41215
tun,2010,4.42476
tun,2011,4.4346
tun,2012,4.44445
tun,2013,4.4543
tun,2014,4.46415
tun,2015,4.474
tun,2016,4.48384
tun,2017,4.49369
tun,2018,4.50354
tun,2019,4.51339
tun,2020,4.52324
tur,1990,25.70518
tur,1991,25.75259
tur,1992,25.8
tur,1993,25.84741
tur,1994,25.89482
tur,1995,25.94223
tur,1996,25.98963
tur,1997,26.03704
tur,1998,26.08445
tur,1999,26.13186
tur,2000,26.17927
tur,2001,26.30072
tur,2002,26.42217
tur,2003,26.54362
tur,2004,26.66508
tur,2005,26.78653
tur,2006,26.90798
tur,2007,27.02943
tur,2008,27.15088
tur,2009,27.27233
tur,2010,27.39379
tur,2011,27.53599
tur,2012,27.67819
tur,2013,27.8204
tur,2014,27.9626
tur,2015,28.1048
tur,2016,28.1048
tur,2017,28.26353
tur,2018,28.46609
tur,2019,28.66879
tur,2020,28.87148
tuv,1990,33.33333
tuv,1991,33.33333
tuv,1992,33.33333
tuv,1993,33.33333
tuv,1994,33.33333
tuv,1995,33.33333
tuv,1996,33.33333
tuv,1997,33.33333
tuv,1998,33.33333
tuv,1999,33.33333
tuv,2000,33.33333
tuv,2001,33.33333
tuv,2002,33.33333
tuv,2003,33.33333
tuv,2004,33.33333
tuv,2005,33.33333
tuv,2006,33.33333
tuv,2007,33.33333
tuv,2008,33.33333
tuv,2009,33.33333
tuv,2010,33.33333
tuv,2011,33.33333
tuv,2012,33.33333
tuv,2013,33.33333
tuv,2014,33.33333
tuv,2015,33.33333
tuv,2016,33.33333
tuv,2017,33.33333
tuv,2018,33.33333
tuv,2019,33.33333
tuv,2020,33.33333
tza,1990,64.7889
tza,1991,64.36894
tza,1992,63.94898
tza,1993,63.52902
tza,1994,63.10907
tza,1995,62.68911
tza,1996,62.26915
tza,1997,61.84919
tza,1998,61.42923
tza,1999,61.00927
tza,2000,60.58931
tza,2001,60.16935
tza,2002,59.74939
tza,2003,59.32943
tza,2004,58.90947
tza,2005,58.48951
tza,2006,58.06955
tza,2007,57.64959
tza,2008,57.22963
tza,2009,56.80967
tza,2010,56.38972
tza,2011,55.96975
tza,2012,55.54979
tza,2013,55.12983
tza,2014,54.70987
tza,2015,54.28991
tza,2016,53.76044
tza,2017,53.23098
tza,2018,52.70151
tza,2019,52.17205
tza,2020,51.64258
uga,1990,17.89435
uga,1991,17.68789
uga,1992,17.48144
uga,1993,17.27498
uga,1994,17.06853
uga,1995,16.86207
uga,1996,16.65561
uga,1997,16.44916
uga,1998,16.2427
uga,1999,16.03624
uga,2000,15.82979
uga,2001,15.62333
uga,2002,15.41687
uga,2003,15.2104
uga,2004,15.00394
uga,2005,14.79748
uga,2006,14.59102
uga,2007,14.38456
uga,2008,14.1781
uga,2009,13.97164
uga,2010,13.71644
uga,2011,13.51071
uga,2012,13.30499
uga,2013,13.09926
uga,2014,12.89354
uga,2015,12.68781
uga,2016,12.4821
uga,2017,12.27638
uga,2018,12.07067
uga,2019,11.8649
uga,2020,11.65919
ukr,1990,16.00759
ukr,1991,16.00759
ukr,1992,16.08907
ukr,1993,16.1298
ukr,1994,16.17054
ukr,1995,16.21127
ukr,1996,16.25201
ukr,1997,16.29274
ukr,1998,16.33348
ukr,1999,16.37421
ukr,2000,16.41495
ukr,2001,16.42151
ukr,2002,16.42835
ukr,2003,16.43491
ukr,2004,16.44147
ukr,2005,16.44689
ukr,2006,16.45402
ukr,2007,16.46143
ukr,2008,16.46827
ukr,2009,16.47483
ukr,2010,16.48139
ukr,2011,16.51902
ukr,2012,16.55665
ukr,2013,16.59428
ukr,2014,16.63277
ukr,2015,16.67041
ukr,2016,16.68249
ukr,2017,16.69429
ukr,2018,16.70349
ukr,2019,16.71384
ukr,2020,16.7242
ury,1990,4.55948
ury,1991,4.88573
ury,1992,5.21198
ury,1993,5.53822
ury,1994,5.86447
ury,1995,6.19072
ury,1996,6.51697
ury,1997,6.84322
ury,1998,7.16947
ury,1999,7.49571
ury,2000,7.82196
ury,2001,8.02897
ury,2002,8.23597
ury,2003,8.44298
ury,2004,8.64998
ury,2005,8.85699
ury,2006,9.06399
ury,2007,9.271
ury,2008,9.478
ury,2009,9.68501
ury,2010,9.89201
ury,2011,10.10764
ury,2012,10.32328
ury,2013,10.53891
ury,2014,10.75454
ury,2015,10.97017
ury,2016,11.12444
ury,2017,11.24443
ury,2018,11.36442
ury,2019,11.4844
ury,2020,11.60439
usa,1990,33.02231
usa,1991,33.03417
usa,1992,33.04602
usa,1993,33.05788
usa,1994,33.06974
usa,1995,33.08159
usa,1996,33.09345
usa,1997,33.10531
usa,1998,33.11717
usa,1999,33.12902
usa,2000,33.13017
usa,2001,33.18676
usa,2002,33.24334
usa,2003,33.29992
usa,2004,33.3565
usa,2005,33.41308
usa,2006,33.46967
usa,2007,33.52625
usa,2008,33.63606
usa,2009,33.69274
usa,2010,33.74941
usa,2011,33.77947
usa,2012,33.80953
usa,2013,33.8396
usa,2014,33.86966
usa,2015,33.89972
usa,2016,33.89972
usa,2017,33.86693
usa,2018,33.86693
usa,2019,33.86693
usa,2020,33.86693
uzb,1990,7.15797
uzb,1991,7.15797
uzb,1992,6.18662
uzb,1993,6.28349
uzb,1994,6.38036
uzb,1995,6.47723
uzb,1996,6.57411
uzb,1997,6.67098
uzb,1998,6.76785
uzb,1999,6.86472
uzb,2000,6.96159
uzb,2001,7.05283
uzb,2002,7.14407
uzb,2003,7.23531
uzb,2004,7.32656
uzb,2005,7.4178
uzb,2006,7.50904
uzb,2007,7.60028
uzb,2008,7.69152
uzb,2009,7.78276
uzb,2010,7.874
uzb,2011,7.96794
uzb,2012,8.06187
uzb,2013,8.15581
uzb,2014,8.24974
uzb,2015,8.056
uzb,2016,8.1398
uzb,2017,8.19846
uzb,2018,8.25772
uzb,2019,8.31637
uzb,2020,8.37503
vct,1990,70.61538
vct,1991,70.87179
vct,1992,71.12821
vct,1993,71.38462
vct,1994,71.64103
vct,1995,71.89744
vct,1996,72.15385
vct,1997,72.41026
vct,1998,72.66667
vct,1999,72.92308
vct,2000,73.17949
vct,2001,73.17949
vct,2002,73.17949
vct,2003,73.17949
vct,2004,73.17949
vct,2005,73.17949
vct,2006,73.17949
vct,2007,73.17949
vct,2008,73.17949
vct,2009,73.17949
vct,2010,73.17949
vct,2011,73.17949
vct,2012,73.17949
vct,2013,73.17949
vct,2014,73.17949
vct,2015,73.17949
vct,2016,73.17949
vct,2017,73.17949
vct,2018,73.17949
vct,2019,73.17949
vct,2020,73.17949
ven,1990,58.98305
ven,1991,58.65711
ven,1992,58.33116
ven,1993,58.00522
ven,1994,57.67927
ven,1995,57.35332
ven,1996,57.02738
ven,1997,56.70143
ven,1998,56.37549
ven,1999,56.04954
ven,2000,55.7236
ven,2001,55.53699
ven,2002,55.35038
ven,2003,55.16377
ven,2004,54.97716
ven,2005,54.79054
ven,2006,54.60393
ven,2007,54.41732
ven,2008,54.23071
ven,2009,54.0441
ven,2010,53.85749
ven,2011,53.67111
ven,2012,53.48472
ven,2013,53.29834
ven,2014,53.11196
ven,2015,52.92557
ven,2016,52.76714
ven,2017,52.63668
ven,2018,52.53416
ven,2019,52.45961
ven,2020,52.41302
vgb,1990,24.73333
vgb,1991,24.70667
vgb,1992,24.68
vgb,1993,24.65333
vgb,1994,24.62667
vgb,1995,24.6
vgb,1996,24.57333
vgb,1997,24.54667
vgb,1998,24.52
vgb,1999,24.49333
vgb,2000,24.46667
vgb,2001,24.44667
vgb,2002,24.42667
vgb,2003,24.40667
vgb,2004,24.38667
vgb,2005,24.36667
vgb,2006,24.34667
vgb,2007,24.32667
vgb,2008,24.30667
vgb,2009,24.28667
