geo,time,sh_dyn_nmrt
mlt,2006,4.5
mlt,2007,4.5
mlt,2008,4.5
mlt,2009,4.5
mlt,2010,4.4
mlt,2011,4.4
mlt,2012,4.4
mlt,2013,4.4
mlt,2014,4.4
mlt,2015,4.4
mlt,2016,4.4
mlt,2017,4.4
mlt,2018,4.4
mlt,2019,4.3
mlt,2020,4.3
mmr,1989,48.9
mmr,1990,48.2
mmr,1991,47.2
mmr,1992,46.2
mmr,1993,45.2
mmr,1994,44.1
mmr,1995,43
mmr,1996,41.9
mmr,1997,40.9
mmr,1998,39.8
mmr,1999,38.7
mmr,2000,37.6
mmr,2001,36.6
mmr,2002,35.6
mmr,2003,34.5
mmr,2004,33.6
mmr,2005,32.6
mmr,2006,31.7
mmr,2007,30.9
mmr,2008,30.5
mmr,2009,29.2
mmr,2010,28.5
mmr,2011,27.8
mmr,2012,27.1
mmr,2013,26.5
mmr,2014,25.9
mmr,2015,25.2
mmr,2016,24.6
mmr,2017,24
mmr,2018,23.4
mmr,2019,22.9
mmr,2020,22.3
mne,1989,11.5
mne,1990,10.8
mne,1991,10.3
mne,1992,9.9
mne,1993,9.6
mne,1994,9.4
mne,1995,9.3
mne,1996,9.2
mne,1997,9
mne,1998,8.9
mne,1999,8.7
mne,2000,8.6
mne,2001,8.4
mne,2002,8.2
mne,2003,7.9
mne,2004,7.4
mne,2005,6.9
mne,2006,6.4
mne,2007,5.9
mne,2008,5.4
mne,2009,4.9
mne,2010,4.4
mne,2011,3.9
mne,2012,3.5
mne,2013,3
mne,2014,2.6
mne,2015,2.3
mne,2016,1.9
mne,2017,1.7
mne,2018,1.4
mne,2019,1.3
mne,2020,1.1
mng,1986,30
mng,1987,29.8
mng,1988,29.7
mng,1989,29.6
mng,1990,29.6
mng,1991,29.6
mng,1992,29.6
mng,1993,29.6
mng,1994,29.4
mng,1995,29
mng,1996,28.4
mng,1997,27.4
mng,1998,26.3
mng,1999,25
mng,2000,23.7
mng,2001,22.4
mng,2002,21.2
mng,2003,19.9
mng,2004,18.7
mng,2005,17.6
mng,2006,16.5
mng,2007,15
mng,2008,13.6
mng,2009,12.4
mng,2010,11.4
mng,2011,10.8
mng,2012,10.3
mng,2013,10
mng,2014,9.8
mng,2015,9.6
mng,2016,9.3
mng,2017,9
mng,2018,8.7
mng,2019,8.3
mng,2020,7.9
moz,1980,65.5
moz,1981,65.6
moz,1982,65.7
moz,1983,65.7
moz,1984,65.7
moz,1985,65.5
moz,1986,65.2
moz,1987,64.6
moz,1988,64
moz,1989,63.4
moz,1990,62.7
moz,1991,61.9
moz,1992,61
moz,1993,59.9
moz,1994,58.7
moz,1995,57.2
moz,1996,55.5
moz,1997,53.4
moz,1998,51.1
moz,1999,48.8
moz,2000,46.6
moz,2001,44.5
moz,2002,42.6
moz,2003,40.9
moz,2004,39.4
moz,2005,38.2
moz,2006,37.1
moz,2007,36.1
moz,2008,35.3
moz,2009,34.6
moz,2010,34
moz,2011,33.4
moz,2012,32.8
moz,2013,32.3
moz,2014,31.8
moz,2015,31.3
moz,2016,30.7
moz,2017,30.1
moz,2018,29.5
moz,2019,28.9
moz,2020,28.3
mrt,1960,57.2
mrt,1961,57.3
mrt,1962,57.4
mrt,1963,57.7
mrt,1964,57.8
mrt,1965,58
mrt,1966,58
mrt,1967,57.8
mrt,1968,57.5
mrt,1969,57.2
mrt,1970,57.1
mrt,1971,57.2
mrt,1972,57.3
mrt,1973,57.4
mrt,1974,57.4
mrt,1975,57.3
mrt,1976,57
mrt,1977,56.7
mrt,1978,56.2
mrt,1979,55.9
mrt,1980,55.8
mrt,1981,55.9
mrt,1982,55.7
mrt,1983,55.3
mrt,1984,54.3
mrt,1985,53.1
mrt,1986,51.7
mrt,1987,50.2
mrt,1988,48.7
mrt,1989,47.5
mrt,1990,46.4
mrt,1991,45.6
mrt,1992,45
mrt,1993,44.6
mrt,1994,44.4
mrt,1995,44.3
mrt,1996,44.1
mrt,1997,43.9
mrt,1998,43.4
mrt,1999,42.9
mrt,2000,42.5
mrt,2001,42.1
mrt,2002,41.8
mrt,2003,41.5
mrt,2004,41.3
mrt,2005,40.9
mrt,2006,40.4
mrt,2007,39.9
mrt,2008,39.3
mrt,2009,38.6
mrt,2010,37.9
mrt,2011,37.2
mrt,2012,36.5
mrt,2013,35.8
mrt,2014,35.2
mrt,2015,34.6
mrt,2016,33.8
mrt,2017,33.1
mrt,2018,32.4
mrt,2019,31.8
mrt,2020,31.2
mus,1969,29.9
mus,1970,28.9
mus,1971,29.3
mus,1972,29.9
mus,1973,29.1
mus,1974,27
mus,1975,24.8
mus,1976,23.3
mus,1977,22.2
mus,1978,21.3
mus,1979,20.6
mus,1980,19.9
mus,1981,19.2
mus,1982,18
mus,1983,17.1
mus,1984,16.9
mus,1985,16.9
mus,1986,17.2
mus,1987,17.3
mus,1988,16.8
mus,1989,15.7
mus,1990,14.6
mus,1991,14
mus,1992,13.8
mus,1993,14
mus,1994,14.5
mus,1995,15.1
mus,1996,15.5
mus,1997,15.5
mus,1998,14.9
mus,1999,13.7
mus,2000,12.4
mus,2001,11.3
mus,2002,10.6
mus,2003,10.2
mus,2004,10.1
mus,2005,10.2
mus,2006,10.2
mus,2007,10
mus,2008,9.7
mus,2009,9.4
mus,2010,9.3
mus,2011,9.3
mus,2012,9.5
mus,2013,9.5
mus,2014,9.3
mus,2015,9.1
mus,2016,9.1
mus,2017,9.3
mus,2018,9.7
mus,2019,10.1
mus,2020,10.5
mwi,1969,70.1
mwi,1970,69.5
mwi,1971,68.7
mwi,1972,67.5
mwi,1973,66.2
mwi,1974,64.7
mwi,1975,63.3
mwi,1976,61.9
mwi,1977,60.8
mwi,1978,59.5
mwi,1979,58.3
mwi,1980,57.1
mwi,1981,56.1
mwi,1982,55.2
mwi,1983,54.7
mwi,1984,54.5
mwi,1985,54.3
mwi,1986,53.9
mwi,1987,53.3
mwi,1988,52.5
mwi,1989,51.6
mwi,1990,50.5
mwi,1991,49.3
mwi,1992,48.1
mwi,1993,47.1
mwi,1994,46
mwi,1995,45.2
mwi,1996,44.4
mwi,1997,43.5
mwi,1998,42.4
mwi,1999,40.9
mwi,2000,39.1
mwi,2001,37
mwi,2002,34.8
mwi,2003,32.7
mwi,2004,31
mwi,2005,29.8
mwi,2006,29.2
mwi,2007,28.9
mwi,2008,28.8
mwi,2009,28.5
mwi,2010,27.9
mwi,2011,27.1
mwi,2012,26
mwi,2013,24.8
mwi,2014,23.7
mwi,2015,22.7
mwi,2016,21.8
mwi,2017,21
mwi,2018,20.3
mwi,2019,19.7
mwi,2020,19.1
mys,1960,20.9
mys,1961,20
mys,1962,19.3
mys,1963,18.6
mys,1964,18
mys,1965,17.5
mys,1966,17.1
mys,1967,16.7
mys,1968,16.5
mys,1969,16.2
mys,1970,16
mys,1971,15.8
mys,1972,15.6
mys,1973,15.3
mys,1974,15.1
mys,1975,14.7
mys,1976,14.4
mys,1977,14.1
mys,1978,13.4
mys,1979,12.7
mys,1980,12
mys,1981,11.3
mys,1982,10.7
mys,1983,10.1
mys,1984,9.6
mys,1985,9.1
mys,1986,8.7
mys,1987,8.3
mys,1988,7.9
mys,1989,7.6
mys,1990,7.3
mys,1991,7
mys,1992,6.8
mys,1993,6.5
mys,1994,6.3
mys,1995,6.1
mys,1996,6
mys,1997,5.8
mys,1998,5.5
mys,1999,5.2
mys,2000,4.8
mys,2001,4.5
mys,2002,4.3
mys,2003,4.1
mys,2004,4
mys,2005,4
mys,2006,4
mys,2007,4
mys,2008,4.1
mys,2009,4.1
mys,2010,4.2
mys,2011,4.1
mys,2012,4.1
mys,2013,4.1
mys,2014,4.1
mys,2015,4.2
mys,2016,4.3
mys,2017,4.4
mys,2018,4.5
mys,2019,4.6
mys,2020,4.6
nam,1969,30.5
nam,1970,30.9
nam,1971,31.4
nam,1972,31.9
nam,1973,32.3
nam,1974,32.7
nam,1975,33
nam,1976,33.1
nam,1977,33.1
nam,1978,33
nam,1979,32.8
nam,1980,32.8
nam,1981,32.7
nam,1982,32.6
nam,1983,32.3
nam,1984,31.8
nam,1985,31.1
nam,1986,30.3
nam,1987,29.7
nam,1988,29.1
nam,1989,28.6
nam,1990,28.2
nam,1991,27.9
nam,1992,27.4
nam,1993,27
nam,1994,26.5
nam,1995,26.1
nam,1996,25.6
nam,1997,25.2
nam,1998,24.8
nam,1999,24.2
nam,2000,23.4
nam,2001,22.6
nam,2002,21.8
nam,2003,21
nam,2004,20.5
nam,2005,20
nam,2006,19.8
nam,2007,19.9
nam,2008,20.2
nam,2009,20.7
nam,2010,21
nam,2011,21.3
nam,2012,21.6
nam,2013,21.7
nam,2014,21.8
nam,2015,21.7
nam,2016,21.5
nam,2017,21.2
nam,2018,20.8
nam,2019,20.5
nam,2020,20.1
ner,1969,59.7
ner,1970,60.1
ner,1971,60.7
ner,1972,61.2
ner,1973,61.5
ner,1974,61.5
ner,1975,61.2
ner,1976,60.4
ner,1977,59.4
ner,1978,58.4
ner,1979,57.6
ner,1980,57
ner,1981,56.7
ner,1982,56.7
ner,1983,56.8
ner,1984,57
ner,1985,57.1
ner,1986,57
ner,1987,56.8
ner,1988,56.2
ner,1989,55.5
ner,1990,54.5
ner,1991,53.6
ner,1992,52.6
ner,1993,51.5
ner,1994,50.3
ner,1995,49
ner,1996,47.8
ner,1997,46.7
ner,1998,45.6
ner,1999,44.3
ner,2000,43
ner,2001,41.6
ner,2002,40.2
ner,2003,38.9
ner,2004,37.7
ner,2005,36.5
ner,2006,35.3
ner,2007,34.1
ner,2008,32.9
ner,2009,31.8
ner,2010,30.7
ner,2011,29.7
ner,2012,28.8
ner,2013,28
ner,2014,27.4
ner,2015,26.8
ner,2016,26.2
ner,2017,25.7
ner,2018,25.1
ner,2019,24.6
ner,2020,24.1
nga,1967,69.4
nga,1968,68.6
nga,1969,67.5
nga,1970,66.3
nga,1971,65
nga,1972,63.7
nga,1973,62.3
nga,1974,61
nga,1975,59.7
nga,1976,58.3
nga,1977,57.1
nga,1978,55.8
nga,1979,54.6
nga,1980,53.5
nga,1981,52.5
nga,1982,51.6
nga,1983,50.9
nga,1984,50.4
nga,1985,50
nga,1986,49.8
nga,1987,49.7
nga,1988,49.8
nga,1989,49.8
nga,1990,49.9
nga,1991,49.9
nga,1992,50
nga,1993,50.1
nga,1994,50
nga,1995,49.8
nga,1996,49.5
nga,1997,49
nga,1998,48.3
nga,1999,47.4
nga,2000,46.4
nga,2001,45.3
nga,2002,44.1
nga,2003,43
nga,2004,41.9
nga,2005,40.9
nga,2006,40.1
nga,2007,39.5
nga,2008,39
nga,2009,38.5
nga,2010,38.1
nga,2011,37.8
nga,2012,37.6
nga,2013,37.5
nga,2014,37.3
nga,2015,37.2
nga,2016,37
nga,2017,36.7
nga,2018,36.3
nga,2019,35.9
nga,2020,35.5
nic,1974,39.3
nic,1975,38.3
nic,1976,37
nic,1977,35.6
nic,1978,34.1
nic,1979,32.6
nic,1980,31.3
nic,1981,30.3
nic,1982,29.3
nic,1983,28.4
nic,1984,27.6
nic,1985,26.8
nic,1986,26
nic,1987,25.2
nic,1988,24.4
nic,1989,23.6
nic,1990,22.9
nic,1991,22.2
nic,1992,21.6
nic,1993,21
nic,1994,20.4
nic,1995,19.8
nic,1996,19.1
nic,1997,18.5
nic,1998,18
nic,1999,17.3
nic,2000,16.8
nic,2001,16.4
nic,2002,15.7
nic,2003,15.2
nic,2004,14.7
nic,2005,14.4
nic,2006,14.2
nic,2007,14
nic,2008,13.8
nic,2009,13.6
nic,2010,13.4
nic,2011,13.3
nic,2012,13.1
nic,2013,12.8
nic,2014,12.4
nic,2015,11.9
nic,2016,11.4
nic,2017,10.8
nic,2018,10.3
nic,2019,9.8
nic,2020,9.4
nld,1960,13.4
nld,1961,13.1
nld,1962,12.6
nld,1963,12.1
nld,1964,11.6
nld,1965,11.3
nld,1966,11.1
nld,1967,10.7
nld,1968,10.2
nld,1969,9.8
nld,1970,9.5
nld,1971,9.2
nld,1972,8.8
nld,1973,8.5
nld,1974,8.1
nld,1975,7.7
nld,1976,7.3
nld,1977,6.8
nld,1978,6.4
nld,1979,6
nld,1980,5.7
nld,1981,5.5
nld,1982,5.3
nld,1983,5.2
nld,1984,5
nld,1985,4.9
nld,1986,4.8
nld,1987,4.8
nld,1988,4.7
nld,1989,4.7
nld,1990,4.6
nld,1991,4.5
nld,1992,4.4
nld,1993,4.2
nld,1994,4
nld,1995,3.8
nld,1996,3.6
nld,1997,3.6
nld,1998,3.7
nld,1999,3.8
nld,2000,3.8
nld,2001,3.8
nld,2002,3.7
nld,2003,3.6
nld,2004,3.6
nld,2005,3.4
nld,2006,3.3
nld,2007,3.2
nld,2008,3
nld,2009,2.9
nld,2010,2.8
nld,2011,2.7
nld,2012,2.7
nld,2013,2.7
nld,2014,2.6
nld,2015,2.6
nld,2016,2.6
nld,2017,2.6
nld,2018,2.6
nld,2019,2.7
nld,2020,2.7
nor,1960,12
nor,1961,12
nor,1962,12
nor,1963,11.9
nor,1964,11.7
nor,1965,11.4
nor,1966,11.1
nor,1967,10.7
nor,1968,10.4
nor,1969,10.1
nor,1970,9.7
nor,1971,9.3
nor,1972,8.9
nor,1973,8.3
nor,1974,7.7
nor,1975,7.2
nor,1976,6.7
nor,1977,6.2
nor,1978,5.8
nor,1979,5.4
nor,1980,5.1
nor,1981,4.8
nor,1982,4.7
nor,1983,4.6
nor,1984,4.6
nor,1985,4.6
nor,1986,4.5
nor,1987,4.4
nor,1988,4.3
nor,1989,4.1
nor,1990,4
nor,1991,3.8
nor,1992,3.6
nor,1993,3.4
nor,1994,3.2
nor,1995,3.1
nor,1996,2.9
nor,1997,2.8
nor,1998,2.8
nor,1999,2.7
nor,2000,2.7
nor,2001,2.6
nor,2002,2.5
nor,2003,2.4
nor,2004,2.3
nor,2005,2.3
nor,2006,2.2
nor,2007,2.1
nor,2008,2
nor,2009,1.9
nor,2010,1.9
nor,2011,1.8
nor,2012,1.8
nor,2013,1.7
nor,2014,1.7
nor,2015,1.6
nor,2016,1.6
nor,2017,1.5
nor,2018,1.4
nor,2019,1.4
nor,2020,1.3
npl,1960,97.2
npl,1961,96.6
npl,1962,95.9
npl,1963,95.1
npl,1964,94.2
npl,1965,93.1
npl,1966,92.1
npl,1967,91
npl,1968,89.9
npl,1969,88.8
npl,1970,87.7
npl,1971,86.7
npl,1972,85.6
npl,1973,84.6
npl,1974,83.5
npl,1975,82.4
npl,1976,81.3
npl,1977,80.1
npl,1978,78.8
npl,1979,77.3
npl,1980,75.8
npl,1981,74.2
npl,1982,72.6
npl,1983,70.9
npl,1984,69.2
npl,1985,67.5
npl,1986,65.8
npl,1987,64
npl,1988,62.1
npl,1989,60
npl,1990,57.9
npl,1991,55.8
npl,1992,53.8
npl,1993,51.7
npl,1994,49.8
npl,1995,47.8
npl,1996,46
npl,1997,44.2
npl,1998,42.5
npl,1999,40.8
npl,2000,39.3
npl,2001,37.8
npl,2002,36.3
npl,2003,34.9
npl,2004,33.5
npl,2005,32.2
npl,2006,31
npl,2007,29.8
npl,2008,28.7
npl,2009,27.6
npl,2010,26.5
npl,2011,25.4
npl,2012,24.3
npl,2013,23.3
npl,2014,22.4
npl,2015,21.3
npl,2016,20.2
npl,2017,19.2
npl,2018,18.3
npl,2019,17.5
npl,2020,16.9
nru,1989,33.2
nru,1990,32.3
nru,1991,31.5
nru,1992,30.6
nru,1993,29.9
nru,1994,29.2
nru,1995,28.5
nru,1996,27.8
nru,1997,27.2
nru,1998,26.6
nru,1999,26.1
nru,2000,25.6
nru,2001,25.3
nru,2002,25.1
nru,2003,25
nru,2004,24.9
nru,2005,24.7
nru,2006,24.7
nru,2007,24.7
nru,2008,24.6
nru,2009,24.5
nru,2010,24.2
nru,2011,23.8
nru,2012,23.3
nru,2013,22.7
nru,2014,22
nru,2015,21.4
nru,2016,20.8
nru,2017,20.1
nru,2018,19.5
nru,2019,18.9
nru,2020,18.3
nzl,1968,11.1
nzl,1969,10.9
nzl,1970,10.6
nzl,1971,10.4
nzl,1972,10.2
nzl,1973,9.9
nzl,1974,9.4
nzl,1975,9
nzl,1976,8.4
nzl,1977,7.9
nzl,1978,7.3
nzl,1979,6.8
nzl,1980,6.3
nzl,1981,5.9
nzl,1982,5.6
nzl,1983,5.3
nzl,1984,5.1
nzl,1985,4.9
nzl,1986,4.7
nzl,1987,4.6
nzl,1988,4.5
nzl,1989,4.4
nzl,1990,4.3
nzl,1991,4.2
nzl,1992,4
nzl,1993,3.8
nzl,1994,3.6
nzl,1995,3.5
nzl,1996,3.5
nzl,1997,3.5
nzl,1998,3.5
nzl,1999,3.5
nzl,2000,3.5
nzl,2001,3.5
nzl,2002,3.5
nzl,2003,3.4
nzl,2004,3.3
nzl,2005,3.1
nzl,2006,3
nzl,2007,2.9
nzl,2008,3
nzl,2009,3.1
nzl,2010,3.2
nzl,2011,3.3
nzl,2012,3.4
nzl,2013,3.3
nzl,2014,3.3
nzl,2015,3.2
nzl,2016,3.1
nzl,2017,2.9
nzl,2018,2.8
nzl,2019,2.7
nzl,2020,2.6
omn,1971,51.5
omn,1972,49.8
omn,1973,48.1
omn,1974,46.3
omn,1975,44.6
omn,1976,42.8
omn,1977,40.9
omn,1978,38.9
omn,1979,36.8
omn,1980,34.5
omn,1981,32.3
omn,1982,30.1
omn,1983,27.9
omn,1984,26
omn,1985,24.2
omn,1986,22.6
omn,1987,21.2
omn,1988,19.9
omn,1989,18.7
omn,1990,17.5
omn,1991,16.1
omn,1992,14.5
omn,1993,13.1
omn,1994,11.9
omn,1995,10.8
omn,1996,9.9
omn,1997,9.2
omn,1998,8.5
omn,1999,7.9
omn,2000,7.3
omn,2001,6.9
omn,2002,6.5
omn,2003,6.2
omn,2004,5.9
omn,2005,5.7
omn,2006,5.6
omn,2007,5.4
omn,2008,5.3
omn,2009,5.3
omn,2010,5.2
omn,2011,5.2
omn,2012,5.1
omn,2013,5
omn,2014,5
omn,2015,5
omn,2016,5
omn,2017,5
omn,2018,5
omn,2019,4.9
omn,2020,4.9
pak,1960,87.4
pak,1961,85.6
pak,1962,84.1
pak,1963,82.5
pak,1964,81.1
pak,1965,79.8
pak,1966,78.6
pak,1967,77.5
pak,1968,76.6
pak,1969,75.8
pak,1970,75.1
pak,1971,74.5
pak,1972,73.9
pak,1973,73.3
pak,1974,72.9
pak,1975,72.5
pak,1976,72.2
pak,1977,71.9
pak,1978,71.4
pak,1979,70.9
pak,1980,70.3
pak,1981,69.6
pak,1982,68.8
pak,1983,67.9
pak,1984,66.9
pak,1985,66
pak,1986,65.3
pak,1987,64.7
pak,1988,64.4
pak,1989,64.1
pak,1990,64
pak,1991,63.8
pak,1992,63.5
pak,1993,63.1
pak,1994,62.5
pak,1995,61.7
pak,1996,60.9
pak,1997,60
pak,1998,58.9
pak,1999,57.8
pak,2000,56.8
pak,2001,55.8
pak,2002,54.9
pak,2003,54
pak,2004,53.3
pak,2005,52.6
pak,2006,52
pak,2007,51.4
pak,2008,50.9
pak,2009,50.4
pak,2010,49.8
pak,2011,49
pak,2012,48.1
pak,2013,47.1
pak,2014,46.2
pak,2015,45.2
pak,2016,44.3
pak,2017,43.3
pak,2018,42.3
pak,2019,41.4
pak,2020,40.4
pan,1960,39.5
pan,1961,38.8
pan,1962,38.2
pan,1963,37.5
pan,1964,36.8
pan,1965,36
pan,1966,35.2
pan,1967,34.3
pan,1968,33.4
pan,1969,32.6
pan,1970,31.6
pan,1971,30.7
pan,1972,29.7
pan,1973,28.7
pan,1974,27.8
pan,1975,26.9
pan,1976,26.1
pan,1977,25.5
pan,1978,24.9
pan,1979,24.3
pan,1980,23.7
pan,1981,23.2
pan,1982,22.6
pan,1983,21.9
pan,1984,21.4
pan,1985,20.8
pan,1986,20.1
pan,1987,19.4
pan,1988,18.8
pan,1989,18.2
pan,1990,17.7
pan,1991,17.3
pan,1992,16.9
pan,1993,16.6
pan,1994,16.3
pan,1995,16
pan,1996,15.8
pan,1997,15.5
pan,1998,15.3
pan,1999,15
pan,2000,14.7
pan,2001,14.3
pan,2002,14
pan,2003,13.6
pan,2004,13.2
pan,2005,12.9
pan,2006,12.5
pan,2007,12.2
pan,2008,11.9
pan,2009,11.5
pan,2010,11.1
pan,2011,10.8
pan,2012,10.4
pan,2013,10.1
pan,2014,9.8
pan,2015,9.5
pan,2016,9.2
pan,2017,8.9
pan,2018,8.6
pan,2019,8.3
pan,2020,8
per,1960,56.2
per,1961,55.3
per,1962,54.2
per,1963,53.2
per,1964,52.1
per,1965,51
per,1966,50
per,1967,49
per,1968,47.8
per,1969,46.5
per,1970,45.7
per,1971,43.9
per,1972,42.7
per,1973,41.5
per,1974,40.4
per,1975,39.4
per,1976,38.6
per,1977,37.9
per,1978,37.4
per,1979,36.9
per,1980,36.6
per,1981,36.2
per,1982,35.8
per,1983,35.2
per,1984,34.4
per,1985,33.5
per,1986,32.4
per,1987,31.2
per,1988,30.1
per,1989,28.9
per,1990,27.9
per,1991,26.8
per,1992,25.7
per,1993,24.6
per,1994,23.3
per,1995,22
per,1996,20.6
per,1997,19.3
per,1998,18.1
per,1999,17
per,2000,16.1
per,2001,15.2
per,2002,14.3
per,2003,13.5
per,2004,12.8
per,2005,12.2
per,2006,11.7
per,2007,11.1
per,2008,10.6
per,2009,10.1
per,2010,9.7
per,2011,9.4
per,2012,9
per,2013,8.7
per,2014,8.4
per,2015,8
per,2016,7.8
per,2017,7.5
per,2018,7.2
per,2019,7
per,2020,6.7
phl,1960,25.9
phl,1961,25.8
phl,1962,25.7
phl,1963,25.7
phl,1964,25.6
phl,1965,25.6
phl,1966,25.5
phl,1967,25.4
phl,1968,25.3
phl,1969,25.2
phl,1970,25.1
phl,1971,25
phl,1972,24.9
phl,1973,24.9
phl,1974,24.8
phl,1975,24.9
phl,1976,24.9
phl,1977,24.9
phl,1978,24.9
phl,1979,24.8
phl,1980,24.6
phl,1981,24.3
phl,1982,23.9
phl,1983,23.5
phl,1984,23.1
phl,1985,22.5
phl,1986,22
phl,1987,21.3
phl,1988,20.6
phl,1989,19.9
phl,1990,19.2
phl,1991,18.6
phl,1992,18.2
phl,1993,17.8
phl,1994,17.4
phl,1995,17.1
phl,1996,16.9
phl,1997,16.7
phl,1998,16.6
phl,1999,16.6
phl,2000,16.5
phl,2001,16.5
phl,2002,16.3
phl,2003,16.2
phl,2004,16
phl,2005,15.8
phl,2006,15.6
phl,2007,15.4
phl,2008,15.2
phl,2009,15
phl,2010,14.9
phl,2011,14.7
phl,2012,14.6
phl,2013,14.4
phl,2014,14.3
phl,2015,14.1
phl,2016,13.9
phl,2017,13.6
phl,2018,13.3
phl,2019,12.9
phl,2020,12.6
plw,1989,19.3
plw,1990,19
plw,1991,18.7
plw,1992,18.4
plw,1993,18.1
plw,1994,17.7
plw,1995,17.2
plw,1996,16.8
plw,1997,16.4
plw,1998,16
plw,1999,15.7
plw,2000,15.4
plw,2001,15.1
plw,2002,14.8
plw,2003,14.5
plw,2004,14.2
plw,2005,14
plw,2006,13.7
plw,2007,13.4
plw,2008,13
plw,2009,12.7
plw,2010,12.3
plw,2011,11.9
plw,2012,11.6
plw,2013,11.2
plw,2014,10.9
plw,2015,10.5
plw,2016,10.2
plw,2017,9.8
plw,2018,9.5
plw,2019,9.2
plw,2020,8.9
png,1974,43.6
png,1975,42.4
png,1976,41.1
png,1977,39.8
png,1978,38.6
png,1979,37.6
png,1980,36.8
png,1981,36.1
png,1982,35.5
png,1983,34.9
png,1984,34.3
png,1985,33.7
png,1986,33.1
png,1987,32.5
png,1988,32.1
png,1989,31.9
png,1990,31.9
png,1991,32.1
png,1992,32.2
png,1993,32.2
png,1994,32.1
png,1995,32
png,1996,31.7
png,1997,31.5
png,1998,31.1
png,1999,30.7
png,2000,30.2
png,2001,29.6
png,2002,29.1
png,2003,28.7
png,2004,28.2
png,2005,27.9
png,2006,27.6
png,2007,27.3
png,2008,27
png,2009,26.6
png,2010,26.1
png,2011,25.6
png,2012,25.1
png,2013,24.7
png,2014,24.3
png,2015,23.8
png,2016,23.4
png,2017,22.9
png,2018,22.5
png,2019,22
png,2020,21.5
pol,1969,18.7
pol,1970,18.4
pol,1971,17.9
pol,1972,17.2
pol,1973,16.6
pol,1974,16.2
pol,1975,15.7
pol,1976,15.3
pol,1977,14.9
pol,1978,14.5
pol,1979,14.1
pol,1980,13.8
pol,1981,13.7
pol,1982,13.6
pol,1983,13.5
pol,1984,13.2
pol,1985,12.9
pol,1986,12.6
pol,1987,12.3
pol,1988,11.9
pol,1989,11.5
pol,1990,11.1
pol,1991,10.8
pol,1992,10.6
pol,1993,10.4
pol,1994,10.2
pol,1995,9.7
pol,1996,8.9
pol,1997,7.8
pol,1998,6.9
pol,1999,6.2
pol,2000,5.8
pol,2001,5.4
pol,2002,5.2
pol,2003,5
pol,2004,4.8
pol,2005,4.6
pol,2006,4.4
pol,2007,4.2
pol,2008,4
pol,2009,3.8
pol,2010,3.6
pol,2011,3.4
pol,2012,3.2
pol,2013,3.1
pol,2014,3
pol,2015,2.9
pol,2016,2.9
pol,2017,2.8
pol,2018,2.8
pol,2019,2.7
pol,2020,2.7
prk,1989,20.8
prk,1990,22.1
prk,1991,23.8
prk,1992,25.7
prk,1993,27.7
prk,1994,29.4
prk,1995,30.8
prk,1996,31.6
prk,1997,31.5
prk,1998,30.8
prk,1999,29.4
prk,2000,27.3
prk,2001,24.9
prk,2002,22.5
prk,2003,20.5
prk,2004,18.8
prk,2005,17.7
prk,2006,17.4
prk,2007,17.4
prk,2008,17.1
prk,2009,16.7
prk,2010,15.9
prk,2011,14.9
prk,2012,13.9
prk,2013,12.9
prk,2014,12.1
prk,2015,11.4
prk,2016,10.8
prk,2017,10.3
prk,2018,9.8
prk,2019,9.3
prk,2020,8.9
prt,1960,29.2
prt,1961,27.4
prt,1962,26.6
prt,1963,26.5
prt,1964,26.3
prt,1965,25.8
prt,1966,25.4
prt,1967,25.6
prt,1968,25.9
prt,1969,25.3
prt,1970,23.7
prt,1971,22.1
prt,1972,21.4
prt,1973,21.3
prt,1974,21.2
prt,1975,20.8
prt,1976,20.2
prt,1977,19.1
prt,1978,17.6
prt,1979,16.3
prt,1980,15.2
prt,1981,14.4
prt,1982,13.6
prt,1983,12.9
prt,1984,12.2
prt,1985,11.5
prt,1986,10.7
prt,1987,9.8
prt,1988,8.9
prt,1989,8
prt,1990,7.3
prt,1991,6.6
prt,1992,6
prt,1993,5.5
prt,1994,5
prt,1995,4.6
prt,1996,4.3
prt,1997,4
prt,1998,3.8
prt,1999,3.6
prt,2000,3.4
prt,2001,3.2
prt,2002,3
prt,2003,2.8
prt,2004,2.6
prt,2005,2.4
prt,2006,2.2
prt,2007,2.1
prt,2008,2.1
prt,2009,2.1
prt,2010,2.1
prt,2011,2.1
prt,2012,2.1
prt,2013,2.1
prt,2014,2.1
prt,2015,2.1
prt,2016,2.1
prt,2017,2
prt,2018,2
prt,2019,1.9
prt,2020,1.8
pry,1967,31.1
pry,1968,31
pry,1969,30.7
pry,1970,30.5
pry,1971,30.3
pry,1972,29.9
pry,1973,29.6
pry,1974,29.2
pry,1975,28.7
pry,1976,28.3
pry,1977,27.8
pry,1978,27.3
pry,1979,26.9
pry,1980,26.4
pry,1981,25.9
pry,1982,25.5
pry,1983,25
pry,1984,24.6
pry,1985,24.2
pry,1986,23.9
pry,1987,23.4
pry,1988,23
pry,1989,22.6
pry,1990,22.1
pry,1991,21.6
pry,1992,21.2
pry,1993,20.7
pry,1994,20.3
pry,1995,20
pry,1996,19.7
pry,1997,19.3
pry,1998,18.9
pry,1999,18.5
pry,2000,18.1
pry,2001,17.7
pry,2002,17.3
pry,2003,16.9
pry,2004,16.5
pry,2005,16.1
pry,2006,15.7
pry,2007,15.2
pry,2008,14.8
