geo,time,sl_emp_totl_sp_ma_zs
uzb,2000,70.167
uzb,2001,70.698
uzb,2002,71.262
uzb,2003,71.784
uzb,2004,72.002
uzb,2005,72.372
uzb,2006,72.68
uzb,2007,72.847
uzb,2008,72.434
uzb,2009,71.957
uzb,2010,71.39
uzb,2011,70.752
uzb,2012,70.467
uzb,2013,70.109
uzb,2014,69.643
uzb,2015,69.248
uzb,2016,69.005
uzb,2017,68.388
uzb,2018,68.168
uzb,2019,67.968
uzb,2020,65.699
uzb,2021,65.776
vct,1991,65.891
vct,1992,65.384
vct,1993,64.827
vct,1994,64.026
vct,1995,63.632
vct,1996,62.844
vct,1997,62.289
vct,1998,61.684
vct,1999,61.064
vct,2000,60.501
vct,2001,59.929
vct,2002,60.127
vct,2003,60.197
vct,2004,60.159
vct,2005,60.186
vct,2006,60.42
vct,2007,60.448
vct,2008,60.584
vct,2009,60.424
vct,2010,60.366
vct,2011,60.406
vct,2012,60.378
vct,2013,60.307
vct,2014,60.236
vct,2015,60.218
vct,2016,60.153
vct,2017,60.055
vct,2018,60.012
vct,2019,59.942
vct,2020,57.954
vct,2021,57.745
ven,1991,73.279
ven,1992,74.494
ven,1993,75.119
ven,1994,74.164
ven,1995,73.485
ven,1996,72.161
ven,1997,72.724
ven,1998,72.423
ven,1999,69.127
ven,2000,68.896
ven,2001,69.86
ven,2002,67.534
ven,2003,66.891
ven,2004,68.558
ven,2005,71.437
ven,2006,73.539
ven,2007,73.861
ven,2008,74.252
ven,2009,73.598
ven,2010,72.836
ven,2011,72.798
ven,2012,72.313
ven,2013,72.82
ven,2014,72.222
ven,2015,71.672
ven,2016,71.08
ven,2017,70.863
ven,2018,69.771
ven,2019,67.07
ven,2020,63.614
ven,2021,63.89
vir,1991,64.255
vir,1992,64.681
vir,1993,68.7
vir,1994,64.393
vir,1995,60.683
vir,1996,58.292
vir,1997,58.418
vir,1998,58.495
vir,1999,57.54
vir,2000,58.677
vir,2001,60.329
vir,2002,58.909
vir,2003,57.346
vir,2004,59.142
vir,2005,60.078
vir,2006,60.922
vir,2007,61.806
vir,2008,61.678
vir,2009,61.452
vir,2010,59.727
vir,2011,61.057
vir,2012,61.092
vir,2013,57.91
vir,2014,57.527
vir,2015,60.145
vir,2016,59.706
vir,2017,60.721
vir,2018,56.265
vir,2019,53.322
vir,2020,52.403
vir,2021,52.06
vnm,1991,77.505
vnm,1992,77.673
vnm,1993,77.618
vnm,1994,77.641
vnm,1995,77.646
vnm,1996,77.582
vnm,1997,75.612
vnm,1998,75.521
vnm,1999,75.099
vnm,2000,74.237
vnm,2001,74.94
vnm,2002,74.726
vnm,2003,74.308
vnm,2004,74.043
vnm,2005,74.978
vnm,2006,75.853
vnm,2007,76.733
vnm,2008,77.78
vnm,2009,78.872
vnm,2010,80.071
vnm,2011,80.317
vnm,2012,79.931
vnm,2013,80.394
vnm,2014,80.467
vnm,2015,80.52
vnm,2016,79.775
vnm,2017,79.383
vnm,2018,79.964
vnm,2019,79.126
vnm,2020,78.427
vnm,2021,77.662
vut,1991,76.788
vut,1992,76.776
vut,1993,76.76
vut,1994,76.816
vut,1995,76.704
vut,1996,76.712
vut,1997,76.712
vut,1998,76.618
vut,1999,76.618
vut,2000,76.658
vut,2001,76.568
vut,2002,76.609
vut,2003,76.755
vut,2004,76.735
vut,2005,76.728
vut,2006,76.72
vut,2007,76.614
vut,2008,76.632
vut,2009,76.6
vut,2010,76.598
vut,2011,76.656
vut,2012,76.63
vut,2013,76.628
vut,2014,76.681
vut,2015,76.67
vut,2016,76.738
vut,2017,76.744
vut,2018,76.685
vut,2019,76.686
vut,2020,75.935
vut,2021,76.179
wsm,1991,55.392
wsm,1992,55.28
wsm,1993,55.063
wsm,1994,54.951
wsm,1995,54.707
wsm,1996,54.347
wsm,1997,54.107
wsm,1998,53.899
wsm,1999,53.677
wsm,2000,53.374
wsm,2001,53.044
wsm,2002,52.863
wsm,2003,52.714
wsm,2004,52.556
wsm,2005,52.403
wsm,2006,52.295
wsm,2007,52.124
wsm,2008,52.009
wsm,2009,52.1
wsm,2010,52.15
wsm,2011,52.043
wsm,2012,50.703
wsm,2013,50.78
wsm,2014,50.768
wsm,2015,50.734
wsm,2016,50.55
wsm,2017,50.383
wsm,2018,50.421
wsm,2019,50.444
wsm,2020,49.742
wsm,2021,49.398
yem,1991,69.399
yem,1992,68.666
yem,1993,68.281
yem,1994,67.729
yem,1995,66.2
yem,1996,64.908
yem,1997,63.673
yem,1998,62.452
yem,1999,61.188
yem,2000,61.392
yem,2001,61.472
yem,2002,61.508
yem,2003,61.472
yem,2004,61.377
yem,2005,61.234
yem,2006,60.992
yem,2007,60.714
yem,2008,60.382
yem,2009,59.999
yem,2010,59.599
yem,2011,59.226
yem,2012,59.065
yem,2013,58.706
yem,2014,58.202
yem,2015,58.586
yem,2016,59.119
yem,2017,59.468
yem,2018,59.753
yem,2019,59.979
yem,2020,59.196
yem,2021,59.219
zaf,1991,54.13
zaf,1992,53.862
zaf,1993,53.61
zaf,1994,53.291
zaf,1995,52.892
zaf,1996,52.526
zaf,1997,52.1
zaf,1998,51.639
zaf,1999,51.191
zaf,2000,50.715
zaf,2001,49.665
zaf,2002,48.59
zaf,2003,48.297
zaf,2004,49.671
zaf,2005,49.788
zaf,2006,50.119
zaf,2007,50.591
zaf,2008,51.509
zaf,2009,48.542
zaf,2010,46.576
zaf,2011,46.256
zaf,2012,46.465
zaf,2013,46.529
zaf,2014,46.588
zaf,2015,47.556
zaf,2016,46.907
zaf,2017,46.804
zaf,2018,46.622
zaf,2019,45.699
zaf,2020,41.464
zaf,2021,40.818
zmb,1991,72.186
zmb,1992,70.892
zmb,1993,69.678
zmb,1994,70.612
zmb,1995,71.838
zmb,1996,73.006
zmb,1997,73.981
zmb,1998,74.948
zmb,1999,74.142
zmb,2000,73.273
zmb,2001,72.895
zmb,2002,72.493
zmb,2003,72.129
zmb,2004,71.75
zmb,2005,71.382
zmb,2006,73.292
zmb,2007,75.101
zmb,2008,76.798
zmb,2009,73.942
zmb,2010,71.153
zmb,2011,72.624
zmb,2012,74.009
zmb,2013,73.374
zmb,2014,72.72
zmb,2015,72.023
zmb,2016,71.335
zmb,2017,70.598
zmb,2018,70.234
zmb,2019,69.063
zmb,2020,68.156
zmb,2021,68.277
zwe,1991,84.303
zwe,1992,84.039
zwe,1993,83.804
zwe,1994,83.547
zwe,1995,82.724
zwe,1996,82.057
zwe,1997,81.349
zwe,1998,81.877
zwe,1999,82.371
zwe,2000,82.732
zwe,2001,83.222
zwe,2002,83.669
zwe,2003,84.145
zwe,2004,84.699
zwe,2005,84.61
zwe,2006,84.504
zwe,2007,84.39
zwe,2008,84.242
zwe,2009,84.192
zwe,2010,84.095
zwe,2011,83.967
zwe,2012,84.553
zwe,2013,85.083
zwe,2014,85.63
zwe,2015,85.693
zwe,2016,85.742
zwe,2017,85.708
zwe,2018,85.594
zwe,2019,85.432
zwe,2020,84.36
zwe,2021,84.812
