geo,time,bx_gsr_fcty_cd
khm,2019,732208314.77674
khm,2020,668713795.38159
khm,2021,424304742.58628
kir,1979,6930154.75978
kir,1980,9247995.91752
kir,1981,8443894.35569
kir,1982,9569282.55189
kir,1983,7386386.676
kir,1984,9614581.5952
kir,1985,10193484.86104
kir,1986,11915981.17145
kir,1987,14316122.6176
kir,1988,15742533.64499
kir,1989,16887597.89024
kir,1990,19247392.12681
kir,1991,20554531.72235
kir,1992,19294262.22385
kir,1993,16397834.83843
kir,1994,17052813.59117
kir,2006,49322628.86753
kir,2007,61708760.42422
kir,2008,71607237.69196
kir,2009,54876506.86783
kir,2010,76596154.41952
kir,2011,72076690.84918
kir,2012,102200919.85311
kir,2013,122349407.02782
kir,2014,163024293.30739
kir,2015,181668502.35832
kir,2016,145532104.89923
kir,2017,175888556.13564
kir,2018,171578173.38871
kir,2019,196438528.227
kir,2020,158193867.25733
kna,1980,700000
kna,1981,1200000
kna,1982,1300000
kna,1983,1800000
kna,1984,900000
kna,1985,300000
kna,1986,2266666.66667
kna,1987,3214814.81481
kna,1988,4511111.11111
kna,1989,3544444.44444
kna,1990,3307407.40741
kna,1991,2485185.18519
kna,1992,2388888.88889
kna,1993,2040740.74074
kna,1994,2907407.40741
kna,1995,6766666.66667
kna,1996,3137037.03704
kna,1997,4133333.33333
kna,1998,4837037.03704
kna,1999,6448148.14815
kna,2000,5525925.92593
kna,2001,4666296.2963
kna,2002,5509737.03704
kna,2003,5678247.03704
kna,2004,7567400
kna,2005,10679337.03704
kna,2006,13282122.96296
kna,2007,14738168.14815
kna,2008,10017777.77778
kna,2009,10490157.03704
kna,2010,7708512.59259
kna,2011,6382002.96296
kna,2012,5310503.33333
kna,2013,5263624.44444
kna,2014,26082438.08613
kna,2015,25320741.72913
kna,2016,25754300.89263
kna,2017,28867709.44273
kna,2018,33463843.87191
kna,2019,34191464.91846
kna,2020,26855326.2698
kor,1976,116000000
kor,1977,243000000
kor,1978,391000000
kor,1979,433000000
kor,1980,714100000
kor,1981,921600000
kor,1982,970600000
kor,1983,934000000
kor,1984,1091200000
kor,1985,1152500000
kor,1986,1316900000
kor,1987,1214300000
kor,1988,1580800000
kor,1989,2368600000
kor,1990,2702400000
kor,1991,2757500000
kor,1992,2609000000
kor,1993,2436900000
kor,1994,2537100000
kor,1995,3466700000
kor,1996,3867800000
kor,1997,3757200000
kor,1998,3812700000
kor,1999,4427400000
kor,2000,7036900000
kor,2001,7277700000
kor,2002,7299900000
kor,2003,7691900000
kor,2004,10781000000
kor,2005,11466900000
kor,2006,14710400000
kor,2007,20117900000
kor,2008,20808200000
kor,2009,14711200000
kor,2010,21976200000
kor,2011,26665500000
kor,2012,29152500000
kor,2013,28982300000
kor,2014,28232800000
kor,2015,25101500000
kor,2016,26472800000
kor,2017,29472200000
kor,2018,34822200000
kor,2019,41371800000
kor,2020,37945700000
kor,2021,48262500000
kos,2004,196999816.36277
kos,2005,212071893.9765
kos,2006,235817995.94959
kos,2007,322976302.34217
kos,2008,343151660.31243
kos,2009,255400190.24707
kos,2010,247333361.12865
kos,2011,333086306.8604
kos,2012,295613743.85842
kos,2013,302232357.64113
kos,2014,286535175.62747
kos,2015,246082015.94639
kos,2016,235511225.42897
kos,2017,260263537.02054
kos,2018,311275691.27156
kos,2019,310793651.08147
kos,2020,331302925.13244
kwt,1975,1282615620.8421
kwt,1976,1631397161.57893
kwt,1977,1964643404.88629
kwt,1978,2901261677.62824
kwt,1979,3574968359.57006
kwt,1980,5486548942.18022
kwt,1981,8325402131.36059
kwt,1982,6779872970.39666
kwt,1983,5712292598.76362
kwt,1984,5853505315.50439
kwt,1985,5329950716.88888
kwt,1986,8351839448.86344
kwt,1987,6129261752.31215
kwt,1988,7862974939.00729
kwt,1989,9210992487.84447
kwt,1990,8583661229.65454
kwt,1991,6092829600
kwt,1992,5906773919.25135
kwt,1993,4489154137.3436
kwt,1994,4173539547.05778
kwt,1995,6125025833.32121
kwt,1996,6409302321.33531
kwt,1997,7743560313.98637
kwt,1998,7163115996.80321
kwt,1999,6093661715.81745
kwt,2000,7315365663.69259
kwt,2001,5427451918.11269
kwt,2002,3716179790.20847
kwt,2003,3732741593.19813
kwt,2004,5888361045.13064
kwt,2005,8022602739.72603
kwt,2006,12499301071.2714
kwt,2007,16326784325.4825
kwt,2008,13961696254.5247
kwt,2009,8861312400.18937
kwt,2010,9727883088.6647
kwt,2011,10602925632.5171
kwt,2012,13998955330.3146
kwt,2013,14649112694.9555
kwt,2014,16145779220.3567
kwt,2015,16993949527.826
kwt,2016,19194952989.37889
kwt,2017,22591188264.6055
kwt,2018,24795483858.5828
kwt,2019,41214447694.8488
kwt,2020,39482353122.5023
lao,1984,0
lao,1985,0
lao,1986,0
lao,1987,0
lao,1988,400000
lao,1989,800000
lao,1990,2200000
lao,1991,3300000
lao,1992,5600000
lao,1993,8600000
lao,1994,7200000
lao,1995,7400000
lao,1996,9200000
lao,1997,11100000
lao,1998,6900000
lao,1999,10500000
lao,2000,7300000
lao,2001,5824521.4304
lao,2002,4709165.563
lao,2003,3558841.325
lao,2004,3960346.03538
lao,2005,5030000
lao,2006,16228404
lao,2007,43649648.3353
lao,2008,32070417.53818
lao,2009,41734262.11344
lao,2010,50288163.68
lao,2011,48331062.33034
lao,2012,134258423.43262
lao,2013,113806110.47592
lao,2014,122357310.76918
lao,2015,127174178.0669
lao,2016,129367589.35026
lao,2017,124580508.30754
lao,2018,71337846.92704
lao,2019,94279248.07539
lao,2020,82905863.31905
lbn,2002,395391535
lbn,2003,1398679055.96745
lbn,2004,1060281353.5192
lbn,2005,1732532435.13866
lbn,2006,2439635094.9421
lbn,2007,3112750000
lbn,2008,2723330000
lbn,2009,2040195823.96826
lbn,2010,1448054690.84288
lbn,2011,1650549600.9
lbn,2012,1679613223.3
lbn,2013,2000963756.1
lbn,2014,2453530802.9
lbn,2015,2374730914.3
lbn,2016,2466916573.8
lbn,2017,3127689643.9
lbn,2018,2816482979.96634
lbn,2019,3071929302.59734
lbn,2020,1339700484.44773
lbr,1979,0
lbr,1980,0
lbr,1981,0
lbr,1982,38760.75155
lbr,1983,38760.75155
lbr,1984,55987.7522
lbr,1985,79674.8781
lbr,1986,45220.87676
lbr,1987,111975.50436
lbr,2004,4996879.35138
lbr,2005,9211956.97003
lbr,2006,18331977.0318
lbr,2007,19857193.36797
lbr,2008,22423051.57602
lbr,2009,18107133.41828
lbr,2010,34189645
lbr,2011,34822331.25
lbr,2012,37859049.375
lbr,2013,37904094.375
lbr,2014,38966550
lbr,2015,39054487.5
lbr,2016,30474893.75
lbr,2017,20168981.25275
lbr,2018,31465131.46191
lbr,2019,32047247.92193
lby,1977,243876900.41201
lby,1978,317175082.3918
lby,1979,423575669.13665
lby,1980,1281874818.02318
lby,1981,1626742627.3506
lby,1982,867750034.17547
lby,1983,676230271.63585
lby,1984,550239316.00117
lby,1985,463092757.04012
lby,1986,546297695.25864
lby,1987,725182584.44437
lby,1988,762161518.45318
lby,1989,447260545.03275
lby,1990,666367231.76718
lby,1991,650807163.91836
lby,1992,775696672.83179
lby,1993,570686582.55996
lby,1994,448376159.10809
lby,1995,435494932.64781
lby,1996,474359225.00483
lby,1997,529871890.97432
lby,1998,532749397.78974
lby,1999,545912292.55905
lby,2000,723000000
lby,2001,684000000
lby,2002,1773000000
lby,2003,1689000000
lby,2004,1339000000
lby,2005,1837000000
lby,2006,2180000000
lby,2007,4517000000
lby,2008,4471100000
lby,2009,2460900000
lby,2010,2318000000
lby,2011,1209600000
lby,2012,2391900000
lby,2013,2393000000
lby,2014,1859100000
lby,2015,1695300000
lby,2016,1236700000
lby,2017,2439900000
lby,2018,2292800000
lby,2019,2870900000
lca,1976,501019.0895
lca,1977,900000
lca,1978,1300000
lca,1979,1000000
lca,1980,1000000
lca,1981,1500000
lca,1982,0
lca,1983,688888.88889
lca,1984,0
lca,1985,0
lca,1986,3296296.2963
lca,1987,4111111.11111
lca,1988,6407407.40741
lca,1989,5851851.85185
lca,1990,5937037.03704
lca,1991,4633333.33333
lca,1992,5455555.55556
lca,1993,4333333.33333
lca,1994,4966666.66667
lca,1995,5751851.85185
lca,1996,3359259.25926
lca,1997,3292592.59259
lca,1998,3385185.18519
lca,1999,2381481.48148
lca,2000,3681481.48148
lca,2001,2622592.59259
lca,2002,3593368.88889
lca,2003,4850176.2963
lca,2004,6197717.40741
lca,2005,8107166.66667
lca,2006,11629097.03704
lca,2007,12411868.51852
lca,2008,8230183.33333
lca,2009,16502538.88889
lca,2010,17703114.07407
lca,2011,16243403.7037
lca,2012,17576345.18519
lca,2013,17345564.81481
lca,2014,22907444.56002
lca,2015,21067244.80691
lca,2016,23143691.6384
lca,2017,34815583.29376
lca,2018,52923650.42991
lca,2019,54097041.4144
lca,2020,34000716.63319
lka,1975,7135551.6981
lka,1976,3922967.1902
lka,1977,11757456.9782
lka,1978,20171010.7569
lka,1979,39478783.3392
lka,1980,47226765.2461
lka,1981,33005256.4653
lka,1982,43815832.0059
lka,1983,44707599.9905
lka,1984,58117276.1694
lka,1985,83318494.4101
lka,1986,68027804.5415
lka,1987,69338357.3298
lka,1988,68694910.4244
lka,1989,58616709.6105
lka,1990,93013529.614
lka,1991,54529127.1961
lka,1992,68119978.6486
lka,1993,111352123.5675
lka,1994,143902398.622
lka,1995,223330933.3286
lka,1996,175124722.3234
lka,1997,233274849.0703
lka,1998,214175892.2207
lka,1999,166742128.804
lka,2000,149032381.0404
lka,2001,107870000
lka,2002,75320000
lka,2003,169760000
lka,2004,156720000
lka,2005,75866000
lka,2006,311600000
lka,2007,449130000
lka,2008,224900000
lka,2009,121700000
lka,2010,323270000
lka,2011,466640000
lka,2012,142254745.59885
lka,2013,131780708.81762
lka,2014,155196240.01169
lka,2015,127322151.53748
lka,2016,127001951.34296
lka,2017,173035962.71191
lka,2018,248618930.21475
lka,2019,251753955.88246
lka,2020,198299321.45667
lso,1975,126976355.99828
lso,1976,142714999.8759
lso,1977,170659999.8516
lso,1978,183539999.8404
lso,1979,219709066.68642
lso,1980,273100650.13865
lso,1981,301853186.18453
lso,1982,812244829.10188
lso,1983,889010362.63373
lso,1984,777556550.79741
lso,1985,591444130.13489
lso,1986,620862643.50478
lso,1987,949565965.76778
lso,1988,870296750.47584
lso,1989,881766989.75495
lso,1990,1009547107.53541
lso,1991,1044859210.32316
lso,1992,1141420075.11953
lso,1993,1062326644.84889
lso,1994,1164245904.92459
lso,1995,1137195571.84609
lso,1996,987555626.48125
lso,1997,934710728.94224
lso,1998,689137656.4741
lso,1999,615882814.07976
lso,2000,555159612.1474
lso,2001,465912474.8034
lso,2002,442963416.26543
lso,2003,641300613.32423
lso,2004,758711773.05784
lso,2005,723112486.71873
lso,2006,744774182.09617
lso,2007,795522557.40608
lso,2008,748495937.97771
lso,2009,698011462.6293
lso,2010,743909719.11881
lso,2011,727092251.87724
lso,2012,618228690.7542
lso,2013,540219520.21881
lso,2014,472589999.73489
lso,2015,454838388.70538
lso,2016,532730079.12545
lso,2017,613710755.40068
lso,2018,643796014.41106
lso,2019,603600579.09763
lso,2020,517276050.45193
lso,2021,604760886.20828
ltu,1993,12515959.51984
ltu,1994,21417441.19151
ltu,1995,50852500
ltu,1996,51975000
ltu,1997,80402500
ltu,1998,124575000
ltu,1999,114820000
ltu,2000,185505000
ltu,2001,205700000
ltu,2002,191607770.57011
ltu,2003,235182135.66263
ltu,2004,453911243.04329
ltu,2005,686478578.70048
ltu,2006,914567266.57382
ltu,2007,1075831343.08634
ltu,2008,1376060359.29041
ltu,2009,1068921597.86474
ltu,2010,1391530547.23665
ltu,2011,1600253691.69054
ltu,2012,1197975005.86533
ltu,2013,1273006563.86174
ltu,2014,1218872190.83424
ltu,2015,1028930808.37724
ltu,2016,966956512.2794
ltu,2017,1053232798.57472
ltu,2018,1330247386.33242
ltu,2019,1254036261.09362
ltu,2020,1319239127.24798
lux,1999,47926320278.2198
lux,2000,50399412341.2514
lux,2001,52317104491.6848
lux,2002,68450159753.5006
lux,2003,71274991562.3716
lux,2004,83368523803.9446
lux,2005,100042016953.08501
lux,2006,131452667430.545
lux,2007,167818289073.56799
lux,2008,203692522171.53101
lux,2009,142175527990.71201
lux,2010,153815038868.19199
lux,2011,221413376777.01801
lux,2012,246268409620.93097
lux,2013,289440696772.08093
lux,2014,295467990834.47498
lux,2015,286240203756.61102
lux,2016,304855727809.45697
lux,2017,311406446603.005
lux,2018,332325027342.11603
lux,2019,320435993188.125
lux,2020,316618669087.53802
lux,2021,328601323512.52094
lva,1992,2532247
lva,1993,17254000
lva,1994,50811000
lva,1995,71107000
lva,1996,140488000
lva,1997,177019000
lva,1998,207400000
lva,1999,157800000
lva,2000,144427107.27992
lva,2001,197928442.15258
lva,2002,216893861.27112
lva,2003,313715335.16072
lva,2004,473569819.87735
lva,2005,839386851.2978
lva,2006,1127396738.70889
lva,2007,1471014850.56374
lva,2008,1852943364.83688
lva,2009,1445114288.04769
lva,2010,1255854324.09812
lva,2011,1557383818.85822
lva,2012,1619571405.87469
lva,2013,1639104367.60535
lva,2014,1700305507.70835
lva,2015,1494419943.95605
lva,2016,1585145904.34361
lva,2017,1755639044.36015
lva,2018,1751199279.17583
lva,2019,1639101935.03788
lva,2020,1538530049.79975
lva,2021,1675304551.51515
mac,2002,490897854.98286
mac,2003,442163105.54574
mac,2004,450457266.33658
mac,2005,908473850.09577
mac,2006,1552794563.19861
mac,2007,2139273767.3445
mac,2008,1735256381.49522
mac,2009,1160589413.39291
mac,2010,1079861059.28907
mac,2011,1637505059.35327
mac,2012,2321926482.08795
mac,2013,2858656218.00088
mac,2014,4364780847.65753
mac,2015,4608219337.45299
mac,2016,4601697267.4935
mac,2017,5270162592.97002
mac,2018,6966041144.93587
mac,2019,8712084399.57052
mac,2020,6895385853.18845
mar,1975,27637346.20468
mar,1976,23759351.71449
mar,1977,30865939.49814
mar,1978,26159973.8463
mar,1979,38983013.54655
mar,1980,37595457.22514
mar,1981,36154157.85598
mar,1982,25070469.19135
mar,1983,10546560.25258
mar,1984,16344068.36696
mar,1985,15403735.63816
mar,1986,14937763.89404
mar,1987,15551680.92736
mar,1988,18272293.72103
mar,1989,31926787.51722
mar,1990,82743476.0146
mar,1991,199045546.16926
mar,1992,291993031.05281
mar,1993,223579419.75997
mar,1994,224064311.45591
mar,1995,251164024.25655
mar,1996,188965518.95578
mar,1997,172350332.31495
mar,1998,193556800.56543
mar,1999,186548531.72927
mar,2000,276124643.6429
mar,2001,325993820.21105
mar,2002,376749567.09793
mar,2003,370285346.32534
mar,2004,505045791.22695
mar,2005,688566988.04974
mar,2006,750144702.69499
mar,2007,960797725.39711
mar,2008,1059078309.81054
mar,2009,925253343.79146
mar,2010,867950019.71247
mar,2011,804304294.07847
mar,2012,615792667.07466
mar,2013,471360433.65854
mar,2014,587502663.29824
mar,2015,521364309.08869
mar,2016,740369083.26792
mar,2017,832486425.6903
mar,2018,722077335.86406
mar,2019,628363258.81341
mar,2020,796406742.91839
mda,1994,10776000
mda,1995,14190000
mda,1996,99270000
mda,1997,132710000
mda,1998,136790000
mda,1999,120520000
mda,2000,139120000
mda,2001,173920000
mda,2002,229380000
mda,2003,340790000
mda,2004,490040000
mda,2005,539270000
mda,2006,605910000
mda,2007,710070000
mda,2008,906220000
mda,2009,591180000
mda,2010,765920000
mda,2011,933350000
mda,2012,1047000000
mda,2013,1161640000
mda,2014,1115200000
mda,2015,816200000
mda,2016,748470000
mda,2017,879480000
mda,2018,997100000
mda,2019,1022690000
mda,2020,856210000
mdg,1974,7311892.73121
mdg,1975,5412667.27498
mdg,1976,3640935.41376
mdg,1977,2116585.17507
mdg,1978,4520174.60349
mdg,1979,2397508.47192
mdg,1980,2461203.50538
mdg,1981,4011328.63049
mdg,1982,5518450.83094
mdg,1983,2880711.8146
mdg,1984,5029112.49171
mdg,1985,4377507.16062
mdg,1986,5293189.2081
mdg,1987,9305907.14669
mdg,1988,13303895.46398
mdg,1989,18329370.49308
mdg,1990,14924906.97031
mdg,1991,4375163.45567
mdg,1992,5633147.94614
mdg,1993,2931367.59271
mdg,1994,2435338.15855
mdg,1995,7131417.42587
mdg,1996,6241918.02938
mdg,1997,20167413.56244
mdg,1998,24743639.73231
mdg,1999,20645233.16
mdg,2000,22370214.81529
mdg,2001,23901406.39577
mdg,2002,46047209.57006
mdg,2003,16419174.4
mdg,2004,15235416.2
mdg,2005,21789182.00809
mdg,2006,29475498.41832
mdg,2007,51859791.20593
mdg,2008,62770693.514
mdg,2009,34031851.32384
mdg,2010,62497409.37378
mdg,2011,93785010.57091
mdg,2012,53780503.18168
mdg,2013,36027249.57494
mdg,2014,30395083.72497
mdg,2015,28217519.10981
mdg,2016,32101542.48982
mdg,2017,36360936.41079
mdg,2018,52741222.65174
mdg,2019,60715889.29502
mdg,2020,45572905.36736
mdv,1977,0
mdv,1978,0
mdv,1979,0
mdv,1980,0
mdv,1981,0
mdv,1982,400000
mdv,1983,600000
mdv,1984,400000
mdv,1985,300000
mdv,1986,1400000
mdv,1987,1300000
mdv,1988,2000000
mdv,1989,3800000
mdv,1990,4700000
mdv,1991,3800000
mdv,1992,2900000
mdv,1993,3000000
mdv,1994,3809616.80103
mdv,1995,4523892.07412
mdv,1996,5959969.95799
mdv,1997,7487418.33941
mdv,1998,8603170.07941
mdv,1999,9023050.15
mdv,2000,10346650.22127
mdv,2001,8187427.53326
mdv,2002,5627558.01188
mdv,2003,6208096.97656
mdv,2004,9764749.86417
mdv,2005,10865289.6835
mdv,2006,15568107.85375
mdv,2007,26687039.04223
mdv,2008,14040204.65865
mdv,2009,5787296.29873
mdv,2010,4036442.34909
mdv,2011,3563614.19787
mdv,2012,4165177.90059
mdv,2013,4221512.94307
mdv,2014,5617657.15416
mdv,2015,9969192.79568
mdv,2016,13006103.72015
mdv,2017,14291768.13434
mdv,2018,19263541.13765
mdv,2019,21296654.95775
mdv,2020,15051455.82673
mex,1979,872000000
mex,1980,1365000000
mex,1981,1746000000
mex,1982,1709000000
mex,1983,1686000000
mex,1984,2507000000
mex,1985,2281000000
mex,1986,1943000000
mex,1987,2397000000
mex,1988,3049000000
mex,1989,3160000000
mex,1990,3273000000
mex,1991,3523000000
mex,1992,2789000000
mex,1993,2694000000
mex,1994,3346660000
mex,1995,3713240000
mex,1996,4031968000
mex,1997,4430559000
mex,1998,4908665000
mex,1999,4474782000
mex,2000,5976507002
mex,2001,5325737000
mex,2002,4050314000
mex,2003,3857801000
mex,2004,5705493001
mex,2005,4818484159
mex,2006,8187924867
mex,2007,8941717069
mex,2008,8979228131
mex,2009,5848868813
mex,2010,9660853405
mex,2011,10232351464
mex,2012,9711416371
mex,2013,10810434970
mex,2014,10449794255
mex,2015,7368173066
mex,2016,8048420660
mex,2017,10614462120
mex,2018,13008760319
mex,2019,14445354975
mex,2020,9280606771
mhl,2005,52103964.6853
mhl,2006,55671363.91109
mhl,2007,56534962.77167
mhl,2008,54768585.60786
mhl,2009,52888641.54505
mhl,2010,50193633.30098
mhl,2011,56124127.42433
mhl,2012,56312612.66166
mhl,2013,58679698.85633
mhl,2014,62782934.48563
mhl,2015,70491026.76
mhl,2016,74810744.89
mhl,2017,77105803.6684
mhl,2018,81573969.6684
mkd,1996,45300000
mkd,1997,39010000
mkd,1998,23552094
mkd,1999,24239352
mkd,2000,41636640
mkd,2001,52565029
mkd,2002,50823037
mkd,2003,59497001
mkd,2004,83718084
mkd,2005,96412079.39917
mkd,2006,132714861.03522
mkd,2007,209201247.15
mkd,2008,266958062.34905
mkd,2009,179391453.99954
mkd,2010,194319488.80264
mkd,2011,225039845.86778
mkd,2012,188746415.3021
mkd,2013,226880296.05251
mkd,2014,210005171.12767
mkd,2015,167059970.62146
mkd,2016,162733340.88088
mkd,2017,165951299.693
mkd,2018,178251605.58829
mkd,2019,172283794.48277
mkd,2020,162333109.43689
mkd,2021,143145447.41383
mli,1975,0
mli,1976,0
mli,1977,0
mli,1978,0
mli,1979,0
mli,1980,0
mli,1981,0
mli,1982,0
mli,1983,0
mli,1984,0
mli,1985,4896909.34397
mli,1986,3176382.46622
mli,1987,3094465.42068
mli,1988,4901825.51968
mli,1989,7805439.55752
mli,1990,22588304.73895
mli,1991,24671497.87075
mli,1992,27843703.42829
mli,1993,30194667.72445
mli,1994,9257846.77294
mli,1995,8274092.00488
mli,1996,26515366.16251
mli,1997,19012476.11341
mli,1998,29300700.066
mli,1999,31349854.58159
mli,2000,20603823.77169
mli,2001,22153264.74852
mli,2002,36284445.84678
mli,2003,21371020.87484
mli,2004,24020645.6283
mli,2005,67727707.19187
mli,2006,69024179.29296
mli,2007,71516064.74564
mli,2008,102040349.26499
mli,2009,81948838.93161
mli,2010,71827833.73504
mli,2011,58457464.90607
mli,2012,81107953.97306
mli,2013,82252279.69024
mli,2014,94351571.4729
mli,2015,95862497.63561
mli,2016,93831932.37898
mli,2017,123289706.09713
mli,2018,176240551.21766
mli,2019,141995146.2397
mli,2020,154398524.81387
mlt,1971,28493700.70767
mlt,1972,32234675.51012
mlt,1973,34978624.26896
mlt,1974,47991906.35437
mlt,1975,63672196.63968
mlt,1976,61627362.38017
mlt,1977,70090830.14638
mlt,1978,78882498.15045
mlt,1979,102100594.47681
mlt,1980,153143938.37518
mlt,1981,161623650.05236
mlt,1982,173968955.33455
mlt,1983,132963604.89298
mlt,1984,138601441.55032
mlt,1985,126610608.47929
mlt,1986,146313224.86914
mlt,1987,139511324.44101
mlt,1988,156563265.05939
mlt,1989,190534946.95008
mlt,1990,268957487.64908
mlt,1991,268278459.67037
mlt,1992,271165483.8676
mlt,1993,241822075.42629
mlt,1994,219442639.36937
mlt,1995,286322379.51495
mlt,1996,308207536.81491
mlt,1997,360405131.33678
mlt,1998,511132442.97581
mlt,1999,1241296990.6386
mlt,2000,917458289.67722
mlt,2001,839148004.79112
mlt,2002,856832229.3803
mlt,2003,905279712.44554
mlt,2004,1415224254.47383
mlt,2005,2982513722.40359
mlt,2006,5442610422.46585
mlt,2007,11232514789.1486
mlt,2008,14793471855.9681
mlt,2009,10739447474.2107
mlt,2010,8893275492.15823
mlt,2011,13970867540.9831
mlt,2012,12921160085.0346
mlt,2013,13410304140.7649
mlt,2014,13665571479.0372
mlt,2015,11216372917.9997
mlt,2016,10946885969.1985
mlt,2017,10963406392.4074
mlt,2018,11314606828.6139
mlt,2019,10538800005.6974
mlt,2020,10594575567.5568
mmr,1976,3531807.36125
mmr,1977,3790666.06723
mmr,1978,4818996.68189
mmr,1979,8807619.89413
mmr,1980,14096327.35126
mmr,1981,20291061.17265
mmr,1982,13471227.44238
mmr,1983,4016498.56957
mmr,1984,4915964.34625
mmr,1985,2219362.76275
mmr,1986,4161189.37269
mmr,1987,6271069.19872
mmr,1988,2689586.77401
mmr,1989,2704503.8638
mmr,1990,2390276.12924
mmr,1991,1026089.20307
mmr,1992,3436291.07362
mmr,1993,4711157.8499
mmr,1994,7130512.66857
mmr,1995,15386676.85014
mmr,1996,9056637.10228
mmr,1997,6534604.10814
mmr,1998,10856027.03781
mmr,1999,51081119.14572
mmr,2000,34979692.34703
mmr,2001,36290997.10796
mmr,2002,36231375.46305
mmr,2003,29114621.1516
mmr,2004,39935017.10126
mmr,2005,55003657.24183
mmr,2006,96792195.79598
mmr,2007,174127530.49791
mmr,2008,176928258.88679
mmr,2009,94705240.86125
mmr,2010,147519669.62547
mmr,2011,200465318.91782
mmr,2012,293252102.1055
mmr,2013,236956550.8586
mmr,2014,791568088.12595
mmr,2015,859266442.39765
mmr,2016,950609213.71859
mmr,2017,1153262909.58676
mmr,2018,1305152185.72422
mmr,2019,1362113337.97087
mne,2007,144879381.46975
mne,2008,247721930.06593
mne,2009,226857324.69506
mne,2010,219825226.6049
mne,2011,268337405.67179
mne,2012,264823234.88683
mne,2013,282364375.08417
mne,2014,300183381.34548
mne,2015,274777497.3159
mne,2016,285184801.47707
mne,2017,309812878.77597
mne,2018,358668884.01286
mne,2019,342672380.80057
mne,2020,322946593.11926
mne,2021,417852484.12184
mng,1981,200000
mng,1982,200000
mng,1983,0
mng,1984,100000
mng,1985,100000
mng,1986,100000
mng,1987,200000
mng,1988,200000
mng,1989,7500000
mng,1990,5100000
mng,1992,200000
mng,1993,800000
mng,1994,3200000
mng,1995,3000000
mng,1996,13400000
mng,1997,6100000
mng,1998,10100000
mng,1999,6639236.55568
mng,2000,12993543.77693
mng,2001,14800000
mng,2002,14169517.38773
mng,2003,13900000
mng,2004,16554142.92811
mng,2005,10666763.49927
mng,2006,17382617.66526
mng,2007,53458824.21589
mng,2008,16534541.79883
mng,2009,24317531.0226
mng,2010,29521725.9634
mng,2011,43243186.59794
mng,2012,60518504.89653
mng,2013,52097347.68149
mng,2014,57118079.20713
mng,2015,58834190.41926
mng,2016,68300761.68272
mng,2017,76405785.55958
mng,2018,224424465.26882
mng,2019,394486128.31555
mng,2020,341480683.48129
moz,2005,98914028.04188
moz,2006,159839671.39
moz,2007,193600235.42078
moz,2008,156467462.52021
moz,2009,150282362.81
moz,2010,134780322.59
moz,2011,184030248.4102
moz,2012,133057391.01
moz,2013,134316066.23318
moz,2014,127976121.75
moz,2015,112479468.15228
moz,2016,105225958.66251
moz,2017,165519194.75037
moz,2018,256837672.26314
moz,2019,260481119.84782
moz,2020,216026805.35668
mrt,1975,4964707.65655
mrt,1976,4353403.0397
mrt,1977,4277527.44291
mrt,1978,3141077.7146
mrt,1979,11352617.5301
mrt,1980,16988251.60793
mrt,1981,20125959.79639
mrt,1982,18505223.5082
mrt,1983,9122145.52879
mrt,1984,8463507.65379
mrt,1985,3956671.20713
mrt,1986,2312605.04202
mrt,1987,2490581.36125
mrt,1988,4132295.46134
mrt,1989,5586928.5138
mrt,1990,3808507.73487
mrt,1991,2001322.01149
mrt,1992,1057146.22228
mrt,1993,778108.12116
mrt,1994,1051992.71697
mrt,1995,1286908.72195
mrt,1996,903647.38319
mrt,1997,1382913.33743
mrt,1998,2451242.64384
mrt,2012,125121728.45107
mrt,2013,119773398.8902
mrt,2014,18357111.05545
mrt,2015,77368217.97322
mrt,2016,59321909.9732
mrt,2017,151696831.84816
mrt,2018,162764416.28531
mrt,2019,193619572.75897
mrt,2020,163028508.11786
mus,1976,14667310.23451
mus,1977,4994469.50864
mus,1978,5678799.01606
mus,1979,3804627.11412
mus,1980,5075288.87461
mus,1981,7049706.96205
mus,1982,3954913.98077
mus,1983,2477319.71105
mus,1984,2898480.71313
mus,1985,1942692.72323
mus,1986,5643693.57467
mus,1987,13977090.51331
mus,1988,26566997.01772
mus,1989,51082748.80709
mus,1990,55908895.1882
mus,1991,82543735.5619
mus,1992,91048064.74672
mus,1993,69979501.9556
mus,1994,31736545.83889
mus,1995,52224977.68839
mus,1996,31145415.84795
mus,1997,46967177.98416
mus,1998,47847986.77928
mus,1999,42960701.7444
mus,2000,48662125.38866
mus,2001,75200775.26459
mus,2002,79853618.07345
mus,2003,47048292.2314
mus,2004,51722548.17014
mus,2005,142854723.53198
mus,2006,373887520.79428
mus,2007,816361336.84477
mus,2008,819867747.02189
mus,2009,457573519.98923
mus,2010,5231933568.53842
mus,2011,1156973939.84397
mus,2012,1990665282.28208
mus,2013,6622391929.05151
mus,2014,8390938000.12199
mus,2015,7678616103.36455
mus,2016,8821252759.26601
mus,2017,11872644897.4527
mus,2018,8681672639.51979
mus,2019,10184206273.8046
mus,2020,6869967008.79865
mwi,1977,0
mwi,1978,1066672.8836
mwi,1979,1346590.44994
mwi,1980,2216487.63329
mwi,1981,1340334.22314
mwi,1982,1515856.21256
mwi,1983,1106605.87041
mwi,1984,2617838.09118
mwi,1985,4711776.92274
mwi,1986,3331410.9067
mwi,1987,3259773.37784
mwi,1988,9604494.59113
mwi,1989,10545296.30561
