geo,time,ag_prd_lvsk_xd
prt,2015,102.28
prt,2016,103.08
prt,2017,102.14
prt,2018,101.16
prt,2019,102.71
pry,1961,25.8
pry,1962,24.01
pry,1963,22.67
pry,1964,24.69
pry,1965,26.41
pry,1966,26.56
pry,1967,27.05
pry,1968,27.79
pry,1969,26.94
pry,1970,28.82
pry,1971,28.9
pry,1972,29.47
pry,1973,27.2
pry,1974,27.47
pry,1975,25.4
pry,1976,26.19
pry,1977,30.11
pry,1978,29.54
pry,1979,30.18
pry,1980,30.53
pry,1981,31.01
pry,1982,30.6
pry,1983,32.3
pry,1984,33.43
pry,1985,34.27
pry,1986,35.34
pry,1987,33.04
pry,1988,38.35
pry,1989,45.76
pry,1990,49.22
pry,1991,54.38
pry,1992,57.67
pry,1993,56.99
pry,1994,52.01
pry,1995,49.4
pry,1996,53.88
pry,1997,60.59
pry,1998,63.26
pry,1999,59.88
pry,2000,54.44
pry,2001,55.77
pry,2002,56.48
pry,2003,56.23
pry,2004,54.67
pry,2005,60.38
pry,2006,69.81
pry,2007,62.47
pry,2008,66.76
pry,2009,70.85
pry,2010,76.72
pry,2011,78.02
pry,2012,71.06
pry,2013,85.32
pry,2014,101.7
pry,2015,96.64
pry,2016,101.66
pry,2017,111.14
pry,2018,104.58
pry,2019,102.85
pse,1991,50.45
pse,1992,56.75
pse,1993,64.38
pse,1994,79.74
pse,1995,87.53
pse,1996,84.55
pse,1997,91.15
pse,1998,97.05
pse,1999,109.72
pse,2000,109.76
pse,2001,118.45
pse,2002,124.91
pse,2003,137.92999
pse,2004,129.19
pse,2005,135.8
pse,2006,125.82
pse,2007,116.5
pse,2008,113.07
pse,2009,99.12
pse,2010,92.88
pse,2011,96.22
pse,2012,95.41
pse,2013,103.58
pse,2014,113.64
pse,2015,91.98
pse,2016,94.39
pse,2017,96.86
pse,2018,120.33
pse,2019,114.08
pyf,1961,26.49
pyf,1962,26.59
pyf,1963,27.53
pyf,1964,28.11
pyf,1965,29.07
pyf,1966,31.06
pyf,1967,35.09
pyf,1968,33.98
pyf,1969,35.72
pyf,1970,43.73
pyf,1971,37.85
pyf,1972,38.41
pyf,1973,40.61
pyf,1974,41.85
pyf,1975,43.83
pyf,1976,45.58
pyf,1977,55.84
pyf,1978,55.96
pyf,1979,57.44
pyf,1980,58.51
pyf,1981,56.32
pyf,1982,52.8
pyf,1983,51.85
pyf,1984,61.19
pyf,1985,62.9
pyf,1986,67.96
pyf,1987,67.06
pyf,1988,68.5
pyf,1989,73.73
pyf,1990,75.3
pyf,1991,77.03
pyf,1992,76.67
pyf,1993,74.23
pyf,1994,76.17
pyf,1995,80.91
pyf,1996,71.17
pyf,1997,71.69
pyf,1998,72.72
pyf,1999,79.86
pyf,2000,79.6
pyf,2001,84.69
pyf,2002,80.14
pyf,2003,79.51
pyf,2004,82.37
pyf,2005,84.63
pyf,2006,81.44
pyf,2007,86.57
pyf,2008,88.07
pyf,2009,94.82
pyf,2010,92.14
pyf,2011,90.22
pyf,2012,93.67
pyf,2013,77.11
pyf,2014,81.9
pyf,2015,111.37
pyf,2016,106.73
pyf,2017,102.73
pyf,2018,87.47
pyf,2019,87.38
qat,1961,7.03
qat,1962,6.96
qat,1963,6.92
qat,1964,6.83
qat,1965,6.7
qat,1966,6.86
qat,1967,7.14
qat,1968,7.95
qat,1969,8.35
qat,1970,7.72
qat,1971,8.63
qat,1972,9.48
qat,1973,11
qat,1974,11.09
qat,1975,10.47
qat,1976,9.83
qat,1977,12.86
qat,1978,12.19
qat,1979,12.6
qat,1980,12.6
qat,1981,12.73
qat,1982,12.72
qat,1983,17.07
qat,1984,18.39
qat,1985,19.88
qat,1986,23.31
qat,1987,24.16
qat,1988,25.65
qat,1989,34.19
qat,1990,37.86
qat,1991,45.93
qat,1992,51.22
qat,1993,51.58
qat,1994,51.91
qat,1995,58.53
qat,1996,59.8
qat,1997,56.13
qat,1998,49.45
qat,1999,54.44
qat,2000,59.42
qat,2001,47.66
qat,2002,59.78
qat,2003,55.14
qat,2004,56.98
qat,2005,51.3
qat,2006,50.3
qat,2007,58.8
qat,2008,45.83
qat,2009,67.6
qat,2010,67.95
qat,2011,75.56
qat,2012,81.04
qat,2013,93.93
qat,2014,73.17
qat,2015,128.67999
qat,2016,98.15
qat,2017,116.07
qat,2018,128.74001
qat,2019,116.22
rou,1961,67.41
rou,1962,68.47
rou,1963,61.2
rou,1964,65.29
rou,1965,69.88
rou,1966,77.89
rou,1967,85.2
rou,1968,87.12
rou,1969,87.32
rou,1970,91.22
rou,1971,92.03
rou,1972,103.24
rou,1973,112.42
rou,1974,116.35
rou,1975,121.35
rou,1976,128.13
rou,1977,138.36
rou,1978,139.25
rou,1979,149.48
rou,1980,137.35001
rou,1981,133.38
rou,1982,124.77
rou,1983,128.84
rou,1984,139.72
rou,1985,135.84
rou,1986,132.83
rou,1987,137.10001
rou,1988,133.73
rou,1989,124.51
rou,1990,137.27
rou,1991,136.12
rou,1992,123.76
rou,1993,123.17
rou,1994,126.74
rou,1995,120.88
rou,1996,117.59
rou,1997,116.13
rou,1998,109.12
rou,1999,107.74
rou,2000,102.74
rou,2001,101.62
rou,2002,107.5
rou,2003,117.88
rou,2004,112.78
rou,2005,115.29
rou,2006,115.21
rou,2007,114.79
rou,2008,109.84
rou,2009,110.6
rou,2010,103.16
rou,2011,103.55
rou,2012,98.7
rou,2013,91.88
rou,2014,99.13
rou,2015,100.01
rou,2016,100.87
rou,2017,99.23
rou,2018,88.83
rou,2019,89.67
rus,1992,125.9
rus,1993,119.69
rus,1994,109.49
rus,1995,97.2
rus,1996,89.8
rus,1997,83.87
rus,1998,81.06
rus,1999,75.51
rus,2000,76.47
rus,2001,77.28
rus,2002,79.97
rus,2003,81.34
rus,2004,79.86
rus,2005,77.82
rus,2006,79.21
rus,2007,81.91
rus,2008,85.33
rus,2009,87.73
rus,2010,89.46
rus,2011,90.44
rus,2012,93.83
rus,2013,94.84
rus,2014,98.34
rus,2015,100.58
rus,2016,101.07
rus,2017,103.94
rus,2018,106.06
rus,2019,107.97
rwa,1961,11.54
rwa,1962,11.85
rwa,1963,12.38
rwa,1964,12.31
rwa,1965,12.24
rwa,1966,12.43
rwa,1967,13.49
rwa,1968,12.92
rwa,1969,13.66
rwa,1970,14.55
rwa,1971,16.4
rwa,1972,16.73
rwa,1973,17.91
rwa,1974,17.7
rwa,1975,21.54
rwa,1976,23.98
rwa,1977,24.57
rwa,1978,23.81
rwa,1979,23.3
rwa,1980,25.87
rwa,1981,26.98
rwa,1982,27.64
rwa,1983,27.27
rwa,1984,26.97
rwa,1985,29.47
rwa,1986,29.57
rwa,1987,28.86
rwa,1988,30.06
rwa,1989,30.84
rwa,1990,31.12
rwa,1991,34.36
rwa,1992,33.67
rwa,1993,32.74
rwa,1994,31.27
rwa,1995,27.09
rwa,1996,30.08
rwa,1997,31.11
rwa,1998,34.63
rwa,1999,38.8
rwa,2000,39.11
rwa,2001,42.96
rwa,2002,44.24
rwa,2003,48.54
rwa,2004,52.64
rwa,2005,54.35
rwa,2006,61.79
rwa,2007,65.6
rwa,2008,71.53
rwa,2009,72.83
rwa,2010,85.13
rwa,2011,87.35
rwa,2012,90.38
rwa,2013,94.26
rwa,2014,95.22
rwa,2015,106.03
rwa,2016,98.75
rwa,2017,102.11
rwa,2018,103.06
rwa,2019,103.88
sau,1961,7.18
sau,1962,6.6
sau,1963,6.36
sau,1964,6.38
sau,1965,6.47
sau,1966,5.72
sau,1967,7.79
sau,1968,4.56
sau,1969,6.99
sau,1970,7.74
sau,1971,8.76
sau,1972,6.69
sau,1973,9.93
sau,1974,13.58
sau,1975,13.81
sau,1976,14.94
sau,1977,14.11
sau,1978,13.96
sau,1979,15.28
sau,1980,17.05
sau,1981,16.85
sau,1982,21.33
sau,1983,28.46
sau,1984,32.68
sau,1985,36.45
sau,1986,41.64
sau,1987,39.83
sau,1988,42.21
sau,1989,41.48
sau,1990,46.12
sau,1991,43.08
sau,1992,43.94
sau,1993,42.5
sau,1994,43.86
sau,1995,44.05
sau,1996,45.1
sau,1997,51.98
sau,1998,59.05
sau,1999,56.04
sau,2000,61.35
sau,2001,72.13
sau,2002,64.47
sau,2003,66.47
sau,2004,67.44
sau,2005,69.07
sau,2006,71.34
sau,2007,73.79
sau,2008,77.48
sau,2009,78.48
sau,2010,87.22
sau,2011,80.48
sau,2012,77.64
sau,2013,93.08
sau,2014,96.37
sau,2015,99.05
sau,2016,104.58
sau,2017,110.4
sau,2018,118.29
sau,2019,127.25
sdn,1961,19.39
sdn,1962,19.63
sdn,1963,20.6
sdn,1964,20.44
sdn,1965,21.01
sdn,1966,22.09
sdn,1967,22.93
sdn,1968,24.22
sdn,1969,24.04
sdn,1970,24.16
sdn,1971,24.61
sdn,1972,24.65
sdn,1973,25.99
sdn,1974,26.77
sdn,1975,27.79
sdn,1976,29.39
sdn,1977,31.18
sdn,1978,33.41
sdn,1979,36.54
sdn,1980,39.46
sdn,1981,42.63
sdn,1982,41.3
sdn,1983,41.22
sdn,1984,37.32
sdn,1985,42.53
sdn,1986,40.35
sdn,1987,38.6
sdn,1988,40
sdn,1989,42.27
sdn,1990,43.79
sdn,1991,46.44
sdn,1992,49.27
sdn,1993,51.63
sdn,1994,56.23
sdn,1995,60.57
sdn,1996,61.57
sdn,1997,65.23
sdn,1998,71.37
sdn,1999,77.73
sdn,2000,82.89
sdn,2001,88.27
sdn,2002,92.99
sdn,2003,97.8
sdn,2004,98.88
sdn,2005,101.41
sdn,2006,99.71
sdn,2007,99.87
sdn,2008,102.29
sdn,2009,102.32
sdn,2010,104
sdn,2011,104.14
sdn,2012,96.3
sdn,2013,97.53
sdn,2014,98.83
sdn,2015,99.78
sdn,2016,101.38
sdn,2017,102.79
sdn,2018,104.02
sdn,2019,104.79
sen,1961,20.12
sen,1962,21.78
sen,1963,24.03
sen,1964,25.64
sen,1965,26.44
sen,1966,28.05
sen,1967,30.3
sen,1968,31.01
sen,1969,32.33
sen,1970,32.36
sen,1971,33.39
sen,1972,33.17
sen,1973,31.88
sen,1974,29.25
sen,1975,31.29
sen,1976,32.52
sen,1977,33.7
sen,1978,35.6
sen,1979,35.64
sen,1980,34.31
sen,1981,37.27
sen,1982,38.28
sen,1983,37.05
sen,1984,36.42
sen,1985,39.39
sen,1986,45.11
sen,1987,46.02
sen,1988,45.98
sen,1989,47.96
sen,1990,49.32
sen,1991,51.71
sen,1992,50.88
sen,1993,51.99
sen,1994,52.96
sen,1995,51.41
sen,1996,50.85
sen,1997,52.35
sen,1998,51.86
sen,1999,55.01
sen,2000,59.35
sen,2001,60.45
sen,2002,55.68
sen,2003,59.85
sen,2004,59.97
sen,2005,64.99
sen,2006,68.29
sen,2007,64.41
sen,2008,69.66
sen,2009,75.38
sen,2010,78.76
sen,2011,79.02
sen,2012,92.8
sen,2013,102.4
sen,2014,95.85
sen,2015,100.65
sen,2016,103.5
sen,2017,119.9
sen,2018,124.63
sen,2019,120.27
sgp,1961,345.73999
sgp,1962,344.79999
sgp,1963,340.5
sgp,1964,345.63
sgp,1965,363.32999
sgp,1966,378.5
sgp,1967,385.32001
sgp,1968,415.47
sgp,1969,542.89001
sgp,1970,540.97998
sgp,1971,609.82001
sgp,1972,708.08002
sgp,1973,717.51001
sgp,1974,747.15002
sgp,1975,836.96997
sgp,1976,919.71002
sgp,1977,937.77002
sgp,1978,923.09003
sgp,1979,940.20001
sgp,1980,967.56
sgp,1981,910.88
sgp,1982,874.64001
sgp,1983,884.88
sgp,1984,877.71002
sgp,1985,753.25
sgp,1986,683.35999
sgp,1987,605.01001
sgp,1988,461.29999
sgp,1989,458.03
sgp,1990,443.41
sgp,1991,377.47
sgp,1992,308.14999
sgp,1993,200.97
sgp,1994,149.37
sgp,1995,147.27
sgp,1996,116.78
sgp,1997,160.72
sgp,1998,139.22
sgp,1999,148.5
sgp,2000,59.17
sgp,2001,59.45
sgp,2002,80.62
sgp,2003,86.91
sgp,2004,98.71
sgp,2005,73.89
sgp,2006,76.23
sgp,2007,80.86
sgp,2008,72.86
sgp,2009,71.96
sgp,2010,73.21
sgp,2011,81.58
sgp,2012,85.2
sgp,2013,95.61
sgp,2014,93.43
sgp,2015,98.05
sgp,2016,108.52
sgp,2017,141.91
sgp,2018,114.2
sgp,2019,113.48
slb,1961,22.54
slb,1962,23.23
slb,1963,24.97
slb,1964,25.55
slb,1965,28.21
slb,1966,30.82
slb,1967,33.64
slb,1968,36.1
slb,1969,39.41
slb,1970,43.46
slb,1971,45.31
slb,1972,47.86
slb,1973,52.2
slb,1974,56.38
slb,1975,59.06
slb,1976,66.38
slb,1977,68.85
slb,1978,70.27
slb,1979,70.33
slb,1980,69.12
slb,1981,68.08
slb,1982,70.88
slb,1983,70.3
slb,1984,71.03
slb,1985,72.63
slb,1986,74.72
slb,1987,66.61
slb,1988,66.02
slb,1989,66.88
slb,1990,67.63
slb,1991,78.3
slb,1992,78.44
slb,1993,80.45
slb,1994,79.01
slb,1995,80.93
slb,1996,81.66
slb,1997,77.25
slb,1998,83.6
slb,1999,82.96
slb,2000,83.37
slb,2001,85.13
slb,2002,88.16
slb,2003,89.05
slb,2004,91.65
slb,2005,92.42
slb,2006,93.86
slb,2007,96.05
slb,2008,97.17
slb,2009,98.37
slb,2010,97.88
slb,2011,97.52
slb,2012,98.52
slb,2013,99.47
slb,2014,100.35
slb,2015,99.69
slb,2016,99.96
slb,2017,101.95
slb,2018,101.27
slb,2019,101.82
sle,1961,18.54
sle,1962,19.51
sle,1963,20.44
sle,1964,21.11
sle,1965,22.17
sle,1966,22.53
sle,1967,23.42
sle,1968,24.07
sle,1969,24.04
sle,1970,24.03
sle,1971,24.34
sle,1972,24.8
sle,1973,25.64
sle,1974,26.02
sle,1975,26.95
sle,1976,27.57
sle,1977,28.53
sle,1978,29.43
sle,1979,30.58
sle,1980,31.72
sle,1981,33.04
sle,1982,34.45
sle,1983,33.64
sle,1984,32.41
sle,1985,33.1
sle,1986,34.18
sle,1987,35.88
sle,1988,35.88
sle,1989,36.42
sle,1990,37.02
sle,1991,49.39
sle,1992,53.46
sle,1993,55.04
sle,1994,56.64
sle,1995,54
sle,1996,50.82
sle,1997,48.45
sle,1998,48.57
sle,1999,43.66
sle,2000,37.57
sle,2001,25.64
sle,2002,26.48
sle,2003,33.53
sle,2004,39.26
sle,2005,48.03
sle,2006,58.91
sle,2007,60.71
sle,2008,70.07
sle,2009,84.58
sle,2010,92.54
sle,2011,99
sle,2012,101.23
sle,2013,102.02
sle,2014,103.77
sle,2015,100.01
sle,2016,96.22
sle,2017,94.84
sle,2018,96.23
sle,2019,103.24
slv,1961,29.68
slv,1962,30.01
slv,1963,32.14
slv,1964,30.13
slv,1965,31.34
slv,1966,32.94
slv,1967,33.16
slv,1968,32.06
slv,1969,33.84
slv,1970,33.62
slv,1971,34
slv,1972,36.28
slv,1973,38.89
slv,1974,43.83
slv,1975,43.76
slv,1976,52.85
slv,1977,49.69
slv,1978,54.68
slv,1979,54.47
slv,1980,53.68
slv,1981,47.31
slv,1982,45.26
slv,1983,42.32
slv,1984,46.24
slv,1985,49.61
slv,1986,51.22
slv,1987,50.05
slv,1988,54.46
slv,1989,59.28
slv,1990,58.87
slv,1991,60.77
slv,1992,61.07
slv,1993,63.54
slv,1994,63.64
slv,1995,62.8
slv,1996,63.42
slv,1997,72.8
slv,1998,71.21
slv,1999,71.45
slv,2000,81.71
slv,2001,77.26
slv,2002,85.39
slv,2003,80.86
slv,2004,83.62
slv,2005,90.88
slv,2006,95.04
slv,2007,97.9
slv,2008,96.27
slv,2009,98.08
slv,2010,96.66
slv,2011,92.63
slv,2012,94.67
slv,2013,92.45
slv,2014,98.92
slv,2015,100.67
slv,2016,100.41
slv,2017,97.03
slv,2018,97.21
slv,2019,90.21
som,1961,51.31
som,1962,53.32
som,1963,56.46
som,1964,58.73
som,1965,60.37
som,1966,62.98
som,1967,65.77
som,1968,69.61
som,1969,70.97
som,1970,72.16
som,1971,71.8
som,1972,75.18
som,1973,72.79
som,1974,69.39
som,1975,76.96
som,1976,77.89
som,1977,82.87
som,1978,86.7
som,1979,88.25
som,1980,93.31
som,1981,94.07
som,1982,96.96
som,1983,94.56
som,1984,92.46
som,1985,98.37
som,1986,96.95
som,1987,104.22
som,1988,107.03
som,1989,107.66
som,1990,100.64
som,1991,83.31
som,1992,71.46
som,1993,78.79
som,1994,87.33
som,1995,89.64
som,1996,92.83
som,1997,93.62
som,1998,97.12
som,1999,91.65
som,2000,93.94
som,2001,98.99
som,2002,100.96
som,2003,101.97
som,2004,103.75
som,2005,107.39
som,2006,102.18
som,2007,101.49
som,2008,98.8
som,2009,98.52
som,2010,107.9
som,2011,108.76
som,2012,110.15
som,2013,110.42
som,2014,100.67
som,2015,101.56
som,2016,97.78
som,2017,97.07
som,2018,96.28
som,2019,96.21
srb,2006,99.12
srb,2007,103.67
srb,2008,101.95
srb,2009,100.27
srb,2010,101.4
srb,2011,99.12
srb,2012,102.59
srb,2013,102.15
srb,2014,96.33
srb,2015,99.93
srb,2016,103.74
srb,2017,101.8
srb,2018,107.43
srb,2019,105.67
ssd,2012,95.12
ssd,2013,97.68
ssd,2014,100.46
ssd,2015,99.24
ssd,2016,100.3
ssd,2017,103.68
ssd,2018,101.98
ssd,2019,105.79
stp,1961,31.58
stp,1962,33.95
stp,1963,36.29
stp,1964,27.13
stp,1965,24.95
stp,1966,25.63
stp,1967,25
stp,1968,31.36
stp,1969,26.81
stp,1970,24.91
stp,1971,28.39
stp,1972,23.44
stp,1973,30.84
stp,1974,22.03
stp,1975,26.07
stp,1976,33.35
stp,1977,28.25
stp,1978,28.52
stp,1979,27.36
stp,1980,27.54
stp,1981,30.69
stp,1982,32.09
stp,1983,32.86
stp,1984,34
stp,1985,35.12
stp,1986,35.32
stp,1987,36.53
stp,1988,36.59
stp,1989,37.5
stp,1990,37.71
stp,1991,53.88
stp,1992,62.87
stp,1993,60.73
stp,1994,61.09
stp,1995,61.39
stp,1996,66.37
stp,1997,68.64
stp,1998,70.68
stp,1999,74.27
stp,2000,80.95
stp,2001,84.05
stp,2002,87.4
stp,2003,90.06
stp,2004,90.76
stp,2005,93.33
stp,2006,89.67
stp,2007,99.47
stp,2008,96.05
stp,2009,102.37
stp,2010,104.59
stp,2011,83.69
stp,2012,85.31
stp,2013,87.04
stp,2014,100.38
stp,2015,99.61
stp,2016,100
stp,2017,113.44
stp,2018,110.51
stp,2019,126.19
sur,1961,38.79
sur,1962,39.9
sur,1963,36.95
sur,1964,40.8
sur,1965,41.9
sur,1966,45.67
sur,1967,48.19
sur,1968,52.2
sur,1969,54.37
sur,1970,51.48
sur,1971,50.75
sur,1972,45.63
sur,1973,53.61
sur,1974,55.39
sur,1975,71.4
sur,1976,62.49
sur,1977,56.2
sur,1978,66.2
sur,1979,74.31
sur,1980,77.53
sur,1981,76.48
sur,1982,82.36
sur,1983,84.87
sur,1984,93.83
sur,1985,106.58
sur,1986,98.64
sur,1987,100.86
sur,1988,109.71
sur,1989,121.42
sur,1990,130.25
sur,1991,119.49
sur,1992,114.37
sur,1993,102.98
sur,1994,76.83
sur,1995,75.12
sur,1996,69.77
sur,1997,81.33
sur,1998,69.98
sur,1999,74.36
sur,2000,73.97
sur,2001,77.49
sur,2002,77.91
sur,2003,76.78
sur,2004,81.22
sur,2005,89.12
sur,2006,87.1
sur,2007,108.5
sur,2008,91.15
sur,2009,109.85
sur,2010,113.9
sur,2011,105.54
sur,2012,110.08
sur,2013,92.41
sur,2014,95.91
sur,2015,99.5
sur,2016,104.59
sur,2017,109.83
sur,2018,107.66
sur,2019,114.99
svk,1993,225.17999
svk,1994,210.21001
svk,1995,200.67999
svk,1996,205.53
svk,1997,202.00999
svk,1998,193.64999
svk,1999,189.49001
svk,2000,165.77
svk,2001,158.45
svk,2002,169.53999
svk,2003,168.56
svk,2004,155.13
svk,2005,156.71001
svk,2006,152.89999
svk,2007,151.89999
svk,2008,142.42999
svk,2009,130.87
svk,2010,125.89
svk,2011,119.26
svk,2012,117.66
svk,2013,117.59
svk,2014,103.69
svk,2015,95.98
svk,2016,100.33
svk,2017,101.41
svk,2018,99.41
svk,2019,106.4
svn,1992,89.13
svn,1993,109.72
svn,1994,117.13
svn,1995,115.82
svn,1996,105.32
svn,1997,106.13
svn,1998,108.8
svn,1999,108.64
svn,2000,98.58
svn,2001,118.6
svn,2002,125.13
svn,2003,125.6
svn,2004,117.39
svn,2005,111.21
svn,2006,113.47
svn,2007,110.79
svn,2008,113.59
svn,2009,108.34
svn,2010,106.25
svn,2011,103.44
svn,2012,101.4
svn,2013,95.82
svn,2014,97.31
svn,2015,99.08
svn,2016,103.61
svn,2017,104.19
svn,2018,102.72
svn,2019,104.17
swe,1961,101.57
swe,1962,105.15
swe,1963,103.57
swe,1964,100.95
swe,1965,100.82
swe,1966,103.13
swe,1967,99.42
swe,1968,98.74
swe,1969,97.99
swe,1970,93.27
swe,1971,91.23
swe,1972,92.14
swe,1973,92.41
swe,1974,97.42
swe,1975,98.84
swe,1976,101.82
swe,1977,102.44
swe,1978,104.15
swe,1979,107.01
swe,1980,109.61
swe,1981,110.96
swe,1982,114.63
swe,1983,115.14
swe,1984,115.78
swe,1985,115.26
swe,1986,108.88
swe,1987,103.18
swe,1988,102.66
swe,1989,107.29
swe,1990,107.12
swe,1991,98.93
swe,1992,98.14
swe,1993,104.13
swe,1994,106.6
swe,1995,106.51
swe,1996,105.82
swe,1997,108.9
swe,1998,107.66
swe,1999,108.65
swe,2000,106.25
swe,2001,105.33
swe,2002,105.71
swe,2003,104.33
swe,2004,105.46
swe,2005,102.32
swe,2006,100.9
swe,2007,98.69
swe,2008,98.94
swe,2009,99.28
swe,2010,98.94
swe,2011,98.61
swe,2012,95.29
swe,2013,96.37
swe,2014,99.32
swe,2015,101.27
swe,2016,99.41
swe,2017,99.22
swe,2018,97.77
swe,2019,96.82
swz,1961,75.87
swz,1962,82.94
swz,1963,88.19
swz,1964,74.63
swz,1965,61.61
swz,1966,69.89
swz,1967,68.04
swz,1968,66.24
swz,1969,62.22
swz,1970,68.28
swz,1971,70.81
swz,1972,79.81
swz,1973,78.96
swz,1974,78.63
swz,1975,82.08
swz,1976,84.01
swz,1977,77.6
swz,1978,86.28
swz,1979,90.24
swz,1980,92.9
swz,1981,86.78
swz,1982,89.2
swz,1983,94.44
swz,1984,79.06
swz,1985,84.19
swz,1986,89.35
swz,1987,95.89
swz,1988,80.07
swz,1989,81.65
swz,1990,79
swz,1991,87.48
swz,1992,94.94
swz,1993,99.78
swz,1994,92.7
swz,1995,92.28
swz,1996,90.03
swz,1997,73.37
swz,1998,73.16
swz,1999,67.95
swz,2000,79.82
swz,2001,72.75
swz,2002,86.29
swz,2003,86.66
swz,2004,80.59
swz,2005,91.42
swz,2006,96.08
swz,2007,92.94
swz,2008,96.24
swz,2009,97.7
swz,2010,99.24
swz,2011,101.99
swz,2012,104.76
swz,2013,104.64
swz,2014,100.37
swz,2015,100.32
swz,2016,99.32
swz,2017,100.98
swz,2018,100.43
swz,2019,100.73
syc,1961,23.63
syc,1962,22.65
syc,1963,25.07
syc,1964,25.25
syc,1965,26.33
syc,1966,28.85
syc,1967,29.47
syc,1968,31.49
syc,1969,32.83
syc,1970,36.66
syc,1971,40.91
syc,1972,50.37
syc,1973,55.7
syc,1974,63.06
syc,1975,66.5
syc,1976,70.77
syc,1977,65.58
syc,1978,71.12
syc,1979,79.42
syc,1980,93.77
syc,1981,101.24
syc,1982,84.21
syc,1983,95.11
syc,1984,105.64
syc,1985,116.56
syc,1986,125.04
syc,1987,119.98
syc,1988,116.89
syc,1989,142.81
syc,1990,143.89999
syc,1991,143.7
syc,1992,144.84
syc,1993,152.64
syc,1994,170.34
syc,1995,198.55
syc,1996,180.95
syc,1997,214.50999
syc,1998,194.07001
syc,1999,195.44
syc,2000,180.69
syc,2001,150.22
syc,2002,147.57001
syc,2003,148.38
syc,2004,124.55
syc,2005,116.8
syc,2006,107.31
syc,2007,121.25
syc,2008,118.93
syc,2009,109.49
syc,2010,112.74
syc,2011,128.02
syc,2012,94.05
syc,2013,85.26
syc,2014,94.66
syc,2015,97.03
syc,2016,108.31
syc,2017,82.53
syc,2018,85.14
syc,2019,80.86
syr,1961,16.69
syr,1962,18.53
syr,1963,23.79
syr,1964,24.98
syr,1965,27.79
syr,1966,27.88
syr,1967,26.02
syr,1968,26.86
syr,1969,27.74
syr,1970,25.06
syr,1971,24.03
syr,1972,24.45
syr,1973,22.72
syr,1974,26.87
syr,1975,29.84
syr,1976,30.77
syr,1977,32.89
syr,1978,39.2
syr,1979,45.91
syr,1980,48.76
syr,1981,55.33
syr,1982,59.95
syr,1983,62.02
syr,1984,59.44
syr,1985,58.22
syr,1986,60.41
syr,1987,59.71
syr,1988,66.46
syr,1989,67.26
syr,1990,70.17
syr,1991,71.48
syr,1992,69.14
syr,1993,58.44
syr,1994,63.9
syr,1995,74.67
syr,1996,78.36
syr,1997,83.41
syr,1998,90.9
syr,1999,91.87
syr,2000,94.94
syr,2001,90.67
syr,2002,88.86
syr,2003,100.19
syr,2004,110.87
syr,2005,118.07
syr,2006,126.27
syr,2007,133.24001
syr,2008,122.26
syr,2009,119.52
syr,2010,110.02
syr,2011,121.81
syr,2012,115.13
syr,2013,108.11
syr,2014,103.67
syr,2015,98.44
syr,2016,97.89
syr,2017,84.83
syr,2018,80.89
syr,2019,82.2
tcd,1961,12.33
tcd,1962,12.81
tcd,1963,12.8
tcd,1964,12.94
tcd,1965,12.98
tcd,1966,13.77
tcd,1967,13.49
tcd,1968,13.66
tcd,1969,13.18
tcd,1970,13.44
tcd,1971,13.4
tcd,1972,13.95
tcd,1973,11.95
tcd,1974,10.88
tcd,1975,12.21
tcd,1976,13.02
tcd,1977,13.44
tcd,1978,14.71
tcd,1979,15.71
tcd,1980,16.14
tcd,1981,16.48
tcd,1982,16.85
tcd,1983,16.2
tcd,1984,12.76
tcd,1985,13.16
tcd,1986,15.77
tcd,1987,16.45
tcd,1988,17
tcd,1989,17.39
tcd,1990,17.77
tcd,1991,26.41
tcd,1992,27.82
tcd,1993,29.39
tcd,1994,30.92
tcd,1995,32.73
tcd,1996,34.53
tcd,1997,36.65
tcd,1998,38.66
tcd,1999,40.82
tcd,2000,43.07
tcd,2001,45.45
tcd,2002,48
tcd,2003,50.69
tcd,2004,53.54
tcd,2005,56.52
tcd,2006,59.69
tcd,2007,63.13
tcd,2008,66.75
tcd,2009,70.68
tcd,2010,74.77
tcd,2011,78.9
tcd,2012,83.39
tcd,2013,88.15
tcd,2014,94.91
tcd,2015,100.11
tcd,2016,104.98
tcd,2017,111.06
tcd,2018,116.82
tcd,2019,122.88
tgo,1961,17.29
tgo,1962,17.71
tgo,1963,18.83
tgo,1964,18.69
tgo,1965,19.56
tgo,1966,19.98
tgo,1967,20.17
tgo,1968,20.91
tgo,1969,20.35
tgo,1970,21.06
tgo,1971,20.25
tgo,1972,22.78
tgo,1973,23.09
tgo,1974,24.05
tgo,1975,25.33
tgo,1976,25.65
tgo,1977,25.61
tgo,1978,26.54
tgo,1979,25.32
tgo,1980,22.65
tgo,1981,23.06
tgo,1982,25.39
tgo,1983,24.46
tgo,1984,26.28
tgo,1985,27.61
tgo,1986,32.63
tgo,1987,33.99
tgo,1988,39.39
tgo,1989,40.25
tgo,1990,43.74
tgo,1991,48.3
tgo,1992,45.67
tgo,1993,45.31
tgo,1994,45.68
tgo,1995,40.98
tgo,1996,44.36
tgo,1997,50.27
tgo,1998,53.45
tgo,1999,57.03
tgo,2000,51.41
tgo,2001,53.32
tgo,2002,54.86
tgo,2003,57.32
tgo,2004,60.07
tgo,2005,66.11
tgo,2006,68.48
tgo,2007,70.67
tgo,2008,76.03
