geo,time,ny_gns_ictr_cn
pak,2007,1584521768400
pak,2008,1342195904500
pak,2009,1987564311600
pak,2010,2364005973800
pak,2011,2828265115400
pak,2012,2785270847800
pak,2013,3283141432000
pak,2014,3844676194800
pak,2015,4328271086500
pak,2016,4346832388400
pak,2017,4163253755700
pak,2018,4229080727200
pak,2019,4709064970200
pak,2020,7027940145500
pan,1977,768928900
pan,1978,987169800
pan,1979,1011683300
pan,1980,1050322000
pan,1981,984470400
pan,1982,1614615400
pan,1983,1483826200
pan,1984,771563800
pan,1985,1019335100
pan,1986,982233500
pan,1987,1587200800
pan,1988,937843300
pan,1989,138270700
pan,1990,1019486000
pan,1991,834042900
pan,1992,1375243800
pan,1993,1744037000
pan,1994,2155528900
pan,1995,2139515700
pan,1996,2465644500
pan,1997,2770570000
pan,1998,2346099000
pan,1999,2228762300
pan,2000,2695047200
pan,2001,2448195200
pan,2002,2426568000
pan,2003,2452071700
pan,2004,2261081900
pan,2005,2817741700
pan,2006,3600638000
pan,2007,5640684230.2564
pan,2008,7026788616.322
pan,2009,7377035565.1742
pan,2010,6665287581.2675
pan,2011,9568124301.1773
pan,2012,11905334384.2184
pan,2013,13882594004.8873
pan,2014,13706364365.3204
pan,2015,17100313775.5634
pan,2016,17205986966.4192
pan,2017,19697159120.9521
pan,2018,19454948343.1291
pan,2019,19403974485.9697
pan,2020,14221583848.853
per,1977,155.3429
per,1978,360.54945
per,1979,980.90975
per,1980,1543.4254
per,1981,2323.34615
per,1982,4070.17338
per,1983,6196.21933
per,1984,13668.49799
per,1985,40179.64464
per,1986,45813.0386
per,1987,96618.21198
per,1988,575019.2993
per,1989,15417694.6939
per,1990,713658174.50338
per,1991,3728579700
per,1992,5887270700
per,1993,9249115389.5175
per,1994,16527243129.2736
per,1995,19710235079.6602
per,1996,22047461403.0173
per,1997,28280630949.124
per,1998,28861333615.8725
per,1999,31247656619.1563
per,2000,31276028206.1573
per,2001,30417754949.8459
per,2002,32664503097.4668
per,2003,34330881694.5203
per,2004,40657348768.0194
per,2005,49503051696.9451
per,2006,67710518698.9863
per,2007,77098501715.98758
per,2008,80247723529.3916
per,2009,76138483927.35271
per,2010,93551858534.77341
per,2011,112113099553.927
per,2012,113333309583.61099
per,2013,119117342907.371
per,2014,117865401703.99699
per,2015,121172814819.308
per,2016,127936533366.812
per,2017,135796217835.19
per,2018,144239410630.586
per,2019,147734572025.91599
per,2020,127180932770.013
phl,1981,97560841913.59399
phl,1982,101248550706.754
phl,1983,128488547381.22099
phl,1984,141823031448.55399
phl,1985,118456718012.895
phl,1986,128119266841.754
phl,1987,169517009163.88699
phl,1988,205967590956.15399
phl,1989,233831704050.76001
phl,1990,275533368695.09894
phl,1991,298736041990.79999
phl,1992,319250700769.27002
phl,1993,342394041981.78003
phl,1994,433320476028.90002
phl,1995,477436569384.76001
phl,1996,555979433914.47998
phl,1997,663175983247.80005
phl,1998,902265361680.78003
phl,1999,1204053599950.18994
phl,2000,1234676199236.23999
phl,2001,1393395145412.16992
phl,2002,1534392405040.91992
phl,2003,1680009396919.09009
phl,2004,1928809382417.58008
phl,2005,2235043720364.83984
phl,2006,2438602847818.12939
phl,2007,2645673458813.95996
phl,2008,2899865573405.1001
phl,2009,3184055370593.74023
phl,2010,3736422463516.58008
phl,2011,3740850388964
phl,2012,3885900108727.74023
phl,2013,4380920935075.24951
phl,2014,4932414357951.92969
phl,2015,4968976340899.44922
phl,2016,5304622776779.29004
phl,2017,5875728397648.64941
phl,2018,6174921330327.74023
phl,2019,6197934464232.17969
phl,2020,4459573804296.26953
png,1976,247063339.2337
png,1977,389549316.58994
png,1978,370611609.84379
png,1979,464088238.31393
png,1980,328775685.85291
png,1981,192472674.81155
png,1982,206219042.4546
png,1983,306230744.34225
png,1984,410201782.03471
png,1985,299231369.49631
png,1986,396792083.18982
png,1987,386739134.71683
png,1988,580987428.51588
png,1989,334829365.58241
png,1990,526731285.21895
png,1991,761582432.57788
png,1992,875832851.94071
png,1993,1239941612.63965
png,1994,1552101244.04082
png,1995,2177355636.61439
png,1996,1780815610.09893
png,1997,1050083109.53916
png,1998,1436500686.39131
png,1999,1666669961.81213
png,2000,3162185219.91435
png,2001,2947202425.69152
png,2002,2673856061.9514
png,2003,3827865353.29215
png,2004,3848921725.32489
pol,1995,72772150000
pol,1996,89158193400
pol,1997,106387375500
pol,1998,129172233800
pol,1999,136234159400
pol,2000,137864161200
pol,2001,134600981600
pol,2002,125987280000
pol,2003,137468077000
pol,2004,133880526400
pol,2005,167211868000
pol,2006,186346478400
pol,2007,216876581400
pol,2008,229513107600
pol,2009,222765181100
pol,2010,227826194600
pol,2011,267649484800
pol,2012,271201700000
pol,2013,283441436600
pol,2014,304243179500
pol,2015,351303893500
pol,2016,357695318800
pol,2017,387976077600
pol,2018,411627264300
pol,2019,459810345600
pol,2020,467790354400
prt,1975,400857496.78438
prt,1976,554301070.78748
prt,1977,862645452.54459
prt,1978,1337519092.6642
prt,1979,1857845544.86503
prt,1980,2248776470.32909
prt,1981,2265044278.21487
prt,1982,2599162667.32866
prt,1983,3151712620.1493
prt,1984,3587935084.8148
prt,1985,5104720201.32951
prt,1986,7618580482.78632
prt,1987,9699099729.01193
prt,1988,11689522915.2552
prt,1989,13931526924.3976
prt,1990,15674343079.0213
prt,1991,16231848765.8053
prt,1992,18326376819.2459
prt,1993,17350995077.0124
prt,1994,17874779465.4545
prt,1995,21931564380.2982
prt,1996,20276300927.6566
prt,1997,22131993965.18069
prt,1998,24672348312.3136
prt,1999,24272806369.553
prt,2000,23045127064.494
prt,2001,24605001577.8655
prt,2002,24752786949.8039
prt,2003,23974743914.671
prt,2004,23645844977.4863
prt,2005,21711791840.8474
prt,2006,21251735333.7417
prt,2007,23571874657.8688
prt,2008,20462498076.5456
prt,2009,19328959413.114
prt,2010,19065595441.73529
prt,2011,23475826605.349
prt,2012,23209632235.9207
prt,2013,26628840668.2724
prt,2014,25898811026.9987
prt,2015,28115757575.3091
prt,2016,30446151429.98949
prt,2017,35311655172.6009
prt,2018,37615016018.9339
prt,2019,39428376986.4827
prt,2020,34613472361.9915
pry,1995,3517661053200
pry,1996,4339160833900
pry,1997,3788818408700
pry,1998,5458596708500
pry,1999,5695761575100
pry,2000,4562536061100
pry,2001,6188081428400
pry,2002,11068877355700
pry,2003,10377859714800
pry,2004,11521015908500
pry,2005,13502404823840
pry,2006,17513118406900
pry,2007,23001018510655.60156
pry,2008,25263107431295
pry,2009,24165748316570
pry,2010,31101577713824
pry,2011,35712908642591
pry,2012,30074798995910
pry,2013,39838676201288
pry,2014,40337377358372
pry,2015,42536875557460.29688
pry,2016,50116681561148.60156
pry,2017,54345659194705.60156
pry,2018,52536246774839.10156
pry,2019,51670927503804.29688
pry,2020,56077143715620
pse,1995,267600000
pse,1996,208600000
pse,1997,214500000
pse,1998,391342824.1479
pse,1999,390722569.44745
pse,2000,501635622.0992
pse,2001,374373462.10575
pse,2002,442324424.28646
pse,2003,60743381.80221
pse,2004,-299505286.0059
pse,2005,-50421410.10258
pse,2006,64432922.01742
pse,2007,956982979.75966
pse,2008,1961729912.6566
pse,2009,654814421.55964
pse,2010,746072890.92658
pse,2011,-54370324.48882
pse,2012,850965980.42205
pse,2013,992199403.54844
pse,2014,1139187228.89336
pse,2015,1591435679.81191
pse,2016,1768148759.0925
pse,2017,2316983818.08417
pse,2018,2515464244.53118
pse,2019,2888677283.85116
pse,2020,1869960640.5439
qat,2011,367028087576.68799
qat,2012,410282948600
qat,2013,421376332000
qat,2014,418486577700
qat,2015,268279861100
qat,2016,242899354000.64096
qat,2017,277932673484.98401
qat,2018,338348857452.55902
qat,2019,296283550546.367
qat,2020,217329569374.013
rou,1990,17759600
rou,1991,54911400
rou,1992,138057300
rou,1993,485233300
rou,1994,1157565700
rou,1995,1417617700
rou,1996,1822021900
rou,1997,3878427200
rou,1998,4140437900
rou,1999,6347079600
rou,2000,12944149000
rou,2001,20320717100
rou,2002,28659548000
rou,2003,31325795000
rou,2004,38685036900
rou,2005,40789835771.2254
rou,2006,58240179255.3078
rou,2007,68120635762.4335
rou,2008,117743700931.26601
rou,2009,119584704821.524
rou,2010,115363999817.548
rou,2011,129037157824.198
rou,2012,130552486945.58299
rou,2013,155771705950.44501
rou,2014,164118735882.56299
rou,2015,173177928025.79999
rou,2016,166703315045.17999
rou,2017,174452192196.362
rou,2018,172523110368.797
rou,2019,198451285228.57101
rou,2020,204506026200.18201
rus,1994,180635540610
rus,1995,400310589264
rus,1996,544440300144
rus,1997,514073055500
rus,1998,508135414550
rus,1999,1362370078400
rus,2000,2641298526600
rus,2001,2907819669300
rus,2002,3116452139000
rus,2003,3733470878860
rus,2004,5152502830500
rus,2005,6601043685300
rus,2006,8253049759640
rus,2007,10395451906112
rus,2008,12409423026129
rus,2009,8101474026928
rus,2010,12171604763884
rus,2011,17287322444236
rus,2012,18554207182044
rus,2013,17722458030044
rus,2014,19371976560182
rus,2015,21907413134331
rus,2016,21415508284380
rus,2017,23574941835248
rus,2018,30067153778032
rus,2019,29155495069006
rus,2020,28986313284095
rwa,2010,477969659509.81598
rwa,2011,713310073085.71497
rwa,2012,642615567076.90491
rwa,2013,834915762503.97412
rwa,2014,662349638073.79895
rwa,2015,607557123956.43396
rwa,2016,735207777880.44299
rwa,2017,1105018876311.47998
rwa,2018,907405483921.31396
rwa,2019,1036765599268.25
rwa,2020,1165529593711.31006
sau,1971,11181050488.5482
sau,1972,14619603661.1725
sau,1973,19338884159.62429
sau,1974,108461751392.895
sau,1975,93415608753.5119
sau,1976,136314843626.535
sau,1977,126257037336.858
sau,1978,93528910710.5155
sau,1979,142280201680.59201
sau,1980,275951565111.21399
sau,1981,285958548788.40601
sau,1982,172871112998.095
sau,1983,106534065298.077
sau,1984,82925829711.84929
sau,1985,64023761637.67631
sau,1986,43868404968.49409
sau,1987,42869266837.2451
sau,1988,55027504138.3506
sau,1989,49048021607.364
sau,1990,66925938980.455
sau,1991,42511477000
sau,1992,85835125133.33321
sau,1993,77225270866.66678
sau,1994,77943156066.66678
sau,1995,106303942466.66701
sau,1996,131640595300
sau,1997,141477993833.33301
sau,1998,92293167800
sau,1999,155377150000
sau,2000,215039350400
sau,2001,193534779200
sau,2002,208118453000
sau,2003,281761568200
sau,2004,408874895500
sau,2005,598808509960
sau,2006,684651164291.5
sau,2007,762698765273.66699
sau,2008,1028267158500
sau,2009,588914684900
sau,2010,862899076300
sau,2011,1273441314200
sau,2012,1350386937700
sau,2013,1249015251300
sau,2014,1104020646700
sau,2015,625715048100
sau,2016,658697258700
sau,2017,784251128300
sau,2018,980033172966.95007
sau,2019,999051428100
sau,2020,663072736667.57202
sdn,1977,216165.4147
sdn,1978,209988.19328
sdn,1979,184370.5349
sdn,1980,204074.22527
sdn,1981,299141.18288
sdn,1982,320055.78314
sdn,1983,531385.02996
sdn,1984,-43492.30769
sdn,1985,561611.15155
sdn,1986,2465549.82522
sdn,1987,2928676.73995
sdn,1988,5769320
sdn,1989,7473465.91282
sdn,1990,4208140
sdn,1991,-113100
sdn,1992,26146880
sdn,1993,43424570
sdn,1994,214117960
sdn,1995,252037060
sdn,1996,81986420
sdn,1997,1308143110
sdn,1998,1918873300
sdn,1999,1784434500
sdn,2000,5684144020
sdn,2001,9442936500
sdn,2002,10834708714
sdn,2003,13435207824
sdn,2004,18149762239
sdn,2005,18717359311.871
sdn,2006,21061168456.9859
sdn,2007,28949584830.7193
sdn,2008,34497919762.3164
sdn,2009,35189208870.464
sdn,2010,32345706899.9611
sdn,2011,39228115681.7191
sdn,2012,39632479787.4115
sdn,2013,66906946506.3296
sdn,2014,158857786244.88199
sdn,2015,187489373539.47696
sdn,2016,228022629594.93399
sdn,2017,327516972458.40302
sdn,2018,421073647983.16803
sdn,2019,694274043015.047
sdn,2020,1226028391146.09009
sen,1974,106259364674.847
sen,1975,105067104239.00999
sen,1976,102904358197.12199
sen,1977,110906729219.06599
sen,1978,72909948188.95219
sen,1979,80144870364.36899
sen,1980,33205520134.9584
sen,1981,82939918061.58189
sen,1982,105276477360.96201
sen,1983,70903550091.3071
sen,1984,75517203690.5845
sen,1985,87158395022.74478
sen,1986,49128439664.1334
sen,1987,115874066265.959
sen,1988,50591611669.3479
sen,1989,54972721612.99689
sen,1990,51749817295.1696
sen,1991,61748789505.1742
sen,1992,77086105565.47569
sen,1993,31133596458.47409
sen,1994,162568627657.03799
sen,1995,268135607746.336
sen,1996,267791396159.832
sen,1997,379490149936.104
sen,1998,427484767152.01501
sen,1999,468270479152.104
sen,2000,481613785925.55603
sen,2001,699243424124.79102
sen,2002,633420165786.67395
sen,2003,738780933085.69983
sen,2004,720808235754.95984
sen,2005,889176329064.10901
sen,2006,818936291953.21899
sen,2007,1015052051143
sen,2008,1120596104021
sen,2009,1137751546074.30005
sen,2010,1298819380100.91992
sen,2011,1207416786084.95996
sen,2012,1428770794798
sen,2013,1521984777724.86011
sen,2014,1857673211343.33008
sen,2015,2158503003466.11011
sen,2016,2386982573047.20947
sen,2017,2748317602457.0498
sen,2018,2961206885644.60938
sgp,1972,2183192853.33603
sgp,1973,2636154821.55307
sgp,1974,3315299518.47461
sgp,1975,4071254898.12058
sgp,1976,4513074671.55102
sgp,1977,4938609822.05377
sgp,1978,5951900334.17457
sgp,1979,7494324550.932
sgp,1980,8751144390.74183
sgp,1981,10883441488.0457
sgp,1982,12647905389.9552
sgp,1983,15825009649.3411
sgp,1984,18398872203.7004
sgp,1985,16985792866.3266
sgp,1986,16272743400.0227
sgp,1987,17242488151.2199
sgp,1988,22096931975.10469
sgp,1989,26217669990.7277
sgp,1990,30829583248.1242
sgp,1991,35324023295.9972
sgp,1992,39906684163.7848
sgp,1993,43447495087.0291
sgp,1994,54132129198.776
sgp,1995,62971177848.1348
sgp,1996,66363540473.0596
sgp,1997,77752206534.5806
sgp,1998,73673801685.18788
sgp,1999,71535365076.78661
sgp,2000,76811776944.59859
sgp,2001,64485828177.0754
sgp,2002,63674483167.0782
sgp,2003,67024383824.8941
sgp,2004,78967733237.7184
sgp,2005,92803896899.47868
sgp,2006,113754254806.159
sgp,2007,136269504512.856
sgp,2008,121516155999.20599
sgp,2009,123867054762.369
sgp,2010,165424445934.202
sgp,2011,171499771813.724
sgp,2012,174255349993.07599
sgp,2013,175176400000
sgp,2014,188682283418.17599
sgp,2015,186511237175.64096
sgp,2016,195815760157.68896
sgp,2017,215543332755.21799
sgp,2018,214610744465.93097
sgp,2019,205914820755.77701
sgp,2020,191622912808.55701
slb,1980,-190899999.99903
slb,1981,-210199999.99947
slb,1982,-241900000.00032
slb,1983,-262399999.99979
slb,1984,-291699999.99945
slb,1985,-305900000
slb,1986,-142000000.00135
slb,1987,-58399999.99872
slb,1988,-284599999.99841
slb,1989,-237499999.99857
slb,1990,-190000000.00127
slb,1991,-277298080.85459
slb,1992,-141100000
slb,1993,-263601410.61569
slb,1994,-179797685.85918
slb,1995,-120900000
slb,1996,-191798207.78899
slb,1997,-146601478.59015
slb,1998,170498351.12227
slb,1999,145999372.1763
slb,2000,-144600204.79089
slb,2001,-424953240.88565
slb,2002,-105089722.63802
slb,2003,558515059.7732
slb,2004,558708216.65028
slb,2005,122376706.76341
slb,2006,190396728.83469
slb,2007,149069793.71
slb,2008,208884330.74886
slb,2009,378036952.83059
slb,2010,246134727.89981
slb,2011,1151660272.77267
slb,2012,1450035443.30905
slb,2013,1180023249.95919
slb,2014,908434948.4623
slb,2015,1352802250.81119
slb,2016,1377262043.92698
slb,2017,1623082032.70847
slb,2018,1145834076.89391
slb,2019,364667370.49896
slb,2020,910255795.77739
sle,1977,87067167.47041
sle,1978,191471034.4349
sle,1979,197153625.61395
sle,1980,33723224.05968
sle,1981,48606766.8739
sle,1982,84209978.53904
sle,1983,71378694.01599
sle,1984,306138000.01373
sle,1985,-30658916.55743
sle,1986,613771783.03819
sle,1987,3482187123.00329
sle,1988,5367101276.21108
sle,1989,5669152345.85105
sle,1990,3944437877.06551
sle,1991,15374811526.286
sle,1992,-9690292160.17681
sle,1993,-214579647.73642
sle,1994,27789402922.8858
sle,1995,-21847996031.5783
sle,1996,17083481215.2897
sle,1997,-28247135030.8806
sle,1998,26233473521.2883
sle,1999,8722948703.23212
sle,2000,-126275798445.43201
sle,2001,-10916771906.6534
sle,2002,64960597761.41209
sle,2003,123196356997.09
sle,2004,191016535089.40799
sle,2005,331774724862.66199
sle,2006,307588019474.38397
sle,2007,741666584209.85205
sle,2008,791841998446.80994
sle,2009,649869541225.58398
sle,2010,2200382481907.0498
sle,2011,121878238958.267
sle,2012,1559463707800.55005
sle,2013,-2745835227042.68945
sle,2014,3431215143022.56982
sle,2015,-313831912053.22302
sle,2016,-3115998250592.41016
sle,2017,-367349478915.95697
sle,2018,-2983059897143.00977
sle,2019,-894161904983.10596
sle,2020,126686874818.944
slv,1976,441160100
slv,1977,727560000
slv,1978,531999900
slv,1979,642319900
slv,1980,475600000
slv,1981,212480200
slv,1982,344078300
slv,1983,373394800
slv,1984,363368500
slv,1985,351645400
slv,1986,601273003.68909
slv,1987,623937500
slv,1988,644632600
slv,1989,702550600
slv,1990,560629175.02846
slv,1991,640248865.90437
slv,1992,971425092.82368
slv,1993,1209515221.64366
slv,1994,1584572680.48117
slv,1995,1711413743.59621
slv,1996,1358193729.81154
slv,1997,1562449331.04925
slv,1998,2080338494.46031
slv,1999,1875322600
slv,2000,1852000500
slv,2001,2258833900
slv,2002,1974535700
slv,2003,1961214500
slv,2004,2120605400
slv,2005,2459540000
slv,2006,2794400000
slv,2007,2321890000
slv,2008,2096300000
slv,2009,2161700000
slv,2010,2542764949.664
slv,2011,2496651738.32147
slv,2012,2547591453.35204
slv,2013,2224303067.41284
slv,2014,2617222966.16122
slv,2015,2889056028.10805
slv,2016,3311842582.70359
slv,2017,3754758583.90416
slv,2018,4057004644.25696
slv,2019,4374480672.03897
slv,2020,4532823591.56135
srb,2007,252452741665.87601
srb,2008,261201759176.93301
srb,2009,449503974734.47998
srb,2010,452121221586.31
srb,2011,372102176057.01599
srb,2012,417573622343.61401
srb,2013,574893317792.67505
srb,2014,546503869549.18597
srb,2015,704917177103.06604
srb,2016,740464550622.74194
srb,2017,740307676922.927
srb,2018,948479463217.82397
srb,2019,992270628589.65796
srb,2020,1133782935724.93994
ssd,2014,4371521145.60524
ssd,2015,2671027846
sur,2006,3371967230
sur,2007,4482326000
sur,2008,5052420500
sur,2009,5600206000
sur,2010,6037263679.2
svk,1995,4714085369.92637
svk,1996,4942377146.7348
svk,1997,6191241441.141
svk,1998,6623829874.25483
svk,1999,7067594549.8968
svk,2000,7817828004.33244
svk,2001,8232973099.57603
svk,2002,8947748560.82902
svk,2003,8631260401.14201
svk,2004,9781141109.15771
svk,2005,11903158656.6756
svk,2006,12965938728.2169
svk,2007,15856982270.264
svk,2008,16345994932.9187
svk,2009,11717022217.432
svk,2010,14353510991.3038
svk,2011,15385087553.4769
svk,2012,16768370761.48
svk,2013,17431292500.3082
svk,2014,17897830703.5109
svk,2015,18730772724.679
svk,2016,17514922962.5354
svk,2017,18278887687.3868
svk,2018,20048665126.7492
svk,2019,19778891108.8447
svk,2020,16735307621.6189
svn,1995,2552374380
svn,1996,2979855920
svn,1997,3537172880
svn,1998,3973420000
svn,1999,4346385600
svn,2000,4817245600
svn,2001,5534528600
svn,2002,6076594250
svn,2003,6475507860
svn,2004,7095288640
svn,2005,7729497590
svn,2006,8946895602.81201
svn,2007,10075148788.7687
svn,2008,10396805879.8482
svn,2009,8116292028.57292
svn,2010,7967282066.24792
svn,2011,7992666434.48667
svn,2012,7383923681.6053
svn,2013,7989414450.59541
svn,2014,9199106165.73286
svn,2015,8971070742.31777
svn,2016,9486237199.68342
svn,2017,11386846279.4903
svn,2018,12532709194.4164
svn,2019,12922491958.1295
svn,2020,12885604835.3397
swe,1970,54361090411.705
swe,1971,57273000859.9266
swe,1972,61437459919.3435
swe,1973,69960231574.1577
swe,1974,75641601910.797
swe,1975,91357124770.60089
swe,1976,94418547882.85901
swe,1977,88717161031.9772
swe,1978,96458682789.80019
swe,1979,111485480868.476
swe,1980,130959929599.71201
swe,1981,132209352941.808
swe,1982,136198812233.974
swe,1983,168587444547.008
swe,1984,210415981818.802
swe,1985,227088208452.01599
swe,1986,252840005695.90201
swe,1987,275768787300.42102
swe,1988,310186798418.67603
swe,1989,353319297416.33801
swe,1990,372390432916.68597
swe,1991,346737354150.88
swe,1992,297598179877.336
swe,1993,266099108389.96399
swe,1994,347265272225.79303
swe,1995,430678536014.45099
swe,1996,441638589154.32098
swe,1997,473014771874.71094
swe,1998,521621798005.97699
swe,1999,581092727067.13306
swe,2000,645735564696.31299
swe,2001,681505025412.85095
swe,2002,686873326260.07397
swe,2003,751256931537.948
swe,2004,786601589158.92212
swe,2005,831902347224.34802
swe,2006,971958290750.51196
swe,2007,1080917811216.93994
swe,2008,1093272301907.22998
swe,2009,913346894623.7489
swe,2010,1041370835230.79004
swe,2011,1082322446260.21997
swe,2012,1036608963337.06006
swe,2013,1044997281221.53003
swe,2014,1100587304279.54004
swe,2015,1170921644808.59009
swe,2016,1196525627559.02002
swe,2017,1318718952882.65991
swe,2018,1379701927012.79004
swe,2019,1531972910286.59009
swe,2020,1514689000562.3999
swz,1974,89966051.98081
swz,1990,567149283.10624
swz,1991,629782665.99591
swz,1992,636500095.39816
swz,1993,620005518.81153
swz,1994,912208662.49355
swz,1995,955472259.28356
swz,1996,962374542.91504
swz,1997,1363486158.33353
swz,1998,1177781237.50249
swz,1999,1230572574.06561
swz,2000,2534795434.32189
swz,2001,3550227521.78703
swz,2002,3431678147.19436
swz,2003,3546420940.59933
swz,2004,3330333213.94451
swz,2005,4652824018.51865
swz,2006,4315440004.22606
swz,2007,5291938274.33647
swz,2008,3697063906.90443
swz,2009,2749773978.02608
swz,2010,2453316420.30465
swz,2011,1347892780.59198
swz,2012,7076500406.44068
swz,2013,10046877968.8582
swz,2014,11307521517.8557
swz,2015,11726643638.8645
swz,2016,10747204261.9232
swz,2017,9521401977.7116
swz,2018,9940758397.20901
swz,2019,10112368890.4228
swz,2020,9970429100.20467
sxm,2011,136684000
sxm,2012,318546000
sxm,2013,290919000
sxm,2014,331680000
sxm,2015,426050000
sxm,2016,395910000
sxm,2017,544603930.33
sxm,2018,960357668.03
syc,1976,106794999.99991
syc,1977,215299999.99971
syc,1978,274500000.0003
syc,1979,210820824.13742
syc,1980,304901778.66259
syc,1981,221518114.37545
syc,1982,102968326.75251
syc,1983,173038333.24552
syc,1984,315198783.64739
syc,1985,389804990.72246
syc,1986,401989764.79166
syc,1987,473903963.8063
syc,1988,522385216.68961
syc,1989,484121903.14654
syc,1990,426679961.02653
syc,1991,400627962.41856
syc,1992,432002369.24661
syc,1993,477599444.17997
syc,1994,614599530.41274
syc,1995,498899503.88232
syc,1996,716777170.38622
syc,1997,570584671.85378
syc,1998,542563075.6323
syc,1999,772895179.61036
syc,2000,648923640.98318
syc,2001,654498263.58598
syc,2002,711195216.55948
syc,2003,677479105.23305
syc,2006,1268010620.05516
syc,2007,1260215373.05729
syc,2008,681084870.43312
syc,2009,1442001509.66001
syc,2010,2053608597.10671
syc,2011,1184116876.41228
syc,2012,1717730254.62583
syc,2013,3763312735.1644
syc,2014,3140343279.01904
syc,2015,3261210479.50823
syc,2016,2684097195.65878
syc,2017,2783567239.8109
syc,2018,2899100370.07159
syc,2019,2842006293.6933
syc,2020,3334647151.23131
syr,2000,141795125000
syr,2001,184990925000
syr,2002,205691775000
syr,2003,195552200000
syr,2004,221173775000
syr,2005,255242975000
syr,2006,325025125000
syr,2007,322013348551.82898
syr,2008,293813750000
syr,2009,269848201469.43301
syr,2010,415857054987.33295
tcd,1977,53457417000.0021
tcd,1978,57812878600.0046
tcd,1982,22189700700.0006
tcd,1983,41776023799.9967
tcd,1984,29418514699.99929
tcd,1985,17877026099.9989
tcd,1986,19829936200.0014
tcd,1987,37626114500.005
tcd,1988,58870200700.0058
tcd,1989,41843406699.9993
tcd,1990,10992270100.0014
tcd,1991,38663749901.0698
tcd,1992,34393521972.5594
tcd,1993,19285329997.79449
tcd,1994,87810141529.62801
tgo,1974,81444281732.8849
tgo,1975,30770301985.9747
tgo,1976,45946091114.17809
tgo,1977,51684032864.5567
tgo,1978,80720637595.5638
tgo,1979,55855686625.785
tgo,1980,65377949442.3455
tgo,1981,51777125061.8966
tgo,1982,43578988549.3582
tgo,1983,64717985653.79449
tgo,1984,55624999199.6022
tgo,1985,45230009476.7466
tgo,1986,49703006307.67809
tgo,1987,47684983211.3968
tgo,1988,52393205117.5668
tgo,1989,55860002758.994
tgo,1990,92893001791.6591
tgo,1991,63302561125.8702
tgo,1992,45731712732.2274
tgo,1993,9648025796.69384
tgo,1994,77748020748.00301
tgo,1995,109419253352.909
tgo,1996,89205736130.97598
tgo,1997,45122780946.9481
tgo,1998,65503690079.34129
tgo,1999,51256141778.8358
tgo,2000,143475070964.64401
tgo,2001,130190706520.75101
tgo,2002,191169390672.70801
tgo,2003,215316235251.228
tgo,2004,207187360620.258
tgo,2005,151889187015.255
tgo,2006,146558463928.979
tgo,2007,140592994838.293
tgo,2008,191024185828.02802
tgo,2009,252010163933.23999
tgo,2010,267386013951.85599
tgo,2011,326914127432.95001
tgo,2012,310853003487.39203
tgo,2013,350708468159.34601
tgo,2014,404145711630.16302
tgo,2015,523924562096.02399
tgo,2016,526522810522.86603
tgo,2017,633507941654.1969
tgo,2018,612746417648.58203
tgo,2019,836592882772.07202
tgo,2020,981763053850.34412
tha,1975,62361987861.5992
tha,1976,70881999863.0087
tha,1977,88318010384.5032
tha,1978,115850150560.888
tha,1979,122975955869.172
tha,1980,146372896749.841
tha,1981,158552225906.052
tha,1982,187700011462.923
tha,1983,202540012943.81799
tha,1984,221718173801.03296
tha,1985,243097701513.504
tha,1986,276522008064.13501
tha,1987,354986951656.60693
tha,1988,499292480220.52893
tha,1989,632292113926.64502
tha,1990,721229397512.92993
tha,1991,867212367557.63794
tha,1992,953651297152.16992
tha,1993,1172887650308.71997
tha,1994,1320794141498.13989
tha,1995,1510024410556.08008
tha,1996,1605120284167.37988
tha,1997,1519291515652.18994
tha,1998,1492448977504.61011
tha,1999,1458752902911.58008
tha,2000,1560596742307.26001
tha,2001,1508653769160.1001
tha,2002,1621475900299.54004
tha,2003,1767192194913.62988
tha,2004,1940208769321.1897
tha,2005,2150382061819
tha,2006,2557588604820
tha,2007,2927092120436
tha,2008,2976343972614
tha,2009,2827484183324
tha,2010,3202192930053
tha,2011,3554208283879
tha,2012,3575141194036.10938
tha,2013,3515605436423.5498
tha,2014,3636359212329.14941
tha,2015,3854197181850.60938
tha,2016,4388263472609.75049
tha,2017,4947461339937.86035
tha,2018,5182340029554.33008
tha,2019,5358109986812.42969
tha,2020,4356251313677.95996
tjk,2002,620496696.83
tjk,2003,840310101.48
tjk,2004,775769275.2
tjk,2005,1636243207.54543
tjk,2006,3459021125.18317
tjk,2007,2167814471.06112
tjk,2008,4028091591.9268
tjk,2009,2887135143.91379
tjk,2010,2909544309.77021
tjk,2011,4555859344.09998
tjk,2012,4154059607.67616
tjk,2013,4769440464.97793
tjk,2014,7295930302.63077
tjk,2015,21242446025.9896
tjk,2016,17700191143.7462
tjk,2017,19659242226.4781
tjk,2018,24575976142.7228
tjk,2019,28840844802.2775
tjk,2020,24217650297.5307
tls,2006,722567093.96967
tls,2007,1215611725.02659
tls,2008,2418801106.57717
tls,2009,1590243219.59186
tls,2010,2270077285.46444
tls,2011,3470669927.23728
tls,2012,2960359435.26937
tls,2013,2563563103.0898
tls,2014,1533276021.14784
tls,2015,1090855894.15237
tls,2016,346663464.9416
tls,2017,343596737.17614
tls,2018,245340667.88898
tls,2019,605435899.89759
tls,2020,199390168.7437
