geo,time,ag_con_fert_zs
esp,1984,104.71133
esp,1985,111.4202
esp,1986,119.15785
esp,1987,129.666
esp,1988,134.41606
esp,1989,132.29526
esp,1990,128.8491
esp,1991,123.32822
esp,1992,103.59832
esp,1993,121.32492
esp,1994,130.17696
esp,1995,133.05091
esp,1996,151.70242
esp,1997,147.56038
esp,1998,172.97574
esp,1999,172.3214
esp,2000,160.40299
esp,2001,168.08022
esp,2002,164.45178
esp,2003,175.27095
esp,2004,165.40261
esp,2005,142.13955
esp,2006,142.32948
esp,2007,157.72223
esp,2008,106.5446
esp,2009,96.92694
esp,2010,130.67529
esp,2011,122.61646
esp,2012,122.58083
esp,2013,143.5965
esp,2014,151.35608
esp,2015,151.50152
esp,2016,143.96613
esp,2017,155.4952
esp,2018,157.69853
est,1992,101.0852
est,1993,60.92871
est,1994,43.92308
est,1995,32.03661
est,1996,25.08145
est,1997,31.31194
est,1998,36.52424
est,1999,31.7695
est,2000,41.54804
est,2001,43.88331
est,2002,44.01402
est,2003,71.64954
est,2004,84.30965
est,2005,60.95133
est,2006,75.65373
est,2007,75.87185
est,2008,100.363
est,2009,69.41315
est,2010,68.38915
est,2011,71.51803
est,2012,81.0701
est,2013,82.3558
est,2014,85.34098
est,2015,82.67259
est,2016,79.2931
est,2017,87.2924
est,2018,87.74564
eth,1961,0.10909
eth,1962,0.11345
eth,1963,0.12037
eth,1964,0.12897
eth,1965,0.13339
eth,1966,0.2237
eth,1967,0.28807
eth,1968,0.38367
eth,1969,0.39904
eth,1970,0.42298
eth,1971,0.41817
eth,1972,0.84677
eth,1973,1.30146
eth,1974,1.47262
eth,1975,2.4
eth,1976,2.08854
eth,1977,2.00399
eth,1978,2.2209
eth,1979,2.84624
eth,1980,3.32308
eth,1981,3.59375
eth,1982,2.77778
eth,1983,3.75806
eth,1984,2.75
eth,1985,1.26582
eth,1986,4
eth,1987,5.34513
eth,1988,6.24324
eth,1989,7.70642
eth,1990,7.17209
eth,1991,6.20657
eth,1992,8.2723
eth,1993,7.59
eth,1994,11.68949
eth,1995,13.51107
eth,1996,17.88546
eth,1997,13.30626
eth,1998,16.48864
eth,1999,16.7877
eth,2000,15.748
eth,2001,13.61602
eth,2002,17.01248
eth,2003,5.70232
eth,2004,10.30929
eth,2005,10.90252
eth,2006,11.13101
eth,2007,16.03989
eth,2008,17.20021
eth,2009,17.66232
eth,2010,21.8471
eth,2011,20.81905
eth,2012,30.58635
eth,2013,18.25916
eth,2014,25.35953
eth,2015,28.19441
eth,2016,33.7883
eth,2017,35.00029
eth,2018,36.20321
fin,1961,90.67024
fin,1962,88.06129
fin,1963,106.02894
fin,1964,120.74402
fin,1965,128.08197
fin,1966,126.88849
fin,1967,134.74548
fin,1968,152.12779
fin,1969,178.46831
fin,1970,188.82131
fin,1971,198.23873
fin,1972,205.094
fin,1973,232.86137
fin,1974,242.00417
fin,1975,210.7729
fin,1976,171.32256
fin,1977,181.21186
fin,1978,195.7815
fin,1979,204.12544
fin,1980,206.40608
fin,1981,194.89693
fin,1982,226.78496
fin,1983,225.83715
fin,1984,215.43739
fin,1985,219.13091
fin,1986,225.31156
fin,1987,228.904
fin,1988,219.31446
fin,1989,227.96479
fin,1990,195.09454
fin,1991,147.43227
fin,1992,151.04185
fin,1993,149.73853
fin,1994,154.41362
fin,1995,158.98764
fin,1996,147.40511
fin,1997,147.723
fin,1998,142.58029
fin,1999,142.39125
fin,2000,136.64823
fin,2001,135.41239
fin,2002,137.86223
fin,2003,128.67829
fin,2004,134.78948
fin,2005,140.57232
fin,2006,118.41495
fin,2007,122.47175
fin,2008,122.90735
fin,2009,93.07089
fin,2010,124.6829
fin,2011,86.18618
fin,2012,86.23983
fin,2013,87.35246
fin,2014,92.74411
fin,2015,89.20436
fin,2016,86.16286
fin,2017,89.53852
fin,2018,91.61943
fji,1961,18.35955
fji,1962,46.22472
fji,1963,57.15116
fji,1964,88.81395
fji,1965,76.54321
fji,1966,75.49383
fji,1967,65.51899
fji,1968,87.1791
fji,1969,86.8806
fji,1970,88.76119
fji,1971,110.43284
fji,1972,141.42857
fji,1973,117.11429
fji,1974,175.85714
fji,1975,156
fji,1976,157.5
fji,1977,140
fji,1978,132.22222
fji,1979,193.33333
fji,1980,182.22222
fji,1981,197.89474
fji,1982,138
fji,1983,103.80952
fji,1984,142.72727
fji,1985,113.625
fji,1986,180.83333
fji,1987,165.38462
fji,1988,180
fji,1989,153.66667
fji,1990,143.75
fji,1991,81.87135
fji,1992,72.77778
fji,1993,82.77778
fji,1994,100
fji,1995,100
fji,1996,105.55556
fji,1997,106.66667
fji,1998,108.23529
fji,1999,84.70588
fji,2000,44.11765
fji,2001,58.82353
fji,2002,71.48235
fji,2003,19.25294
fji,2004,45.28824
fji,2005,39.17647
fji,2006,25.12353
fji,2007,23.94083
fji,2008,41.12426
fji,2009,21.80788
fji,2010,16.35152
fji,2011,35.48485
fji,2012,28.92824
fji,2013,33.92958
fji,2014,35.40836
fji,2015,53.3417
fji,2016,46.03315
fji,2017,52.22218
fji,2018,38.20794
fra,1961,123.58972
fra,1962,134.48136
fra,1963,148.14228
fra,1964,161.19059
fra,1965,164.88944
fra,1966,182.96794
fra,1967,210.03236
fra,1968,230.04045
fra,1969,239.36652
fra,1970,267.06385
fra,1971,290.80259
fra,1972,311.35056
fra,1973,340.83897
fra,1974,269.46985
fra,1975,270.36866
fra,1976,298.02113
fra,1977,302.91341
fra,1978,323.71924
fra,1979,339.31958
fra,1980,321.01076
fra,1981,317.79071
fra,1982,315.61951
fra,1983,330.12621
fra,1984,324.555
fra,1985,317.73141
fra,1986,326.26959
fra,1987,320.26752
fra,1988,336.81581
fra,1989,344.6321
fra,1990,319.53129
fra,1991,312.09166
fra,1992,253.82559
fra,1993,255.29838
fra,1994,260.39721
fra,1995,270.41066
fra,1996,278.16534
fra,1997,273.05817
fra,1998,264.05721
fra,1999,258.99712
fra,2000,225.82051
fra,2001,227.73481
fra,2002,211.28378
fra,2003,223.36392
fra,2004,212.10801
fra,2005,192.46256
fra,2006,190.38257
fra,2007,209.33819
fra,2008,152.44653
fra,2009,120.56343
fra,2010,150.53796
fra,2011,141.2993
fra,2012,160.78631
fra,2013,169.41739
fra,2014,168.42673
fra,2015,170.40095
fra,2016,163.13912
fra,2017,170.45377
fra,2018,172.6799
gab,1972,0.235
gab,1973,0.1
gab,1974,0.13636
gab,1975,1.72414
gab,1976,3.34496
gab,1977,2.19048
gab,1978,1.0453
gab,1979,0.42361
gab,1980,0.34483
gab,1981,5.26897
gab,1982,1.37931
gab,1983,7.24138
gab,1984,9.31034
gab,1985,9.65517
gab,1986,7.44828
gab,1987,7.4931
gab,1988,3.26897
gab,1989,4.13793
gab,1990,3.8
gab,1991,2.0339
gab,1992,1.69492
gab,1993,1.35593
gab,1994,1.35593
gab,1995,1.23077
gab,1996,0.61538
gab,1997,0.61538
gab,1998,1.33231
gab,1999,0.92308
gab,2000,0.92308
gab,2001,0.92308
gab,2002,5.57846
gab,2003,3.61231
gab,2004,5.10769
gab,2005,8.34462
gab,2006,8.45846
gab,2007,9.05846
gab,2008,10.51692
gab,2009,12.02154
gab,2010,3.16
gab,2011,5.64923
gab,2012,10.08818
gab,2013,10.14123
gab,2014,13.07895
gab,2015,30.57782
gab,2016,31.82862
gab,2017,60.62108
gab,2018,45.02498
gbr,1961,195.2892
gbr,1962,195.08015
gbr,1963,205.52577
gbr,1964,203.15475
gbr,1965,211.82722
gbr,1966,227.3621
gbr,1967,257.96963
gbr,1968,246.70881
gbr,1969,226.67877
gbr,1970,266.6432
gbr,1971,273.26136
gbr,1972,243.06354
gbr,1973,264.5371
gbr,1974,238.2482
gbr,1975,264.95851
gbr,1976,279.80853
gbr,1977,290.27597
gbr,1978,298.87543
gbr,1979,327.28071
gbr,1980,296.90662
gbr,1981,333.14029
gbr,1982,368.14697
gbr,1983,379.33034
gbr,1984,374.16932
gbr,1985,359.94278
gbr,1986,381.84438
gbr,1987,358.18313
gbr,1988,357.53703
gbr,1989,374.66428
gbr,1990,360.72508
gbr,1991,330.59236
gbr,1992,305.61489
gbr,1993,340.66656
gbr,1994,375.40179
gbr,1995,369.10377
gbr,1996,389.63595
gbr,1997,356.46985
gbr,1998,332.80026
gbr,1999,337.33311
gbr,2000,300.20422
gbr,2001,330.91488
gbr,2002,323.36675
gbr,2003,315.95688
gbr,2004,305.55078
gbr,2005,291.84849
gbr,2006,256.48179
gbr,2007,254.56039
gbr,2008,256.61948
gbr,2009,212.43181
gbr,2010,243.04858
gbr,2011,246.9482
gbr,2012,232.93625
gbr,2013,233.02582
gbr,2014,247.85434
gbr,2015,252.37065
gbr,2016,247.75928
gbr,2017,248.56649
gbr,2018,245.61978
geo,1992,90.56604
geo,1993,67.79874
geo,1994,38.99371
geo,1995,40.20752
geo,1996,41.22919
geo,1997,46.49682
geo,1998,42.92929
geo,1999,50.63291
geo,2000,52.96343
geo,2001,35.22013
geo,2002,33.0413
geo,2003,14.36908
geo,2004,31.46681
geo,2005,53.28723
geo,2006,47.52814
geo,2007,41.33909
geo,2008,37.53159
geo,2009,44.94457
geo,2010,35.35696
geo,2011,122.04293
geo,2012,144.24724
geo,2013,174.45312
geo,2014,159.38682
geo,2015,152.95869
geo,2016,170.83212
geo,2017,143.85787
geo,2018,154.03592
gha,1961,0.42235
gha,1962,1.13529
gha,1963,1.23529
gha,1964,0.86647
gha,1965,0.66706
gha,1966,0.70588
gha,1967,0.77588
gha,1968,0.79765
gha,1969,0.69882
gha,1970,1.96647
gha,1971,1.69706
gha,1972,2.64824
gha,1973,3.90706
gha,1974,5.72294
gha,1975,13.61111
gha,1976,11.38889
gha,1977,17.33333
gha,1978,10
gha,1979,9.73684
gha,1980,6.31579
gha,1981,15.26316
gha,1982,12.90476
gha,1983,10.19048
gha,1984,3.65217
gha,1985,5.20833
gha,1986,3.16667
gha,1987,4.3544
gha,1988,4.86731
gha,1989,3.26154
gha,1990,4.81481
gha,1991,2.85714
gha,1992,3.60714
gha,1993,2.70286
gha,1994,2.75
gha,1995,3.23333
gha,1996,5.4375
gha,1997,5.92111
gha,1998,3.99579
gha,1999,4.00156
gha,2000,3.00911
gha,2001,7.64212
gha,2002,3.74552
gha,2003,6.83895
gha,2004,13.2005
gha,2005,5.99875
gha,2006,20.05976
gha,2007,17.76
gha,2008,14.54956
gha,2009,18.97957
gha,2010,18.70022
gha,2011,13.23051
gha,2012,34.75766
gha,2013,25.25915
gha,2014,15.70213
gha,2015,23.74468
gha,2016,21.42553
gha,2017,37.14894
gha,2018,29.44681
gin,1961,0.48011
gin,1962,0.48309
gin,1963,0.54363
gin,1964,0.89311
gin,1965,0.87007
gin,1966,1.0222
gin,1967,1.02941
gin,1968,0.74052
gin,1969,0.74582
gin,1970,0.90117
gin,1971,0.87746
gin,1972,0.8534
gin,1973,0.30703
gin,1974,0.56524
gin,1975,0.46729
gin,1976,0.40804
gin,1977,0.253
gin,1978,0.31867
gin,1979,0.70626
gin,1980,0.09059
gin,1981,0.26638
gin,1982,0.27802
gin,1984,0.06575
gin,1985,0.12113
gin,1986,0.22117
gin,1987,0.3078
gin,1988,0.21751
gin,1989,0.28363
gin,1990,0.40694
gin,1991,0.68505
gin,1992,0.18039
gin,1993,0.56614
gin,1994,1.45033
gin,1995,1.86759
gin,1996,1.62361
gin,1997,0.7184
gin,1998,1.37694
gin,1999,1.45455
gin,2000,1.48906
gin,2001,1.45455
gin,2002,1.00418
gin,2003,0.79394
gin,2004,1.0302
gin,2005,0.91974
gin,2006,0.88364
gin,2007,1.21357
gin,2008,1.29754
gin,2009,0.63404
gin,2010,0.93276
gin,2011,3.5831
gin,2012,2.93183
gin,2013,2.86807
gin,2014,1.02309
gin,2015,0.91283
gin,2016,2.75958
gin,2017,15.6106
gin,2018,3.15115
gmb,1964,0.30645
gmb,1965,2.912
gmb,1966,4.38095
gmb,1967,3.57031
gmb,1968,2.375
gmb,1969,1.69231
gmb,1970,2.25385
gmb,1971,3.00752
gmb,1972,6.15942
gmb,1973,6.41259
gmb,1974,6.38824
gmb,1975,4.60366
gmb,1976,10.1227
gmb,1977,9.72941
gmb,1978,18.0113
gmb,1979,19.45181
gmb,1980,12.73585
gmb,1981,7.53039
gmb,1982,12.32673
gmb,1983,13.11475
gmb,1984,12.42604
gmb,1985,23.07692
gmb,1986,21.46893
gmb,1987,14.13043
gmb,1988,4.67337
gmb,1989,10.92265
gmb,1990,3.20856
gmb,1991,4.59184
gmb,1992,4.93827
gmb,1993,4.96894
gmb,1994,4.44444
gmb,1995,5.1027
gmb,1996,4.23684
gmb,1997,5.36585
gmb,1998,12.5
gmb,1999,5
gmb,2000,2.85714
gmb,2001,2.66667
gmb,2003,9.40333
gmb,2004,8.09032
gmb,2005,9.75692
gmb,2006,10.82594
gmb,2007,8.9769
gmb,2008,4.26075
gmb,2009,6.34346
gmb,2010,7.3
gmb,2011,10.27556
gmb,2012,2.641
gmb,2013,0.41314
gmb,2014,0.4655
gmb,2015,0.55709
gmb,2016,0.68111
gmb,2017,0.39139
gmb,2018,8.03716
grc,1961,56.80888
grc,1962,69.16172
grc,1963,71.49199
grc,1964,82.11263
grc,1965,83.80742
grc,1966,87.33055
grc,1967,91.04868
grc,1968,103.28235
grc,1969,106.61651
grc,1970,111.84452
grc,1971,116.222
grc,1972,121.49749
grc,1973,140.465
grc,1974,144.60312
grc,1975,159.12964
grc,1976,170.2597
grc,1977,175.66248
grc,1978,198.24495
grc,1979,198.36122
grc,1980,181.46745
grc,1981,198.39556
grc,1982,201.70765
grc,1983,220.75862
grc,1984,222.65572
grc,1985,245.64014
grc,1986,234.36923
grc,1987,210.94077
grc,1988,226.61544
grc,1989,224.50743
grc,1990,240.08279
grc,1991,227.4503
grc,1992,219.27374
grc,1993,179.28848
grc,1994,185.82511
grc,1995,179.01453
grc,1996,199.28826
grc,1997,180.70993
grc,1998,169.54023
grc,1999,169.80449
grc,2000,166.36264
grc,2001,158.45588
grc,2002,156.37689
grc,2003,162.09034
grc,2004,176.41765
grc,2005,143.04092
grc,2006,124.62926
grc,2007,96.90339
grc,2008,119.04773
grc,2009,63.09619
grc,2010,122.49591
grc,2011,159.70768
grc,2012,109.44882
grc,2013,117.23227
grc,2014,123.0625
grc,2015,118.27269
grc,2016,125.65514
grc,2017,130.37933
grc,2018,133.26178
gtm,1961,13.70455
gtm,1962,13.87091
gtm,1963,17.74545
gtm,1964,17.07091
gtm,1965,13.17455
gtm,1966,30.22727
gtm,1967,22.67207
gtm,1968,37.15946
gtm,1969,29.76818
gtm,1970,42.10182
gtm,1971,22.56182
gtm,1972,38.18839
gtm,1973,43.84522
gtm,1974,55.21966
gtm,1975,47.00855
gtm,1976,78.7775
gtm,1977,82.7424
gtm,1978,76.2512
gtm,1979,80.38431
gtm,1980,67.32283
gtm,1981,70.00235
gtm,1982,62.24692
gtm,1983,52.36077
gtm,1984,69.38462
gtm,1985,73.13846
gtm,1986,94.61538
gtm,1987,96.46154
gtm,1988,82.53846
gtm,1989,99.53846
gtm,1990,90
gtm,1991,110.15385
gtm,1992,121.46154
gtm,1993,129.90937
gtm,1994,124.81536
gtm,1995,137.26937
gtm,1996,134.45996
gtm,1997,152.80657
gtm,1998,125.07246
gtm,1999,141.36691
gtm,2000,151.68459
gtm,2001,145.83345
gtm,2002,99.79018
gtm,2003,91.67183
gtm,2004,124.94625
gtm,2005,141.69071
gtm,2006,136.04382
gtm,2007,123.77348
gtm,2008,92.00528
gtm,2009,127.06856
gtm,2010,189.14956
gtm,2011,223.16944
gtm,2012,267.1277
gtm,2013,284.69179
gtm,2014,297.96245
gtm,2015,342.077
gtm,2016,303.15318
gtm,2017,359.82863
gtm,2018,358.26715
guy,1961,24.72857
guy,1962,25.21429
guy,1963,27.51429
guy,1964,21.63143
guy,1965,26.72286
guy,1966,23.49859
guy,1967,26.89296
guy,1968,24.50986
guy,1969,30.44789
guy,1970,27.91944
guy,1971,33.68889
guy,1972,41.43611
guy,1973,44.36464
guy,1974,45.02762
guy,1975,35.01923
guy,1976,26.66667
guy,1977,18.54739
guy,1978,28.11308
guy,1979,22.60625
guy,1980,12.32708
guy,1981,29.55625
guy,1982,21.51667
guy,1983,21.68958
guy,1984,30.95208
guy,1985,25.69375
guy,1986,44.76667
guy,1987,27.70833
guy,1988,29.79167
guy,1989,33.95833
guy,1990,25
guy,1991,32.5
guy,1992,25.41667
guy,1993,25
guy,1994,23.125
guy,1995,31.25
guy,1996,27.70833
guy,1997,32.65417
guy,1998,31.04167
guy,1999,39.44583
guy,2000,27.96444
guy,2001,28.88889
guy,2002,33.11111
guy,2003,23.05556
guy,2004,44.83333
guy,2005,22.09762
guy,2006,32.58095
guy,2007,32.65476
guy,2008,56.79762
guy,2009,20.25476
guy,2010,39.31905
guy,2011,27.84286
guy,2012,43.54333
guy,2013,61.56543
guy,2014,53.14931
guy,2015,56.1151
guy,2016,44.60405
guy,2017,5.81007
guy,2018,62.10993
hkg,2002,728.4
hkg,2003,359.8
hkg,2004,390.8
hkg,2005,365.8
hkg,2006,390
hkg,2007,421
hkg,2008,99
hkg,2009,38
hkg,2010,616.28571
hkg,2011,790.57143
hkg,2012,1307.31613
hkg,2013,598.04839
hkg,2014,1973.60968
hkg,2015,2394.76129
hkg,2016,2715.94333
hkg,2017,2807.79677
hkg,2018,3573.91
hnd,1961,4.32896
hnd,1962,5.10881
hnd,1963,5.76336
hnd,1964,5.94059
hnd,1965,7.20789
hnd,1966,8.79909
hnd,1967,10.97744
hnd,1968,13.51351
hnd,1969,16.94277
hnd,1970,18.04511
hnd,1971,20.63016
hnd,1972,17.47076
hnd,1973,17.41655
hnd,1974,13.51156
hnd,1975,14.15428
hnd,1976,17.66342
hnd,1977,18.56287
hnd,1978,15.55851
hnd,1979,13.05221
hnd,1980,19.20485
hnd,1981,19.17623
hnd,1982,16.40989
hnd,1983,19.21813
hnd,1984,24.89549
hnd,1985,15.68385
hnd,1986,17.34941
hnd,1987,23.49896
hnd,1988,27.86583
hnd,1989,23.14661
hnd,1990,10.25581
hnd,1991,23.86126
hnd,1992,26.84356
hnd,1993,32.67974
hnd,1994,17.87879
hnd,1995,55.5625
hnd,1996,51.625
hnd,1997,94.56513
hnd,1998,92.03487
hnd,1999,111.58038
hnd,2000,169.00749
hnd,2001,141.85393
hnd,2002,31.95693
hnd,2003,54.897
hnd,2004,134.96667
hnd,2005,160.85143
hnd,2006,188.83524
hnd,2007,177.99524
hnd,2008,107.73084
hnd,2009,62.31863
hnd,2010,64.72451
hnd,2011,104.07059
hnd,2012,107.72156
hnd,2013,176.38797
hnd,2014,139.77688
hnd,2015,131.66792
hnd,2016,164.13011
hnd,2017,184.21815
hnd,2018,184.14892
hrv,1992,151.42079
hrv,1993,130.41431
hrv,1994,174.81884
hrv,1995,162.04118
hrv,1996,205.17241
hrv,1997,280.62258
hrv,1998,161.97245
hrv,1999,181.83521
hrv,2000,264.84561
hrv,2001,205.86166
hrv,2002,256.98834
hrv,2003,292.80208
hrv,2004,312.58442
hrv,2005,294.50859
hrv,2006,380.78774
hrv,2007,410.06338
hrv,2008,495.2283
hrv,2009,164.67926
hrv,2010,297.30982
hrv,2011,311.01149
hrv,2012,191.38791
hrv,2013,160.81013
hrv,2014,192.14787
hrv,2015,181.78618
hrv,2016,119.03661
hrv,2017,213.54835
hrv,2018,220.99502
hun,1961,41.43608
hun,1962,52.85555
hun,1963,57.67372
hun,1964,65.63917
hun,1965,68.35705
hun,1966,74.10718
hun,1967,98.4861
hun,1968,120.79662
hun,1969,134.34231
hun,1970,161.2099
hun,1971,183.95428
hun,1972,196.37628
hun,1973,232.26294
hun,1974,260.52603
hun,1975,296.07488
hun,1976,271.72044
hun,1977,297.94616
hun,1978,305.06976
hun,1979,298.16597
hun,1980,278.32206
hun,1981,295.25144
hun,1982,304.49611
hun,1983,316.01016
hun,1984,303.13527
hun,1985,265.68149
hun,1986,274.31053
hun,1987,271.90016
hun,1988,280.7004
hun,1989,238.67775
hun,1990,134.53581
hun,1991,64.50336
hun,1992,39.8566
hun,1993,61.62595
hun,1994,66.06085
hun,1995,76.60112
hun,1996,94.55976
hun,1997,88.60747
hun,1998,76.90392
hun,1999,89.84424
hun,2000,90.61799
hun,2001,98.51303
hun,2002,94.87625
hun,2003,95.49706
hun,2004,98.5211
hun,2005,85.19887
hun,2006,99.19513
hun,2007,110.40941
hun,2008,96.70076
hun,2009,77.48222
hun,2010,84.33424
hun,2011,93.28828
hun,2012,99.61542
hun,2013,113.55862
hun,2014,112.70824
hun,2015,114.14755
hun,2016,122.10849
hun,2017,138.20611
hun,2018,150.67692
idn,1961,7.555
idn,1962,8.29978
idn,1963,7.22222
idn,1964,5.34678
idn,1965,5.24989
idn,1966,8.05578
idn,1967,7.03889
idn,1968,15.07822
idn,1969,9.88928
idn,1970,13.34406
idn,1971,12.61744
idn,1972,25.03689
idn,1973,26.87222
idn,1974,27.72222
idn,1975,27.17222
idn,1976,27.36667
idn,1977,34.18889
idn,1978,42.41028
idn,1979,47.54017
idn,1980,65.16806
idn,1981,80.76028
idn,1982,88.49794
idn,1983,85.82233
idn,1984,104.2062
idn,1985,100.25641
idn,1986,101.56606
idn,1987,105.50779
idn,1988,117.26697
idn,1989,111.77373
idn,1990,123.478
idn,1991,132.74155
idn,1992,142.70718
idn,1993,127.80628
idn,1994,144.04998
idn,1995,145.84246
idn,1996,151.37952
idn,1997,120.41081
idn,1998,145.86631
idn,1999,128.14721
idn,2000,121.63415
idn,2001,130.60931
idn,2002,123.95907
idn,2003,131.13215
idn,2004,131.2094
idn,2005,143.9864
idn,2006,158.01609
idn,2007,181.45723
idn,2008,184.52846
idn,2009,181.63966
idn,2010,181.51665
idn,2011,198.4186
idn,2012,221.43873
idn,2013,219.56248
idn,2014,232.36916
idn,2015,228.69904
idn,2016,216.04122
idn,2017,221.48166
idn,2018,236.44231
ind,1961,2.17129
ind,1962,2.88577
ind,1963,3.45399
ind,1964,4.90199
ind,1965,4.95904
ind,1966,6.93991
ind,1967,9.63199
ind,1968,10.99963
ind,1969,12.38936
ind,1970,14.05456
ind,1971,16.63036
ind,1972,17.27929
ind,1973,17.62562
ind,1974,15.93365
ind,1975,21.58825
ind,1976,21.08394
ind,1977,26.50763
ind,1978,31.43244
ind,1979,32.2612
ind,1980,33.97276
ind,1981,37.349
ind,1982,35.93044
ind,1983,40.77563
ind,1984,48.89071
ind,1985,52.98643
ind,1986,58.856
ind,1987,51.11792
ind,1988,66.09647
ind,1989,69.21077
ind,1990,73.52302
ind,1991,77.99932
ind,1992,74.70166
ind,1993,76.17674
ind,1994,83.45589
ind,1995,85.70286
ind,1996,89.04233
ind,1997,100.17256
ind,1998,104.06795
ind,1999,112.17102
ind,2000,103.78612
ind,2001,108.1822
ind,2002,100.32906
ind,2003,105.1772
ind,2004,115.27151
ind,2005,127.61459
ind,2006,136.40392
ind,2007,142.83523
ind,2008,153.34939
ind,2009,167.4573
ind,2010,179.03588
ind,2011,180.74829
ind,2012,163.12202
ind,2013,156.4957
ind,2014,163.49808
ind,2015,171.03493
ind,2016,165.89799
ind,2017,170.00115
ind,2018,175.01534
irl,1961,127.44717
irl,1962,148.03127
irl,1963,151.85714
irl,1964,151.23329
irl,1965,145.69638
irl,1966,203.44857
irl,1967,230.9691
irl,1968,258.89527
irl,1969,276.61115
irl,1970,307.40741
irl,1971,308.15114
irl,1972,396.3991
irl,1973,393.25799
irl,1974,287.31045
irl,1975,349.69935
irl,1976,403.57533
irl,1977,516.7929
irl,1978,577.80656
irl,1979,522.7714
irl,1980,542.32852
irl,1981,546.90674
irl,1982,591.49338
irl,1983,666.47001
irl,1984,649.66378
irl,1985,611.78912
irl,1986,712.36346
irl,1987,674.59184
irl,1988,662.60954
irl,1989,671.38783
irl,1990,665.03362
irl,1991,646.2585
irl,1992,666.00199
irl,1993,699.90225
irl,1994,741.61736
irl,1995,726.21359
irl,1996,644.00378
irl,1997,637.68116
irl,1998,656.2212
irl,1999,643.12268
irl,2000,556.55525
irl,2001,496.39478
irl,2002,597.01784
irl,2003,533.77327
irl,2004,466.43154
irl,2005,458.03716
irl,2006,431.87684
irl,2007,973.62338
irl,2008,857.19757
irl,2009,1123.80294
irl,2010,1065.37235
irl,2011,995.70937
irl,2012,1138.7808
irl,2013,1110.33457
irl,2014,1196.01653
irl,2015,1273.85272
irl,2016,1207.33291
irl,2017,1349.00759
irl,2018,1544.88936
irn,1961,0.92343
irn,1962,1.20207
irn,1963,1.62287
irn,1964,2.08001
irn,1965,2.46338
irn,1966,3.26015
irn,1967,5.00332
irn,1968,5.15232
irn,1969,5.75397
irn,1970,6.26898
irn,1971,11.36243
irn,1972,12.35521
irn,1973,19.43595
irn,1974,20.31118
irn,1975,21.19748
irn,1976,22.27397
irn,1977,27.28272
irn,1978,21.97964
irn,1979,31.10932
irn,1980,47.2402
irn,1981,50.56162
irn,1982,63.41631
irn,1983,72.0809
irn,1984,63.18628
irn,1985,60.7153
irn,1986,60.10383
irn,1987,61.45013
irn,1988,65.85347
irn,1989,82.58442
irn,1990,76.43186
irn,1991,68.88076
irn,1992,79.55448
irn,1993,51.99054
irn,1994,57.91083
irn,1995,58.50012
irn,1996,63.1295
irn,1997,73.15489
irn,1998,75.31033
irn,1999,81.43478
irn,2000,93.37731
irn,2001,83.57726
irn,2002,87.89615
irn,2003,93.43422
irn,2004,98.49072
irn,2005,103.49696
irn,2006,126.78062
irn,2007,97.72444
irn,2008,108.09923
irn,2009,90.39303
irn,2010,90.24886
irn,2011,48.30572
irn,2012,52.30986
irn,2013,56.80893
irn,2014,73.21302
irn,2015,47.47707
irn,2016,47.53554
irn,2017,47.53554
irn,2018,47.53554
irq,1961,0.40217
irq,1962,0.37634
irq,1963,0.51213
irq,1964,0.62379
irq,1965,0.73604
irq,1966,1.52375
irq,1967,1.92289
irq,1968,2.24784
irq,1969,2.99423
irq,1970,3.5066
irq,1971,4.17616
irq,1972,4.534
irq,1973,5.7338
irq,1974,6.75333
irq,1975,6.41176
irq,1976,8.43137
irq,1977,10.62745
irq,1978,11.27615
irq,1979,19.42857
irq,1980,17.58095
irq,1981,14.62857
irq,1982,15.27619
irq,1983,16.74286
irq,1984,29.48571
irq,1985,34.38095
irq,1986,37.36952
irq,1987,41.46667
irq,1988,44.84906
irq,1989,43.0754
irq,1990,41.4
irq,1991,24.94444
irq,1992,39.62264
irq,1993,62.14286
irq,1994,76.0396
irq,1995,69.5625
irq,1996,73.83333
irq,1997,81.09091
irq,1998,82.43011
irq,1999,85.2967
irq,2000,90.53659
irq,2001,148.65116
irq,2002,136.47312
irq,2003,25.48889
irq,2004,24.696
irq,2005,42.07442
irq,2006,46.54583
irq,2007,37.85051
irq,2008,57.19
irq,2009,60.19644
irq,2010,34.29
irq,2011,39.09767
irq,2012,49.41604
irq,2013,50.07613
irq,2014,19.50794
irq,2015,15.46921
irq,2016,28.78117
irq,2017,50.32272
irq,2018,50.32272
isl,1961,103.49167
isl,1962,131.83333
isl,1963,143.25833
isl,1964,152.58333
isl,1965,159.9
isl,1966,160.81667
isl,1967,179.13333
isl,1968,198.41667
isl,1969,188.43333
isl,1970,192.95868
isl,1971,214.52459
isl,1972,214.5122
isl,1973,227.01613
isl,1974,206.856
isl,1975,223.31746
isl,1976,225.53543
isl,1977,225.60465
isl,1978,236.07692
isl,1979,232.76336
isl,1980,219.40602
isl,1981,226.39098
isl,1982,228.35821
isl,1983,219.94776
isl,1984,198.81343
isl,1985,188.08955
isl,1986,184.68889
isl,1987,172.86667
isl,1988,164.01481
isl,1989,165.42222
isl,1990,170.31618
isl,1991,168.51471
isl,1992,147.23529
isl,1993,170.37037
isl,1994,148.87407
isl,1995,144.9037
isl,1996,140.98507
isl,1997,145.11278
