geo,time,ny_ttf_gnfs_kn
khm,1994,119980990273.914
khm,1995,-14128279214.5698
khm,1996,116566789207.15601
khm,1997,141669942469.34
khm,1998,-4862544181.31152
khm,1999,-72875711603.5576
khm,2000,0
khm,2001,-13189911807.4805
khm,2002,211357511624.21097
khm,2003,249007751773.164
khm,2004,159408223022.01599
khm,2005,28326100559.3594
khm,2006,-30860294194.5547
khm,2007,163319247802.293
khm,2008,3584025863268.25
khm,2009,984831616013.55505
khm,2010,1193659630589.47998
khm,2011,756683598210.94092
khm,2012,2183380897090.81006
khm,2013,2838797185320.14014
khm,2014,3288389941249.39014
khm,2015,3127722166470.9502
khm,2016,3402813866771.64014
khm,2017,3740310293498.06982
khm,2018,7701585596504.44922
khm,2019,7575867563501.85938
khm,2020,8534273951815.38867
kir,2008,1453133.78651
kir,2009,-1153469.77885
kir,2010,135567.06852
kir,2011,2253918.27607
kir,2012,-13111.25578
kir,2013,-146180.17192
kir,2014,1116584.17863
kir,2015,1043494.74876
kir,2016,2799071.75978
kir,2017,5069688.15434
kir,2018,1127113.88267
kor,1960,135905546274.64101
kor,1961,138518803418.80301
kor,1962,161525411847.17801
kor,1963,276383339913.146
kor,1964,255437468603.254
kor,1965,376886217894.914
kor,1966,504993759332.68097
kor,1967,657327937023.71301
kor,1968,901546488687.07397
kor,1969,1148566536487.16992
kor,1970,1327074521753.8501
kor,1971,1571116203235.59009
kor,1972,2144730346410.22949
kor,1973,3161227281648.68018
kor,1974,2102734576812.04004
kor,1975,1771467813029.79004
kor,1976,4118150398498.62012
kor,1977,5785882279798.74023
kor,1978,7280377150164.60938
kor,1979,7179818588270.5498
kor,1980,4890992321526.74023
kor,1981,4620913185260.56934
kor,1982,5497192967330.67969
kor,1983,7155408633653.08984
kor,1984,8534281852562.13086
kor,1985,8357882920711.48047
kor,1986,15128261854414.30078
kor,1987,21000229262049.39844
kor,1988,25300827815403.60156
kor,1989,27339108108414.30078
kor,1990,26919258052238.69531
kor,1991,30731317724226.5
kor,1992,34317314161385.69531
kor,1993,39240356891372.29688
kor,1994,47514687289022.70312
kor,1995,54277938561897.39844
kor,1996,52293431913046.29688
kor,1997,49766465595313.60156
kor,1998,41249539325293.79688
kor,1999,40556877729339.69531
kor,2000,25701805126813.80078
kor,2001,18699187438507.69531
kor,2002,25261927735170.10156
kor,2003,24001276197380.10156
kor,2004,18426152664520.80078
kor,2005,6611116659011.80957
kor,2006,-10581838960525.69922
kor,2007,-13362664889911.19922
kor,2008,-46714659928697.39844
kor,2009,-30234955364781.80078
kor,2010,-33201676570677.10156
kor,2011,-66426552094352.79688
kor,2012,-70394447523491.90625
kor,2013,-59444144250486.29688
kor,2014,-55002003810963.29688
kor,2015,0
kor,2016,26018633377424.30078
kor,2017,28316803701096.5
kor,2018,3405287656237.12939
kor,2019,-42415012488208.29688
kor,2020,-29056111358472
kos,2008,0
kos,2009,-16340977.25101
kos,2010,-60712252.78178
kos,2011,-51479129.04566
kos,2012,-33556569.94826
kos,2013,-13441674.96254
kos,2014,-34288554.31815
kos,2015,-104121065.54117
kos,2016,-58804916.73652
kos,2017,-116677425.15141
kos,2018,-123661586.34812
kos,2019,-143211241.49241
kos,2020,-65953972.17824
kwt,2010,0
kwt,2011,4653037456.8574
kwt,2012,7085056911.90253
kwt,2013,5804378425.43528
kwt,2014,1782390982.59559
kwt,2015,-9596669883.796
kwt,2016,-12651058338.0089
kwt,2017,-8232384774.34545
kwt,2018,-5268296477.60996
kwt,2019,-5862689907.78599
lao,2000,-7815513886027.92969
lao,2001,-5821833555294.67969
lao,2002,-5222057385613.80957
lao,2003,-5137543615891.64941
lao,2004,-3985451908352.9502
lao,2005,-2926001674152.43018
lao,2006,796987551995.33606
lao,2007,-818773285306.70911
lao,2008,-1099172586291.08997
lao,2009,-1593754108898.23999
lao,2010,-655751148704.88696
lao,2011,540330275174.21503
lao,2012,0
lao,2013,-1394704559044.94995
lao,2014,488926371859.31299
lao,2015,-3145348566939.74023
lao,2016,2813896272192.31982
lbn,1989,-220368124802.48999
lbn,1990,-213707207875.45496
lbn,1991,-240616058732.94601
lbn,1992,-479059472837.82599
lbn,1993,-559668044930.54297
lbn,1994,-559916948940.49805
lbn,1995,-832284553625.38196
lbn,1996,-1068144364172.92004
lbn,1997,-1433689391829.34009
lbn,1998,-1155084864635.09009
lbn,1999,-1129746110947.05005
lbn,2000,-1404919371733.28003
lbn,2001,-1446345202508.8999
lbn,2002,-1377898049147.62988
lbn,2003,-1827529822576.96948
lbn,2004,879284682833.13086
lbn,2005,-7866279017.33789
lbn,2006,-247910480237.11096
lbn,2007,-759964263599.604
lbn,2008,-1155571633484.40991
lbn,2009,605174038082.77295
lbn,2010,0
lbn,2011,-2163457727904.76001
lbn,2012,-1173619577007.87012
lbn,2013,-1626315819470.02002
lbn,2014,-1196151449923.86011
lbn,2015,497750484179.47699
lbn,2016,1793880251273.47998
lbn,2017,1439071748013.3999
lbn,2018,1049588616329.83997
lbn,2019,1510407522149.55005
lbn,2020,6850300288265.55957
lby,2003,0
lby,2004,5751248286.52374
lby,2005,11992009303.9765
lby,2006,9669899447.18233
lby,2007,15476574228.0901
lby,2008,21792357991.2789
lby,2009,9861434462.94632
lby,2010,14686584276.8457
lby,2011,5744456915.22573
lby,2012,21194690697.8737
lby,2013,17572359909.5499
lby,2014,7179212611.27734
lby,2015,1735590122.9008
lby,2016,474844426.62448
lby,2017,3524654978.52618
lby,2018,9873850211.45743
lby,2019,4963888116.94472
lby,2020,1119509388.27824
lka,1960,-4766264167.70584
lka,1961,-21543738513.4105
lka,1962,-14269984814.4784
lka,1963,-33351069619.37429
lka,1964,-35784858704.5078
lka,1965,-34681026088.6232
lka,1966,-42280105791.0675
lka,1967,-61222253405.6476
lka,1968,-43251633493.1304
lka,1969,-58009713854.5044
lka,1970,-46929417143.1149
lka,1971,-51492077007.4758
lka,1972,-59212595613.5136
lka,1973,-62937994091.9524
lka,1974,-65992621765.6918
lka,1975,-106332975033.83501
lka,1976,-66123940827.6304
lka,1977,-7499579718.08911
lka,1978,-12574565781.8213
lka,1979,-45678466085.3495
lka,1980,-66011433026.9279
lka,1981,-86211255593.4935
lka,1982,-92172398183.0876
lka,1983,-46839913189.0331
lka,1984,75288642997.57118
lka,1985,-28696052371.9313
lka,1986,-54845794788.3275
lka,1987,-41433419008.8986
lka,1988,-73798570051.724
lka,1989,-91863213001.21808
lka,1990,-68971754734.3853
lka,1991,-96965858964.85059
lka,1992,-79159673338.91859
lka,1993,-80293837771.57069
lka,1994,-113881946885.597
lka,1995,-103627602222.57001
lka,1996,-95990727150.1781
lka,1997,-79450656552.82849
lka,1998,13707792084.4722
lka,1999,456772264.4762
lka,2000,-64796610353.4305
lka,2001,-25872878411.0542
lka,2002,920739046.5227
lka,2003,90771115474.9482
lka,2004,38397871797.6152
lka,2005,-28490897911.2136
lka,2006,-74082300652.33369
lka,2007,-112955199332.88699
lka,2008,-226187930561.392
lka,2009,17283008108.9692
lka,2010,-296467.1521
lka,2011,-78975968935.9888
lka,2012,-43283260140.74049
lka,2013,5854343280.50415
lka,2014,132679139439.61
lka,2015,270825391461.82901
lka,2016,452328472512.01398
lka,2017,499221361693.12701
lka,2018,544262757292.11694
lka,2019,386986694009.08698
lka,2020,139461678322.41101
lso,1960,8031.57895
lso,1961,8913.7931
lso,1962,11936.36364
lso,1963,13857.89474
lso,1964,15824.45652
lso,1965,16952.63158
lso,1966,12186.0262
lso,1967,14130
lso,1968,14750.82645
lso,1969,17755.96708
lso,1970,16700
lso,1971,19433.33333
lso,1972,27825.5814
lso,1973,33400
lso,1974,38960.75949
lso,1975,44442.6087
lso,1976,63975.2809
lso,1977,55566.66667
lso,1978,111233.33333
lso,1979,150105.96026
lso,1980,196226.05405
lso,1981,204359.89233
lso,2007,613975432.30053
lso,2008,896558929.34154
lso,2009,-117035765.39311
lso,2010,-87218880.65897
lso,2011,823896759.51647
lso,2012,0
lso,2013,166279520.38874
lso,2014,1476296564.44415
lso,2015,2081725617.40342
lso,2016,984668461.62027
lso,2017,737339065.45389
lso,2018,1399509739.84735
lso,2019,2223807537.32253
ltu,1995,-1080493774.33106
ltu,1996,-993324772.76535
ltu,1997,-992272311.51145
ltu,1998,-1209706329.99068
ltu,1999,-781970966.71101
ltu,2000,-576149232.80117
ltu,2001,-745468574.33633
ltu,2002,-865741507.39046
ltu,2003,-944900445.96802
ltu,2004,-72040645.6015
ltu,2005,65038972.35335
ltu,2006,-393835410.79598
ltu,2007,-258639648.903
ltu,2008,375031268.02144
ltu,2009,-328353928.73957
ltu,2010,-266730264.27834
ltu,2011,-478932293.47861
ltu,2012,-729550355.55297
ltu,2013,-854535084.11197
ltu,2014,-634016961.33746
ltu,2015,0
ltu,2016,452221753.34522
ltu,2017,515624067.63605
ltu,2018,59795785.84278
ltu,2019,431733212.79211
ltu,2020,1002632051.74287
lux,1970,588616899.70322
lux,1971,-138311741.22361
lux,1972,-65474075.43242
lux,1973,540554482.27402
lux,1974,1030821350.98848
lux,1975,-289244817.93006
lux,1976,-56137640.45025
lux,1977,-758419407.12353
lux,1978,-681608872.2848
lux,1979,-764598154.85594
lux,1980,-765363937.70535
lux,1981,-776221738.18086
lux,1982,-613381238.96625
lux,1983,-862519893.96311
lux,1984,-1292693091.10176
lux,1985,-1268351830.79614
lux,1986,-1405033236.7249
lux,1987,-1593988217.40431
lux,1988,-1581359847.35422
lux,1989,-1698360866.02
lux,1990,-2076882865.20798
lux,1991,-2538126344.11115
lux,1992,-2816676249.85296
lux,1993,-2389173892.0955
lux,1994,-2314515593.05581
lux,1995,-2350165542.15377
lux,1996,-1968513608.04701
lux,1997,-2028812342.08339
lux,1998,-3243873002.66437
lux,1999,-2888445849.42686
lux,2000,-3352545995.9815
lux,2001,-3799484687.99894
lux,2002,-3685099456.01835
lux,2003,-3697684176.54223
lux,2004,-4200299363.03533
lux,2005,-4461913416.7697
lux,2006,-3948674141.22795
lux,2007,-5075197232.49113
lux,2008,-2795596091.18289
lux,2009,-1492951036.67186
lux,2010,-1072541810.24008
lux,2011,-952629092.53947
lux,2012,-807825172.32547
lux,2013,-506445147.87546
lux,2014,207904466.51747
lux,2015,0
lux,2016,-695157941.30936
lux,2017,-1226021001.40433
lux,2018,-1383625428.1433
lux,2019,-2567520333.75975
lux,2020,-585076007.35077
lva,1995,31853010.50765
lva,1996,11196272.27251
lva,1997,-347041821.47702
lva,1998,-151109949.87766
lva,1999,11295508.92339
lva,2000,-281783668.895
lva,2001,-232904221.98066
lva,2002,-391611025.70929
lva,2003,-290926914.03638
lva,2004,-157381882.4849
lva,2005,-271869257.58129
lva,2006,-346812575.0247
lva,2007,86002565.30061
lva,2008,-94123844.57306
lva,2009,-63993404.04942
lva,2010,-52649533.90735
lva,2011,317785124.74843
lva,2012,-37695001.632
lva,2013,39011476.59142
lva,2014,-84919101.85216
lva,2015,0
lva,2016,467947205.75192
lva,2017,572663705.79925
lva,2018,916089328.42112
lva,2019,1093388464.27129
lva,2020,1588148106.70612
mac,1982,-16378337853.1073
mac,1983,-17799839572.1925
mac,1984,-19522150604.1851
mac,1985,-18543253954.0436
mac,1986,-19082211076.4562
mac,1987,-21526854085.6031
mac,1988,-21934021299.8362
mac,1989,-22831049320.4502
mac,1990,-22876648824.2881
mac,1991,-21059906313.382
mac,1992,-19242695474.7047
mac,1993,-18536434980.4695
mac,1994,-19620804215.3911
mac,1995,-18392460583.7898
mac,1996,-19083332102.9204
mac,1997,-19586068438.5382
mac,1998,-19557951771.2956
mac,1999,-18346910188.216
mac,2000,-22288156291.2658
mac,2001,-23069067582.1632
mac,2002,-25218899885.74689
mac,2003,-27604003497.1423
mac,2004,-36875866897.447
mac,2005,-36746456932.9805
mac,2006,-38115733079.123
mac,2007,-42150754339.3276
mac,2008,-43244556078.015
mac,2009,-37858226371.9891
mac,2010,-52402333088.3954
mac,2011,-65475462199.9917
mac,2012,-64337654110.071
mac,2013,-52192270281.5778
mac,2014,-27967745659.5062
mac,2015,-11559929886.7594
mac,2016,-10725937428.2658
mac,2017,-11402654405.4131
mac,2018,-6702668636.56976
mac,2019,0
mac,2020,-2533344286.97162
mar,1960,890573472.35757
mar,1961,375479484.06789
mar,1962,-317092189.20053
mar,1963,1352353983.84423
mar,1964,-1512116708.34172
mar,1965,-2256389803.1746
mar,1966,-2386342906.38298
mar,1967,-3742768479.42122
mar,1968,-3251265254.21687
mar,1969,-3021366606.89655
mar,1970,-3974255802.67568
mar,1971,-4696657388.82002
mar,1972,-6444822841.75729
mar,1973,-8062701529.46833
mar,1974,3419524457.76878
mar,1975,6037556824.99341
mar,1976,-1304312462.61385
mar,1977,1289624837.38221
mar,1978,-1435871232.90179
mar,1979,1223637367.75469
mar,1980,3341212057.01849
mar,1981,954222582.73238
mar,1982,-2840733228.9769
mar,1983,-999134814.57021
mar,1984,-1779472508.46616
mar,1985,447729913.98155
mar,1986,744999052.00476
mar,1987,5852719554.00719
mar,1988,10216986904.5817
mar,1989,4178748479.40179
mar,1990,-919274800.75734
mar,1991,990710808.14752
mar,1992,3036151247.99782
mar,1993,-1041009462.04276
mar,1994,-10560791714.1773
mar,1995,7817171343.76759
mar,1996,6164078381.66312
mar,1997,11586681569.3237
mar,1998,11779091330.3917
mar,1999,12320414225.661
mar,2000,4672058938.16675
mar,2001,1844615617.67157
mar,2002,5368091605.26138
mar,2003,11532891002.0721
mar,2004,7036984021.4577
mar,2005,667545291.22705
mar,2006,-3746809188.10751
mar,2007,0
mar,2008,13442417508.1918
mar,2009,9884092193.84369
mar,2010,6052516343.09473
mar,2011,1711496952.75513
mar,2012,-2377100813.04169
mar,2013,-3249466327.04257
mar,2014,-1206176874.00082
mar,2015,12604834816.4043
mar,2016,20491627245.9343
mar,2017,21110159491.7043
mar,2018,23655825904.8923
mar,2019,30512006255.3493
mar,2020,35128319097.565
mda,1995,3816959341.91692
mda,1996,4299245102.54536
mda,1997,5272066077.67687
mda,1998,4729748046.33081
mda,1999,4321733366.03947
mda,2000,4371621346.7301
mda,2001,4781696457.76117
mda,2002,5319511897.58139
mda,2003,5863461823.8425
mda,2004,5370494243.17285
mda,2005,4932829870.65631
mda,2006,3793988662.01226
mda,2007,3860445498.0527
mda,2008,1875785234.36403
mda,2009,1659994591.20535
mda,2010,0
mda,2011,77643334.2159
mda,2012,4035861.58125
mda,2013,-338894182.57566
mda,2014,279057563.50542
mda,2015,817986797.89591
mda,2016,287740567.31802
mda,2017,-671707972.41003
mda,2018,-2075466892.87502
mda,2019,-2134817774.78911
mda,2020,395203680.92099
mdg,1960,419299757804.65198
mdg,1961,379693687472.50897
mdg,1962,398955227497.91803
mdg,1963,464936272789.19293
mdg,1964,482547101495.09998
mdg,1965,288924838294.354
mdg,1966,615236666724.55518
mdg,1967,595103288667.98206
mdg,1968,720846680021.31006
mdg,1969,813000226685.953
mdg,1970,1300146765253.47998
mdg,1971,955524247488.37085
mdg,1972,933912021509.5249
mdg,1973,805832450303.37085
mdg,1974,393813877339.32703
mdg,1975,139865880635.75101
mdg,1976,272777813782.25696
mdg,1977,246802860615.21896
mdg,1978,-21667225348.84769
mdg,1979,-395204838170.46698
mdg,1980,197550886559.87897
mdg,1981,152800154245.48801
mdg,1982,146251833863.23499
mdg,1983,139760505190.026
mdg,1984,227072749412.97696
mdg,1985,263851218842.23599
mdg,1986,182068693251.84695
mdg,1987,76138741019.59198
mdg,1988,-34405935023.3115
mdg,1989,-598917993178.75696
mdg,1990,-365304940534.76202
mdg,1991,-444129358842.80603
mdg,1992,-506617310681.604
mdg,1993,-520200692101.34302
mdg,1994,-452050128379.43103
mdg,1995,-453785830282.00403
mdg,1996,-371796450271.63898
mdg,1997,-435099227559.65802
mdg,1998,-199535555955.29999
mdg,1999,-356156118012.07001
mdg,2000,-340389388412.36102
mdg,2001,265562642094.125
mdg,2002,370210017530.60199
mdg,2003,476697886688.04498
mdg,2004,447126658421.38293
mdg,2005,325900414314.36401
mdg,2006,385558181223.07397
mdg,2007,0
mdg,2008,57672786914.7646
mdg,2009,-378365035197.81097
mdg,2010,16768963317.3691
mdg,2011,302083463305.85693
mdg,2012,568521837148.55896
mdg,2013,628137713852.95398
mdg,2014,283265734154.01001
mdg,2015,956470952389.86804
mdg,2016,1809285161769.41992
mdg,2017,704144859097.047
mdg,2018,1214494198275.68994
mdg,2019,231811800882.79297
mdg,2020,829967453719.67883
mdv,2014,0
mdv,2015,454814265.38383
mdv,2016,-7017697179.83516
mdv,2017,-8289067377.39272
mdv,2018,-12365229686.9414
mdv,2019,-13793040300.6997
mdv,2020,-6976103010.82167
mex,1960,39239091924.4608
mex,1961,40832543547.2522
mex,1962,47019721028.2303
mex,1963,57618629831.2
mex,1964,61504034430.8935
mex,1965,66279975042.3501
mex,1966,76954388067.3855
mex,1967,64789844098.8234
mex,1968,67546592589.8246
mex,1969,64744702716.1219
mex,1970,72916810575.1748
mex,1971,79734329044.83321
mex,1972,110358250739.40601
mex,1973,147291031236.26801
mex,1974,171685044790.741
mex,1975,103319143613.55701
mex,1976,132796408301.718
mex,1977,56587212492.1491
mex,1978,34420782180.0784
mex,1979,60412434861.8362
mex,1980,96638096406.58783
mex,1981,133845150892.05099
mex,1982,95864461466.1106
mex,1983,-135927284805.02901
mex,1984,-139062317661.35101
mex,1985,-176630442627.81201
mex,1986,-399142966798.69397
mex,1987,-372929227117.47198
mex,1988,-434813063677.76703
mex,1989,-359673762718.68494
mex,1990,-280737643389.73401
mex,1991,-288649548101.64398
mex,1992,-233956754689.76697
mex,1993,-242197976418.65601
mex,1994,-184679884780.16296
mex,1995,-245796476302.75201
mex,1996,-293307918721.94397
mex,1997,-210090374118.21701
mex,1998,-224728644715.427
mex,1999,-42653906773.5181
mex,2000,164283428333.50299
mex,2001,101642150337.653
mex,2002,158751606627.08301
mex,2003,211949292165.76599
mex,2004,88735134271.7769
mex,2005,109772240915.623
mex,2006,164776353005.34698
mex,2007,243520762810.20496
mex,2008,334041397029.84497
mex,2009,161128415170.203
mex,2010,61763250626.168
mex,2011,-22188227298.25389
mex,2012,-43835415805.8965
mex,2013,0
mex,2014,-54747843089.7793
mex,2015,-313129673776.93597
mex,2016,-334153044634.08002
mex,2017,-189968866897.64896
mex,2018,-199616446971.36801
mex,2019,-52076956150.06049
mex,2020,-173579532070.76901
mhl,2004,-3567534.62902
mhl,2005,2769704.93785
mhl,2006,1369667.32776
mhl,2007,631847.03934
mhl,2008,482626.51303
mhl,2009,-8352662.89803
mhl,2010,-17768326.85305
mhl,2011,2053334.36797
mhl,2012,13011438.75255
mhl,2013,10835140.13783
mhl,2014,1743206.6497
mhl,2015,0
mhl,2016,6566499.62395
mhl,2017,15433562.70018
mhl,2018,13214089.58209
mhl,2019,6872163.95977
mhl,2020,10610740.6204
mkd,1990,-10946564284.5141
mkd,1991,-3589017508.65353
mkd,1992,-6402430091.93386
mkd,1993,-7850400796.11781
mkd,1994,-5169724309.41927
mkd,1995,753457538.51671
mkd,1996,-10658098324.2448
mkd,1997,-23918158373.2953
mkd,1998,-31372842192.4667
mkd,1999,-33624364850.7821
mkd,2000,-5345175630.7818
mkd,2001,-1387478886.70227
mkd,2002,-4335899549.43016
mkd,2003,-2342699454.7699
mkd,2004,-3190161096.12381
mkd,2005,0
mkd,2006,-1543916257.17854
mkd,2007,3954993093.9884
mkd,2008,1051935667.70937
mkd,2009,-2256479956.52849
mkd,2010,-1015778684.49127
mkd,2011,-6274166905.24557
mkd,2012,-4746902015.40646
mkd,2013,-4758035731.65277
mkd,2014,-1647802530.52136
mkd,2015,5887407996.16632
mkd,2016,18766939212.6122
mkd,2017,21475200044.0858
mkd,2018,29938928115.6
mkd,2019,32404169627.2204
mkd,2020,31151399969.42229
mli,1967,-2048686928.02054
mli,1968,11956018727.42
mli,1969,12387126697.367
mli,1970,10248506684.4329
mli,1971,-12300799218.0163
mli,1972,-13864319501.1492
mli,1973,-18671705633.5344
mli,1974,-29631934173.0384
mli,1975,-30717134953.4232
mli,1976,-17755131345.2667
mli,1977,-24619787606.9107
mli,1978,-31983803639.9205
mli,1979,-25420015139.7932
mli,1980,-30754210791.9926
mli,1981,-8878471781.60068
mli,1982,8885187198.40462
mli,1983,17679998273.6335
mli,1984,30088867309.7352
mli,1985,20062175314.5849
mli,1986,19595033621.01929
mli,1987,53467726588.663
mli,1988,20357859181.2106
mli,1989,30030530435.5881
mli,1990,28843154670.7238
mli,1991,30618042400.0891
mli,1992,-5664357117.99515
mli,1993,779404680.11533
mli,1994,-39478021002.5576
mli,1995,-12548296782.4971
mli,1996,-10128209724.8501
mli,1997,8446884463.42877
mli,1998,79490582574.26669
mli,1999,0
mli,2000,-17748887892.7418
mli,2001,-37306436338.5908
mli,2002,-73473797649.29649
mli,2003,-63212280266.39169
mli,2004,-59154922606.8086
mli,2005,-112149845618.49899
mli,2006,11668147141.5857
mli,2007,-4090691604.76465
mli,2008,18422613916.4009
mli,2009,171334068533.245
mli,2010,248946821324.98401
mli,2011,374079092603.50098
mli,2012,482143383489.16803
mli,2013,320622410247.38293
mli,2014,314844225041.15002
mli,2015,399309038043.58698
mli,2016,493817517094.22803
mli,2017,283630348341.48499
mli,2018,256085846274.755
mli,2019,284502891825.22302
mli,2020,499051260246.93201
mlt,2000,-265899168.86067
mlt,2001,-217025522.76097
mlt,2002,-188591770.11323
mlt,2003,-163491976.84053
mlt,2004,-176661229.12443
mlt,2005,-202100579.46173
mlt,2006,-249916862.52292
mlt,2007,-237705725.98634
mlt,2008,-277331972.31901
mlt,2009,-282380931.28589
mlt,2010,-230711083.76274
mlt,2011,-306325954.3997
mlt,2012,-364128369.77026
mlt,2013,-292099058.66603
mlt,2014,-192696694.5197
mlt,2015,0
mlt,2016,70611717.36335
mlt,2017,196896872.57116
mlt,2018,316248888.94822
mlt,2019,394893496.73544
mlt,2020,387054617.99011
mmr,2011,674358583217.68005
mmr,2012,-888727007947.41394
mmr,2013,-226754582810.03296
mmr,2014,842726515158.43604
mmr,2015,1133727969448.18994
mmr,2016,0
mmr,2017,-664115528409.22998
mmr,2018,-1111593855089.53003
mmr,2019,-1256180053457.04004
mmr,2020,-2.84766
mne,2006,-64196878.3188
mne,2007,-16461104.67992
mne,2008,-40849017.57872
mne,2009,-10253839.47415
mne,2010,0
mne,2011,-31493580.92686
mne,2012,-52643300.07141
mne,2013,-13795808.55463
mne,2014,8409476.55358
mne,2015,44407196.02714
mne,2016,58542891.76231
mne,2017,141440163.04928
mne,2018,205662752.14587
mne,2019,254233263.64197
mne,2020,97062731.83588
mng,2010,317996776749.71094
mng,2011,860625395422.28699
mng,2012,907875538367.35071
mng,2013,372220267164.05798
mng,2014,658224720293.77502
mng,2015,0
mng,2016,719286751681.854
mng,2017,2106050112851.90967
mng,2018,2593665758884.20947
mng,2019,3481362865656.16943
mng,2020,3737611120483.60938
mnp,2002,215626598.46547
mnp,2003,151444444.44444
mnp,2004,75453575.24013
mnp,2005,7017964.07186
mnp,2006,-29582446.80851
mnp,2007,-44155440.41451
mnp,2008,22612200.43573
mnp,2009,31400000
mnp,2010,21283950.61728
mnp,2011,-2057906.4588
mnp,2012,0
mnp,2013,5468571.42857
mnp,2014,22878571.42857
mnp,2015,79097637.79528
mnp,2016,189354709.41884
mnp,2017,222327141.38287
mnp,2018,122420079.26024
mnp,2019,98223738.06276
moz,1991,2410999371.81685
moz,1992,608044976.7313
moz,1993,107295763.2474
moz,1994,1617421826.48208
moz,1995,960757096.7289
moz,1996,324674514.81786
moz,1997,394000474.63749
moz,1998,509232364.65363
moz,1999,698592570.77547
moz,2000,-592036428.36496
moz,2001,-1301488625.39267
moz,2002,350277636.42361
moz,2003,1174397994.06251
moz,2004,1423110623.59469
moz,2005,7225149287.78013
moz,2006,9358773272.58356
moz,2007,12892914126.3263
moz,2008,18449718410.83649
moz,2009,14867715360.2702
moz,2010,7785149516.11028
moz,2011,4397802840.82472
moz,2012,5177841409.25974
moz,2013,-597117150.60547
moz,2014,-704517.62231
moz,2015,20171104203.4078
moz,2016,32851491002.6284
moz,2017,60468064258.1472
moz,2018,36941852894.26369
moz,2019,54057611428.2255
mrt,1961,-892239242.78161
mrt,1962,-941197110.90464
mrt,1963,-2338578315.10105
mrt,1964,-5731426138.4203
mrt,1965,-5747523227.54274
mrt,1966,-6434317037.42764
mrt,1967,-6514160950.60458
mrt,1968,-7232681425.46439
mrt,1969,-8974981953.75792
mrt,1970,-8829046698.15575
mrt,1971,-8944853034.08228
mrt,1972,-20076433922.6399
mrt,1973,-17902189445.2587
mrt,1974,-15624023930.8569
mrt,1975,-8471035989.53798
mrt,1976,-7717841515.44069
mrt,1977,-10640296539.692
mrt,1978,-14384840318.754
mrt,1979,-18483272287.7293
mrt,1980,-20220888117.6766
mrt,1981,-23012344795.7561
mrt,1982,-20689905361.3905
mrt,1983,-28180011408.1302
mrt,1984,-25108866480.5978
mrt,1985,-25215184793.7309
mrt,1986,-23961517152.1441
mrt,1987,-21786759201.3005
mrt,1988,-25677195731.0824
mrt,1989,-20029336101.7434
mrt,1990,-17633130353.3369
mrt,1991,-21615107370.4581
mrt,1992,-20556854385.6154
mrt,1993,-17773930553.1985
mrt,1994,-20896447831.4726
mrt,1995,-16901149311.7109
mrt,1996,-17072068736.2574
mrt,1997,-13715478567.8243
mrt,1998,-14439773576.7415
mrt,1999,-14915132467.5281
mrt,2000,-14667552476.1266
mrt,2001,-15733112928.9277
mrt,2002,-12524313875.6877
mrt,2003,-7957337884.89504
mrt,2004,-9870262333.88839
mrt,2005,-3512636756.70786
mrt,2006,-2428317205.51551
mrt,2007,-1510173572.36396
mrt,2008,-603873307.69692
mrt,2009,-2990387375.85327
mrt,2010,18027225909.2664
mrt,2011,38312036533.8397
mrt,2012,31236931816.02489
mrt,2013,29297805231.9572
mrt,2014,-400000
mrt,2015,-12148490983.493
mrt,2016,8218902831.06145
mrt,2017,5616102612.45319
mrt,2018,8943559953.54599
mrt,2019,13658501884.4644
mrt,2020,16534140637.6389
mus,1976,6102436781.56076
mus,1977,3393439528.21161
mus,1978,2271337453.69042
mus,1979,1586846332.1361
mus,1980,-34215900.75591
mus,1981,-2193121485.05789
mus,1982,-3151162444.86747
mus,1983,-1143776799.1528
mus,1984,-1595170436.55999
mus,1985,-2279241954.64318
mus,1986,4537090526.50311
mus,1987,8562679384.2865
mus,1988,6912142413.54401
mus,1989,3730737875.27862
mus,1990,6317624360.67159
mus,1991,5651059281.40953
mus,1992,5840618266.23666
mus,1993,2968937406.37
mus,1994,1769113564.52031
mus,1995,2729658080.54005
mus,1996,6551899366.26978
mus,1997,5977049331.04335
mus,1998,12714450929.3388
mus,1999,12651805528.1253
mus,2000,11056862972.9504
mus,2001,10488041006.5922
mus,2002,16231065334.0573
mus,2003,8843920267.04044
mus,2004,9884563535.53049
mus,2005,536624494.20967
mus,2006,0
mus,2007,2769242988.62035
mus,2008,-9950313556.40669
mus,2009,-14768022473.9677
mus,2010,-25178941257.2771
mus,2011,-28181240090.7998
mus,2012,-29928248222.4482
mus,2013,-26094260125.1397
mus,2014,-24921591896.0936
mus,2015,-13381938828.7902
mus,2016,-6102477853.18207
mus,2017,-10906937770.6197
mus,2018,-18543971019.0016
mus,2019,-16671017027.0448
mus,2020,-11551395547.5147
mys,1960,2919582836.33436
mys,1961,158956290.30717
mys,1962,-956170390.51661
mys,1963,-2292788219.23963
mys,1964,-2036932214.1817
mys,1965,-1314865072.12574
mys,1966,-2508231319.04784
mys,1967,-3967683354.50996
mys,1968,-6412651484.94064
mys,1969,-4136595411.8377
mys,1970,-5194004632.23561
mys,1971,-7065012374.80804
mys,1972,-9780561365.223
mys,1973,-6112275064.68059
mys,1974,-6291638921.19863
mys,1975,-10551526199.9756
mys,1976,-7343889372.73182
