geo,time,ny_gdp_pcap_cn
bmu,1988,24253.17552
bmu,1989,25517.92172
bmu,1990,26841.51974
bmu,1991,27700.31006
bmu,1992,28669.68171
bmu,1993,30900.69428
bmu,1994,31476.06372
bmu,1995,33989.72316
bmu,1996,44826.78907
bmu,1997,48478.88325
bmu,1998,51371.74081
bmu,1999,54245.45974
bmu,2000,56284.16865
bmu,2001,58883.95943
bmu,2002,62583.1002
bmu,2003,66111.72523
bmu,2004,70359.31911
bmu,2005,75882.03386
bmu,2006,95221.85887
bmu,2007,104287.3875
bmu,2008,106935.48634
bmu,2009,101407.76403
bmu,2010,101875.28407
bmu,2011,97774.16207
bmu,2012,98431.86518
bmu,2013,99471.6389
bmu,2014,98467.68399
bmu,2015,102005.62564
bmu,2016,106885.87849
bmu,2017,111820.58147
bmu,2018,113023.18559
bmu,2019,117098.44633
bmu,2020,107079.47984
bol,1960,0.00122
bol,1961,0.00131
bol,1962,0.0014
bol,1963,0.00148
bol,1964,0.00163
bol,1965,0.00178
bol,1966,0.00193
bol,1967,0.00213
bol,1968,0.00237
bol,1969,0.00252
bol,1970,0.00269
bol,1971,0.00284
bol,1972,0.00357
bol,1973,0.00528
bol,1974,0.00859
bol,1975,0.00962
bol,1976,0.01069
bol,1977,0.01235
bol,1978,0.01407
bol,1979,0.01651
bol,1980,0.01989
bol,1981,0.02528
bol,1982,0.06157
bol,1983,0.2117
bol,1984,3.19567
bol,1985,382.90692
bol,1986,1205.83507
bol,1987,1378.96022
bol,1988,1642.09389
bol,1989,1888.66017
bol,1990,2249.59915
bol,1991,2728.69544
bol,1992,3074.18812
bol,1993,3344.65299
bol,1994,3701.23368
bol,1995,4229.02919
bol,1996,4825.21582
bol,1997,5246.50237
bol,1998,5782.8465
bol,1999,5832.117
bol,2000,6168.54674
bol,2001,6269.0906
bol,2002,6483.29899
bol,2003,6951.01058
bol,2004,7677.33766
bol,2005,8342.86241
bol,2006,9765.1315
bol,2007,10776.77985
bol,2008,12415.19291
bol,2009,12314.55044
bol,2010,13720.87746
bol,2011,16276.54562
bol,2012,18034.27468
bol,2013,20095.66456
bol,2014,21295.78267
bol,2015,20978.56414
bol,2016,21259.696
bol,2017,23156.26922
bol,2018,24520.76229
bol,2019,24544.79087
bol,2020,21649.71964
bra,1960,0
bra,1961,0
bra,1962,0
bra,1963,0
bra,1964,0
bra,1965,0
bra,1966,0
bra,1967,0
bra,1968,0
bra,1969,0
bra,1970,0
bra,1971,0
bra,1972,0
bra,1973,0
bra,1974,0
bra,1975,0
bra,1976,0
bra,1977,0
bra,1978,0
bra,1979,0
bra,1980,0
bra,1981,0
bra,1982,0
bra,1983,0
bra,1984,0
bra,1985,0
bra,1986,0.00001
bra,1987,0.00003
bra,1988,0.0002
bra,1989,0.00291
bra,1990,0.07751
bra,1991,0.39754
bra,1992,4.15507
bra,1993,89.87693
bra,1994,2190.29498
bra,1995,4357.43758
bra,1996,5192.51137
bra,1997,5694.00531
bra,1998,5903.64005
bra,1999,6312.20303
bra,2000,6860.17361
bra,2001,7425.42207
bra,2002,8292.34597
bra,2003,9449.19168
bra,2004,10639.5776
bra,2005,11661.83973
bra,2006,12804.82445
bra,2007,14307.35061
bra,2008,16194.33019
bra,2009,17190.67222
bra,2010,19854.75851
bra,2011,22157.26487
bra,2012,24159.89475
bra,2013,26520.73035
bra,2014,28500.91878
bra,2015,29323.30132
bra,2016,30409.56087
bra,2017,31686.27147
bra,2018,33437.55066
bra,2019,35096.14051
bra,2020,35038.94881
brb,1974,2616.90272
brb,1975,3300.48587
brb,1976,3528.0107
brb,1977,3991.31486
brb,1978,4444.5044
brb,1979,5364.29717
brb,1980,8066.94455
brb,1981,8847.35645
brb,1982,9213.70603
brb,1983,9757.01654
brb,1984,10603.03022
brb,1985,11062.98291
brb,1986,12107.32857
brb,1987,13286.20374
brb,1988,14078.85083
brb,1989,15521.559
brb,1990,15509.72855
brb,1991,15516.66208
brb,1992,14888.35635
brb,1993,15727.50115
brb,1994,16334.89749
brb,1995,16765.99425
brb,1996,17802.10974
brb,1997,18737.20556
brb,1998,21037.07664
brb,1999,21951.89588
brb,2000,22536.84013
brb,2001,22418.84225
brb,2002,22723.03354
brb,2003,23398.74094
brb,2004,25025.15593
brb,2005,27645.4835
brb,2006,30399.13506
brb,2007,33541.32206
brb,2008,34185.16428
brb,2009,31770.82036
brb,2010,32112.74195
brb,2011,32916.70642
brb,2012,32499.3479
brb,2013,32902.55862
brb,2014,32978.14447
brb,2015,33049.799
brb,2016,33800.09657
brb,2017,34783.33782
brb,2018,35490.51075
brb,2019,36296.99569
brb,2020,30747.70941
brn,1965,3409.51265
brn,1966,3788.42963
brn,1967,3784.92788
brn,1968,4175.67877
brn,1969,3992.84766
brn,1970,4232.2242
brn,1971,4443.80565
brn,1972,5376.89681
brn,1973,7169.59789
brn,1974,16871.19927
brn,1975,17139.85214
brn,1976,20907.63678
brn,1977,24192.26521
brn,1978,24366.31144
brn,1979,32501.22604
brn,1980,54433.67031
brn,1981,46116.2743
brn,1982,44284.78531
brn,1983,38307.09237
brn,1984,36981.61118
brn,1985,34540.63447
brn,1986,22240.02564
brn,1987,24418.15924
brn,1988,22155.02956
brn,1989,23155.37589
brn,1990,24664.30112
brn,1991,24022.56882
brn,1992,24882.4337
brn,1993,23551.21342
brn,1994,21568.34294
brn,1995,22584.07604
brn,1996,23678.68164
brn,1997,24736.9872
brn,1998,21244.9277
brn,1999,23901.48798
brn,2000,31053.55378
brn,2001,29512.8883
brn,2002,30172.31564
brn,2003,32336.1092
brn,2004,37018.80623
brn,2005,43449.86443
brn,2006,49224.06296
brn,2007,49226.99864
brn,2008,53761.02346
brn,2009,40664.80508
brn,2010,48091.52056
brn,2011,59191.69289
brn,2012,59655.35129
brn,2013,55979.76331
brn,2014,52866.67415
brn,2015,42847.43344
brn,2016,37513.90573
brn,2017,39454.53389
brn,2018,42663.65162
brn,2019,42407.46926
brn,2020,37863.0434
btn,1980,2486.5105
btn,1981,2882.13979
btn,1982,3117.76391
btn,1983,3598.1307
btn,1984,4037.52459
btn,1985,4350.2803
btn,1986,5037.61304
btn,1987,6365.01643
btn,1988,7437.40294
btn,1989,8228.09703
btn,1990,9489.23382
btn,1991,10221.65825
btn,1992,11648.4591
btn,1993,12938.0608
btn,1994,15274.11511
btn,1995,17619.27149
btn,1996,19854.65593
btn,1997,23183.42182
btn,1998,26570.95422
btn,1999,29750.70273
btn,2000,32275.74338
btn,2001,36073.58422
btn,2002,41099.78767
btn,2003,44814.4024
btn,2004,48421.32969
btn,2005,54173.86689
btn,2006,60302.59506
btn,2007,72657.19122
btn,2008,79534.23485
btn,2009,88058.79153
btn,2010,103257.38131
btn,2011,119628.68295
btn,2012,135674.35325
btn,2013,144896.23054
btn,2014,161864.00557
btn,2015,176586.45555
btn,2016,196920.8611
btn,2017,214028.43851
btn,2018,221819.80021
btn,2019,233997.03247
btn,2020,222356.44845
bwa,1960,43.15034
bwa,1961,45.86669
bwa,1962,48.54031
bwa,1963,50.86244
bwa,1964,54.48318
bwa,1965,58.57185
bwa,1966,64.51534
bwa,1967,71.99049
bwa,1968,79.57169
bwa,1969,90.87236
bwa,1970,109.84302
bwa,1971,140.48116
bwa,1972,190.5273
bwa,1973,245.61317
bwa,1974,290.96084
bwa,1975,354.28801
bwa,1976,420.13969
bwa,1977,474.99663
bwa,1978,587.35061
bwa,1979,772.42036
bwa,1980,918.3503
bwa,1981,965.70122
bwa,1982,1085.36141
bwa,1983,1290.85335
bwa,1984,1561.94404
bwa,1985,1982.96536
bwa,1986,2355.5558
bwa,1987,2856.94742
bwa,1988,4029.5882
bwa,1989,4992.87255
bwa,1990,5480.72051
bwa,1991,6009.66885
bwa,1992,6415.57533
bwa,1993,7204.79805
bwa,1994,7973.57992
bwa,1995,8926.24626
bwa,1996,10709.53876
bwa,1997,11897.89305
bwa,1998,12846.58786
bwa,1999,15749.8789
bwa,2000,17970.12535
bwa,2001,19147.54752
bwa,2002,20189.63568
bwa,2003,21437.88013
bwa,2004,23809.52392
bwa,2005,28210.06105
bwa,2006,32194.86184
bwa,2007,35806.00621
bwa,2008,39005.79306
bwa,2009,37605.60667
bwa,2010,43715.5421
bwa,2011,52088.68952
bwa,2012,53869.90661
bwa,2013,60681.31959
bwa,2014,67277.85202
bwa,2015,64855.07725
bwa,2016,76122.18017
bwa,2017,75495.58383
bwa,2018,76539.5616
bwa,2019,77475.43846
bwa,2020,73375.8146
caf,1960,18312.97151
caf,1961,19789.56258
caf,1962,19653.22932
caf,1963,20071.23121
caf,1964,21633.47986
caf,1965,22504.03426
caf,1966,23191.60751
caf,1967,23590.62135
caf,1968,27218.72631
caf,1969,27479.68148
caf,1970,28859.80503
caf,1971,30138.69391
caf,1972,31077.68749
caf,1973,31898.97649
caf,1974,35197.71085
caf,1975,41438.46695
caf,1976,53982.066
caf,1977,61097.11003
caf,1978,65997.58309
caf,1979,69632.5491
caf,1980,76567.75847
caf,1981,83375.98462
caf,1982,105295.26154
caf,1983,104222.07757
caf,1984,112452.3958
caf,1985,152839.89662
caf,1986,149608.22091
caf,1987,136367.34577
caf,1988,139848.41725
caf,1989,143361.97776
caf,1990,139754.66199
caf,1991,134989.07593
caf,1992,126290.36684
caf,1993,118872.42511
caf,1994,150741.12836
caf,1995,172759.35236
caf,1996,155834.75781
caf,1997,161338.82713
caf,1998,164202.40628
caf,1999,172955.06398
caf,2000,178853.63789
caf,2001,183521.42669
caf,2002,181736.50791
caf,2003,170676.18039
caf,2004,169440.38276
caf,2005,174677.96493
caf,2006,185453.88319
caf,2007,193803.29318
caf,2008,208046.67419
caf,2009,224149.49386
caf,2010,241668.29087
caf,2011,260011.28402
caf,2012,288873.37084
caf,2013,187828.98619
caf,2014,209574.85724
caf,2015,223136.84478
caf,2016,238341.02118
caf,2017,261818.53311
caf,2018,264366.88007
caf,2019,274152.4631
caf,2020,283646.40432
can,1960,2191.02521
can,1961,2269.70879
can,1962,2424.58904
can,1963,2560.91562
can,1964,2755.96341
can,1965,2986.40299
can,1966,3282.69925
can,1967,3470.37564
can,1968,3730.94975
can,1969,4052.93073
can,1970,4307.0076
can,1971,4564.46047
can,1972,5038.18306
can,1973,5839.24476
can,1974,6878.28478
can,1975,7640.40418
can,1976,8685.93496
can,1977,9485.41761
can,1978,10407.3947
can,1979,11765.14445
can,1980,13060.6234
can,1981,14791.38829
can,1982,15398.88893
can,1983,16545.12096
can,1984,17973.29041
can,1985,19273.77
can,1986,20093.65571
can,1987,21625.6902
can,1988,23305.72172
can,1989,24527.30768
can,1990,25025.94873
can,1991,24939.99091
can,1992,25237.47268
can,1993,25958.31013
can,1994,27223.75692
can,1995,28290.36249
can,1996,28943.48836
can,1997,30324.90393
can,1998,31189.97195
can,1999,33153.76198
can,2000,36044.86515
can,2001,36895.60671
can,2002,38063.90284
can,2003,39651.77884
can,2004,41818.92951
can,2005,44088.32309
can,2006,45947.80649
can,2007,47969.19337
can,2008,49840.10945
can,2009,46725.71014
can,2010,48994.30785
can,2011,51662.71745
can,2012,52635.63159
can,2013,54221.46037
can,2014,56293.49303
can,2015,55750.13666
can,2016,56094.20594
can,2017,58575.10402
can,2018,60317.46751
can,2019,61468.5743
can,2020,58015.93619
chanisl,1998,24505.11945
chanisl,1999,26234.64111
chanisl,2000,28671.71026
chanisl,2001,29041.49648
chanisl,2002,29721.03937
chanisl,2003,29926.03452
chanisl,2004,30997.46553
chanisl,2005,32009.4413
chanisl,2006,34372.77368
chanisl,2007,37214.50557
che,1960,7816.03757
che,1961,8620.46787
che,1962,9320.46929
che,1963,10032.34706
che,1964,10938.03025
che,1965,11459.20875
che,1966,12177.50078
che,1967,12947.09206
che,1968,13651.86488
che,1969,14626.57171
che,1980,32525.6543
che,1981,34726.79843
che,1982,36576.06963
che,1983,37519.83954
che,1984,39957.90381
che,1985,42179.8526
che,1986,44037.83215
che,1987,45431.06177
che,1988,47876.13299
che,1989,51260.89228
che,1990,55023.18227
che,1991,56754.49171
che,1992,57299.73279
che,1993,58025.52065
che,1994,58986.1849
che,1995,59309.43941
che,1996,59506.6998
che,1997,60419.70722
che,1998,61964.63784
che,1999,62771.28093
che,2000,65782.19536
che,2001,67044.71404
che,2002,66363.26022
che,2003,66621.78381
che,2004,68241.37869
che,2005,70412.0575
che,2006,74351.11387
che,2007,78457.56687
che,2008,80769.18488
che,2009,78433.69477
che,2010,80425.8861
che,2011,81037.41811
che,2012,81154.40784
che,2013,81668.99586
che,2014,82164.73877
che,2015,81586.97628
che,2016,81859.9445
che,2017,82076.1071
che,2018,84477.7814
che,2019,84803.31208
che,2020,81773.49862
chl,1960,0.55588
chl,1961,0.61065
chl,1962,0.70284
chl,1963,1.0484
chl,1964,1.55969
chl,1965,2.14527
chl,1966,3.01363
chl,1967,3.84095
chl,1968,5.22269
chl,1969,7.48475
chl,1970,10.54134
chl,1971,13.35512
chl,1972,24.40294
chl,1973,117.42613
chl,1974,921.44109
chl,1975,3533.23186
chl,1976,12546.59108
chl,1977,27535.18856
chl,1978,45651.88643
chl,1979,72163.17981
chl,1980,99167.78845
chl,1981,116204.70727
chl,1982,109788.0802
chl,1983,134686.94065
chl,1984,159993.75617
chl,1985,232326.90304
chl,1986,292840.98932
chl,1987,386228.82679
chl,1988,496595.55737
chl,1989,610929.74147
chl,1990,760581.22021
chl,1991,979060.17089
chl,1992,1214720.6243
chl,1993,1428811.42112
chl,1994,1690894.75443
chl,1995,2026414.49868
chl,1996,2205564.20085
chl,1997,2409091.54569
chl,1998,2507006.08812
chl,1999,2522418.06538
chl,2000,2737859.21235
chl,2001,2904593.16866
chl,2002,3063199.04163
chl,2003,3299750.55808
chl,2004,3775948.57852
chl,2005,4253409.51341
chl,2006,5018813.45943
chl,2007,5487102.26089
chl,2008,5617229.83065
chl,2009,5725767.10397
chl,2010,6535291.3164
chl,2011,7079554.10522
chl,2012,7468083.98017
chl,2013,7846577.09676
chl,2014,8367572.11947
chl,2015,8879191.23589
chl,2016,9310600.10759
chl,2017,9731739.46616
chl,2018,10188698.37017
chl,2019,10361912.72611
chl,2020,10489131.82719
chn,1960,220.38167
chn,1961,186.61881
chn,1962,174.56479
chn,1963,182.94533
chn,1964,210.48034
chn,1965,242.45475
chn,1966,256.82622
chn,1967,237.78411
chn,1968,225.18754
chn,1969,246.4998
chn,1970,278.58465
chn,1971,292.10384
chn,1972,296.09178
chn,1973,312.51559
chn,1974,314.06675
chn,1975,331.68012
chn,1976,321.11832
chn,1977,344.47854
chn,1978,384.73512
chn,1979,423.16125
chn,1980,467.53133
chn,1981,496.62012
chn,1982,532.73749
chn,1983,588.37733
chn,1984,701.99911
chn,1985,865.70901
chn,1986,972.65202
chn,1987,1123.08133
chn,1988,1377.9932
chn,1989,1535.75665
chn,1990,1662.53684
chn,1991,1912.23591
chn,1992,2334.35461
chn,1993,3027.15712
chn,1994,4080.8879
chn,1995,5091.06003
chn,1996,5898.20784
chn,1997,6480.50277
chn,1998,6859.90065
chn,1999,7229.33228
chn,2000,7942.06917
chn,2001,8716.68224
chn,2002,9506.20312
chn,2003,10666.1002
chn,2004,12486.94411
chn,2005,14368.03172
chn,2006,16737.99597
chn,2007,20494.37726
chn,2008,24100.20819
chn,2009,26179.53996
chn,2010,30807.93268
chn,2011,36277.13632
chn,2012,39771.37281
chn,2013,43496.61318
chn,2014,46911.71873
chn,2015,49922.32676
chn,2016,53782.99739
chn,2017,59592.25109
chn,2018,65533.7427
chn,2019,70077.69163
chn,2020,72008.29661
civ,1960,38225.82605
civ,1961,41753.82758
civ,1962,41928.8954
civ,1963,47585.2549
civ,1964,55431.77861
civ,1965,53325.85014
civ,1966,57394.13619
civ,1967,58624.59445
civ,1968,67301.29192
civ,1969,72261.80115
civ,1970,78850.35103
civ,1971,81858.0796
civ,1972,83589.99664
civ,1973,95711.50527
civ,1974,120726.08693
civ,1975,130138.2942
civ,1976,165923.2241
civ,1977,219056.52159
civ,1978,242548.95383
civ,1979,253046.89264
civ,1980,267611.78606
civ,1981,272990.80507
civ,1982,283696.80495
civ,1983,284944.45723
civ,1984,313690.19572
civ,1985,316065.28794
civ,1986,307702.68976
civ,1987,283385.27903
civ,1988,275309.20618
civ,1989,270611.40545
civ,1990,246487.31858
civ,1991,239439.1104
civ,1992,230409.1038
civ,1993,235671.43484
civ,1994,336045.06606
civ,1995,386675.97772
civ,1996,630362.31491
civ,1997,696188.87208
civ,1998,742468.91803
civ,1999,724702.9576
civ,2000,715511.39976
civ,2001,730551.16742
civ,2002,726839.57682
civ,2003,700233.44493
civ,2004,689909.88233
civ,2005,690493.19952
civ,2006,704223.87033
civ,2007,718030.8672
civ,2008,775233.67688
civ,2009,794487.69172
civ,2010,841880.47871
civ,2011,822300.01226
civ,2012,860175.85299
civ,2013,956163.37252
civ,2014,1064859.64829
civ,2015,1166192.08661
civ,2016,1193141.12079
civ,2017,1225781.71435
civ,2018,1285331.50565
civ,2019,1333728.18924
civ,2020,1338654.00448
cmr,1960,29090.71784
cmr,1961,30293.25419
cmr,1962,31507.47357
cmr,1963,31895.07706
cmr,1964,33723.03573
cmr,1965,34554.20323
cmr,1966,35381.46451
cmr,1967,38050.90033
cmr,1968,41764.69685
cmr,1969,45004.82558
cmr,1970,48805.52061
cmr,1971,50914.37393
cmr,1972,54986.38717
cmr,1973,60089.21118
cmr,1974,71654.42799
cmr,1975,82176.25558
cmr,1976,90352.82844
cmr,1977,105735.97308
cmr,1978,129564.03337
cmr,1979,150509.95334
cmr,1980,163569.54855
cmr,1981,202103.06401
cmr,1982,236996.22212
cmr,1983,276846.71831
cmr,1984,327428.72553
cmr,1985,381187.65098
cmr,1986,394995.53371
cmr,1987,365471.88041
cmr,1988,329060.83072
cmr,1989,307470.62413
cmr,1990,284615.91893
cmr,1991,275187.36754
cmr,1992,255634.2422
cmr,1993,356191.85117
cmr,1994,373568.75396
cmr,1995,398760.32778
cmr,1996,406198.77744
cmr,1997,439018.50972
cmr,1998,452693.82678
cmr,1999,471028.07527
cmr,2000,483724.11973
cmr,2001,503631.91204
cmr,2002,526605.91159
cmr,2003,551230.09299
cmr,2004,575212.55541
cmr,2005,580076.4713
cmr,2006,599450.25417
cmr,2007,611462.59618
cmr,2008,642038.32064
cmr,2009,663807.17545
cmr,2010,669111.4573
cmr,2011,690447.90147
cmr,2012,716577.46656
cmr,2013,754555.73457
cmr,2014,792092.39044
cmr,2015,817355.96323
cmr,2016,837503.39424
cmr,2017,853244.53606
cmr,2018,880516.30652
cmr,2019,898257.6277
cmr,2020,884750.63385
cod,1960,0
cod,1961,0
cod,1962,0
cod,1963,0
cod,1964,0
cod,1965,0
cod,1966,0
cod,1967,0
cod,1968,0
cod,1969,0
cod,1970,0
cod,1971,0
cod,1972,0
cod,1973,0
cod,1974,0
cod,1975,0
cod,1976,0
cod,1977,0
cod,1978,0
cod,1979,0
cod,1980,0
cod,1981,0
cod,1982,0
cod,1983,0
cod,1984,0
cod,1985,0
cod,1986,0
cod,1987,0
cod,1988,0
cod,1989,0
cod,1990,0
cod,1991,0.00001
cod,1992,0.00047
cod,1993,0.00694
cod,1994,1.72664
cod,1995,9.53482
cod,1996,67.74057
cod,1997,182.53508
cod,1998,222.7404
cod,1999,1128.5777
cod,2000,27959.91908
cod,2001,46077.31322
cod,2002,60673.83241
cod,2003,70456.49727
cod,2004,77514.26589
cod,2005,103494.97993
cod,2006,119613.87895
cod,2007,147961.21438
cod,2008,183203.93289
cod,2009,241817.98587
cod,2010,302594.65657
cod,2011,355918.96995
cod,2012,390528.31682
cod,2013,421127.84565
cod,2014,450388.22291
cod,2015,460508.11843
cod,2016,476174.72603
cod,2017,683991.86557
cod,2018,909923.11772
cod,2019,956882.08885
cod,2020,1006918.64728
cog,1960,31720.97276
cog,1961,35662.28513
cog,1962,38158.09625
cog,1963,38481.25516
cog,1964,40431.73126
cog,1965,42063.76381
cog,1966,45669.71862
cog,1967,47886.62512
cog,1968,49610.73123
cog,1969,53430.74433
cog,1970,57276.61742
cog,1971,64939.318
cog,1972,73586.39469
cog,1973,83389.01805
cog,1974,94433.51619
cog,1975,106985.41901
cog,1976,113943.65761
cog,1977,115392.78353
cog,1978,118223.88731
cog,1979,147666.436
cog,1980,202707.41513
cog,1981,295909.22027
cog,1982,376683.20359
cog,1983,411862.3786
cog,1984,479971.39701
cog,1985,472567.89147
cog,1986,303174.08168
cog,1987,318036.63257
cog,1988,295322.08032
cog,1989,332423.23866
cog,1990,323327.98697
cog,1991,317341.449
cog,1992,311814.11638
cog,1993,296927.981
cog,1994,373188.16493
cog,1995,390096.95915
cog,1996,466542.10707
cog,1997,472816.94901
cog,1998,389646.33691
cog,1999,476989.44719
cog,2000,733032.33976
cog,2001,636527.20848
cog,2002,635849.22075
cog,2003,596375.31315
cog,2004,699564.84435
cog,2005,967840.67462
cog,2006,1126039.51304
cog,2007,1084510.99204
cog,2008,1295239.64555
cog,2009,1103103.19873
cog,2010,1522262.47842
cog,2011,1678690.15541
cog,2012,2002845.55198
cog,2013,1918726.29272
cog,2014,1867151.11203
cog,2015,1447595.90011
cog,2016,1215828.89628
cog,2017,1260548.06441
cog,2018,1447835.36233
cog,2019,1388450.57773
cog,2020,1062607.32877
col,1960,1665.6605
col,1961,1836.15017
col,1962,2000.78173
col,1963,2468.83462
col,1964,2957.89529
col,1965,3230.29203
col,1966,3801.14165
col,1967,4259.80925
col,1968,4761.37145
col,1969,5335.00063
col,1970,6180.98717
col,1971,7084.44467
col,1972,8421.13996
col,1973,10560.91873
col,1974,13696.09391
col,1975,16833.55701
col,1976,21629.86808
col,1977,28453.88337
col,1978,35342.29806
col,1979,45179.84193
col,1980,58702.60889
col,1981,72109.73077
col,1982,88866.04656
col,1983,106363.36057
col,1984,131483.88254
col,1985,165799.16647
col,1986,222028.31507
col,1987,282875.14156
col,1988,368649.16479
col,1989,466046.96598
col,1990,725930.75782
col,1991,922160.36292
col,1992,1154206.50778
col,1993,1489592.2838
col,1994,1888556.8262
col,1995,2318390.31177
col,1996,2716321.54989
col,1997,3226278.67079
col,1998,3661823.52779
col,1999,3886335.19309
col,2000,5261952.66637
col,2001,5610374.77287
col,2002,6001732.63293
col,2003,6565081.48516
col,2004,7314439.19999
col,2005,7924407.5142
col,2006,8833241.69558
col,2007,9797219.37544
col,2008,10768371.96959
col,2009,11208344.01675
col,2010,12030683.97134
col,2011,13556411.7507
col,2012,14465470.87131
col,2013,15358327.64174
col,2014,16243139.48823
col,2015,16933516.52661
col,2016,17930070.35509
col,2017,18819749.2513
col,2018,19890656.37267
col,2019,21079275.74805
col,2020,19710406.26472
com,1980,145654.59619
com,1981,167982.19239
com,1982,184942.98718
com,1983,217264.52596
com,1984,233616.53472
com,1985,248724.45031
com,1986,264341.85884
com,1987,269318.48654
com,1988,273690.3424
com,1989,272579.18416
com,1990,284185.05435
com,1991,282261.43208
com,1992,277385.47476
com,1993,285436.37456
com,1994,287509.73436
com,1995,313775.52094
com,1996,310974.67383
com,1997,317827.29528
com,1998,317739.07509
com,1999,333945.34965
com,2000,344855.24322
com,2001,374020.27361
com,2002,389167.31053
com,2003,407832.12994
com,2004,419659.09281
com,2005,422741.05866
com,2006,436856.96817
com,2007,445162.58743
com,2008,466030.76258
com,2009,474313.44328
com,2010,488544.22818
com,2011,511756.66381
com,2012,537370.91861
com,2013,557614.11496
com,2014,560598.63838
com,2015,550973.39327
com,2016,565812.84243
com,2017,576511.5679
com,2018,595004.09697
com,2019,615926.1292
com,2020,611908.70647
cpv,1980,20133.14873
cpv,1981,23525.7207
cpv,1982,27860.65646
cpv,1983,33064.35818
cpv,1984,36602.53805
cpv,1985,40492.65565
cpv,1986,48259.93247
cpv,1987,53085.78364
cpv,1988,58475.44974
cpv,1989,62972.18099
cpv,1990,63594.59215
cpv,1991,65962.7316
cpv,1992,68285.27953
cpv,1993,107750.43067
cpv,1994,88455.10123
cpv,1995,96919.55639
cpv,1996,104818.57215
cpv,1997,113009.85138
cpv,1998,124189.29052
cpv,1999,145832.89001
cpv,2000,150728.31649
cpv,2001,159238.23012
cpv,2002,164256.21248
cpv,2003,176755.47725
cpv,2004,179770.23908
cpv,2005,186132.11989
cpv,2006,207566.96386
cpv,2007,256750.57371
cpv,2008,280127.85923
cpv,2009,279203.4052
cpv,2010,281275.15508
cpv,2011,296525.2637
cpv,2012,297583.29372
cpv,2013,300393.11486
cpv,2014,297979.73107
cpv,2015,302433.80398
cpv,2016,312125.19543
cpv,2017,322042.2758
cpv,2018,337826.61007
cpv,2019,354954.56308
cpv,2020,296608.39083
cri,1960,2149.48012
cri,1961,2120.85742
cri,1962,2223.18993
