geo,time,sl_emp_1524_sp_ma_zs
prt,2011,28.637
prt,2012,24.756
prt,2013,22.877
prt,2014,22.824
prt,2015,24.022
prt,2016,25.417
prt,2017,27.54
prt,2018,29.257
prt,2019,30.394
prt,2020,25.388
pry,1991,69.228
pry,1992,68.411
pry,1993,68.633
pry,1994,71.798
pry,1995,73.496
pry,1996,66.432
pry,1997,70.703
pry,1998,71.12
pry,1999,70.924
pry,2000,68.716
pry,2001,70.729
pry,2002,67.928
pry,2003,64.934
pry,2004,69.689
pry,2005,66.996
pry,2006,66.648
pry,2007,66.822
pry,2008,67.086
pry,2009,68.791
pry,2010,64.516
pry,2011,62.091
pry,2012,64.793
pry,2013,63.43
pry,2014,63.183
pry,2015,60.458
pry,2016,63.302
pry,2017,61.976
pry,2018,61.837
pry,2019,62.356
pry,2020,59.117
pse,1991,42.489
pse,1992,42.16
pse,1993,42.05
pse,1994,42.008
pse,1995,41.781
pse,1996,42.038
pse,1997,41.373
pse,1998,40.533
pse,1999,40.112
pse,2000,40.995
pse,2001,28.988
pse,2002,22.93
pse,2003,26.471
pse,2004,25.321
pse,2005,27.427
pse,2006,28.21
pse,2007,28.968
pse,2008,26.477
pse,2009,27.598
pse,2010,27.279
pse,2011,32.172
pse,2012,32.721
pse,2013,31.59
pse,2014,31.67
pse,2015,34.057
pse,2016,33.671
pse,2017,32.581
pse,2018,31.845
pse,2019,32.498
pse,2020,27.427
pyf,1991,37.342
pyf,1992,36.87
pyf,1993,36.626
pyf,1994,36.446
pyf,1995,36.27
pyf,1996,36.052
pyf,1997,35.569
pyf,1998,35.293
pyf,1999,34.659
pyf,2000,34.251
pyf,2001,33.873
pyf,2002,33.728
pyf,2003,33.13
pyf,2004,32.304
pyf,2005,31.452
pyf,2006,30.603
pyf,2007,29.784
pyf,2008,29.936
pyf,2009,29.875
pyf,2010,30.186
pyf,2011,30.384
pyf,2012,30.732
pyf,2013,30.64
pyf,2014,30.472
pyf,2015,30.331
pyf,2016,30.294
pyf,2017,30.201
pyf,2018,30.128
pyf,2019,30.094
pyf,2020,26.71
qat,1991,82.283
qat,1992,81.744
qat,1993,81.875
qat,1994,81.82
qat,1995,81.879
qat,1996,81.746
qat,1997,80.272
qat,1998,79.808
qat,1999,79.8
qat,2000,79.6
qat,2001,79.607
qat,2002,79.412
qat,2003,79.595
qat,2004,79.012
qat,2005,79.458
qat,2006,78.976
qat,2007,79.37
qat,2008,81.076
qat,2009,82.611
qat,2010,82.114
qat,2011,81.585
qat,2012,80.973
qat,2013,80.845
qat,2014,80.541
qat,2015,80.253
qat,2016,80.368
qat,2017,80.427
qat,2018,80.482
qat,2019,80.564
qat,2020,78.891
rou,1991,48.911
rou,1992,49.365
rou,1993,49.078
rou,1994,49.113
rou,1995,48.354
rou,1996,46.371
rou,1997,42.264
rou,1998,41.607
rou,1999,38.873
rou,2000,36.961
rou,2001,35.441
rou,2002,32.4
rou,2003,31.425
rou,2004,30.338
rou,2005,28.186
rou,2006,27.249
rou,2007,28.25
rou,2008,29.015
rou,2009,28.121
rou,2010,28.76
rou,2011,27.033
rou,2012,27.588
rou,2013,27.057
rou,2014,26.664
rou,2015,29.41
rou,2016,27.112
rou,2017,28.271
rou,2018,28.851
rou,2019,29.752
rou,2020,29.141
rus,1991,48.425
rus,1992,50.649
rus,1993,48.865
rus,1994,46.842
rus,1995,44.941
rus,1996,41.335
rus,1997,35.268
rus,1998,31.657
rus,1999,38.234
rus,2000,38.234
rus,2001,37.265
rus,2002,37.964
rus,2003,35.821
rus,2004,36.294
rus,2005,36.554
rus,2006,35.966
rus,2007,37.002
rus,2008,40.506
rus,2009,37.934
rus,2010,38.101
rus,2011,38.774
rus,2012,37.247
rus,2013,37.785
rus,2014,36.52
rus,2015,34.83
rus,2016,34.5
rus,2017,32.87
rus,2018,31.338
rus,2019,31.047
rus,2020,29.68
rwa,1991,87.602
rwa,1992,86.092
rwa,1993,83.644
rwa,1994,80.09
rwa,1995,77.605
rwa,1996,77.8
rwa,1997,77.127
rwa,1998,76.455
rwa,1999,75.785
rwa,2000,75.121
rwa,2001,74.509
rwa,2002,73.888
rwa,2003,73.305
rwa,2004,72.683
rwa,2005,72.027
rwa,2006,71.305
rwa,2007,70.546
rwa,2008,69.752
rwa,2009,68.933
rwa,2010,68.09
rwa,2011,67.197
rwa,2012,66.283
rwa,2013,65.365
rwa,2014,64.458
rwa,2015,64.125
rwa,2016,63.65
rwa,2017,63.303
rwa,2018,63.058
rwa,2019,62.748
rwa,2020,61.383
sau,1991,32.801
sau,1992,32.139
sau,1993,30.862
sau,1994,29.891
sau,1995,28.956
sau,1996,28.177
sau,1997,27.167
sau,1998,26.025
sau,1999,24.636
sau,2000,21.946
sau,2001,20.793
sau,2002,19.991
sau,2003,20.306
sau,2004,20.671
sau,2005,21.076
sau,2006,21.689
sau,2007,21.15
sau,2008,20.644
sau,2009,18.921
sau,2010,20.073
sau,2011,21.159
sau,2012,20.993
sau,2013,20.399
sau,2014,20.146
sau,2015,18.654
sau,2016,21.317
sau,2017,21.807
sau,2018,23.653
sau,2019,25.723
sau,2020,27.876
sdn,1991,35.212
sdn,1992,34.688
sdn,1993,34.137
sdn,1994,33.571
sdn,1995,33.042
sdn,1996,32.502
sdn,1997,32.298
sdn,1998,32.021
sdn,1999,31.771
sdn,2000,31.541
sdn,2001,31.265
sdn,2002,30.979
sdn,2003,30.702
sdn,2004,30.4
sdn,2005,30.161
sdn,2006,29.909
sdn,2007,29.664
sdn,2008,29.398
sdn,2009,32.595
sdn,2010,30.899
sdn,2011,29.177
sdn,2012,28.879
sdn,2013,28.476
sdn,2014,27.976
sdn,2015,27.453
sdn,2016,26.978
sdn,2017,26.475
sdn,2018,25.858
sdn,2019,25.216
sdn,2020,22.85
sen,1991,54.844
sen,1992,54.516
sen,1993,54.121
sen,1994,53.54
sen,1995,52.956
sen,1996,52.775
sen,1997,52.457
sen,1998,52.067
sen,1999,51.606
sen,2000,51.037
sen,2001,50.712
sen,2002,50.216
sen,2003,49.222
sen,2004,48.198
sen,2005,47.221
sen,2006,46.354
sen,2007,44.797
sen,2008,43.236
sen,2009,41.663
sen,2010,40.102
sen,2011,38.52
sen,2012,36.794
sen,2013,35.054
sen,2014,33.337
sen,2015,31.62
sen,2016,31.86
sen,2017,32.078
sen,2018,32.189
sen,2019,32.213
sen,2020,30.678
sgp,1991,47.04
sgp,1992,45.306
sgp,1993,43.824
sgp,1994,42.923
sgp,1995,42.495
sgp,1996,41.658
sgp,1997,42.239
sgp,1998,42.653
sgp,1999,41.272
sgp,2000,41.296
sgp,2001,41.063
sgp,2002,37.468
sgp,2003,37.985
sgp,2004,37.1
sgp,2005,37.357
sgp,2006,38.031
sgp,2007,38.27
sgp,2008,36.919
sgp,2009,34.315
sgp,2010,37.607
sgp,2011,35.937
sgp,2012,37.15
sgp,2013,36.871
sgp,2014,38.282
sgp,2015,39.08
sgp,2016,39.323
sgp,2017,39.908
sgp,2018,40.069
sgp,2019,40.315
sgp,2020,36.76
slb,1991,70.518
slb,1992,70.06
slb,1993,69.907
slb,1994,69.568
slb,1995,69.205
slb,1996,69.095
slb,1997,69.256
slb,1998,69.224
slb,1999,69.292
slb,2000,70.262
slb,2001,70.915
slb,2002,71.195
slb,2003,70.934
slb,2004,70.68
slb,2005,70.4
slb,2006,69.985
slb,2007,69.553
slb,2008,69.159
slb,2009,69.573
slb,2010,69.794
slb,2011,69.586
slb,2012,69.937
slb,2013,70.412
slb,2014,70.454
slb,2015,70.47
slb,2016,70.426
slb,2017,70.325
slb,2018,70.198
slb,2019,70.14
slb,2020,68.827
sle,1991,31.085
sle,1992,31.105
sle,1993,31.356
sle,1994,31.435
sle,1995,31.391
sle,1996,31.63
sle,1997,31.527
sle,1998,31.426
sle,1999,31.293
sle,2000,31.438
sle,2001,31.321
sle,2002,31.539
sle,2003,31.477
sle,2004,34.306
sle,2005,32.756
sle,2006,31.219
sle,2007,29.715
sle,2008,28.236
sle,2009,26.792
sle,2010,25.39
sle,2011,24.016
sle,2012,22.694
sle,2013,21.41
sle,2014,20.146
sle,2015,19.446
sle,2016,19.12
sle,2017,18.743
sle,2018,18.344
sle,2019,17.925
sle,2020,17.367
slv,1991,55.278
slv,1992,54.404
slv,1993,51.23
slv,1994,54.254
slv,1995,53.861
slv,1996,51.629
slv,1997,48.988
slv,1998,52.648
slv,1999,51.429
slv,2000,49.279
slv,2001,48.964
slv,2002,48.339
slv,2003,50.44
slv,2004,49.599
slv,2005,48.939
slv,2006,49.7
slv,2007,50.526
slv,2008,50.978
slv,2009,49.279
slv,2010,52.06
slv,2011,52.661
slv,2012,52.649
slv,2013,51.795
slv,2014,50.109
slv,2015,50.497
slv,2016,50.206
slv,2017,51.267
slv,2018,50.295
slv,2019,52.339
slv,2020,46.013
som,1991,11.91
som,1992,11.925
som,1993,12.073
som,1994,11.954
som,1995,12.27
som,1996,12.658
som,1997,12.953
som,1998,13.331
som,1999,13.664
som,2000,13.912
som,2001,14.286
som,2002,14.513
som,2003,14.625
som,2004,14.681
som,2005,14.72
som,2006,14.927
som,2007,15.173
som,2008,15.334
som,2009,15.391
som,2010,15.324
som,2011,15.337
som,2012,15.197
som,2013,14.979
som,2014,14.748
som,2015,14.551
som,2016,14.339
som,2017,14.138
som,2018,13.965
som,2019,13.76
som,2020,13.27
srb,1991,39.992
srb,1992,40.532
srb,1993,40.683
srb,1994,39.97
srb,1995,39.655
srb,1996,39.025
srb,1997,37.367
srb,1998,37.232
srb,1999,37.811
srb,2000,38.288
srb,2001,37.34
srb,2002,35.207
srb,2003,32.244
srb,2004,30.505
srb,2005,27.272
srb,2006,25.952
srb,2007,23.582
srb,2008,26.677
srb,2009,20.832
srb,2010,19.253
srb,2011,19.286
srb,2012,19.818
srb,2013,19.556
srb,2014,19.489
srb,2015,21.652
srb,2016,25.375
srb,2017,26.53
srb,2018,26.486
srb,2019,27.24
srb,2020,26.806
ssd,1991,50.752
ssd,1992,50.828
ssd,1993,50.724
ssd,1994,50.642
ssd,1995,50.993
ssd,1996,51.169
ssd,1997,51.369
ssd,1998,51.435
ssd,1999,51.461
ssd,2000,51.431
ssd,2001,51.53
ssd,2002,51.426
ssd,2003,51.201
ssd,2004,50.856
ssd,2005,50.656
ssd,2006,50.599
ssd,2007,50.557
ssd,2008,50.408
ssd,2009,50.151
ssd,2010,49.684
ssd,2011,49.542
ssd,2012,49.254
ssd,2013,49.148
ssd,2014,48.718
ssd,2015,47.965
ssd,2016,47.365
ssd,2017,46.931
ssd,2018,46.501
ssd,2019,46.074
ssd,2020,42.197
stp,1991,48.711
stp,1992,48.258
stp,1993,47.76
stp,1994,47.174
stp,1995,46.451
stp,1996,45.926
stp,1997,45.265
stp,1998,44.573
stp,1999,43.898
stp,2000,43.273
stp,2001,44.653
stp,2002,42.119
stp,2003,43.359
stp,2004,42.761
stp,2005,42.966
stp,2006,42.166
stp,2007,41.766
stp,2008,41.616
stp,2009,41.398
stp,2010,41.383
stp,2011,41.516
stp,2012,41.756
stp,2013,41.719
stp,2014,41.594
stp,2015,41.324
stp,2016,40.944
stp,2017,40.431
stp,2018,39.829
stp,2019,39.17
stp,2020,36.405
sur,1991,21.965
sur,1992,21.797
sur,1993,25.281
sur,1994,26.932
sur,1995,27.147
sur,1996,29.429
sur,1997,29.836
sur,1998,31.877
sur,1999,28.079
sur,2000,29.265
sur,2001,30.448
sur,2002,31.615
sur,2003,32.839
sur,2004,34.048
sur,2005,34.727
sur,2006,35.443
sur,2007,36.141
sur,2008,36.837
sur,2009,37.536
sur,2010,40.445
sur,2011,39.185
sur,2012,38.713
sur,2013,39.426
sur,2014,42.377
sur,2015,42.391
sur,2016,38.562
sur,2017,38.563
sur,2018,38.393
sur,2019,38.674
sur,2020,34.085
svk,1991,45.204
svk,1992,43.165
svk,1993,41.09
svk,1994,38.051
svk,1995,38.502
svk,1996,40.428
svk,1997,40.124
svk,1998,38.061
svk,1999,33.258
svk,2000,28.889
svk,2001,28.774
svk,2002,28.482
svk,2003,28.789
svk,2004,27.708
svk,2005,28.003
svk,2006,29.096
svk,2007,30.802
svk,2008,30.688
svk,2009,26.702
svk,2010,23.695
svk,2011,24.801
svk,2012,24.094
svk,2013,24.423
svk,2014,26.826
svk,2015,28.354
svk,2016,31.862
svk,2017,32.37
svk,2018,34.016
svk,2019,31.616
svk,2020,28.506
svn,1991,33.885
svn,1992,32.572
svn,1993,30.215
svn,1994,35.632
svn,1995,36.486
svn,1996,36.796
svn,1997,42.422
svn,1998,38.308
svn,1999,34.667
svn,2000,34.737
svn,2001,34.071
svn,2002,34.764
svn,2003,33.285
svn,2004,38.221
svn,2005,38.059
svn,2006,39.282
svn,2007,43.259
svn,2008,43.021
svn,2009,39.098
svn,2010,37.597
svn,2011,35.63
svn,2012,30.382
svn,2013,29.63
svn,2014,29.439
svn,2015,31.984
svn,2016,31.009
svn,2017,38.636
svn,2018,38.863
svn,2019,36.225
svn,2020,29.564
swe,1991,58.794
swe,1992,49.009
swe,1993,39.528
swe,1994,38.793
swe,1995,41.18
swe,1996,40.459
swe,1997,40.415
swe,1998,42.764
swe,1999,43.381
swe,2000,46.642
swe,2001,45.634
swe,2002,43.45
swe,2003,42.56
swe,2004,39.084
swe,2005,38.251
swe,2006,40.381
swe,2007,42.511
swe,2008,42.748
swe,2009,37.873
swe,2010,38.544
swe,2011,40.592
swe,2012,38.662
swe,2013,40.76
swe,2014,42.236
swe,2015,43.33
swe,2016,44.142
swe,2017,44.903
swe,2018,43.758
swe,2019,43.065
swe,2020,39.275
swz,1991,26.091
swz,1992,25.327
swz,1993,24.592
swz,1994,23.735
swz,1995,22.773
swz,1996,22.672
swz,1997,22.303
swz,1998,21.087
swz,1999,19.912
swz,2000,18.797
swz,2001,17.707
swz,2002,16.88
swz,2003,16.156
swz,2004,15.486
swz,2005,14.89
swz,2006,14.202
swz,2007,13.523
swz,2008,13.521
swz,2009,13.617
swz,2010,13.808
swz,2011,14.033
swz,2012,14.239
swz,2013,14.367
swz,2014,14.482
swz,2015,14.674
swz,2016,14.413
swz,2017,14.007
swz,2018,13.674
swz,2019,13.307
swz,2020,11.487
syr,1991,63.103
syr,1992,60.46
syr,1993,58.447
syr,1994,58.359
syr,1995,57.963
syr,1996,58.921
syr,1997,59.84
syr,1998,60.575
syr,1999,57.736
syr,2000,53.492
syr,2001,51.857
syr,2002,52.059
syr,2003,52.252
syr,2004,51.249
syr,2005,50.038
syr,2006,48.644
syr,2007,46.995
syr,2008,44.108
syr,2009,44.261
syr,2010,41.497
syr,2011,40.857
syr,2012,40.286
syr,2013,39.779
syr,2014,39.37
syr,2015,38.898
syr,2016,38.524
syr,2017,38.179
syr,2018,37.883
syr,2019,37.586
syr,2020,33.911
tcd,1991,54.558
tcd,1992,55.156
tcd,1993,55.33
tcd,1994,54.897
tcd,1995,54.425
tcd,1996,53.949
tcd,1997,53.467
tcd,1998,52.977
tcd,1999,52.476
tcd,2000,51.977
tcd,2001,51.483
tcd,2002,50.978
tcd,2003,50.477
tcd,2004,49.983
tcd,2005,49.467
tcd,2006,48.947
tcd,2007,48.439
tcd,2008,47.929
tcd,2009,47.419
tcd,2010,46.909
tcd,2011,46.381
tcd,2012,45.86
tcd,2013,45.332
tcd,2014,44.8
tcd,2015,44.262
tcd,2016,43.718
tcd,2017,43.174
tcd,2018,42.627
tcd,2019,42.038
tcd,2020,39.269
tgo,1991,29.355
tgo,1992,29.121
tgo,1993,28.627
tgo,1994,28.508
tgo,1995,28.253
tgo,1996,27.59
tgo,1997,27.005
tgo,1998,26.214
tgo,1999,25.507
tgo,2000,24.752
tgo,2001,24.541
tgo,2002,24.329
tgo,2003,24.136
tgo,2004,23.875
tgo,2005,23.62
tgo,2006,23.596
tgo,2007,23.642
tgo,2008,23.736
tgo,2009,23.811
tgo,2010,23.846
tgo,2011,23.89
tgo,2012,23.731
tgo,2013,23.502
tgo,2014,23.212
tgo,2015,22.866
tgo,2016,21.568
tgo,2017,20.279
tgo,2018,19.882
tgo,2019,19.446
tgo,2020,19.013
tha,1991,67.328
tha,1992,67.805
tha,1993,67.07
tha,1994,66.458
tha,1995,64.965
tha,1996,62.758
tha,1997,61.364
tha,1998,56.451
tha,1999,52.653
tha,2000,53.216
tha,2001,55.158
tha,2002,55.125
tha,2003,54.447
tha,2004,55.813
tha,2005,54.477
tha,2006,54.169
tha,2007,53.719
tha,2008,53.951
tha,2009,54.1
tha,2010,52.719
tha,2011,54.346
tha,2012,54.114
tha,2013,52.185
tha,2014,49.34
tha,2015,48.164
tha,2016,47.092
tha,2017,46.128
tha,2018,47.186
tha,2019,45.533
tha,2020,44.66
tjk,1991,29.114
tjk,1992,28.941
tjk,1993,25.884
tjk,1994,24.102
tjk,1995,23.159
tjk,1996,20.982
tjk,1997,20.629
tjk,1998,18.757
tjk,1999,19.475
tjk,2000,19.91
tjk,2001,20.014
tjk,2002,20.36
tjk,2003,20.86
tjk,2004,21.052
tjk,2005,21.422
tjk,2006,21.7
tjk,2007,21.882
tjk,2008,21.797
tjk,2009,21.431
tjk,2010,21.853
tjk,2011,22.392
tjk,2012,22.525
tjk,2013,23.132
tjk,2014,23.572
tjk,2015,24.261
tjk,2016,24.898
tjk,2017,24.752
tjk,2018,24.496
tjk,2019,24.19
tjk,2020,23.446
tkm,1991,38.763
tkm,1992,39.877
tkm,1993,39.913
tkm,1994,37.644
tkm,1995,34.103
tkm,1996,31.605
tkm,1997,31.25
tkm,1998,29.524
tkm,1999,28.194
tkm,2000,29.454
tkm,2001,30.008
tkm,2002,31.07
tkm,2003,31.947
tkm,2004,32.453
tkm,2005,32.702
tkm,2006,33.289
tkm,2007,33.721
tkm,2008,33.676
tkm,2009,34.029
tkm,2010,33.475
tkm,2011,32.419
tkm,2012,31.417
tkm,2013,30.688
tkm,2014,29.814
tkm,2015,29.418
tkm,2016,29.004
tkm,2017,28.617
tkm,2018,28.165
tkm,2019,27.659
tkm,2020,26.692
tls,1991,43.262
tls,1992,42.402
tls,1993,41.535
tls,1994,40.658
tls,1995,39.827
tls,1996,38.907
tls,1997,38.535
tls,1998,38.799
tls,1999,42.764
tls,2000,42.323
tls,2001,41.268
tls,2002,42.15
tls,2003,42.835
tls,2004,43.276
tls,2005,43.451
tls,2006,44.165
tls,2007,43.731
tls,2008,43.09
tls,2009,42.519
tls,2010,41.982
tls,2011,41.384
tls,2012,40.75
tls,2013,40.39
tls,2014,39.842
tls,2015,39.362
tls,2016,38.826
tls,2017,39.175
tls,2018,39.338
tls,2019,39.284
tls,2020,38.175
ton,1991,53.488
ton,1992,51.841
ton,1993,50.345
ton,1994,48.591
ton,1995,47.294
ton,1996,45.937
ton,1997,44.741
ton,1998,43.65
ton,1999,42.598
ton,2000,41.465
ton,2001,40.254
ton,2002,39.021
ton,2003,37.734
ton,2004,37.576
ton,2005,37.58
ton,2006,37.478
ton,2007,36.381
ton,2008,35.352
ton,2009,34.301
ton,2010,33.412
ton,2011,32.475
ton,2012,31.476
ton,2013,30.544
ton,2014,29.656
ton,2015,28.777
ton,2016,28.028
ton,2017,27.216
ton,2018,26.412
ton,2019,26.484
ton,2020,25.838
tto,1991,42.825
tto,1992,41.323
tto,1993,42.03
tto,1994,43.677
tto,1995,44.663
tto,1996,47.019
tto,1997,47.114
tto,1998,47.164
tto,1999,48.414
tto,2000,48.965
tto,2001,48.899
tto,2002,48.087
tto,2003,48.393
tto,2004,52.654
tto,2005,54.456
tto,2006,54.761
tto,2007,56.178
tto,2008,54.47
tto,2009,53.424
tto,2010,50.199
tto,2011,50.995
tto,2012,49.147
tto,2013,49.727
tto,2014,49.04
tto,2015,48.533
tto,2016,43.219
tto,2017,44.055
tto,2018,44.542
tto,2019,44.958
tto,2020,40.955
tun,1991,35.659
tun,1992,35.043
tun,1993,34.531
tun,1994,34.139
tun,1995,33.753
tun,1996,33.421
tun,1997,32.971
tun,1998,32.593
tun,1999,32.262
tun,2000,31.734
tun,2001,31.554
tun,2002,30.655
tun,2003,30.061
tun,2004,29.659
tun,2005,30.299
tun,2006,29.368
tun,2007,29.225
tun,2008,28.708
tun,2009,27.092
tun,2010,29.986
tun,2011,25.044
tun,2012,29.43
tun,2013,29.491
tun,2014,27.819
tun,2015,25.757
tun,2016,26.916
tun,2017,26.571
tun,2018,26.148
tun,2019,26.267
tun,2020,23.671
tur,1991,58.304
tur,1992,56.214
tur,1993,52.983
tur,1994,55.075
tur,1995,52.611
tur,1996,53.881
tur,1997,53.443
tur,1998,51.619
tur,1999,51.088
tur,2000,49.56
tur,2001,46.639
tur,2002,42.558
tur,2003,39.949
tur,2004,40.796
tur,2005,41.58
tur,2006,41.835
tur,2007,41.605
tur,2008,41.358
tur,2009,39.062
tur,2010,40.233
tur,2011,43.342
tur,2012,42.685
tur,2013,43.355
tur,2014,45.231
tur,2015,45.325
tur,2016,45.167
tur,2017,45.813
tur,2018,46.74
tur,2019,43.812
tur,2020,39.332
tza,1991,75.403
tza,1992,75.308
tza,1993,75.189
tza,1994,75.011
tza,1995,74.792
tza,1996,74.769
tza,1997,74.632
tza,1998,74.451
tza,1999,74.281
tza,2000,74.123
tza,2001,74.083
tza,2002,74.533
tza,2003,74.969
tza,2004,75.425
tza,2005,75.879
tza,2006,76.319
tza,2007,75.75
tza,2008,75.157
tza,2009,74.558
tza,2010,73.674
tza,2011,72.766
tza,2012,72.539
tza,2013,72.356
tza,2014,72.907
tza,2015,72.739
tza,2016,72.488
tza,2017,72.214
tza,2018,71.893
tza,2019,71.543
tza,2020,70.11
uga,1991,55.63
uga,1992,55.775
uga,1993,55.623
uga,1994,55.46
uga,1995,55.336
uga,1996,55.183
uga,1997,55.031
uga,1998,54.904
uga,1999,54.799
uga,2000,54.647
uga,2001,54.5
uga,2002,54.366
uga,2003,54.352
uga,2004,54.865
uga,2005,55.371
uga,2006,55.025
uga,2007,54.662
uga,2008,54.319
uga,2009,53.967
uga,2010,53.982
uga,2011,54.006
uga,2012,53.968
uga,2013,54.979
uga,2014,54.475
uga,2015,53.931
uga,2016,53.289
uga,2017,52.547
uga,2018,51.772
uga,2019,50.913
uga,2020,47.389
ukr,1991,31.836
ukr,1992,31.917
ukr,1993,31.926
ukr,1994,32.006
ukr,1995,29.399
ukr,1996,28.356
ukr,1997,27.539
ukr,1998,26.072
ukr,1999,25.836
ukr,2000,26.098
ukr,2001,26.668
ukr,2002,27.366
ukr,2003,28.193
ukr,2004,28.583
ukr,2005,28.77
ukr,2006,29.272
ukr,2007,30.2
ukr,2008,30.686
ukr,2009,28.368
ukr,2010,29.585
ukr,2011,29.867
ukr,2012,30.164
ukr,2013,30.529
ukr,2014,28.731
ukr,2015,29.558
ukr,2016,29.475
ukr,2017,31.333
ukr,2018,33.154
ukr,2019,34.196
ukr,2020,29.574
ury,1991,50.323
ury,1992,50.597
ury,1993,50.53
ury,1994,53.496
ury,1995,52.786
ury,1996,50.83
ury,1997,51.849
ury,1998,55.083
ury,1999,52.687
ury,2000,49.231
ury,2001,47.885
ury,2002,42.982
ury,2003,39.68
ury,2004,43.519
ury,2005,44.945
ury,2006,47.169
ury,2007,50.939
ury,2008,50.628
ury,2009,51.396
ury,2010,51.51
ury,2011,53.075
ury,2012,51.856
ury,2013,51.607
ury,2014,50.646
ury,2015,45.516
ury,2016,44.111
ury,2017,42.639
ury,2018,40.327
ury,2019,38.945
ury,2020,32.374
usa,1991,54.849
usa,1992,54.263
usa,1993,54.688
usa,1994,55.53
usa,1995,55.968
usa,1996,54.789
usa,1997,54.836
usa,1998,55.291
usa,1999,55.48
usa,2000,56.332
usa,2001,54.007
usa,2002,51.938
usa,2003,50.355
usa,2004,50.541
usa,2005,50.221
usa,2006,51.161
usa,2007,49.541
usa,2008,47.603
usa,2009,42.56
usa,2010,40.935
usa,2011,41.871
usa,2012,42.369
usa,2013,42.732
usa,2014,43.866
usa,2015,44.599
usa,2016,45.549
usa,2017,46.217
usa,2018,46.01
usa,2019,46.658
usa,2020,42.23
uzb,1991,55.529
uzb,1992,55.221
uzb,1993,53.266
uzb,1994,51.148
uzb,1995,50.858
uzb,1996,47.837
uzb,1997,47.486
uzb,1998,44.836
uzb,1999,44.611
uzb,2000,45.849
uzb,2001,46.636
uzb,2002,47.679
uzb,2003,48.768
uzb,2004,49.283
uzb,2005,50.181
uzb,2006,51.012
uzb,2007,51.622
uzb,2008,51.157
uzb,2009,50.295
uzb,2010,49.407
uzb,2011,48.429
uzb,2012,47.717
uzb,2013,47.166
uzb,2014,46.251
uzb,2015,45.642
uzb,2016,45.237
uzb,2017,44.281
uzb,2018,43.852
uzb,2019,43.379
uzb,2020,39.759
vct,1991,49.309
vct,1992,48.375
vct,1993,47.542
vct,1994,46.877
vct,1995,45.931
vct,1996,44.993
vct,1997,44.166
vct,1998,43.212
vct,1999,42.348
vct,2000,41.641
vct,2001,40.962
vct,2002,41.092
vct,2003,40.922
vct,2004,40.89
vct,2005,41.077
vct,2006,41.087
vct,2007,41.175
vct,2008,41.576
vct,2009,41.887
vct,2010,42.5
vct,2011,42.803
vct,2012,42.894
vct,2013,42.929
vct,2014,43.039
vct,2015,43.198
vct,2016,43.157
vct,2017,43.183
vct,2018,43.162
vct,2019,43.265
vct,2020,39.218
ven,1991,50.437
ven,1992,51.538
ven,1993,52.53
ven,1994,51.845
ven,1995,50.712
ven,1996,49.41
ven,1997,49.587
ven,1998,49.527
ven,1999,46.558
ven,2000,45.972
ven,2001,47.076
ven,2002,45.763
ven,2003,46.09
ven,2004,46.232
ven,2005,48.899
ven,2006,50.548
ven,2007,50.293
ven,2008,50.198
ven,2009,49.117
ven,2010,47.286
ven,2011,46.486
ven,2012,45.948
ven,2013,46.253
ven,2014,44.732
ven,2015,43.257
ven,2016,41.642
ven,2017,42.191
ven,2018,43.217
ven,2019,45.136
ven,2020,40.416
vir,1991,40.389
vir,1992,40.977
vir,1993,43.866
vir,1994,41.18
vir,1995,38.768
vir,1996,37.563
vir,1997,37.647
vir,1998,38.494
vir,1999,38.092
vir,2000,38.955
vir,2001,40.383
vir,2002,39.757
vir,2003,38.93
vir,2004,40.05
vir,2005,40.669
vir,2006,41.559
vir,2007,42.091
vir,2008,42.36
vir,2009,42.882
vir,2010,41.889
vir,2011,44.025
vir,2012,46.02
vir,2013,44.057
vir,2014,44.219
vir,2015,46.68
vir,2016,45.946
vir,2017,47.393
vir,2018,44.063
vir,2019,41.784
vir,2020,40.208
vnm,1991,68.05
vnm,1992,67.762
vnm,1993,67.188
vnm,1994,66.672
vnm,1995,66.08
vnm,1996,65.392
vnm,1997,61.036
vnm,1998,59.144
vnm,1999,55.981
vnm,2000,52.301
vnm,2001,56.617
vnm,2002,55.706
vnm,2003,54.679
vnm,2004,54.403
vnm,2005,54.331
vnm,2006,54.2
vnm,2007,54.098
vnm,2008,56.621
vnm,2009,59.212
vnm,2010,59.207
vnm,2011,58.927
vnm,2012,57.177
vnm,2013,58.996
vnm,2014,58.715
vnm,2015,59.129
vnm,2016,56.236
vnm,2017,55.926
vnm,2018,56.145
vnm,2019,54.233
vnm,2020,53.438
vut,1991,58.85
vut,1992,58.88
vut,1993,59.018
vut,1994,58.647
vut,1995,58.599
vut,1996,58.664
vut,1997,58.532
vut,1998,58.324
vut,1999,58.485
vut,2000,58.301
vut,2001,58.637
vut,2002,59.242
vut,2003,59.268
vut,2004,59.121
vut,2005,58.878
vut,2006,58.413
vut,2007,58.016
vut,2008,57.62
vut,2009,57.365
vut,2010,57.263
vut,2011,57.413
vut,2012,57.455
vut,2013,57.497
vut,2014,57.548
vut,2015,57.67
vut,2016,57.581
vut,2017,57.369
vut,2018,57.213
vut,2019,57.136
vut,2020,55.896
wsm,1991,42.395
wsm,1992,42.113
wsm,1993,41.482
wsm,1994,41.323
