geo,time,se_prm_priv_zs
ton,2009,10.25181
ton,2010,11.2595
ton,2011,12.02372
ton,2012,14.76019
ton,2013,14.17889
ton,2014,14.56737
ton,2015,15.21611
ton,2018,17.9172
ton,2019,18.52091
ton,2020,17.85295
tto,1981,72.92968
tto,1982,72.92111
tto,1983,72.55215
tto,1984,72.39638
tto,1985,71.91718
tto,2000,71.533
tto,2001,71.50857
tto,2002,71.50756
tto,2003,71.51933
tto,2004,71.53292
tto,2007,72.76685
tto,2008,72.47631
tto,2009,72.44527
tto,2010,72.12866
tun,1972,1.2554
tun,1973,1.36897
tun,1974,1.42671
tun,1975,1.32538
tun,1976,1.27178
tun,1981,0.85539
tun,1982,0.81501
tun,1983,0.7405
tun,1984,0.58734
tun,1985,0.50544
tun,1986,0.43415
tun,1987,0.54043
tun,1988,0.52128
tun,1989,0.55044
tun,1990,0.51165
tun,1991,0.53683
tun,1992,0.58981
tun,1993,0.61404
tun,1994,0.60407
tun,1995,0.60165
tun,1996,0.60565
tun,1997,0.67357
tun,1998,0.66786
tun,1999,0.6936
tun,2000,0.71198
tun,2001,0.76505
tun,2002,0.82002
tun,2003,0.91315
tun,2004,1.01429
tun,2005,1.12151
tun,2006,1.23324
tun,2007,1.4414
tun,2008,1.64254
tun,2009,1.81026
tun,2010,2.08803
tun,2011,2.42741
tun,2012,2.76658
tun,2013,3.17241
tun,2014,3.6763
tun,2015,4.34037
tun,2016,5.2938
tun,2017,5.95316
tun,2018,6.5774
tun,2020,7.70774
tur,1971,0.48582
tur,1972,0.46136
tur,1973,0.45277
tur,1974,0.45306
tur,1982,0.37855
tur,1983,0.3514
tur,1984,0.29114
tur,1985,0.3112
tur,1986,0.37318
tur,1987,0.46683
tur,1988,0.53732
tur,1989,0.59997
tur,1990,0.64148
tur,1991,0.64752
tur,1992,0.64522
tur,1993,0.64948
tur,1994,0.69127
tur,1995,0.75082
tur,2012,2.66142
tur,2013,2.9922
tur,2014,3.30633
tur,2015,3.74064
tur,2016,4.32852
tur,2017,4.28589
tur,2018,4.57901
tur,2019,4.97713
tuv,1994,2.72346
tuv,2014,0
tuv,2015,9.20699
tuv,2016,7.02417
tuv,2018,15.48338
tuv,2019,15.49509
tuv,2020,14.77612
tza,1970,2.27443
tza,1971,1.55583
tza,1972,1.94294
tza,1973,2.61551
tza,1974,4.67271
tza,1975,5.02928
tza,1980,0.19141
tza,1981,0.2137
tza,1982,0.2582
tza,1983,0.2321
tza,1984,0.27265
tza,1985,0.3033
tza,1986,0.09583
tza,1987,0.07994
tza,1988,0.09772
tza,1989,0.17391
tza,1990,0.16685
tza,1991,0.1413
tza,1992,0.10845
tza,1993,0.10145
tza,1994,0.09558
tza,1995,0.13333
tza,1996,0.14416
tza,1997,0.15407
tza,1998,0.18204
tza,1999,0.17039
tza,2001,0.11931
tza,2002,0.35059
tza,2003,0.47241
tza,2004,0.58215
tza,2005,0.85607
tza,2006,1.0075
tza,2007,0.97985
tza,2008,1.42009
tza,2009,1.52191
tza,2010,1.80869
tza,2011,2.7576
tza,2013,2.40512
tza,2014,2.77273
tza,2015,3.45919
tza,2017,3.78306
tza,2018,3.90007
tza,2019,4.06578
tza,2020,4.25696
uga,1994,6.84266
uga,1995,9.47868
uga,1997,6.27273
uga,2002,10.58349
uga,2004,9.07443
uga,2005,8.50238
uga,2006,9.42468
uga,2007,10.08622
uga,2008,11.75601
uga,2009,13.40355
uga,2010,14.36355
uga,2011,13.10972
uga,2013,16.18328
uga,2015,17.13704
uga,2016,17.84031
uga,2017,19.60714
ukr,1975,0
ukr,1981,0
ukr,1982,0
ukr,1983,0
ukr,1984,0
ukr,1985,0
ukr,1986,0
ukr,1987,0
ukr,1988,0
ukr,1989,0
ukr,1990,0
ukr,1991,0
ukr,1992,0
ukr,1993,0
ukr,1999,0.31271
ukr,2001,0.3567
ukr,2002,0.39876
ukr,2003,0.44468
ukr,2004,0.48375
ukr,2005,0.50896
ukr,2006,0.53453
ukr,2007,0.53494
ukr,2008,0.56404
ukr,2009,0.57731
ukr,2010,0.5488
ukr,2011,0.53972
ukr,2012,0.52683
ukr,2013,0.52133
ukr,2014,0.46064
ukr,2015,0.57648
ukr,2016,0.65055
ukr,2017,0.73443
ukr,2018,0.85032
ukr,2019,0.98205
ukr,2020,1.19319
ury,1970,18.48934
ury,1971,19.97566
ury,1972,19.13523
ury,1973,20.16638
ury,1974,17.92162
ury,1980,16.37117
ury,1981,14.79142
ury,1982,18.71419
ury,1983,14.72394
ury,1984,14.35315
ury,1985,15.38278
ury,1986,14.55437
ury,1987,15.18873
ury,1988,15.44644
ury,1989,15.56925
ury,1990,16.18661
ury,1991,16.323
ury,1992,16.21088
ury,1993,16.60802
ury,1994,16.42374
ury,1995,16.05934
ury,1996,15.54433
ury,1998,14.65027
ury,2000,14.00034
ury,2001,12.65502
ury,2002,12.87898
ury,2003,12.44311
ury,2004,12.9777
ury,2005,13.13578
ury,2006,14.03549
ury,2007,14.33846
ury,2008,15.10012
ury,2009,15.8335
ury,2010,16.14198
ury,2011,16.4917
ury,2012,17.0021
ury,2013,17.33586
ury,2014,17.81316
ury,2015,17.98311
ury,2016,18.44057
ury,2017,17.83155
ury,2018,18.14442
ury,2019,17.06252
usa,1971,19.19499
usa,1972,18.13065
usa,1973,17.05299
usa,1976,19.29451
usa,1984,11.46169
usa,1985,10.66989
usa,1986,11.73939
usa,1987,11.24545
usa,1990,11.98887
usa,1991,10.44184
usa,1993,10.4855
usa,1994,9.83202
usa,1995,11.75027
usa,1996,11.56221
usa,1998,11.5779
usa,1999,11.57565
usa,2013,8.25259
usa,2014,8.07389
usa,2015,8.29217
usa,2016,8.90026
usa,2017,8.98349
usa,2018,8.78786
usa,2019,8.84381
uzb,2012,0
uzb,2013,0.07949
uzb,2014,0.10866
uzb,2015,0.1323
uzb,2016,0.12165
uzb,2017,0.15492
uzb,2018,0.23874
uzb,2019,0.35332
uzb,2020,0.49548
vct,1982,3.70284
vct,1991,3.20472
vct,1994,3.23576
vct,2000,4.186
vct,2001,4.27252
vct,2002,5.01931
vct,2003,4.6594
vct,2004,3.14781
vct,2005,2.56468
vct,2007,3.79834
vct,2008,6.07777
vct,2009,6.27809
vct,2010,5.00866
vct,2011,10.59642
vct,2012,10.43371
vct,2013,10.11096
vct,2014,10.52357
vct,2015,10.56728
vct,2016,10.67608
vct,2017,10.76309
vct,2018,11.20624
ven,1971,11.70957
ven,1972,11.53992
ven,1973,11.44321
ven,1974,11.39779
ven,1975,11.35462
ven,1999,15.01587
ven,2000,14.35788
ven,2001,14.35788
ven,2002,14.43415
ven,2003,14.26905
ven,2004,13.95737
ven,2005,14.11256
ven,2006,14.45304
ven,2007,15.47408
ven,2008,16.03402
ven,2009,17.02503
ven,2010,17.42816
ven,2011,17.5493
ven,2012,17.66393
ven,2013,17.86051
ven,2014,18.67895
ven,2015,19.24269
ven,2016,19.55923
ven,2017,19.1462
vgb,1971,10.25046
vgb,1974,15.95289
vgb,1975,14.25837
vgb,1976,16.45992
vgb,1981,8.91591
vgb,1983,12.34445
vgb,1984,10.71081
vgb,1990,14.30481
vgb,1991,15.29915
vgb,1992,15.14531
vgb,1994,14.38849
vgb,1995,14.20952
vgb,1999,13.31157
vgb,2000,15.37909
vgb,2001,15.6036
vgb,2002,16.43543
vgb,2003,15.17986
vgb,2004,19.01558
vgb,2005,22.46377
vgb,2006,22.78481
vgb,2007,27.79238
vgb,2009,30.37084
vgb,2010,28.55358
vgb,2011,26.03569
vgb,2012,28.69785
vgb,2013,29.18361
vgb,2014,31.33964
vgb,2015,31.08993
vgb,2016,29.73708
vgb,2017,29.81404
vgb,2018,29.30012
vgb,2019,30.98182
vgb,2020,29.65009
vir,1971,34.35246
vir,1972,25.48686
vir,1973,25.98614
vir,1974,24.99375
vir,1975,27.88327
vir,1976,22.88715
vir,1986,20.9794
vir,1991,22.80187
vir,1993,22.34598
vnm,1981,0
vnm,1983,0
vnm,1984,0
vnm,1985,0
vnm,1986,0
vnm,1987,0
vnm,1988,0
vnm,1995,0.22822
vnm,1999,0.30905
vnm,2000,0.30403
vnm,2001,0.28191
vnm,2002,0.33911
vnm,2003,0.33804
vnm,2004,0.35278
vnm,2005,0.36971
vnm,2006,0.45672
vnm,2007,0.53466
vnm,2008,0.57593
vnm,2009,0.59899
vnm,2010,0.58328
vnm,2011,0.52607
vnm,2012,0.55369
vnm,2013,0.53417
vnm,2014,0.59545
vnm,2015,0.6449
vnm,2016,0.7319
vnm,2017,0.87472
vnm,2018,1.05702
vnm,2019,1.22919
vnm,2020,1.39522
vut,1976,28.91128
vut,1977,26.69534
vut,1980,27.25671
vut,1990,22.42246
vut,1992,22.32459
vut,1998,3.47727
vut,2000,3.34978
vut,2001,3.79091
vut,2005,26.0109
vut,2006,26.72693
vut,2007,26.3638
vut,2008,27.21558
vut,2009,27.98359
vut,2015,2.99798
vut,2019,2.41335
vut,2020,5.00798
wsm,1970,22.78636
wsm,1971,20.96413
wsm,1972,19.30437
wsm,1973,14.94819
wsm,1975,17.43998
wsm,1976,16.71026
wsm,1980,15.92222
wsm,1981,15.99639
wsm,1998,15.41966
wsm,1999,15.84423
wsm,2000,15.94234
wsm,2001,16.6387
wsm,2004,16.97193
wsm,2010,16.44262
wsm,2011,16.73811
wsm,2012,17.36583
wsm,2014,17.7692
wsm,2015,18.56366
wsm,2016,18.741
wsm,2017,19.82701
wsm,2018,20.07668
wsm,2019,19.48228
wsm,2020,19.69072
yem,1999,1.30147
yem,2001,1.34083
yem,2003,1.67177
yem,2004,1.79983
yem,2005,2.32895
yem,2008,3.29537
yem,2010,3.95402
yem,2011,4.77708
yem,2012,4.81206
yem,2013,5.52429
yem,2016,5.03547
zaf,1986,0.62799
zaf,1987,0.96991
zaf,1988,0.94978
zaf,1989,0.81177
zaf,1990,0.80526
zaf,1991,0.78804
zaf,1994,1.06787
zaf,1995,1.03736
zaf,1999,1.7
zaf,2000,1.7
zaf,2001,2.00001
zaf,2002,1.92916
zaf,2003,2.03892
zaf,2004,2.04345
zaf,2005,2.15895
zaf,2006,2.45717
zaf,2007,2.47159
zaf,2008,2.67771
zaf,2009,2.87617
zaf,2010,3.30162
zaf,2011,3.50603
zaf,2012,3.71338
zaf,2013,3.83394
zaf,2014,4.06287
zaf,2016,4.49108
zaf,2017,3.14623
zaf,2018,4.75416
zaf,2019,5.00073
zmb,1970,27.43778
zmb,1971,26.21208
zmb,1972,25.70908
zmb,1974,25.0534
zmb,1980,0.55857
zmb,1981,0.65523
zmb,1985,0.27983
zmb,1986,1.25095
zmb,1988,0.65905
zmb,1996,4.2409
zmb,2002,2.53607
zmb,2004,2.43884
zmb,2005,3.43911
zmb,2006,2.98838
zmb,2007,3.13395
zmb,2008,3.23351
zmb,2009,2.34797
zmb,2010,2.51434
zmb,2011,2.76514
zmb,2012,3.09216
zmb,2013,3.17925
zwe,1980,83.46736
zwe,1981,88.34761
zwe,1982,88.53108
zwe,1983,88.17952
zwe,1984,87.52243
zwe,1985,87.56571
zwe,1986,87.5362
zwe,1987,87.59747
zwe,1988,87.28999
zwe,1989,86.73
zwe,1990,87.76019
zwe,1991,87.34225
zwe,1992,87.54572
zwe,1993,87.94053
zwe,1995,88.28616
zwe,1996,88.29096
zwe,1997,88.55909
zwe,1999,88.11059
zwe,2001,87.27708
zwe,2002,87.58625
zwe,2003,86.90957
zwe,2012,88.83703
zwe,2015,13.61206
zwe,2016,12.73928
zwe,2017,12.84677
zwe,2018,13.53401
zwe,2019,12.90128
zwe,2020,13.14013
