geo,time,sp_dyn_imrt_in
sen,1996,71.2
sen,1997,71.1
sen,1998,70.6
sen,1999,69.5
sen,2000,67.7
sen,2001,65.2
sen,2002,62.3
sen,2003,59.2
sen,2004,56.1
sen,2005,53.2
sen,2006,50.6
sen,2007,48.2
sen,2008,46.1
sen,2009,44.1
sen,2010,42.4
sen,2011,40.7
sen,2012,39.2
sen,2013,37.6
sen,2014,36.2
sen,2015,34.7
sen,2016,33.3
sen,2017,32
sen,2018,30.8
sen,2019,29.8
sen,2020,28.9
sgp,1960,35.5
sgp,1961,32.8
sgp,1962,30.7
sgp,1963,29.2
sgp,1964,28.2
sgp,1965,27.4
sgp,1966,26.5
sgp,1967,25.2
sgp,1968,23.9
sgp,1969,22.7
sgp,1970,21.7
sgp,1971,20.7
sgp,1972,19.5
sgp,1973,17.9
sgp,1974,15.9
sgp,1975,14
sgp,1976,12.8
sgp,1977,12.3
sgp,1978,12.3
sgp,1979,12.3
sgp,1980,12
sgp,1981,11.5
sgp,1982,10.7
sgp,1983,9.9
sgp,1984,9.3
sgp,1985,8.8
sgp,1986,8.3
sgp,1987,7.9
sgp,1988,7.4
sgp,1989,6.8
sgp,1990,6.1
sgp,1991,5.5
sgp,1992,5
sgp,1993,4.5
sgp,1994,4.2
sgp,1995,4
sgp,1996,3.8
sgp,1997,3.6
sgp,1998,3.5
sgp,1999,3.3
sgp,2000,3
sgp,2001,2.8
sgp,2002,2.6
sgp,2003,2.5
sgp,2004,2.4
sgp,2005,2.3
sgp,2006,2.3
sgp,2007,2.3
sgp,2008,2.3
sgp,2009,2.3
sgp,2010,2.3
sgp,2011,2.2
sgp,2012,2.2
sgp,2013,2.2
sgp,2014,2.2
sgp,2015,2.2
sgp,2016,2.2
sgp,2017,2.2
sgp,2018,2.1
sgp,2019,2
sgp,2020,1.8
slb,1960,116.2
slb,1961,111.5
slb,1962,107
slb,1963,102.4
slb,1964,98.1
slb,1965,93.7
slb,1966,89.3
slb,1967,84.9
slb,1968,80.4
slb,1969,75.7
slb,1970,71.2
slb,1971,66.9
slb,1972,62.9
slb,1973,59.1
slb,1974,55.7
slb,1975,55.4
slb,1976,49.7
slb,1977,47.1
slb,1978,44.8
slb,1979,42.8
slb,1980,41.1
slb,1981,39.5
slb,1982,38.2
slb,1983,37
slb,1984,35.9
slb,1985,34.9
slb,1986,34
slb,1987,33.2
slb,1988,32.5
slb,1989,31.8
slb,1990,31.1
slb,1991,30.4
slb,1992,29.7
slb,1993,28.9
slb,1994,28.3
slb,1995,27.7
slb,1996,27.1
slb,1997,26.7
slb,1998,26.3
slb,1999,25.9
slb,2000,25.6
slb,2001,25.3
slb,2002,25.1
slb,2003,24.9
slb,2004,24.7
slb,2005,24.4
slb,2006,24.1
slb,2007,23.8
slb,2008,23.3
slb,2009,22.8
slb,2010,22.2
slb,2011,21.6
slb,2012,21
slb,2013,20.5
slb,2014,19.9
slb,2015,19.3
slb,2016,18.8
slb,2017,18.2
slb,2018,17.7
slb,2019,17.1
slb,2020,16.6
sle,1960,220.3
sle,1961,217.2
sle,1962,214.1
sle,1963,211
sle,1964,207.8
sle,1965,204.8
sle,1966,201.6
sle,1967,198.6
sle,1968,195.6
sle,1969,192.8
sle,1970,189.9
sle,1971,187.3
sle,1972,184.7
sle,1973,182.1
sle,1974,179.5
sle,1975,177.1
sle,1976,174.9
sle,1977,172.8
sle,1978,170.8
sle,1979,168.9
sle,1980,167.1
sle,1981,165.5
sle,1982,164
sle,1983,162.4
sle,1984,161.1
sle,1985,159.8
sle,1986,158.5
sle,1987,157.4
sle,1988,156.3
sle,1989,155.3
sle,1990,154.4
sle,1991,153.5
sle,1992,152.5
sle,1993,151.4
sle,1994,150.2
sle,1995,148.7
sle,1996,147
sle,1997,145.1
sle,1998,142.9
sle,1999,140.6
sle,2000,138.1
sle,2001,135.6
sle,2002,132.9
sle,2003,130.2
sle,2004,127.2
sle,2005,124.1
sle,2006,120.9
sle,2007,117.6
sle,2008,114.2
sle,2009,110.6
sle,2010,107.2
sle,2011,103.8
sle,2012,100.7
sle,2013,97.7
sle,2014,95.6
sle,2015,95.1
sle,2016,89.7
sle,2017,87.3
sle,2018,84.8
sle,2019,82.4
sle,2020,80.1
slv,1960,124.9
slv,1961,122.6
slv,1962,120.2
slv,1963,118
slv,1964,115.9
slv,1965,113.8
slv,1966,111.7
slv,1967,109.7
slv,1968,107.6
slv,1969,105.6
slv,1970,103.5
slv,1971,101.5
slv,1972,99.2
slv,1973,96.8
slv,1974,94.3
slv,1975,91.6
slv,1976,88.6
slv,1977,85.6
slv,1978,82.3
slv,1979,79
slv,1980,83.3
slv,1981,72.2
slv,1982,68.8
slv,1983,65.6
slv,1984,62.3
slv,1985,59.2
slv,1986,56.3
slv,1987,53.6
slv,1988,51
slv,1989,48.6
slv,1990,46.4
slv,1991,44.2
slv,1992,42
slv,1993,40
slv,1994,37.9
slv,1995,36
slv,1996,34.1
slv,1997,32.2
slv,1998,30.5
slv,1999,28.9
slv,2000,27.4
slv,2001,26
slv,2002,24.7
slv,2003,23.5
slv,2004,22.4
slv,2005,21.2
slv,2006,20.2
slv,2007,19.2
slv,2008,18.3
slv,2009,17.4
slv,2010,16.6
slv,2011,15.8
slv,2012,15.1
slv,2013,14.4
slv,2014,13.8
slv,2015,13.3
slv,2016,12.8
slv,2017,12.3
slv,2018,11.9
slv,2019,11.5
slv,2020,11.1
smr,1985,20.2
smr,1986,18.3
smr,1987,16.6
smr,1988,15.1
smr,1989,13.7
smr,1990,12.4
smr,1991,11.2
smr,1992,10.2
smr,1993,9.3
smr,1994,8.5
smr,1995,7.7
smr,1996,7.1
smr,1997,6.5
smr,1998,5.9
smr,1999,5.4
smr,2000,5
smr,2001,4.6
smr,2002,4.3
smr,2003,4
smr,2004,3.7
smr,2005,3.4
smr,2006,3.2
smr,2007,3
smr,2008,2.9
smr,2009,2.7
smr,2010,2.5
smr,2011,2.4
smr,2012,2.3
smr,2013,2.2
smr,2014,2.1
smr,2015,1.9
smr,2016,1.9
smr,2017,1.8
smr,2018,1.7
smr,2019,1.6
smr,2020,1.6
som,1984,115.3
som,1985,114.3
som,1986,113.4
som,1987,112.4
som,1988,111.5
som,1989,110.1
som,1990,108.3
som,1991,106.4
som,1992,105.1
som,1993,104.5
som,1994,104.4
som,1995,104.4
som,1996,104.4
som,1997,104.4
som,1998,104.4
som,1999,104.4
som,2000,104.4
som,2001,104.4
som,2002,104.4
som,2003,104.4
som,2004,104.4
som,2005,104.4
som,2006,104
som,2007,103
som,2008,101.1
som,2009,98.7
som,2010,96.2
som,2011,93.8
som,2012,91
som,2013,88.4
som,2014,85.9
som,2015,83.6
som,2016,81.4
som,2017,79.1
som,2018,76.8
som,2019,74.8
som,2020,72.7
srb,1984,34.9
srb,1985,33.7
srb,1986,32.4
srb,1987,31
srb,1988,29.3
srb,1989,27
srb,1990,24.4
srb,1991,22.1
srb,1992,20.8
srb,1993,20
srb,1994,18.8
srb,1995,17
srb,1996,15
srb,1997,13.4
srb,1998,12.1
srb,1999,11.4
srb,2000,10.9
srb,2001,10.6
srb,2002,9.9
srb,2003,9.1
srb,2004,8.4
srb,2005,7.7
srb,2006,7.3
srb,2007,7
srb,2008,6.9
srb,2009,6.7
srb,2010,6.6
srb,2011,6.4
srb,2012,6.2
srb,2013,5.9
srb,2014,5.7
srb,2015,5.4
srb,2016,5.2
srb,2017,5.1
srb,2018,5
srb,2019,4.9
srb,2020,4.9
ssd,1979,173
ssd,1980,171
ssd,1981,169.2
ssd,1982,167.4
ssd,1983,165.4
ssd,1984,163.4
ssd,1985,161.2
ssd,1986,158.7
ssd,1987,156.2
ssd,1988,153.6
ssd,1989,150.9
ssd,1990,148.1
ssd,1991,145.3
ssd,1992,142
ssd,1993,138.4
ssd,1994,134.6
ssd,1995,130.6
ssd,1996,126.7
ssd,1997,122.6
ssd,1998,118.1
ssd,1999,113.6
ssd,2000,108.9
ssd,2001,104.1
ssd,2002,99.5
ssd,2003,95
ssd,2004,90.7
ssd,2005,86.6
ssd,2006,82.8
ssd,2007,79.1
ssd,2008,75.7
ssd,2009,72.4
ssd,2010,69.2
ssd,2011,66.4
ssd,2012,64.5
ssd,2013,63.6
ssd,2014,63.3
ssd,2015,63.3
ssd,2016,63.3
ssd,2017,63.3
ssd,2018,63.3
ssd,2019,63.3
ssd,2020,63.3
stp,1965,61.9
stp,1966,60.1
stp,1967,58.6
stp,1968,57.5
stp,1969,56.7
stp,1970,56.3
stp,1971,56.3
stp,1972,56.6
stp,1973,56.9
stp,1974,57.3
stp,1975,57.6
stp,1976,57.9
stp,1977,58.1
stp,1978,58.4
stp,1979,58.8
stp,1980,59.2
stp,1981,59.9
stp,1982,60.8
stp,1983,61.9
stp,1984,63.2
stp,1985,64.5
stp,1986,69.6
stp,1987,66.8
stp,1988,67.7
stp,1989,68.5
stp,1990,69.1
stp,1991,69.5
stp,1992,69.6
stp,1993,69.3
stp,1994,68.4
stp,1995,67
stp,1996,65.2
stp,1997,62.9
stp,1998,60.2
stp,1999,57.4
stp,2000,54.3
stp,2001,51.2
stp,2002,48
stp,2003,45
stp,2004,42.1
stp,2005,39.3
stp,2006,36.6
stp,2007,34.2
stp,2008,31.9
stp,2009,29.7
stp,2010,27.6
stp,2011,25.7
stp,2012,23.7
stp,2013,22
stp,2014,20.1
stp,2015,18.5
stp,2016,16.9
stp,2017,15.5
stp,2018,14.4
stp,2019,13.5
stp,2020,12.7
sur,1983,48.1
sur,1984,46.6
sur,1985,45.2
sur,1986,43.9
sur,1987,42.6
sur,1988,41.3
sur,1989,40
sur,1990,38.8
sur,1991,37.5
sur,1992,36.3
sur,1993,35.1
sur,1994,33.9
sur,1995,32.7
sur,1996,31.6
sur,1997,30.5
sur,1998,29.4
sur,1999,28.4
sur,2000,27.5
sur,2001,26.6
sur,2002,25.7
sur,2003,24.9
sur,2004,24.2
sur,2005,23.5
sur,2006,22.9
sur,2007,22.2
sur,2008,21.7
sur,2009,21.1
sur,2010,20.6
sur,2011,20.1
sur,2012,19.6
sur,2013,19.1
sur,2014,18.6
sur,2015,18.2
sur,2016,17.7
sur,2017,17.2
sur,2018,16.7
sur,2019,16.2
sur,2020,15.7
svk,1981,18.9
svk,1982,18.1
svk,1983,17.3
svk,1984,16.5
svk,1985,15.8
svk,1986,15.1
svk,1987,14.4
svk,1988,13.8
svk,1989,13.2
svk,1990,12.6
svk,1991,12.1
svk,1992,11.6
svk,1993,11.1
svk,1994,10.6
svk,1995,10.1
svk,1996,9.7
svk,1997,9.3
svk,1998,8.9
svk,1999,8.5
svk,2000,8.2
svk,2001,7.9
svk,2002,7.6
svk,2003,7.3
svk,2004,7.1
svk,2005,6.8
svk,2006,6.6
svk,2007,6.4
svk,2008,6.1
svk,2009,5.9
svk,2010,5.8
svk,2011,5.6
svk,2012,5.5
svk,2013,5.3
svk,2014,5.2
svk,2015,5.1
svk,2016,5
svk,2017,4.9
svk,2018,4.9
svk,2019,4.8
svk,2020,4.7
svn,1981,15.4
svn,1982,14.6
svn,1983,13.8
svn,1984,13
svn,1985,12.3
svn,1986,11.5
svn,1987,10.8
svn,1988,10.1
svn,1989,9.4
svn,1990,8.8
svn,1991,8.2
svn,1992,7.6
svn,1993,7.1
svn,1994,6.6
svn,1995,6.2
svn,1996,5.8
svn,1997,5.5
svn,1998,5.1
svn,1999,4.8
svn,2000,4.6
svn,2001,4.3
svn,2002,4.1
svn,2003,3.9
svn,2004,3.7
svn,2005,3.5
svn,2006,3.3
svn,2007,3.1
svn,2008,2.9
svn,2009,2.8
svn,2010,2.6
svn,2011,2.5
svn,2012,2.4
svn,2013,2.3
svn,2014,2.2
svn,2015,2.1
svn,2016,2
svn,2017,2
svn,2018,1.9
svn,2019,1.8
svn,2020,1.8
swe,1960,16.3
swe,1961,16
swe,1962,15.6
swe,1963,15
swe,1964,14.4
swe,1965,13.7
swe,1966,13.1
swe,1967,12.5
swe,1968,12.1
swe,1969,11.7
swe,1970,11.3
swe,1971,10.9
swe,1972,10.4
swe,1973,9.8
swe,1974,9.3
swe,1975,8.8
swe,1976,8.3
swe,1977,7.9
swe,1978,7.6
swe,1979,7.4
swe,1980,7.1
swe,1981,6.9
swe,1982,6.7
swe,1983,6.6
swe,1984,6.5
swe,1985,6.4
swe,1986,6.3
swe,1987,6.3
swe,1988,6.2
swe,1989,6
swe,1990,5.9
swe,1991,5.6
swe,1992,5.2
swe,1993,4.8
swe,1994,4.4
swe,1995,4
swe,1996,3.8
swe,1997,3.6
swe,1998,3.5
swe,1999,3.4
swe,2000,3.4
swe,2001,3.4
swe,2002,3.3
swe,2003,3.2
swe,2004,3.1
swe,2005,3
swe,2006,2.8
swe,2007,2.7
swe,2008,2.6
swe,2009,2.6
swe,2010,2.5
swe,2011,2.5
swe,2012,2.4
swe,2013,2.4
swe,2014,2.4
swe,2015,2.3
swe,2016,2.3
swe,2017,2.3
swe,2018,2.2
swe,2019,2.2
swe,2020,2.1
swz,1960,139.9
swz,1961,137.8
swz,1962,135.8
swz,1963,133.5
swz,1964,131.2
swz,1965,128.6
swz,1966,125.9
swz,1967,123.4
swz,1968,120.9
swz,1969,118.4
swz,1970,115.7
swz,1971,112.7
swz,1972,109.5
swz,1973,105.9
swz,1974,102.3
swz,1975,98.6
swz,1976,94.8
swz,1977,91.2
swz,1978,87.8
swz,1979,84.3
swz,1980,80.8
swz,1981,77.3
swz,1982,73.8
swz,1983,76.2
swz,1984,66.7
swz,1985,63.2
swz,1986,60.1
swz,1987,57.2
swz,1988,54.7
swz,1989,52.7
swz,1990,51.4
swz,1991,51
swz,1992,51.6
swz,1993,53.2
swz,1994,55.3
swz,1995,57.6
swz,1996,59.8
swz,1997,61.8
swz,1998,63.9
swz,1999,65.9
swz,2000,67.8
swz,2001,69
swz,2002,69.6
swz,2003,69.8
swz,2004,69.1
swz,2005,68.3
swz,2006,58.8
swz,2007,59.3
swz,2008,61.1
swz,2009,57.9
swz,2010,54.7
swz,2011,51.5
swz,2012,50.6
swz,2013,49.5
swz,2014,50.1
swz,2015,45.2
swz,2016,42.6
swz,2017,43.5
swz,2018,39.4
swz,2019,37.7
swz,2020,37.4
syc,1960,74.8
syc,1961,73.9
syc,1962,73
syc,1963,71.9
syc,1964,70.6
syc,1965,69
syc,1966,67.2
syc,1967,64.9
syc,1968,62.3
syc,1969,59.5
syc,1970,56.4
syc,1971,53.2
syc,1972,50
syc,1973,46.7
syc,1974,43.4
syc,1975,40.1
syc,1976,36.8
syc,1977,33.6
syc,1978,30.6
syc,1979,27.8
syc,1980,25.3
syc,1981,23.1
syc,1982,21.3
syc,1983,19.8
syc,1984,18.5
syc,1985,17.4
syc,1986,16.5
syc,1987,15.8
syc,1988,15.1
syc,1989,14.6
syc,1990,14
syc,1991,13.6
syc,1992,13.2
syc,1993,12.8
syc,1994,12.6
syc,1995,12.4
syc,1996,12.2
syc,1997,12
syc,1998,11.9
syc,1999,11.9
syc,2000,11.8
syc,2001,11.8
syc,2002,11.8
syc,2003,11.8
syc,2004,11.8
syc,2005,11.8
syc,2006,11.9
syc,2007,11.9
syc,2008,12
syc,2009,12
syc,2010,12.1
syc,2011,12.2
syc,2012,12.4
syc,2013,12.5
syc,2014,12.6
syc,2015,12.7
syc,2016,12.8
syc,2017,12.7
syc,2018,12.5
syc,2019,12.3
syc,2020,12
syr,1960,115.7
syr,1961,110.6
syr,1962,106.1
syr,1963,101.9
syr,1964,97.9
syr,1965,94.1
syr,1966,90.3
syr,1967,86.4
syr,1968,82.5
syr,1969,78.6
syr,1970,74.9
syr,1971,71.3
syr,1972,68
syr,1973,64.9
syr,1974,62
syr,1975,59.2
syr,1976,56.5
syr,1977,53.9
syr,1978,51.3
syr,1979,48.8
syr,1980,46.4
syr,1981,46.6
syr,1982,48.5
syr,1983,39.9
syr,1984,38.1
syr,1985,36.4
syr,1986,34.9
syr,1987,33.5
syr,1988,32.3
syr,1989,31.1
syr,1990,30
syr,1991,28.9
syr,1992,27.8
syr,1993,26.7
syr,1994,25.6
syr,1995,24.4
syr,1996,23.3
syr,1997,22.3
syr,1998,21.3
syr,1999,20.4
syr,2000,19.6
syr,2001,18.9
syr,2002,18.2
syr,2003,17.7
syr,2004,17.2
syr,2005,16.8
syr,2006,16.5
syr,2007,16.3
syr,2008,16.2
syr,2009,16.1
syr,2010,16.2
syr,2011,16.7
syr,2012,23.4
syr,2013,26.8
syr,2014,27.7
syr,2015,25.6
syr,2016,25
syr,2017,18.8
syr,2018,18.9
syr,2019,18.4
syr,2020,18.4
tcd,1972,129.2
tcd,1973,128.6
tcd,1974,127.9
tcd,1975,127.3
tcd,1976,126.7
tcd,1977,126
tcd,1978,125.3
tcd,1979,124.6
tcd,1980,123.7
tcd,1981,122.8
tcd,1982,121.7
tcd,1983,120.6
tcd,1984,119.3
tcd,1985,118.1
tcd,1986,116.8
tcd,1987,115.6
tcd,1988,114.3
tcd,1989,113
tcd,1990,111.7
tcd,1991,110.5
tcd,1992,109.3
tcd,1993,108.1
tcd,1994,107.1
tcd,1995,106
tcd,1996,105
tcd,1997,103.8
tcd,1998,102.5
tcd,1999,101.2
tcd,2000,99.7
tcd,2001,98.2
tcd,2002,96.8
tcd,2003,95.3
tcd,2004,93.9
tcd,2005,92.4
tcd,2006,90.8
tcd,2007,89.2
tcd,2008,87.5
tcd,2009,85.8
tcd,2010,84.1
tcd,2011,82.3
tcd,2012,80.6
tcd,2013,78.9
tcd,2014,77.3
tcd,2015,75.7
tcd,2016,74.1
tcd,2017,72.4
tcd,2018,70.7
tcd,2019,69
tcd,2020,67.4
tgo,1960,154.5
tgo,1961,152.9
tgo,1962,151.2
tgo,1963,149.5
tgo,1964,147.6
tgo,1965,145.6
tgo,1966,143.5
tgo,1967,141.1
tgo,1968,138.7
tgo,1969,136.1
tgo,1970,133.5
tgo,1971,130.8
tgo,1972,128.2
tgo,1973,125.5
tgo,1974,122.9
tgo,1975,120.2
tgo,1976,117.6
tgo,1977,115.1
tgo,1978,112.7
tgo,1979,110.3
tgo,1980,107.9
tgo,1981,105.6
tgo,1982,103.5
tgo,1983,101.5
tgo,1984,99.6
tgo,1985,97.8
tgo,1986,96.1
tgo,1987,94.6
tgo,1988,93.2
tgo,1989,92
tgo,1990,90.9
tgo,1991,89.8
tgo,1992,88.7
tgo,1993,87.5
tgo,1994,86.2
tgo,1995,84.8
tgo,1996,83.2
tgo,1997,81.4
tgo,1998,79.6
tgo,1999,77.6
tgo,2000,75.7
tgo,2001,73.7
tgo,2002,71.8
tgo,2003,69.9
tgo,2004,68
tgo,2005,66.3
tgo,2006,64.6
tgo,2007,62.9
tgo,2008,61.4
tgo,2009,59.8
tgo,2010,58.3
tgo,2011,56.7
tgo,2012,55.2
tgo,2013,53.7
tgo,2014,52.2
tgo,2015,50.8
tgo,2016,49.4
tgo,2017,48.1
tgo,2018,46.8
tgo,2019,45.5
tgo,2020,44.4
tha,1960,101.4
tha,1961,98.3
tha,1962,95.1
tha,1963,92
tha,1964,89
tha,1965,86
tha,1966,83.1
tha,1967,80.1
tha,1968,77.1
tha,1969,74.2
tha,1970,71.2
tha,1971,68.3
tha,1972,65.5
tha,1973,62.7
tha,1974,60.1
tha,1975,57.6
tha,1976,55.2
tha,1977,53
tha,1978,50.9
tha,1979,48.9
tha,1980,46.9
tha,1981,45
tha,1982,43.2
tha,1983,41.5
tha,1984,39.8
tha,1985,38.1
tha,1986,36.5
tha,1987,34.9
tha,1988,33.4
tha,1989,31.8
tha,1990,30.3
tha,1991,28.9
tha,1992,27.5
tha,1993,26.2
tha,1994,25
tha,1995,23.8
tha,1996,22.7
tha,1997,21.6
tha,1998,20.6
tha,1999,19.6
tha,2000,18.7
tha,2001,17.8
tha,2002,17
tha,2003,16.2
tha,2004,15.5
tha,2005,14.8
tha,2006,14.1
tha,2007,13.4
tha,2008,12.8
tha,2009,12.2
tha,2010,11.7
tha,2011,11.2
tha,2012,10.6
tha,2013,10.2
tha,2014,9.7
tha,2015,9.3
tha,2016,8.9
tha,2017,8.5
tha,2018,8.1
tha,2019,7.7
tha,2020,7.4
tjk,1972,118.5
tjk,1973,114.7
tjk,1974,111.2
tjk,1975,107.9
tjk,1976,105.2
tjk,1977,103
tjk,1978,101.6
tjk,1979,100.6
tjk,1980,100
tjk,1981,99.6
tjk,1982,99
tjk,1983,97.6
tjk,1984,95.3
tjk,1985,92.5
tjk,1986,88.9
tjk,1987,85.3
tjk,1988,82.4
tjk,1989,80.8
tjk,1990,80.8
tjk,1991,82.8
tjk,1992,86
tjk,1993,88.4
tjk,1994,88.7
tjk,1995,87.3
tjk,1996,84.5
tjk,1997,80.9
tjk,1998,76.7
tjk,1999,72.2
tjk,2000,67.6
tjk,2001,62.9
tjk,2002,58.4
tjk,2003,54.2
tjk,2004,50.4
tjk,2005,47
tjk,2006,44.1
tjk,2007,41.7
tjk,2008,39.7
tjk,2009,38.1
tjk,2010,36.9
tjk,2011,35.8
tjk,2012,35
tjk,2013,34.2
tjk,2014,33.4
tjk,2015,32.6
tjk,2016,31.8
tjk,2017,30.9
tjk,2018,30.1
tjk,2019,29.2
tjk,2020,28.4
tkm,1977,102.5
tkm,1978,99.1
tkm,1979,95.9
tkm,1980,92.7
tkm,1981,89.3
tkm,1982,86
tkm,1983,82.7
tkm,1984,79.4
tkm,1985,76.2
tkm,1986,73.1
tkm,1987,70.3
tkm,1988,67.9
tkm,1989,66
tkm,1990,64.6
tkm,1991,64
tkm,1992,64
tkm,1993,64.2
tkm,1994,64.5
tkm,1995,64.6
tkm,1996,64.3
tkm,1997,63.5
tkm,1998,62
tkm,1999,59.9
tkm,2000,57.5
tkm,2001,54.7
tkm,2002,51.9
tkm,2003,49.2
tkm,2004,46.7
tkm,2005,44.4
tkm,2006,42.3
tkm,2007,40.6
tkm,2008,39.1
tkm,2009,38
tkm,2010,37.2
tkm,2011,36.7
tkm,2012,36.3
tkm,2013,36.3
tkm,2014,36.3
tkm,2015,36.4
tkm,2016,36.7
tkm,2017,37
tkm,2018,37
tkm,2019,36.6
tkm,2020,36.1
tls,1985,164.3
tls,1986,157.1
tls,1987,150.3
tls,1988,143.7
tls,1989,137.5
tls,1990,131.6
tls,1991,126.1
tls,1992,120.9
tls,1993,115.8
tls,1994,110.9
tls,1995,106.2
tls,1996,101.6
tls,1997,97.1
tls,1998,92.8
tls,1999,88.6
tls,2000,84.5
tls,2001,80.6
tls,2002,76.8
tls,2003,73
tls,2004,69.3
tls,2005,65.7
tls,2006,62.1
tls,2007,58.8
tls,2008,56
tls,2009,53.6
tls,2010,51.4
tls,2011,49.4
tls,2012,47.5
tls,2013,45.9
tls,2014,44.3
tls,2015,42.8
tls,2016,41.4
tls,2017,40.1
tls,2018,38.8
tls,2019,37.7
tls,2020,36.5
ton,1963,58
ton,1964,54.9
ton,1965,52
ton,1966,49.1
ton,1967,46.3
ton,1968,43.7
ton,1969,41.1
ton,1970,38.7
ton,1971,36.6
ton,1972,34.7
ton,1973,33
ton,1974,31.4
ton,1975,30
ton,1976,28.8
ton,1977,27.6
ton,1978,26.5
ton,1979,25.4
ton,1980,24.6
ton,1981,23.8
ton,1982,23.1
ton,1983,22.5
ton,1984,22.1
ton,1985,21.6
ton,1986,21.1
ton,1987,20.6
ton,1988,20.1
ton,1989,19.5
ton,1990,18.8
ton,1991,18.2
ton,1992,17.6
ton,1993,17
ton,1994,16.5
ton,1995,16.1
ton,1996,15.8
ton,1997,15.5
ton,1998,15.2
ton,1999,14.9
ton,2000,14.5
ton,2001,14.2
ton,2002,13.8
ton,2003,13.4
ton,2004,13
ton,2005,12.7
ton,2006,12.3
ton,2007,12
ton,2008,11.8
ton,2009,11.5
ton,2010,11.3
ton,2011,11.1
ton,2012,11
ton,2013,10.9
ton,2014,10.8
ton,2015,10.7
ton,2016,10.6
ton,2017,10.4
ton,2018,10.3
ton,2019,10
ton,2020,9.8
tto,1960,56
tto,1961,54.3
tto,1962,52.7
tto,1963,51.2
tto,1964,49.8
tto,1965,48.6
tto,1966,47.5
tto,1967,46.5
tto,1968,45.6
tto,1969,44.8
tto,1970,44
tto,1971,43.2
tto,1972,42.3
tto,1973,41.4
tto,1974,40.5
tto,1975,39.5
tto,1976,38.4
tto,1977,37.4
tto,1978,36.3
tto,1979,35.2
tto,1980,34.2
tto,1981,33.1
tto,1982,32.2
tto,1983,31.3
tto,1984,30.4
tto,1985,29.6
tto,1986,28.9
tto,1987,28.3
tto,1988,27.7
tto,1989,27.2
tto,1990,26.7
tto,1991,26.2
tto,1992,25.9
tto,1993,25.6
tto,1994,25.3
tto,1995,25.2
tto,1996,25
tto,1997,24.9
tto,1998,24.8
tto,1999,24.7
tto,2000,24.7
tto,2001,24.5
tto,2002,24.3
tto,2003,23.9
tto,2004,23.5
tto,2005,23
tto,2006,22.4
tto,2007,21.7
tto,2008,21.2
tto,2009,20.7
tto,2010,20.1
tto,2011,19.5
tto,2012,18.9
tto,2013,18.4
tto,2014,17.8
tto,2015,17.3
tto,2016,16.8
tto,2017,16.3
tto,2018,15.8
tto,2019,15.4
tto,2020,14.8
tun,1962,181.5
tun,1963,173.1
tun,1964,164.9
tun,1965,157.1
tun,1966,149.3
tun,1967,142
tun,1968,135
tun,1969,128.2
tun,1970,121.9
tun,1971,115.9
tun,1972,110.3
tun,1973,104.7
tun,1974,99.1
tun,1975,93.5
tun,1976,88
tun,1977,82.6
tun,1978,77.6
tun,1979,73.1
tun,1980,69
tun,1981,65.4
tun,1982,62
tun,1983,59
tun,1984,56.1
tun,1985,53.4
tun,1986,51
tun,1987,48.7
tun,1988,46.7
tun,1989,44.8
tun,1990,43.1
tun,1991,41.5
tun,1992,39.9
tun,1993,38.2
tun,1994,36.3
tun,1995,34.4
tun,1996,32.5
tun,1997,30.5
tun,1998,28.5
tun,1999,26.6
tun,2000,25
tun,2001,23.4
tun,2002,22
tun,2003,20.8
tun,2004,19.7
tun,2005,18.8
tun,2006,17.9
tun,2007,17.2
tun,2008,16.6
tun,2009,16.2
tun,2010,15.8
tun,2011,15.5
tun,2012,15.2
tun,2013,15
tun,2014,14.9
tun,2015,14.8
tun,2016,14.7
tun,2017,14.7
tun,2018,14.6
tun,2019,14.5
tun,2020,14.3
tur,1960,171.4
tur,1961,166.3
tur,1962,161
tur,1963,155.7
tur,1964,150.6
tur,1965,145.9
tur,1966,141.5
tur,1967,137.5
tur,1968,133.7
tur,1969,130
tur,1970,126.4
tur,1971,122.8
tur,1972,119.3
tur,1973,115.8
tur,1974,112.2
tur,1975,108.5
tur,1976,104.9
tur,1977,101.1
tur,1978,97.3
tur,1979,93.5
tur,1980,89.7
tur,1981,85.8
tur,1982,82
tur,1983,78.2
tur,1984,74.6
tur,1985,71.1
tur,1986,67.7
tur,1987,64.5
tur,1988,61.3
tur,1989,58.4
tur,1990,55.5
tur,1991,52.8
tur,1992,50
tur,1993,47.3
tur,1994,44.7
tur,1995,42.2
tur,1996,39.8
tur,1997,37.4
tur,1998,35.2
tur,1999,33
tur,2000,30.9
tur,2001,29
tur,2002,27.1
tur,2003,25.3
tur,2004,23.6
tur,2005,22
tur,2006,20.5
tur,2007,19.2
tur,2008,17.9
tur,2009,16.6
tur,2010,15.5
tur,2011,14.5
tur,2012,13.6
tur,2013,12.7
tur,2014,11.9
tur,2015,11.1
tur,2016,10.5
tur,2017,9.8
tur,2018,9.2
tur,2019,8.6
tur,2020,8.1
tuv,1960,115.5
tuv,1961,110.7
tuv,1962,106.2
tuv,1963,101.9
tuv,1964,97.8
tuv,1965,93.7
tuv,1966,89.8
tuv,1967,86.2
tuv,1968,82.7
tuv,1969,79.2
tuv,1970,75.8
tuv,1971,72.4
tuv,1972,69
tuv,1973,65.7
tuv,1974,62.4
tuv,1975,59.3
tuv,1976,56.6
