geo,time,dc_dac_jpnl_cd
kor,1986,-13750000
kor,1987,6579999.92371
kor,1988,12560000.41962
kor,1989,40959999.08447
kor,1990,50369998.93188
kor,1991,40409999.84741
kor,1992,17620000.83923
kor,1993,-14439999.58038
kor,1994,-95199996.94824
kor,1995,64209999.08447
kor,1996,-127940002.44141
kor,1997,-140580001.83105
kor,1998,-49110000.61035
kor,1999,-49520000.45776
kor,2000,-183669998.16895
kor,2001,-79080001.83105
kor,2002,-47220001.2207
kor,2003,-438549987.79297
kor,2004,-58889999.38965
kos,2009,150000.00596
kos,2010,1080000.04292
kos,2011,1929999.94755
kos,2012,7920000.07629
kos,2013,3859999.8951
kos,2014,1730000.01907
kos,2015,3960000.03815
kos,2016,1299999.95232
kos,2017,3079999.92371
kos,2018,4460000.03815
kos,2019,4159999.84741
kwt,1964,19999.99955
kwt,1966,19999.99955
kwt,1967,9999.99978
kwt,1968,9999.99978
kwt,1969,9999.99978
kwt,1970,9999.99978
kwt,1971,29999.99933
kwt,1972,19999.99955
kwt,1973,39999.99911
kwt,1974,70000.0003
kwt,1975,150000.00596
kwt,1976,159999.99642
kwt,1977,239999.99464
kwt,1978,439999.99762
kwt,1979,360000.01431
kwt,1980,389999.98569
kwt,1981,600000.02384
kwt,1982,550000.01192
kwt,1983,370000.00477
kwt,1984,289999.99166
kwt,1985,389999.98569
kwt,1986,409999.99642
kwt,1987,479999.98927
kwt,1988,2819999.93324
kwt,1989,509999.99046
kwt,1990,589999.97377
kwt,1991,259999.99046
kwt,1992,200000.00298
kwt,1993,360000.01431
kwt,1994,409999.99642
kwt,1995,310000.00238
kwt,1996,100000.00149
kwt,1997,9999.99978
kwt,1998,70000.0003
kwt,1999,100000.00149
kwt,2000,100000.00149
kwt,2001,70000.0003
kwt,2002,70000.0003
kwt,2003,79999.99821
kwt,2004,280000.00119
lao,1960,70000.0003
lao,1961,9999.99978
lao,1962,620000.00477
lao,1963,1970000.02861
lao,1964,109999.9994
lao,1965,560000.00238
lao,1966,2529999.97139
lao,1967,3240000.00954
lao,1968,3099999.90463
lao,1969,3910000.08583
lao,1970,5039999.96185
lao,1971,4730000.01907
lao,1972,5349999.90463
lao,1973,5420000.07629
lao,1974,9680000.30518
lao,1975,6480000.01907
lao,1976,11050000.19073
lao,1977,5360000.13351
lao,1978,6130000.11444
lao,1979,2779999.97139
lao,1980,1289999.96185
lao,1981,2880000.11444
lao,1982,3049999.95232
lao,1983,2039999.96185
lao,1984,1700000.04768
lao,1985,7510000.22888
lao,1986,5219999.79019
lao,1987,14039999.96185
lao,1988,11159999.84741
lao,1989,19379999.16077
lao,1990,17360000.61035
lao,1991,20559999.46594
lao,1992,24799999.23706
lao,1993,40430000.30518
lao,1994,60709999.08447
lao,1995,97580001.83105
lao,1996,57409999.84741
lao,1997,78599998.47412
lao,1998,85569999.69482
lao,1999,132539993.28613
lao,2000,114870002.74658
lao,2001,75470001.2207
lao,2002,90089996.33789
lao,2003,86000000
lao,2004,71730003.35693
lao,2005,54060001.37329
lao,2006,64050003.05176
lao,2007,81459999.08447
lao,2008,66290000.91553
lao,2009,92360000.61035
lao,2010,121449996.94824
lao,2011,51520000.45776
lao,2012,88430000.30518
lao,2013,75959999.08447
lao,2014,103330001.83106
lao,2015,102690002.44141
lao,2016,58799999.23706
lao,2017,72419998.16895
lao,2018,84379997.25342
lao,2019,71110000.61035
lbn,1960,9999.99978
lbn,1961,19999.99955
lbn,1962,19999.99955
lbn,1963,50000.00075
lbn,1964,9999.99978
lbn,1967,9999.99978
lbn,1969,9999.99978
lbn,1970,29999.99933
lbn,1971,50000.00075
lbn,1972,29999.99933
lbn,1973,19999.99955
lbn,1974,79999.99821
lbn,1975,50000.00075
lbn,1976,29999.99933
lbn,1977,9999.99978
lbn,1978,560000.00238
lbn,1979,9999.99978
lbn,1980,39999.99911
lbn,1981,170000.00179
lbn,1982,1120000.00477
lbn,1983,540000.02146
lbn,1984,19999.99955
lbn,1985,39999.99911
lbn,1986,50000.00075
lbn,1987,79999.99821
lbn,1988,189999.99762
lbn,1989,1090000.03338
lbn,1990,140000.0006
lbn,1991,79999.99821
lbn,1992,319999.99285
lbn,1993,239999.99464
lbn,1994,620000.00477
lbn,1995,419999.98689
lbn,1996,550000.01192
lbn,1997,750000
lbn,1998,819999.99285
lbn,1999,1610000.01431
lbn,2000,2220000.02861
lbn,2001,7360000.13351
lbn,2002,10119999.88556
lbn,2003,13510000.22888
lbn,2004,8119999.88556
lbn,2005,980000.01907
lbn,2006,5250000
lbn,2007,15800000.19073
lbn,2008,13789999.96185
lbn,2009,3460000.03815
lbn,2010,3150000.09537
lbn,2011,7019999.98093
lbn,2012,16489999.77112
lbn,2013,7030000.20981
lbn,2014,19409999.84741
lbn,2015,7690000.05722
lbn,2016,22200000.76294
lbn,2017,13380000.11444
lbn,2018,6550000.19073
lbn,2019,5090000.15259
lbr,1972,9999.99978
lbr,1974,59999.99866
lbr,1975,180000.00715
lbr,1976,1149999.97616
lbr,1977,4809999.94278
lbr,1978,1779999.97139
lbr,1979,1659999.96662
lbr,1980,13850000.38147
lbr,1981,2460000.03815
lbr,1982,7099999.90463
lbr,1983,6130000.11444
lbr,1984,3630000.11444
lbr,1985,1549999.95232
lbr,1986,7199999.80927
lbr,1987,10239999.77112
lbr,1988,8819999.69482
lbr,1989,10079999.92371
lbr,1990,6420000.07629
lbr,1991,550000.01192
lbr,1992,200000.00298
lbr,1993,59999.99866
lbr,1994,29999.99933
lbr,1997,449999.98808
lbr,1999,1470000.02861
lbr,2000,19999.99955
lbr,2001,50000.00075
lbr,2002,19999.99955
lbr,2006,17399999.61853
lbr,2007,12460000.03815
lbr,2008,13979999.54224
lbr,2009,14710000.03815
lbr,2010,134309997.55859
lbr,2011,44580001.83105
lbr,2012,24959999.08447
lbr,2013,22750000
lbr,2014,30260000.22888
lbr,2015,17200000.76294
lbr,2016,26270000.45776
lbr,2017,25469999.31335
lbr,2018,18870000.83923
lbr,2019,25590000.15259
lby,1966,9999.99978
lby,1970,9999.99978
lby,1972,19999.99955
lby,1973,9999.99978
lby,1974,79999.99821
lby,1975,59999.99866
lby,1976,159999.99642
lby,1977,59999.99866
lby,1978,129999.99523
lby,1979,119999.99732
lby,1980,129999.99523
lby,1981,280000.00119
lby,1982,360000.01431
lby,1983,170000.00179
lby,1984,109999.9994
lby,1985,39999.99911
lby,1986,29999.99933
lby,1987,39999.99911
lby,1988,39999.99911
lby,1989,19999.99955
lby,1990,29999.99933
lby,1991,29999.99933
lby,1992,29999.99933
lby,1993,100000.00149
lby,1994,70000.0003
lby,1995,79999.99821
lby,1996,50000.00075
lby,1997,19999.99955
lby,1998,19999.99955
lby,1999,29999.99933
lby,2000,150000.00596
lby,2001,170000.00179
lby,2002,189999.99762
lby,2003,250000
lby,2004,270000.01073
lby,2005,330000.01311
lby,2006,39999.99911
lby,2007,430000.00715
lby,2008,189999.99762
lby,2009,79999.99821
lby,2010,129999.99523
lby,2011,8409999.84741
lby,2012,430000.00715
lby,2013,5480000.01907
lby,2014,5599999.90463
lby,2017,2640000.1049
lby,2018,1330000.04292
lby,2019,3240000.00954
lca,1980,9999.99978
lca,1982,39999.99911
lca,1983,9999.99978
lca,1984,29999.99933
lca,1985,9999.99978
lca,1986,39999.99911
lca,1987,170000.00179
lca,1988,1070000.05245
lca,1989,3490000.00954
lca,1990,430000.00715
lca,1991,370000.00477
lca,1992,509999.99046
lca,1993,4860000.13351
lca,1994,2849999.90463
lca,1995,2880000.11444
lca,1996,3240000.00954
lca,1997,2859999.8951
lca,1998,4449999.80927
lca,1999,10210000.03815
lca,2000,7429999.82834
lca,2001,1370000.00477
lca,2002,8720000.26703
lca,2003,3789999.96185
lca,2004,1000000
lca,2005,1309999.94278
lca,2006,1950000.04768
lca,2007,2029999.97139
lca,2008,1470000.02861
lca,2009,6400000.09537
lca,2010,2549999.95232
lca,2011,2019999.98093
lca,2012,1419999.95708
lca,2013,1149999.97616
lca,2014,1470000.02861
lca,2015,3059999.94278
lca,2016,5590000.15259
lca,2017,4190000.05722
lca,2018,1830000.04292
lca,2019,3529999.97139
lka,1960,100000.00149
lka,1961,100000.00149
lka,1962,119999.99732
lka,1963,170000.00179
lka,1964,219999.99881
lka,1965,129999.99523
lka,1966,6929999.82834
lka,1967,2400000.09537
lka,1968,5099999.90463
lka,1969,3220000.02861
lka,1970,3220000.02861
lka,1971,7409999.84741
lka,1972,4789999.96185
lka,1973,3819999.93324
lka,1974,10500000
lka,1975,16079999.92371
lka,1976,10909999.84741
lka,1977,18569999.69482
lka,1978,39459999.08447
lka,1979,40029998.7793
lka,1980,44779998.7793
lka,1981,49069999.69482
lka,1982,61610000.61035
lka,1983,73080001.83105
lka,1984,63770000.45776
lka,1985,83739997.86377
lka,1986,126900001.52588
lka,1987,118250000
lka,1988,199830001.83105
lka,1989,185240005.49316
lka,1990,176070007.32422
lka,1991,256130004.88281
lka,1992,96050003.05176
lka,1993,147199996.94824
lka,1994,213750000
lka,1995,263700012.20703
lka,1996,173940002.44141
lka,1997,134559997.55859
lka,1998,197850006.10352
lka,1999,136029998.7793
lka,2000,163679992.67578
lka,2001,184720001.2207
lka,2002,118940002.44141
lka,2003,172259994.50684
lka,2004,179529998.7793
lka,2005,312910003.66211
lka,2006,202630004.88281
lka,2007,44159999.84741
lka,2008,96690002.44141
lka,2009,91620002.74658
lka,2010,155429992.67578
lka,2011,171800003.05176
lka,2012,182210006.71387
lka,2013,105000000
lka,2014,133490005.49316
lka,2015,33430000.30518
lka,2016,-3599999.90463
lka,2017,31579999.92371
lka,2018,8310000.41962
lka,2019,32680000.30518
lso,1976,9999.99978
lso,1977,29999.99933
lso,1978,519999.98093
lso,1979,19999.99955
lso,1981,109999.9994
lso,1982,180000.00715
lso,1983,19999.99955
lso,1984,340000.00358
lso,1985,670000.01669
lso,1986,629999.99523
lso,1987,2160000.08583
lso,1988,1200000.04768
lso,1989,629999.99523
lso,1990,750000
lso,1991,829999.98331
lso,1992,1649999.97616
lso,1993,129999.99523
lso,1994,1379999.99523
lso,1995,1799999.95232
lso,1996,7909999.84741
lso,1997,5739999.77112
lso,1998,3630000.11444
lso,1999,2670000.07629
lso,2000,870000.00477
lso,2001,5219999.79019
lso,2002,3930000.06676
lso,2003,4010000.22888
lso,2004,1220000.02861
lso,2005,6679999.82834
lso,2006,4760000.22888
lso,2007,4880000.11444
lso,2008,13159999.84741
lso,2009,2559999.94278
lso,2010,8840000.15259
lso,2011,20229999.54224
lso,2012,3230000.01907
lso,2013,2569999.93324
lso,2014,2289999.96185
lso,2015,1899999.97616
lso,2016,400000.00596
lso,2017,1639999.98569
lso,2018,3480000.01907
lso,2019,4590000.15259
ltu,1992,19999.99955
ltu,1993,79999.99821
ltu,1994,119999.99732
ltu,1995,159999.99642
ltu,1996,289999.99166
ltu,1997,270000.01073
ltu,1998,1210000.03815
ltu,1999,1690000.05722
ltu,2000,2009999.99046
ltu,2001,1789999.96185
ltu,2002,1480000.01907
ltu,2003,2509999.99046
ltu,2004,3160000.08583
lva,1993,19999.99955
lva,1994,59999.99866
lva,1995,140000.0006
lva,1996,150000.00596
lva,1997,140000.0006
lva,1998,259999.99046
lva,1999,1070000.05245
lva,2000,1960000.03815
lva,2001,1149999.97616
lva,2002,379999.99523
lva,2003,1200000.04768
lva,2004,689999.99762
mac,1979,19999.99955
mac,1980,19999.99955
mac,1981,9999.99978
mac,1982,59999.99866
mac,1983,79999.99821
mac,1984,70000.0003
mac,1985,79999.99821
mac,1986,50000.00075
mac,1987,109999.9994
mac,1988,109999.9994
mac,1989,140000.0006
mac,1990,100000.00149
mac,1991,100000.00149
mac,1992,79999.99821
mac,1993,109999.9994
mac,1994,90000.00358
mac,1995,129999.99523
mac,1996,129999.99523
mac,1997,159999.99642
mac,1998,129999.99523
mac,1999,209999.99344
mac,2000,150000.00596
mac,2001,129999.99523
mac,2002,100000.00149
mac,2003,79999.99821
mac,2004,79999.99821
mar,1967,29999.99933
mar,1968,79999.99821
mar,1969,150000.00596
mar,1970,129999.99523
mar,1971,119999.99732
mar,1972,100000.00149
mar,1973,159999.99642
mar,1974,310000.00238
mar,1975,1029999.97139
mar,1976,839999.97377
mar,1977,12579999.92371
mar,1978,779999.97139
mar,1979,1570000.05245
mar,1980,4050000.19073
mar,1981,1669999.95708
mar,1982,17100000.38147
mar,1983,10930000.30518
mar,1984,38380001.06812
mar,1985,22219999.31335
mar,1986,13289999.96185
mar,1987,20440000.53406
mar,1988,28129999.16077
mar,1989,22989999.77112
mar,1990,111440002.44141
mar,1991,28780000.68665
mar,1992,35830001.83105
mar,1993,40770000.45776
mar,1994,59619998.93188
mar,1995,24950000.76294
mar,1996,46430000.30518
mar,1997,23700000.76294
mar,1998,39360000.61035
mar,1999,61709999.08447
mar,2000,103279998.7793
mar,2001,101620002.74658
mar,2002,40799999.23706
mar,2003,64790000.91553
mar,2004,66319999.69482
mar,2005,-54189998.62671
mar,2006,61130001.06812
mar,2007,64650001.52588
mar,2008,105839996.33789
mar,2009,97930000.30518
mar,2010,121160003.66211
mar,2011,30549999.23706
mar,2012,76419998.16895
mar,2013,76750000
mar,2014,27299999.23706
mar,2015,34430000.30518
mar,2016,82790000.91553
mar,2017,77180000.30518
mar,2018,1690000.05722
mar,2019,-59220001.2207
mda,1994,119999.99732
mda,1997,59999.99866
mda,1998,490000.00954
mda,1999,3519999.98093
mda,2000,2630000.11444
mda,2001,8149999.61853
mda,2002,5909999.84741
mda,2003,4300000.19073
mda,2004,3329999.92371
mda,2005,3710000.03815
mda,2006,6110000.13351
mda,2007,5699999.80927
mda,2008,9579999.92371
mda,2009,3069999.93324
mda,2010,930000.00715
mda,2011,8279999.73297
mda,2012,3960000.03815
mda,2013,4420000.07629
mda,2014,26299999.23706
mda,2015,37009998.32153
mda,2016,2720000.02861
mda,2017,5530000.20981
mda,2018,1210000.03815
mda,2019,959999.97854
mdg,1964,29999.99933
mdg,1965,39999.99911
mdg,1966,19999.99955
mdg,1969,9999.99978
mdg,1970,79999.99821
mdg,1971,39999.99911
mdg,1972,39999.99911
mdg,1973,419999.98689
mdg,1974,5530000.20981
mdg,1975,3450000.04768
mdg,1976,509999.99046
mdg,1977,1990000.00954
mdg,1978,5840000.15259
mdg,1979,20530000.68665
mdg,1980,17639999.38965
mdg,1981,9779999.73297
mdg,1982,26459999.08447
mdg,1983,27850000.38147
mdg,1984,6880000.11444
mdg,1985,8989999.77112
mdg,1986,15819999.69482
mdg,1987,8369999.88556
mdg,1988,40819999.69482
mdg,1989,15569999.69482
mdg,1990,13970000.26703
mdg,1991,40979999.54224
mdg,1992,13840000.15259
mdg,1993,45919998.16895
mdg,1994,34340000.15259
mdg,1995,27120000.83923
mdg,1996,50060001.37329
mdg,1997,29459999.08447
mdg,1998,51970001.2207
mdg,1999,49099998.47412
mdg,2000,26309999.46594
mdg,2001,25459999.08447
mdg,2002,7599999.90463
mdg,2003,9699999.80927
mdg,2004,27950000.76294
mdg,2005,39610000.61035
mdg,2006,39240001.67847
mdg,2007,111190002.44141
mdg,2008,20370000.83923
mdg,2009,19030000.68665
mdg,2010,9619999.88556
mdg,2011,11180000.30518
mdg,2012,13720000.26703
mdg,2013,50590000.15259
mdg,2014,10279999.73297
mdg,2015,17170000.07629
mdg,2016,8479999.54224
mdg,2017,13880000.11444
mdg,2018,42340000.15259
mdg,2019,32549999.23706
mdv,1966,9999.99978
mdv,1970,19999.99955
mdv,1971,39999.99911
mdv,1972,39999.99911
mdv,1973,9999.99978
mdv,1975,1789999.96185
mdv,1976,9999.99978
mdv,1977,579999.98331
mdv,1978,3220000.02861
mdv,1979,519999.98093
mdv,1980,750000
mdv,1981,1019999.98093
mdv,1982,-870000.00477
mdv,1983,1519999.98093
mdv,1984,2019999.98093
mdv,1985,2079999.92371
mdv,1986,4340000.15259
mdv,1987,5880000.11444
mdv,1988,16610000.61035
mdv,1989,13520000.45776
mdv,1990,5610000.13351
mdv,1991,8810000.41962
mdv,1992,11159999.84741
mdv,1993,10710000.03815
mdv,1994,12859999.65668
mdv,1995,18590000.15259
mdv,1996,10119999.88556
mdv,1997,11859999.65668
mdv,1998,13199999.80927
mdv,1999,19219999.31335
mdv,2000,8020000.45776
mdv,2001,9430000.30518
mdv,2002,9119999.88556
mdv,2003,6239999.77112
mdv,2004,5099999.90463
mdv,2005,24229999.54224
mdv,2006,4809999.94278
mdv,2007,3890000.1049
mdv,2008,9319999.69482
mdv,2009,17989999.77112
mdv,2010,37299999.23706
mdv,2011,4570000.17166
mdv,2012,5570000.17166
mdv,2013,1269999.98093
mdv,2014,4409999.84741
mdv,2015,7269999.98093
mdv,2016,7539999.96185
mdv,2017,4469999.79019
mdv,2018,3019999.98093
mdv,2019,13579999.92371
mex,1960,9999.99978
mex,1961,9999.99978
mex,1962,9999.99978
mex,1963,9999.99978
mex,1964,59999.99866
mex,1965,59999.99866
mex,1966,90000.00358
mex,1967,5460000.03815
mex,1968,409999.99642
mex,1969,230000.00417
mex,1970,250000
mex,1971,430000.00715
mex,1972,790000.02146
mex,1973,1019999.98093
mex,1974,980000.01907
mex,1975,3140000.1049
mex,1976,2309999.94278
mex,1977,5170000.07629
mex,1978,4670000.07629
mex,1979,5389999.86649
mex,1980,7500000
mex,1981,10680000.30518
mex,1982,10850000.38147
mex,1983,46849998.47412
mex,1984,30629999.16077
mex,1985,19510000.22888
mex,1986,80779998.7793
mex,1987,34950000.76294
mex,1988,38830001.83105
mex,1989,25010000.22888
mex,1990,24069999.69482
mex,1991,45080001.83105
mex,1992,60590000.15259
mex,1993,80940002.44141
mex,1994,183089996.33789
mex,1995,288290008.54492
mex,1996,212839996.33789
mex,1997,41380001.06812
mex,1998,-56310001.37329
mex,1999,-27399999.61853
mex,2000,-92580001.83105
mex,2001,-11119999.88556
mex,2002,-6619999.88556
mex,2003,11300000.19073
mex,2004,13010000.22888
mex,2005,11810000.41962
mex,2006,21399999.61853
mex,2007,-45209999.08447
mex,2008,-54689998.62671
mex,2009,-30709999.08447
mex,2010,-46729999.54224
mex,2011,-50299999.23706
mex,2012,-49509998.32153
mex,2013,-38779998.7793
mex,2014,-36380001.06812
mex,2015,-125870002.74658
mex,2016,6159999.84741
mex,2017,8819999.69482
mex,2018,7460000.03815
mex,2019,8720000.26703
mhl,1992,5269999.98093
mhl,1993,5389999.86649
mhl,1994,3049999.95232
mhl,1995,5710000.03815
mhl,1996,13649999.61853
mhl,1997,5500000
mhl,1998,9399999.61853
mhl,1999,9229999.54224
mhl,2000,3109999.8951
mhl,2001,4210000.03815
mhl,2002,5070000.17166
mhl,2003,3440000.05722
mhl,2004,5800000.19073
mhl,2005,10260000.22888
mhl,2006,3119999.88556
mhl,2007,2109999.8951
mhl,2008,2430000.06676
mhl,2009,8300000.19073
mhl,2010,12590000.15259
mhl,2011,6239999.77112
mhl,2012,10069999.69482
mhl,2013,11239999.77112
mhl,2014,5960000.03815
mhl,2015,5519999.98093
mhl,2016,3869999.88556
mhl,2017,4690000.05722
mhl,2018,4070000.17166
mhl,2019,10409999.84741
mkd,1995,6110000.13351
mkd,1996,6099999.90463
mkd,1997,10000000
mkd,1998,10640000.34332
mkd,1999,25899999.61853
mkd,2000,7920000.07629
mkd,2001,20159999.84741
mkd,2002,3819999.93324
mkd,2003,4750000
mkd,2004,4239999.77112
mkd,2005,11270000.45776
mkd,2006,9460000.03815
mkd,2007,20180000.30518
mkd,2008,21389999.38965
mkd,2009,24149999.61853
mkd,2010,23049999.23706
mkd,2011,3950000.04768
mkd,2012,1899999.97616
mkd,2013,-589999.97377
mkd,2014,-3079999.92371
mkd,2015,-2710000.03815
mkd,2016,-3900000.09537
mkd,2017,-3849999.90463
mkd,2018,-3440000.05722
mkd,2019,-1299999.95232
mli,1975,9999.99978
mli,1976,109999.9994
mli,1977,159999.99642
mli,1978,6070000.17166
mli,1979,1899999.97616
mli,1980,4119999.88556
mli,1981,5050000.19073
mli,1982,4679999.82834
mli,1983,8550000.19073
mli,1984,1500000
mli,1985,3700000.04768
mli,1986,5320000.17166
mli,1987,8899999.61853
mli,1988,9810000.41962
mli,1989,27620000.83923
mli,1990,12279999.73297
mli,1991,16469999.31335
mli,1992,9979999.54224
mli,1993,9090000.15259
mli,1994,21920000.07629
mli,1995,47790000.91553
mli,1996,38069999.69482
mli,1997,26049999.23706
mli,1998,26920000.07629
mli,1999,25520000.45776
mli,2000,32180000.30518
mli,2001,23079999.92371
mli,2002,17020000.45776
mli,2003,14050000.19073
mli,2004,13689999.58038
mli,2005,23200000.76294
mli,2006,26739999.77112
mli,2007,9649999.61853
mli,2008,34520000.45776
mli,2009,35509998.32153
mli,2010,38290000.91553
mli,2011,44139999.38965
mli,2012,4519999.98093
mli,2013,50080001.83105
mli,2014,24290000.91553
mli,2015,20959999.08447
mli,2016,9239999.77112
mli,2017,19989999.77112
mli,2018,6469999.79019
mli,2019,8590000.15259
mlt,1970,9999.99978
mlt,1971,9999.99978
mlt,1973,90000.00358
mlt,1974,59999.99866
mlt,1975,19999.99955
mlt,1976,29999.99933
mlt,1977,59999.99866
mlt,1978,9999.99978
mlt,1979,9999.99978
mlt,1980,9999.99978
mlt,1982,9999.99978
mlt,1983,19999.99955
mlt,1984,39999.99911
mlt,1986,9999.99978
mlt,1988,19999.99955
mlt,1989,59999.99866
mlt,1990,219999.99881
mlt,1991,289999.99166
mlt,1992,300000.01192
mlt,1993,529999.97139
mlt,1994,90000.00358
mlt,1995,239999.99464
mlt,1996,370000.00477
mlt,1997,259999.99046
mlt,1998,280000.00119
mlt,1999,419999.98689
mlt,2000,419999.98689
mlt,2001,219999.99881
mlt,2002,180000.00715
mlt,2003,70000.0003
mlt,2004,59999.99866
mmr,1960,21510000.22888
mmr,1961,13600000.38147
mmr,1962,24489999.77112
mmr,1963,27149999.61853
mmr,1964,16760000.22888
mmr,1965,11789999.96185
mmr,1966,10340000.15259
mmr,1967,6469999.79019
mmr,1968,10439999.58038
mmr,1969,14760000.22888
mmr,1970,11939999.58038
mmr,1971,26659999.84741
mmr,1972,29639999.38965
mmr,1973,56270000.45776
mmr,1974,46369998.93188
mmr,1975,21649999.61853
mmr,1976,27309999.46594
mmr,1977,20549999.23706
mmr,1978,104019996.64307
mmr,1979,178039993.28613
mmr,1980,152460006.71387
mmr,1981,125379997.25342
mmr,1982,103930000.30518
mmr,1983,113389999.38965
mmr,1984,95410003.66211
mmr,1985,154039993.28613
mmr,1986,244139999.38965
mmr,1987,172000000
mmr,1988,259549987.79297
mmr,1989,71410003.66211
mmr,1990,61319999.69482
mmr,1991,84519996.64307
mmr,1992,72059997.55859
mmr,1993,68610000.61035
mmr,1994,133809997.55859
mmr,1995,114230003.35693
mmr,1996,35189998.62671
mmr,1997,14829999.92371
mmr,1998,16079999.92371
mmr,1999,34180000.30518
mmr,2000,51779998.7793
mmr,2001,69860000.61035
mmr,2002,49389999.38965
mmr,2003,43080001.83105
mmr,2004,26809999.46594
mmr,2005,25489999.77112
mmr,2006,30840000.15259
mmr,2007,30520000.45776
mmr,2008,42479999.54224
mmr,2009,48279998.7793
mmr,2010,46830001.83105
mmr,2011,46509998.32153
mmr,2012,92779998.7793
mmr,2013,2528320068.35938
mmr,2014,213919998.16895
mmr,2015,351130004.88281
mmr,2016,506820007.32422
mmr,2017,379070007.32422
mmr,2018,536900024.41406
mmr,2019,756929992.67578
mne,2006,170000.00179
mne,2007,3920000.07629
mne,2008,1850000.02384
mne,2009,2500000
mne,2010,870000.00477
mne,2011,4719999.79019
mne,2012,1139999.98569
mne,2013,600000.02384
mne,2014,500000
mne,2015,400000.00596
mne,2016,1120000.00477
mne,2017,159999.99642
mne,2018,280000.00119
mne,2019,239999.99464
mng,1985,259999.99046
mng,1986,340000.00358
mng,1987,500000
mng,1988,610000.01431
mng,1989,1309999.94278
mng,1990,1700000.04768
mng,1991,48740001.67847
mng,1992,43669998.16895
mng,1993,57529998.7793
mng,1994,71080001.83105
mng,1995,99930000.30518
mng,1996,103750000
mng,1997,77980003.35693
mng,1998,93989997.86377
mng,1999,94010002.13623
mng,2000,104510002.13623
mng,2001,81459999.08447
mng,2002,79010002.13623
mng,2003,67269996.64307
mng,2004,65569999.69482
mng,2005,56479999.54224
mng,2006,46919998.16895
mng,2007,51549999.23706
mng,2008,60700000.76294
mng,2009,74680000.30518
mng,2010,53889999.38965
mng,2011,83250000
mng,2012,110650001.52588
mng,2013,165160003.66211
mng,2014,104059997.55859
mng,2015,87010002.13623
mng,2016,175279998.7793
mng,2017,501079986.57227
mng,2018,62240001.67847
mng,2019,85800003.05176
mnp,1973,2200000.04768
mnp,1974,2059999.94278
mnp,1975,2059999.94278
mnp,1976,29999.99933
mnp,1977,70000.0003
mnp,1978,540000.02146
mnp,1979,39999.99911
mnp,1980,379999.99523
mnp,1981,2950000.04768
mnp,1982,4280000.20981
mnp,1983,2529999.97139
mnp,1984,6269999.98093
mnp,1985,3740000.00954
mnp,1986,11289999.96185
mnp,1987,9170000.07629
mnp,1988,2990000.00954
mnp,1990,7329999.92371
mnp,1991,19270000.45776
mnp,1992,5090000.15259
mnp,1993,4159999.84741
mnp,1994,9999.99978
mnp,1995,-200000.00298
mnp,1996,-1620000.00477
mnp,2000,9999.99978
moz,1968,9999.99978
moz,1975,400000.00596
moz,1977,2099999.90463
moz,1980,5070000.17166
moz,1981,119999.99732
moz,1982,7719999.79019
moz,1983,7489999.77112
moz,1984,6300000.19073
moz,1985,4349999.90463
moz,1986,15500000
moz,1987,17590000.15259
moz,1988,14819999.69482
moz,1989,51090000.15259
moz,1990,16950000.76294
moz,1991,15829999.92371
moz,1992,38689998.62671
moz,1993,18920000.07629
moz,1994,43319999.69482
moz,1995,39759998.32153
moz,1996,30049999.23706
moz,1997,38110000.61035
moz,1998,40610000.61035
moz,1999,63279998.7793
moz,2000,19950000.76294
moz,2001,33520000.45776
moz,2002,69660003.66211
moz,2003,35270000.45776
moz,2004,19409999.84741
moz,2005,14770000.45776
moz,2006,106830001.83106
moz,2007,27770000.45776
moz,2008,23719999.31335
moz,2009,60669998.16895
moz,2010,62849998.47412
moz,2011,48770000.45776
moz,2012,70300003.05176
moz,2013,98370002.74658
moz,2014,85279998.7793
moz,2015,62650001.52588
moz,2016,89470001.2207
moz,2017,148610000.61035
moz,2018,142940002.44141
moz,2019,91790000.91553
mrt,1974,1940000.05722
mrt,1975,230000.00417
mrt,1976,19999.99955
mrt,1977,2250000
mrt,1978,50000.00075
mrt,1979,189999.99762
mrt,1980,50000.00075
mrt,1981,2410000.08583
mrt,1982,8140000.34332
mrt,1983,3640000.1049
mrt,1984,1509999.99046
mrt,1985,3890000.1049
mrt,1986,10979999.54224
mrt,1987,4500000
mrt,1988,3930000.06676
mrt,1989,6550000.19073
mrt,1990,1889999.98569
mrt,1991,7639999.86649
mrt,1992,6630000.11444
mrt,1993,55279998.7793
mrt,1994,34069999.69482
mrt,1995,47700000.76294
mrt,1996,29819999.69482
mrt,1997,35459999.08447
mrt,1998,23700000.76294
mrt,1999,32639999.38965
mrt,2000,29940000.53406
mrt,2001,29600000.38147
mrt,2002,13020000.45776
mrt,2003,23930000.30518
mrt,2004,11100000.38147
mrt,2005,14720000.26703
mrt,2006,12079999.92371
mrt,2007,23450000.76294
mrt,2008,14489999.77112
mrt,2009,9630000.11444
mrt,2010,14560000.41962
mrt,2011,10140000.34332
mrt,2012,13380000.11444
mrt,2013,23600000.38147
mrt,2014,22459999.08447
mrt,2015,19920000.07629
mrt,2016,15579999.92371
mrt,2017,12729999.54224
mrt,2018,14159999.84741
mrt,2019,9119999.88556
mus,1976,19999.99955
mus,1977,170000.00179
mus,1978,239999.99464
mus,1979,3450000.04768
mus,1980,519999.98093
mus,1981,219999.99881
