geo,time,ne_con_totl_kd_zg
mar,2004,4.51886
mar,2005,3.47663
mar,2006,5.75627
mar,2007,4.65424
mar,2008,6.77321
mar,2009,5.84868
mar,2010,3.31895
mar,2011,5.00164
mar,2012,5.18211
mar,2013,3.43344
mar,2014,2.87318
mar,2015,2.31764
mar,2016,3.15467
mar,2017,3.34691
mar,2018,3.24074
mar,2019,2.58805
mar,2020,-2.53435
mda,1996,10.39382
mda,1997,11.79531
mda,1998,-2.0009
mda,1999,-15.76457
mda,2000,17.15737
mda,2001,4.35168
mda,2002,9.67084
mda,2003,15.35315
mda,2004,1.99171
mda,2005,13.77191
mda,2006,8.0233
mda,2007,3.88996
mda,2008,5.69418
mda,2009,-6.93713
mda,2010,7.33052
mda,2011,7.7207
mda,2012,0.88825
mda,2013,5.30855
mda,2014,4.39438
mda,2015,-2.2793
mda,2016,2.5965
mda,2017,4.66788
mda,2018,3.25503
mda,2019,2.90898
mda,2020,-5.81321
mdg,1961,0.41916
mdg,1962,3.69622
mdg,1963,2.00899
mdg,1964,2.43513
mdg,1965,-0.72505
mdg,1966,1.88006
mdg,1967,0.85491
mdg,1968,8.04592
mdg,1969,3.73766
mdg,1970,6.17462
mdg,1971,6.18786
mdg,1972,-2.44218
mdg,1973,-3.10389
mdg,1974,-3.13014
mdg,1975,0.38326
mdg,1976,-4.47203
mdg,1977,4.22969
mdg,1978,-1.53774
mdg,1979,12.09248
mdg,1980,4.72933
mdg,1981,-11.8259
mdg,1982,-1.25926
mdg,1983,-1.91148
mdg,1984,0.14699
mdg,1985,3.7008
mdg,1986,-1.49385
mdg,1987,-2.42142
mdg,1988,-0.13597
mdg,1989,-4.73732
mdg,1990,12.55711
mdg,1991,-6.74181
mdg,1992,0.25958
mdg,1993,3.20442
mdg,1994,-0.87268
mdg,1995,1.41913
mdg,1996,0.98573
mdg,1997,6.29612
mdg,1998,4.51992
mdg,1999,2.85087
mdg,2000,3.77184
mdg,2001,3.94432
mdg,2002,-2.05991
mdg,2003,12.67375
mdg,2004,2.09949
mdg,2005,1.9252
mdg,2006,-0.56693
mdg,2007,1.31882
mdg,2008,1.15801
mdg,2009,-0.53911
mdg,2010,3.00634
mdg,2011,2.31471
mdg,2012,2.55847
mdg,2013,6.12011
mdg,2014,-1.83017
mdg,2015,2.62226
mdg,2016,3.17169
mdg,2017,2.9249
mdg,2018,-2.50517
mdg,2019,2.7167
mdg,2020,3.56423
mdv,2015,15.87646
mdv,2016,10.01357
mdv,2017,6.45185
mdv,2018,10.21128
mdv,2019,2.36576
mdv,2020,-19.95456
mex,1961,4.10747
mex,1962,5.36736
mex,1963,7.12673
mex,1964,10.95738
mex,1965,38.71845
mex,1966,5.30955
mex,1967,6.64828
mex,1968,7.07238
mex,1969,6.40872
mex,1970,7.01478
mex,1971,4.99213
mex,1972,7.56853
mex,1973,7.1967
mex,1974,4.27264
mex,1975,5.71603
mex,1976,4.10503
mex,1977,2.42368
mex,1978,7.25163
mex,1979,8.96373
mex,1980,10.21232
mex,1981,7.75949
mex,1982,-1.85668
mex,1983,-4.20956
mex,1984,3.76612
mex,1985,2.92041
mex,1986,-1.96074
mex,1987,-0.30396
mex,1988,1.44839
mex,1989,5.71431
mex,1990,5.53279
mex,1991,4.75248
mex,1992,3.68402
mex,1993,0.44908
mex,1994,4.88221
mex,1995,-5.01772
mex,1996,3.68234
mex,1997,7.00581
mex,1998,5.52923
mex,1999,4.90069
mex,2000,6.44576
mex,2001,1.6436
mex,2002,1.48093
mex,2003,1.85776
mex,2004,3.89354
mex,2005,2.68572
mex,2006,3.86301
mex,2007,2.41091
mex,2008,1.02461
mex,2009,-4.91536
mex,2010,3.38571
mex,2011,3.30975
mex,2012,2.49824
mex,2013,1.56634
mex,2014,2.22064
mex,2015,2.56684
mex,2016,3.49535
mex,2017,2.80117
mex,2018,2.60656
mex,2019,0.12705
mex,2020,-8.56601
mhl,2005,0.74363
mhl,2006,-1.6146
mhl,2007,4.45318
mhl,2008,-4.44584
mhl,2009,-4.09213
mhl,2010,-0.60011
mhl,2011,2.75225
mhl,2012,3.40151
mhl,2013,4.45109
mhl,2014,-4.8221
mhl,2015,1.48572
mhl,2016,5.73555
mhl,2017,6.21999
mhl,2018,2.1451
mhl,2019,6.71351
mhl,2020,-16.30144
mkd,1991,-6.10021
mkd,1992,-10.34478
mkd,1993,6.13132
mkd,1994,6.88175
mkd,1995,5.8718
mkd,1996,0.96731
mkd,1997,0.62017
mkd,1998,3.63773
mkd,1999,4.3446
mkd,2000,2.8139
mkd,2001,-1.75147
mkd,2002,3.54058
mkd,2003,0.52131
mkd,2004,5.98119
mkd,2005,6.10621
mkd,2006,3.97232
mkd,2007,6.94359
mkd,2008,5.74915
mkd,2009,-2.64134
mkd,2010,2.30251
mkd,2011,-4.08261
mkd,2012,1.44245
mkd,2013,1.584
mkd,2014,2.35115
mkd,2015,4.32854
mkd,2016,2.14414
mkd,2017,1.21675
mkd,2018,3.2905
mkd,2019,3.519
mkd,2020,-3.57243
mli,1968,3.19143
mli,1969,0.15635
mli,1970,5.13557
mli,1971,2.47147
mli,1972,6.7541
mli,1973,-1.42842
mli,1974,8.82043
mli,1975,7.09315
mli,1976,10.53
mli,1977,0.64742
mli,1978,6.19383
mli,1979,8.19727
mli,1980,-4.35329
mli,1981,5.05938
mli,1982,-5.74104
mli,1983,3.3761
mli,1984,1.21663
mli,1985,15.54182
mli,1986,-4.54721
mli,1987,-7.01845
mli,1988,8.70326
mli,1989,-1.93991
mli,1990,-0.63295
mli,1991,14.98243
mli,1992,-7.11701
mli,1993,5.24178
mli,1994,-3.2384
mli,1995,1.68086
mli,1996,8.13274
mli,1997,-1.00757
mli,1998,11.56391
mli,1999,6.1619
mli,2000,0.07068
mli,2001,7.34058
mli,2002,-0.52583
mli,2003,6.54621
mli,2004,4.79928
mli,2005,5.9425
mli,2006,3.67847
mli,2007,5.97224
mli,2008,7.98898
mli,2009,5.20495
mli,2010,10.08442
mli,2011,3.81459
mli,2012,-1.55098
mli,2013,7.76385
mli,2014,8.25493
mli,2015,6.64323
mli,2016,5.93756
mli,2017,3.63392
mli,2018,2.84602
mli,2019,3.83054
mli,2020,2.2977
mlt,2001,1.98794
mlt,2002,-1.10386
mlt,2003,4.81736
mlt,2004,2.1619
mlt,2005,3.02847
mlt,2006,2.82062
mlt,2007,1.56756
mlt,2008,2.60221
mlt,2009,-0.04449
mlt,2010,1.68679
mlt,2011,3.36018
mlt,2012,1.44216
mlt,2013,2.3185
mlt,2014,3.70824
mlt,2015,2.39089
mlt,2016,1.34455
mlt,2017,2.97021
mlt,2018,9.35397
mlt,2019,6.9275
mlt,2020,-1.10095
mmr,2012,3.02518
mmr,2013,7.11876
mmr,2014,11.02333
mmr,2015,12.34037
mmr,2016,7.74246
mmr,2017,4.1251
mmr,2018,4.52104
mmr,2019,1.49941
mmr,2020,2
mne,2007,11.62136
mne,2008,9.39568
mne,2009,-11.30801
mne,2010,1.50131
mne,2011,0.2988
mne,2012,-2.49455
mne,2013,1.53305
mne,2014,2.57158
mne,2015,2.16413
mne,2016,4.4807
mne,2017,2.85382
mne,2018,4.92779
mne,2019,2.64572
mne,2020,-3.56345
mng,2011,15.73466
mng,2012,14.28108
mng,2013,15.50819
mng,2014,7.45283
mng,2015,5.51373
mng,2016,3.99003
mng,2017,2.89508
mng,2018,9.59931
mng,2019,7.02411
mng,2020,4.49118
moz,1981,0.38482
moz,1982,-1.95888
moz,1983,-15.62561
moz,1984,-7.67639
moz,1985,-6.9352
moz,1986,1.26751
moz,1987,10.22226
moz,1988,3.42186
moz,1989,7.74245
moz,1990,-3.87396
moz,1991,1.46181
moz,1992,-6.95615
moz,1993,7.45866
moz,1994,10.19895
moz,1995,-6.97708
moz,1996,7.66435
moz,1997,8.71939
moz,1998,7.10218
moz,1999,6.23993
moz,2000,1.09623
moz,2001,3.37958
moz,2002,33.05256
moz,2003,6.07498
moz,2004,5.16231
moz,2005,6.69483
moz,2006,5.58857
moz,2007,7.55205
moz,2008,5.83828
moz,2009,6.46586
moz,2010,5.15931
moz,2011,6.94404
moz,2012,13.35682
moz,2013,9.99749
moz,2014,9.13292
moz,2015,3.53881
moz,2016,10.64567
moz,2017,1.39046
moz,2018,1.45026
moz,2019,3.26206
moz,2020,-7.20083
mrt,1965,11.91552
mrt,1966,-3.11402
mrt,1967,3.04665
mrt,1968,6.6127
mrt,1969,2.96981
mrt,1970,13.98874
mrt,1971,1.98085
mrt,1972,0.38201
mrt,1973,3.96896
mrt,1974,32.17607
mrt,1975,8.8733
mrt,1976,38.10747
mrt,1977,-8.01015
mrt,1978,-13.25394
mrt,1979,-2.38025
mrt,1980,-3.31961
mrt,1981,2.91189
mrt,1982,8.69664
mrt,1983,-9.73419
mrt,1984,-9.57148
mrt,1985,-6.07165
mrt,1986,11.27687
mrt,1987,-1.88291
mrt,1988,-6.63006
mrt,1989,13.67666
mrt,1990,4.69804
mrt,1991,-11.31916
mrt,1992,-10.30951
mrt,1993,-1.37033
mrt,1994,8.80771
mrt,1995,-1.38161
mrt,1996,11.54589
mrt,1997,-3.90269
mrt,1998,13.28366
mrt,1999,4.81006
mrt,2000,1.54779
mrt,2001,0.26906
mrt,2002,4.15478
mrt,2003,3.96783
mrt,2004,2.40961
mrt,2005,2.98167
mrt,2006,4.37812
mrt,2007,7.14268
mrt,2008,6.44704
mrt,2009,2.50808
mrt,2010,3.40798
mrt,2011,0.76275
mrt,2012,8.6605
mrt,2013,1.87445
mrt,2014,3.28488
mrt,2015,4.64068
mrt,2016,4.00175
mrt,2017,3.31755
mrt,2018,1.55094
mrt,2019,2.41527
mrt,2020,3.85026
mus,1977,5.83018
mus,1978,3.105
mus,1979,0.33209
mus,1980,-4.22807
mus,1981,-1.58891
mus,1982,3.19954
mus,1983,2.0835
mus,1984,4.32201
mus,1985,3.92716
mus,1986,5.80475
mus,1987,17.00226
mus,1988,7.93459
mus,1989,6.52436
mus,1990,5.29461
mus,1991,5.20752
mus,1992,4.89659
mus,1993,5.52096
mus,1994,5.39278
mus,1995,4.59823
mus,1996,5.12511
mus,1997,3.11688
mus,1998,5.80948
mus,1999,4.35515
mus,2000,4.81517
mus,2001,3.16266
mus,2002,3.84762
mus,2003,4.294
mus,2004,7.51532
mus,2005,6.67436
mus,2006,5.6296
mus,2007,3.18005
mus,2008,5.5852
mus,2009,2.56623
mus,2010,2.63045
mus,2011,2.5149
mus,2012,2.74572
mus,2013,2.50303
mus,2014,2.94733
mus,2015,2.90285
mus,2016,2.93941
mus,2017,2.93996
mus,2018,3.38403
mus,2019,3.00865
mus,2020,-15.73681
mys,1961,6.55327
mys,1962,5.01433
mys,1963,4.45332
mys,1964,7.00625
mys,1965,5.94595
mys,1966,5.04141
mys,1967,0.95213
mys,1968,1.32477
mys,1969,5.80195
mys,1970,5.02431
mys,1971,6.55361
mys,1972,7.40535
mys,1973,7.92341
mys,1974,10.14343
mys,1975,0.90102
mys,1976,6.30138
mys,1977,10.07267
mys,1978,9.36527
mys,1979,8.88605
mys,1980,15.10561
mys,1981,6.84247
mys,1982,4.52567
mys,1983,3.51269
mys,1984,3.74824
mys,1985,0.07745
mys,1986,-7.57143
mys,1987,1.9195
mys,1988,10.7212
mys,1989,11.12642
mys,1990,10.60539
mys,1991,9.59711
mys,1992,4.71214
mys,1993,6.70691
mys,1994,9.06595
mys,1995,10.48298
mys,1996,5.6291
mys,1997,4.57388
mys,1998,-9.97514
mys,1999,5.65384
mys,2000,10.22232
mys,2001,5.41708
mys,2002,5.53115
mys,2003,8.22181
mys,2004,9.36325
mys,2005,8.54378
mys,2006,6.37896
mys,2007,9.94647
mys,2008,8.33265
mys,2009,1.45983
mys,2010,5.8656
mys,2011,8.37721
mys,2012,7.70895
mys,2013,6.94054
mys,2014,6.42326
mys,2015,5.70971
mys,2016,4.91425
mys,2017,6.67377
mys,2018,7.12584
mys,2019,6.62806
mys,2020,-2.91745
nam,1981,34.10747
nam,1982,2.20242
nam,1983,-3.3831
nam,1984,3.21752
nam,1985,-8.81034
nam,1986,6.38017
nam,1987,13.99902
nam,1988,-4.11777
nam,1989,1.698
nam,1990,-12.01642
nam,1991,13.78868
nam,1992,-0.67931
nam,1993,0.05573
nam,1994,0.90006
nam,1995,2.94494
nam,1996,8.30095
nam,1997,6.51109
nam,1998,3.50243
nam,1999,2.19443
nam,2000,4.54686
nam,2001,7.36747
nam,2002,-1.7495
nam,2003,6.98885
nam,2004,2.65503
nam,2005,-0.89613
nam,2006,9.24194
nam,2007,7.67685
nam,2008,12.0272
nam,2009,10.95595
nam,2010,-3.73547
nam,2011,8.24117
nam,2012,7.80022
nam,2013,8.19419
nam,2014,4.3642
nam,2015,13.27074
nam,2016,11.63002
nam,2017,-5.55605
nam,2018,-0.20517
nam,2019,0.70005
nam,2020,-7.91382
ner,1991,2.45044
ner,1992,-3.81198
ner,1993,6.92397
ner,1994,-0.05881
ner,1995,5.59995
ner,1996,-5.1877
ner,1997,4.0593
ner,1998,4.82402
ner,1999,3.01481
ner,2000,-1.64627
ner,2001,6.00908
ner,2002,4.64855
ner,2003,3.54185
ner,2004,1.3494
ner,2005,1.87499
ner,2006,4.25661
ner,2007,3.92884
ner,2008,2.48568
ner,2009,7.06675
ner,2010,3.91514
ner,2011,4.40548
ner,2012,6.84635
ner,2013,4.6752
ner,2014,6.01178
ner,2015,4.9489
ner,2016,7.55611
ner,2017,7.49531
ner,2018,6.25644
ner,2019,4.47849
ner,2020,4.28833
nga,1982,-11.42734
nga,1983,-22.37807
nga,1984,5.87055
nga,1985,22.2582
nga,1986,-9.10179
nga,1987,-5.40659
nga,1988,6.85022
nga,1989,-7.36452
nga,1990,23.21444
nga,1991,5.79706
nga,1992,16.62069
nga,1993,-8.02937
nga,1994,-9.60898
nga,1995,4.8373
nga,1996,19.58875
nga,1997,-3.1434
nga,1998,-0.29103
nga,1999,-8.32171
nga,2000,1.76561
nga,2001,57.70378
nga,2002,15.09713
nga,2003,10.349
nga,2004,4.93134
nga,2005,12.63214
nga,2006,-11.15602
nga,2007,39.02633
nga,2008,-13.76356
nga,2009,18.29279
nga,2010,3.38438
nga,2011,-2.16799
nga,2012,-0.24167
nga,2013,17.23542
nga,2014,-0.10024
nga,2015,0.29026
nga,2016,-6.44827
nga,2017,-1.44101
nga,2018,7.03228
nga,2019,-0.20467
nga,2020,7.42057
nic,1961,7.95662
nic,1962,11.11055
nic,1963,7.96971
nic,1964,9.08062
nic,1965,9.69728
nic,1966,2.63598
nic,1967,10.96113
nic,1968,-0.68204
nic,1969,1.85289
nic,1970,1.54398
nic,1971,2.10178
nic,1972,2.26188
nic,1973,5.10993
nic,1974,7.72264
nic,1975,6.32247
nic,1976,5.22522
nic,1977,7.599
nic,1978,-3.1399
nic,1979,-22.85643
nic,1980,20.72861
nic,1981,-8.82411
nic,1982,-5.71518
nic,1983,7.08492
nic,1984,3.45569
nic,1985,-1.55362
nic,1986,-2.49383
nic,1987,1.09237
nic,1988,0.49979
nic,1989,-10.47001
nic,1990,-1.5856
nic,1991,8.63141
nic,1992,2.6279
nic,1993,-3.01458
nic,1994,1.33611
nic,1995,4.27905
nic,1996,3.77662
nic,1997,4.41744
nic,1998,5.15396
nic,1999,4.49131
nic,2000,5.21192
nic,2001,4.11827
nic,2002,3.61956
nic,2003,2.10445
nic,2004,2.14874
nic,2005,3.57912
nic,2006,2.71929
nic,2007,3.90128
nic,2008,3.89743
nic,2009,1.71127
nic,2010,2.8965
nic,2011,2.77175
nic,2012,4.07553
nic,2013,4.06816
nic,2014,4.50531
nic,2015,5.30013
nic,2016,6.11877
nic,2017,2.5087
nic,2018,-4.17014
nic,2019,-1.07083
nic,2020,-0.14599
nld,1970,6.77958
nld,1971,3.87502
nld,1972,2.73724
nld,1973,4.11312
nld,1974,3.15985
nld,1975,3.40452
nld,1976,5.27307
nld,1977,4.11668
nld,1978,4.21607
nld,1979,2.31051
nld,1980,2.46782
nld,1981,-0.84038
nld,1982,-0.40328
nld,1983,1.83643
nld,1984,0.20448
nld,1985,2.18454
nld,1986,2.04522
nld,1987,2.66281
nld,1988,1.44008
nld,1989,2.6183
nld,1990,3.46528
nld,1991,2.66951
nld,1992,1.29583
nld,1993,1.25172
nld,1994,1.98264
nld,1995,2.61353
nld,1996,2.99473
nld,1997,3.87979
nld,1998,5.13738
nld,1999,4.84725
nld,2000,3.55925
nld,2001,2.75681
nld,2002,2.11353
nld,2003,0.76138
nld,2004,0.37227
nld,2005,1.00535
nld,2006,2.50246
nld,2007,2.2866
nld,2008,1.66551
nld,2009,0.34549
nld,2010,0.40114
nld,2011,-0.10802
nld,2012,-1.14698
nld,2013,-0.60649
nld,2014,0.44077
nld,2015,1.23367
nld,2016,1.20165
nld,2017,1.70183
nld,2018,2.00808
nld,2019,1.56044
nld,2020,-3.86847
nor,1971,5.8503
nor,1972,3.16848
nor,1973,3.92704
nor,1974,3.13213
nor,1975,5.86987
nor,1976,6.0023
nor,1977,5.6986
nor,1978,0.16328
nor,1979,4.45084
nor,1980,2.71254
nor,1981,1.18095
nor,1982,1.50613
nor,1983,2.27777
nor,1984,2.7098
nor,1985,7.35701
nor,1986,4.27168
nor,1987,0.69868
nor,1988,-1.79347
nor,1989,0.44916
nor,1990,1.79068
nor,1991,3.18351
nor,1992,3.47231
nor,1993,2.68465
nor,1994,2.79589
nor,1995,2.61731
nor,1996,5.27187
nor,1997,3.05844
nor,1998,3.04263
nor,1999,3.55566
nor,2000,3.54097
nor,2001,2.65951
nor,2002,3.28974
nor,2003,2.54657
nor,2004,4.07304
nor,2005,3.6192
nor,2006,4.08812
nor,2007,4.26614
nor,2008,1.95635
nor,2009,1.39892
nor,2010,3.26347
nor,2011,1.93642
nor,2012,2.82079
nor,2013,2.1781
nor,2014,2.2845
nor,2015,2.6014
nor,2016,1.54366
nor,2017,2.11592
nor,2018,1.19881
nor,2019,1.15516
nor,2020,-3.59179
npl,2002,3.94129
npl,2003,3.86167
npl,2004,1.75946
npl,2005,4.31933
npl,2006,4.9141
npl,2007,3.56887
npl,2008,1.48084
npl,2009,6.09949
npl,2010,5.69247
npl,2011,1.89281
npl,2012,2.59456
npl,2013,2.10985
npl,2014,3.73394
npl,2015,3.36602
npl,2016,2.629
npl,2017,2.46408
npl,2018,5.77325
npl,2019,8.29018
npl,2020,3.61665
nzl,1971,0.85569
nzl,1972,6.85173
nzl,1973,7.5242
nzl,1974,4.8782
nzl,1975,0.44495
nzl,1976,-2.72339
nzl,1977,-1.60635
nzl,1978,2.46813
nzl,1979,-0.67728
nzl,1980,0.03995
nzl,1981,1.99263
nzl,1982,-0.90955
nzl,1983,2.99201
nzl,1984,3.35048
nzl,1985,1.42681
nzl,1986,3.2415
nzl,1987,2.37521
nzl,1988,2.14623
nzl,1989,2.12816
nzl,1990,0.58338
nzl,1991,-2.00423
nzl,1992,0.54282
nzl,1993,3.23124
nzl,1994,4.62373
nzl,1995,4.01733
nzl,1996,4.08644
nzl,1997,2.79011
nzl,1998,2.62164
nzl,1999,2.70998
nzl,2000,1.36918
nzl,2001,3.02776
nzl,2002,4.16202
nzl,2003,5.83731
nzl,2004,5.22323
nzl,2005,5.22872
nzl,2006,3.16883
nzl,2007,4.03866
nzl,2008,0.40386
nzl,2009,1.0246
nzl,2010,2.13076
nzl,2011,2.80976
nzl,2012,1.68783
nzl,2013,3.44207
nzl,2014,3.31498
nzl,2015,3.74618
nzl,2016,5.46991
nzl,2017,4.59923
nzl,2018,4.23875
nzl,2019,3.58137
nzl,2020,1.92122
omn,1999,-1.11303
omn,2000,2.77952
omn,2001,5.66346
omn,2002,2.6521
omn,2003,8.01541
omn,2004,8.70396
omn,2005,6.47581
omn,2006,5.35858
omn,2007,13.72157
omn,2008,4.71019
omn,2009,10.64816
omn,2010,5.84615
omn,2011,9.15462
omn,2012,14.15774
omn,2013,6.4117
omn,2014,5.148
omn,2015,0.22806
omn,2016,-1.34327
omn,2017,5.9417
omn,2018,1.5782
omn,2019,-1.40239
omn,2020,-1.01369
pak,1987,4.94807
pak,1988,9.25304
pak,1989,3.78098
pak,1990,3.15606
pak,1991,-1.18942
pak,1992,9.55148
pak,1993,4.32496
pak,1994,1.31411
pak,1995,6.8378
pak,1996,7.07884
pak,1997,2.47261
pak,1998,2.20709
pak,1999,5.5864
pak,2000,1.21171
pak,2001,2.52154
pak,2002,3.01805
pak,2003,3.65362
pak,2004,5.84204
pak,2005,10.10277
pak,2006,6.363
pak,2007,3.67864
pak,2008,3.05239
pak,2009,0.94787
pak,2010,1.86997
pak,2011,4.04564
pak,2012,5.29644
pak,2013,3.05928
pak,2014,5.08128
pak,2015,3.5229
pak,2016,7.6977
pak,2017,8.09111
pak,2018,6.51074
pak,2019,2.77624
pak,2020,-2.8002
pan,1961,7.16603
pan,1962,6.18219
pan,1963,10.71768
pan,1964,6.43915
pan,1965,8.38879
pan,1966,2.45581
pan,1967,8.33485
pan,1968,3.15119
pan,1969,10.91973
pan,1970,6.09435
pan,1971,8.04046
pan,1972,3.52899
pan,1973,2.56232
pan,1974,9.12277
pan,1975,0.20719
pan,1976,0.93042
pan,1977,6.26857
pan,1978,9.73494
pan,1979,5.46333
pan,1980,4.93879
pan,1981,16.59056
pan,1982,-3.90016
pan,1983,4.7596
pan,1984,12.69041
pan,1985,7.83815
pan,1986,4.35184
pan,1987,-0.1014
pan,1988,-11.25888
pan,1989,16.30642
pan,1990,-9.82424
pan,1991,15.9
pan,1992,4.36943
pan,1993,3.95534
pan,1994,-2.18595
pan,1995,-3.26013
pan,1996,1.64217
pan,1997,6.79289
pan,1998,16.11823
pan,1999,0.61266
pan,2000,0.17193
pan,2001,3.92977
pan,2002,7.29549
pan,2003,7.31934
pan,2004,3.94307
pan,2005,8.06416
pan,2006,4.56202
pan,2007,1.39839
pan,2008,5.64132
pan,2009,3.23614
pan,2010,6.86937
pan,2011,5.46069
pan,2012,3.19513
pan,2013,6.93486
pan,2014,6.51736
pan,2015,3.59882
pan,2016,7.57148
pan,2017,3.04585
pan,2018,4.00243
pan,2019,3.59278
per,1961,5.87173
per,1962,11.17571
per,1963,8.58516
per,1964,7.15223
per,1965,6.9534
per,1966,8.48306
per,1967,6.47429
per,1968,-0.26688
per,1969,3.77806
per,1970,2.6975
per,1971,4.90177
per,1972,2.92009
per,1973,7.26063
per,1974,8.7683
per,1975,4.57016
per,1976,1.53825
per,1977,0.62682
per,1978,-8.93861
per,1979,-1.98946
per,1980,9.90265
per,1981,5.72096
per,1982,-0.36423
per,1983,-6.08343
per,1984,1.01157
per,1985,2.20953
per,1986,13.76189
per,1987,10.36655
per,1988,-9.53087
per,1989,-16.74697
per,1990,-1.95
per,1991,3.48324
per,1992,-0.27251
per,1993,4.25295
per,1994,9.35364
per,1995,9.38134
per,1996,2.63532
per,1997,4.15653
per,1998,-1.35564
per,1999,-0.72308
per,2000,2.61036
per,2001,0.73176
per,2002,4.14731
per,2003,2.71149
per,2004,3.49841
per,2005,4.44999
per,2006,6.42191
per,2007,7.9827
per,2008,8.2976
per,2009,4.36207
per,2010,8.30031
per,2011,7.22842
per,2012,7.55928
per,2013,6.00159
per,2014,4.56916
per,2015,4.63732
per,2016,3.96998
per,2017,2.7424
per,2018,3.64885
per,2019,3.30219
per,2020,-6.05997
phl,1961,4.98727
phl,1962,5.43869
phl,1963,6.14211
phl,1964,4.00575
phl,1965,4.83662
phl,1966,4.66206
phl,1967,5.54264
phl,1968,4.84067
phl,1969,4.14058
phl,1970,3.28035
phl,1971,3.9479
phl,1972,4.25238
phl,1973,6.39565
phl,1974,5.98144
phl,1975,5.14824
phl,1976,4.64125
phl,1977,4.75099
phl,1978,4.95681
phl,1979,4.71782
phl,1980,4.42105
phl,1981,2.02243
phl,1982,4.21219
phl,1983,-0.0439
phl,1984,-0.87541
phl,1985,-0.52538
phl,1986,2.64371
phl,1987,3.5864
phl,1988,6.02746
phl,1989,4.86305
phl,1990,5.43842
phl,1991,1.79108
phl,1992,2.59616
phl,1993,2.99249
phl,1994,3.2812
phl,1995,3.25716
phl,1996,3.74233
phl,1997,4.27702
phl,1998,4.42632
phl,1999,2.87434
phl,2000,4.32833
phl,2001,3.23665
phl,2002,3.97822
phl,2003,5.24112
phl,2004,5.45927
phl,2005,4.27747
phl,2006,5.07943
phl,2007,5.0849
phl,2008,3.44399
phl,2009,3.54219
phl,2010,3.66415
phl,2011,5.0854
phl,2012,7.87762
phl,2013,5.70221
phl,2014,5.49955
phl,2015,6.63483
phl,2016,7.43962
phl,2017,6.03071
phl,2018,6.78763
phl,2019,6.32763
phl,2020,-5.23921
png,1962,6.56013
png,1963,3.41896
png,1964,8.38658
png,1965,10.25449
png,1966,6.37304
png,1967,4.47548
png,1968,5.12369
png,1969,6.01436
png,1970,2.90513
png,1971,3.65538
png,1972,5.60765
png,1973,2.14706
png,1974,2.35798
png,1975,1.85573
png,1976,-1.25078
png,1977,3.42972
png,1978,6.084
png,1979,0.92773
png,1980,1.68172
png,1981,-1.04268
png,1982,-3.34268
png,1983,1.04179
png,1984,0.0372
png,1985,6.73111
png,1986,-2.28471
png,1987,3.20412
png,1988,-0.20731
png,1989,0.64794
png,1990,-10.57054
png,1991,9.40213
png,1992,8.65941
png,1993,6.17112
png,1994,5.08098
png,1995,-14.63434
png,1996,20.78338
png,1997,9.72876
png,1998,-4.28844
png,1999,0.18468
png,2000,-21.05984
png,2001,-7.30768
png,2002,20.26893
png,2003,-16.5103
png,2004,10.47196
pol,1996,7.28637
pol,1997,6.2851
pol,1998,4.28508
pol,1999,5.03279
pol,2000,4.01254
pol,2001,2.42394
pol,2002,3.46499
pol,2003,1.84322
pol,2004,4.2111
pol,2005,2.17791
pol,2006,4.90935
pol,2007,5.07681
pol,2008,6.12835
pol,2009,3.42008
pol,2010,2.78707
pol,2011,1.73497
pol,2012,0.28561
pol,2013,0.7662
pol,2014,2.83905
pol,2015,3.40755
pol,2016,3.47751
pol,2017,4.23034
pol,2018,4.27504
pol,2019,4.47823
pol,2020,-1.06359
pri,1965,8.15521
pri,1966,8.91469
pri,1967,2.16701
pri,1968,7.15107
pri,1969,9.0508
pri,1970,14.75123
pri,1971,3.48771
pri,1972,13.45304
pri,1973,6.97184
pri,1974,-2.13455
pri,1975,0.39022
pri,1976,82.97166
pri,1977,-38.17724
pri,1978,5.35011
pri,1979,4.46062
pri,1980,0.83749
pri,1981,-0.93512
pri,1982,-0.97085
pri,1983,3.15433
pri,1984,5.15928
pri,1985,4.75199
pri,1986,4.35614
pri,1987,5.81723
pri,1988,4.60285
pri,1989,2.55291
pri,1990,2.33407
pri,1991,-1.03647
pri,1992,2.98709
pri,1993,4.19434
pri,1994,4.07694
pri,1995,-8.24775
pri,1996,21.80771
pri,1997,5.67336
pri,1998,3.93066
pri,1999,5.20711
pri,2000,1.65972
pri,2001,1.28016
pri,2002,3.08147
pri,2003,3.49726
pri,2004,7.08146
pri,2005,2.95133
pri,2006,0.77529
pri,2007,0.98278
pri,2008,-1.748
pri,2009,-2.00829
pri,2010,0.64342
pri,2011,0.92958
pri,2012,2.23373
pri,2013,1.0985
pri,2014,-1.55431
pri,2015,-3.89901
pri,2016,-2.9899
pri,2017,-0.2232
pri,2018,-0.70093
pri,2019,4.04378
pri,2020,-7.96449
prt,1971,11.82153
prt,1972,4.62606
prt,1973,11.45021
prt,1974,10.73271
prt,1975,0.15792
prt,1976,4.01748
prt,1977,2.30381
prt,1978,-0.95977
prt,1979,1.21612
prt,1980,4.75728
prt,1981,3.27937
prt,1982,2.5739
prt,1983,-0.24919
prt,1984,-2.34198
prt,1985,1.85377
prt,1986,5.97159
prt,1987,4.96246
prt,1988,7.21379
prt,1989,3.71945
prt,1990,5.92208
prt,1991,5.43665
prt,1992,3.41385
