geo,time,ny_adj_nnty_pc_kd
cri,1973,4996.61445
cri,1974,4793.58919
cri,1975,4962.15855
cri,1976,5318.96182
cri,1977,6005.67633
cri,1978,6032.41661
cri,1979,5934.92211
cri,1980,5718.75385
cri,1981,4747.6198
cri,1982,4252.36757
cri,1983,4589.83856
cri,1984,5003.93425
cri,1985,5047.53274
cri,1986,5534.07544
cri,1987,5288.87569
cri,1988,5268.40535
cri,1989,5270.51101
cri,1990,5401.3278
cri,1991,5323.53496
cri,1992,5748.44865
cri,1993,6068.08013
cri,1994,6346.45252
cri,1995,6485.94072
cri,1996,6364.00473
cri,1997,6606.37584
cri,1998,6912.18068
cri,1999,6780.95098
cri,2000,6712.52121
cri,2001,6831.99558
cri,2002,6894.86429
cri,2003,7098.1014
cri,2004,7243.71347
cri,2005,7345.6906
cri,2006,7666.16582
cri,2007,8145.04322
cri,2008,8374.31437
cri,2009,8637.62069
cri,2010,8884.41735
cri,2011,9053.4827
cri,2012,9579.82865
cri,2013,9769.96114
cri,2014,10081.43642
cri,2015,10543.72063
cri,2016,10969.18273
cri,2017,11131.35598
cri,2018,11202.76235
cri,2019,11265.92716
cub,1970,2535.40266
cub,1971,2704.87796
cub,1972,2785.62075
cub,1973,2831.697
cub,1974,2813.86487
cub,1975,3025.83813
cub,1976,3152.13917
cub,1977,3390.73309
cub,1978,3586.64076
cub,1979,3592.23108
cub,1980,3390.4217
cub,1981,4010.67511
cub,1982,4338.24216
cub,1983,4562.1891
cub,1984,4902.57487
cub,1985,5022.58941
cub,1986,4750.44762
cub,1987,4664.84292
cub,1988,4838.37178
cub,1989,4826.18932
cub,1990,4758.92477
cub,1991,4240.92553
cub,1992,3512.52326
cub,1993,3064.27945
cub,1994,3101.22969
cub,1995,3021.60975
cub,1996,3212.22043
cub,1997,3270.02196
cub,1998,3225.5261
cub,1999,3384.16869
cub,2000,3459.41938
cub,2001,3588.43395
cub,2002,3662.97544
cub,2003,3869.14317
cub,2004,4073.93837
cub,2005,4454.51626
cub,2006,5073.27408
cub,2007,5276.73445
cub,2008,5153.58858
cub,2009,5344.92464
cub,2010,5690.83797
cub,2011,5702.6348
cub,2012,5984.46211
cub,2013,6144.113
cub,2014,6310.07057
cub,2015,6607.43519
cub,2016,6813.30673
cub,2017,6892.17008
cub,2018,6952.44192
cyp,1976,6195.55524
cyp,1977,7546.64091
cyp,1978,8007.43427
cyp,1979,9119.59151
cyp,1980,9530.07063
cyp,1981,9200.52839
cyp,1982,9778.36244
cyp,1983,10073.90608
cyp,1984,11264.95906
cyp,1985,11681.78811
cyp,1986,11594.73217
cyp,1987,12554.07874
cyp,1988,13648.74605
cyp,1989,14940.136
cyp,1990,15212.68657
cyp,1991,14380.33382
cyp,1992,15939.74707
cyp,1993,14501.35479
cyp,1994,15153.85442
cyp,1995,15551.29467
cyp,1996,15462.17418
cyp,1997,15513.29648
cyp,1998,18175.8385
cyp,1999,17262.2951
cyp,2000,17516.91077
cyp,2001,18690.82331
cyp,2002,19330.68313
cyp,2003,20284.64803
cyp,2004,20775.47888
cyp,2005,21292.59154
cyp,2006,21763.61981
cyp,2007,22326.06219
cyp,2008,23669.49859
cyp,2009,22900.55953
cyp,2010,22330.77714
cyp,2011,22755.08652
cyp,2012,20767.53664
cyp,2013,19108.55872
cyp,2014,18576.14148
cyp,2015,20097.61343
cyp,2016,20926.80604
cyp,2017,22326.00904
cyp,2018,23073.5012
cyp,2019,23583.42141
cze,1993,7743.29876
cze,1994,8097.09086
cze,1995,8393.37384
cze,1996,8875.91889
cze,1997,8784.03929
cze,1998,8990.56545
cze,1999,9049.24366
cze,2000,9215.76764
cze,2001,9607.70597
cze,2002,9937.80389
cze,2003,10347.0737
cze,2004,10773.24323
cze,2005,11424.82834
cze,2006,11782.41489
cze,2007,12412.74027
cze,2008,12481.48806
cze,2009,11701.06385
cze,2010,11668.84091
cze,2011,11614.59156
cze,2012,11712.63569
cze,2013,11789.24583
cze,2014,12153.28285
cze,2015,12904.78563
cze,2016,13311.73469
cze,2017,14141.49442
cze,2018,14573.27916
cze,2019,14851.88528
deu,1970,15376.42131
deu,1971,15839.25076
deu,1972,16440.85486
deu,1973,17124.42668
deu,1974,16985.10659
deu,1975,16917.75731
deu,1976,17802.48777
deu,1977,18416.24942
deu,1978,19212.59736
deu,1979,19700.77204
deu,1980,19505.45858
deu,1981,19129.78889
deu,1982,19066.02805
deu,1983,19564.88861
deu,1984,20194.86201
deu,1985,20751.47167
deu,1986,21871.9666
deu,1987,22297.02768
deu,1988,23205.21386
deu,1989,23801.40978
deu,1990,24904.6667
deu,1991,25628.20114
deu,1992,26053.73362
deu,1993,25543.34231
deu,1994,26060.95323
deu,1995,26560.95226
deu,1996,26673.0658
deu,1997,26912.84075
deu,1998,27482.21053
deu,1999,27958.26345
deu,2000,28254.45065
deu,2001,28660.26145
deu,2002,28407.30074
deu,2003,28395.40148
deu,2004,29327.34995
deu,2005,29472.93821
deu,2006,30857.82854
deu,2007,31756.41678
deu,2008,31459.80856
deu,2009,30205.57596
deu,2010,31469.4548
deu,2011,33299.31247
deu,2012,33223.42574
deu,2013,33307.03704
deu,2014,33974.10339
deu,2015,34643.35851
deu,2016,35462.85006
deu,2017,36054.0971
deu,2018,36480.09637
deu,2019,36752.70137
dji,2013,1942.20107
dji,2014,2208.66442
dji,2015,2282.58925
dji,2016,2689.40918
dji,2017,2578.87955
dji,2018,2737.95419
dma,2015,6140.12877
dnk,1970,21831.94169
dnk,1971,22155.3353
dnk,1972,22981.15172
dnk,1973,24489.27156
dnk,1974,23040.04021
dnk,1975,23209.74525
dnk,1976,24641.35397
dnk,1977,25221.07087
dnk,1978,26175.54487
dnk,1979,26457.33553
dnk,1980,25441.54248
dnk,1981,24753.04331
dnk,1982,25341.55989
dnk,1983,26156.31123
dnk,1984,27080.52036
dnk,1985,28154.98959
dnk,1986,30182.92076
dnk,1987,30335.96975
dnk,1988,29942.41402
dnk,1989,29850.7268
dnk,1990,30218.4167
dnk,1991,30370.08358
dnk,1992,31287.8427
dnk,1993,31204.32588
dnk,1994,32824.64261
dnk,1995,33715.66345
dnk,1996,34622.97527
dnk,1997,35542.11447
dnk,1998,36355.59544
dnk,1999,37262.62086
dnk,2000,37913.08903
dnk,2001,38333.3158
dnk,2002,38442.54975
dnk,2003,38553.6786
dnk,2004,40074.58006
dnk,2005,41628.18251
dnk,2006,43244.76505
dnk,2007,42788.42435
dnk,2008,42326.68321
dnk,2009,40320.61744
dnk,2010,41989.71816
dnk,2011,42156.78159
dnk,2012,42354.2938
dnk,2013,43567.8742
dnk,2014,44926.26997
dnk,2015,45791.26746
dnk,2016,46505.93387
dnk,2017,47444.44945
dnk,2018,48181.39737
dnk,2019,49138.21098
dom,1971,1707.44454
dom,1972,1893.72843
dom,1973,2017.94762
dom,1974,2067.56933
dom,1975,2249.51494
dom,1976,2148.9347
dom,1977,2187.22267
dom,1978,2151.0909
dom,1979,2136.38662
dom,1980,2197.40055
dom,1981,2195.37894
dom,1982,2190.53136
dom,1983,2169.37504
dom,1984,2004.83419
dom,1985,2180.72121
dom,1986,2385.0546
dom,1987,2487.74189
dom,1988,2619.87691
dom,1989,2649.59073
dom,1990,2409.79346
dom,1991,2515.82798
dom,1992,2765.031
dom,1993,2874.90598
dom,1994,2970.4177
dom,1995,3068.49606
dom,1996,3223.48766
dom,1997,3529.78923
dom,1998,3797.43321
dom,1999,3907.1007
dom,2000,3949.20656
dom,2001,4057.47334
dom,2002,4117.80283
dom,2003,3770.59062
dom,2004,3784.95795
dom,2005,4174.66117
dom,2006,4464.68148
dom,2007,4683.90044
dom,2008,4840.23761
dom,2009,4974.15221
dom,2010,5275.26465
dom,2011,5261.71923
dom,2012,5347.71793
dom,2013,5427.5741
dom,2014,5733.30472
dom,2015,6306.73316
dom,2016,6685.3316
dom,2017,6754.77346
dom,2018,7046.37261
dom,2019,7408.69129
dza,1970,1642.30392
dza,1971,1667.4296
dza,1972,1799.97447
dza,1973,1701.6717
dza,1974,1868.0152
dza,1975,1843.50584
dza,1976,1878.42035
dza,1977,1924.70453
dza,1978,2076.89575
dza,1979,1851.74188
dza,1980,2352.32322
dza,1981,2724.20495
dza,1982,2728.96344
dza,1983,2860.47611
dza,1984,2828.57817
dza,1985,2859.53008
dza,1986,2505.6984
dza,1987,2174.9407
dza,1988,2026.08797
dza,1989,2017.72994
dza,1990,1977.59267
dza,1991,1940.50038
dza,1992,1876.71586
dza,1993,1698.34566
dza,1994,1659.32688
dza,1995,1631.98218
dza,1996,1614.00122
dza,1997,1642.5562
dza,1998,1683.47011
dza,1999,1668.97414
dza,2000,1908.58901
dza,2001,2026.19923
dza,2002,2083.69664
dza,2003,2235.24604
dza,2004,2348.4331
dza,2005,2527.94293
dza,2006,2731.93061
dza,2007,2948.8036
dza,2008,3075.28637
dza,2009,2966.45526
dza,2010,3372.56193
dza,2011,3371.38696
dza,2012,3595.08433
dza,2013,3520.6589
dza,2014,3464.37018
dza,2015,3295.62768
dza,2016,3456.00578
dza,2017,3527.71215
dza,2018,3514.82467
dza,2019,3569.83077
ecu,1970,2903.37023
ecu,1971,2980.18467
ecu,1972,2881.23579
ecu,1973,2900.92375
ecu,1974,3294.09102
ecu,1975,3659.40454
ecu,1976,3804.83262
ecu,1977,3947.84778
ecu,1978,3912.64537
ecu,1979,3799.51746
ecu,1980,3901.50913
ecu,1981,4069.57743
ecu,1982,3911.53599
ecu,1983,3588.53442
ecu,1984,3553.09804
ecu,1985,3686.35091
ecu,1986,3559.30314
ecu,1987,3432.72666
ecu,1988,3100.56848
ecu,1989,2978.89704
ecu,1990,3180.12058
ecu,1991,3492.77573
ecu,1992,3561.5398
ecu,1993,3255.3922
ecu,1994,3360.50521
ecu,1995,3306.18686
ecu,1996,3247.29717
ecu,1997,3446.30968
ecu,1998,3478.91822
ecu,1999,2973.31362
ecu,2000,2791.64923
ecu,2001,3052.18437
ecu,2002,3273.67767
ecu,2003,3348.66933
ecu,2004,3340.50607
ecu,2005,3439.49958
ecu,2006,3583.18294
ecu,2007,3726.85275
ecu,2008,4039.15167
ecu,2009,4174.17867
ecu,2010,4257.86128
ecu,2011,4535.61569
ecu,2012,4766.94513
ecu,2013,5014.17455
ecu,2014,5128.18398
ecu,2015,4955.53025
ecu,2016,4756.08003
ecu,2017,4795.31262
ecu,2018,4653.12693
ecu,2019,4549.46939
egy,1970,1518.05759
egy,1971,1516.00376
egy,1972,1533.95988
egy,1973,1534.933
egy,1974,1373.96986
egy,1975,1298.75823
egy,1976,1437.70632
egy,1977,1414.47997
egy,1978,1286.79709
egy,1979,1000.7526
egy,1980,1038.34781
egy,1981,1067.24325
egy,1982,1219.85938
egy,1983,1275.91381
egy,1984,1325.31473
egy,1985,1357.17149
egy,1986,1543.90665
egy,1987,1598.90981
egy,1988,1558.27953
egy,1989,1554.65648
egy,1990,1540.31416
egy,1991,1737.24083
egy,1992,1847.79738
egy,1993,1869.07952
egy,1994,1918.91351
egy,1995,1947.15306
egy,1996,1980.44801
egy,1997,2078.39946
egy,1998,2135.80245
egy,1999,2182.41196
egy,2000,2258.71402
egy,2001,2408.92985
egy,2002,2382.90323
egy,2003,2375.05894
egy,2004,2356.44337
egy,2005,2360.46815
egy,2006,2512.58291
egy,2007,2640.69976
egy,2008,2683.90296
egy,2009,2807.82476
egy,2010,2858.04741
egy,2011,2875.12856
egy,2012,2954.44713
egy,2013,2993.23583
egy,2014,3036.78539
egy,2015,3217.9494
egy,2016,3290.79278
egy,2017,3178.40281
egy,2018,3246.71772
egy,2019,3339.02443
esp,1970,9454.93079
esp,1971,9869.0772
esp,1972,10691.4505
esp,1973,11433.79322
esp,1974,11588.68889
esp,1975,11540.00282
esp,1976,11787.50011
esp,1977,12011.31805
esp,1978,12260.05381
esp,1979,12176.05064
esp,1980,11940.48042
esp,1981,11486.66104
esp,1982,11523.39805
esp,1983,11524.90375
esp,1984,11761.3664
esp,1985,12176.25918
esp,1986,12938.02063
esp,1987,13716.32168
esp,1988,14395.67364
esp,1989,15218.98241
esp,1990,15928.34785
esp,1991,16443.94591
esp,1992,16595.97741
esp,1993,16304.62754
esp,1994,16279.87492
esp,1995,16978.86054
esp,1996,17355.24023
esp,1997,17940.1362
esp,1998,18816.06107
esp,1999,19566.74567
esp,2000,20219.21491
esp,2001,20866.65931
esp,2002,21266.69464
esp,2003,21683.73697
esp,2004,21877.81009
esp,2005,22201.71306
esp,2006,22578.80568
esp,2007,22850.85936
esp,2008,22382.47246
esp,2009,21735.4636
esp,2010,21606.67751
esp,2011,20976.70538
esp,2012,20449.63476
esp,2013,20339.02621
esp,2014,20670.23057
esp,2015,21695.62677
esp,2016,22457.44799
esp,2017,22991.70348
esp,2018,23466.51626
esp,2019,23762.96804
est,2000,7104.46726
est,2001,7614.09393
est,2002,8239.05236
est,2003,8945.64399
est,2004,9663.13437
est,2005,10928.45369
est,2006,12102.00317
est,2007,13061.55976
est,2008,12597.89552
est,2009,10938.73081
est,2010,10927.48429
est,2011,11993.14476
est,2012,12639.19629
est,2013,13217.87554
est,2014,13842.8782
est,2015,14201.41866
est,2016,14875.37745
est,2017,15590.48142
est,2018,16402.87073
est,2019,17000.16135
eth,2011,349.67514
eth,2012,374.647
eth,2013,408.48646
eth,2014,454.63518
eth,2015,491.14631
eth,2016,548.99744
eth,2017,590.63006
eth,2018,687.36385
eth,2019,846.30961
fin,1970,15992.1356
fin,1971,16119.9175
fin,1972,17202.01811
fin,1973,18225.11244
fin,1974,18226.41377
fin,1975,17944.14039
fin,1976,18296.51143
fin,1977,17922.351
fin,1978,18547.70297
fin,1979,19969.32593
fin,1980,20345.45095
fin,1981,20574.62787
fin,1982,21087.2235
fin,1983,21468.99464
fin,1984,22374.70254
fin,1985,22936.27793
fin,1986,23866.13591
fin,1987,24572.56792
fin,1988,26119.4929
fin,1989,26742.18755
fin,1990,26025.69205
fin,1991,23317.96785
fin,1992,21933.65971
fin,1993,21491.10968
fin,1994,22932.32539
fin,1995,25510.58425
fin,1996,26293.88671
fin,1997,28420.1491
fin,1998,30222.90037
fin,1999,31568.87611
fin,2000,32824.86714
fin,2001,33904.72656
fin,2002,34163.16831
fin,2003,34035.20738
fin,2004,35538.25048
fin,2005,35778.11356
fin,2006,36838.95728
fin,2007,38305.22106
fin,2008,37627.99845
fin,2009,34377.95309
fin,2010,35508.45417
fin,2011,35681.41731
fin,2012,34700.35345
fin,2013,34318.73242
fin,2014,34493.43901
fin,2015,35090.67225
fin,2016,35805.00405
fin,2017,36651.5454
fin,2018,37290.56004
fin,2019,37600.47914
fji,2015,4328.28319
fra,1970,15619.21935
fra,1971,16307.87425
fra,1972,16887.18043
fra,1973,17800.28739
fra,1974,17773.75896
fra,1975,17603.68527
fra,1976,18185.86718
fra,1977,18598.1357
fra,1978,19413.58447
fra,1979,19942.13874
fra,1980,19796.38905
fra,1981,19602.89612
fra,1982,19862.77233
fra,1983,19977.18821
fra,1984,20058.49259
fra,1985,20425.17927
fra,1986,21382.10751
fra,1987,21870.90397
fra,1988,22885.94878
fra,1989,23615.16155
fra,1990,24173.58312
fra,1991,24131.69492
fra,1992,24491.95834
fra,1993,24302.72134
fra,1994,24748.27873
fra,1995,25198.05994
fra,1996,25560.22423
fra,1997,26211.97844
fra,1998,27241.14057
fra,1999,28233.04395
fra,2000,28685.85322
fra,2001,29119.85846
fra,2002,28913.23547
fra,2003,29041.77433
fra,2004,29587.73903
fra,2005,29814.85125
fra,2006,30194.37603
fra,2007,30784.14321
fra,2008,30402.12437
fra,2009,29389.94579
fra,2010,29832.79895
fra,2011,30194.75183
fra,2012,29921.43548
fra,2013,30059.6814
fra,2014,30264.2825
fra,2015,30896.19303
fra,2016,31192.51418
fra,2017,31639.3506
fra,2018,32044.77459
fra,2019,32506.81293
fsm,2015,3206.40225
gab,1970,2506.46547
gab,1971,2732.53402
gab,1972,2569.18728
gab,1973,3141.61276
gab,1974,3505.74137
gab,1975,4283.7226
gab,1976,6863.5075
gab,1977,5335.809
gab,1978,3452.91438
gab,1979,1892.43259
gab,1980,5144.72467
gab,1981,7385.28276
gab,1982,7144.66414
gab,1983,6701.15675
gab,1984,5951.08137
gab,1985,5016.5099
gab,1986,4101.50721
gab,1987,2858.44623
gab,1988,3801.52404
gab,1989,3329.46112
gab,1990,2853.2359
gab,1991,3532.46927
gab,1992,2911.40966
gab,1993,2446.80478
gab,1994,2899.77841
gab,1995,2706.98216
gab,1996,2843.66509
gab,1997,3166.64229
gab,1998,3373.10879
gab,1999,2986.91443
gab,2000,2929.10588
gab,2001,3270.16466
gab,2002,3520.90848
gab,2003,3279.14931
gab,2004,2911.55077
gab,2005,3316.50667
gab,2006,3073.13673
gab,2007,3124.46661
gab,2008,3152.10484
gab,2009,3356.18397
gab,2010,3568.73622
gab,2011,3845.62536
gab,2012,4298.42768
gab,2013,4381.01915
gab,2014,4725.35516
gab,2015,4827.83192
gab,2016,4707.12655
gab,2017,4577.35241
gab,2018,5736.82292
gab,2019,5820.64253
gbr,1970,16398.2934
gbr,1971,16597.70639
gbr,1972,17153.93
gbr,1973,17816.83896
gbr,1974,16771.23824
gbr,1975,16964.09397
gbr,1976,17211.45823
gbr,1977,17326.91601
gbr,1978,18180.51205
gbr,1979,18395.30021
gbr,1980,18102.96143
gbr,1981,17882.69486
gbr,1982,18242.70718
gbr,1983,18970.55043
gbr,1984,19338.29264
gbr,1985,19807.59333
gbr,1986,20818.48893
gbr,1987,21650.89942
gbr,1988,22811.00451
gbr,1989,23179.24843
gbr,1990,23344.32001
gbr,1991,23269.8621
gbr,1992,23849.47195
gbr,1993,24675.58606
gbr,1994,26084.2288
gbr,1995,26377.21101
gbr,1996,27330.6575
gbr,1997,29247.02221
gbr,1998,31065.3189
gbr,1999,31582.58267
gbr,2000,32612.51049
gbr,2001,33321.38006
gbr,2002,34316.60121
gbr,2003,35398.92564
gbr,2004,36126.93732
gbr,2005,36978.88597
gbr,2006,36998.48211
gbr,2007,37213.7794
gbr,2008,36027.24948
gbr,2009,34364.7622
gbr,2010,35359.37582
gbr,2011,35474.88042
gbr,2012,35284.1566
gbr,2013,35635.65385
gbr,2014,36785.81721
gbr,2015,37594.07964
gbr,2016,38100.05135
gbr,2017,38892.14512
gbr,2018,39102.24059
geo,2010,2505.11749
geo,2011,2689.34372
geo,2012,2926.10731
geo,2013,3055.81385
geo,2014,3277.51979
geo,2015,3333.06343
geo,2016,3290.02175
geo,2017,3566.06313
geo,2018,3835.89391
geo,2019,4029.66886
gha,2006,1079.16823
gha,2007,1124.85278
gha,2008,1200.14233
gha,2009,1136.84121
gha,2010,1142.51736
gha,2011,1210.38408
gha,2012,1293.7235
gha,2013,1452.68879
gha,2014,1350.32634
gha,2015,1354.76801
gha,2016,1406.30728
gha,2017,1425.23084
gha,2018,1521.08507
gha,2019,1623.27698
gin,2006,525.48739
gin,2007,520.82329
gin,2008,535.81483
gin,2009,486.40929
gin,2010,552.91871
gin,2011,562.23435
gin,2012,606.80949
gin,2013,590.35949
gin,2014,595.85439
gin,2015,619.47348
gin,2016,649.12137
gin,2017,718.68804
gin,2018,755.20228
gin,2019,777.66557
gmb,2004,513.06306
gmb,2005,489.83452
gmb,2006,489.16491
gmb,2007,500.21594
gmb,2008,489.24267
gmb,2009,502.32105
gmb,2010,501.761
gmb,2011,470.18475
gmb,2012,478.01977
gmb,2013,480.70472
gmb,2014,456.89809
gmb,2015,474.23997
gmb,2016,474.99963
gmb,2017,475.15408
gmb,2018,538.55798
gmb,2019,553.14666
gnb,2000,393.03385
gnb,2001,424.06312
gnb,2002,427.79257
gnb,2003,378.43689
gnb,2004,406.83014
gnb,2005,405.5549
gnb,2006,403.29066
gnb,2007,398.02928
gnb,2008,407.22375
gnb,2009,382.75821
gnb,2010,420.62742
gnb,2011,485.34378
gnb,2012,411.93872
gnb,2013,399.10383
gnb,2014,426.67927
gnb,2015,466.27421
gnb,2016,503.93212
gnb,2017,561.6179
