geo,time,ny_gnp_mktp_cd
gin,2020,14340050917.1563
gmb,1966,44212353.69883
gmb,1967,46695363.15589
gmb,1968,41160658.57054
gmb,1969,45168722.69956
gmb,1970,52296836.74939
gmb,1971,54456487.88085
gmb,1972,57542397.44166
gmb,1973,73888510.33835
gmb,1974,94698638.14367
gmb,1975,114777433.62832
gmb,1976,113261760.34506
gmb,1977,139727431.31269
gmb,1978,171230618.01793
gmb,1979,204442702.8172
gmb,1980,236981115.63045
gmb,1981,215053160.48638
gmb,1982,209616335.44442
gmb,1983,199671492.45812
gmb,1984,178388800.5357
gmb,1985,250974678.34305
gmb,1986,214199884.47653
gmb,1987,250476591.65442
gmb,1988,271923275.29664
gmb,1989,267267458.72673
gmb,1990,291575060.28684
gmb,1991,670174119.15585
gmb,1992,695658104.47744
gmb,1993,736114620.8198
gmb,1994,728459558.74679
gmb,1995,770633068.95215
gmb,1996,832133538.15376
gmb,1997,779877139.66393
gmb,1998,814984158.75074
gmb,1999,785843994.34845
gmb,2000,752681081.67287
gmb,2001,656184060.89041
gmb,2002,545288099.08725
gmb,2003,464321035.38319
gmb,2004,941271640.78708
gmb,2005,1005256867.79538
gmb,2006,1029031896.58551
gmb,2007,1253851721.11573
gmb,2008,1536174172.23915
gmb,2009,1422147062.79744
gmb,2010,1513386209.48165
gmb,2011,1377827103.16854
gmb,2012,1385746819.38205
gmb,2013,1345938955.88137
gmb,2014,1200490602.16136
gmb,2015,1345126868.55094
gmb,2016,1456755151.30555
gmb,2017,1476610604.41246
gmb,2018,1641471456.93411
gmb,2019,1782302843.44569
gmb,2020,1837121908.59719
gnb,1970,78733594.84119
gnb,1971,78540057.13725
gnb,1972,87702828.56516
gnb,1973,89374237.28814
gnb,1974,98775328.94737
gnb,1975,111436935.51878
gnb,1976,105009338.46856
gnb,1977,109182779.312
gnb,1978,116034149.85591
gnb,1979,116837925.48541
gnb,1980,104759376.25036
gnb,1981,153079242.42424
gnb,1982,163123305.96152
gnb,1983,163161848.37743
gnb,1984,138395950.11615
gnb,1985,159531246.87749
gnb,1986,129407982.85509
gnb,1987,165536369.46433
gnb,1988,154458085.31994
gnb,1989,200843049.86606
gnb,1990,233321979.00675
gnb,1991,240150370.51645
gnb,1992,212813451.24846
gnb,1993,221580826.55626
gnb,1994,221530086.12458
gnb,1995,235946465.08351
gnb,1996,251819733.57651
gnb,1997,253850808.6941
gnb,1998,192357495.64625
gnb,1999,210146642.89748
gnb,2000,358663940.70469
gnb,2001,376717458.28803
gnb,2002,409024939.98961
gnb,2003,466427336.97375
gnb,2004,521762133.58415
gnb,2005,575592778.2279
gnb,2006,586774105.442
gnb,2007,693393880.53954
gnb,2008,854545468.83408
gnb,2009,819881779.75706
gnb,2010,846239040.54675
gnb,2011,1106262187.94072
gnb,2012,994656463.15597
gnb,2013,1026052961.77604
gnb,2014,1092300692.46571
gnb,2015,1073811497.97949
gnb,2016,1208741919.75236
gnb,2017,1352932628.34994
gnb,2018,1453500084.16652
gnb,2019,1470018484.03597
gnb,2020,1456255016.62653
gnq,1962,9122751.45318
gnq,1963,10840095.12836
gnq,1964,12712471.39602
gnq,1965,64748333.33333
gnq,1966,69110000
gnq,1967,72317446.93272
gnq,1968,67514285.71429
gnq,1969,67225714.28571
gnq,1970,66861428.57143
gnq,1971,65370165.10962
gnq,1972,65254936.12983
gnq,1973,81407483.69379
gnq,1974,94523896.19845
gnq,1975,104698033.34088
gnq,1976,104052135.18078
gnq,1977,104386403.72818
gnq,1980,48799934.01428
gnq,1981,30146793.58717
gnq,1982,34544821.13599
gnq,1983,40537010.03974
gnq,1984,47262783.96367
gnq,1985,57918187.56497
gnq,1986,70825308.49171
gnq,1987,88040829.63606
gnq,1988,93504454.61816
gnq,1989,81007248.08728
gnq,1990,119604661.3444
gnq,1991,121228259.57111
gnq,1992,149786399.50312
gnq,1993,148550061.34285
gnq,1994,92353432.52678
gnq,1995,118007515.60057
gnq,1996,187443210.31433
gnq,1997,387373514.86989
gnq,1998,290375972.74896
gnq,1999,520234190.69477
gnq,2000,675806916.32573
gnq,2001,587616433.65253
gnq,2002,821380430.54387
gnq,2003,924205363.79627
gnq,2004,1481460300.58029
gnq,2005,4173013694.85662
gnq,2006,7939532609.24236
gnq,2007,10450746473.5717
gnq,2008,14636832123.2464
gnq,2009,9938850407.13803
gnq,2010,9578455859.0232
gnq,2011,13819219556.27
gnq,2012,14844232058.9824
gnq,2013,15003861974.6298
gnq,2014,14796386739.5044
gnq,2015,9945017697.99731
gnq,2016,8709938326.77619
gnq,2017,8983531116.62288
gnq,2018,10026980379.1012
gnq,2019,8329916823.55915
gnq,2020,7454529309.38793
grc,1960,4397175254.27997
grc,1961,5039684341.08498
grc,1962,5293495375.60547
grc,1963,5993745683.35976
grc,1964,6794075397.81524
grc,1965,7809057158.40803
grc,1966,8710950813.67007
grc,1967,9411190898.92478
grc,1968,10261378015.4884
grc,1969,11788957930.75
grc,2006,268470249515.23001
grc,2007,310686621838.71002
grc,2008,345308085597.68201
grc,2009,323954053840.086
grc,2010,290552217824.16693
grc,2011,275151260812.93799
grc,2012,244054444999.14096
grc,2013,238898896581.59201
grc,2014,236986597189.97501
grc,2015,195524237566.20599
grc,2016,192207306613.59601
grc,2017,198842523409.19199
grc,2018,209711639142.13901
grc,2019,203279410555.63101
grc,2020,188028901406.48495
grd,1977,70198198.88889
grd,1978,86840904.81481
grd,1979,100577695.55556
grd,1980,108715271.85185
grd,1981,110763030
grd,1982,120139293.7037
grd,1983,127285033.7037
grd,1984,140644421.85185
grd,1985,162487714.44444
grd,1986,182037670.74074
grd,1987,208368828.88889
grd,1988,230083449.62963
grd,1989,257794308.88889
grd,1990,266224688.88889
grd,1991,293872703.7037
grd,1992,304823407.40741
grd,1993,301338111.11111
grd,1994,316297000
grd,1995,328728074.07407
grd,1996,351511444.44444
grd,1997,375246148.14815
grd,1998,422659148.14815
grd,1999,455709370.37037
grd,2000,486296222.22222
grd,2001,478999740.74074
grd,2002,492740296.2963
grd,2003,540525814.81482
grd,2004,533925222.22222
grd,2005,667088148.14815
grd,2006,669815814.81482
grd,2007,717591481.48148
grd,2008,783264333.33333
grd,2009,708231333.33333
grd,2010,731135629.62963
grd,2011,746883222.22222
grd,2012,765599962.96296
grd,2013,813021518.51852
grd,2014,828656703.7037
grd,2015,880071740.74074
grd,2016,964617074.07407
grd,2017,1004054814.81481
grd,2018,1052901925.92593
grd,2019,1095541629.62963
grd,2020,1053198814.81481
grl,1970,62671693.33333
grl,1971,79845933.99482
grl,1972,95649274.0276
grl,1973,126347367.55104
grl,1974,153180429.53945
grl,1975,190389794.81735
grl,1976,217061422.66336
grl,1977,254463352.87846
grl,1978,320920991.5497
grl,1979,379205474.24444
grl,1980,428502989.76206
grl,1981,395457225.48221
grl,1982,375402045.02904
grl,1983,379332968.83543
grl,1984,351563254.34988
grl,1985,384564569.09894
grl,1986,553578049.68483
grl,1987,728915398.44744
grl,1988,831761123.07807
grl,1989,868238899.07253
grl,1990,946256019.13195
grl,1991,946142421.63683
grl,1992,963370388.16454
grl,1993,865528462.80788
grl,1994,950853693.04783
grl,1995,1159860059.9743
grl,1996,1163019297.42873
grl,1997,1041865394.80657
grl,1998,1120015520.53486
grl,1999,1102892692.29667
grl,2000,1043287847.48426
grl,2001,1057096169.55832
grl,2002,1138485312.93146
grl,2003,1389711128.31489
grl,2004,1599873145.16533
grl,2005,1662192132.60184
grl,2006,1657458868.63523
grl,2007,2042180079.72519
gtm,1960,1033200000
gtm,1961,1064300000
gtm,1962,1131700000
gtm,1963,1248599900
gtm,1964,1282100000
gtm,1965,1319699900
gtm,1966,1374500000
gtm,1967,1434100000
gtm,1968,1579100000
gtm,1969,1679699900
gtm,1970,1865800000
gtm,1971,1942900000
gtm,1972,2055700000
gtm,1973,2523300100
gtm,1974,3113499900
gtm,1975,3579900000
gtm,1976,4321300200
gtm,1977,5454200200
gtm,1978,6053100200
gtm,1979,6905300200
gtm,1980,7834600000
gtm,1981,8521800300
gtm,1982,8603399700
gtm,1983,8937300400
gtm,1984,9263400100
gtm,1985,9551552086.95652
gtm,1986,7017563515.98174
gtm,1987,6905099840
gtm,1988,7665302824.42748
gtm,1989,8231324360.79545
gtm,1990,7454425217.35254
gtm,1991,9303297739.06819
gtm,1992,10299842165.3193
gtm,1993,11281542445.9666
gtm,1994,12853235568.2292
gtm,1995,14496304426.3931
gtm,1996,15444935612.0305
gtm,1997,17551326219.9647
gtm,1998,19211791989.8661
gtm,1999,18113912244.594
gtm,2000,19079227161.4798
gtm,2001,18320773165.7038
gtm,2002,20125833974.7114
gtm,2003,21258490637.0814
gtm,2004,23167186220.3486
gtm,2005,26298543667.064
gtm,2006,29063968116.1708
gtm,2007,32725168323.9284
gtm,2008,37869860449.7355
gtm,2009,36396647507.8416
gtm,2010,39642735659.8575
gtm,2011,45572811583.2199
gtm,2012,48568960273.6928
gtm,2013,51760538476.2244
gtm,2014,56335293254.1838
gtm,2015,60699783495.3232
gtm,2016,64628417702.86449
gtm,2017,70153026034.6494
gtm,2018,71702090102.6705
gtm,2019,75608515051.9054
gtm,2020,76225163391.24409
guy,1960,156274047.71627
guy,1961,173073849.38459
guy,1962,174007583.27014
guy,1963,159715744.03547
guy,1964,178032258.06452
guy,1965,198529411.76471
guy,1966,209470588.23529
guy,1967,231352941.17647
guy,1968,208750000
guy,1969,228800000
guy,1970,246550000
guy,1971,264050000
guy,1972,274809523.80952
guy,1973,291952380.95238
guy,1974,411545454.54545
guy,1975,481041666.66667
guy,1976,430120000
guy,1977,423000000
guy,1978,481240000
guy,1979,499599960
guy,1980,561200040
guy,1981,507857142.85714
guy,1982,420333300
guy,1983,419666700
guy,1984,364473657.89474
guy,1985,384883744.18605
guy,1986,416744186.04651
guy,1987,262448979.59184
guy,1988,319100010
guy,1989,256286757.35294
guy,1990,289265807.59494
guy,1991,213533094.81216
guy,1992,263261390.88729
guy,1993,362611367.1275
guy,1994,457932056.39913
guy,1995,535690166.19718
guy,1996,653276371.79487
guy,1997,675683469.21721
guy,1998,661358372.69713
guy,1999,626125003.65173
guy,2000,668697606.75328
guy,2001,660857203.25773
guy,2002,671139695.27706
guy,2003,700124768.99168
guy,2004,755942664.80088
guy,2005,804427767.3546
guy,2006,2310819520.42152
guy,2007,2719807441.13366
guy,2008,3010395401.49053
guy,2009,3148777420.55108
guy,2010,3445692953.04713
guy,2011,3682055317.52178
guy,2012,4087056241.4152
guy,2013,4196342417.65347
guy,2014,4154314709.38129
guy,2015,4304537269.24939
guy,2016,4478082234.86683
guy,2017,4736697060.04843
guy,2018,4759901432.09477
guy,2019,5127126464.26858
guy,2020,4610616839.80815
hkg,1960,1326777144.66016
hkg,1961,1524701937.71113
hkg,1962,1722157114.22102
hkg,1963,1973143732.13557
hkg,1964,2264982980.06607
hkg,1965,2428621308.90052
hkg,1966,2482523038.30128
hkg,1967,2684993527.6207
hkg,1968,2708090220.37436
hkg,1969,3179237330.9702
hkg,1970,3786784679.15714
hkg,1971,4456709506.95365
hkg,1972,5675541390.435
hkg,1973,7983289866.89984
hkg,1974,9335996243.73956
hkg,1975,9984802642.24347
hkg,1976,12796851757.4621
hkg,1977,15612611904.7619
hkg,1978,18209962123.9618
hkg,1979,22370320506.9263
hkg,1980,28495407990.1931
hkg,1981,30549442899.8265
hkg,1982,31711889388.6226
hkg,1983,29272835365.85369
hkg,1984,32808006472.2435
hkg,1985,34868690493.9159
hkg,1986,40054977842.7076
hkg,1987,49304080863.778
hkg,1988,58291312554.4453
hkg,1989,67162527750.3558
hkg,1990,74783560515.0325
hkg,1991,86024298255.0957
hkg,1992,100681468555.409
hkg,1993,121026294017.271
hkg,1994,136103203767.92101
hkg,1995,145921300964.34799
hkg,1996,158337276805.91699
hkg,1997,177209284302.70901
hkg,1998,172187132841.85199
hkg,1999,169139284563.32599
hkg,2000,173047284115.41199
hkg,2001,173308073036.87701
hkg,2002,167425021477.388
hkg,2003,165523064673.54999
hkg,2004,172692218798.151
hkg,2005,182529798259.03601
hkg,2006,198108087231.90601
hkg,2007,218366831594.32901
hkg,2008,232187034468.58801
hkg,2009,220465827291.72601
hkg,2010,233476805848.73599
hkg,2011,255300102774.923
hkg,2012,266426950647.207
hkg,2013,280921093347.086
hkg,2014,297469983621.56799
hkg,2015,315108232926.54602
hkg,2016,328901356556.69098
hkg,2017,356071446902.42798
hkg,2018,378890604069.65601
hkg,2019,381357214870.02094
hkg,2020,365719202805.13599
hnd,1960,344150000
hnd,1961,355200000
hnd,1962,383450000
hnd,1963,404200000
hnd,1964,450000000
hnd,1965,495550000
hnd,1966,534450000
hnd,1967,576900000
hnd,1968,623700000
hnd,1969,649400050
hnd,1970,700400000
hnd,1971,706500000
hnd,1972,775499950
hnd,1973,879499950
hnd,1974,1021000000
hnd,1975,1095000000
hnd,1976,1289999950
hnd,1977,1600499950
hnd,1978,3003742093.22441
hnd,1979,3415281976.29198
hnd,1980,3805160045.98684
hnd,1981,3884394878.58005
hnd,1982,4052003525.61051
hnd,1983,4307697184.85981
hnd,1984,4728811846.48827
hnd,1985,5086120712.5459
hnd,1986,5467828958.90605
hnd,1987,5953021241.46495
hnd,1988,5658081898.41442
hnd,1989,5177172487.9851
hnd,1990,4646744960.07592
hnd,1991,4366726672.56005
hnd,1992,4605571327.23404
hnd,1993,4696798453.06242
hnd,1994,4423089120.92094
hnd,1995,5083390990.61522
hnd,1996,4955806773.64865
hnd,1997,5523266950.57034
hnd,1998,6156252525.84934
hnd,1999,6251771679.44251
hnd,2000,6883666894.98191
hnd,2001,7310323747.86545
hnd,2002,7479986431.96875
hnd,2003,7777665077.16839
hnd,2004,8321969427.70806
hnd,2005,9219008030.89649
hnd,2006,10312982704.4712
hnd,2007,11878272005.6774
hnd,2008,13385061651.5663
hnd,2009,14199318803.8761
hnd,2010,15005830709.9737
hnd,2011,16653035345.4354
hnd,2012,17127813088.8386
hnd,2013,17077458585.1279
hnd,2014,18041941023.0595
hnd,2015,19413622600.0365
hnd,2016,20056969382.8238
hnd,2017,21570189834.6668
hnd,2018,22019113502.4499
hnd,2019,23014068153.9693
hnd,2020,22047103270.936
hrv,1995,22664287801.868
hrv,1996,23971864070.4956
hrv,1997,24046961036.9711
hrv,1998,25604560647.2895
hrv,1999,23176901583.4687
hrv,2000,21436444637.7616
hrv,2001,22791793391.3289
hrv,2002,26616296265.1239
hrv,2003,33820561994.0605
hrv,2004,41234136411.0183
hrv,2005,44686370270.7271
hrv,2006,49555166923.54649
hrv,2007,59150067178.1998
hrv,2008,68455156477.8284
hrv,2009,60742797045.6996
hrv,2010,58388135336.3191
hrv,2011,61129319478.2783
hrv,2012,55274204473.40111
hrv,2013,57717108743.5506
hrv,2014,57124036614.1144
hrv,2015,49853588711.8938
hrv,2016,50752030687.4358
hrv,2017,55400508645.1301
hrv,2018,61350206791.5881
hrv,2019,61323651128.3134
hrv,2020,57417029309.2096
hti,1980,1369499999.99714
hti,1981,1466339999.99739
hti,1982,1460179999.9972
hti,1983,1609400011.48716
hti,1984,1798139999.9985
hti,1985,1989600358.98996
hti,1986,2302663017.5239
hti,1987,2026299377.605
hti,1988,2586801863.2328
hti,1989,2710665629.54452
hti,1990,3078089800
hti,1991,3455540601.82161
hti,1992,2245221666.0123
hti,1993,1867648742.67133
hti,1994,2165761716.47156
hti,1995,2821007618.87658
hti,1996,2920418154.27959
hti,1997,3349905722.55264
hti,1998,3732012064.85822
hti,1999,4158183323.63684
hti,2000,6804388213.88892
hti,2001,6322491197.73722
hti,2002,6044464618.19108
hti,2003,4812549200.83254
hti,2004,6024623815.29576
hti,2005,7149028252.61646
hti,2006,7524724174.03724
hti,2007,9524967737.79539
hti,2008,10490771453.4346
hti,2009,11609810894.1191
hti,2010,11881597691.3688
hti,2011,13046551847.7244
hti,2012,13763469544.1361
hti,2013,14934000885.7909
hti,2014,15188360079.1506
hti,2015,14873787396.6938
hti,2016,14035590263.8597
hti,2017,15094067852.9533
hti,2018,16505312917.1418
hti,2019,14835495479.3161
hti,2020,14536821917.3148
hun,1993,39175128483.1978
hun,1994,41973316213.4935
hun,1995,44428126740.5206
hun,1996,44550212281.0385
hun,1997,44414561307.6131
hun,1998,45684768637.5621
hun,1999,45891063641.0175
hun,2000,44475804736.8481
hun,2001,50630432392.3382
hun,2002,63764742792.0142
hun,2003,80528566467.2522
hun,2004,97779460782.91139
hun,2005,106136344619.39301
hun,2006,108593340938.258
hun,2007,129600181455.983
hun,2008,147957880070.85999
hun,2009,125409077812.433
hun,2010,126010007493.99899
hun,2011,135126268931.38699
hun,2012,123403690883.85001
hun,2013,131785909385.547
hun,2014,134713617701.22
hun,2015,119218687406.58501
hun,2016,125167397610.619
hun,2017,137346045184.01601
hun,2018,154297812208.94699
hun,2019,159224299869.263
hun,2020,151620683124.276
idn,1967,5603578225.64011
idn,1968,6979263883.34987
idn,1969,8230061349.69325
idn,1970,9013698630.13699
idn,1971,9163997450.43107
idn,1972,10612048192.7711
idn,1973,15681204819.2771
idn,1974,24580481927.7108
idn,1975,29124819277.1084
idn,1976,36227710843.3735
idn,1977,44173975903.61449
idn,1978,49495081108.8937
idn,1979,49017751291.4839
idn,1980,69275428119.29401
idn,1981,82471348604.8781
idn,1982,87198907638.43228
idn,1983,77357300711.08321
idn,1984,80790889071.32689
idn,1985,81748999254.87971
idn,1986,76685219800.02621
idn,1987,72266266243.46249
idn,1988,80194046340.2283
idn,1989,89890113743.60001
idn,1990,100922880864.845
idn,1991,111033528397.05901
idn,1992,121895296366.35899
idn,1993,151992326577.91501
idn,1994,172149161170.89001
idn,1995,196187841493.02496
idn,1996,221276437689.45096
idn,1997,209439956603.811
idn,1998,90063497246.2849
idn,1999,129337748220.438
idn,2000,154077737575.38101
idn,2001,154497031123.03699
idn,2002,189806032770.414
idn,2003,225746848643.87296
idn,2004,245051229786.884
idn,2005,271957842360.70901
idn,2006,349037815379.83093
idn,2007,414441364730.336
idn,2008,492096264957.83398
idn,2009,520694549000.65601
idn,2010,734988313962.73499
idn,2011,868239121887.85498
idn,2012,891961466510.84302
idn,2013,885249528973.05701
idn,2014,860946502042.82495
idn,2015,832298855624.84998
idn,2016,902045436049.03101
idn,2017,983437954653.32703
idn,2018,1011212624835.41003
idn,2019,1085070037984.51001
idn,2020,1029919366254.19995
ind,1960,36878683724.2571
ind,1961,39026635578.2944
ind,1962,41934681631.90111
ind,1963,48186723223.541
ind,1964,56175789636.3258
ind,1965,59210461462.6564
ind,1966,45536890605.3386
ind,1967,49790942203.4467
ind,1968,52745455870.8227
ind,1969,58086661683.516
ind,1970,62043816387.8507
ind,1971,66959943084.3313
ind,1972,71072538512.5786
ind,1973,85101941339.3056
ind,1974,99161036284.13908
ind,1975,98178114597.96028
ind,1976,102456488498.42799
ind,1977,121215205685.97701
ind,1978,137110195139.87199
ind,1979,153181094632.84299
ind,1980,186762452326.729
ind,1981,193535405875.04501
ind,1982,200056669825.258
ind,1983,217346843963.138
ind,1984,210960266670.70599
ind,1985,231344146134.32501
ind,1986,247574348949.76401
ind,1987,277014075282.34998
ind,1988,293483314650.14398
ind,1989,292602874479.11603
ind,1990,316775332517.63599
ind,1991,265995400854.86096
ind,1992,283799332762.87
ind,1993,275444510280.79694
ind,1994,323108717813.72498
ind,1995,356252331233.45099
ind,1996,389212066967.50494
ind,1997,412314039081.44293
ind,1998,417792938008.47296
ind,1999,455259488556.38293
ind,2000,463418960201.81506
ind,2001,481233322101.91693
ind,2002,511490036313.60498
ind,2003,603192892963.38599
ind,2004,704168745465.34998
ind,2005,814482820622.22205
ind,2006,932915277249.47205
ind,2007,1211640646849.15991
ind,2008,1191737412305.18994
ind,2009,1333877109441.30005
ind,2010,1657660320258.8999
ind,2011,1807018710050.81006
ind,2012,1806177662220.11011
ind,2013,1833601556952.76001
ind,2014,2015015376660.84009
ind,2015,2079182325742.90967
ind,2016,2247940124045.7998
ind,2017,2622799774505.8999
ind,2018,2672176417222.3999
ind,2019,2843265469943.72021
ind,2020,2635412344092.95996
irl,1960,2056603345.516
irl,1961,2216466565.14558
irl,1962,2395398332.09428
irl,1963,2571469647.58742
irl,1964,2921069655.05764
irl,1965,3128605936.56195
irl,1966,3285162164.94885
irl,1967,3536624646.29492
irl,1968,3478612278.84325
irl,1969,3995738511.80407
irl,1970,4689673029.67303
irl,1971,5422203909.54389
irl,1972,6712069236.8214
irl,1973,7880248890.6039
irl,1974,8333004971.46014
irl,1975,9954970383.27526
irl,1976,9835499575.43164
irl,1977,11569635939.0026
irl,1978,14839601328.9037
irl,1979,18521067053.5139
