geo,time,sp_dyn_to65_fe_zs
mmr,2013,71.76649
mmr,2014,72.40441
mmr,2015,73.04233
mmr,2016,73.68026
mmr,2017,74.31818
mmr,2018,74.65928
mmr,2019,75.00038
mmr,2020,75.34148
mne,1960,68.24727
mne,1961,69.16495
mne,1962,70.08264
mne,1963,71.12805
mne,1964,72.17347
mne,1965,73.21888
mne,1966,74.26429
mne,1967,75.30971
mne,1968,76.52888
mne,1969,77.74805
mne,1970,78.96723
mne,1971,80.1864
mne,1972,81.40557
mne,1973,81.86293
mne,1974,82.32028
mne,1975,82.77763
mne,1976,83.23498
mne,1977,83.69233
mne,1978,83.79729
mne,1979,83.90224
mne,1980,84.0072
mne,1981,84.11215
mne,1982,84.21711
mne,1983,84.41435
mne,1984,84.61159
mne,1985,84.80884
mne,1986,85.00608
mne,1987,85.20332
mne,1988,85.38346
mne,1989,85.56359
mne,1990,85.74372
mne,1991,85.92386
mne,1992,86.10399
mne,1993,85.70903
mne,1994,85.31408
mne,1995,84.91912
mne,1996,84.52416
mne,1997,84.1292
mne,1998,84.1292
mne,1999,84.1292
mne,2000,84.1292
mne,2001,84.1292
mne,2002,84.1292
mne,2003,84.24332
mne,2004,84.35743
mne,2005,84.47155
mne,2006,84.58567
mne,2007,84.69978
mne,2008,85.35066
mne,2009,86.00153
mne,2010,86.6524
mne,2011,87.30328
mne,2012,87.95415
mne,2013,88.13024
mne,2014,88.30633
mne,2015,88.48242
mne,2016,88.65851
mne,2017,88.8346
mne,2018,88.99899
mne,2019,89.16339
mne,2020,89.32778
mng,1960,47.92444
mng,1961,49.10679
mng,1962,50.28913
mng,1963,51.28987
mng,1964,52.29062
mng,1965,53.29136
mng,1966,54.2921
mng,1967,55.29285
mng,1968,56.08761
mng,1969,56.88237
mng,1970,57.67713
mng,1971,58.47189
mng,1972,59.26665
mng,1973,59.42269
mng,1974,59.57873
mng,1975,59.73477
mng,1976,59.89081
mng,1977,60.04684
mng,1978,60.20707
mng,1979,60.36729
mng,1980,60.52751
mng,1981,60.68773
mng,1982,60.84795
mng,1983,61.56452
mng,1984,62.2811
mng,1985,62.99767
mng,1986,63.71424
mng,1987,64.43082
mng,1988,64.29895
mng,1989,64.16709
mng,1990,64.03522
mng,1991,63.90336
mng,1992,63.77149
mng,1993,63.60414
mng,1994,63.43679
mng,1995,63.26944
mng,1996,63.10209
mng,1997,62.93474
mng,1998,64.06898
mng,1999,65.20322
mng,2000,66.33746
mng,2001,67.4717
mng,2002,68.60595
mng,2003,69.67323
mng,2004,70.74052
mng,2005,71.80781
mng,2006,72.8751
mng,2007,73.94239
mng,2008,74.59082
mng,2009,75.23926
mng,2010,75.8877
mng,2011,76.53613
mng,2012,77.18457
mng,2013,77.55863
mng,2014,77.9327
mng,2015,78.30676
mng,2016,78.68083
mng,2017,79.0549
mng,2018,79.36332
mng,2019,79.67175
mng,2020,79.98017
moz,1960,32.82776
moz,1961,33.52781
moz,1962,34.22785
moz,1963,34.42095
moz,1964,34.61404
moz,1965,34.80714
moz,1966,35.00023
moz,1967,35.19333
moz,1968,35.53515
moz,1969,35.87696
moz,1970,36.21878
moz,1971,36.56059
moz,1972,36.90241
moz,1973,37.37517
moz,1974,37.84793
moz,1975,38.32069
moz,1976,38.79345
moz,1977,39.26621
moz,1978,39.29515
moz,1979,39.32409
moz,1980,39.35303
moz,1981,39.38197
moz,1982,39.41091
moz,1983,39.70913
moz,1984,40.00735
moz,1985,40.30557
moz,1986,40.60378
moz,1987,40.902
moz,1988,41.33914
moz,1989,41.77627
moz,1990,42.21341
moz,1991,42.65055
moz,1992,43.08768
moz,1993,43.2514
moz,1994,43.41513
moz,1995,43.57885
moz,1996,43.74257
moz,1997,43.90629
moz,1998,43.8275
moz,1999,43.7487
moz,2000,43.6699
moz,2001,43.59111
moz,2002,43.51231
moz,2003,43.40282
moz,2004,43.29334
moz,2005,43.18385
moz,2006,43.07437
moz,2007,42.96488
moz,2008,43.99262
moz,2009,45.02037
moz,2010,46.04811
moz,2011,47.07586
moz,2012,48.1036
moz,2013,50.59223
moz,2014,53.08085
moz,2015,55.56947
moz,2016,58.0581
moz,2017,60.54672
moz,2018,61.26092
moz,2019,61.97512
moz,2020,62.68932
mrt,1960,38.37624
mrt,1961,39.47434
mrt,1962,40.57243
mrt,1963,41.55727
mrt,1964,42.54212
mrt,1965,43.52696
mrt,1966,44.51181
mrt,1967,45.49665
mrt,1968,46.19755
mrt,1969,46.89845
mrt,1970,47.59935
mrt,1971,48.30025
mrt,1972,49.00115
mrt,1973,49.78517
mrt,1974,50.56918
mrt,1975,51.3532
mrt,1976,52.13721
mrt,1977,52.92123
mrt,1978,53.70265
mrt,1979,54.48407
mrt,1980,55.26548
mrt,1981,56.0469
mrt,1982,56.82832
mrt,1983,57.49051
mrt,1984,58.1527
mrt,1985,58.81489
mrt,1986,59.47709
mrt,1987,60.13928
mrt,1988,60.54179
mrt,1989,60.94431
mrt,1990,61.34683
mrt,1991,61.74935
mrt,1992,62.15187
mrt,1993,62.3618
mrt,1994,62.57172
mrt,1995,62.78165
mrt,1996,62.99157
mrt,1997,63.2015
mrt,1998,63.39291
mrt,1999,63.58432
mrt,2000,63.77573
mrt,2001,63.96714
mrt,2002,64.15856
mrt,2003,64.41748
mrt,2004,64.6764
mrt,2005,64.93533
mrt,2006,65.19425
mrt,2007,65.45318
mrt,2008,65.81012
mrt,2009,66.16707
mrt,2010,66.52402
mrt,2011,66.88097
mrt,2012,67.23791
mrt,2013,67.58815
mrt,2014,67.93839
mrt,2015,68.28864
mrt,2016,68.63888
mrt,2017,68.98912
mrt,2018,69.31471
mrt,2019,69.64029
mrt,2020,69.96588
mus,1960,57.75773
mus,1961,59.4106
mus,1962,61.06346
mus,1963,61.94689
mus,1964,62.83032
mus,1965,63.71375
mus,1966,64.59717
mus,1967,65.4806
mus,1968,65.94963
mus,1969,66.41866
mus,1970,66.88769
mus,1971,67.35672
mus,1972,67.82575
mus,1973,68.77426
mus,1974,69.72277
mus,1975,70.67128
mus,1976,71.61979
mus,1977,72.5683
mus,1978,73.32681
mus,1979,74.08531
mus,1980,74.84381
mus,1981,75.60232
mus,1982,76.36082
mus,1983,76.51469
mus,1984,76.66857
mus,1985,76.82244
mus,1986,76.97632
mus,1987,77.13019
mus,1988,77.39074
mus,1989,77.65129
mus,1990,77.91185
mus,1991,78.1724
mus,1992,78.43295
mus,1993,78.71601
mus,1994,78.99907
mus,1995,79.28213
mus,1996,79.56518
mus,1997,79.84824
mus,1998,79.89059
mus,1999,79.93293
mus,2000,79.97527
mus,2001,80.01761
mus,2002,80.05996
mus,2003,80.52897
mus,2004,80.99797
mus,2005,81.46698
mus,2006,81.93599
mus,2007,82.405
mus,2008,82.7592
mus,2009,83.1134
mus,2010,83.4676
mus,2011,83.8218
mus,2012,84.176
mus,2013,84.271
mus,2014,84.366
mus,2015,84.46101
mus,2016,84.55601
mus,2017,84.65101
mus,2018,84.81672
mus,2019,84.98242
mus,2020,85.14813
mwi,1960,30.34613
mwi,1961,30.71924
mwi,1962,31.09235
mwi,1963,31.4213
mwi,1964,31.75025
mwi,1965,32.07919
mwi,1966,32.40814
mwi,1967,32.73709
mwi,1968,33.39844
mwi,1969,34.05979
mwi,1970,34.72115
mwi,1971,35.3825
mwi,1972,36.04386
mwi,1973,36.6646
mwi,1974,37.28534
mwi,1975,37.90608
mwi,1976,38.52682
mwi,1977,39.14756
mwi,1978,39.72732
mwi,1979,40.30708
mwi,1980,40.88683
mwi,1981,41.46659
mwi,1982,42.04635
mwi,1983,42.30859
mwi,1984,42.57084
mwi,1985,42.83308
mwi,1986,43.09532
mwi,1987,43.35757
mwi,1988,43.07178
mwi,1989,42.78599
mwi,1990,42.50021
mwi,1991,42.21442
mwi,1992,41.92864
mwi,1993,40.87738
mwi,1994,39.82611
mwi,1995,38.77485
mwi,1996,37.72359
mwi,1997,36.67233
mwi,1998,35.97346
mwi,1999,35.27459
mwi,2000,34.57573
mwi,2001,33.87686
mwi,2002,33.17799
mwi,2003,35.20799
mwi,2004,37.23799
mwi,2005,39.26799
mwi,2006,41.29799
mwi,2007,43.328
mwi,2008,46.77413
mwi,2009,50.22027
mwi,2010,53.66641
mwi,2011,57.11255
mwi,2012,60.55869
mwi,2013,61.9436
mwi,2014,63.32852
mwi,2015,64.71343
mwi,2016,66.09834
mwi,2017,67.48325
mwi,2018,68.23079
mwi,2019,68.97833
mwi,2020,69.72586
mys,1960,60.77154
mys,1961,61.556
mys,1962,62.34046
mys,1963,63.01616
mys,1964,63.69186
mys,1965,64.36756
mys,1966,65.04326
mys,1967,65.71896
mys,1968,66.65446
mys,1969,67.58997
mys,1970,68.52547
mys,1971,69.46098
mys,1972,70.39648
mys,1973,71.03539
mys,1974,71.67429
mys,1975,72.3132
mys,1976,72.9521
mys,1977,73.59101
mys,1978,74.3215
mys,1979,75.05199
mys,1980,75.78247
mys,1981,76.51296
mys,1982,77.24345
mys,1983,77.63681
mys,1984,78.03017
mys,1985,78.42353
mys,1986,78.81689
mys,1987,79.21025
mys,1988,79.63589
mys,1989,80.06154
mys,1990,80.48719
mys,1991,80.91283
mys,1992,81.33848
mys,1993,81.59871
mys,1994,81.85893
mys,1995,82.11916
mys,1996,82.37938
mys,1997,82.63961
mys,1998,82.81636
mys,1999,82.9931
mys,2000,83.16985
mys,2001,83.3466
mys,2002,83.52335
mys,2003,83.75074
mys,2004,83.97814
mys,2005,84.20553
mys,2006,84.43293
mys,2007,84.66033
mys,2008,84.8658
mys,2009,85.07127
mys,2010,85.27675
mys,2011,85.48222
mys,2012,85.6877
mys,2013,85.87344
mys,2014,86.05918
mys,2015,86.24492
mys,2016,86.43066
mys,2017,86.6164
mys,2018,86.78958
mys,2019,86.96276
mys,2020,87.13594
nam,1960,42.70516
nam,1961,43.68385
nam,1962,44.66254
nam,1963,45.46807
nam,1964,46.27361
nam,1965,47.07914
nam,1966,47.88468
nam,1967,48.69021
nam,1968,49.54783
nam,1969,50.40544
nam,1970,51.26306
nam,1971,52.12067
nam,1972,52.97829
nam,1973,54.06156
nam,1974,55.14483
nam,1975,56.2281
nam,1976,57.31137
nam,1977,58.39464
nam,1978,58.88874
nam,1979,59.38284
nam,1980,59.87694
nam,1981,60.37104
nam,1982,60.86514
nam,1983,61.60773
nam,1984,62.35033
nam,1985,63.09292
nam,1986,63.83552
nam,1987,64.57812
nam,1988,64.55837
nam,1989,64.53863
nam,1990,64.51889
nam,1991,64.49914
nam,1992,64.4794
nam,1993,61.32301
nam,1994,58.16661
nam,1995,55.01022
nam,1996,51.85383
nam,1997,48.69743
nam,1998,46.30844
nam,1999,43.91945
nam,2000,41.53047
nam,2001,39.14148
nam,2002,36.75249
nam,2003,37.13676
nam,2004,37.52103
nam,2005,37.9053
nam,2006,38.28958
nam,2007,38.67385
nam,2008,42.39832
nam,2009,46.12279
nam,2010,49.84727
nam,2011,53.57174
nam,2012,57.29621
nam,2013,58.73518
nam,2014,60.17415
nam,2015,61.61311
nam,2016,63.05208
nam,2017,64.49105
nam,2018,65.16465
nam,2019,65.83826
nam,2020,66.51186
ncl,1960,55.67524
ncl,1961,56.88026
ncl,1962,58.08528
ncl,1963,59.17044
ncl,1964,60.2556
ncl,1965,61.34077
ncl,1966,62.42593
ncl,1967,63.51109
ncl,1968,64.47098
ncl,1969,65.43087
ncl,1970,66.39076
ncl,1971,67.35065
ncl,1972,68.31054
ncl,1973,69.16505
ncl,1974,70.01955
ncl,1975,70.87406
ncl,1976,71.72856
ncl,1977,72.58307
ncl,1978,73.34498
ncl,1979,74.10689
ncl,1980,74.86881
ncl,1981,75.63072
ncl,1982,76.39263
ncl,1983,77.05286
ncl,1984,77.71309
ncl,1985,78.37332
ncl,1986,79.03356
ncl,1987,79.69379
ncl,1988,80.24144
ncl,1989,80.7891
ncl,1990,81.33676
ncl,1991,81.88441
ncl,1992,82.43207
ncl,1993,82.86881
ncl,1994,83.30555
ncl,1995,83.74228
ncl,1996,84.17902
ncl,1997,84.61576
ncl,1998,84.9688
ncl,1999,85.32183
ncl,2000,85.67486
ncl,2001,86.0279
ncl,2002,86.38093
ncl,2003,86.66058
ncl,2004,86.94022
ncl,2005,87.21986
ncl,2006,87.4995
ncl,2007,87.77914
ncl,2008,88.01651
ncl,2009,88.25389
ncl,2010,88.49126
ncl,2011,88.72864
ncl,2012,88.96601
ncl,2013,89.15556
ncl,2014,89.34511
ncl,2015,89.53466
ncl,2016,89.72421
ncl,2017,89.91376
ncl,2018,90.06981
ncl,2019,90.22586
ncl,2020,90.38191
ner,1960,25.56749
ner,1961,25.73647
ner,1962,25.90544
ner,1963,26.03516
ner,1964,26.16488
ner,1965,26.2946
ner,1966,26.42433
ner,1967,26.55405
ner,1968,26.86005
ner,1969,27.16606
ner,1970,27.47207
ner,1971,27.77808
ner,1972,28.08408
ner,1973,28.63599
ner,1974,29.1879
ner,1975,29.73981
ner,1976,30.29171
ner,1977,30.84362
ner,1978,31.71801
ner,1979,32.59239
ner,1980,33.46678
ner,1981,34.34117
ner,1982,35.21555
ner,1983,36.08475
ner,1984,36.95395
ner,1985,37.82315
ner,1986,38.69235
ner,1987,39.56155
ner,1988,40.33699
ner,1989,41.11242
ner,1990,41.88785
ner,1991,42.66328
ner,1992,43.43871
ner,1993,44.10025
ner,1994,44.76179
ner,1995,45.42332
ner,1996,46.08486
ner,1997,46.7464
ner,1998,47.44017
ner,1999,48.13394
ner,2000,48.82771
ner,2001,49.52148
ner,2002,50.21525
ner,2003,51.15438
ner,2004,52.09352
ner,2005,53.03266
ner,2006,53.9718
ner,2007,54.91094
ner,2008,55.93771
ner,2009,56.96448
ner,2010,57.99126
ner,2011,59.01803
ner,2012,60.0448
ner,2013,60.82046
ner,2014,61.59613
ner,2015,62.37179
ner,2016,63.14746
ner,2017,63.92312
ner,2018,64.5329
ner,2019,65.14267
ner,2020,65.75245
nga,1960,29.37046
nga,1961,29.97319
nga,1962,30.57592
nga,1963,31.06263
nga,1964,31.54935
nga,1965,32.03606
nga,1966,32.52277
nga,1967,33.00949
nga,1968,33.56762
nga,1969,34.12575
nga,1970,34.68388
nga,1971,35.24201
nga,1972,35.80014
nga,1973,36.42935
nga,1974,37.05855
nga,1975,37.68776
nga,1976,38.31697
nga,1977,38.94617
nga,1978,39.43908
nga,1979,39.93198
nga,1980,40.42489
nga,1981,40.91779
nga,1982,41.4107
nga,1983,41.3876
nga,1984,41.3645
nga,1985,41.3414
nga,1986,41.3183
nga,1987,41.2952
nga,1988,41.27499
nga,1989,41.25477
nga,1990,41.23456
nga,1991,41.21435
nga,1992,41.19413
nga,1993,40.98477
nga,1994,40.7754
nga,1995,40.56603
nga,1996,40.35666
nga,1997,40.14729
nga,1998,40.10671
nga,1999,40.06613
nga,2000,40.02554
nga,2001,39.98496
nga,2002,39.94438
nga,2003,40.66435
nga,2004,41.38431
nga,2005,42.10428
nga,2006,42.82424
nga,2007,43.54421
nga,2008,44.19487
nga,2009,44.84553
nga,2010,45.4962
nga,2011,46.14686
nga,2012,46.79752
nga,2013,47.50233
nga,2014,48.20713
nga,2015,48.91194
nga,2016,49.61674
nga,2017,50.32154
nga,2018,50.83252
nga,2019,51.34349
nga,2020,51.85447
nic,1960,42.09252
nic,1961,43.03202
nic,1962,43.97153
nic,1963,44.99066
nic,1964,46.00978
nic,1965,47.02891
nic,1966,48.04803
nic,1967,49.06716
nic,1968,50.09486
nic,1969,51.12255
nic,1970,52.15025
nic,1971,53.17795
nic,1972,54.20564
nic,1973,55.23269
nic,1974,56.25973
nic,1975,57.28678
nic,1976,58.31382
nic,1977,59.34087
nic,1978,60.09865
nic,1979,60.85642
nic,1980,61.6142
nic,1981,62.37197
nic,1982,63.12975
nic,1983,63.99604
nic,1984,64.86233
nic,1985,65.72862
nic,1986,66.59491
nic,1987,67.46121
nic,1988,68.11566
nic,1989,68.77012
nic,1990,69.42458
nic,1991,70.07904
nic,1992,70.7335
nic,1993,71.30808
nic,1994,71.88267
nic,1995,72.45725
nic,1996,73.03184
nic,1997,73.60643
nic,1998,74.31458
nic,1999,75.02274
nic,2000,75.73089
nic,2001,76.43905
nic,2002,77.1472
nic,2003,77.53909
nic,2004,77.93098
nic,2005,78.32288
nic,2006,78.71477
nic,2007,79.10666
nic,2008,79.53396
nic,2009,79.96127
nic,2010,80.38858
nic,2011,80.81589
nic,2012,81.2432
nic,2013,81.6176
nic,2014,81.99201
nic,2015,82.36642
nic,2016,82.74083
nic,2017,83.11524
nic,2018,83.36172
nic,2019,83.60819
nic,2020,83.85467
nld,1960,84.31966
nld,1961,84.6166
nld,1962,84.91355
nld,1963,84.96956
nld,1964,85.02557
nld,1965,85.08158
nld,1966,85.1376
nld,1967,85.19361
nld,1968,85.36132
nld,1969,85.52902
nld,1970,85.69673
nld,1971,85.86444
nld,1972,86.03215
nld,1973,86.26392
nld,1974,86.49569
nld,1975,86.72746
nld,1976,86.95923
nld,1977,87.191
nld,1978,87.37954
nld,1979,87.56808
nld,1980,87.75663
nld,1981,87.94517
nld,1982,88.13371
nld,1983,88.20857
nld,1984,88.28344
nld,1985,88.3583
nld,1986,88.43317
nld,1987,88.50803
nld,1988,88.56209
nld,1989,88.61614
nld,1990,88.6702
nld,1991,88.72425
nld,1992,88.77831
nld,1993,88.85315
nld,1994,88.92798
nld,1995,89.00282
nld,1996,89.07766
nld,1997,89.15249
nld,1998,89.23668
nld,1999,89.32088
nld,2000,89.40507
nld,2001,89.48926
nld,2002,89.57345
nld,2003,89.78164
nld,2004,89.98983
nld,2005,90.19802
nld,2006,90.40621
nld,2007,90.6144
nld,2008,90.78951
nld,2009,90.96463
nld,2010,91.13975
nld,2011,91.31487
nld,2012,91.48998
nld,2013,91.76823
nld,2014,92.04648
nld,2015,92.32472
nld,2016,92.60297
nld,2017,92.88121
nld,2018,92.9846
nld,2019,93.08799
nld,2020,93.19137
nld_curacao,1960,68.35944
nld_curacao,1961,69.25098
nld_curacao,1962,70.14252
nld_curacao,1963,70.73425
nld_curacao,1964,71.32598
nld_curacao,1965,71.91772
nld_curacao,1966,72.50945
nld_curacao,1967,73.10118
nld_curacao,1968,73.88128
nld_curacao,1969,74.66138
nld_curacao,1970,75.44148
nld_curacao,1971,76.22158
nld_curacao,1972,77.00168
nld_curacao,1973,77.94669
nld_curacao,1974,78.89171
nld_curacao,1975,79.83672
nld_curacao,1976,80.78174
nld_curacao,1977,81.72675
nld_curacao,1978,82.14236
nld_curacao,1979,82.55797
nld_curacao,1980,82.97358
nld_curacao,1981,83.38919
nld_curacao,1982,83.80479
nld_curacao,1983,84.03496
nld_curacao,1984,84.26513
nld_curacao,1985,84.4953
nld_curacao,1986,84.72548
nld_curacao,1987,84.95565
nld_curacao,1988,85.02462
nld_curacao,1989,85.09359
nld_curacao,1990,85.16256
nld_curacao,1991,85.23153
nld_curacao,1992,85.30051
nld_curacao,1993,85.32188
nld_curacao,1994,85.34325
nld_curacao,1995,85.36463
nld_curacao,1996,85.386
nld_curacao,1997,85.40737
nld_curacao,1998,85.55904
nld_curacao,1999,85.7107
nld_curacao,2000,85.86236
nld_curacao,2001,86.01402
nld_curacao,2002,86.16568
nld_curacao,2003,86.36744
nld_curacao,2004,86.5692
nld_curacao,2005,86.77096
nld_curacao,2006,86.97272
nld_curacao,2007,87.17448
nld_curacao,2008,87.4373
nld_curacao,2009,87.70013
nld_curacao,2010,87.96295
nld_curacao,2011,88.22577
nld_curacao,2012,88.4886
nld_curacao,2013,88.62599
nld_curacao,2014,88.76339
nld_curacao,2015,88.90079
nld_curacao,2016,89.03818
nld_curacao,2017,89.17558
nld_curacao,2018,89.30726
nld_curacao,2019,89.43893
nld_curacao,2020,89.57061
nor,1960,85.02171
nor,1961,85.17557
nor,1962,85.32943
nor,1963,85.4936
nor,1964,85.65778
nor,1965,85.82195
nor,1966,85.98613
nor,1967,86.1503
nor,1968,86.36199
nor,1969,86.57367
nor,1970,86.78536
nor,1971,86.99704
nor,1972,87.20873
nor,1973,87.34351
nor,1974,87.47828
nor,1975,87.61306
nor,1976,87.74784
nor,1977,87.88262
nor,1978,88.02134
nor,1979,88.16006
nor,1980,88.29879
nor,1981,88.43751
nor,1982,88.57624
nor,1983,88.56379
nor,1984,88.55134
nor,1985,88.5389
nor,1986,88.52645
nor,1987,88.514
nor,1988,88.67594
nor,1989,88.83789
nor,1990,88.99983
nor,1991,89.16177
nor,1992,89.32371
nor,1993,89.45616
nor,1994,89.58862
nor,1995,89.72107
nor,1996,89.85352
nor,1997,89.98597
nor,1998,90.10798
nor,1999,90.22998
nor,2000,90.35199
nor,2001,90.474
nor,2002,90.596
nor,2003,90.78178
nor,2004,90.96757
nor,2005,91.15335
nor,2006,91.33913
nor,2007,91.52491
nor,2008,91.70701
nor,2009,91.88912
nor,2010,92.07122
nor,2011,92.25332
nor,2012,92.43543
nor,2013,92.52262
nor,2014,92.60981
nor,2015,92.69701
nor,2016,92.7842
nor,2017,92.8714
nor,2018,92.97417
nor,2019,93.07693
nor,2020,93.1797
npl,1960,24.31253
npl,1961,24.70485
npl,1962,25.09717
npl,1963,25.84097
npl,1964,26.58478
npl,1965,27.32858
npl,1966,28.07239
npl,1967,28.81619
npl,1968,29.6018
npl,1969,30.3874
npl,1970,31.17301
npl,1971,31.95861
npl,1972,32.74422
npl,1973,33.54924
npl,1974,34.35427
npl,1975,35.1593
npl,1976,35.96432
npl,1977,36.76935
npl,1978,37.76555
npl,1979,38.76176
npl,1980,39.75797
npl,1981,40.75417
npl,1982,41.75038
npl,1983,42.85734
npl,1984,43.96431
npl,1985,45.07127
npl,1986,46.17823
npl,1987,47.2852
npl,1988,48.62821
npl,1989,49.97123
npl,1990,51.31424
npl,1991,52.65726
npl,1992,54.00028
npl,1993,55.30731
npl,1994,56.61435
npl,1995,57.92139
npl,1996,59.22843
npl,1997,60.53547
npl,1998,61.68564
npl,1999,62.83581
npl,2000,63.98598
npl,2001,65.13615
npl,2002,66.28632
npl,2003,67.20919
npl,2004,68.13206
npl,2005,69.05493
npl,2006,69.9778
npl,2007,70.90067
npl,2008,71.64935
npl,2009,72.39803
npl,2010,73.14671
npl,2011,73.89539
npl,2012,74.64408
npl,2013,75.23497
npl,2014,75.82587
npl,2015,76.41677
npl,2016,77.00767
npl,2017,77.59856
npl,2018,78.11778
npl,2019,78.63699
npl,2020,79.15621
nzl,1960,80.06681
nzl,1961,80.31901
nzl,1962,80.57122
nzl,1963,80.57754
nzl,1964,80.58386
nzl,1965,80.59017
nzl,1966,80.59649
nzl,1967,80.60281
nzl,1968,80.73837
nzl,1969,80.87394
nzl,1970,81.0095
nzl,1971,81.14506
nzl,1972,81.28062
nzl,1973,81.48002
nzl,1974,81.67942
nzl,1975,81.87882
nzl,1976,82.07822
nzl,1977,82.27762
nzl,1978,82.58387
nzl,1979,82.89011
nzl,1980,83.19636
nzl,1981,83.50261
nzl,1982,83.80886
nzl,1983,83.99259
nzl,1984,84.17632
nzl,1985,84.36005
nzl,1986,84.54378
nzl,1987,84.72751
nzl,1988,85.1064
nzl,1989,85.48529
nzl,1990,85.86418
nzl,1991,86.24307
nzl,1992,86.62196
nzl,1993,86.87803
nzl,1994,87.13409
nzl,1995,87.39016
nzl,1996,87.64622
nzl,1997,87.90229
nzl,1998,88.21645
nzl,1999,88.53062
nzl,2000,88.84479
nzl,2001,89.15895
nzl,2002,89.47312
nzl,2003,89.71254
nzl,2004,89.95196
nzl,2005,90.19139
nzl,2006,90.43081
nzl,2007,90.67024
nzl,2008,90.83205
nzl,2009,90.99387
nzl,2010,91.15568
nzl,2011,91.3175
nzl,2012,91.47931
nzl,2013,91.61613
nzl,2014,91.75295
nzl,2015,91.88977
nzl,2016,92.02658
nzl,2017,92.1634
nzl,2018,92.27452
nzl,2019,92.38565
nzl,2020,92.49677
omn,1960,38.50419
omn,1961,39.59252
omn,1962,40.68085
omn,1963,41.72514
omn,1964,42.76943
omn,1965,43.81372
omn,1966,44.85801
omn,1967,45.9023
omn,1968,46.92841
omn,1969,47.95452
omn,1970,48.98064
omn,1971,50.00675
omn,1972,51.03286
omn,1973,52.55774
omn,1974,54.08262
omn,1975,55.6075
omn,1976,57.13238
omn,1977,58.65726
omn,1978,60.04555
omn,1979,61.43383
omn,1980,62.82212
omn,1981,64.2104
omn,1982,65.59869
omn,1983,66.74691
omn,1984,67.89514
omn,1985,69.04336
omn,1986,70.19159
omn,1987,71.33981
omn,1988,72.24686
omn,1989,73.1539
omn,1990,74.06095
omn,1991,74.96799
omn,1992,75.87504
omn,1993,76.63255
omn,1994,77.39007
omn,1995,78.14759
omn,1996,78.90511
omn,1997,79.66263
omn,1998,80.28144
omn,1999,80.90025
omn,2000,81.51905
omn,2001,82.13786
omn,2002,82.75667
omn,2003,83.25782
omn,2004,83.75896
omn,2005,84.26011
omn,2006,84.76126
omn,2007,85.2624
omn,2008,85.54172
omn,2009,85.82104
omn,2010,86.10036
omn,2011,86.37968
omn,2012,86.659
omn,2013,86.9485
omn,2014,87.23799
omn,2015,87.52748
omn,2016,87.81697
omn,2017,88.10646
omn,2018,88.28831
omn,2019,88.47017
omn,2020,88.65203
pak,1960,39.95215
pak,1961,41.12479
pak,1962,42.29744
pak,1963,43.31756
pak,1964,44.33768
pak,1965,45.3578
pak,1966,46.37791
pak,1967,47.39803
pak,1968,48.25447
pak,1969,49.11091
pak,1970,49.96735
pak,1971,50.82379
pak,1972,51.68024
pak,1973,52.43235
pak,1974,53.18446
pak,1975,53.93657
pak,1976,54.68869
pak,1977,55.4408
pak,1978,56.08228
pak,1979,56.72376
pak,1980,57.36525
pak,1981,58.00673
pak,1982,58.64821
pak,1983,59.20011
pak,1984,59.752
pak,1985,60.3039
pak,1986,60.85579
pak,1987,61.40768
pak,1988,61.8461
pak,1989,62.28452
pak,1990,62.72294
pak,1991,63.16136
pak,1992,63.59978
pak,1993,64.00421
pak,1994,64.40864
pak,1995,64.81308
pak,1996,65.21751
pak,1997,65.62194
pak,1998,65.90468
pak,1999,66.18742
pak,2000,66.47015
pak,2001,66.75289
pak,2002,67.03563
pak,2003,67.34115
pak,2004,67.64667
pak,2005,67.95219
pak,2006,68.25771
pak,2007,68.56323
pak,2008,69.14728
pak,2009,69.73132
pak,2010,70.31537
pak,2011,70.89942
pak,2012,71.48346
pak,2013,71.71963
pak,2014,71.9558
pak,2015,72.19197
pak,2016,72.42814
pak,2017,72.66431
pak,2018,72.92095
pak,2019,73.17759
pak,2020,73.43423
pan,1960,61.66246
pan,1961,62.59101
pan,1962,63.51955
pan,1963,64.31175
pan,1964,65.10395
pan,1965,65.89615
pan,1966,66.68836
pan,1967,67.48056
pan,1968,68.32447
pan,1969,69.16838
pan,1970,70.01229
pan,1971,70.8562
pan,1972,71.70011
pan,1973,72.48039
pan,1974,73.26068
pan,1975,74.04096
pan,1976,74.82125
pan,1977,75.60153
pan,1978,76.262
pan,1979,76.92246
pan,1980,77.58292
pan,1981,78.24339
pan,1982,78.90385
pan,1983,79.46126
pan,1984,80.01868
pan,1985,80.57609
pan,1986,81.13351
pan,1987,81.69092
pan,1988,81.99352
pan,1989,82.29611
pan,1990,82.59871
pan,1991,82.9013
pan,1992,83.2039
pan,1993,83.377
pan,1994,83.55011
pan,1995,83.72322
pan,1996,83.89633
pan,1997,84.06944
pan,1998,84.20572
pan,1999,84.342
pan,2000,84.47828
pan,2001,84.61456
pan,2002,84.75084
pan,2003,84.87926
pan,2004,85.00768
pan,2005,85.13609
pan,2006,85.26451
pan,2007,85.39293
pan,2008,85.58512
pan,2009,85.77732
pan,2010,85.96951
pan,2011,86.1617
pan,2012,86.35389
pan,2013,86.5447
pan,2014,86.7355
pan,2015,86.9263
pan,2016,87.1171
pan,2017,87.3079
pan,2018,87.4465
pan,2019,87.58511
