geo,time,nv_srv_totl_cd
pri,2002,35677600000
pri,2003,37595000000
pri,2004,39780100000
pri,2005,43639643300
pri,2006,45641583500
pri,2007,47680281800
pri,2008,49049700000
pri,2009,47722700000
pri,2010,47776200000
pri,2011,49038000000
pri,2012,49755900000
pri,2013,50727400000
pri,2014,50188200000
pri,2015,49491700000
pri,2016,50444000000
pri,2017,50109856513.9404
pri,2018,49267600000
pri,2019,50582600000
pri,2020,50374000000
prt,1995,69108187607.8015
prt,1996,70890142968.54691
prt,1997,68394440251.5723
prt,1998,72570784728.4061
prt,1999,75188485304.23299
prt,2000,71225397691.4511
prt,2001,73707494258.8757
prt,2002,82590157438.56169
prt,2003,102717267025.50301
prt,2004,118578307061.49699
prt,2005,124321505486.69299
prt,2006,131405738279.093
prt,2007,152861623932.099
prt,2008,170796869127.38699
prt,2009,163596835169.16901
prt,2010,157308305424.45001
prt,2011,162626089527.228
prt,2012,143651580292.797
prt,2013,151487014871.259
prt,2014,152475021485.44901
prt,2015,130660987824.685
prt,2016,135148577507.55
prt,2017,144684713101.70001
prt,2018,157879641364.16101
prt,2019,157494815167.11301
prt,2020,150040454817.83401
pry,1965,175182777.77778
pry,1966,184442142.85714
pry,1967,199140079.36508
pry,1968,211993650.79365
pry,1969,226950793.65079
pry,1970,242235793.65079
pry,1971,264489761.90476
pry,1972,304888888.88889
pry,1973,372209206.34921
pry,1974,512836080.37679
pry,1975,580488730.15873
pry,1976,672380952.38095
pry,1977,817746031.74603
pry,1978,1006944444.44444
pry,1979,1344238095.2381
pry,1980,1774468253.96825
pry,1981,2312793650.79365
pry,1982,2278963235.29412
pry,1983,2451332567.47692
pry,1984,1921791172.14149
pry,1985,1418216000.42113
pry,1986,1661534544.2442
pry,1987,1745361020.90466
pry,1988,1787257682.35371
pry,1989,1970567565.02678
pry,1990,2444773002.49821
pry,1991,2888043427.40718
pry,1992,3150641227.08792
pry,1993,3196125727.22582
pry,1994,3311499289.67429
pry,1995,3765200474.26924
pry,1996,4166888952.79584
pry,1997,4443989861.1481
pry,1998,4137074317.78587
pry,1999,3929779591.22431
pry,2000,3976876947.15103
pry,2001,3705858936.58684
pry,2002,2976781492.95168
pry,2003,3137432961.3003
pry,2004,3947057201.17565
pry,2005,4488127539.935
pry,2006,5859948060.65214
pry,2007,7816273883.24057
pry,2008,10667203174.4187
pry,2009,10382797795.9814
pry,2010,12352068073.2293
pry,2011,15144559340.3833
pry,2012,16029723194.209
pry,2013,18158982192.0793
pry,2014,19024269046.3348
pry,2015,17614044894.4583
pry,2016,17189340515.9638
pry,2017,18703296121.3725
pry,2018,19661907299.3539
pry,2019,18784887990.9746
pry,2020,17220016507.2208
pse,1994,1503700000
pse,1995,1678400000
pse,1996,1692200000
pse,1997,1975400000
pse,1998,2107600000
pse,1999,2160700000
pse,2000,2370700000
pse,2001,2277200000
pse,2002,2257700000
pse,2003,2380300000
pse,2004,2643100000
pse,2005,2937900000
pse,2006,3115700000
pse,2007,3519400000
pse,2008,4201000000
pse,2009,4676300000
pse,2010,5586100000
pse,2011,6736000000
pse,2012,7322300000
pse,2013,8213200000
pse,2014,8593500000
pse,2015,8618600000
pse,2016,9390600000
pse,2017,9514900000
pse,2018,9762300000
pse,2019,10470200000
qat,2011,47911793818.6813
qat,2012,53215364642.8571
qat,2013,60259025082.4176
qat,2014,67746452829.6703
qat,2015,74510761401.09889
qat,2016,77046723873.6264
qat,2017,76200434120.8791
qat,2018,79003462362.63741
qat,2019,81932472515.6657
qat,2020,76168138916.1734
rou,1990,9427272727.27273
rou,1991,9465789473.68421
rou,1992,9026250000
rou,1993,8621185526.31579
rou,1994,8935104531.72205
rou,1995,15075258239.0556
rou,1996,14715861174.181
rou,1997,14236467633.9286
rou,1998,18174853537.6296
rou,1999,16753929433.2485
rou,2000,18321479570.685
rou,2001,18273149581.91389
rou,2002,21030222356.6783
rou,2003,26161807228.9157
rou,2004,33858473511.6585
rou,2005,47187047396.7807
rou,2006,58880384478.4621
rou,2007,86151663043.92398
rou,2008,99928302036.6033
rou,2009,84230511920.76871
rou,2010,76895434091.6958
rou,2011,78761989109.75529
rou,2012,85941958364.5695
rou,2013,96272664443.04221
rou,2014,103411978980.05499
rou,2015,95164240956.6368
rou,2016,104400817895.15199
rou,2017,121350647748.304
rou,2018,139680586563.832
rou,2019,148263054814.88501
rou,2020,151461899151.74399
rus,1989,154955463342.47
rus,1990,168543868963.754
rus,1991,190140740740.74097
rus,1992,224279852300.242
rus,1993,186417924403.85599
rus,1994,177123459473.44601
rus,1995,206584339350.98001
rus,1996,193577337287.34201
rus,1997,204874675885.91199
rus,1998,140422462648.12
rus,1999,97737611697.8067
rus,2000,129121933878.422
rus,2001,157795680493.65799
rus,2002,186014239588.51697
rus,2003,231602218209.957
rus,2004,299398834429.01801
rus,2005,372886529645.31696
rus,2006,492208072663.74896
rus,2007,658600521058.76294
rus,2008,841977499120.82703
rus,2009,657373364399.94495
rus,2010,810039395717.18787
rus,2011,1100658530594.94995
rus,2012,1203734227021.58008
rus,2013,1286572769774.88989
rus,2014,1146685401946.93994
rus,2015,765492232908.36401
rus,2016,727925944098.87903
rus,2017,882067497819.7821
rus,2018,885491433442.21411
rus,2019,910632196485.20093
rus,2020,834727015043.35999
rwa,1965,27311944
rwa,1966,22866289.14286
rwa,1967,38936013
rwa,1968,43432020
rwa,1969,46841042
rwa,1970,65500005
rwa,1971,67196680.68436
rwa,1972,76434495.41284
rwa,1973,87938783.63242
rwa,1974,97657001.34977
rwa,1975,181951580.72462
rwa,1976,203376250.22806
rwa,1977,241413167.86036
rwa,1978,321160826.21226
rwa,1979,357477794.0425
rwa,1980,409114627.61971
rwa,1981,541301454.9055
rwa,1982,541534465.93596
rwa,1983,558041686.30891
rwa,1984,570266887.4192
rwa,1985,608675819.07991
rwa,1986,766016704.93168
rwa,1987,959183582.80708
rwa,1988,1045450666.2725
rwa,1989,1016625344.04671
rwa,1990,1092240274.96861
rwa,1991,897061639.82992
rwa,1992,975128863.52403
rwa,1993,944957908.85834
rwa,1994,219090905.45454
rwa,1995,517780900.15993
rwa,1996,480014314.25592
rwa,1997,655988250.24923
rwa,1998,711783505.45172
rwa,1999,902522265.10061
rwa,2000,916767984.90722
rwa,2001,853699582.31742
rwa,2002,872400840.44857
rwa,2003,933514986.37602
rwa,2004,1008409400.65703
rwa,2005,1247303354.14879
rwa,2006,1499870493.62682
rwa,2007,1960700606.08277
rwa,2008,2552779223.94256
rwa,2009,2807857657.81841
rwa,2010,3053187543.31146
rwa,2011,3295874690.67884
rwa,2012,3737088249.60512
rwa,2013,3892079933.68758
rwa,2014,4056287367.36497
rwa,2015,4247415746.07048
rwa,2016,4283352905.64705
rwa,2017,4430057586.58281
rwa,2018,4791782568.15995
rwa,2019,5086375312.07669
rwa,2020,4796616698.36405
sau,1970,1962805277.78452
sau,1971,2181795514.92281
sau,1972,2794902733.46738
sau,1973,4085006275.44221
sau,1974,7229860880.94668
sau,1975,12758228149.8113
sau,1976,18379287277.6176
sau,1977,23679649711.4301
sau,1978,30986901341.7084
sau,1979,38481605764.845
sau,1980,45985303448.3106
sau,1981,52848028230.2424
sau,1982,59942134825.7634
sau,1983,63255364614.7887
sau,1984,61852377943.5579
sau,1985,57681022851.78049
sau,1986,50878889006.9444
sau,1987,47624154629.3164
sau,1988,48645002347.3947
sau,1989,49328215315.3423
sau,1990,53514863763.5794
sau,1991,61028985794.39249
sau,1992,58685908891.8558
sau,1993,61238156875.8344
sau,1994,62746738744.99329
sau,1995,65237021148.1976
sau,1996,67737263791.7223
sau,1997,73174243791.72231
sau,1998,73633053866.6667
sau,1999,76233333333.3333
sau,2000,78517099306.6667
sau,2001,81567325600
sau,2002,83826861386.6667
sau,2003,90124005466.6667
sau,2004,102612739386.66701
sau,2005,115626416748.953
sau,2006,130552147423.231
sau,2007,143968508152.10101
sau,2008,161790873706.66699
sau,2009,182469230293.33301
sau,2010,207185367840
sau,2011,229987363200
sau,2012,259060996400
sau,2013,283589283466.66693
sau,2014,306556310746.66693
sau,2015,339881837866.66693
sau,2016,348375698426.66693
sau,2017,355328335013.33301
sau,2018,380408269360
sau,2019,399980928506.66693
sau,2020,393713722373.33295
sdn,1982,4137333333.33333
sdn,1983,3879153846.15385
sdn,1984,4808000000
sdn,1985,5812600000
sdn,1986,7126375000
sdn,1987,9878888888.88889
sdn,1988,6536642857.14286
sdn,1989,6770079365.07936
sdn,1990,5269549180.32787
sdn,1991,4992277777.77778
sdn,1992,3198932238.19302
sdn,1993,3939868173.258
sdn,1994,6665377762.43094
sdn,1995,6769988638.31985
sdn,1996,3597696913.97506
sdn,1997,4341648473.69423
sdn,1998,4142976145.41833
sdn,1999,3937933240.94239
sdn,2000,4377002955.81829
sdn,2001,3982595825.28025
sdn,2002,3628774068.58836
sdn,2003,4450754808.79761
sdn,2004,5226163157.69067
sdn,2005,6331045277.28747
sdn,2006,8987484319.59475
sdn,2007,6464800803.53157
sdn,2008,10048000717.6347
sdn,2009,13658832500
sdn,2010,18180242758.6207
sdn,2011,20909866578.9474
sdn,2012,17331633000
sdn,2013,19716998863.01369
sdn,2014,22805890752.809
sdn,2015,25226178424.2424
sdn,2016,21377436980
sdn,2017,21206807142.8571
sdn,2018,15883090381.1765
sdn,2019,9843899287.43316
sdn,2020,7743855789.28008
sen,1980,2374936730.0062
sen,1981,2116062528.53615
sen,1982,1997020824.42963
sen,1983,1869187369.55844
sen,1984,1780984969.83085
sen,1985,1883760593.13683
sen,1986,2613780239.34223
sen,1987,3085318018.53492
sen,1988,3189303363.38677
sen,1989,3217619467.57674
sen,1990,3785742211.78805
sen,1991,3673539983.24749
sen,1992,3903788224.64466
sen,1993,3663256574.13797
sen,1994,2562422220.1289
sen,1995,3090290547.66078
sen,1996,3214317801.26533
sen,1997,3011846578.38838
sen,1998,3256103884.58854
sen,1999,3316586559.64442
sen,2000,3040277698.92764
sen,2001,3204483626.04088
sen,2002,3535694969.62145
sen,2003,4453579106.57989
sen,2004,5105822669.52126
sen,2005,5469971348.20422
sen,2006,6073003993.4873
sen,2007,7447858281.39556
sen,2008,9025728995.73991
sen,2009,8455745041.49963
sen,2010,8451931656.65005
sen,2011,9577617555.99911
sen,2012,9490242024.63078
sen,2013,9968860949.87726
sen,2014,10613017772.0917
sen,2015,9142784217.56538
sen,2016,9894889619.67285
sen,2017,10954081818.0519
sen,2018,12060626901.0607
sen,2019,11934955991.6096
sen,2020,12308192955.0059
sgp,1960,525153534.56161
sgp,1961,570037893.63648
sgp,1962,610348882.79106
sgp,1963,673886057.75513
sgp,1964,630406376.58435
sgp,1965,674506729.38717
sgp,1966,755030706.91232
sgp,1967,853782830.26264
sgp,1968,970795766.36613
sgp,1969,1117143603.8155
sgp,1970,1248856657.51993
sgp,1971,1451260943.42088
sgp,1972,1691513423.14879
sgp,1973,2315200000
sgp,1974,3295841132.9047
sgp,1975,3553900447.28959
sgp,1976,3948593598.44811
sgp,1977,4139833252.38789
sgp,1978,4748052799.86882
sgp,1979,5717897977.13281
sgp,1980,7125816242.06751
sgp,1981,8576872781.61778
sgp,1982,9943153310.92914
sgp,1983,10793738317.757
sgp,1984,11855986748.6985
sgp,1985,12095588580.0009
sgp,1986,11638516431.0713
sgp,1987,13149030954.3492
sgp,1988,15613817663.8177
sgp,1989,18990558537.0702
sgp,1990,23198379736.4508
sgp,1991,28560578871.2012
sgp,1992,32561448741.5592
sgp,1993,37578722614.1849
sgp,1994,45565143380.9087
sgp,1995,54107661916.1846
sgp,1996,59779078014.1844
sgp,1997,62707772090.5172
sgp,1998,53770733747.6099
sgp,1999,54419115044.2478
sgp,2000,58283120649.652
sgp,2001,57103867835.017
sgp,2002,59202837037.8644
sgp,2003,62833601193.8928
sgp,2004,72555851378.5351
sgp,2005,81890410958.9041
sgp,2006,96426710302.7252
sgp,2007,119494326852.896
sgp,2008,132329846632.271
sgp,2009,132035338604.33099
sgp,2010,162693215988.26599
sgp,2011,192814358403.56201
sgp,2012,204223893734.496
sgp,2013,217640294094.142
sgp,2014,221479756925.26199
sgp,2015,215450538260.11096
sgp,2016,225144335866.811
sgp,2017,241484466652.18301
sgp,2018,260292408066.42896
sgp,2019,264590969066.11896
sgp,2020,241221932304.12399
sle,1964,124837269.79962
sle,1965,130199947.92002
sle,1966,134819946.07202
sle,1967,140429462.84695
sle,1968,137760055.10402
sle,1969,152940061.17602
sle,1970,158160063.26403
sle,1971,164762292.18167
sle,1972,190313968.09619
sle,1973,219087098.29949
sle,1974,243494443.34692
sle,1975,262382995.1041
sle,1976,248238740.51975
sle,1977,289795028.34714
sle,1978,384369269.5599
sle,1979,454932495.7189
sle,1980,455801104.97238
sle,1981,485894228.28056
sle,1982,571993702.82162
sle,1983,449311261.15852
sle,1984,483475766.44953
sle,1985,334452787.59325
sle,1986,206090846.3833
sle,1987,238239484.44278
sle,1988,417255022.45187
sle,1989,370729677.49486
sle,1990,206586077.67543
sle,1991,188050417.10655
sle,1992,135469763.71646
sle,1993,170666079.29515
sle,1994,175038520.53861
sle,1995,149165783.8983
sle,1996,129365374.17183
sle,1997,113702496.17932
sle,1998,87155282.68099
sle,1999,83239663.00854
sle,2000,79422111.75374
sle,2001,452134127.33177
sle,2002,503556263.64936
sle,2003,537437719.19588
sle,2004,521351716.65494
sle,2005,598052261.81938
sle,2006,670763472.83029
sle,2007,749496426.38659
sle,2008,879329473.60615
sle,2009,849002415.63658
sle,2010,909040250.69836
sle,2011,1037352830.4452
sle,2012,1237697231.64919
sle,2013,1401291484.79223
sle,2014,1495862997.06737
sle,2015,1428938319.22774
sle,2016,1223195548.53948
sle,2017,1190063739.76864
sle,2018,1321396705.80014
sle,2019,1337278171.78648
sle,2020,1258943534.43891
slv,1965,311440000
slv,1966,339000000
slv,1967,359680000
slv,1968,383440000
slv,1969,406440000
slv,1970,399880000
slv,1971,426960000
slv,1972,459480000
slv,1973,517720000
slv,1974,626000000
slv,1975,718800000
slv,1976,853760000
slv,1977,1002800000
slv,1978,1186719900
slv,1979,1296920000
slv,1980,1433040000
slv,1981,1482520000
slv,1982,1538030800
slv,1983,1629432700
slv,1984,1775742700
slv,1985,1889971900
slv,1986,1881242100
slv,1987,2123927100
slv,1988,2247671200
slv,1989,2412353900
slv,1990,2633267587.85961
slv,1991,2871965300
slv,1992,3193464200
slv,1993,3573983700
slv,1994,4121515900
slv,1995,4845237500
slv,1996,5299138700
slv,1997,5747359200
slv,1998,6224166200
slv,1999,6531720400
slv,2000,6902896500
slv,2001,7176245200
slv,2002,7485460300
slv,2003,7843790300
slv,2004,8302852000
slv,2005,8897830000
slv,2006,9645080000
slv,2007,10108210000
slv,2008,10561890000
slv,2009,10733950000
slv,2010,10977020000
slv,2011,11731900000
slv,2012,12477530000
slv,2013,13094830000
slv,2014,13424840000
slv,2015,14066000000
slv,2016,14595290000
slv,2017,15016510000
slv,2018,15641490000
slv,2019,16241380000
slv,2020,15155410000
srb,1995,7103107344.63277
srb,1996,9426536312.84916
srb,1997,11327655903.7938
srb,1998,8422877537.18547
srb,1999,8164627192.04219
srb,2000,2769513297.52287
srb,2001,5368979745.55285
srb,2002,7382058222.03381
srb,2003,10512692453.2955
srb,2004,11888697427.6054
srb,2005,13055447298.7598
srb,2006,15461735506.9118
srb,2007,20986409710.2825
srb,2008,25344994481.6819
srb,2009,23312774672.0213
srb,2010,21618750554.8129
srb,2011,24759090673.5539
srb,2012,22071471685.159
srb,2013,24374435320.3247
srb,2014,24327622891.3877
srb,2015,20171654808.2278
srb,2016,20474608165.6825
srb,2017,22500827309.8556
srb,2018,25831662758.5098
srb,2019,26358504925.4344
srb,2020,27660797977.5754
ssd,2008,5341152871.41969
ssd,2009,4342359511.64603
ssd,2010,4900821554.08044
ssd,2011,5083007728.33724
ssd,2012,5091585796.61017
ssd,2013,12555678610.1695
ssd,2014,6381301491.52542
ssd,2015,6784810471.11703
ssd,2016,2150286052.00946
ssd,2017,1942196014.068
ssd,2018,1716736893.09751
ssd,2019,2131591891.48406
ssd,2020,2626479589.00703
stp,2001,53032243.47157
stp,2002,59913757.24833
stp,2003,73031644.48629
stp,2004,83874160.54856
stp,2005,103353059.29153
stp,2006,104742517.23085
stp,2007,107675329.47225
stp,2008,128599951.00441
stp,2009,125861856.43335
stp,2010,132000436.09346
stp,2011,159090941.86164
stp,2012,175529524.13671
stp,2013,209790368.63757
stp,2014,240621854.47916
stp,2015,222601376.56336
stp,2016,245242796.35913
stp,2017,267156197.6645
stp,2018,298434385.61247
stp,2019,310591754.72811
stp,2020,334971709.95551
sur,1960,39100000
sur,1961,43850000
sur,1962,48250000
sur,1963,51400000
sur,1964,55900000
sur,1965,62750000
sur,1966,69300000
sur,1967,79050000
sur,1968,88450000
sur,1969,94650000
sur,1970,110800000
sur,1971,116550000
sur,1972,129100000
sur,1973,133750000
sur,1974,136050000
sur,1975,188550000
sur,1976,217400000
sur,1977,270900000
sur,1978,327350000
sur,1979,347200000
sur,1980,384500000
sur,1981,443500000
sur,1982,498000000
sur,1983,503000000
sur,1984,484500000
sur,1985,520000000
sur,1986,560500000
sur,1987,647000000
sur,1988,741500000
sur,1989,354000000
sur,1990,197500000
sur,1991,242800000
sur,1992,213000000
sur,1993,212588235.29412
sur,1994,221276119.40299
sur,1995,229357466.06335
sur,1996,314822942.64339
sur,1997,396235000
sur,1998,518915000
sur,1999,412636046.51163
sur,2000,436024242.42424
sur,2001,354360550.45872
sur,2002,478791914.89362
sur,2003,548152633.60246
sur,2004,614850036.57644
sur,2005,741662700.88223
sur,2006,1192550205.9263
sur,2007,1314025500.91075
sur,2008,1559927140.25501
sur,2009,1848816029.1439
sur,2010,2107525315.07248
sur,2011,2078335373.31701
sur,2012,2373333333.33333
sur,2013,2613030303.0303
sur,2014,2738787878.78788
sur,2015,2793631281.64603
sur,2016,1893555534.14893
sur,2017,1730651601.96055
sur,2018,2031437185.92965
sur,2019,2223821094.99582
sur,2020,1532329628.3484
svk,1995,14624945098.0392
svk,1996,15825406844.1065
svk,1997,16282509346.3238
svk,1998,17301136592.46
svk,1999,17801117265.5626
svk,2000,16728328251.5106
svk,2001,17688822887.4977
svk,2002,20525857259.202
svk,2003,26520306511.7247
svk,2004,31527011458.158
svk,2005,34443245062.6241
svk,2006,37793740551.23289
svk,2007,46499219376.72289
svk,2008,55009615207.49609
svk,2009,52708061987.1066
svk,2010,53070669347.8168
svk,2011,57390728488.5312
svk,2012,54796059554.632
svk,2013,58745690311.7574
svk,2014,57615690732.36649
svk,2015,50741007968.4441
svk,2016,52468128492.0281
svk,2017,56065004720.7989
svk,2018,61416735589.27129
svk,2019,61128896652.047
svk,2020,63512672427.4103
svn,1995,11154488475.5358
svn,1996,11238827903.6827
svn,1997,10906203481.3926
svn,1998,11506811886.9013
svn,1999,11872503625.5768
svn,2000,10910817907.8777
svn,2001,11357784797.6308
svn,2002,12775740648.3791
svn,2003,16308089783.6399
svn,2004,18944972595.9143
svn,2005,20133781867.9269
svn,2006,21958647597.5411
svn,2007,26395331659.002
svn,2008,31200128518.5351
svn,2009,29489220829.2703
svn,2010,28325453203.2001
svn,2011,29978168630.04869
svn,2012,26764578855.3234
svn,2013,27584042148.3413
svn,2014,28142653731.2207
svn,2015,24285023697.5644
svn,2016,25368565633.053
svn,2017,27550891597.6812
svn,2018,30634911833.6486
svn,2019,30638753446.61169
svn,2020,30506035240.73
swe,1980,80588691602.0428
swe,1981,74441819725.8759
swe,1982,65777782446.7577
swe,1983,60025688982.7966
swe,1984,60830721124.7854
swe,1985,62897250781.6223
swe,1986,83585672553.20341
swe,1987,101571916756.041
swe,1988,115450470688.07899
swe,1989,122296902387.194
swe,1990,149600682401.83801
swe,1991,158164609838.776
swe,1992,169464531062.19299
swe,1993,127297710512.116
swe,1994,135145671332.297
swe,1995,155208949574.53101
swe,1996,173767372502.237
swe,1997,159991224508.50699
swe,1998,161576623605.328
swe,1999,165245328233.927
swe,2000,159209032765.056
swe,2001,147582654829.55899
swe,2002,163244908648.366
swe,2003,206110582095.64301
swe,2004,238663201295.43201
swe,2005,244617360934.552
swe,2006,262541270228.51096
swe,2007,302916346096.94
swe,2008,323560710655.27802
swe,2009,281032297682.19702
swe,2010,311519732446.26599
swe,2011,363437784096.30493
swe,2012,354488322844.01801
swe,2013,382681738202.21802
swe,2014,382244160107.04303
swe,2015,329851748832.64502
swe,2016,337586873770.60797
swe,2017,352143175411.38293
swe,2018,362302945962.534
swe,2019,349771819765.23602
swe,2020,357954004564.52002
swz,1965,21699566.00868
swz,1966,22819543.60913
swz,1967,24919501.60997
swz,1968,31919361.61277
swz,1969,34579308.41383
swz,1970,39059218.81562
swz,1971,47119686.80089
swz,1972,43580070.24847
swz,1973,68299711.81556
swz,1974,82119205.29801
swz,1975,74374577.41717
swz,1976,72447102.11592
swz,1977,80496780.12879
swz,1978,85096596.13615
swz,1979,110477548.11119
swz,1980,219450693.37442
swz,1981,228350045.57885
swz,1982,216890771.78117
swz,1983,246836011.13006
swz,1984,206669829.86511
swz,1985,157580652.39826
swz,1986,185951859.95624
swz,1987,233055009.82318
swz,1988,253705740.04838
swz,1989,242879513.47848
swz,1990,441909017.1221
swz,1991,460661101.65502
swz,1992,539889235.62412
swz,1993,560900296.84488
swz,1994,537661090.45849
swz,1995,613022497.3119
swz,1996,575674086.47919
swz,1997,603590386.28472
swz,1998,551251487.79914
swz,1999,543280530.32163
swz,2000,791835931.87124
swz,2001,696025310.42734
swz,2002,636583718.34888
swz,2003,1009450883.70986
swz,2004,1316126354.57304
swz,2005,1480062900.00472
swz,2006,1544702813.26146
swz,2007,1632492037.35771
swz,2008,1597289050.01695
swz,2009,1738763255.72064
swz,2010,2199529079.93225
swz,2011,2417705802.15119
swz,2012,2364507125.45676
swz,2013,2272822570.45499
swz,2014,2222919107.68749
swz,2015,2034838266.79115
swz,2016,1959528579.97498
swz,2017,2336570003.15093
swz,2018,2488332769.38996
swz,2019,2326991224.9135
swz,2020,2123907846.24445
sxm,2011,727821229.05028
sxm,2012,769553072.6257
sxm,2013,806424581.00559
sxm,2014,842513966.48045
sxm,2015,865530726.25698
sxm,2016,879162011.17318
sxm,2017,823016759.77654
syc,1976,33138275.53081
syc,1977,44809999.06843
syc,1978,59647894.76028
syc,1979,88256890.889
syc,1980,102456996.70718
syc,1981,92146779.27167
syc,1982,88881556.15227
syc,1983,86529404.02681
syc,1984,91629440.04707
syc,1985,107073774.70498
syc,1986,126174937.09584
syc,1987,156910070.07523
syc,1988,165132161.45328
syc,1989,182244356.33987
syc,1990,203582604.13349
syc,1991,206208761.0837
syc,1992,233429000.95668
syc,1993,241049889.02827
syc,1994,292515526.72179
syc,1995,308406308.40631
syc,1996,302360208.4549
syc,1997,342219923.20395
syc,1998,368921153.15178
syc,1999,375011698.64296
syc,2000,310500175.01488
syc,2001,321616303.88391
syc,2002,340974452.55474
syc,2003,327725091.19188
syc,2004,524468654.54545
syc,2005,580992781.81818
syc,2006,669760150.00815
syc,2007,702336332.84088
syc,2008,653980744.82934
syc,2009,596038031.1391
syc,2010,664272195.42916
syc,2011,680969614.73225
syc,2012,716070012.99782
syc,2013,926118712.52395
syc,2014,928248719.29646
syc,2015,971870285.94176
syc,2016,1013024017.23775
syc,2017,1073942460.85536
syc,2018,1079782913.41696
syc,2019,1115124523.46172
syc,2020,722170454.54545
syr,1970,974345549.73822
syr,1975,3220540540.54054
syr,1980,7376815286.6242
syr,1985,12114140127.3885
syr,1990,11370066815.1448
syr,1995,27311269487.7506
syr,1996,28764721603.5635
syr,1997,30322227171.4922
syr,1998,31091670378.6192
syr,1999,33340044543.4298
syr,2000,33805077951.0022
syr,2001,38680979955.4566
syr,2002,41522048997.7728
syr,2003,45055857461.0245
syr,2004,53658797327.3942
syr,2005,65115278396.43649
syr,2006,66995545657.0156
syr,2007,83684097995.5457
syr,2008,102544409799.55499
syr,2009,112073585746.10201
syr,2010,126598752783.964
syr,2011,29340626385.6111
syr,2012,22053853708.7932
syr,2013,10518899197.3493
syr,2014,11393586651.4725
syr,2015,8450332461.2192
syr,2016,6135655311.98835
syr,2017,6812310454.47298
syr,2018,9123861757.10247
syr,2019,9599997091.61156
tca,2001,287915200
tca,2002,288766300
tca,2003,310514400
tca,2004,360282600
tca,2005,423345800
tca,2006,516201100
tca,2007,578900200
tca,2008,668051000
tca,2009,568826300
tca,2010,572903800
tca,2011,604085200
tca,2012,598007900
tca,2013,615750300
tca,2014,664749100
tca,2015,722281000
tca,2016,803019000
tca,2017,786719000
tca,2018,854884000
tca,2019,903024000
tca,2020,672207000
tcd,1960,150949267.33854
tcd,1961,162476136.5587
tcd,1962,176284129.15834
tcd,1963,179620215.85484
tcd,1964,190935935.43856
tcd,1965,199916097.8407
tcd,1966,199095941.36697
tcd,1967,189643897.37237
tcd,1968,191425770.69788
tcd,1969,201697383.65466
tcd,1970,205665711.36451
tcd,1971,220729033.67384
tcd,1972,263114969.05172
tcd,1973,289222219.83565
tcd,1974,284176829.5201
tcd,1975,385707008.15675
tcd,1976,398037300.95525
tcd,1977,484213725.04377
tcd,1978,575249808.55978
tcd,1979,495409315.1424
tcd,1980,481958290.28574
tcd,1981,431030811.12158
tcd,1982,407047241.49763
tcd,1983,393200329.69385
tcd,1984,448470692.27472
tcd,1985,491478073.4813
tcd,1986,543146076.54501
tcd,1987,584309658.68772
tcd,1988,705907095.67911
tcd,1989,705977991.67461
tcd,1990,877729671.16124
tcd,1991,917571750.99227
tcd,1992,936122168.87716
tcd,1993,755840018.42051
tcd,1994,583076556.26835
tcd,1995,714617135.90587
tcd,1996,743741794.58448
tcd,1997,679419225.6781
tcd,1998,762181701.79326
tcd,1999,698186303.66684
tcd,2000,618989282.99878
tcd,2001,735631033.38528
tcd,2002,877325682.14069
tcd,2003,1108060977.33841
tcd,2004,1268825686.75119
tcd,2005,2331767497.68235
tcd,2006,2416162224.82206
tcd,2007,2876048487.60127
tcd,2008,3385133256.50224
tcd,2009,3485091695.73717
tcd,2010,3564511555.61008
tcd,2011,3967332741.14767
tcd,2012,3935847819.32962
tcd,2013,4277258171.49882
tcd,2014,4334325216.0525
tcd,2015,3617977807.4419
tcd,2016,3079119858.97535
tcd,2017,3350845516.80881
tcd,2018,4217506096.44673
tcd,2019,4578861294.63349
tcd,2020,4745139679.38762
tgo,1960,35889842.00745
tgo,1961,37103518.2649
tgo,1962,42854767.01526
tgo,1963,42854383.62493
tgo,1964,53055453.43537
tgo,1965,64473713.26882
tgo,1966,73673599.7141
tgo,1967,75202980.1517
tgo,1968,81190858.38975
tgo,1969,95783354.86224
tgo,1970,114687302.71115
tgo,1971,131102665.09053
tgo,1972,164267838.91923
tgo,1973,194266843.34638
tgo,1974,236804671.45012
tgo,1975,289296616.76922
tgo,1976,292529194.12179
tgo,1977,350456325.45139
tgo,1978,437834778.52784
tgo,1979,440481763.01795
tgo,1980,542409212.72096
tgo,1981,474733245.86954
tgo,1982,408087089.32239
tgo,1983,337736754.78789
tgo,1984,332756075.14429
tgo,1985,340557797.77102
tgo,1986,481366303.60615
tgo,1987,581293576.55607
tgo,1988,618771559.1365
tgo,1989,587960930.7971
tgo,1990,711905887.94438
tgo,1991,673290516.46734
tgo,1992,693498701.5087
tgo,1993,433938545.20336
tgo,1994,430875323.28166
tgo,1995,524491908.61876
tgo,1996,558371114.47429
tgo,1997,564869711.00421
tgo,1998,764701447.30468
tgo,1999,738781044.44173
tgo,2000,798255909.67716
tgo,2001,750707236.10956
tgo,2002,868346713.45449
tgo,2003,1206543731.01173
tgo,2004,1224124573.4235
tgo,2005,1083866607.15126
tgo,2006,1154245305.16881
tgo,2007,1477083027.79349
tgo,2008,1453463319.73094
tgo,2009,1826472525.44901
tgo,2010,1930158775.07077
tgo,2011,2052514257.23068
