geo,time,ny_gdp_fcst_kd
irn,1977,263892842904.06201
irn,1978,227104076489.758
irn,1979,205692375938.43097
irn,1980,148134601907.01599
irn,1981,140942204418.85101
irn,1982,178750306953.02499
irn,1983,193074824196.65701
irn,1984,175859920749.80899
irn,1985,179569667173.20599
irn,1986,161214332330.54999
irn,1987,162469768048.082
irn,1988,154167323958.07501
irn,1989,163290874806.74899
irn,1990,186198707026.53799
irn,1991,208946972343.84601
irn,1992,214713829932.64999
irn,1993,219531876539.819
irn,1994,217005391623.026
irn,1995,222219540236.19501
irn,1996,232889065927.367
irn,1997,233538804882.03101
irn,1998,238731869928.60297
irn,1999,240653201817.68399
irn,2000,254455548514.74701
irn,2001,256248233681.79401
irn,2002,274963039567.276
irn,2003,298652105622.15302
irn,2004,312135625716.836
irn,2005,328192521979.14093
irn,2006,345648593082.703
irn,2007,368910130897.61401
irn,2008,368632119002.81299
irn,2009,368652309078.164
irn,2010,389763204340.96094
irn,2011,401698227434.76703
irn,2012,370711372523.22198
irn,2013,369506192400.914
irn,2014,381385141568.44897
irn,2015,375335113178.22803
irn,2016,422321039367.47803
irn,2017,438082846868.53198
irn,2018,414343065934.95099
irn,2019,387368665702.75598
irn,2020,401345583007.55902
irq,1968,11719960743.3677
irq,1969,12100178122.9911
irq,1970,12650053422.282
irq,1971,13329937188.9195
irq,1972,13827850837.5373
irq,1973,14438869765.9334
irq,1974,16765457891.8514
irq,1975,18859575018.3727
irq,1976,22098726591.65269
irq,1977,22518593423.597
irq,1978,26359581946.841
irq,1979,31860630434.3577
irq,1980,39747323863.6176
irq,1981,39457674180.3478
irq,1982,40812642043.0786
irq,1983,35477077848.6692
irq,1984,34950157495.4588
irq,1985,35458296529.1488
irq,1986,37106252976.3974
irq,1987,40559094229.5536
irq,1988,40551373020.4174
irq,1989,39286764172.7124
irq,1990,62001518044.6334
irq,1991,22291339457.4242
irq,1992,29556579891.8742
irq,1993,38509217544.5406
irq,1994,39993567830.6764
irq,1995,40841440066.3228
irq,1996,45342487630.0563
irq,1997,54972296192.1644
irq,1998,74134041773.48169
irq,1999,87168486201.9025
irq,2000,101918846020.01199
irq,2001,103714126199.674
irq,2002,95211154855.5603
irq,2003,60308504345.13889
irq,2004,92502266009.24361
irq,2005,94048801795.24188
irq,2006,99359077223.12627
irq,2007,101232564302.769
irq,2008,109562088117.55701
irq,2009,113264518769.14999
irq,2010,120516353029.395
irq,2011,129611084902.562
irq,2012,147674243247.453
irq,2013,158939678015.069
irq,2014,159252815740.14899
irq,2015,166774109673.73199
irq,2016,189767878273.08096
irq,2017,186314576641.77399
irq,2018,191221824965.13501
irq,2019,202613535336.009
irq,2020,170857727944.57101
isl,1995,8046222977.93124
isl,1996,8534039109.28345
isl,1997,8936462227.51458
isl,1998,9641686104.44751
isl,1999,10127936059.1561
isl,2000,10664467615.9124
isl,2001,11054755146.8638
isl,2002,11029811611.2643
isl,2003,11372856093.2645
isl,2004,12118422716.6
isl,2005,12700455158.4952
isl,2006,13202603025.0689
isl,2007,14117654691.6241
isl,2008,14523381230.6148
isl,2009,13708819745.9118
isl,2010,13314423654.4201
isl,2011,13522289167.4019
isl,2012,13868290781.1436
isl,2013,14425717918.4645
isl,2014,14888125318.6378
isl,2015,15589407449.8837
isl,2016,16642665859.1882
isl,2017,17418183222.9985
isl,2018,18091786937.4117
isl,2019,18421556903.4557
isr,1995,131826140216.972
isr,1996,138307435358.69
isr,1997,144474570129.92599
isr,1998,150385641696.32501
isr,1999,154859885768.19199
isr,2000,165891384503.23801
isr,2001,166169787230.39301
isr,2002,166700616268.599
isr,2003,169118872775.60999
isr,2004,176047561939.883
isr,2005,183041478238.49799
isr,2006,193708615582.522
isr,2007,204143758672.44101
isr,2008,210696162342.953
isr,2009,213824678530.07999
isr,2010,225861014278.97601
isr,2011,236930728184.89801
isr,2012,242602976030.18799
isr,2013,253087233909.35199
isr,2014,262353845546.93201
isr,2015,268540175378.41501
isr,2016,277364665923.41693
isr,2017,288771647699.49902
isr,2018,298593008104.284
ita,1970,741266104778.36682
ita,1971,754730700537.73206
ita,1972,782392612150.40613
ita,1973,838761811764.224
ita,1974,888658154226.11292
ita,1975,870672995759.11011
ita,1976,932739395391.56006
ita,1977,958321986648.12012
ita,1978,989920303541.03003
ita,1979,1050682815829.06006
ita,1980,1089612704032.68005
ita,1981,1098748428736.03003
ita,1982,1104176867009.11011
ita,1983,1118005112275.45996
ita,1984,1155030352956.36011
ita,1985,1188170296958.82007
ita,1986,1220751010959.97998
ita,1987,1260159262317.8501
ita,1988,1313279403215.71997
ita,1989,1358583756968.12012
ita,1990,1384571484637.66992
ita,1991,1404659682627.36011
ita,1992,1415602179173.79004
ita,1993,1408325211430.47998
ita,1994,1440662042293.6499
ita,1995,1482323756493.87012
ita,1996,1501415810510.59009
ita,1997,1525282653252.11011
ita,1998,1551158601935.97998
ita,1999,1575434078275.12012
ita,2000,1635242148741.67993
ita,2001,1665507330420.86011
ita,2002,1671593896236.25
ita,2003,1672762879017.81006
ita,2004,1699244177934.80005
ita,2005,1713066489526.20996
ita,2006,1745730992831.37012
ita,2007,1773033442238.70996
ita,2008,1760610781158.83008
ita,2009,1664722682904.61011
ita,2010,1695136539311.12988
ita,2011,1707501394769.40991
ita,2012,1661839613658.32007
ita,2013,1635885444315.65991
ita,2014,1636761848547.96997
ita,2015,1651009547381.63989
ita,2016,1673430916729.26001
ita,2017,1700265373599.34009
ita,2018,1716483123521.6001
ita,2019,1720980201169.87988
jam,1966,5840170152.65291
jam,1967,5815178732.25785
jam,1968,6238743895.2944
jam,1969,6617705658.13071
jam,1970,7452652086.37119
jam,1971,7593226215.50044
jam,1972,8975642295.54985
jam,1973,8502563010.5837
jam,1974,8159736395.77034
jam,1975,8062365526.56641
jam,1976,7555864290.77361
jam,1977,7478771161.09103
jam,1978,7476860968.50221
jam,1979,7310459107.46843
jam,1980,6783490720.28966
jam,1981,6815769765.22173
jam,1982,6896977835.44151
jam,1983,7118489559.08515
jam,1984,6965626789.39482
jam,1985,6651470721.18563
jam,1986,6760830055.24173
jam,1987,7249765544.80692
jam,1988,7609626584.05449
jam,1989,8179434655.79302
jam,1990,8639967665.05125
jam,1991,9204412750.06918
jam,1992,9167351800.98118
jam,1993,10607279229.465
jam,1994,10806396055.5613
jam,1995,11070709575.3001
jam,1996,11027154272.4659
jam,1997,10846200183.9887
jam,1998,10714973202.3911
jam,1999,10820070208.4202
jam,2000,10904070866.0761
jam,2001,11043729974.7591
jam,2002,11118256512.439
jam,2003,11525884131.3084
jam,2004,11678479982.4967
jam,2005,11782855608.8322
jam,2006,12124436909.0866
jam,2007,12299539806.7156
jam,2008,12198947416.1067
jam,2009,11782871639.4921
jam,2010,11613764208.65
jam,2011,11779328863.6635
jam,2012,11720320004.7261
jam,2013,11746578225.5736
jam,2014,11814067303.5758
jam,2015,11916759710.6262
jam,2016,12095309200.1246
jam,2017,12177482362.5568
jam,2018,12399987921.3859
jam,2019,12520330084.94
jam,2020,11278258528.4817
jor,1976,5196182615.60852
jor,1977,5540497663.91924
jor,1978,6352232086.27007
jor,1979,7631246229.4271
jor,1980,8544787859.32955
jor,1981,9950921358.69214
jor,1982,10685811589.0604
jor,1983,10443792534.6202
jor,1984,11038680397.9508
jor,1985,10710739691.321
jor,1986,11328914731.4132
jor,1987,11556863722.5327
jor,1988,11650431389.2811
jor,1989,10386918755.0929
jor,1990,10363561751.7143
jor,1991,10599366225.1973
jor,1992,11863891390.3273
jor,1993,12278032975.1231
jor,1994,12884302656.8998
jor,1995,13819246144.235
jor,1996,14088288081.3377
jor,1997,14594810289.6582
jor,1998,15047496327.9156
jor,1999,15525773684.0209
jor,2000,16270090560.7295
jor,2001,17212400758.944
jor,2002,18334060568.1702
jor,2003,19120308238.1427
jor,2004,20782111980.8759
jor,2005,22359006517.3192
jor,2006,24158508155.6954
jor,2007,25905220965.6663
jor,2008,27628053078.7498
jor,2009,28252521642.826
jor,2010,29155052325.3639
jor,2011,30131511674.0051
jor,2012,30826664119.5878
jor,2013,31602578398.6136
jor,2014,32720368105.2086
jor,2015,33603130422.5352
jor,2016,34316244388.20169
jor,2017,35079254756.1154
jor,2018,35795083161.0411
jor,2019,36567479556.8221
jor,2020,36054244183.2664
jpn,1970,1470719328930.20996
jpn,1971,1546274742403.28003
jpn,1972,1690089292841.67993
jpn,1973,1824543824802.52002
jpn,1974,1799397148212.75
jpn,1975,1846679683841.07007
jpn,1976,1916156931920.65991
jpn,1977,1991432017217.19995
jpn,1978,2083944187906.5
jpn,1979,2227941493733.8999
jpn,1980,2326126050905.06982
jpn,1981,2397551433340.45996
jpn,1982,2449682453052.8501
jpn,1983,2503070288127.58008
jpn,1984,2588615636016.39014
jpn,1985,2727452419649.72949
jpn,1986,2797510091253.75977
jpn,1987,2922475518233.91992
jpn,1988,3105156602980.1001
jpn,1989,3260526959424.58984
jpn,1990,3434058080413.8501
jpn,1991,3564014373920.35986
jpn,1992,3600584929212
jpn,1993,3611328163804.95996
jpn,1994,3640596839991
jpn,1995,3728727016971.7998
jpn,1996,3852688952335.47021
jpn,1997,3907041669603.60938
jpn,1998,3865807929501.22949
jpn,1999,3866683490441.97998
jpn,2000,3967132665535.84961
jpn,2001,3954190329182.22021
jpn,2002,3968405668297.68945
jpn,2003,4025849599765.66016
jpn,2004,4106876777981
jpn,2005,4193488523374.92969
jpn,2006,4251110794119.68945
jpn,2007,4321379867549.25977
jpn,2008,4273905101863.56982
jpn,2009,4010322193077.22949
jpn,2010,4162893995201.62012
jpn,2011,4152400002393.44971
jpn,2012,4206302625295.56982
jpn,2013,4287804525684.72021
jpn,2014,4307584899589.75049
jpn,2015,4364432668317.83057
jpn,2016,4384943384034.44971
jpn,2017,4485343303512.71973
jpn,2018,4513136206516.30957
kaz,1990,89169523121.91539
kaz,1991,79360875577.4093
kaz,1992,71642020811.5312
kaz,1993,65050954896.8131
kaz,1994,56854534579.1766
kaz,1995,56804812418.7871
kaz,1996,56807051618.9509
kaz,1997,56816871665.42049
kaz,1998,56806157554.8328
kaz,1999,56821454766.1524
kaz,2000,62276314424.4698
kaz,2001,70745893186.0948
kaz,2002,77608244825.3791
kaz,2003,84903419839.51981
kaz,2004,93054148143.34702
kaz,2005,101894292216.951
kaz,2006,112695087191.94701
kaz,2007,122612254864.827
kaz,2008,126658459276.03799
kaz,2009,128684994623.19501
kaz,2010,138078999231.10199
kaz,2011,148434924173.435
kaz,2012,156450410078.397
kaz,2013,165211633043.15302
kaz,2014,171654886732.49399
kaz,2015,174916329579.94101
kaz,2016,177015325535.03699
kaz,2017,184095938556.496
kaz,2018,191643872037.28296
kaz,2019,200459490150.99701
kaz,2020,195848921877.52496
ken,1964,6863053833.58358
ken,1965,6952029701.73324
ken,1966,7957004536.30914
ken,1967,8267011258.73821
ken,1968,8883551514.40382
ken,1969,9560425979.64784
ken,1970,9033758567.66407
ken,1971,10936734091.5846
ken,1972,12677329868.5202
ken,1973,13222090927.4067
ken,1974,13369155575.1202
ken,1975,13913155845.7677
ken,1976,14248004118.0854
ken,1977,15498748260.558
ken,1978,16454767705.6034
ken,1979,17608064151.6006
ken,1980,18313947995.6257
ken,1981,19407505634.0447
ken,1982,20172929823.2781
ken,1983,20673267173.858
ken,1984,20850168150.1602
ken,1985,21919314245.1452
ken,1986,23142606978.3657
ken,1987,24268908495.49969
ken,1988,25516146376.37149
ken,1989,26813662764.6049
ken,1990,27941819953.1986
ken,1991,28523132171.2515
ken,1992,28660141114.8869
ken,1993,28730134096.3585
ken,1994,29601937036.2684
ken,1995,31028126719.659
ken,1996,32466356788.52769
ken,1997,32550834448.0514
ken,1998,33694654776.1077
ken,1999,34604236152.2731
ken,2000,34705872714.5815
ken,2001,36187643586.14449
ken,2002,36440318380.5005
ken,2003,37580547310.819
ken,2004,39056372424.8978
ken,2005,41099039839.4568
ken,2006,43412840692.3342
ken,2007,46129271461.4126
ken,2008,46088582422.4223
ken,2009,47627971988.57729
ken,2010,51487174130.9161
ken,2011,53943136239.6866
ken,2012,56101670740.2549
ken,2013,58081277534.042
ken,2014,60838529069.53889
ken,2015,64059208482.5089
ken,2016,66873721132.17631
ken,2017,69304774511.4644
ken,2018,73187137910.4032
ken,2019,76922250169.007
ken,2020,77248670379.78099
kgz,1987,3578273067.93583
kgz,1988,4050621102.76773
kgz,1989,4163608079.35501
kgz,1990,4652724143.58753
kgz,1991,4287636089.63229
kgz,1992,3691948865.40385
kgz,1993,3121278505.48295
kgz,1994,2494406509.92141
kgz,1995,2359062087.7366
kgz,1996,2532185262.95945
kgz,1997,2776656082.46
kgz,1998,2835619797.90094
kgz,1999,2939159440.6159
kgz,2000,3103619282.82149
kgz,2001,3268830152.34264
kgz,2002,3268217271.62669
kgz,2003,3498076925.46091
kgz,2004,3743978067.59578
kgz,2005,3737506984.59912
kgz,2006,3853492141.66782
kgz,2007,4182925573.19889
kgz,2008,4534367954.25845
kgz,2009,4665149350.4752
kgz,2010,4643315095.53275
kgz,2011,4919652899.79585
kgz,2012,4915389174.18931
kgz,2013,5452042436.48666
kgz,2014,5671646816.52473
kgz,2015,5891247725.40764
kgz,2016,6146965426.19616
kgz,2017,6438698770.80385
kgz,2018,6680251062.47629
kgz,2019,6987591913.14494
kgz,2020,6385325655.87335
khm,1994,3618501634.01697
khm,1995,3994094574.60496
khm,1996,4211374804.95061
khm,1997,4376871954.40691
khm,1998,4600448111.22938
khm,1999,5117206884.18086
khm,2000,5648076663.98783
khm,2001,6129299849.79064
khm,2002,6509657546.79631
khm,2003,7097506079.33092
khm,2004,7757087200.19129
khm,2005,8824304240.80037
khm,2006,9793416617.42803
khm,2007,10570260650.6784
khm,2008,11255291963.353
khm,2009,11205308845.3408
khm,2010,11900140033.7276
khm,2011,12746801385.8187
khm,2012,13674025611.5366
khm,2013,14667985626.2305
khm,2014,15685668648.4694
khm,2015,16755847308.2171
khm,2016,17899748202.2716
khm,2017,19119503682.0494
khm,2018,20523032073.2658
khm,2019,21918904159.2592
khm,2020,21197957483.2971
kir,1982,92588549.80897
kir,1983,95807922.36743
kir,1984,88110604.74816
kir,1985,83236460.14467
kir,1986,84765930.13573
kir,1987,80044655.95255
kir,1988,95401767.58135
kir,1989,85859092.44001
kir,1990,85139443.21028
kir,1991,81408620.02206
kir,1992,84446117.94146
kir,1993,86277499.83336
kir,1994,91236742.62323
kir,1995,89923033.38821
kir,1996,94370251.20736
kir,1997,97801459.85859
kir,1998,110351862.91261
kir,1999,113277842.96121
kir,2000,114339416.5124
kir,2001,117669636.8772
kir,2002,115640777.41666
kir,2003,122382774.56336
kir,2004,125717111.03842
kir,2005,127818433.18409
kir,2006,130751592.49476
kir,2007,131881321.17385
kir,2008,133241552.02708
kir,2009,134426694.12548
kir,2010,134812299.02885
kir,2011,138197053.34162
kir,2012,143919366.33957
kir,2013,149487342.53068
kir,2014,150505056.35518
kir,2015,161560307.83884
kir,2016,172110539.76658
kir,2017,174556692.76401
kir,2018,179134742.08447
kir,2019,186382611.88618
kna,1977,184178521.21273
kna,1978,186269198.8186
kna,1979,199285054.53303
kna,1980,212065015.20785
kna,1981,217638613.69253
kna,1982,230094796.86202
kna,1983,231445411.59855
kna,1984,249988611.86832
kna,1985,271741834.83382
kna,1986,295146323.07653
kna,1987,312926333.5123
kna,1988,344499265.67529
kna,1989,358888863.09092
kna,1990,379356226.82095
kna,1991,388690269.76044
kna,1992,404222339.2306
kna,1993,428306760.23451
kna,1994,452099781.48362
kna,1995,463515251.24311
kna,1996,487983579.86048
kna,1997,520717485.64974
kna,1998,517160558.484
kna,1999,534889689.5975
kna,2000,597448129.02095
kna,2001,630080276.16567
kna,2002,634821303.92235
kna,2003,599497178.09042
kna,2004,619307736.02392
kna,2005,675871666.20576
kna,2006,689174296.28205
kna,2007,705932094.87954
kna,2008,745779855.00028
kna,2009,732014685.63066
kna,2010,727056264.40612
kna,2011,719567753.24704
kna,2012,702994970.36687
kna,2013,739799221.93747
kna,2014,780484178.17915
kna,2015,793537037.03704
kna,2016,883399170.946
kna,2017,897792144.89847
kna,2018,916041493.95518
kna,2019,966785939.764
kna,2020,839817886.15733
kor,1960,24705931755.7458
kor,1961,26547850321.4627
kor,1962,27492192731.7814
kor,1963,29955598579.3314
kor,1964,32858112155.0271
kor,1965,35166632409.7219
kor,1966,39343327520.7034
kor,1967,42705370383.8767
kor,1968,48074383982.7787
kor,1969,54967942130.0747
kor,1970,60154841390.3457
kor,1971,66406225481.4206
kor,1972,71294227373.28799
kor,1973,81553895014.61998
kor,1974,89064078167.71761
kor,1975,96353425583.9704
kor,1976,107918481732.20799
kor,1977,119500334834.009
kor,1978,131562492402.694
kor,1979,143245569250.966
kor,1980,141494177424.452
kor,1981,152108614406.04001
kor,1982,164531199236.181
kor,1983,185536762121.98599
kor,1984,204859889095.90399
kor,1985,221189533729.82999
kor,1986,246209922137.28
kor,1987,276255251810.64502
kor,1988,309386712283.65601
kor,1989,331035244870.85101
kor,1990,362722697767.552
kor,1991,402522460400.07697
kor,1992,428636772509.57501
kor,1993,459354599160.59399
kor,1994,500852799013.40002
kor,1995,548875554465.22699
kor,1996,591873899081.25098
kor,1997,628872990719.68298
kor,1998,599200641820.43604
kor,1999,665121346938.86597
kor,2000,724486289486.65405
kor,2001,759131155475.69604
kor,2002,819748973949.25085
kor,2003,846679618001.91394
kor,2004,891376223028.18091
kor,2005,929766986471.82202
kor,2006,979417631938.96484
kor,2007,1039695356305.38
kor,2008,1074808326868.71997
kor,2009,1083887522294.64001
kor,2010,1156927571978.26001
kor,2011,1199015963736.26001
kor,2012,1228285097344.97998
kor,2013,1269555831084.53003
kor,2014,1308877587780.65991
kor,2015,1344558914209.56006
kor,2016,1382446829906.53003
kor,2017,1426603368673.23999
kor,2018,1470225852721.65991
kor,2019,1505246351635.37988
kor,2020,1491300548332.12988
kos,2008,3745306766.58053
kos,2009,3966757513.37542
kos,2010,4145427880.89702
kos,2011,4330708991.74817
kos,2012,4398325813.68173
kos,2013,4682764768.59601
kos,2014,4822384679.82425
kos,2015,5115966936.64707
kos,2016,5361638723.77657
kos,2017,5639219248.64014
kos,2018,5854789597.34483
kos,2019,6133059525.39222
kos,2020,5911304891.91173
kwt,2010,103979060576.916
kwt,2011,114746682482.79401
kwt,2012,123400978509.649
kwt,2013,124178807908.22301
kwt,2014,125318540006.806
kwt,2015,124188102359.588
kwt,2016,127853601616.498
kwt,2017,122760823171.91299
kwt,2018,125661541569.062
kwt,2019,125190617671.657
kwt,2020,114104551212.714
lao,2000,4524276564.10893
lao,2001,4779341145.5589
lao,2002,5058296876.13473
lao,2003,5365183890.68276
lao,2004,5706285944.40349
lao,2005,6111864119.25732
lao,2006,6638661958.00963
lao,2007,7142989741.59537
lao,2008,7701921743.21621
lao,2009,8279702576.35295
lao,2010,8985704992.10215
lao,2011,9708034607.36301
lao,2012,10487228965.8165
lao,2013,11284871439.4256
lao,2014,12081079695.6501
lao,2015,12904408553.0679
lao,2016,13798918691.4055
lao,2017,14748701209.0352
lao,2018,15670565535.0837
lao,2019,16524467394.7578
lao,2020,16607606145.1105
lbn,1989,9010644885.22141
lbn,1990,10878627431.4272
lbn,1991,14375389960.0398
lbn,1992,16614932476.645
lbn,1993,18244998385.299
lbn,1994,19712714656.4751
lbn,1995,20632552269.1431
lbn,1996,23034026872.0195
lbn,1997,23242221176.7534
lbn,1998,23701333112.2893
lbn,1999,23148383485.001
lbn,2000,23790632783.1408
lbn,2001,24703569091.10329
lbn,2002,24746970419.9607
lbn,2003,25081638746.3572
lbn,2004,29428722339.5238
lbn,2005,30455876890.0327
lbn,2006,31059563327.5919
lbn,2007,33560063768.7887
lbn,2008,36031807869.1103
lbn,2009,39198922075.2966
lbn,2010,42422324638.1381
lbn,2011,43057856076.2954
lbn,2012,43610785880.3815
lbn,2013,45280764778.4413
lbn,2014,46452334017.8652
lbn,2015,46469232197.0563
lbn,2016,47171019768.9022
lbn,2017,47583082213.9639
lbn,2018,46838265088.0944
lbn,2019,43822142851.9097
lbn,2020,36796969425.3726
lca,1977,420143228.5037
lca,1978,469717446.73229
lca,1979,477682890.49486
lca,1980,468648424.19422
lca,1981,503792692.94389
lca,1982,513211785.4277
lca,1983,534935263.20801
lca,1984,573610413.36646
lca,1985,627282775.09422
lca,1986,708929093.75151
lca,1987,724404648.35031
lca,1988,817939468.22396
lca,1989,893505081.48874
lca,1990,1000520250.64566
lca,1991,999025831.46273
lca,1992,1074421818.70394
lca,1993,1088456271.65808
lca,1994,1110265576.37329
lca,1995,1135304544.94659
lca,1996,1153669694.74055
lca,1997,1155768056.54784
lca,1998,1203051549.01184
lca,1999,1247403910.27544
lca,2000,1255297195.49526
lca,2001,1223286404.04846
lca,2002,1212831171.60538
lca,2003,1262394041.25231
lca,2004,1345872645.15451
lca,2005,1332491708.09615
lca,2006,1415567370.43315
lca,2007,1437285304.14018
lca,2008,1511553583.56231
lca,2009,1491271792.08802
lca,2010,1513676259.29001
lca,2011,1558332932.17207
lca,2012,1576606851.90812
lca,2013,1540856720.45116
lca,2014,1570922821.11524
lca,2015,1573173444.44444
lca,2016,1610782434.24421
lca,2017,1669559652.97788
lca,2018,1722483407.99277
lca,2019,1737269863.89314
lca,2020,1387035558.3082
lie,2015,6009975062.34414
lka,2010,54952688459.0123
lka,2011,59685822392.9859
lka,2012,65597562399.7402
lka,2013,68106515482.0635
lka,2014,71356154319.8779
lka,2015,74746582666.7619
lka,2016,77962147248.1055
lka,2017,80786197982.1528
lka,2018,83756118521.69708
lka,2019,85635195059.5204
lka,2020,82963067654.51981
lso,1960,209465809.47451
lso,1961,212692177.48711
lso,1962,240240420.83045
lso,1963,267788653.34397
lso,1964,286402310.7898
lso,1965,302285974.52942
lso,1966,301541445.55931
lso,1967,333308751.3789
lso,1968,331819671.77903
lso,1969,327848785.62615
lso,1970,329089678.07283
lso,1971,337737674.24939
lso,1972,340316624.35365
lso,1973,438047217.2325
lso,1974,479290838.57291
lso,1975,420560522.44971
lso,1976,460033781.08469
lso,1977,521494903.15115
lso,1978,576960437.86417
lso,1979,581935952.95043
lso,1980,563482587.77909
lso,1981,563689578.26908
lso,1982,582981951.82426
lso,1983,594521197.83615
lso,1984,626406873.66859
lso,1985,647913643.68005
lso,1986,689356869.5682
lso,1987,689345844.80397
lso,1988,744368981.07006
lso,1989,790247530.25666
lso,1990,844389291.85435
lso,1991,900332595.23039
lso,1992,961254500.19349
lso,1993,995784321.69079
lso,1994,1056826838.441
lso,1995,1091952235.46315
lso,1996,1157185418.88231
lso,1997,1202738542.58711
lso,1998,1231845295.55341
lso,1999,1234647708.31506
lso,2000,1308328676.89271
lso,2001,1361909832.47804
lso,2002,1382164262.91532
lso,2003,1447762703.92126
lso,2004,1467213257.93459
lso,2005,1504942806.06923
lso,2006,1569269511.28021
lso,2007,1636545016.02902
lso,2008,1724980384.36588
lso,2009,1696846814.66069
lso,2010,1779066626.89989
lso,2011,1849291506.31904
lso,2012,1964988085.61054
lso,2013,1988759861.56299
lso,2014,2024962749.71075
lso,2015,2101403185.22757
lso,2016,2177298396.52529
lso,2017,2093879091.00409
lso,2018,2069671135.67636
lso,2019,2076540960.83693
lso,2020,1904250107.6036
ltu,1995,16129826573.248
ltu,1996,16961878027.75
ltu,1997,18371565192.882
ltu,1998,19744980162.5937
ltu,1999,19519577071.2988
ltu,2000,20240927986.6515
ltu,2001,21561872982.2527
ltu,2002,23017604932.3457
ltu,2003,25449633888.825
ltu,2004,27121546659.066
ltu,2005,29218683573.1777
ltu,2006,31384991958.9425
ltu,2007,34871073694.6961
ltu,2008,35782751560.8195
ltu,2009,30473088861.7023
ltu,2010,30976272928.8328
ltu,2011,32846932743.1715
ltu,2012,34109524017.8031
ltu,2013,35320436401.0152
ltu,2014,36569724616.0883
ltu,2015,37310109225.0797
ltu,2016,38249886614.6711
ltu,2017,39887975884.4414
ltu,2018,41458302763.9297
ltu,2019,43257121618.6004
lux,1995,26962925148.6578
lux,1996,27243726218.5816
lux,1997,28641673627.8179
lux,1998,30327722701.7984
lux,1999,32793363241.7863
lux,2000,35285820708.3406
lux,2001,36345184725.8223
lux,2002,37704387944.918
lux,2003,38224299028.3875
lux,2004,39396985363.9789
lux,2005,40518636325.6273
lux,2006,42843461927.5886
lux,2007,46490265481.6523
lux,2008,45781307825.2879
lux,2009,43675291479.5125
lux,2010,45877879827.2879
lux,2011,46774425047.09609
lux,2012,46379875606.1125
lux,2013,48067483545.70429
lux,2014,49920628589.5515
lux,2015,52210092906.1758
lux,2016,54757287081.67609
lux,2017,55709924835.1828
lux,2018,57241172451.6375
lux,2019,58540971241.0562
lva,1995,10635468810.793
lva,1996,10887578986.8781
lva,1997,11887823719.4957
lva,1998,12679567680.1941
lva,1999,13070563351.3891
lva,2000,13783528568.3144
lva,2001,14668534854.0602
lva,2002,15731098706.7184
lva,2003,17047546846.5738
lva,2004,18496163490.4992
lva,2005,20510855830.2473
lva,2006,22853299387.3988
lva,2007,24936808154.675
lva,2008,24490302444.0492
lva,2009,21584472650.3219
lva,2010,20484129883.7379
lva,2011,21815362282.8609
lva,2012,22578574010.064
lva,2013,22962658525.46329
lva,2014,23120390206.5332
lva,2015,23967874985.3437
lva,2016,24398572356.3039
lva,2017,25194238445.0707
lva,2018,26051016503.8531
lva,2019,26674763570.2176
mac,2015,44785723231.0582
mar,1980,24382760752.679
mar,1981,23892559508.2798
mar,1982,25732670400.3612
mar,1983,25881698648.3103
mar,1984,27392589242.0397
mar,1985,28709709985.3507
mar,1986,30694700901.2406
mar,1987,30002680342.6255
mar,1988,33360575724.8993
mar,1989,34221655706.3578
mar,1990,35225768546.9362
mar,1991,37530338741.7428
mar,1992,36213304640.7655
mar,1993,35793636942.5992
mar,1994,40112245380.16791
mar,1995,37573873244.8053
mar,1996,42815064404.2567
mar,1997,41855705689.3364
mar,1998,45168382057.9824
mar,1999,45525107506.3325
mar,2000,46531613329.96889
mar,2001,49881570982.4894
mar,2002,51280057388.3934
mar,2003,54704857844.7631
mar,2004,57365692169.9088
mar,2005,59309053807.4216
mar,2006,63594006123.9579
mar,2007,65349399377.4524
mar,2008,69641056529.9662
mar,2009,71951950470.4805
mar,2010,75303345173.08798
mar,2011,80040426154.61169
mar,2012,82192685768.0052
mar,2013,85218203478.35449
mar,2014,86912857259.9521
mar,2015,89507593990.35262
mar,2016,89556893421.57011
mar,2017,93500225510.81599
mar,2018,96275458814.77261
mar,2019,98873278640.93581
mar,2020,92823016473.31581
mda,1995,4144579138.576
mda,1996,3938834937.91824
mda,1997,3993868796.94595
mda,1998,3761368930.64417
mda,1999,3806633655.76626
mda,2000,3816968444.74374
mda,2001,4005571724.47247
mda,2002,4259899265.37863
mda,2003,4425178403.26543
mda,2004,4797477708.15939
mda,2005,5034039329.83766
mda,2006,5209844430.07203
mda,2007,5322489309.44931
mda,2008,5670956754.0246
mda,2009,5305039859.70271
mda,2010,5619766009.86931
mda,2011,5912658828.65394
mda,2012,5864403135.31636
mda,2013,6431438264.29221
mda,2014,6777934405.06363
mda,2015,6752054042.5645
mda,2016,7087799348.95388
mda,2017,7388986644.76298
mda,2018,7710490650.55571
mda,2019,8031717551.12801
mda,2020,7476025498.24087
mdg,1995,6188658632.5638
mdg,1996,6325728327.7385
mdg,1997,6557965566.70794
mdg,1998,6812839463.09015
mdg,1999,7130893495.77281
mdg,2000,7418136144.94707
mdg,2001,7828778768.73547
mdg,2002,6911763223.76374
mdg,2003,7495507128.27752
mdg,2004,7879187538.29087
mdg,2005,8245155863.3757
mdg,2006,8685730984.35328
mdg,2007,9172409131.73357
mdg,2008,9715320181.67727
mdg,2009,9476132388.58727
mdg,2010,9447797037.92402
mdg,2011,9555908107.6312
mdg,2012,9852943591.08057
mdg,2013,10054041550.3536
