geo,time,en_atm_co2e_eg_zs
svn,2003,2.23082
svn,2004,2.20283
svn,2005,2.18417
svn,2006,2.22722
svn,2007,2.22345
svn,2008,2.24242
svn,2009,2.17777
svn,2010,2.15629
svn,2011,2.14758
svn,2012,2.15367
svn,2013,2.12776
svn,2014,1.97361
svn,2015,2.01024
swe,1960,2.4368
swe,1961,2.36906
swe,1962,2.35099
swe,1963,2.36384
swe,1964,2.40962
swe,1965,2.35575
swe,1966,2.55658
swe,1967,2.41586
swe,1968,2.45408
swe,1969,2.52178
swe,1970,2.45358
swe,1971,2.34708
swe,1972,2.30563
swe,1973,2.24932
swe,1974,2.17061
swe,1975,2.07067
swe,1976,2.08496
swe,1977,2.05715
swe,1978,1.91571
swe,1979,1.95809
swe,1980,1.7725
swe,1981,1.6371
swe,1982,1.53393
swe,1983,1.41651
swe,1984,1.31844
swe,1985,1.32103
swe,1986,1.26082
swe,1987,1.2339
swe,1988,1.16303
swe,1989,1.16876
swe,1990,1.13034
swe,1991,1.11392
swe,1992,1.21933
swe,1993,1.21511
swe,1994,1.17683
swe,1995,1.1569
swe,1996,1.23593
swe,1997,1.1436
swe,1998,1.1428
swe,1999,1.142
swe,2000,1.12037
swe,2001,1.03895
swe,2002,1.04319
swe,2003,1.09052
swe,2004,1.01905
swe,2005,0.97365
swe,2006,0.97397
swe,2007,0.94168
swe,2008,0.93042
swe,2009,0.94436
swe,2010,0.94551
swe,2011,0.89464
swe,2012,0.84027
swe,2013,0.82071
swe,2014,0.81196
swe,2015,0.78395
swz,1990,3.07644
swz,2004,2.43842
swz,2005,2.53133
swz,2006,2.48768
swz,2007,2.45863
syc,1990,3.99042
syc,2004,2.92969
syc,2005,3.07018
syc,2006,3.04527
syc,2007,3.17073
syr,1971,3.73618
syr,1972,3.92355
syr,1973,3.83542
syr,1974,3.65205
syr,1975,3.6635
syr,1976,3.97947
syr,1977,3.81553
syr,1978,3.62287
syr,1979,4.13817
syr,1980,4.65891
syr,1981,4.99605
syr,1982,3.82918
syr,1983,3.81291
syr,1984,3.92036
syr,1985,3.7859
syr,1986,3.89762
syr,1987,4.04965
syr,1988,3.98751
syr,1989,3.71669
syr,1990,2.82553
syr,1991,2.81613
syr,1992,2.87846
syr,1993,2.80566
syr,1994,2.78688
syr,1995,2.78475
syr,1996,2.8818
syr,1997,2.67859
syr,1998,2.59144
syr,1999,2.55284
syr,2000,2.56011
syr,2001,2.60722
syr,2002,2.55107
syr,2003,2.55585
syr,2004,2.58433
syr,2005,2.67413
syr,2006,2.7199
syr,2007,2.74372
syr,2008,2.77309
syr,2009,2.75272
syr,2010,2.75625
syr,2011,2.81119
syr,2012,3.09794
syr,2013,2.62362
syr,2014,2.50592
tgo,1971,0.43393
tgo,1972,0.53559
tgo,1973,0.5405
tgo,1974,0.5063
tgo,1975,0.40093
tgo,1976,0.41456
tgo,1977,0.55931
tgo,1978,0.41856
tgo,1979,1.56361
tgo,1980,0.80954
tgo,1981,0.69221
tgo,1982,0.7686
tgo,1983,0.58688
tgo,1984,0.62901
tgo,1985,0.55772
tgo,1986,0.65756
tgo,1987,0.67277
tgo,1988,0.68107
tgo,1989,0.69738
tgo,1990,0.76787
tgo,1991,0.71107
tgo,1992,0.57267
tgo,1993,0.47878
tgo,1994,0.61152
tgo,1995,0.6257
tgo,1996,0.77441
tgo,1997,0.43909
tgo,1998,0.64861
tgo,1999,0.80842
tgo,2000,0.60169
tgo,2001,0.56037
tgo,2002,0.61452
tgo,2003,0.7947
tgo,2004,0.76492
tgo,2005,0.73785
tgo,2006,0.66334
tgo,2007,0.6105
tgo,2008,0.61289
tgo,2009,0.90511
tgo,2010,0.84424
tgo,2011,0.8011
tgo,2012,0.71406
tgo,2013,0.54571
tgo,2014,0.48163
tha,1971,1.40607
tha,1972,1.51967
tha,1973,1.5669
tha,1974,1.52102
tha,1975,1.40755
tha,1976,1.52793
tha,1977,1.60363
tha,1978,1.68277
tha,1979,1.66881
tha,1980,1.82416
tha,1981,1.71085
tha,1982,1.68575
tha,1983,2.05482
tha,1984,2.01522
tha,1985,1.96747
tha,1986,1.9127
tha,1987,1.98384
tha,1988,2.04716
tha,1989,2.15455
tha,1990,2.11139
tha,1991,2.14434
tha,1992,2.21399
tha,1993,2.38369
tha,1994,2.40571
tha,1995,2.49919
tha,1996,2.50703
tha,1997,2.50597
tha,1998,2.35423
tha,1999,2.30162
tha,2000,2.25689
tha,2001,2.30991
tha,2002,2.22233
tha,2003,2.14171
tha,2004,2.16844
tha,2005,2.18281
tha,2006,2.16025
tha,2007,2.13
tha,2008,2.112
tha,2009,2.05476
tha,2010,1.99864
tha,2011,1.99336
tha,2012,1.99744
tha,2013,1.93389
tha,2014,1.91947
tjk,1990,2.07621
tjk,1991,2.00563
tjk,1992,1.85124
tjk,1993,1.59057
tjk,1994,1.21779
tjk,1995,1.12805
tjk,1996,1.04271
tjk,1997,1.17234
tjk,1998,1.22621
tjk,1999,1.13475
tjk,2000,1.02389
tjk,2001,1.01377
tjk,2002,1.00123
tjk,2003,1.00091
tjk,2004,1.10039
tjk,2005,1.04697
tjk,2006,1.10657
tjk,2007,1.26027
tjk,2008,1.23481
tjk,2009,1.12085
tjk,2010,1.11215
tjk,2011,1.16397
tjk,2012,1.27409
tjk,2013,1.21483
tjk,2014,1.59373
tkm,1990,2.54888
tkm,1991,2.48615
tkm,1992,2.70641
tkm,1993,2.53735
tkm,1994,2.47058
tkm,1995,2.44166
tkm,1996,2.48217
tkm,1997,2.49987
tkm,1998,2.44211
tkm,1999,2.41184
tkm,2000,2.47654
tkm,2001,2.51224
tkm,2002,2.52282
tkm,2003,2.51788
tkm,2004,2.54253
tkm,2005,2.522
tkm,2006,2.53224
tkm,2007,2.5114
tkm,2008,2.51075
tkm,2009,2.53382
tkm,2010,2.52853
tkm,2011,2.56935
tkm,2012,2.59618
tkm,2013,2.58655
tkm,2014,2.59786
tls,2004,3.44828
tls,2005,3.62069
tls,2006,3.38983
tls,2007,3.27869
ton,1990,3.15637
ton,2004,2.2807
ton,2005,2.2807
ton,2006,2.63158
ton,2007,2.24138
tto,1971,3.07265
tto,1972,3.06879
tto,1973,3.5617
tto,1974,3.75802
tto,1975,4.14506
tto,1976,6.17831
tto,1977,5.5391
tto,1978,4.36909
tto,1979,4.60252
tto,1980,4.42481
tto,1981,4.24684
tto,1982,4.50729
tto,1983,3.84756
tto,1984,3.66287
tto,1985,4.07698
tto,1986,3.26725
tto,1987,3.49967
tto,1988,2.88888
tto,1989,3.02679
tto,1990,2.35665
tto,1991,2.18464
tto,1992,1.82368
tto,1993,1.99182
tto,1994,2.06764
tto,1995,2.14005
tto,1996,1.82883
tto,1997,2.00862
tto,1998,1.77135
tto,1999,1.5289
tto,2000,1.45946
tto,2001,1.40426
tto,2002,1.33986
tto,2003,1.1457
tto,2004,1.13773
tto,2005,1.22051
tto,2006,1.23569
tto,2007,1.15395
tto,2008,1.13843
tto,2009,1.07559
tto,2010,1.12725
tto,2011,1.17457
tto,2012,1.14924
tto,2013,1.15969
tto,2014,1.1202
tun,1971,2.54484
tun,1972,2.6186
tun,1973,2.56064
tun,1974,2.56922
tun,1975,2.55291
tun,1976,2.52283
tun,1977,2.68539
tun,1978,2.71105
tun,1979,2.92253
tun,1980,2.90515
tun,1981,2.91682
tun,1982,2.87143
tun,1983,2.99775
tun,1984,2.8898
tun,1985,2.86867
tun,1986,2.93937
tun,1987,2.81746
tun,1988,2.84524
tun,1989,3.03518
tun,1990,2.7795
tun,1991,2.94341
tun,1992,2.7864
tun,1993,3.11542
tun,1994,2.90523
tun,1995,2.93574
tun,1996,2.9009
tun,1997,2.90524
tun,1998,2.77402
tun,1999,2.81421
tun,2000,2.8648
tun,2001,2.80763
tun,2002,2.78103
tun,2003,2.72436
tun,2004,2.69771
tun,2005,2.78311
tun,2006,2.75031
tun,2007,2.71275
tun,2008,2.6297
tun,2009,2.73973
tun,2010,2.66881
tun,2011,2.62089
tun,2012,2.60442
tun,2013,2.5709
tun,2014,2.74167
tur,1960,1.5735
tur,1961,1.60033
tur,1962,1.82488
tur,1963,1.82093
tur,1964,2.00685
tur,1965,1.98313
tur,1966,2.07971
tur,1967,2.13285
tur,1968,2.19747
tur,1969,2.22759
tur,1970,2.34126
tur,1971,2.44239
tur,1972,2.44001
tur,1973,2.44247
tur,1974,2.42571
tur,1975,2.45542
tur,1976,2.53192
tur,1977,2.55461
tur,1978,2.42932
tur,1979,2.49854
tur,1980,2.40908
tur,1981,2.51911
tur,1982,2.58119
tur,1983,2.53765
tur,1984,2.58126
tur,1985,2.714
tur,1986,2.75954
tur,1987,2.76564
tur,1988,2.67118
tur,1989,2.83727
tur,1990,2.64088
tur,1991,2.76708
tur,1992,2.79395
tur,1993,2.73572
tur,1994,2.73844
tur,1995,2.73289
tur,1996,2.77116
tur,1997,2.74954
tur,1998,2.7018
tur,1999,2.73758
tur,2000,2.85188
tur,2001,2.81585
tur,2002,2.80396
tur,2003,2.81413
tur,2004,2.78226
tur,2005,2.79071
tur,2006,2.80283
tur,2007,2.88969
tur,2008,2.9095
tur,2009,2.94332
tur,2010,2.78572
tur,2011,2.79915
tur,2012,2.78186
tur,2013,2.72086
tur,2014,2.80267
tur,2015,2.7112
tza,1971,0.32524
tza,1972,0.28345
tza,1973,0.41422
tza,1974,0.30083
tza,1975,0.29781
tza,1976,0.36016
tza,1977,0.25974
tza,1978,0.28116
tza,1979,0.26185
tza,1980,0.23516
tza,1981,0.26118
tza,1982,0.26267
tza,1983,0.26346
tza,1984,0.27592
tza,1985,0.26893
tza,1986,0.256
tza,1987,0.26142
tza,1988,0.24575
tza,1989,0.232
tza,1990,0.19418
tza,1991,0.18726
tza,1992,0.18487
tza,1993,0.18483
tza,1994,0.18157
tza,1995,0.24769
tza,1996,0.27513
tza,1997,0.25653
tza,1998,0.22423
tza,1999,0.1976
tza,2000,0.21914
tza,2001,0.22017
tza,2002,0.23899
tza,2003,0.24214
tza,2004,0.30972
tza,2005,0.32941
tza,2006,0.33923
tza,2007,0.31954
tza,2008,0.31904
tza,2009,0.30167
tza,2010,0.33442
tza,2011,0.37358
tza,2012,0.42578
tza,2013,0.45005
tza,2014,0.43167
ukr,1990,2.73242
ukr,1991,2.58362
ukr,1992,2.61756
ukr,1993,2.56648
ukr,1994,2.50751
ukr,1995,2.43897
ukr,1996,2.30788
ukr,1997,2.28753
ukr,1998,2.27928
ukr,1999,2.26364
ukr,2000,2.22267
ukr,2001,2.2413
ukr,2002,2.24142
ukr,2003,2.28311
ukr,2004,2.13515
ukr,2005,2.06756
ukr,2006,2.21348
ukr,2007,2.23994
ukr,2008,2.23801
ukr,2009,2.20271
ukr,2010,2.03476
ukr,2011,2.24026
ukr,2012,2.26337
ukr,2013,2.31272
ukr,2014,2.24832
ury,1971,2.40337
ury,1972,2.46692
ury,1973,2.41986
ury,1974,2.41802
ury,1975,2.4415
ury,1976,2.37645
ury,1977,2.27652
ury,1978,2.25908
ury,1979,2.31234
ury,1980,2.20854
ury,1981,2.11019
ury,1982,2.15315
ury,1983,1.82147
ury,1984,1.71375
ury,1985,1.65012
ury,1986,1.54234
ury,1987,1.62495
ury,1988,2.04665
ury,1989,2.02489
ury,1990,1.71023
ury,1991,1.79013
ury,1992,1.76811
ury,1993,1.78344
ury,1994,1.77556
ury,1995,1.82349
ury,1996,1.92225
ury,1997,1.93018
ury,1998,1.9495
ury,1999,2.09505
ury,2000,1.76591
ury,2001,1.82551
ury,2002,1.78481
ury,2003,1.77964
ury,2004,1.90308
ury,2005,1.82946
ury,2006,1.98889
ury,2007,1.84802
ury,2008,1.86605
ury,2009,1.8571
ury,2010,1.53657
ury,2011,1.72238
ury,2012,1.83727
ury,2013,1.5992
ury,2014,1.37914
usa,1960,2.83596
usa,1961,2.7942
usa,1962,2.77317
usa,1963,2.75319
usa,1964,2.76492
usa,1965,2.76665
usa,1966,2.74922
usa,1967,2.7311
usa,1968,2.69873
usa,1969,2.70826
usa,1970,2.78915
usa,1971,2.74447
usa,1972,2.73878
usa,1973,2.75743
usa,1974,2.71859
usa,1975,2.66478
usa,1976,2.61187
usa,1977,2.59879
usa,1978,2.60393
usa,1979,2.61563
usa,1980,2.6172
usa,1981,2.58472
usa,1982,2.561
usa,1983,2.5797
usa,1984,2.5495
usa,1985,2.53241
usa,1986,2.53803
usa,1987,2.53869
usa,1988,2.54918
usa,1989,2.54436
usa,1990,2.52995
usa,1991,2.49044
usa,1992,2.47806
usa,1993,2.49538
usa,1994,2.48531
usa,1995,2.47998
usa,1996,2.49999
usa,1997,2.59918
usa,1998,2.59709
usa,1999,2.53757
usa,2000,2.54093
usa,2001,2.57732
usa,2002,2.47974
usa,2003,2.50297
usa,2004,2.48726
usa,2005,2.48238
usa,2006,2.46278
usa,2007,2.45625
usa,2008,2.44319
usa,2009,2.38336
usa,2010,2.43446
usa,2011,2.36124
usa,2012,2.29498
usa,2013,2.33187
usa,2014,2.30241
usa,2015,2.28327
uzb,1990,2.53988
uzb,1991,2.46645
uzb,1992,2.49779
uzb,1993,2.4153
uzb,1994,2.30016
uzb,1995,2.24889
uzb,1996,2.19672
uzb,1997,2.18981
uzb,1998,2.27607
uzb,1999,2.24007
uzb,2000,2.39226
uzb,2001,2.39808
uzb,2002,2.35225
uzb,2003,2.29557
uzb,2004,2.39031
uzb,2005,2.43836
uzb,2006,2.53486
uzb,2007,2.47755
uzb,2008,2.4949
uzb,2009,2.58701
uzb,2010,2.83639
uzb,2011,2.64086
uzb,2012,2.29876
uzb,2013,2.63525
vct,1990,2.71795
vct,2004,3.78788
vct,2005,3.73134
vct,2006,3.57143
vct,2007,4.28571
ven,1971,3.50511
ven,1972,3.62422
ven,1973,3.4879
ven,1974,3.33253
ven,1975,2.77013
ven,1976,2.40016
ven,1977,2.49259
ven,1978,2.48891
ven,1979,2.67839
ven,1980,2.77978
ven,1981,2.62639
ven,1982,2.67753
ven,1983,2.47597
ven,1984,2.54035
ven,1985,2.78719
ven,1986,2.88107
ven,1987,2.91657
ven,1988,3.15942
ven,1989,2.88417
ven,1990,2.60486
ven,1991,2.47626
ven,1992,2.26481
ven,1993,2.55698
ven,1994,2.20979
ven,1995,2.49663
ven,1996,2.61654
ven,1997,2.73488
ven,1998,2.53222
ven,1999,2.55506
ven,2000,2.62109
ven,2001,2.58747
ven,2002,2.5279
ven,2003,2.60763
ven,2004,2.52999
ven,2005,2.79852
ven,2006,2.38959
ven,2007,2.63333
ven,2008,2.51964
ven,2009,2.52114
ven,2010,2.36804
ven,2011,2.53253
ven,2012,2.51746
ven,2013,2.72939
vnm,1971,1.85508
vnm,1972,1.72785
vnm,1973,1.79826
vnm,1974,1.45816
vnm,1975,1.56755
vnm,1976,1.1154
vnm,1977,1.17788
vnm,1978,1.15887
vnm,1979,1.18289
vnm,1980,1.16875
vnm,1981,1.21627
vnm,1982,1.21738
vnm,1983,1.23933
vnm,1984,1.11264
vnm,1985,1.32565
vnm,1986,1.38036
vnm,1987,1.46712
vnm,1988,1.29756
vnm,1989,1.00264
vnm,1990,1.03045
vnm,1991,1.01113
vnm,1992,1.02163
vnm,1993,1.18247
vnm,1994,1.30344
vnm,1995,1.38541
vnm,1996,1.47844
vnm,1997,1.61169
vnm,1998,1.69057
vnm,1999,1.65373
vnm,2000,1.75076
vnm,2001,1.82474
vnm,2002,1.98198
vnm,2003,2.00679
vnm,2004,2.16743
vnm,2005,2.23118
vnm,2006,2.26537
vnm,2007,2.31681
vnm,2008,2.41842
vnm,2009,2.48232
vnm,2010,2.53667
vnm,2011,2.5308
vnm,2012,2.45749
vnm,2013,2.56359
vut,1990,3.00248
vut,2004,2.33333
vut,2005,2.33333
vut,2006,2.25806
vut,2007,3.14286
wsm,1990,2.54415
wsm,2004,3.03571
wsm,2005,3.33333
wsm,2006,3.33333
wsm,2007,3.27586
yem,1971,0.29424
yem,1972,0.43887
yem,1973,0.33623
yem,1974,0.46337
yem,1975,0.87566
yem,1976,0.86779
yem,1977,0.95012
yem,1978,0.98741
yem,1979,1.06835
yem,1980,0.93993
yem,1981,1.08487
yem,1982,1.32654
yem,1983,1.59102
yem,1984,1.79537
yem,1985,1.81737
yem,1986,1.6758
yem,1987,1.50393
yem,1988,1.43325
yem,1989,1.43497
yem,1990,2.64179
yem,1991,2.77882
yem,1992,2.73281
yem,1993,2.80787
yem,1994,2.80856
yem,1995,2.88823
yem,1996,2.88894
yem,1997,2.9265
yem,1998,2.96118
yem,1999,2.94554
yem,2000,2.92619
yem,2001,2.8643
yem,2002,2.96864
yem,2003,3.07073
yem,2004,2.97507
yem,2005,2.94199
yem,2006,2.75236
yem,2007,2.98932
yem,2008,3.02443
yem,2009,3.17633
yem,2010,3.06293
yem,2011,3.12795
yem,2012,3.28978
yem,2013,3.18792
zaf,1971,3.71059
zaf,1972,3.71743
zaf,1973,3.52826
zaf,1974,3.46544
zaf,1975,3.43148
zaf,1976,3.45866
zaf,1977,3.50834
zaf,1978,3.35618
zaf,1979,3.52024
zaf,1980,3.49412
zaf,1981,3.57842
zaf,1982,3.5894
zaf,1983,3.66931
zaf,1984,3.65651
zaf,1985,3.75248
zaf,1986,3.67703
zaf,1987,3.52886
zaf,1988,3.53625
zaf,1989,3.67171
zaf,1990,2.72285
zaf,1991,2.55136
zaf,1992,2.69591
zaf,1993,2.5957
zaf,1994,2.56712
zaf,1995,2.55149
zaf,1996,2.58937
zaf,1997,2.6587
zaf,1998,2.74649
zaf,1999,2.54859
zaf,2000,2.61121
zaf,2001,2.85862
zaf,2002,3.01208
zaf,2003,3.00125
zaf,2004,2.95793
zaf,2005,2.94454
zaf,2006,2.98107
zaf,2007,2.91116
zaf,2008,2.90459
zaf,2009,2.80637
zaf,2010,2.99852
zaf,2011,2.89586
zaf,2012,3.06318
zaf,2013,3.12632
zaf,2014,3.04698
zmb,1971,1.05024
zmb,1972,1.05812
zmb,1973,1.12993
zmb,1974,0.99303
zmb,1975,1.01885
zmb,1976,0.90453
zmb,1977,0.85468
zmb,1978,0.78758
zmb,1979,0.8116
zmb,1980,0.76373
zmb,1981,0.71721
zmb,1982,0.73242
zmb,1983,0.66898
zmb,1984,0.56947
zmb,1985,0.54605
zmb,1986,0.56391
zmb,1987,0.51679
zmb,1988,0.57123
zmb,1989,0.47392
zmb,1990,0.50282
zmb,1991,0.51433
zmb,1992,0.50139
zmb,1993,0.44288
zmb,1994,0.3735
zmb,1995,0.36548
zmb,1996,0.30458
zmb,1997,0.37834
zmb,1998,0.35656
zmb,1999,0.28869
zmb,2000,0.2896
zmb,2001,0.2838
zmb,2002,0.28795
zmb,2003,0.30336
zmb,2004,0.29768
zmb,2005,0.31268
zmb,2006,0.29113
zmb,2007,0.26433
zmb,2008,0.28127
zmb,2009,0.31109
zmb,2010,0.32103
zmb,2011,0.35229
zmb,2012,0.4409
zmb,2013,0.44042
zwe,1971,1.60721
zwe,1972,1.48443
zwe,1973,1.58179
zwe,1974,1.52383
zwe,1975,1.40626
zwe,1976,1.74017
zwe,1977,1.53327
zwe,1978,1.5425
zwe,1979,1.53948
zwe,1980,1.4843
zwe,1981,1.43294
zwe,1982,1.3281
zwe,1983,1.53815
zwe,1984,1.434
zwe,1985,1.38597
zwe,1986,1.67643
zwe,1987,1.78238
zwe,1988,1.85987
zwe,1989,1.8286
zwe,1990,1.77794
zwe,1991,1.85687
zwe,1992,1.81494
zwe,1993,1.75433
zwe,1994,1.65114
zwe,1995,1.57299
zwe,1996,1.51636
zwe,1997,1.42544
zwe,1998,1.4172
zwe,1999,1.49418
zwe,2000,1.36883
zwe,2001,1.39256
zwe,2002,1.27366
zwe,2003,1.08548
zwe,2004,1.06624
zwe,2005,1.09295
zwe,2006,0.9984
zwe,2007,1.0114
zwe,2008,0.84761
zwe,2009,0.84821
zwe,2010,1.03711
zwe,2011,1.12079
zwe,2012,1.12025
zwe,2013,1.09517
