geo,time,sp_pop_80up_fe_5y
gin,2012,0.37766
gin,2013,0.37855
gin,2014,0.36856
gin,2015,0.3481
gin,2016,0.36834
gin,2017,0.37957
gin,2018,0.38076
gin,2019,0.3718
gin,2020,0.35344
gmb,1960,0.10252
gmb,1961,0.11524
gmb,1962,0.12171
gmb,1963,0.12266
gmb,1964,0.11624
gmb,1965,0.09836
gmb,1966,0.11061
gmb,1967,0.11914
gmb,1968,0.12054
gmb,1969,0.11629
gmb,1970,0.10084
gmb,1971,0.11483
gmb,1972,0.12378
gmb,1973,0.12727
gmb,1974,0.12612
gmb,1975,0.117
gmb,1976,0.13103
gmb,1977,0.14149
gmb,1978,0.14668
gmb,1979,0.14684
gmb,1980,0.14026
gmb,1981,0.15535
gmb,1982,0.1668
gmb,1983,0.1728
gmb,1984,0.17246
gmb,1985,0.16721
gmb,1986,0.18024
gmb,1987,0.18778
gmb,1988,0.19145
gmb,1989,0.18769
gmb,1990,0.17942
gmb,1991,0.1948
gmb,1992,0.20464
gmb,1993,0.20911
gmb,1994,0.20581
gmb,1995,0.19621
gmb,1996,0.20785
gmb,1997,0.21436
gmb,1998,0.21521
gmb,1999,0.21264
gmb,2000,0.20622
gmb,2001,0.22469
gmb,2002,0.23775
gmb,2003,0.24387
gmb,2004,0.24229
gmb,2005,0.23287
gmb,2006,0.24804
gmb,2007,0.25726
gmb,2008,0.25944
gmb,2009,0.25465
gmb,2010,0.24322
gmb,2011,0.25691
gmb,2012,0.26526
gmb,2013,0.2661
gmb,2014,0.26109
gmb,2015,0.2501
gmb,2016,0.26461
gmb,2017,0.27326
gmb,2018,0.27532
gmb,2019,0.27101
gmb,2020,0.26122
gnb,1960,0.41266
gnb,1961,0.43881
gnb,1962,0.45506
gnb,1963,0.45825
gnb,1964,0.44833
gnb,1965,0.42571
gnb,1966,0.44766
gnb,1967,0.46087
gnb,1968,0.46033
gnb,1969,0.44602
gnb,1970,0.41775
gnb,1971,0.43332
gnb,1972,0.43833
gnb,1973,0.43334
gnb,1974,0.41931
gnb,1975,0.39695
gnb,1976,0.42683
gnb,1977,0.44996
gnb,1978,0.4616
gnb,1979,0.45432
gnb,1980,0.42692
gnb,1981,0.43936
gnb,1982,0.43992
gnb,1983,0.42958
gnb,1984,0.41077
gnb,1985,0.38398
gnb,1986,0.40616
gnb,1987,0.4191
gnb,1988,0.42229
gnb,1989,0.41419
gnb,1990,0.39622
gnb,1991,0.42357
gnb,1992,0.44094
gnb,1993,0.4452
gnb,1994,0.43498
gnb,1995,0.41038
gnb,1996,0.42862
gnb,1997,0.43652
gnb,1998,0.4326
gnb,1999,0.41643
gnb,2000,0.38778
gnb,2001,0.40089
gnb,2002,0.40424
gnb,2003,0.3972
gnb,2004,0.3822
gnb,2005,0.35892
gnb,2006,0.37556
gnb,2007,0.38463
gnb,2008,0.38296
gnb,2009,0.37106
gnb,2010,0.34899
gnb,2011,0.36302
gnb,2012,0.36885
gnb,2013,0.36536
gnb,2014,0.35186
gnb,2015,0.32974
gnb,2016,0.34409
gnb,2017,0.35022
gnb,2018,0.34888
gnb,2019,0.34061
gnb,2020,0.32697
gnq,1960,0.66438
gnq,1961,0.70293
gnq,1962,0.72502
gnq,1963,0.72724
gnq,1964,0.70992
gnq,1965,0.67423
gnq,1966,0.70701
gnq,1967,0.72149
gnq,1968,0.71823
gnq,1969,0.69595
gnq,1970,0.65734
gnq,1971,0.70947
gnq,1972,0.74944
gnq,1973,0.76459
gnq,1974,0.74971
gnq,1975,0.69386
gnq,1976,0.72832
gnq,1977,0.74313
gnq,1978,0.73165
gnq,1979,0.69759
gnq,1980,0.6325
gnq,1981,0.61829
gnq,1982,0.59604
gnq,1983,0.56991
gnq,1984,0.54055
gnq,1985,0.51112
gnq,1986,0.5299
gnq,1987,0.5382
gnq,1988,0.53522
gnq,1989,0.5201
gnq,1990,0.4925
gnq,1991,0.51409
gnq,1992,0.52075
gnq,1993,0.51604
gnq,1994,0.49983
gnq,1995,0.47176
gnq,1996,0.49012
gnq,1997,0.49811
gnq,1998,0.49382
gnq,1999,0.47721
gnq,2000,0.45003
gnq,2001,0.46541
gnq,2002,0.47002
gnq,2003,0.46361
gnq,2004,0.44633
gnq,2005,0.42021
gnq,2006,0.4309
gnq,2007,0.43199
gnq,2008,0.42288
gnq,2009,0.40389
gnq,2010,0.37746
gnq,2011,0.3879
gnq,2012,0.39002
gnq,2013,0.38149
gnq,2014,0.36377
gnq,2015,0.33678
gnq,2016,0.3479
gnq,2017,0.35096
gnq,2018,0.3449
gnq,2019,0.33181
gnq,2020,0.31127
grc,1960,1.16345
grc,1961,1.23042
grc,1962,1.28543
grc,1963,1.3248
grc,1964,1.34482
grc,1965,1.34532
grc,1966,1.45393
grc,1967,1.56351
grc,1968,1.67558
grc,1969,1.78916
grc,1970,1.90162
grc,1971,1.99699
grc,1972,2.07345
grc,1973,2.13561
grc,1974,2.18711
grc,1975,2.22954
grc,1976,2.33026
grc,1977,2.41692
grc,1978,2.49278
grc,1979,2.56274
grc,1980,2.63015
grc,1981,2.76874
grc,1982,2.88875
grc,1983,2.99039
grc,1984,3.07406
grc,1985,3.14118
grc,1986,3.28207
grc,1987,3.39951
grc,1988,3.49639
grc,1989,3.57496
grc,1990,3.63553
grc,1991,3.74042
grc,1992,3.81505
grc,1993,3.85739
grc,1994,3.86519
grc,1995,3.84143
grc,1996,3.91003
grc,1997,3.94399
grc,1998,3.95264
grc,1999,3.94682
grc,2000,3.93612
grc,2001,4.06219
grc,2002,4.17993
grc,2003,4.2951
grc,2004,4.41442
grc,2005,4.54378
grc,2006,4.80029
grc,2007,5.05402
grc,2008,5.31388
grc,2009,5.59255
grc,2010,5.89989
grc,2011,6.23828
grc,2012,6.5778
grc,2013,6.91463
grc,2014,7.23749
grc,2015,7.54089
grc,2016,7.85991
grc,2017,8.14821
grc,2018,8.39677
grc,2019,8.58466
grc,2020,8.70433
grd,1960,1.1428
grd,1961,1.1316
grd,1962,1.1038
grd,1963,1.07912
grd,1964,1.05932
grd,1965,1.04762
grd,1966,1.1055
grd,1967,1.15992
grd,1968,1.20218
grd,1969,1.21822
grd,1970,1.18694
grd,1971,1.21221
grd,1972,1.21089
grd,1973,1.18456
grd,1974,1.16601
grd,1975,1.15418
grd,1976,1.19659
grd,1977,1.26049
grd,1978,1.33328
grd,1979,1.41572
grd,1980,1.49011
grd,1981,1.54603
grd,1982,1.56494
grd,1983,1.55254
grd,1984,1.52024
grd,1985,1.48077
grd,1986,1.55071
grd,1987,1.61935
grd,1988,1.66907
grd,1989,1.68176
grd,1990,1.66325
grd,1991,1.67831
grd,1992,1.65458
grd,1993,1.63041
grd,1994,1.59973
grd,1995,1.56395
grd,1996,1.62829
grd,1997,1.67028
grd,1998,1.68471
grd,1999,1.68824
grd,2000,1.68298
grd,2001,1.79819
grd,2002,1.9173
grd,2003,2.01395
grd,2004,2.07458
grd,2005,2.11253
grd,2006,2.22197
grd,2007,2.33555
grd,2008,2.45946
grd,2009,2.58677
grd,2010,2.7188
grd,2011,2.78488
grd,2012,2.82334
grd,2013,2.82177
grd,2014,2.79204
grd,2015,2.73963
grd,2016,2.7824
grd,2017,2.78268
grd,2018,2.75653
grd,2019,2.7062
grd,2020,2.62296
gtm,1960,0.28251
gtm,1961,0.29777
gtm,1962,0.30771
gtm,1963,0.31251
gtm,1964,0.31318
gtm,1965,0.30996
gtm,1966,0.32808
gtm,1967,0.34196
gtm,1968,0.35035
gtm,1969,0.35244
gtm,1970,0.348
gtm,1971,0.36387
gtm,1972,0.37414
gtm,1973,0.37943
gtm,1974,0.38024
gtm,1975,0.37701
gtm,1976,0.39495
gtm,1977,0.40745
gtm,1978,0.41463
gtm,1979,0.41658
gtm,1980,0.41372
gtm,1981,0.43324
gtm,1982,0.44761
gtm,1983,0.4553
gtm,1984,0.45464
gtm,1985,0.44576
gtm,1986,0.45901
gtm,1987,0.4659
gtm,1988,0.46748
gtm,1989,0.46487
gtm,1990,0.45878
gtm,1991,0.47765
gtm,1992,0.49209
gtm,1993,0.50162
gtm,1994,0.50599
gtm,1995,0.50572
gtm,1996,0.52836
gtm,1997,0.54706
gtm,1998,0.56293
gtm,1999,0.57722
gtm,2000,0.5909
gtm,2001,0.6254
gtm,2002,0.65641
gtm,2003,0.68466
gtm,2004,0.71193
gtm,2005,0.73964
gtm,2006,0.78303
gtm,2007,0.82363
gtm,2008,0.8605
gtm,2009,0.89269
gtm,2010,0.92062
gtm,2011,0.9664
gtm,2012,1.00561
gtm,2013,1.03892
gtm,2014,1.06708
gtm,2015,1.09139
gtm,2016,1.12472
gtm,2017,1.15208
gtm,2018,1.17452
gtm,2019,1.19297
gtm,2020,1.20883
gum,1960,0.27447
gum,1961,0.29037
gum,1962,0.30559
gum,1963,0.31019
gum,1964,0.30796
gum,1965,0.30553
gum,1966,0.30892
gum,1967,0.32936
gum,1968,0.3313
gum,1969,0.33
gum,1970,0.31776
gum,1971,0.3374
gum,1972,0.34815
gum,1973,0.36289
gum,1974,0.37395
gum,1975,0.39308
gum,1976,0.40591
gum,1977,0.41521
gum,1978,0.42807
gum,1979,0.4325
gum,1980,0.44745
gum,1981,0.46671
gum,1982,0.47633
gum,1983,0.49931
gum,1984,0.52168
gum,1985,0.54115
gum,1986,0.55809
gum,1987,0.58126
gum,1988,0.59951
gum,1989,0.61896
gum,1990,0.63739
gum,1991,0.65287
gum,1992,0.65494
gum,1993,0.64556
gum,1994,0.63389
gum,1995,0.61402
gum,1996,0.65242
gum,1997,0.71253
gum,1998,0.79911
gum,1999,0.89959
gum,2000,0.9961
gum,2001,1.06074
gum,2002,1.10649
gum,2003,1.1463
gum,2004,1.17958
gum,2005,1.20915
gum,2006,1.26205
gum,2007,1.30978
gum,2008,1.36757
gum,2009,1.44018
gum,2010,1.5252
gum,2011,1.63619
gum,2012,1.76109
gum,2013,1.88653
gum,2014,2.0176
gum,2015,2.15803
gum,2016,2.29333
gum,2017,2.43071
gum,2018,2.56195
gum,2019,2.67446
gum,2020,2.76293
guy,1960,0.63674
guy,1961,0.64697
guy,1962,0.64894
guy,1963,0.64502
guy,1964,0.63202
guy,1965,0.60935
guy,1966,0.62151
guy,1967,0.62223
guy,1968,0.61408
guy,1969,0.59587
guy,1970,0.56479
guy,1971,0.57447
guy,1972,0.57952
guy,1973,0.58153
guy,1974,0.58164
guy,1975,0.57785
guy,1976,0.59602
guy,1977,0.60575
guy,1978,0.60734
guy,1979,0.60128
guy,1980,0.59028
guy,1981,0.6226
guy,1982,0.64852
guy,1983,0.66991
guy,1984,0.68888
guy,1985,0.71095
guy,1986,0.75436
guy,1987,0.78757
guy,1988,0.79816
guy,1989,0.77589
guy,1990,0.73239
guy,1991,0.73981
guy,1992,0.73146
guy,1993,0.7081
guy,1994,0.66971
guy,1995,0.61653
guy,1996,0.62342
guy,1997,0.61806
guy,1998,0.60793
guy,1999,0.60178
guy,2000,0.59793
guy,2001,0.68406
guy,2002,0.77305
guy,2003,0.85921
guy,2004,0.93266
guy,2005,0.99091
guy,2006,1.06064
guy,2007,1.11684
guy,2008,1.1537
guy,2009,1.16344
guy,2010,1.13755
guy,2011,1.1436
guy,2012,1.12968
guy,2013,1.11533
guy,2014,1.12318
guy,2015,1.16336
guy,2016,1.25032
guy,2017,1.35976
guy,2018,1.46646
guy,2019,1.54889
guy,2020,1.5974
hkg,1960,0.39201
hkg,1961,0.40845
hkg,1962,0.42236
hkg,1963,0.43462
hkg,1964,0.44668
hkg,1965,0.45803
hkg,1966,0.49339
hkg,1967,0.52859
hkg,1968,0.56123
hkg,1969,0.58887
hkg,1970,0.61077
hkg,1971,0.65993
hkg,1972,0.70432
hkg,1973,0.75187
hkg,1974,0.81324
hkg,1975,0.8922
hkg,1976,0.97963
hkg,1977,1.0739
hkg,1978,1.1669
hkg,1979,1.24833
hkg,1980,1.3156
hkg,1981,1.40066
hkg,1982,1.4722
hkg,1983,1.53378
hkg,1984,1.59001
hkg,1985,1.64294
hkg,1986,1.71679
hkg,1987,1.79266
hkg,1988,1.87411
hkg,1989,1.95938
hkg,1990,2.04453
hkg,1991,2.13319
hkg,1992,2.20655
hkg,1993,2.27059
hkg,1994,2.33128
hkg,1995,2.39115
hkg,1996,2.48104
hkg,1997,2.56348
hkg,1998,2.63907
hkg,1999,2.7085
hkg,2000,2.77494
hkg,2001,2.91312
hkg,2002,3.04403
hkg,2003,3.17158
hkg,2004,3.30147
hkg,2005,3.43861
hkg,2006,3.59468
hkg,2007,3.74756
hkg,2008,3.90277
hkg,2009,4.06479
hkg,2010,4.23519
hkg,2011,4.40285
hkg,2012,4.56154
hkg,2013,4.71242
hkg,2014,4.85664
hkg,2015,4.99849
hkg,2016,5.15219
hkg,2017,5.29801
hkg,2018,5.42436
hkg,2019,5.51088
hkg,2020,5.55369
hnd,1960,0.44066
hnd,1961,0.44023
hnd,1962,0.42993
hnd,1963,0.41332
hnd,1964,0.39414
hnd,1965,0.37548
hnd,1966,0.40047
hnd,1967,0.42194
hnd,1968,0.43624
hnd,1969,0.44059
hnd,1970,0.43432
hnd,1971,0.45341
hnd,1972,0.4645
hnd,1973,0.47001
hnd,1974,0.47228
hnd,1975,0.47254
hnd,1976,0.4985
hnd,1977,0.51968
hnd,1978,0.53447
hnd,1979,0.54131
hnd,1980,0.54076
hnd,1981,0.55879
hnd,1982,0.57049
hnd,1983,0.57655
hnd,1984,0.57794
hnd,1985,0.57582
hnd,1986,0.59346
hnd,1987,0.60569
hnd,1988,0.61388
hnd,1989,0.62038
hnd,1990,0.62628
hnd,1991,0.65293
hnd,1992,0.67682
hnd,1993,0.69549
hnd,1994,0.70661
hnd,1995,0.70961
hnd,1996,0.725
hnd,1997,0.73269
hnd,1998,0.73731
hnd,1999,0.7442
hnd,2000,0.75591
hnd,2001,0.7831
hnd,2002,0.81042
hnd,2003,0.83608
hnd,2004,0.85795
hnd,2005,0.876
hnd,2006,0.9092
hnd,2007,0.93655
hnd,2008,0.95972
hnd,2009,0.98098
hnd,2010,1.00218
hnd,2011,1.03302
hnd,2012,1.06103
hnd,2013,1.08652
hnd,2014,1.10898
hnd,2015,1.12868
hnd,2016,1.15827
hnd,2017,1.1829
hnd,2018,1.20342
hnd,2019,1.22093
hnd,2020,1.23762
hrv,1960,1.20969
hrv,1961,1.23986
hrv,1962,1.24815
hrv,1963,1.23612
hrv,1964,1.20763
hrv,1965,1.16513
hrv,1966,1.24353
hrv,1967,1.31398
hrv,1968,1.36827
hrv,1969,1.39787
hrv,1970,1.40104
hrv,1971,1.48284
hrv,1972,1.5415
hrv,1973,1.58422
hrv,1974,1.62002
hrv,1975,1.65086
hrv,1976,1.76394
hrv,1977,1.86244
hrv,1978,1.939
hrv,1979,1.98782
hrv,1980,2.00938
hrv,1981,2.13965
hrv,1982,2.2387
hrv,1983,2.3147
hrv,1984,2.38167
hrv,1985,2.4474
hrv,1986,2.63455
hrv,1987,2.7991
hrv,1988,2.92686
hrv,1989,3.00608
hrv,1990,3.03493
hrv,1991,3.21197
hrv,1992,3.35981
hrv,1993,3.45558
hrv,1994,3.46734
hrv,1995,3.38535
hrv,1996,3.39999
hrv,1997,3.32319
hrv,1998,3.2022
hrv,1999,3.09968
hrv,2000,3.04477
hrv,2001,3.2363
hrv,2002,3.46537
hrv,2003,3.70051
hrv,2004,3.90649
hrv,2005,4.07159
hrv,2006,4.38212
hrv,2007,4.64585
hrv,2008,4.87101
hrv,2009,5.07466
hrv,2010,5.26962
hrv,2011,5.60574
hrv,2012,5.93691
hrv,2013,6.26261
hrv,2014,6.57553
hrv,2015,6.87045
hrv,2016,7.1234
hrv,2017,7.33318
hrv,2018,7.48583
hrv,2019,7.56283
hrv,2020,7.56133
hti,1960,0.45476
hti,1961,0.4619
hti,1962,0.45836
hti,1963,0.44488
hti,1964,0.42269
hti,1965,0.39178
hti,1966,0.40546
hti,1967,0.4132
hti,1968,0.41254
hti,1969,0.40098
hti,1970,0.37794
hti,1971,0.39249
hti,1972,0.39948
hti,1973,0.39988
hti,1974,0.3938
hti,1975,0.38069
hti,1976,0.40583
hti,1977,0.42462
hti,1978,0.43656
hti,1979,0.44141
hti,1980,0.43845
hti,1981,0.46949
hti,1982,0.4933
hti,1983,0.50814
hti,1984,0.51362
hti,1985,0.5098
hti,1986,0.53963
hti,1987,0.56178
hti,1988,0.57444
hti,1989,0.57652
hti,1990,0.56758
hti,1991,0.59685
hti,1992,0.61578
hti,1993,0.62385
hti,1994,0.62194
hti,1995,0.61033
hti,1996,0.63795
hti,1997,0.65664
hti,1998,0.66499
hti,1999,0.66194
hti,2000,0.64742
hti,2001,0.67111
hti,2002,0.6852
hti,2003,0.68901
hti,2004,0.68241
hti,2005,0.66571
hti,2006,0.69208
hti,2007,0.71003
hti,2008,0.7196
hti,2009,0.72179
hti,2010,0.7172
hti,2011,0.75577
hti,2012,0.78757
hti,2013,0.81228
hti,2014,0.83049
hti,2015,0.84299
hti,2016,0.89353
hti,2017,0.9374
hti,2018,0.97367
hti,2019,1.00219
hti,2020,1.02362
hun,1960,1.2649
hun,1961,1.37307
hun,1962,1.46255
hun,1963,1.52918
hun,1964,1.57099
hun,1965,1.588
hun,1966,1.70067
hun,1967,1.78797
hun,1968,1.84694
hun,1969,1.87638
hun,1970,1.87894
hun,1971,1.98055
hun,1972,2.05636
hun,1973,2.10924
hun,1974,2.14356
hun,1975,2.16218
hun,1976,2.30812
hun,1977,2.42923
hun,1978,2.51943
hun,1979,2.57591
hun,1980,2.59921
hun,1981,2.73615
hun,1982,2.83434
hun,1983,2.89054
hun,1984,2.90267
hun,1985,2.87384
hun,1986,3.04145
hun,1987,3.15452
hun,1988,3.22554
hun,1989,3.27986
hun,1990,3.32929
hun,1991,3.55362
hun,1992,3.78697
hun,1993,3.97001
hun,1994,4.02354
hun,1995,3.92006
hun,1996,3.86529
hun,1997,3.6922
hun,1998,3.48681
hun,1999,3.35098
hun,2000,3.32536
hun,2001,3.56527
hun,2002,3.85183
hun,2003,4.13482
hun,2004,4.36013
hun,2005,4.50949
hun,2006,4.75259
hun,2007,4.90101
hun,2008,4.95605
hun,2009,4.93747
hun,2010,4.87152
hun,2011,5.02388
hun,2012,5.16263
hun,2013,5.28423
hun,2014,5.37511
hun,2015,5.42816
hun,2016,5.6195
hun,2017,5.76652
hun,2018,5.87649
hun,2019,5.96663
hun,2020,6.05581
idn,1960,0.38679
idn,1961,0.40873
idn,1962,0.42179
idn,1963,0.42466
idn,1964,0.41613
idn,1965,0.39571
idn,1966,0.41406
idn,1967,0.42218
idn,1968,0.42072
idn,1969,0.41045
idn,1970,0.39137
idn,1971,0.41
idn,1972,0.42103
idn,1973,0.42285
idn,1974,0.41354
idn,1975,0.39275
idn,1976,0.40615
idn,1977,0.41071
idn,1978,0.40817
idn,1979,0.39997
idn,1980,0.38625
idn,1981,0.40799
idn,1982,0.42294
idn,1983,0.43134
idn,1984,0.43366
idn,1985,0.42981
idn,1986,0.45933
idn,1987,0.48139
idn,1988,0.49554
idn,1989,0.50134
idn,1990,0.4984
idn,1991,0.52883
idn,1992,0.55073
idn,1993,0.56334
idn,1994,0.56556
idn,1995,0.55705
idn,1996,0.584
idn,1997,0.60476
idn,1998,0.62091
idn,1999,0.63228
idn,2000,0.63821
idn,2001,0.67497
idn,2002,0.70223
idn,2003,0.72117
idn,2004,0.73006
idn,2005,0.72455
idn,2006,0.7621
idn,2007,0.79189
idn,2008,0.81683
idn,2009,0.83552
idn,2010,0.84229
idn,2011,0.87827
idn,2012,0.89966
idn,2013,0.91124
idn,2014,0.91934
idn,2015,0.92715
idn,2016,0.98154
idn,2017,1.03189
idn,2018,1.07374
idn,2019,1.10263
idn,2020,1.11819
ind,1960,0.37171
ind,1961,0.3756
ind,1962,0.36983
ind,1963,0.35947
ind,1964,0.34983
ind,1965,0.3409
ind,1966,0.36624
ind,1967,0.39064
ind,1968,0.40748
ind,1969,0.41029
ind,1970,0.39737
ind,1971,0.40708
ind,1972,0.40737
ind,1973,0.4019
ind,1974,0.39457
ind,1975,0.38578
ind,1976,0.40831
ind,1977,0.42804
ind,1978,0.44106
ind,1979,0.44366
ind,1980,0.43469
ind,1981,0.45122
ind,1982,0.45937
ind,1983,0.46064
ind,1984,0.45706
ind,1985,0.44894
ind,1986,0.47147
ind,1987,0.48877
ind,1988,0.49889
ind,1989,0.50011
ind,1990,0.49155
ind,1991,0.51556
ind,1992,0.53287
ind,1993,0.54292
ind,1994,0.54561
ind,1995,0.54087
ind,1996,0.56676
ind,1997,0.58631
ind,1998,0.59911
ind,1999,0.60501
ind,2000,0.60404
ind,2001,0.63414
ind,2002,0.65767
ind,2003,0.67402
ind,2004,0.68313
ind,2005,0.68521
ind,2006,0.72112
ind,2007,0.74951
ind,2008,0.77029
ind,2009,0.78404
ind,2010,0.79117
ind,2011,0.836
ind,2012,0.8738
ind,2013,0.90398
ind,2014,0.92657
ind,2015,0.94174
ind,2016,0.99536
ind,2017,1.04013
ind,2018,1.07414
ind,2019,1.09599
ind,2020,1.10586
irl,1960,2.39113
irl,1961,2.48215
irl,1962,2.52707
irl,1963,2.52999
irl,1964,2.49789
irl,1965,2.43498
irl,1966,2.50903
irl,1967,2.55642
irl,1968,2.56812
irl,1969,2.53535
irl,1970,2.45628
irl,1971,2.49466
irl,1972,2.49492
irl,1973,2.46886
irl,1974,2.42961
irl,1975,2.38103
irl,1976,2.42863
irl,1977,2.45656
irl,1978,2.46199
irl,1979,2.44037
irl,1980,2.39366
irl,1981,2.47754
irl,1982,2.53822
irl,1983,2.57438
irl,1984,2.58458
irl,1985,2.56978
irl,1986,2.64285
irl,1987,2.69132
irl,1988,2.72641
irl,1989,2.75936
irl,1990,2.79416
irl,1991,2.91886
irl,1992,3.03118
irl,1993,3.12254
irl,1994,3.18398
irl,1995,3.21279
irl,1996,3.28038
irl,1997,3.31124
irl,1998,3.31591
irl,1999,3.30701
irl,2000,3.29114
irl,2001,3.36039
irl,2002,3.41712
irl,2003,3.45315
irl,2004,3.45721
irl,2005,3.4262
irl,2006,3.44197
irl,2007,3.42558
irl,2008,3.38653
irl,2009,3.33579
irl,2010,3.28146
irl,2011,3.30189
irl,2012,3.3081
irl,2013,3.30876
irl,2014,3.31267
irl,2015,3.32549
irl,2016,3.39165
irl,2017,3.46256
irl,2018,3.53762
irl,2019,3.61631
irl,2020,3.70207
irn,1960,0.45265
irn,1961,0.46983
irn,1962,0.47425
irn,1963,0.46567
irn,1964,0.44496
irn,1965,0.41179
irn,1966,0.43179
irn,1967,0.44255
irn,1968,0.44093
irn,1969,0.42469
irn,1970,0.39365
irn,1971,0.40723
irn,1972,0.41121
irn,1973,0.40538
irn,1974,0.39009
irn,1975,0.36551
irn,1976,0.37944
irn,1977,0.38517
irn,1978,0.38209
irn,1979,0.37022
irn,1980,0.34986
irn,1981,0.36311
irn,1982,0.36811
irn,1983,0.36498
irn,1984,0.35498
irn,1985,0.33928
irn,1986,0.35385
irn,1987,0.36399
irn,1988,0.36734
irn,1989,0.36194
irn,1990,0.34796
irn,1991,0.3602
irn,1992,0.36772
irn,1993,0.37037
irn,1994,0.36786
irn,1995,0.36028
irn,1996,0.38007
irn,1997,0.39377
irn,1998,0.4047
irn,1999,0.41719
irn,2000,0.43203
irn,2001,0.47922
irn,2002,0.52492
irn,2003,0.5649
irn,2004,0.59558
irn,2005,0.61592
irn,2006,0.66501
irn,2007,0.70624
irn,2008,0.73992
irn,2009,0.76706
irn,2010,0.78777
irn,2011,0.82868
irn,2012,0.86219
irn,2013,0.88786
irn,2014,0.90349
irn,2015,0.90577
irn,2016,0.93943
irn,2017,0.95981
irn,2018,0.96698
irn,2019,0.96203
irn,2020,0.94743
irq,1960,0.29864
irq,1961,0.31334
irq,1962,0.32122
irq,1963,0.32038
irq,1964,0.30951
irq,1965,0.28892
irq,1966,0.2939
irq,1967,0.29305
irq,1968,0.29096
irq,1969,0.29168
irq,1970,0.29576
irq,1971,0.32928
irq,1972,0.36083
irq,1973,0.38695
irq,1974,0.40512
irq,1975,0.41482
irq,1976,0.45063
irq,1977,0.47669
irq,1978,0.49337
irq,1979,0.50237
irq,1980,0.5045
irq,1981,0.53948
irq,1982,0.56637
irq,1983,0.58304
irq,1984,0.58837
irq,1985,0.58277
irq,1986,0.6136
irq,1987,0.63358
irq,1988,0.64221
irq,1989,0.64018
irq,1990,0.62854
irq,1991,0.6507
irq,1992,0.66344
irq,1993,0.66692
irq,1994,0.66201
irq,1995,0.65001
irq,1996,0.6705
irq,1997,0.68221
irq,1998,0.68411
irq,1999,0.67595
irq,2000,0.65893
irq,2001,0.66744
irq,2002,0.66598
irq,2003,0.65538
irq,2004,0.63666
irq,2005,0.61127
irq,2006,0.62328
irq,2007,0.62662
irq,2008,0.62174
irq,2009,0.60957
irq,2010,0.59108
irq,2011,0.59933
irq,2012,0.60005
irq,2013,0.59376
irq,2014,0.58172
irq,2015,0.56551
irq,2016,0.58064
irq,2017,0.58886
irq,2018,0.59029
irq,2019,0.58557
irq,2020,0.57556
isl,1960,1.74405
isl,1961,1.7511
isl,1962,1.74072
isl,1963,1.71322
isl,1964,1.67772
isl,1965,1.63917
isl,1966,1.67076
isl,1967,1.6903
isl,1968,1.69971
isl,1969,1.71145
isl,1970,1.72854
isl,1971,1.83894
isl,1972,1.94798
isl,1973,2.04877
isl,1974,2.13736
isl,1975,2.21326
isl,1976,2.34164
isl,1977,2.45604
isl,1978,2.56117
isl,1979,2.65283
isl,1980,2.73338
isl,1981,2.81508
isl,1982,2.87202
isl,1983,2.9122
isl,1984,2.9408
isl,1985,2.9592
isl,1986,3.00783
isl,1987,3.03718
isl,1988,3.059
isl,1989,3.07767
isl,1990,3.09244
isl,1991,3.14517
isl,1992,3.18344
isl,1993,3.20835
isl,1994,3.22446
isl,1995,3.23313
isl,1996,3.26373
isl,1997,3.27983
isl,1998,3.28934
isl,1999,3.29488
isl,2000,3.30978
isl,2001,3.41729
isl,2002,3.5174
isl,2003,3.61592
isl,2004,3.70579
isl,2005,3.79207
isl,2006,3.86272
isl,2007,3.91715
isl,2008,3.95848
isl,2009,3.99549
isl,2010,4.03498
isl,2011,4.11417
isl,2012,4.19309
isl,2013,4.26672
isl,2014,4.32651
isl,2015,4.36579
isl,2016,4.38559
isl,2017,4.37606
isl,2018,4.35363
isl,2019,4.33987
isl,2020,4.35279
isr,1960,0.70877
isr,1961,0.73445
isr,1962,0.75266
isr,1963,0.77046
isr,1964,0.79534
isr,1965,0.82959
isr,1966,0.88056
isr,1967,0.93157
isr,1968,0.97603
isr,1969,1.00693
isr,1970,1.02202
isr,1971,1.0494
isr,1972,1.06746
isr,1973,1.08458
isr,1974,1.10796
isr,1975,1.14063
isr,1976,1.18628
isr,1977,1.22895
isr,1978,1.26867
isr,1979,1.30367
isr,1980,1.33372
isr,1981,1.39748
isr,1982,1.44855
isr,1983,1.49047
isr,1984,1.52856
isr,1985,1.56555
isr,1986,1.65991
isr,1987,1.74341
isr,1988,1.81958
isr,1989,1.89503
isr,1990,1.97281
isr,1991,2.07142
isr,1992,2.17872
isr,1993,2.28532
isr,1994,2.37964
isr,1995,2.46304
isr,1996,2.52057
isr,1997,2.54617
isr,1998,2.55557
isr,1999,2.56896
isr,2000,2.59847
isr,2001,2.68498
isr,2002,2.77211
isr,2003,2.85616
isr,2004,2.93214
isr,2005,2.99942
isr,2006,3.10047
isr,2007,3.19957
isr,2008,3.30123
isr,2009,3.40776
isr,2010,3.52125
isr,2011,3.59494
isr,2012,3.64224
isr,2013,3.66709
isr,2014,3.67075
isr,2015,3.65517
isr,2016,3.67757
isr,2017,3.68562
isr,2018,3.6798
isr,2019,3.66049
isr,2020,3.63374
ita,1960,1.55977
ita,1961,1.65515
ita,1962,1.72998
ita,1963,1.78389
