geo,time,sh_dyn_mort_fe
nga,1974,240.1
nga,1975,232.3
nga,1976,224.8
nga,1977,217.8
nga,1978,211.8
nga,1979,206.5
nga,1980,202.4
nga,1981,199.5
nga,1982,197.7
nga,1983,196.9
nga,1984,196.9
nga,1985,197.4
nga,1986,198.1
nga,1987,198.6
nga,1988,199.2
nga,1989,199.3
nga,1990,199.1
nga,1991,198.7
nga,1992,198.2
nga,1993,197.4
nga,1994,196.2
nga,1995,194.5
nga,1996,191.8
nga,1997,188.3
nga,1998,183.7
nga,1999,179
nga,2000,173.9
nga,2001,168.4
nga,2002,162.8
nga,2003,157
nga,2004,151.5
nga,2005,146.3
nga,2006,141.3
nga,2007,137.2
nga,2008,133.6
nga,2009,130.4
nga,2010,127.8
nga,2011,125.6
nga,2012,123.6
nga,2013,122.1
nga,2014,120.7
nga,2015,119.3
nga,2016,117.9
nga,2017,115.7
nga,2018,113.1
nga,2019,110.2
nga,2020,107.3
nic,1960,186
nic,1961,184.2
nic,1962,182.2
nic,1963,180.2
nic,1964,178.2
nic,1965,176
nic,1966,173.5
nic,1967,170.6
nic,1968,167.5
nic,1969,164.1
nic,1970,160.4
nic,1971,156.4
nic,1972,175.6
nic,1973,146.8
nic,1974,141
nic,1975,134.7
nic,1976,128
nic,1977,120.9
nic,1978,113.9
nic,1979,107
nic,1980,100.3
nic,1981,94.2
nic,1982,88.6
nic,1983,83.6
nic,1984,79.3
nic,1985,75.6
nic,1986,72.2
nic,1987,69.2
nic,1988,66.4
nic,1989,63.7
nic,1990,60.9
nic,1991,57.9
nic,1992,54.9
nic,1993,52
nic,1994,49.1
nic,1995,46.3
nic,1996,43.7
nic,1997,41.1
nic,1998,45.7
nic,1999,36.5
nic,2000,34.4
nic,2001,32.5
nic,2002,30.7
nic,2003,29.2
nic,2004,27.7
nic,2005,26.4
nic,2006,25.2
nic,2007,24
nic,2008,22.9
nic,2009,21.9
nic,2010,21
nic,2011,20.2
nic,2012,19.3
nic,2013,18.5
nic,2014,17.8
nic,2015,17.1
nic,2016,16.4
nic,2017,15.8
nic,2018,15.2
nic,2019,14.7
nic,2020,14.1
nld,1960,18
nld,1961,17.5
nld,1962,17
nld,1963,16.6
nld,1964,16.2
nld,1965,15.8
nld,1966,15.4
nld,1967,15
nld,1968,14.6
nld,1969,14.1
nld,1970,13.6
nld,1971,13.1
nld,1972,12.7
nld,1973,12.2
nld,1974,11.8
nld,1975,11.4
nld,1976,10.9
nld,1977,10.5
nld,1978,10.1
nld,1979,9.7
nld,1980,9.4
nld,1981,9.2
nld,1982,9
nld,1983,8.8
nld,1984,8.7
nld,1985,8.5
nld,1986,8.2
nld,1987,8
nld,1988,7.7
nld,1989,7.5
nld,1990,7.2
nld,1991,7
nld,1992,6.7
nld,1993,6.5
nld,1994,6.2
nld,1995,6
nld,1996,5.9
nld,1997,5.8
nld,1998,5.7
nld,1999,5.6
nld,2000,5.5
nld,2001,5.4
nld,2002,5.3
nld,2003,5.1
nld,2004,4.9
nld,2005,4.8
nld,2006,4.6
nld,2007,4.4
nld,2008,4.2
nld,2009,4.1
nld,2010,4
nld,2011,3.9
nld,2012,3.8
nld,2013,3.7
nld,2014,3.7
nld,2015,3.6
nld,2016,3.6
nld,2017,3.6
nld,2018,3.7
nld,2019,3.7
nld,2020,3.8
nor,1960,19.6
nor,1961,19.1
nor,1962,18.6
nor,1963,18.2
nor,1964,17.7
nor,1965,17.1
nor,1966,16.4
nor,1967,15.7
nor,1968,15.1
nor,1969,14.5
nor,1970,13.9
nor,1971,13.3
nor,1972,12.8
nor,1973,12.2
nor,1974,11.7
nor,1975,11.1
nor,1976,10.5
nor,1977,10
nor,1978,9.4
nor,1979,9
nor,1980,8.8
nor,1981,8.6
nor,1982,8.6
nor,1983,8.7
nor,1984,8.8
nor,1985,8.9
nor,1986,9
nor,1987,8.9
nor,1988,8.6
nor,1989,8.1
nor,1990,7.6
nor,1991,7
nor,1992,6.4
nor,1993,5.8
nor,1994,5.4
nor,1995,5
nor,1996,4.8
nor,1997,4.6
nor,1998,4.5
nor,1999,4.4
nor,2000,4.3
nor,2001,4.2
nor,2002,4.1
nor,2003,3.9
nor,2004,3.8
nor,2005,3.6
nor,2006,3.5
nor,2007,3.3
nor,2008,3.2
nor,2009,3
nor,2010,2.9
nor,2011,2.8
nor,2012,2.7
nor,2013,2.6
nor,2014,2.5
nor,2015,2.4
nor,2016,2.4
nor,2017,2.3
nor,2018,2.2
nor,2019,2.1
nor,2020,2
npl,1960,326.2
npl,1961,322.4
npl,1962,318
npl,1963,312.3
npl,1964,306.2
npl,1965,299.8
npl,1966,293.2
npl,1967,286.4
npl,1968,279.5
npl,1969,273.2
npl,1970,267
npl,1971,261.2
npl,1972,255.7
npl,1973,250.3
npl,1974,245
npl,1975,239.5
npl,1976,233.9
npl,1977,227.9
npl,1978,221.7
npl,1979,215.2
npl,1980,208.8
npl,1981,202.2
npl,1982,195.6
npl,1983,188.8
npl,1984,181.9
npl,1985,174.9
npl,1986,167.8
npl,1987,160.4
npl,1988,152.9
npl,1989,145.4
npl,1990,137.9
npl,1991,130.6
npl,1992,123.7
npl,1993,117
npl,1994,110.5
npl,1995,104.2
npl,1996,98.3
npl,1997,92.5
npl,1998,87
npl,1999,81.8
npl,2000,76.8
npl,2001,72.2
npl,2002,67.9
npl,2003,63.9
npl,2004,60.1
npl,2005,56.7
npl,2006,53.6
npl,2007,50.7
npl,2008,47.9
npl,2009,45.5
npl,2010,43.2
npl,2011,40.9
npl,2012,38.8
npl,2013,36.8
npl,2014,34.8
npl,2015,33
npl,2016,31.3
npl,2017,29.7
npl,2018,28.3
npl,2019,27
npl,2020,25.9
nru,1985,80
nru,1986,76.1
nru,1987,72.3
nru,1988,68.8
nru,1989,65.2
nru,1990,61.9
nru,1991,58.8
nru,1992,55.6
nru,1993,52.8
nru,1994,50.2
nru,1995,47.7
nru,1996,45.5
nru,1997,43.4
nru,1998,41.6
nru,1999,40
nru,2000,38.5
nru,2001,37.2
nru,2002,36.3
nru,2003,35.5
nru,2004,34.9
nru,2005,34.6
nru,2006,34.5
nru,2007,34.5
nru,2008,34.5
nru,2009,34.2
nru,2010,33.7
nru,2011,33.1
nru,2012,32.4
nru,2013,31.5
nru,2014,30.6
nru,2015,29.7
nru,2016,28.8
nru,2017,28
nru,2018,27.1
nru,2019,26.3
nru,2020,25.5
nzl,1960,24.5
nzl,1961,23.5
nzl,1962,22.5
nzl,1963,21.6
nzl,1964,20.8
nzl,1965,20.1
nzl,1966,19.6
nzl,1967,19.2
nzl,1968,18.8
nzl,1969,18.4
nzl,1970,18
nzl,1971,17.7
nzl,1972,17.3
nzl,1973,16.8
nzl,1974,16.4
nzl,1975,15.9
nzl,1976,15.4
nzl,1977,14.9
nzl,1978,14.4
nzl,1979,14
nzl,1980,13.6
nzl,1981,13.3
nzl,1982,12.9
nzl,1983,12.6
nzl,1984,12.3
nzl,1985,12
nzl,1986,11.7
nzl,1987,11.3
nzl,1988,10.8
nzl,1989,10.3
nzl,1990,9.8
nzl,1991,9.3
nzl,1992,8.8
nzl,1993,8.4
nzl,1994,8.1
nzl,1995,7.8
nzl,1996,7.5
nzl,1997,7.2
nzl,1998,7
nzl,1999,6.8
nzl,2000,6.6
nzl,2001,6.4
nzl,2002,6.3
nzl,2003,6.2
nzl,2004,6
nzl,2005,5.9
nzl,2006,5.8
nzl,2007,5.8
nzl,2008,5.7
nzl,2009,5.6
nzl,2010,5.5
nzl,2011,5.4
nzl,2012,5.3
nzl,2013,5.2
nzl,2014,5.1
nzl,2015,5
nzl,2016,4.8
nzl,2017,4.7
nzl,2018,4.6
nzl,2019,4.4
nzl,2020,4.3
omn,1963,314.6
omn,1964,300.8
omn,1965,287.4
omn,1966,274
omn,1967,261.1
omn,1968,248.3
omn,1969,235.4
omn,1970,222.8
omn,1971,210.6
omn,1972,198.6
omn,1973,186.5
omn,1974,174.6
omn,1975,162.8
omn,1976,150.9
omn,1977,139.3
omn,1978,127.8
omn,1979,116.7
omn,1980,105.9
omn,1981,95.7
omn,1982,86
omn,1983,76.9
omn,1984,68.6
omn,1985,61.2
omn,1986,54.8
omn,1987,49.1
omn,1988,44
omn,1989,39.7
omn,1990,35.8
omn,1991,32.2
omn,1992,29.1
omn,1993,26.3
omn,1994,23.9
omn,1995,21.8
omn,1996,20
omn,1997,18.5
omn,1998,17.1
omn,1999,15.9
omn,2000,14.8
omn,2001,13.9
omn,2002,13.1
omn,2003,12.4
omn,2004,11.9
omn,2005,11.5
omn,2006,11.2
omn,2007,11
omn,2008,10.8
omn,2009,10.7
omn,2010,10.6
omn,2011,10.4
omn,2012,10.3
omn,2013,10.2
omn,2014,10.1
omn,2015,10.1
omn,2016,10.1
omn,2017,10
omn,2018,10
omn,2019,10
omn,2020,9.9
pak,1960,249.3
pak,1961,240.7
pak,1962,232.4
pak,1963,224.8
pak,1964,217.6
pak,1965,211.2
pak,1966,205.6
pak,1967,200.7
pak,1968,196.4
pak,1969,192.8
pak,1970,189.5
pak,1971,186.3
pak,1972,183.3
pak,1973,180.4
pak,1974,177.6
pak,1975,175
pak,1976,172.5
pak,1977,170.3
pak,1978,167.9
pak,1979,165.6
pak,1980,163.2
pak,1981,160.8
pak,1982,158.3
pak,1983,155.7
pak,1984,153
pak,1985,150.1
pak,1986,147.2
pak,1987,144.3
pak,1988,141.7
pak,1989,139
pak,1990,136.3
pak,1991,133.6
pak,1992,130.7
pak,1993,127.6
pak,1994,124.5
pak,1995,121.1
pak,1996,117.6
pak,1997,114
pak,1998,110.4
pak,1999,106.9
pak,2000,103.7
pak,2001,100.7
pak,2002,98
pak,2003,95.6
pak,2004,93.4
pak,2005,91.4
pak,2006,89.5
pak,2007,87.7
pak,2008,85.9
pak,2009,84
pak,2010,82.1
pak,2011,80.1
pak,2012,77.8
pak,2013,75.6
pak,2014,73.3
pak,2015,71.1
pak,2016,69
pak,2017,66.8
pak,2018,64.7
pak,2019,62.6
pak,2020,60.5
pan,1960,85.7
pan,1961,83
pan,1962,80.4
pan,1963,77.8
pan,1964,75.4
pan,1965,73
pan,1966,70.7
pan,1967,68.5
pan,1968,66.1
pan,1969,63.7
pan,1970,61
pan,1971,58.2
pan,1972,55.3
pan,1973,52.5
pan,1974,50.1
pan,1975,47.8
pan,1976,45.8
pan,1977,44.1
pan,1978,42.6
pan,1979,41.1
pan,1980,39.8
pan,1981,38.4
pan,1982,37
pan,1983,35.6
pan,1984,34.2
pan,1985,33
pan,1986,31.8
pan,1987,30.7
pan,1988,29.7
pan,1989,28.8
pan,1990,28
pan,1991,27.2
pan,1992,26.6
pan,1993,26.1
pan,1994,25.7
pan,1995,25.3
pan,1996,24.9
pan,1997,24.5
pan,1998,24.1
pan,1999,23.6
pan,2000,23.1
pan,2001,22.6
pan,2002,22
pan,2003,21.5
pan,2004,20.9
pan,2005,20.4
pan,2006,19.9
pan,2007,19.4
pan,2008,18.8
pan,2009,18.2
pan,2010,17.7
pan,2011,17.1
pan,2012,16.6
pan,2013,16.1
pan,2014,15.6
pan,2015,15.1
pan,2016,14.6
pan,2017,14.2
pan,2018,13.7
pan,2019,13.2
pan,2020,12.8
per,1960,219.8
per,1961,213.3
per,1962,206.5
per,1963,199.6
per,1964,192.6
per,1965,185.7
per,1966,179.1
per,1967,173
per,1968,167.4
per,1969,162.4
per,1970,187.1
per,1971,153.2
per,1972,148.6
per,1973,144.3
per,1974,140
per,1975,136.1
per,1976,132.4
per,1977,129.2
per,1978,126.5
per,1979,123.8
per,1980,121
per,1981,117.9
per,1982,114.3
per,1983,110.2
per,1984,105.4
per,1985,100.2
per,1986,94.9
per,1987,89.7
per,1988,84.8
per,1989,80.2
per,1990,76
per,1991,71.9
per,1992,67.6
per,1993,63.2
per,1994,58.8
per,1995,54.3
per,1996,49.9
per,1997,45.7
per,1998,41.8
per,1999,38.3
per,2000,35.1
per,2001,32.2
per,2002,29.8
per,2003,27.6
per,2004,25.6
per,2005,24
per,2006,22.5
per,2007,21
per,2008,19.8
per,2009,18.7
per,2010,17.7
per,2011,16.9
per,2012,16.1
per,2013,15.4
per,2014,14.7
per,2015,14.1
per,2016,13.5
per,2017,13
per,2018,12.5
per,2019,12
per,2020,11.6
phl,1960,96.4
phl,1961,93.4
phl,1962,90.8
phl,1963,88.6
phl,1964,86.6
phl,1965,84.7
phl,1966,82.9
phl,1967,81.3
phl,1968,79.7
phl,1969,78.5
phl,1970,77.5
phl,1971,76.9
phl,1972,76.5
phl,1973,76.2
phl,1974,76.2
phl,1975,76.1
phl,1976,75.9
phl,1977,75.5
phl,1978,75
phl,1979,74.2
phl,1980,73.2
phl,1981,72.3
phl,1982,71.3
phl,1983,70
phl,1984,68.5
phl,1985,66.6
phl,1986,64.2
phl,1987,61.2
phl,1988,58
phl,1989,54.5
phl,1990,51.1
phl,1991,48
phl,1992,45.3
phl,1993,42.9
phl,1994,40.9
phl,1995,39.2
phl,1996,37.6
phl,1997,36.4
phl,1998,35.3
phl,1999,34.4
phl,2000,33.7
phl,2001,33.1
phl,2002,32.5
phl,2003,31.8
phl,2004,31.3
phl,2005,30.7
phl,2006,30.1
phl,2007,29.6
phl,2008,29.2
phl,2009,28.8
phl,2010,28.4
phl,2011,28
phl,2012,27.7
phl,2013,27.3
phl,2014,26.9
phl,2015,26.5
phl,2016,26
phl,2017,25.5
phl,2018,24.8
phl,2019,24.2
phl,2020,23.5
plw,1985,34.8
plw,1986,34
plw,1987,33.2
plw,1988,32.7
plw,1989,32.1
plw,1990,31.6
plw,1991,31
plw,1992,30.4
plw,1993,29.8
plw,1994,29.1
plw,1995,28.4
plw,1996,27.8
plw,1997,27.1
plw,1998,26.5
plw,1999,25.9
plw,2000,25.3
plw,2001,24.9
plw,2002,24.4
plw,2003,23.9
plw,2004,23.5
plw,2005,23.1
plw,2006,22.7
plw,2007,22.2
plw,2008,21.6
plw,2009,21.1
plw,2010,20.5
plw,2011,19.9
plw,2012,19.3
plw,2013,18.7
plw,2014,18.1
plw,2015,17.5
plw,2016,17
plw,2017,16.4
plw,2018,15.9
plw,2019,15.4
plw,2020,14.9
png,1960,190.5
png,1961,184.6
png,1962,178.7
png,1963,173.1
png,1964,167.5
png,1965,162.1
png,1966,156.7
png,1967,151.5
png,1968,146.4
png,1969,141.5
png,1970,136.7
png,1971,132.2
png,1972,127.9
png,1973,123.7
png,1974,119.8
png,1975,116
png,1976,112.5
png,1977,109.2
png,1978,106.1
png,1979,103.2
png,1980,100.5
png,1981,97.8
png,1982,95.4
png,1983,93.1
png,1984,91
png,1985,89
png,1986,87.1
png,1987,85.3
png,1988,83.6
png,1989,81.9
png,1990,80.2
png,1991,78.6
png,1992,77.1
png,1993,75.6
png,1994,74.2
png,1995,72.9
png,1996,71.6
png,1997,70.4
png,1998,69.2
png,1999,68
png,2000,66.8
png,2001,65.7
png,2002,64.5
png,2003,63.3
png,2004,62
png,2005,60.7
png,2006,59.4
png,2007,58
png,2008,56.7
png,2009,55.2
png,2010,53.9
png,2011,52.5
png,2012,51.2
png,2013,49.8
png,2014,48.5
png,2015,47.1
png,2016,45.8
png,2017,44.4
png,2018,43.1
png,2019,41.6
png,2020,40.4
pol,1960,58
pol,1961,53.6
pol,1962,49.8
pol,1963,46.3
pol,1964,43.1
pol,1965,40
pol,1966,37.4
pol,1967,35.3
pol,1968,33.8
pol,1969,32.7
pol,1970,31.6
pol,1971,29.9
pol,1972,27.9
pol,1973,26.2
pol,1974,25
pol,1975,24
pol,1976,23.2
pol,1977,22.5
pol,1978,21.8
pol,1979,21.1
pol,1980,20.5
pol,1981,20
pol,1982,19.6
pol,1983,19
pol,1984,18.4
pol,1985,17.7
pol,1986,17
pol,1987,16.4
pol,1988,15.9
pol,1989,15.5
pol,1990,15.2
pol,1991,14.9
pol,1992,14.5
pol,1993,14.2
pol,1994,13.8
pol,1995,13
pol,1996,12
pol,1997,10.8
pol,1998,9.8
pol,1999,9
pol,2000,8.4
pol,2001,7.9
pol,2002,7.6
pol,2003,7.3
pol,2004,7.1
pol,2005,6.8
pol,2006,6.6
pol,2007,6.4
pol,2008,6.1
pol,2009,5.7
pol,2010,5.4
pol,2011,5.1
pol,2012,4.9
pol,2013,4.7
pol,2014,4.6
pol,2015,4.4
pol,2016,4.3
pol,2017,4.2
pol,2018,4.1
pol,2019,4.1
pol,2020,4
prk,1985,31.6
prk,1986,31.2
prk,1987,31.7
prk,1988,33.2
prk,1989,35.8
prk,1990,39.4
prk,1991,44.4
prk,1992,50.2
prk,1993,56.5
prk,1994,62.6
prk,1995,67.6
prk,1996,70.4
prk,1997,70.4
prk,1998,67.6
prk,1999,62.3
prk,2000,55.2
prk,2001,47.7
prk,2002,40.6
prk,2003,35.1
prk,2004,31.5
prk,2005,29.6
prk,2006,29
prk,2007,28.9
prk,2008,28.5
prk,2009,27.8
prk,2010,26.5
prk,2011,24.7
prk,2012,23
prk,2013,21.4
prk,2014,20
prk,2015,18.8
prk,2016,17.8
prk,2017,17
prk,2018,16.2
prk,2019,15.4
prk,2020,14.8
prt,1960,107.6
prt,1961,103.8
prt,1962,97.9
prt,1963,91.2
prt,1964,84.5
prt,1965,78.5
prt,1966,74.1
prt,1967,71.4
prt,1968,69.2
prt,1969,66.3
prt,1970,62.3
prt,1971,57.3
prt,1972,52.2
prt,1973,47.3
prt,1974,42.7
prt,1975,38.6
prt,1976,34.8
prt,1977,31.3
prt,1978,28.4
prt,1979,26
prt,1980,24.2
prt,1981,22.8
prt,1982,21.4
prt,1983,20.2
prt,1984,19
prt,1985,18
prt,1986,17
prt,1987,16.1
prt,1988,15.1
prt,1989,14.1
prt,1990,13
prt,1991,12
prt,1992,11
prt,1993,10.1
prt,1994,9.3
prt,1995,8.7
prt,1996,8.2
prt,1997,7.7
prt,1998,7.3
prt,1999,6.9
prt,2000,6.5
prt,2001,6
prt,2002,5.5
prt,2003,5
prt,2004,4.5
prt,2005,4.2
prt,2006,3.9
prt,2007,3.8
prt,2008,3.6
prt,2009,3.5
prt,2010,3.5
prt,2011,3.4
prt,2012,3.3
prt,2013,3.3
prt,2014,3.3
prt,2015,3.3
prt,2016,3.3
prt,2017,3.3
prt,2018,3.2
prt,2019,3.1
prt,2020,3
pry,1960,76.9
pry,1961,76.3
pry,1962,75.7
pry,1963,75.2
pry,1964,74.8
pry,1965,74.5
pry,1966,74.2
pry,1967,74
pry,1968,73.6
pry,1969,73.2
pry,1970,72.7
pry,1971,72.1
pry,1972,71.3
pry,1973,70.4
pry,1974,69.4
pry,1975,68.2
pry,1976,66.9
pry,1977,65.5
pry,1978,63.9
pry,1979,62.2
pry,1980,60.4
pry,1981,58.5
pry,1982,56.5
pry,1983,54.5
pry,1984,52.5
pry,1985,50.6
pry,1986,48.7
pry,1987,46.8
pry,1988,45
pry,1989,43.3
pry,1990,41.6
pry,1991,40.1
pry,1992,38.6
pry,1993,37.2
pry,1994,36
pry,1995,34.8
pry,1996,33.8
pry,1997,32.9
pry,1998,32.1
pry,1999,31.3
pry,2000,30.6
pry,2001,29.9
pry,2002,29.2
pry,2003,28.5
pry,2004,27.7
pry,2005,27
pry,2006,26.3
pry,2007,25.6
pry,2008,24.9
pry,2009,24.2
pry,2010,23.5
pry,2011,22.7
pry,2012,22
pry,2013,21.3
pry,2014,20.6
pry,2015,20
pry,2016,19.4
pry,2017,18.7
pry,2018,18
pry,2019,17.4
pry,2020,16.9
pse,1975,103.8
pse,1976,97.6
pse,1977,91.9
pse,1978,86.3
pse,1979,81.1
pse,1980,76.2
pse,1981,71.6
pse,1982,67.3
pse,1983,63.4
pse,1984,59.7
pse,1985,56.2
pse,1986,53
pse,1987,49.9
pse,1988,47.2
pse,1989,44.7
pse,1990,42.4
pse,1991,40.3
pse,1992,38.4
pse,1993,36.8
pse,1994,35.2
pse,1995,33.8
pse,1996,32.5
pse,1997,31.2
pse,1998,30.1
pse,1999,29
pse,2000,28
pse,2001,27.1
pse,2002,26.2
pse,2003,25.4
pse,2004,24.5
pse,2005,23.8
pse,2006,22.9
pse,2007,22.2
pse,2008,21.4
pse,2009,20.7
pse,2010,20.1
pse,2011,19.5
pse,2012,19
pse,2013,18.5
pse,2014,18
pse,2015,17.5
pse,2016,17
pse,2017,16.5
pse,2018,16
pse,2019,15.5
pse,2020,15
qat,1969,66.7
qat,1970,62
qat,1971,57.7
qat,1972,53.9
qat,1973,50.2
qat,1974,47
qat,1975,44.1
qat,1976,41.5
qat,1977,39.1
qat,1978,36.9
qat,1979,35
qat,1980,33.4
qat,1981,31.7
qat,1982,30.2
qat,1983,28.8
qat,1984,27.3
qat,1985,25.9
qat,1986,24.5
qat,1987,23.1
qat,1988,21.7
qat,1989,20.3
qat,1990,19
qat,1991,17.8
qat,1992,16.7
qat,1993,15.6
qat,1994,14.8
qat,1995,14
qat,1996,13.4
qat,1997,12.8
qat,1998,12.3
qat,1999,11.9
qat,2000,11.4
qat,2001,11
qat,2002,10.6
qat,2003,10.2
qat,2004,9.9
qat,2005,9.6
qat,2006,9.3
qat,2007,9
qat,2008,8.8
qat,2009,8.6
qat,2010,8.4
qat,2011,8.2
qat,2012,8
qat,2013,7.7
qat,2014,7.5
qat,2015,7.2
qat,2016,6.8
qat,2017,6.4
qat,2018,6
qat,2019,5.7
qat,2020,5.3
rou,1960,80.4
rou,1961,74.8
rou,1962,65.5
rou,1963,56.2
rou,1964,50.7
rou,1965,49.9
rou,1966,52.3
rou,1967,56.5
rou,1968,59.5
rou,1969,58.2
rou,1970,51.7
rou,1971,45.4
rou,1972,42.3
rou,1973,41.7
rou,1974,41
rou,1975,39.2
rou,1976,37.1
rou,1977,35.3
rou,1978,34.3
rou,1979,33.4
rou,1980,32.4
rou,1981,31.2
rou,1982,29.6
rou,1983,28
rou,1984,27.5
rou,1985,28.2
rou,1986,29.6
rou,1987,30.7
rou,1988,30.8
rou,1989,29.8
rou,1990,27.9
rou,1991,26.1
rou,1992,25.2
rou,1993,24.9
rou,1994,24.8
rou,1995,24.3
rou,1996,23.7
rou,1997,22.8
rou,1998,21.8
rou,1999,20.5
rou,2000,19.2
rou,2001,18.2
rou,2002,17.9
rou,2003,17.7
rou,2004,17.2
rou,2005,16.1
rou,2006,14.7
rou,2007,13.5
rou,2008,12.4
rou,2009,11.6
rou,2010,11
rou,2011,10.5
rou,2012,10
rou,2013,9.4
rou,2014,8.8
rou,2015,8.2
rou,2016,7.6
rou,2017,7.1
rou,2018,6.7
rou,2019,6.4
rou,2020,6.3
rus,1970,33.1
rus,1971,31.7
rus,1972,30.2
rus,1973,29
rus,1974,27.9
rus,1975,26.8
rus,1976,26
rus,1977,25.3
rus,1978,24.7
rus,1979,24.2
rus,1980,23.7
rus,1981,23.2
rus,1982,22.8
rus,1983,22.4
rus,1984,21.9
rus,1985,21.3
rus,1986,20.6
rus,1987,19.8
rus,1988,19.2
rus,1989,18.6
rus,1990,18.4
rus,1991,18.3
rus,1992,18.4
rus,1993,18.8
rus,1994,18.8
rus,1995,18.8
rus,1996,18.5
rus,1997,18.2
rus,1998,17.9
rus,1999,17.4
rus,2000,16.7
rus,2001,15.8
rus,2002,14.9
rus,2003,13.9
rus,2004,12.9
rus,2005,11.9
rus,2006,11.1
rus,2007,10.4
rus,2008,9.8
rus,2009,9.4
rus,2010,9.2
rus,2011,8.9
rus,2012,8.7
rus,2013,8.4
rus,2014,7.9
rus,2015,7.3
rus,2016,6.7
rus,2017,6.2
rus,2018,5.7
rus,2019,5.2
rus,2020,4.8
rwa,1960,210.8
rwa,1961,206.1
rwa,1962,202.7
rwa,1963,200.4
rwa,1964,199.4
rwa,1965,199.4
rwa,1966,200.2
rwa,1967,201.9
rwa,1968,204.6
rwa,1969,207.7
rwa,1970,210.8
rwa,1971,213.9
rwa,1972,217.4
rwa,1973,222.6
rwa,1974,228.7
rwa,1975,234.5
rwa,1976,238.3
rwa,1977,238.3
rwa,1978,232.6
rwa,1979,221.9
rwa,1980,207.6
rwa,1981,191.5
rwa,1982,176.7
rwa,1983,165.5
rwa,1984,157.3
rwa,1985,150.9
rwa,1986,145.7
rwa,1987,141.4
rwa,1988,138.2
rwa,1989,137.7
rwa,1990,141.7
rwa,1991,150.9
rwa,1992,164.7
rwa,1993,181.2
rwa,1994,331.5
rwa,1995,210.1
rwa,1996,214.7
rwa,1997,211.9
rwa,1998,203.9
rwa,1999,192.1
rwa,2000,177
rwa,2001,159.7
rwa,2002,142.6
rwa,2003,127
rwa,2004,112.5
rwa,2005,99.8
rwa,2006,88.6
rwa,2007,79.5
rwa,2008,71.5
rwa,2009,64.9
rwa,2010,59.3
rwa,2011,54.3
rwa,2012,50.8
rwa,2013,47.9
rwa,2014,45.8
rwa,2015,43.8
rwa,2016,42.1
rwa,2017,40.8
rwa,2018,39.6
rwa,2019,38.3
rwa,2020,36.8
sau,1972,159.6
sau,1973,149.1
sau,1974,139.4
sau,1975,130.3
sau,1976,121.5
sau,1977,113.3
sau,1978,105.7
sau,1979,98.6
sau,1980,91.7
sau,1981,85.4
sau,1982,79.3
sau,1983,73.7
sau,1984,68.3
sau,1985,63.3
sau,1986,58.6
sau,1987,54.2
sau,1988,50
sau,1989,46.1
sau,1990,42.5
sau,1991,39.2
sau,1992,36.3
sau,1993,33.6
sau,1994,31.3
sau,1995,29.1
sau,1996,27.1
sau,1997,25.4
sau,1998,23.8
sau,1999,22.4
sau,2000,21
sau,2001,19.8
sau,2002,18.7
sau,2003,17.7
sau,2004,16.7
sau,2005,15.8
sau,2006,14.9
sau,2007,14.1
sau,2008,13.3
sau,2009,12.5
sau,2010,11.8
sau,2011,11.1
sau,2012,10.5
sau,2013,9.9
sau,2014,9.3
sau,2015,8.8
sau,2016,8.3
sau,2017,7.9
sau,2018,7.4
sau,2019,7.1
sau,2020,6.8
sdn,1960,168.8
sdn,1961,166.1
sdn,1962,163.5
sdn,1963,161.1
sdn,1964,158.8
sdn,1965,156.6
sdn,1966,154.8
sdn,1967,153.1
sdn,1968,151.9
sdn,1969,150.7
sdn,1970,149.7
sdn,1971,148.8
sdn,1972,147.9
sdn,1973,147
sdn,1974,146.2
sdn,1975,145.1
sdn,1976,144
sdn,1977,142.8
sdn,1978,141.6
sdn,1979,140.4
sdn,1980,139.2
sdn,1981,138.1
sdn,1982,136.8
sdn,1983,180
sdn,1984,177.5
sdn,1985,175
sdn,1986,131.4
sdn,1987,129.7
sdn,1988,127.7
sdn,1989,125.6
sdn,1990,123.6
sdn,1991,121.5
sdn,1992,119.2
sdn,1993,116.8
sdn,1994,114.3
sdn,1995,111.8
sdn,1996,109
sdn,1997,106.1
sdn,1998,103.2
sdn,1999,100.2
sdn,2000,96.9
sdn,2001,93.6
sdn,2002,90.4
sdn,2003,87.2
sdn,2004,84.3
sdn,2005,81.5
sdn,2006,78.9
sdn,2007,76.4
sdn,2008,74
sdn,2009,71.8
sdn,2010,69.7
sdn,2011,67.7
sdn,2012,65.8
sdn,2013,64.1
sdn,2014,62.2
sdn,2015,60.3
sdn,2016,58.5
sdn,2017,56.6
sdn,2018,54.9
sdn,2019,53.1
sdn,2020,51.5
sen,1960,290.6
sen,1961,290.4
sen,1962,290.7
sen,1963,291.5
sen,1964,292.2
sen,1965,292.6
sen,1966,292.3
sen,1967,291.4
sen,1968,289.8
sen,1969,287.6
sen,1970,283.9
sen,1971,278.7
sen,1972,272.5
sen,1973,265.3
sen,1974,257
sen,1975,247.1
sen,1976,236.4
sen,1977,225.6
sen,1978,215
sen,1979,205.5
sen,1980,197.4
sen,1981,190.5
sen,1982,184.4
sen,1983,178.3
sen,1984,171.5
sen,1985,164
sen,1986,155.7
sen,1987,147.6
sen,1988,140.5
sen,1989,135
sen,1990,131.3
sen,1991,129.4
sen,1992,129
sen,1993,129.5
sen,1994,130.5
sen,1995,131.5
