geo,time,ny_gdp_pcap_kn
mmr,1970,164620.09768
mmr,1971,168126.19554
mmr,1972,169628.28205
mmr,1973,166934.81778
mmr,1974,166681.98701
mmr,1975,170619.58127
mmr,1976,175354.31336
mmr,1977,181765.74505
mmr,1978,188856.08077
mmr,1979,195509.26651
mmr,1980,203897.58382
mmr,1981,213712.08055
mmr,1982,221664.29441
mmr,1983,227874.5832
mmr,1984,233709.57486
mmr,1985,238045.05638
mmr,1986,235638.43603
mmr,1987,225577.17323
mmr,1988,204881.95577
mmr,1989,193000.98189
mmr,1990,196359.3678
mmr,1991,195809.84421
mmr,1992,202130.36469
mmr,1993,215349.29698
mmr,1994,227334.10783
mmr,1995,240833.47379
mmr,1996,253755.22129
mmr,1997,265632.70925
mmr,1998,277340.98501
mmr,1999,297141.6362
mmr,2000,330190.15246
mmr,2001,367382.96293
mmr,2002,406273.98665
mmr,2003,454774.95282
mmr,2004,512633.05991
mmr,2005,577597.46942
mmr,2006,649796.61674
mmr,2007,726303.77432
mmr,2008,801757.46441
mmr,2009,879569.23929
mmr,2010,961430.28162
mmr,2011,1025828.29518
mmr,2012,1083371.79401
mmr,2013,1159052.47723
mmr,2014,1243815.75005
mmr,2015,1274827.61762
mmr,2016,1399103.91796
mmr,2017,1470204.05799
mmr,2018,1554880.75609
mmr,2019,1649489.22778
mmr,2020,1690443.39517
mne,1997,3785.65087
mne,1998,3983.29028
mne,1999,3618.75253
mne,2000,3737.41575
mne,2001,3763.3486
mne,2002,3819.66224
mne,2003,3898.89784
mne,2004,4064.25621
mne,2005,4227.90762
mne,2006,4584.386
mne,2007,4889.83154
mne,2008,5233.71515
mne,2009,4919.85043
mne,2010,5045.12227
mne,2011,5202.53387
mne,2012,5056.57097
mne,2013,5230.91981
mne,2014,5319.06048
mne,2015,5496.31204
mne,2016,5657.10434
mne,2017,5923.25342
mne,2018,6225.49005
mne,2019,6480.50088
mne,2020,5494.91555
mng,1981,2823829.95911
mng,1982,2983241.76011
mng,1983,3078514.74175
mng,1984,3177733.19167
mng,1985,3270479.6239
mng,1986,3478580.56026
mng,1987,3497939.06816
mng,1988,3577457.13346
mng,1989,3637637.36195
mng,1990,3452247.15988
mng,1991,3104117.49781
mng,1992,2784673.11398
mng,1993,2672960.32603
mng,1994,2709326.42172
mng,1995,2860084.13764
mng,1996,2900590.57272
mng,1997,2988880.93537
mng,1998,3062584.98894
mng,1999,3129304.10222
mng,2000,3137193.28819
mng,2001,3200222.27742
mng,2002,3319221.49847
mng,2003,3515029.17428
mng,2004,3845478.90234
mng,2005,4075384.68062
mng,2006,4368023.54826
mng,2007,4750743.63459
mng,2008,5098722.66914
mng,2009,4955163.22633
mng,2010,5181220.29043
mng,2011,5966414.77867
mng,2012,6572544.80296
mng,2013,7192813.73899
mng,2014,7606035.28714
mng,2015,7635581.9493
mng,2016,7602467.96501
mng,2017,7882887.56466
mng,2018,8342235.34254
mng,2019,8659485.55414
mng,2020,8130873.24967
mnp,2002,24943.50476
mnp,2003,25226.9041
mnp,2004,24755.41579
mnp,2005,21875.6079
mnp,2006,20613.39155
mnp,2007,19469.3471
mnp,2008,17502.42581
mnp,2009,14540.35502
mnp,2010,14804.24673
mnp,2011,13700.40546
mnp,2012,13736.97197
mnp,2013,13981.67415
mnp,2014,14430.1188
mnp,2015,14790.51256
mnp,2016,18972.36015
mnp,2017,23217.15913
mnp,2018,18615.19802
mnp,2019,16447.31093
moz,1980,9003.0444
moz,1981,9228.71898
moz,1982,8396.88412
moz,1983,6936.3413
moz,1984,6384.70418
moz,1985,6383.75169
moz,1986,6215.41243
moz,1987,7141.46302
moz,1988,7744.23322
moz,1989,8216.7287
moz,1990,8183.01764
moz,1991,8366.56153
moz,1992,7582.21975
moz,1993,8056.15994
moz,1994,8251.15584
moz,1995,8145.93996
moz,1996,8787.6696
moz,1997,9520.26459
moz,1998,10206.32929
moz,1999,11115.88924
moz,2000,10950.06908
moz,2001,11930.10057
moz,2002,12661.7333
moz,2003,13135.78319
moz,2004,13763.11433
moz,2005,14259.9816
moz,2006,15207.42463
moz,2007,15934.51018
moz,2008,16637.45496
moz,2009,17211.07618
moz,2010,17834.11984
moz,2011,18637.43404
moz,2012,19447.36462
moz,2013,20233.49882
moz,2014,21130.76435
moz,2015,21921.14412
moz,2016,22115.08339
moz,2017,22286.55191
moz,2018,22392.04312
moz,2019,22253.91436
moz,2020,21353.88735
mrt,1961,41468.46765
mrt,1962,40560.5424
mrt,1963,38597.92219
mrt,1964,47841.02441
mrt,1965,53921.07505
mrt,1966,52440.03001
mrt,1967,52690.04638
mrt,1968,56328.87649
mrt,1969,55332.13683
mrt,1970,60125.61409
mrt,1971,59426.02111
mrt,1972,57256.5905
mrt,1973,53032.28267
mrt,1974,57746.48434
mrt,1975,53186.73195
mrt,1976,56056.65377
mrt,1977,53414.24325
mrt,1978,51612.55953
mrt,1979,52525.14768
mrt,1980,52728.65451
mrt,1981,52971.43165
mrt,1982,50238.58552
mrt,1983,50621.48826
mrt,1984,47604.52405
mrt,1985,47672.33057
mrt,1986,49028.71934
mrt,1987,48629.47232
mrt,1988,48167.67725
mrt,1989,49158.12363
mrt,1990,47042.54587
mrt,1991,46655.21521
mrt,1992,46315.51274
mrt,1993,47789.28752
mrt,1994,45156.22047
mrt,1995,48344.9383
mrt,1996,49880.22715
mrt,1997,46669.54154
mrt,1998,46762.08242
mrt,1999,47242.62171
mrt,2000,44207.19199
mrt,2001,42682.3146
mrt,2002,42092.97649
mrt,2003,43763.95265
mrt,2004,44554.97301
mrt,2005,47012.88305
mrt,2006,54063.84909
mrt,2007,51499.67703
mrt,2008,49869.68179
mrt,2009,48489.06495
mrt,2010,48324.24873
mrt,2011,48879.6414
mrt,2012,49577.92416
mrt,2013,50135.19961
mrt,2014,50770.28279
mrt,2015,51973.92485
mrt,2016,51147.44431
mrt,2017,52843.68176
mrt,2018,53721.32658
mrt,2019,55279.20319
mrt,2020,52856.67212
mus,1976,64378.30347
mus,1977,67486.37944
mus,1978,69161.88281
mus,1979,70358.72343
mus,1980,62221.78974
mus,1981,64912.74517
mus,1982,67649.01231
mus,1983,67286.97501
mus,1984,69715.51157
mus,1985,73956.91705
mus,1986,80543.69529
mus,1987,87051.1961
mus,1988,92325.3836
mus,1989,95711.96253
mus,1990,101862.35968
mus,1991,105238.24778
mus,1992,110626.91377
mus,1993,114879.00078
mus,1994,117967.32576
mus,1995,121972.05265
mus,1996,127477.17902
mus,1997,133051.01308
mus,1998,139653.69543
mus,1999,141489.79049
mus,2000,151598.83416
mus,2001,155440.74708
mus,2002,156858.22711
mus,2003,164954.73186
mus,2004,171021.45236
mus,2005,173033.86026
mus,2006,180608.5677
mus,2007,190084.19071
mus,2008,199600.82998
mus,2009,205670.89173
mus,2010,214163.45183
mus,2011,222539.38711
mus,2012,229681.78757
mus,2013,236877.37797
mus,2014,245302.87956
mus,2015,253682.48467
mus,2016,263237.68021
mus,2017,273031.61616
mus,2018,283142.23518
mus,2019,291577.52377
mus,2020,248142.27715
mwi,1960,171927.48567
mwi,1961,180727.6289
mwi,1962,177609.28896
mwi,1963,170915.1073
mwi,1964,171179.40475
mwi,1965,189685.18274
mwi,1966,209448.49246
mwi,1967,219016.78316
mwi,1968,209321.22759
mwi,1969,215937.8906
mwi,1970,211364.44091
mwi,1971,239270.53887
mwi,1972,247543.8728
mwi,1973,246536.25261
mwi,1974,257075.33933
mwi,1975,265140.01316
mwi,1976,270316.10013
mwi,1977,275064.20678
mwi,1978,292710.72693
mwi,1979,296594.63796
mwi,1980,289465.60616
mwi,1981,267228.75091
mwi,1982,267510.63075
mwi,1983,270378.35794
mwi,1984,275599.26849
mwi,1985,276156.40825
mwi,1986,261253.09842
mwi,1987,250016.52582
mwi,1988,243159.32598
mwi,1989,234512.09341
mwi,1990,239192.03858
mwi,1991,254768.1508
mwi,1992,233999.32562
mwi,1993,256034.21993
mwi,1994,228982.01685
mwi,1995,264607.55045
mwi,1996,278914.55954
mwi,1997,282663.7853
mwi,1998,285674.76132
mwi,1999,286176.18211
mwi,2000,283009.83621
mwi,2001,262266.93183
mwi,2002,260311.89701
mwi,2003,268594.44786
mwi,2004,276210.37912
mwi,2005,277916.74568
mwi,2006,283179.52281
mwi,2007,301801.45565
mwi,2008,315721.79873
mwi,2009,332325.88926
mwi,2010,345119.4329
mwi,2011,351652.97602
mwi,2012,348187.23554
mwi,2013,356041.92641
mwi,2014,365933.92213
mwi,2015,365941.62311
mwi,2016,365006.03822
mwi,2017,369618.14735
mwi,2018,375790.89483
mwi,2019,385936.54357
mwi,2020,378831.57592
mys,1960,4824.229
mys,1961,5029.53495
mys,1962,5183.44408
mys,1963,5389.34236
mys,1964,5506.32491
mys,1965,5759.72643
mys,1966,6042.79106
mys,1967,6115.80018
mys,1968,6442.33679
mys,1969,6596.23402
mys,1970,6826.28595
mys,1971,7335.89546
mys,1972,7839.07448
mys,1973,8553.6284
mys,1974,9047.83982
mys,1975,8902.03558
mys,1976,9687.29236
mys,1977,10175.87112
mys,1978,10577.95896
mys,1979,11277.12783
mys,1980,11819.49651
mys,1981,12339.56559
mys,1982,12768.34759
mys,1983,13247.87587
mys,1984,13925.76363
mys,1985,13423.70246
mys,1986,13213.44743
mys,1987,13497.12771
mys,1988,14402.17976
mys,1989,15253.11462
mys,1990,16165.29718
mys,1991,17239.71152
mys,1992,18294.63382
mys,1993,19607.29239
mys,1994,20885.50795
mys,1995,22367.24786
mys,1996,23984.10706
mys,1997,25089.60796
mys,1998,22663.14122
mys,1999,23473.87257
mys,2000,24966.22453
mys,2001,24550.4997
mys,2002,25340.38631
mys,2003,26274.91926
mys,2004,27509.46782
mys,2005,28412.39962
mys,2006,29413.74551
mys,2007,30659.84083
mys,2008,31532.75086
mys,2009,30496.71385
mys,2010,32211.71362
mys,2011,33392.62894
mys,2012,34714.8277
mys,2013,35850.01712
mys,2014,37497.40069
mys,2015,38880.20045
mys,2016,40062.78113
mys,2017,41819.111
mys,2018,43255.66394
mys,2019,44579.63713
mys,2020,41521.35213
nam,1980,42355.09797
nam,1981,41848.07111
nam,1982,40770.03977
nam,1983,39088.54531
nam,1984,37967.33538
nam,1985,37001.72806
nam,1986,37459.6527
nam,1987,37377.88051
nam,1988,36279.22226
nam,1989,35634.68295
nam,1990,35174.35932
nam,1991,36925.5733
nam,1992,38522.19663
nam,1993,36983.68894
nam,1994,36755.3808
nam,1995,37343.00778
nam,1996,37712.05342
nam,1997,38501.48825
nam,1998,38997.00098
nam,1999,39574.43211
nam,2000,40255.29831
nam,2001,40079.9277
nam,2002,41367.43447
nam,2003,42488.10966
nam,2004,46985.49192
nam,2005,47413.88417
nam,2006,49917.64748
nam,2007,51677.53838
nam,2008,52089.84204
nam,2009,51298.64236
nam,2010,53425.30241
nam,2011,55160.77031
nam,2012,56947.36153
nam,2013,59101.88529
nam,2014,61601.65745
nam,2015,63077.70833
nam,2016,61944.55926
nam,2017,60170.7016
nam,2018,59673.99645
nam,2019,58048.08212
nam,2020,52144.15581
ncl,1965,844001.39315
ncl,1966,785481.28993
ncl,1967,802165.56369
ncl,1968,888939.44281
ncl,1969,984139.14585
ncl,1970,1197128.48457
ncl,1971,1195523.54987
ncl,1972,1181979.35834
ncl,1973,1025101.42556
ncl,1974,1133253.01447
ncl,1975,1193245.35982
ncl,1976,1207025.54173
ncl,1977,1211869.30447
ncl,1978,1316116.59171
ncl,1979,1128914.38209
ncl,1980,1111954.52961
ncl,1981,1015269.44707
ncl,1982,1017872.69886
ncl,1983,977390.54999
ncl,1984,975628.46829
ncl,1985,1001048.82181
ncl,1986,972773.21396
ncl,1987,1008041.26943
ncl,1988,1330706.87814
ncl,1989,1448339.1013
ncl,1990,1465350.87264
ncl,1991,1498032.59657
ncl,1992,1468662.27398
ncl,1993,1438855.07111
ncl,1994,1437281.60564
ncl,1995,1488607.82443
ncl,1996,1466937.23199
ncl,1997,1467748.63964
ncl,1998,1394053.89299
ncl,1999,1380146.70481
ncl,2000,1382591.5359
ner,1960,453981.13443
ner,1961,461340.91158
ner,1962,494311.96871
ner,1963,525430.6479
ner,1964,511064.29634
ner,1965,530888.50698
ner,1966,513909.64563
ner,1967,500063.09862
ner,1968,487931.5789
ner,1969,448336.06463
ner,1970,449260.85382
ner,1971,461740.52576
ner,1972,425925.18507
ner,1973,343662.71618
ner,1974,363538.24764
ner,1975,343559.59817
ner,1976,336155.40445
ner,1977,351960.06018
ner,1978,387967.99165
ner,1979,403829.18989
ner,1980,382718.02383
ner,1981,371209.15693
ner,1982,368529.53769
ner,1983,344245.21227
ner,1984,278218.57919
ner,1985,291168.90534
ner,1986,300838.7991
ner,1987,292474.66008
ner,1988,303482.01881
ner,1989,297257.66888
ner,1990,284364.1416
ner,1991,274160.3657
ner,1992,270569.75675
ner,1993,262447.79043
ner,1994,258334.87348
ner,1995,255703.01142
ner,1996,247199.95174
ner,1997,242306.15068
ner,1998,257183.77334
ner,1999,247598.57516
ner,2000,235936.50415
ner,2001,244043.54893
ner,2002,246833.60369
ner,2003,243059.31893
ner,2004,235061.28098
ner,2005,243063.41748
ner,2006,248022.63973
ner,2007,246385.59888
ner,2008,255592.28226
ner,2009,250866.96253
ner,2010,262114.45531
ner,2011,258093.27135
ner,2012,274409.57246
ner,2013,277920.61704
ner,2014,285044.57707
ner,2015,286236.99939
ner,2016,291209.58095
ner,2017,294257.81953
ner,2018,303662.16525
ner,2019,309726.48886
ner,2020,308940.97465
nga,1960,205544.88109
nga,1961,201803.16331
nga,1962,205766.88312
nga,1963,218752.98759
nga,1964,224745.06098
nga,1965,230733.76763
nga,1966,216224.51897
nga,1967,178269.81615
nga,1968,172214.71031
nga,1969,209153.07517
nga,1970,255547.99155
nga,1971,285232.49535
nga,1972,287949.35404
nga,1973,296163.75788
nga,1974,320877.11065
nga,1975,295958.80026
nga,1976,313580.89154
nga,1977,322667.11683
nga,1978,294987.18873
nga,1979,305706.599
nga,1980,309612.51432
nga,1981,261776.27492
nga,1982,237705.66695
nga,1983,206439.88688
nga,1984,199039.14755
nga,1985,205475.23562
nga,1986,200317.91285
nga,1987,201371.28169
nga,1988,210527.50599
nga,1989,209035.17513
nga,1990,227703.45291
nga,1991,222774.89141
nga,1992,227287.91988
nga,1993,217157.51969
nga,1994,207965.63639
nga,1995,202703.99705
nga,1996,206017.38444
nga,1997,206855.51663
nga,1998,206973.82665
nga,1999,203050.18196
nga,2000,207962.2351
nga,2001,214805.37958
nga,2002,241564.69135
nga,2003,252816.25843
nga,2004,269223.03163
nga,2005,279242.50043
nga,2006,288530.7144
nga,2007,299558.56691
nga,2008,311458.56241
nga,2009,327648.03649
nga,2010,344549.90904
nga,2011,353250.90449
nga,2012,358453.76477
nga,2013,372267.5788
nga,2014,385348.97426
nga,2015,385236.1352
nga,2016,369177.9968
nga,2017,362574.07574
nga,2018,360109.57017
nga,2019,358742.04542
nga,2020,343459.22839
nic,1960,22418.75848
nic,1961,23353.66231
nic,1962,25106.0015
nic,1963,26992.76839
nic,1964,29245.34033
nic,1965,31072.40306
nic,1966,31140.69926
nic,1967,32320.65355
nic,1968,31781.01432
nic,1969,32755.81913
nic,1970,32202.71415
nic,1971,32263.81066
nic,1972,31983.17263
nic,1973,33003.72624
nic,1974,36542.2287
nic,1975,35375.57231
nic,1976,36085.70735
nic,1977,37919.94145
nic,1978,33898.53587
nic,1979,24187.50246
nic,1980,24573.70508
nic,1981,25162.55184
nic,1982,24271.02297
nic,1983,24714.16187
nic,1984,23704.29558
nic,1985,22180.44137
nic,1986,21444.91054
nic,1987,20822.11228
nic,1988,17838.0696
nic,1989,17152.67552
nic,1990,16772.00825
nic,1991,16371.00155
nic,1992,16069.21499
nic,1993,15654.63158
nic,1994,15834.6711
nic,1995,16434.91291
nic,1996,17148.10813
nic,1997,17510.39848
nic,1998,17853.44077
nic,1999,18801.77342
nic,2000,19270.74328
nic,2001,19548.03243
nic,2002,19416.33175
nic,2003,19631.96949
nic,2004,20394.24572
nic,2005,20979.16764
nic,2006,21552.99916
nic,2007,22338.01891
nic,2008,22789.84712
nic,2009,21739.82663
nic,2010,22392.63414
nic,2011,23488.59527
nic,2012,24682.03252
nic,2013,25556.6138
nic,2014,26429.76238
nic,2015,27338.03678
nic,2016,28219.36018
nic,2017,29152.63539
nic,2018,27820.57758
nic,2019,26470.69293
nic,2020,25637.65047
nld,1960,12867.69192
nld,1961,12737.08516
nld,1962,13416.26945
nld,1963,13716.34194
nld,1964,14654.00043
nld,1965,15703.5173
nld,1966,15924.75951
nld,1967,16576.68319
nld,1968,17458.01099
nld,1969,18366.5498
nld,1970,19254.25819
nld,1971,19848.03225
nld,1972,20342.69349
nld,1973,21273.46305
nld,1974,21833.22431
nld,1975,21639.90902
nld,1976,22427.50314
nld,1977,22856.45962
nld,1978,23328.75022
nld,1979,23634.91798
nld,1980,23763.28584
nld,1981,23415.87776
nld,1982,23019.54294
nld,1983,23407.10423
nld,1984,24028.18927
nld,1985,24533.48643
nld,1986,25077.67138
nld,1987,25400.29943
nld,1988,26105.16877
nld,1989,27096.00855
nld,1990,28035.77338
nld,1991,28494.17358
nld,1992,28762.02308
nld,1993,28921.43649
nld,1994,29598.8252
nld,1995,30370.75469
nld,1996,31288.65101
nld,1997,32475.549
nld,1998,33781.22937
nld,1999,35246.44778
nld,2000,36463.69734
nld,2001,37031.60416
nld,2002,36875.93524
nld,2003,36759.48478
nld,2004,37359.10112
nld,2005,38036.30924
nld,2006,39289.58655
nld,2007,40683.32943
nld,2008,41404.78996
nld,2009,39681.92071
nld,2010,40009.00286
nld,2011,40440.55127
nld,2012,39876.0338
nld,2013,39706.88816
nld,2014,40127.42431
nld,2015,40732.65268
nld,2016,41404.46265
nld,2017,42358.53937
nld,2018,43106.14101
nld,2019,43662.16243
nld,2020,41770.89568
nld_curacao,2000,28355.85761
nld_curacao,2001,29208.78672
nld_curacao,2002,29288.90445
nld_curacao,2003,28773.80532
nld_curacao,2004,28340.66189
nld_curacao,2005,27813.96795
nld_curacao,2006,27552.24902
nld_curacao,2007,27680.69015
nld_curacao,2008,27932.6796
nld_curacao,2009,27603.94053
nld_curacao,2010,27279.24386
nld_curacao,2011,27059.13174
nld_curacao,2012,26798.21025
nld_curacao,2013,26285.71271
nld_curacao,2014,25638.50708
nld_curacao,2015,25372.92189
nld_curacao,2016,24857.62852
nld_curacao,2017,24347.24145
nld_curacao,2018,23945.27414
nld_curacao,2019,23409.54707
nld_curacao,2020,19409.65595
nor,1960,154300.24787
nor,1961,162682.59827
nor,1962,165922.00822
nor,1963,170905.07639
nor,1964,178116.23442
nor,1965,186078.68539
nor,1966,191588.85033
nor,1967,201878.92579
nor,1968,204713.06297
nor,1969,212198.68656
nor,1970,214756.42344
nor,1971,225352.34724
nor,1972,235556.58728
nor,1973,244517.76645
nor,1974,252538.73149
nor,1975,263586.09872
nor,1976,277635.81703
nor,1977,287967.8374
nor,1978,297970.69041
nor,1979,309941.98428
nor,1980,323050.35711
nor,1981,327086.21261
nor,1982,326654.08926
nor,1983,338508.90604
nor,1984,357985.15929
nor,1985,376735.45388
nor,1986,390568.45183
nor,1987,395560.92149
nor,1988,392434.18677
nor,1989,394875.34721
nor,1990,401123.14755
nor,1991,411531.03949
nor,1992,423787.69508
nor,1993,433259.25309
nor,1994,452578.0834
nor,1995,468944.18772
nor,1996,490032.26413
nor,1997,513138.57826
nor,1998,523479.37386
nor,1999,530372.06239
nor,2000,543829.20204
nor,2001,552310.48412
nor,2002,557284.79324
nor,2003,559067.9222
nor,2004,577834.93143
nor,2005,588980.44705
nor,2006,598277.03143
nor,2007,609848.09795
nor,2008,605163.5288
nor,2009,587259.24809
nor,2010,584059.89301
nor,2011,582190.74646
nor,2012,590125.91826
nor,2013,589062.41664
nor,2014,593928.40347
nor,2015,599615.27246
nor,2016,600724.91856
nor,2017,609736.87921
nor,2018,612502.34379
nor,2019,612918.80022
nor,2020,604950.85487
npl,1960,25112.27493
npl,1961,25187.19508
npl,1962,25260.22443
npl,1963,25322.74431
npl,1964,26777.32736
npl,1965,25999.58679
npl,1966,27332.88804
npl,1967,26405.99455
npl,1968,26078.15667
npl,1969,26711.00476
npl,1970,26854.54922
npl,1971,25996.67102
npl,1972,26255.08369
npl,1973,25582.93355
npl,1974,26625.15009
npl,1975,26431.01392
npl,1976,26992.02189
npl,1977,27193.74943
npl,1978,27760.34944
npl,1979,27780.39737
npl,1980,26522.59541
npl,1981,28079.10505
npl,1982,28469.30477
npl,1983,26984.85418
npl,1984,28920.35827
npl,1985,30004.03491
npl,1986,30679.88628
npl,1987,30520.25049
npl,1988,32145.11349
npl,1989,32765.47992
npl,1990,33449.15174
npl,1991,34662.46571
npl,1992,35121.51776
npl,1993,35491.66458
npl,1994,37402.01076
npl,1995,37739.38083
npl,1996,38824.83036
npl,1997,39892.09211
npl,1998,40252.195
npl,1999,41220.1487
npl,2000,42987.4894
npl,2001,44299.57183
npl,2002,43673.82039
npl,2003,44753.75222
npl,2004,46225.59592
npl,2005,47229.70783
npl,2006,48215.39998
npl,2007,49263.28171
npl,2008,51713.95312
npl,2009,53621.93794
npl,2010,55934.78454
npl,2011,57788.84911
npl,2012,60470.22123
npl,2013,62770.19247
npl,2014,66570.35442
npl,2015,68937.81949
npl,2016,68605.5861
npl,2017,73765.43274
npl,2018,78079.75959
npl,2019,81784.26371
npl,2020,78624.94766
nru,2004,3331.31435
nru,2005,3249.39074
nru,2006,3561.61596
nru,2007,2742.23035
nru,2008,3340.08097
nru,2009,3619.9095
nru,2010,3996.40324
nru,2011,4369.84805
nru,2012,4834.25414
nru,2013,6269.59248
nru,2014,7872.48518
nru,2015,8097.16599
nru,2016,8306.28222
nru,2017,7752.67089
nru,2018,8147.59318
nru,2019,8082.49721
nru,2020,8122.57707
nzl,1977,32254.28594
nzl,1978,32346.55389
nzl,1979,33185.51367
nzl,1980,33569.46802
nzl,1981,34997.47352
nzl,1982,34973.64342
nzl,1983,35706.06445
nzl,1984,37095.18453
nzl,1985,37461.89431
nzl,1986,38485.20161
nzl,1987,38525.27883
nzl,1988,38283.60937
nzl,1989,38161.69768
nzl,1990,37868.84077
nzl,1991,35684.42763
nzl,1992,35701.10372
nzl,1993,37552.27983
nzl,1994,38953.15249
nzl,1995,40199.96189
nzl,1996,40999.90113
nzl,1997,41294.7883
nzl,1998,41256.38742
nzl,1999,43277.21728
nzl,2000,44273.52931
nzl,2001,45538.39557
nzl,2002,46846.13423
nzl,2003,48020.41592
nzl,2004,49217.79817
nzl,2005,50281.61131
nzl,2006,51103.43784
nzl,2007,52161.96316
nzl,2008,51144.42509
nzl,2009,50567.22307
nzl,2010,50772.28929
nzl,2011,51523.72673
nzl,2012,52390.18579
nzl,2013,53390.70552
nzl,2014,54513.89262
nzl,2015,55395.49616
nzl,2016,56185.56798
nzl,2017,57012.35707
nzl,2018,57795.44668
nzl,2019,57811.3775
nzl,2020,57672.16726
omn,1965,1069.30793
omn,1966,1095.16959
omn,1967,1770.43956
omn,1968,3127.93218
omn,1969,3812.20589
omn,1970,4203.24987
omn,1971,4098.72944
omn,1972,4342.47649
omn,1973,3582.38993
omn,1974,3828.43435
omn,1975,4547.35194
omn,1976,5213.08109
omn,1977,4994.33989
omn,1978,4553.76271
omn,1979,4494.02682
omn,1980,4507.19886
omn,1981,4989.39538
omn,1982,5266.59368
omn,1983,5824.00602
omn,1984,6464.89388
omn,1985,7039.17561
omn,1986,6891.4359
omn,1987,6413.21795
omn,1988,6559.82317
omn,1989,7065.64236
omn,1990,6779.94582
omn,1991,6881.86868
omn,1992,7124.16835
omn,1993,7230.79966
omn,1994,7244.26273
omn,1995,7413.5209
omn,1996,7528.72066
omn,1997,7936.45853
omn,1998,8138.56976
omn,1999,8154.54382
omn,2000,8638.66223
omn,2001,8919.7823
omn,2002,8670.82975
omn,2003,8257.98754
omn,2004,8161.6621
omn,2005,8145.96105
omn,2006,8352.40021
omn,2007,8473.43118
omn,2008,8855.66685
omn,2009,8987.81376
omn,2010,8645.16256
omn,2011,8321.73214
omn,2012,8419.79388
omn,2013,8232.13951
omn,2014,7795.11106
omn,2015,7725.63055
omn,2016,7731.61916
omn,2017,7444.80303
omn,2018,7285.26242
omn,2019,6992.31275
omn,2020,6594.02634
pak,1960,15606.40185
