geo,time,ne_con_prvt_cd
mne,2001,869392799.57012
mne,2002,1039249220.8896
mne,2003,1267074522.22097
mne,2004,1516142289.54557
mne,2005,1576857356.05024
mne,2006,2554113662.02484
mne,2007,3242734738.57104
mne,2008,4086841951.07661
mne,2009,3408969158.09947
mne,2010,3390168368.02333
mne,2011,3706940423.16258
mne,2012,3382204805.34498
mne,2013,3616181625.06638
mne,2014,3681631949.05135
mne,2015,3208358655.87224
mne,2016,3357375000
mne,2017,3623537299.97746
mne,2018,4042259206.79887
mne,2019,3956117330.94492
mne,2020,3874299715.09972
mng,1981,1208968266.66667
mng,1982,1157667166.66667
mng,1983,1537248600
mng,1984,1170169725
mng,1985,1212821900
mng,1986,1743009266.66667
mng,1987,1958027100
mng,1988,2090430800
mng,1989,1929259700
mng,1990,1302120000
mng,1991,1309126315.78947
mng,1992,636199530.51643
mng,1993,342152885.58893
mng,1994,375668491.9558
mng,1995,777879226.94545
mng,1996,787118232.39479
mng,1997,637706173.49587
mng,1998,658046119.52286
mng,1999,618392590.82386
mng,2000,853894599.37636
mng,2001,958320052.47347
mng,2002,1077039992.25081
mng,2003,1118687947.04066
mng,2004,1291772441.36407
mng,2005,1392331324.53298
mng,2006,1614944965.46238
mng,2007,2058509289.21101
mng,2008,3162111307.97093
mng,2009,2678591537.1802
mng,2010,3969815208.44777
mng,2011,5359604597.5878
mng,2012,6517483315.90035
mng,2013,7020658397.46313
mng,2014,6924120653.79322
mng,2015,7192706483.47985
mng,2016,6790002963.24205
mng,2017,6459632703.71573
mng,2018,7637416876.73542
mng,2019,8134879139.81739
mng,2020,8050570396.76467
mnp,2002,459000000
mnp,2003,470000000
mnp,2004,477000000
mnp,2005,425000000
mnp,2006,474000000
mnp,2007,480000000
mnp,2008,504000000
mnp,2009,431000000
mnp,2010,442000000
mnp,2011,446000000
mnp,2012,460000000
mnp,2013,490000000
mnp,2014,525000000
mnp,2015,529000000
mnp,2016,571000000
mnp,2017,654000000
mnp,2018,677000000
mnp,2019,688000000
moz,1991,3316886789.82224
moz,1992,2442302749.74171
moz,1993,2411514996.64447
moz,1994,2374219239.55884
moz,1995,2657249648.17216
moz,1996,3546041315.06946
moz,1997,3987126615.61385
moz,1998,4173138615.19546
moz,1999,4163141235.68504
moz,2000,4024065107.17663
moz,2001,3440128504.22149
moz,2002,4321826682.99687
moz,2003,4828969965.05805
moz,2004,5674783161.28832
moz,2005,6390345440.35384
moz,2006,6583586139.01924
moz,2007,7511873016.18015
moz,2008,9037145671.3003
moz,2009,8907673261.06627
moz,2010,8213797179.63139
moz,2011,10355371441.0546
moz,2012,12127121742.5017
moz,2013,12257128440.9765
moz,2014,12325306643.447
moz,2015,10300481215.5318
moz,2016,7828601785.39145
moz,2017,8556058372.90023
moz,2018,9735746082.4245
moz,2019,10204256809.9728
mrt,1966,90996295.45242
mrt,1967,104048833.12731
mrt,1968,119687722.1127
mrt,1969,116457226.08296
mrt,1970,125615409.208
mrt,1971,132512012.27175
mrt,1972,164481223.55448
mrt,1973,278689652.31678
mrt,1974,395716622.57982
mrt,1975,410791041.81852
mrt,1976,464659764.64878
mrt,1977,486597678.65632
mrt,1978,473002091.85733
mrt,1979,581341650.92455
mrt,1980,577198113.3957
mrt,1981,634645730.8762
mrt,1982,821719899.89384
mrt,1983,784269311.224
mrt,1984,735419603.7177
mrt,1985,607800872.34054
mrt,1986,783006198.76317
mrt,1987,823358601.58257
mrt,1988,809685089.52987
mrt,1989,865161908.02206
mrt,1990,985923348.70948
mrt,1991,1386610865.69204
mrt,1992,1582364404.15044
mrt,1993,1468416916.37833
mrt,1994,857316220.91847
mrt,1995,1492482499.53764
mrt,1996,1692048104.53134
mrt,1997,1752850170.88895
mrt,1998,1461849651.94508
mrt,1999,1434377168.11287
mrt,2000,1351815823.50799
mrt,2001,1339086793.75188
mrt,2002,1375088419.40244
mrt,2003,1565191978.10136
mrt,2004,1745985704.75591
mrt,2005,2017136754.51807
mrt,2006,2276227453.4624
mrt,2007,2700659654.19762
mrt,2008,3277519158.02908
mrt,2009,3079622733.12853
mrt,2010,3161792380.40697
mrt,2011,3315381989.05798
mrt,2012,3567910619.64803
mrt,2013,3760121676.72159
mrt,2014,4047927987.44735
mrt,2015,3939218657.59905
mrt,2016,3876669759.99728
mrt,2017,3979061452.51397
mrt,2018,4226795855.14308
mrt,2019,4348538203.03727
mrt,2020,4505632158.60215
mus,1976,440469954.35157
mus,1977,543792471.96283
mus,1978,677234598.34829
mus,1979,815459488.59403
mus,1980,853948960.86826
mus,1981,814300900.80009
mus,1982,763485858.81812
mus,1983,758059831.54226
mus,1984,713100439.84551
mus,1985,719961146.18747
mus,1986,891106754.5892
mus,1987,1140687363.14081
mus,1988,1307143335.54105
mus,1989,1395428136.76245
mus,1990,1683116358.86568
mus,1991,1768526593.53577
mus,1992,1962463336.58888
mus,1993,2006414806.21034
mus,1994,2218494732.85673
mus,1995,2532044414.28021
mus,1996,2726592564.11542
mus,1997,2571507638.68112
mus,1998,2556231487.07732
mus,1999,2699657902.46885
mus,2000,2792848108.16165
mus,2001,2728901291.82644
mus,2002,2923874210.66684
mus,2003,3510015716.00093
mus,2004,4159605622.12484
mus,2005,4412802435.56797
mus,2006,4691734919.46853
mus,2007,5413668777.56381
mus,2008,7218973176.62936
mus,2009,6686743972.11497
mus,2010,7321760372.13654
mus,2011,8452832160.52393
mus,2012,8663860232.94509
mus,2013,9006331958.80318
mus,2014,9546953784.25686
mus,2015,8734592816.77967
mus,2016,8998083951.61767
mus,2017,9922624951.42309
mus,2018,10741312650.29
mus,2019,10657166617.3341
mus,2020,8008483514.58438
mys,1960,1187116163.59598
mys,1961,1253756696.72024
mys,1962,1334770678.16543
mys,1963,1600352802.82242
mys,1964,1676140075.78727
mys,1965,1779040898.99386
mys,1966,1881941722.20044
mys,1967,2032209591.01006
mys,1968,2098196785.57428
mys,1969,2196197569.58056
mys,1970,2317718541.74833
mys,1971,2591816007.60083
mys,1972,3054688608.31324
mys,1973,4218884295.82941
mys,1974,5307631589.87994
mys,1975,5448867421.71885
mys,1976,5789660056.65722
mys,1977,6830536708.24361
mys,1978,8455958549.2228
mys,1979,10238530433.1932
mys,1980,12378152418.5769
mys,1981,13278069528.2323
mys,1982,14227113128.372
mys,1983,15705854478.0942
mys,1984,16894521249.36
mys,1985,16223519935.5618
mys,1986,14139226776.168
mys,1987,15503651373.2338
mys,1988,17352986100.504
mys,1989,19425206733.609
mys,1990,22805649007.357
mys,1991,25640456793.7155
mys,1992,29743982408.6072
mys,1993,32300221436.6186
mys,1994,35851242188.6908
mys,1995,42509170653.9075
mys,1996,46424199061.9286
mys,1997,45348498828.8736
mys,1998,29993375458.6221
mys,1999,32909473684.21049
mys,2000,41037105263.1579
mys,2001,42794210526.3158
mys,2002,45390789473.6842
mys,2003,49124736842.10529
mys,2004,54887105263.1579
mys,2005,63422671701.3018
mys,2006,72129109645.0575
mys,2007,87391784966.25549
mys,2008,103188140775.826
mys,2009,98785075897.29041
mys,2010,122705287013.75301
mys,2011,142921568627.45099
mys,2012,156124708624.70901
mys,2013,167491510362.11899
mys,2014,177208286229.33801
mys,2015,162616677506.08099
mys,2016,165050922064.45999
mys,2017,176761696586.36401
mys,2018,206039007707.36801
mys,2019,218263850331.92496
mys,2020,205009634828.11896
nam,1980,1200576662.16593
nam,1981,1671659310.66047
nam,1982,1590903182.5504
nam,1983,1656659833.69499
nam,1984,1413725234.25945
nam,1985,902329204.39733
nam,1986,1077016470.86852
nam,1987,1613852610.05082
nam,1988,1527689290.59665
nam,1989,1569591936.08837
nam,1990,1486292501.06086
nam,1991,1925107051.02669
nam,1992,2011506206.17111
nam,1993,1951653395.35453
nam,1994,2077958178.43866
nam,1995,2301221967.96339
nam,1996,2336559556.20682
nam,1997,2559917187.5
nam,1998,2348965559.03261
nam,1999,2326067861.52713
nam,2000,2374946208.82446
nam,2001,2294076232.40255
nam,2002,2067856091.15144
nam,2003,3243199598.13344
nam,2004,4011980045.51295
nam,2005,4192239905.2861
nam,2006,4483530020.24501
nam,2007,4985448727.03561
nam,2008,5341662360.48329
nam,2009,6229728293.51856
nam,2010,6985915023.94172
nam,2011,8110558575.34247
nam,2012,8921066391.66199
nam,2013,7874525809.99169
nam,2014,7777402152.56066
nam,2015,7788644462.38521
nam,2016,8033967652.01784
nam,2017,9104922375.04697
nam,2018,9531549890.81072
nam,2019,8701999986.15764
nam,2020,7293825035.07802
ncl,1981,577871121.28635
ncl,1982,551498544.26593
ncl,1983,495060938.04552
ncl,1984,456283157.59917
ncl,1985,468269214.16661
ncl,1986,705160317.20318
ncl,1990,1955257477.30182
ncl,1998,2498002592.91731
ncl,1999,2524677047.07512
ncl,2000,2225111424.55221
ncl,2001,2293746041.47266
ncl,2002,2510447503.66226
ncl,2003,3147912772.95519
ncl,2004,3676410682.95768
ncl,2005,3965911444.69967
ncl,2006,4287711475.04838
ncl,2007,5018998671.04651
ncl,2008,5849036853.14388
ncl,2009,5666139587.67535
ncl,2010,5759369747.5208
ncl,2011,6387155750.98835
ncl,2012,6154688521.80672
ncl,2013,6489076935.75843
ncl,2014,6673748238.47002
ncl,2015,5710558156.63545
ncl,2016,5740518309.33771
ncl,2017,6018805956.69624
ner,1960,384647341.90083
ner,1961,415052190.30735
ner,1962,453168936.94603
ner,1963,475726112.21126
ner,1964,504999626.57207
ner,1965,606565931.57048
ner,1966,622966911.21401
ner,1967,594031582.40478
ner,1968,565207818.4006
ner,1969,576777422.42478
ner,1970,577127810.79518
ner,1971,604877705.4473
ner,1972,638078202.94285
ner,1973,801215097.45649
ner,1974,959223901.31975
ner,1975,908377491.50891
ner,1976,903624357.34598
ner,1977,977604023.85708
ner,1978,1254478571.13419
ner,1979,1499399226.50074
ner,1980,1882637610.06742
ner,1981,1754477246.84109
ner,1982,1679150500.4621
ner,1983,1484067698.77134
ner,1984,1325171293.86047
ner,1985,1275761879.34462
ner,1986,1480910158.33112
ner,1987,1819988003.45781
ner,1988,1612935606.45993
ner,1989,1685108001.89211
ner,1990,2573137428.7387
ner,1991,2450164994.54639
ner,1992,2599910182.71061
ner,1993,2328788621.80246
ner,1994,1449844616.76927
ner,1995,1713272479.08638
ner,1996,1719323423.17229
ner,1997,1647331845.0479
ner,1998,1916665244.8556
ner,1999,1849738194.00452
ner,2000,1618078845.21154
ner,2001,1791494833.88602
ner,2002,2051202448.93711
ner,2003,2527481636.75161
ner,2004,2875971290.51955
ner,2005,3173954919.25781
ner,2006,3428198212.913
ner,2007,4197931686.59039
ner,2008,5091097317.713
ner,2009,5347752672.90589
ner,2010,5610148495.84969
ner,2011,6287373553.78881
ner,2012,6454548872.67085
ner,2013,6884251734.36059
ner,2014,7039262362.50077
ner,2015,6520758976.86057
ner,2016,7209569062.45908
ner,2017,7996601839.60678
ner,2018,9000812361.40654
ner,2019,8865851770.32007
ner,2020,9449703835.04811
nga,1981,16174657286.0328
nga,1982,17634994943.6163
nga,1983,20533264455.3665
nga,1984,26190020891.8949
nga,1985,35300368164.932
nga,1986,22885741846.6371
nga,1987,22218545498.6196
nga,1988,24529024488.8616
nga,1989,13146862789.7799
nga,1990,18679292874.5905
nga,1991,19107645866.9774
nga,1992,21245260415.8974
nga,1993,13029483088.3002
nga,1994,17629756400.153
nga,1995,23269777464.4684
nga,1996,28945449935
nga,1997,29827358921.617
nga,1998,33308366237.5
nga,1999,30911744983.9232
nga,2000,28276814657.8129
nga,2001,44612231932.0191
nga,2002,61650461332.1479
nga,2003,68710672111.0272
nga,2004,81126009603.57588
nga,2005,106133844073.05901
nga,2006,119333740307.35699
nga,2007,182385124972.08096
nga,2008,204129551931.83701
nga,2009,200896674629.69
nga,2010,242749689082.09296
nga,2011,267408583511.396
nga,2012,266902055758.94101
nga,2013,370785904847.18494
nga,2014,392228013340.466
nga,2015,382504566928.09497
nga,2016,329932522040.367
nga,2017,301073742335.65399
nga,2018,304231828361.53802
nga,2019,334271540337.23102
nga,2020,301024218843.578
nic,1994,3329492485.11905
nic,1995,3460588725.0996
nic,1996,3604565666.86426
nic,1997,3725607317.87344
nic,1998,3901980854.46178
nic,1999,4056030889.07705
nic,2000,4343119424.74389
nic,2001,4573678215.9806
nic,2002,4641942856.14035
nic,2003,4745527469.54449
nic,2004,5079917947.2693
nic,2005,5534303580.28602
nic,2006,5502512705.81138
nic,2007,6055722687.48137
nic,2008,6832731946.78891
nic,2009,6749526782.86094
nic,2010,7050064617.63218
nic,2011,7546946838.92028
nic,2012,7968377734.45961
nic,2013,8334856893.23216
nic,2014,8734884760.14007
nic,2015,8993205365.26665
nic,2016,9351839558.36624
nic,2017,9564239340.58547
nic,2018,9189717683.151
nic,2019,8976350851.55653
nic,2020,8798268015.06023
nld,1969,18212175743.5838
nld,1970,20362780787.7275
nld,1971,23210535087.7193
nld,1972,28048932298.819
nld,1973,36753070313.7317
nld,1974,43004756947.2908
nld,1975,51563957825.02609
nld,1976,56660584264.044
nld,1977,67298739337.344
nld,1978,83106740680.383
nld,1979,95145176315.5004
nld,1980,102477095987.586
nld,1981,84154028967.58809
nld,1982,81365615251.2998
nld,1983,79211216894.4483
nld,1984,72821483516.48351
nld,1985,73327261146.49678
nld,1986,101596846555.136
nld,1987,124857568537.85899
nld,1988,131024574646.00301
nld,1989,128115601163.87801
nld,1990,157380215418.129
nld,1991,163072182932.57901
nld,1992,180017667919.79901
nld,1993,175580798528.71399
nld,1994,187337561448.117
nld,1995,222633818281.63599
nld,1996,225335947712.418
nld,1997,207517506211.88199
nld,1998,219442346145.30096
nld,1999,227016778056.371
nld,2000,210118160451.76501
nld,2001,214632242502.362
nld,2002,237067625438.82401
nld,2003,289819128716.078
nld,2004,325445894799.61499
nld,2005,334509748345.52502
nld,2006,346405903824.70502
nld,2007,393077770251.76599
nld,2008,434509700399.21893
nld,2009,398255014482.81201
nld,2010,385132623116.66693
nld,2011,413158766215.95398
nld,2012,381796795255.078
nld,2013,399021111820.00098
nld,2014,404188392622.74402
nld,2015,344854358612.5
nld,2016,349826766685.21503
nld,2017,369700591492.94202
nld,2018,403366822368.62701
nld,2019,395786854517.646
nld,2020,382892690622.56897
nld_curacao,2011,2036145251.39665
nld_curacao,2012,2117877094.97207
nld_curacao,2013,2085977653.63128
nld_curacao,2014,2102849162.01117
nld_curacao,2015,2080167597.76536
nld_curacao,2016,2071787709.49721
nor,1970,6664660012.03993
nor,1971,7573803483.60946
nor,1972,8910020946.54078
nor,1973,11323493704.2561
nor,1974,13312634258.1728
nor,1975,16505194283.4185
nor,1976,18187666086.3191
nor,1977,21531323377.4772
nor,1978,23248383343.18909
nor,1979,26422858948.283
nor,1980,30284256559.7668
nor,1981,29534802683.1606
nor,1982,29558878215.0604
nor,1983,28891782248.7802
nor,1984,28263431967.1629
nor,1985,30997417763.9231
nor,1986,40506173340.3654
nor,1987,47813729128.0148
nor,1988,51226944913.3037
nor,1989,50403070461.2934
nor,1990,58555681582.18449
nor,1991,59829088833.701
nor,1992,65329310483.54649
nor,1993,59969129276.441
nor,1994,62933291770.5736
nor,1995,74332617754.76701
nor,1996,78605538156.22189
nor,1997,75683829558.6281
nor,1998,74808683781.5271
nor,1999,76551697610.01129
nor,2000,72713535867.66339
nor,2001,74242579267.54671
nor,2002,87429920589.1931
nor,2003,104624304398.181
nor,2004,117253886779.017
nor,2005,129548311990.687
nor,2006,139081751984.15799
nor,2007,162288755821.69
nor,2008,177449822695.035
nor,2009,163152680374.664
nor,2010,179864166551.772
nor,2011,200760541892.41696
nor,2012,202252685861.62399
nor,2013,210108595744.68097
nor,2014,204454165564.66501
nor,2015,167936509248.73401
nor,2016,168025952380.952
nor,2017,177915414064.07401
nor,2018,187750015370.427
nor,2019,179441022727.27301
nor,2020,159309956633.32999
npl,1975,1298212248.00304
npl,1976,1174328452.82641
npl,1977,1095040000
npl,1978,1269948424.86078
npl,1979,1478416700
npl,1980,1599583250
npl,1981,1867583325
npl,1982,1953572427.974
npl,1983,1990359204.08829
npl,1984,2087770174.89827
npl,1985,2005061474.00388
npl,1986,2260297029.19645
npl,1987,2331129345.19372
npl,1988,2778346860.12242
npl,1989,2809123757.54752
npl,1990,3059676376.08564
npl,1991,3234676433.32277
npl,1992,2764291759.46548
npl,1993,2901370833.33333
npl,1994,3335485714.28571
npl,1995,3305130548.19277
npl,1996,3453136499.54587
npl,1997,3793862879.18639
npl,1998,3735141242.93785
npl,1999,3899102281.08904
npl,2000,4168915592.87679
npl,2001,4819496598.63946
npl,2002,4968489301.98867
npl,2003,5239972053.5317
npl,2004,5790540770.04284
npl,2005,6467224508.62874
npl,2006,7446047090.41309
npl,2007,8362130957.97127
npl,2008,10071426371.5407
npl,2009,10256635126.856
npl,2010,12571048438.3385
npl,2011,18268080076.1852
npl,2012,18009884527.6634
npl,2013,18679793581.649
npl,2014,18784064923.5821
npl,2015,20356546454.0806
npl,2016,21686935330.2647
npl,2017,22741743361.8483
npl,2018,25544499199.1489
npl,2019,26179605391.3038
npl,2020,28489794096.0074
nzl,1970,4148838615.74644
nzl,1971,4900173110.2135
nzl,1972,5828877005.34759
nzl,1973,7666620286.62864
nzl,1974,8629343629.34363
nzl,1975,8083352157.21708
nzl,1976,8030007794.23227
nzl,1977,9119186333.56374
nzl,1978,10894648829.4314
nzl,1979,12172693579.0844
nzl,1980,13853503184.7134
nzl,1981,14052118891.0166
nzl,1982,14042243262.9279
nzl,1983,13797975814.9317
nzl,1984,12347298558.5399
nzl,1985,14398465473.1458
nzl,1986,17342099704.267
nzl,1987,23213246672.8567
nzl,1988,26218357487.9227
nzl,1989,25770255074.8654
nzl,1990,27396760891.6512
nzl,1991,25689286518.1184
nzl,1992,24696405784.7724
nzl,1993,26781704551.7394
nzl,1994,31857866780.6337
nzl,1995,36863044633.3688
nzl,1996,41130845011.7941
nzl,1997,38879783143.1633
nzl,1998,33907047739.35469
nzl,1999,34663968031.5533
nzl,2000,30469854652.4393
nzl,2001,30449941402.98009
nzl,2002,38282320469.2198
nzl,2003,50566141443.7523
nzl,2004,59600672268.9076
nzl,2005,66630993452.0876
nzl,2006,64988003372.0252
nzl,2007,77751892408.3192
nzl,2008,76865818514.0929
nzl,2009,70594665500.6559
nzl,2010,84727722912.24289
nzl,2011,98128417085.1465
nzl,2012,103613946016.828
nzl,2013,109790982886.97701
nzl,2014,115617343693.83099
nzl,2015,102132882372.42599
nzl,2016,109581107185.743
nzl,2017,118982526985.17999
nzl,2018,122791196498.896
nzl,2019,122462653380.548
nzl,2020,122745680827.036
omn,1967,56890361.77851
omn,1968,51355891.52868
omn,1969,54955603.55172
omn,1970,49676025.91793
omn,1971,51491819.05679
omn,1972,91453882.23033
omn,1973,115768463.07385
omn,1974,143601621.30863
omn,1975,333236826.8674
omn,1976,525767226.40417
omn,1977,712796757.38274
omn,1978,900115807.75912
omn,1979,975680081.06543
omn,1980,1656919513.60741
omn,1981,1873480602.20035
omn,1982,2410248986.68211
omn,1983,2488419224.08801
omn,1984,2717139837.86914
omn,1985,3258830341.63289
omn,1986,2670157068.06283
omn,1987,2417685305.59168
omn,1988,3068140442.13264
omn,1989,3341482444.73342
omn,1990,5343620546.16385
omn,1991,5844918335.50065
omn,1992,6235010923.27698
omn,1993,6506729258.77763
omn,1994,6604645773.73212
omn,1995,7102621326.39792
omn,1996,7422074122.23667
omn,1997,7550065019.50585
omn,1998,6616726918.07542
omn,1999,6790810143.04291
omn,2000,6898546163.84915
omn,2001,7248614824.44733
omn,2002,7283453315.9948
omn,2003,8132945123.53706
omn,2004,9204672561.76853
omn,2005,9500515994.79844
omn,2006,11057205461.6385
omn,2007,12888186215.8648
omn,2008,17090941222.3667
omn,2009,17636828348.5046
omn,2010,19077782574.7724
omn,2011,23502990897.2692
omn,2012,25587776332.89989
omn,2013,26287386215.8648
omn,2014,27032249674.9025
omn,2015,28385955786.736
omn,2016,28558907672.3017
omn,2017,31655916775.0325
omn,2018,31847074122.23669
omn,2019,33039271781.5345
omn,2020,32585435630.6892
pak,1960,3083578328.43343
pak,1961,3454640907.18186
pak,1962,3537169256.61487
pak,1963,3654346913.06174
pak,1964,3926921461.57077
pak,1965,4524569508.60983
pak,1966,4712725745.48509
pak,1967,5698026039.47921
pak,1968,6229315413.69173
pak,1969,6774674506.50987
pak,1970,7700335993.28014
pak,1971,8196136077.27845
pak,1972,7118305493.37007
pak,1973,4800718812.06848
pak,1974,7191010101.0101
pak,1975,9195656565.65656
pak,1976,10426666666.6667
pak,1977,11955858585.8586
pak,1978,14467575757.5758
pak,1979,16385959595.9596
pak,1980,19632424242.4242
pak,1981,22639898989.899
pak,1982,24991279620.8531
pak,1983,22987559055.1181
pak,1984,24988646482.6358
pak,1985,25418601583.11349
pak,1986,24335523868.5679
pak,1987,24216370521.4098
pak,1988,27716604955.853
pak,1989,28353277631.9429
