geo,time,dt_oda_odat_mp_zs
pry,2003,1.71172
pry,2004,0.74541
pry,2005,1.16242
pry,2006,1.0294
pry,2007,1.59512
pry,2008,1.31211
pry,2009,1.93617
pry,2010,0.96145
pry,2011,0.57051
pry,2012,0.78348
pry,2013,0.90252
pry,2014,0.43021
pry,2015,0.47804
pry,2016,0.73706
pry,2017,1.02944
pry,2018,1.06867
pry,2019,0.89988
pse,1995,18.28727
pse,1996,16.47117
pse,1997,17.05778
pse,1998,18.15212
pse,1999,16.17074
pse,2000,23.31782
pse,2001,36.78446
pse,2002,43.33429
pse,2003,41.37355
pse,2004,36.62579
pse,2005,28.14387
pse,2006,36.84462
pse,2007,40.00849
pse,2008,53.13666
pse,2009,56.29706
pse,2010,46.70816
pse,2011,41.85334
pse,2012,31.42357
pse,2013,37.4476
pse,2014,33.62404
pse,2015,24.20133
pse,2016,30.05774
pse,2017,24.68278
pse,2018,24.89983
pse,2019,23.9163
rwa,2010,60.81438
rwa,2011,56.1876
rwa,2012,35.08685
rwa,2013,41.13805
rwa,2014,36.22473
rwa,2015,35.33274
rwa,2016,34.02712
rwa,2017,36.39257
rwa,2018,30.22655
rwa,2019,29.17465
sau,1971,0.11936
sau,1972,0.11942
sau,1973,0.05622
sau,1974,0.04415
sau,1975,0.02391
sau,1976,0.00824
sau,1977,0.02303
sau,1978,0.0158
sau,1979,0.02133
sau,1980,0.02046
sau,1981,0.03191
sau,1982,0.06137
sau,1983,0.05765
sau,1984,0.05438
sau,1985,0.05732
sau,1986,0.07936
sau,1987,0.05649
sau,1988,0.05284
sau,1989,0.03397
sau,1990,0.03251
sau,1991,0.0207
sau,1992,0.07736
sau,1993,0.0553
sau,1994,0.0396
sau,1995,0.03611
sau,1996,0.02694
sau,1997,0.0025
sau,1998,0.03501
sau,1999,0.04673
sau,2000,0.03936
sau,2001,0.02496
sau,2002,0.03135
sau,2003,0.02337
sau,2004,0.02869
sau,2005,0.02721
sau,2006,0.02025
sau,2007,-0.08493
sdn,1977,32.8026
sdn,1978,40.69154
sdn,1979,64.03756
sdn,1980,42.63766
sdn,1981,28.11345
sdn,1982,58.94001
sdn,1983,75.12165
sdn,1984,58.67019
sdn,1985,108.26261
sdn,1986,102.11852
sdn,1987,87.48944
sdn,1988,72.137
sdn,1989,47.9687
sdn,1990,82.76758
sdn,1991,59.20276
sdn,1992,48.4139
sdn,1993,67.50463
sdn,1994,31.77354
sdn,1995,19.09829
sdn,1996,14.15342
sdn,1997,8.68375
sdn,1998,10.84909
sdn,1999,14.89269
sdn,2000,8.68672
sdn,2001,7.31778
sdn,2002,8.13149
sdn,2003,14.6087
sdn,2004,17.19171
sdn,2005,20.52089
sdn,2006,14.90712
sdn,2007,15.19947
sdn,2008,15.66323
sdn,2009,15.93731
sdn,2010,12.92202
sdn,2011,11.75529
sdn,2012,11.15817
sdn,2013,11.11031
sdn,2014,7.8328
sdn,2015,8.56219
sdn,2016,8.26839
sdn,2017,7.51847
sdn,2018,9.50685
sdn,2019,14.11662
sen,1974,18.72825
sen,1975,16.10061
sen,1976,13.07565
sen,1977,11.51753
sen,1978,20.38163
sen,1979,25.38623
sen,1980,19.5296
sen,1981,24.21264
sen,1982,21.13434
sen,1983,22.77813
sen,1984,27.26713
sen,1985,22.40645
sen,1986,37.63712
sen,1987,39.90114
sen,1988,35.32839
sen,1989,40.89674
sen,1990,39.53516
sen,1991,32.81086
sen,1992,32.8075
sen,1993,26.94216
sen,1994,37.8452
sen,1995,32.09349
sen,1996,31.70607
sen,1997,24.93313
sen,1998,26.5979
sen,1999,26.77063
sen,2000,22.2462
sen,2001,21.02538
sen,2002,19.49271
sen,2003,15.73016
sen,2004,30.60537
sen,2005,17.56501
sen,2006,20.32289
sen,2007,15.22589
sen,2008,14.43701
sen,2009,18.06394
sen,2010,16.83509
sen,2011,15.11225
sen,2012,14.35223
sen,2013,12.57429
sen,2014,14.01446
sen,2015,12.48048
sen,2016,10.47087
sen,2017,10.78417
sen,2018,9.9843
sgp,1972,0.79662
sgp,1973,0.44591
sgp,1974,0.23031
sgp,1975,0.13274
sgp,1976,0.11115
sgp,1977,0.10722
sgp,1978,0.04672
sgp,1979,0.02853
sgp,1980,0.05203
sgp,1981,0.07131
sgp,1982,0.06538
sgp,1983,0.04621
sgp,1984,0.12603
sgp,1985,0.07937
sgp,1986,0.10074
sgp,1987,0.06217
sgp,1988,0.04421
sgp,1989,0.16724
sgp,1990,-0.00247
sgp,1991,0.01004
sgp,1992,0.02357
sgp,1993,0.02369
sgp,1994,0.01421
sgp,1995,0.01076
slb,1975,55.30593
slb,1976,49.89721
slb,1977,37.94088
slb,1978,46.4409
slb,1979,29.02054
slb,1980,35.09033
slb,1981,23.65286
slb,1982,24.45468
slb,1983,24.19062
slb,1984,15.31957
slb,1985,15.41421
slb,1986,21.84777
slb,1987,40.33447
slb,1988,28.50479
slb,1989,25.17161
slb,1990,25.42839
slb,1991,19.32587
slb,1992,25.14174
slb,1993,24.04979
slb,1994,18.56288
slb,1995,19.97844
slb,1996,17.41824
slb,1997,13.79739
slb,1998,12.75648
slb,1999,18.22033
slb,2000,38.76795
slb,2001,34.10038
slb,2002,20.45926
slb,2003,38.04345
slb,2004,71.07504
slb,2005,78.67034
slb,2006,68.90651
slb,2007,58.46629
slb,2008,47.7789
slb,2009,49.81142
slb,2010,54.48528
slb,2011,45.99697
slb,2012,41.90704
slb,2013,39.16138
slb,2014,26.96987
slb,2015,27.30063
slb,2016,24.72768
slb,2017,24.89984
slb,2018,24.1083
slb,2019,27.33061
sle,1977,10.87559
sle,1978,11.4586
sle,1979,11.72887
sle,1980,18.34319
sle,1981,15.72193
sle,1982,22.20536
sle,1983,33.00984
sle,1984,25.18675
sle,1985,36.15964
sle,1986,501.1914
sle,1987,29.99697
sle,1988,60.37678
sle,1989,40.27128
sle,1990,20.69536
sle,1991,47.04083
sle,1992,61.30772
sle,1993,81.21059
sle,1994,77.4736
sle,1995,73.12013
sle,1996,52.66739
sle,1997,91.41747
sle,1998,68.57014
sle,1999,36.53824
sle,2000,68.84457
sle,2001,115.07806
sle,2002,107.39338
sle,2003,80.05347
sle,2004,87.52514
sle,2005,66.75047
sle,2006,78.07002
sle,2007,86.37748
sle,2008,55.41047
sle,2009,56.15413
sle,2010,38.47541
sle,2011,15.63478
sle,2012,16.35256
sle,2013,16.58619
sle,2014,28.03138
sle,2015,40.31805
sle,2016,45.40833
sle,2017,31.69323
sle,2018,30.21836
sle,2019,31.17255
slv,1976,1.89673
slv,1977,2.27994
slv,1978,2.59647
slv,1979,2.68244
slv,1980,6.52869
slv,1981,9.23127
slv,1982,15.63368
slv,1983,20.33216
slv,1984,18.0803
slv,1985,24.58977
slv,1986,24.87181
slv,1987,31.13301
slv,1988,27.63015
slv,1989,21.89752
slv,1990,18.39889
slv,1991,15.42041
slv,1992,17.65979
slv,1993,14.81029
slv,1994,10.28297
slv,1995,8.53479
slv,1996,8.7906
slv,1997,7.22125
slv,1998,4.77025
slv,1999,4.76539
slv,2000,3.94522
slv,2001,5.00683
slv,2002,4.88405
slv,2003,3.72307
slv,2004,3.84485
slv,2005,3.04591
slv,2006,2.16241
slv,2007,1.11784
slv,2008,2.36964
slv,2009,3.634
slv,2010,3.29084
slv,2011,2.73296
slv,2012,1.92145
slv,2013,1.3841
slv,2014,0.80473
slv,2015,0.73879
slv,2016,1.06617
slv,2017,1.1765
slv,2018,1.80799
slv,2019,2.17728
srb,2007,3.61131
srb,2008,3.34058
srb,2009,3.17483
srb,2010,3.25815
srb,2011,5.39468
srb,2012,4.51574
srb,2013,2.96382
srb,2014,1.37702
srb,2015,1.34276
srb,2016,2.57274
srb,2017,5.86061
srb,2018,3.24001
srb,2019,1.6428
ssd,2014,37.36388
ssd,2015,46.12446
ssd,2016,70.16582
ssd,2017,98.27287
ssd,2018,39.56669
ssd,2019,43.03032
stp,1975,6.76587
stp,1976,114.88379
stp,1977,18.86556
stp,1978,17.50229
stp,1979,12.61261
stp,1980,17.32899
stp,1981,19.89266
stp,1982,25.89552
stp,1983,44.0627
stp,1984,32.32957
stp,1985,40.28847
stp,1986,32.98092
stp,1987,75.33224
stp,1988,105.65857
stp,1989,200.85859
stp,1990,242.14765
stp,1997,87.65211
stp,1998,88.09715
stp,1999,70.30359
stp,2000,84.74588
stp,2001,87.69094
stp,2002,58.13571
stp,2003,74.37754
stp,2004,58.54183
stp,2005,56.80875
stp,2006,28.7804
stp,2007,59.50473
stp,2008,40.90714
stp,2009,29.09889
stp,2010,40.87726
stp,2011,49.19196
stp,2012,34.48843
stp,2013,29.82752
stp,2014,17.60761
stp,2015,25.74637
stp,2016,24.98536
stp,2017,20.40168
stp,2018,23.14476
stp,2019,26.56728
sur,2005,2.666
sur,2006,5.03676
sur,2007,10.66861
sur,2008,5.4486
sur,2009,9.08407
sur,2010,5.64035
sur,2011,3.02918
sur,2012,1.43628
sur,2013,1.07067
sur,2014,0.46807
sur,2015,0.58979
sur,2016,0.87494
sur,2017,0.91443
sur,2018,0.56885
sur,2019,0.82155
svn,1993,0.10887
svn,1994,0.40623
svn,1995,0.51336
svn,1996,0.79984
svn,1997,0.93973
svn,1998,0.35636
svn,1999,0.27681
svn,2000,0.51766
svn,2001,1.06329
svn,2002,0.40523
swz,1974,8.00174
swz,1975,7.14792
swz,1976,6.22391
swz,1977,11.68638
swz,1978,12.72999
swz,1979,10.39288
swz,1980,7.30289
swz,1981,5.3973
swz,1982,4.49397
swz,1983,5.53291
swz,1984,5.90397
swz,1985,6.53017
swz,1986,7.92189
swz,1987,7.69588
swz,1988,6.04962
swz,1989,3.96093
swz,1990,6.16127
swz,1991,5.75016
swz,1992,5.08439
swz,1993,4.70521
swz,1994,4.85027
swz,1995,4.28589
swz,1996,2.4454
swz,1997,2.12467
swz,1998,2.40906
swz,1999,2.25559
swz,2000,0.863
swz,2001,2.14386
swz,2002,1.64128
swz,2003,1.74153
swz,2004,1.02251
swz,2005,2.05225
swz,2006,1.44457
swz,2007,1.90544
swz,2008,2.81916
swz,2009,2.08686
swz,2010,2.97509
swz,2011,5.08016
swz,2012,3.68491
swz,2013,5.04403
swz,2014,3.64679
swz,2015,4.42363
swz,2016,7.41434
swz,2017,6.08249
swz,2018,4.7993
swz,2019,2.93404
syc,1976,15.79394
syc,1977,16.67063
syc,1978,19.09275
syc,1979,21.86102
syc,1980,16.35706
syc,1981,13.29697
syc,1982,13.75826
syc,1983,12.5972
syc,1984,11.7314
syc,1985,14.54772
syc,1986,16.3622
syc,1987,12.19807
syc,1988,8.69242
syc,1989,8.33848
syc,1990,13.43733
syc,1991,9.226
syc,1992,7.16285
syc,1993,6.1288
syc,1994,4.53685
syc,1995,3.76909
syc,1996,4.73714
syc,1997,3.79659
syc,1998,4.94808
syc,1999,2.38699
syc,2000,4.32836
syc,2001,1.96718
syc,2002,8.61712
syc,2003,1.44247
syc,2004,1.48623
syc,2005,1.84002
syc,2006,1.3203
syc,2007,0.59428
syc,2008,0.64326
syc,2009,2.20591
syc,2010,5.04277
syc,2011,1.8027
syc,2012,2.2576
syc,2013,1.64737
syc,2014,0.70624
syc,2015,0.43922
syc,2016,0.353
syc,2017,0.87203
syr,1977,36.18701
syr,1978,32.79735
syr,1979,56.14426
syr,1980,41.49237
syr,1981,33.97921
syr,1982,25.29676
syr,1983,17.73039
syr,1984,13.64307
syr,1985,12.05685
syr,1986,22.73009
syr,1987,23.47568
syr,1988,6.1624
syr,1989,3.71136
syr,1990,23.31925
syr,1991,12.02727
syr,1992,3.74215
syr,1993,4.29678
syr,1994,10.31642
syr,1995,5.43881
syr,1996,3.04726
syr,1997,3.24877
syr,1998,2.76142
syr,1999,3.75955
syr,2000,2.41548
syr,2001,2.15298
syr,2002,0.83582
syr,2003,1.6158
syr,2004,1.03348
syr,2005,0.57529
syr,2006,0.15043
syr,2007,0.50807
syr,2008,0.75231
syr,2009,1.12386
syr,2010,0.61718
tcd,1977,32.69799
tcd,1978,45.41439
tcd,1979,66.69145
tcd,1980,42.07314
tcd,1981,55.35316
tcd,1982,61.25526
tcd,1983,48.54808
tcd,1984,49.58461
tcd,1985,54.68165
tcd,1986,41.09214
tcd,1987,46.18443
tcd,1988,56.45269
tcd,1989,54.35133
tcd,1990,60.72531
tcd,1991,55.91617
tcd,1992,49.10652
tcd,1993,47.95194
tcd,1994,50.08558
tgo,1974,27.15513
tgo,1975,14.28296
tgo,1976,17.05053
tgo,1977,17.59496
tgo,1978,17.78884
tgo,1979,17.05831
tgo,1980,12.03559
tgo,1981,10.36317
tgo,1982,12.66599
tgo,1983,23.68476
tgo,1984,25.0739
tgo,1985,22.30603
tgo,1986,25.79531
tgo,1987,17.33112
tgo,1988,26.50054
tgo,1989,27.28195
tgo,1990,28.31288
tgo,1991,21.85169
tgo,1992,27.48567
tgo,1993,18.38529
tgo,1994,22.87909
tgo,1995,26.83235
tgo,1996,18.47318
tgo,1997,16.41536
tgo,1998,16.67346
tgo,1999,10.23585
tgo,2000,10.45833
tgo,2001,6.5672
tgo,2002,6.59859
tgo,2003,4.95353
tgo,2004,5.57027
tgo,2005,6.61157
tgo,2006,6.14119
tgo,2007,8.32771
tgo,2008,18.65493
tgo,2009,27.71171
tgo,2010,20.65242
tgo,2011,20.4307
tgo,2012,9.64489
tgo,2013,7.18559
tgo,2014,7.21697
tgo,2015,7.56544
tgo,2016,6.3865
tgo,2017,14.67047
tgo,2018,11.59452
tgo,2019,16.48322
tha,1975,2.29888
tha,1976,4.08484
tha,1977,2.46523
tha,1978,4.04322
tha,1979,4.40928
tha,1980,3.83005
tha,1981,3.37387
tha,1982,3.61808
tha,1983,3.38057
tha,1984,3.55318
tha,1985,3.74798
tha,1986,3.73028
tha,1987,2.80804
tha,1988,2.23676
tha,1989,2.30774
tha,1990,2.04725
tha,1991,1.5656
tha,1992,1.4812
tha,1993,1.02611
tha,1994,0.85102
tha,1995,0.9487
tha,1996,0.91532
tha,1997,0.78441
tha,1998,1.26316
tha,1999,1.6274
tha,2000,0.90679
tha,2001,0.3765
tha,2002,0.3685
tha,2003,-1.00706
tha,2004,0.04446
tha,2005,-0.11462
tha,2006,-0.13532
tha,2007,-0.17359
tha,2008,-0.28094
tha,2009,-0.01833
tha,2010,-0.00895
tha,2011,-0.04947
tha,2012,-0.04385
tha,2013,0.00934
tha,2014,0.12526
tha,2015,0.02298
tha,2016,0.09218
tha,2017,0.09041
tha,2018,-0.13233
tha,2019,-0.1112
tjk,2002,15.94619
tjk,2003,10.93969
tjk,2004,15.21877
tjk,2005,15.85339
tjk,2006,11.08228
tjk,2007,6.16518
tjk,2008,5.91835
tjk,2009,10.20352
tjk,2010,11.33344
tjk,2011,6.82426
tjk,2012,7.74331
tjk,2013,7.12363
tjk,2014,8.16705
tjk,2015,12.21739
tjk,2016,11.55493
tjk,2017,10.50246
tjk,2018,11.39948
tjk,2019,9.85714
tls,2006,62.41771
tls,2007,55.29255
tls,2008,33.51366
tls,2009,17.99906
tls,2010,21.46162
tls,2011,14.70419
tls,2012,16.87366
tls,2013,21.21257
tls,2014,20.43476
tls,2015,15.87181
tls,2016,18.76446
tls,2017,20.0597
tls,2018,18.82064
tls,2019,21.29119
ton,1971,11.66811
ton,1972,14.62699
ton,1973,14.93488
ton,1974,22.72728
ton,1975,13.92142
ton,1976,21.19916
ton,1977,33.24435
ton,1978,36.83907
ton,1979,84.09795
ton,1980,46.35375
ton,1981,40.25491
ton,1982,38.30092
ton,1983,36.47867
ton,1984,32.87851
ton,1985,27.36806
ton,1986,28.56003
ton,1987,39.47728
ton,1988,24.86217
ton,1989,31.67761
ton,1990,37.44588
ton,1991,22.40673
ton,1992,29.59409
ton,1993,40.08237
ton,1994,32.32076
ton,2001,22.06083
ton,2002,17.32333
ton,2003,19.43404
ton,2004,15.71834
ton,2005,20.96519
ton,2006,14.11188
ton,2007,17.06318
ton,2008,11.25899
ton,2009,14.99351
ton,2010,28.46894
ton,2011,32.58332
ton,2012,26.29451
ton,2013,27.53193
ton,2014,29.53239
ton,2015,25.8713
ton,2016,29.88364
ton,2017,27.08209
ton,2018,25.32848
ton,2019,31.46648
tto,1975,0.44683
tto,1976,0.32689
tto,1977,0.14787
tto,1978,0.19888
tto,1979,0.15028
tto,1980,0.12886
tto,1981,-0.10128
tto,1982,0.13065
tto,1983,0.1698
tto,1984,0.17116
tto,1985,0.27655
tto,1986,0.92002
tto,1987,1.89922
tto,1988,0.34069
tto,1989,0.2707
tto,1990,0.9146
tto,1991,-0.08365
tto,1992,0.2884
tto,1993,0.0801
tto,1994,1.03683
tto,1995,0.91617
tto,1996,0.55065
tto,1997,0.91086
tto,1998,0.39787
tto,1999,0.77516
tto,2000,-0.03543
tto,2001,-0.13451
tto,2002,-0.20549
tto,2003,-0.06239
tto,2004,-0.0266
tto,2005,-0.0338
tto,2006,0.15226
tto,2007,0.22053
tto,2008,0.08138
tto,2009,0.07736
tto,2010,0.05261
tun,1976,11.33652
tun,1977,11.63392
tun,1978,13.02631
tun,1979,6.46673
tun,1980,5.83833
tun,1981,5.47854
tun,1982,4.96221
tun,1983,5.17394
tun,1984,4.50149
tun,1985,4.44898
tun,1986,5.87086
tun,1987,6.96077
tun,1988,6.61594
tun,1989,5.20991
tun,1990,5.9558
tun,1991,5.58618
tun,1992,4.92255
tun,1993,3.12001
tun,1994,1.27199
tun,1995,0.78154
tun,1996,1.32781
tun,1997,2.02605
tun,1998,1.50646
tun,1999,2.49212
tun,2000,2.16365
tun,2001,3.21485
tun,2002,1.90313
tun,2003,2.3177
tun,2004,2.13932
tun,2005,2.23304
tun,2006,2.3846
tun,2007,1.41567
tun,2008,1.29557
tun,2009,2.11723
tun,2010,2.06863
tun,2011,3.27691
tun,2012,3.59004
tun,2013,2.49514
tun,2014,3.20834
tun,2015,2.09073
tun,2016,2.84203
tun,2017,3.3846
tun,2018,3.08491
tun,2019,3.95305
tur,1974,1.21437
tur,1975,1.14619
tur,1976,2.21494
tur,1977,1.42217
tur,1978,3.38689
tur,1979,9.42216
tur,1980,10.30083
tur,1981,6.9162
tur,1982,5.80353
tur,1983,3.06011
tur,1984,1.82431
tur,1985,1.2554
tur,1986,2.38971
tur,1987,2.14706
tur,1988,1.52743
tur,1989,0.6782
tur,1990,4.50396
tur,1991,5.79919
tur,1992,1.17955
tur,1993,1.19449
tur,1994,0.65118
tur,1995,0.69982
tur,1996,0.46203
tur,1997,0.01116
tur,1998,0.04674
tur,1999,0.02321
tur,2000,0.4841
tur,2001,0.25655
tur,2002,0.4535
tur,2003,0.20614
tur,2004,0.2629
tur,2005,0.3005
tur,2006,0.3604
tur,2007,0.41511
tur,2008,0.49163
tur,2009,0.8216
tur,2010,0.50284
tur,2011,1.24371
tur,2012,1.19382
tur,2013,0.98647
tur,2014,1.2272
tur,2015,0.87913
tur,2016,1.54952
tur,2017,1.16109
tur,2018,0.44702
tur,2019,0.33425
tuv,2001,31.54355
tuv,2002,62.76901
tuv,2003,29.63536
tuv,2004,31.64076
tuv,2005,43.19405
tuv,2006,64.12883
tuv,2007,32.97283
tuv,2008,39.10711
tuv,2009,30.68566
tuv,2010,25.44466
tuv,2011,55.20189
tuv,2012,46.85329
tuv,2013,56.35205
tuv,2014,68.41237
tuv,2015,60.16565
tuv,2016,40.16669
tuv,2017,49.47312
tuv,2018,33.74063
tuv,2019,48.82443
tza,1976,36.85864
tza,1977,40.19625
tza,1978,33.41598
tza,1979,48.1032
tza,1980,47.85985
tza,1981,51.85777
tza,1982,57.89337
tza,1983,65.37931
tza,1984,53.44391
tza,1985,40.49505
tza,1986,53.22247
tza,1987,64.40441
tza,1988,67.87704
tza,1989,59.46574
tza,1990,69.86017
tza,1991,62.29428
tza,1992,69.72749
tza,1993,43.04866
tza,1994,49.01137
tza,1995,38.18052
tza,1996,38.17154
tza,1997,44.31329
tza,1998,40.21678
tza,1999,42.05625
tza,2000,47.71557
tza,2001,49.30437
tza,2002,54.58125
tza,2003,58.68217
tza,2004,47.07086
tza,2005,32.15875
tza,2006,36.18464
tza,2007,42.37563
tza,2008,25.58566
tza,2009,39.01676
tza,2010,30.23181
tza,2011,18.9796
tza,2012,21.08799
tza,2013,23.91929
tza,2014,18.64735
tza,2015,19.42406
tza,2016,19.8217
tza,2017,24.27378
tza,2018,21.93103
tza,2019,18.24428
uga,1980,25.20179
uga,1981,34.09412
uga,1982,25.05261
uga,1983,25.15654
uga,1984,39.92302
uga,1985,46.11485
uga,1986,36.12519
uga,1987,41.99855
uga,1988,49.95343
uga,1989,60.84914
uga,1990,90.32829
uga,1991,95.35366
uga,1992,95.65246
uga,1993,72.90427
uga,1994,61.56119
uga,1995,52.0308
uga,1996,38.77061
uga,1997,46.03092
uga,1998,33.67343
uga,1999,38.68602
uga,2000,54.37929
uga,2001,50.26313
uga,2002,43.52635
uga,2003,57.79641
uga,2004,54.67893
uga,2005,45.21708
uga,2006,48.34498
uga,2007,40.76185
uga,2008,28.92959
uga,2009,31.67972
uga,2010,26.00231
uga,2011,19.96559
uga,2012,19.84141
uga,2013,21.16277
uga,2014,19.52696
uga,2015,21.00201
uga,2016,24.55451
uga,2017,24.74559
uga,2018,19.98453
uga,2019,19.90445
ukr,2005,0.92482
ukr,2006,0.88957
ukr,2007,0.56999
ukr,2008,0.59471
ukr,2009,1.07154
ukr,2010,0.86026
ukr,2011,0.7547
ukr,2012,0.69612
ukr,2013,0.73113
ukr,2014,1.82135
ukr,2015,2.77568
ukr,2016,2.60847
ukr,2017,1.67767
ukr,2018,1.50756
ukr,2019,1.31322
ury,1978,0.48808
ury,1979,0.43036
ury,1980,0.37335
ury,1981,0.41638
ury,1982,0.32755
ury,1983,0.35335
ury,1984,0.38068
ury,1985,0.53489
ury,1986,1.75405
ury,1987,0.87702
ury,1988,1.82468
ury,1989,1.46018
ury,1990,2.05092
ury,1991,1.71825
ury,1992,2.26977
ury,1993,3.44576
ury,1994,1.87043
ury,1995,1.64135
ury,1996,0.79159
ury,1997,0.72687
ury,1998,0.52014
ury,1999,0.52621
ury,2000,0.42801
ury,2001,0.35524
ury,2002,0.57152
ury,2003,0.49851
ury,2004,0.5166
ury,2005,0.31896
ury,2006,0.34923
ury,2007,0.45302
ury,2008,0.27367
ury,2009,0.51965
ury,2010,0.38118
ury,2011,0.12243
ury,2012,0.07941
ury,2013,0.16595
ury,2014,0.42102
ury,2015,0.13019
ury,2016,0.11319
ury,2017,0.22541
uzb,2010,1.56431
uzb,2011,0.90129
uzb,2012,1.47321
uzb,2013,1.65105
uzb,2014,1.91982
uzb,2015,2.95419
uzb,2016,3.22658
uzb,2017,3.57966
uzb,2018,2.21931
uzb,2019,4.01951
vct,1978,11.47287
vct,1979,10.73446
vct,1980,14.92308
vct,1981,13.38214
vct,1982,9.9085
vct,1983,6.48582
vct,1984,4.43946
vct,1985,5.948
vct,1986,10.97475
vct,1987,10.93177
vct,1988,11.14941
vct,1989,9.6781
vct,1990,9.15244
vct,1991,9.27081
vct,1992,10.37273
vct,1993,7.86648
vct,1994,6.80894
vct,1995,25.07857
vct,1996,13.20573
vct,1997,2.43166
vct,1998,7.77352
vct,1999,6.27978
vct,2000,2.82779
vct,2001,3.5565
vct,2002,1.93813
vct,2003,2.33098
vct,2004,3.44946
vct,2005,2.38766
vct,2006,1.31453
vct,2007,15.05042
vct,2008,5.66653
vct,2009,6.9393
vct,2010,4.0688
vct,2011,4.45012
vct,2012,1.97829
vct,2013,1.92272
vct,2014,2.03922
vct,2015,3.06293
vct,2016,2.02827
vct,2017,2.69805
vct,2018,3.95323
vct,2019,19.17506
ven,1970,0.17258
ven,1971,0.24395
ven,1972,0.24504
ven,1973,0.19669
ven,1974,0.08583
ven,1975,0.04879
ven,1976,-0.1542
ven,1977,-0.06039
ven,1978,-0.09312
ven,1979,0.0674
ven,1980,0.11415
ven,1981,0.08588
ven,1982,0.07826
ven,1983,0.14052
ven,1984,0.12417
ven,1985,0.12059
ven,1986,0.15609
ven,1987,0.16182
ven,1988,0.14504
ven,1989,0.48798
ven,1990,0.6247
ven,1991,0.18954
ven,1992,0.16945
ven,1993,0.2176
ven,1994,0.16509
ven,1995,0.21656
ven,1996,0.19952
ven,1997,0.03112
ven,1998,0.15553
ven,1999,0.19538
ven,2000,0.30361
ven,2001,0.15788
ven,2002,0.26771
ven,2003,0.45634
ven,2004,0.17132
ven,2005,0.1367
ven,2006,0.1173
ven,2007,0.10738
ven,2008,0.08166
ven,2009,0.09543
ven,2010,0.08299
ven,2011,0.06083
ven,2012,0.05171
ven,2013,0.0433
ven,2014,0.05869
ven,2015,0.06579
ven,2016,0.13028
vnm,1996,7.07964
vnm,1997,5.97301
vnm,1998,7.34727
vnm,1999,8.74385
vnm,2000,8.20274
vnm,2001,6.70843
vnm,2002,4.76224
vnm,2003,5.53449
vnm,2004,4.79326
vnm,2005,4.13779
vnm,2006,3.39332
vnm,2007,3.39404
vnm,2008,2.60199
vnm,2009,4.34066
vnm,2010,3.00048
vnm,2011,2.90677
vnm,2012,3.33353
vnm,2013,2.8224
vnm,2014,2.60613
vnm,2015,1.72885
vnm,2016,1.47448
vnm,2017,1.00685
vnm,2018,0.62639
vnm,2019,0.39206
vut,1982,30.39317
vut,1983,30.52834
vut,1984,23.86039
vut,1985,18.61341
vut,1986,21.16139
vut,1987,39.77099
vut,1988,32.3662
vut,1989,33.94986
vut,1990,34.27364
vut,1991,30.72468
vut,1992,27.49191
vut,1993,24.27684
vut,1994,26.07996
vut,1995,27.113
vut,1996,18.61293
vut,1997,16.85237
vut,1998,18.15888
vut,1999,17.0279
vut,2000,19.84978
vut,2001,16.87126
vut,2002,16.64096
vut,2003,17.2782
vut,2004,17.19838
vut,2005,15.58585
vut,2006,18.31715
vut,2007,18.39943
vut,2008,18.90447
vut,2009,29.23016
vut,2010,25.61134
vut,2011,19.91277
vut,2012,21.26032
vut,2013,20.27757
vut,2014,22.52562
vut,2015,36.04753
vut,2016,25.34319
vut,2017,25.59392
vut,2018,26.27165
vut,2019,26.35159
wsm,1977,40.64378
wsm,1978,27.90088
wsm,1979,33.17854
wsm,1980,28.28739
wsm,1981,32.82182
wsm,1982,35.54009
wsm,1983,38.77457
wsm,1984,27.10625
wsm,1985,29.25443
wsm,1986,38.36306
wsm,1987,45.46995
wsm,1988,32.50574
wsm,1989,30.85818
wsm,1990,37.2209
wsm,1991,37.05286
wsm,1992,33.62646
wsm,1993,37.31705
wsm,1994,43.62764
wsm,1995,32.04133
wsm,1996,25.45534
wsm,1997,19.47589
wsm,1998,25.59346
wsm,1999,17.29737
wsm,2004,13.83715
wsm,2005,14.40253
wsm,2006,14.67621
wsm,2007,11.35486
wsm,2008,10.75027
wsm,2009,21.17943
wsm,2010,29.63601
wsm,2011,19.15625
wsm,2012,27.70224
wsm,2013,23.95384
wsm,2014,20.63718
wsm,2015,23.74758
wsm,2016,20.47541
wsm,2017,31.11686
wsm,2018,27.69649
wsm,2019,24.97694
yem,2005,3.82182
yem,2006,3.08422
yem,2007,2.18976
yem,2008,3.08318
yem,2009,4.9603
yem,2010,5.33557
yem,2011,3.64583
yem,2012,4.68102
yem,2013,7.04963
yem,2014,6.84187
yem,2015,21.51637
yem,2016,26.64254
zaf,1993,1.01883
zaf,1994,0.96614
zaf,1995,1.03293
zaf,1996,0.96631
zaf,1997,1.25584
zaf,1998,1.37414
zaf,1999,1.53972
zaf,2000,1.26387
zaf,2001,1.14957
zaf,2002,1.35206
zaf,2003,1.26505
zaf,2004,0.95089
zaf,2005,0.87011
zaf,2006,0.76235
zaf,2007,0.69723
zaf,2008,0.90756
zaf,2009,1.15879
zaf,2010,0.89482
zaf,2011,1.00103
zaf,2012,0.75903
zaf,2013,0.93478
zaf,2014,0.80882
zaf,2015,1.21851
zaf,2016,1.13346
