geo,time,eg_elc_loss_zs
mys,2012,6.22112
mys,2013,3.84971
mys,2014,5.7924
nam,1991,14.39885
nam,1992,20
nam,1993,16.7952
nam,1994,22.8833
nam,1995,19.72673
nam,1996,24.63606
nam,1997,38.78505
nam,1998,30.12758
nam,1999,18.36228
nam,2000,14.49893
nam,2001,18.1668
nam,2002,16.09517
nam,2003,15.13019
nam,2004,10.80493
nam,2005,23.07229
nam,2006,21.85554
nam,2007,22.71574
nam,2008,20.54707
nam,2009,17.11409
nam,2010,25.21073
nam,2011,25.17483
nam,2012,25.92818
nam,2013,27.72352
nam,2014,36.24833
ner,2000,18.93204
ner,2001,21.11111
ner,2002,16.23037
ner,2003,26.80412
ner,2004,28.78049
ner,2005,29.25764
ner,2006,36.69725
ner,2007,43.75
ner,2008,39.47368
ner,2009,44.74708
ner,2010,38.90785
ner,2011,40.35088
ner,2012,39.599
ner,2013,33.63431
ner,2014,41.76072
nga,1971,13.24854
nga,1972,14.17076
nga,1973,19.1619
nga,1974,11.41233
nga,1975,16.25289
nga,1976,18.07112
nga,1977,14.68279
nga,1978,7.20681
nga,1979,31.20421
nga,1980,29.06961
nga,1981,49.26698
nga,1982,24.28504
nga,1983,24.03305
nga,1984,42.23063
nga,1985,32.85393
nga,1986,27.59614
nga,1987,30.19973
nga,1988,32.40947
nga,1989,29.70421
nga,1990,38.4164
nga,1991,37.58029
nga,1992,38.57355
nga,1993,27.85246
nga,1994,34.3249
nga,1995,37.71836
nga,1996,41.47017
nga,1997,42.27214
nga,1998,40.75177
nga,1999,43.8374
nga,2000,38.14762
nga,2001,38.71427
nga,2002,37.53075
nga,2003,33.39279
nga,2004,31.08136
nga,2005,23.70534
nga,2006,31.07313
nga,2007,11.53277
nga,2008,9.42207
nga,2009,5.8654
nga,2010,17.21603
nga,2011,9.54724
nga,2012,8.65673
nga,2013,15.11962
nga,2014,16.10727
nic,1971,8.82353
nic,1972,11.48936
nic,1973,13.71681
nic,1974,13.29268
nic,1975,14.17234
nic,1976,14.38356
nic,1977,14.10035
nic,1978,12.21441
nic,1979,13.47207
nic,1980,15.12438
nic,1981,13.78641
nic,1982,15.06986
nic,1983,19.70387
nic,1984,13.7045
nic,1985,14.43798
nic,1986,15.50712
nic,1987,15.88419
nic,1988,15
nic,1989,16.67736
nic,1990,16.81537
nic,1991,21.36695
nic,1992,21.53752
nic,1993,22.24784
nic,1994,26.74685
nic,1995,27.00809
nic,1996,26.19167
nic,1997,25.33007
nic,1998,26.30185
nic,1999,27.00831
nic,2000,30.45513
nic,2001,30.51587
nic,2002,30.15267
nic,2003,29.54545
nic,2004,27.9603
nic,2005,27.04031
nic,2006,26.96235
nic,2007,22.101
nic,2008,21.27343
nic,2009,20.56183
nic,2010,18.47499
nic,2011,17.62552
nic,2012,15.92657
nic,2013,15.43447
nic,2014,20.82771
nld,1960,6.58755
nld,1961,6.40036
nld,1962,6.18021
nld,1963,6.27621
nld,1964,6.18934
nld,1965,6.03758
nld,1966,5.56532
nld,1967,4.85427
nld,1968,5.0061
nld,1969,5.04792
nld,1970,5.07856
nld,1971,5.1354
nld,1972,5.20272
nld,1973,5.19695
nld,1974,4.9086
nld,1975,4.48597
nld,1976,4.44295
nld,1977,4.3441
nld,1978,4.33957
nld,1979,4.33265
nld,1980,4.23881
nld,1981,4.33079
nld,1982,4.18159
nld,1983,4.21123
nld,1984,4.17344
nld,1985,4.15111
nld,1986,4.1514
nld,1987,4.0632
nld,1988,3.98931
nld,1989,4.03285
nld,1990,4.34499
nld,1991,4.42299
nld,1992,4.07212
nld,1993,4.07859
nld,1994,4.20574
nld,1995,5.11168
nld,1996,5.0209
nld,1997,5.15123
nld,1998,5.08698
nld,1999,5.49354
nld,2000,5.48583
nld,2001,5.39487
nld,2002,5.3198
nld,2003,5.33992
nld,2004,5.29966
nld,2005,5.40927
nld,2006,5.51132
nld,2007,5.2527
nld,2008,5.05616
nld,2009,4.61338
nld,2010,4.7229
nld,2011,4.56113
nld,2012,5.02527
nld,2013,5.04541
nld,2014,4.77093
nld_curacao,1971,15.07042
nld_curacao,1972,15.06667
nld_curacao,1973,15.09677
nld_curacao,1974,15.125
nld_curacao,1975,15.09202
nld_curacao,1976,15
nld_curacao,1977,15.00615
nld_curacao,1978,15.0303
nld_curacao,1979,15.0358
nld_curacao,1980,15.05882
nld_curacao,1981,15.05882
nld_curacao,1982,15.08571
nld_curacao,1983,15.06229
nld_curacao,1984,15.03667
nld_curacao,1985,15
nld_curacao,1986,17.58242
nld_curacao,1987,16.18497
nld_curacao,1988,16
nld_curacao,1989,15.19674
nor,1960,12.93729
nor,1961,10.3497
nor,1962,9.60736
nor,1963,9.2847
nor,1964,9.40915
nor,1965,10.06256
nor,1966,10.00532
nor,1967,10.29924
nor,1968,9.62639
nor,1969,9.29102
nor,1970,8.97434
nor,1971,8.93464
nor,1972,8.8546
nor,1973,8.6363
nor,1974,8.15232
nor,1975,8.3862
nor,1976,9.0212
nor,1977,9.32859
nor,1978,9.05132
nor,1979,8.61623
nor,1980,8.51463
nor,1981,9.15007
nor,1982,8.02117
nor,1983,7.85971
nor,1984,7.11946
nor,1985,8.83003
nor,1986,7.13177
nor,1987,8.17317
nor,1988,7.00344
nor,1989,6.49375
nor,1990,5.66232
nor,1991,6.1214
nor,1992,5.8158
nor,1993,7.50013
nor,1994,7.18731
nor,1995,7.86146
nor,1996,8.41754
nor,1997,7.5253
nor,1998,6.85041
nor,1999,7.35565
nor,2000,8.19656
nor,2001,8.2018
nor,2002,7.11225
nor,2003,8.65856
nor,2004,9.88402
nor,2005,7.28624
nor,2006,8.34337
nor,2007,7.42844
nor,2008,6.87267
nor,2009,5.78566
nor,2010,7.70136
nor,2011,6.41687
nor,2012,6.20414
nor,2013,6.02461
nor,2014,6.07962
npl,1971,15.11628
npl,1972,16.82243
npl,1973,28.84615
npl,1974,26.78571
npl,1975,37.5
npl,1976,27.27273
npl,1977,26.75159
npl,1978,28.73563
npl,1979,30.05181
npl,1980,21.19816
npl,1981,21.34387
npl,1982,21.2963
npl,1983,20.89136
npl,1984,21.50259
npl,1985,21.62791
npl,1986,20.51756
npl,1987,21.80851
npl,1988,23.28767
npl,1989,21.08939
npl,1990,18.90661
npl,1991,19.3133
npl,1992,20.76749
npl,1993,21.11468
npl,1994,21.48515
npl,1995,19.73244
npl,1996,20.88452
npl,1997,22.41232
npl,1998,22.72
npl,1999,21.85386
npl,2000,21.2176
npl,2001,20.99625
npl,2002,19.64202
npl,2003,19.49713
npl,2004,27.12986
npl,2005,28.34583
npl,2006,29.65793
npl,2007,30.26504
npl,2008,31.86344
npl,2009,34.44623
npl,2010,34.32045
npl,2011,31.55785
npl,2012,30.26464
npl,2013,32.84049
npl,2014,32.20964
nzl,1960,16.48037
nzl,1961,16.37612
nzl,1962,15.78298
nzl,1963,14.76217
nzl,1964,15.1454
nzl,1965,14.45247
nzl,1966,14.73009
nzl,1967,14.24574
nzl,1968,13.93059
nzl,1969,14.07671
nzl,1970,14.1386
nzl,1971,13.47719
nzl,1972,12.50781
nzl,1973,11.69392
nzl,1974,12.29021
nzl,1975,13.11029
nzl,1976,11.64243
nzl,1977,12.10206
nzl,1978,13.62041
nzl,1979,12.98343
nzl,1980,12.60843
nzl,1981,13.51282
nzl,1982,13.13576
nzl,1983,11.85219
nzl,1984,11.64401
nzl,1985,11.50628
nzl,1986,10.53681
nzl,1987,11.1569
nzl,1988,10.65908
nzl,1989,10.93501
nzl,1990,7.40431
nzl,1991,7.18104
nzl,1992,7.27184
nzl,1993,7.14515
nzl,1994,7.26521
nzl,1995,7.23476
nzl,1996,7.1642
nzl,1997,7.37018
nzl,1998,7.44443
nzl,1999,7.3221
nzl,2000,7.75855
nzl,2001,7.65188
nzl,2002,7.41589
nzl,2003,7.09469
nzl,2004,6.99271
nzl,2005,6.93074
nzl,2006,6.90565
nzl,2007,6.92295
nzl,2008,7.13781
nzl,2009,6.8856
nzl,2010,6.90584
nzl,2011,6.7419
nzl,2012,6.76848
nzl,2013,6.67468
nzl,2014,6.54408
omn,1971,15.38462
omn,1972,11.53846
omn,1973,12.76596
omn,1974,12.08791
omn,1975,12.33766
omn,1976,12.03008
omn,1977,11.88119
omn,1978,11.96581
omn,1979,12
omn,1980,11.98044
omn,1981,11.95029
omn,1982,11.92103
omn,1983,11.95046
omn,1984,11.95437
omn,1985,11.96958
omn,1986,11.94969
omn,1987,11.93986
omn,1988,11.95335
omn,1989,11.94296
omn,1990,11.9529
omn,1991,11.78378
omn,1992,12.90827
omn,1993,13.13218
omn,1994,13.40755
omn,1995,12.46154
omn,1996,13.81946
omn,1997,14.38918
omn,1998,15.85366
omn,1999,17.37787
omn,2000,20.29415
omn,2001,19.02023
omn,2002,20.40461
omn,2003,20.94456
omn,2004,18.55814
omn,2005,22.18274
omn,2006,20.43326
omn,2007,20.13975
omn,2008,17.88273
omn,2009,18.10789
omn,2010,15.27322
omn,2011,12.99259
omn,2012,13.63073
omn,2013,10.94131
omn,2014,10.883
pak,1971,26.25462
pak,1972,26.25462
pak,1973,23.73165
pak,1974,23.15755
pak,1975,25.25903
pak,1976,28.02326
pak,1977,28.10518
pak,1978,27.97576
pak,1979,25.45506
pak,1980,29.08375
pak,1981,25.7938
pak,1982,24.86431
pak,1983,25.07996
pak,1984,25.09487
pak,1985,20.28866
pak,1986,20.28606
pak,1987,21.77124
pak,1988,21.67357
pak,1989,20.08323
pak,1990,20.72572
pak,1991,19.85101
pak,1992,22.19012
pak,1993,22.79943
pak,1994,22.76351
pak,1995,22.81195
pak,1996,23.43171
pak,1997,24.61105
pak,1998,30.41358
pak,1999,26.6844
pak,2000,24.26743
pak,2001,26.06379
pak,2002,26.47548
pak,2003,25.20228
pak,2004,24.56761
pak,2005,24.03742
pak,2006,22.31069
pak,2007,19.5921
pak,2008,21.17097
pak,2009,19.88003
pak,2010,16.22627
pak,2011,16.88295
pak,2012,17.03199
pak,2013,16.26888
pak,2014,17.13557
pan,1971,9.34372
pan,1972,11.02284
pan,1973,13.23155
pan,1974,13.92827
pan,1975,13.82894
pan,1976,14.63068
pan,1977,12.7774
pan,1978,13.38216
pan,1979,13.69014
pan,1980,15.67329
pan,1981,16.28888
pan,1982,17.04981
pan,1983,15.31934
pan,1984,18.49842
pan,1985,19.38017
pan,1986,20.13916
pan,1987,20.85361
pan,1988,20.2032
pan,1989,24.84496
pan,1990,26.00526
pan,1991,25.48387
pan,1992,24.14743
pan,1993,22.62472
pan,1994,21.63047
pan,1995,21.31287
pan,1996,21.23431
pan,1997,23.52506
pan,1998,21.54617
pan,1999,19.56332
pan,2000,23.85922
pan,2001,20.80406
pan,2002,20.9522
pan,2003,18.57963
pan,2004,16.9415
pan,2005,15.96019
pan,2006,15.47838
pan,2007,14.1109
pan,2008,12.10895
pan,2009,14.6927
pan,2010,14.33022
pan,2011,14.35694
pan,2012,13.83238
pan,2013,13.61911
pan,2014,14.29956
per,1971,9.17493
per,1972,7.58588
per,1973,9.59459
per,1974,11.65476
per,1975,10.1002
per,1976,11.15462
per,1977,11.04928
per,1978,11.41031
per,1979,12.16537
per,1980,12.97976
per,1981,12.39769
per,1982,11.02786
per,1983,9.46452
per,1984,9.98045
per,1985,11.70836
per,1986,12.03275
per,1987,13.25146
per,1988,14.12338
per,1989,13.80491
per,1990,13.63702
per,1991,10.917
per,1992,17.53544
per,1993,18.21313
per,1994,20.5849
per,1995,18.6447
per,1996,16.69176
per,1997,16.06397
per,1998,12.88829
per,1999,12.04832
per,2000,11.48438
per,2001,10.76138
per,2002,10.35345
per,2003,10.10731
per,2004,9.72583
per,2005,9.33762
per,2006,9.3172
per,2007,8.48618
per,2008,8.19611
per,2009,8.15694
per,2010,10.12538
per,2011,5.80527
per,2012,8.45655
per,2013,10.49051
per,2014,10.96969
phl,1971,4.99727
phl,1972,5.00096
phl,1973,4.73229
phl,1974,4.79037
phl,1975,5.00366
phl,1976,5.00815
phl,1977,5
phl,1978,5.16021
phl,1979,4.49721
phl,1980,1.69915
phl,1981,11.56971
phl,1982,12.75894
phl,1983,13.06982
phl,1984,14.79226
phl,1985,16.45436
phl,1986,17.15457
phl,1987,19.15908
phl,1988,17.71873
phl,1989,14.84769
phl,1990,15.11756
phl,1991,12.38255
phl,1992,15.73637
phl,1993,15.94492
phl,1994,15.53608
phl,1995,17.08574
phl,1996,16.68527
phl,1997,15.16949
phl,1998,14.06754
phl,1999,13.88782
phl,2000,14.00972
phl,2001,12.1424
phl,2002,12.31766
phl,2003,12.86362
phl,2004,12.91527
phl,2005,12.0512
phl,2006,12.12511
phl,2007,12.76275
phl,2008,12.62722
phl,2009,12.11059
phl,2010,11.51427
phl,2011,11.10212
phl,2012,11.46446
phl,2013,10.28486
phl,2014,9.40954
pol,1960,9.56219
pol,1961,9.16873
pol,1962,8.94978
pol,1963,9.07664
pol,1964,9.14511
pol,1965,9.16046
pol,1966,8.70024
pol,1967,8.02015
pol,1968,7.94469
pol,1969,8.03256
pol,1970,8.64213
pol,1971,8.19276
pol,1972,8.49892
pol,1973,8.34605
pol,1974,8.29727
pol,1975,8.72975
pol,1976,9.46955
pol,1977,8.96764
pol,1978,9.2798
pol,1979,9.35643
pol,1980,10.08343
pol,1981,10.00973
pol,1982,9.30737
pol,1983,9.17142
pol,1984,10.22597
pol,1985,10.53943
pol,1986,9.82703
pol,1987,10.43091
pol,1988,9.76888
pol,1989,9.03649
pol,1990,7.85627
pol,1991,10.53508
pol,1992,11.56045
pol,1993,12.84651
pol,1994,12.98108
pol,1995,13.18574
pol,1996,12.77179
pol,1997,11.83879
pol,1998,10.895
pol,1999,10.4085
pol,2000,9.94175
pol,2001,9.87817
pol,2002,10.10533
pol,2003,9.63942
pol,2004,9.45985
pol,2005,9.37377
pol,2006,8.72148
pol,2007,9.08032
pol,2008,8.13716
pol,2009,8.29335
pol,2010,7.54413
pol,2011,6.52166
pol,2012,6.73053
pol,2013,6.24733
pol,2014,6.46655
prk,1971,9.40108
prk,1972,9.40204
prk,1973,9.4029
prk,1974,9.39794
prk,1975,9.39891
prk,1976,9.40148
prk,1977,9.39877
prk,1978,9.4012
prk,1979,9.39379
prk,1980,9.42925
prk,1981,9.44444
prk,1982,9.49911
prk,1983,9.51177
prk,1984,9.44303
prk,1985,9.43825
prk,1986,10
prk,1987,9.96169
prk,1988,9.43369
prk,1989,9.34589
prk,1990,9.34657
prk,1991,9.34601
prk,1992,13.15789
prk,1993,13.15837
prk,1994,13.51515
prk,1995,13.88696
prk,1996,14.28638
prk,1997,14.70984
prk,1998,15.48235
prk,1999,15.33333
prk,2000,15.80412
prk,2001,15.80693
prk,2002,15.80704
prk,2003,15.80627
prk,2004,15.80576
prk,2005,15.80395
prk,2006,15.80566
prk,2007,15.80635
prk,2008,15.80694
prk,2009,15.80915
prk,2010,15.80964
prk,2011,15.81192
prk,2012,15.8141
prk,2013,15.81388
prk,2014,15.81328
prt,1960,13.54071
prt,1961,14.44261
prt,1962,13.79132
prt,1963,13.5757
prt,1964,13.62788
prt,1965,15.97341
prt,1966,13.61763
prt,1967,13.90851
prt,1968,14.63337
prt,1969,14.04609
prt,1970,11.76392
prt,1971,11.28419
prt,1972,12.18326
prt,1973,12.48979
prt,1974,12.40992
prt,1975,10.69993
prt,1976,12.2835
prt,1977,10.61343
prt,1978,10.90486
prt,1979,11.05802
prt,1980,12.29778
prt,1981,12.04427
prt,1982,13.57687
prt,1983,11.90938
prt,1984,11.57593
prt,1985,12.59968
prt,1986,11.95454
prt,1987,12.53544
prt,1988,12.56913
prt,1989,11.62081
prt,1990,11.15659
prt,1991,11.1141
prt,1992,11.49107
prt,1993,11.12617
prt,1994,11.44444
prt,1995,10.04707
prt,1996,10.07932
prt,1997,9.42517
prt,1998,8.32755
prt,1999,8.50072
prt,2000,8.41326
prt,2001,8.78747
prt,2002,7.67141
prt,2003,8.34247
prt,2004,9.05035
prt,2005,9.11925
prt,2006,7.58811
prt,2007,6.78096
prt,2008,9.20066
prt,2009,7.66339
prt,2010,7.97154
prt,2011,7.88236
prt,2012,10.3278
prt,2013,10.79471
prt,2014,10.02521
pry,1971,11.91489
pry,1972,11.15385
pry,1973,6.08466
pry,1974,10.36468
pry,1975,11.12985
pry,1976,11.09272
pry,1977,14.01051
pry,1978,11.79577
pry,1979,10.41968
pry,1980,5.73664
pry,1981,10.11378
pry,1982,19.51567
pry,1983,19.57295
pry,1984,9.09091
pry,1985,4.57325
pry,1986,1.51108
pry,1987,1.54855
pry,1988,1.5009
pry,1989,8.10011
pry,1990,0.30532
pry,1991,0.03748
pry,1992,0.15843
pry,1993,1.51101
pry,1994,1.4993
pry,1995,1.57682
pry,1996,0.174
pry,1997,2.31598
pry,1998,2.72586
pry,1999,2.82086
pry,2000,2.66956
pry,2001,3.21072
pry,2002,3.23778
pry,2003,3.63717
pry,2004,4.24024
pry,2005,4.62807
pry,2006,4.94571
pry,2007,5.06096
pry,2008,5.25386
pry,2009,5.69697
pry,2010,6.23127
pry,2011,5.95748
pry,2012,6.38333
pry,2013,5.78328
pry,2014,6.57899
qat,1971,0
qat,1972,0
qat,1973,0
qat,1974,0
qat,1975,0
qat,1976,10.2372
qat,1977,10.18793
qat,1978,10.08154
qat,1979,10.06543
qat,1980,10.05795
qat,1981,10.62749
qat,1982,9.2187
qat,1983,8.99258
qat,1984,8.41987
qat,1985,5.44442
qat,1986,4.64194
qat,1987,4.94619
qat,1988,6.99042
qat,1989,4.97405
qat,1990,5.18888
qat,1991,5.6429
qat,1992,5.43373
qat,1993,5.84933
qat,1994,6.19089
qat,1995,7.73092
qat,1996,5.96198
qat,1997,5.99796
qat,1998,6.47624
qat,1999,6.94315
qat,2000,6.93015
qat,2001,6.97417
qat,2002,6.98355
qat,2003,6.96803
qat,2004,6.92209
qat,2005,7.07836
qat,2006,7.10773
qat,2007,7.13185
qat,2008,7.07809
qat,2009,6.27949
qat,2010,6.27843
qat,2011,6.2317
qat,2012,6.23221
qat,2013,6.22765
qat,2014,6.05035
rou,1971,7.36047
rou,1972,7.37586
rou,1973,7.47985
rou,1974,8.66047
rou,1975,7.5557
rou,1976,7.55157
rou,1977,6.84787
rou,1978,6.14427
rou,1979,6.04315
rou,1980,5.96568
rou,1981,5.54906
rou,1982,5.58748
rou,1983,5.42841
rou,1984,5.42928
rou,1985,5.36774
rou,1986,5.44927
rou,1987,5.46998
rou,1988,5.70219
rou,1989,6.11066
rou,1990,9.21955
rou,1991,10.3234
rou,1992,10.19467
rou,1993,10.14493
rou,1994,9.18638
rou,1995,11.36908
rou,1996,11.71312
rou,1997,11.54896
rou,1998,12.05698
rou,1999,12.59515
rou,2000,12.76428
rou,2001,12.64991
rou,2002,12.21522
rou,2003,8.65796
rou,2004,10.74886
rou,2005,10.23345
rou,2006,10.49173
rou,2007,10.94644
rou,2008,11.06903
rou,2009,12.17333
rou,2010,11.64321
rou,2011,11.51793
rou,2012,12.01552
rou,2013,11.99433
rou,2014,10.88464
rus,1990,7.78643
rus,1991,7.85713
rus,1992,8.33884
rus,1993,9.17786
rus,1994,9.76659
rus,1995,9.7174
rus,1996,9.98102
rus,1997,10.12862
rus,1998,11.28459
rus,1999,11.37616
rus,2000,11.59666
rus,2001,11.8617
rus,2002,12.09654
rus,2003,12.08571
rus,2004,12.1078
rus,2005,11.83682
rus,2006,10.82531
rus,2007,10.34686
rus,2008,10.51972
rus,2009,10.78658
rus,2010,10.12753
rus,2011,9.97169
rus,2012,9.97528
rus,2013,10.11678
rus,2014,10.03141
sau,1971,5.13929
sau,1972,5.49133
sau,1973,5.59512
sau,1974,5.13919
sau,1975,9.5162
sau,1976,14.24036
sau,1977,9.93325
sau,1978,8.7859
sau,1979,10.00733
sau,1980,6.59593
sau,1981,13.98887
sau,1982,11.34237
sau,1983,9.10486
sau,1984,5.39569
sau,1985,9.09481
sau,1986,1.56361
sau,1987,5.81491
sau,1988,8.06865
sau,1989,6.8337
sau,1990,5.758
sau,1991,6.58551
sau,1992,7.53133
sau,1993,7.41542
sau,1994,6.23496
sau,1995,6.08814
sau,1996,6.49069
sau,1997,7.46192
sau,1998,5.5652
sau,1999,4.76327
sau,2000,7.23586
sau,2001,5.66681
sau,2002,6.93402
sau,2003,4.57647
sau,2004,8.08569
sau,2005,10.54882
sau,2006,7.60497
sau,2007,8.23471
sau,2008,8.67385
sau,2009,8.27567
sau,2010,8.90918
sau,2011,9.4003
sau,2012,8.75294
sau,2013,7.04782
sau,2014,6.78114
sdn,1971,24.64646
sdn,1972,28.36879
sdn,1973,19.5082
sdn,1974,9.59752
sdn,1975,9.85507
sdn,1976,12.81709
sdn,1977,13.8404
sdn,1978,13.98844
sdn,1979,21.6805
sdn,1980,14.07589
sdn,1981,20.09512
sdn,1982,20.42175
sdn,1983,25.29475
sdn,1984,3.22256
sdn,1985,14.15785
sdn,1986,10.46338
sdn,1987,9.93474
sdn,1988,18.79536
sdn,1989,21.24542
sdn,1990,15.37954
sdn,1991,23.90126
sdn,1992,20.74663
sdn,1993,24.67378
sdn,1994,27.66416
sdn,1995,26.98498
sdn,1996,31.55599
sdn,1997,36.7907
sdn,1998,31.1292
sdn,1999,15.27033
sdn,2000,15.53134
sdn,2001,34.22535
sdn,2002,27.48141
sdn,2003,27.48956
sdn,2004,27.48774
sdn,2005,20.49137
sdn,2006,23.11436
sdn,2007,23.44155
sdn,2008,21.92154
sdn,2009,21.92266
sdn,2010,19.30924
sdn,2011,20.54406
sdn,2012,19.01229
sdn,2013,22.90937
sdn,2014,14.28446
sen,1971,14.96063
sen,1972,15.5
sen,1973,15.38462
sen,1974,14.88889
sen,1975,14.40501
sen,1976,14.61988
sen,1977,16.04938
sen,1978,16.6129
sen,1979,17.75148
sen,1980,14.94083
sen,1981,14.58626
sen,1982,16
sen,1983,14.28571
sen,1984,14.49814
sen,1985,16.06476
sen,1986,15.35581
sen,1987,17.80347
sen,1988,16.83502
sen,1989,20.19544
sen,1990,17.46032
sen,1991,17.85346
sen,1992,17.01521
sen,1993,17.1649
sen,1994,12.99065
sen,1995,16.07774
sen,1996,18.45387
sen,1997,16.88613
sen,1998,15.65731
sen,1999,19.02718
sen,2000,37.34414
sen,2001,33.93235
sen,2002,25.88063
sen,2003,37.43017
sen,2004,32.9947
sen,2005,30.14937
sen,2006,25.54326
sen,2007,19.01355
sen,2008,30.55356
sen,2009,16.96991
sen,2010,16.38492
sen,2011,15.7093
sen,2012,16.28986
sen,2013,16.65263
sen,2014,12.86676
sgp,1971,5.60928
sgp,1972,6.13868
sgp,1973,5.70046
sgp,1974,5.69358
sgp,1975,6.36973
sgp,1976,6.14549
sgp,1977,5.72825
sgp,1978,4.67955
sgp,1979,5.80089
sgp,1980,4.82048
sgp,1981,5.08475
sgp,1982,5.24321
sgp,1983,5.54917
sgp,1984,5.50053
sgp,1985,4.88956
sgp,1986,5.11278
sgp,1987,4.73591
sgp,1988,4.52223
sgp,1989,3.81296
sgp,1990,3.37279
sgp,1991,5.4193
sgp,1992,4.27747
sgp,1993,3.61776
sgp,1994,4.18725
sgp,1995,3.83474
sgp,1996,3.85062
sgp,1997,3.62109
sgp,1998,3.59119
sgp,1999,3.61111
sgp,2000,3.63809
sgp,2001,6.00502
sgp,2002,6.56012
sgp,2003,5.50776
sgp,2004,5.88954
sgp,2005,3.12459
sgp,2006,2.69256
sgp,2007,2.87361
sgp,2008,2.54333
sgp,2009,1.79087
sgp,2010,2.85488
sgp,2011,2.54248
sgp,2012,1.89692
sgp,2013,2.29523
sgp,2014,2.02916
slv,1971,13.41463
slv,1972,13.11881
slv,1973,11.99564
slv,1974,11.69355
slv,1975,11.91919
slv,1976,12.01383
slv,1977,12.65528
slv,1978,12.2449
slv,1979,13.84311
slv,1980,13.9726
slv,1981,13.68496
slv,1982,15.08772
slv,1983,13.8961
slv,1984,13.63073
slv,1985,14.24385
slv,1986,15.14063
slv,1987,15.00264
slv,1988,16.60777
slv,1989,15.76355
slv,1990,16.3661
slv,1991,13.97475
slv,1992,14.65155
slv,1993,16.49299
slv,1994,15.9517
slv,1995,12.99094
slv,1996,13.67673
slv,1997,13.38539
slv,1998,13.37748
slv,1999,13.38219
slv,2000,13.38466
slv,2001,13.38082
slv,2002,13.37672
slv,2003,13.38156
slv,2004,16.14838
slv,2005,11.09268
slv,2006,12.20159
slv,2007,7.84719
slv,2008,11.98056
slv,2009,12.27555
slv,2010,12.85094
slv,2011,11.96778
slv,2012,9.78034
slv,2013,7.25446
slv,2014,11.32894
srb,1990,9.3289
srb,1991,9.43812
srb,1992,9.32635
srb,1993,14.2284
srb,1994,14.70988
srb,1995,14.99884
srb,1996,15.65879
srb,1997,15.14351
srb,1998,15.05237
srb,1999,15.78569
srb,2000,16.37668
srb,2001,16.78622
srb,2002,16.97946
srb,2003,16.24442
srb,2004,14.9472
srb,2005,14.66524
srb,2006,15.6931
srb,2007,15.76744
srb,2008,16.02726
srb,2009,15.83022
srb,2010,16.09705
srb,2011,15.36924
srb,2012,15.5069
srb,2013,14.0235
srb,2014,15.43682
ssd,2012,5.8427
ssd,2013,5.72034
ssd,2014,5.7377
sur,2000,8.95904
sur,2001,8.98785
sur,2002,8.97626
sur,2003,9.02935
sur,2004,9.0263
sur,2005,9.02503
sur,2006,8.99609
sur,2007,9.00322
sur,2008,8.99594
sur,2009,9.02299
sur,2010,8.52668
sur,2011,9.02101
sur,2012,9.02637
sur,2013,9.02015
sur,2014,8.7156
svk,1971,8.7989
svk,1972,8.56805
svk,1973,8.8869
svk,1974,8.89337
svk,1975,8.58703
svk,1976,8.36261
svk,1977,8.39485
svk,1978,8.54717
svk,1979,8.6861
svk,1980,8.45896
svk,1981,8.32784
svk,1982,8.46076
svk,1983,8.70424
svk,1984,8.56269
svk,1985,7.7512
svk,1986,7.41287
svk,1987,7.79777
svk,1988,8.13623
svk,1989,7.99573
svk,1990,7.68326
svk,1991,8.07057
svk,1992,9.32335
svk,1993,6.32174
svk,1994,6.44198
svk,1995,6.59906
svk,1996,6.31335
svk,1997,8.45807
svk,1998,8.09109
svk,1999,6.5113
svk,2000,5.70167
svk,2001,4.16248
svk,2002,3.43971
svk,2003,6.25766
svk,2004,4.32699
svk,2005,5.38084
svk,2006,4.47666
svk,2007,5.17711
svk,2008,3.48748
svk,2009,3.01709
svk,2010,3.11681
svk,2011,1.82056
svk,2012,4.49732
svk,2013,2.66536
svk,2014,2.4569
svn,1990,6.39666
svn,1991,4.3393
svn,1992,5.36293
svn,1993,5.58346
svn,1994,4.15665
svn,1995,5.33571
svn,1996,5.56024
svn,1997,5.21403
svn,1998,5.5507
svn,1999,5.04449
svn,2000,5.95273
svn,2001,5.0394
svn,2002,5.04864
svn,2003,6.19392
svn,2004,5.72327
svn,2005,6.30416
svn,2006,5.70956
svn,2007,5.76348
svn,2008,4.95152
svn,2009,5.44413
svn,2010,6.04122
svn,2011,5.17751
svn,2012,5.62773
svn,2013,5.36403
svn,2014,4.78355
swe,1960,12.17655
swe,1961,12.34956
swe,1962,11.75277
swe,1963,11.66318
swe,1964,11.99771
swe,1965,11.41984
swe,1966,11.02837
swe,1967,11.02337
swe,1968,11.59046
swe,1969,10.12022
swe,1970,9.67556
swe,1971,9.06454
swe,1972,9.70092
swe,1973,9.8104
swe,1974,8.48356
swe,1975,9.14068
swe,1976,9.65136
swe,1977,7.84985
swe,1978,8.56445
swe,1979,8.26478
swe,1980,8.59566
swe,1981,7.9692
swe,1982,8.18896
swe,1983,8.54789
swe,1984,8.17406
swe,1985,7.9025
swe,1986,6.97402
swe,1987,6.9648
swe,1988,6.53525
swe,1989,6.60598
swe,1990,6.30754
swe,1991,5.98898
swe,1992,6.55698
swe,1993,6.90341
swe,1994,6.34408
swe,1995,6.79263
swe,1996,7.35705
swe,1997,6.84758
