geo,time,en_atm_noxe_ag_zs
kwt,1982,4.87757
kwt,1983,4.71001
kwt,1984,4.83398
kwt,1985,6.11442
kwt,1986,3.84288
kwt,1987,4.22547
kwt,1988,4.64701
kwt,1989,4.62264
kwt,1990,56.52174
kwt,1991,33.33333
kwt,1992,31.25
kwt,1993,47.61905
kwt,1994,50
kwt,1995,50
kwt,1996,54.83871
kwt,1997,54.83871
kwt,1998,54.54545
kwt,1999,57.14286
kwt,2000,54.28571
kwt,2001,50
kwt,2002,51.35135
kwt,2003,52.5
kwt,2004,48.71795
kwt,2005,50
kwt,2006,45.45455
kwt,2007,45.65217
kwt,2008,45.09804
lao,1970,71.15411
lao,1971,68.19771
lao,1972,69.73892
lao,1973,71.12444
lao,1974,66.93996
lao,1975,66.989
lao,1976,67.05269
lao,1977,70.72966
lao,1978,71.37378
lao,1979,70.81354
lao,1980,71.98301
lao,1981,71.58073
lao,1982,71.74267
lao,1983,72.79832
lao,1984,71.20546
lao,1985,70.76059
lao,1986,71.77141
lao,1987,72.47921
lao,1988,71.56042
lao,1989,70.47318
lao,1990,89.10256
lao,1991,89.30818
lao,1992,89.82036
lao,1993,89.88095
lao,1994,90.34091
lao,1995,90.55556
lao,1996,89.83051
lao,1997,90.55556
lao,1998,89.28571
lao,1999,88.75
lao,2000,89.41176
lao,2001,89.77273
lao,2002,90.21739
lao,2003,89.47368
lao,2004,90.29126
lao,2005,90.29126
lao,2006,90.04975
lao,2007,90.99099
lao,2008,90.27778
lbn,1970,67.92068
lbn,1971,74.22781
lbn,1972,76.26883
lbn,1973,75.41396
lbn,1974,65.78607
lbn,1975,55.80064
lbn,1976,61.73006
lbn,1977,61.67027
lbn,1978,62.74296
lbn,1979,62.74905
lbn,1980,61.11838
lbn,1981,62.36821
lbn,1982,67.09874
lbn,1983,62.15696
lbn,1984,62.81848
lbn,1985,58.04656
lbn,1986,58.70696
lbn,1987,58.59221
lbn,1988,63.4723
lbn,1989,63.95713
lbn,1990,80.55556
lbn,1991,78.94737
lbn,1992,80
lbn,1993,79.54545
lbn,1994,73.17073
lbn,1995,79.59184
lbn,1996,77.55102
lbn,1997,78
lbn,1998,78.84615
lbn,1999,80.39216
lbn,2000,79.24528
lbn,2001,80.35714
lbn,2002,78.43137
lbn,2003,79.62963
lbn,2004,78.94737
lbn,2005,78
lbn,2006,75
lbn,2007,76.47059
lbn,2008,76
lbr,1970,59.83528
lbr,1971,59.48338
lbr,1972,59.34956
lbr,1973,59.14412
lbr,1974,58.91663
lbr,1975,59.99411
lbr,1976,58.60177
lbr,1977,55.02454
lbr,1978,53.73446
lbr,1979,52.30833
lbr,1980,52.70639
lbr,1981,54.04253
lbr,1982,54.44915
lbr,1983,55.18119
lbr,1984,55.86159
lbr,1985,55.15629
lbr,1986,53.72823
lbr,1987,54.33041
lbr,1988,52.24357
lbr,1989,53.2055
lbr,1990,29.09091
lbr,1991,28.84615
lbr,1992,29.41176
lbr,1993,29.16667
lbr,1994,30.43478
lbr,1995,31.81818
lbr,1996,28.88889
lbr,1997,29.78723
lbr,1998,28
lbr,1999,27.45098
lbr,2000,28.30189
lbr,2001,27.77778
lbr,2002,26.78571
lbr,2003,27.58621
lbr,2004,27.11864
lbr,2005,25
lbr,2006,26.5625
lbr,2007,28.35821
lbr,2008,28.98551
lby,1970,55.0159
lby,1971,60.99462
lby,1972,62.80589
lby,1973,64.44047
lby,1974,68.149
lby,1975,70.88843
lby,1976,69.47254
lby,1977,66.26119
lby,1978,63.56956
lby,1979,67.08089
lby,1980,67.90154
lby,1981,64.95018
lby,1982,57.95359
lby,1983,55.51454
lby,1984,45.10274
lby,1985,47.48563
lby,1986,48.30787
lby,1987,45.86639
lby,1988,52.45398
lby,1989,55.15847
lby,1990,77.03704
lby,1991,76.2963
lby,1992,74.21875
lby,1993,74.0458
lby,1994,72.22222
lby,1995,73.68421
lby,1996,71.53846
lby,1997,69.23077
lby,1998,69.50355
lby,1999,70.66667
lby,2000,65.69343
lby,2001,64.44444
lby,2002,65.06849
lby,2003,65.10067
lby,2004,66.04938
lby,2005,66.66667
lby,2006,68.15642
lby,2007,68.4492
lby,2008,67.72487
lca,1970,83.73554
lca,1971,83.12471
lca,1972,82.87141
lca,1973,83.73443
lca,1974,82.94541
lca,1975,82.31446
lca,1976,81.87134
lca,1977,83.59304
lca,1978,76.71497
lca,1979,79.38888
lca,1980,73.02913
lca,1981,76.14228
lca,1982,78.03647
lca,1983,76.28562
lca,1984,77.62951
lca,1985,78.9422
lca,1986,78.53501
lca,1987,78.5408
lca,1988,74.72872
lca,1989,79.03798
lca,1990,100
lca,1991,75
lca,1992,75
lca,1993,75
lca,1994,80
lca,1995,85.71429
lca,1996,87.5
lca,1997,87.5
lca,1998,75
lca,1999,50
lca,2000,50
lca,2001,50
lca,2002,50
lca,2003,50
lca,2004,50
lca,2005,50
lca,2006,50
lca,2007,33.33333
lca,2008,33.33333
lie,1990,0
lie,1991,0
lie,1992,0
lie,1993,0
lie,1994,0
lie,1995,0
lie,1996,0
lie,1997,0
lie,1998,0
lie,1999,0
lie,2000,0
lie,2001,0
lie,2002,0
lie,2003,0
lie,2004,0
lie,2005,0
lie,2006,0
lie,2007,0
lie,2008,0
lka,1970,67.25489
lka,1971,68.47263
lka,1972,66.68104
lka,1973,67.01086
lka,1974,70.44447
lka,1975,65.21989
lka,1976,67.91586
lka,1977,68.63958
lka,1978,69.35111
lka,1979,68.98469
lka,1980,70.40317
lka,1981,66.54837
lka,1982,62.87455
lka,1983,65.13219
lka,1984,66.44838
lka,1985,71.19527
lka,1986,71.1538
lka,1987,71.40745
lka,1988,71.1729
lka,1989,71.6232
lka,1990,73.33333
lka,1991,71.62162
lka,1992,70.81545
lka,1993,71.13821
lka,1994,70.54264
lka,1995,70.8
lka,1996,70.41667
lka,1997,70.95436
lka,1998,71.30802
lka,1999,73.4127
lka,2000,73.06122
lka,2001,72.95082
lka,2002,75.18797
lka,2003,72.46964
lka,2004,73.22835
lka,2005,74.63235
lka,2006,73.8806
lka,2007,72.58687
lka,2008,75.59322
lso,1970,79.91683
lso,1971,85.87516
lso,1972,84.81747
lso,1973,83.86238
lso,1974,85.49404
lso,1975,83.99071
lso,1976,84.72474
lso,1977,81.46821
lso,1978,80.96929
lso,1979,78.04592
lso,1980,81.64375
lso,1981,83.14214
lso,1982,82.04308
lso,1983,81.057
lso,1984,83.8257
lso,1985,84.05036
lso,1986,84.44607
lso,1987,83.15521
lso,1988,86.56052
lso,1989,84.57757
lso,1990,87.69231
lso,1991,88.88889
lso,1992,88.4058
lso,1993,88.23529
lso,1994,88.0597
lso,1995,88.88889
lso,1996,87.30159
lso,1997,87.09677
lso,1998,84.74576
lso,1999,88.60759
lso,2000,88.15789
lso,2001,86.66667
lso,2002,85.07463
lso,2003,85.50725
lso,2004,84.84848
lso,2005,86.30137
lso,2006,84.93151
lso,2007,83.11688
lso,2008,79.45205
ltu,1970,51.27014
ltu,1971,52.06342
ltu,1972,51.84992
ltu,1973,50.74226
ltu,1974,50.22117
ltu,1975,51.44236
ltu,1976,51.00966
ltu,1977,50.68889
ltu,1978,50.98861
ltu,1979,50.90847
ltu,1980,51.86309
ltu,1981,52.25235
ltu,1982,54.41364
ltu,1983,55.83026
ltu,1984,54.21201
ltu,1985,55.08673
ltu,1986,55.84562
ltu,1987,56.50818
ltu,1988,57.03594
ltu,1989,57.42846
ltu,1990,76.27986
ltu,1991,74.95528
ltu,1992,77.80083
ltu,1993,74.40758
ltu,1994,76.17801
ltu,1995,74.05405
ltu,1996,71.98068
ltu,1997,70.51887
ltu,1998,65.92428
ltu,1999,64.95536
ltu,2000,62.04691
ltu,2001,59.2827
ltu,2002,58.51703
ltu,2003,57.76031
ltu,2004,55.82707
ltu,2005,53.32136
ltu,2006,53.26087
ltu,2007,48.48967
ltu,2008,49.58264
lux,1970,62.05905
lux,1971,62.28487
lux,1972,61.2457
lux,1973,59.7465
lux,1974,61.82245
lux,1975,63.73936
lux,1976,63.31574
lux,1977,62.79724
lux,1978,60.59979
lux,1979,62.70306
lux,1980,63.87797
lux,1981,64.31942
lux,1982,67.4051
lux,1983,67.50734
lux,1984,68.44668
lux,1985,67.0332
lux,1986,67.62941
lux,1987,67.56249
lux,1988,66.72423
lux,1989,64.3618
lux,1990,78.57143
lux,1991,78.57143
lux,1992,78.57143
lux,1993,78.57143
lux,1994,75.86207
lux,1995,75.86207
lux,1996,75.86207
lux,1997,75.86207
lux,1998,75.86207
lux,1999,73.33333
lux,2000,66.66667
lux,2001,66.66667
lux,2002,72.41379
lux,2003,75
lux,2004,76.66667
lux,2005,75.86207
lux,2006,72.41379
lux,2007,72.41379
lux,2008,73.33333
lva,1970,79.17105
lva,1971,79.95325
lva,1972,78.96937
lva,1973,77.90765
lva,1974,77.1821
lva,1975,78.62114
lva,1976,78.19862
lva,1977,77.85264
lva,1978,77.6352
lva,1979,77.30914
lva,1980,77.37848
lva,1981,76.99266
lva,1982,76.98681
lva,1983,77.54635
lva,1984,77.74273
lva,1985,78.01024
lva,1986,77.96915
lva,1987,78.25976
lva,1988,78.10907
lva,1989,77.41291
lva,1990,90.98039
lva,1991,90.08264
lva,1992,91.59664
lva,1993,91.133
lva,1994,90.41916
lva,1995,89.3617
lva,1996,89.51049
lva,1997,89.58333
lva,1998,89.86486
lva,1999,90.41096
lva,2000,90.14085
lva,2001,90.66667
lva,2002,90.60403
lva,2003,89.51049
lva,2004,89.54248
lva,2005,89.74359
lva,2006,89.24051
lva,2007,89.63415
lva,2008,89.88095
mac,1970,0
mac,1971,0
mac,1972,0
mac,1973,0
mac,1974,0
mac,1975,0
mac,1976,0
mac,1977,0
mac,1978,0
mac,1979,0
mac,1980,0
mac,1981,0
mac,1982,0
mac,1983,0
mac,1984,0
mac,1985,0
mac,1986,0
mac,1987,0
mac,1988,0
mac,1989,0
mar,1970,89.42298
mar,1971,89.29581
mar,1972,88.90078
mar,1973,88.13421
mar,1974,87.96526
mar,1975,87.02599
mar,1976,87.17739
mar,1977,85.47962
mar,1978,85.82775
mar,1979,85.4497
mar,1980,85.64556
mar,1981,84.42702
mar,1982,80.7799
mar,1983,81.46714
mar,1984,80.63668
mar,1985,81.43933
mar,1986,82.55513
mar,1987,82.38503
mar,1988,79.84703
mar,1989,78.89213
mar,1990,88.32565
mar,1991,87.89308
mar,1992,86.64384
mar,1993,85.71429
mar,1994,82.38095
mar,1995,81.22867
mar,1996,82.87037
mar,1997,82.80061
mar,1998,83.23442
mar,1999,83.73752
mar,2000,83.85269
mar,2001,83.68201
mar,2002,84.09091
mar,2003,83.88815
mar,2004,84.21053
mar,2005,84.70012
mar,2006,85.06418
mar,2007,83.68618
mar,2008,83.53808
mda,1970,80.18365
mda,1971,81.07949
mda,1972,81.09624
mda,1973,81.34139
mda,1974,81.23894
mda,1975,81.08987
mda,1976,80.7182
mda,1977,80.99461
mda,1978,80.77892
mda,1979,80.47458
mda,1980,80.80004
mda,1981,81.09719
mda,1982,81.4832
mda,1983,82.18902
mda,1984,81.99732
mda,1985,82.12355
mda,1986,82.0089
mda,1987,82.04395
mda,1988,79.90653
mda,1989,78.83077
mda,1990,87.61468
mda,1991,87.7451
mda,1992,88.05031
mda,1993,88.66667
mda,1994,89.65517
mda,1995,90.47619
mda,1996,90.71429
mda,1997,88.67925
mda,1998,86.66667
mda,1999,86.74699
mda,2000,87.34177
mda,2001,88.54167
mda,2002,87.35632
mda,2003,85.71429
mda,2004,85.39326
mda,2005,83.90805
mda,2006,84.33735
mda,2007,84.14634
mda,2008,84.33735
mdg,1970,84.54563
mdg,1971,87.67768
mdg,1972,87.367
mdg,1973,86.99956
mdg,1974,87.99766
mdg,1975,86.89768
mdg,1976,87.65179
mdg,1977,86.80653
mdg,1978,87.07226
mdg,1979,85.10569
mdg,1980,86.36363
mdg,1981,87.22608
mdg,1982,86.31844
mdg,1983,86.03793
mdg,1984,87.48516
mdg,1985,87.16989
mdg,1986,87.61182
mdg,1987,85.5918
mdg,1988,87.53354
mdg,1989,86.8256
mdg,1990,96.48058
mdg,1991,96.25151
mdg,1992,96.26955
mdg,1993,96.05735
mdg,1994,95.94756
mdg,1995,95.85799
mdg,1996,95.88235
mdg,1997,95.64692
mdg,1998,95.7796
mdg,1999,95.64692
mdg,2000,95.32828
mdg,2001,95.02618
mdg,2002,94.38849
mdg,2003,94.84925
mdg,2004,94.16667
mdg,2005,95.01134
mdg,2006,94.63415
mdg,2007,94.83726
mdg,2008,94.30993
mdv,1970,19.08002
mdv,1971,20.00567
mdv,1972,21.62855
mdv,1973,18.89648
mdv,1974,18.7897
mdv,1975,21.85158
mdv,1976,18.17668
mdv,1977,19.04324
mdv,1978,17.91654
mdv,1979,18.36303
mdv,1980,17.20521
mdv,1981,15.36669
mdv,1982,15.51154
mdv,1983,14.38573
mdv,1984,12.09331
mdv,1985,11.39598
mdv,1986,10.65007
mdv,1987,11.34456
mdv,1988,10.17736
mdv,1989,11.09048
mdv,1991,0
mdv,1992,0
mdv,1993,0
mdv,1994,0
mdv,1995,0
mdv,1996,0
mdv,1997,0
mdv,1998,0
mdv,1999,0
mdv,2000,0
mdv,2001,0
mdv,2002,0
mdv,2003,0
mdv,2004,0
mdv,2005,0
mdv,2006,0
mdv,2007,0
mdv,2008,0
mex,1970,79.75076
mex,1971,79.17339
mex,1972,78.85677
mex,1973,78.53359
mex,1974,77.67643
mex,1975,77.71278
mex,1976,78.39244
mex,1977,78.03765
mex,1978,77.42897
mex,1979,76.25858
mex,1980,76.376
mex,1981,77.40073
mex,1982,75.64795
mex,1983,77.32741
mex,1984,76.98878
mex,1985,76.78016
mex,1986,75.98951
mex,1987,70.2347
mex,1988,68.492
mex,1989,68.76665
mex,1990,91.27223
mex,1991,90.43454
mex,1992,91.09357
mex,1993,90.85095
mex,1994,90.57388
mex,1995,89.22122
mex,1996,88.69541
mex,1997,89.09242
mex,1998,89.437
mex,1999,89.45205
mex,2000,90.17467
mex,2001,90.28602
mex,2002,89.78761
mex,2003,89.85673
mex,2004,89.59289
mex,2005,89.98376
mex,2006,89.52618
mex,2007,89.55466
mex,2008,89.25803
mhl,1970,0
mhl,1971,0
mhl,1972,0
mhl,1973,0
mhl,1974,0
mhl,1975,0
mhl,1976,0
mhl,1977,0
mhl,1978,0
mhl,1979,0
mhl,1980,0
mhl,1981,0
mhl,1982,0
mhl,1983,0
mhl,1984,0
mhl,1985,0
mhl,1986,0
mhl,1987,0
mhl,1988,0
mhl,1989,0
mkd,1970,84.14205
mkd,1971,84.95807
mkd,1972,84.67544
mkd,1973,83.35034
mkd,1974,83.13943
mkd,1975,83.2362
mkd,1976,83.73069
mkd,1977,82.80238
mkd,1978,82.52973
mkd,1979,82.71835
mkd,1980,82.44545
mkd,1981,79.45536
mkd,1982,81.11526
mkd,1983,79.77199
mkd,1984,82.0774
mkd,1985,79.73828
mkd,1986,78.61255
mkd,1987,78.17586
mkd,1988,79.20093
mkd,1989,76.64825
mkd,1990,89.58333
mkd,1991,86.66667
mkd,1992,77.61194
mkd,1993,74.28571
mkd,1994,80.20833
mkd,1995,75.26882
mkd,1996,76.92308
mkd,1997,77.38095
mkd,1998,77.21519
mkd,1999,76.71233
mkd,2000,77.94118
mkd,2001,77.04918
mkd,2002,77.19298
mkd,2003,78.94737
mkd,2004,81.96721
mkd,2005,83.05085
mkd,2006,83.05085
mkd,2007,82.75862
mkd,2008,82.14286
mli,1970,84.19572
mli,1971,84.67083
mli,1972,83.36879
mli,1973,81.95759
mli,1974,81.86028
mli,1975,82.38795
mli,1976,82.86016
mli,1977,82.13676
mli,1978,83.8309
mli,1979,83.88793
mli,1980,83.96026
mli,1981,85.50479
mli,1982,84.72901
mli,1983,83.77106
mli,1984,82.77284
mli,1985,81.92215
mli,1986,82.16508
mli,1987,82.12992
mli,1988,82.95457
mli,1989,82.71201
mli,1990,98.24
mli,1991,98.23151
mli,1992,98.07692
mli,1993,97.94629
mli,1994,97.96557
mli,1995,97.99383
mli,1996,97.81977
mli,1997,97.28959
mli,1998,97.05094
mli,1999,96.90977
mli,2000,96.48058
mli,2001,96.14891
mli,2002,96.125
mli,2003,96.10231
mli,2004,96.33225
mli,2005,96.30412
mli,2006,96.24217
mli,2007,96.18557
mli,2008,96.41473
mlt,1970,50.38678
mlt,1971,51.04323
mlt,1972,48.88671
mlt,1973,46.6883
mlt,1974,46.94733
mlt,1975,48.52386
mlt,1976,50.1084
mlt,1977,52.69936
mlt,1978,51.20782
mlt,1979,49.6626
mlt,1980,48.58653
mlt,1981,43.04204
mlt,1982,42.88718
mlt,1983,50.03014
mlt,1984,50.8299
mlt,1985,56.16265
mlt,1986,45.16838
mlt,1987,49.45647
mlt,1988,43.58212
mlt,1989,42.03754
mlt,1990,60
mlt,1991,60
mlt,1992,66.66667
mlt,1993,66.66667
mlt,1994,66.66667
mlt,1995,50
mlt,1996,60
mlt,1997,50
mlt,1998,50
mlt,1999,60
mlt,2000,60
mlt,2001,60
mlt,2002,60
mlt,2003,60
mlt,2004,60
mlt,2005,60
mlt,2006,50
mlt,2007,50
mlt,2008,50
mmr,1970,18.62196
mmr,1971,25.76136
mmr,1972,22.1088
mmr,1973,17.74611
mmr,1974,26.44659
mmr,1975,27.24018
mmr,1976,28.09659
mmr,1977,21.05371
mmr,1978,19.19567
mmr,1979,21.50892
mmr,1980,19.66848
mmr,1981,22.49938
mmr,1982,23.4458
mmr,1983,15.85878
mmr,1984,22.80437
mmr,1985,26.11464
mmr,1986,23.13483
mmr,1987,18.88424
mmr,1988,21.92903
mmr,1989,27.05452
mmr,1990,92.96664
mmr,1991,92.81867
mmr,1992,92.86344
mmr,1993,93.01122
mmr,1994,93.2063
mmr,1995,93.33333
mmr,1996,93.15831
mmr,1997,92.91965
mmr,1998,92.90725
mmr,1999,92.8356
mmr,2000,92.92487
mmr,2001,92.6009
mmr,2002,92.24459
mmr,2003,92.38976
mmr,2004,92.61249
mmr,2005,92.33871
mmr,2006,92.43697
mmr,2007,92.58344
mmr,2008,92.40741
mne,1990,83.33333
mne,1991,87.5
mne,1992,84.61538
mne,1993,84.61538
mne,1994,84.61538
mne,1995,86.66667
mne,1996,86.66667
mne,1997,87.5
mne,1998,86.66667
mne,1999,85.71429
mne,2000,84.61538
mne,2001,80
mne,2002,85.71429
mne,2003,84.61538
mne,2004,82.35294
mne,2005,86.66667
mne,2006,82.35294
mne,2007,82.35294
mne,2008,70.58824
mng,1970,66.97743
mng,1971,84.55589
mng,1972,75.0492
mng,1973,61.29042
mng,1974,84.90803
mng,1975,85.32628
mng,1976,85.52424
mng,1977,68.48186
mng,1978,61.76025
mng,1979,68.58349
mng,1980,61.36928
mng,1981,66.8389
mng,1982,67.50475
mng,1983,46.61097
mng,1984,67.57266
mng,1985,74.69382
mng,1986,67.39131
mng,1987,56.99378
mng,1988,67.207
mng,1989,83.2319
mng,1990,99.14842
mng,1991,99.16567
mng,1992,99.16067
mng,1993,99.15357
mng,1994,99.14321
mng,1995,99.17453
mng,1996,99.19908
mng,1997,99.34569
mng,1998,99.24242
mng,1999,99.15074
mng,2000,99.16753
mng,2001,98.96907
mng,2002,98.8806
mng,2003,98.76391
mng,2004,98.86935
mng,2005,98.80952
mng,2006,98.77778
mng,2007,98.77426
mng,2008,98.78543
mnp,1970,80.33247
mnp,1971,80.35286
mnp,1972,80.73794
mnp,1973,80.69486
mnp,1974,80.63977
mnp,1975,80.70926
mnp,1976,80.96291
mnp,1977,81.34832
mnp,1978,81.39808
mnp,1979,81.27742
mnp,1980,81.19262
mnp,1981,81.74889
mnp,1982,81.71801
mnp,1983,80.98076
mnp,1984,80.41323
mnp,1985,79.5016
mnp,1986,78.44944
mnp,1987,77.11861
mnp,1988,75.74852
mnp,1989,74.41201
moz,1970,82.41644
moz,1971,80.64532
moz,1972,80.85816
moz,1973,81.27597
moz,1974,80.98494
moz,1975,81.72683
moz,1976,81.06408
moz,1977,81.39045
moz,1978,81.48528
moz,1979,82.10193
moz,1980,81.47948
moz,1981,81.02081
moz,1982,81.36001
moz,1983,81.32929
moz,1984,80.09536
moz,1985,77.66741
moz,1986,77.63669
moz,1987,80.0494
moz,1988,76.99765
moz,1989,78.42682
moz,1990,94.50549
moz,1991,93.98315
moz,1992,93.46793
moz,1993,92.99065
moz,1994,92.51152
moz,1995,92.3516
moz,1996,92.08382
moz,1997,91.13111
moz,1998,92.07248
moz,1999,91.53754
moz,2000,90.76923
moz,2001,91.19639
moz,2002,91.25395
moz,2003,90.78675
moz,2004,89.92497
moz,2005,90.01996
moz,2006,88.99471
moz,2007,89.22156
moz,2008,89.59108
mrt,1970,96.93862
mrt,1971,96.86459
mrt,1972,96.58808
mrt,1973,96.44288
mrt,1974,95.67834
mrt,1975,95.64188
mrt,1976,95.54762
mrt,1977,95.55507
mrt,1978,95.46906
mrt,1979,95.4171
mrt,1980,94.14722
mrt,1981,94.60234
mrt,1982,94.59624
mrt,1983,93.5089
mrt,1984,92.51809
mrt,1985,93.02612
mrt,1986,93.34855
mrt,1987,93.3297
mrt,1988,93.0818
mrt,1989,93.35473
mrt,1990,98.36957
mrt,1991,98.42105
mrt,1992,98.34254
mrt,1993,98.3871
mrt,1994,98.35165
mrt,1995,98.36066
mrt,1996,97.56098
mrt,1997,97.66355
mrt,1998,96.95652
mrt,1999,96.76113
mrt,2000,97.00375
mrt,2001,96.99248
mrt,2002,96.53846
mrt,2003,96.19772
mrt,2004,96.55172
mrt,2005,96.22642
mrt,2006,96.41577
mrt,2007,96.44128
mrt,2008,95.65217
mus,1970,86.6689
mus,1971,86.87726
mus,1972,89.05166
mus,1973,87.35484
mus,1974,83.03497
mus,1975,79.5127
mus,1976,73.43014
mus,1977,74.27226
mus,1978,71.69754
mus,1979,70.43954
mus,1980,69.54986
mus,1981,69.48128
mus,1982,70.40403
mus,1983,68.89967
mus,1984,70.42241
mus,1985,69.99603
mus,1986,65.89648
mus,1987,68.37309
mus,1988,65.19546
mus,1989,68.3687
mus,1990,54.54545
mus,1991,52.17391
mus,1992,52.17391
mus,1993,47.82609
mus,1994,52
mus,1995,52
mus,1996,53.84615
mus,1997,50
mus,1998,48.14815
mus,1999,50
mus,2000,48.27586
mus,2001,50
mus,2002,50
mus,2003,44.44444
mus,2004,46.15385
mus,2005,46.15385
mus,2006,44
mus,2007,46.15385
mus,2008,44
mwi,1970,86.23554
mwi,1971,83.27649
mwi,1972,83.83366
mwi,1973,84.90205
mwi,1974,84.11722
mwi,1975,84.43128
mwi,1976,84.20181
mwi,1977,85.35504
mwi,1978,85.76731
mwi,1979,86.43363
mwi,1980,86.02935
mwi,1981,85.84662
mwi,1982,86.13252
mwi,1983,86.21996
mwi,1984,85.68736
mwi,1985,85.54864
mwi,1986,85.45881
mwi,1987,86.49713
mwi,1988,84.03512
mwi,1989,84.34302
mwi,1990,75.64103
mwi,1991,77.24551
mwi,1992,77.84431
mwi,1993,78.23529
mwi,1994,72.9927
mwi,1995,75.64103
mwi,1996,76.64671
mwi,1997,76.33136
mwi,1998,76.70455
mwi,1999,75.86207
mwi,2000,76.50273
mwi,2001,73.37278
mwi,2002,76.5
mwi,2003,77.25118
mwi,2004,76.38889
mwi,2005,76.36364
mwi,2006,77.82427
mwi,2007,79.45736
mwi,2008,81.42857
mys,1970,63.25532
mys,1971,71.2386
mys,1972,67.11991
mys,1973,61.17386
mys,1974,70.72586
mys,1975,71.20703
mys,1976,71.55683
mys,1977,64.09609
mys,1978,61.0646
mys,1979,64.0335
mys,1980,60.98231
mys,1981,62.98697
mys,1982,63.31929
mys,1983,53.25407
mys,1984,63.41283
mys,1985,66.25584
mys,1986,62.83835
mys,1987,57.38852
mys,1988,60.86408
mys,1989,67.5698
mys,1990,88.62629
mys,1991,87.95732
mys,1992,88.11594
mys,1993,88.01712
mys,1994,87.80142
mys,1995,87.46479
mys,1996,85.81662
mys,1997,85.97169
mys,1998,85.54217
mys,1999,83.89095
mys,2000,82.92683
mys,2001,83.27273
mys,2002,84.58943
mys,2003,85.99585
mys,2004,87.02439
mys,2005,87.58231
mys,2006,87.46492
mys,2007,87.63538
mys,2008,88.16014
nam,1970,95.03844
nam,1971,96.8844
nam,1972,96.67635
nam,1973,96.44677
nam,1974,97.01336
nam,1975,95.56645
nam,1976,95.91939
nam,1977,95.82814
nam,1978,95.66622
nam,1979,94.93971
nam,1980,95.35437
nam,1981,95.37738
nam,1982,94.62861
nam,1983,94.52706
nam,1984,95.34514
nam,1985,95.22922
nam,1986,93.1623
nam,1987,92.31247
nam,1988,93.19831
nam,1989,93.4356
nam,1990,97.70115
nam,1991,97.74648
nam,1992,97.70115
nam,1993,97.64012
nam,1994,97.92899
nam,1995,97.61905
nam,1996,97.21362
nam,1997,97.411
nam,1998,97.34513
nam,1999,97.32938
nam,2000,97.3262
nam,2001,97.15909
nam,2002,96.33333
nam,2003,96.61538
nam,2004,96.53179
nam,2005,96.30682
nam,2006,97.24771
nam,2007,96.74185
nam,2008,95.66667
ncl,1970,89.0543
ncl,1971,88.93097
ncl,1972,82.6777
ncl,1973,78.16504
ncl,1974,81.54657
ncl,1975,81.37348
ncl,1976,80.92731
ncl,1977,74.32373
ncl,1978,81.85241
ncl,1979,80.41367
ncl,1980,72.50299
ncl,1981,73.26841
ncl,1982,76.97541
ncl,1983,82.10797
ncl,1984,82.44453
ncl,1985,82.75977
ncl,1986,82.3551
ncl,1987,83.60992
ncl,1988,83.412
ncl,1989,80.99378
ner,1970,95.01216
ner,1971,94.9649
ner,1972,94.90403
ner,1973,91.94849
ner,1974,91.85989
ner,1975,91.99441
ner,1976,92.03777
ner,1977,92.29843
ner,1978,92.5576
ner,1979,92.5456
ner,1980,92.50362
ner,1981,92.51003
ner,1982,92.34855
ner,1983,92.39521
ner,1984,88.76874
ner,1985,86.80824
ner,1986,86.69212
ner,1987,86.19177
ner,1988,86.52902
ner,1989,86.5786
ner,1990,95.95687
ner,1991,95.34884
ner,1992,94.60784
ner,1993,94.11765
ner,1994,93.65079
ner,1995,93.31897
ner,1996,92.98969
ner,1997,92.57028
ner,1998,92.64151
ner,1999,92.25225
ner,2000,92.04152
ner,2001,92.11823
ner,2002,91.95584
ner,2003,91.81818
ner,2004,91.80088
ner,2005,91.79416
ner,2006,91.85581
ner,2007,91.83673
ner,2008,91.86893
nga,1970,81.75484
nga,1971,81.77213
nga,1972,81.98744
nga,1973,81.71226
nga,1974,80.99448
nga,1975,81.80327
nga,1976,82.01975
nga,1977,82.42979
nga,1978,81.95501
nga,1979,82.12764
nga,1980,82.33911
nga,1981,82.54187
nga,1982,82.44043
nga,1983,82.67112
nga,1984,82.59665
nga,1985,82.39582
nga,1986,82.11004
nga,1987,81.33399
nga,1988,79.87852
nga,1989,79.60645
nga,1990,81.38272
nga,1991,81.22271
nga,1992,81.11588
nga,1993,81.25868
nga,1994,80.89837
nga,1995,80.42304
nga,1996,80.53749
nga,1997,80.49705
nga,1998,81.15885
nga,1999,80.81871
nga,2000,80.53846
nga,2001,79.93921
nga,2002,79.34783
nga,2003,79.44026
nga,2004,78.78788
nga,2005,79.54922
nga,2006,79.30116
nga,2007,78.73641
nga,2008,78.92452
nic,1970,93.75051
nic,1971,93.45143
nic,1972,93.30157
nic,1973,93.21008
nic,1974,92.7136
nic,1975,92.66507
nic,1976,92.45478
nic,1977,92.14087
nic,1978,92.42413
nic,1979,92.84494
nic,1980,92.13363
nic,1981,91.78213
nic,1982,91.83164
nic,1983,91.87375
nic,1984,91.8004
nic,1985,91.90049
nic,1986,91.41733
nic,1987,90.87388
nic,1988,91.50289
nic,1989,91.79404
nic,1990,92.05607
nic,1991,89.88764
nic,1992,90.625
nic,1993,91.30435
nic,1994,90.54726
nic,1995,89.94709
nic,1996,89.07104
nic,1997,89.0625
