geo,time,sp_pop_totl_fe_in
gum,1962,29451
gum,1963,30304
gum,1964,31173
gum,1965,32075
gum,1966,33018
gum,1967,34005
gum,1968,35014
gum,1969,36061
gum,1970,37135
gum,1971,38233
gum,1972,39351
gum,1973,40508
gum,1974,41717
gum,1975,42994
gum,1976,44345
gum,1977,45760
gum,1978,47188
gum,1979,48555
gum,1980,49838
gum,1981,50995
gum,1982,52065
gum,1983,53073
gum,1984,54056
gum,1985,55068
gum,1986,56084
gum,1987,57117
gum,1988,58214
gum,1989,59455
gum,1990,60873
gum,1991,62493
gum,1992,64281
gum,1993,66144
gum,1994,67993
gum,1995,69705
gum,1996,71273
gum,1997,72699
gum,1998,73957
gum,1999,75034
gum,2000,75896
gum,2001,76550
gum,2002,77000
gum,2003,77292
gum,2004,77485
gum,2005,77658
gum,2006,77810
gum,2007,77952
gum,2008,78095
gum,2009,78254
gum,2010,78416
gum,2011,78597
gum,2012,78815
gum,2013,79087
gum,2014,79451
gum,2015,79934
gum,2016,80538
gum,2017,81252
gum,2018,82047
gum,2019,82858
gum,2020,83643
guy,1960,285359
guy,1961,293675
guy,1962,301725
guy,1963,309446
guy,1964,316763
guy,1965,323624
guy,1966,330002
guy,1967,335888
guy,1968,341326
guy,1969,346385
guy,1970,351101
guy,1971,355455
guy,1972,359434
guy,1973,363179
guy,1974,366895
guy,1975,370684
guy,1976,374649
guy,1977,378706
guy,1978,382488
guy,1979,385512
guy,1980,387441
guy,1981,388208
guy,1982,387958
guy,1983,386916
guy,1984,385409
guy,1985,383710
guy,1986,381782
guy,1987,379647
guy,1988,377744
guy,1989,376601
guy,1990,376574
guy,1991,377935
guy,1992,380472
guy,1993,383421
guy,1994,385690
guy,1995,386515
guy,1996,385614
guy,1997,383296
guy,1998,380145
guy,1999,377050
guy,2000,374624
guy,2001,373068
guy,2002,372163
guy,2003,371852
guy,2004,371948
guy,2005,372284
guy,2006,372888
guy,2007,373823
guy,2008,374966
guy,2009,376211
guy,2010,377477
guy,2011,378715
guy,2012,379930
guy,2013,381144
guy,2014,382395
guy,2015,383716
guy,2016,385101
guy,2017,386540
guy,2018,388008
guy,2019,389504
guy,2020,391010
hkg,1960,1490570
hkg,1961,1534221
hkg,1962,1599134
hkg,1963,1653840
hkg,1964,1693906
hkg,1965,1739943
hkg,1966,1757595
hkg,1967,1805725
hkg,1968,1848532
hkg,1969,1883113
hkg,1970,1934867
hkg,1971,1983582
hkg,1972,2029301
hkg,1973,2093351
hkg,1974,2162180
hkg,1975,2198930
hkg,1976,2214974
hkg,1977,2230079
hkg,1978,2252341
hkg,1979,2363322
hkg,1980,2418548
hkg,1981,2475124
hkg,1982,2519470
hkg,1983,2568162
hkg,1984,2605045
hkg,1985,2643840
hkg,1986,2686394
hkg,1987,2722360
hkg,1988,2753468
hkg,1989,2789857
hkg,1990,2806324
hkg,1991,2836816
hkg,1992,2867478
hkg,1993,2924101
hkg,1994,2998587
hkg,1995,3067829
hkg,1996,3218071
hkg,1997,3257081
hkg,1998,3297367
hkg,1999,3342651
hkg,2000,3386423
hkg,2001,3426269
hkg,2002,3456918
hkg,2003,3465906
hkg,2004,3509015
hkg,2005,3540102
hkg,2006,3578263
hkg,2007,3624088
hkg,2008,3660041
hkg,2009,3681158
hkg,2010,3720452
hkg,2011,3756506
hkg,2012,3808024
hkg,2013,3832276
hkg,2014,3867733
hkg,2015,3909083
hkg,2016,3941508
hkg,2017,3978989
hkg,2018,4018506
hkg,2019,4056162
hkg,2020,4049102
hnd,1960,1015974
hnd,1961,1045363
hnd,1962,1075522
hnd,1963,1106636
hnd,1964,1138949
hnd,1965,1172645
hnd,1966,1207837
hnd,1967,1244498
hnd,1968,1282546
hnd,1969,1321866
hnd,1970,1362353
hnd,1971,1404013
hnd,1972,1446918
hnd,1973,1491251
hnd,1974,1537237
hnd,1975,1585039
hnd,1976,1634715
hnd,1977,1686228
hnd,1978,1739489
hnd,1979,1794350
hnd,1980,1850716
hnd,1981,1908574
hnd,1982,1967944
hnd,1983,2028785
hnd,1984,2091041
hnd,1985,2154678
hnd,1986,2219712
hnd,1987,2286167
hnd,1988,2354044
hnd,1989,2423335
hnd,1990,2494078
hnd,1991,2566138
hnd,1992,2639564
hnd,1993,2714777
hnd,1994,2792334
hnd,1995,2872565
hnd,1996,2955601
hnd,1997,3041102
hnd,1998,3128413
hnd,1999,3216618
hnd,2000,3305010
hnd,2001,3393288
hnd,2002,3481411
hnd,2003,3569279
hnd,2004,3656850
hnd,2005,3744050
hnd,2006,3830839
hnd,2007,3917032
hnd,2008,4002312
hnd,2009,4086319
hnd,2010,4168823
hnd,2011,4249670
hnd,2012,4329000
hnd,2013,4407287
hnd,2014,4485195
hnd,2015,4563218
hnd,2016,4641497
hnd,2017,4719923
hnd,2018,4798492
hnd,2019,4877121
hnd,2020,4955728
hrv,1960,2151975
hrv,1961,2164165
hrv,1962,2177199
hrv,1963,2189834
hrv,1964,2201685
hrv,1965,2214316
hrv,1966,2228259
hrv,1967,2241626
hrv,1968,2254710
hrv,1969,2267302
hrv,1970,2277223
hrv,1971,2286166
hrv,1972,2295221
hrv,1973,2304495
hrv,1974,2314426
hrv,1975,2325110
hrv,1976,2337331
hrv,1977,2349684
hrv,1978,2361139
hrv,1979,2368677
hrv,1980,2371790
hrv,1981,2378452
hrv,1982,2390848
hrv,1983,2403818
hrv,1984,2415465
hrv,1985,2426216
hrv,1986,2435886
hrv,1987,2444259
hrv,1988,2451027
hrv,1989,2456288
hrv,1990,2461069
hrv,1991,2415724
hrv,1992,2358048
hrv,1993,2371861
hrv,1994,2399955
hrv,1995,2385254
hrv,1996,2354873
hrv,1997,2345823
hrv,1998,2346822
hrv,1999,2338795
hrv,2000,2317290
hrv,2001,2230499
hrv,2002,2231847
hrv,2003,2232061
hrv,2004,2232132
hrv,2005,2234538
hrv,2006,2234730
hrv,2007,2233971
hrv,2008,2233583
hrv,2009,2231322
hrv,2010,2226588
hrv,2011,2219546
hrv,2012,2213678
hrv,2013,2208465
hrv,2014,2200161
hrv,2015,2182274
hrv,2016,2166691
hrv,2017,2139934
hrv,2018,2119654
hrv,2019,2106578
hrv,2020,2096153
hti,1960,1968721
hti,1961,2006694
hti,1962,2045562
hti,1963,2085258
hti,1964,2125685
hti,1965,2166768
hti,1966,2208614
hti,1967,2251194
hti,1968,2294086
hti,1969,2336766
hti,1970,2378941
hti,1971,2420445
hti,1972,2461671
hti,1973,2503524
hti,1974,2547231
hti,1975,2593743
hti,1976,2643227
hti,1977,2695565
hti,1978,2751038
hti,1979,2809879
hti,1980,2872151
hti,1981,2938063
hti,1982,3007324
hti,1983,3078852
hti,1984,3151173
hti,1985,3223200
hti,1986,3294493
hti,1987,3365199
hti,1988,3435512
hti,1989,3505874
hti,1990,3576596
hti,1991,3647645
hti,1992,3718836
hti,1993,3790201
hti,1994,3861779
hti,1995,3933594
hti,1996,4005673
hti,1997,4078014
hti,1998,4150591
hti,1999,4223357
hti,2000,4296267
hti,2001,4369302
hti,2002,4442475
hti,2003,4515915
hti,2004,4589794
hti,2005,4664202
hti,2006,4739173
hti,2007,4814610
hti,2008,4890335
hti,2009,4966143
hti,2010,5041823
hti,2011,5117317
hti,2012,5192578
hti,2013,5267506
hti,2014,5342001
hti,2015,5415970
hti,2016,5489355
hti,2017,5562083
hti,2018,5634138
hti,2019,5705483
hti,2020,5776088
hun,1960,5169920
hun,1961,5192672
hun,1962,5206721
hun,1963,5216238
hun,1964,5228434
hun,1965,5239218
hun,1966,5252032
hun,1967,5269058
hun,1968,5287270
hun,1969,5307915
hun,1970,5327153
hun,1971,5342136
hun,1972,5358473
hun,1973,5376529
hun,1974,5401262
hun,1975,5433455
hun,1976,5463222
hun,1977,5488092
hun,1978,5506621
hun,1979,5516996
hun,1980,5522322
hun,1981,5525974
hun,1982,5527321
hun,1983,5524466
hun,1984,5518961
hun,1985,5514025
hun,1986,5509049
hun,1987,5503722
hun,1988,5498977
hun,1989,5443301
hun,1990,5391730
hun,1991,5396397
hun,1992,5399663
hun,1993,5399057
hun,1994,5397098
hun,1995,5394672
hun,1996,5390086
hun,1997,5383549
hun,1998,5375003
hun,1999,5363497
hun,2000,5353038
hun,2001,5343996
hun,2002,5331733
hun,2003,5319049
hun,2004,5309383
hun,2005,5300395
hun,2006,5293164
hun,2007,5285470
hun,2008,5276249
hun,2009,5267700
hun,2010,5255083
hun,2011,5239155
hun,2012,5210802
hun,2013,5194900
hun,2014,5179290
hun,2015,5165373
hun,2016,5148625
hun,2017,5133501
hun,2018,5125566
hun,2019,5121750
hun,2020,5109117
idn,1960,44149134
idn,1961,45314591
idn,1962,46515373
idn,1963,47754029
idn,1964,49034843
idn,1965,50360385
idn,1966,51730378
idn,1967,53141685
idn,1968,54590307
idn,1969,56070980
idn,1970,57579308
idn,1971,59113484
idn,1972,60672485
idn,1973,62253779
idn,1974,63854773
idn,1975,65473388
idn,1976,67104492
idn,1977,68746528
idn,1978,70404879
idn,1979,72087687
idn,1980,73798695
idn,1981,75542702
idn,1982,77311823
idn,1983,79081881
idn,1984,80820509
idn,1985,82505545
idn,1986,84123860
idn,1987,85684161
idn,1988,87212790
idn,1989,88748237
idn,1990,90317033
idn,1991,91929575
idn,1992,93573572
idn,1993,95225398
idn,1994,96850504
idn,1995,98424427
idn,1996,99940759
idn,1997,101409092
idn,1998,102840636
idn,1999,104252992
idn,2000,105659995
idn,2001,107066152
idn,2002,108470613
idn,2003,109875997
idn,2004,111283965
idn,2005,112697081
idn,2006,114113394
idn,2007,115537042
idn,2008,116983222
idn,2009,118471487
idn,2010,120013721
idn,2011,121616719
idn,2012,123270656
idn,2013,124949892
idn,2014,126618711
idn,2015,128250415
idn,2016,129835522
idn,2017,131378183
idn,2018,132882052
idn,2019,134355806
idn,2020,135805760
ind,1960,218042936
ind,1961,222328744
ind,1962,226780736
ind,1963,231387194
ind,1964,236130821
ind,1965,241002419
ind,1966,245993503
ind,1967,251117415
ind,1968,256412988
ind,1969,261932710
ind,1970,267712747
ind,1971,273769666
ind,1972,280088829
ind,1973,286636581
ind,1974,293362996
ind,1975,300231625
ind,1976,307224284
ind,1977,314349661
ind,1978,321629374
ind,1979,329097301
ind,1980,336773402
ind,1981,344660922
ind,1982,352736215
ind,1983,360959428
ind,1984,369276873
ind,1985,377646920
ind,1986,386054080
ind,1987,394498850
ind,1988,402975463
ind,1989,411482898
ind,1990,420020420
ind,1991,428576053
ind,1992,437144412
ind,1993,445740103
ind,1994,454384941
ind,1995,463091988
ind,1996,471862701
ind,1997,480682702
ind,1998,489529547
ind,1999,498372774
ind,2000,507187684
ind,2001,515957249
ind,2002,524676537
ind,2003,533346647
ind,2004,541973982
ind,2005,550557711
ind,2006,559099816
ind,2007,567579951
ind,2008,575948779
ind,2009,584142641
ind,2010,592116982
ind,2011,599851346
ind,2012,607359892
ind,2013,614676458
ind,2014,621852998
ind,2015,628929060
ind,2016,635912563
ind,2017,642796257
ind,2018,649586703
ind,2019,656288184
ind,2020,662903415
irl,1960,1406677
irl,1961,1405562
irl,1962,1411889
irl,1963,1420376
irl,1964,1427392
irl,1965,1432848
irl,1966,1438732
irl,1967,1445708
irl,1968,1452396
irl,1969,1461001
irl,1970,1473222
irl,1971,1490423
irl,1972,1512548
irl,1973,1536770
irl,1974,1562193
irl,1975,1587876
irl,1976,1611795
irl,1977,1633588
irl,1978,1656878
irl,1979,1679319
irl,1980,1699333
irl,1981,1720308
irl,1982,1737955
irl,1983,1751880
irl,1984,1764483
irl,1985,1769073
irl,1986,1771680
irl,1987,1773695
irl,1988,1767916
irl,1989,1762576
irl,1990,1765516
irl,1991,1776910
irl,1992,1790022
irl,1993,1799685
irl,1994,1807272
irl,1995,1816850
irl,1996,1831441
irl,1997,1849931
irl,1998,1869087
irl,1999,1889591
irl,2000,1913728
irl,2001,1942601
irl,2002,1973324
irl,2003,2003466
irl,2004,2038846
irl,2005,2083266
irl,2006,2140952
irl,2007,2205554
irl,2008,2253499
irl,2009,2279251
irl,2010,2294319
irl,2011,2306846
irl,2012,2319082
irl,2013,2333444
irl,2014,2352024
irl,2015,2374896
irl,2016,2401335
irl,2017,2426140
irl,2018,2454369
irl,2019,2486201
irl,2020,2510556
irn,1960,10664384
irn,1961,10939058
irn,1962,11222617
irn,1963,11515446
irn,1964,11818046
irn,1965,12130878
irn,1966,12455350
irn,1967,12791980
irn,1968,13139565
irn,1969,13496228
irn,1970,13861424
irn,1971,14237029
irn,1972,14626439
irn,1973,15032744
irn,1974,15459697
irn,1975,15911620
irn,1976,16385849
irn,1977,16886077
irn,1978,17430330
irn,1979,18041970
irn,1980,18735757
irn,1981,19514428
irn,1982,20366744
irn,1983,21275281
irn,1984,22215291
irn,1985,23164868
irn,1986,24121820
irn,1987,25079429
irn,1988,26005907
irn,1989,26862249
irn,1990,27621609
irn,1991,28269191
irn,1992,28813685
irn,1993,29281640
irn,1994,29713135
irn,1995,30138465
irn,1996,30566360
irn,1997,30991517
irn,1998,31413800
irn,1999,31829262
irn,2000,32235845
irn,2001,32635113
irn,2002,33032452
irn,2003,33433618
irn,2004,33845529
irn,2005,34272736
irn,2006,34720281
irn,2007,35186535
irn,2008,35661229
irn,2009,36129675
irn,2010,36582329
irn,2011,37012837
irn,2012,37427003
irn,2013,37841907
irn,2014,38281566
irn,2015,38762065
irn,2016,39289457
irn,2017,39854902
irn,2018,40441309
irn,2019,41024003
irn,2020,41584547
irq,1960,3623127
irq,1961,3710326
irq,1962,3803876
irq,1963,3905083
irq,1964,4015389
irq,1965,4135687
irq,1966,4266752
irq,1967,4408172
irq,1968,4558070
irq,1969,4713730
irq,1970,4873130
irq,1971,5035495
irq,1972,5201136
irq,1973,5370520
irq,1974,5544501
irq,1975,5723621
irq,1976,5907549
irq,1977,6095560
irq,1978,6287381
irq,1979,6482661
irq,1980,6680936
irq,1981,6883346
irq,1982,7089494
irq,1983,7295686
irq,1984,7497017
irq,1985,7690625
irq,1986,7874679
irq,1987,8052160
irq,1988,8231059
irq,1989,8422326
irq,1990,8633975
irq,1991,8868358
irq,1992,9123531
irq,1993,9397697
irq,1994,9687407
irq,1995,9989649
irq,1996,10303641
irq,1997,10628923
irq,1998,10962936
irq,1999,11302612
irq,2000,11645105
irq,2001,11993807
irq,2002,12348005
irq,2003,12696366
irq,2004,13023971
irq,2005,13322742
irq,2006,13582225
irq,2007,13811949
irq,2008,14047922
irq,2009,14339392
irq,2010,14719558
irq,2011,15204594
irq,2012,15778329
irq,2013,16401828
irq,2014,17018736
irq,2015,17588528
irq,2016,18097667
irq,2017,18558853
irq,2018,18989537
irq,2019,19417975
irq,2020,19864725
isl,1960,86862
isl,1961,88554
isl,1962,90200
isl,1963,91813
isl,1964,93460
isl,1965,95095
isl,1966,96709
isl,1967,98282
isl,1968,99622
isl,1969,100548
isl,1970,101075
isl,1971,101903
isl,1972,103409
isl,1973,104994
isl,1974,106449
isl,1975,107846
isl,1976,108966
isl,1977,109823
isl,1978,110741
isl,1979,111886
isl,1980,113134
isl,1981,114500
isl,1982,116098
isl,1983,117706
isl,1984,119019
isl,1985,120010
isl,1986,120942
isl,1987,122314
isl,1988,124282
isl,1989,125860
isl,1990,126878
isl,1991,128382
isl,1992,130026
isl,1993,131382
isl,1994,132554
isl,1995,133321
isl,1996,134111
isl,1997,135285
isl,1998,136821
isl,1999,138548
isl,2000,140483
isl,2001,142368
isl,2002,143616
isl,2003,144563
isl,2004,145744
isl,2005,147947
isl,2006,151293
isl,2007,154970
isl,2008,157686
isl,2009,158089
isl,2010,157818
isl,2011,158355
isl,2012,159343
isl,2013,161042
isl,2014,163018
isl,2015,164840
isl,2016,167175
isl,2017,171121
isl,2018,175696
isl,2019,179525
isl,2020,182394
isr,1960,1041376
isr,1961,1077287
isr,1962,1131772
isr,1963,1175528
isr,1964,1224084
isr,1965,1268377
isr,1966,1301378
isr,1967,1358847
isr,1968,1387554
isr,1969,1424501
isr,1970,1473403
isr,1971,1521952
isr,1972,1563071
isr,1973,1629884
isr,1974,1681418
isr,1975,1722454
isr,1976,1763435
isr,1977,1805373
isr,1978,1845611
isr,1979,1894954
isr,1980,1941759
isr,1981,1980979
isr,1982,2018221
isr,1983,2054646
isr,1984,2080966
isr,1985,2117403
isr,1986,2149898
isr,1987,2184494
isr,1988,2221158
isr,1989,2260465
isr,1990,2334316
isr,1991,2483664
isr,1992,2576914
isr,1993,2652704
isr,1994,2728065
isr,1995,2806365
isr,1996,2883892
isr,1997,2958812
isr,1998,3028277
isr,1999,3106819
isr,2000,3190138
isr,2001,3266030
isr,2002,3331871
isr,2003,3391731
isr,2004,3451315
isr,2005,3511856
isr,2006,3573824
isr,2007,3637320
isr,2008,3701864
isr,2009,3790320
isr,2010,3858472
isr,2011,3927993
isr,2012,3998134
isr,2013,4069967
isr,2014,4145229
isr,2015,4224621
isr,2016,4304840
isr,2017,4385803
isr,2018,4467882
isr,2019,4550763
isr,2020,4628474
ita,1960,25794879
ita,1961,25964789
ita,1962,26138706
ita,1963,26327740
ita,1964,26541784
ita,1965,26761059
ita,1966,26962781
ita,1967,27150216
ita,1968,27313588
ita,1969,27461125
ita,1970,27601465
ita,1971,27727502
ita,1972,27884366
ita,1973,28075511
ita,1974,28264021
ita,1975,28440396
ita,1976,28593188
ita,1977,28728395
ita,1978,28844774
ita,1979,28938963
ita,1980,29003779
ita,1981,29037088
ita,1982,29051541
ita,1983,29052240
ita,1984,29050056
ita,1985,29053777
ita,1986,29055645
ita,1987,29062997
ita,1988,29084322
ita,1989,29114370
ita,1990,29146541
ita,1991,29173243
ita,1992,29198819
ita,1993,29223132
ita,1994,29238360
ita,1995,29252149
ita,1996,29279269
ita,1997,29318010
ita,1998,29349203
ita,1999,29369602
ita,2000,29386547
ita,2001,29391908
ita,2002,29412462
ita,2003,29515905
ita,2004,29686364
ita,2005,29825093
ita,2006,29924053
ita,2007,30098000
ita,2008,30326738
ita,2009,30489592
ita,2010,30596015
ita,2011,30647051
ita,2012,30716752
ita,2013,31053693
ita,2014,31315785
ita,2015,31262660
ita,2016,31188515
ita,2017,31121471
ita,2018,31042688
ita,2019,30667514
ita,2020,30504672
jam,1960,844664
jam,1961,858253
jam,1962,873285
jam,1963,888743
jam,1964,903172
jam,1965,915592
jam,1966,925544
jam,1967,933524
jam,1968,940722
jam,1969,948875
jam,1970,959180
jam,1971,972147
jam,1972,987287
jam,1973,1003604
jam,1974,1019571
jam,1975,1034155
jam,1976,1046891
jam,1977,1058220
jam,1978,1069017
jam,1979,1080604
jam,1980,1093844
jam,1981,1109121
jam,1982,1125936
jam,1983,1143311
jam,1984,1159827
jam,1985,1174493
jam,1986,1186953
jam,1987,1197584
jam,1988,1207013
jam,1989,1216199
jam,1990,1225843
jam,1991,1236106
jam,1992,1246775
jam,1993,1257765
jam,1994,1268868
jam,1995,1279925
jam,1996,1290930
jam,1997,1301924
jam,1998,1312852
jam,1999,1323675
jam,2000,1334328
jam,2001,1344878
jam,2002,1355253
jam,2003,1365193
jam,2004,1374337
jam,2005,1382458
jam,2006,1389410
jam,2007,1395341
jam,2008,1400790
jam,2009,1406493
jam,2010,1412952
jam,2011,1420363
jam,2012,1428546
jam,2013,1437226
jam,2014,1445931
jam,2015,1454324
jam,2016,1462325
jam,2017,1470007
jam,2018,1477400
jam,2019,1484557
jam,2020,1491520
jor,1960,445333
jor,1961,464925
jor,1962,482621
jor,1963,501829
jor,1964,527227
jor,1965,561873
jor,1966,607305
jor,1967,661676
jor,1968,720577
jor,1969,777734
jor,1970,828608
jor,1971,871977
jor,1972,909135
jor,1973,941193
jor,1974,970162
jor,1975,997751
jor,1976,1023972
jor,1977,1048879
jor,1978,1074320
jor,1979,1102621
jor,1980,1135496
jor,1981,1174056
jor,1982,1218232
jor,1983,1267121
jor,1984,1319179
jor,1985,1373416
jor,1986,1428676
jor,1987,1485616
jor,1988,1547088
jor,1989,1617082
jor,1990,1697858
jor,1991,1791218
jor,1992,1894774
jor,1993,2001503
jor,1994,2101791
jor,1995,2188915
jor,1996,2261195
jor,1997,2321312
jor,1998,2372456
jor,1999,2419664
jor,2000,2467365
jor,2001,2515778
jor,2002,2565875
jor,2003,2623759
jor,2004,2697018
jor,2005,2791043
jor,2006,2906651
jor,2007,3042189
jor,2008,3197087
jor,2009,3369863
jor,2010,3558032
jor,2011,3762256
jor,2012,3978958
jor,2013,4196092
jor,2014,4397998
jor,2015,4573163
jor,2016,4717553
jor,2017,4833068
jor,2018,4921841
jor,2019,4988482
jor,2020,5037161
jpn,1960,47332158
jpn,1961,47756383
jpn,1962,48202143
jpn,1963,48693365
jpn,1964,49201213
jpn,1965,49729415
jpn,1966,50178001
jpn,1967,50689006
jpn,1968,51250348
jpn,1969,51848829
jpn,1970,52434590
jpn,1971,53582623
jpn,1972,54323037
jpn,1973,55078120
jpn,1974,55802301
jpn,1975,56506487
jpn,1976,57107603
jpn,1977,57658272
jpn,1978,58182892
jpn,1979,58676704
jpn,1980,59141247
jpn,1981,59574777
jpn,1982,59991753
jpn,1983,60414541
jpn,1984,60814106
jpn,1985,61205656
jpn,1986,61545487
jpn,1987,61859029
jpn,1988,62134978
jpn,1989,62402142
jpn,1990,62626958
jpn,1991,62889471
jpn,1992,63138402
jpn,1993,63358630
jpn,1994,63552818
jpn,1995,63722116
jpn,1996,63890191
jpn,1997,64068675
jpn,1998,64270952
jpn,1999,64416945
jpn,2000,64552936
jpn,2001,64736064
jpn,2002,64913526
jpn,2003,65078804
jpn,2004,65126621
jpn,2005,65158465
jpn,2006,65225372
jpn,2007,65325526
jpn,2008,65381234
jpn,2009,65395181
jpn,2010,65426533
jpn,2011,65322325
jpn,2012,65232461
jpn,2013,65150796
jpn,2014,65075452
jpn,2015,65016722
jpn,2016,64951468
jpn,2017,64853783
jpn,2018,64731350
jpn,2019,64605360
jpn,2020,64395674
kaz,1960,5152006
kaz,1961,5367037
kaz,1962,5577890
kaz,1963,5779968
kaz,1964,5968138
kaz,1965,6138946
kaz,1966,6289679
kaz,1967,6421254
kaz,1968,6538545
kaz,1969,6648770
kaz,1970,6757237
kaz,1971,6865923
kaz,1972,6973534
kaz,1973,7078377
kaz,1974,7177478
kaz,1975,7269004
kaz,1976,7352348
kaz,1977,7429251
kaz,1978,7502865
kaz,1979,7577492
kaz,1980,7656117
kaz,1981,7738591
kaz,1982,7823454
kaz,1983,7910492
kaz,1984,7999165
kaz,1985,8088160
kaz,1986,8178795
kaz,1987,8268740
kaz,1988,8348557
kaz,1989,8366047
kaz,1990,8413735
kaz,1991,8465994
kaz,1992,8460179
kaz,1993,8432834
kaz,1994,8316872
kaz,1995,8154346
kaz,1996,8041439
kaz,1997,7927590
kaz,1998,7804301
kaz,1999,7740985
kaz,2000,7725228
kaz,2001,7715305
kaz,2002,7715011
kaz,2003,7737515
kaz,2004,7786595
kaz,2005,7850972
kaz,2006,7929187
kaz,2007,8014813
kaz,2008,8160735
kaz,2009,8318892
kaz,2010,8432713
kaz,2011,8550670
kaz,2012,8669275
kaz,2013,8792736
kaz,2014,8920772
kaz,2015,9049058
kaz,2016,9174836
kaz,2017,9296108
kaz,2018,9414472
kaz,2019,9532235
kaz,2020,9652308
ken,1960,4044782
ken,1961,4175560
ken,1962,4312533
ken,1963,4455841
ken,1964,4605560
ken,1965,4761885
ken,1966,4925024
ken,1967,5095469
ken,1968,5274045
ken,1969,5461794
ken,1970,5659525
ken,1971,5867743
ken,1972,6086625
ken,1973,6316274
ken,1974,6556661
ken,1975,6807824
ken,1976,7069666
ken,1977,7342435
ken,1978,7626937
ken,1979,7924180
ken,1980,8234757
ken,1981,8558788
ken,1982,8895616
ken,1983,9243940
ken,1984,9602031
ken,1985,9968438
ken,1986,10342564
ken,1987,10724102
ken,1988,11112185
ken,1989,11505902
ken,1990,11904523
ken,1991,12307836
ken,1992,12715572
ken,1993,13126975
ken,1994,13541159
ken,1995,13957708
ken,1996,14376548
ken,1997,14798387
ken,1998,15224626
ken,1999,15657195
ken,2000,16097751
ken,2001,16546531
ken,2002,17004033
ken,2003,17472554
ken,2004,17954877
ken,2005,18452871
ken,2006,18967160
ken,2007,19496920
ken,2008,20040720
ken,2009,20596355
ken,2010,21161842
ken,2011,21737158
ken,2012,22321708
ken,2013,22912189
ken,2014,23504483
ken,2015,24095730
ken,2016,24684280
ken,2017,25271004
ken,2018,25858696
ken,2019,26451585
ken,2020,27052773
kgz,1960,1140195
kgz,1961,1183361
kgz,1962,1223112
kgz,1963,1264218
kgz,1964,1305995
kgz,1965,1345941
kgz,1966,1388119
kgz,1967,1429956
kgz,1968,1471928
kgz,1969,1510580
kgz,1970,1542512
kgz,1971,1572145
kgz,1972,1602850
kgz,1973,1633031
kgz,1974,1665700
kgz,1975,1698103
kgz,1976,1730047
kgz,1977,1761996
kgz,1978,1793363
kgz,1979,1825848
kgz,1980,1858660
kgz,1981,1893096
kgz,1982,1930236
kgz,1983,1970104
kgz,1984,2009178
