geo,time,ny_adj_aedu_gn_zs
slv,1986,3.01809
slv,1987,3.01809
slv,1988,3.01809
slv,1989,3.01809
slv,1990,3.01809
slv,1991,3.01809
slv,1992,3.01809
slv,1993,3.01809
slv,1994,3.01809
slv,1995,2
slv,1996,2.28258
slv,1997,2.28258
slv,1998,2.3
slv,1999,2.42
slv,2000,2.54
slv,2001,2.67
slv,2002,2.8
slv,2003,2.77
slv,2004,2.765
slv,2005,2.76
slv,2006,2.76
slv,2007,2.81
slv,2008,3.41
slv,2009,3.63
slv,2010,3.16
slv,2011,3.15
slv,2012,3.53825
slv,2013,3.64339
slv,2014,3.74854
slv,2015,3.85368
slv,2016,3.75713
slv,2017,3.62567
slv,2018,3.55861
slv,2019,3.55861
smr,1970,2.3
smr,1971,2.55
smr,1972,2.8
smr,1973,2.8
smr,1974,2.9
smr,1975,3.8
smr,1976,3.5
smr,1977,3.5
smr,1978,3.9
smr,1979,3.7
smr,1980,3.5
smr,1981,3.5
smr,1982,3.7
smr,1983,3.35
smr,1984,3
smr,1985,3.05
smr,1986,3.1
smr,1987,3.3
smr,1988,3.4
smr,1989,3.3
smr,1990,3.4
smr,1991,3.8
smr,1992,4
smr,1993,4
smr,1994,3.9
smr,1995,3.6
smr,1996,3.6
smr,1997,3.55096
smr,1998,3.55096
smr,1999,3.55096
smr,2000,3.55096
smr,2001,3.55096
smr,2002,3.55096
smr,2003,3.55096
smr,2004,3.55096
smr,2005,3.55096
smr,2006,3.55096
smr,2007,3.55096
smr,2008,3.55096
smr,2009,3.55096
smr,2010,3.55096
smr,2011,3.55096
smr,2012,3.55096
smr,2013,3.55096
smr,2014,3.55096
smr,2015,3.55096
smr,2016,3.55096
smr,2017,3.55096
smr,2018,3.55096
smr,2019,3.55096
som,1970,1.04853
som,1971,1.02382
som,1972,0.99911
som,1973,0.99114
som,1974,0.99114
som,1975,0.99114
som,1976,0.99114
som,1977,0.99114
som,1978,0.99114
som,1979,0.99114
som,1980,0.99114
som,1981,0.99114
som,1982,0.99114
som,1983,0.99114
som,1984,0.99114
som,1985,0.99114
som,1986,0.99114
som,1987,0.99114
som,1988,0.99114
som,1989,0.99114
som,1990,0.99114
som,1991,0.99114
som,1992,0.99114
som,1993,0.99114
som,1994,0.99114
som,1995,0.99114
som,1996,0.99114
som,1997,0.99114
som,1998,0.99114
som,1999,0.99114
som,2000,0.99114
som,2001,0.99114
som,2002,0.99114
som,2003,0.99114
som,2004,0.99114
som,2005,0.99114
som,2006,0.99114
som,2007,0.99114
som,2008,0.99114
som,2009,0.99114
som,2010,0.99114
som,2011,0.99114
som,2012,0.99114
som,2013,0.99114
som,2014,0.99114
som,2015,0.99114
som,2016,0.99114
som,2017,0.99114
som,2018,0.99114
som,2019,0.99114
srb,1970,4.39
srb,1971,4.39
srb,1972,4.39
srb,1973,4.39
srb,1974,4.39
srb,1975,4.39
srb,1976,4.39
srb,1977,4.39
srb,1978,4.39
srb,1979,4.39
srb,1980,4.39
srb,1981,4.39
srb,1982,4.39
srb,1983,4.39
srb,1984,4.39
srb,1985,4.39
srb,1986,4.39
srb,1987,4.39
srb,1988,4.39
srb,1989,4.39
srb,1990,4.39
srb,1991,4.39
srb,1992,4.39
srb,1993,4.39
srb,1994,4.39
srb,1995,4.39
srb,1996,4.39
srb,1997,4.39
srb,1998,4.39
srb,1999,4.39
srb,2000,4.39
srb,2001,4.39
srb,2002,4.39
srb,2003,4.39
srb,2004,4.39
srb,2005,4.39
srb,2006,4.39
srb,2007,4.39
srb,2008,4.65
srb,2009,4.7
srb,2010,4.58
srb,2011,4.48
srb,2012,4.19504
srb,2013,4.10011
srb,2014,4.00519
srb,2015,3.89903
srb,2016,3.72968
srb,2017,3.77257
srb,2018,3.65678
srb,2019,3.65678
ssd,1970,1.07047
ssd,1971,1.07047
ssd,1972,1.07047
ssd,1973,1.07047
ssd,1974,1.07047
ssd,1975,1.07047
ssd,1976,1.07047
ssd,1977,1.07047
ssd,1978,1.07047
ssd,1979,1.07047
ssd,1980,1.07047
ssd,1981,1.07047
ssd,1982,1.07047
ssd,1983,1.07047
ssd,1984,1.07047
ssd,1985,1.07047
ssd,1986,1.07047
ssd,1987,1.07047
ssd,1988,1.07047
ssd,1989,1.07047
ssd,1990,1.07047
ssd,1991,1.07047
ssd,1992,1.07047
ssd,1993,1.07047
ssd,1994,1.07047
ssd,1995,1.07047
ssd,1996,1.07047
ssd,1997,1.07047
ssd,1998,1.07047
ssd,1999,1.07047
ssd,2000,1.07047
ssd,2001,1.07047
ssd,2002,1.07047
ssd,2003,1.07047
ssd,2004,1.07047
ssd,2005,1.07047
ssd,2006,1.07047
ssd,2007,1.07047
ssd,2008,1.07047
ssd,2009,1.07047
ssd,2010,1.07047
ssd,2011,1.07047
ssd,2012,1.07047
ssd,2013,1.07047
ssd,2014,1.20142
ssd,2015,1.67099
ssd,2016,1.76273
ssd,2017,1.76273
ssd,2018,1.76273
ssd,2019,1.76273
stp,1970,3.82262
stp,1971,3.82262
stp,1972,3.82262
stp,1973,3.82262
stp,1974,3.82262
stp,1975,3.82262
stp,1976,3.82262
stp,1977,3.82262
stp,1978,3.82262
stp,1979,3.82262
stp,1980,3.82262
stp,1981,3.82262
stp,1982,3.82262
stp,1983,3.82262
stp,1984,3.82262
stp,1985,3.82262
stp,1986,3.82262
stp,1987,3.72934
stp,1988,3.63605
stp,1989,3.54276
stp,1990,3.44947
stp,1991,3.35618
stp,1992,3.26289
stp,1993,3.1696
stp,1994,3.07631
stp,1995,2.98302
stp,1996,2.88973
stp,1997,2.79645
stp,1998,2.70316
stp,1999,2.60987
stp,2000,2.51658
stp,2001,2.42329
stp,2002,2.33
stp,2003,2.54
stp,2004,2.8
stp,2005,5.27
stp,2006,4.24
stp,2007,5.24
stp,2008,4.99
stp,2009,7.51
stp,2010,7.66
stp,2011,5.565
stp,2012,3.47
stp,2013,5.08
stp,2014,3.48
stp,2015,3.48
stp,2016,3.48
stp,2017,3.48
stp,2018,3.48
stp,2019,3.48
sur,1970,6.69167
sur,1971,6.69167
sur,1972,6.69167
sur,1973,6.69167
sur,1974,6.69167
sur,1975,6.69167
sur,1976,6.69167
sur,1977,6.69167
sur,1978,6.69167
sur,1979,6.69167
sur,1980,6.7
sur,1981,7.26667
sur,1982,7.83333
sur,1983,8.4
sur,1984,8.96667
sur,1985,9.53333
sur,1986,10.1
sur,1987,9.5
sur,1988,8.9
sur,1989,8.3
sur,1990,6.5
sur,1991,6
sur,1992,6
sur,1993,3.44478
sur,1994,3.44478
sur,1995,3.44478
sur,1996,3.44478
sur,1997,3.44478
sur,1998,3.44478
sur,1999,3.44478
sur,2000,3.44478
sur,2001,3.44478
sur,2002,3.44478
sur,2003,3.44478
sur,2004,3.44478
sur,2005,3.44478
sur,2006,3.44478
sur,2007,3.44478
sur,2008,3.44478
sur,2009,3.44478
sur,2010,3.44478
sur,2011,3.44478
sur,2012,3.44478
sur,2013,3.44478
sur,2014,3.44478
sur,2015,3.44478
sur,2016,3.44478
sur,2017,3.44478
sur,2018,3.44478
sur,2019,3.44478
svk,1970,5.2
svk,1971,5.2
svk,1972,5.2
svk,1973,5.2
svk,1974,5.2
svk,1975,5.2
svk,1976,5.2
svk,1977,5.2
svk,1978,5.2
svk,1979,5.2
svk,1980,5.2
svk,1981,5.2
svk,1982,5.2
svk,1983,5.2
svk,1984,5.2
svk,1985,5.2
svk,1986,5.2
svk,1987,5.2
svk,1988,5.2
svk,1989,5.2
svk,1990,5.2
svk,1991,5.2
svk,1992,5.2
svk,1993,4
svk,1994,3.4
svk,1995,3.4
svk,1996,3.9
svk,1997,3.9
svk,1998,4.18382
svk,1999,3.96
svk,2000,3.7
svk,2001,3.7
svk,2002,4.02
svk,2003,4.11
svk,2004,4.02
svk,2005,3.63
svk,2006,3.59
svk,2007,3.49
svk,2008,3.43
svk,2009,3.8
svk,2010,3.71
svk,2011,3.72
svk,2012,3.74
svk,2013,3.81242
svk,2014,3.96349
svk,2015,4.00482
svk,2016,3.80486
svk,2017,3.79419
svk,2018,3.79419
svk,2019,3.79419
svn,1970,4.40693
svn,1971,4.40693
svn,1972,4.40693
svn,1973,4.40693
svn,1974,4.40693
svn,1975,4.40693
svn,1976,4.40693
svn,1977,4.40693
svn,1978,4.40693
svn,1979,4.40693
svn,1980,4.40693
svn,1981,4.40693
svn,1982,4.40693
svn,1983,4.40693
svn,1984,4.40693
svn,1985,4.40693
svn,1986,4.40693
svn,1987,4.40693
svn,1988,4.40693
svn,1989,4.40693
svn,1990,4.40693
svn,1991,4.40693
svn,1992,5.1
svn,1993,5.2
svn,1994,4.8
svn,1995,4.6
svn,1996,5.35174
svn,1997,5.35174
svn,1998,5.35174
svn,1999,5.3234
svn,2000,5.29506
svn,2001,5.26673
svn,2002,5.23839
svn,2003,5.21006
svn,2004,5.26
svn,2005,5.21
svn,2006,5.15
svn,2007,4.85
svn,2008,4.76
svn,2009,5.22
svn,2010,5.26
svn,2011,5.24
svn,2012,5.36
svn,2013,4.82114
svn,2014,4.66786
svn,2015,4.65159
svn,2016,4.2983
svn,2017,4.53586
svn,2018,4.53586
svn,2019,4.53586
swe,1970,6.19759
swe,1971,5.6
swe,1972,5.8
swe,1973,5.9
swe,1974,5.7
swe,1975,5.6
swe,1976,5.5
swe,1977,5.7
swe,1978,6.1
swe,1979,5.8
swe,1980,6
swe,1981,6
swe,1982,6
swe,1983,5.9
swe,1984,5.7
swe,1985,5.6
swe,1986,5.6
swe,1987,5.4
swe,1988,5.3
swe,1989,4.9
swe,1990,5
swe,1991,5.3
swe,1992,5.1
swe,1993,5.3
swe,1994,7.96196
swe,1995,8.07449
swe,1996,8.28483
swe,1997,8.04303
swe,1998,7.21544
swe,1999,6.85964
swe,2000,6.73605
swe,2001,6.61259
swe,2002,6.46672
swe,2003,6.32085
swe,2004,6.69
swe,2005,6.47
swe,2006,5.96
swe,2007,5.7
swe,2008,5.85
swe,2009,6.37
swe,2010,6.11
swe,2011,6.02
swe,2012,7.08
swe,2013,7.06687
swe,2014,7.03827
swe,2015,7.00932
swe,2016,7.20553
swe,2017,7.1306
swe,2018,7.1306
swe,2019,7.1306
swz,1970,3.00146
swz,1971,3.00146
swz,1972,3.00146
swz,1973,3.00146
swz,1974,3.00146
swz,1975,3.00146
swz,1976,3.64532
swz,1977,3.64532
swz,1978,3.64532
swz,1979,3.64532
swz,1980,4.28919
swz,1981,4.37689
swz,1982,4.4491
swz,1983,4.50635
swz,1984,4.50635
swz,1985,4.5636
swz,1986,5.35829
swz,1987,5.36856
swz,1988,4.41952
swz,1989,4.86495
swz,1990,4.5077
swz,1991,3.5
swz,1992,4.99666
swz,1993,5.52454
swz,1994,4
swz,1995,4.7
swz,1996,4.1
swz,1997,3.9
swz,1998,5.97868
swz,1999,4.91
swz,2000,5.21
swz,2001,4.96
swz,2002,5.22
swz,2003,5.48
swz,2004,6.55
swz,2005,6.645
swz,2006,6.74
swz,2007,6.835
swz,2008,6.93
swz,2009,7.69667
swz,2010,8.46333
swz,2011,9.23
swz,2012,8.5023
swz,2013,7.77459
swz,2014,7.04689
swz,2015,7.04689
swz,2016,7.04689
swz,2017,7.04689
swz,2018,7.04689
swz,2019,7.04689
syc,1970,3.8
syc,1971,3.6
syc,1972,3.9
syc,1973,3.8
syc,1974,3.6
syc,1975,3.9
syc,1976,4.2
syc,1977,7.37469
syc,1978,7.37469
syc,1979,7.37469
syc,1980,7.37469
syc,1981,7.37469
syc,1982,7.37469
syc,1983,7.37469
syc,1984,10.8
syc,1985,10.2
syc,1986,9.7
syc,1987,9.27175
syc,1988,8.6
syc,1989,7.9
syc,1990,7.9
syc,1991,7.29442
syc,1992,7.1
syc,1993,7.29442
syc,1994,7.6
syc,1995,6.5
syc,1996,6.5
syc,1997,6.33678
syc,1998,5.2
syc,1999,5.215
syc,2000,5.23
syc,2001,5.245
syc,2002,5.26
syc,2003,5.35
syc,2004,4.95667
syc,2005,4.56333
syc,2006,4.17
syc,2007,4.034
syc,2008,3.898
syc,2009,3.762
syc,2010,3.626
syc,2011,3.49
syc,2012,2.74674
syc,2013,3.12083
syc,2014,4.02659
syc,2015,4.28185
syc,2016,4.53711
syc,2017,4.53711
syc,2018,4.53711
syc,2019,4.53711
syr,1970,3.5
syr,1971,3.4
syr,1972,3.2
syr,1973,3.3
syr,1974,2.8
syr,1975,2.9
syr,1976,4.1
syr,1977,4.4
syr,1978,4.4
syr,1979,3.8
syr,1980,3.5
syr,1981,4
syr,1982,4.5
syr,1983,4.8
syr,1984,4.9
syr,1985,4.9
syr,1986,4.7
syr,1987,4.2
syr,1988,3.4
syr,1989,3.7
syr,1990,4.1
syr,1991,4
syr,1992,2.79611
syr,1993,3.06936
syr,1994,3.34261
syr,1995,2.82362
syr,1996,3.2
syr,1997,2.59607
syr,1998,2.59607
syr,1999,2.59607
syr,2000,2.59607
syr,2001,2.59607
syr,2002,2.59607
syr,2003,2.59607
syr,2004,2.59607
syr,2005,2.59607
syr,2006,2.59607
syr,2007,2.59607
syr,2008,2.59607
syr,2009,2.59607
syr,2010,2.59607
syr,2011,2.59607
syr,2012,2.59607
syr,2013,2.59607
syr,2014,2.59607
syr,2015,2.59607
syr,2016,2.59607
syr,2017,2.59607
syr,2018,2.59607
syr,2019,2.59607
tca,1970,2.59689
tca,1971,2.59689
tca,1972,2.59689
tca,1973,2.59689
tca,1974,2.59689
tca,1975,2.59689
tca,1976,2.59689
tca,1977,2.59689
tca,1978,2.59689
tca,1979,2.59689
tca,1980,2.59689
tca,1981,2.59689
tca,1982,2.59689
tca,1983,2.59689
tca,1984,2.59689
tca,1985,2.59689
tca,1986,2.59689
tca,1987,2.59689
tca,1988,2.59689
tca,1989,2.59689
tca,1990,2.59689
tca,1991,2.59689
tca,1992,2.59689
tca,1993,2.59689
tca,1994,2.59689
tca,1995,2.59689
tca,1996,2.59689
tca,1997,2.59689
tca,1998,2.59689
tca,1999,2.59689
tca,2000,2.59689
tca,2001,2.59689
tca,2002,2.59689
tca,2003,2.59689
tca,2004,2.59689
tca,2005,2.59689
tca,2006,2.59689
tca,2007,2.59689
tca,2008,2.59689
tca,2009,2.59689
tca,2010,2.59689
tca,2011,2.59689
tca,2012,2.59689
tca,2013,2.59689
tca,2014,2.59689
tca,2015,2.59689
tca,2016,2.54289
tca,2017,2.48888
tca,2018,2.43487
tca,2019,2.43487
tcd,1970,1.27695
tcd,1971,1.27695
tcd,1972,1.27695
tcd,1973,1.27695
tcd,1974,1.27695
tcd,1975,1.27695
tcd,1976,1.27695
tcd,1977,1.27695
tcd,1978,1.27695
tcd,1979,1.27695
tcd,1980,1.27695
tcd,1981,1.27695
tcd,1982,1.27695
tcd,1983,1.3
tcd,1984,1.0425
tcd,1985,1.0425
tcd,1986,1.0425
tcd,1987,1.0425
tcd,1988,1.0425
tcd,1989,0.8
tcd,1990,1.22572
tcd,1991,1.5
tcd,1992,1.94955
tcd,1993,2.1
tcd,1994,1.7
tcd,1995,1.55366
tcd,1996,1.4
tcd,1997,1.4
tcd,1998,1.4357
tcd,1999,1.88
tcd,2000,2.02
tcd,2001,1.92
tcd,2002,2.06
tcd,2003,2.2
tcd,2004,1.14
tcd,2005,1.01
tcd,2006,1.1525
tcd,2007,1.295
tcd,2008,1.4375
tcd,2009,1.58
tcd,2010,1.48
tcd,2011,1.62
tcd,2012,1.7656
tcd,2013,1.7656
tcd,2014,1.7656
tcd,2015,1.7656
tcd,2016,1.7656
tcd,2017,1.7656
tcd,2018,1.7656
tcd,2019,1.7656
tgo,1970,1.9
tgo,1971,3.68776
tgo,1972,3.68776
tgo,1973,3.68776
tgo,1974,3.68776
tgo,1975,3.68776
tgo,1976,3.68776
tgo,1977,3.68776
tgo,1978,6.3
tgo,1979,6.1
tgo,1980,5.4
tgo,1981,5.7
tgo,1982,5.75759
tgo,1983,5.75759
tgo,1984,5.6
tgo,1985,5.08689
tgo,1986,4.6
tgo,1987,4.6
tgo,1988,4.90164
tgo,1989,4.90164
tgo,1990,4.7
tgo,1991,5.59524
tgo,1992,5.6
tgo,1993,5.11374
tgo,1994,5.11374
tgo,1995,4.3
tgo,1996,4.2
tgo,1997,4.18836
tgo,1998,3.26712
tgo,1999,4.15
tgo,2000,4.21
tgo,2001,3.89
tgo,2002,3.62
tgo,2003,3.84
tgo,2004,3.55
tgo,2005,3.39
tgo,2006,3.28
tgo,2007,3.61
tgo,2008,3.76
tgo,2009,4.53
tgo,2010,4.54
tgo,2011,4.81
tgo,2012,4.84
tgo,2013,5.09
tgo,2014,5.28
tgo,2015,4.81792
tgo,2016,4.78905
tgo,2017,4.78905
tgo,2018,4.78905
tgo,2019,4.78905
tha,1970,2.34553
tha,1971,2.2
tha,1972,2.2
tha,1973,1.9
tha,1974,1.6
tha,1975,1.8
tha,1976,2.2
tha,1977,2.1
tha,1978,2.48931
tha,1979,1.9
tha,1980,1.8
tha,1981,2
tha,1982,2.5
tha,1983,2.6
tha,1984,2.7
tha,1985,3.25602
tha,1986,3
tha,1987,2.8
tha,1988,2.4
tha,1989,2.2
tha,1990,3.00093
tha,1991,2.6
tha,1992,2.5
tha,1993,3.36121
tha,1994,2.9
tha,1995,2.6
tha,1996,2.8
tha,1997,3.5
tha,1998,3.8
tha,1999,4.13
tha,2000,4.46
tha,2001,4.79
tha,2002,4.62571
tha,2003,4.46143
tha,2004,4.29714
tha,2005,4.13286
tha,2006,3.96857
tha,2007,3.80429
tha,2008,3.64
tha,2009,4.06
tha,2010,3.54182
tha,2011,4.62887
tha,2012,4.52099
tha,2013,4.18688
tha,2014,4.18688
tha,2015,4.18688
tha,2016,4.18688
tha,2017,4.18688
tha,2018,4.18688
tha,2019,4.18688
tjk,1970,8.27078
tjk,1971,8.27078
tjk,1972,8.27078
tjk,1973,8.27078
tjk,1974,8.27078
tjk,1975,8.27078
tjk,1976,8.27078
tjk,1977,8.27078
tjk,1978,8.27078
tjk,1979,8.27078
tjk,1980,8.27078
tjk,1981,8.27078
tjk,1982,8.27078
tjk,1983,8.27078
tjk,1984,8.27078
tjk,1985,6.9
tjk,1986,8.27078
tjk,1987,8.27078
tjk,1988,7.8
tjk,1989,8.4
tjk,1990,8.7
tjk,1991,7.5
tjk,1992,9.2
tjk,1993,7.4
tjk,1994,5.01707
tjk,1995,2
tjk,1996,2.1
tjk,1997,2.04284
tjk,1998,2.00633
tjk,1999,1.92
tjk,2000,2.21333
tjk,2001,2.50667
tjk,2002,2.8
tjk,2003,2.44
tjk,2004,2.64
tjk,2005,3.2
tjk,2006,3.27667
tjk,2007,3.35333
tjk,2008,3.43
tjk,2009,3.50667
tjk,2010,3.58333
tjk,2011,3.66
tjk,2012,3.68697
tjk,2013,3.71394
tjk,2014,3.74091
tjk,2015,3.76788
tjk,2016,3.76788
tjk,2017,3.76788
tjk,2018,3.76788
tjk,2019,3.76788
tkm,1970,2.32
tkm,1971,2.32
tkm,1972,2.32
tkm,1973,2.32
tkm,1974,2.32
tkm,1975,2.32
tkm,1976,2.32
tkm,1977,2.32
tkm,1978,2.32
tkm,1979,2.32
tkm,1980,2.32
tkm,1981,2.32
tkm,1982,2.32
tkm,1983,2.32
tkm,1984,2.32
tkm,1985,2.32
tkm,1986,2.32
tkm,1987,2.32
tkm,1988,2.32
tkm,1989,2.32
tkm,1990,2.32
tkm,1991,2.32
tkm,1992,2.32
tkm,1993,2.32
tkm,1994,2.32
tkm,1995,2.32
tkm,1996,2.32
tkm,1997,2.32
tkm,1998,2.32
tkm,1999,2.32
tkm,2000,2.32
tkm,2001,2.32
tkm,2002,2.32
tkm,2003,2.32
tkm,2004,2.32
tkm,2005,2.32
tkm,2006,2.32
tkm,2007,2.32
tkm,2008,2.32
tkm,2009,2.32
tkm,2010,2.32
tkm,2011,2.32
tkm,2012,2.32
tkm,2013,2.32
tkm,2014,2.32
tkm,2015,2.32
tkm,2016,2.32
tkm,2017,2.32
tkm,2018,2.32
tkm,2019,2.32
tls,1970,1.46
tls,1971,1.46
tls,1972,1.46
tls,1973,1.46
tls,1974,1.46
tls,1975,1.46
tls,1976,1.46
tls,1977,1.46
tls,1978,1.46
tls,1979,1.46
tls,1980,1.46
tls,1981,1.46
tls,1982,1.46
tls,1983,1.46
tls,1984,1.46
tls,1985,1.46
tls,1986,1.46
tls,1987,1.46
tls,1988,1.46
tls,1989,1.46
tls,1990,1.46
tls,1991,1.46
tls,1992,1.46
tls,1993,1.46
tls,1994,1.46
tls,1995,1.46
tls,1996,1.46
tls,1997,1.46
tls,1998,1.46
tls,1999,1.46
tls,2000,1.46
tls,2001,1.46
tls,2002,1.46
tls,2003,1.46
tls,2004,1.46
tls,2005,1.46
tls,2006,1.46
tls,2007,1.46
tls,2008,1.46
tls,2009,2.90447
tls,2010,2.7
tls,2011,2.0942
tls,2012,1.62625
tls,2013,1.75953
tls,2014,3.16804
tls,2015,3.16804
tls,2016,3.16804
tls,2017,3.16804
tls,2018,3.16804
tls,2019,3.16804
ton,1970,3.29043
ton,1971,3.29043
ton,1972,3.29043
ton,1973,3.29043
ton,1974,3.29043
ton,1975,3.29043
ton,1976,3.29043
ton,1977,3.29043
ton,1978,3.29043
ton,1979,3.29043
ton,1980,3.29043
ton,1981,3.29043
ton,1982,3.3
ton,1983,4.29149
ton,1984,4.3
ton,1985,4.07461
ton,1986,4.1
ton,1987,4
ton,1988,4.34762
ton,1989,4.34762
ton,1990,4.34762
ton,1991,4.34762
ton,1992,4.67107
ton,1993,4.7
ton,1994,4.67107
ton,1995,4.67107
ton,1996,4.67107
ton,1997,4.67107
ton,1998,4.17583
ton,1999,3.86437
ton,2000,3.55291
ton,2001,3.24146
ton,2002,2.93
ton,2003,2.93
ton,2004,2.93
ton,2005,2.93
ton,2006,2.93
ton,2007,2.93
ton,2008,2.93
ton,2009,2.93
ton,2010,2.93
ton,2011,2.93
ton,2012,2.93
ton,2013,2.93
ton,2014,2.93
ton,2015,2.93
ton,2016,2.93
ton,2017,2.93
ton,2018,2.93
ton,2019,2.93
tto,1970,3.02975
tto,1971,3.02975
tto,1972,3.02975
tto,1973,3.02975
tto,1974,3.02975
tto,1975,3.02975
tto,1976,3.02975
tto,1977,3.02975
tto,1978,3.02975
tto,1979,3.02975
tto,1980,3
tto,1981,3.81084
tto,1982,4.7
tto,1983,4.7
tto,1984,5
tto,1985,5.3
tto,1986,4.74309
tto,1987,4.74309
tto,1988,4.74309
tto,1989,4.2
tto,1990,3.7
tto,1991,3.75743
tto,1992,3.85377
tto,1993,3.85377
tto,1994,3.4
tto,1995,3.4
tto,1996,3.3
tto,1997,3.2
tto,1998,2.4
tto,1999,2.85
tto,2000,2.55
tto,2001,3
tto,2002,3.46
tto,2003,2.87
tto,2004,2.87
tto,2005,2.87
tto,2006,2.87
tto,2007,2.87
tto,2008,2.87
tto,2009,2.87
tto,2010,2.87
tto,2011,2.87
tto,2012,2.87
tto,2013,2.87
tto,2014,2.87
tto,2015,2.87
tto,2016,2.87
tto,2017,2.87
tto,2018,2.87
tto,2019,2.87
tun,1970,4.62626
tun,1971,4.62626
tun,1972,4.62626
tun,1973,5.7
tun,1974,4.8
tun,1975,4.6
tun,1976,4.8
tun,1977,5.4
tun,1978,5.6
tun,1979,5.3
tun,1980,4.7
tun,1981,4.6
tun,1982,5
tun,1983,5
tun,1984,5.1
tun,1985,5.2
tun,1986,5.6
tun,1987,5.50592
tun,1988,5.50592
tun,1989,5.50592
tun,1990,5.2
tun,1991,5.6
tun,1992,5.4
tun,1993,5.5
tun,1994,5.8
tun,1995,5.9
tun,1996,5.7
tun,1997,6
tun,1998,6.39045
tun,1999,5.69158
tun,2000,5.55
tun,2001,5.58877
tun,2002,5.34
tun,2003,5.96
tun,2004,5.94
tun,2005,5.94
tun,2006,6
tun,2007,5.995
tun,2008,5.99
tun,2009,6.04
tun,2010,5.86
tun,2011,5.88
tun,2012,5.9
tun,2013,5.9
tun,2014,5.9
tun,2015,5.9
tun,2016,5.9
tun,2017,5.9
tun,2018,5.9
tun,2019,5.9
tur,1970,1.85914
tur,1971,1.85914
tur,1972,1.85914
tur,1973,1.85914
tur,1974,1.85914
tur,1975,1.85914
tur,1976,1.85914
tur,1977,1.85914
tur,1978,3.5
tur,1979,2.6
tur,1980,1.85914
tur,1981,1.9
tur,1982,1.5
tur,1983,2.3
tur,1984,1.7
tur,1985,1.5
tur,1986,1.37124
tur,1987,1.02826
tur,1988,1.13777
tur,1989,1.04948
tur,1990,1.90909
tur,1991,2.14376
tur,1992,2.52717
tur,1993,3.2
tur,1994,3.3
tur,1995,2.3
tur,1996,2.66272
tur,1997,2.66272
tur,1998,2.81049
tur,1999,2.35175
tur,2000,2.19724
tur,2001,2.63
tur,2002,2.48417
tur,2003,2.50171
tur,2004,2.86
tur,2005,2.75
tur,2006,2.64
tur,2007,2.8521
tur,2008,3.0642
tur,2009,3.27631
tur,2010,3.48841
tur,2011,3.70051
tur,2012,3.91261
tur,2013,3.82539
tur,2014,3.8139
tur,2015,3.7982
tur,2016,3.7982
tur,2017,3.7982
tur,2018,3.7982
tur,2019,3.7982
tza,1970,2.60602
tza,1971,2.60602
tza,1972,2.60602
tza,1973,2.60602
tza,1974,2.60602
tza,1975,2.60602
tza,1976,2.60602
tza,1977,2.60602
tza,1978,2.60602
tza,1979,2.60602
tza,1980,2.60602
tza,1981,2.60602
tza,1982,2.60602
tza,1983,2.60602
tza,1984,2.60602
tza,1985,2.60602
tza,1986,2.60602
tza,1987,2.60602
tza,1988,2.60602
tza,1989,2.1
tza,1990,2.1
tza,1991,2.39333
tza,1992,2.39333
tza,1993,2.39333
tza,1994,2.39333
tza,1995,2.39333
tza,1996,2.39333
tza,1997,2.39333
tza,1998,2.39333
tza,1999,2.49556
tza,2000,2.59778
tza,2001,2.7
tza,2002,2.93333
tza,2003,3.16667
tza,2004,3.4
tza,2005,3.37
tza,2006,3.66
tza,2007,3.62
tza,2008,3.89
tza,2009,3.73
tza,2010,3.73
tza,2011,3.73
tza,2012,3.73
tza,2013,3.73
tza,2014,3.73
tza,2015,3.73
tza,2016,3.73
tza,2017,3.73
tza,2018,3.73
tza,2019,3.73
uga,1970,2.75225
uga,1971,2.7
uga,1972,2.62318
uga,1973,3.2
uga,1974,2.9
uga,1975,3
uga,1976,2.5
uga,1977,2.68854
uga,1978,2.68854
uga,1979,2.68854
uga,1980,2.68854
uga,1981,2.88298
uga,1982,2.1
uga,1983,1.6
uga,1984,1.9
uga,1985,2.5
uga,1986,3.74095
uga,1987,5.01053
uga,1988,5
uga,1989,3.47355
uga,1990,3.47355
uga,1991,3.47355
uga,1992,3.47355
uga,1993,3.47355
uga,1994,1.93658
uga,1995,1.9
uga,1996,1.93658
uga,1997,1.93658
uga,1998,1.93658
uga,1999,2.24715
uga,2000,2.55772
uga,2001,2.86829
uga,2002,3.17886
uga,2003,3.48943
uga,2004,3.8
uga,2005,3.6
uga,2006,3.4
uga,2007,3.2
uga,2008,3
uga,2009,2.8
uga,2010,2.1
uga,2011,2.5
uga,2012,2.4
uga,2013,2
uga,2014,1.72015
uga,2015,1.72015
uga,2016,1.72015
uga,2017,1.72015
uga,2018,1.72015
uga,2019,1.72015
ukr,1970,3.7
ukr,1971,4.3
ukr,1972,4.4
ukr,1973,4.4
ukr,1974,4.4
ukr,1975,4.4
ukr,1976,4.3
ukr,1977,4.1
ukr,1978,4.1
ukr,1979,4.2
ukr,1980,4.2
ukr,1981,4.1
ukr,1982,4.1
ukr,1983,3.8
ukr,1984,3.8
ukr,1985,3.9
ukr,1986,4
ukr,1987,3.9
ukr,1988,3.9
ukr,1989,3.5
ukr,1990,3.4
ukr,1991,4.3
ukr,1992,4.6
ukr,1993,4.3
ukr,1994,4.9
ukr,1995,5.4
ukr,1996,6.36092
ukr,1997,5.5
