geo,time,dt_tds_dect_gn_zs
rou,2019,7.80431
rou,2020,8.31086
rus,1992,0.29804
rus,1993,0.51004
rus,1994,0.88234
rus,1995,1.57037
rus,1996,1.89365
rus,1997,1.77486
rus,1998,4.17177
rus,1999,6.41368
rus,2000,4.59541
rus,2001,5.49419
rus,2002,3.91667
rus,2003,5.21801
rus,2004,3.44556
rus,2005,5.45175
rus,2006,4.98359
rus,2007,2.98003
rus,2008,5.02063
rus,2009,7.70432
rus,2010,3.77017
rus,2011,2.2482
rus,2012,2.33874
rus,2013,2.30149
rus,2014,4.51128
rus,2015,7.84666
rus,2016,7.52812
rus,2017,5.29441
rus,2018,6.80283
rus,2019,5.88815
rus,2020,6.73804
rwa,1970,0.61134
rwa,1971,1.53369
rwa,1972,1.07544
rwa,1973,0.04885
rwa,1974,0.1543
rwa,1975,0.0728
rwa,1976,0.52801
rwa,1977,0.1779
rwa,1978,0.19699
rwa,1979,0.48936
rwa,1980,0.60559
rwa,1981,0.58676
rwa,1982,0.51702
rwa,1983,0.62647
rwa,1984,0.7954
rwa,1985,1.04878
rwa,1986,1.03021
rwa,1987,1.11237
rwa,1988,0.95299
rwa,1989,1.20977
rwa,1990,0.8273
rwa,1991,1.22951
rwa,1992,1.05263
rwa,1993,1.09934
rwa,1994,0.55768
rwa,1995,1.55821
rwa,1996,1.28582
rwa,1997,1.21121
rwa,1998,1.05404
rwa,1999,1.52851
rwa,2000,1.77413
rwa,2001,1.05603
rwa,2002,0.97465
rwa,2003,1.06123
rwa,2004,1.14171
rwa,2005,0.9721
rwa,2006,0.81401
rwa,2007,0.58231
rwa,2008,0.93098
rwa,2009,0.70103
rwa,2010,0.85586
rwa,2011,0.68104
rwa,2012,1.13028
rwa,2013,1.42252
rwa,2014,2.10473
rwa,2015,2.2047
rwa,2016,2.62937
rwa,2017,2.73038
rwa,2018,2.82973
rwa,2019,3.24715
rwa,2020,2.80951
sdn,1970,1.72578
sdn,1971,2.42168
sdn,1972,2.45155
sdn,1973,1.81251
sdn,1974,1.39469
sdn,1975,2.12338
sdn,1976,1.84081
sdn,1977,1.20092
sdn,1978,1.66829
sdn,1979,1.30307
sdn,1980,3.55915
sdn,1981,3.14065
sdn,1982,3.25867
sdn,1983,2.80868
sdn,1984,1.84079
sdn,1985,1.24402
sdn,1986,1.61972
sdn,1987,0.49391
sdn,1988,1.20665
sdn,1989,0.65907
sdn,1990,0.4353
sdn,1991,0.22658
sdn,1992,0.42927
sdn,1993,0.25254
sdn,1994,0.02713
sdn,1995,0.53403
sdn,1996,0.55268
sdn,1997,0.50749
sdn,1998,0.56235
sdn,1999,0.58318
sdn,2000,2.12813
sdn,2001,1.57158
sdn,2002,0.84063
sdn,2003,1.35554
sdn,2004,1.28389
sdn,2005,1.18475
sdn,2006,0.70183
sdn,2007,0.67336
sdn,2008,0.59254
sdn,2009,0.98534
sdn,2010,0.90546
sdn,2011,1.0497
sdn,2012,1.02898
sdn,2013,0.73912
sdn,2014,0.53781
sdn,2015,1.0346
sdn,2016,0.70394
sdn,2017,0.59642
sdn,2018,0.73787
sdn,2019,0.7971
sdn,2020,0.74509
sen,1970,0.91438
sen,1971,1.31761
sen,1972,1.10231
sen,1973,2.23935
sen,1974,1.945
sen,1975,1.52956
sen,1976,1.58846
sen,1977,2.03629
sen,1978,3.54488
sen,1979,3.67396
sen,1980,5.88197
sen,1981,4.58605
sen,1982,3.16557
sen,1983,3.3585
sen,1984,4.80792
sen,1985,5.13184
sen,1986,5.73272
sen,1987,6.15372
sen,1988,6.26579
sen,1989,6.18568
sen,1990,4.50575
sen,1991,4.43637
sen,1992,2.74168
sen,1993,1.76549
sen,1994,4.78793
sen,1995,4.58378
sen,1996,4.50979
sen,1997,4.20682
sen,1998,5.01508
sen,1999,3.70597
sen,2000,3.8107
sen,2001,3.31663
sen,2002,3.20857
sen,2003,2.8167
sen,2004,3.41914
sen,2005,1.864
sen,2006,1.60178
sen,2007,1.36612
sen,2008,1.07833
sen,2009,1.2357
sen,2010,1.90797
sen,2011,2.06111
sen,2012,1.86198
sen,2013,2.14816
sen,2014,2.14361
sen,2015,2.17089
sen,2016,2.2724
sen,2017,3.46568
sen,2018,3.865
sen,2019,4.0791
sen,2020,5.58239
slb,1978,0.02128
slb,1979,1.44626
slb,1980,0.17731
slb,1981,0.24916
slb,1982,0.24342
slb,1983,0.37695
slb,1984,1.45337
slb,1985,2.34918
slb,1986,3.29445
slb,1987,5.96569
slb,1988,4.27697
slb,1989,5.8764
slb,1990,5.52891
slb,1991,6.13283
slb,1992,2.93659
slb,1993,3.35811
slb,1994,3.9687
slb,1995,1.75235
slb,1996,1.66712
slb,1997,1.1044
slb,1998,2.65417
slb,1999,2.32934
slb,2000,2.2017
slb,2001,1.72714
slb,2002,1.68721
slb,2003,2.69715
slb,2004,4.64936
slb,2005,2.9382
slb,2006,0.82238
slb,2007,2.37378
slb,2008,2.35386
slb,2009,1.46947
slb,2010,2.57787
slb,2011,1.56717
slb,2012,2.63266
slb,2013,3.43111
slb,2014,1.31218
slb,2015,1.09305
slb,2016,1.71792
slb,2017,1.76408
slb,2018,2.60566
slb,2019,1.05411
slb,2020,0.57026
sle,1970,4.33669
sle,1971,2.08045
sle,1972,2.33657
sle,1973,2.27545
sle,1974,2.54143
sle,1975,2.33214
sle,1976,3.79264
sle,1977,2.56288
sle,1978,4.65378
sle,1979,5.00382
sle,1980,7.08288
sle,1981,6.98965
sle,1982,3.22671
sle,1983,3.50181
sle,1984,4.18216
sle,1985,2.87549
sle,1986,13.44635
sle,1987,2.45004
sle,1988,1.85338
sle,1989,0.84295
sle,1990,3.6703
sle,1991,2.13781
sle,1992,5.72772
sle,1993,4.31897
sle,1994,19.90619
sle,1995,10.13213
sle,1996,7.22511
sle,1997,1.88284
sle,1998,4.01664
sle,1999,4.73938
sle,2000,7.74188
sle,2001,9.05726
sle,2002,1.2838
sle,2003,1.38757
sle,2004,1.56453
sle,2005,1.13834
sle,2006,1.33525
sle,2007,0.47136
sle,2008,0.21888
sle,2009,0.29813
sle,2010,0.44559
sle,2011,0.64337
sle,2012,0.52824
sle,2013,0.56197
sle,2014,0.71909
sle,2015,1.24607
sle,2016,1.14343
sle,2017,1.58199
sle,2018,1.59052
sle,2019,1.68682
sle,2020,2.25013
slv,1970,3.3604
slv,1971,3.91334
slv,1972,4.05675
slv,1973,4.94944
slv,1974,4.40031
slv,1975,5.6038
slv,1976,4.25563
slv,1977,5.23136
slv,1978,3.50988
slv,1979,3.20264
slv,1980,2.89979
slv,1981,2.94461
slv,1982,4.10195
slv,1983,6.15961
slv,1984,6.96081
slv,1985,7.28229
slv,1986,8.05323
slv,1987,7.00809
slv,1988,5.15846
slv,1989,4.10562
slv,1990,4.63125
slv,1991,4.98712
slv,1992,4.2603
slv,1993,4.62849
slv,1994,4.60765
slv,1995,3.28339
slv,1996,3.37536
slv,1997,2.82185
slv,1998,4.23379
slv,1999,3.11007
slv,2000,3.27428
slv,2001,3.21576
slv,2002,4.09976
slv,2003,5.59052
slv,2004,6.85447
slv,2005,6.17359
slv,2006,8.1393
slv,2007,6.75225
slv,2008,5.73471
slv,2009,6.91777
slv,2010,6.21575
slv,2011,6.69504
slv,2012,5.77782
slv,2013,5.48259
slv,2014,6.01623
slv,2015,5.85218
slv,2016,6.12495
slv,2017,16.16648
slv,2018,14.42109
slv,2019,22.03701
slv,2020,22.14922
som,1970,0.85715
som,1971,0.36346
som,1972,0.47439
som,1973,0.5224
som,1974,0.66381
som,1975,0.63141
som,1976,0.3068
som,1977,0.78161
som,1978,0.73575
som,1979,0.67746
som,1980,2.12678
som,1981,6.70525
som,1982,2.62415
som,1983,3.31741
som,1984,2.86102
som,1985,2.41292
som,1986,7.12133
som,1987,3.87194
som,1988,0.54983
som,1989,3.17494
som,1990,1.28271
som,2013,0.01294
som,2014,0.0007
som,2015,0.00061
som,2016,0.00099
som,2017,0.00062
som,2018,0.00107
som,2019,0.00991
som,2020,11.84701
srb,1997,0.205
srb,1998,0.33465
srb,1999,0.23129
srb,2000,1.79879
srb,2001,0.82941
srb,2002,1.39384
srb,2003,1.83364
srb,2004,3.47317
srb,2005,4.51193
srb,2006,6.70864
srb,2007,7.73474
srb,2008,9.331
srb,2009,10.44149
srb,2010,10.51887
srb,2011,11.00153
srb,2012,14.40112
srb,2013,18.16581
srb,2014,18.31607
srb,2015,11.06595
srb,2016,15.26096
srb,2017,11.77733
srb,2018,11.54387
srb,2019,14.10475
srb,2020,9.73434
stp,2001,4.77977
stp,2002,4.77292
stp,2003,4.64347
stp,2004,5.84601
stp,2005,4.98357
stp,2006,4.83865
stp,2007,4.21303
stp,2008,1.2417
stp,2009,1.12029
stp,2010,0.8372
stp,2011,0.7171
stp,2012,4.61584
stp,2013,1.96789
stp,2014,3.92082
stp,2015,0.87883
stp,2016,0.75827
stp,2017,1.02701
stp,2018,1.12648
stp,2019,2.0834
stp,2020,0.5065
swz,1970,4.51477
swz,1971,3.4807
swz,1972,6.551
swz,1973,5.11916
swz,1974,1.93914
swz,1990,3.76615
swz,1991,2.1101
swz,1992,1.57836
swz,1993,1.50143
swz,1994,1.64669
swz,1995,1.01368
swz,1996,1.71032
swz,1997,1.52825
swz,1998,1.6803
swz,1999,2.13303
swz,2000,1.73282
swz,2001,1.82122
swz,2002,1.50322
swz,2003,1.48072
swz,2004,1.68456
swz,2005,1.16242
swz,2006,1.28315
swz,2007,1.51484
swz,2008,1.84801
swz,2009,1.58854
swz,2010,1.2871
swz,2011,1.11612
swz,2012,0.99927
swz,2013,0.87928
swz,2014,0.85243
swz,2015,0.89891
swz,2016,1.13875
swz,2017,1.18256
swz,2018,1.06645
swz,2019,1.40236
swz,2020,1.76166
syr,2008,0.34028
syr,2009,0.29587
syr,2010,0.26558
syr,2011,1.04141
syr,2012,0.00186
syr,2013,0.00457
syr,2014,0.00104
syr,2015,0.0036
syr,2016,0.00319
syr,2017,0.00337
syr,2018,0.09754
syr,2019,0.02056
tcd,1970,0.62238
tcd,1971,1.35789
tcd,1972,0.75397
tcd,1973,0.53
tcd,1974,1.0329
tcd,1975,0.75748
tcd,1976,0.50803
tcd,1977,0.36642
tcd,1978,0.57636
tcd,1979,0.3617
tcd,1980,0.57683
tcd,1981,0.87247
tcd,1982,0.20828
tcd,1983,0.13628
tcd,1984,0.8415
tcd,1985,1.69575
tcd,1986,0.74626
tcd,1987,0.65294
tcd,1988,0.6545
tcd,1989,0.81991
tcd,1990,0.68703
tcd,1991,0.53637
tcd,1992,0.49356
tcd,1993,0.95676
tcd,1994,1.33813
tcd,1995,1.06276
tcd,1996,1.73567
tcd,1997,2.12967
tcd,1998,1.70645
tcd,1999,1.90123
tcd,2000,1.82211
tcd,2001,1.21207
tcd,2002,1.4175
tcd,2003,1.80237
tcd,2004,1.05141
tcd,2005,0.97067
tcd,2006,0.91941
tcd,2007,0.92086
tcd,2008,1.57353
tcd,2009,0.87259
tcd,2010,0.70927
tcd,2011,0.69839
tcd,2012,0.69148
tcd,2013,0.97139
tcd,2014,4.41894
tcd,2015,0.97133
tcd,2016,1.52618
tcd,2017,1.85595
tcd,2018,0.93323
tcd,2019,0.79994
tcd,2020,1.14398
tgo,1970,0.94895
tgo,1971,0.85944
tgo,1972,1.61286
tgo,1973,1.68137
tgo,1974,1.52398
tgo,1975,2.70799
tgo,1976,3.73732
tgo,1977,7.42088
tgo,1978,7.1028
tgo,1979,3.46671
tgo,1980,4.77362
tgo,1981,9.665
tgo,1982,10.81616
tgo,1983,8.221
tgo,1984,13.43278
tgo,1985,15.34266
tgo,1986,14.1854
tgo,1987,7.54315
tgo,1988,9.8794
tgo,1989,6.9537
tgo,1990,5.36027
tgo,1991,3.44651
tgo,1992,2.16904
tgo,1993,2.19285
tgo,1994,2.45847
tgo,1995,2.29913
tgo,1996,4.04425
tgo,1997,3.80328
tgo,1998,2.5479
tgo,1999,2.7589
tgo,2000,2.06741
tgo,2001,2.35894
tgo,2002,0.87956
tgo,2003,0.92603
tgo,2004,0.98778
tgo,2005,0.94606
tgo,2006,1.15626
tgo,2007,0.58692
tgo,2008,5.90146
tgo,2009,1.60216
tgo,2010,1.07029
tgo,2011,0.36972
tgo,2012,0.59993
tgo,2013,1.21701
tgo,2014,1.32311
tgo,2015,1.40348
tgo,2016,1.48607
tgo,2017,1.6695
tgo,2018,1.6338
tgo,2019,1.58433
tgo,2020,1.38676
tha,1970,2.30379
tha,1971,2.67265
tha,1972,2.23544
tha,1973,2.47014
tha,1974,1.85337
tha,1975,2.40082
tha,1976,2.23386
tha,1977,2.9001
tha,1978,4.53896
tha,1979,4.84216
tha,1980,5.04002
tha,1981,5.46815
tha,1982,5.38452
tha,1983,5.56786
tha,1984,6.48069
tha,1985,8.52857
tha,1986,8.65375
tha,1987,6.96355
tha,1988,7.23185
tha,1989,6.16716
tha,1990,6.28338
tha,1991,5.07442
tha,1992,5.422
tha,1993,5.08224
tha,1994,5.46978
tha,1995,5.17898
tha,1996,5.34266
tha,1997,8.11097
tha,1998,11.67509
tha,1999,13.23218
tha,2000,11.31006
tha,2001,17.37241
tha,2002,15.22387
tha,2003,10.32496
tha,2004,7.79066
tha,2005,9.97867
tha,2006,6.86286
tha,2007,8.66507
tha,2008,6.04767
tha,2009,4.68034
tha,2010,3.35506
tha,2011,2.89556
tha,2012,4.043
tha,2013,3.55501
tha,2014,6.62395
tha,2015,4.88969
tha,2016,3.64876
tha,2017,3.39311
tha,2018,3.86463
tha,2019,5.16852
tha,2020,3.45403
tjk,1993,0.05132
tjk,1996,0.08479
tjk,1997,5.30974
tjk,1998,6.85534
tjk,1999,7.51463
tjk,2000,7.94938
tjk,2001,8.08717
tjk,2002,8.22026
tjk,2003,5.65561
tjk,2004,5.03452
tjk,2005,2.73308
tjk,2006,1.97436
tjk,2007,1.376
tjk,2008,1.90954
tjk,2009,7.83497
tjk,2010,9.96639
tjk,2011,7.09816
tjk,2012,4.53322
tjk,2013,3.99833
tjk,2014,3.79985
tjk,2015,3.20559
tjk,2016,7.83631
tjk,2017,8.11443
tjk,2018,6.52403
tjk,2019,5.78042
tjk,2020,9.55524
tkm,1993,0.32388
tkm,1994,3.75195
tkm,1995,4.17533
tkm,1996,8.09202
tkm,1997,10.49229
tkm,1998,12.21967
tkm,1999,13.69107
tkm,2000,17.31058
tkm,2001,15.90647
tkm,2002,12.88737
tkm,2003,8.3323
tkm,2004,6.69076
tkm,2005,4.11603
tkm,2006,2.68326
tkm,2007,1.6602
tkm,2008,0.96005
tkm,2009,0.91248
tkm,2010,0.96301
tkm,2011,0.98269
tkm,2012,0.96225
tkm,2013,1.23767
tkm,2014,3.94299
tkm,2015,4.37305
tkm,2016,4.30523
tkm,2017,4.75849
tkm,2018,4.69369
tkm,2019,4.9583
tls,2012,0.00762
tls,2013,0.0074
tls,2014,0.01319
tls,2015,0.02928
tls,2016,0.03675
tls,2017,0.07825
tls,2018,0.14118
tls,2019,0.26296
tls,2020,0.33963
ton,1985,1.32849
ton,1986,1.31647
ton,1987,1.36319
ton,1988,1.12981
ton,1989,1.18725
ton,1990,1.65186
ton,1991,1.2499
ton,1992,1.15973
ton,1993,1.23828
ton,1994,1.3298
ton,1995,1.51652
ton,1996,1.51689
ton,1997,1.8677
ton,1998,1.84459
ton,1999,2.19546
ton,2000,2.38078
ton,2001,1.56638
ton,2002,1.92578
ton,2003,1.84314
ton,2004,1.90696
ton,2005,1.98531
ton,2006,1.48047
ton,2007,1.65848
ton,2008,1.58036
ton,2009,1.19886
ton,2010,1.33142
ton,2011,1.40856
ton,2012,1.31581
ton,2013,1.43183
ton,2014,1.47668
ton,2015,1.45726
ton,2016,1.4639
ton,2017,1.16561
ton,2018,1.97397
ton,2019,1.00382
ton,2020,1.13481
tun,1970,5.27264
tun,1971,4.98093
tun,1972,4.85046
tun,1973,3.70258
tun,1974,2.73265
tun,1975,2.46799
tun,1976,2.34739
tun,1977,3.71107
tun,1978,4.56086
tun,1979,5.50751
tun,1980,6.47465
tun,1981,7.40677
tun,1982,7.20792
tun,1983,7.9108
tun,1984,8.83697
tun,1985,9.26674
tun,1986,10.20569
tun,1987,12.00139
tun,1988,11.02517
tun,1989,11.43525
tun,1990,12.04667
tun,1991,10.9422
tun,1992,9.08356
tun,1993,9.88172
tun,1994,9.88168
tun,1995,8.61646
tun,1996,7.9015
tun,1997,7.11943
tun,1998,6.828
tun,1999,7.00426
tun,2000,9.29746
tun,2001,6.59721
tun,2002,6.7361
tun,2003,6.15538
tun,2004,7.15287
tun,2005,6.67786
tun,2006,7.77398
tun,2007,6.86311
tun,2008,4.7985
tun,2009,5.14243
tun,2010,5.37564
tun,2011,5.798
tun,2012,5.76199
tun,2013,5.32046
tun,2014,4.08696
tun,2015,4.14369
tun,2016,4.8313
tun,2017,7.51132
tun,2018,7.3488
tun,2019,8.00675
tun,2020,8.01491
tur,1970,1.04188
tur,1971,1.20129
tur,1972,1.58572
tur,1973,0.8762
tur,1974,0.72715
tur,1975,0.84692
tur,1976,1.15822
tur,1977,1.63488
tur,1978,2.08868
tur,1979,1.51617
tur,1980,2.37509
tur,1981,3.44665
tur,1982,4.70742
tur,1983,5.21234
tur,1984,5.51151
tur,1985,7.00557
tur,1986,6.05651
tur,1987,7.0294
tur,1988,8.52006
tur,1989,6.76617
tur,1990,5.00889
tur,1991,5.62377
tur,1992,5.82991
tur,1993,4.84837
tur,1994,8.05031
tur,1995,6.88675
tur,1996,6.11137
tur,1997,6.37662
tur,1998,5.47433
tur,1999,7.35906
tur,2000,7.65455
tur,2001,11.35277
tur,2002,11.78579
tur,2003,9.10408
tur,2004,8.05957
tur,2005,8.24663
tur,2006,7.45415
tur,2007,7.31019
tur,2008,7.33369
tur,2009,9.79824
tur,2010,7.70708
tur,2011,6.98221
tur,2012,6.51203
tur,2013,6.72562
tur,2014,6.26561
tur,2015,6.53322
tur,2016,8.84305
tur,2017,10.21615
tur,2018,11.00034
tur,2019,11.62073
tur,2020,12.24419
tza,1988,3.29015
tza,1989,4.17839
tza,1990,4.39644
tza,1991,4.35038
tza,1992,5.31229
tza,1993,5.15279
tza,1994,4.21076
tza,1995,4.41065
tza,1996,4.17353
tza,1997,2.1587
tza,1998,1.91237
tza,1999,1.76591
tza,2000,1.27139
tza,2001,1.07506
tza,2002,0.74578
tza,2003,0.58836
tza,2004,0.74739
tza,2005,0.72506
tza,2006,0.47248
tza,2007,0.33257
tza,2008,0.26594
tza,2009,0.57075
tza,2010,0.60882
tza,2011,0.43106
tza,2012,0.43072
tza,2013,0.55107
tza,2014,0.62005
tza,2015,1.00636
tza,2016,1.51316
tza,2017,1.55879
tza,2018,1.85774
tza,2019,2.00214
tza,2020,2.0442
uga,1970,0.72606
uga,1971,0.6806
uga,1972,0.64533
uga,1973,1.45271
uga,1974,0.66941
uga,1975,0.70796
uga,1976,0.83652
uga,1977,0.54776
uga,1978,0.92247
uga,1979,1.28862
uga,1980,4.63833
uga,1981,5.15602
uga,1982,2.93762
uga,1983,3.92092
uga,1984,3.60527
uga,1985,4.47704
uga,1986,4.42392
uga,1987,2.56964
uga,1988,3.12381
uga,1989,3.60447
uga,1990,3.42192
uga,1991,4.51145
uga,1992,4.08701
uga,1993,4.35225
uga,1994,3.78536
uga,1995,2.37438
uga,1996,2.46908
uga,1997,2.57351
uga,1998,2.33128
uga,1999,2.21191
uga,2000,1.24319
uga,2001,0.90019
uga,2002,1.17871
uga,2003,1.40446
uga,2004,1.33873
uga,2005,1.91546
uga,2006,1.02637
uga,2007,0.57068
uga,2008,0.52334
uga,2009,0.29053
uga,2010,0.24204
uga,2011,0.23187
uga,2012,0.25457
uga,2013,0.30988
uga,2014,0.64765
uga,2015,0.29848
uga,2016,2.94315
uga,2017,0.62574
uga,2018,1.65322
uga,2019,0.87074
uga,2020,1.8729
ukr,1992,0.01569
ukr,1993,0.31561
ukr,1994,0.63076
ukr,1995,2.38582
ukr,1996,2.85771
ukr,1997,2.73951
ukr,1998,4.91446
ukr,1999,9.29821
ukr,2000,12.38455
ukr,2001,6.62786
ukr,2002,8.48366
ukr,2003,7.85009
ukr,2004,6.89322
ukr,2005,6.91683
ukr,2006,8.9016
ukr,2007,8.46904
ukr,2008,10.37253
ukr,2009,20.01391
ukr,2010,19.87119
ukr,2011,16.68777
ukr,2012,16.2394
ukr,2013,20.17773
ukr,2014,15.78562
ukr,2015,31.25154
ukr,2016,13.05232
ukr,2017,11.55139
ukr,2018,11.10425
ukr,2019,8.8978
ukr,2020,11.20122
uzb,1992,0.03639
uzb,1993,0.2271
uzb,1994,1.07388
uzb,1995,1.83764
uzb,1996,2.17822
uzb,1997,3.53034
uzb,1998,2.47177
uzb,1999,3.45436
uzb,2000,6.7016
uzb,2001,7.82959
uzb,2002,8.06258
uzb,2003,8.13556
uzb,2004,7.29655
uzb,2005,5.56601
uzb,2006,4.96265
uzb,2007,3.59088
uzb,2008,2.75824
uzb,2009,2.43119
uzb,2010,1.21968
uzb,2011,1.01177
uzb,2012,1.01036
uzb,2013,0.93374
uzb,2014,1.07959
uzb,2015,1.42271
uzb,2016,1.57388
uzb,2017,3.01212
uzb,2018,1.86792
uzb,2019,4.35833
uzb,2020,5.58914
vct,1970,0.44444
vct,1971,0.27525
vct,1972,0.15472
vct,1973,0.18775
vct,1974,0.17049
vct,1975,0.16852
vct,1976,0.22859
vct,1977,0.22376
vct,1978,0.22064
vct,1979,0.32095
vct,1980,0.51824
vct,1981,0.6816
vct,1982,1.36102
vct,1983,1.24572
vct,1984,1.98295
vct,1985,2.33421
vct,1986,2.16338
vct,1987,1.80591
vct,1988,1.9508
vct,1989,1.80913
vct,1990,1.91479
vct,1991,2.04624
vct,1992,2.22173
vct,1993,3.0339
vct,1994,3.10903
vct,1995,2.83674
vct,1996,3.12491
vct,1997,3.43795
vct,1998,3.22983
vct,1999,3.87703
vct,2000,3.47854
vct,2001,2.89919
vct,2002,2.6617
vct,2003,3.00815
vct,2004,3.92438
vct,2005,4.5387
vct,2006,5.6972
vct,2007,4.19605
vct,2008,4.56625
vct,2009,5.46201
vct,2010,5.42236
vct,2011,5.29132
vct,2012,5.30785
vct,2013,4.55269
vct,2014,4.35811
vct,2015,4.55073
vct,2016,4.15997
vct,2017,4.43064
vct,2018,5.05157
vct,2019,4.73555
vct,2020,4.09334
ven,1970,1.15589
ven,1971,1.46893
ven,1972,2.03242
ven,1973,2.42691
ven,1974,2.32319
ven,1975,2.18011
ven,1976,1.46107
ven,1977,2.55046
ven,1978,2.50794
ven,1979,6.46111
ven,1980,10.17127
ven,1981,8.53112
ven,1982,8.98204
ven,1983,7.12051
ven,1984,8.19997
ven,1985,7.21096
ven,1986,8.68336
ven,1987,10.50217
ven,1988,9.50056
ven,1989,9.31178
ven,1990,10.43642
ven,1991,6.28277
ven,1992,5.68003
ven,1993,6.76133
ven,1994,6.52637
ven,1995,6.85345
ven,1996,7.18093
ven,1997,6.01396
ven,1998,8.43311
ven,1999,7.09838
ven,2000,6.22766
ven,2001,6.82674
ven,2002,9.42816
ven,2003,11.83656
ven,2004,9.24086
ven,2005,5.20503
ven,2006,3.63174
ven,2007,5.17655
ven,2008,3.84265
ven,2009,3.88215
ven,2010,4.35881
ven,2011,7.40821
ven,2012,6.90481
ven,2013,6.93449
ven,2014,5.15439
vnm,1989,3.71658
vnm,1990,2.87351
vnm,1991,1.77037
vnm,1992,2.43962
vnm,1993,3.29665
vnm,1994,1.93435
vnm,1995,1.76122
vnm,1996,1.62384
vnm,1997,3.34665
vnm,1998,4.12014
vnm,1999,5.02379
vnm,2000,4.25097
vnm,2001,3.77647
vnm,2002,3.51063
vnm,2003,2.15108
vnm,2004,1.83187
vnm,2005,1.67515
vnm,2006,1.48941
vnm,2007,1.66326
vnm,2008,1.46558
vnm,2009,1.46899
vnm,2010,1.68618
vnm,2011,3.18487
vnm,2012,3.03632
vnm,2013,2.75935
vnm,2014,3.79998
vnm,2015,3.66128
vnm,2016,3.84013
vnm,2017,6.5568
vnm,2018,7.93247
vnm,2019,6.70054
vnm,2020,6.40133
vut,1981,0.5058
vut,1982,0.51131
vut,1983,1.32069
vut,1984,1.0828
vut,1985,1.11157
vut,1986,1.33824
vut,1987,2.89588
vut,1988,1.68542
vut,1989,1.33037
vut,1990,1.4446
vut,1991,0.89344
vut,1992,0.83875
vut,1993,0.89011
vut,1994,0.81123
vut,1995,0.75733
vut,1996,0.71373
vut,1997,0.7964
vut,1998,0.55923
vut,1999,0.9405
vut,2000,1.08122
vut,2001,0.78391
vut,2002,0.91912
vut,2003,0.84077
vut,2004,1.15308
vut,2005,0.91081
vut,2006,1.08999
vut,2007,0.94762
vut,2008,0.80198
vut,2009,0.99574
vut,2010,0.90597
vut,2011,0.81393
vut,2012,0.7931
vut,2013,0.96954
vut,2014,1.00407
vut,2015,0.93664
vut,2016,1.09448
vut,2017,1.13801
vut,2018,2.13995
vut,2019,1.57453
vut,2020,1.9894
wsm,1982,4.23534
wsm,1983,5.9578
wsm,1984,7.29108
wsm,1985,11.14878
wsm,1986,11.14004
wsm,1987,9.4594
wsm,1988,9.19603
wsm,1989,7.91908
wsm,1990,6.1224
wsm,1991,5.43782
wsm,2002,1.77974
wsm,2003,1.71342
wsm,2004,1.55944
wsm,2005,1.35007
wsm,2006,1.49251
wsm,2007,1.30748
wsm,2008,1.39334
wsm,2009,1.53575
wsm,2010,1.6511
wsm,2011,1.67728
wsm,2012,1.81837
wsm,2013,2.00804
wsm,2014,2.6226
wsm,2015,2.72019
wsm,2016,2.94185
wsm,2017,3.17874
wsm,2018,3.84209
wsm,2019,3.71523
wsm,2020,3.0318
yem,1990,3.01313
yem,1991,3.50902
yem,1992,2.10655
yem,1993,2.26994
yem,1994,2.58948
yem,1995,2.50174
yem,1996,1.64348
yem,1997,1.57294
yem,1998,3.29316
yem,1999,2.59029
yem,2000,2.75884
yem,2001,2.83276
yem,2002,1.75116
yem,2003,1.65256
yem,2004,1.79942
yem,2005,1.41038
yem,2006,1.32703
yem,2007,1.34539
yem,2008,1.13794
yem,2009,1.10009
yem,2010,0.88339
yem,2011,0.90499
yem,2012,0.75182
yem,2013,0.70264
yem,2014,0.8946
yem,2015,0.87116
yem,2016,0.44585
yem,2017,0.36945
yem,2018,0.51552
zaf,1994,1.92036
zaf,1995,2.00799
zaf,1996,2.6457
zaf,1997,3.94657
zaf,1998,2.93035
zaf,1999,2.99517
zaf,2000,2.70739
zaf,2001,3.39255
zaf,2002,4.11863
zaf,2003,2.24813
zaf,2004,1.59515
zaf,2005,1.69798
zaf,2006,2.52811
zaf,2007,1.35743
zaf,2008,2.20594
zaf,2009,1.64041
zaf,2010,1.54819
zaf,2011,1.44411
zaf,2012,2.44972
zaf,2013,3.38385
zaf,2014,2.28969
zaf,2015,6.37356
zaf,2016,4.50887
zaf,2017,3.95491
zaf,2018,7.12887
zaf,2019,6.06068
zaf,2020,8.70773
zmb,1970,4.25155
zmb,1971,5.54279
zmb,1972,6.94839
zmb,1973,18.34728
zmb,1974,4.62652
zmb,1975,6.96273
zmb,1976,7.20188
zmb,1977,10.8796
zmb,1978,11.25947
zmb,1979,11.15957
zmb,1980,11.62546
zmb,1981,11.19796
zmb,1982,8.94431
zmb,1983,10.03216
zmb,1984,9.87659
zmb,1985,6.78295
zmb,1986,28.45837
zmb,1987,8.88646
zmb,1988,5.71712
zmb,1989,5.28914
zmb,1990,6.67675
zmb,1991,19.80817
zmb,1992,12.19214
zmb,1993,11.9816
zmb,1994,10.95032
zmb,1995,73.28264
zmb,1996,7.39289
zmb,1997,6.0661
zmb,1998,6.09599
zmb,1999,4.69302
zmb,2000,5.49719
zmb,2001,4.75724
zmb,2002,5.60722
zmb,2003,11.74371
zmb,2004,8.05011
zmb,2005,3.68739
