geo,time,fr_inr_dpst
swz,1985,14.38167
swz,1986,7.59
swz,1987,4.88833
swz,1988,6.74
swz,1989,9.07583
swz,1990,8.74083
swz,1991,10.59917
swz,1992,10.49333
swz,1993,7.89
swz,1994,7.535
swz,1995,9.43833
swz,1996,11.08333
swz,1997,12
swz,1998,11.91667
swz,1999,9.85917
swz,2000,6.53
swz,2001,6.15
swz,2002,8.01667
swz,2003,7.58833
swz,2004,4.63083
swz,2005,4.0125
swz,2006,4.93
swz,2007,7.05417
swz,2008,8.16667
swz,2009,5.40333
swz,2010,3.85333
swz,2011,2.85
swz,2012,2.465
swz,2013,2.08
swz,2014,2.14
swz,2015,2.27
swz,2016,2.94
swz,2017,3.2
swz,2018,3.76
swz,2019,3.685
swz,2020,2.46583
swz,2021,1.78
syc,1981,9
syc,1982,9
syc,1983,9.08333
syc,1984,9.5
syc,1985,9.6
syc,1986,10
syc,1987,10
syc,1988,10
syc,1989,9.7325
syc,1990,9.55083
syc,1991,9.50167
syc,1992,9.55833
syc,1993,9.365
syc,1994,8.84583
syc,1995,9.2225
syc,1996,9.90417
syc,1997,9.19583
syc,1998,7.53417
syc,1999,5.1325
syc,2000,4.7675
syc,2001,4.92083
syc,2002,4.93333
syc,2003,3.98917
syc,2004,3.54583
syc,2005,3.72
syc,2006,2.45556
syc,2007,3.06859
syc,2008,3.96617
syc,2009,9.76746
syc,2010,2.85995
syc,2011,2.08332
syc,2012,3.29825
syc,2013,3.42884
syc,2014,2.33305
syc,2015,3.16129
syc,2016,3.48766
syc,2017,3.60741
syc,2018,3.29077
syc,2019,3.58196
syc,2020,3.47653
syc,2021,2.85813
tcd,1990,7.5
tcd,1991,7.5
tcd,1992,7.5
tcd,1993,7.75
tcd,1994,8.08333
tcd,1995,5.5
tcd,1996,5.45833
tcd,1997,5
tcd,1998,5
tcd,1999,5
tcd,2000,5
tcd,2001,5
tcd,2002,5
tcd,2003,5
tcd,2004,5
tcd,2005,4.91667
tcd,2006,4.33333
tcd,2007,4.25
tcd,2008,3.75
tcd,2009,3.25
tcd,2010,3.25
tcd,2011,3.25
tcd,2012,3.25
tcd,2013,3.20833
tcd,2014,2.6
tcd,2015,2.45
tcd,2016,2.45
tcd,2017,2.45
tgo,2005,7.6075
tgo,2006,7.82167
tgo,2007,7.81333
tgo,2008,8.12417
tgo,2009,8.57917
tgo,2010,8.38667
tgo,2011,8.50083
tgo,2012,7.9925
tgo,2013,7.65417
tgo,2014,7.25833
tgo,2015,6.99833
tgo,2016,6.925
tgo,2017,6.49
tha,1977,8
tha,1978,8
tha,1979,8.25
tha,1980,12
tha,1981,12.5
tha,1982,13
tha,1983,13
tha,1984,13
tha,1985,13
tha,1986,9.75
tha,1987,9.5
tha,1988,9.5
tha,1989,9.5
tha,1990,12.25
tha,1991,13.66667
tha,1992,8.875
tha,1993,8.625
tha,1994,8.45833
tha,1995,11.58333
tha,1996,10.33333
tha,1997,10.52083
tha,1998,10.64583
tha,1999,4.77083
tha,2000,3.29167
tha,2001,2.54167
tha,2004,1.09836
tha,2005,1.65311
tha,2006,4.33873
tha,2007,2.84079
tha,2008,2.536
tha,2009,1.02194
tha,2010,1.19967
tha,2011,2.45806
tha,2012,2.60015
tha,2013,2.43306
tha,2014,1.7531
tha,2015,1.43342
tha,2016,1.30034
tha,2017,1.28916
tha,2018,1.2875
tha,2019,1.41667
tha,2020,0.62167
tha,2021,0.40708
tjk,2002,9.5415
tjk,2003,9.83931
tjk,2004,10.16672
tjk,2005,10.15036
tjk,2006,9.51794
tjk,2007,10.99385
tjk,2008,9.37026
tjk,2009,7.58063
tjk,2010,8.64764
tjk,2011,8.23675
tjk,2012,7.67464
tjk,2013,6.57882
tjk,2014,5.48952
tjk,2015,4.2262
tjk,2016,3.53341
tjk,2017,3.6796
tjk,2018,3.83712
tjk,2019,5.17518
tls,2002,0.78637
tls,2003,0.77411
tls,2004,0.79029
tls,2005,0.79183
tls,2006,0.79563
tls,2007,0.78139
tls,2008,0.79657
tls,2009,0.83079
tls,2010,0.81329
tls,2011,0.84612
tls,2012,0.9053
tls,2013,0.90032
tls,2014,0.85272
tls,2015,0.77729
tls,2016,0.76
tls,2017,0.69333
tls,2018,0.64185
tls,2019,0.64178
tls,2020,0.65017
tls,2021,0.63885
ton,2012,3.11553
ton,2013,2.82286
ton,2014,2.83282
ton,2015,3.02137
ton,2016,3.13539
ton,2017,3.01513
ton,2018,2.8418
ton,2019,2.28627
ton,2020,2.07202
ton,2021,1.89364
tto,1985,5.31333
tto,1986,6.0375
tto,1987,6.0325
tto,1988,6.035
tto,1989,6.27583
tto,1990,5.9575
tto,1991,5.7925
tto,1992,6.9875
tto,1993,7.0625
tto,1994,6.90583
tto,1995,6.415
tto,1996,7.94111
tto,1997,6.90917
tto,1998,7.95333
tto,1999,8.51
tto,2000,8.15083
tto,2001,7.6625
tto,2002,4.76
tto,2003,2.91417
tto,2004,2.79167
tto,2005,2.1975
tto,2006,4.78875
tto,2007,5.9
tto,2008,7.37
tto,2009,3.41833
tto,2010,1.505
tto,2011,1.5
tto,2012,1.5
tto,2013,1.5
tto,2014,1.5
tto,2015,1.5
tto,2016,1.5
tto,2017,1.5
tto,2018,1.5
tto,2019,1.5
tto,2020,1.5
tto,2021,1.5
tur,1978,6
tur,1979,7.33333
tur,1980,8
tur,1981,26.5
tur,1982,45
tur,1983,45.33333
tur,1984,51.41667
tur,1985,49.25
tur,1986,40.58333
tur,1987,35
tur,1988,49.08333
tur,1989,53.79
tur,1990,47.48333
tur,1991,62.68
tur,1992,68.73667
tur,1993,64.57417
tur,1994,87.79083
tur,1995,75.9675
tur,1996,80.75167
tur,1997,79.49167
tur,1998,80.1075
tur,1999,78.4325
tur,2000,47.1575
tur,2001,74.69917
tur,2002,50.49167
tur,2003,37.67833
tur,2004,24.25917
tur,2005,20.39667
tur,2006,21.6475
tur,2007,22.55917
tur,2008,22.91333
tur,2009,17.64917
tur,2010,15.26917
tur,2011,14.105
tur,2012,17.19333
tur,2013,15.295
tur,2014,16.935
tur,2015,14.91667
tur,2016,14.61
tur,2017,15.28833
tur,2018,23.28333
tur,2019,25.40917
tur,2020,13.35667
tur,2021,20.7
tza,1974,4
tza,1975,4
tza,1976,4
tza,1977,4
tza,1978,4
tza,1979,4
tza,1980,4
tza,1981,4
tza,1982,4
tza,1983,4
tza,1984,4
tza,1985,4.5
tza,1986,8.5
tza,1987,15.75
tza,1988,17.45833
tza,1989,17
tza,1992,17
tza,1993,17.77778
tza,1994,21.88333
tza,1995,24.625
tza,1996,13.59167
tza,1997,7.83333
tza,1998,7.75333
tza,1999,7.75
tza,2000,7.38667
tza,2001,4.81083
tza,2002,3.28903
tza,2003,3.04789
tza,2004,4.20067
tza,2005,4.7328
tza,2006,6.72652
tza,2007,8.67954
tza,2008,8.25265
tza,2009,7.9718
tza,2010,6.62333
tza,2011,6.77833
tza,2012,9.545
tza,2013,9.96833
tza,2014,9.855
tza,2015,9.8975
tza,2016,10.49583
tza,2017,11.185
tza,2018,8.2
tza,2019,7.10417
tza,2020,6.68192
uga,1984,20
uga,1985,20
uga,1986,23.33333
uga,1987,20
uga,1988,21.5
uga,1989,32.16667
uga,1990,31.25
uga,1991,31.16667
uga,1992,35.83333
uga,1993,16.25833
uga,1994,9.9925
uga,1995,7.60833
uga,1996,10.61833
uga,1997,11.84
uga,1998,11.35567
uga,1999,8.7275
uga,2000,9.83938
uga,2001,8.46833
uga,2002,5.56489
uga,2003,9.84916
uga,2004,7.74051
uga,2005,8.79252
uga,2006,9.08537
uga,2007,9.26209
uga,2008,10.67054
uga,2009,9.75251
uga,2010,7.68728
uga,2011,13.34351
uga,2012,16.7983
uga,2013,12.11567
uga,2014,10.80951
uga,2015,12.76762
uga,2016,13.23796
uga,2017,9.69723
uga,2018,9.38495
ukr,1992,68
ukr,1993,148.63333
ukr,1994,208.625
ukr,1995,70.29167
ukr,1996,33.63333
ukr,1997,18.20833
ukr,1998,22.25417
ukr,1999,20.7
ukr,2000,13.71734
ukr,2001,10.98889
ukr,2002,7.92675
ukr,2003,6.9766
ukr,2004,7.79591
ukr,2005,8.57122
ukr,2006,7.5688
ukr,2007,8.12027
ukr,2008,9.94879
ukr,2009,13.76087
ukr,2010,10.55571
ukr,2011,7.89836
ukr,2012,12.96119
ukr,2013,10.77735
ukr,2014,12.10025
ukr,2015,13.01048
ukr,2016,11.48576
ukr,2017,9.12696
ukr,2018,11.77776
ukr,2019,12.89232
ukr,2020,6.08589
ukr,2021,4.63494
ury,1976,48.5825
ury,1977,57.29625
ury,1978,76.58715
ury,1979,67.57847
ury,1980,80.52844
ury,1981,74.1473
ury,1982,80.63569
ury,1983,114.86061
ury,1984,110.02113
ury,1985,131.75188
ury,1986,99.2563
ury,1987,97.8621
ury,1988,109.09613
ury,1989,136.25622
ury,1990,157.3703
ury,1991,121.02726
ury,1992,87.62009
ury,1993,63.35565
ury,1994,59.49479
ury,1995,61.51906
ury,1996,45.25787
ury,1997,31.54377
ury,1998,24.27784
ury,1999,22.92038
ury,2000,19.47791
ury,2001,23.03312
ury,2002,62.57633
ury,2003,29.68793
ury,2004,6.19864
ury,2005,2.84322
ury,2006,1.8313
ury,2007,2.36118
ury,2008,3.23126
ury,2009,4.40058
ury,2010,4.1658
ury,2011,4.55463
ury,2012,4.44983
ury,2013,4.64794
ury,2014,4.89805
ury,2015,5.6023
ury,2016,5.5658
ury,2017,5.06613
ury,2018,5.12184
ury,2019,5.06718
ury,2020,4.79462
uzb,2013,15.36736
uzb,2014,17.2859
uzb,2015,13.58774
uzb,2016,14.75112
uzb,2017,14.67289
uzb,2018,14.2555
uzb,2019,16.15598
uzb,2020,16.31099
uzb,2021,16.31776
vct,1982,4.83912
vct,1983,5.60898
vct,1984,5.27904
vct,1985,5.38902
vct,1986,5.16906
vct,1987,5.15073
vct,1988,5.27904
vct,1989,4.83912
vct,1990,4.28922
vct,1991,4.05711
vct,1992,3.93855
vct,1993,3.89536
vct,1994,3.88523
vct,1995,4.33839
vct,1996,4.13928
vct,1997,4.21058
vct,1998,4.27321
vct,1999,4.45865
vct,2000,4.53858
vct,2001,4.55727
vct,2002,4.35439
vct,2003,4.56089
vct,2004,3.29959
vct,2005,2.89358
vct,2006,2.92306
vct,2007,2.8201
vct,2008,2.79157
vct,2009,2.93936
vct,2010,2.85959
vct,2011,2.99205
vct,2012,2.87588
vct,2013,2.73312
vct,2014,2.6371
vct,2015,2.11942
vct,2016,1.895
vct,2017,1.865
vct,2018,1.8242
vct,2019,1.80399
vct,2020,1.7289
vct,2021,1.72559
ven,1984,12.28917
ven,1985,10.51667
ven,1986,8.92583
ven,1987,8.9425
ven,1988,8.94833
ven,1989,28.91083
ven,1990,27.82167
ven,1991,31.10417
ven,1992,35.43167
ven,1993,53.745
ven,1994,39.02123
ven,1995,24.71853
ven,1996,27.57833
ven,1997,14.69583
ven,1998,34.84167
ven,1999,21.27833
ven,2000,16.3
ven,2001,15.51167
ven,2002,29.00083
ven,2003,17.20833
ven,2004,12.59917
ven,2005,11.62583
ven,2006,10.2625
ven,2007,10.70667
ven,2008,16.15333
ven,2009,16.40917
ven,2010,14.80083
ven,2011,14.59
ven,2012,14.50917
ven,2013,14.50333
ven,2014,14.68167
ven,2015,14.88667
ven,2016,15.085
ven,2017,14.7325
vnm,1993,22.04
vnm,1997,8.5125
vnm,1998,9.23
vnm,1999,7.3725
vnm,2000,3.65333
vnm,2001,5.30417
vnm,2002,6.4475
vnm,2003,6.62167
vnm,2004,6.17125
vnm,2005,7.145
vnm,2006,7.63
vnm,2007,7.4925
vnm,2008,12.73042
vnm,2009,7.91
vnm,2010,11.19375
vnm,2011,13.9935
vnm,2012,10.50367
vnm,2013,7.14
vnm,2014,5.7575
vnm,2015,4.7475
vnm,2016,5.035
vnm,2017,4.80917
vnm,2018,4.73825
vnm,2019,4.975
vnm,2020,4.12021
vnm,2021,3.375
vut,1981,11.08333
vut,1982,10.41667
vut,1983,9.4375
vut,1984,8.74917
vut,1985,7.33583
vut,1986,6.80583
vut,1987,5.47917
vut,1988,6.9375
vut,1989,6.58333
vut,1990,7
vut,1991,7
vut,1992,4.69
vut,1993,5
vut,1994,5.05833
vut,1995,3
vut,1996,4.5
vut,1997,3.72917
vut,1998,3.29167
vut,1999,1.60417
vut,2000,1.27083
vut,2001,1.25
vut,2002,1
vut,2003,1.20833
vut,2004,1.70833
vut,2005,2
vut,2006,1.9375
vut,2007,1.3125
vut,2008,1.25
vut,2009,1.25
vut,2010,1.58333
vut,2011,1.5
vut,2012,1.3125
vut,2013,1.25
vut,2014,1.10417
vut,2015,1.41667
vut,2016,1.16667
vut,2017,0.70833
vut,2018,0.45833
vut,2019,0.25
vut,2020,0.19917
wsm,2001,4.5
wsm,2002,4.50667
wsm,2003,4.52
wsm,2004,4.39417
wsm,2005,4.3475
wsm,2006,4.87083
wsm,2007,6.4425
wsm,2008,6.06083
wsm,2009,4.80583
wsm,2010,2.70083
wsm,2011,2.285
wsm,2012,2.46917
wsm,2013,2.88083
wsm,2014,3.02
wsm,2015,2.48167
wsm,2016,2.37083
wsm,2017,2.60658
wsm,2018,2.75635
wsm,2019,2.685
wsm,2020,2.66333
wsm,2021,2.20011
yem,1996,23.75
yem,1997,14.91667
yem,1998,11.33333
yem,1999,18.25
yem,2000,14
yem,2001,13
yem,2002,13
yem,2003,13
yem,2004,13
yem,2005,13
yem,2006,13
yem,2007,13
yem,2008,13
yem,2009,10.66667
yem,2010,18.66667
yem,2011,20
yem,2012,19.5
yem,2013,15.25
zaf,2001,8.99
zaf,2002,10.77417
zaf,2003,9.76083
zaf,2004,6.55417
zaf,2005,6.04333
zaf,2006,7.14167
zaf,2007,9.155
zaf,2008,11.6125
zaf,2009,8.53667
zaf,2010,6.465
zaf,2011,5.6725
zaf,2012,5.43667
zaf,2013,5.1525
zaf,2014,5.80083
zaf,2015,6.15333
zaf,2016,7.17167
zaf,2017,7.24583
zaf,2018,6.99833
zaf,2019,7.00833
zaf,2020,4.88083
zaf,2021,3.815
zmb,1978,6.25
zmb,1979,6.75
zmb,1980,7
zmb,1981,6.16667
zmb,1982,6
zmb,1983,7
zmb,1984,7.70833
zmb,1985,15.33333
zmb,1986,17.74167
zmb,1987,13.23417
zmb,1988,11.44
zmb,1989,11.44
zmb,1990,25.65417
zmb,1991,31.5
zmb,1992,48.5
zmb,1993,88.13333
zmb,1994,46.14167
zmb,1995,30.24167
zmb,1996,42.125
zmb,1997,34.475
zmb,1998,13.08333
zmb,1999,20.26667
zmb,2000,20.24167
zmb,2001,23.40833
zmb,2002,23.325
zmb,2003,21.95
zmb,2004,11.51023
zmb,2005,11.18917
zmb,2006,10.325
zmb,2007,9.21667
zmb,2008,6.55083
zmb,2009,7.09
zmb,2010,7.4
zmb,2011,7.02417
zmb,2012,7
zmb,2013,6.49083
zmb,2014,7.87667
zmb,2015,8.99333
zmb,2016,10.78417
zmb,2017,8.8875
zmb,2018,6.8
zmb,2019,8.28583
zmb,2020,8.71593
zwe,1980,3.52083
zwe,1981,7.45833
zwe,1982,14.45833
zwe,1983,12.79583
zwe,1984,10.30417
zwe,1985,10.04167
zwe,1986,10.27917
zwe,1987,9.57667
zwe,1988,9.67917
zwe,1989,8.85167
zwe,1990,8.8025
zwe,1991,14.195
zwe,1992,28.625
zwe,1993,29.44583
zwe,1994,26.75083
zwe,1995,25.91833
zwe,1996,21.57917
zwe,1997,18.59833
zwe,1998,29.05917
zwe,1999,38.50667
zwe,2000,50.16667
zwe,2001,13.94792
zwe,2002,18.375
zwe,2003,35.91667
zwe,2004,103.20833
zwe,2005,91.075
zwe,2006,203.375
zwe,2007,121.5
zwe,2008,129
zwe,2015,6.70453
zwe,2016,4.09083
zwe,2017,3.27417
zwe,2018,2.5325
zwe,2019,2.975
zwe,2020,4.51833
zwe,2021,8.05917
