geo,time,ag_lnd_totl_k2
bol,1972,1083300
bol,1973,1083300
bol,1974,1083300
bol,1975,1083300
bol,1976,1083300
bol,1977,1083300
bol,1978,1083300
bol,1979,1083300
bol,1980,1083300
bol,1981,1083300
bol,1982,1083300
bol,1983,1083300
bol,1984,1083300
bol,1985,1083300
bol,1986,1083300
bol,1987,1083300
bol,1988,1083300
bol,1989,1083300
bol,1990,1083300
bol,1991,1083300
bol,1992,1083300
bol,1993,1083300
bol,1994,1083300
bol,1995,1083300
bol,1996,1083300
bol,1997,1083300
bol,1998,1083300
bol,1999,1083300
bol,2000,1083300
bol,2001,1083300
bol,2002,1083300
bol,2003,1083300
bol,2004,1083300
bol,2005,1083300
bol,2006,1083300
bol,2007,1083300
bol,2008,1083300
bol,2009,1083300
bol,2010,1083300
bol,2011,1083300
bol,2012,1083300
bol,2013,1083300
bol,2014,1083300
bol,2015,1083300
bol,2016,1083300
bol,2017,1083300
bol,2018,1083300
bol,2019,1083300
bol,2020,1083300
bol,2021,1083300
bra,1961,8358140
bra,1962,8358140
bra,1963,8358140
bra,1964,8358140
bra,1965,8358140
bra,1966,8358140
bra,1967,8358140
bra,1968,8358140
bra,1969,8358140
bra,1970,8358140
bra,1971,8358140
bra,1972,8358140
bra,1973,8358140
bra,1974,8358140
bra,1975,8358140
bra,1976,8358140
bra,1977,8358140
bra,1978,8358140
bra,1979,8358140
bra,1980,8358140
bra,1981,8358140
bra,1982,8358140
bra,1983,8358140
bra,1984,8358140
bra,1985,8358140
bra,1986,8358140
bra,1987,8358140
bra,1988,8358140
bra,1989,8358140
bra,1990,8358140
bra,1991,8358140
bra,1992,8358140
bra,1993,8358140
bra,1994,8358140
bra,1995,8358140
bra,1996,8358140
bra,1997,8358140
bra,1998,8358140
bra,1999,8358140
bra,2000,8358140
bra,2001,8358140
bra,2002,8358140
bra,2003,8358140
bra,2004,8358140
bra,2005,8358140
bra,2006,8358140
bra,2007,8358140
bra,2008,8358140
bra,2009,8358140
bra,2010,8358140
bra,2011,8358140
bra,2012,8358140
bra,2013,8358140
bra,2014,8358140
bra,2015,8358140
bra,2016,8358140
bra,2017,8358140
bra,2018,8358140
bra,2019,8358140
bra,2020,8358140
bra,2021,8358140
brb,1961,430
brb,1962,430
brb,1963,430
brb,1964,430
brb,1965,430
brb,1966,430
brb,1967,430
brb,1968,430
brb,1969,430
brb,1970,430
brb,1971,430
brb,1972,430
brb,1973,430
brb,1974,430
brb,1975,430
brb,1976,430
brb,1977,430
brb,1978,430
brb,1979,430
brb,1980,430
brb,1981,430
brb,1982,430
brb,1983,430
brb,1984,430
brb,1985,430
brb,1986,430
brb,1987,430
brb,1988,430
brb,1989,430
brb,1990,430
brb,1991,430
brb,1992,430
brb,1993,430
brb,1994,430
brb,1995,430
brb,1996,430
brb,1997,430
brb,1998,430
brb,1999,430
brb,2000,430
brb,2001,430
brb,2002,430
brb,2003,430
brb,2004,430
brb,2005,430
brb,2006,430
brb,2007,430
brb,2008,430
brb,2009,430
brb,2010,430
brb,2011,430
brb,2012,430
brb,2013,430
brb,2014,430
brb,2015,430
brb,2016,430
brb,2017,430
brb,2018,430
brb,2019,430
brb,2020,430
brb,2021,430
brn,1961,5270
brn,1962,5270
brn,1963,5270
brn,1964,5270
brn,1965,5270
brn,1966,5270
brn,1967,5270
brn,1968,5270
brn,1969,5270
brn,1970,5270
brn,1971,5270
brn,1972,5270
brn,1973,5270
brn,1974,5270
brn,1975,5270
brn,1976,5270
brn,1977,5270
brn,1978,5270
brn,1979,5270
brn,1980,5270
brn,1981,5270
brn,1982,5270
brn,1983,5270
brn,1984,5270
brn,1985,5270
brn,1986,5270
brn,1987,5270
brn,1988,5270
brn,1989,5270
brn,1990,5270
brn,1991,5270
brn,1992,5270
brn,1993,5270
brn,1994,5270
brn,1995,5270
brn,1996,5270
brn,1997,5270
brn,1998,5270
brn,1999,5270
brn,2000,5270
brn,2001,5270
brn,2002,5270
brn,2003,5270
brn,2004,5270
brn,2005,5270
brn,2006,5270
brn,2007,5270
brn,2008,5270
brn,2009,5270
brn,2010,5270
brn,2011,5270
brn,2012,5270
brn,2013,5270
brn,2014,5270
brn,2015,5270
brn,2016,5270
brn,2017,5270
brn,2018,5270
brn,2019,5270
brn,2020,5270
brn,2021,5270
btn,1961,46723
btn,1962,46723
btn,1963,46723
btn,1964,46723
btn,1965,46723
btn,1966,46723
btn,1967,46723
btn,1968,46723
btn,1969,46723
btn,1970,46723
btn,1971,46723
btn,1972,46723
btn,1973,46723
btn,1974,46723
btn,1975,46723
btn,1976,46723
btn,1977,46723
btn,1978,46723
btn,1979,46723
btn,1980,46723
btn,1981,46723
btn,1982,46723
btn,1983,46723
btn,1984,46723
btn,1985,46723
btn,1986,46723
btn,1987,46723
btn,1988,46723
btn,1989,46723
btn,1990,46723
btn,1991,46723
btn,1992,46723
btn,1993,46723
btn,1994,39800
btn,1995,39800
btn,1996,39800
btn,1997,39800
btn,1998,39800
btn,1999,39800
btn,2000,39800
btn,2001,39800
btn,2002,39800
btn,2003,39800
btn,2004,38117
btn,2005,38117
btn,2006,38117
btn,2007,38117
btn,2008,38117
btn,2009,38117
btn,2010,38117
btn,2011,38117
btn,2012,38117
btn,2013,38117
btn,2014,38117
btn,2015,38117
btn,2016,38144
btn,2017,38144
btn,2018,38140
btn,2019,38140
btn,2020,38140
btn,2021,38140
bwa,1961,566730
bwa,1962,566730
bwa,1963,566730
bwa,1964,566730
bwa,1965,566730
bwa,1966,566730
bwa,1967,566730
bwa,1968,566730
bwa,1969,566730
bwa,1970,566730
bwa,1971,566730
bwa,1972,566730
bwa,1973,566730
bwa,1974,566730
bwa,1975,566730
bwa,1976,566730
bwa,1977,566730
bwa,1978,566730
bwa,1979,566730
bwa,1980,566730
bwa,1981,566730
bwa,1982,566730
bwa,1983,566730
bwa,1984,566730
bwa,1985,566730
bwa,1986,566730
bwa,1987,566730
bwa,1988,566730
bwa,1989,566730
bwa,1990,566730
bwa,1991,566730
bwa,1992,566730
bwa,1993,566730
bwa,1994,566730
bwa,1995,566730
bwa,1996,566730
bwa,1997,566730
bwa,1998,566730
bwa,1999,566730
bwa,2000,566730
bwa,2001,566730
bwa,2002,566730
bwa,2003,566730
bwa,2004,566730
bwa,2005,566730
bwa,2006,566730
bwa,2007,566730
bwa,2008,566730
bwa,2009,566730
bwa,2010,566730
bwa,2011,566730
bwa,2012,566730
bwa,2013,566730
bwa,2014,566730
bwa,2015,566730
bwa,2016,566730
bwa,2017,566730
bwa,2018,566730
bwa,2019,566730
bwa,2020,566730
bwa,2021,566730
caf,1961,622980
caf,1962,622980
caf,1963,622980
caf,1964,622980
caf,1965,622980
caf,1966,622980
caf,1967,622980
caf,1968,622980
caf,1969,622980
caf,1970,622980
caf,1971,622980
caf,1972,622980
caf,1973,622980
caf,1974,622980
caf,1975,622980
caf,1976,622980
caf,1977,622980
caf,1978,622980
caf,1979,622980
caf,1980,622980
caf,1981,622980
caf,1982,622980
caf,1983,622980
caf,1984,622980
caf,1985,622980
caf,1986,622980
caf,1987,622980
caf,1988,622980
caf,1989,622980
caf,1990,622980
caf,1991,622980
caf,1992,622980
caf,1993,622980
caf,1994,622980
caf,1995,622980
caf,1996,622980
caf,1997,622980
caf,1998,622980
caf,1999,622980
caf,2000,622980
caf,2001,622980
caf,2002,622980
caf,2003,622980
caf,2004,622980
caf,2005,622980
caf,2006,622980
caf,2007,622980
caf,2008,622980
caf,2009,622980
caf,2010,622980
caf,2011,622980
caf,2012,622980
caf,2013,622980
caf,2014,622980
caf,2015,622980
caf,2016,622980
caf,2017,622980
caf,2018,622980
caf,2019,622980
caf,2020,622980
caf,2021,622980
can,1961,8965590
can,1962,8965590
can,1963,8965590
can,1964,8965590
can,1965,8965590
can,1966,8965590
can,1967,8965590
can,1968,8965590
can,1969,8965590
can,1970,8965590
can,1971,8965590
can,1972,8965590
can,1973,8965590
can,1974,8965590
can,1975,8965590
can,1976,8965590
can,1977,8965590
can,1978,8965590
can,1979,8965590
can,1980,8965590
can,1981,8965590
can,1982,8965590
can,1983,8965590
can,1984,8965590
can,1985,8965590
can,1986,8965590
can,1987,8965590
can,1988,8965590
can,1989,8965590
can,1990,8965590
can,1991,8965590
can,1992,8965590
can,1993,8965590
can,1994,8965590
can,1995,8965590
can,1996,8965590
can,1997,8965590
can,1998,8965590
can,1999,8965590
can,2000,8965590
can,2001,8965590
can,2002,8965590
can,2003,8965590
can,2004,8965590
can,2005,8965590
can,2006,8965590
can,2007,8965590
can,2008,8965590
can,2009,8965590
can,2010,8965590
can,2011,8965590
can,2012,8965590
can,2013,8965590
can,2014,8965590
can,2015,8965590
can,2016,8965590
can,2017,8965590
can,2018,8965590
can,2019,8965590
can,2020,8965590
can,2021,8965590
chanisl,1961,198
chanisl,1962,198
chanisl,1963,198
chanisl,1964,198
chanisl,1965,198
chanisl,1966,198
chanisl,1967,198
chanisl,1968,198
chanisl,1969,198
chanisl,1970,198
chanisl,1971,198
chanisl,1972,198
chanisl,1973,198
chanisl,1974,198
chanisl,1975,198
chanisl,1976,198
chanisl,1977,198
chanisl,1978,198
chanisl,1979,198
chanisl,1980,198
chanisl,1981,198
chanisl,1982,198
chanisl,1983,198
chanisl,1984,198
chanisl,1985,198
chanisl,1986,198
chanisl,1987,198
chanisl,1988,198
chanisl,1989,198
chanisl,1990,198
chanisl,1991,198
chanisl,1992,198
chanisl,1993,198
chanisl,1994,198
chanisl,1995,198
chanisl,1996,198
chanisl,1997,198
chanisl,1998,198
chanisl,1999,198
chanisl,2000,198
chanisl,2001,198
chanisl,2002,198
chanisl,2003,198
chanisl,2004,198
chanisl,2005,198
chanisl,2006,198
chanisl,2007,198
chanisl,2008,198
chanisl,2009,198
chanisl,2010,198
chanisl,2011,198
chanisl,2012,198
chanisl,2013,198
chanisl,2014,198
chanisl,2015,198
chanisl,2016,198
chanisl,2017,198
chanisl,2018,198
chanisl,2019,198
chanisl,2020,198
chanisl,2021,198
che,1961,39528
che,1962,39528
che,1963,39528
che,1964,39528
che,1965,39528
che,1966,39528
che,1967,39528
che,1968,39528
che,1969,39528
che,1970,39528
che,1971,39528
che,1972,39528
che,1973,39528
che,1974,39528
che,1975,39528
che,1976,39528
che,1977,39528
che,1978,39528
che,1979,39528
che,1980,39528
che,1981,39528
che,1982,39528
che,1983,39528
che,1984,39529
che,1985,39529
che,1986,39529
che,1987,39529
che,1988,39529
che,1989,39529
che,1990,39529
che,1991,39529
che,1992,39529
che,1993,39529
che,1994,39529
che,1995,39529
che,1996,39528
che,1997,39527
che,1998,39526
che,1999,39525
che,2000,39524
che,2001,39523
che,2002,39522
che,2003,39521
che,2004,39520
che,2005,39518
che,2006,39517
che,2007,39516
che,2008,39516
che,2009,39516
che,2010,39516
che,2011,39516
che,2012,39516
che,2013,39516
che,2014,39516
che,2015,39516.03
che,2016,39516.03
che,2017,39516.03
che,2018,39516.03
che,2019,39516.03
che,2020,39516.03
che,2021,39516.03
chl,1961,743532
chl,1962,743532
chl,1963,743532
chl,1964,743532
chl,1965,743532
chl,1966,743532
chl,1967,743532
chl,1968,743532
chl,1969,743532
chl,1970,743532
chl,1971,743532
chl,1972,743532
chl,1973,743532
chl,1974,743532
chl,1975,743532
chl,1976,743532
chl,1977,743532
chl,1978,743532
chl,1979,743532
chl,1980,743532
chl,1981,743532
chl,1982,743532
chl,1983,743532
chl,1984,743532
chl,1985,743532
chl,1986,743532
chl,1987,743532
chl,1988,743532
chl,1989,743532
chl,1990,743532
chl,1991,743532
chl,1992,743532
chl,1993,743532
chl,1994,743532
chl,1995,743532
chl,1996,743532
chl,1997,743532
chl,1998,743532
chl,1999,743532
chl,2000,743532
chl,2001,743532
chl,2002,743532
chl,2003,743532
chl,2004,743532
chl,2005,743532
chl,2006,743532
chl,2007,743532
chl,2008,743532
chl,2009,743532
chl,2010,743532
chl,2011,743532
chl,2012,743532
chl,2013,743532
chl,2014,743532
chl,2015,743532
chl,2016,743532
chl,2017,743532
chl,2018,743532
chl,2019,743532
chl,2020,743532
chl,2021,743532
chn,1961,9424700
chn,1962,9424700
chn,1963,9424700
chn,1964,9424700
chn,1965,9424700
chn,1966,9424700
chn,1967,9424700
chn,1968,9424700
chn,1969,9424700
chn,1970,9424700
chn,1971,9424700
chn,1972,9424700
chn,1973,9424700
chn,1974,9424700
chn,1975,9424690
chn,1976,9424690
chn,1977,9424680
chn,1978,9424680
chn,1979,9424680
chn,1980,9424680
chn,1981,9424680
chn,1982,9424670
chn,1983,9424670
chn,1984,9424670
chn,1985,9424670
chn,1986,9424670
chn,1987,9424670
chn,1988,9424670
chn,1989,9424670
chn,1990,9424670
chn,1991,9424670
chn,1992,9424670
chn,1993,9424670
chn,1994,9424670
chn,1995,9424720
chn,1996,9424710
chn,1997,9424710
chn,1998,9424710
chn,1999,9424710
chn,2000,9424700
chn,2001,9424700.2
chn,2002,9424700.2
chn,2003,9424699.7
chn,2004,9424700.5
chn,2005,9424699.8
chn,2006,9424700
chn,2007,9424700
chn,2008,9424700
chn,2009,9424700.5
chn,2010,9424700.7
chn,2011,9424700.9
chn,2012,9424700.9
chn,2013,9424701.3
chn,2014,9424701.3
chn,2015,9424701.4
chn,2016,9424700.5
chn,2017,9424700.8
chn,2018,9424702.9
chn,2019,9424702.9
chn,2020,9424702.9
chn,2021,9424702.9
civ,1961,318000
civ,1962,318000
civ,1963,318000
civ,1964,318000
civ,1965,318000
civ,1966,318000
civ,1967,318000
civ,1968,318000
civ,1969,318000
civ,1970,318000
civ,1971,318000
civ,1972,318000
civ,1973,318000
civ,1974,318000
civ,1975,318000
civ,1976,318000
civ,1977,318000
civ,1978,318000
civ,1979,318000
civ,1980,318000
civ,1981,318000
civ,1982,318000
civ,1983,318000
civ,1984,318000
civ,1985,318000
civ,1986,318000
civ,1987,318000
civ,1988,318000
civ,1989,318000
civ,1990,318000
civ,1991,318000
civ,1992,318000
civ,1993,318000
civ,1994,318000
civ,1995,318000
civ,1996,318000
civ,1997,318000
civ,1998,318000
civ,1999,318000
civ,2000,318000
civ,2001,318000
civ,2002,318000
civ,2003,318000
civ,2004,318000
civ,2005,318000
civ,2006,318000
civ,2007,318000
civ,2008,318000
civ,2009,318000
civ,2010,318000
civ,2011,318000
civ,2012,318000
civ,2013,318000
civ,2014,318000
civ,2015,318000
civ,2016,318000
civ,2017,318000
civ,2018,318000
civ,2019,318000
civ,2020,318000
civ,2021,318000
cmr,1961,472710
cmr,1962,472710
cmr,1963,472710
cmr,1964,472710
cmr,1965,472710
cmr,1966,472710
cmr,1967,472710
cmr,1968,472710
cmr,1969,472710
cmr,1970,472710
cmr,1971,472710
cmr,1972,472710
cmr,1973,472710
cmr,1974,472710
cmr,1975,472710
cmr,1976,472710
cmr,1977,472710
cmr,1978,472710
cmr,1979,472710
cmr,1980,472710
cmr,1981,472710
cmr,1982,472710
cmr,1983,472710
cmr,1984,472710
cmr,1985,472710
cmr,1986,472710
cmr,1987,472710
cmr,1988,472710
cmr,1989,472710
cmr,1990,472710
cmr,1991,472710
cmr,1992,472710
cmr,1993,472710
cmr,1994,472710
cmr,1995,472710
cmr,1996,472710
cmr,1997,472710
cmr,1998,472710
cmr,1999,472710
cmr,2000,472710
cmr,2001,472710
cmr,2002,472710
cmr,2003,472710
cmr,2004,472710
cmr,2005,472710
cmr,2006,472710
cmr,2007,472710
cmr,2008,472710
cmr,2009,472710
cmr,2010,472710
cmr,2011,472710
cmr,2012,472710
cmr,2013,472710
cmr,2014,472710
cmr,2015,472710
cmr,2016,472710
cmr,2017,472710
cmr,2018,472710
cmr,2019,472710
cmr,2020,472710
cmr,2021,472710
cod,1961,2267050
cod,1962,2267050
cod,1963,2267050
cod,1964,2267050
cod,1965,2267050
cod,1966,2267050
cod,1967,2267050
cod,1968,2267050
cod,1969,2267050
cod,1970,2267050
cod,1971,2267050
cod,1972,2267050
cod,1973,2267050
cod,1974,2267050
cod,1975,2267050
cod,1976,2267050
cod,1977,2267050
cod,1978,2267050
cod,1979,2267050
cod,1980,2267050
cod,1981,2267050
cod,1982,2267050
cod,1983,2267050
cod,1984,2267050
cod,1985,2267050
cod,1986,2267050
cod,1987,2267050
cod,1988,2267050
cod,1989,2267050
cod,1990,2267050
cod,1991,2267050
cod,1992,2267050
cod,1993,2267050
cod,1994,2267050
cod,1995,2267050
cod,1996,2267050
cod,1997,2267050
cod,1998,2267050
cod,1999,2267050
cod,2000,2267050
cod,2001,2267050
cod,2002,2267050
cod,2003,2267050
cod,2004,2267050
cod,2005,2267050
cod,2006,2267050
cod,2007,2267050
cod,2008,2267050
cod,2009,2267050
cod,2010,2267050
cod,2011,2267050
cod,2012,2267050
cod,2013,2267050
cod,2014,2267050
cod,2015,2267050
cod,2016,2267050
cod,2017,2267050
cod,2018,2267050
cod,2019,2267050
cod,2020,2267050
cod,2021,2267050
cog,1961,341500
cog,1962,341500
cog,1963,341500
cog,1964,341500
cog,1965,341500
cog,1966,341500
cog,1967,341500
cog,1968,341500
cog,1969,341500
cog,1970,341500
cog,1971,341500
cog,1972,341500
cog,1973,341500
cog,1974,341500
cog,1975,341500
cog,1976,341500
cog,1977,341500
cog,1978,341500
cog,1979,341500
cog,1980,341500
cog,1981,341500
cog,1982,341500
cog,1983,341500
cog,1984,341500
cog,1985,341500
cog,1986,341500
cog,1987,341500
cog,1988,341500
cog,1989,341500
cog,1990,341500
cog,1991,341500
cog,1992,341500
cog,1993,341500
cog,1994,341500
cog,1995,341500
cog,1996,341500
cog,1997,341500
cog,1998,341500
cog,1999,341500
cog,2000,341500
cog,2001,341500
cog,2002,341500
cog,2003,341500
cog,2004,341500
cog,2005,341500
cog,2006,341500
cog,2007,341500
cog,2008,341500
cog,2009,341500
cog,2010,341500
cog,2011,341500
cog,2012,341500
cog,2013,341500
cog,2014,341500
cog,2015,341500
cog,2016,341500
cog,2017,341500
cog,2018,341500
cog,2019,341500
cog,2020,341500
cog,2021,341500
col,1961,1109500
col,1962,1109500
col,1963,1109500
col,1964,1109500
col,1965,1109500
col,1966,1109500
col,1967,1109500
col,1968,1109500
col,1969,1109500
col,1970,1109500
col,1971,1109500
col,1972,1109500
col,1973,1109500
col,1974,1109500
col,1975,1109500
col,1976,1109500
col,1977,1109500
col,1978,1109500
col,1979,1109500
col,1980,1109500
col,1981,1109500
col,1982,1109500
col,1983,1109500
col,1984,1109500
col,1985,1109500
col,1986,1109500
col,1987,1109500
col,1988,1109500
col,1989,1109500
col,1990,1109500
col,1991,1109500
col,1992,1109500
col,1993,1109500
col,1994,1109500
col,1995,1109500
col,1996,1109500
col,1997,1109500
col,1998,1109500
col,1999,1109500
col,2000,1109500
col,2001,1109500
col,2002,1109500
col,2003,1109500
col,2004,1109500
col,2005,1109500
col,2006,1109500
col,2007,1109500
col,2008,1109500
col,2009,1109500
col,2010,1109500
col,2011,1109500
col,2012,1109500
col,2013,1109500
col,2014,1109500
col,2015,1109500
col,2016,1109500
col,2017,1109500
col,2018,1109500
col,2019,1109500
col,2020,1109500
col,2021,1109500
com,1961,1861
com,1962,1861
com,1963,1861
com,1964,1861
com,1965,1861
com,1966,1861
com,1967,1861
com,1968,1861
com,1969,1861
com,1970,1861
com,1971,1861
com,1972,1861
com,1973,1861
com,1974,1861
com,1975,1861
com,1976,1861
com,1977,1861
com,1978,1861
com,1979,1861
com,1980,1861
com,1981,1861
com,1982,1861
com,1983,1861
com,1984,1861
com,1985,1861
com,1986,1861
com,1987,1861
com,1988,1861
com,1989,1861
com,1990,1861
com,1991,1861
com,1992,1861
com,1993,1861
com,1994,1861
com,1995,1861
com,1996,1861
com,1997,1861
com,1998,1861
com,1999,1861
com,2000,1861
com,2001,1861
com,2002,1861
com,2003,1861
com,2004,1861
com,2005,1861
com,2006,1861
com,2007,1861
com,2008,1861
com,2009,1861
com,2010,1861
com,2011,1861
com,2012,1861
com,2013,1861
com,2014,1861
com,2015,1861
com,2016,1861
com,2017,1861
com,2018,1861
com,2019,1861
com,2020,1861
com,2021,1861
cpv,1961,4030
cpv,1962,4030
cpv,1963,4030
cpv,1964,4030
cpv,1965,4030
cpv,1966,4030
cpv,1967,4030
cpv,1968,4030
cpv,1969,4030
cpv,1970,4030
cpv,1971,4030
cpv,1972,4030
cpv,1973,4030
cpv,1974,4030
cpv,1975,4030
cpv,1976,4030
cpv,1977,4030
cpv,1978,4030
cpv,1979,4030
cpv,1980,4030
cpv,1981,4030
cpv,1982,4030
cpv,1983,4030
cpv,1984,4030
cpv,1985,4030
cpv,1986,4030
cpv,1987,4030
cpv,1988,4030
cpv,1989,4030
cpv,1990,4030
cpv,1991,4030
cpv,1992,4030
cpv,1993,4030
cpv,1994,4030
cpv,1995,4030
cpv,1996,4030
cpv,1997,4030
cpv,1998,4030
cpv,1999,4030
cpv,2000,4030
cpv,2001,4030
cpv,2002,4030
cpv,2003,4030
cpv,2004,4030
cpv,2005,4030
cpv,2006,4030
cpv,2007,4030
cpv,2008,4030
cpv,2009,4030
cpv,2010,4030
cpv,2011,4030
cpv,2012,4030
cpv,2013,4030
cpv,2014,4030
cpv,2015,4030
cpv,2016,4030
cpv,2017,4030
cpv,2018,4030
cpv,2019,4030
cpv,2020,4030
cpv,2021,4030
cri,1961,51060
cri,1962,51060
cri,1963,51060
cri,1964,51060
cri,1965,51060
cri,1966,51060
cri,1967,51060
cri,1968,51060
cri,1969,51060
cri,1970,51060
cri,1971,51060
cri,1972,51060
cri,1973,51060
cri,1974,51060
cri,1975,51060
cri,1976,51060
cri,1977,51060
cri,1978,51060
cri,1979,51060
cri,1980,51060
cri,1981,51060
cri,1982,51060
cri,1983,51060
cri,1984,51060
cri,1985,51060
cri,1986,51060
cri,1987,51060
cri,1988,51060
cri,1989,51060
cri,1990,51060
cri,1991,51060
cri,1992,51060
cri,1993,51060
cri,1994,51060
cri,1995,51060
cri,1996,51060
cri,1997,51060
cri,1998,51060
cri,1999,51060
cri,2000,51060
cri,2001,51060
cri,2002,51060
cri,2003,51060
cri,2004,51060
cri,2005,51060
cri,2006,51060
cri,2007,51060
cri,2008,51060
cri,2009,51060
cri,2010,51060
cri,2011,51060
cri,2012,51060
cri,2013,51060
cri,2014,51060
cri,2015,51060
cri,2016,51060
cri,2017,51060
cri,2018,51060
cri,2019,51060
cri,2020,51060
cri,2021,51060
cub,1961,107400
cub,1962,107400
cub,1963,107400
cub,1964,107400
cub,1965,107400
cub,1966,107400
cub,1967,107400
cub,1968,107400
cub,1969,107400
cub,1970,107400
cub,1971,107400
cub,1972,107400
cub,1973,107400
cub,1974,107400
cub,1975,107400
cub,1976,107400
cub,1977,107400
cub,1978,107400
cub,1979,107400
cub,1980,107400
cub,1981,107400
cub,1982,107400
cub,1983,107400
cub,1984,107400
cub,1985,107400
cub,1986,107400
cub,1987,107400
cub,1988,107400
cub,1989,107400
cub,1990,107400
cub,1991,107400
cub,1992,107400
cub,1993,107400
cub,1994,107400
cub,1995,107400
cub,1996,107400
cub,1997,107400
cub,1998,107400
cub,1999,107400
cub,2000,107400
cub,2001,107400
cub,2002,106390
cub,2003,106400
cub,2004,106410
cub,2005,106440
cub,2006,106430
cub,2007,106440
cub,2008,106440
cub,2009,106440
cub,2010,106440
cub,2011,106863
cub,2012,106649
cub,2013,104220
cub,2014,104020
cub,2015,104100
cub,2016,104040
cub,2017,103800
cub,2018,103800
cub,2019,103800
cub,2020,103800
cub,2021,103800
cym,1961,240
cym,1962,240
cym,1963,240
cym,1964,240
cym,1965,240
cym,1966,240
cym,1967,240
cym,1968,240
cym,1969,240
cym,1970,240
cym,1971,240
cym,1972,240
cym,1973,240
cym,1974,240
cym,1975,240
cym,1976,240
cym,1977,240
cym,1978,240
cym,1979,240
cym,1980,240
cym,1981,240
cym,1982,240
cym,1983,240
cym,1984,240
cym,1985,240
cym,1986,240
cym,1987,240
cym,1988,240
cym,1989,240
cym,1990,240
cym,1991,240
cym,1992,240
cym,1993,240
cym,1994,240
cym,1995,240
cym,1996,240
cym,1997,240
cym,1998,240
cym,1999,240
cym,2000,240
cym,2001,240
cym,2002,240
cym,2003,240
cym,2004,240
cym,2005,240
cym,2006,240
cym,2007,240
cym,2008,240
cym,2009,240
cym,2010,240
cym,2011,240
cym,2012,240
cym,2013,240
cym,2014,240
cym,2015,240
cym,2016,240
cym,2017,240
cym,2018,240
cym,2019,240
cym,2020,240
cym,2021,240
cyp,1961,9240
cyp,1962,9240
cyp,1963,9240
cyp,1964,9240
cyp,1965,9240
cyp,1966,9240
cyp,1967,9240
cyp,1968,9240
cyp,1969,9240
cyp,1970,9240
cyp,1971,9240
cyp,1972,9240
cyp,1973,9240
cyp,1974,9240
cyp,1975,9240
cyp,1976,9240
cyp,1977,9240
cyp,1978,9240
cyp,1979,9240
cyp,1980,9240
cyp,1981,9240
cyp,1982,9240
cyp,1983,9240
cyp,1984,9240
cyp,1985,9240
cyp,1986,9240
cyp,1987,9240
cyp,1988,9240
cyp,1989,9240
cyp,1990,9240
cyp,1991,9240
cyp,1992,9240
cyp,1993,9240
cyp,1994,9240
cyp,1995,9240
cyp,1996,9240
cyp,1997,9240
cyp,1998,9240
cyp,1999,9240
cyp,2000,9240
cyp,2001,9240
cyp,2002,9240
cyp,2003,9240
cyp,2004,9240
cyp,2005,9240
cyp,2006,9240
cyp,2007,9240
cyp,2008,9240
cyp,2009,9240
cyp,2010,9240
cyp,2011,9240
cyp,2012,9240
cyp,2013,9240
cyp,2014,9240
cyp,2015,9240
cyp,2016,9240
cyp,2017,9240
cyp,2018,9240
cyp,2019,9240
cyp,2020,9240
cyp,2021,9240
cze,1961,77270
cze,1962,77270
cze,1963,77270
cze,1964,77270
cze,1965,77270
cze,1966,77270
cze,1967,77270
cze,1968,77270
cze,1969,77270
cze,1970,77270
cze,1971,77270
cze,1972,77270
cze,1973,77270
cze,1974,77270
cze,1975,77270
cze,1976,77270
cze,1977,77270
cze,1978,77270
