geo,time,sp_dyn_le00_fe_in
tgo,1964,43.923
tgo,1965,44.591
tgo,1966,45.26
tgo,1967,45.93
tgo,1968,46.601
tgo,1969,47.271
tgo,1970,47.938
tgo,1971,48.6
tgo,1972,49.253
tgo,1973,49.895
tgo,1974,50.525
tgo,1975,51.144
tgo,1976,51.758
tgo,1977,52.367
tgo,1978,52.97
tgo,1979,53.561
tgo,1980,54.135
tgo,1981,54.689
tgo,1982,55.213
tgo,1983,55.696
tgo,1984,56.127
tgo,1985,56.494
tgo,1986,56.787
tgo,1987,57.002
tgo,1988,57.135
tgo,1989,57.183
tgo,1990,57.132
tgo,1991,56.968
tgo,1992,56.698
tgo,1993,56.345
tgo,1994,55.935
tgo,1995,55.507
tgo,1996,55.1
tgo,1997,54.751
tgo,1998,54.488
tgo,1999,54.332
tgo,2000,54.291
tgo,2001,54.358
tgo,2002,54.508
tgo,2003,54.722
tgo,2004,54.994
tgo,2005,55.333
tgo,2006,55.753
tgo,2007,56.259
tgo,2008,56.84
tgo,2009,57.476
tgo,2010,58.133
tgo,2011,58.773
tgo,2012,59.365
tgo,2013,59.889
tgo,2014,60.334
tgo,2015,60.706
tgo,2016,61.023
tgo,2017,61.317
tgo,2018,61.612
tgo,2019,61.918
tgo,2020,62.239
tha,1960,57.059
tha,1961,57.617
tha,1962,58.151
tha,1963,58.653
tha,1964,59.12
tha,1965,59.56
tha,1966,59.987
tha,1967,60.421
tha,1968,60.878
tha,1969,61.364
tha,1970,61.883
tha,1971,62.433
tha,1972,63.006
tha,1973,63.592
tha,1974,64.183
tha,1975,64.77
tha,1976,65.341
tha,1977,65.893
tha,1978,66.429
tha,1979,66.955
tha,1980,67.495
tha,1981,68.079
tha,1982,68.722
tha,1983,69.425
tha,1984,70.169
tha,1985,70.92
tha,1986,71.63
tha,1987,72.256
tha,1988,72.77
tha,1989,73.16
tha,1990,73.433
tha,1991,73.608
tha,1992,73.727
tha,1993,73.823
tha,1994,73.915
tha,1995,74.013
tha,1996,74.114
tha,1997,74.212
tha,1998,74.304
tha,1999,74.4
tha,2000,74.512
tha,2001,74.651
tha,2002,74.827
tha,2003,75.044
tha,2004,75.306
tha,2005,75.619
tha,2006,75.981
tha,2007,76.383
tha,2008,76.815
tha,2009,77.265
tha,2010,77.725
tha,2011,78.186
tha,2012,78.64
tha,2013,79.078
tha,2014,79.49
tha,2015,79.863
tha,2016,80.189
tha,2017,80.468
tha,2018,80.704
tha,2019,80.9
tha,2020,81.062
tjk,1960,52.168
tjk,1961,52.488
tjk,1962,52.804
tjk,1963,53.117
tjk,1964,53.431
tjk,1965,53.752
tjk,1966,54.087
tjk,1967,54.439
tjk,1968,54.811
tjk,1969,55.202
tjk,1970,55.609
tjk,1971,56.032
tjk,1972,56.462
tjk,1973,56.888
tjk,1974,57.302
tjk,1975,57.683
tjk,1976,58.011
tjk,1977,58.283
tjk,1978,58.504
tjk,1979,58.685
tjk,1980,58.865
tjk,1981,59.09
tjk,1982,59.389
tjk,1983,59.768
tjk,1984,60.214
tjk,1985,60.677
tjk,1986,61.089
tjk,1987,61.394
tjk,1988,61.56
tjk,1989,61.586
tjk,1990,61.494
tjk,1991,61.323
tjk,1992,61.144
tjk,1993,61.02
tjk,1994,60.994
tjk,1995,61.107
tjk,1996,61.389
tjk,1997,61.827
tjk,1998,62.402
tjk,1999,63.1
tjk,2000,63.901
tjk,2001,64.78
tjk,2002,65.699
tjk,2003,66.618
tjk,2004,67.504
tjk,2005,68.324
tjk,2006,69.058
tjk,2007,69.705
tjk,2008,70.27
tjk,2009,70.751
tjk,2010,71.153
tjk,2011,71.487
tjk,2012,71.773
tjk,2013,72.031
tjk,2014,72.273
tjk,2015,72.507
tjk,2016,72.737
tjk,2017,72.961
tjk,2018,73.177
tjk,2019,73.389
tjk,2020,73.599
tkm,1960,58.126
tkm,1961,58.538
tkm,1962,58.954
tkm,1963,59.371
tkm,1964,59.788
tkm,1965,60.199
tkm,1966,60.601
tkm,1967,60.989
tkm,1968,61.358
tkm,1969,61.705
tkm,1970,62.025
tkm,1971,62.314
tkm,1972,62.574
tkm,1973,62.811
tkm,1974,63.03
tkm,1975,63.244
tkm,1976,63.465
tkm,1977,63.703
tkm,1978,63.961
tkm,1979,64.239
tkm,1980,64.533
tkm,1981,64.833
tkm,1982,65.128
tkm,1983,65.404
tkm,1984,65.655
tkm,1985,65.872
tkm,1986,66.051
tkm,1987,66.196
tkm,1988,66.312
tkm,1989,66.405
tkm,1990,66.483
tkm,1991,66.557
tkm,1992,66.633
tkm,1993,66.722
tkm,1994,66.827
tkm,1995,66.95
tkm,1996,67.089
tkm,1997,67.238
tkm,1998,67.394
tkm,1999,67.558
tkm,2000,67.734
tkm,2001,67.927
tkm,2002,68.14
tkm,2003,68.373
tkm,2004,68.624
tkm,2005,68.889
tkm,2006,69.164
tkm,2007,69.442
tkm,2008,69.714
tkm,2009,69.976
tkm,2010,70.221
tkm,2011,70.447
tkm,2012,70.652
tkm,2013,70.84
tkm,2014,71.011
tkm,2015,71.168
tkm,2016,71.312
tkm,2017,71.449
tkm,2018,71.584
tkm,2019,71.717
tkm,2020,71.852
tls,1960,34.32
tls,1961,34.823
tls,1962,35.325
tls,1963,35.828
tls,1964,36.332
tls,1965,36.875
tls,1966,37.502
tls,1967,38.211
tls,1968,38.96
tls,1969,39.681
tls,1970,40.195
tls,1971,40.289
tls,1972,39.871
tls,1973,38.953
tls,1974,37.638
tls,1975,36.167
tls,1976,34.857
tls,1977,33.994
tls,1978,33.776
tls,1979,34.264
tls,1980,35.425
tls,1981,37.122
tls,1982,39.08
tls,1983,41.06
tls,1984,42.937
tls,1985,44.609
tls,1986,46.026
tls,1987,47.241
tls,1988,48.311
tls,1989,49.254
tls,1990,50.113
tls,1991,50.95
tls,1992,51.823
tls,1993,52.771
tls,1994,53.811
tls,1995,54.935
tls,1996,56.114
tls,1997,57.299
tls,1998,58.45
tls,1999,59.552
tls,2000,60.608
tls,2001,61.631
tls,2002,62.639
tls,2003,63.64
tls,2004,64.622
tls,2005,65.558
tls,2006,66.417
tls,2007,67.176
tls,2008,67.822
tls,2009,68.356
tls,2010,68.794
tls,2011,69.161
tls,2012,69.489
tls,2013,69.807
tls,2014,70.127
tls,2015,70.454
tls,2016,70.781
tls,2017,71.092
tls,2018,71.376
tls,2019,71.635
tls,2020,71.869
ton,1960,60.315
ton,1961,60.627
ton,1962,60.957
ton,1963,61.313
ton,1964,61.695
ton,1965,62.102
ton,1966,62.528
ton,1967,62.962
ton,1968,63.395
ton,1969,63.82
ton,1970,64.233
ton,1971,64.635
ton,1972,65.026
ton,1973,65.407
ton,1974,65.777
ton,1975,66.133
ton,1976,66.474
ton,1977,66.8
ton,1978,67.111
ton,1979,67.405
ton,1980,67.682
ton,1981,67.944
ton,1982,68.191
ton,1983,68.422
ton,1984,68.639
ton,1985,68.838
ton,1986,69.017
ton,1987,69.175
ton,1988,69.313
ton,1989,69.432
ton,1990,69.534
ton,1991,69.619
ton,1992,69.691
ton,1993,69.756
ton,1994,69.82
ton,1995,69.891
ton,1996,69.978
ton,1997,70.083
ton,1998,70.209
ton,1999,70.356
ton,2000,70.521
ton,2001,70.7
ton,2002,70.885
ton,2003,71.068
ton,2004,71.245
ton,2005,71.41
ton,2006,71.56
ton,2007,71.696
ton,2008,71.82
ton,2009,71.931
ton,2010,72.03
ton,2011,72.119
ton,2012,72.202
ton,2013,72.282
ton,2014,72.363
ton,2015,72.449
ton,2016,72.544
ton,2017,72.648
ton,2018,72.763
ton,2019,72.887
ton,2020,73.019
tto,1960,63.946
tto,1961,64.411
tto,1962,64.82
tto,1963,65.17
tto,1964,65.465
tto,1965,65.71
tto,1966,65.917
tto,1967,66.098
tto,1968,66.27
tto,1969,66.441
tto,1970,66.621
tto,1971,66.816
tto,1972,67.024
tto,1973,67.241
tto,1974,67.465
tto,1975,67.694
tto,1976,67.921
tto,1977,68.141
tto,1978,68.348
tto,1979,68.538
tto,1980,68.709
tto,1981,68.859
tto,1982,68.991
tto,1983,69.108
tto,1984,69.215
tto,1985,69.317
tto,1986,69.421
tto,1987,69.529
tto,1988,69.645
tto,1989,69.772
tto,1990,69.905
tto,1991,70.038
tto,1992,70.167
tto,1993,70.291
tto,1994,70.415
tto,1995,70.548
tto,1996,70.703
tto,1997,70.889
tto,1998,71.111
tto,1999,71.371
tto,2000,71.668
tto,2001,71.995
tto,2002,72.342
tto,2003,72.696
tto,2004,73.048
tto,2005,73.388
tto,2006,73.709
tto,2007,74.008
tto,2008,74.285
tto,2009,74.538
tto,2010,74.766
tto,2011,74.971
tto,2012,75.158
tto,2013,75.334
tto,2014,75.5
tto,2015,75.659
tto,2016,75.811
tto,2017,75.955
tto,2018,76.092
tto,2019,76.224
tto,2020,76.352
tun,1960,43.007
tun,1961,43.653
tun,1962,44.363
tun,1963,45.139
tun,1964,45.98
tun,1965,46.889
tun,1966,47.869
tun,1967,48.913
tun,1968,50.008
tun,1969,51.14
tun,1970,52.288
tun,1971,53.43
tun,1972,54.553
tun,1973,55.648
tun,1974,56.713
tun,1975,57.76
tun,1976,58.814
tun,1977,59.893
tun,1978,61.001
tun,1979,62.127
tun,1980,63.242
tun,1981,64.306
tun,1982,65.287
tun,1983,66.167
tun,1984,66.945
tun,1985,67.642
tun,1986,68.291
tun,1987,68.931
tun,1988,69.591
tun,1989,70.276
tun,1990,70.983
tun,1991,71.696
tun,1992,72.384
tun,1993,73.025
tun,1994,73.606
tun,1995,74.12
tun,1996,74.564
tun,1997,74.948
tun,1998,75.281
tun,1999,75.57
tun,2000,75.824
tun,2001,76.051
tun,2002,76.258
tun,2003,76.451
tun,2004,76.635
tun,2005,76.808
tun,2006,76.964
tun,2007,77.099
tun,2008,77.212
tun,2009,77.307
tun,2010,77.392
tun,2011,77.48
tun,2012,77.578
tun,2013,77.695
tun,2014,77.832
tun,2015,77.99
tun,2016,78.165
tun,2017,78.35
tun,2018,78.536
tun,2019,78.721
tun,2020,78.903
tur,1960,48.433
tur,1961,49.108
tur,1962,49.789
tur,1963,50.471
tur,1964,51.149
tur,1965,51.819
tur,1966,52.478
tur,1967,53.13
tur,1968,53.779
tur,1969,54.427
tur,1970,55.079
tur,1971,55.738
tur,1972,56.41
tur,1973,57.095
tur,1974,57.793
tur,1975,58.505
tur,1976,59.231
tur,1977,59.966
tur,1978,60.703
tur,1979,61.435
tur,1980,62.153
tur,1981,62.849
tur,1982,63.518
tur,1983,64.158
tur,1984,64.768
tur,1985,65.35
tur,1986,65.905
tur,1987,66.441
tur,1988,66.968
tur,1989,67.494
tur,1990,68.027
tur,1991,68.58
tur,1992,69.155
tur,1993,69.748
tur,1994,70.358
tur,1995,70.975
tur,1996,71.588
tur,1997,72.182
tur,1998,72.749
tur,1999,73.284
tur,2000,73.784
tur,2001,74.252
tur,2002,74.697
tur,2003,75.127
tur,2004,75.543
tur,2005,75.949
tur,2006,76.346
tur,2007,76.734
tur,2008,77.111
tur,2009,77.479
tur,2010,77.84
tur,2011,78.194
tur,2012,78.541
tur,2013,78.88
tur,2014,79.209
tur,2015,79.522
tur,2016,79.816
tur,2017,80.088
tur,2018,80.336
tur,2019,80.563
tur,2020,80.769
tza,1960,44.836
tza,1961,45.116
tza,1962,45.391
tza,1963,45.665
tza,1964,45.945
tza,1965,46.237
tza,1966,46.546
tza,1967,46.874
tza,1968,47.218
tza,1969,47.581
tza,1970,47.965
tza,1971,48.375
tza,1972,48.804
tza,1973,49.245
tza,1974,49.685
tza,1975,50.109
tza,1976,50.499
tza,1977,50.841
tza,1978,51.132
tza,1979,51.368
tza,1980,51.559
tza,1981,51.721
tza,1982,51.871
tza,1983,52.019
tza,1984,52.162
tza,1985,52.287
tza,1986,52.371
tza,1987,52.398
tza,1988,52.36
tza,1989,52.262
tza,1990,52.11
tza,1991,51.915
tza,1992,51.704
tza,1993,51.508
tza,1994,51.355
tza,1995,51.283
tza,1996,51.324
tza,1997,51.489
tza,1998,51.78
tza,1999,52.192
tza,2000,52.708
tza,2001,53.294
tza,2002,53.916
tza,2003,54.552
tza,2004,55.196
tza,2005,55.866
tza,2006,56.596
tza,2007,57.412
tza,2008,58.325
tza,2009,59.319
tza,2010,60.369
tza,2011,61.438
tza,2012,62.482
tza,2013,63.461
tza,2014,64.349
tza,2015,65.127
tza,2016,65.786
tza,2017,66.346
tza,2018,66.824
tza,2019,67.233
tza,2020,67.587
uga,1960,45.855
uga,1961,46.449
uga,1962,47.049
uga,1963,47.647
uga,1964,48.233
uga,1965,48.789
uga,1966,49.297
uga,1967,49.745
uga,1968,50.125
uga,1969,50.433
uga,1970,50.67
uga,1971,50.841
uga,1972,50.961
uga,1973,51.046
uga,1974,51.106
uga,1975,51.155
uga,1976,51.206
uga,1977,51.259
uga,1978,51.312
uga,1979,51.364
uga,1980,51.404
uga,1981,51.42
uga,1982,51.398
uga,1983,51.327
uga,1984,51.2
uga,1985,51.007
uga,1986,50.738
uga,1987,50.401
uga,1988,50.014
uga,1989,49.594
uga,1990,49.158
uga,1991,48.716
uga,1992,48.294
uga,1993,47.922
uga,1994,47.635
uga,1995,47.478
uga,1996,47.492
uga,1997,47.691
uga,1998,48.073
uga,1999,48.63
uga,2000,49.341
uga,2001,50.171
uga,2002,51.073
uga,2003,52.005
uga,2004,52.943
uga,2005,53.876
uga,2006,54.811
uga,2007,55.764
uga,2008,56.74
uga,2009,57.731
uga,2010,58.725
uga,2011,59.714
uga,2012,60.683
uga,2013,61.616
uga,2014,62.496
uga,2015,63.303
uga,2016,64.018
uga,2017,64.64
uga,2018,65.173
uga,2019,65.622
uga,2020,66.001
ukr,1960,71.091
ukr,1961,71.584
ukr,1962,72.019
ukr,1963,72.41
ukr,1964,72.765
ukr,1965,73.092
ukr,1966,73.394
ukr,1967,73.663
ukr,1968,73.895
ukr,1969,74.088
ukr,1970,74.237
ukr,1971,74.335
ukr,1972,74.381
ukr,1973,74.376
ukr,1974,74.33
ukr,1975,74.249
ukr,1976,74.143
ukr,1977,74.023
ukr,1978,73.905
ukr,1979,73.803
ukr,1980,73.739
ukr,1981,73.732
ukr,1982,73.784
ukr,1983,73.887
ukr,1984,74.028
ukr,1985,74.183
ukr,1986,74.317
ukr,1987,74.9
ukr,1988,74.8
ukr,1989,75.16
ukr,1990,74.82
ukr,1991,74.21
ukr,1992,73.98
ukr,1993,73.35
ukr,1994,72.95
ukr,1995,72.54
ukr,1996,72.8
ukr,1997,73.19
ukr,1998,73.84
ukr,1999,73.61
ukr,2000,73.53
ukr,2001,73.63
ukr,2002,74.13
ukr,2003,74.06
ukr,2004,74.05
ukr,2005,73.97
ukr,2006,74.06
ukr,2007,74.22
ukr,2008,74.28
ukr,2009,74.86
ukr,2010,75.5
ukr,2011,75.88
ukr,2012,76.02
ukr,2013,76.22
ukr,2014,76.37
ukr,2015,76.25
ukr,2016,76.46
ukr,2017,76.78
ukr,2018,76.72
ukr,2019,76.98
ukr,2020,76.22
ury,1960,71.093
ury,1961,71.314
ury,1962,71.504
ury,1963,71.657
ury,1964,71.771
ury,1965,71.849
ury,1966,71.894
ury,1967,71.921
ury,1968,71.944
ury,1969,71.971
ury,1970,72.012
ury,1971,72.075
ury,1972,72.16
ury,1973,72.269
ury,1974,72.405
ury,1975,72.573
ury,1976,72.773
ury,1977,73.001
ury,1978,73.252
ury,1979,73.521
ury,1980,73.802
ury,1981,74.088
ury,1982,74.376
ury,1983,74.659
ury,1984,74.934
ury,1985,75.197
ury,1986,75.449
ury,1987,75.691
ury,1988,75.927
ury,1989,76.157
ury,1990,76.381
ury,1991,76.603
ury,1992,76.822
ury,1993,77.04
ury,1994,77.257
ury,1995,77.47
ury,1996,77.678
ury,1997,77.878
ury,1998,78.07
ury,1999,78.257
ury,2000,78.443
ury,2001,78.634
ury,2002,78.834
ury,2003,79.043
ury,2004,79.261
ury,2005,79.481
ury,2006,79.694
ury,2007,79.895
ury,2008,80.077
ury,2009,80.239
ury,2010,80.382
ury,2011,80.511
ury,2012,80.632
ury,2013,80.751
ury,2014,80.87
ury,2015,80.992
ury,2016,81.115
ury,2017,81.238
ury,2018,81.359
ury,2019,81.478
ury,2020,81.595
usa,1960,73.1
usa,1961,73.6
usa,1962,73.5
usa,1963,73.4
usa,1964,73.7
usa,1965,73.8
usa,1966,73.9
usa,1967,74.3
usa,1968,74.1
usa,1969,74.4
usa,1970,74.7
usa,1971,75
usa,1972,75.1
usa,1973,75.3
usa,1974,75.9
usa,1975,76.6
usa,1976,76.8
usa,1977,77.2
usa,1978,77.3
usa,1979,77.8
usa,1980,77.4
usa,1981,77.8
usa,1982,78.1
usa,1983,78.1
usa,1984,78.2
usa,1985,78.2
usa,1986,78.2
usa,1987,78.3
usa,1988,78.3
usa,1989,78.5
usa,1990,78.8
usa,1991,78.9
usa,1992,79.1
usa,1993,78.8
usa,1994,79
usa,1995,78.9
usa,1996,79.1
usa,1997,79.4
usa,1998,79.5
usa,1999,79.4
usa,2000,79.3
usa,2001,79.5
usa,2002,79.6
usa,2003,79.7
usa,2004,80.1
usa,2005,80.1
usa,2006,80.3
usa,2007,80.6
usa,2008,80.6
usa,2009,80.9
usa,2010,81
usa,2011,81.1
usa,2012,81.2
usa,2013,81.2
usa,2014,81.3
usa,2015,81.2
usa,2016,81.1
usa,2017,81.1
usa,2018,81.2
usa,2019,81.4
usa,2020,80.2
uzb,1960,62.451
uzb,1961,62.806
uzb,1962,63.166
uzb,1963,63.529
uzb,1964,63.892
uzb,1965,64.251
uzb,1966,64.602
uzb,1967,64.941
uzb,1968,65.264
uzb,1969,65.569
uzb,1970,65.852
uzb,1971,66.112
uzb,1972,66.351
uzb,1973,66.571
uzb,1974,66.777
uzb,1975,66.974
uzb,1976,67.167
uzb,1977,67.361
uzb,1978,67.56
uzb,1979,67.763
uzb,1980,67.974
uzb,1981,68.193
uzb,1982,68.416
uzb,1983,68.635
uzb,1984,68.845
uzb,1985,69.032
uzb,1986,69.184
uzb,1987,69.296
uzb,1988,69.367
uzb,1989,69.402
uzb,1990,69.411
uzb,1991,69.408
uzb,1992,69.408
uzb,1993,69.427
uzb,1994,69.474
uzb,1995,69.556
uzb,1996,69.675
uzb,1997,69.825
uzb,1998,69.999
uzb,1999,70.195
uzb,2000,70.41
uzb,2001,70.644
uzb,2002,70.894
uzb,2003,71.152
uzb,2004,71.41
uzb,2005,71.655
uzb,2006,71.875
uzb,2007,72.065
uzb,2008,72.224
uzb,2009,72.354
uzb,2010,72.465
uzb,2011,72.57
uzb,2012,72.685
uzb,2013,72.818
uzb,2014,72.973
uzb,2015,73.145
uzb,2016,73.328
uzb,2017,73.508
uzb,2018,73.676
uzb,2019,73.829
uzb,2020,73.968
vct,1960,60.464
vct,1961,61.14
vct,1962,61.763
vct,1963,62.33
vct,1964,62.844
vct,1965,63.309
vct,1966,63.733
vct,1967,64.126
vct,1968,64.499
vct,1969,64.862
vct,1970,65.221
vct,1971,65.581
vct,1972,65.943
vct,1973,66.306
vct,1974,66.675
vct,1975,67.053
vct,1976,67.444
vct,1977,67.846
vct,1978,68.256
vct,1979,68.672
vct,1980,69.091
vct,1981,69.515
vct,1982,69.936
vct,1983,70.348
vct,1984,70.74
vct,1985,71.097
vct,1986,71.403
vct,1987,71.652
vct,1988,71.843
vct,1989,71.977
vct,1990,72.062
vct,1991,72.105
vct,1992,72.126
vct,1993,72.14
vct,1994,72.162
vct,1995,72.204
vct,1996,72.277
vct,1997,72.378
vct,1998,72.507
vct,1999,72.662
vct,2000,72.839
vct,2001,73.033
vct,2002,73.233
vct,2003,73.429
vct,2004,73.614
vct,2005,73.783
vct,2006,73.93
vct,2007,74.056
vct,2008,74.164
vct,2009,74.256
vct,2010,74.335
vct,2011,74.404
vct,2012,74.47
vct,2013,74.537
vct,2014,74.609
vct,2015,74.692
vct,2016,74.786
vct,2017,74.892
vct,2018,75.007
vct,2019,75.131
vct,2020,75.263
ven,1960,61.585
ven,1961,62.173
ven,1962,62.756
ven,1963,63.335
ven,1964,63.911
ven,1965,64.491
ven,1966,65.08
ven,1967,65.681
ven,1968,66.29
ven,1969,66.902
ven,1970,67.505
ven,1971,68.086
ven,1972,68.635
ven,1973,69.142
ven,1974,69.603
ven,1975,70.018
ven,1976,70.391
ven,1977,70.732
ven,1978,71.049
ven,1979,71.347
ven,1980,71.63
ven,1981,71.897
ven,1982,72.149
ven,1983,72.387
ven,1984,72.613
ven,1985,72.829
ven,1986,73.038
ven,1987,73.24
ven,1988,73.439
ven,1989,73.634
ven,1990,73.828
ven,1991,74.019
ven,1992,74.207
ven,1993,74.394
ven,1994,74.582
ven,1995,74.776
ven,1996,74.985
ven,1997,75.211
ven,1998,75.451
ven,1999,75.701
ven,2000,75.951
ven,2001,76.191
ven,2002,76.408
ven,2003,76.594
ven,2004,76.746
ven,2005,76.862
ven,2006,76.95
ven,2007,77.016
ven,2008,77.066
ven,2009,77.099
ven,2010,77.105
ven,2011,77.071
ven,2012,76.991
ven,2013,76.867
ven,2014,76.709
ven,2015,76.531
ven,2016,76.353
ven,2017,76.194
ven,2018,76.074
ven,2019,76.004
ven,2020,76
vir,1960,67.827
vir,1961,68.085
vir,1962,68.333
vir,1963,68.583
vir,1964,68.841
vir,1965,69.115
vir,1966,69.405
vir,1967,69.705
vir,1968,70.008
vir,1969,70.314
vir,1970,70.618
vir,1971,70.92
vir,1972,71.217
vir,1973,71.507
vir,1974,71.789
vir,1975,72.062
vir,1976,72.324
vir,1977,72.578
vir,1978,72.825
vir,1979,73.068
vir,1980,73.312
vir,1981,73.56
vir,1982,73.815
vir,1983,74.08
vir,1984,74.354
vir,1985,74.637
vir,1986,74.928
vir,1987,75.224
vir,1988,75.52
vir,1989,75.816
vir,1990,76.111
vir,1991,76.405
vir,1992,76.698
vir,1993,76.991
vir,1994,77.282
vir,1995,77.571
vir,1996,77.858
vir,1997,78.143
vir,1998,78.422
vir,1999,78.694
vir,2000,80
vir,2001,80.9
vir,2002,80.8
vir,2003,80.8
vir,2004,81
vir,2005,80.7
vir,2006,81.5
vir,2007,80.5
vir,2008,80.8
vir,2009,81.1
vir,2010,81.4
vir,2011,81.8
vir,2012,82
vir,2013,82.2
vir,2014,82.3
vir,2015,82.5
vir,2016,82.6
vir,2017,82.8
vir,2018,82.9
vir,2019,83.1
vir,2020,83.2
vnm,1960,62.678
vnm,1961,63.453
vnm,1962,64.231
vnm,1963,64.99
vnm,1964,65.696
vnm,1965,66.248
vnm,1966,66.523
vnm,1967,66.481
vnm,1968,66.142
vnm,1969,65.579
vnm,1970,64.964
vnm,1971,64.519
vnm,1972,64.414
vnm,1973,64.748
vnm,1974,65.527
vnm,1975,66.666
vnm,1976,68.005
vnm,1977,69.327
vnm,1978,70.465
vnm,1979,71.35
vnm,1980,71.963
vnm,1981,72.346
vnm,1982,72.612
vnm,1983,72.856
vnm,1984,73.111
vnm,1985,73.399
vnm,1986,73.728
vnm,1987,74.076
vnm,1988,74.426
vnm,1989,74.778
vnm,1990,75.126
vnm,1991,75.466
vnm,1992,75.793
vnm,1993,76.1
vnm,1994,76.387
vnm,1995,76.651
vnm,1996,76.894
vnm,1997,77.119
vnm,1998,77.33
vnm,1999,77.526
vnm,2000,77.709
vnm,2001,77.879
vnm,2002,78.034
vnm,2003,78.176
vnm,2004,78.306
vnm,2005,78.425
vnm,2006,78.532
vnm,2007,78.631
vnm,2008,78.721
vnm,2009,78.805
vnm,2010,78.883
vnm,2011,78.957
vnm,2012,79.027
vnm,2013,79.094
vnm,2014,79.159
vnm,2015,79.226
vnm,2016,79.294
vnm,2017,79.366
vnm,2018,79.442
vnm,2019,79.523
vnm,2020,79.609
vut,1960,49.962
vut,1961,50.483
vut,1962,51.026
vut,1963,51.594
vut,1964,52.186
vut,1965,52.796
vut,1966,53.411
vut,1967,54.019
vut,1968,54.612
vut,1969,55.186
vut,1970,55.743
vut,1971,56.289
vut,1972,56.832
vut,1973,57.381
vut,1974,57.937
vut,1975,58.503
vut,1976,59.08
vut,1977,59.665
vut,1978,60.251
vut,1979,60.834
vut,1980,61.409
vut,1981,61.971
vut,1982,62.516
vut,1983,63.039
vut,1984,63.536
vut,1985,64.003
vut,1986,64.436
vut,1987,64.837
vut,1988,65.209
vut,1989,65.554
vut,1990,65.879
vut,1991,66.187
vut,1992,66.484
vut,1993,66.775
vut,1994,67.063
vut,1995,67.35
vut,1996,67.636
vut,1997,67.919
vut,1998,68.197
vut,1999,68.468
vut,2000,68.73
vut,2001,68.983
vut,2002,69.225
vut,2003,69.456
vut,2004,69.675
vut,2005,69.883
vut,2006,70.079
vut,2007,70.264
vut,2008,70.44
vut,2009,70.609
vut,2010,70.771
vut,2011,70.926
vut,2012,71.078
vut,2013,71.226
vut,2014,71.373
vut,2015,71.522
vut,2016,71.674
vut,2017,71.83
vut,2018,71.99
vut,2019,72.154
vut,2020,72.322
wsm,1960,60.246
wsm,1961,60.535
wsm,1962,60.819
wsm,1963,61.098
wsm,1964,61.376
wsm,1965,61.655
wsm,1966,61.94
wsm,1967,62.233
wsm,1968,62.536
wsm,1969,62.851
wsm,1970,63.175
wsm,1971,63.508
wsm,1972,63.847
wsm,1973,64.188
wsm,1974,64.531
wsm,1975,64.877
wsm,1976,65.229
wsm,1977,65.588
wsm,1978,65.953
wsm,1979,66.32
wsm,1980,66.688
wsm,1981,67.052
wsm,1982,67.408
wsm,1983,67.749
wsm,1984,68.073
wsm,1985,68.375
wsm,1986,68.65
wsm,1987,68.899
wsm,1988,69.124
wsm,1989,69.327
wsm,1990,69.505
wsm,1991,69.658
wsm,1992,69.79
wsm,1993,69.91
wsm,1994,70.028
wsm,1995,70.161
wsm,1996,70.327
wsm,1997,70.535
wsm,1998,70.789
wsm,1999,71.084
wsm,2000,71.411
wsm,2001,71.752
wsm,2002,72.087
wsm,2003,72.4
wsm,2004,72.685
wsm,2005,72.94
wsm,2006,73.171
wsm,2007,73.39
wsm,2008,73.605
wsm,2009,73.819
wsm,2010,74.03
wsm,2011,74.233
wsm,2012,74.424
wsm,2013,74.6
wsm,2014,74.762
wsm,2015,74.911
wsm,2016,75.052
wsm,2017,75.189
wsm,2018,75.325
wsm,2019,75.464
wsm,2020,75.606
yem,1960,31.062
yem,1961,31.306
yem,1962,31.647
yem,1963,32.1
yem,1964,32.672
yem,1965,33.364
yem,1966,34.167
yem,1967,35.06
yem,1968,36.019
yem,1969,37.03
yem,1970,38.078
yem,1971,39.154
yem,1972,40.253
yem,1973,41.374
yem,1974,42.512
yem,1975,43.672
yem,1976,44.868
yem,1977,46.105
yem,1978,47.379
yem,1979,48.674
yem,1980,49.97
yem,1981,51.244
yem,1982,52.472
yem,1983,53.63
yem,1984,54.698
yem,1985,55.657
yem,1986,56.498
yem,1987,57.229
yem,1988,57.86
yem,1989,58.401
yem,1990,58.858
yem,1991,59.236
yem,1992,59.553
yem,1993,59.831
yem,1994,60.091
yem,1995,60.358
yem,1996,60.655
yem,1997,60.989
yem,1998,61.368
yem,1999,61.796
yem,2000,62.278
yem,2001,62.81
yem,2002,63.376
yem,2003,63.956
yem,2004,64.534
yem,2005,65.093
yem,2006,65.621
yem,2007,66.107
yem,2008,66.544
yem,2009,66.921
yem,2010,67.228
yem,2011,67.458
yem,2012,67.617
yem,2013,67.718
yem,2014,67.77
yem,2015,67.789
yem,2016,67.789
yem,2017,67.786
yem,2018,67.795
yem,2019,67.826
yem,2020,67.885
zaf,1960,51.161
zaf,1961,51.514
zaf,1962,51.86
zaf,1963,52.208
zaf,1964,52.566
zaf,1965,52.941
zaf,1966,53.34
zaf,1967,53.763
zaf,1968,54.208
zaf,1969,54.678
zaf,1970,55.172
zaf,1971,55.69
zaf,1972,56.228
zaf,1973,56.779
zaf,1974,57.337
zaf,1975,57.893
zaf,1976,58.437
