geo,time,se_prm_enrr_ma
kor,1993,103.22299
kor,1994,102.71329
kor,1995,101.90368
kor,1996,101.27357
kor,1997,100.50434
kor,1998,101.27501
kor,1999,101.3192
kor,2000,99.98278
kor,2001,98.98928
kor,2002,98.83
kor,2003,100.02302
kor,2004,100.46829
kor,2005,101.4598
kor,2006,102.06858
kor,2007,103.20206
kor,2008,103.01892
kor,2009,102.03287
kor,2010,101.67506
kor,2011,101.59546
kor,2012,100.2428
kor,2013,98.02221
kor,2014,98.35712
kor,2015,98.85733
kor,2016,97.79054
kor,2017,98.20545
kor,2018,99.6955
kor,2019,101.05916
kwt,1971,99.88119
kwt,1972,96.26327
kwt,1973,99.1122
kwt,1974,100.57628
kwt,1975,103.18991
kwt,1976,104.68957
kwt,1977,110.37844
kwt,1978,112.72252
kwt,1979,107.5977
kwt,1980,104.51721
kwt,1981,101.62901
kwt,1982,101.06466
kwt,1983,102.95898
kwt,1984,106.9747
kwt,1985,110.86591
kwt,1986,110.62664
kwt,1987,106.51318
kwt,1988,100.96565
kwt,1989,95.23991
kwt,1990,92.31349
kwt,1991,61.31494
kwt,1992,57.72989
kwt,1993,67.06425
kwt,1994,80.19808
kwt,1995,90.36953
kwt,1996,110.31521
kwt,1997,115.94189
kwt,1998,113.21601
kwt,1999,105.04683
kwt,2000,97.57461
kwt,2001,92.18168
kwt,2002,94.32523
kwt,2003,95.59977
kwt,2004,98.19039
kwt,2005,103.03356
kwt,2006,102.46101
kwt,2007,105.93248
kwt,2008,103.05049
kwt,2009,102.86304
kwt,2010,103.24542
kwt,2011,105.74824
kwt,2012,104.40506
kwt,2013,102.84051
kwt,2014,102.71632
kwt,2015,101.02117
kwt,2016,98.64986
kwt,2017,94.20692
kwt,2018,88.13593
kwt,2019,82.25101
kwt,2020,82.45567
lao,1971,72.76205
lao,1972,73.7882
lao,1973,72.1768
lao,1977,114.55272
lao,1978,106.35139
lao,1979,113.19483
lao,1980,111.09575
lao,1981,111.7188
lao,1982,108.89842
lao,1984,111.04339
lao,1985,108.64852
lao,1986,109.38269
lao,1988,112.97154
lao,1990,109.17283
lao,1991,109.07067
lao,1992,106.22983
lao,1993,113.04445
lao,1994,116.86903
lao,1995,116.86634
lao,1996,120.52429
lao,1997,120.71225
lao,1998,121.75649
lao,1999,118.08241
lao,2000,115.73964
lao,2001,112.97477
lao,2002,114.54313
lao,2003,116.65052
lao,2004,117.91378
lao,2005,120.19792
lao,2006,122.15434
lao,2007,123.4764
lao,2008,125.7456
lao,2009,127.47037
lao,2010,128.88239
lao,2011,126.65266
lao,2012,124.80857
lao,2013,123.56949
lao,2014,121.26501
lao,2015,116.58345
lao,2016,112.13845
lao,2017,108.01694
lao,2018,104.29185
lao,2019,101.76812
lao,2020,100.39448
lbn,1971,145.81152
lbn,1974,138.6163
lbn,1982,123.27615
lbn,1983,118.17864
lbn,1985,99.37543
lbr,1970,52.34879
lbr,1971,53.5138
lbr,1972,53.91908
lbr,1975,55.40902
lbr,1976,52.58176
lbr,1978,60.74835
lbr,1979,59.90936
lbr,1980,64.71101
lbr,1998,94.94894
lbr,1999,111.9733
lbr,2000,133.69777
lbr,2006,98.94244
lbr,2008,100.31749
lbr,2009,108.02953
lbr,2011,109.87426
lbr,2014,101.62968
lbr,2015,100.28384
lbr,2016,89.7741
lbr,2017,85.49155
lby,1971,126.24381
lby,1972,133.46603
lby,1973,133.97258
lby,1974,129.76453
lby,1975,127.87327
lby,1976,126.5861
lby,1977,121.16711
lby,1978,115.01364
lby,1979,120.26071
lby,1980,117.61517
lby,1981,115.24777
lby,1983,116.90793
lby,1986,111.98414
lby,1999,108.45832
lby,2001,102.73537
lby,2002,103.19533
lby,2003,104.81064
lby,2004,106.96891
lby,2005,102.69798
lby,2006,111.30974
lca,1971,89.16021
lca,1972,93.64315
lca,1973,107.55936
lca,1974,113.43669
lca,1975,118.11668
lca,1976,120.5474
lca,1977,123.8936
lca,1978,124.23056
lca,1979,125.52124
lca,1980,122.14971
lca,1981,114.63973
lca,1982,125.59885
lca,1983,129.18877
lca,1984,131.11842
lca,1985,134.31152
lca,1986,133.15109
lca,1987,136.9207
lca,1988,140.54076
lca,1989,145.49747
lca,1990,145.39731
lca,1991,143.94325
lca,1992,142.45682
lca,1993,141.711
lca,1997,134.4948
lca,1999,107.22674
lca,2000,105.15633
lca,2001,107.10772
lca,2002,105.20102
lca,2003,106.07656
lca,2004,104.69428
lca,2005,105.24579
lca,2006,111.75371
lca,2007,103.15521
lca,2015,102.76158
lca,2016,103.55436
lca,2017,102.53514
lca,2018,102.05436
lca,2019,101.42876
lca,2020,99.85819
lie,2003,104.90104
lie,2004,109.85507
lie,2005,111.54229
lie,2006,105.93301
lie,2007,107.92564
lie,2008,107.90791
lie,2009,104.87078
lie,2010,108.60656
lie,2011,104.5082
lie,2012,102.63158
lie,2014,103.05907
lie,2015,106.49215
lie,2016,107.47951
lie,2017,106.34921
lie,2018,105.91182
lie,2019,103.81978
lka,1970,106.03214
lka,1971,103.31967
lka,1975,86.02126
lka,1976,85.1485
lka,1977,90.18084
lka,1978,114.44251
lka,1980,122.04292
lka,1981,124.75023
lka,1982,124.37944
lka,1983,123.57404
lka,1984,123.1583
lka,1985,123.89061
lka,1986,125.35289
lka,1987,109.54565
lka,1988,110.88215
lka,1989,111.81723
lka,1990,111.69
lka,1991,111.74703
lka,1992,109.66911
lka,1993,108.60755
lka,1994,108.20701
lka,1995,111.04719
lka,1996,106.33787
lka,1998,108.11546
lka,2001,108.63108
lka,2002,106.66938
lka,2003,103.06099
lka,2004,94.57353
lka,2005,99.83376
lka,2006,99.34748
lka,2007,98.86997
lka,2008,97.93264
lka,2009,95.75162
lka,2010,100.74422
lka,2011,101.51485
lka,2012,101.13022
lka,2013,101.85019
lka,2014,102.51886
lka,2015,102.737
lka,2016,102.55836
lka,2017,101.35095
lka,2018,100.69527
lka,2019,100.45684
lso,1970,70.44647
lso,1972,67.90603
lso,1973,70.76178
lso,1974,80.1356
lso,1975,80.38909
lso,1976,78.39514
lso,1977,76.80917
lso,1978,74.70333
lso,1979,75.10221
lso,1980,76.56621
lso,1981,79.73633
lso,1982,84.39172
lso,1983,86.18919
lso,1984,87.09973
lso,1985,90.08731
lso,1986,89.59674
lso,1987,90.84413
lso,1988,92.60973
lso,1989,91.72548
lso,1990,90.44113
lso,1991,91.36589
lso,1992,91.35998
lso,1993,88.78778
lso,1994,91.98573
lso,1995,95.26153
lso,1996,93.62741
lso,1997,92.53277
lso,1998,92.93528
lso,1999,92.51643
lso,2000,107.47262
lso,2001,111.77485
lso,2002,115.81753
lso,2003,122.16609
lso,2004,125.55143
lso,2005,127.83505
lso,2006,131.57854
lso,2007,126.672
lso,2008,126.7106
lso,2009,125.34094
lso,2010,127.44589
lso,2011,126.21715
lso,2012,124.06339
lso,2013,119.51368
lso,2014,119.1457
lso,2015,119.62958
lso,2016,120.71558
lso,2017,124.05408
ltu,1981,79.80004
ltu,1986,81.30159
ltu,1991,95.19608
ltu,1992,94.01616
ltu,1993,97.00875
ltu,1994,100.09728
ltu,1995,100.27242
ltu,1996,101.40744
ltu,1997,102.62511
ltu,1998,101.15694
ltu,1999,103.69967
ltu,2000,103.49319
ltu,2001,103.87345
ltu,2002,103.81695
ltu,2003,103.64965
ltu,2004,104.50292
ltu,2005,103.24814
ltu,2006,102.35549
ltu,2007,101.53562
ltu,2008,100.12784
ltu,2009,100.66225
ltu,2010,100.981
ltu,2011,101.83425
ltu,2012,102.12311
ltu,2013,101.84017
ltu,2014,101.70934
ltu,2015,102.22692
ltu,2016,103.02632
ltu,2017,103.88867
ltu,2018,104.24931
ltu,2019,103.19969
lux,1970,114.20066
lux,1971,110.49087
lux,1972,110.14157
lux,1973,107.24601
lux,1974,110.3431
lux,1975,95.38355
lux,1976,95.18417
lux,1977,94.17426
lux,1978,94.00964
lux,1979,93.38123
lux,1980,89.61012
lux,1981,89.50565
lux,1982,89.55859
lux,1983,88.91163
lux,1984,87.79824
lux,1986,89.27752
lux,1987,88.57527
lux,1988,93.12623
lux,1991,87.2811
lux,1999,99.17504
lux,2000,99.58964
lux,2001,100.31171
lux,2002,100.65167
lux,2003,99.52178
lux,2004,100.24281
lux,2005,100.73567
lux,2006,101.20664
lux,2007,101.53248
lux,2008,100.08254
lux,2010,97.07609
lux,2011,95.60422
lux,2012,97.04397
lux,2013,96.5756
lux,2014,97.40107
lux,2015,99.02271
lux,2016,100.94147
lux,2017,102.5641
lux,2018,104.51962
lux,2019,105.3082
lva,1989,117.99136
lva,1990,90.82261
lva,1991,96.14114
lva,1992,95.62556
lva,1993,88.36985
lva,1994,84.78433
lva,1995,85.80494
lva,1996,90.82984
lva,1997,95.87549
lva,1998,97.67625
lva,1999,101.5935
lva,2000,102.72653
lva,2001,104.61322
lva,2002,105.43242
lva,2003,106.57549
lva,2004,106.91467
lva,2005,106.06287
lva,2006,105.38695
lva,2007,105.90466
lva,2008,105.28508
lva,2009,104.41373
lva,2010,103.93294
lva,2011,103.02507
lva,2012,101.53613
lva,2013,100.6989
lva,2014,99.92527
lva,2015,99.35778
lva,2016,99.16083
lva,2017,99.27409
lva,2018,99.38003
lva,2019,99.96284
mac,1971,58.10586
mac,1972,56.49667
mac,1973,62.47118
mac,1974,61.00454
mac,1990,115.80531
mac,1991,106.92641
mac,1992,105.33004
mac,1993,105.85728
mac,1999,105.0357
mac,2000,106.20148
mac,2001,104.41661
mac,2002,105.65622
mac,2003,104.43809
mac,2004,104.33224
mac,2005,102.96932
mac,2006,100.36101
mac,2007,102.46718
mac,2008,101.47827
mac,2009,97.84003
mac,2010,95.78309
mac,2011,95.25343
mac,2012,95.35464
mac,2013,95.79374
mac,2014,97.76205
mac,2015,100.11084
mac,2016,102.212
mac,2017,102.01449
mac,2018,100.72805
mac,2019,102.33597
mac,2020,100.47044
mar,1971,63.10219
mar,1972,64.0776
mar,1973,64.17414
mar,1974,65.63604
mar,1975,68.19677
mar,1976,73.80291
mar,1977,78.88186
mar,1978,83.78191
mar,1979,88.75358
mar,1980,93.57632
mar,1981,97.83142
mar,1982,102.61547
mar,1983,106.69457
mar,1984,106.62791
mar,1985,96.05462
mar,1986,93.82936
mar,1987,89.83729
mar,1988,85.58577
mar,1989,80.68502
mar,1990,80.10703
mar,1991,75.47012
mar,1992,76.30473
mar,1993,78.99267
mar,1994,81.71506
mar,1995,84.61425
mar,1996,87.06105
mar,1997,89.00573
mar,1998,91.76988
mar,1999,96.10736
mar,2000,100.35084
mar,2001,103.54943
mar,2002,107.8693
mar,2003,109.94966
mar,2004,110.26493
mar,2005,110.94542
mar,2006,110.97209
mar,2007,112.62674
mar,2008,111.78271
mar,2009,110.8602
mar,2010,112.97266
mar,2011,113.60024
mar,2012,113.2945
mar,2013,112.72609
mar,2014,112.36225
mar,2015,112.25536
mar,2016,112.92034
mar,2017,114.8837
mar,2018,116.1127
mar,2019,116.69141
mar,2020,116.83171
mda,2014,107.65144
mda,2015,106.23498
mda,2016,105.0096
mda,2017,104.13845
mda,2018,104.0023
mda,2019,107.27366
mda,2020,107.18262
mdg,1971,92.90896
mdg,1972,96.34511
mdg,1973,95.32146
mdg,1974,93.03065
mdg,1975,97.92671
mdg,1976,108.42141
mdg,1977,129.78375
mdg,1978,128.40086
mdg,1979,130.26077
mdg,1980,136.8961
mdg,1981,140.2476
mdg,1982,136.18915
mdg,1983,134.99338
mdg,1985,117.69939
mdg,1988,98.18585
mdg,1989,98.55712
mdg,1990,94.73204
mdg,1991,95.66076
mdg,1992,91.68821
mdg,1993,87.02683
mdg,1994,85.00355
mdg,1995,80.11047
mdg,1996,87.76659
mdg,1998,94.86543
mdg,1999,97.42004
mdg,2000,103.51543
mdg,2001,104.55335
mdg,2002,105.3518
mdg,2003,120.80451
mdg,2004,137.37624
mdg,2005,141.97499
mdg,2006,141.12834
mdg,2007,141.51543
mdg,2008,144.08777
mdg,2009,150.9978
mdg,2010,145.02698
mdg,2011,144.76315
mdg,2012,144.90263
mdg,2013,144.43118
mdg,2014,145.4462
mdg,2015,147.33388
mdg,2016,143.69679
mdg,2018,142.01945
mdg,2019,132.92542
mdv,1992,118.8813
mdv,1993,122.6752
mdv,1994,126.86278
mdv,1995,124.79178
mdv,1996,124.80536
mdv,1997,122.3915
mdv,1998,126.90521
mdv,1999,128.09084
mdv,2000,127.98888
mdv,2001,126.50062
mdv,2002,124.95064
mdv,2003,125.16484
mdv,2004,124.23618
mdv,2005,117.96454
mdv,2006,118.19156
mdv,2007,115.01447
mdv,2008,114.25648
mdv,2009,112.70458
mdv,2015,102.9954
mdv,2016,99.23162
mdv,2017,96.20405
mdv,2018,94.95163
mdv,2019,96.85189
mex,1971,106.73318
mex,1972,110.55747
mex,1974,113.14769
mex,1975,112.7767
mex,1976,113.72534
mex,1977,115.15444
mex,1978,116.28539
mex,1979,120.24857
mex,1980,121.4919
mex,1981,123.83825
mex,1982,124.39155
mex,1983,125.5797
mex,1984,125.19556
mex,1985,122.09722
mex,1986,120.35724
mex,1987,118.5831
mex,1988,116.34757
mex,1989,115.12076
mex,1990,114.11046
mex,1991,112.9346
mex,1992,112.83053
mex,1993,112.38154
mex,1994,111.90186
mex,1995,111.25317
mex,1996,110.49036
mex,1997,110.41527
mex,1998,110.09745
mex,1999,110.17118
mex,2000,110.34144
mex,2001,110.19287
mex,2002,110.41546
mex,2003,110.42269
mex,2004,109.84891
mex,2005,109.57255
mex,2006,109.24622
mex,2007,109.89896
mex,2008,110.49721
mex,2009,111.50106
mex,2010,111.40432
mex,2011,111.17032
mex,2012,110.89468
mex,2013,109.85975
mex,2014,108.29968
mex,2015,106.73508
mex,2016,106.22458
mex,2017,105.51657
mex,2018,104.70988
mex,2019,104.1918
mhl,1999,90.00212
mhl,2002,127.2079
mhl,2003,110.19126
mhl,2004,123.4691
mhl,2005,100.96048
mhl,2006,111.28192
mhl,2007,105.75167
mhl,2008,101.3902
mhl,2009,98.77523
mhl,2011,96.17132
mhl,2015,88.52322
mhl,2016,84.90803
mhl,2019,80.96469
mhl,2020,76.29113
mkd,1993,95.66534
mkd,1994,96.04806
mkd,1995,97.26895
mkd,1996,99.95269
mkd,1997,100.29207
mkd,1998,100.5009
mkd,1999,99.64291
mkd,2000,97.67821
mkd,2001,96.17644
mkd,2002,94.98201
mkd,2003,93.8787
mkd,2004,93.87382
mkd,2005,94.52457
mkd,2006,93.8088
mkd,2007,93.20485
mkd,2008,88.31449
mkd,2009,88.29952
mkd,2010,88.02883
mkd,2012,87.70222
mkd,2013,91.32801
mkd,2014,91.80164
mkd,2015,93.7455
mkd,2017,97.1846
mkd,2018,98.27631
mli,1971,29.72135
mli,1972,31.18271
mli,1973,30.48434
mli,1974,32.1193
mli,1975,32.03292
mli,1976,33.34545
mli,1977,33.989
mli,1978,35.07084
mli,1979,35.44466
mli,1980,35.26928
mli,1981,33.58231
mli,1982,32.44616
mli,1983,31.9589
mli,1984,30.65645
mli,1985,29.69643
mli,1986,28.91882
mli,1987,28.90313
mli,1988,28.99442
mli,1989,33.47499
mli,1990,33.90443
mli,1991,34.72272
mli,1992,37.01546
mli,1993,41.02976
mli,1994,44.46933
mli,1995,46.38555
mli,1996,51.27022
mli,1997,57.27012
mli,1998,60.6193
mli,1999,65.21007
mli,2000,66.15823
mli,2001,71.99887
mli,2002,75.35985
mli,2003,76.68248
mli,2004,79.56178
mli,2005,82.70288
mli,2006,84.92721
mli,2007,87.06639
mli,2008,88.52755
mli,2009,89.56576
mli,2010,89.72994
mli,2011,89.95831
mli,2012,86.24082
mli,2014,81.61027
mli,2015,79.70402
mli,2016,81.8971
mli,2017,84.56084
mli,2018,79.47066
mlt,1971,105.46047
mlt,1972,100.57567
mlt,1973,96.12104
mlt,1974,94.85236
mlt,1975,94.02217
mlt,1976,99.54016
mlt,1977,106.39515
mlt,1978,111.80763
mlt,1979,113.48044
mlt,1980,111.14434
mlt,1981,109.67391
mlt,1982,105.7777
mlt,1983,104.08777
mlt,1984,102.85764
mlt,1985,107.706
mlt,1986,108.44575
mlt,1987,107.51335
mlt,1988,107.178
mlt,1989,106.34637
mlt,1990,107.97556
mlt,1991,108.23417
mlt,1992,104.71955
mlt,1993,104.46886
mlt,1994,104.56
mlt,1995,104.742
mlt,1996,104.47607
mlt,1997,105.75765
mlt,1998,106.05812
mlt,1999,106.60921
mlt,2000,106.38105
mlt,2001,106.47801
mlt,2002,105.48397
mlt,2003,103.85659
mlt,2004,103.3809
mlt,2005,101.45586
mlt,2006,101.15654
mlt,2007,101.11111
mlt,2008,101.20215
mlt,2009,96.74372
mlt,2010,101.58515
mlt,2011,100.63976
mlt,2012,100.73327
mlt,2013,101.45582
mlt,2014,102.12501
mlt,2015,102.81403
mlt,2016,102.92332
mlt,2017,104.90065
mlt,2018,106.32794
mlt,2019,106.2069
mmr,1971,90.71278
mmr,1972,87.72652
mmr,1973,88.8218
mmr,1974,87.33333
mmr,1976,85.48219
mmr,1977,86.03932
mmr,1978,87.5015
mmr,1981,92.56592
mmr,1982,96.88091
mmr,1983,98.14074
mmr,1984,99.3232
mmr,1985,97.21894
mmr,1986,97.40835
mmr,1987,102.62809
mmr,1988,101.79181
mmr,1989,103.35299
mmr,1990,95.17158
mmr,1991,104.51141
mmr,1992,113.57503
mmr,1993,115.04232
mmr,1994,115.26813
mmr,1995,109.8274
mmr,1999,96.39121
mmr,2000,99.30409
mmr,2001,98.20313
mmr,2002,97.62542
mmr,2003,99.27382
mmr,2004,99.15599
mmr,2005,98.10135
mmr,2006,98.28455
mmr,2008,99.29588
mmr,2009,98.83167
mmr,2010,98.59937
mmr,2014,103.30181
mmr,2016,110.63737
mmr,2017,115.29165
mmr,2018,114.84631
mne,2003,106.51787
mne,2004,107.37418
mne,2005,111.77918
mne,2006,116.56424
mne,2007,118.58531
mne,2008,121.24401
mne,2009,115.89487
mne,2010,110.25472
mne,2011,97.24501
mne,2012,96.08517
mne,2015,95.29064
mne,2016,96.59223
mne,2017,98.11002
mne,2018,102.1978
mne,2019,100.62549
mne,2020,101.69109
mng,1975,104.03692
mng,1976,106.52994
mng,1978,107.28538
mng,1979,105.46909
mng,1980,105.8948
mng,1981,105.59511
mng,1982,102.68793
mng,1983,102.17079
mng,1984,103.14636
mng,1985,102.58645
mng,1986,100.68571
mng,1987,101.15992
mng,1991,100.37568
mng,1992,91.27955
mng,1993,80.00699
mng,1994,79.24507
mng,1995,86.29626
mng,1996,93.06899
mng,1997,91.1628
mng,1998,93.66249
mng,1999,96.13474
mng,2000,98.35581
mng,2001,100.7727
mng,2002,101.40051
mng,2003,105.28426
mng,2004,108.8127
mng,2005,97.98559
mng,2006,100.86936
mng,2007,100.32168
mng,2008,104.22157
mng,2009,115.47058
mng,2010,127.17678
mng,2011,123.55314
mng,2012,118.43877
mng,2013,110.22382
mng,2014,102.34624
mng,2015,101.26551
mng,2016,104.1315
mng,2017,104.08258
mng,2018,105.26309
mng,2019,104.48628
moz,1973,58.10136
moz,1977,128.10983
moz,1978,132.46143
moz,1979,134.86497
moz,1981,121.49259
moz,1982,108.30454
moz,1983,99.1946
moz,1984,102.81517
moz,1985,101.17071
moz,1986,99.61418
moz,1987,81.28853
moz,1988,74.56848
moz,1989,73.90487
moz,1990,75.6384
moz,1991,73.32481
moz,1992,70.89167
moz,1993,71.33399
moz,1994,74.44717
moz,1995,79.45636
moz,1998,75.54872
moz,1999,81.40886
moz,2000,87.02354
moz,2001,93.12323
moz,2002,95.36064
moz,2004,103.10163
moz,2005,109.51578
moz,2006,110.72353
moz,2007,116.4365
moz,2008,119.92715
moz,2009,118.77604
moz,2010,119.17569
moz,2011,114.20415
moz,2012,112.61544
moz,2013,113.35498
moz,2014,112.71588
moz,2015,113.84432
moz,2016,113.16376
moz,2017,112.00033
moz,2018,116.79035
moz,2019,120.37645
moz,2020,121.89668
mrt,1971,20.34742
mrt,1972,21.51743
mrt,1976,24.45012
mrt,1977,31.82838
mrt,1978,34.13454
mrt,1979,36.53349
mrt,1981,44.06372
mrt,1982,45.97283
mrt,1983,46.49652
mrt,1984,49.66575
mrt,1985,51.23547
mrt,1986,55.51439
mrt,1987,57.84786
mrt,1988,57.56591
mrt,1989,56.49642
mrt,1990,53.20009
mrt,1991,55.28883
mrt,1992,59.76627
mrt,1993,66.04206
mrt,1994,72.14253
mrt,1995,75.99294
mrt,1996,78.75307
mrt,1997,81.056
mrt,1998,82.40043
mrt,1999,83.57204
mrt,2000,84.29351
mrt,2001,84.3581
mrt,2002,85.3245
mrt,2003,87.09198
mrt,2004,93.33268
mrt,2005,92.20851
mrt,2006,95.07303
mrt,2007,96.10026
mrt,2008,91.28961
mrt,2009,96.26204
mrt,2010,97.46147
mrt,2011,95.63033
mrt,2012,96.43434
mrt,2013,96.71485
mrt,2014,97.73738
mrt,2015,102.04836
mrt,2016,93.97109
mrt,2017,93.59745
mrt,2018,97.11084
mrt,2019,97.35915
mus,1970,96.66617
mus,1971,96.43316
mus,1972,98.61905
mus,1973,100.24014
mus,1974,102.42224
mus,1975,105.62465
mus,1976,104.6774
mus,1977,103.87245
mus,1978,102.67037
mus,1979,95.58969
mus,1980,94.06755
mus,1981,99.79807
mus,1982,102.50586
mus,1983,105.20077
mus,1984,103.72916
mus,1985,109.45462
mus,1986,114.11464
mus,1987,114.64327
mus,1988,112.29805
mus,1989,111.04663
mus,1990,111.20971
mus,1991,110.22572
mus,1992,106.7126
mus,1993,104.65438
mus,1994,104.28247
mus,1995,104.95813
mus,1996,106.23351
mus,1997,106.47946
mus,1998,106.27334
mus,1999,105.46701
mus,2000,105.01291
mus,2001,102.64405
mus,2002,101.52679
mus,2003,101.41716
mus,2004,102.14603
mus,2005,103.33926
mus,2006,104.08322
mus,2007,103.64566
mus,2008,104.07607
mus,2009,102.65596
mus,2010,102.52745
mus,2011,102.5795
mus,2012,102.62662
mus,2013,101.11388
mus,2014,101.42691
mus,2015,102.03851
mus,2016,101.56208
mus,2017,100.64927
mus,2018,99.78083
mus,2019,98.27747
mus,2021,97.27111
mwi,1972,57.82249
mwi,1973,62.20388
mwi,1974,67.21599
mwi,1975,73.60073
mwi,1976,73.57308
mwi,1977,71.49081
mwi,1978,68.8959
mwi,1979,69.45651
mwi,1980,73.4857
mwi,1981,73.07337
mwi,1982,76.74155
mwi,1983,71.95362
mwi,1984,66.39885
mwi,1985,68.24487
mwi,1986,67.13884
mwi,1987,68.28737
mwi,1988,67.35812
mwi,1989,74.49735
mwi,1990,80.70662
mwi,1991,83.83061
mwi,1992,100.73371
mwi,1993,103.24791
mwi,1994,109.2844
mwi,1995,164.59152
mwi,1996,159.61368
mwi,1999,140.84589
mwi,2000,143.46913
mwi,2001,147.7168
mwi,2002,143.92436
mwi,2004,132.26802
mwi,2005,129.94006
mwi,2006,128.51331
mwi,2007,125.33586
mwi,2008,132.86343
mwi,2009,131.09959
mwi,2010,137.31927
mwi,2011,138.94856
mwi,2012,139.92236
mwi,2013,145.59097
mwi,2014,146.02835
mwi,2015,144.92307
mwi,2016,142.63968
mwi,2017,143.23735
mwi,2018,141.82401
mwi,2019,142.6908
mys,1970,91.38327
mys,1975,95.6608
mys,1980,95.80137
mys,1981,95.41837
mys,1982,95.87638
mys,1983,96.73477
mys,1984,96.12813
mys,1985,96.39758
mys,1987,95.06302
mys,1988,95.18256
mys,1989,94.97508
mys,1990,94.62432
mys,1991,95.52165
mys,1992,96.47632
mys,1993,97.05052
mys,1994,97.02418
mys,1995,97.39189
mys,1996,97.80663
mys,1998,96.41242
mys,1999,96.59809
mys,2000,98.64207
mys,2001,98.09317
mys,2002,96.60657
mys,2003,97.44453
mys,2004,99.74063
mys,2005,99.97438
mys,2006,98.583
mys,2007,97.68274
mys,2008,97.59951
mys,2009,98.23794
mys,2010,99.33267
mys,2011,100.5555
mys,2012,102.23653
mys,2013,104.19695
mys,2014,103.98479
mys,2015,103.52798
mys,2016,104.36543
mys,2017,104.61654
mys,2018,104.17083
mys,2019,103.9239
nam,1989,111.27417
nam,1990,111.73123
nam,1991,121.65732
nam,1992,122.3356
nam,1993,121.48355
nam,1994,124.21372
nam,1995,121.80537
nam,1996,120.20526
nam,1997,118.95154
nam,1998,118.30862
nam,1999,114.95537
nam,2000,115.10542
nam,2001,116.09369
nam,2002,116.69756
nam,2003,117.12353
nam,2004,114.59702
nam,2005,114.57881
nam,2006,113.65636
nam,2007,115.99368
nam,2008,115.90789
nam,2009,116.58932
nam,2010,117.47629
nam,2012,121.39953
nam,2013,123.7049
nam,2017,126.52625
nam,2018,126.36668
ner,1971,15.02545
ner,1972,15.56226
ner,1973,16.00443
ner,1974,16.78029
ner,1975,17.8328
ner,1976,20.61224
ner,1977,22.71419
ner,1978,24.4097
ner,1979,24.40665
ner,1980,27.03899
ner,1981,28.97637
ner,1982,29.1369
ner,1983,28.88094
ner,1984,29.34158
ner,1985,28.52848
ner,1986,30.39115
ner,1987,31.66049
ner,1988,31.45917
ner,1989,32.22861
ner,1990,32.6918
ner,1991,33.85201
ner,1992,32.88255
ner,1993,33.16091
ner,1994,34.80927
ner,1995,34.08712
ner,1996,34.31944
ner,1997,35.05834
ner,1998,34.98205
ner,1999,36.71435
ner,2000,38.47612
ner,2001,41.87455
ner,2002,46.78945
ner,2003,50.27819
ner,2004,54.685
ner,2005,56.20873
ner,2006,56.63179
ner,2007,58.9798
ner,2008,62.1321
ner,2009,65.89686
ner,2010,69.24528
ner,2011,72.99845
ner,2012,74.5084
ner,2013,75.17346
ner,2014,75.20802
ner,2015,77.43067
ner,2016,79.14698
ner,2017,80.05192
ner,2019,70.68029
nga,1970,51.1616
nga,1971,54.22646
nga,1972,58.80912
nga,1973,59.86159
nga,1976,58.11434
nga,1977,68.25974
nga,1978,85.48492
nga,1979,100.79594
nga,1980,105.80552
nga,1981,114.52924
nga,1982,125.88575
nga,1983,127.08382
nga,1984,125.51675
nga,1985,117.19543
nga,1986,102.57448
nga,1987,98.27708
nga,1988,96.80751
nga,1989,89.89988
nga,1990,96.66305
nga,1991,94.66874
nga,1992,98.58244
nga,1993,103.81359
nga,1994,102.95602
nga,1995,97.38593
nga,1996,84.64066
nga,1999,103.98259
nga,2000,108.83615
nga,2001,105.35632
nga,2002,107.19466
nga,2003,108.42612
nga,2004,109.39587
nga,2005,109.82469
nga,2006,109.66078
nga,2007,99.03583
nga,2008,89.02941
nga,2009,89.96664
nga,2010,89.11822
nga,2011,93.76269
nga,2012,93.27269
nga,2013,95.29357
nga,2014,90.75322
nga,2016,87.17114
nga,2018,88.4094
nic,1970,65.37671
nic,1971,67.51945
nic,1972,66.99946
nic,1973,68.45903
nic,1975,69.50572
nic,1976,72.25084
nic,1977,71.29735
nic,1978,68.40213
nic,1979,74.74088
nic,1980,83.15094
nic,1982,84.0736
nic,1983,85.71595
nic,1984,83.05999
nic,1985,82.55541
nic,1986,80.24225
nic,1987,81.91439
nic,1988,81.55751
nic,1989,79.16027
nic,1990,83.16546
nic,1991,86.90949
nic,1992,89.41224
nic,1993,92.47503
nic,1994,95.36033
nic,1995,94.24352
nic,1996,93.82523
nic,1997,95.48133
nic,1998,95.84408
nic,1999,102.2252
nic,2000,102.74004
nic,2001,106.51767
nic,2002,114.44767
nic,2003,115.80568
nic,2004,118.66254
nic,2005,120.32258
nic,2006,124.60789
nic,2007,123.6826
nic,2008,123.39746
nic,2010,121.13202
nld,1971,100.95063
nld,1972,99.80113
nld,1973,98.55343
nld,1974,97.75805
nld,1975,97.40835
nld,1976,98.37395
nld,1977,98.71698
nld,1978,99.06676
nld,1979,99.38266
nld,1980,99.48302
nld,1981,99.05297
nld,1982,97.50372
nld,1983,95.52487
nld,1984,93.88061
nld,1985,93.45716
nld,1986,98.23893
nld,1987,99.82569
nld,1988,101.36872
nld,1989,101.83223
