geo,time,tx_uvi_mrch_xd_wd
ton,2000,100
ton,2001,99.34651
ton,2002,97.56905
ton,2003,107.94447
ton,2004,113.13246
ton,2005,117.19418
ton,2006,124.32817
ton,2007,131.33847
ton,2008,151.59131
ton,2009,143.98335
ton,2010,157.74777
ton,2011,170.20065
ton,2012,164.29656
ton,2013,169.57424
ton,2014,173.76124
ton,2015,167.41981
ton,2016,169.95686
ton,2017,172.69714
ton,2018,178.1304
ton,2019,181.39694
ton,2020,183.03631
tto,1980,121.437
tto,1981,133.924
tto,1982,128.194
tto,1983,127.256
tto,1984,126.466
tto,1985,118.31
tto,1986,78.4086
tto,1987,82.2026
tto,1988,73.1205
tto,1989,83.5565
tto,1990,100
tto,2000,100
tto,2001,95.56052
tto,2002,90.21405
tto,2003,106.60102
tto,2004,125.15839
tto,2005,169.04584
tto,2006,211.2309
tto,2007,221.90823
tto,2008,304.43354
tto,2009,216.20214
tto,2010,240.29993
tto,2011,322.03599
tto,2012,334.12788
tto,2013,324.26195
tto,2014,313.47646
tto,2015,241.09947
tto,2016,207.28671
tto,2017,242.19869
tto,2018,283.331
tto,2019,254.44226
tto,2020,228.73639
tun,1980,110
tun,1981,99
tun,1982,90
tun,1983,81
tun,1984,79
tun,1985,78
tun,1986,87
tun,1987,93
tun,1988,100
tun,1989,99
tun,1990,107
tun,1991,103
tun,1992,104
tun,1993,97
tun,1994,98
tun,1995,114
tun,1996,119
tun,1997,109
tun,1998,108
tun,1999,107
tun,2000,100
tun,2001,98.1
tun,2002,100.062
tun,2003,118.57347
tun,2004,133.98802
tun,2005,143.50117
tun,2006,151.99931
tun,2007,170.54323
tun,2008,199.34798
tun,2009,173.83144
tun,2010,180.2632
tun,2011,207.12242
tun,2012,197.80233
tun,2013,204.10827
tun,2014,203.73402
tun,2015,168.19669
tun,2016,166.11914
tun,2017,172.12964
tun,2018,183.99642
tun,2019,176.70427
tun,2020,176.48537
tur,1980,120
tur,1981,159
tur,1982,214
tur,1983,265
tur,1984,433
tur,1985,134
tur,1986,130
tur,1987,148
tur,1988,143
tur,1989,110
tur,1990,120
tur,1991,119
tur,1992,120
tur,1993,118
tur,1994,114
tur,1995,129
tur,1996,123
tur,1997,117
tur,1998,112
tur,1999,105
tur,2000,100
tur,2001,97.44272
tur,2002,95.65435
tur,2003,107.7743
tur,2004,125.70786
tur,2005,133.25791
tur,2006,137.90543
tur,2007,155.43736
tur,2008,179.56717
tur,2009,150.57898
tur,2010,155.67653
tur,2011,173.50638
tur,2012,168.77042
tur,2013,168.96405
tur,2014,167.05324
tur,2015,147.53154
tur,2016,140.51958
tur,2017,142.99609
tur,2018,146.95319
tur,2019,140.6252
tur,2020,138.65154
tuv,2000,100
tuv,2001,98.5261
tuv,2002,103.2781
tuv,2003,109.92621
tuv,2004,110.16362
tuv,2005,112.83624
tuv,2006,120.13328
tuv,2007,121.96775
tuv,2008,138.74995
tuv,2009,136.75117
tuv,2010,147.32125
tuv,2011,160.97578
tuv,2012,160.78735
tuv,2013,162.69486
tuv,2014,165.87151
tuv,2015,160.54195
tuv,2016,164.09174
tuv,2017,168.58723
tuv,2018,178.30671
tuv,2019,177.89971
tza,1987,85
tza,1988,92
tza,1989,108
tza,1990,101
tza,1991,107
tza,1992,98
tza,1993,101
tza,1994,110
tza,1995,97
tza,1996,101
tza,1997,150
tza,1998,123
tza,1999,108
tza,2000,100
tza,2001,95.47803
tza,2002,97.32697
tza,2003,106.60972
tza,2004,119.47723
tza,2005,130.48025
tza,2006,158.87827
tza,2007,177.22967
tza,2008,206.81384
tza,2009,206.50596
tza,2010,246.75766
tza,2011,308.17198
tza,2012,303.53745
tza,2013,278.11163
tza,2014,267.40101
tza,2015,245.03015
tza,2016,251.72538
tza,2017,258.21355
tza,2018,267.7138
tza,2019,275.11938
tza,2020,319.42853
uga,1982,114
uga,1983,131
uga,1984,275
uga,1985,303
uga,1986,310
uga,1987,324
uga,1988,297
uga,1989,238
uga,1990,169
uga,1991,142
uga,1992,124
uga,1993,118
uga,1994,138
uga,1995,209
uga,1996,175
uga,1997,156
uga,1998,139
uga,1999,117
uga,2000,100
uga,2001,89.88201
uga,2002,91.4882
uga,2003,99.01261
uga,2004,106.86079
uga,2005,121.69673
uga,2006,133.02087
uga,2007,146.69762
uga,2008,168.99712
uga,2009,163.2545
uga,2010,183.77635
uga,2011,223.48513
uga,2012,203.08722
uga,2013,190.48778
uga,2014,199.93258
uga,2015,178.80746
uga,2016,181.88182
uga,2017,183.7066
uga,2018,182.79134
uga,2019,186.24863
uga,2020,212.10525
ukr,2000,100
ukr,2001,96.97881
ukr,2002,97.45051
ukr,2003,107.95243
ukr,2004,130.13856
ukr,2005,146.92498
ukr,2006,157.76728
ukr,2007,180.24734
ukr,2008,221.70423
ukr,2009,162.2875
ukr,2010,204.48225
ukr,2011,256.8297
ukr,2012,251.94994
ukr,2013,254.46944
ukr,2014,241.23703
ukr,2015,198.53807
ukr,2016,190.99363
ukr,2017,221.36161
ukr,2018,247.48228
ukr,2019,247.72976
ukr,2020,259.12533
ury,1980,121
ury,1981,122
ury,1982,112
ury,1983,101
ury,1984,104
ury,1985,94
ury,1986,99
ury,1987,112
ury,1988,118
ury,1989,121
ury,1990,117
ury,1991,116
ury,1992,114
ury,1993,108
ury,1994,110
ury,1995,122
ury,1996,119
ury,1997,117
ury,1998,117
ury,1999,103
ury,2000,100
ury,2001,97.79972
ury,2002,90.56274
ury,2003,96.63051
ury,2004,103.29799
ury,2005,106.19021
ury,2006,114.01509
ury,2007,123.61253
ury,2008,163.11825
ury,2009,142.62982
ury,2010,154.76155
ury,2011,180.77073
ury,2012,186.80562
ury,2013,185.184
ury,2014,184.17361
ury,2015,163.60552
ury,2016,153.79555
ury,2017,156.49842
ury,2018,158.12899
ury,2019,153.10445
ury,2020,151.65994
usa,1980,88
usa,1981,86
usa,1982,83
usa,1983,81
usa,1984,79
usa,1985,78
usa,1986,89
usa,1987,99
usa,1988,105
usa,1989,105
usa,1990,114
usa,1991,113
usa,1992,115
usa,1993,108
usa,1994,112
usa,1995,123
usa,1996,120
usa,1997,112
usa,1998,108
usa,1999,106
usa,2000,100
usa,2001,99.2
usa,2002,98.2
usa,2003,99.7
usa,2004,103.6
usa,2005,106.9
usa,2006,110.7
usa,2007,116.1
usa,2008,123.1
usa,2009,117.4
usa,2010,123.1
usa,2011,133
usa,2012,133.5
usa,2013,133
usa,2014,132.3
usa,2015,123.9
usa,2016,119.9
usa,2017,122.8
usa,2018,126.9
usa,2019,125.9
usa,2020,122.4
uzb,2000,100
uzb,2001,96.00339
uzb,2002,94.32922
uzb,2003,112.87502
uzb,2004,126.2129
uzb,2005,142.11442
uzb,2006,178.644
uzb,2007,195.64475
uzb,2008,242.40972
uzb,2009,209.00489
uzb,2010,263.63713
uzb,2011,336.77654
uzb,2012,306.57371
uzb,2013,294.67922
uzb,2014,282.26372
uzb,2015,246.33179
uzb,2016,236.017
uzb,2017,257.434
uzb,2018,288.71378
uzb,2019,275.34899
uzb,2020,278.94343
vct,2000,100
vct,2001,104.76526
vct,2002,102.07782
vct,2003,97.9891
vct,2004,119.2896
vct,2005,118.93017
vct,2006,132.00234
vct,2007,145.83368
vct,2008,182.45572
vct,2009,174.10202
vct,2010,189.05108
vct,2011,216.86793
vct,2012,215.63899
vct,2013,211.81429
vct,2014,206.61073
vct,2015,182.3869
vct,2016,172.49298
vct,2017,172.6208
vct,2018,183.82828
vct,2019,180.59006
vct,2020,185.6902
ven,1980,131
ven,1981,139
ven,1982,132
ven,1983,119
ven,1984,114
ven,1985,103
ven,1986,58
ven,1987,74
ven,1988,62
ven,1989,72
ven,1990,86
ven,1991,71
ven,1992,69
ven,1993,64
ven,1994,64
ven,1995,71
ven,1996,80
ven,1997,73
ven,1998,52
ven,1999,68
ven,2000,100
ven,2001,81.92599
ven,2002,86.82843
ven,2003,99.81444
ven,2004,127.76263
ven,2005,173.75735
ven,2006,213.72158
ven,2007,243.64272
ven,2008,333.79094
ven,2009,222.63825
ven,2010,280.52438
ven,2011,375.65136
ven,2012,386.04578
ven,2013,373.07684
ven,2014,329.23957
ven,2015,165.59842
ven,2016,138.06114
ven,2017,171.52478
ven,2018,258.04506
ven,2019,224.49938
ven,2020,168.37485
vgb,2000,100
vgb,2001,94.05116
vgb,2002,90.39839
vgb,2003,93.3063
vgb,2004,101.19214
vgb,2005,97.69034
vgb,2006,104.02363
vgb,2007,110.86779
vgb,2008,126.26076
vgb,2009,125.1412
vgb,2010,134.53317
vgb,2011,149.35146
vgb,2012,154.32317
vgb,2013,142.32508
vgb,2014,142.66435
vgb,2015,137.98117
vgb,2016,134.00071
vgb,2017,135.75854
vgb,2018,143.69389
vgb,2019,137.65045
vgb,2020,139.12002
vnm,2000,100
vnm,2001,93.2
vnm,2002,93.8524
vnm,2003,102.58067
vnm,2004,114.89035
vnm,2005,130.86011
vnm,2006,140.4129
vnm,2007,150.52263
vnm,2008,187.85224
vnm,2009,165.49783
vnm,2010,183.20609
vnm,2011,219.15113
vnm,2012,217.96771
vnm,2013,212.71469
vnm,2014,215.05455
vnm,2015,206.90398
vnm,2016,203.36593
vnm,2017,209.32455
vnm,2018,211.2922
vnm,2019,217.65209
vnm,2020,214.77909
vut,2000,100
vut,2001,87.71033
vut,2002,97.79046
vut,2003,100.41706
vut,2004,104.61348
vut,2005,104.95128
vut,2006,111.79953
vut,2007,118.63592
vut,2008,138.25095
vut,2009,131.65729
vut,2010,146.10578
vut,2011,159.96684
vut,2012,155.59456
vut,2013,158.09861
vut,2014,166.32849
vut,2015,158.32742
vut,2016,166.43077
vut,2017,172.82779
vut,2018,175.64862
vut,2019,174.92897
vut,2020,170.94072
wsm,1985,115
wsm,1986,77
wsm,1987,89
wsm,1988,113
wsm,1989,113
wsm,1990,61
wsm,1991,60
wsm,1992,74
wsm,1993,76
wsm,1994,80
wsm,1995,82
wsm,1996,75
wsm,1997,89
wsm,1998,105
wsm,1999,123
wsm,2000,100
wsm,2001,98.29548
wsm,2002,97.79415
wsm,2003,99.45842
wsm,2004,102.38071
wsm,2005,108.94582
wsm,2006,116.32831
wsm,2007,122.95531
wsm,2008,129.77885
wsm,2009,119.35935
wsm,2010,130.68647
wsm,2011,144.70458
wsm,2012,141.60632
wsm,2013,140.5385
wsm,2014,142.04044
wsm,2015,130.31522
wsm,2016,129.90674
wsm,2017,135.80781
wsm,2018,144.01911
wsm,2019,142.59893
wsm,2020,136.91168
yem,2000,100
yem,2001,87.73725
yem,2002,88.984
yem,2003,102.34253
yem,2004,131.37846
yem,2005,182.55491
yem,2006,218.64375
yem,2007,241.53923
yem,2008,324.44652
yem,2009,224.26105
yem,2010,273.07427
yem,2011,361.97782
yem,2012,376.60941
yem,2013,361.14444
yem,2014,338.32125
yem,2015,237.79517
yem,2016,219.6534
yem,2017,254.32213
yem,2018,311.99853
yem,2019,289.22971
yem,2020,224.32005
zaf,1980,144
zaf,1981,126
zaf,1982,109
zaf,1983,114
zaf,1984,101
zaf,1985,87
zaf,1986,101
zaf,1987,123
zaf,1988,120
zaf,1989,112
zaf,1990,120
zaf,1991,119
zaf,1992,119
zaf,1993,114
zaf,1994,118
zaf,1995,123
zaf,1996,115
zaf,1997,113
zaf,1998,103
zaf,1999,100
zaf,2000,100
zaf,2001,95.8
zaf,2002,99.2488
zaf,2003,123.76325
zaf,2004,148.26838
zaf,2005,158.20236
zaf,2006,173.38979
zaf,2007,189.86182
zaf,2008,207.89869
zaf,2009,202.49332
zaf,2010,248.45931
zaf,2011,280.2621
zaf,2012,262.32532
zaf,2013,241.60162
zaf,2014,226.33381
zaf,2015,189.10555
zaf,2016,179.37995
zaf,2017,205.64966
zaf,2018,212.59611
zaf,2019,209.60187
zaf,2020,204.36546
zmb,1980,198
zmb,1981,162
zmb,1982,131
zmb,1983,148
zmb,1984,138
zmb,1985,121
zmb,1986,102
zmb,1987,138
zmb,1988,203
zmb,1989,178
zmb,1990,211
zmb,1991,200
zmb,1992,191
zmb,1993,175
zmb,1994,177
zmb,1995,220
zmb,1996,169
zmb,1997,163
zmb,1998,114
zmb,1999,88
zmb,2000,100
zmb,2001,92.51963
zmb,2002,90.7626
zmb,2003,100.38676
zmb,2004,129.81403
zmb,2005,157.86516
zmb,2006,262.85262
zmb,2007,280.93259
zmb,2008,290.33053
zmb,2009,232.37485
zmb,2010,319.52251
zmb,2011,375.66933
zmb,2012,342.88312
zmb,2013,323.09864
zmb,2014,307.26591
zmb,2015,254.81879
zmb,2016,234.07403
zmb,2017,283.47022
zmb,2018,289.71982
zmb,2019,273.47696
zmb,2020,279.63812
zwe,1980,241
zwe,1981,214
zwe,1982,193
zwe,1983,168
zwe,1984,175
zwe,1985,157
zwe,1986,170
zwe,1987,182
zwe,1988,196
zwe,1989,198
zwe,1990,196
zwe,1991,180
zwe,1992,153
zwe,1993,145
zwe,1994,145
zwe,1995,149
zwe,1996,163
zwe,1997,158
zwe,1998,109
zwe,1999,100
zwe,2000,100
zwe,2001,95.75261
zwe,2002,95.2976
zwe,2003,106.59907
zwe,2004,122.53036
zwe,2005,127.93903
zwe,2006,145.11766
zwe,2007,176.45257
zwe,2008,176.74957
zwe,2009,176.50762
zwe,2010,213.54407
zwe,2011,244.07894
zwe,2012,228.42244
zwe,2013,218.44449
zwe,2014,221.90673
zwe,2015,201.63492
zwe,2016,200.12268
zwe,2017,207.13968
zwe,2018,216.7977
zwe,2019,218.62547
zwe,2020,231.98218
