geo,time,ny_gnp_mktp_kd
nzl,1989,84101425167.58231
nzl,1990,84529508506.3295
nzl,1991,81588211892.8856
nzl,1992,82679553850.2903
nzl,1993,87311442391.40939
nzl,1994,92135507218.5675
nzl,1995,97012168772.7471
nzl,1996,99379758366.42099
nzl,1997,102869262107.498
nzl,1998,105112417535.468
nzl,1999,109405055957.97501
nzl,2000,112887193801.701
nzl,2001,117425587968.42799
nzl,2002,122968764177.795
nzl,2003,128818201735.321
nzl,2004,132801249286.647
nzl,2005,136089451663.737
nzl,2006,139721598810.85699
nzl,2007,143021014350.686
nzl,2008,141355594131.22
nzl,2009,145730685353.57101
nzl,2010,146542947805.98801
nzl,2011,150466307025.55701
nzl,2012,154492186778.40601
nzl,2013,158848070245.759
nzl,2014,164769119563.99899
nzl,2015,172157195209.121
nzl,2016,178708495013.17899
nzl,2017,184005060295.61096
nzl,2018,190249451605.85501
nzl,2019,195509598982.58896
omn,1998,42766482322.9836
omn,1999,42651263627.4959
omn,2000,45345961551.1148
omn,2001,47260174582.7869
omn,2002,46699469002.46729
omn,2003,46118373491.8576
omn,2004,46967068479.0979
omn,2005,47501374342.9232
omn,2006,50468758923.5446
omn,2007,52590776816.2496
omn,2008,55056332169.0393
omn,2009,58004679089.8194
omn,2010,58478180213.2008
omn,2011,60508662694.0258
omn,2012,65897351841.2416
omn,2013,70779596389.3756
omn,2014,70939256666.8331
omn,2015,76462938881.66449
omn,2016,80543384517.05838
omn,2017,79706146792.83939
omn,2018,78964356525.48779
omn,2019,77199012557.4285
omn,2020,74351565080.97278
pak,1986,77503480134.16049
pak,1987,82421711490.76819
pak,1988,88650791276.83022
pak,1989,93026644891.4482
pak,1990,96949953920.45619
pak,1991,101754182230.326
pak,1992,109530820128.504
pak,1993,111106723421.87
pak,1994,115043419684.923
pak,1995,120880188238.74699
pak,1996,126512051684.558
pak,1997,127241402189.80901
pak,1998,129934510945.882
pak,1999,136108345509.334
pak,2000,142618823431.177
pak,2001,147317610937.992
pak,2002,150703621737.50101
pak,2003,160297394637.715
pak,2004,173092874700.63599
pak,2005,184518220079.12799
pak,2006,195570933651.819
pak,2007,204194612095.68701
pak,2008,207876956242.672
pak,2009,213069969336.93201
pak,2010,218152277741.46701
pak,2011,225118414148.33301
pak,2012,232985025453.034
pak,2013,242899506194.91599
pak,2014,254158700405.97101
pak,2015,265957131701.17096
pak,2016,279972978154.36798
pak,2017,296307887063.94293
pak,2018,313361627126.37598
pak,2019,316036032620.83093
pak,2020,312805067937.40802
pan,1960,2748506633.3473
pan,1961,3068159846.42205
pan,1962,3332418226.62699
pan,1963,3625362689.74644
pan,1964,3807924728.23469
pan,1965,4091033388.62156
pan,1966,4406660829.58405
pan,1967,4750424545.83742
pan,1968,5074783808.51182
pan,1969,5511648414.1849
pan,1970,5907714678.49575
pan,1971,6461693353.73034
pan,1972,6749339129.11476
pan,1973,7114499698.24324
pan,1974,7277691380.5828
pan,1975,7577868752.40395
pan,1976,7578900387.23259
pan,1977,8713905137.56063
pan,1978,9624815031.70427
pan,1979,9955140355.95876
pan,1980,10240554548.5545
pan,1981,11013351617.4555
pan,1982,12145256071.375
pan,1983,12085853272.1195
pan,1984,11994572498.093
pan,1985,12914649466.9838
pan,1986,12839660329.3696
pan,1987,13782092064.0975
pan,1988,11456929859.2977
pan,1989,11269033827.1393
pan,1990,12263750663.8016
pan,1991,13115299530.2715
pan,1992,14344700010.0588
pan,1993,15406869910.5635
pan,1994,15995970728.3717
pan,1995,15868377577.0836
pan,1996,16935057549.9411
pan,1997,17787425029.7067
pan,1998,18947283451.9784
pan,1999,19444353034.9842
pan,2000,20230653914.72689
pan,2001,20302309683.3496
pan,2002,21321412125.8134
pan,2003,21291864866.3583
pan,2004,22718635830.8126
pan,2005,24220203466.1924
pan,2006,26318812694.4841
pan,2007,29950594542.4344
pan,2008,32877926186.5595
pan,2009,33458036243.8527
pan,2010,34442239681.8955
pan,2011,39350993950.2092
pan,2012,42603735906.01649
pan,2013,45685725821.9889
pan,2014,46730487209.24889
pan,2015,50640813775.5634
pan,2016,52674620649.6889
pan,2017,56358991074.8836
pan,2018,57847531428.81609
pan,2019,59774696435.1007
per,1960,26238377113.4189
per,1961,28272081074.1803
per,1962,31327049669.55289
per,1963,32713323229.534
per,1964,34763065086.4968
per,1965,36869559781.2974
per,1966,39747771810.2499
per,1967,41184325732.9583
per,1968,41029436852.3768
per,1969,42431518175.6382
per,1970,44282414259.6104
per,1971,46535365695.42911
per,1972,48157176891.2813
per,1973,50972420477.3212
per,1974,55976904692.11
per,1975,58396803574.5385
per,1976,58687449611.8644
per,1977,60039856795.22569
per,1978,57474823820.8871
per,1979,58836186209.72289
per,1980,62943724678.346
per,1981,66802610686.6531
per,1982,66647482585.0448
per,1983,58579324937.0187
per,1984,60565488731.3808
per,1985,62267525373.15849
per,1986,67379893938.5528
per,1987,74509932242.33049
per,1988,65198355407.39529
per,1989,58668447600.1475
per,1990,56072734986.4047
per,1991,59461920890.6924
per,1992,58898026857.674
per,1993,61754203325.717
per,1994,69002619447.68179
per,1995,73835259111.01358
per,1996,76856895270.8978
per,1997,82071719981.79269
per,1998,82554491968.2814
per,1999,83778083118.93671
per,2000,85638865753.4819
per,2001,86671802750.02721
per,2002,90944918184.15048
per,2003,93866523030.29129
per,2004,96732421092.18129
per,2005,101601043987.119
per,2006,106661184413.703
per,2007,116058036841.565
per,2008,128031074598.21001
per,2009,130309119999.03101
per,2010,138993916964.729
per,2011,147340257532.89401
per,2012,158447947074.50201
per,2013,170038509770.92599
per,2014,175347870177.99899
per,2015,183306117321.944
per,2016,189125193743.73801
per,2017,192805054782.38
per,2018,199624141443.70801
per,2019,205567018006.36401
per,2020,184982160672.30301
phl,1981,91330486749.75528
phl,1982,93524385311.86461
phl,1983,95492194637.46208
phl,1984,86973956098.79311
phl,1985,81319979437.5574
phl,1986,84086300337.0303
phl,1987,88334882103.63699
phl,1988,94709457152.7023
phl,1989,100340904635.334
phl,1990,105212422420.795
phl,1991,105964713662.00999
phl,1992,107954983933.50301
phl,1993,110886350910.63
phl,1994,116986032353.489
phl,1995,122662368043.854
phl,1996,130709699457.46201
phl,1997,139485042629.10699
phl,1998,151230838267.78201
phl,1999,155675535364.63901
phl,2000,156785613598.341
phl,2001,161594413406.22501
phl,2002,167457728065.35999
phl,2003,175773813153.91299
phl,2004,186937108394.29095
phl,2005,196965619635.45401
phl,2006,206421484377.86401
phl,2007,219398680384.37
phl,2008,229557375953.53601
phl,2009,237860143889.42096
phl,2010,254696125954.31799
phl,2011,262838627404.254
phl,2012,281641787694.40997
phl,2013,302826595128.93494
phl,2014,321494438028.34802
phl,2015,341467125998.84003
phl,2016,364557559177.69098
phl,2017,389410929985.79297
phl,2018,412301555602.44598
phl,2019,434667349250.56799
phl,2020,385116067252.23901
plw,2015,302277700
png,2015,21327883145.4992
pol,1995,214056875893.23801
pol,1996,228853444937.26199
pol,1997,243535542328.09
pol,1998,254920823398.556
pol,1999,267006300666.392
pol,2000,279675169490.65399
pol,2001,283470625065.42603
pol,2002,289197496045.96094
pol,2003,297481725927.02002
pol,2004,305528494385.12598
pol,2005,320958869638.03198
pol,2006,339289126424.18701
pol,2007,359726529670.68201
pol,2008,379219555241.10199
pol,2009,386179805231.68201
pol,2010,398953015535.07397
pol,2011,418084889294.48694
pol,2012,424156723675.91693
pol,2013,429246755630.07294
pol,2014,441859280486.60895
pol,2015,460399787770.26099
pol,2016,471273623723.17694
pol,2017,494503790920.01801
pol,2018,521146610870.26898
pol,2019,546224787858.34601
pol,2020,534446651500.716
pri,1964,26696638786.6616
pri,1965,28871535278.2572
pri,1966,30793571198.3768
pri,1967,32112925429.7901
pri,1968,33645028173.1021
pri,1969,36763226692.9035
pri,1970,39603726395.4687
pri,1971,42266576342.9283
pri,1972,44187230333.5036
pri,1973,46262148382.1536
pri,1974,47246055414.8795
pri,1975,46735502871.927
pri,1976,42461820212.6325
pri,1977,49396725356.3247
pri,1978,51449548089.026
pri,1979,54370586428.0424
pri,1980,55487897564.1166
pri,1981,56018267846.6546
pri,1982,54121312372.7822
pri,1983,52321273493.3368
pri,1984,53837170154.4105
pri,1985,55242545913.2336
pri,1986,56379548297.1894
pri,1987,58493978024.2262
pri,1988,60636728877.7219
pri,1989,63982011020.2467
pri,1990,59080647240.0175
pri,1991,60843853990.7575
pri,1992,60690102895.70129
pri,1993,63088156359.067
pri,1994,64376497084.9155
pri,1995,71183425779.45151
pri,1996,67388218240.90929
pri,1997,71073459088.3038
pri,1998,69319316503.76041
pri,1999,75250652109.39391
pri,2000,78927587067.5609
pri,2001,75153997745.78191
pri,2002,73293674370.3864
pri,2003,72149597370.3136
pri,2004,81800644461.418
pri,2005,79941047573.84509
pri,2006,79847738036.56441
pri,2007,81100149767.1407
pri,2008,76989839662.48268
pri,2009,72182342236.2063
pri,2010,69196469832.9575
pri,2011,68249625146.9598
pri,2012,72100512342.73689
pri,2013,72236077386.01299
pri,2014,71044879285.3026
pri,2015,69602000000
pri,2016,67679887916.6245
pri,2017,64850518929.2748
pri,2018,63638414236.7591
pri,2019,64095686597.4223
pri,2020,64241496681.5555
prt,1970,67787427344.4688
prt,1971,71756400829.5647
prt,1972,77586591792.09779
prt,1973,87042557602.02089
prt,1974,88424501692.7648
prt,1975,82803774435.79518
prt,1976,87401058621.65849
prt,1977,92112233120.15901
prt,1978,94132849900.1853
prt,1979,99302446629.1884
prt,1980,103611422794.58
prt,1981,104032736282.87801
prt,1982,104782452243.53
prt,1983,104918703464.60899
prt,1984,102139724082.983
prt,1985,105652432355.67599
prt,1986,111728946349.845
prt,1987,119907078974.47501
prt,1988,129764431388.342
prt,1989,138738726198.44101
prt,1990,145075856997.36401
prt,1991,151716298123.97198
prt,1992,154045726218.13699
prt,1993,151024549459.49399
prt,1994,152060104091.37799
prt,1995,159495196154.17001
prt,1996,164775793589.423
prt,1997,170838606693.55899
prt,1998,178778752034.741
prt,1999,185698146294.01096
prt,2000,190380962060.10696
prt,2001,193890021302.72
prt,2002,195742568987.483
prt,2003,194894879338.27399
prt,2004,197886157344.556
prt,2005,199299023179.39999
prt,2006,199504877647.47198
prt,2007,204427437072.10001
prt,2008,204155673377.74496
prt,2009,197669338085.53201
prt,2010,201473367337.05896
prt,2011,201218509740.11896
prt,2012,191609345180.457
prt,2013,191785101209.996
prt,2014,191924071761.75
prt,2015,194045468799.96497
prt,2016,198448214891.31201
prt,2017,205595333306.85696
prt,2018,211259825198.04901
prt,2019,216559770657.73001
prt,2020,200342868759.76501
pry,1995,18271533764.1063
pry,1996,19678719552.8529
pry,1997,19834307256.8345
pry,1998,19816611039.5419
pry,1999,19498744868.5359
pry,2000,18216251318.7037
pry,2001,18309044298.2823
pry,2002,18729051375.4188
pry,2003,17995885823.3006
pry,2004,19175666433.7562
pry,2005,19799129742.4636
pry,2006,21554508295.998
pry,2007,23812849564.1579
pry,2008,25669176103.6859
pry,2009,25496527243.9579
pry,2010,28324624258.2795
pry,2011,29948459384.5394
pry,2012,29491405787.7904
pry,2013,32056078924.5619
pry,2014,33881697739.2742
pry,2015,34850583192.7933
pry,2016,36225160911.8192
pry,2017,38248230228.0298
pry,2018,39470525425.0682
pry,2019,39455017120.3219
pry,2020,39209383757.168
pse,1994,5693090578.70773
pse,1995,6130779520.32101
pse,1996,6148219603.11034
pse,1997,7132393356.62615
pse,1998,8414759797.80402
pse,1999,9107294290.21007
pse,2000,7965748654.84129
pse,2001,6972106507.28703
pse,2002,6008150135.21075
pse,2003,6849365952.58448
pse,2004,8219065790.72878
pse,2005,9290291004.89776
pse,2006,9273867677.79393
pse,2007,9738496011.14454
pse,2008,10461252631.007
pse,2009,11114004655.6896
pse,2010,11717425184.0284
pse,2011,12956617592.0045
pse,2012,13826451667.5946
pse,2013,14635360735.8951
pse,2014,14887555148.322
pse,2015,15684800000
pse,2016,17104709702.3221
pse,2017,17419596362.1387
pse,2018,18217894047.1619
pse,2019,18595957307.6058
pse,2020,16275527487.2735
qat,2015,158174570961.53799
rou,1990,115764008364.935
rou,1991,101135433554.258
rou,1992,91965867814.965
rou,1993,93210576629.47
rou,1994,96953355724.4778
rou,1995,102801805140.106
rou,1996,106651603071.89999
rou,1997,101400100045.85201
rou,1998,99050351132.32661
rou,1999,98646523520.5266
rou,2000,101623503248.463
rou,2001,106993926731.32401
rou,2002,112613202366.79201
rou,2003,113747365449.45
rou,2004,123222927212.83299
rou,2005,130534075376.261
rou,2006,140288940053.077
rou,2007,147253821180.21399
rou,2008,166185305151.97299
rou,2009,158645701453.082
rou,2010,152598471298.89499
rou,2011,155342423476.94601
rou,2012,157705956600.35999
rou,2013,164146184554.91699
rou,2014,171959020528.19601
rou,2015,175860528746.53601
rou,2016,183549090798.60501
rou,2017,196770423371.29199
rou,2018,204558073861.397
rou,2019,214123610993.01501
rou,2020,205331630711.36096
rus,1990,1160146811532.46997
rus,1991,1100628311564.51001
rus,1992,932716674193.98303
rus,1993,852773710314.31299
rus,1994,750045660145.33203
rus,1995,716325628558.96301
rus,1996,685641863464.995
rus,1997,690433321742.82605
rus,1998,640511844240.72595
rus,1999,683958296707.21106
rus,2000,760190476480.01599
rus,2001,809948894451.72095
rus,2002,843866193905.46094
rus,2003,895007452412.75903
rus,2004,967268677384.8739
rus,2005,1025240131689.45996
rus,2006,1102511082045.16992
rus,2007,1204924423111.90991
rus,2008,1258595195061.04004
rus,2009,1158864469090.88989
rus,2010,1210734300602.65991
rus,2011,1262464221784.98999
rus,2012,1311533831573.67993
rus,2013,1329098983132.29004
rus,2014,1341940589060.12012
rus,2015,1325732263446.11011
rus,2016,1329640664989.30005
rus,2017,1354542494034.19995
rus,2018,1394355439992.98999
rus,2019,1411981234821.97998
rus,2020,1383676757594.05005
rwa,1970,1314139335.31848
rwa,1971,1329520281.43886
rwa,1972,1333432798.80197
rwa,1973,1369241589.15247
rwa,1974,1388651754.33711
rwa,1975,1362852630.50847
rwa,1976,1628846536.8651
rwa,1977,1661702822.61688
rwa,1978,1814091916.27187
rwa,1979,2033245691.22519
rwa,1980,2221772102.45097
rwa,1981,2351066408.89516
rwa,1982,2395964929.00697
rwa,1983,2530230609.84161
rwa,1984,2419172903.72073
rwa,1985,2515337956.14882
rwa,1986,2651585505.72728
rwa,1987,2649537943.42978
rwa,1988,2769997508.83693
rwa,1989,2772358900.96213
rwa,1990,2704495582.68232
rwa,1991,2633117995.99343
rwa,1992,2789784753.05125
rwa,1993,2557818401.29525
rwa,1994,1275245211.44221
rwa,1995,1737624543.74672
rwa,1996,1936501155.16126
rwa,1997,2205925661.16683
rwa,1998,2399963566.23903
rwa,1999,2512053725.99676
rwa,2000,2716120869.15167
rwa,2001,2935391027.41285
rwa,2002,3328541422.02781
rwa,2003,3387584715.65954
rwa,2004,3639991441.43671
rwa,2005,3999993645.24862
rwa,2006,4369225654.73721
rwa,2007,4724568375.63963
rwa,2008,5238596450.25506
rwa,2009,5568933988.76187
rwa,2010,5966797878.84315
rwa,2011,6441163540.92035
rwa,2012,6962976638.38776
rwa,2013,7266539710.32375
rwa,2014,7666311185.76493
rwa,2015,8376704290.67001
rwa,2016,8801605099.82456
rwa,2017,9111207698.02265
rwa,2018,9850829266.14863
rwa,2019,10810455632.5111
rwa,2020,10562916531.8135
sau,2000,368190318076.54199
sau,2001,364880119669.84802
sau,2002,354123988509.992
sau,2003,392930101091.66803
sau,2004,425362914187.72601
sau,2005,450029286275.42499
sau,2006,463666706635.69397
sau,2007,474761756262.29901
sau,2008,506570942300.28497
sau,2009,495604332853.41296
sau,2010,518020494463.23901
sau,2011,571362446398.76794
sau,2012,602605589434.42297
sau,2013,620665231850.59204
sau,2014,645021398835.87
sau,2015,671549918800
sau,2016,680841335331.83203
sau,2017,671706833116.13501
sau,2018,685089900035.08801
sau,2019,687487753652.07397
sau,2020,665154805302.328
sdn,1976,17630263790.1915
sdn,1977,18753397374.6635
sdn,1978,17644065340.2623
sdn,1979,16718112230.8645
sdn,1980,17026133892.6329
sdn,1981,17727999371.0952
sdn,1982,19141449796.2971
sdn,1983,19418140141.03049
sdn,1984,18034940987.74129
sdn,1985,17041867713.1262
sdn,1986,18036001451.2967
sdn,1987,20749598092.835
sdn,1988,20412306681.28609
sdn,1989,22023448437.4229
sdn,1990,20146432779.7534
sdn,1991,20321965883.4644
sdn,1992,22272558032.1084
sdn,1993,23902485588.2051
sdn,1994,24659668840.7258
sdn,1995,26354840871.2162
sdn,1996,28666247224.6739
sdn,1997,31997235467.2036
sdn,1998,33270509775.5864
sdn,1999,33965151838.9858
sdn,2000,35747148448.4147
sdn,2001,38494674181.8061
sdn,2002,40606790142.9666
sdn,2003,43263636448.8418
sdn,2004,45308417398.19569
sdn,2005,48137042402.7376
sdn,2006,50845305623.7358
sdn,2007,54103268985.1336
sdn,2008,55526226013.8606
sdn,2009,55207636650.6573
sdn,2010,54801930602.5173
sdn,2011,53291789034.9791
sdn,2012,45086671854.2264
sdn,2013,45384726429.0341
sdn,2014,49792333119.42049
sdn,2015,50563738020.202
sdn,2016,52426781156.09769
sdn,2017,51680986661.952
sdn,2018,49272024026.672
sdn,2019,48011633457.77609
sdn,2020,45903950503.8238
sen,1968,4536452080.17719
sen,1969,4247875192.40131
sen,1970,4594242972.43293
sen,1971,4584666180.64367
sen,1972,4871537003.71895
sen,1973,4561956557.64283
sen,1974,4736347873.29587
sen,1975,5081011801.05604
sen,1976,5571823450.70773
sen,1977,5434194666.55627
sen,1978,5193548514.57692
sen,1979,5582050431.85839
sen,1980,5795076487.78143
sen,1981,6062547802.97444
sen,1982,6554972764.27582
sen,1983,6189253407.37337
sen,1984,6379607281.14158
sen,1985,6607791577.48937
sen,1986,6827744745.2913
sen,1987,7254172208.31757
sen,1988,7179335375.62045
sen,1989,7487707159.40633
sen,1990,7465645941.87987
sen,1991,7660590679.17638
sen,1992,7833083653.98517
sen,1993,7872029214.54115
sen,1994,7871577283.44375
sen,1995,8320472304.37637
sen,1996,8593061523.80464
sen,1997,8843889143.17388
sen,1998,9396046194.4933
sen,1999,9929065505.24022
sen,2000,10309935397.3663
sen,2001,10780006887.5313
sen,2002,10763813173.4028
sen,2003,11404250190.0961
sen,2004,11957718650.3862
sen,2005,12480957194.7286
sen,2006,12804750843.7968
sen,2007,13168230706.7808
sen,2008,13689346421.5418
sen,2009,13958266660.6978
sen,2010,14448732272.5571
sen,2011,14550620531.7716
sen,2012,15119913813.8838
sen,2013,15476166577.2359
sen,2014,16398451043.6151
sen,2015,17383163425.2164
sen,2016,18397487615.40269
sen,2017,19722063901.121
sen,2018,20997976626.1841
sen,2019,21870251886.0937
sen,2020,22278021385.6488
sgp,2015,286988143729.99701
slb,1980,494186287.09199
slb,1981,524467836.1273
slb,1982,499617702.76685
slb,1983,518989981.51578
slb,1984,518363487.85574
slb,1985,513329734.94241
slb,1986,507007001.76768
slb,1987,544274820.12996
slb,1988,550859148.35832
slb,1989,576693163.97369
slb,1990,600328277.26511
slb,1991,630253181.51496
slb,1992,712242846.83118
slb,1993,760080876.422
slb,1994,826343163.52848
slb,1995,899917445.96875
slb,1996,919016634.97494
slb,1997,907344790.42833
slb,1998,920783596.05935
slb,1999,898117077.64835
slb,2000,791809523.05939
slb,2001,736220199.92532
slb,2002,700061655.36241
slb,2003,754970090.37766
slb,2004,817177297.92509
slb,2005,860572060.91116
slb,2006,878428732.41166
slb,2007,890585418.50587
slb,2008,919924986.62125
slb,2009,942409874.98578
slb,2010,1051311992.28253
slb,2011,1102583144.71923
slb,2012,1152078053.5154
slb,2013,1278260471.83822
slb,2014,1274277816.9183
slb,2015,1282860953.61323
slb,2016,1338846934.14775
slb,2017,1428748038.1162
slb,2018,1496025426.21085
slb,2019,1516803602.84943
slb,2020,1501535904.14519
sle,2001,1687138150.46505
sle,2002,2136341908.16046
sle,2003,2345758402.31709
sle,2004,2493259767.44209
sle,2005,2603017989.34812
sle,2006,2721688052.10303
sle,2007,3144867516.93395
sle,2008,3403756626.19543
sle,2009,3547190912.02779
sle,2010,3476422881.02681
sle,2011,3602823257.0874
sle,2012,4348356145.7077
sle,2013,5054828062.85194
sle,2014,5205693221.99192
sle,2015,4162054005.53585
sle,2016,3989414211.39053
sle,2017,4542629367.58702
sle,2018,4449570649.50864
sle,2019,5007762649.14479
sle,2020,4869566194.82079
slv,1990,12329879233.4991
slv,1991,12571089515.4206
slv,1992,13545876249.3736
slv,1993,14329348016.8545
slv,1994,15070694358.9676
slv,1995,15866616251.1734
slv,1996,15961687757.3589
slv,1997,16341054954.3054
slv,1998,16792098708.2515
slv,1999,16963047246.9592
slv,2000,17230728503.5524
slv,2001,17376789241.0181
slv,2002,17574016610.5552
slv,2003,17725412731.6843
slv,2004,17863329383.8829
slv,2005,18344009979.79589
slv,2006,19272463972.3665
slv,2007,19647514529.2684
slv,2008,20194640038.803
slv,2009,19568382696.6872
slv,2010,20040066910.5125
slv,2011,20784049103.8828
slv,2012,21136971096.8638
slv,2013,21499349722.3683
slv,2014,21866414738.3893
slv,2015,22346390000
slv,2016,22784879566.6974
slv,2017,23205833026.9173
slv,2018,23767484010.7246
slv,2019,24484269197.8752
slv,2020,22305309987.9522
som,2015,5302522144.25499
srb,1997,24186938474.8923
srb,1998,24981999157.3215
srb,1999,22632299894.4687
srb,2000,24000848971.16529
srb,2001,25663967242.3231
srb,2002,27183010474.8234
srb,2003,28319965516.30709
srb,2004,30811648741.1813
srb,2005,32409922184.8362
srb,2006,34015385456.928
srb,2007,35494934976.3999
srb,2008,37644812197.08209
srb,2009,37111860499.635
srb,2010,37167998954.5057
srb,2011,37235791767.48129
srb,2012,37235685070.1013
srb,2013,38040283508.8432
srb,2014,37464708735.5237
srb,2015,37816311180.63
srb,2016,38720565903.3766
srb,2017,39130424522.757
srb,2018,41489825507.3966
srb,2019,43132766406.3476
srb,2020,43772989646.9787
ssd,2011,9829493990.91699
ssd,2012,11251793247.9656
ssd,2013,12801055483.1442
ssd,2014,11189613452.2095
ssd,2015,10522802563.6757
stp,2015,315036266.28544
sur,2015,5112886703.54436
svk,1995,40706814895.1711
svk,1996,43535053499.115
svk,1997,45802321789.009
svk,1998,47649506685.0062
svk,1999,47284364771.2027
svk,2000,47852578297.7876
svk,2001,49709450877.0021
svk,2002,51714453138.4475
svk,2003,51842730343.8918
svk,2004,55206837150.1139
svk,2005,59717099160.04729
svk,2006,64639531300.4356
svk,2007,71672627889.039
svk,2008,76558741579.55521
svk,2009,73292314194.5177
svk,2010,76644189500.1772
svk,2011,77562819834.8475
svk,2012,80091508030.6337
svk,2013,81414905685.74419
svk,2014,83309137023.1825
svk,2015,86463812547.7832
svk,2016,88635899214.4595
svk,2017,91187462528.79619
svn,2004,36550464655.3283
svn,2005,38123163822.8699
svn,2006,40186528117.0384
svn,2007,42528558685.4816
svn,2008,43885525413.0454
svn,2009,40960742903.9164
svn,2010,41669235250.1421
svn,2011,42019406096.4789
svn,2012,40833041270.9187
svn,2013,40498751109.2739
svn,2014,41791633749.8654
svn,2015,41777964522.8476
svn,2016,43351109415.3803
svn,2017,45784650081.4362
svn,2018,47962963173.8132
svn,2019,49506998001.3655
svn,2020,47777446835.0027
swe,1970,196571011589.186
swe,1971,198682780811.81696
swe,1972,203384124072.61096
swe,1973,211815961339.177
swe,1974,218554661367.742
swe,1975,224118730128.05096
swe,1976,226519178905.43497
swe,1977,222526321897.92096
swe,1978,226632051012.89001
swe,1979,235397575403.82199
swe,1980,236617950009.19696
swe,1981,236286034622.50201
swe,1982,237666663873.04901
swe,1983,241333403642.30801
swe,1984,251666531456.98495
swe,1985,257032196361.289
swe,1986,265805618713.198
swe,1987,276280018703.38898
swe,1988,283073039541.12799
swe,1989,289890793032.854
swe,1990,289777289998.96301
swe,1991,283786198901.83398
swe,1992,275674838321.20099
swe,1993,267957933942.07999
swe,1994,284479207712.34698
swe,1995,296084258509.75201
swe,1996,301319115174.30902
swe,1997,310862188214.29999
swe,1998,327470261292.26001
swe,1999,347626547315.29694
swe,2000,365022964183.31201
swe,2001,370372014460.43298
swe,2002,379307522724.05402
swe,2003,393512487352.39398
swe,2004,406015567878.32202
swe,2005,420900247515.16693
swe,2006,445878137820.36603
swe,2007,463081881805.90894
swe,2008,463015851574.38495
swe,2009,438235834075.97803
swe,2010,465976204793.19598
swe,2011,477657975868.06799
swe,2012,475987442860.71997
swe,2013,481427833984.30603
swe,2014,493576917783.138
swe,2015,509135748362.76801
swe,2016,518538806664.79401
swe,2017,537950168738.57898
swe,2018,549219298510.08093
swe,2019,565736946128.93518
swe,2020,550176476809.177
swz,1990,1955749576.19424
swz,1991,2005392886.12891
swz,1992,2078944601.02375
swz,1993,2085915953.97221
swz,1994,2039775968.40924
swz,1995,2265491337.27978
swz,1996,2422082474.57663
swz,1997,2497684884.31626
swz,1998,2459992170.20021
swz,1999,2574383598.32591
swz,2000,2538657815.90342
swz,2001,2686676630.26902
swz,2002,2632580078.81375
swz,2003,2672945770.00133
swz,2004,2829888464.85872
swz,2005,3175544327.55831
swz,2006,3190551444.74852
swz,2007,3357584212.90674
swz,2008,3339260837.83928
swz,2009,3324541690.21388
swz,2010,3345739520.22585
swz,2011,3386252471.94587
swz,2012,3548407677.85184
swz,2013,3771905041.39921
swz,2014,3807048027.86823
swz,2015,3903725441.89294
swz,2016,3880302010.8853
swz,2017,3903910337.80109
swz,2018,3978459715.84335
swz,2019,3934085709.5731
swz,2020,3862110201.67794
sxm,2011,1172523032.46535
sxm,2012,1200061152.39974
sxm,2013,1232917587.64447
sxm,2014,1233160015.49389
sxm,2015,1243648044.69274
sxm,2016,1258850952.51969
sxm,2017,1161785667.74672
sxm,2018,1086654305.21434
syc,2012,1130684512.82368
syc,2013,1198757664.08634
syc,2014,1232436748.21466
syc,2015,1294187893.85529
syc,2016,1334980047.83703
syc,2017,1390610614.69817
syr,2015,15866677353.201
tca,2015,943771200
tcd,2007,6079684743.1338
tcd,2008,6077134079.48039
tcd,2009,7261595890.54421
tcd,2010,8324047255.36799
tcd,2011,8397223752.43389
tcd,2012,9154547863.7737
tcd,2013,9450559156.40144
tcd,2014,10135843207.0879
tcd,2015,10618477273.031
tcd,2016,10062184673.4493
tcd,2017,9812076107.79943
tcd,2018,10028498044.8035
tcd,2019,10347390044.329
tcd,2020,9735133163.59933
tgo,1960,534175473.98289
tgo,1961,595021016.62461
tgo,1962,625383472.89647
tgo,1963,674812691.79235
tgo,1964,766690161.7426
tgo,1965,835471337.60794
tgo,1966,939413708.19684
tgo,1967,981026854.32
tgo,1968,1021004347.95346
tgo,1969,1134522697.14122
tgo,1970,1165659930.15116
tgo,1971,1174680567.65103
tgo,1972,1257258260.80311
tgo,1973,1295110705.71088
tgo,1974,1398267990.18422
tgo,1975,1421450692.11441
tgo,1976,1391671214.54733
tgo,1977,1469453961.44409
tgo,1978,1620544122.68278
tgo,1979,1538658350.88351
tgo,1980,1747909764.95246
tgo,1981,1672139598.49758
tgo,1982,1606317594.11999
tgo,1983,1505175635.33466
tgo,1984,1589595729.21023
tgo,1985,1687135914.09798
tgo,1986,1728876287.69003
tgo,1987,1741697282.85835
tgo,1988,1864357569.7836
tgo,1989,1952858885.81044
tgo,1990,1968804489.34817
tgo,1991,1955262318.39091
tgo,1992,1882594854.40005
tgo,1993,1594305739.88825
tgo,1994,1778796526.63509
tgo,1995,1952694907.07367
tgo,1996,2155402552.97378
tgo,1997,2468299230.50776
tgo,1998,2416336098.91106
tgo,1999,2452057565.28189
tgo,2000,2442734614.91968
tgo,2001,2462566471.0835
tgo,2002,2575326036.8386
tgo,2003,2752469983.6248
tgo,2004,2714557302.47509
tgo,2005,2589773088.67148
tgo,2006,2658492741.96004
tgo,2007,2638428729.4442
tgo,2008,2763962345.66982
tgo,2009,2913934824.87538
