geo,time,dt_dod_dstc_zs
per,2003,8.3547
per,2004,8.7331
per,2005,10.8822
per,2006,10.2814
per,2007,16.5452
per,2008,15.6118
per,2009,12.796
per,2010,15.1655
per,2011,14.0517
per,2012,14.5077
per,2013,10.1497
per,2014,10.2757
per,2015,10.53
per,2016,11.1539
per,2017,12.8614
per,2018,14.9744
per,2019,13.334
per,2020,13.9822
phl,1970,26.5479
phl,1971,26.5349
phl,1972,26.5426
phl,1973,26.5458
phl,1974,26.5334
phl,1975,26.5424
phl,1976,26.5421
phl,1977,30.1585
phl,1978,35.8609
phl,1979,40.0177
phl,1980,43.3823
phl,1981,45.3239
phl,1982,46.3899
phl,1983,38.9088
phl,1984,38.8394
phl,1985,34.3777
phl,1986,19.0807
phl,1987,12.7486
phl,1988,13.3623
phl,1989,13.8008
phl,1990,14.4776
phl,1991,15.2158
phl,1992,15.823
phl,1993,13.931
phl,1994,14.2
phl,1995,13.407
phl,1996,18.1133
phl,1997,23.2613
phl,1998,10.9285
phl,1999,8.4642
phl,2000,9.4019
phl,2001,10.2754
phl,2002,9.2566
phl,2003,9.8463
phl,2004,8.2528
phl,2005,10.8966
phl,2006,8.6974
phl,2007,11.9722
phl,2008,12.016
phl,2009,7.15
phl,2010,16.0851
phl,2011,18.2288
phl,2012,23.7185
phl,2013,25.5447
phl,2014,21.0572
phl,2015,19.7991
phl,2016,19.4349
phl,2017,19.528
phl,2018,20.3493
phl,2019,20.5797
phl,2020,14.428
png,1970,0
png,1971,0
png,1972,0
png,1973,0
png,1974,0
png,1975,0
png,1976,0
png,1977,14.649
png,1978,9.0865
png,1979,4.6004
png,1980,8.9012
png,1981,13.6763
png,1982,11.1821
png,1983,3.5873
png,1984,7.1454
png,1985,6.9122
png,1986,3.1248
png,1987,4.6137
png,1988,5.9959
png,1989,7.1098
png,1990,2.7607
png,1991,4.2294
png,1992,10.88
png,1993,8.0752
png,1994,3.5454
png,1995,3.0978
png,1996,1.348
png,1997,5.947
png,1998,5.7788
png,1999,3.6677
png,2000,3.0106
png,2001,3.2724
png,2002,2.6929
png,2003,5.0446
png,2004,4.5204
png,2005,11.0641
png,2006,4.5025
png,2007,11.366
png,2008,0.6961
png,2009,6.3313
png,2010,6.9149
png,2011,0.9774
png,2012,1.7499
png,2013,1.4529
png,2014,3.956
png,2015,1.526
png,2016,3.442
png,2017,0.4455
png,2018,2.6171
png,2019,3.5045
png,2020,2.2238
pry,1970,0
pry,1971,0
pry,1972,0.0092
pry,1973,0.0175
pry,1974,0.0223
pry,1975,0.0259
pry,1976,0.0411
pry,1977,9.7743
pry,1978,11.7052
pry,1979,15.955
pry,1980,16.4895
pry,1981,24.6707
pry,1982,16.3604
pry,1983,9.3338
pry,1984,7.157
pry,1985,9.3957
pry,1986,8.0542
pry,1987,10.2771
pry,1988,9.4603
pry,1989,10.5971
pry,1990,17.1452
pry,1991,16.9723
pry,1992,14.6716
pry,1993,17.5231
pry,1994,28.262
pry,1995,29.9385
pry,1996,28.5031
pry,1997,20.6274
pry,1998,23.6503
pry,1999,21.8676
pry,2000,17.6683
pry,2001,16.7832
pry,2002,13.1388
pry,2003,49.2746
pry,2004,44.7054
pry,2005,40.6969
pry,2006,37.4264
pry,2007,33.5001
pry,2008,32.489
pry,2009,29.1291
pry,2010,27.5015
pry,2011,28.1239
pry,2012,29.0482
pry,2013,29.993
pry,2014,29.2329
pry,2015,29.1809
pry,2016,28.3236
pry,2017,29.0058
pry,2018,29.3706
pry,2019,28.7577
pry,2020,23.3437
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,23.5908
rou,1981,17.0962
rou,1982,13.4357
rou,1983,6.529
rou,1984,7.2961
rou,1985,7.7482
rou,1986,8.8353
rou,1987,11.0942
rou,1988,23.6459
rou,1989,81.705
rou,1990,79.8344
rou,1991,45.7538
rou,1992,23.2573
rou,1993,20.8324
rou,1994,17.2445
rou,1995,19.0717
rou,1996,13.4373
rou,1997,9.5272
rou,1998,5.6989
rou,1999,4.2239
rou,2000,6.7717
rou,2001,7.7821
rou,2002,7.7686
rou,2003,11.0223
rou,2004,14.7437
rou,2005,19.0631
rou,2006,30.6896
rou,2007,34.754
rou,2008,25.711
rou,2009,14.0674
rou,2010,14.8682
rou,2011,16.3027
rou,2012,13.5093
rou,2013,12.5402
rou,2014,10.9834
rou,2015,12.8936
rou,2016,12.8331
rou,2017,13.1113
rou,2018,14.4565
rou,2019,13.8566
rou,2020,12.4776
rus,1992,16.4594
rus,1993,7.3744
rus,1994,8.0627
rus,1995,8.4868
rus,1996,9.5461
rus,1997,4.7373
rus,1998,8.5242
rus,1999,8.6786
rus,2000,10.657
rus,2001,13.4405
rus,2002,11.7868
rus,2003,16.3833
rus,2004,12.3471
rus,2005,10.8595
rus,2006,13.0433
rus,2007,24.0825
rus,2008,17.6974
rus,2009,13.063
rus,2010,14.409
rus,2011,12.8382
rus,2012,13.8385
rus,2013,12.5651
rus,2014,11.1552
rus,2015,8.6678
rus,2016,8.521
rus,2017,9.9235
rus,2018,10.2355
rus,2019,11.9155
rus,2020,12.0646
rwa,1970,0
rwa,1971,0
rwa,1972,0
rwa,1973,0
rwa,1974,0
rwa,1975,0
rwa,1976,0.0106
rwa,1977,10.2877
rwa,1978,13.4066
rwa,1979,13.4603
rwa,1980,13.7047
rwa,1981,10.1739
rwa,1982,9.6194
rwa,1983,6.6526
rwa,1984,12.7592
rwa,1985,7.3851
rwa,1986,6.0008
rwa,1987,6.4955
rwa,1988,6.3501
rwa,1989,7.233
rwa,1990,6.6228
rwa,1991,6.2087
rwa,1992,6.4299
rwa,1993,6.5219
rwa,1994,3.5162
rwa,1995,3.1157
rwa,1996,3.294
rwa,1997,6.9019
rwa,1998,4.0277
rwa,1999,4.1005
rwa,2000,2.9721
rwa,2001,2.6612
rwa,2002,3.0151
rwa,2003,1.74
rwa,2004,0.917
rwa,2005,1.0065
rwa,2006,4.4204
rwa,2007,3.805
rwa,2008,0.7233
rwa,2009,0.9214
rwa,2010,1.1454
rwa,2011,7.6707
rwa,2012,4.7422
rwa,2013,0.4791
rwa,2014,0.8586
rwa,2015,0.3264
rwa,2016,5.2473
rwa,2017,6.0397
rwa,2018,6.236
rwa,2019,5.2709
rwa,2020,4.6157
sdn,1970,15.7134
sdn,1971,13.3851
sdn,1972,13.4932
sdn,1973,13.4649
sdn,1974,13.4626
sdn,1975,13.4495
sdn,1976,13.972
sdn,1977,17.6045
sdn,1978,17.547
sdn,1979,12.8411
sdn,1980,11.561
sdn,1981,14.2135
sdn,1982,12.865
sdn,1983,9.6806
sdn,1984,16.2877
sdn,1985,15.3059
sdn,1986,14.9814
sdn,1987,16.7056
sdn,1988,19.504
sdn,1989,26.2771
sdn,1990,28.0796
sdn,1991,29.7405
sdn,1992,32.4397
sdn,1993,33.9441
sdn,1994,35.3393
sdn,1995,35.7427
sdn,1996,36.6107
sdn,1997,36.9662
sdn,1998,37.6953
sdn,1999,37.4553
sdn,2000,29.4625
sdn,2001,28.8397
sdn,2002,29.9173
sdn,2003,31.3222
sdn,2004,32.6322
sdn,2005,32.6431
sdn,2006,32.1072
sdn,2007,32.5352
sdn,2008,32.8762
sdn,2009,31.6348
sdn,2010,32.1578
sdn,2011,25.5137
sdn,2012,24.983
sdn,2013,24.1279
sdn,2014,24.0956
sdn,2015,23.6979
sdn,2016,23.9649
sdn,2017,24.6078
sdn,2018,25.121
sdn,2019,24.3739
sdn,2020,25.3625
sen,1970,0
sen,1971,0.1385
sen,1972,0.0007
sen,1973,0.0229
sen,1974,0.0097
sen,1975,0.0072
sen,1976,0
sen,1977,17.5132
sen,1978,15.7553
sen,1979,18.0825
sen,1980,14.8649
sen,1981,14.1852
sen,1982,10.8607
sen,1983,9.2681
sen,1984,12.3778
sen,1985,8.7464
sen,1986,8.4632
sen,1987,7.9607
sen,1988,7.2139
sen,1989,7.9463
sen,1990,11.1328
sen,1991,8.4997
sen,1992,9.5535
sen,1993,12.0032
sen,1994,7.0752
sen,1995,6.6306
sen,1996,4.8033
sen,1997,5.5818
sen,1998,6.6435
sen,1999,7.6825
sen,2000,4.0002
sen,2001,5.4589
sen,2002,7.1272
sen,2003,3.5365
sen,2004,0.9072
sen,2005,0.9244
sen,2006,3.9072
sen,2007,10.3641
sen,2008,5.3602
sen,2009,0.0002
sen,2010,0
sen,2011,0
sen,2012,0
sen,2013,0
sen,2014,0
sen,2015,0.0005
sen,2016,0.0002
sen,2017,0
sen,2018,0
sen,2019,0
sen,2020,0
slb,1978,17.4229
slb,1979,7.2664
slb,1980,10.3092
slb,1981,12.8116
slb,1982,10.7035
slb,1983,8.7348
slb,1984,9.0822
slb,1985,13.7314
slb,1986,3.9052
slb,1987,1.4869
slb,1988,1.5627
slb,1989,0
slb,1990,13.7976
slb,1991,23.9594
slb,1992,1.9166
slb,1993,4.0718
slb,1994,1.2909
slb,1995,6.0844
slb,1996,0.9802
slb,1997,1.5723
slb,1998,1.8539
slb,1999,2.8559
slb,2000,2.0588
slb,2001,2.6736
slb,2002,2.4064
slb,2003,4.4521
slb,2004,6.7184
slb,2005,9.1335
slb,2006,8.9125
slb,2007,1.8872
slb,2008,1.831
slb,2009,1.4631
slb,2010,1.738
slb,2011,4.9906
slb,2012,0.877
slb,2013,1.4707
slb,2014,7.9848
slb,2015,10.4717
slb,2016,13.155
slb,2017,7.396
slb,2018,13.3043
slb,2019,10.3165
slb,2020,6.2434
sle,1970,0
sle,1971,0
sle,1972,0
sle,1973,0
sle,1974,0.1048
sle,1975,0.8494
sle,1976,1.5606
sle,1977,1.5512
sle,1978,0.275
sle,1979,1.394
sle,1980,1.4394
sle,1981,1.4109
sle,1982,1.9266
sle,1983,2.6635
sle,1984,2.6888
sle,1985,3.9473
sle,1986,2.1173
sle,1987,3.1817
sle,1988,5.4118
sle,1989,8.7466
sle,1990,12.4012
sle,1991,16.1153
sle,1992,9.709
sle,1993,9.8037
sle,1994,1.0358
sle,1995,2.1494
sle,1996,1.9534
sle,1997,0.7884
sle,1998,2.2843
sle,1999,2.6121
sle,2000,3.7085
sle,2001,1.5324
sle,2002,0.7369
sle,2003,1.0657
sle,2004,1.2772
sle,2005,1.1737
sle,2006,0.7824
sle,2007,0.9187
sle,2008,1.4204
sle,2009,2.6842
sle,2010,0.4421
sle,2011,3.3319
sle,2012,16.5507
sle,2013,15.2673
sle,2014,14.9066
sle,2015,13.7286
sle,2016,12.3504
sle,2017,11.1389
sle,2018,10.7427
sle,2019,10.0645
sle,2020,8.6643
slv,1970,0
slv,1971,0
slv,1972,0
slv,1973,0
slv,1974,0
slv,1975,0
slv,1976,0
slv,1977,26.5448
slv,1978,32.9527
slv,1979,28.5482
slv,1980,22.07
slv,1981,17.3809
slv,1982,13.4222
slv,1983,5.1284
slv,1984,5.8131
slv,1985,4.3227
slv,1986,6.5223
slv,1987,10.3708
slv,1988,11.637
slv,1989,9.7004
slv,1990,9.5481
slv,1991,4.7038
slv,1992,4.5367
slv,1993,5.6128
slv,1994,8.8162
slv,1995,20.5546
slv,1996,20.8704
slv,1997,25.3017
slv,1998,25.6556
slv,1999,27.9803
slv,2000,36.2729
slv,2001,35.6811
slv,2002,19.0382
slv,2003,18.8011
slv,2004,19.456
slv,2005,19.2932
slv,2006,12.8857
slv,2007,13.0973
slv,2008,14.43
slv,2009,8.2957
slv,2010,7.2709
slv,2011,9.6051
slv,2012,11.2658
slv,2013,13.1121
slv,2014,13.3034
slv,2015,12.9579
slv,2016,15.2892
slv,2017,11.8942
slv,2018,12.3797
slv,2019,12.737
slv,2020,10.2064
som,1970,0
som,1971,0
som,1972,0
som,1973,0
som,1974,0.039
som,1975,0.1457
som,1976,0.4419
som,1977,4.4607
som,1978,6.2381
som,1979,6.8304
som,1980,8.6288
som,1981,3.5931
som,1982,4.6619
som,1983,5.3149
som,1984,7.2245
som,1985,4.6317
som,1986,5.1444
som,1987,4.8119
som,1988,7.246
som,1989,9.5869
som,1990,12.6016
som,1991,14.6514
som,1992,16.7816
som,1993,18.6696
som,1994,20.465
som,1995,21.317
som,1996,22.0534
som,1997,22.5095
som,1998,23.1239
som,1999,23.232
som,2000,23.5361
som,2001,24.9956
som,2002,25.7141
som,2003,26.5166
som,2004,26.1183
som,2005,26.3796
som,2006,26.9727
som,2007,27.4876
som,2008,27.6827
som,2009,27.5371
som,2010,27.6534
som,2011,27.8359
som,2012,28.1159
som,2013,28.4219
som,2014,28.5123
som,2015,28.6149
som,2016,28.7232
som,2017,28.9776
som,2018,58.6293
som,2019,59.1567
som,2020,33.8525
srb,1970,8.8004
srb,1971,8.9235
srb,1972,8.9761
srb,1973,8.9828
srb,1974,9.0414
srb,1975,9.0542
srb,1976,9.065
srb,1977,8.9086
srb,1978,9.3371
srb,1979,11.1943
srb,1980,11.5709
srb,1981,12.0661
srb,1982,9.0928
srb,1983,5.5756
srb,1984,5.2219
srb,1985,4.5609
srb,1986,6.3479
srb,1987,5.7849
srb,1988,5.2932
srb,1989,4.1682
srb,1990,2.945
srb,1991,1.7778
srb,1992,6.6267
srb,1993,12.9094
srb,1994,15.1745
srb,1995,19.8348
srb,1996,17.403
srb,1997,32.5515
srb,1998,33.1707
srb,1999,36.6052
srb,2000,39.3845
srb,2001,42.4831
srb,2002,19.9269
srb,2003,19.6696
srb,2004,11.5963
srb,2005,13.874
srb,2006,11.2685
srb,2007,8.5793
srb,2008,12.092
srb,2009,10.6486
srb,2010,8.5033
srb,2011,3.6703
srb,2012,2.9631
srb,2013,1.5419
srb,2014,1.6584
srb,2015,2.9339
srb,2016,3.968
srb,2017,4.8507
srb,2018,6.5161
srb,2019,8.0203
srb,2020,6.1172
stp,1977,0
stp,1978,0
stp,1979,11.9624
stp,1980,0
stp,1981,14.5258
stp,1982,2.643
stp,1983,2.3274
stp,1984,0.2924
stp,1985,1.2319
stp,1986,2.7439
stp,1987,6.6992
stp,1988,7.673
stp,1989,14.9111
stp,1990,10.692
stp,1991,9.6414
stp,1992,10.3304
stp,1993,12.7811
stp,1994,9.1975
stp,1995,5.2848
stp,1996,3.5155
stp,1997,4.6332
stp,1998,5.621
stp,1999,9.277
stp,2000,7.6307
stp,2001,7.1437
stp,2002,8.6482
stp,2003,4.5259
stp,2004,4.6332
stp,2005,4.292
stp,2006,4.3062
stp,2007,11.539
stp,2008,13.8342
stp,2009,10.4753
stp,2010,10.9968
stp,2011,11.1708
stp,2012,7.7015
stp,2013,6.4246
stp,2014,4.9667
stp,2015,3.4352
stp,2016,3.6498
stp,2017,2.6749
stp,2018,3.7829
stp,2019,3.0194
stp,2020,4.5794
swz,1970,0
swz,1971,0
swz,1972,0
swz,1973,0
swz,1974,0
swz,1975,0
swz,1976,0
swz,1977,14.7301
swz,1978,11.4687
swz,1979,4.3685
swz,1980,7.2242
swz,1981,3.2284
swz,1982,6.8073
swz,1983,15.6081
swz,1984,3.6573
swz,1985,6.3411
swz,1986,6.2283
swz,1987,5.6339
swz,1988,3.0485
swz,1989,7.8455
swz,1990,1.782
swz,1991,1.8309
swz,1992,2.5654
swz,1993,3.0998
swz,1994,3.6132
swz,1995,4.4536
swz,1996,0.8778
swz,1997,38.6515
swz,1998,9.3877
swz,1999,15.5211
swz,2000,18.8783
swz,2001,20.6587
swz,2002,16.486
swz,2003,11.3707
swz,2004,8.938
swz,2005,18.3368
swz,2006,9.3375
swz,2007,7.6642
swz,2008,9.8622
swz,2009,3.8184
swz,2010,28.933
swz,2011,25.9538
swz,2012,8.2541
swz,2013,9.4
swz,2014,8.1223
swz,2015,3.5737
swz,2016,12.0355
swz,2017,27.8513
swz,2018,4.0349
swz,2019,4.3587
swz,2020,3.444
syr,2008,10.86
syr,2009,13.3652
syr,2010,10.655
syr,2011,10.9666
syr,2012,7.6583
syr,2013,9.0121
syr,2014,11.5516
syr,2015,11.4056
syr,2016,11.3422
syr,2017,12.0037
syr,2018,11.9602
syr,2019,12.4027
syr,2020,12.8056
tcd,1970,0.6334
tcd,1971,0.8355
tcd,1972,1.7588
tcd,1973,2.2908
tcd,1974,1.9026
tcd,1975,1.1758
tcd,1976,1.7539
tcd,1977,3.156
tcd,1978,6.2077
tcd,1979,5.8991
tcd,1980,4.0296
tcd,1981,4.4775
tcd,1982,3.741
tcd,1983,2.7729
tcd,1984,1.7577
tcd,1985,9.3444
tcd,1986,11.7791
tcd,1987,10.9421
tcd,1988,9.5465
tcd,1989,7.0833
tcd,1990,5.7867
tcd,1991,6.2124
tcd,1992,3.4326
tcd,1993,3.7443
tcd,1994,3.3587
tcd,1995,2.0316
tcd,1996,1.8448
tcd,1997,2.6457
tcd,1998,2.1293
tcd,1999,2.2799
tcd,2000,2.0919
tcd,2001,1.6659
tcd,2002,1.4685
tcd,2003,0.9897
tcd,2004,0.9209
tcd,2005,0.6742
tcd,2006,0.747
tcd,2007,1.3973
tcd,2008,0.2289
tcd,2009,0.6361
tcd,2010,0.4323
tcd,2011,0.7798
tcd,2012,0.2967
tcd,2013,0.2386
tcd,2014,0.1245
tcd,2015,0.0001
tcd,2016,0.5855
tcd,2017,0.8871
tcd,2018,0.9613
tcd,2019,0.7967
tcd,2020,0.8419
tgo,1970,0.098
tgo,1971,0.8288
tgo,1972,0.0052
tgo,1973,0.0841
tgo,1974,0.2217
tgo,1975,0.0865
tgo,1976,0.1985
tgo,1977,9.3446
tgo,1978,12.472
tgo,1979,9.6991
tgo,1980,10.7132
tgo,1981,11.4077
tgo,1982,13.3636
tgo,1983,7.7855
tgo,1984,7.8554
tgo,1985,7.9166
tgo,1986,8.3727
tgo,1987,8.2407
tgo,1988,7.0638
tgo,1989,13.9164
tgo,1990,8.8213
tgo,1991,9.8131
tgo,1992,10.4
tgo,1993,7.5274
tgo,1994,9.9486
tgo,1995,5.7546
tgo,1996,5.9141
tgo,1997,3.271
tgo,1998,3.521
tgo,1999,9.9975
tgo,2000,9.165
tgo,2001,10.4286
tgo,2002,12.4548
tgo,2003,10.1618
tgo,2004,10.652
tgo,2005,12.9077
tgo,2006,12.9089
tgo,2007,15.7742
tgo,2008,6.5805
tgo,2009,2.7119
tgo,2010,3.0325
tgo,2011,0.9146
tgo,2012,6.6026
tgo,2013,9.4432
tgo,2014,8.6681
tgo,2015,5.7727
tgo,2016,4.7745
tgo,2017,16.2748
tgo,2018,16.1807
tgo,2019,16.1278
tgo,2020,12.5791
tha,1970,27.4842
tha,1971,27.5222
tha,1972,27.4928
tha,1973,27.5349
tha,1974,27.4846
tha,1975,27.502
tha,1976,27.5193
tha,1977,37.7939
tha,1978,41.6373
tha,1979,35.2156
tha,1980,27.7567
tha,1981,26.5213
tha,1982,24.849
tha,1983,23.7728
tha,1984,23.6531
tha,1985,18.2383
tha,1986,15.3205
tha,1987,13.0682
tha,1988,22.0552
tha,1989,25.9679
tha,1990,29.5485
tha,1991,33.0722
tha,1992,35.1774
tha,1993,42.9351
tha,1994,44.4824
tha,1995,44.0541
tha,1996,42.2708
tha,1997,34.4807
tha,1998,28.2626
tha,1999,24.1664
tha,2000,18.6395
tha,2001,19.6488
tha,2002,18.9424
tha,2003,18.7432
tha,2004,19.6656
tha,2005,27.3899
tha,2006,28.5021
tha,2007,29.1419
tha,2008,30.7051
tha,2009,41.1813
tha,2010,47.6288
tha,2011,40.9636
tha,2012,39.2466
tha,2013,40.8145
tha,2014,38.3804
tha,2015,39.7742
tha,2016,39.1195
tha,2017,42.5235
tha,2018,36.7576
tha,2019,33.2543
tha,2020,36.6471
tjk,1992,0
tjk,1993,0
tjk,1994,3.1028
tjk,1995,6.7958
tjk,1996,2.7752
tjk,1997,6.7699
tjk,1998,11.7696
tjk,1999,6.9698
tjk,2000,6.7191
tjk,2001,6.8195
tjk,2002,4.7784
tjk,2003,6.3742
tjk,2004,7.1445
tjk,2005,2.4392
tjk,2006,2.7604
tjk,2007,5.3689
tjk,2008,3.6082
tjk,2009,2.7867
tjk,2010,16.8787
tjk,2011,18.6379
tjk,2012,21.5127
tjk,2013,23.2317
tjk,2014,22.7277
tjk,2015,18.6721
tjk,2016,15.7085
tjk,2017,13.2547
tjk,2018,14.4678
tjk,2019,20.4555
tjk,2020,16.4277
tkm,1993,0
tkm,1994,19.6557
tkm,1995,4.3245
tkm,1996,37.8984
tkm,1997,28.3034
tkm,1998,21.3265
tkm,1999,11.3878
tkm,2000,9.4398
tkm,2001,12.1868
tkm,2002,19.0831
tkm,2003,16.8437
tkm,2004,24.2249
tkm,2005,12.3214
tkm,2006,15.3056
tkm,2007,10.4209
tkm,2008,5.3161
tkm,2009,10.5086
tkm,2010,3.2104
tkm,2011,1.0938
tkm,2012,1.3134
tkm,2013,0.8455
tkm,2014,0
tkm,2015,0
tkm,2016,1.8749
tkm,2017,4.8111
tkm,2018,3.7485
tkm,2019,0
tkm,2020,2.5172
tls,1970,0
tls,1971,0
tls,1972,0
tls,1973,0
tls,1974,0
tls,1975,0
tls,1976,0
tls,1977,0
tls,1978,0
tls,1979,0
tls,1980,0
tls,1981,0
tls,1982,0
tls,1983,0
tls,1984,0
tls,1985,0
tls,1986,0
tls,1987,0
tls,1988,0
tls,1989,0
tls,1990,0
tls,1991,0
tls,1992,0
tls,1993,0
tls,1994,0
tls,1995,0
tls,1996,0
tls,1997,0
tls,1998,0
tls,1999,0
tls,2000,0
tls,2001,0
tls,2002,0
tls,2003,0
tls,2004,0
tls,2005,0
tls,2006,0
tls,2007,0
tls,2008,0
tls,2009,0
tls,2010,0
tls,2011,0
tls,2012,84.366
tls,2013,78.5286
tls,2014,68.3262
tls,2015,51.6611
tls,2016,0
tls,2017,2.3915
tls,2018,1.6386
tls,2019,0.7359
tls,2020,0.1867
ton,1985,2.933
ton,1986,1.6938
ton,1987,1.496
ton,1988,1.5708
ton,1989,2.7082
ton,1990,17.1935
ton,1991,1.689
ton,1992,1.9547
ton,1993,1.2883
ton,1994,1.7053
ton,1995,2.0588
ton,1996,2.0688
ton,1997,1.7494
ton,1998,1.0565
ton,1999,0.4404
ton,2000,0.5282
ton,2001,0.7379
ton,2002,0.9442
ton,2003,0.827
ton,2004,0.7919
ton,2005,0.1325
ton,2006,0.1633
ton,2007,0
ton,2008,0
ton,2009,0
ton,2010,0.0072
ton,2011,0.0188
ton,2012,0.0186
ton,2013,0.0018
ton,2014,0.0008
ton,2015,0
ton,2016,0
ton,2017,0
ton,2018,0
ton,2019,0
ton,2020,0
tun,1970,7.2944
tun,1971,7.2436
tun,1972,7.1701
tun,1973,7.2594
tun,1974,7.241
tun,1975,7.2605
tun,1976,7.2059
tun,1977,8.943
tun,1978,9.5159
tun,1979,5.5713
tun,1980,3.8581
tun,1981,3.6968
tun,1982,3.6083
tun,1983,3.2346
tun,1984,4.1315
tun,1985,3.7508
tun,1986,3.8464
tun,1987,3.7377
tun,1988,4.9202
tun,1989,5.3862
tun,1990,8.2481
tun,1991,8.1221
tun,1992,9.8633
tun,1993,9.0763
tun,1994,11.5072
tun,1995,12.1078
tun,1996,13.8499
tun,1997,13.7052
tun,1998,9.592
tun,1999,12.9086
tun,2000,14.0024
tun,2001,20.4617
tun,2002,19.887
tun,2003,18.0248
tun,2004,17.0083
tun,2005,17.3908
tun,2006,17.7316
tun,2007,19.2626
tun,2008,20.0796
tun,2009,21.1037
tun,2010,21.9661
tun,2011,21.6734
tun,2012,24.5261
tun,2013,25.5091
tun,2014,25.4139
tun,2015,23.9192
tun,2016,23.221
tun,2017,22.2632
tun,2018,23.1015
tun,2019,29.0261
tun,2020,25.9073
tur,1970,28.5459
tur,1971,28.5811
tur,1972,28.5547
tur,1973,28.5666
tur,1974,28.5571
tur,1975,28.5638
tur,1976,28.5605
tur,1977,53.2034
tur,1978,48.3744
tur,1979,22.7541
tur,1980,13.0753
tur,1981,11.4446
tur,1982,8.9816
tur,1983,11.2539
tur,1984,14.7389
tur,1985,18.2949
tur,1986,19.2781
tur,1987,18.6183
tur,1988,15.6539
tur,1989,13.8176
tur,1990,19.2213
tur,1991,17.9209
tur,1992,22.3857
tur,1993,27.0141
tur,1994,17.0719
tur,1995,21.2805
tur,1996,21.5132
tur,1997,21.2393
tur,1998,21.8836
tur,1999,23.0605
tur,2000,24.7535
tur,2001,14.4714
tur,2002,12.6825
tur,2003,15.9728
tur,2004,19.3338
tur,2005,22.4167
tur,2006,20.3066
tur,2007,16.5912
tur,2008,18.0719
tur,2009,17.5651
tur,2010,25.6696
tur,2011,26.6898
tur,2012,29.5593
tur,2013,33.3779
tur,2014,33.2647
tur,2015,26.2861
tur,2016,24.7282
tur,2017,26.2533
tur,2018,26.1213
tur,2019,27.9286
tur,2020,31.7598
tza,1970,12.1605
tza,1971,2.7218
tza,1972,8.1359
tza,1973,11.8166
tza,1974,14.7507
tza,1975,17.1069
tza,1976,19.7723
tza,1977,22.9227
tza,1978,28.5239
tza,1979,29.945
tza,1980,33.7781
tza,1981,33.9202
tza,1982,37.2395
tza,1983,40.2809
tza,1984,43.4068
tza,1985,48.4123
tza,1986,8.1912
tza,1987,10.0837
tza,1988,10.25
tza,1989,7.5739
tza,1990,8.08
tza,1991,9.3437
tza,1992,8.8065
tza,1993,11.0665
tza,1994,12.2412
tza,1995,13.0642
tza,1996,14.045
tza,1997,11.9242
tza,1998,12.2068
tza,1999,12.5696
tza,2000,11.7923
tza,2001,9.2799
tza,2002,9.9374
tza,2003,11.2524
tza,2004,13.0722
tza,2005,11.8928
tza,2006,24.3003
tza,2007,20.4957
tza,2008,22.1836
tza,2009,18.0283
tza,2010,15.3092
tza,2011,15.9749
tza,2012,17.0218
tza,2013,10.961
tza,2014,11.5091
tza,2015,11.9971
tza,2016,12.753
tza,2017,12.2239
tza,2018,11.5526
tza,2019,11.5542
tza,2020,12.3469
uga,1970,0.0142
uga,1971,0.0133
uga,1972,0.1001
uga,1973,0.1168
uga,1974,0.1659
uga,1975,0.5907
uga,1976,0.985
uga,1977,1.2385
uga,1978,2.0101
uga,1979,7.4597
uga,1980,9.0954
uga,1981,4.3547
uga,1982,4.513
uga,1983,2.7321
uga,1984,3.6467
uga,1985,3.2808
uga,1986,4.3694
uga,1987,3.154
uga,1988,4.2031
uga,1989,4.9947
uga,1990,5.6169
uga,1991,6.1769
uga,1992,5.3818
uga,1993,3.4243
uga,1994,3.7824
uga,1995,2.8391
uga,1996,3.1212
uga,1997,3.1506
uga,1998,3.6219
uga,1999,3.7232
uga,2000,3.6622
uga,2001,4.0079
uga,2002,3.9426
uga,2003,3.2294
uga,2004,2.8128
uga,2005,1.7642
uga,2006,11.3837
uga,2007,1.6004
uga,2008,19.9851
uga,2009,8.5127
uga,2010,0.8815
uga,2011,0.8037
uga,2012,0.6943
uga,2013,5.4841
uga,2014,6.16
uga,2015,5.792
uga,2016,4.9762
uga,2017,4.053
uga,2018,4.1317
uga,2019,6.811
uga,2020,6.9229
ukr,1992,16.8787
ukr,1993,4.1709
ukr,1994,7.4024
ukr,1995,2.6495
ukr,1996,4.6528
ukr,1997,9.781
ukr,1998,3.6669
ukr,1999,2.0019
ukr,2000,3.2132
ukr,2001,38.5277
ukr,2002,37.5301
ukr,2003,34.8526
ukr,2004,32.5137
ukr,2005,34.3673
ukr,2006,28.3043
ukr,2007,28.3544
ukr,2008,20.7346
ukr,2009,18.872
ukr,2010,21.8939
ukr,2011,23.8646
ukr,2012,25.9822
ukr,2013,23.7479
ukr,2014,17.8914
ukr,2015,17.0388
ukr,2016,17.5844
ukr,2017,18.1411
ukr,2018,17.0863
ukr,2019,17.7736
ukr,2020,18.5355
uzb,1992,0
uzb,1993,8.9173
uzb,1994,23.3326
uzb,1995,11.7659
uzb,1996,3.8283
uzb,1997,14.3033
uzb,1998,4.3552
uzb,1999,11.7941
uzb,2000,4.9783
uzb,2001,9.6876
uzb,2002,6.2075
