geo,time,en_atm_co2e_pp_gd
plw,2002,1.01055
plw,2003,1.02559
plw,2004,0.99575
plw,2005,1.05005
plw,2006,0.98399
plw,2007,0.9017
plw,2008,0.82143
plw,2009,0.83117
plw,2010,0.86082
plw,2011,0.82801
plw,2012,0.76275
plw,2013,0.81282
plw,2014,0.7508
plw,2015,0.69158
plw,2016,0.80951
plw,2017,0.85315
plw,2018,0.89582
png,1990,0.32685
png,1991,0.28994
png,1992,0.24899
png,1993,0.2086
png,1994,0.17883
png,1995,0.18823
png,1996,0.17963
png,1997,0.19764
png,1998,0.22425
png,1999,0.21294
png,2000,0.23169
png,2001,0.27207
png,2002,0.28651
png,2003,0.31041
png,2004,0.355
png,2005,0.32176
png,2006,0.28778
png,2007,0.27639
png,2008,0.25573
png,2009,0.25118
png,2010,0.2259
png,2011,0.22452
png,2012,0.20027
png,2013,0.20234
png,2014,0.19637
png,2015,0.19993
png,2016,0.22256
png,2017,0.21293
png,2018,0.20202
pol,1990,1.48652
pol,1991,1.55261
pol,1992,1.44599
pol,1993,1.36419
pol,1994,1.25278
pol,1995,1.14688
pol,1996,1.1116
pol,1997,0.99778
pol,1998,0.86801
pol,1999,0.79596
pol,2000,0.72425
pol,2001,0.69032
pol,2002,0.63659
pol,2003,0.63411
pol,2004,0.59195
pol,2005,0.56818
pol,2006,0.54347
pol,2007,0.48923
pol,2008,0.44183
pol,2009,0.40497
pol,2010,0.39136
pol,2011,0.35745
pol,2012,0.33562
pol,2013,0.31922
pol,2014,0.29507
pol,2015,0.28327
pol,2016,0.27873
pol,2017,0.274
pol,2018,0.25774
prt,1990,0.34942
prt,1991,0.33725
prt,1992,0.35668
prt,1993,0.34824
prt,1994,0.34884
prt,1995,0.35112
prt,1996,0.32465
prt,1997,0.3191
prt,1998,0.32794
prt,1999,0.34362
prt,2000,0.31744
prt,2001,0.30336
prt,2002,0.30932
prt,2003,0.27752
prt,2004,0.27592
prt,2005,0.27429
prt,2006,0.23275
prt,2007,0.21673
prt,2008,0.20189
prt,2009,0.20134
prt,2010,0.17673
prt,2011,0.17646
prt,2012,0.17346
prt,2013,0.15938
prt,2014,0.15364
prt,2015,0.16226
prt,2016,0.1494
prt,2017,0.15668
prt,2018,0.13859
pry,1990,0.09096
pry,1991,0.08296
pry,1992,0.09753
pry,1993,0.10365
pry,1994,0.11413
pry,1995,0.11843
pry,1996,0.11268
pry,1997,0.11733
pry,1998,0.12046
pry,1999,0.12039
pry,2000,0.09937
pry,2001,0.10085
pry,2002,0.10369
pry,2003,0.10171
pry,2004,0.09591
pry,2005,0.08487
pry,2006,0.08136
pry,2007,0.07751
pry,2008,0.07555
pry,2009,0.0786
pry,2010,0.08065
pry,2011,0.07846
pry,2012,0.08052
pry,2013,0.07359
pry,2014,0.07448
pry,2015,0.08291
pry,2016,0.0876
pry,2017,0.09253
pry,2018,0.09215
qat,2000,0.37881
qat,2001,0.38566
qat,2002,0.41619
qat,2003,0.41265
qat,2004,0.37203
qat,2005,0.4342
qat,2006,0.36397
qat,2007,0.34096
qat,2008,0.30752
qat,2009,0.28217
qat,2010,0.25403
qat,2011,0.23182
qat,2012,0.23563
qat,2013,0.23097
qat,2014,0.2533
qat,2015,0.34927
qat,2016,0.38661
qat,2017,0.35077
qat,2018,0.34798
rou,1990,1.40983
rou,1991,1.2916
rou,1992,1.22484
rou,1993,1.10036
rou,1994,1.01412
rou,1995,0.98083
rou,1996,0.95403
rou,1997,0.9038
rou,1998,0.79647
rou,1999,0.67984
rou,2000,0.67719
rou,2001,0.65231
rou,2002,0.60132
rou,2003,0.61079
rou,2004,0.50156
rou,2005,0.46802
rou,2006,0.40395
rou,2007,0.33709
rou,2008,0.27623
rou,2009,0.2377
rou,2010,0.22548
rou,2011,0.23283
rou,2012,0.21594
rou,2013,0.18216
rou,2014,0.17363
rou,2015,0.17027
rou,2016,0.14877
rou,2017,0.13937
rou,2018,0.13105
rus,1990,1.82249
rus,1991,1.83647
rus,1992,1.96741
rus,1993,1.91157
rus,1994,1.89519
rus,1995,1.87891
rus,1996,1.87686
rus,1997,1.69261
rus,1998,1.75769
rus,1999,1.67244
rus,2000,1.48864
rus,2001,1.38707
rus,2002,1.27727
rus,2003,1.1371
rus,2004,1.04125
rus,2005,0.90224
rus,2006,0.7454
rus,2007,0.66942
rus,2008,0.56047
rus,2009,0.54005
rus,2010,0.54088
rus,2011,0.50985
rus,2012,0.47894
rus,2013,0.43402
rus,2014,0.42695
rus,2015,0.4417
rus,2016,0.43258
rus,2017,0.40902
rus,2018,0.37987
rwa,1990,0.12849
rwa,1991,0.11524
rwa,1992,0.10868
rwa,1993,0.11554
rwa,1994,0.21789
rwa,1995,0.15439
rwa,1996,0.13747
rwa,1997,0.12378
rwa,1998,0.11244
rwa,1999,0.11064
rwa,2000,0.10386
rwa,2001,0.09368
rwa,2002,0.08148
rwa,2003,0.07676
rwa,2004,0.07093
rwa,2005,0.06168
rwa,2006,0.05481
rwa,2007,0.05251
rwa,2008,0.04548
rwa,2009,0.04488
rwa,2010,0.04207
rwa,2011,0.04353
rwa,2012,0.04585
rwa,2013,0.04675
rwa,2014,0.04282
rwa,2015,0.04533
rwa,2016,0.0478
rwa,2017,0.04437
rwa,2018,0.04104
sau,1990,0.31963
sau,1991,0.3015
sau,1992,0.30283
sau,1993,0.31023
sau,1994,0.32048
sau,1995,0.3184
sau,1996,0.32065
sau,1997,0.28608
sau,1998,0.29474
sau,1999,0.30731
sau,2000,0.29648
sau,2001,0.2988
sau,2002,0.32497
sau,2003,0.29884
sau,2004,0.28515
sau,2005,0.27508
sau,2006,0.27605
sau,2007,0.27937
sau,2008,0.28368
sau,2009,0.30053
sau,2010,0.31084
sau,2011,0.2878
sau,2012,0.29223
sau,2013,0.29722
sau,2014,0.31158
sau,2015,0.36394
sau,2016,0.37728
sau,2017,0.3453
sau,2018,0.3133
sdn,1990,0.12771
sdn,1991,0.1027
sdn,1992,0.08892
sdn,1993,0.05849
sdn,1994,0.08283
sdn,1995,0.07342
sdn,1996,0.06487
sdn,1997,0.07022
sdn,1998,0.06041
sdn,1999,0.06353
sdn,2000,0.0626
sdn,2001,0.06312
sdn,2002,0.07257
sdn,2003,0.0689
sdn,2004,0.07007
sdn,2005,0.07604
sdn,2006,0.08567
sdn,2007,0.08512
sdn,2008,0.08693
sdn,2009,0.0916
sdn,2010,0.09236
sdn,2011,0.09042
sdn,2012,0.11042
sdn,2013,0.1019
sdn,2014,0.09117
sdn,2015,0.10318
sdn,2016,0.10804
sdn,2017,0.10837
sdn,2018,0.10799
sen,1990,0.19938
sen,1991,0.18786
sen,1992,0.19996
sen,1993,0.18746
sen,1994,0.1917
sen,1995,0.18826
sen,1996,0.19238
sen,1997,0.20094
sen,1998,0.21043
sen,1999,0.21469
sen,2000,0.20725
sen,2001,0.21309
sen,2002,0.21575
sen,2003,0.19666
sen,2004,0.21969
sen,2005,0.21486
sen,2006,0.2002
sen,2007,0.21105
sen,2008,0.20607
sen,2009,0.20681
sen,2010,0.20902
sen,2011,0.21757
sen,2012,0.20319
sen,2013,0.21192
sen,2014,0.21359
sen,2015,0.21423
sen,2016,0.2151
sen,2017,0.19372
sen,2018,0.18351
sgp,1990,0.40946
sgp,1991,0.39085
sgp,1992,0.36854
sgp,1993,0.37507
sgp,1994,0.34709
sgp,1995,0.31422
sgp,1996,0.29435
sgp,1997,0.26456
sgp,1998,0.25726
sgp,1999,0.2429
sgp,2000,0.24117
sgp,2001,0.23681
sgp,2002,0.21956
sgp,2003,0.1905
sgp,2004,0.17511
sgp,2005,0.14732
sgp,2006,0.13214
sgp,2007,0.12159
sgp,2008,0.11748
sgp,2009,0.11769
sgp,2010,0.11095
sgp,2011,0.10789
sgp,2012,0.10021
sgp,2013,0.09801
sgp,2014,0.09628
sgp,2015,0.09451
sgp,2016,0.09206
sgp,2017,0.08863
sgp,2018,0.08351
slb,1990,0.35123
slb,1991,0.34188
slb,1992,0.31512
slb,1993,0.3134
slb,1994,0.29961
slb,1995,0.28059
slb,1996,0.28474
slb,1997,0.28233
slb,1998,0.28873
slb,1999,0.29901
slb,2000,0.35601
slb,2001,0.39428
slb,2002,0.41528
slb,2003,0.39745
slb,2004,0.41666
slb,2005,0.41991
slb,2006,0.37724
slb,2007,0.36237
slb,2008,0.31618
slb,2009,0.31553
slb,2010,0.29585
slb,2011,0.2781
slb,2012,0.27554
slb,2013,0.2785
slb,2014,0.23591
slb,2015,0.21009
slb,2016,0.22803
slb,2017,0.20657
slb,2018,0.20516
sle,1990,0.10144
sle,1991,0.10151
sle,1992,0.15658
sle,1993,0.15088
sle,1994,0.15721
sle,1995,0.08717
sle,1996,0.10096
sle,1997,0.08079
sle,1998,0.08873
sle,1999,0.05148
sle,2000,0.1259
sle,2001,0.14141
sle,2002,0.13573
sle,2003,0.1334
sle,2004,0.11976
sle,2005,0.09359
sle,2006,0.11439
sle,2007,0.08837
sle,2008,0.08376
sle,2009,0.08056
sle,2010,0.08109
sle,2011,0.09751
sle,2012,0.09433
sle,2013,0.08925
sle,2014,0.09407
sle,2015,0.0826
sle,2016,0.08204
sle,2017,0.07929
sle,2018,0.07869
slv,1990,0.15431
slv,1991,0.18909
slv,1992,0.18911
slv,1993,0.20428
slv,1994,0.21737
slv,1995,0.22607
slv,1996,0.19491
slv,1997,0.22499
slv,1998,0.23099
slv,1999,0.22053
slv,2000,0.21406
slv,2001,0.21649
slv,2002,0.21232
slv,2003,0.22493
slv,2004,0.22278
slv,2005,0.21538
slv,2006,0.21178
slv,2007,0.21367
slv,2008,0.18586
slv,2009,0.18212
slv,2010,0.17261
slv,2011,0.16884
slv,2012,0.16592
slv,2013,0.14991
slv,2014,0.14473
slv,2015,0.14566
slv,2016,0.14033
slv,2017,0.11814
slv,2018,0.12022
som,2013,0.06135
som,2014,0.05201
som,2015,0.04351
som,2016,0.04097
som,2017,0.04192
som,2018,0.03975
srb,1995,1.23296
srb,1996,1.32412
srb,1997,1.31888
srb,1998,1.2627
srb,1999,0.97804
srb,2000,0.97233
srb,2001,0.94927
srb,2002,0.91784
srb,2003,0.9284
srb,2004,0.90853
srb,2005,0.75396
srb,2006,0.71049
srb,2007,0.63394
srb,2008,0.55305
srb,2009,0.51298
srb,2010,0.50001
srb,2011,0.51093
srb,2012,0.45309
srb,2013,0.44035
srb,2014,0.37042
srb,2015,0.42635
srb,2016,0.41311
srb,2017,0.40215
srb,2018,0.3681
ssd,2008,0
ssd,2009,0
ssd,2010,0
ssd,2011,0
ssd,2012,0.09242
ssd,2013,0.0667
ssd,2014,0.09693
ssd,2015,0.14889
stp,2001,0.18753
stp,2002,0.21639
stp,2003,0.23257
stp,2004,0.21811
stp,2005,0.22573
stp,2006,0.20079
stp,2007,0.18938
stp,2008,0.19317
stp,2009,0.18717
stp,2010,0.19271
stp,2011,0.18082
stp,2012,0.21557
stp,2013,0.18823
stp,2014,0.16062
stp,2015,0.15679
stp,2016,0.15182
stp,2017,0.15881
stp,2018,0.16224
sur,1990,0.64945
sur,1991,0.71012
sur,1992,0.69496
sur,1993,0.7312
sur,1994,0.69237
sur,1995,0.6848
sur,1996,0.67229
sur,1997,0.63087
sur,1998,0.60983
sur,1999,0.61549
sur,2000,0.41164
sur,2001,0.39702
sur,2002,0.28014
sur,2003,0.28414
sur,2004,0.28819
sur,2005,0.32517
sur,2006,0.27009
sur,2007,0.23061
sur,2008,0.22491
sur,2009,0.2152
sur,2010,0.24272
sur,2011,0.25172
sur,2012,0.28559
sur,2013,0.24884
sur,2014,0.27643
sur,2015,0.28578
sur,2016,0.27149
sur,2017,0.2042
sur,2018,0.18555
svk,1992,1.21159
svk,1993,1.11457
svk,1994,0.96676
svk,1995,0.909
svk,1996,0.83446
svk,1997,0.7785
svk,1998,0.72297
svk,1999,0.70329
svk,2000,0.62099
svk,2001,0.57908
svk,2002,0.532
svk,2003,0.50315
svk,2004,0.4577
svk,2005,0.43087
svk,2006,0.37274
svk,2007,0.32631
svk,2008,0.2903
svk,2009,0.2722
svk,2010,0.25987
svk,2011,0.24181
svk,2012,0.22263
svk,2013,0.21798
svk,2014,0.19425
svk,2015,0.1892
svk,2016,0.19565
svk,2017,0.20537
svk,2018,0.1941
svn,1995,0.53389
svn,1996,0.53751
svn,1997,0.51827
svn,1998,0.48716
svn,1999,0.44012
svn,2000,0.40611
svn,2001,0.40746
svn,2002,0.38442
svn,2003,0.36597
svn,2004,0.34563
svn,2005,0.33385
svn,2006,0.31598
svn,2007,0.29296
svn,2008,0.29061
svn,2009,0.27649
svn,2010,0.27734
svn,2011,0.26485
svn,2012,0.25391
svn,2013,0.23646
svn,2014,0.2069
svn,2015,0.20179
svn,2016,0.19877
svn,2017,0.18744
svn,2018,0.17388
swe,1990,0.30534
swe,1991,0.30376
swe,1992,0.31438
swe,1993,0.31225
swe,1994,0.30447
swe,1995,0.28565
swe,1996,0.30088
swe,1997,0.26149
swe,1998,0.2547
swe,1999,0.23535
swe,2000,0.20276
swe,2001,0.19719
swe,2002,0.19571
swe,2003,0.19368
swe,2004,0.17599
swe,2005,0.16238
swe,2006,0.14273
swe,2007,0.12597
swe,2008,0.11873
swe,2009,0.11449
swe,2010,0.12155
swe,2011,0.10578
swe,2012,0.09746
swe,2013,0.0912
swe,2014,0.08546
swe,2015,0.08147
swe,2016,0.07751
swe,2017,0.07336
swe,2018,0.0661
swz,1990,0.32851
swz,1991,0.30898
swz,1992,0.25841
swz,1993,0.21532
swz,1994,0.2933
swz,1995,0.26351
swz,1996,0.19438
swz,1997,0.26358
swz,1998,0.26089
swz,1999,0.26734
swz,2000,0.23801
swz,2001,0.22028
swz,2002,0.20582
swz,2003,0.1818
swz,2004,0.16913
swz,2005,0.15787
swz,2006,0.14457
swz,2007,0.13881
swz,2008,0.13245
swz,2009,0.13577
swz,2010,0.12205
swz,2011,0.11808
swz,2012,0.11881
swz,2013,0.16377
swz,2014,0.09964
swz,2015,0.10586
swz,2016,0.12683
swz,2017,0.10997
swz,2018,0.10994
syc,1990,0.24084
syc,1991,0.27205
syc,1992,0.24821
syc,1993,0.241
syc,1994,0.2629
syc,1995,0.24728
syc,1996,0.27774
syc,1997,0.35541
syc,1998,0.40758
syc,1999,0.4661
syc,2000,0.50093
syc,2001,0.55345
syc,2002,0.4542
syc,2003,0.48258
syc,2004,0.65962
syc,2005,0.54772
syc,2006,0.51369
syc,2007,0.39794
syc,2008,0.4296
syc,2009,0.3141
syc,2010,0.25281
syc,2011,0.20867
syc,2012,0.23631
syc,2013,0.20377
syc,2014,0.21076
syc,2015,0.22239
syc,2016,0.22209
syc,2017,0.22541
syc,2018,0.22729
tcd,1990,0.09371
tcd,1991,0.08565
tcd,1992,0.07948
tcd,1993,0.09211
tcd,1994,0.08388
tcd,1995,0.08502
tcd,1996,0.08354
tcd,1997,0.0794
tcd,1998,0.07501
tcd,1999,0.07762
tcd,2000,0.07973
tcd,2001,0.07124
tcd,2002,0.06588
tcd,2003,0.08085
tcd,2004,0.05969
tcd,2005,0.05126
tcd,2006,0.05067
tcd,2007,0.05128
tcd,2008,0.05269
tcd,2009,0.05123
tcd,2010,0.04736
tcd,2011,0.0369
tcd,2012,0.04022
tcd,2013,0.04435
tcd,2014,0.04102
tcd,2015,0.03777
tcd,2016,0.04208
tcd,2017,0.0428
tcd,2018,0.04283
tgo,1990,0.30854
tgo,1991,0.28506
tgo,1992,0.23663
tgo,1993,0.22869
tgo,1994,0.28128
tgo,1995,0.27511
tgo,1996,0.34448
tgo,1997,0.16535
tgo,1998,0.26425
tgo,1999,0.36221
tgo,2000,0.2652
tgo,2001,0.23915
tgo,2002,0.2575
tgo,2003,0.32351
tgo,2004,0.30945
tgo,2005,0.30948
tgo,2006,0.26254
tgo,2007,0.24717
tgo,2008,0.24387
tgo,2009,0.4119
tgo,2010,0.35789
tgo,2011,0.31446
tgo,2012,0.26827
tgo,2013,0.1973
tgo,2014,0.16769
tgo,2015,0.17786
tgo,2016,0.15672
tgo,2017,0.13362
tgo,2018,0.13572
tha,1990,0.36339
tha,1991,0.3571
tha,1992,0.35534
tha,1993,0.36429
tha,1994,0.36858
tha,1995,0.37934
tha,1996,0.39549
tha,1997,0.40682
tha,1998,0.38364
tha,1999,0.37746
tha,2000,0.35486
tha,2001,0.35356
tha,2002,0.34884
tha,2003,0.33356
tha,2004,0.33436
tha,2005,0.3221
tha,2006,0.30058
tha,2007,0.28534
tha,2008,0.28025
tha,2009,0.27147
tha,2010,0.26563
tha,2011,0.25704
tha,2012,0.24987
tha,2013,0.24997
tha,2014,0.24415
tha,2015,0.24197
tha,2016,0.2275
tha,2017,0.21616
tha,2018,0.20043
tjk,1990,0.79003
tjk,1991,0.75914
tjk,1992,0.78841
tjk,1993,0.61977
tjk,1994,0.45276
tjk,1995,0.41944
tjk,1996,0.44128
tjk,1997,0.47775
tjk,1998,0.49328
tjk,1999,0.43154
tjk,2000,0.33751
tjk,2001,0.29454
tjk,2002,0.25925
tjk,2003,0.23361
tjk,2004,0.24521
tjk,2005,0.21164
tjk,2006,0.20922
tjk,2007,0.23007
tjk,2008,0.195
tjk,2009,0.14691
tjk,2010,0.13807
tjk,2011,0.13217
tjk,2012,0.13805
tjk,2013,0.12949
tjk,2014,0.16398
tjk,2015,0.17872
tjk,2016,0.22085
tjk,2017,0.22052
tjk,2018,0.2303
tkm,1990,2.23075
tkm,1991,1.91443
tkm,1992,1.63678
tkm,1993,1.49284
tkm,1994,2.18152
tkm,1995,2.34173
tkm,1996,1.91411
tkm,1997,2.14031
tkm,1998,2.01908
tkm,1999,1.99775
tkm,2000,1.90868
tkm,2001,1.85019
tkm,2002,1.90352
tkm,2003,2.0137
tkm,2004,1.96887
tkm,2005,1.74478
tkm,2006,1.56931
tkm,2007,1.5551
tkm,2008,1.34531
tkm,2009,1.11516
tkm,2010,1.1493
tkm,2011,1.08503
tkm,2012,1.04383
tkm,2013,0.99147
tkm,2014,0.94229
tkm,2015,0.94603
tkm,2016,0.91753
tkm,2017,0.87984
tkm,2018,0.80646
tls,2000,0
tls,2001,0
tls,2002,0.13637
tls,2003,0.13687
tls,2004,0.15618
tls,2005,0.15442
tls,2006,0.14888
tls,2007,0.13149
tls,2008,0.12158
tls,2009,0.11998
tls,2010,0.1132
tls,2011,0.10901
tls,2012,0.11289
tls,2013,0.16062
tls,2014,0.16586
tls,2015,0.17506
tls,2016,0.18077
tls,2017,0.15188
tls,2018,0.1593
ton,1990,0.37829
ton,1991,0.38684
ton,1992,0.33535
ton,1993,0.35526
ton,1994,0.33142
ton,1995,0.33589
ton,1996,0.2592
ton,1997,0.28302
ton,1998,0.3035
ton,1999,0.31733
ton,2000,0.27972
ton,2001,0.26383
ton,2002,0.24771
ton,2003,0.28525
ton,2004,0.30835
ton,2005,0.29879
ton,2006,0.33513
ton,2007,0.28208
ton,2008,0.26415
ton,2009,0.29781
ton,2010,0.25031
ton,2011,0.21041
ton,2012,0.20476
ton,2013,0.21884
ton,2014,0.19307
ton,2015,0.18903
ton,2016,0.23936
ton,2017,0.27287
ton,2018,0.28043
tto,1990,1.63776
tto,1991,1.41551
tto,1992,1.15362
tto,1993,1.18585
tto,1994,1.17052
tto,1995,1.11627
tto,1996,1.03409
tto,1997,0.97823
tto,1998,0.9161
tto,1999,0.8425
tto,2000,0.77901
tto,2001,0.78631
tto,2002,0.74457
tto,2003,0.61084
tto,2004,0.5744
tto,2005,0.646
tto,2006,0.62567
tto,2007,0.57773
tto,2008,0.52502
tto,2009,0.52049
tto,2010,0.55787
tto,2011,0.56188
tto,2012,0.54712
tto,2013,0.55859
tto,2014,0.54178
tto,2015,0.56628
tto,2016,0.50146
tto,2017,0.49891
tto,2018,0.47538
tun,1990,0.44085
tun,1991,0.4304
tun,1992,0.41092
tun,1993,0.42747
tun,1994,0.40884
tun,1995,0.4004
tun,1996,0.37904
tun,1997,0.3648
tun,1998,0.35829
tun,1999,0.34922
tun,2000,0.34414
tun,2001,0.3356
tun,2002,0.32726
tun,2003,0.30884
tun,2004,0.29552
tun,2005,0.2807
tun,2006,0.26928
tun,2007,0.25034
tun,2008,0.23818
tun,2009,0.23217
tun,2010,0.24248
tun,2011,0.22639
tun,2012,0.2292
tun,2013,0.22694
tun,2014,0.23637
tun,2015,0.24516
tun,2016,0.23328
tun,2017,0.2327
tun,2018,0.22234
tur,1990,0.30265
tur,1991,0.2997
tur,1992,0.28803
tur,1993,0.27054
tur,1994,0.27711
tur,1995,0.27677
tur,1996,0.28038
tur,1997,0.26802
tur,1998,0.34724
tur,1999,0.3529
tur,2000,0.35574
tur,2001,0.332
tur,2002,0.33982
tur,2003,0.34187
tur,2004,0.30526
tur,2005,0.28832
tur,2006,0.2762
tur,2007,0.27712
tur,2008,0.25203
tur,2009,0.25873
tur,2010,0.23418
tur,2011,0.2185
tur,2012,0.21209
tur,2013,0.18676
tur,2014,0.18309
tur,2015,0.17385
tur,2016,0.17699
tur,2017,0.18368
tur,2018,0.17937
tuv,1990,0.72768
tuv,1991,0.67936
tuv,1992,0.6462
tuv,1993,0.60631
tuv,1994,0.53828
tuv,1995,0.555
tuv,1996,0.57957
tuv,1997,0.51761
tuv,1998,0.44316
tuv,1999,0.44379
tuv,2000,0.43834
tuv,2001,0.42204
tuv,2002,0.3851
tuv,2003,0.39111
tuv,2004,0.38608
tuv,2005,0.38912
tuv,2006,0.36978
tuv,2007,0.33861
tuv,2008,0.30759
tuv,2009,0.31942
tuv,2010,0.3246
tuv,2011,0.29574
tuv,2012,0.30174
tuv,2013,0.28356
tuv,2014,0.27471
tuv,2015,0.24932
tuv,2016,0.23947
tuv,2017,0.2258
tuv,2018,0.21513
tza,1990,0.08043
tza,1991,0.07501
tza,1992,0.07291
tza,1993,0.07226
tza,1994,0.06966
tza,1995,0.09416
tza,1996,0.09946
tza,1997,0.08885
tza,1998,0.07886
tza,1999,0.06945
tza,2000,0.07608
tza,2001,0.07447
tza,2002,0.07808
tza,2003,0.07568
tza,2004,0.09299
tza,2005,0.09345
tza,2006,0.09084
tza,2007,0.0808
tza,2008,0.07741
tza,2009,0.07094
tza,2010,0.07684
tza,2011,0.08255
tza,2012,0.1029
tza,2013,0.10462
tza,2014,0.0985
tza,2015,0.09959
tza,2016,0.08552
tza,2017,0.0846
tza,2018,0.07987
uga,1990,0.0675
uga,1991,0.06342
uga,1992,0.0607
uga,1993,0.05474
uga,1994,0.04484
uga,1995,0.05179
uga,1996,0.05197
uga,1997,0.0513
uga,1998,0.05521
uga,1999,0.05154
uga,2000,0.04924
uga,2001,0.0465
uga,2002,0.04803
uga,2003,0.04658
uga,2004,0.0464
uga,2005,0.05332
uga,2006,0.05447
uga,2007,0.05533
uga,2008,0.054
uga,2009,0.0538
uga,2010,0.05684
uga,2011,0.055
uga,2012,0.05618
uga,2013,0.05939
uga,2014,0.06149
uga,2015,0.05973
uga,2016,0.06834
uga,2017,0.06838
uga,2018,0.06594
ukr,1990,1.74217
ukr,1991,1.74742
ukr,1992,1.6714
ukr,1993,1.65349
ukr,1994,1.748
ukr,1995,1.87297
ukr,1996,1.77165
ukr,1997,1.70176
ukr,1998,1.61633
ukr,1999,1.57814
ukr,2000,1.41782
ukr,2001,1.28877
ukr,2002,1.21798
ukr,2003,1.18631
ukr,2004,0.96107
ukr,2005,0.86973
ukr,2006,0.80756
ukr,2007,0.74621
ukr,2008,0.69112
ukr,2009,0.67669
ukr,2010,0.68633
ukr,2011,0.67084
ukr,2012,0.62664
ukr,2013,0.53142
ukr,2014,0.51432
ukr,2015,0.43829
ukr,2016,0.42304
ukr,2017,0.34697
ukr,2018,0.34713
ury,1990,0.19388
ury,1991,0.20559
ury,1992,0.20329
ury,1993,0.18208
ury,1994,0.15803
ury,1995,0.17251
ury,1996,0.18646
ury,1997,0.17217
ury,1998,0.16933
ury,1999,0.19968
ury,2000,0.16038
ury,2001,0.14797
ury,2002,0.14447
ury,2003,0.13946
ury,2004,0.15728
ury,2005,0.14064
ury,2006,0.15343
ury,2007,0.12961
ury,2008,0.15715
ury,2009,0.14807
ury,2010,0.11116
ury,2011,0.12547
ury,2012,0.1386
ury,2013,0.11351
ury,2014,0.09513
ury,2015,0.09553
ury,2016,0.08493
ury,2017,0.07689
ury,2018,0.08014
usa,1990,0.81249
usa,1991,0.78077
usa,1992,0.74846
usa,1993,0.72907
usa,1994,0.69618
usa,1995,0.67108
usa,1996,0.65441
usa,1997,0.6468
usa,1998,0.61688
usa,1999,0.58255
usa,2000,0.56342
usa,2001,0.54331
usa,2002,0.51152
usa,2003,0.49394
usa,2004,0.46997
usa,2005,0.44153
usa,2006,0.40946
usa,2007,0.3972
usa,2008,0.37813
usa,2009,0.35709
usa,2010,0.35972
usa,2011,0.33277
usa,2012,0.30562
usa,2013,0.30322
usa,2014,0.29112
usa,2015,0.2732
usa,2016,0.2608
usa,2017,0.24631
usa,2018,0.24167
uzb,1990,2.15884
uzb,1991,2.11315
uzb,1992,2.21836
uzb,1993,2.23115
uzb,1994,2.17122
uzb,1995,1.92488
uzb,1996,1.87743
uzb,1997,1.77765
uzb,1998,1.94698
uzb,1999,1.85972
uzb,2000,1.85475
uzb,2001,1.75742
uzb,2002,1.69987
uzb,2003,1.5107
uzb,2004,1.40522
uzb,2005,1.20474
uzb,2006,1.15575
uzb,2007,0.99794
uzb,2008,0.94221
uzb,2009,0.79684
uzb,2010,0.78454
uzb,2011,0.72917
uzb,2012,0.61659
uzb,2013,0.59351
uzb,2014,0.52766
uzb,2015,0.4856
uzb,2016,0.49592
uzb,2017,0.50271
uzb,2018,0.46894
vct,1990,0.19385
vct,1991,0.21495
vct,1992,0.26875
vct,1993,0.2458
vct,1994,0.28447
vct,1995,0.27701
vct,1996,0.26857
vct,1997,0.27191
vct,1998,0.30675
vct,1999,0.29441
vct,2000,0.23859
vct,2001,0.30128
vct,2002,0.30552
vct,2003,0.27853
vct,2004,0.28305
vct,2005,0.26784
vct,2006,0.24141
vct,2007,0.27299
vct,2008,0.19331
vct,2009,0.88182
vct,2010,0.22775
vct,2011,0.20611
vct,2012,0.35276
vct,2013,0.18565
vct,2014,0.23554
vct,2015,0.17314
vct,2016,0.19802
vct,2017,0.20077
vct,2018,0.19902
ven,1990,0.54743
ven,1991,0.47915
ven,1992,0.45189
ven,1993,0.46286
ven,1994,0.46489
ven,1995,0.46427
ven,1996,0.51031
ven,1997,0.49044
ven,1998,0.47143
ven,1999,0.47543
ven,2000,0.47281
ven,2001,0.45713
ven,2002,0.52355
ven,2003,0.52859
ven,2004,0.44977
ven,2005,0.43647
ven,2006,0.36679
ven,2007,0.33478
ven,2008,0.33379
ven,2009,0.34315
ven,2010,0.36001
ven,2011,0.3361
vnm,1990,0.29526
vnm,1991,0.26807
vnm,1992,0.25442
vnm,1993,0.28879
vnm,1994,0.28657
vnm,1995,0.29044
vnm,1996,0.29397
vnm,1997,0.3137
vnm,1998,0.32786
vnm,1999,0.31053
vnm,2000,0.3168
vnm,2001,0.32448
vnm,2002,0.35609
vnm,2003,0.34766
vnm,2004,0.37737
vnm,2005,0.37083
vnm,2006,0.35006
vnm,2007,0.35018
vnm,2008,0.36286
vnm,2009,0.38263
vnm,2010,0.4032
vnm,2011,0.37071
vnm,2012,0.32523
vnm,2013,0.31589
vnm,2014,0.3199
vnm,2015,0.36989
vnm,2016,0.36372
vnm,2017,0.32815
vnm,2018,0.34742
vut,1990,0.28306
vut,1991,0.26545
vut,1992,0.21685
vut,1993,0.21028
vut,1994,0.18875
vut,1995,0.21354
vut,1996,0.26348
vut,1997,0.24674
vut,1998,0.21436
vut,1999,0.23693
vut,2000,0.21878
vut,2001,0.22162
vut,2002,0.20456
vut,2003,0.21664
vut,2004,0.15779
vut,2005,0.14532
vut,2006,0.13004
vut,2007,0.19345
vut,2008,0.16335
