geo,time,bn_cab_xoka_gd_zs
npl,1998,-1.38366
npl,1999,-1.56304
npl,2000,-2.37794
npl,2001,-2.74157
npl,2002,3.5563
npl,2003,2.84759
npl,2004,1.37422
npl,2005,1.88302
npl,2006,1.6595
npl,2007,0.05481
npl,2008,5.84549
npl,2009,0.16658
npl,2010,-0.79747
npl,2011,1.33479
npl,2012,2.66071
npl,2013,5.23137
npl,2014,2.18298
npl,2015,10.04331
npl,2016,-0.68435
npl,2017,-3.56433
npl,2018,-8.30081
npl,2019,-5.12963
npl,2020,-0.24998
nru,2010,49.78312
nru,2011,29.91451
nru,2012,35.96711
nru,2013,46.55722
nru,2014,24.87187
nru,2015,-19.30171
nru,2016,2.08514
nru,2017,12.90231
nru,2018,6.77819
nzl,2000,-3.30285
nzl,2001,-0.77644
nzl,2002,-2.09522
nzl,2003,-2.40599
nzl,2004,-4.50791
nzl,2005,-6.99537
nzl,2006,-7.06517
nzl,2007,-6.79702
nzl,2008,-7.70948
nzl,2009,-2.48011
nzl,2010,-2.34059
nzl,2011,-2.86577
nzl,2012,-3.90865
nzl,2013,-3.05746
nzl,2014,-3.09167
nzl,2015,-2.63161
nzl,2016,-2.19214
nzl,2017,-2.7961
nzl,2018,-3.82181
nzl,2019,-2.83317
nzl,2020,-0.93302
omn,1974,10.8883
omn,1975,2.73405
omn,1976,1.42486
omn,1977,10.09717
omn,1978,-1.80666
omn,1979,14.69562
omn,1980,15.75432
omn,1981,17.03426
omn,1982,6.46892
omn,1983,6.2338
omn,1984,3.43302
omn,1985,-0.10128
omn,1986,-14.19805
omn,1987,10.04195
omn,1988,-3.69049
omn,1989,3.25785
omn,1990,9.46827
omn,1991,-2.2106
omn,1992,-4.80586
omn,1993,-9.52619
omn,1994,-6.23075
omn,1995,-5.79978
omn,1996,1.58858
omn,1997,-1.04752
omn,1998,-22.60212
omn,1999,-2.94675
omn,2000,16.04208
omn,2001,10.70556
omn,2002,9.63732
omn,2003,6.72024
omn,2004,3.53972
omn,2005,16.65765
omn,2006,15.22041
omn,2007,5.85039
omn,2008,8.24062
omn,2009,-1.0355
omn,2010,7.12997
omn,2011,11.41343
omn,2012,8.94557
omn,2013,5.78594
omn,2014,4.53668
omn,2015,-13.91677
omn,2016,-16.64425
omn,2017,-13.73913
omn,2018,-4.6853
omn,2019,-4.84066
omn,2020,-11.7069
pak,1976,-5.69556
pak,1977,-4.82948
pak,1978,-4.01359
pak,1979,-5.64338
pak,1980,-3.66146
pak,1981,-3.24682
pak,1982,-2.58633
pak,1983,0.15076
pak,1984,-3.80049
pak,1985,-3.42648
pak,1986,-1.99398
pak,1987,-1.66802
pak,1988,-3.69692
pak,1989,-3.33084
pak,1990,-4.15244
pak,1991,-2.7757
pak,1992,-3.8378
pak,1993,-5.59848
pak,1994,-3.46531
pak,1995,-5.52271
pak,1996,-7.00575
pak,1997,-2.74153
pak,1998,-3.61462
pak,1999,-1.46092
pak,2000,-0.10364
pak,2001,2.36273
pak,2002,4.82323
pak,2003,3.89383
pak,2004,-0.75817
pak,2005,-3.00378
pak,2006,-4.91534
pak,2007,-5.44736
pak,2008,-9.20432
pak,2009,-2.37488
pak,2010,-0.76426
pak,2011,-1.0333
pak,2012,-1.04375
pak,2013,-1.90988
pak,2014,-1.49697
pak,2015,-1.03601
pak,2016,-2.58058
pak,2017,-5.31233
pak,2018,-5.99521
pak,2019,-3.06674
pak,2020,0.0933
pan,1977,-5.67513
pan,1978,-6.40149
pan,1979,-8.39508
pan,1980,-7.12384
pan,1981,-10.24429
pan,1982,-3.36409
pan,1983,3.35429
pan,1984,-3.27167
pan,1985,1.14805
pan,1986,-1.45488
pan,1987,7.98077
pan,1988,12.22135
pan,1989,1.88393
pan,1990,3.24994
pan,1991,-3.40793
pan,1992,-3.28511
pan,1993,-1.08966
pan,1994,0.16978
pan,1995,-4.91549
pan,1996,-2.03232
pan,1997,-4.74559
pan,1998,-8.77717
pan,1999,-9.55298
pan,2000,-5.46565
pan,2001,-1.36218
pan,2002,-0.73494
pan,2003,-3.91778
pan,2004,-6.68137
pan,2005,-6.49856
pan,2006,-2.55037
pan,2007,-7.21826
pan,2008,-10.49814
pan,2009,-0.78255
pan,2010,-10.57361
pan,2011,-13.03861
pan,2012,-9.2385
pan,2013,-8.95614
pan,2014,-13.37541
pan,2015,-8.9633
pan,2016,-7.78423
pan,2017,-6.02135
pan,2018,-7.6229
pan,2019,-4.97028
pan,2020,2.22645
per,1977,-6.31105
per,1978,-1.54372
per,1979,4.5701
per,1980,-0.55752
per,1981,-7.98075
per,1982,-7.38211
per,1983,-5.02722
per,1984,-1.3211
per,1985,0.61636
per,1986,-9.1409
per,1987,-9.97677
per,1988,-11.77979
per,1989,-2.53538
per,1990,-5.37289
per,1991,-4.37955
per,1992,-5.2438
per,1993,-7.07478
per,1994,-6.01858
per,1995,-8.67435
per,1996,-6.59497
per,1997,-5.79224
per,1998,-6.0106
per,1999,-2.74953
per,2000,-2.98741
per,2001,-2.31176
per,2002,-2.02694
per,2003,-1.61504
per,2004,0.02889
per,2005,1.50881
per,2006,3.24051
per,2007,1.42931
per,2008,-4.41112
per,2009,-0.59829
per,2010,-2.41609
per,2011,-1.96422
per,2012,-3.16169
per,2013,-5.15948
per,2014,-4.5251
per,2015,-5.01875
per,2016,-2.63914
per,2017,-1.26469
per,2018,-1.75917
per,2019,-0.9426
per,2020,0.78347
phl,1977,-3.38372
phl,1978,-4.24655
phl,1979,-4.79203
phl,1980,-5.16714
phl,1981,-5.08893
phl,1982,-7.58186
phl,1983,-7.3386
phl,1984,-3.62159
phl,1985,-0.10297
phl,1986,2.80106
phl,1987,-1.17487
phl,1988,-0.90378
phl,1989,-3.00121
phl,1990,-5.33576
phl,1991,-1.99675
phl,1992,-1.65502
phl,1993,-4.86164
phl,1994,-4.0323
phl,1995,-2.3392
phl,1996,-4.17652
phl,1997,-4.6235
phl,1998,2.07538
phl,1999,-3.35707
phl,2000,-2.66285
phl,2001,-2.2174
phl,2002,-0.33449
phl,2003,0.32744
phl,2004,1.71049
phl,2005,1.85291
phl,2006,5.45453
phl,2007,5.17497
phl,2008,0.0793
phl,2009,4.80078
phl,2010,3.44541
phl,2011,2.40919
phl,2012,2.65328
phl,2013,4.00965
phl,2014,3.61564
phl,2015,2.37095
phl,2016,-0.37626
phl,2017,-0.65239
phl,2018,-2.55939
phl,2019,-0.80856
phl,2020,3.20297
plw,2005,-20.78186
plw,2006,-25.35953
plw,2007,-18.19537
plw,2008,-17.26012
plw,2009,-3.276
plw,2010,-10.04539
plw,2011,-12.87088
plw,2012,-16.23569
plw,2013,-13.21089
plw,2014,-20.02473
plw,2015,-8.64513
plw,2016,-15.50413
plw,2017,-18.15535
png,1976,3.35902
png,1977,6.96576
png,1978,-1.65188
png,1979,4.66394
png,1980,-11.34029
png,1981,-19.38819
png,1982,-18.77773
png,1983,-13.16578
png,1984,-11.34358
png,1985,-5.02411
png,1986,-3.70456
png,1987,-6.29432
png,1988,-8.10631
png,1989,-8.81708
png,1990,-2.35027
png,1991,-3.98899
png,1992,2.17093
png,1993,12.98259
png,1994,10.33797
png,1995,14.53315
png,1996,6.07669
png,1997,-2.00581
png,1998,1.2475
png,1999,3.45089
png,2000,9.95922
png,2001,9.28742
png,2002,-0.83772
png,2003,4.01861
png,2004,4.79141
png,2005,13.35208
png,2006,5.27632
png,2007,1.89445
png,2008,6.81302
png,2009,-5.09159
png,2010,-4.5085
png,2011,-1.1002
png,2012,-10.78791
png,2013,-16.22561
png,2014,12.13939
png,2015,20.28632
png,2016,24.92926
png,2017,23.51459
png,2018,22.6085
pol,1990,4.64854
pol,1991,-2.50991
pol,1992,-3.29033
pol,1993,-6.0263
pol,1994,0.57218
pol,1995,0.60017
pol,1996,-2.03754
pol,1997,-3.60447
pol,1998,-3.95052
pol,1999,-7.34395
pol,2000,-6.00571
pol,2001,-3.11463
pol,2002,-2.78492
pol,2003,-2.51254
pol,2004,-5.73282
pol,2005,-2.88916
pol,2006,-4.32445
pol,2007,-6.69746
pol,2008,-6.99126
pol,2009,-4.22115
pol,2010,-5.55609
pol,2011,-5.3655
pol,2012,-4.05056
pol,2013,-1.81664
pol,2014,-2.61983
pol,2015,-0.90977
pol,2016,-0.78687
pol,2017,-0.39278
pol,2018,-1.28309
pol,2019,0.47415
pol,2020,2.90283
prt,1975,-3.90075
prt,1976,-6.30341
prt,1977,-4.46177
prt,1978,-1.9702
prt,1979,-0.203
prt,1980,-3.23453
prt,1981,-14.65337
prt,1982,-10.6731
prt,1983,-5.99244
prt,1984,-2.47122
prt,1985,1.40133
prt,1986,3.00816
prt,1987,0.90318
prt,1988,-1.89146
prt,1989,0.25241
prt,1990,-0.23046
prt,1991,-0.80279
prt,1992,-0.17124
prt,1993,0.24514
prt,1994,-2.20262
prt,1995,-0.11158
prt,1996,-4.00051
prt,1997,-5.66728
prt,1998,-6.76039
prt,1999,-8.85368
prt,2000,-10.82333
prt,2001,-10.43441
prt,2002,-8.31756
prt,2003,-6.66692
prt,2004,-7.98339
prt,2005,-9.60021
prt,2006,-10.23021
prt,2007,-9.65792
prt,2008,-11.85598
prt,2009,-10.26748
prt,2010,-10.24998
prt,2011,-6.00499
prt,2012,-1.64724
prt,2013,1.64325
prt,2014,0.14826
prt,2015,0.23604
prt,2016,1.16899
prt,2017,1.37213
prt,2018,0.5455
prt,2019,0.42202
prt,2020,-1.03033
pry,1975,-4.77696
pry,1976,-4.03188
pry,1977,-2.80093
pry,1978,-4.4104
pry,1979,-6.02615
pry,1980,-6.2274
pry,1981,-6.64057
pry,1982,-6.91588
pry,1983,-4.36963
pry,1984,-7.04948
pry,1985,-7.66805
pry,1986,-9.79862
pry,1987,-12.33429
pry,1988,-4.93928
pry,1989,5.37231
pry,1990,6.71184
pry,1991,1.21844
pry,1992,-0.80057
pry,1993,0.81522
pry,1994,-3.48241
pry,1995,-2.39891
pry,1996,-0.70705
pry,1997,-5.50598
pry,1998,1.42468
pry,1999,1.56972
pry,2000,-2.7905
pry,2001,-0.37573
pry,2002,8.61308
pry,2003,0.22116
pry,2004,-0.10193
pry,2005,-0.62869
pry,2006,1.24448
pry,2007,4.36241
pry,2008,0.53501
pry,2009,2.48204
pry,2010,0.02088
pry,2011,0.09031
pry,2012,-0.61347
pry,2013,1.68118
pry,2014,-0.01318
pry,2015,-0.21475
pry,2016,4.26166
pry,2017,3.00533
pry,2018,-0.16868
pry,2019,-0.47004
pry,2020,2.50541
pse,1995,-29.96527
pse,1996,-41.77616
pse,1997,-41.1603
pse,1998,-25.52513
pse,1999,-27.90291
pse,2000,-19.85839
pse,2001,-20.67763
pse,2002,-13.65519
pse,2003,-26.97975
pse,2004,-34.49723
pse,2005,-26.63726
pse,2006,-23.06334
pse,2007,-7.19651
pse,2008,5.20627
pse,2009,-14.1407
pse,2010,-13.49939
pse,2011,-18.50071
pse,2012,-14.91708
pse,2013,-14.77239
pse,2014,-13.58691
pse,2015,-13.87892
pse,2016,-13.90776
pse,2017,-13.20656
pse,2018,-13.15003
pse,2019,-10.38548
pse,2020,-12.22781
qat,2011,31.06751
qat,2012,33.18472
qat,2013,30.42405
qat,2014,23.95926
qat,2015,8.50181
qat,2016,-5.45007
qat,2017,3.98857
qat,2018,9.08294
qat,2019,2.4153
qat,2020,-2.50486
rou,1987,5.31842
rou,1988,9.6105
rou,1989,5.97075
rou,1990,-8.34456
rou,1991,-3.48981
rou,1992,-5.99483
rou,1993,-4.45323
rou,1994,-1.42314
rou,1995,-4.73884
rou,1996,-6.96049
rou,1997,-5.91428
rou,1998,-6.99619
rou,1999,-3.60751
rou,2000,-3.63727
rou,2001,-5.51803
rou,2002,-3.31046
rou,2003,-5.72773
rou,2004,-8.51244
rou,2005,-8.67477
rou,2006,-10.66617
rou,2007,-13.70351
rou,2008,-11.65865
rou,2009,-4.72944
rou,2010,-5.098
rou,2011,-5.06012
rou,2012,-4.8056
rou,2013,-0.95832
rou,2014,-0.28392
rou,2015,-0.78551
rou,2016,-1.59679
rou,2017,-3.11021
rou,2018,-4.61202
rou,2019,-4.87607
rou,2020,-5.07531
rus,1994,2.26333
rus,1995,1.88046
rus,1996,2.57898
rus,1997,-0.20627
rus,1998,0.02623
rus,1999,11.66646
rus,2000,17.47424
rus,2001,10.45453
rus,2002,7.95233
rus,2003,7.69799
rus,2004,9.90832
rus,2005,11.0454
rus,2006,9.32546
rus,2007,5.55457
rus,2008,6.25798
rus,2009,4.12087
rus,2010,4.42333
rus,2011,4.75452
rus,2012,3.22793
rus,2013,1.45817
rus,2014,2.79291
rus,2015,4.97089
rus,2016,1.91644
rus,2017,2.04413
rus,2018,6.9799
rus,2019,3.87563
rus,2020,2.42699
rwa,2010,-6.52062
rwa,2011,-6.93225
rwa,2012,-9.6861
rwa,2013,-7.48638
rwa,2014,-11.34064
rwa,2015,-12.69078
rwa,2016,-15.31356
rwa,2017,-9.46021
rwa,2018,-10.11176
rwa,2019,-11.88556
rwa,2020,-11.94699
sau,1971,13.52472
sau,1972,21.62018
sau,1973,16.85793
sau,1974,50.70215
sau,1975,30.7542
sau,1976,22.43517
sau,1977,16.16327
sau,1978,-2.75591
sau,1979,9.12374
sau,1980,25.22344
sau,1981,21.50252
sau,1982,4.94356
sau,1983,-13.0463
sau,1984,-15.38186
sau,1985,-12.44645
sau,1986,-13.55247
sau,1987,-11.3891
sau,1988,-8.30612
sau,1989,-9.99045
sau,1990,-3.52517
sau,1991,-20.80521
sau,1992,-12.92349
sau,1993,-12.96915
sau,1994,-7.74759
sau,1995,-3.71007
sau,1996,0.42825
sau,1997,0.18382
sau,1998,-8.947
sau,1999,0.25414
sau,2000,7.55444
sau,2001,5.0796
sau,2002,6.26198
sau,2003,12.99673
sau,2004,20.06861
sau,2005,27.39765
sau,2006,26.2494
sau,2007,22.43687
sau,2008,25.45653
sau,2009,4.88341
sau,2010,12.63727
sau,2011,23.61979
sau,2012,22.38713
sau,2013,18.14008
sau,2014,9.75186
sau,2015,-8.66978
sau,2016,-3.69692
sau,2017,1.51968
sau,2018,9.15065
sau,2019,4.82112
sau,2020,-3.08024
sdn,1977,-1.0171
sdn,1978,-1.41934
sdn,1979,-2.83898
sdn,1980,-4.23615
sdn,1981,-6.43759
sdn,1982,-2.6417
sdn,1983,-2.59705
sdn,1984,0.37607
sdn,1985,1.24006
sdn,1986,-0.13401
sdn,1987,-1.13795
sdn,1988,-2.32465
sdn,1989,-0.97458
sdn,1990,-2.99989
sdn,1991,-8.39024
sdn,1992,-7.19569
sdn,1993,-2.27668
sdn,1994,-4.70292
sdn,1995,-3.61467
sdn,1996,-9.16753
sdn,1997,-7.08899
sdn,1998,-8.50197
sdn,1999,-4.03574
sdn,2000,-4.22356
sdn,2001,-3.32072
sdn,2002,-5.36786
sdn,2003,-4.39501
sdn,2004,-3.0708
sdn,2005,-7.02837
sdn,2006,-14.35087
sdn,2007,-6.05172
sdn,2008,-5.54337
sdn,2009,-9.54373
sdn,2010,-2.92619
sdn,2011,-4.82188
sdn,2012,-16.63188
sdn,2013,-13.53215
sdn,2014,-7.16014
sdn,2015,-10.55693
sdn,2016,-9.88346
sdn,2017,-11.16971
sdn,2018,-15.10932
sdn,2019,-18.27449
sdn,2020,-27.38616
sen,1974,-3.12477
sen,1975,-3.02511
sen,1976,-3.22217
sen,1977,-2.27987
sen,1978,-7.17124
sen,1979,-6.45546
sen,1980,-8.56024
sen,1981,-11.26792
sen,1982,-6.61709
sen,1983,-8.52767
sen,1984,-7.81684
sen,1985,-9.41534
sen,1986,-6.83924
sen,1987,-6.62449
sen,1988,-6.30343
sen,1989,-5.46528
sen,1990,-4.91527
sen,1991,-5.12375
sen,1992,-5.16482
sen,1993,-5.87633
sen,1994,-3.72349
sen,1995,-3.8642
sen,1996,-3.06028
sen,1997,-3.05919
sen,1998,-3.80375
sen,1999,-4.85801
sen,2000,-5.5408
sen,2001,-3.77514
sen,2002,-4.5434
sen,2003,-4.98969
sen,2004,-5.07448
sen,2005,-6.1415
sen,2006,-7.36865
sen,2007,-9.37907
sen,2008,-11.22208
sen,2009,-5.30916
sen,2010,-3.65651
sen,2011,-6.4453
sen,2012,-8.65192
sen,2013,-8.19227
sen,2014,-6.80294
sen,2015,-5.31619
sen,2016,-4.17876
sen,2017,-7.26914
sen,2018,-9.58292
sgp,1972,-18.18644
sgp,1973,-14.03729
sgp,1974,-19.56118
sgp,1975,-10.36744
sgp,1976,-8.96809
sgp,1977,-4.45948
sgp,1978,-6.01957
sgp,1979,-7.91425
sgp,1980,-13.1358
sgp,1981,-10.36801
sgp,1982,-8.0591
sgp,1983,-3.43279
sgp,1984,-1.94887
sgp,1985,-0.01898
sgp,1986,1.7148
sgp,1987,-0.51934
sgp,1988,7.63423
sgp,1989,9.72796
sgp,1990,8.63724
sgp,1991,10.73396
sgp,1992,11.3463
sgp,1993,6.94855
sgp,1994,15.46971
sgp,1995,16.49704
sgp,1996,14.62692
sgp,1997,15.56977
sgp,1998,21.79153
sgp,1999,17.20432
sgp,2000,11.07174
sgp,2001,14.43275
sgp,2002,14.87715
sgp,2003,24.30232
sgp,2004,19.3108
sgp,2005,23.26052
sgp,2006,26.89282
sgp,2007,27.1433
sgp,2008,15.08385
sgp,2009,16.39289
sgp,2010,22.93321
sgp,2011,22.21888
sgp,2012,17.64361
sgp,2013,15.70719
sgp,2014,17.95092
sgp,2015,18.69268
sgp,2016,17.65025
sgp,2017,17.29566
sgp,2018,15.19347
sgp,2019,14.49639
sgp,2020,17.09982
slb,1975,-16.84284
slb,1976,2.05887
slb,1977,6.19036
slb,1978,2.98983
slb,1979,6.79417
slb,1980,-6.64474
slb,1981,-13.66864
slb,1982,-12.99465
slb,1983,-7.5
slb,1984,0.73593
slb,1985,-16.81633
slb,1986,-1.59533
slb,1987,-2.75884
slb,1988,-15.76087
slb,1989,-19.24242
slb,1990,-12.92818
slb,1991,-15.74463
slb,1992,0.48223
slb,1993,-2.54429
slb,1994,-0.8522
slb,1995,1.77611
slb,1996,2.85561
slb,1997,-7.19971
slb,1998,1.77403
slb,1999,4.40064
slb,2000,-9.75661
slb,2001,-15.83611
slb,2002,-19.50623
slb,2003,-11.32416
slb,2004,-4.75884
slb,2005,-18.9143
slb,2006,-7.83005
slb,2007,-12.926
slb,2008,-11.3845
slb,2009,-8.09684
slb,2010,-17.02361
slb,2011,-1.78791
slb,2012,2.21584
slb,2013,-3.00043
slb,2014,-3.71124
slb,2015,-2.75985
slb,2016,-3.5402
slb,2017,-4.23474
slb,2018,-3.03665
slb,2019,-9.80818
slb,2020,-1.62105
sle,1977,-7.13636
sle,1978,-11.6311
sle,1979,-16.11832
sle,1980,-14.9791
sle,1981,-11.81712
sle,1982,-13.11402
sle,1983,-1.76963
sle,1984,-2.11738
sle,1985,0.3273
sle,1986,28.71245
sle,1987,-4.32703
sle,1988,-0.26921
sle,1989,-6.4034
sle,1990,-10.68382
sle,1991,1.9662
sle,1992,-0.80584
sle,1993,-7.51405
sle,1994,-9.7726
sle,1995,-13.55921
sle,1996,-15.98134
sle,1997,-6.45391
sle,1998,-4.94304
sle,1999,-14.83622
sle,2000,-17.65828
sle,2001,-8.9755
sle,2002,-5.84274
sle,2003,-5.97623
sle,2004,-6.83648
sle,2005,-6.35797
sle,2006,-5.0405
sle,2007,-7.41876
sle,2008,-8.99813
sle,2009,-13.32511
sle,2010,-22.70332
sle,2011,-65.02893
sle,2012,-31.8321
sle,2013,-14.98057
sle,2014,-9.42602
sle,2015,-23.77681
sle,2016,-7.99665
sle,2017,-18.27237
sle,2018,-12.35832
sle,2019,-14.31481
sle,2020,-6.78361
slv,1976,1.01534
slv,1977,1.27004
slv,1978,-8.9106
slv,1979,0.93081
slv,1980,0.94909
slv,1981,-7.28849
slv,1982,-3.53143
slv,1983,-0.79285
slv,1984,-1.46708
slv,1985,-0.75466
slv,1986,3.09825
slv,1987,3.43099
slv,1988,0.61577
slv,1989,-4.44717
slv,1990,-3.14984
slv,1991,-3.18836
slv,1992,-1.8743
slv,1993,-1.22473
slv,1994,-0.23422
slv,1995,-2.93184
slv,1996,-1.76341
slv,1997,-0.95638
slv,1998,-0.82924
slv,1999,-2.12066
slv,2000,-3.65297
slv,2001,-1.22369
slv,2002,-3.19918
slv,2003,-5.30205
slv,2004,-4.67675
slv,2005,-4.22908
slv,2006,-4.78478
slv,2007,-7.15129
slv,2008,-8.51826
slv,2009,-1.77368
slv,2010,-2.88822
slv,2011,-5.48105
slv,2012,-5.79722
slv,2013,-6.90475
slv,2014,-5.37139
slv,2015,-3.21593
slv,2016,-2.27403
slv,2017,-1.85991
slv,2018,-3.30179
slv,2019,-0.61495
slv,2020,0.49089
srb,2007,-17.42839
srb,2008,-20.18844
srb,2009,-6.19854
srb,2010,-6.43778
srb,2011,-10.32971
srb,2012,-10.91353
srb,2013,-5.77377
srb,2014,-5.59831
srb,2015,-3.45515
srb,2016,-2.92442
srb,2017,-5.25754
srb,2018,-4.85597
srb,2019,-6.86278
srb,2020,-4.08132
ssd,2014,-5.65946
ssd,2015,-4.16901
ssd,2016,-5.767
ssd,2017,8.30685
ssd,2018,-9.03825
ssd,2019,-4.15742
ssd,2020,-35.00773
stp,2001,-35.52955
stp,2002,-31.22491
stp,2003,-27.75401
stp,2004,-32.32717
stp,2005,-26.52888
stp,2006,-40.38484
stp,2007,-43.14352
stp,2008,-49.73184
stp,2009,-41.94465
stp,2010,-44.53325
stp,2011,-45.68748
stp,2012,-39.44066
stp,2013,-27.03692
stp,2014,-29.99364
stp,2015,-21.73398
stp,2016,-17.79877
stp,2017,-19.47343
stp,2018,-18.2245
stp,2019,-21.0624
stp,2020,-12.60168
sur,2005,-8.18004
sur,2006,8.39939
sur,2007,11.05015
sur,2008,9.21888
sur,2009,2.87195
sur,2010,14.89896
sur,2011,9.75303
sur,2012,3.26047
sur,2013,-3.80907
sur,2014,-7.94454
sur,2015,-15.34121
sur,2016,-4.83752
sur,2017,1.92554
sur,2018,-2.97062
sur,2019,-11.25002
sur,2020,9.0574
svk,1993,-3.50887
svk,1994,3.32585
svk,1995,1.50944
svk,1996,-7.48582
svk,1997,-7.07885
svk,1998,-7.12234
svk,1999,-3.79169
svk,2000,-2.37414
svk,2001,-5.66116
svk,2002,-5.53849
svk,2003,-0.60089
svk,2004,-7.5894
svk,2005,-8.15993
svk,2006,-7.70481
svk,2007,-5.35208
svk,2008,-6.21571
svk,2009,-3.37893
svk,2010,-4.63613
svk,2011,-4.93427
svk,2012,0.94364
svk,2013,1.82328
svk,2014,1.18593
svk,2015,-2.08636
svk,2016,-2.71256
svk,2017,-1.94298
svk,2018,-2.17112
svk,2019,-3.35469
svk,2020,0.19295
svn,1995,-0.35078
svn,1996,0.25712
svn,1997,0.24322
svn,1998,-0.53373
svn,1999,-3.06939
svn,2000,-2.69842
svn,2001,0.14993
svn,2002,1.03789
svn,2003,-0.72786
svn,2004,-2.59336
svn,2005,-1.8795
svn,2006,-1.76102
svn,2007,-4.19124
svn,2008,-5.28234
svn,2009,-1.07834
svn,2010,-0.76023
svn,2011,-0.83648
svn,2012,1.28828
svn,2013,3.29043
svn,2014,5.09747
svn,2015,3.81907
svn,2016,4.78742
svn,2017,6.24588
svn,2018,5.96249
svn,2019,5.99085
svn,2020,7.38348
swe,1970,-0.66477
swe,1971,0.87766
swe,1972,1.19671
swe,1973,2.44376
swe,1974,-0.80188
swe,1975,-0.37168
swe,1976,-1.79305
swe,1977,-2.24453
swe,1978,-0.18284
swe,1979,-1.90368
swe,1980,-3.0481
swe,1981,-2.14172
swe,1982,-2.87205
swe,1983,-0.69024
swe,1984,0.67389
swe,1985,-0.88527
swe,1986,0.02151
swe,1987,-0.01163
swe,1988,-0.25797
swe,1989,-1.4229
swe,1990,-2.42083
swe,1991,-1.69679
swe,1992,-3.10476
swe,1993,-1.95314
swe,1994,0.32424
swe,1995,1.84821
swe,1996,2.01967
swe,1997,2.76181
swe,1998,3.52555
swe,1999,3.93248
swe,2000,4.44721
swe,2001,6.17417
swe,2002,4.66651
swe,2003,5.85396
swe,2004,5.94682
swe,2005,6.01281
swe,2006,8.14686
swe,2007,8.1277
swe,2008,7.88149
swe,2009,5.93723
swe,2010,5.88848
swe,2011,5.47616
swe,2012,5.50556
swe,2013,5.23206
swe,2014,4.20943
swe,2015,3.31617
swe,2016,2.35698
swe,2017,2.97405
swe,2018,2.70112
swe,2019,5.47701
swe,2020,6.04112
swz,1974,16.09186
swz,1975,17.87036
swz,1976,11.13969
swz,1977,3.82012
swz,1978,-20.76383
swz,1979,-28.93441
swz,1980,-23.92638
swz,1981,-14.23472
swz,1982,-21.17495
swz,1983,-19.2662
swz,1984,-15.6685
swz,1985,-10.65059
swz,1986,2.39595
swz,1987,11.22491
swz,1988,13.74201
swz,1989,11.0571
swz,1990,4.55256
swz,1991,4.08148
swz,1992,-3.1576
swz,1993,-4.69224
swz,1994,0.12999
swz,1995,-1.74927
swz,1996,-3.24208
swz,1997,-0.15965
swz,1998,-5.91888
swz,1999,-2.12922
swz,2000,-2.63873
swz,2001,0.58353
swz,2002,2.31849
swz,2003,4.0681
swz,2004,2.57393
swz,2005,-3.22977
swz,2006,-5.97397
swz,2007,-1.88918
swz,2008,-7.01972
swz,2009,-11.57165
swz,2010,-8.74812
swz,2011,-5.84418
swz,2012,4.9102
swz,2013,10.59304
swz,2014,11.57788
swz,2015,13.12557
swz,2016,7.79402
swz,2017,6.19578
swz,2018,1.30174
swz,2019,4.352
swz,2020,6.41607
sxm,2011,-0.48216
sxm,2012,9.3957
sxm,2013,0.42212
sxm,2014,-8.89771
sxm,2015,1.45386
sxm,2016,-2.10345
sxm,2017,3.95321
sxm,2018,6.29895
syc,1976,-7.90492
syc,1977,-2.89943
syc,1978,-4.65703
syc,1979,-9.63675
syc,1980,-10.60202
syc,1981,-12.13281
syc,1982,-27.47685
syc,1983,-17.75543
syc,1984,-8.78228
syc,1985,-11.36925
syc,1986,-16.01838
syc,1987,-8.47011
syc,1988,-10.00992
syc,1989,-13.00839
syc,1990,-3.52081
syc,1991,-2.18224
syc,1992,-1.59183
syc,1993,1.82032
syc,1994,6.45191
syc,1995,0.2785
syc,1996,-10.41987
syc,1997,-11.74071
syc,1998,-17.46888
syc,1999,-18.74258
syc,2000,-6.98074
syc,2001,-24.59721
syc,2002,-14.51849
syc,2003,-1.32658
syc,2004,-7.18657
syc,2005,-18.93905
syc,2006,-13.16066
syc,2007,-18.77086
syc,2008,-27.18644
syc,2009,-22.35807
syc,2010,-22.10353
syc,2011,-28.26773
syc,2012,-15.21499
syc,2013,-11.94206
syc,2014,-23.11258
syc,2015,-18.59762
syc,2016,-20.01813
syc,2017,-19.30652
syc,2018,-18.28208
syc,2019,-17.16135
syc,2020,-29.41662
syr,1977,-2.42288
syr,1978,-0.77315
syr,1979,9.02144
syr,1980,1.92078
syr,1981,-1.83788
syr,1982,-1.42591
syr,1983,-4.51993
syr,1984,-4.1364
syr,1985,-4.5157
syr,1986,-1.97953
syr,1987,-0.91554
syr,1988,-0.90863
syr,1989,6.56868
syr,1990,7.37225
syr,1991,2.51763
syr,1992,0.16613
syr,1993,-0.55073
syr,1994,-1.75439
syr,1995,0.51704
syr,1996,0.06499
syr,1997,0.69406
syr,1998,0.08237
syr,1999,0.27545
syr,2000,1.31654
syr,2001,1.40715
syr,2002,1.59013
syr,2003,0.78584
syr,2004,0.52409
syr,2005,0.2228
syr,2006,0.59805
syr,2007,0.25528
syr,2008,0.2164
syr,2009,-0.45846
syr,2010,-0.14549
tca,2014,12.82342
tca,2015,16.30009
tca,2016,23.93149
tca,2017,3.42499
tca,2018,15.51497
tcd,1977,-3.04919
tcd,1978,-4.16888
tcd,1979,-0.15447
tcd,1980,1.19128
tcd,1981,2.67349
