geo,time,sp_dyn_cbrt_in
mne,1988,17.089
mne,1989,16.787
mne,1990,16.487
mne,1991,16.182
mne,1992,15.864
mne,1993,15.532
mne,1994,15.193
mne,1995,15.4
mne,1996,15
mne,1997,14.4
mne,1998,15.1
mne,1999,14.6
mne,2000,15.2
mne,2001,14.6
mne,2002,13.9
mne,2003,13.6
mne,2004,12.8
mne,2005,12
mne,2006,12.3
mne,2007,12.7
mne,2008,13.4
mne,2009,14
mne,2010,12
mne,2011,11.6
mne,2012,12
mne,2013,12
mne,2014,12.1
mne,2015,11.9
mne,2016,12.2
mne,2017,11.9
mne,2018,11.7
mne,2019,11.6
mne,2020,11.4
mng,1960,45.987
mng,1961,46.783
mng,1962,47.307
mng,1963,47.503
mng,1964,47.367
mng,1965,46.948
mng,1966,46.344
mng,1967,45.68
mng,1968,45.056
mng,1969,44.512
mng,1970,44.044
mng,1971,43.613
mng,1972,43.15
mng,1973,42.614
mng,1974,42.009
mng,1975,41.361
mng,1976,40.712
mng,1977,40.109
mng,1978,39.585
mng,1979,39.146
mng,1980,38.81
mng,1981,38.584
mng,1982,38.429
mng,1983,38.29
mng,1984,38.109
mng,1985,37.793
mng,1986,37.24
mng,1987,36.402
mng,1988,35.27
mng,1989,33.861
mng,1990,32.224
mng,1991,30.439
mng,1992,28.619
mng,1993,26.872
mng,1994,25.265
mng,1995,23.841
mng,1996,22.605
mng,1997,21.532
mng,1998,20.608
mng,1999,19.853
mng,2000,19.307
mng,2001,19.009
mng,2002,18.969
mng,2003,19.176
mng,2004,19.606
mng,2005,20.237
mng,2006,21.041
mng,2007,21.958
mng,2008,22.916
mng,2009,23.843
mng,2010,24.665
mng,2011,25.318
mng,2012,25.776
mng,2013,26.026
mng,2014,26.053
mng,2015,25.849
mng,2016,25.425
mng,2017,24.833
mng,2018,24.131
mng,2019,23.361
mng,2020,22.564
mnp,2014,20.5
mnp,2019,13.2
moz,1960,46.143
moz,1961,46.319
moz,1962,46.499
moz,1963,46.667
moz,1964,46.812
moz,1965,46.927
moz,1966,47.01
moz,1967,47.068
moz,1968,47.109
moz,1969,47.132
moz,1970,47.141
moz,1971,47.138
moz,1972,47.126
moz,1973,47.105
moz,1974,47.076
moz,1975,47.039
moz,1976,46.991
moz,1977,46.931
moz,1978,46.854
moz,1979,46.757
moz,1980,46.628
moz,1981,46.452
moz,1982,46.23
moz,1983,45.969
moz,1984,45.682
moz,1985,45.399
moz,1986,45.152
moz,1987,44.966
moz,1988,44.853
moz,1989,44.815
moz,1990,44.842
moz,1991,44.91
moz,1992,44.988
moz,1993,45.049
moz,1994,45.078
moz,1995,45.074
moz,1996,45.045
moz,1997,45.001
moz,1998,44.947
moz,1999,44.876
moz,2000,44.769
moz,2001,44.607
moz,2002,44.375
moz,2003,44.067
moz,2004,43.687
moz,2005,43.243
moz,2006,42.751
moz,2007,42.234
moz,2008,41.713
moz,2009,41.203
moz,2010,40.715
moz,2011,40.254
moz,2012,39.816
moz,2013,39.396
moz,2014,38.993
moz,2015,38.607
moz,2016,38.236
moz,2017,37.876
moz,2018,37.52
moz,2019,37.166
moz,2020,36.808
mrt,1960,49.341
mrt,1961,49.071
mrt,1962,48.758
mrt,1963,48.423
mrt,1964,48.082
mrt,1965,47.75
mrt,1966,47.434
mrt,1967,47.13
mrt,1968,46.836
mrt,1969,46.552
mrt,1970,46.279
mrt,1971,46.012
mrt,1972,45.746
mrt,1973,45.476
mrt,1974,45.2
mrt,1975,44.915
mrt,1976,44.621
mrt,1977,44.32
mrt,1978,44.013
mrt,1979,43.703
mrt,1980,43.393
mrt,1981,43.087
mrt,1982,42.786
mrt,1983,42.492
mrt,1984,42.201
mrt,1985,41.907
mrt,1986,41.6
mrt,1987,41.273
mrt,1988,40.928
mrt,1989,40.57
mrt,1990,40.212
mrt,1991,39.87
mrt,1992,39.558
mrt,1993,39.286
mrt,1994,39.056
mrt,1995,38.865
mrt,1996,38.706
mrt,1997,38.564
mrt,1998,38.427
mrt,1999,38.287
mrt,2000,38.14
mrt,2001,37.984
mrt,2002,37.824
mrt,2003,37.66
mrt,2004,37.492
mrt,2005,37.325
mrt,2006,37.161
mrt,2007,37.003
mrt,2008,36.845
mrt,2009,36.683
mrt,2010,36.502
mrt,2011,36.288
mrt,2012,36.032
mrt,2013,35.729
mrt,2014,35.381
mrt,2015,34.991
mrt,2016,34.569
mrt,2017,34.132
mrt,2018,33.694
mrt,2019,33.262
mrt,2020,32.843
mus,1960,44.208
mus,1961,39.7
mus,1962,38.8
mus,1963,40.4
mus,1964,38.9
mus,1965,36
mus,1966,36
mus,1967,31
mus,1968,31.6
mus,1969,27.7
mus,1970,27.5
mus,1971,26.1
mus,1972,25.3
mus,1973,23
mus,1974,27.3
mus,1975,25.3
mus,1976,25.8
mus,1977,26
mus,1978,27.1
mus,1979,27.5
mus,1980,27.2
mus,1981,25.5
mus,1982,22.6
mus,1983,21
mus,1984,20.1
mus,1985,19
mus,1986,18.6
mus,1987,19.3
mus,1988,20.1
mus,1989,20.8
mus,1990,21.3
mus,1991,20.7
mus,1992,21.1
mus,1993,20.3
mus,1994,19.6
mus,1995,18.3
mus,1996,18.3
mus,1997,17.4
mus,1998,16.7
mus,1999,17.3
mus,2000,17
mus,2001,16.5
mus,2002,16.6
mus,2003,15.9
mus,2004,15.7
mus,2005,15.3
mus,2006,14.3
mus,2007,13.7
mus,2008,13.2
mus,2009,12.3
mus,2010,12
mus,2011,11.7
mus,2012,11.5
mus,2013,10.9
mus,2014,10.6
mus,2015,10.1
mus,2016,10.4
mus,2017,10.7
mus,2018,10.2
mus,2019,10.2
mus,2020,10.6
mwi,1960,51.405
mwi,1961,51.575
mwi,1962,51.736
mwi,1963,51.884
mwi,1964,52.016
mwi,1965,52.123
mwi,1966,52.197
mwi,1967,52.232
mwi,1968,52.23
mwi,1969,52.194
mwi,1970,52.134
mwi,1971,52.063
mwi,1972,51.993
mwi,1973,51.931
mwi,1974,51.879
mwi,1975,51.831
mwi,1976,51.777
mwi,1977,51.705
mwi,1978,51.606
mwi,1979,51.48
mwi,1980,51.34
mwi,1981,51.206
mwi,1982,51.087
mwi,1983,50.979
mwi,1984,50.864
mwi,1985,50.696
mwi,1986,50.418
mwi,1987,49.998
mwi,1988,49.429
mwi,1989,48.727
mwi,1990,47.939
mwi,1991,47.13
mwi,1992,46.369
mwi,1993,45.711
mwi,1994,45.18
mwi,1995,44.78
mwi,1996,44.495
mwi,1997,44.276
mwi,1998,44.084
mwi,1999,43.901
mwi,2000,43.727
mwi,2001,43.574
mwi,2002,43.446
mwi,2003,43.336
mwi,2004,43.217
mwi,2005,43.046
mwi,2006,42.77
mwi,2007,42.361
mwi,2008,41.807
mwi,2009,41.111
mwi,2010,40.292
mwi,2011,39.383
mwi,2012,38.436
mwi,2013,37.506
mwi,2014,36.629
mwi,2015,35.839
mwi,2016,35.163
mwi,2017,34.593
mwi,2018,34.118
mwi,2019,33.73
mwi,2020,33.416
mys,1960,42.691
mys,1961,42.317
mys,1962,41.738
mys,1963,40.938
mys,1964,39.943
mys,1965,38.809
mys,1966,37.618
mys,1967,36.465
mys,1968,35.429
mys,1969,34.549
mys,1970,33.845
mys,1971,33.303
mys,1972,32.871
mys,1973,32.505
mys,1974,32.191
mys,1975,31.925
mys,1976,31.715
mys,1977,31.562
mys,1978,31.459
mys,1979,31.385
mys,1980,31.308
mys,1981,31.195
mys,1982,31.024
mys,1983,30.782
mys,1984,30.466
mys,1985,30.088
mys,1986,29.672
mys,1987,29.25
mys,1988,28.842
mys,1989,28.456
mys,1990,28.096
mys,1991,27.758
mys,1992,27.422
mys,1993,27.063
mys,1994,26.662
mys,1995,26.179
mys,1996,25.571
mys,1997,24.827
mys,1998,23.959
mys,1999,22.993
mys,2000,21.98
mys,2001,20.983
mys,2002,20.066
mys,2003,19.276
mys,2004,18.639
mys,2005,18.164
mys,2006,17.839
mys,2007,17.619
mys,2008,17.461
mys,2009,17.345
mys,2010,17.258
mys,2011,17.19
mys,2012,17.142
mys,2013,17.106
mys,2014,17.071
mys,2015,17.024
mys,2016,16.957
mys,2017,16.867
mys,2018,16.752
mys,2019,16.608
mys,2020,16.435
nam,1960,42.17
nam,1961,42.057
nam,1962,41.949
nam,1963,41.854
nam,1964,41.782
nam,1965,41.767
nam,1966,41.846
nam,1967,42.03
nam,1968,42.311
nam,1969,42.665
nam,1970,43.044
nam,1971,43.386
nam,1972,43.635
nam,1973,43.754
nam,1974,43.728
nam,1975,43.559
nam,1976,43.273
nam,1977,42.92
nam,1978,42.544
nam,1979,42.164
nam,1980,41.797
nam,1981,41.448
nam,1982,41.107
nam,1983,40.762
nam,1984,40.41
nam,1985,40.046
nam,1986,39.661
nam,1987,39.247
nam,1988,38.799
nam,1989,38.315
nam,1990,37.795
nam,1991,37.241
nam,1992,36.659
nam,1993,36.056
nam,1994,35.432
nam,1995,34.773
nam,1996,34.056
nam,1997,33.28
nam,1998,32.465
nam,1999,31.641
nam,2000,30.866
nam,2001,30.208
nam,2002,29.71
nam,2003,29.398
nam,2004,29.273
nam,2005,29.321
nam,2006,29.508
nam,2007,29.769
nam,2008,30.041
nam,2009,30.28
nam,2010,30.448
nam,2011,30.52
nam,2012,30.499
nam,2013,30.391
nam,2014,30.192
nam,2015,29.904
nam,2016,29.534
nam,2017,29.105
nam,2018,28.639
nam,2019,28.152
nam,2020,27.659
ncl,1960,34
ncl,1961,33.2
ncl,1962,32.4
ncl,1963,33.1
ncl,1964,33.8
ncl,1965,34.5
ncl,1966,34.95
ncl,1967,35.4
ncl,1968,35.3
ncl,1969,35.1
ncl,1970,35
ncl,1971,34.8
ncl,1972,34.6
ncl,1973,33.3
ncl,1974,32
ncl,1975,31.1
ncl,1976,29
ncl,1977,28.8
ncl,1978,26.4
ncl,1979,26.3
ncl,1980,26.2
ncl,1981,27.7
ncl,1982,26.3
ncl,1983,25.8
ncl,1984,24.8
ncl,1985,23.4
ncl,1986,24.9
ncl,1987,25.7
ncl,1988,24.7
ncl,1989,23.6
ncl,1990,25.6
ncl,1991,25.7
ncl,1992,24.5
ncl,1993,23.5
ncl,1994,22.5
ncl,1995,21.9
ncl,1996,22.3
ncl,1997,22.3
ncl,1998,21.2
ncl,1999,20.6
ncl,2000,21.4
ncl,2001,19.9
ncl,2002,18.9
ncl,2003,18.2
ncl,2004,17.4
ncl,2005,17.4
ncl,2006,17.9
ncl,2007,17.1
ncl,2008,16.5
ncl,2009,16.7
ncl,2010,16.7
ncl,2011,16.2
ncl,2012,16.9
ncl,2013,16.6
ncl,2014,16.3
ncl,2015,15.4
ncl,2016,15.4
ncl,2017,14.5
ncl,2018,14.2
ncl,2019,14
ncl,2020,13.783
ner,1960,58.122
ner,1961,58.194
ner,1962,58.227
ner,1963,58.214
ner,1964,58.152
ner,1965,58.037
ner,1966,57.871
ner,1967,57.663
ner,1968,57.431
ner,1969,57.187
ner,1970,56.948
ner,1971,56.733
ner,1972,56.55
ner,1973,56.409
ner,1974,56.315
ner,1975,56.274
ner,1976,56.29
ner,1977,56.351
ner,1978,56.439
ner,1979,56.539
ner,1980,56.629
ner,1981,56.682
ner,1982,56.686
ner,1983,56.634
ner,1984,56.524
ner,1985,56.366
ner,1986,56.178
ner,1987,55.983
ner,1988,55.799
ner,1989,55.633
ner,1990,55.485
ner,1991,55.351
ner,1992,55.218
ner,1993,55.074
ner,1994,54.914
ner,1995,54.734
ner,1996,54.534
ner,1997,54.314
ner,1998,54.076
ner,1999,53.82
ner,2000,53.541
ner,2001,53.24
ner,2002,52.915
ner,2003,52.568
ner,2004,52.202
ner,2005,51.82
ner,2006,51.428
ner,2007,51.029
ner,2008,50.625
ner,2009,50.217
ner,2010,49.802
ner,2011,49.374
ner,2012,48.929
ner,2013,48.466
ner,2014,47.988
ner,2015,47.502
ner,2016,47.017
ner,2017,46.54
ner,2018,46.079
ner,2019,45.637
ner,2020,45.213
nga,1960,46.335
nga,1961,46.287
nga,1962,46.214
nga,1963,46.123
nga,1964,46.024
nga,1965,45.94
nga,1966,45.898
nga,1967,45.913
nga,1968,45.993
nga,1969,46.133
nga,1970,46.324
nga,1971,46.546
nga,1972,46.77
nga,1973,46.97
nga,1974,47.129
nga,1975,47.233
nga,1976,47.276
nga,1977,47.263
nga,1978,47.202
nga,1979,47.094
nga,1980,46.94
nga,1981,46.741
nga,1982,46.506
nga,1983,46.243
nga,1984,45.962
nga,1985,45.671
nga,1986,45.375
nga,1987,45.079
nga,1988,44.79
nga,1989,44.516
nga,1990,44.265
nga,1991,44.044
nga,1992,43.853
nga,1993,43.69
nga,1994,43.556
nga,1995,43.449
nga,1996,43.369
nga,1997,43.308
nga,1998,43.259
nga,1999,43.211
nga,2000,43.156
nga,2001,43.083
nga,2002,42.989
nga,2003,42.868
nga,2004,42.717
nga,2005,42.537
nga,2006,42.333
nga,2007,42.111
nga,2008,41.874
nga,2009,41.62
nga,2010,41.341
nga,2011,41.025
nga,2012,40.668
nga,2013,40.267
nga,2014,39.828
nga,2015,39.359
nga,2016,38.873
nga,2017,38.384
nga,2018,37.905
nga,2019,37.446
nga,2020,37.011
nic,1960,51.819
nic,1961,50.87
nic,1962,49.922
nic,1963,49.024
nic,1964,48.218
nic,1965,47.541
nic,1966,47.02
nic,1967,46.638
nic,1968,46.374
nic,1969,46.213
nic,1970,46.134
nic,1971,46.111
nic,1972,46.109
nic,1973,46.096
nic,1974,46.045
nic,1975,45.943
nic,1976,45.789
nic,1977,45.589
nic,1978,45.343
nic,1979,45.035
nic,1980,44.639
nic,1981,44.125
nic,1982,43.484
nic,1983,42.719
nic,1984,41.841
nic,1985,40.875
nic,1986,39.857
nic,1987,38.824
nic,1988,37.807
nic,1989,36.82
nic,1990,35.865
nic,1991,34.923
nic,1992,33.974
nic,1993,33.007
nic,1994,32.031
nic,1995,31.063
nic,1996,30.124
nic,1997,29.238
nic,1998,28.424
nic,1999,27.693
nic,2000,27.054
nic,2001,26.508
nic,2002,26.04
nic,2003,25.635
nic,2004,25.279
nic,2005,24.961
nic,2006,24.67
nic,2007,24.395
nic,2008,24.125
nic,2009,23.849
nic,2010,23.558
nic,2011,23.249
nic,2012,22.924
nic,2013,22.585
nic,2014,22.231
nic,2015,21.859
nic,2016,21.468
nic,2017,21.06
nic,2018,20.641
nic,2019,20.215
nic,2020,19.788
nld,1960,20.8
nld,1961,21.3
nld,1962,20.9
nld,1963,20.9
nld,1964,20.7
nld,1965,19.9
nld,1966,19.2
nld,1967,18.9
nld,1968,18.6
nld,1969,19.2
nld,1970,18.3
nld,1971,17.2
nld,1972,16.1
nld,1973,14.5
nld,1974,13.7
nld,1975,13
nld,1976,12.9
nld,1977,12.5
nld,1978,12.6
nld,1979,12.5
nld,1980,12.8
nld,1981,12.5
nld,1982,12
nld,1983,11.8
nld,1984,12.1
nld,1985,12.3
nld,1986,12.7
nld,1987,12.7
nld,1988,12.6
nld,1989,12.7
nld,1990,13.2
nld,1991,13.2
nld,1992,13
nld,1993,12.8
nld,1994,12.7
nld,1995,12.3
nld,1996,12.2
nld,1997,12.3
nld,1998,12.7
nld,1999,12.7
nld,2000,13
nld,2001,12.6
nld,2002,12.5
nld,2003,12.3
nld,2004,11.9
nld,2005,11.5
nld,2006,11.3
nld,2007,11.1
nld,2008,11.2
nld,2009,11.2
nld,2010,11.1
nld,2011,10.8
nld,2012,10.5
nld,2013,10.2
nld,2014,10.4
nld,2015,10.1
nld,2016,10.1
nld,2017,9.9
nld,2018,9.8
nld,2019,9.8
nld,2020,9.7
nld_curacao,2006,13.6
nld_curacao,2007,13.4
nld_curacao,2008,13.8
nld_curacao,2009,13
nld_curacao,2010,13.6
nld_curacao,2011,13.1
nld_curacao,2012,13.4
nld_curacao,2013,12.7
nld_curacao,2014,12.6
nld_curacao,2015,11.9
nld_curacao,2016,11.2
nld_curacao,2017,9.7
nld_curacao,2018,10.5
nld_curacao,2019,10.1
nld_curacao,2020,10.1
nor,1960,17.3
nor,1961,17.3
nor,1962,17.1
nor,1963,17.3
nor,1964,17.7
nor,1965,17.8
nor,1966,17.9
nor,1967,17.6
nor,1968,17.6
nor,1969,17.6
nor,1970,16.7
nor,1971,16.8
nor,1972,16.3
nor,1973,15.5
nor,1974,15
nor,1975,14.1
nor,1976,13.3
nor,1977,12.6
nor,1978,12.8
nor,1979,12.7
nor,1980,12.5
nor,1981,12.4
nor,1982,12.5
nor,1983,12.1
nor,1984,12.1
nor,1985,12.3
nor,1986,12.6
nor,1987,12.9
nor,1988,13.7
nor,1989,14
nor,1990,14.4
nor,1991,14.3
nor,1992,14
nor,1993,13.8
nor,1994,13.9
nor,1995,13.8
nor,1996,13.9
nor,1997,13.6
nor,1998,13.2
nor,1999,13.3
nor,2000,13.2
nor,2001,12.6
nor,2002,12.2
nor,2003,12.4
nor,2004,12.4
nor,2005,12.3
nor,2006,12.6
nor,2007,12.4
nor,2008,12.7
nor,2009,12.8
nor,2010,12.6
nor,2011,12.2
nor,2012,12
nor,2013,11.6
nor,2014,11.5
nor,2015,11.3
nor,2016,11.3
nor,2017,10.7
nor,2018,10.4
nor,2019,10.2
nor,2020,9.8
npl,1960,44.818
npl,1961,44.463
npl,1962,44.139
npl,1963,43.853
npl,1964,43.605
npl,1965,43.393
npl,1966,43.212
npl,1967,43.053
npl,1968,42.91
npl,1969,42.777
npl,1970,42.658
npl,1971,42.557
npl,1972,42.478
npl,1973,42.416
npl,1974,42.366
npl,1975,42.318
npl,1976,42.26
npl,1977,42.181
npl,1978,42.073
npl,1979,41.929
npl,1980,41.749
npl,1981,41.533
npl,1982,41.289
npl,1983,41.022
npl,1984,40.732
npl,1985,40.419
npl,1986,40.081
npl,1987,39.716
npl,1988,39.323
npl,1989,38.901
npl,1990,38.458
npl,1991,38.005
npl,1992,37.542
npl,1993,37.062
npl,1994,36.553
npl,1995,35.985
npl,1996,35.321
npl,1997,34.542
npl,1998,33.645
npl,1999,32.64
npl,2000,31.547
npl,2001,30.398
npl,2002,29.236
npl,2003,28.105
npl,2004,27.037
npl,2005,26.061
npl,2006,25.196
npl,2007,24.434
npl,2008,23.767
npl,2009,23.189
npl,2010,22.692
npl,2011,22.262
npl,2012,21.879
npl,2013,21.523
npl,2014,21.18
npl,2015,20.844
npl,2016,20.515
npl,2017,20.196
npl,2018,19.887
npl,2019,19.578
npl,2020,19.256
nzl,1960,26.5
nzl,1961,27.1
nzl,1962,26.2
nzl,1963,25.5
nzl,1964,24.2
nzl,1965,22.9
nzl,1966,22.5
nzl,1967,22.5
nzl,1968,22.7
nzl,1969,22.3
nzl,1970,22.1
nzl,1971,22.6
nzl,1972,21.8
nzl,1973,20.5
nzl,1974,19.6
nzl,1975,18.3
nzl,1976,17.7
nzl,1977,17.3
nzl,1978,16.3
nzl,1979,16.8
nzl,1980,16.2
nzl,1981,16.2
nzl,1982,15.8
nzl,1983,15.8
nzl,1984,16
nzl,1985,15.9
nzl,1986,16.3
nzl,1987,16.8
nzl,1988,17.3
nzl,1989,17.5
nzl,1990,17.5
nzl,1991,17.4
nzl,1992,17.28
nzl,1993,16.53
nzl,1994,15.95
nzl,1995,15.77
nzl,1996,15.34
nzl,1997,15.23
nzl,1998,14.51
nzl,1999,14.87
nzl,2000,14.66
nzl,2001,14.36
nzl,2002,13.67
nzl,2003,13.94
nzl,2004,14.2
nzl,2005,13.96
nzl,2006,14.14
nzl,2007,15.15
nzl,2008,15.1
nzl,2009,14.53
nzl,2010,14.68
nzl,2011,14
nzl,2012,13.87
nzl,2013,13.2
nzl,2014,12.67
nzl,2015,13.23
nzl,2016,12.6
nzl,2017,12.38
nzl,2018,11.84
nzl,2019,11.96
nzl,2020,11.32
omn,1960,49.347
omn,1961,49.272
omn,1962,49.183
omn,1963,49.082
omn,1964,48.975
omn,1965,48.855
omn,1966,48.713
omn,1967,48.55
omn,1968,48.376
omn,1969,48.209
omn,1970,48.094
omn,1971,48.085
omn,1972,48.202
omn,1973,48.443
omn,1974,48.782
omn,1975,49.173
omn,1976,49.553
omn,1977,49.85
omn,1978,50.003
omn,1979,49.973
omn,1980,49.744
omn,1981,49.322
omn,1982,48.742
omn,1983,48.027
omn,1984,47.177
omn,1985,46.163
omn,1986,44.949
omn,1987,43.525
omn,1988,41.91
omn,1989,40.143
omn,1990,38.282
omn,1991,36.395
omn,1992,34.549
omn,1993,32.803
omn,1994,31.196
omn,1995,29.743
omn,1996,28.432
omn,1997,27.225
omn,1998,26.1
omn,1999,25.063
omn,2000,24.139
omn,2001,23.361
omn,2002,22.747
omn,2003,22.299
omn,2004,22.004
omn,2005,21.838
omn,2006,21.77
omn,2007,21.757
omn,2008,21.757
omn,2009,21.737
omn,2010,21.676
omn,2011,21.57
omn,2012,21.424
omn,2013,21.24
omn,2014,21.005
omn,2015,20.697
omn,2016,20.292
omn,2017,19.786
omn,2018,19.189
omn,2019,18.513
omn,2020,17.782
pak,1960,44.111
pak,1961,44.185
pak,1962,44.215
pak,1963,44.2
pak,1964,44.144
pak,1965,44.049
pak,1966,43.912
pak,1967,43.742
pak,1968,43.546
pak,1969,43.337
pak,1970,43.13
pak,1971,42.937
pak,1972,42.767
pak,1973,42.627
pak,1974,42.519
pak,1975,42.442
pak,1976,42.391
pak,1977,42.354
pak,1978,42.322
pak,1979,42.29
pak,1980,42.26
pak,1981,42.241
pak,1982,42.234
pak,1983,42.234
pak,1984,42.229
pak,1985,42.204
pak,1986,42.14
pak,1987,42.021
pak,1988,41.835
pak,1989,41.571
pak,1990,41.222
pak,1991,40.784
pak,1992,40.267
pak,1993,39.687
pak,1994,39.053
pak,1995,38.375
pak,1996,37.66
pak,1997,36.919
pak,1998,36.168
pak,1999,35.424
pak,2000,34.703
pak,2001,34.019
pak,2002,33.376
pak,2003,32.781
pak,2004,32.239
pak,2005,31.755
pak,2006,31.332
pak,2007,30.96
pak,2008,30.631
pak,2009,30.339
pak,2010,30.082
pak,2011,29.86
pak,2012,29.667
pak,2013,29.491
pak,2014,29.318
pak,2015,29.124
pak,2016,28.888
pak,2017,28.599
pak,2018,28.25
pak,2019,27.841
pak,2020,27.379
pan,1960,41.429
pan,1961,41.241
pan,1962,41
pan,1963,40.703
pan,1964,40.356
pan,1965,39.963
pan,1966,39.535
pan,1967,39.08
pan,1968,38.603
pan,1969,38.106
pan,1970,37.583
pan,1971,37.021
pan,1972,36.415
pan,1973,35.763
pan,1974,35.074
pan,1975,34.357
pan,1976,33.628
pan,1977,32.904
pan,1978,32.2
pan,1979,31.528
pan,1980,30.898
pan,1981,30.314
pan,1982,29.771
pan,1983,29.262
pan,1984,28.785
pan,1985,28.333
pan,1986,27.897
pan,1987,27.473
pan,1988,27.056
pan,1989,26.648
pan,1990,26.255
pan,1991,25.891
pan,1992,25.562
pan,1993,25.272
pan,1994,25.016
pan,1995,24.781
pan,1996,24.55
pan,1997,24.308
pan,1998,24.044
pan,1999,23.758
pan,2000,23.452
pan,2001,23.139
pan,2002,22.832
pan,2003,22.543
pan,2004,22.278
pan,2005,22.04
pan,2006,21.83
pan,2007,21.64
pan,2008,21.46
pan,2009,21.285
pan,2010,21.102
pan,2011,20.902
pan,2012,20.678
pan,2013,20.429
pan,2014,20.155
pan,2015,19.863
pan,2016,19.562
pan,2017,19.263
pan,2018,18.976
pan,2019,18.705
pan,2020,18.451
per,1960,46.923
per,1961,46.643
per,1962,46.312
per,1963,45.929
per,1964,45.494
per,1965,45.014
per,1966,44.495
per,1967,43.948
per,1968,43.383
per,1969,42.806
per,1970,42.219
per,1971,41.62
per,1972,41.008
per,1973,40.381
per,1974,39.746
per,1975,39.109
per,1976,38.477
per,1977,37.855
per,1978,37.249
per,1979,36.661
per,1980,36.1
per,1981,35.57
per,1982,35.067
per,1983,34.582
per,1984,34.107
per,1985,33.626
per,1986,33.122
per,1987,32.583
per,1988,31.999
per,1989,31.366
per,1990,30.677
per,1991,29.929
per,1992,29.136
per,1993,28.316
per,1994,27.486
per,1995,26.667
per,1996,25.877
per,1997,25.132
per,1998,24.448
per,1999,23.839
per,2000,23.328
per,2001,22.935
per,2002,22.65
per,2003,22.453
per,2004,22.32
per,2005,22.204
per,2006,22.052
per,2007,21.828
per,2008,21.512
per,2009,21.103
per,2010,20.621
per,2011,20.109
per,2012,19.617
per,2013,19.185
per,2014,18.827
per,2015,18.544
per,2016,18.323
per,2017,18.134
per,2018,17.949
per,2019,17.756
per,2020,17.544
phl,1960,44.302
phl,1961,43.77
phl,1962,43.239
phl,1963,42.708
phl,1964,42.179
phl,1965,41.652
phl,1966,41.128
phl,1967,40.612
phl,1968,40.112
phl,1969,39.636
phl,1970,39.197
phl,1971,38.81
phl,1972,38.48
phl,1973,38.204
phl,1974,37.973
phl,1975,37.771
phl,1976,37.578
phl,1977,37.372
phl,1978,37.138
phl,1979,36.869
phl,1980,36.567
phl,1981,36.242
phl,1982,35.911
phl,1983,35.583
phl,1984,35.261
phl,1985,34.936
phl,1986,34.6
phl,1987,34.241
phl,1988,33.856
phl,1989,33.446
phl,1990,33.02
phl,1991,32.587
phl,1992,32.162
phl,1993,31.754
phl,1994,31.369
phl,1995,31.016
phl,1996,30.7
phl,1997,30.415
phl,1998,30.148
phl,1999,29.887
phl,2000,29.606
phl,2001,29.279
phl,2002,28.89
phl,2003,28.436
phl,2004,27.922
phl,2005,27.372
phl,2006,26.823
phl,2007,26.307
phl,2008,25.841
phl,2009,25.422
phl,2010,25.024
phl,2011,24.602
phl,2012,24.12
phl,2013,23.562
phl,2014,22.935
phl,2015,22.273
phl,2016,21.623
phl,2017,21.036
phl,2018,20.546
phl,2019,20.166
phl,2020,19.89
plw,1990,21.6
plw,1991,22.3
plw,1992,23.6
plw,1993,21.7
plw,1994,22.3
plw,1995,23.2
plw,1996,20.2
plw,1997,18.3
plw,1998,15.1
plw,1999,13.2
plw,2000,14.5
plw,2001,15.3
plw,2002,13
plw,2003,15.4
plw,2004,12.6
plw,2005,14
plw,2006,12
plw,2007,13.8
plw,2008,14.5
plw,2009,13.3
plw,2010,11.9
plw,2011,11.8
plw,2012,15.3
plw,2013,13
plw,2014,13.7
plw,2015,13.7
plw,2016,12
plw,2017,12.4
plw,2018,14
plw,2019,11.2
plw,2020,11
png,1960,42.434
png,1961,42.311
png,1962,42.177
png,1963,42.034
png,1964,41.887
png,1965,41.743
png,1966,41.609
png,1967,41.491
png,1968,41.388
png,1969,41.301
png,1970,41.227
png,1971,41.164
png,1972,41.102
png,1973,41.029
png,1974,40.935
png,1975,40.809
png,1976,40.64
png,1977,40.423
png,1978,40.156
png,1979,39.836
png,1980,39.458
png,1981,39.016
png,1982,38.519
png,1983,37.984
png,1984,37.428
png,1985,36.873
png,1986,36.344
png,1987,35.859
png,1988,35.433
png,1989,35.079
png,1990,34.813
png,1991,34.644
png,1992,34.558
png,1993,34.534
png,1994,34.55
png,1995,34.577
png,1996,34.581
png,1997,34.539
png,1998,34.432
png,1999,34.25
png,2000,33.993
png,2001,33.671
png,2002,33.31
png,2003,32.93
png,2004,32.539
png,2005,32.142
png,2006,31.734
png,2007,31.313
png,2008,30.876
png,2009,30.431
png,2010,29.985
png,2011,29.546
png,2012,29.123
png,2013,28.721
png,2014,28.344
png,2015,27.993
png,2016,27.669
png,2017,27.364
png,2018,27.073
png,2019,26.793
png,2020,26.522
pol,1960,22.6
pol,1961,20.9
pol,1962,19.8
pol,1963,19.2
pol,1964,18.1
pol,1965,17.4
pol,1966,16.8
pol,1967,16.3
pol,1968,16.3
pol,1969,16.4
pol,1970,16.8
pol,1971,17.2
pol,1972,17.5
pol,1973,18
pol,1974,18.5
pol,1975,19
pol,1976,19.6
pol,1977,19.2
pol,1978,19.1
pol,1979,19.6
pol,1980,19.6
pol,1981,19
pol,1982,19.5
pol,1983,19.8
pol,1984,19
pol,1985,18.3
