geo,time,ag_lnd_trac_zs
mng,2002,36.98049
mng,2003,35.61035
mng,2004,34.89659
mng,2005,34.08897
mng,2006,33.18302
mng,2007,30.34894
mng,2008,27.00084
mnp,1995,400
mnp,1996,400
mnp,1997,400
mnp,1998,420
mnp,1999,470
mnp,2000,510
mnp,2002,650
mnp,2003,720
mnp,2004,790
mnp,2005,850
mnp,2006,920
mnp,2007,990
moz,1961,8.79705
moz,1962,9.38776
moz,1963,9.97963
moz,1964,10.56911
moz,1965,11.1336
moz,1966,11.91593
moz,1967,13.2
moz,1968,13.84615
moz,1969,14.44444
moz,1970,15.05566
mrt,1961,0.37453
mrt,1962,0.5618
mrt,1963,0.67416
mrt,1964,0.75188
mrt,1965,0.9434
mrt,1966,1.12782
mrt,1967,1.49813
mrt,1968,2.23881
mrt,1969,2.8777
mrt,1970,3.59712
mrt,1971,5.02092
mrt,1972,5.85774
mrt,1973,7.07965
mrt,1974,9.18367
mrt,1975,10.41667
mrt,1976,11.28205
mrt,1977,12.2449
mrt,1978,13.54167
mrt,1979,13.84615
mrt,1980,12.85714
mrt,1981,13.56522
mrt,1982,12.48
mrt,1983,11.55556
mrt,1984,11.14286
mrt,1985,10.66667
mrt,1986,10.3125
mrt,1987,9.70588
mrt,1988,9.16667
mrt,1989,8.81579
mrt,1990,8.375
mrt,1991,8.21951
mrt,1992,7.97619
mrt,1993,7.77262
mrt,1994,7.02128
mrt,1995,6.62651
mrt,1996,6.7623
mrt,1997,7.78689
mrt,1998,7.78689
mrt,1999,7.78689
mrt,2000,7.78689
mrt,2001,8.44444
mrt,2002,9.5
mrt,2003,9.5
mrt,2004,9.5
mrt,2005,9.5
mrt,2006,9.75
mus,1961,31.88889
mus,1962,30.76923
mus,1963,30.76923
mus,1964,31.0989
mus,1965,30.76087
mus,1966,31.79775
mus,1967,30.10638
mus,1968,28.3
mwi,1961,1.52308
mwi,1962,1.42857
mwi,1963,1.44828
mwi,1964,1.43333
mwi,1965,2.05882
mwi,1966,2.57143
mwi,1967,3.23529
mwi,1968,3.84444
mys,1961,21.19935
mys,1962,23.13773
mys,1963,24.97284
mys,1964,27.12633
mys,1965,31.03422
mys,1966,33.45644
mys,1967,36.38992
mys,1968,37.90593
mys,1969,45.45768
mys,1970,44.94169
mys,1971,52.66693
mys,1972,51.3093
mys,1973,49.78886
mys,1974,47.39813
mys,1975,48.67601
mys,1976,64.2102
mys,1977,66.82338
mys,1978,81.58873
mys,1979,72.89462
mys,1980,72.33678
mys,1981,77.47221
mys,1982,80.15762
mys,1983,89.94992
mys,1984,107.35764
mys,1985,126.61567
mys,1986,162.02928
mys,1987,188.59552
mys,1988,219.34635
mys,1989,253.38768
mys,1990,279.38964
mys,1991,309.66364
mys,1992,336.75121
mys,1993,368.41818
mys,1994,419.50641
mys,1995,480.52164
ncl,1961,457.14286
ncl,1962,485.71429
ncl,1963,514.28571
ncl,1964,542.85714
ncl,1965,571.42857
ncl,1966,600
ncl,1967,628.57143
ncl,1968,657.14286
ncl,1969,685.71429
ncl,1970,714.28571
ncl,1971,742.85714
ncl,1972,771.42857
ncl,1973,800
ncl,1974,828.57143
ncl,1975,861.42857
ncl,1976,1000
ncl,1977,1125.71429
ncl,1978,1180
ncl,1979,1322.85714
ncl,1980,1414.28571
ncl,1981,1500
ncl,1982,1585.71429
ncl,1983,1678.57143
ncl,1984,1239
ncl,1985,1260
ncl,1986,1411.11111
ncl,1987,1422.22222
ncl,1988,1444.44444
ncl,1989,1466.66667
ncl,1990,1477.77778
ncl,1991,1816.66667
ncl,1992,1844.44444
ncl,1993,2106.25
ncl,1994,2442.85714
ncl,1995,2478.57143
ncl,1996,2515.71429
ncl,1997,2552.85714
ncl,1998,2590
ncl,1999,2627.14286
ncl,2000,2664.28571
ncl,2002,2854.41176
ner,1961,0.00435
ner,1962,0.00522
ner,1963,0.00609
ner,1964,0.00783
ner,1965,0.00957
ner,1966,0.00957
ner,1967,0.01044
ner,1968,0.0115
ner,1969,0.0115
ner,1970,0.04198
ner,1971,0.05345
ner,1972,0.0546
ner,1973,0.05735
ner,1974,0.06649
ner,1975,0.06956
ner,1976,0.07571
ner,1977,0.07673
ner,1978,0.07673
ner,1979,0.07536
ner,1980,0.09401
ner,1981,0.10745
ner,1982,0.12282
ner,1983,0.12797
ner,1984,0.14327
ner,1985,0.15353
ner,1986,0.16172
ner,1987,0.16628
ner,1988,0.17072
ner,1989,0.18136
ner,1990,0.15404
ner,1991,0.13645
ner,1992,0.1232
ner,1993,0.11936
ner,1994,0.11552
ner,1995,0.10368
ner,1996,0.10011
ner,1997,0.09653
ner,1998,0.09296
nga,1961,0.21118
nga,1962,0.22541
nga,1963,0.22627
nga,1964,0.23661
nga,1965,0.33818
nga,1966,0.4796
nga,1967,0.5477
nga,1968,0.61703
nga,1969,0.67696
nga,1970,0.90965
nga,1971,1.13758
nga,1972,1.53846
nga,1973,1.46067
nga,1974,1.88889
nga,1975,2.17308
nga,1976,2.38462
nga,1977,3.27495
nga,1978,3.87165
nga,1979,4.43102
nga,1980,4.28506
nga,1981,5.43544
nga,1982,5.44975
nga,1983,5.74122
nga,1984,5.04762
nga,1985,4.84783
nga,1986,4.19957
nga,1987,4.39352
nga,1988,4.55322
nga,1989,4.75292
nga,1990,4.93363
nga,1991,4.81667
nga,1992,4.98339
nga,1993,5.16611
nga,1994,5.19355
nga,1995,5.06079
nga,1996,5.19637
nga,1997,5.34639
nga,1998,5.38235
nga,1999,5.38571
nga,2000,5.54286
nga,2001,6.06242
nga,2002,6.17647
nga,2003,6.28571
nga,2004,6.57143
nga,2005,6.38889
nga,2006,6.52147
nga,2007,6.7027
nic,1961,1.26214
nic,1962,1.45631
nic,1963,1.74757
nic,1964,1.94175
nic,1965,2.42718
nic,1966,2.88462
nic,1967,3.36538
nic,1968,3.84615
nic,1969,4.32692
nic,1970,4.80769
nic,1971,5.28846
nic,1972,5.76923
nic,1973,6.19048
nic,1974,7.24528
nic,1975,9.98113
nic,1976,12.41509
nic,1977,15.43396
nic,1978,17.84038
nic,1979,19.64453
nic,1980,20.56075
nic,1981,19.56522
nic,1982,20
nic,1983,20.43478
nic,1984,20
nic,1985,19.91803
nic,1986,20.08197
nic,1987,19.84
nic,1988,19.53125
nic,1989,19.61538
nic,1990,20
nic,1991,20.38462
nic,1992,20.45455
nic,1993,20
nic,1994,20
nic,1995,16.36364
nic,1996,16.36364
nic,1997,15.42857
nld,1961,625
nld,1962,724.63768
nld,1963,821.91781
nld,1964,917.82284
nld,1965,1012.93103
nld,1966,1137.12375
nld,1967,1264.60481
nld,1968,1373.84259
nld,1969,1502.95858
nld,1970,1641.90534
nld,1971,1818.18182
nld,1972,1888.88889
nld,1973,1959.26413
nld,1974,2017.06037
nld,1975,2062.30567
nld,1976,2080.62419
nld,1977,2116.12903
nld,1978,2153.84615
nld,1979,2203.27389
nld,1980,2253.16456
nld,1981,2258.88325
nld,1982,2278.48101
nld,1983,2284.64419
nld,1984,2242.1787
nld,1985,2220.01211
nld,1986,2169.43128
nld,1987,2123.69338
nld,1988,2101.26582
nld,1989,2082.76256
nld,1990,2073.12856
nld,1991,2065.83428
nld,1992,2029.31229
nld,1993,2006.76437
nld,1994,1988.70056
nld,1995,1956.87075
nld,1996,1865.92179
nld,1997,1786.90344
nld,1998,1710.81678
nld,1999,1635.99562
nld,2000,1631.86813
nld,2001,1629.83425
nld,2002,1599.34498
nld,2003,1605.96026
nld,2004,1281.59645
nld,2005,1301.53015
nor,1961,640.18692
nor,1962,693.20843
nor,1963,737.0892
nor,1964,808.81176
nor,1965,849.0566
nor,1966,887.70686
nor,1967,939.50178
nor,1968,973.84067
nor,1969,1080.81212
nor,1970,1108.53448
nor,1971,1168.75622
nor,1972,1206.02774
nor,1973,1269.94924
nor,1974,1291.58028
nor,1975,1325.97468
nor,1976,1387.12484
nor,1977,1438.78446
nor,1978,1506.8408
nor,1979,1572.48792
nor,1980,1603.68098
nor,1981,1647.27273
nor,1982,1661.16945
nor,1983,1707.31678
nor,1984,1711.83099
nor,1985,1756.44028
nor,1986,1782.76301
nor,1987,1741.09827
nor,1988,1759.68966
nor,1989,1761.91344
nor,1990,1779.06977
nor,1991,1708.00451
nor,1992,1708.42825
nor,1993,1683.61582
nor,1994,1652.94643
nor,1995,1479.22999
nor,1996,1437.18593
nor,1997,1560.75808
nor,1998,1525.61247
nor,1999,1523.15193
nor,2000,1525.18771
nor,2001,1518.56981
nor,2002,1520.59226
nor,2003,1529.60964
nor,2004,1529.93096
nor,2005,1539.12993
npl,1961,0.99668
npl,1962,1.05205
npl,1963,1.10132
npl,1964,1.19048
npl,1965,1.24585
npl,1966,1.77187
npl,1967,2.30896
npl,1968,2.80374
npl,1969,3.35349
npl,1970,4.06554
npl,1971,4.09626
npl,1972,4.37956
npl,1973,4.94226
npl,1974,5.68807
npl,1975,8.76993
npl,1976,7.14932
npl,1977,7.82022
npl,1978,8.52679
npl,1979,9.22395
npl,1980,11.07489
npl,1981,10.57692
npl,1982,11.30651
npl,1983,11.72011
npl,1984,12.04977
npl,1985,12.08739
npl,1986,13.87684
npl,1987,15.58711
npl,1988,17.36988
npl,1989,19.42334
npl,1990,21.54801
npl,1991,23.84682
npl,1992,33.51523
npl,1993,43.33648
npl,1994,53.12995
npl,1995,62.89577
npl,1996,72.63405
npl,1997,82.55824
npl,1998,92.45452
npl,1999,102.11028
npl,2000,111.72472
npl,2001,123.01911
npl,2002,124.07281
npl,2003,125.14471
npl,2004,125.96087
npl,2005,127.06579
npl,2006,128.19027
npl,2007,129.33482
npl,2008,130.5
nzl,1961,280.52
nzl,1962,284.28763
nzl,1963,289.53769
nzl,1964,300.07047
nzl,1965,305.31879
nzl,1966,308.13109
nzl,1967,314.91765
nzl,1968,321.27946
nzl,1969,321.54882
nzl,1970,326.02361
nzl,1971,325.33784
nzl,1972,325.31345
nzl,1973,328.2967
nzl,1974,329.83385
nzl,1975,331.6779
nzl,1976,333.2126
nzl,1977,329.50292
nzl,1978,327.53516
nzl,1979,326.94476
nzl,1980,353.01606
nzl,1981,375
nzl,1982,394.32273
nzl,1983,332.40232
nzl,1984,329.43013
nzl,1985,328.70738
nzl,1986,315.05222
omn,1961,1
omn,1962,1
omn,1963,2
omn,1964,3
omn,1965,4
omn,1966,5
omn,1967,7.5
omn,1968,9.09091
omn,1969,11.36364
omn,1970,13.63636
omn,1971,15.90909
omn,1972,17.3913
omn,1973,21.73913
omn,1974,26.08696
omn,1975,30
omn,1976,32.6087
omn,1977,36.52174
omn,1978,38.26087
omn,1979,40
omn,1980,41.30435
omn,1981,47.3913
omn,1982,46.52174
omn,1983,37.77778
omn,1984,38.14815
omn,1985,43.10345
omn,1986,39.0625
omn,1987,39.39394
omn,1988,41.51515
omn,1989,40
omn,1990,41.14286
omn,1991,42
omn,1992,42.85714
omn,1993,51.72414
omn,1994,53.10345
omn,1995,56.78571
omn,1996,58.21429
omn,1997,57.58621
omn,1998,55.16129
omn,1999,56.77419
omn,2000,58.06452
omn,2001,59.35484
omn,2002,60.64516
omn,2003,62.25806
omn,2004,69.31034
pak,1961,1.79856
pak,1962,1.95503
pak,1963,2.1152
pak,1964,2.24359
pak,1965,2.30299
pak,1966,3.01705
pak,1967,3.86877
pak,1968,4.84224
pak,1969,6.19155
pak,1970,6.84039
pak,1971,7.91557
pak,1972,10.05702
pak,1973,9.66517
pak,1974,10.80904
pak,1975,11.59545
pak,1976,15.95535
pak,1977,20.0718
pak,1978,23.91653
pak,1979,28.14815
pak,1980,30.32482
pak,1981,35.94352
pak,1982,36.81473
pak,1983,44.99098
pak,1984,48.98785
pak,1985,49.39546
pak,1986,59.19044
pak,1987,64
pak,1988,74.19786
pak,1989,80.23676
pak,1990,89.32034
pak,1991,91.21201
pak,1992,94.68583
pak,1993,88.68012
pak,1994,83.59041
pak,1995,100.12869
pak,1996,104.88282
pak,1997,106.6366
pak,1998,109.89717
pak,1999,113.33976
pak,2000,105.21746
pak,2001,108.26965
pak,2002,112.48334
pak,2003,116.53158
pak,2004,132.51831
pak,2005,139.44382
pak,2006,145.03331
pan,1961,7.92237
pan,1962,12.55708
pan,1963,18.26484
pan,1964,22.83105
pan,1965,28.53881
pan,1966,33.10502
pan,1967,39.17051
pan,1968,43.7788
pan,1969,49.76852
pan,1970,55.55556
pan,1971,62.33796
pan,1972,69.44444
pan,1973,76.62037
pan,1974,83.37182
pan,1975,90.53118
pan,1976,97.69053
pan,1977,104.37788
pan,1978,111.52074
pan,1979,118.66359
pan,1980,125.47126
pan,1981,123.18182
pan,1982,119.55556
pan,1983,117.58242
pan,1984,115.43478
pan,1985,113.33333
pan,1986,111.48936
pan,1987,109.47368
pan,1988,107.5
pan,1989,104.4898
pan,1990,102.00401
pan,1991,101.14228
pan,1992,106.8
pan,1993,112.8
pan,1994,118.9
pan,1995,124.4
pan,1996,130
pan,1997,133.92157
pan,1998,137.21154
pan,1999,141.50943
pan,2000,147.18978
per,1961,38.6971
per,1962,38.28409
per,1963,35
per,1964,33.07152
per,1965,33.85106
per,1966,37.23624
per,1967,39.15911
per,1968,40.81633
per,1969,42.38521
per,1970,42.90852
per,1971,43.39328
per,1972,39.29825
per,1973,39.13793
per,1974,39.65517
per,1975,39.86254
per,1976,38.83333
per,1977,37.54431
per,1978,37.36089
per,1979,37.21224
per,1980,36.95652
per,1981,36.6718
per,1982,36.22527
per,1983,35.70357
per,1984,35.56609
per,1985,35.54502
per,1986,36.92762
per,1987,36.76471
per,1988,36.76471
per,1989,37.35294
per,1990,36.28571
per,1991,35.91549
per,1992,35.55556
per,1993,36.11111
per,1994,36.09106
per,1995,35.27005
phl,1961,8.36564
phl,1962,8.55123
phl,1963,10.75309
phl,1964,10.80579
phl,1965,10.861
phl,1966,10.92708
phl,1967,11.03361
phl,1968,12.89641
phl,1969,14.89362
phl,1970,14.58244
phl,1971,15.52972
phl,1972,16.19362
phl,1973,17.61474
phl,1974,19.55208
phl,1975,21.46392
phl,1976,20.884
phl,1977,20.81569
phl,1978,21.00971
phl,1979,21.08077
phl,1980,20.14728
phl,1981,19.55556
phl,1982,18.76336
phl,1983,17.82129
phl,1984,16.42045
phl,1985,24.6729
phl,1986,32.77778
phl,1987,40.95941
phl,1988,49.08088
phl,1989,57.14286
phl,1990,65.23723
phl,1991,73.3552
phl,1992,77.82889
phl,1993,82.45125
phl,1994,86.97282
phl,1995,91.76916
phl,1996,96.46609
phl,1997,101.44648
phl,1998,106.52386
phl,1999,111.70108
phl,2000,116.80572
phl,2001,122.19101
phl,2002,127.56231
png,1961,120.26667
png,1962,123.46667
png,1963,153.06667
png,1964,169.46667
png,1965,142.13333
png,1966,146
png,1967,144.70588
png,1968,150.23529
png,1969,150.65934
png,1970,132.54902
png,1971,124.25926
png,1972,122.7193
png,1973,104.08333
png,1974,101.19048
png,1975,95.5303
png,1976,77.31884
png,1977,79.65278
png,1978,79.625
png,1979,79.15152
png,1980,82.57485
png,1981,83.0814
png,1982,73.71429
png,1983,68.37989
png,1984,66.66667
png,1985,64.48087
png,1986,62.7027
png,1987,61.82796
png,1988,61.17021
png,1989,60.52632
png,1990,59.375
png,1991,59.375
png,1992,59.375
png,1993,59.06736
png,1994,59.06736
png,1995,58.76289
png,1996,58.97436
png,1997,58.88325
pol,1961,44.89275
pol,1962,52.65083
pol,1963,61.03159
pol,1964,68.01414
pol,1965,84.86105
pol,1966,88.55209
pol,1967,98.86077
pol,1968,111.93122
pol,1969,127.59733
pol,1970,148.81429
pol,1971,165.81242
pol,1972,187.79372
pol,1973,215.67838
pol,1974,247.06245
pol,1975,271.44239
pol,1976,294.00732
pol,1977,320.65473
pol,1978,349.75865
pol,1979,391.17458
pol,1980,423.60509
pol,1981,461.46017
pol,1982,490.33347
pol,1983,523.20229
pol,1984,554.86137
pol,1985,637.20074
pol,1986,683.1697
pol,1987,720.65539
pol,1988,761.38274
pol,1989,799.66977
pol,1990,823.603
pol,1991,820.86351
pol,1992,817.56295
pol,1993,807.82943
pol,1994,916.56643
pol,1995,928.49261
pol,1996,930.38275
pol,1997,935.67043
pol,1998,932.28285
pol,1999,927.73593
pol,2000,933.82405
pol,2001,963.28033
pol,2002,1048.86933
pol,2003,1089.48916
pol,2004,1082.79144
pol,2005,1183.74351
pol,2006,1208.9966
pol,2007,1313.87127
pol,2008,1300.62277
pol,2009,1307.21863
pri,1961,118.30357
pri,1962,130.51643
pri,1963,140.56604
pri,1964,168.84817
pri,1965,159.53488
pri,1966,201.60428
pri,1967,232.35294
pri,1968,233.84146
pri,1969,240.96386
pri,1970,270.85526
pri,1971,329.76923
pri,1972,378.26087
pri,1973,452.63158
pri,1974,447.36842
pri,1975,446.80851
pri,1976,441.48936
pri,1977,427.08333
pri,1978,406.12245
pri,1979,395.7732
pri,1980,495.40541
pri,1981,522.94118
pri,1982,511.49254
pri,1983,486.25
pri,1984,469.69697
pri,1985,488.88889
pri,1986,476.5625
pri,1987,476.19048
pri,1988,393.11688
pri,1989,428.57143
pri,1990,438.46154
pri,1991,505.45455
pri,1992,490.76923
pri,1993,816.25
pri,1994,809.69697
pri,1995,827.87879
pri,1996,846.06061
pri,1997,770.81081
pri,1998,576.8932
pri,1999,545.9707
pri,2000,501.17253
pri,2001,462.55778
pri,2002,444.55882
pri,2003,501.47059
pri,2004,562.27437
pri,2005,624.70356
pri,2006,732.19178
pri,2007,882.11382
prk,1961,41.86047
prk,1962,46.51163
prk,1963,55.81395
prk,1964,58.13953
prk,1965,60.46512
prk,1966,65.11628
prk,1967,74.4186
prk,1968,79.06977
prk,1969,83.72093
prk,1970,93.02326
prk,1971,97.67442
prk,1972,102.32558
prk,1973,104.54545
prk,1974,109.09091
prk,1975,113.63636
prk,1976,118.18182
prk,1977,122.72727
prk,1978,149.09091
prk,1979,175.45455
prk,1980,193.87309
prk,1981,219.25602
prk,1982,244.63895
prk,1983,270.02188
prk,1984,295.40481
prt,1961,42.87196
prt,1962,47.1674
prt,1963,51.58463
prt,1964,56.45691
prt,1965,62.36451
prt,1966,71.74507
prt,1967,76.82642
prt,1968,87.35781
prt,1969,108.68687
prt,1970,130.31161
prt,1971,152.00649
prt,1972,173.77182
prt,1973,195.68755
prt,1974,217.28496
prt,1975,239.37908
prt,1976,261.56365
prt,1977,283.83921
prt,1978,305.79531
prt,1979,328.25371
prt,1980,350.80479
prt,1981,373.44913
prt,1982,396.18732
prt,1983,418.60465
prt,1984,441.53142
prt,1985,464.55379
prt,1986,487.67238
prt,1987,510.88777
prt,1988,533.78095
prt,1989,557.39277
prt,1990,563.13993
prt,1991,569.39368
prt,1992,575.82418
prt,1993,654.41518
prt,1994,672.72727
prt,1995,697.10636
prt,1996,760
prt,1997,820.36663
prt,1998,889.63025
prt,1999,982.47813
prt,2000,970.19317
prt,2001,1050.80562
prt,2002,1053.99872
prt,2003,1118.10193
prt,2004,1181.26699
prt,2005,1351.20188
pry,1961,55.71429
pry,1962,56.25879
pry,1963,56.24143
pry,1964,55.19054
pry,1965,54.84694
pry,1966,54.38813
pry,1967,55.62423
pry,1968,57.14286
pry,1969,58.38509
pry,1970,59.62733
pry,1971,60.86957
pry,1972,62.1118
pry,1973,63.43284
pry,1974,56.52174
pry,1975,50.96154
pry,1976,47.41379
pry,1977,45.66929
pry,1978,44.60432
pry,1979,44.66667
pry,1980,45.06173
pry,1981,46.15164
pry,1982,49.4382
pry,1983,52.74725
pry,1984,55.91398
pry,1985,58.94737
pry,1986,61.53846
pry,1987,63.8191
pry,1988,66.50246
pry,1989,69.08213
pry,1990,71.56398
pry,1991,73.85116
pry,1992,71.56522
pry,1993,74.13043
pry,1994,71.97959
pry,1995,70.07692
pry,1996,72.30769
pry,1997,74.55769
pry,1998,70.07018
pry,1999,69.66102
pry,2000,69.98344
pry,2001,69.95169
pry,2002,69.4704
pry,2003,69.77134
pry,2004,69.64392
pry,2005,69.52312
pry,2006,69.40845
pry,2007,69.29945
pry,2008,68.73303
pse,1961,3.8
pse,1962,5
pse,1963,6.2
pse,1964,7.4
pse,1965,8.6
pse,1966,10.69307
pse,1967,12.87129
pse,1968,15.0495
pse,1969,24.15842
pse,1970,48.13725
pse,1971,53.33333
pse,1972,81.47059
pse,1973,96.56863
pse,1974,125.82524
pse,1975,140.19417
pse,1976,157.47573
pse,1977,171.74757
pse,1978,185.57692
pse,1979,233.65385
pse,1980,267.40385
pse,1981,296.57407
pse,1982,291.2963
pse,1983,329.07407
pse,1984,363.51852
pse,1985,390.65421
pse,1986,406.48148
pse,1987,426.78899
pse,1988,429.63636
pse,1989,430.99099
pse,1990,442.20183
pse,1991,457.54717
pse,1992,469.71154
pse,1993,473.07692
pse,1994,476.44231
pse,1995,451.53153
pse,1996,499.81308
pse,1997,564.47619
pse,1998,716.07143
pse,1999,720.30303
pse,2000,737.2549
pyf,1961,250
pyf,1962,275
pyf,1963,300
pyf,1964,350
pyf,1965,400
pyf,1966,450
pyf,1967,500
pyf,1968,550
pyf,1969,600
pyf,1970,650
pyf,1971,700
pyf,1972,700
pyf,1973,700
pyf,1974,700
pyf,1975,700
pyf,1976,700
pyf,1977,700
pyf,1978,700
pyf,1979,700
pyf,1980,700
pyf,1981,700
pyf,1982,700
pyf,1983,700
pyf,1984,700
pyf,1985,700
pyf,1986,700
pyf,1987,700
pyf,1988,775
pyf,1989,900
pyf,1990,975
pyf,1991,1050
pyf,1992,1125
pyf,1993,1200
pyf,1994,850
pyf,1995,910
qat,1961,60
qat,1962,70
qat,1963,90
qat,1964,110
qat,1965,130
qat,1966,150
qat,1967,180
qat,1968,200
qat,1969,230
qat,1970,250
qat,1971,280
qat,1972,300
qat,1973,330
qat,1974,175
qat,1975,190
qat,1976,200
qat,1977,225
qat,1978,500
qat,1979,275
qat,1980,150
qat,1981,136
qat,1982,113.33333
qat,1983,107.14286
qat,1984,102.5
qat,1985,102.5
qat,1986,66.25
qat,1987,58.88889
qat,1988,60
qat,1989,80
qat,1990,84
qat,1991,87.77778
qat,1992,55.83333
qat,1993,53.07692
qat,1994,53.07692
qat,1995,53.07692
qat,1996,46.15385
qat,1997,54.61538
qat,1998,57.69231
qat,1999,61.53846
qat,2000,63.07692
qat,2001,61.65414
qat,2002,71.30435
qat,2003,70.68966
qat,2004,51.72414
qat,2005,62.93103
rou,1961,52.72709
rou,1962,57.95203
rou,1963,66.32599
rou,1964,76.71314
rou,1965,82.8979
rou,1966,92.69164
rou,1967,94.73007
rou,1968,98.36481
rou,1969,104.29434
rou,1970,110.23323
rou,1971,117.37664
rou,1972,119.02193
rou,1973,120.63885
rou,1974,120.39163
rou,1975,122.71122
rou,1976,131.17213
rou,1977,141.65116
rou,1978,141.63011
rou,1979,142.3551
rou,1980,149.0665
rou,1981,158.38461
rou,1982,171.22594
rou,1983,169.31644
rou,1984,175.14343
rou,1985,184.68503
rou,1986,185.11544
rou,1987,182.39087
rou,1988,163.35213
rou,1989,160.39332
rou,1990,140.61587
rou,1991,140.89037
rou,1992,156.8772
rou,1993,169.28166
rou,1994,172.63412
rou,1995,174.97055
rou,1996,177.01724
rou,1997,174.42328
rou,1998,176.68204
rou,1999,175.61402
rou,2000,170.61401
rou,2001,175.24384
rou,2002,180.50341
rou,2003,180.41698
rou,2004,192.72126
rou,2005,192.59098
rou,2006,195.28247
rou,2007,200.57983
rou,2008,200.42426
rou,2009,201.20719
rus,1992,97.77589
rus,1993,95.98265
rus,1994,89.35385
rus,1995,82.51804
rus,1996,76.66222
rus,1997,69.54717
rus,1998,67.92154
rus,1999,62.95523
rus,2000,60.06078
rus,2001,56.35395
rus,2002,52.35192
rus,2003,47.81566
rus,2004,43.55222
rus,2005,39.44236
rus,2006,36.15905
rus,2007,33.36741
rus,2008,29.95142
rus,2009,27.12558
rwa,1961,0.41237
rwa,1962,0.5102
rwa,1963,0.56566
rwa,1964,0.66
rwa,1965,0.73267
rwa,1966,0.78431
rwa,1967,0.83495
rwa,1968,0.92131
rwa,1969,1.21212
rwa,1970,1.22605
rwa,1971,1.16071
rwa,1972,1.15942
rwa,1973,1.31148
rwa,1974,1.25749
rwa,1975,1.16618
rwa,1976,1.14286
rwa,1977,1.11888
rwa,1978,1.12329
rwa,1979,1.10067
rwa,1980,1.10526
rwa,1981,1.08387
rwa,1982,1.06329
rwa,1983,1.04348
rwa,1984,1.02439
rwa,1985,1.02781
rwa,1986,1.01918
rwa,1987,1.02138
rwa,1988,1.03651
rwa,1989,1.05882
rwa,1990,1.02273
rwa,1991,0.98864
rwa,1992,0.95455
rwa,1993,0.95294
rwa,1994,1.11429
rwa,1995,1.07143
rwa,1996,0.96
rwa,1997,0.8625
rwa,1998,0.80488
rwa,1999,0.72748
rwa,2000,0.66667
rwa,2001,0.57
rwa,2002,0.50179
sau,1961,1.14035
sau,1962,1.2931
sau,1963,1.66949
sau,1964,2.975
sau,1965,3.27869
sau,1966,3.62903
sau,1967,3.96825
sau,1968,4.26357
sau,1969,4.39394
sau,1970,4.55882
sau,1971,4.64286
sau,1972,4.75862
sau,1973,4.9
sau,1974,5.76923
sau,1975,6.17284
sau,1976,6.54762
sau,1977,7.47126
sau,1978,8.37989
sau,1979,9.23913
sau,1980,10.05291
sau,1981,10.82474
sau,1982,12.0603
sau,1983,12.27273
sau,1984,12.76596
sau,1985,13.33333
sau,1986,14.44444
sau,1987,15.17241
sau,1988,16.39344
sau,1989,17.5
sau,1990,19.17404
sau,1991,19.83794
sau,1992,21.91781
sau,1993,23.42048
sau,1994,25.36133
sau,1995,25.90698
sau,1996,26.05595
sau,1997,26.38087
sau,1998,26.92329
sen,1961,0.6478
sen,1962,0.57961
sen,1963,0.59347
sen,1964,0.69238
sen,1965,0.79821
sen,1966,0.79821
sen,1967,0.77351
sen,1968,0.79388
sen,1969,0.87857
sen,1970,0.95299
sen,1971,0.96005
sen,1972,1.02199
sen,1973,1.0369
sen,1974,1.08141
sen,1975,1.11178
sen,1976,1.14251
sen,1977,1.28041
sen,1978,1.34486
sen,1979,1.40935
sen,1980,1.47389
sen,1981,1.47436
sen,1982,1.4753
sen,1983,1.47625
sen,1984,1.4772
sen,1985,1.4791
sen,1986,1.51271
sen,1987,1.51418
sen,1988,1.54939
sen,1989,1.55139
sen,1990,1.58473
sen,1991,1.6818
sen,1992,1.80683
sen,1993,1.78456
sen,1994,1.73065
sen,1995,1.78746
sen,1996,1.74075
sen,1997,1.9401
sen,1998,2.16015
sen,1999,1.76108
sen,2000,1.83323
sen,2001,1.99419
sen,2002,2.05574
sen,2003,2.16917
sen,2004,2.15936
slb,1961,4
slb,1962,4
slb,1963,4
slb,1964,4
slb,1965,4
slb,1966,4
slb,1967,4
slb,1968,4
slb,1969,4
slb,1970,4
slb,1971,4
slb,1972,4
slb,1973,4
slb,1974,4
slb,1975,5
slb,1976,5
slb,1977,4.54545
slb,1978,4.16667
slb,1979,4.16667
slb,1980,5
slb,1981,5
slb,1982,4.61538
slb,1983,4.61538
slb,1984,4.61538
slb,1985,5.38462
slb,1986,5.38462
slb,1987,7
slb,1988,7
slb,1989,7.27273
slb,1990,7.27273
sle,1961,2.8169
sle,1962,2.91667
sle,1963,3.0137
sle,1964,3.10811
sle,1965,3.2
sle,1966,3.28947
sle,1967,3.37662
sle,1968,3.46154
sle,1969,3.5443
sle,1970,3.625
sle,1971,3.7037
sle,1972,3.78049
sle,1973,3.85542
sle,1974,3.92857
sle,1975,4
sle,1976,3.95349
sle,1977,3.31034
sle,1978,2.5
sle,1979,2.47191
sle,1980,7.04444
sle,1981,7.58242
sle,1982,8.26087
sle,1983,8.8172
sle,1984,9.3617
sle,1985,9.89474
sle,1986,10
sle,1987,10.30928
sle,1988,10.28807
sle,1989,9.87654
sle,1990,4.11523
sle,1991,3.08642
sle,1992,2.77778
sle,1993,2.46914
sle,1994,2.26804
