geo,time,bx_gsr_cmcp_zs
ltu,2014,20.05907
ltu,2015,22.97634
ltu,2016,25.74224
ltu,2017,26.15096
ltu,2018,25.16564
ltu,2019,28.08937
ltu,2020,30.67265
lux,1999,17.47324
lux,2000,15.41778
lux,2001,16.85627
lux,2002,13.59936
lux,2003,16.54179
lux,2004,17.71663
lux,2005,15.96742
lux,2006,14.57955
lux,2007,13.40989
lux,2008,15.53639
lux,2009,18.28165
lux,2010,18.30493
lux,2011,19.29545
lux,2012,21.09845
lux,2013,22.49825
lux,2014,23.22426
lux,2015,25.5498
lux,2016,28.06382
lux,2017,27.41678
lux,2018,29.62307
lux,2019,33.3555
lux,2020,36.17702
lux,2021,33.10806
lva,1992,2.80874
lva,1993,17.42015
lva,1994,5.00339
lva,1995,3.27692
lva,1996,19.22922
lva,1997,16.99858
lva,1998,21.73267
lva,1999,25.88906
lva,2008,24.93657
lva,2009,24.18614
lva,2010,27.23219
lva,2011,25.56212
lva,2012,26.62767
lva,2013,29.74207
lva,2014,27.17771
lva,2015,26.70682
lva,2016,31.39653
lva,2017,34.24223
lva,2018,37.50951
lva,2019,41.85919
lva,2020,56.02409
lva,2021,58.51623
mac,2002,6.02943
mac,2003,5.828
mac,2004,4.83066
mac,2005,3.97211
mac,2006,3.55606
mac,2007,3.50583
mac,2008,3.53924
mac,2009,2.76398
mac,2010,2.13642
mac,2011,1.92503
mac,2012,1.40306
mac,2013,1.1414
mac,2014,1.28555
mac,2015,1.37357
mac,2016,1.24251
mac,2017,1.91107
mac,2018,1.24219
mac,2019,1.20705
mac,2020,2.92106
mar,1975,19.40165
mar,1976,21.06361
mar,1977,20.07144
mar,1978,20.42794
mar,1979,22.13349
mar,1980,20.67287
mar,1981,25.58511
mar,1982,30.02151
mar,1983,28.1983
mar,1984,27.05759
mar,1985,24.50052
mar,1986,19.86556
mar,1987,19.10999
mar,1988,23.62368
mar,1989,28.26201
mar,1990,26.61461
mar,1991,27.84699
mar,1992,27.44667
mar,1993,31.39851
mar,1994,35.09908
mar,1995,39.23838
mar,1996,37.83721
mar,1997,39.83461
mar,1998,36.26985
mar,1999,35.08645
mar,2000,35.99554
mar,2001,32.44665
mar,2002,36.31047
mar,2003,38.16811
mar,2004,37.08619
mar,2005,35.42778
mar,2006,33.64979
mar,2007,35.50754
mar,2008,35.42052
mar,2009,39.67768
mar,2010,38.58184
mar,2011,35.62076
mar,2012,37.24968
mar,2013,34.83251
mar,2014,34.2984
mar,2015,37.55184
mar,2016,39.50766
mar,2017,37.69774
mar,2018,38.33006
mar,2019,37.89132
mar,2020,53.22768
mda,1994,42.791
mda,1995,19.79794
mda,1996,14.3908
mda,1997,19.58262
mda,1998,27.31978
mda,1999,34.15832
mda,2000,31.83492
mda,2001,33.40284
mda,2002,29.02876
mda,2003,33.93601
mda,2004,36.34688
mda,2005,36.98781
mda,2006,39.16651
mda,2007,37.59956
mda,2008,38.03093
mda,2009,42.84413
mda,2010,45.714
mda,2011,44.55888
mda,2012,42.77676
mda,2013,42.28736
mda,2014,44.12285
mda,2015,44.25154
mda,2016,42.50131
mda,2017,41.11001
mda,2018,44.43835
mda,2019,47.85706
mda,2020,55.63313
mdg,1974,42.606
mdg,1975,34.16102
mdg,1976,31.90184
mdg,1977,48.00937
mdg,1978,53.62135
mdg,1979,39.69466
mdg,1980,43.95473
mdg,1981,39.47368
mdg,1982,32.86957
mdg,1983,26.72148
mdg,1984,23.84515
mdg,1985,32.25142
mdg,1986,35.46672
mdg,1987,28.17039
mdg,1988,32.46098
mdg,1989,38.98905
mdg,1990,46.22893
mdg,1991,47.23018
mdg,1992,46.65253
mdg,1993,48.24747
mdg,1994,47.32486
mdg,1995,47.6693
mdg,1996,49.20868
mdg,1997,57.02111
mdg,1998,52.94111
mdg,1999,52.58757
mdg,2000,56.58491
mdg,2001,63.81399
mdg,2002,75.95054
mdg,2003,61.60374
mdg,2004,43.31753
mdg,2005,39.1164
mdg,2006,42.77452
mdg,2007,49.73303
mdg,2008,47.12171
mdg,2009,50.80559
mdg,2010,39.20423
mdg,2011,22.83575
mdg,2012,24.50034
mdg,2013,21.5008
mdg,2014,19.73597
mdg,2015,21.77368
mdg,2016,18.83255
mdg,2017,20.58129
mdg,2018,21.69438
mdg,2019,20.5802
mdg,2020,50.33601
mdv,1977,0
mdv,1978,0
mdv,1979,0
mdv,1980,0
mdv,1981,0.34072
mdv,1982,0.5059
mdv,1983,0.70299
mdv,1984,9.28339
mdv,1985,7.62195
mdv,1986,7.03397
mdv,1987,7.56185
mdv,1988,8.82833
mdv,1989,1.38878
mdv,1990,1.87933
mdv,1991,2.07274
mdv,1992,3.81171
mdv,1993,2.24085
mdv,1994,2.1264
mdv,1995,1.82553
mdv,1996,1.40295
mdv,1997,1.80788
mdv,1998,1.62344
mdv,1999,1.45198
mdv,2000,1.93921
mdv,2001,1.94775
mdv,2002,2.24666
mdv,2003,2.27179
mdv,2004,2.5621
mdv,2005,4.22788
mdv,2006,2.31558
mdv,2007,1.81789
mdv,2008,1.91209
mdv,2009,2.14721
mdv,2010,3.09734
mdv,2011,3.02504
mdv,2012,2.90895
mdv,2013,2.63828
mdv,2014,2.93836
mdv,2015,3.24816
mdv,2016,3.89321
mdv,2017,2.67752
mdv,2018,2.22926
mdv,2019,2.19643
mdv,2020,3.06371
mex,1979,17.10884
mex,1980,23.32215
mex,1981,25.92282
mex,1982,29.81155
mex,1983,26.82977
mex,1984,29.16945
mex,1985,33.24009
mex,1986,34.0017
mex,1987,36.29514
mex,1988,39.22337
mex,1989,41.97277
mex,1990,42.00584
mex,1991,42.95224
mex,1992,45.84106
mex,1993,48.5766
mex,1994,49.81422
mex,1995,45.70314
mex,1996,45.80442
mex,1997,53.00728
mex,1998,16.52516
mex,1999,18.17177
mex,2000,17.00756
mex,2001,13.3917
mex,2002,12.47285
mex,2003,8.19756
mex,2004,7.15112
mex,2005,6.53994
mex,2006,6.33427
mex,2007,5.18841
mex,2008,3.53009
mex,2009,3.12776
mex,2010,3.05981
mex,2011,3.22331
mex,2012,3.30814
mex,2013,2.35045
mex,2014,2.0114
mex,2015,1.88806
mex,2016,1.29978
mex,2017,1.20908
mex,2018,2.29731
mex,2019,2.00673
mex,2020,3.27403
mhl,2005,34.38303
mhl,2006,39.33579
mhl,2007,41.3634
mhl,2008,48.53046
mhl,2009,48.20449
mhl,2010,34.04105
mhl,2011,32.46633
mhl,2012,31.08021
mhl,2013,30.28824
mhl,2014,27.33662
mhl,2015,36.42585
mhl,2016,50.86912
mhl,2017,22.65983
mhl,2018,50.99087
mkd,1996,72.05634
mkd,1997,62.8043
mkd,1998,69.02306
mkd,1999,65.82461
mkd,2000,63.51468
mkd,2001,72.97778
mkd,2002,68.35462
mkd,2003,65.11655
mkd,2004,64.5935
mkd,2005,62.93846
mkd,2006,57.23708
mkd,2007,57.03895
mkd,2008,55.09984
mkd,2009,57.27839
mkd,2010,51.95699
mkd,2011,57.95374
mkd,2012,58.69215
mkd,2013,58.50092
mkd,2014,58.77573
mkd,2015,59.24509
mkd,2016,58.43419
mkd,2017,55.23508
mkd,2018,54.44048
mkd,2019,52.86131
mkd,2020,60.25788
mkd,2021,56.51063
mli,1975,56.98267
mli,1976,53.92732
mli,1977,48.89267
mli,1978,58.33333
mli,1979,45.87629
mli,1980,42.21311
mli,1981,42.62948
mli,1982,44.17808
mli,1983,43.75
mli,1984,42.69663
mli,1985,29.13753
mli,1986,31.77966
mli,1987,30.64516
mli,1988,24.12621
mli,1989,22.31777
mli,1990,24.881
mli,1991,25.499
mli,1992,25.13266
mli,1993,32.65691
mli,1994,36.62229
mli,1995,41.75246
mli,1996,28.24105
mli,1997,27.04914
mli,1998,28.43402
mli,1999,28.95247
mli,2000,23.51239
mli,2001,23.28174
mli,2002,23.77077
mli,2003,22.57679
mli,2004,26.89274
mli,2005,30.39602
mli,2006,29.42325
mli,2007,33.30199
mli,2008,32.03822
mli,2009,38.6369
mli,2010,42.78573
mli,2011,44.80761
mli,2012,53.36091
mli,2013,55.93875
mli,2014,51.23992
mli,2015,51.76683
mli,2016,49.03691
mli,2017,54.19323
mli,2018,56.45832
mli,2019,65.66055
mli,2020,75.45675
mlt,1971,57.35736
mlt,1972,68.11594
mlt,1973,60.44625
mlt,1974,52.74914
mlt,1975,46.49243
mlt,1976,44.07895
mlt,1977,37.62019
mlt,1978,30.35363
mlt,1979,13.59223
mlt,1980,10.22864
mlt,1981,6.15191
mlt,1982,8.48533
mlt,1983,12.84779
mlt,1984,9.43723
mlt,1985,10.66978
mlt,1986,8.79121
mlt,1987,7.16883
mlt,1988,4.81259
mlt,1989,6.72306
mlt,1990,8.92926
mlt,1991,9.19511
mlt,1992,9.51353
mlt,1993,9.03658
mlt,1994,10.66226
mlt,1995,10.86189
mlt,1996,14.2357
mlt,1997,14.55773
mlt,1998,15.75668
mlt,1999,15.17965
mlt,2000,16.22697
mlt,2001,18.60086
mlt,2002,20.67682
mlt,2003,25.27973
mlt,2004,23.6319
mlt,2005,32.23379
mlt,2006,39.2403
mlt,2007,42.01346
mlt,2008,44.94035
mlt,2009,49.38925
mlt,2010,51.30741
mlt,2011,39.80156
mlt,2012,49.97627
mlt,2013,50.88974
mlt,2014,54.1372
mlt,2015,60.27451
mlt,2016,58.69775
mlt,2017,57.89014
mlt,2018,56.50204
mlt,2019,58.62459
mlt,2020,67.40309
mmr,1976,65.77987
mmr,1977,71.23779
mmr,1978,53.63707
mmr,1979,44.0247
mmr,1980,43.54593
mmr,1981,49.31447
mmr,1982,53.80697
mmr,1983,72.30593
mmr,1984,63.66195
mmr,1985,70.89637
mmr,1986,71.4067
mmr,1987,68.20957
mmr,1988,62.5114
mmr,1989,75.02966
mmr,1990,68.34231
mmr,1991,72.24804
mmr,1992,16.42211
mmr,1993,52.19942
mmr,1994,49.98267
mmr,1995,52.42225
mmr,1996,48.60898
mmr,1997,63.6179
mmr,1998,67.60937
mmr,1999,62.55081
mmr,2000,74.29899
mmr,2001,58.90104
mmr,2002,56.15899
mmr,2003,54.59071
mmr,2004,33.24194
mmr,2005,33.96385
mmr,2006,44.29892
mmr,2007,41.26032
mmr,2008,46.74339
mmr,2009,44.35987
mmr,2010,40.38663
mmr,2011,28.65451
mmr,2012,40.16643
mmr,2013,56.61873
mmr,2014,34.79147
mmr,2015,33.76761
mmr,2016,33.68362
mmr,2017,44.37192
mmr,2018,56.99133
mmr,2019,56.98005
mne,2007,21.15144
mne,2008,19.83614
mne,2009,14.76151
mne,2010,15.04522
mne,2011,14.03852
mne,2012,14.57664
mne,2013,15.3697
mne,2014,16.1425
mne,2015,14.99606
mne,2016,14.23961
mne,2017,13.8254
mne,2018,15.31106
mne,2019,14.19278
mne,2020,38.17215
mne,2021,26.74015
mng,1981,64.87936
mng,1982,78.5567
mng,1983,77.75769
mng,1984,73.57414
mng,1985,75.32097
mng,1986,68.64608
mng,1987,67.64045
mng,1988,64.26299
mng,1989,29.12088
mng,1990,43.24324
mng,1991,100
mng,1992,37.06897
mng,1993,24.23077
mng,1994,33.03965
mng,1995,33.50785
mng,1996,31.23878
mng,1997,17.64706
mng,1998,13.35045
mng,1999,15.83458
mng,2000,15.04678
mng,2001,33.80487
mng,2002,8.50124
mng,2003,11.73953
mng,2004,12.26181
mng,2005,7.52818
mng,2006,7.5346
mng,2007,8.01044
mng,2008,19.80935
mng,2009,9.97218
mng,2010,11.59356
mng,2011,28.6717
mng,2012,38.37036
mng,2013,37.45774
mng,2014,30.36129
mng,2015,28.70112
mng,2016,26.64024
mng,2017,23.28871
mng,2018,26.33528
mng,2019,26.39514
mng,2020,35.56633
moz,2005,35.48375
moz,2006,35.22949
moz,2007,34.87425
moz,2008,36.44552
moz,2009,41.76038
moz,2010,19.65498
moz,2011,14.31425
moz,2012,34.38107
moz,2013,11.33977
moz,2014,11.80708
moz,2015,6.27338
moz,2016,10.71018
moz,2017,7.32998
moz,2018,5.57059
moz,2019,5.17245
moz,2020,4.74743
mrt,1975,42.67352
mrt,1976,35.38813
mrt,1977,34.92872
mrt,1978,45.84399
mrt,1979,54.07478
mrt,1980,61.78172
mrt,1981,44.87722
mrt,1982,42.68193
mrt,1983,43.54644
mrt,1984,45.91723
mrt,1985,49.42529
mrt,1986,36.26062
mrt,1987,33.46395
mrt,1988,46.55107
mrt,1989,44.2852
mrt,1990,47.59036
mrt,1991,40.59445
mrt,1992,48.40365
mrt,1993,48.8192
mrt,1994,51.74238
mrt,1995,53.62078
mrt,1996,37.15935
mrt,1997,37.12507
mrt,1998,38.70061
mrt,2012,58.80992
mrt,2013,60.49879
mrt,2014,73.33562
mrt,2015,74.5939
mrt,2016,75.22861
mrt,2017,51.70354
mrt,2018,65.97951
mrt,2019,59.13837
mrt,2020,63.0718
mus,1976,17.11491
mus,1977,25.28548
mus,1978,30.02755
mus,1979,30.45067
mus,1980,31.16279
mus,1981,40.40208
mus,1982,29.28105
mus,1983,25.76229
mus,1984,22.42729
mus,1985,24.03846
mus,1986,21.69736
mus,1987,20.27763
mus,1988,18.68999
mus,1989,20.21464
mus,1990,16.89377
mus,1991,19.36147
mus,1992,15.74496
mus,1993,18.82318
mus,1994,16.56107
mus,1995,19.04445
mus,1996,24.86662
mus,1997,22.978
mus,1998,24.1
mus,1999,23.47123
mus,2000,22.60852
mus,2001,23.09684
mus,2002,20.84332
mus,2003,17.61699
mus,2004,13.64772
mus,2005,20.98522
mus,2006,16.36619
mus,2007,19.23813
mus,2008,22.71295
mus,2009,30.38073
mus,2010,35.1909
mus,2011,35.18832
mus,2012,39.47586
mus,2013,35.03172
mus,2014,32.48305
mus,2015,30.74439
mus,2016,28.91409
mus,2017,26.05932
mus,2018,23.5465
mus,2019,23.41246
mus,2020,42.72372
mwi,1977,0
mwi,1978,17.12963
mwi,1979,16.90141
mwi,1980,19.76744
mwi,1981,22.50639
mwi,1982,25.85034
mwi,1983,32.24852
mwi,1984,19.89529
mwi,1985,23.31839
mwi,1986,12.83422
mwi,1987,10.04785
mwi,1988,28.0203
mwi,1989,12.70784
mwi,1990,11.2
mwi,1991,29.16667
mwi,1992,13.72931
mwi,1993,22.2138
mwi,1994,0
mwi,1995,0
mwi,1996,0
mwi,1997,0
mwi,1998,0
mwi,1999,0
mwi,2000,0
mwi,2001,0
mwi,2002,0
mwi,2003,16.23765
mwi,2004,13.8582
mwi,2005,11.79062
mwi,2006,12.30637
mwi,2007,17.64487
mwi,2008,16.42532
mwi,2009,18.64457
mwi,2010,19.19184
mwi,2011,26.68134
mwi,2012,33.98177
mwi,2013,40.54
mwi,2014,34.0105
mwi,2015,34.28072
mwi,2016,41.08415
mwi,2017,38.5797
mwi,2018,38.20247
mwi,2019,37.00777
mwi,2020,45.93826
mys,1974,30.91518
mys,1975,35.06626
mys,1976,28.85375
mys,1977,28.12242
mys,1978,27.51032
mys,1979,27.29902
mys,1980,29.82598
mys,1981,30.35302
mys,1982,33.24295
mys,1983,33.69793
mys,1984,30.64694
mys,1985,32.08411
mys,1986,24.82893
mys,1987,22.65107
mys,1988,21.13965
mys,1989,24.52733
mys,1990,25.25388
mys,1991,27.39817
mys,1992,27.3507
mys,1993,40.60228
mys,1994,43.72802
mys,1995,44.53967
mys,1996,51.77258
mys,1997,58.02369
mys,1998,59.61147
mys,1999,47.33847
mys,2000,42.1245
mys,2001,31.46593
mys,2002,31.76821
mys,2003,34.02176
mys,2004,31.97065
mys,2005,32.96293
mys,2006,29.12969
mys,2007,25.57444
mys,2008,26.77943
mys,2009,26.92309
mys,2010,32.06094
mys,2011,34.3361
mys,2012,36.99622
mys,2013,36.03064
mys,2014,32.99296
mys,2015,35.38968
mys,2016,35.23244
mys,2017,36.15409
mys,2018,36.33395
mys,2019,36.56133
mys,2020,66.93479
mys,2021,76.54225
nam,1990,30.41056
nam,1991,24.66199
nam,1992,20.35508
nam,1993,13.33333
nam,1994,11.14373
nam,1995,10.43288
nam,1996,10.37645
nam,1997,11.31537
nam,1998,10.50885
nam,1999,11.05111
nam,2000,13.74351
nam,2001,7.06624
nam,2002,6.40187
nam,2003,6.73395
nam,2004,9.46623
nam,2005,9.92407
nam,2006,7.82292
nam,2007,6.63075
nam,2008,6.92057
nam,2009,14.42687
nam,2010,24.60279
nam,2011,30.94798
nam,2012,35.63219
nam,2013,30.01659
nam,2014,41.15478
nam,2015,34.7645
nam,2016,38.62223
nam,2017,34.59841
nam,2018,30.88475
nam,2019,31.01214
nam,2020,56.97087
ncl,2002,43.38028
ncl,2003,37.57268
ncl,2004,35.20392
ncl,2005,41.90087
ncl,2006,54.64821
ncl,2007,44.74117
ncl,2008,45.8499
ncl,2009,46.16599
ncl,2010,49.82588
ncl,2011,49.00746
ncl,2012,46.56256
ncl,2013,49.90923
ncl,2014,47.66827
ncl,2015,48.63058
ncl,2016,48.93214
ner,1974,62.22377
ner,1975,62.63908
ner,1976,65.90868
ner,1977,63.88802
ner,1978,58.33802
ner,1979,55.98735
ner,1980,50.90442
ner,1981,52.89607
ner,1982,44.74048
ner,1983,45.90111
ner,1984,51.82833
ner,1985,48.07781
ner,1986,62.7288
ner,1987,79.04446
ner,1988,66.89485
ner,1989,51.8394
ner,1990,61.15518
ner,1991,66.37814
ner,1992,75.73337
ner,1993,67.22201
ner,1994,83.48743
ner,1995,77.49955
ner,1996,34.62798
ner,1997,21.41451
ner,1998,16.73465
ner,1999,24.67972
ner,2000,14.03706
ner,2001,42.06956
ner,2002,52.45622
ner,2003,47.49484
ner,2004,57.22131
ner,2005,39.84191
ner,2006,46.31581
ner,2007,30.94029
ner,2008,24.32013
ner,2009,23.25887
ner,2010,5.65337
ner,2011,18.26247
ner,2012,21.50535
ner,2013,53.38337
ner,2014,60.55275
ner,2015,58.54709
ner,2016,52.44527
ner,2017,54.70562
ner,2018,49.80051
ner,2019,47.74728
ner,2020,53.51902
nga,1977,46.28099
nga,1978,25.67325
nga,1979,15.96774
nga,1980,6.49351
nga,1981,15.03497
nga,1982,10.81871
nga,1983,8.24742
nga,1984,25.60241
nga,1985,9.92908
nga,1986,0
nga,1987,48.11111
nga,1988,46.24242
nga,1989,95.96457
nga,1990,93.31936
nga,1991,83.55303
nga,1992,81.53803
nga,1993,79.00323
nga,1994,83.2557
nga,1995,80.2414
nga,1996,84.48114
nga,1997,81.04487
nga,1998,81.41731
nga,1999,81.65075
nga,2000,81.62024
nga,2001,81.62049
nga,2002,81.61994
nga,2003,88.6202
nga,2004,79.03387
nga,2005,21.70454
nga,2006,11.96054
nga,2007,26.48049
nga,2008,20.77876
nga,2009,22.94998
nga,2010,17.10158
nga,2011,34.20312
nga,2012,18.26497
nga,2013,30.58315
nga,2014,32.01582
nga,2015,20.61389
nga,2016,18.19468
nga,2017,16.29788
nga,2018,15.77928
nga,2019,14.6382
nga,2020,16.95112
nic,1977,24.30806
nic,1978,27.89757
nic,1979,28.5968
nic,1980,14.86486
nic,1981,10.86475
nic,1982,13.72549
nic,1983,33.40564
nic,1984,44.83471
nic,1985,66.15776
nic,1986,55.9322
nic,1987,49.15254
nic,1988,72.19251
nic,1989,52.27273
nic,1990,68.56187
nic,1991,59.54416
nic,1992,59.39675
nic,1993,46.80639
nic,1994,56.62532
nic,1995,52.32378
nic,1996,57.19908
nic,1997,51.18795
nic,1998,49.15619
nic,1999,45.77214
nic,2000,46.85545
nic,2001,50.78408
nic,2002,50.29674
nic,2003,49.92316
nic,2004,50.86131
nic,2005,54.23026
nic,2006,39.53488
nic,2007,40.38754
nic,2008,55.6754
nic,2009,48.74269
nic,2010,56.39272
nic,2011,55.79321
nic,2012,56.79378
nic,2013,58.07177
nic,2014,58.35497
nic,2015,53.21525
nic,2016,49.42974
nic,2017,41.74371
nic,2018,55.17747
nic,2019,57.62144
nic,2020,72.19336
nld,1967,26.29505
nld,1968,26.61301
nld,1969,28.78291
nld,1970,28.75027
nld,1971,25.3126
nld,1972,26.57514
nld,1973,26.57262
nld,1974,26.318
nld,1975,35.31199
nld,1976,36.28577
nld,1977,35.89665
nld,1978,38.25346
nld,1979,36.49114
nld,1980,34.27257
nld,1981,34.592
nld,1982,36.09886
nld,1983,36.95504
nld,1984,34.6151
nld,1985,35.38915
nld,1986,37.63378
nld,1987,38.2584
nld,1988,39.84612
nld,1989,41.29855
nld,1990,42.21636
nld,1991,44.3658
nld,1992,42.57678
nld,1993,44.82032
nld,1994,46.89214
nld,1995,45.35294
nld,1996,44.96076
nld,1997,45.41162
nld,1998,46.48908
nld,1999,47.5809
nld,2000,50.00625
nld,2001,50.16047
nld,2002,53.65981
nld,2003,59.61272
nld,2004,65.03825
nld,2005,64.96967
nld,2006,64.97179
nld,2007,64.9782
nld,2008,64.90951
nld,2009,64.97311
nld,2010,63.46569
nld,2011,64.57728
nld,2012,65.54084
nld,2013,65.15258
nld,2014,66.97862
nld,2015,69.71671
nld,2016,68.66669
nld,2017,67.76506
nld,2018,66.4414
nld,2019,66.90269
nld,2020,71.48285
nld_curacao,2011,53.7783
nld_curacao,2012,50.31201
nld_curacao,2013,45.73278
nld_curacao,2014,46.24885
nld_curacao,2015,49.86887
nld_curacao,2016,49.43716
nld_curacao,2017,51.89562
nld_curacao,2018,51.02737
nld_curacao,2019,43.81391
nld_curacao,2020,53.66496
nor,1975,17.72243
nor,1976,20.31876
nor,1977,20.16425
nor,1978,19.2957
nor,1979,17.38001
nor,1980,16.26299
nor,1981,17.7138
nor,1982,20.62803
nor,1983,21.67605
nor,1984,20.90612
nor,1985,20.16794
nor,1986,20.95228
nor,1987,21.21968
nor,1988,21.11582
nor,1989,19.80518
nor,1990,20.27075
nor,1991,19.75348
nor,1992,19.19248
nor,1993,20.0771
nor,1994,18.0612
nor,1995,18.47282
nor,1996,21.60873
nor,1997,27.02014
nor,1998,28.44382
nor,1999,28.83691
nor,2000,31.24306
nor,2001,27.48159
nor,2002,27.72316
nor,2003,28.28681
nor,2004,30.10607
nor,2005,29.59345
nor,2006,33.21825
nor,2007,33.59995
nor,2008,35.58197
nor,2009,36.29661
nor,2010,40.35027
nor,2011,33.43872
nor,2012,39.64136
nor,2013,38.57872
nor,2014,37.24276
nor,2015,37.90941
nor,2016,37.33349
nor,2017,33.22451
nor,2018,32.89905
nor,2019,35.26015
nor,2020,41.06455
npl,1976,61.23354
npl,1977,59.32654
npl,1978,60.83678
npl,1979,53.87548
npl,1980,53.30072
npl,1981,52.20087
npl,1982,56.37334
npl,1983,65.72199
npl,1984,67.30703
npl,1985,66.15936
npl,1986,60.17103
npl,1987,57.59757
npl,1988,55.1754
npl,1989,46.21434
npl,1990,43.68624
npl,1991,38.35766
npl,1992,45.61412
npl,1993,39.40457
npl,1994,62.31893
npl,1995,65.73326
npl,1996,68.77164
npl,1997,76.84368
npl,1998,56.03543
npl,1999,65.0328
npl,2000,56.67711
npl,2001,53.76421
npl,2002,54.20139
npl,2003,36.59412
npl,2004,42.96144
npl,2005,55.88575
npl,2006,57.33376
npl,2007,53.05107
npl,2008,49.86373
npl,2009,35.78938
npl,2010,42.77801
npl,2011,50.77656
npl,2012,58.32839
npl,2013,60.69708
npl,2014,62.49775
npl,2015,62.74047
npl,2016,62.13909
npl,2017,53.78156
npl,2018,54.9207
npl,2019,49.22072
npl,2020,71.46836
npl,2021,77.5785
nru,2008,9.07828
nru,2009,35.16339
nru,2010,55.21919
nru,2011,38.388
nru,2012,33.72174
nru,2013,91.44205
nru,2014,72.27246
nru,2015,82.59142
nru,2016,75.59308
nru,2017,77.02941
nru,2018,84.02475
nzl,2000,17.91182
nzl,2001,18.68513
nzl,2002,16.78351
nzl,2003,13.80877
nzl,2004,15.00757
nzl,2005,16.17209
nzl,2006,17.13116
nzl,2007,18.02325
nzl,2008,21.66751
nzl,2009,23.03944
nzl,2010,22.07746
nzl,2011,22.81647
nzl,2012,23.7717
nzl,2013,22.21687
nzl,2014,21.03688
nzl,2015,19.06574
nzl,2016,19.91622
nzl,2017,19.19337
nzl,2018,18.56229
nzl,2019,19.94701
nzl,2020,30.84307
omn,1978,0
omn,1979,0
omn,1980,0
omn,1981,0
omn,1982,0
omn,1983,0
omn,1984,0
omn,1985,0
omn,1986,0
omn,1987,0
omn,1988,0
omn,1989,0
omn,1990,0
omn,1991,0
omn,1992,0
omn,1993,0
omn,1996,9.99157
omn,1997,19.68006
omn,1998,9.06983
omn,1999,7.16187
omn,2000,5.09075
omn,2001,3.43348
omn,2002,3.43348
omn,2003,4.36508
omn,2004,4.59364
omn,2005,21.88366
omn,2006,33.92857
omn,2007,38.02164
omn,2008,29.77208
omn,2009,21.34831
omn,2010,26.18705
omn,2011,16.75211
omn,2012,16.26574
omn,2013,17.67698
omn,2014,17.46684
omn,2015,16.40338
omn,2016,15.04349
omn,2017,13.8952
omn,2018,13.60111
omn,2019,13.74965
omn,2020,28.99031
pak,1976,38.66959
pak,1977,39.8763
pak,1978,43.85256
pak,1979,34.5026
pak,1980,34.12204
pak,1981,34.22829
pak,1982,29.74429
pak,1983,32.25082
pak,1984,33.57831
pak,1985,33.03183
pak,1986,36.1655
pak,1987,37.80535
pak,1988,44.7341
pak,1989,42.63222
pak,1990,38.05274
pak,1991,37.39998
pak,1992,37.4546
pak,1993,43.4251
pak,1994,42.18435
pak,1995,48.65003
pak,1996,54.0456
pak,1997,40.37121
pak,1998,39.66152
pak,1999,37.14286
pak,2000,30.14925
pak,2001,34.06206
pak,2002,61.25786
pak,2003,66.213
pak,2004,57.10139
pak,2005,63.50983
pak,2006,58.21583
pak,2007,61.1588
pak,2008,60.6731
pak,2009,60.24766
pak,2010,72.27376
pak,2011,57.31636
pak,2012,72.4096
pak,2013,66.19318
pak,2014,68.21386
pak,2015,71.9688
pak,2016,69.29796
pak,2017,76.82778
pak,2018,75.20787
pak,2019,72.92829
pak,2020,77.93746
pak,2021,79.74067
pan,1977,50.87238
pan,1978,49.17514
pan,1979,56.31814
pan,1980,25.88327
pan,1981,23.89627
pan,1982,20.68792
pan,1983,18.49267
pan,1984,19.25349
pan,1985,19.90345
pan,1986,19.3999
pan,1987,22.17202
pan,1988,24.44026
pan,1989,24.22607
pan,1990,27.31765
pan,1991,26.08196
pan,1992,26.70093
pan,1993,28.58904
pan,1994,26.9102
pan,1995,22.87255
pan,1996,20.91229
pan,1997,20.19759
pan,1998,15.64216
pan,1999,11.86459
pan,2000,8.63284
pan,2001,9.69325
pan,2002,9.41256
pan,2003,9.34845
pan,2004,10.50495
pan,2005,11.73395
pan,2006,12.1136
pan,2007,10.74399
pan,2008,8.88833
pan,2009,8.46255
pan,2010,10.07486
pan,2011,9.50114
pan,2012,8.61284
pan,2013,8.09129
pan,2014,9.98549
pan,2015,8.48595
pan,2016,7.66116
pan,2017,7.27363
pan,2018,7.28627
pan,2019,7.53148
pan,2020,8.3499
per,1977,25.56076
per,1978,26.81333
per,1979,23.81674
per,1980,24.89505
per,1981,25.19481
per,1982,27.04082
per,1983,30.66104
per,1984,37.60633
per,1985,17.26619
per,1986,20.27845
per,1987,16.43378
per,1988,16.38135
per,1989,18.68316
per,1990,21.27108
per,1991,24.65409
per,1992,19.48925
per,1993,12.16062
per,1994,14.17716
per,1995,-0.98586
per,1996,10.83203
per,1997,5.9014
per,1998,-0.00135
per,1999,7.67486
per,2000,3.70565
per,2001,1.40122
per,2002,2.76536
per,2003,10.56361
per,2004,10.08697
per,2005,6.63896
per,2006,2.07378
per,2007,4.75932
per,2008,6.23635
per,2009,10.13806
per,2010,5.68515
per,2011,0.34728
per,2012,2.52008
per,2013,3.37867
per,2014,10.4628
per,2015,9.37186
per,2016,11.06767
per,2017,7.92277
per,2018,14.98363
per,2019,16.39948
per,2020,34.8898
phl,1977,58.79945
phl,1978,65.54788
phl,1979,62.91822
phl,1980,63.64893
phl,1981,67.16918
phl,1982,65.4102
phl,1983,66.92478
