geo,time,en_atm_meth_ag_zs
abw,1970,7.81421
abw,1971,7.66007
abw,1972,7.51351
abw,1973,7.37639
abw,1974,7.25186
abw,1975,7.13687
abw,1976,6.95856
abw,1977,6.86025
abw,1978,6.5451
abw,1979,6.41305
abw,1980,6.31702
abw,1981,6.18934
abw,1982,6.0743
abw,1983,5.99238
abw,1984,5.86655
abw,1985,5.73265
abw,1986,5.7825
abw,1987,5.59874
abw,1988,5.50323
abw,1989,5.37461
afg,1970,77.07323
afg,1971,76.64942
afg,1972,72.75751
afg,1973,74.01685
afg,1974,73.86948
afg,1975,74.79648
afg,1976,75.49685
afg,1977,74.42067
afg,1978,74.36701
afg,1979,74.11124
afg,1980,71.80097
afg,1981,71.74905
afg,1982,71.41616
afg,1983,69.56228
afg,1984,65.94172
afg,1985,63.81922
afg,1986,59.26648
afg,1987,63.60144
afg,1988,63.81289
afg,1989,66.47514
afg,1990,59.75474
afg,1991,61.85226
afg,1992,63.07008
afg,1993,64.34196
afg,1994,66.18304
afg,1995,68.38074
afg,1996,70.89627
afg,1997,72.73585
afg,1998,74.05405
afg,1999,75.73715
afg,2000,72.80453
afg,2001,68.58974
afg,2002,73.19035
afg,2003,73.43206
afg,2004,72.77487
afg,2005,72.83633
afg,2006,58.09268
afg,2007,48.61878
afg,2008,44.20388
ago,1970,71.9068
ago,1971,55.19772
ago,1972,57.09618
ago,1973,58.70903
ago,1974,53.72682
ago,1975,59.87467
ago,1976,57.20339
ago,1977,59.41951
ago,1978,60.58952
ago,1979,68.30273
ago,1980,62.74781
ago,1981,58.75897
ago,1982,62.46237
ago,1983,61.48398
ago,1984,52.21649
ago,1985,52.56284
ago,1986,50.83056
ago,1987,60.78612
ago,1988,47.3252
ago,1989,51.40561
ago,1990,72.97428
ago,1991,71.75464
ago,1992,70.56358
ago,1993,69.2237
ago,1994,68.07935
ago,1995,66.82992
ago,1996,64.04494
ago,1997,63.15789
ago,1998,64.76438
ago,1999,62.47201
ago,2000,62.56522
ago,2001,60.56106
ago,2002,59.87796
ago,2003,60.8265
ago,2004,58.92267
ago,2005,56.95918
ago,2006,52.69403
ago,2007,52.03808
ago,2008,48.79977
alb,1970,55.97464
alb,1971,55.21655
alb,1972,53.55665
alb,1973,53.55947
alb,1974,54.30299
alb,1975,53.70927
alb,1976,54.66718
alb,1977,54.99007
alb,1978,55.27375
alb,1979,55.78043
alb,1980,56.41108
alb,1981,57.25735
alb,1982,57.4976
alb,1983,57.03225
alb,1984,56.44378
alb,1985,55.14216
alb,1986,56.24878
alb,1987,58.3461
alb,1988,59.19757
alb,1989,60.15937
alb,1990,60.10929
alb,1991,61.94444
alb,1992,63.42857
alb,1993,66.29213
alb,1994,73.12349
alb,1995,75
alb,1996,73.67089
alb,1997,72.26667
alb,1998,70.99448
alb,1999,71.54472
alb,2000,71.46667
alb,2001,71.00271
alb,2002,70.05495
alb,2003,70.1087
alb,2004,69.35933
alb,2005,68.99441
alb,2006,68.55524
alb,2007,67.64706
alb,2008,66.25387
and,1990,0
and,1991,0
and,1992,0
and,1993,0
and,1994,0
and,1995,0
and,1996,0
and,1997,0
and,1998,0
and,1999,0
and,2000,0
and,2001,0
and,2002,0
and,2003,0
and,2004,0
and,2005,0
and,2006,0
and,2007,0
and,2008,0
are,1970,1.21989
are,1971,1.0162
are,1972,0.92817
are,1973,0.8007
are,1974,0.72626
are,1975,0.6093
are,1976,0.3261
are,1977,0.42295
are,1978,0.45071
are,1979,0.65456
are,1980,0.74609
are,1981,0.98216
are,1982,1.1577
are,1983,1.3054
are,1984,1.13787
are,1985,1.25981
are,1986,1.55088
are,1987,1.73205
are,1988,1.9649
are,1989,1.8803
are,1990,2.65184
are,1991,2.74542
are,1992,2.83401
are,1993,2.99685
are,1994,3.14417
are,1995,2.90737
are,1996,2.83988
are,1997,2.73224
are,1998,2.64207
are,1999,2.61109
are,2000,2.54453
are,2001,2.48351
are,2002,2.39542
are,2003,2.35411
are,2004,2.1961
are,2005,2.34172
are,2006,2.40181
are,2007,2.48619
are,2008,2.56687
arg,1970,82.53948
arg,1971,84.25903
arg,1972,84.23633
arg,1973,85.35771
arg,1974,84.40681
arg,1975,84.32267
arg,1976,83.617
arg,1977,84.96823
arg,1978,83.1144
arg,1979,82.31711
arg,1980,81.55548
arg,1981,81.76058
arg,1982,80.72015
arg,1983,80.17653
arg,1984,80.28235
arg,1985,79.59211
arg,1986,78.46873
arg,1987,76.91359
arg,1988,76.96857
arg,1989,76.78204
arg,1990,80
arg,1991,79.16903
arg,1992,78.74756
arg,1993,77.85153
arg,1994,77.37711
arg,1995,76.47924
arg,1996,75.14451
arg,1997,74.22834
arg,1998,72.94563
arg,1999,72.87528
arg,2000,72.34914
arg,2001,72.03947
arg,2002,72.66276
arg,2003,73.95755
arg,2004,74.04086
arg,2005,73.89538
arg,2006,74.24242
arg,2007,74.28363
arg,2008,73.94464
arm,1970,73.61899
arm,1971,73.45842
arm,1972,72.75043
arm,1973,71.88064
arm,1974,71.35427
arm,1975,71.17247
arm,1976,71.0905
arm,1977,71.7035
arm,1978,73.42678
arm,1979,74.97868
arm,1980,76.42723
arm,1981,77.26777
arm,1982,77.84686
arm,1983,77.83264
arm,1984,77.76672
arm,1985,77.67456
arm,1986,77.22801
arm,1987,77.39003
arm,1988,50.0946
arm,1989,47.23161
arm,1990,22.56267
arm,1991,23.39181
arm,1992,22.39748
arm,1993,21.42857
arm,1994,22.38267
arm,1995,23.37165
arm,1996,24.79675
arm,1997,26.52174
arm,1998,26.66667
arm,1999,28.71795
arm,2000,31.14754
arm,2001,31.38298
arm,2002,31.60622
arm,2003,32.32323
arm,2004,32.84314
arm,2005,32.36715
arm,2006,32.09302
arm,2007,32.14286
arm,2008,31.60173
asm,1970,47.38844
asm,1971,46.39361
asm,1972,45.63697
asm,1973,45.07248
asm,1974,44.50631
asm,1975,43.98328
asm,1976,43.54928
asm,1977,43.73352
asm,1978,43.071
asm,1979,42.31432
asm,1980,41.90651
asm,1981,41.8619
asm,1982,42.31321
asm,1983,42.62347
asm,1984,42.77831
asm,1985,42.40482
asm,1986,41.75779
asm,1987,41.2656
asm,1988,40.5866
asm,1989,40.13422
atg,1970,51.90761
atg,1971,51.25905
atg,1972,51.40965
atg,1973,49.98851
atg,1974,50.33253
atg,1975,50.23436
atg,1976,51.17686
atg,1977,49.3468
atg,1978,55.80258
atg,1979,61.52256
atg,1980,64.127
atg,1981,64.35279
atg,1982,63.5808
atg,1983,65.80496
atg,1984,65.78342
atg,1985,70.30588
atg,1986,70.58088
atg,1987,70.1962
atg,1988,69.65342
atg,1989,67.12481
atg,1990,23.07692
atg,1991,23.07692
atg,1992,21.42857
atg,1993,21.42857
atg,1994,20
atg,1995,20
atg,1996,18.75
atg,1997,18.75
atg,1998,17.64706
atg,1999,17.64706
atg,2000,16.66667
atg,2001,16.66667
atg,2002,16.66667
atg,2003,15.78947
atg,2004,15.78947
atg,2005,15.78947
atg,2006,15
atg,2007,15
atg,2008,15
aus,1970,75.35098
aus,1971,75.96743
aus,1972,73.77147
aus,1973,72.79222
aus,1974,73.64035
aus,1975,76.08441
aus,1976,75.74539
aus,1977,73.61694
aus,1978,72.50029
aus,1979,71.37537
aus,1980,70.36638
aus,1981,67.93709
aus,1982,67.58284
aus,1983,65.11796
aus,1984,64.72607
aus,1985,67.1202
aus,1986,65.76871
aus,1987,63.75022
aus,1988,64.83996
aus,1989,64.60657
aus,1990,66.23302
aus,1991,65.77207
aus,1992,64.54212
aus,1993,64.75005
aus,1994,66.37462
aus,1995,65.35961
aus,1996,64.30934
aus,1997,63.15096
aus,1998,64.20995
aus,1999,69.01928
aus,2000,70.11871
aus,2001,71.77984
aus,2002,71.16708
aus,2003,63.32311
aus,2004,68.29268
aus,2005,62.89596
aus,2006,67.06567
aus,2007,65.11082
aus,2008,60.27387
aut,1970,52.23143
aut,1971,53.61234
aut,1972,53.39494
aut,1973,52.90146
aut,1974,53.50957
aut,1975,53.49092
aut,1976,52.8418
aut,1977,52.76808
aut,1978,53.06089
aut,1979,53.12509
aut,1980,52.24483
aut,1981,51.34825
aut,1982,51.45589
aut,1983,51.53232
aut,1984,51.63487
aut,1985,51.26514
aut,1986,51.0782
aut,1987,50.9343
aut,1988,48.91053
aut,1989,48.77821
aut,1990,56.78479
aut,1991,56.99392
aut,1992,56.80212
aut,1993,56.32393
aut,1994,57.39868
aut,1995,56.81818
aut,1996,58.03842
aut,1997,58.91554
aut,1998,59.18367
aut,1999,59.86914
aut,2000,60.29083
aut,2001,60.79545
aut,2002,60.75949
aut,2003,60.14068
aut,2004,59.71564
aut,2005,60.99635
aut,2006,61.41439
aut,2007,62.43655
aut,2008,63.67137
aze,1970,55.1172
aze,1971,55.59897
aze,1972,54.99308
aze,1973,53.80368
aze,1974,52.70321
aze,1975,51.68871
aze,1976,50.00396
aze,1977,48.51722
aze,1978,47.5224
aze,1979,46.35736
aze,1980,45.28903
aze,1981,44.03127
aze,1982,42.91236
aze,1983,41.83988
aze,1984,41.15974
aze,1985,40.02809
aze,1986,39.00313
aze,1987,38.25348
aze,1988,37.18695
aze,1989,37.22901
aze,1990,19.40207
aze,1991,19.69697
aze,1992,17.86918
aze,1993,17.71709
aze,1994,17.24638
aze,1995,17.77778
aze,1996,17.2486
aze,1997,17.15976
aze,1998,16.91542
aze,1999,16.70602
aze,2000,16.42295
aze,2001,16.04167
aze,2002,15.41829
aze,2003,15.07286
aze,2004,14.62264
aze,2005,14.18727
aze,2006,12.15047
aze,2007,10.5293
aze,2008,9.375
bdi,1970,41.14317
bdi,1971,41.47436
bdi,1972,42.44487
bdi,1973,43.61734
bdi,1974,43.67514
bdi,1975,44.03798
bdi,1976,43.71585
bdi,1977,43.73005
bdi,1978,43.09567
bdi,1979,43.0837
bdi,1980,37.12237
bdi,1981,31.68165
bdi,1982,31.00226
bdi,1983,30.57766
bdi,1984,30.79122
bdi,1985,28.51309
bdi,1986,31.75487
bdi,1987,30.31618
bdi,1988,30.03277
bdi,1989,29.46335
bdi,1990,38.46154
bdi,1991,38.125
bdi,1992,36.9697
bdi,1993,35.32934
bdi,1994,32.72727
bdi,1995,32.35294
bdi,1996,32.33533
bdi,1997,33.53293
bdi,1998,31.44654
bdi,1999,33.55705
bdi,2000,36.42857
bdi,2001,38.68613
bdi,2002,38.63636
bdi,2003,40.76923
bdi,2004,43.41085
bdi,2005,46.09375
bdi,2006,47.76119
bdi,2007,49.27536
bdi,2008,51.38889
bel,1970,37.51703
bel,1971,39.1916
bel,1972,39.02119
bel,1973,39.5318
bel,1974,40.82071
bel,1975,41.33362
bel,1976,40.84205
bel,1977,40.83939
bel,1978,41.87618
bel,1979,42.42111
bel,1980,42.65138
bel,1981,43.02441
bel,1982,42.96421
bel,1983,44.1774
bel,1984,44.33406
bel,1985,44.11507
bel,1986,45.38909
bel,1987,47.63092
bel,1988,50.61636
bel,1989,51.26702
bel,1990,58.80574
bel,1991,58.85886
bel,1992,58.6758
bel,1993,59.15058
bel,1994,58.78274
bel,1995,59.11518
bel,1996,59.39908
bel,1997,59.07668
bel,1998,59.53711
bel,1999,61.90476
bel,2000,61.88119
bel,2001,63.87931
bel,2002,64.31798
bel,2003,65.48077
bel,2004,65.14119
bel,2005,65.9
bel,2006,66.02434
bel,2007,66.80498
bel,2008,67.83069
ben,1970,33.80207
ben,1971,34.17494
ben,1972,35.07825
ben,1973,35.73468
ben,1974,36.46271
ben,1975,37.11601
ben,1976,37.08866
ben,1977,36.27657
ben,1978,37.48401
ben,1979,37.09429
ben,1980,36.68196
ben,1981,38.04545
ben,1982,37.31701
ben,1983,38.46041
ben,1984,38.77525
ben,1985,39.70502
ben,1986,37.21548
ben,1987,36.76681
ben,1988,37.22452
ben,1989,36.3444
ben,1990,64.81481
ben,1991,65.35714
ben,1992,65.03497
ben,1993,64.35986
ben,1994,65.47231
ben,1995,62.67123
ben,1996,66.97248
ben,1997,68.15476
ben,1998,69.71429
ben,1999,68.73156
ben,2000,71.46739
ben,2001,66.26506
ben,2002,67.21763
ben,2003,65.09695
ben,2004,63.18681
ben,2005,65.27094
ben,2006,62.18905
ben,2007,61.19048
ben,2008,58.57143
bfa,1970,69.18267
bfa,1971,68.51898
bfa,1972,66.70292
bfa,1973,65.45685
bfa,1974,63.47759
bfa,1975,64.12595
bfa,1976,64.95724
bfa,1977,65.89111
bfa,1978,65.07357
bfa,1979,66.35331
bfa,1980,67.89251
bfa,1981,66.91665
bfa,1982,68.23264
bfa,1983,67.55944
bfa,1984,67.43881
bfa,1985,69.1214
bfa,1986,69.19923
bfa,1987,69.35608
bfa,1988,69.13055
bfa,1989,69.57877
bfa,1990,87.34177
bfa,1991,87.44884
bfa,1992,87.36702
bfa,1993,87.35332
bfa,1994,87.29352
bfa,1995,87.42293
bfa,1996,87.87129
bfa,1997,88.71549
bfa,1998,89.20863
bfa,1999,89.92891
bfa,2000,90.94972
bfa,2001,89.86175
bfa,2002,89.50276
bfa,2003,90.81908
bfa,2004,90.49695
bfa,2005,90.18613
bfa,2006,89.62585
bfa,2007,89.37759
bfa,2008,89.23695
bgd,1970,89.34079
bgd,1971,88.55977
bgd,1972,88.43867
bgd,1973,88.15226
bgd,1974,87.8425
bgd,1975,87.92103
bgd,1976,87.2053
bgd,1977,86.8659
bgd,1978,86.74291
bgd,1979,86.44222
bgd,1980,85.19268
bgd,1981,84.90584
bgd,1982,84.40699
bgd,1983,82.98933
bgd,1984,82.71105
bgd,1985,82.57241
bgd,1986,82.18763
bgd,1987,81.29358
bgd,1988,80.52846
bgd,1989,80.27827
bgd,1990,78.19199
bgd,1991,77.72262
bgd,1992,77.44812
bgd,1993,76.98449
bgd,1994,76.79709
bgd,1995,76.82616
bgd,1996,76.45463
bgd,1997,76.40466
bgd,1998,76.00421
bgd,1999,76.43014
bgd,2000,76.37076
bgd,2001,76.14972
bgd,2002,75.80806
bgd,2003,75.32723
bgd,2004,74.438
bgd,2005,74.26755
bgd,2006,74.1777
bgd,2007,74.00595
bgd,2008,74.44386
bgr,1970,47.34679
bgr,1971,47.68176
bgr,1972,48.36183
bgr,1973,47.54171
bgr,1974,47.14222
bgr,1975,47.21256
bgr,1976,47.82142
bgr,1977,46.97901
bgr,1978,46.47655
bgr,1979,45.84074
bgr,1980,45.24025
bgr,1981,44.06048
bgr,1982,43.4713
bgr,1983,42.53575
bgr,1984,42.05277
bgr,1985,40.67038
bgr,1986,39.04678
bgr,1987,38.15905
bgr,1988,37.17869
bgr,1989,36.03042
bgr,1990,35.99756
bgr,1991,36.45833
bgr,1992,32.79352
bgr,1993,27.95858
bgr,1994,25.91645
bgr,1995,23.3777
bgr,1996,23.50993
bgr,1997,22.53033
bgr,1998,23.71041
bgr,1999,25.91549
bgr,2000,25.82781
bgr,2001,25.50201
bgr,2002,23.64793
bgr,2003,24.00814
bgr,2004,25.77873
bgr,2005,26.01351
bgr,2006,25.67727
bgr,2007,26.021
bgr,2008,25.69361
bhr,1970,0.79774
bhr,1971,0.82385
bhr,1972,0.87117
bhr,1973,0.79878
bhr,1974,0.64086
bhr,1975,0.68459
bhr,1976,0.66419
bhr,1977,0.62281
bhr,1978,0.6207
bhr,1979,0.65243
bhr,1980,0.64093
bhr,1981,0.59083
bhr,1982,0.66021
bhr,1983,0.67841
bhr,1984,0.67151
bhr,1985,0.69157
bhr,1986,0.77517
bhr,1987,0.85665
bhr,1988,1.01898
bhr,1989,1.10344
bhr,1990,0.63091
bhr,1991,0.61728
bhr,1992,0.60423
bhr,1993,0.59172
bhr,1994,0.57143
bhr,1995,0.48309
bhr,1996,0.41754
bhr,1997,0.36832
bhr,1998,0.32895
bhr,1999,0.29718
bhr,2000,0.271
bhr,2001,0.26042
bhr,2002,0.25031
bhr,2003,0.24155
bhr,2004,0.2331
bhr,2005,0.22523
bhr,2006,0.21209
bhr,2007,0.2004
bhr,2008,0.19011
bhs,1970,9.63362
bhs,1971,8.86208
bhs,1972,8.2902
bhs,1973,7.55955
bhs,1974,5.94678
bhs,1975,5.53363
bhs,1976,5.67744
bhs,1977,4.79479
bhs,1978,4.67559
bhs,1979,4.48692
bhs,1980,4.20779
bhs,1981,3.98895
bhs,1982,3.90946
bhs,1983,3.83721
bhs,1984,3.84372
bhs,1985,4.00562
bhs,1986,3.8735
bhs,1987,3.58596
bhs,1988,3.40329
bhs,1989,3.33729
bhs,1990,6.25
bhs,1991,6.25
bhs,1992,5.88235
bhs,1993,5.88235
bhs,1994,5.88235
bhs,1995,5.88235
bhs,1996,5.88235
bhs,1997,5.55556
bhs,1998,5.55556
bhs,1999,5.55556
bhs,2000,5.55556
bhs,2001,5.55556
bhs,2002,5.26316
bhs,2003,5.26316
bhs,2004,9.52381
bhs,2005,5
bhs,2006,5
bhs,2007,4.7619
bhs,2008,9.52381
bih,1970,54.04934
bih,1971,54.38432
bih,1972,53.63505
bih,1973,54.34635
bih,1974,53.70388
bih,1975,57.3106
bih,1976,56.69623
bih,1977,55.54067
bih,1978,53.96426
bih,1979,52.41722
bih,1980,49.17583
bih,1981,46.85653
bih,1982,42.85434
bih,1983,39.37975
bih,1984,38.89774
bih,1985,37.69784
bih,1986,37.56116
bih,1987,37.45724
bih,1988,38.56155
bih,1989,36.83946
bih,1990,38.21782
bih,1991,37.57576
bih,1992,56.61538
bih,1993,71.83673
bih,1994,67.34694
bih,1995,60.98655
bih,1996,45.41833
bih,1997,46.95946
bih,1998,44.47853
bih,1999,44.15205
bih,2000,43.85475
bih,2001,42.4581
bih,2002,48.81356
bih,2003,48.74214
bih,2004,48.21429
bih,2005,47.68786
bih,2006,49.45055
bih,2007,44.61942
bih,2008,42.30769
blr,1970,84.81345
blr,1971,84.99729
blr,1972,84.82806
blr,1973,84.51762
blr,1974,84.32675
blr,1975,84.14954
blr,1976,83.58491
blr,1977,83.10674
blr,1978,82.84307
blr,1979,82.71382
blr,1980,82.33057
blr,1981,81.94153
blr,1982,81.65416
blr,1983,81.43966
blr,1984,81.22213
blr,1985,80.94191
blr,1986,80.56605
blr,1987,80.4236
blr,1988,78.86021
blr,1989,78.37462
blr,1990,80.2887
blr,1991,80.46796
blr,1992,79.375
blr,1993,79.80884
blr,1994,79.47269
blr,1995,78.57143
blr,1996,75.35354
blr,1997,73.95762
blr,1998,73.28297
blr,1999,72.36111
blr,2000,69.79241
blr,2001,69.26438
blr,2002,68.14486
blr,2003,66.22614
blr,2004,62.5889
blr,2005,63.95939
blr,2006,62.40283
blr,2007,60.3022
blr,2008,56.78131
blz,1970,63.32884
blz,1971,67.1709
blz,1972,67.11168
blz,1973,66.99096
blz,1974,68.78743
blz,1975,69.63229
blz,1976,70.08282
blz,1977,67.97482
blz,1978,66.23754
blz,1979,69.56481
blz,1980,68.08278
blz,1981,66.97048
blz,1982,69.45938
blz,1983,64.11855
blz,1984,64.87918
blz,1985,64.66594
blz,1986,65.16085
blz,1987,66.51462
blz,1988,67.02001
blz,1989,66.78275
blz,1990,1.63399
blz,1991,1.60256
blz,1992,1.88088
blz,1993,1.54321
blz,1994,1.51286
blz,1995,1.44928
blz,1996,1.79775
blz,1997,2.35294
blz,1998,3.84615
blz,1999,7.8125
blz,2000,42.85714
blz,2001,41.66667
blz,2002,38.46154
blz,2003,37.93103
blz,2004,35.71429
blz,2005,33.33333
blz,2006,31.42857
blz,2007,32.5
blz,2008,31.11111
bmu,1970,9.08026
bmu,1971,9.23123
bmu,1972,8.33761
bmu,1973,7.26925
bmu,1974,5.86383
bmu,1975,5.8344
bmu,1976,6.176
bmu,1977,5.85591
bmu,1978,6.24821
bmu,1979,6.90461
bmu,1980,7.42162
bmu,1981,7.40575
bmu,1982,7.02307
bmu,1983,6.49449
bmu,1984,6.16275
bmu,1985,6.22802
bmu,1986,5.42113
bmu,1987,6.00985
bmu,1988,5.92902
bmu,1989,6.82876
bol,1970,46.26927
bol,1971,52.5399
bol,1972,46.68798
bol,1973,49.56755
bol,1974,50.16601
bol,1975,48.47314
bol,1976,46.64157
bol,1977,52.67861
bol,1978,50.89993
bol,1979,51.53996
bol,1980,51.17959
bol,1981,52.182
bol,1982,51.10256
bol,1983,53.0839
bol,1984,57.10629
bol,1985,56.57608
bol,1986,53.08882
bol,1987,50.38673
bol,1988,53.8099
bol,1989,53.43254
bol,1990,89.1547
bol,1991,86.49886
bol,1992,84.16848
bol,1993,81.95697
bol,1994,80
bol,1995,80.86501
bol,1996,81.37384
bol,1997,82.30319
bol,1998,83.36508
bol,1999,84.44034
bol,2000,85.14007
bol,2001,82.31003
bol,2002,81.12472
bol,2003,79.73568
bol,2004,79.62963
bol,2005,79.15645
bol,2006,78.66995
bol,2007,78.46004
bol,2008,78.3237
bra,1970,60.85901
bra,1971,67.89232
bra,1972,64.59714
bra,1973,68.04933
bra,1974,66.90145
bra,1975,64.86558
bra,1976,64.67922
bra,1977,69.4817
bra,1978,65.88613
bra,1979,64.63659
bra,1980,64.74182
bra,1981,66.90407
bra,1982,66.20072
bra,1983,64.99126
bra,1984,68.2454
bra,1985,66.66094
bra,1986,66.44145
bra,1987,64.15605
bra,1988,66.59359
bra,1989,66.52839
bra,1990,84.88641
bra,1991,83.37276
bra,1992,83.55004
bra,1993,83.34043
bra,1994,83.38475
bra,1995,84.76649
bra,1996,82.63082
bra,1997,82.4214
bra,1998,82.3694
bra,1999,81.70868
bra,2000,82.52373
bra,2001,81.52807
bra,2002,81.65528
bra,2003,81.49854
bra,2004,81.74118
bra,2005,82.66133
bra,2006,81.99313
bra,2007,81.65315
bra,2008,81.35156
brb,1970,41.66594
brb,1971,41.32096
brb,1972,38.98815
brb,1973,38.26058
brb,1974,36.18671
brb,1975,32.98504
brb,1976,33.75042
brb,1977,33.62255
brb,1978,35.34683
brb,1979,36.2172
brb,1980,36.98468
brb,1981,37.17423
brb,1982,35.4938
brb,1983,34.78584
brb,1984,34.72195
brb,1985,34.73919
brb,1986,36.66505
brb,1987,37.53008
brb,1988,38.25886
brb,1989,41.98311
brb,1990,2.89855
brb,1991,2.8436
brb,1992,2.7907
brb,1993,2.28311
brb,1994,2.25225
brb,1995,2.24215
brb,1996,2.23214
brb,1997,2.22222
brb,1998,2.21239
brb,1999,1.76211
brb,2000,1.75439
brb,2001,1.75439
brb,2002,1.32159
brb,2003,1.32159
brb,2004,1.32159
brb,2005,1.32159
brb,2006,0.88106
brb,2007,0.88106
brb,2008,0.87719
brn,1970,3.3238
brn,1971,3.62537
brn,1972,2.52278
brn,1973,1.65289
brn,1974,2.01583
brn,1975,1.79089
brn,1976,1.42053
brn,1977,1.08648
brn,1978,0.97211
brn,1979,0.99695
brn,1980,0.81696
brn,1981,0.93769
brn,1982,0.83756
brn,1983,0.68909
brn,1984,0.95625
brn,1985,0.74695
brn,1986,0.45428
brn,1987,0.48992
brn,1988,0.56007
brn,1989,0.58876
brn,1990,0.10132
brn,1991,0.0999
brn,1992,0.09852
brn,1993,0.09728
brn,1994,0.09597
brn,1995,0.09479
brn,1996,0.092
brn,1997,0.17873
brn,1998,0.17391
brn,1999,0.1692
brn,2000,0.16488
brn,2001,0.16367
brn,2002,0.1626
brn,2003,0.16155
brn,2004,0.16038
brn,2005,0.15936
brn,2006,0.16584
brn,2007,0.17286
brn,2008,0.18067
btn,1970,52.88078
btn,1971,52.97432
btn,1972,53.13427
btn,1973,52.92782
btn,1974,52.7936
btn,1975,53.3409
btn,1976,53.6157
btn,1977,53.46496
btn,1978,52.78023
btn,1979,52.45705
btn,1980,52.36549
btn,1981,52.35147
btn,1982,52.86023
btn,1983,53.46971
btn,1984,53.90872
btn,1985,54.46053
btn,1986,54.97624
btn,1987,55.86539
btn,1988,51.89223
btn,1989,51.33287
btn,1990,62.6506
btn,1991,63.09524
btn,1992,61.7284
btn,1993,61.7284
btn,1994,60.49383
btn,1995,62.7907
btn,1996,61.17647
btn,1997,61.17647
btn,1998,60
btn,1999,61.36364
btn,2000,59.30233
btn,2001,56.09756
btn,2002,56.09756
btn,2003,55.42169
btn,2004,54.7619
btn,2005,58.24176
btn,2006,56.66667
btn,2007,56.52174
btn,2008,52.94118
bwa,1970,94.61677
bwa,1971,92.85252
bwa,1972,93.671
bwa,1973,93.89279
bwa,1974,93.87801
bwa,1975,94.14173
bwa,1976,93.84241
bwa,1977,93.9815
bwa,1978,93.54998
bwa,1979,93.92562
bwa,1980,94.55996
bwa,1981,92.9244
bwa,1982,92.93905
bwa,1983,92.5697
bwa,1984,91.16276
bwa,1985,90.3147
bwa,1986,89.30904
bwa,1987,90.76591
bwa,1988,88.2454
bwa,1989,88.79969
bwa,1990,87.93388
bwa,1991,86.58537
bwa,1992,85.61151
bwa,1993,84.44444
bwa,1994,84.50704
bwa,1995,85.59871
bwa,1996,86.13139
bwa,1997,85.06787
bwa,1998,83.17308
bwa,1999,82.42812
bwa,2000,81.13821
bwa,2001,83.77997
bwa,2002,83.75706
bwa,2003,69.0027
bwa,2004,71.28463
bwa,2005,74.55752
bwa,2006,78.58439
bwa,2007,73.63834
bwa,2008,85.87699
caf,1970,77.82073
caf,1971,77.78488
caf,1972,77.77239
caf,1973,77.82977
caf,1974,77.48646
caf,1975,77.58653
caf,1976,77.63308
caf,1977,77.86338
caf,1978,77.7137
caf,1979,78.03062
caf,1980,78.18416
caf,1981,78.08385
caf,1982,78.19526
caf,1983,78.25638
caf,1984,78.15495
caf,1985,78.101
caf,1986,78.12647
caf,1987,78.12446
caf,1988,78.09516
caf,1989,78.20054
caf,1990,53.31633
caf,1991,53.53788
caf,1992,53.23383
caf,1993,52.93391
caf,1994,52.81174
caf,1995,52.72397
caf,1996,55.12528
caf,1997,55.22304
caf,1998,57.31838
caf,1999,54.44256
caf,2000,57.70235
caf,2001,53.51132
caf,2002,50.74627
caf,2003,57.61518
caf,2004,54.88019
caf,2005,56.49943
caf,2006,55.4384
caf,2007,54.82833
caf,2008,54.95403
can,1970,28.08484
can,1971,27.88821
can,1972,29.05714
can,1973,28.77062
can,1974,29.71833
can,1975,31.16426
can,1976,29.54556
can,1977,30.03052
can,1978,30.27895
can,1979,25.66265
can,1980,24.64506
can,1981,24.94427
can,1982,28.37545
can,1983,27.63707
can,1984,26.62964
can,1985,25.2797
can,1986,24.76392
can,1987,24.14682
can,1988,23.34199
can,1989,20.2389
can,1990,27.47898
can,1991,26.944
can,1992,26.54743
can,1993,25.63508
can,1994,25.06158
can,1995,25.35545
can,1996,25.25147
can,1997,24.74102
can,1998,25.12126
can,1999,24.57392
can,2000,24.54401
can,2001,25.5602
can,2002,26.71418
can,2003,26.69993
can,2004,27.93177
can,2005,28.684
can,2006,28.42074
can,2007,27.78336
can,2008,27.68033
che,1970,75.30639
che,1971,75.24015
che,1972,74.93766
che,1973,74.13058
che,1974,74.24974
che,1975,73.91931
che,1976,74.02339
che,1977,72.76052
che,1978,72.8895
che,1979,72.84753
che,1980,71.85364
che,1981,69.91184
che,1982,70.12988
che,1983,68.56019
che,1984,68.67507
che,1985,67.22772
che,1986,66.60543
che,1987,65.34889
che,1988,64.47581
che,1989,63.37299
che,1990,75.50388
che,1991,76.02524
che,1992,75.52
che,1993,75.77741
che,1994,76.56766
che,1995,76.16667
che,1996,76.1745
che,1997,76.04167
che,1998,76.40845
che,1999,76.3964
che,2000,76.45985
che,2001,76.49186
che,2002,76.45985
che,2003,76.6791
che,2004,76.37051
che,2005,76.98113
che,2006,77.35849
che,2007,77.90476
che,2008,78.63894
chl,1970,51.43592
chl,1971,46.71513
chl,1972,46.54012
chl,1973,45.38202
chl,1974,48.74786
chl,1975,48.71382
chl,1976,45.29476
chl,1977,49.03784
chl,1978,49.44277
chl,1979,50.68331
chl,1980,52.05032
chl,1981,55.83307
chl,1982,56.71257
chl,1983,56.69721
chl,1984,54.89123
chl,1985,51.89603
chl,1986,51.95741
chl,1987,52.42246
