geo,time,ag_prd_crel_mt
mng,1967,332100
mng,1968,215700
mng,1969,131600
mng,1970,284800
mng,1971,372900
mng,1972,205000
mng,1973,455400
mng,1974,315800
mng,1975,482400
mng,1976,374100
mng,1977,412600
mng,1978,354300
mng,1979,330300
mng,1980,286800
mng,1981,342700
mng,1982,550600
mng,1983,812800
mng,1984,596700
mng,1985,884000
mng,1986,869400
mng,1987,689210
mng,1988,814273
mng,1989,839200
mng,1990,718338
mng,1991,595000
mng,1992,493900
mng,1993,478822
mng,1994,333592
mng,1995,262713
mng,1996,221410
mng,1997,241691
mng,1998,195900
mng,1999,170706
mng,2000,143309
mng,2001,143413
mng,2002,127175
mng,2003,166480
mng,2004,139798
mng,2005,77838
mng,2006,138572
mng,2007,114777
mng,2008,212893
mng,2009,391659
mng,2010,355003
mng,2011,445513
mng,2012,479349
mng,2013,387043
mng,2014,519794
mng,2015,216268
mng,2016,483453
mng,2017,238102
mng,2018,453849
moz,1961,641800
moz,1962,603000
moz,1963,653000
moz,1964,661000
moz,1965,684000
moz,1966,724000
moz,1967,791624
moz,1968,718758
moz,1969,719867
moz,1970,685874
moz,1971,649343
moz,1972,758000
moz,1973,900000
moz,1974,801000
moz,1975,542000
moz,1976,756000
moz,1977,738000
moz,1978,682000
moz,1979,621940
moz,1980,663000
moz,1981,663000
moz,1982,633000
moz,1983,623000
moz,1984,665000
moz,1985,746000
moz,1986,829000
moz,1987,569000
moz,1988,562000
moz,1989,607000
moz,1990,738050
moz,1991,551080
moz,1992,244554
moz,1993,765216
moz,1994,790927
moz,1995,1126331
moz,1996,1378291
moz,1997,1529972
moz,1998,1687211
moz,1999,1813596
moz,2000,1587548
moz,2001,1507208
moz,2002,1361337
moz,2003,1514953
moz,2004,1327853
moz,2005,1142170
moz,2006,1725608
moz,2007,1438604
moz,2008,1455084
moz,2009,2239000
moz,2010,2802582
moz,2011,2931941
moz,2012,2758683
moz,2013,1459320
moz,2014,1718167
moz,2015,1503910
moz,2016,1717821
moz,2017,1608964
moz,2018,1917175
mrt,1961,91000
mrt,1962,93200
mrt,1963,94595
mrt,1964,95000
mrt,1965,104750
mrt,1966,95100
mrt,1967,96530
mrt,1968,99964
mrt,1969,114957
mrt,1970,88630
mrt,1971,55590
mrt,1972,43900
mrt,1973,29800
mrt,1974,55310
mrt,1975,51660
mrt,1976,44890
mrt,1977,29100
mrt,1978,39430
mrt,1979,37700
mrt,1980,47230
mrt,1981,59600
mrt,1982,61620
mrt,1983,47640
mrt,1984,51840
mrt,1985,107850
mrt,1986,126850
mrt,1987,151790
mrt,1988,174256
mrt,1989,183734
mrt,1990,103443
mrt,1991,105125
mrt,1992,106573
mrt,1993,168682
mrt,1994,206868
mrt,1995,221644
mrt,1996,234355
mrt,1997,153762
mrt,1998,189507
mrt,1999,193940
mrt,2000,179687
mrt,2001,124159
mrt,2002,112767
mrt,2003,180350
mrt,2004,115017
mrt,2005,170771
mrt,2006,167333
mrt,2007,182406
mrt,2008,189537
mrt,2009,170503
mrt,2010,278473
mrt,2011,199092
mrt,2012,343848
mrt,2013,311756
mrt,2014,373295
mrt,2015,315069
mrt,2016,331730
mrt,2017,353856
mrt,2018,340110
mus,1961,180
mus,1962,203
mus,1963,147
mus,1964,25
mus,1965,296
mus,1966,457
mus,1967,462
mus,1968,494
mus,1969,1275
mus,1970,1435
mus,1971,1588
mus,1972,1619
mus,1973,1325
mus,1974,2352
mus,1975,1690
mus,1976,2049
mus,1977,1603
mus,1978,1341
mus,1979,1209
mus,1980,891
mus,1981,1208
mus,1982,1385
mus,1983,1340
mus,1984,3540
mus,1985,5025
mus,1986,8145
mus,1987,3905
mus,1988,3807
mus,1989,2415
mus,1990,2284
mus,1991,2130
mus,1992,2000
mus,1993,1816
mus,1994,880
mus,1995,289
mus,1996,438
mus,1997,232
mus,1998,259
mus,1999,201
mus,2000,623
mus,2001,389
mus,2002,295
mus,2003,177
mus,2004,369
mus,2005,475
mus,2006,452
mus,2007,1021
mus,2008,539
mus,2009,273
mus,2010,484
mus,2011,636
mus,2012,1244
mus,2013,1278
mus,2014,1811
mus,2015,1108
mus,2016,767
mus,2017,602
mus,2018,406
mwi,1961,864554
mwi,1962,899751
mwi,1963,780781
mwi,1964,967017
mwi,1965,950943
mwi,1966,1021611
mwi,1967,1342764
mwi,1968,1168730
mwi,1969,1145565
mwi,1970,995286
mwi,1971,1362665
mwi,1972,1451555
mwi,1973,1446611
mwi,1974,1441544
mwi,1975,1177635
mwi,1976,1293919
mwi,1977,1526407
mwi,1978,1542500
mwi,1979,1464500
mwi,1980,1251500
mwi,1981,1307688
mwi,1982,1482700
mwi,1983,1404504
mwi,1984,1457065
mwi,1985,1422875
mwi,1986,1363545
mwi,1987,1255066
mwi,1988,1491655
mwi,1989,1587917
mwi,1990,1413293
mwi,1991,1679752
mwi,1992,688786
mwi,1993,2137147
mwi,1994,1107716
mwi,1995,1773119
mwi,1996,1943377
mwi,1997,1474809
mwi,1998,1904024
mwi,1999,2635519
mwi,2000,2631034
mwi,2001,1865675
mwi,2002,1710577
mwi,2003,2143179
mwi,2004,1717993
mwi,2005,1302379
mwi,2006,2786281
mwi,2007,3440138
mwi,2008,2845840
mwi,2009,3807971
mwi,2010,3610283
mwi,2011,3924971
mwi,2012,3832659
mwi,2013,3892310
mwi,2014,4246674
mwi,2015,3001731
mwi,2016,2531749
mwi,2017,3711454
mwi,2018,2925168
mys,1961,1097075
mys,1962,1133343
mys,1963,1205214
mys,1964,1121782
mys,1965,1265608
mys,1966,1236617
mys,1967,1217718
mys,1968,1448255
mys,1969,1607152
mys,1970,1697623
mys,1971,1829005
mys,1972,1852324
mys,1973,1995463
mys,1974,2118257
mys,1975,2011318
mys,1976,2020500
mys,1977,1916000
mys,1978,1509900
mys,1979,2103000
mys,1980,2052604
mys,1981,2027900
mys,1982,1892604
mys,1983,1754325
mys,1984,1593674
mys,1985,1770367
mys,1986,1744215
mys,1987,1656699
mys,1988,1728239
mys,1989,1777444
mys,1990,1919984
mys,1991,1961354
mys,1992,2048732
mys,1993,2142447
mys,1994,2178788
mys,1995,2170271
mys,1996,2273489
mys,1997,2167615
mys,1998,1994240
mys,1999,2093641
mys,2000,2205800
mys,2001,2161995
mys,2002,2267351
mys,2003,2329000
mys,2004,2336000
mys,2005,2389000
mys,2006,2267000
mys,2007,2407075
mys,2008,2385959
mys,2009,2547439
mys,2010,2512432
mys,2011,2635830
mys,2012,2682983
mys,2013,2690153
mys,2014,1894019
mys,2015,2803864
mys,2016,2804473
mys,2017,2974455
mys,2018,2795349
nam,1961,35592
nam,1962,37068
nam,1963,37208
nam,1964,39600
nam,1965,43900
nam,1966,46000
nam,1967,48200
nam,1968,51400
nam,1969,52700
nam,1970,52900
nam,1971,55100
nam,1972,56300
nam,1973,58500
nam,1974,59800
nam,1975,63000
nam,1976,63200
nam,1977,67400
nam,1978,68600
nam,1979,71000
nam,1980,73700
nam,1981,75400
nam,1982,78100
nam,1983,83800
nam,1984,87500
nam,1985,62900
nam,1986,81129
nam,1987,69239
nam,1988,83383
nam,1989,96757
nam,1990,97948
nam,1991,114785
nam,1992,31031
nam,1993,74900
nam,1994,116234
nam,1995,70885
nam,1996,89320
nam,1997,157984
nam,1998,121180
nam,1999,73899
nam,2000,120979
nam,2001,121744
nam,2002,87998
nam,2003,97334
nam,2004,127535
nam,2005,129138
nam,2006,186008
nam,2007,116183
nam,2008,112580
nam,2009,111738
nam,2010,118358
nam,2011,118339
nam,2012,165800
nam,2013,86600
nam,2014,111718
nam,2015,113040
nam,2016,74368
nam,2017,137559
nam,2018,152898
ncl,1961,1380
ncl,1962,1380
ncl,1963,1380
ncl,1964,1680
ncl,1965,1380
ncl,1966,1480
ncl,1967,1080
ncl,1968,1066
ncl,1969,1087
ncl,1970,1280
ncl,1971,1100
ncl,1972,1130
ncl,1973,1147
ncl,1974,1097
ncl,1975,1068
ncl,1976,736
ncl,1977,627
ncl,1978,1241
ncl,1979,1790
ncl,1980,3225
ncl,1981,3005
ncl,1982,3050
ncl,1983,2349
ncl,1984,1224
ncl,1985,2495
ncl,1986,1947
ncl,1987,692
ncl,1988,999
ncl,1989,792
ncl,1990,1244
ncl,1991,690
ncl,1992,808
ncl,1993,450
ncl,1994,497
ncl,1995,1018
ncl,1996,1894
ncl,1997,1878
ncl,1998,2029
ncl,1999,2219
ncl,2000,4795
ncl,2001,4726
ncl,2002,3994
ncl,2003,6084
ncl,2004,5312
ncl,2005,6290
ncl,2006,3956
ncl,2007,5781
ncl,2008,4203
ncl,2009,2664
ncl,2010,3335
ncl,2011,2597
ncl,2012,4198
ncl,2013,4386
ncl,2014,4815
ncl,2015,7088
ncl,2016,8817
ncl,2017,9715
ncl,2018,10309
ner,1961,1064534
ner,1962,1269397
ner,1963,1336449
ner,1964,1345929
ner,1965,1070392
ner,1966,1142666
ner,1967,1378187
ner,1968,989433
ner,1969,1424953
ner,1970,1140650
ner,1971,1255710
ner,1972,1162245
ner,1973,803477
ner,1974,1137773
ner,1975,870820
ner,1976,1348600
ner,1977,1507400
ner,1978,1537562
ner,1979,1642628
ner,1980,1775000
ner,1981,1688000
ner,1982,1704213
ner,1983,1721945
ner,1984,1070306
ner,1985,1848576
ner,1986,1834229
ner,1987,1439055
ner,1988,2389287
ner,1989,1839930
ner,1990,2135448
ner,1991,2197164
ner,1992,2332800
ner,1993,2267300
ner,1994,1864700
ner,1995,2246328
ner,1996,2089056
ner,1997,1850285
ner,1998,2977968
ner,1999,2843740
ner,2000,2126435
ner,2001,3110006
ner,2002,3324123
ner,2003,3368540
ner,2004,2684260
ner,2005,3667114
ner,2006,4028571
ner,2007,3847038
ner,2008,4883823
ner,2009,3507976
ner,2010,5264113
ner,2011,3619099
ner,2012,5334840
ner,2013,4361285
ner,2014,4915209
ner,2015,5464329
ner,2016,5852134
ner,2017,5899356
ner,2018,6099863
nga,1961,7891000
nga,1962,8324000
nga,1963,8203000
nga,1964,8105000
nga,1965,8413000
nga,1966,6140000
nga,1967,7375000
nga,1968,7408000
nga,1969,8799000
nga,1970,8981000
nga,1971,8328000
nga,1972,5809000
nga,1973,8243000
nga,1974,10285000
nga,1975,8348000
nga,1976,7161000
nga,1977,6957000
nga,1978,6004000
nga,1979,6439000
nga,1980,7788000
nga,1981,8053000
nga,1982,8468000
nga,1983,8828000
nga,1984,10503000
nga,1985,11889000
nga,1986,14661322
nga,1987,15917000
nga,1988,16560000
nga,1989,18007000
nga,1990,17678000
nga,1991,18615000
nga,1992,19597000
nga,1993,20090600
nga,1994,20373200
nga,1995,22512600
nga,1996,21665000
nga,1997,21853000
nga,1998,22040000
nga,1999,22405000
nga,2000,21370000
nga,2001,20090000
nga,2002,21373000
nga,2003,22736000
nga,2004,24321000
nga,2005,26031000
nga,2006,28864000
nga,2007,27171000
nga,2008,30209000
nga,2009,21267630
nga,2010,24650297
nga,2011,20699526
nga,2012,21427122
nga,2013,19617693
nga,2014,24517387
nga,2015,25452062
nga,2016,28363675
nga,2017,25616052
nga,2018,26216277
nic,1961,228822
nic,1962,235838
nic,1963,230178
nic,1964,253631
nic,1965,271200
nic,1966,288100
nic,1967,322000
nic,1968,358400
nic,1969,359483
nic,1970,377739
nic,1971,376284
nic,1972,245162
nic,1973,313877
nic,1974,334885
nic,1975,343959
nic,1976,312921
nic,1977,300313
nic,1978,403198
nic,1979,350011
nic,1980,381765
nic,1981,445682
nic,1982,450643
nic,1983,436724
nic,1984,451171
nic,1985,505722
nic,1986,477546
nic,1987,455113
nic,1988,505590
nic,1989,483941
nic,1990,487787
nic,1991,400558
nic,1992,498180
nic,1993,587701
nic,1994,521084
nic,1995,621528
nic,1996,673859
nic,1997,607607
nic,1998,642120
nic,1999,571751
nic,2000,783484
nic,2001,754945
nic,2002,910681
nic,2003,1002006
nic,2004,798823
nic,2005,963653
nic,2006,894613
nic,2007,864166
nic,2008,783571
nic,2009,914273
nic,2010,969740
nic,2011,1009194
nic,2012,982568
nic,2013,965045
nic,2014,838643
nic,2015,747920
nic,2016,933034
nic,2017,909045
nic,2018,820382
nld,1961,1926025
nld,1962,2178426
nld,1963,1947084
nld,1964,2115764
nld,1965,1779071
nld,1966,1623393
nld,1967,1840765
nld,1968,1653767
nld,1969,1617120
nld,1970,1363046
nld,1971,1511483
nld,1972,1318841
nld,1973,1359171
nld,1974,1313654
nld,1975,1092959
nld,1976,1147603
nld,1977,1121220
nld,1978,1360650
nld,1979,1285000
nld,1980,1275159
nld,1981,1274867
nld,1982,1379392
nld,1983,1309118
nld,1984,1407092
nld,1985,1132319
nld,1986,1263482
nld,1987,1105446
nld,1988,1221241
nld,1989,1367961
nld,1990,1388200
nld,1991,1339247
nld,1992,1349658
nld,1993,1466100
nld,1994,1354800
nld,1995,1504900
nld,1996,1659400
nld,1997,1450290
nld,1998,1497400
nld,1999,1367600
nld,2000,1732100
nld,2001,1671600
nld,2002,1655207
nld,2003,1739331
nld,2004,1748400
nld,2005,1705043
nld,2006,1674669
nld,2007,1547600
nld,2008,1963010
nld,2009,1994422
nld,2010,1803153
nld,2011,1609679
nld,2012,1730981
nld,2013,1755536
nld,2014,1700506
nld,2015,1671654
nld,2016,1355219
nld,2017,1392686
nld,2018,1340532
nor,1961,636853
nor,1962,475400
nor,1963,598736
nor,1964,630051
nor,1965,613599
nor,1966,503539
nor,1967,623516
nor,1968,820025
nor,1969,641797
nor,1970,825996
nor,1971,864078
nor,1972,810533
nor,1973,912389
nor,1974,1099286
nor,1975,765664
nor,1976,846193
nor,1977,1077885
nor,1978,1125550
nor,1979,1104407
nor,1980,1150900
nor,1981,1133100
nor,1982,1200660
nor,1983,1072450
nor,1984,1407200
nor,1985,1302100
nor,1986,1109110
nor,1987,1285019
nor,1988,1065792
nor,1989,1179600
nor,1990,1567856
nor,1991,1482090
nor,1992,1010010
nor,1993,1383645
nor,1994,1091070
nor,1995,1227030
nor,1996,1345340
nor,1997,1290495
nor,1998,1371430
nor,1999,1221910
nor,2000,1305420
nor,2001,1221040
nor,2002,1143021
nor,2003,1287340
nor,2004,1445414
nor,2005,1299878
nor,2006,1170501
nor,2007,1203714
nor,2008,1388257
nor,2009,1056220
nor,2010,1207112
nor,2011,1028075
nor,2012,1085988
nor,2013,966521
nor,2014,1239061
nor,2015,1358853
nor,2016,1326951
nor,2017,1308223
nor,2018,678543
npl,1961,3167000
npl,1962,3177026
npl,1963,3181578
npl,1964,3280500
npl,1965,3335000
npl,1966,3126325
npl,1967,3165429
npl,1968,3291912
npl,1969,3416913
npl,1970,3555902
npl,1971,3450714
npl,1972,3216502
npl,1973,3708825
npl,1974,3755148
npl,1975,3851585
npl,1976,3733322
npl,1977,3534858
npl,1978,3648730
npl,1979,3193100
npl,1980,3792060
npl,1981,3933530
npl,1982,3221180
npl,1983,4310790
npl,1984,4309680
npl,1985,4373360
npl,1986,3999390
npl,1987,4759120
npl,1988,5306800
npl,1989,5672510
npl,1990,5847090
npl,1991,5519720
npl,1992,4901750
npl,1993,5772620
npl,1994,5374592
npl,1995,6077793
npl,1996,6378420
npl,1997,6350360
npl,1998,6389950
npl,1999,6589948
npl,2000,7115587
npl,2001,7120004
npl,2002,7220775
npl,2003,7366903
npl,2004,7754058
npl,2005,7774590
npl,2006,7663744
npl,2007,7336809
npl,2008,8077057
npl,2009,8122431
npl,2010,7770976
npl,2011,8615383
npl,2012,9457722
npl,2013,8580285
npl,2014,9562680
npl,2015,9266240
npl,2016,8614283
npl,2017,9758893
npl,2018,9930178
nzl,1961,388705
nzl,1962,347057
nzl,1963,383614
nzl,1964,456916
nzl,1965,430035
nzl,1966,478741
nzl,1967,538443
nzl,1968,752326
nzl,1969,804506
nzl,1970,581979
nzl,1971,749876
nzl,1972,893829
nzl,1973,833844
nzl,1974,622692
nzl,1975,675573
nzl,1976,919962
nzl,1977,909547
nzl,1978,828522
nzl,1979,810855
nzl,1980,755828
nzl,1981,799797
nzl,1982,881870
nzl,1983,872190
nzl,1984,1118316
nzl,1985,1183506
nzl,1986,1187936
nzl,1987,1000380
nzl,1988,769347
nzl,1989,671430
nzl,1990,869904
nzl,1991,809022
nzl,1992,736193
nzl,1993,803099
nzl,1994,843015
nzl,1995,752049
nzl,1996,904022
nzl,1997,980100
nzl,1998,869300
nzl,1999,872700
nzl,2000,855511
nzl,2001,940393
nzl,2002,939377
nzl,2003,944472
nzl,2004,763040
nzl,2005,871437
nzl,2006,788645
nzl,2007,926928
nzl,2008,999287
nzl,2009,1124280
nzl,2010,1001296
nzl,2011,999389
nzl,2012,1168496
nzl,2013,1103221
nzl,2014,1097943
nzl,2015,1114618
nzl,2016,1096490
nzl,2017,936995
nzl,2018,977781
omn,1961,2900
omn,1962,2900
omn,1963,3000
omn,1964,3100
omn,1965,3100
omn,1966,3400
omn,1967,3550
omn,1968,3700
omn,1969,3700
omn,1970,3900
omn,1971,3900
omn,1972,3950
omn,1973,5000
omn,1974,5000
omn,1975,5000
omn,1976,4000
omn,1977,2600
omn,1978,2375
omn,1979,2250
omn,1980,2459
omn,1981,1209
omn,1982,1991
omn,1983,1991
omn,1984,1991
omn,1985,1101
omn,1986,3689
omn,1987,3969
omn,1988,4350
omn,1989,4700
omn,1990,5140
omn,1991,32918
omn,1992,32796
omn,1993,32684
omn,1994,32811
omn,1995,32949
omn,1996,32992
omn,1997,32964
omn,1998,32453
omn,1999,33017
omn,2000,33163
omn,2001,33461
omn,2002,33534
omn,2003,33305
omn,2004,37746
omn,2005,32858
omn,2006,31176
omn,2007,32482
omn,2008,30429
omn,2009,61769
omn,2010,46034
omn,2011,58015
omn,2012,52464
omn,2013,50873
omn,2014,40693
omn,2015,78955
omn,2016,63171
omn,2017,63391
omn,2018,64754
pak,1961,6729680
pak,1962,6941600
pak,1963,7208300
pak,1964,7565300
pak,1965,7866500
pak,1966,7281250
pak,1967,8166500
pak,1968,10791900
pak,1969,11569500
pak,1970,12097337
pak,1971,11336393
pak,1972,11800886
pak,1973,12730806
pak,1974,12515833
pak,1975,13127967
pak,1976,14262949
pak,1977,15115120
pak,1978,14764206
pak,1979,16304600
pak,1980,17073600
pak,1981,18222050
pak,1982,18075950
pak,1983,19100750
pak,1984,17535900
pak,1985,17699400
pak,1986,20866100
pak,1987,18428100
pak,1988,19240300
pak,1989,21017550
pak,1990,20957200
pak,1991,21137950
pak,1992,22123350
pak,1993,23869650
pak,1994,22338150
pak,1995,25036450
pak,1996,25394800
pak,1997,25259600
pak,1998,27985200
pak,1999,27756417
pak,2000,30460700
pak,2001,27048000
pak,2002,27172850
pak,2003,28963500
pak,2004,30311300
pak,2005,33507800
pak,2006,33027900
pak,2007,35812200
pak,2008,35528100
pak,2009,38147050
pak,2010,34811258
pak,2011,39304580
pak,2012,36496350
pak,2013,40109711
pak,2014,41895811
pak,2015,41081682
pak,2016,42555022
pak,2017,44299995
pak,2018,42741865
pan,1961,182887
pan,1962,181590
pan,1963,186997
pan,1964,209645
pan,1965,235846
pan,1966,224475
pan,1967,239809
pan,1968,246777
pan,1969,252747
pan,1970,187579
pan,1971,190253
pan,1972,169569
pan,1973,216844
pan,1974,237697
pan,1975,250009
pan,1976,208406
pan,1977,265887
pan,1978,226873
pan,1979,242761
pan,1980,243771
pan,1981,271270
pan,1982,256212
pan,1983,290906
pan,1984,262549
pan,1985,301225
pan,1986,293033
pan,1987,304106
pan,1988,297910
pan,1989,327850
pan,1990,344628
pan,1991,324953
pan,1992,325403
pan,1993,328912
pan,1994,342890
pan,1995,352390
pan,1996,355881
pan,1997,236828
pan,1998,322431
pan,1999,306524
pan,2000,339302
pan,2001,418146
pan,2002,437733
pan,2003,501310
pan,2004,381785
pan,2005,380591
pan,2006,385980
pan,2007,382577
pan,2008,399609
pan,2009,389582
pan,2010,346388
pan,2011,400174
pan,2012,370023
pan,2013,423781
pan,2014,401220
pan,2015,388183
pan,2016,450357
pan,2017,433472
pan,2018,429251
per,1961,1070135
per,1962,1130621
per,1963,1014480
per,1964,1203288
per,1965,1205808
per,1966,1272463
per,1967,1396739
per,1968,1079371
per,1969,1346787
per,1970,1517922
per,1971,1514428
per,1972,1425225
per,1973,1397761
per,1974,1407999
per,1975,1485525
per,1976,1628915
per,1977,1656983
per,1978,1362552
per,1979,1480881
per,1980,1163342
per,1981,1644864
per,1982,1754139
per,1983,1618556
per,1984,2164950
per,1985,1829499
per,1986,1890684
per,1987,2353946
per,1988,2368250
per,1989,2439960
per,1990,1778458
per,1991,1729083
per,1992,1521728
per,1993,2013066
per,1994,2405339
per,1995,2132281
per,1996,2541198
per,1997,2593234
per,1998,2845066
per,1999,3395445
per,2000,3554034
per,2001,3737483
per,2002,3844443
per,2003,3920080
per,2004,3438251
per,2005,4131905
per,2006,4063601
per,2007,4032733
per,2008,4698251
per,2009,5049848
per,2010,4868327
per,2011,4616641
per,2012,5223285
per,2013,5249332
per,2014,5009147
per,2015,5469508
per,2016,5179354
per,2017,5140701
per,2018,5644208
phl,1961,5176370
phl,1962,5239880
phl,1963,5135570
phl,1964,5305080
phl,1965,5452464
phl,1966,5583972
phl,1967,6179853
phl,1968,6177456
phl,1969,7472275
phl,1970,7595768
phl,1971,7374862
phl,1972,6459350
phl,1973,7421393
phl,1974,8146691
phl,1975,8839298
phl,1976,9327624
phl,1977,10083284
phl,1978,10313167
phl,1979,10834585
phl,1980,10775175
phl,1981,11215910
phl,1982,11670615
phl,1983,10647242
phl,1984,11269139
phl,1985,12727856
phl,1986,13337939
phl,1987,12818171
phl,1988,13399121
phl,1989,13981140
phl,1990,14987250
phl,1991,14332247
phl,1992,13750627
phl,1993,14235789
phl,1994,15062260
phl,1995,14673162
phl,1996,15439998
phl,1997,15604612
phl,1998,12385314
phl,1999,16372331
phl,2000,16901159
phl,2001,17480299
phl,2002,17590069
phl,2003,18115690
phl,2004,19910353
phl,2005,19856348
phl,2006,21408902
phl,2007,22977304
phl,2008,23744012
phl,2009,23300701
phl,2010,22149369
phl,2011,23655648
phl,2012,25440478
phl,2013,25817441
phl,2014,26739122
phl,2015,25669246
phl,2016,24846678
phl,2017,27191836
phl,2018,26838577
png,1961,1850
png,1962,1891
png,1963,1871
png,1964,1788
png,1965,1886
png,1966,1847
png,1967,1927
png,1968,1977
png,1969,2251
png,1970,2963
png,1971,4358
png,1972,3127
png,1973,2708
png,1974,2477
png,1975,3826
png,1976,2769
png,1977,3616
png,1978,4905
png,1979,3434
png,1980,3608
png,1981,4082
png,1982,3486
png,1983,3812
png,1984,2369
png,1985,2278
png,1986,2199
png,1987,2450
png,1988,2900
png,1989,3500
png,1990,4120
png,1991,4720
png,1992,5420
png,1993,6030
png,1994,6850
png,1995,7650
png,1996,8650
png,1997,9600
png,1998,9811
png,1999,10550
png,2000,11300
png,2001,12600
png,2002,12805
png,2003,10300
png,2004,10480
png,2005,11672
png,2006,12250
png,2007,13242
png,2008,14300
png,2009,15202
png,2010,15919
png,2011,18205
png,2012,15271
png,2013,17365
png,2014,17872
png,2015,18639
png,2016,19021
png,2017,19581
png,2018,20142
pol,1961,16123000
pol,1962,14045000
pol,1963,15178000
pol,1964,14092000
pol,1965,16162000
pol,1966,15795100
pol,1967,16265600
pol,1968,17946200
pol,1969,18574200
pol,1970,16262100
pol,1971,19870600
pol,1972,20402800
pol,1973,21859200
pol,1974,22977400
pol,1975,19557653
pol,1976,20863240
pol,1977,19399014
pol,1978,21536633
pol,1979,17340564
pol,1980,18336070
pol,1981,19720795
pol,1982,21166289
pol,1983,22098776
pol,1984,24392409
pol,1985,23741480
pol,1986,25035598
pol,1987,26059921
pol,1988,24504330
pol,1989,26957819
pol,1990,28013511
pol,1991,27811536
pol,1992,19962168
pol,1993,23417080
pol,1994,21763445
pol,1995,25905314
pol,1996,25297819
pol,1997,25399486
pol,1998,27158723
pol,1999,25750319
pol,2000,22340612
pol,2001,26960313
pol,2002,26877272
pol,2003,23390757
pol,2004,29635147
pol,2005,26927924
pol,2006,21775931
pol,2007,27142811
pol,2008,27664297
pol,2009,29826416
pol,2010,27228098
pol,2011,26767403
pol,2012,28543870
pol,2013,28455154
pol,2014,31945433
pol,2015,28002726
pol,2016,29849223
pol,2017,31924964
pol,2018,26779782
pri,1961,17982
pri,1962,12049
pri,1963,12349
pri,1964,16227
pri,1965,16227
pri,1966,13139
pri,1967,11938
pri,1968,7575
pri,1969,8129
pri,1970,5961
pri,1971,5734
pri,1972,5689
pri,1973,5103
pri,1974,5054
pri,1975,5254
pri,1976,5027
pri,1977,5627
pri,1978,5615
pri,1979,6005
pri,1980,5950
pri,1981,6525
pri,1982,6480
pri,1983,6363
pri,1984,4933
pri,1985,5286
pri,1986,5719
pri,1987,2667
pri,1988,1910
pri,1989,780
pri,1990,540
pri,1991,500
pri,1992,460
pri,1993,428
pri,1994,550
pri,1995,660
pri,1996,750
pri,1997,820
pri,1998,1018
pri,1999,708
pri,2000,460
pri,2001,367
pri,2002,279
pri,2003,431
pri,2004,442
pri,2005,454
pri,2006,500
pri,2007,550
pri,2008,522
pri,2009,504
pri,2010,512
pri,2011,620
pri,2012,651
pri,2013,666
pri,2014,59
pri,2015,306
pri,2016,328
pri,2017,231
pri,2018,288
prk,1961,3583000
prk,1962,3725100
prk,1963,4053500
prk,1964,4212100
prk,1965,3707000
prk,1966,4073300
prk,1967,3787800
prk,1968,3662000
prk,1969,4378400
prk,1970,4364500
prk,1971,4499200
prk,1972,4309500
prk,1973,4816500
prk,1974,5068000
prk,1975,5246700
prk,1976,5490600
prk,1977,5798900
prk,1978,5798200
prk,1979,6006100
prk,1980,5752400
prk,1981,6254900
prk,1982,5329000
prk,1983,5481000
prk,1984,5825000
prk,1985,5841000
prk,1986,6232000
prk,1987,6240000
prk,1988,6252000
prk,1989,6466000
prk,1990,6280305
prk,1991,8823710
prk,1992,8681000
prk,1993,9137000
prk,1994,7215000
prk,1995,3805000
prk,1996,2614000
prk,1997,2886000
prk,1998,4440000
prk,1999,3852000
prk,2000,2942000
prk,2001,3879704
prk,2002,4211000
prk,2003,4393000
prk,2004,4485000
prk,2005,4645400
prk,2006,4675500
prk,2007,3892500
prk,2008,4680528
prk,2009,4437510
prk,2010,4514871
prk,2011,4694508
prk,2012,5195204
prk,2013,5199406
prk,2014,5222275
prk,2015,5488519
prk,2016,4974090
prk,2017,4842539
prk,2018,4211839
prt,1961,1483275
prt,1962,1764009
prt,1963,1665281
prt,1964,1537996
prt,1965,1595082
prt,1966,1347319
prt,1967,1790402
prt,1968,1941496
prt,1969,1555225
prt,1970,1676672
prt,1971,1928939
prt,1972,1669134
prt,1973,1529337
prt,1974,1524470
prt,1975,1602626
prt,1976,1628897
prt,1977,1017335
prt,1978,1119802
prt,1979,1134210
prt,1980,1407823
prt,1981,1089103
prt,1982,1291407
prt,1983,1145688
prt,1984,1469416
prt,1985,1379569
prt,1986,1656348
prt,1987,1719077
prt,1988,1465352
prt,1989,1833280
prt,1990,1427010
prt,1991,1789423
prt,1992,1387311
prt,1993,1478937
prt,1994,1630319
prt,1995,1394255
prt,1996,1607468
prt,1997,1509650
prt,1998,1398328
prt,1999,1655612
prt,2000,1614404
prt,2001,1303355
prt,2002,1502831
prt,2003,1191546
prt,2004,1374973
prt,2005,823082
prt,2006,1197572
prt,2007,1066037
prt,2008,1311584
prt,2009,1118225
prt,2010,1019204
prt,2011,1157421
prt,2012,1178144
prt,2013,1362407
prt,2014,1333258
prt,2015,1240203
prt,2016,1138085
prt,2017,1125906
prt,2018,1092570
pry,1961,139700
pry,1962,150800
pry,1963,147800
pry,1964,236680
pry,1965,242600
pry,1966,188660
pry,1967,272370
pry,1968,238802
pry,1969,217533
pry,1970,303018
pry,1971,338000
pry,1972,271475
pry,1973,316539
pry,1974,374822
pry,1975,382564
pry,1976,446457
pry,1977,506601
pry,1978,459540
pry,1979,463665
