geo,time,bn_trf_curr_cd
kaz,2017,-103357641.18857
kaz,2018,918176585.3221
kaz,2019,1042254815.52369
kaz,2020,1310395547.11042
ken,1975,53927492.04305
ken,1976,20254610.61997
ken,1977,75635280.48367
ken,1978,92313516.60019
ken,1979,96883157.53309
ken,1980,157138886.33638
ken,1981,214866024.67767
ken,1982,132206283.92555
ken,1983,180520376.47616
ken,1984,176010961.66733
ken,1985,189506931.04245
ken,1986,200299010.47359
ken,1987,206569736.02446
ken,1988,334589876.6559
ken,1989,371613191.74171
ken,1990,367797766.50573
ken,1991,345668390.61796
ken,1992,199429904.65647
ken,1993,1209276457.25634
ken,1994,1175055188.99672
ken,1995,1036852835.09247
ken,1996,1157150736.00218
ken,1997,1350833853.47045
ken,1998,1567854959.77087
ken,1999,1826104489.71969
ken,2000,920763349.42781
ken,2001,838338092.02897
ken,2002,677152377.42803
ken,2003,870349830.56725
ken,2004,1002059820.03021
ken,2005,1252694667.26813
ken,2006,1784901658.4637
ken,2007,2108417529.09136
ken,2008,2331226994.01284
ken,2009,2258558472.7594
ken,2010,2327214718.1321
ken,2011,2671122600.25897
ken,2012,2809636342.12706
ken,2013,3075878855.90432
ken,2014,3525836048.79297
ken,2015,3452876767.41188
ken,2016,3234203758.92167
ken,2017,4452743787.30602
ken,2018,5004833808.79524
ken,2019,5283614547.53901
ken,2020,4951659401.9663
kgz,1993,67217000
kgz,1994,62618000
kgz,1995,78684000
kgz,1996,83953000
kgz,1997,67590000
kgz,1998,48738947.03782
kgz,1999,67985457.51471
kgz,2000,87361620.7086
kgz,2001,50990734.18324
kgz,2002,106679802.97067
kgz,2003,154039785.43681
kgz,2004,314888419.24854
kgz,2005,500307446.30341
kgz,2006,729511877.09057
kgz,2007,1018502436.26585
kgz,2008,1476016089.91619
kgz,2009,1207072627.98374
kgz,2010,1391309812.00066
kgz,2011,1838678711.3356
kgz,2012,2061495691.28619
kgz,2013,2238018772.87165
kgz,2014,2175751344.16352
kgz,2015,1628068088.44092
kgz,2016,1903595717.91932
kgz,2017,2365070163.38108
kgz,2018,2420915945.59305
kgz,2019,2270292767.81042
kgz,2020,2246113345.47326
khm,1992,120400000
khm,1993,156200000
khm,1994,230000000
khm,1995,277000000
khm,1996,381000000
khm,1997,188200000
khm,1998,293445100
khm,1999,370338875.51
khm,2000,424745797.33333
khm,2001,395534997.33333
khm,2002,438587397.33333
khm,2003,413101022.12
khm,2004,428194400
khm,2005,520404000
khm,2006,630457000
khm,2007,592706000
khm,2008,611245600
khm,2009,567850768.20086
khm,2010,1092459486.6942
khm,2011,1271772636.14671
khm,2012,1393990824.50682
khm,2013,1461994016.10635
khm,2014,1613476594.21078
khm,2015,1636096043.82347
khm,2016,1560859152.92565
khm,2017,1748163411.96119
khm,2018,1880985837.10735
khm,2019,1942557704.02585
khm,2020,1653757017.37182
kir,1979,9836348.6913
kir,1980,15257713.03801
kir,1981,14938844.1241
kir,1982,13389286.58945
kir,1983,15675463.85685
kir,1984,14128766.30912
kir,1985,5842607.17645
kir,1986,5212656.85936
kir,1987,7657998.29153
kir,1988,8852196.44636
kir,1989,9890109.89011
kir,1990,9282181.11611
kir,1991,12842784.87537
kir,1992,10106133.61991
kir,1993,10882248.93918
kir,1994,7345636.1752
kir,2006,24863720.82663
kir,2007,28182736.24541
kir,2008,27944695.00375
kir,2009,28963015.76308
kir,2010,30427203.78758
kir,2011,44744863.12582
kir,2012,51051545.0182
kir,2013,23928688.24674
kir,2014,58376077.46494
kir,2015,32133544.27316
kir,2016,40161199.51026
kir,2017,64469233.60139
kir,2018,59003029.9594
kir,2019,37197531.31388
kir,2020,43256472.19599
kna,1980,13000000
kna,1981,12700000
kna,1982,11100000
kna,1983,10300000
kna,1984,11500000
kna,1985,8466666.66667
kna,1986,7470370.37037
kna,1987,7870370.37037
kna,1988,8300000
kna,1989,10988888.88889
kna,1990,7470370.37037
kna,1991,6425925.92593
kna,1992,8022222.22222
kna,1993,7977777.77778
kna,1994,10888888.88889
kna,1995,19177777.77778
kna,1996,16170370.37037
kna,1997,15085185.18519
kna,1998,27081481.48148
kna,1999,20496296.2963
kna,2000,62648148.14815
kna,2001,16062962.96296
kna,2002,16440818.51852
kna,2003,18592603.7037
kna,2004,18222537.03704
kna,2005,23888800
kna,2006,32211677.40741
kna,2007,31209387.40741
kna,2008,33122140.37037
kna,2009,45154685.92593
kna,2010,46522433.7037
kna,2011,46595184.07407
kna,2012,29105834.44444
kna,2013,35000912.59259
kna,2014,-11753002.087
kna,2015,-19088583.67751
kna,2016,-12712683.63804
kna,2017,-25836066.25919
kna,2018,-28556245.29603
kna,2019,1537531.51358
kna,2020,-15165933.98967
kor,1976,346000000
kor,1977,223000000
kor,1978,471000000
kor,1979,439000000
kor,1980,419500000
kor,1981,532400000
kor,1982,557000000
kor,1983,615000000
kor,1984,600000000
kor,1985,806300000
kor,1986,1265500000
kor,1987,1668700000
kor,1988,1969800000
kor,1989,918400000
kor,1990,932300000
kor,1991,740000000
kor,1992,904800000
kor,1993,766700000
kor,1994,814400000
kor,1995,291100000
kor,1996,-268000000
kor,1997,345100000
kor,1998,2818700000
kor,1999,832900000
kor,2000,-214300000
kor,2001,-1261200000
kor,2002,-2114100000
kor,2003,-3164800000
kor,2004,-3038300000
kor,2005,-3258300000
kor,2006,-4381800000
kor,2007,-4387400000
kor,2008,-1266800000
kor,2009,-2194600000
kor,2010,-5316500000
kor,2011,-4715600000
kor,2012,-5474100000
kor,2013,-4189300000
kor,2014,-4984700000
kor,2015,-4985200000
kor,2016,-5766700000
kor,2017,-6964800000
kor,2018,-8152800000
kor,2019,-6146700000
kor,2020,-3519400000
kor,2021,-4124900000
kos,2004,814686375.53271
kos,2005,871265538.66148
kos,2006,953312744.26928
kos,2007,1054039119.8504
kos,2008,1168399407.56768
kos,2009,1385002194.21624
kos,2010,1301781427.39815
kos,2011,1292814761.80788
kos,2012,1417643012.34762
kos,2013,1561453165.93502
kos,2014,1460666683.75582
kos,2015,1178561068.08791
kos,2016,1212890610.04023
kos,2017,1316770819.81278
kos,2018,1485482871.11064
kos,2019,1514674884.14898
kos,2020,1772873031.48812
kwt,1975,-1068846350.70175
kwt,1976,-536958814.18845
kwt,1977,-1249275912.87618
kwt,1978,-1232490863.0526
kwt,1979,-1288146493.93415
kwt,1980,-1579741333.99255
kwt,1981,-1660776039.12966
kwt,1982,-1521303463.64433
kwt,1983,-1550724477.26196
kwt,1984,-1378090114.67155
kwt,1985,-1572717834.74014
kwt,1986,-1266368733.90266
kwt,1987,-1259584821.46462
kwt,1988,-1318858148.38409
kwt,1989,-1494318441.30219
kwt,1990,-4950512211.61013
kwt,1991,-23797917000
kwt,1992,-1909811428.85725
kwt,1993,-1305333380.15747
kwt,1994,-1495602549.55097
kwt,1995,-1465248247.76333
kwt,1996,-1489603353.47345
kwt,1997,-1506516416.98245
kwt,1998,-1775192741.30579
kwt,1999,-2003845631.61652
kwt,2000,-1955980123.98198
kwt,2001,-2079028743.1593
kwt,2002,-2141722530.05728
kwt,2003,-2379438209.04063
kwt,2004,-2554122836.78317
kwt,2005,-3420547945.20548
kwt,2006,-3673974323.70622
kwt,2007,-10453392287.3539
kwt,2008,-10689348135.508
kwt,2009,-12328685438.6369
kwt,2010,-12258180698.2568
kwt,2011,-14375925166.1033
kwt,2012,-16713946149.1698
kwt,2013,-19106510488.069
kwt,2014,-20673958417.2909
kwt,2015,-16522067614.4962
kwt,2016,-16732035337.9449
kwt,2017,-14904249754.9781
kwt,2018,-14854878007.9212
kwt,2019,-19844139498.74549
kwt,2020,-17598421966.8551
lao,1984,42100000
lao,1985,49600000
lao,1986,30500000
lao,1987,27000000
lao,1988,24900000
lao,1989,54800000
lao,1990,55600000
lao,1991,82600000
lao,1992,60700000
lao,1993,101500000
lao,1994,120500000
lao,1995,109500000
lao,1996,81700000
lao,1997,99500000
lao,1998,73600000
lao,1999,240400000
lao,2000,116270000
lao,2001,33730953.51
lao,2002,48066623.78
lao,2003,39809091.94
lao,2004,78628903
lao,2005,67159588
lao,2006,126640146.1
lao,2007,97359363.44
lao,2008,140728156.85
lao,2009,132888850.57
lao,2010,178631076.789
lao,2011,222776568.78
lao,2012,281798031.35267
lao,2013,273585596.65986
lao,2014,309786246.37104
lao,2015,220905909.81626
lao,2016,255134804.92851
lao,2017,316589247.76669
lao,2018,307645363.21642
lao,2019,297873588.13
lao,2020,251925584.19439
lbn,2002,77660000
lbn,2003,328457017.70191
lbn,2004,1715859869.35992
lbn,2005,1062689836.66503
lbn,2006,1968968170.91795
lbn,2007,2768650000
lbn,2008,2360340000
lbn,2009,1827163924.26972
lbn,2010,2449737755.03479
lbn,2011,2342830506
lbn,2012,1794275799
lbn,2013,1601121612
lbn,2014,2359927474
lbn,2015,3393096879
lbn,2016,2450919734
lbn,2017,1205488626
lbn,2018,1366452947.61419
lbn,2019,2957663422.65563
lbn,2020,4512597585.44129
lbr,1979,58141.12732
lbr,1980,155043.00619
lbr,1981,827954.71836
lbr,1982,1030476.10676
lbr,1983,1618314.55881
lbr,1984,1297876.87306
lbr,1985,1370427.52921
lbr,1986,818282.53187
lbr,1987,-75340.79579
lbr,2004,744370581.93521
lbr,2005,779431743.18962
lbr,2006,1200110964.34391
lbr,2007,1138788368.04555
lbr,2008,1175364548.29603
lbr,2009,1100675032.43971
lbr,2010,795693444.9941
lbr,2011,947698325.78183
lbr,2012,713332072.85408
lbr,2013,695281780.07595
lbr,2014,1039714968.66419
lbr,2015,1422607286.74306
lbr,2016,950527066.24222
lbr,2017,472205928.58665
lbr,2018,153284665.11659
lbr,2019,132733157.64111
lby,1977,-937000722.63563
lby,1978,-1049819122.54922
lby,1979,-902209419.66826
lby,1980,-1134264990.49324
lby,1981,-1646333796.86604
lby,1982,-1674362366.44912
lby,1983,-2102326279.0517
lby,1984,-1321047246.70386
lby,1985,-904229985.84713
lby,1986,-526005732.11497
lby,1987,-521835193.07742
lby,1988,-534002973.90245
lby,1989,-487647504.69615
lby,1990,-480970943.11972
lby,1991,-434227658.87109
lby,1992,-457817312.85722
lby,1993,-329204349.87051
lby,1994,-281885651.88486
lby,1995,-219541102.78456
lby,1996,-280677803.98452
lby,1997,-198756204.80445
lby,1998,-224563174.49989
lby,1999,-219054853.5703
lby,2000,-487000000
lby,2001,-728000000
lby,2002,-871000000
lby,2003,-1661000000
lby,2004,-2509000000
lby,2005,-634000000
lby,2006,586000000
lby,2007,-218700000
lby,2008,-1040000000
lby,2009,-1572000000
lby,2010,-1828000000
lby,2011,-377000000
lby,2012,-2824200000
lby,2013,-3252200000
lby,2014,-1120900000
lby,2015,-839800000
lby,2016,-755800000
lby,2017,-716200000
lby,2018,-752600000
lby,2019,-763000000
lca,1976,12900285.41124
lca,1977,10100000
lca,1978,9800000
lca,1979,11200000
lca,1980,14600000
lca,1981,20300000
lca,1982,19200000
lca,1983,21300000
lca,1984,24000000
lca,1985,20900000
lca,1986,11211111.11111
lca,1987,13800000
lca,1988,7581481.48148
lca,1989,7070370.37037
lca,1990,7585185.18519
lca,1991,13670370.37037
lca,1992,9022222.22222
lca,1993,9562962.96296
lca,1994,17162962.96296
lca,1995,18925925.92593
lca,1996,13177777.77778
lca,1997,12981481.48148
lca,1998,19500000
lca,1999,18511111.11111
lca,2000,18870370.37037
lca,2001,14300000
lca,2002,12089814.81481
lca,2003,12872655.55556
lca,2004,13908122.22222
lca,2005,12970603.7037
lca,2006,11979677.77778
lca,2007,13572066.66667
lca,2008,16235177.77778
lca,2009,12425100.74074
lca,2010,15369196.2963
lca,2011,20547000
lca,2012,7144046.66667
lca,2013,7265257.77778
lca,2014,657421.52918
lca,2015,9004788.68585
lca,2016,-1633185.9097
lca,2017,675653.12544
lca,2018,4879212.35637
lca,2019,2757361.50641
lca,2020,16253221.13223
lka,1975,80060890.0526
lka,1976,65145030.9153
lka,1977,71672660.9143
lka,1978,79535415.9303
lka,1979,192106203.2583
lka,1980,274125231.976
lka,1981,363209279.3863
lka,1982,426123956.5179
lka,1983,444787618.973
lka,1984,479146389.1705
lka,1985,442755330.5286
lka,1986,471023701.9644
lka,1987,492646889.8376
lka,1988,526008307.2859
lka,1989,519251012.9916
lka,1990,540503980.2047
lka,1991,603748343.1223
lka,1992,644231972.1413
lka,1993,722813617.2935
lka,1994,794145477.1351
lka,1995,731916006.3611
lka,1996,758968637.1374
lka,1997,831826297.5567
lka,1998,903160184.1454
lka,1999,909899118.0618
lka,2000,983011926.3965
lka,2001,1005250000
lka,2002,1128030000
lka,2003,1240950000
lka,2004,1379810000
lka,2005,1828110000
lka,2006,2004100000
lka,2007,2310550000
lka,2008,2666000000
lka,2009,3004500000
lka,2010,3660310000
lka,2011,4642800000
lka,2012,5391994557.30809
lka,2013,5639495351.22037
lka,2014,6227045265.27502
lka,2015,6193310682.73249
lka,2016,6453046139.81095
lka,2017,6326582510.23626
lka,2018,6162556639.28084
lka,2019,5765954058.35387
lka,2020,6206771383.50995
lso,1975,21365563.6291
lso,1976,7704999.9933
lso,1977,31509999.9726
lso,1978,53934999.9531
lso,1979,80639165.5568
lso,1980,175223534.20038
lso,1981,135771261.35858
lso,1982,154407901.92287
lso,1983,192277359.38369
lso,1984,197324160.27008
lso,1985,155505946.40896
lso,1986,156123535.86689
lso,1987,181323450.23827
lso,1988,197203113.52509
lso,1989,194784672.75027
lso,1990,236939747.17532
lso,1991,145647394.3541
lso,1992,131920553.10416
lso,1993,171890198.91848
lso,1994,147841758.71311
lso,1995,185870518.64987
lso,1996,147255575.80529
lso,1997,160975613.83948
lso,1998,155173180.04473
lso,1999,106454814.74796
lso,2000,236834189.18191
lso,2001,264096069.83976
lso,2002,229566082.58554
lso,2003,319848033.87999
lso,2004,440855847.04429
lso,2005,476724739.49461
lso,2006,577706204.77925
lso,2007,694175271.68859
lso,2008,698646002.60399
lso,2009,719977964.72128
lso,2010,673482783.69617
lso,2011,680702716.05641
lso,2012,879177251.94777
lso,2013,836117505.9702
lso,2014,806152033.1201
lso,2015,681080384.37613
lso,2016,479645370.75861
lso,2017,598312828.4745
lso,2018,610480514.28456
lso,2019,588578674.10073
lso,2020,641149968.32003
lso,2021,615679444.40206
ltu,1993,115837559.04148
ltu,1994,156768602.65917
ltu,1995,109345000
ltu,1996,143750000
ltu,1997,230032500
ltu,1998,235000000
ltu,1999,162842500
ltu,2000,242570000
ltu,2001,257525000
ltu,2002,228769032.43364
ltu,2003,293689697.05065
ltu,2004,359038761.37554
ltu,2005,389260918.14321
ltu,2006,510292212.80253
ltu,2007,678398912.84134
ltu,2008,740354620.25458
ltu,2009,587314408.06776
ltu,2010,1059074860.1948
ltu,2011,850132573.0602
ltu,2012,404473900.12838
ltu,2013,1141679442.82845
ltu,2014,1370196365.52836
ltu,2015,895743312.69773
ltu,2016,761482414.45843
ltu,2017,888877517.09036
ltu,2018,843128330.82876
ltu,2019,932955651.49459
ltu,2020,531975643.48526
lux,1999,-576772889.39194
lux,2000,-460721159.58344
lux,2001,-525095731.69245
lux,2002,133909610.87971
lux,2003,265056646.85589
lux,2004,-223110385.16732
lux,2005,-27447176.60325
lux,2006,96218271.38681
lux,2007,337365538.21396
lux,2008,147556590.74933
lux,2009,-256056538.31824
lux,2010,81146541.85598
lux,2011,-153140171.53263
lux,2012,-450407695.79478
lux,2013,175289808.79645
lux,2014,175728105.23709
lux,2015,1176131697.89718
lux,2016,1008686592.06051
lux,2017,-314846452.87973
lux,2018,-426693823.34225
lux,2019,304248049.47198
lux,2020,-207973588.15255
lux,2021,-93705772.30322
lva,1992,96116389
lva,1993,77885000
lva,1994,132768000
lva,1995,70794000
lva,1996,93490000
lva,1997,77377000
lva,1998,124500000
lva,1999,92800000
lva,2000,156084804.18764
lva,2001,115033461.43719
lva,2002,218974363.68
lva,2003,488165450.97315
lva,2004,720330484.77634
lva,2005,618997058.69022
lva,2006,537747169.6723
lva,2007,478588507.1495
lva,2008,665422607.68878
lva,2009,749805753.21338
lva,2010,685784396.1039
lva,2011,749998304.72808
lva,2012,677705268.70968
lva,2013,629081999.07747
lva,2014,374391513.36064
lva,2015,436750195.39171
lva,2016,396522872.52056
lva,2017,662213094.42042
lva,2018,725748039.60623
lva,2019,525634922.48377
lva,2020,579441985.18035
lva,2021,449602474.89177
mac,2002,-111212385.9261
mac,2003,-148563831.64599
mac,2004,-200860568.86341
mac,2005,-217901092.38011
mac,2006,-367951380.53755
mac,2007,-613586356.03872
mac,2008,-1020039974.21367
mac,2009,-1110452714.01624
mac,2010,-1182452365.22431
mac,2011,-1108107827.66704
mac,2012,-1367428189.26724
mac,2013,-1838809535.72926
mac,2014,-2172239972.59466
mac,2015,-2032048735.50438
mac,2016,-2142218414.88891
mac,2017,-2210650920.95802
mac,2018,-2710118578.19435
mac,2019,-3042338492.51
mac,2020,-1485809269.94401
mar,1975,525849863.94797
mar,1976,513428276.57321
mar,1977,568910338.08801
mar,1978,770879229.30578
mar,1979,950467422.39154
mar,1980,1130018962.98796
mar,1981,1102541347.78083
mar,1982,1012829312.9382
mar,1983,991965072.2697
mar,1984,942814106.2836
mar,1985,1074353331.39364
mar,1986,1556115289.88383
mar,1987,1776595991.56406
mar,1988,1611994616.4752
mar,1989,1623200289.34387
mar,1990,2336229287.59121
mar,1991,2275183626.12056
mar,1992,2533300147.87052
mar,1993,2294619566.8198
mar,1994,2269547628.06411
mar,1995,2330380611.07407
mar,1996,2576333168.27693
mar,1997,2205076602.48022
mar,1998,2344754786.83894
mar,1999,2154028672.27474
mar,2000,2482684291.6715
mar,2001,3555143667.92813
mar,2002,3330150400.38716
mar,2003,4102202842.4935
mar,2004,4867806975.145
mar,2005,5375408447.06753
mar,2006,6328743030.03125
mar,2007,7703192200.7638
mar,2008,8768207611.83507
mar,2009,7450861679.93495
mar,2010,7270365423.407
mar,2011,8114912167.47464
mar,2012,7386899282.17482
mar,2013,8737591942.88109
mar,2014,9744694977.951
mar,2015,7649287891.50623
mar,2016,8202521476.45327
mar,2017,8813340151.03544
mar,2018,8001455588.71192
mar,2019,7675543066.94874
mar,2020,8637548565.10029
mda,1994,33329000
mda,1995,55570000
mda,1996,73070000
mda,1997,54090000
mda,1998,65420000
mda,1999,86770000
mda,2000,210760000
mda,2001,230330000
mda,2002,241760000
mda,2003,306380000
mda,2004,371970000
mda,2005,575540000
mda,2006,814290000
mda,2007,1232280000
mda,2008,1638800000
mda,2009,1191220000
mda,2010,1268310000
mda,2011,1396030000
mda,2012,1506250000
mda,2013,1601920000
mda,2014,1522930000
mda,2015,1079140000
mda,2016,1123710000
mda,2017,1143330000
mda,2018,1190350000
mda,2019,1233910000
mda,2020,1429090000
mdg,1974,43580542.47181
mdg,1975,59586000.94952
mdg,1976,52228590.76285
mdg,1977,53240257.86519
mdg,1978,61110988.0217
mdg,1979,42402992.97391
mdg,1980,46715535.76562
mdg,1981,66904545.41499
mdg,1982,70996442.55561
mdg,1983,66395761.01708
mdg,1984,77691117.11329
mdg,1985,98358057.44346
mdg,1986,150648896.20495
mdg,1987,153093863.40113
mdg,1988,195138013.70188
mdg,1989,201354901.57864
mdg,1990,234173798.19919
mdg,1991,126972365.09459
mdg,1992,179611581.03686
mdg,1993,187388065.2582
mdg,1994,96784315.8137
mdg,1995,128656209.18199
mdg,1996,209932816.27872
mdg,1997,185020845.25892
mdg,1998,88067436.09715
mdg,1999,106526729.55349
mdg,2000,112932717.33192
mdg,2001,129468168
mdg,2002,169985221.39794
mdg,2003,304140627.8
mdg,2004,324413285
mdg,2005,213753466.82524
mdg,2006,261075037.86855
mdg,2007,391514795.6527
mdg,2008,516399389.68975
mdg,2009,342296795.49561
mdg,2010,542971538.70446
mdg,2011,582613961.3312
mdg,2012,580201505.57752
mdg,2013,624834289.6157
mdg,2014,725263433.89553
mdg,2015,529180401.94713
mdg,2016,689369034.34886
mdg,2017,730166194.88987
mdg,2018,972038297.4829
mdg,2019,793011400.88831
mdg,2020,889345775.16709
mdv,1977,900000
mdv,1978,5000000
mdv,1979,1700000
mdv,1980,2400000
mdv,1981,2400000
mdv,1982,3300000
mdv,1983,5100000
mdv,1984,6600000
mdv,1985,1600000
mdv,1986,7843861.2
mdv,1987,7339856.2
mdv,1988,6517378
mdv,1989,13205344.2
mdv,1990,3774712
mdv,1991,5516528
mdv,1992,-4600000
mdv,1993,-13203082.06
mdv,1994,-5862350
mdv,1995,-3552887.08416
mdv,1996,-1077047.44
mdv,1997,-7911176.608
mdv,1998,-10268163.98689
mdv,1999,-20136123.5088
mdv,2000,-26993723.29646
mdv,2001,-29673467.3
mdv,2002,-39634216
mdv,2003,-42250832.69231
mdv,2004,-53555482.54462
mdv,2005,141979109.51539
mdv,2006,8170345.09
mdv,2007,-156529011.23
mdv,2008,-214727913.22836
mdv,2009,-180581567.78
mdv,2010,-199061030.00823
mdv,2011,-235699596.14572
mdv,2012,-251846212.2104
mdv,2013,-272031027.53549
mdv,2014,-307771892.13444
mdv,2015,-345152815.5491
mdv,2016,-628824809.04982
mdv,2017,-468801829.07891
mdv,2018,-492585451.61876
mdv,2019,-581484325.36142
mdv,2020,-359503036.85985
mex,1979,225000000
mex,1980,834000000
mex,1981,1018000000
mex,1982,1043000000
mex,1983,1175000000
mex,1984,1360000000
mex,1985,1984000000
mex,1986,1574000000
mex,1987,1919000000
mex,1988,2255000000
mex,1989,2543000000
mex,1990,3975000000
mex,1991,2746000000
mex,1992,3385000000
mex,1993,3640000000
mex,1994,3781840000
mex,1995,3959940000
mex,1996,4531500000
mex,1997,5247900000
mex,1998,6012374000
mex,1999,6312989182
mex,2000,6993928978
mex,2001,9338036399
mex,2002,10268488974
mex,2003,15600610947
mex,2004,18762531333
mex,2005,22137472342
mex,2006,26121592883
mex,2007,26417971025
mex,2008,25482268068
mex,2009,21665508016
mex,2010,21905860167
mex,2011,23596827952
mex,2012,22647270766
mex,2013,21949940497
mex,2014,23353123948
mex,2015,24296354426
mex,2016,27094182744
mex,2017,30143409812
mex,2018,33417269609
mex,2019,36207048298
mex,2020,40073876397
mhl,2005,57428173.43305
mhl,2006,54067279.13019
mhl,2007,61914376.77117
mhl,2008,62057941.96004
mhl,2009,60028439.33981
mhl,2010,59723336.07741
mhl,2011,58318707.10512
mhl,2012,53929564.01461
mhl,2013,56350772.6466
mhl,2014,53910649.72378
mhl,2015,53527846.54
mhl,2016,53602772.54
mhl,2017,41137593.0562
mhl,2018,42965057.7462
mkd,1996,213060000
mkd,1997,290260000
mkd,1998,348872025
mkd,1999,463636035.172
mkd,2000,609042234.64
mkd,2001,337784656.4
mkd,2002,494417277.17
mkd,2003,729677657.32177
mkd,2004,773416365.32787
mkd,2005,1043752871.3962
mkd,2006,1225431215.1276
mkd,2007,1371878417.18531
mkd,2008,1446405592.42513
mkd,2009,1593813599.54875
mkd,2010,1789819876.63089
mkd,2011,2065949968.86594
mkd,2012,2082190551.21985
mkd,2013,2055567150.84909
mkd,2014,2104086793.73231
mkd,2015,1755956118.40196
mkd,2016,1746065171.47792
mkd,2017,1939459899.03509
mkd,2018,2127383899.11787
mkd,2019,1972685547.22118
mkd,2020,1634847554.28373
mkd,2021,2381468684.8927
mli,1975,104450081.93328
mli,1976,52114767.67153
mli,1977,83268627.70564
mli,1978,85956538.43664
mli,1979,141222129.34754
mli,1980,150032872.36823
mli,1981,130101065.49008
mli,1982,114118339.78202
mli,1983,123842805.42124
mli,1984,98179072.1115
mli,1985,162933529.08103
mli,1986,139472066.47143
mli,1987,135424454.4317
mli,1988,174551992.30695
mli,1989,168553608.43688
mli,1990,225368842.07839
mli,1991,261461161.34287
mli,1992,300689329.15303
mli,1993,230856775.33883
mli,1994,240073617.97001
mli,1995,218752568.04193
mli,1996,192386926.88367
mli,1997,126379768.22833
mli,1998,114565296.54406
mli,1999,113637739.27396
mli,2000,126724850.90382
mli,2001,135859248.214
mli,2002,147016081.14795
mli,2003,207888489.51391
mli,2004,193321918.30919
mli,2005,227649305.35537
mli,2006,325405171.37556
mli,2007,400473248.33314
mli,2008,456726414.96985
mli,2009,488312165.55901
mli,2010,538062019.56328
mli,2011,856808864.71342
mli,2012,794890611.34507
mli,2013,2035895233.44288
mli,2014,1938640425.33146
mli,2015,1636116425.47109
mli,2016,1726538534.21755
mli,2017,1488092751.20509
mli,2018,1568742957.71508
mli,2019,1523353290.72443
mli,2020,1502668486.06732
mlt,1971,33406407.72623
mlt,1972,29613970.1841
mlt,1973,25759451.98102
mlt,1974,37096446.53338
mlt,1975,34305020.23036
mlt,1976,38340687.28232
mlt,1977,45227528.91202
mlt,1978,46447260.42412
mlt,1979,57187491.44193
mlt,1980,52109468.63428
mlt,1981,85595885.06773
mlt,1982,70849281.67042
mlt,1983,63128807.19267
mlt,1984,61600640.68903
mlt,1985,51795248.92335
mlt,1986,66922396.76623
mlt,1987,82201693.2391
mlt,1988,159283476.22838
mlt,1989,98423925.90945
mlt,1990,87466565.97124
mlt,1991,115513894.36723
mlt,1992,93759210.67759
mlt,1993,60872742.11156
mlt,1994,94138701.35586
mlt,1995,53685472.34668
mlt,1996,47018305.579
mlt,1997,56613219.49468
mlt,1998,43927646.69082
mlt,1999,32329322.08043
mlt,2000,26792261.70105
mlt,2001,-5289465.4457
mlt,2002,-26061238.9566
mlt,2003,-44549562.10875
mlt,2004,-58157112.57323
mlt,2005,43541348.55339
mlt,2006,-11388076.37945
mlt,2007,-36051955.30301
mlt,2008,70383585.11548
mlt,2009,129096954.52936
mlt,2010,101289824.23965
mlt,2011,140805424.90386
mlt,2012,169385319.18964
mlt,2013,195544394.43288
mlt,2014,273034075.18021
mlt,2015,-101064960.4055
mlt,2016,-154042079.1095
mlt,2017,-149357817.08486
mlt,2018,-184931131.55566
mlt,2019,-185068842.78027
mlt,2020,-185656569.48243
mmr,1976,16398704.76408
mmr,1977,11086883.70706
mmr,1978,27993999.85139
mmr,1979,58495045.15695
mmr,1980,81405122.05787
mmr,1981,84649572.29745
mmr,1982,66921059.14106
mmr,1983,82966792.68345
mmr,1984,68581640.46866
mmr,1985,80550426.09928
mmr,1986,93240435.5046
mmr,1987,107144508.53734
mmr,1988,92510268.31346
mmr,1989,55646098.28037
mmr,1990,38956594.64765
mmr,1991,55398375.97431
mmr,1992,68476105.99151
mmr,1993,344119975.45198
mmr,1994,404659068.54197
mmr,1995,556215351.33704
mmr,1996,569563854.25337
mmr,1997,655439673.29888
mmr,1998,630913220.11536
mmr,1999,380708583.85893
mmr,2000,271914605.78427
mmr,2001,232436172.56478
mmr,2002,162488281.36447
mmr,2003,94011602.53416
mmr,2004,132557254.11647
mmr,2005,172226764.87741
mmr,2006,121129262.73851
mmr,2007,204409170.92423
mmr,2008,307924757.54232
mmr,2009,433154450.92638
mmr,2010,238651641.8018
mmr,2011,394620453.55692
mmr,2012,550053893.8507
mmr,2013,1150267895.72761
mmr,2014,1237207907.11442
mmr,2015,1669181545.25076
mmr,2016,2115984536.20764
mmr,2017,1952710286.91301
mmr,2018,2186601859.75478
mmr,2019,2434191516.14737
mne,2007,81843527.17644
mne,2008,107196036.34758
mne,2009,119823050.81315
mne,2010,239628765.22768
mne,2011,277331356.30712
mne,2012,297349426.60448
mne,2013,301348276.60649
mne,2014,279804567.95318
mne,2015,214189575.14332
mne,2016,234369498.55403
mne,2017,258523939.28027
mne,2018,311817530.57621
mne,2019,317965458.82646
mne,2020,356013332.72519
mne,2021,473242872.73089
mng,1981,-100000
mng,1982,-100000
mng,1983,-100000
mng,1984,-400000
mng,1985,-100000
mng,1986,-200000
mng,1987,-300000
mng,1988,-300000
mng,1989,3900000
mng,1990,7400000
mng,1991,41600000
mng,1992,35200000
mng,1993,70900000
mng,1994,77800000
mng,1995,77100000
mng,1996,69800000
mng,1997,51900000
mng,1998,55700000
mng,1999,69199558.84281
mng,2000,94313006.12209
