geo,time,en_atm_co2e_lf_zs
rus,1998,23.29104
rus,1999,22.2362
rus,2000,22.3895
rus,2001,22.44218
rus,2002,21.70647
rus,2003,21.63669
rus,2004,21.30948
rus,2005,21.66473
rus,2006,21.78167
rus,2007,21.32676
rus,2008,22.94233
rus,2009,24.00324
rus,2010,21.70028
rus,2011,23.90088
rus,2012,24.0773
rus,2013,22.82747
rus,2014,24.50874
rus,2015,23.22137
rus,2016,25.56289
rwa,1960,100
rwa,1961,94.73684
rwa,1962,100
rwa,1963,100
rwa,1964,100
rwa,1965,100
rwa,1966,100
rwa,1967,100
rwa,1968,93.33333
rwa,1969,93.75
rwa,1970,100
rwa,1971,100
rwa,1972,100
rwa,1973,94.73684
rwa,1974,95
rwa,1975,100
rwa,1976,100
rwa,1977,100
rwa,1978,100
rwa,1979,98.76543
rwa,1980,100
rwa,1981,99.39024
rwa,1982,100
rwa,1983,99.47368
rwa,1984,99.42197
rwa,1985,99.40476
rwa,1986,99.3865
rwa,1987,94.04762
rwa,1988,95.78947
rwa,1989,94.68085
rwa,1990,95.90615
rwa,1991,94.40574
rwa,1992,93.96688
rwa,1993,94.73083
rwa,1994,98.84957
rwa,1995,99.41644
rwa,1996,96.45804
rwa,1997,94.73083
rwa,1998,95.49479
rwa,1999,95.342
rwa,2000,93.79058
rwa,2001,93.08538
rwa,2002,92.38019
rwa,2003,92.03451
rwa,2004,91.675
rwa,2005,93.47255
rwa,2006,93.47255
rwa,2007,93.03315
rwa,2008,92.71283
rwa,2009,93.63946
rwa,2010,94.57
rwa,2011,94.21369
rwa,2012,95.24014
rwa,2013,95.43603
rwa,2014,95.07037
rwa,2015,91.47785
rwa,2016,82.07095
sau,1960,98.35616
sau,1961,98.45996
sau,1962,98.18288
sau,1963,98.20486
sau,1964,80.59313
sau,1965,50.2172
sau,1966,64.09377
sau,1967,17.51006
sau,1968,18.68464
sau,1969,22.79007
sau,1970,36.21569
sau,1971,35.36481
sau,1972,24.49565
sau,1973,21.61964
sau,1974,22.24573
sau,1975,30.67852
sau,1976,27.43293
sau,1977,37.55547
sau,1978,43.77488
sau,1979,51.12556
sau,1980,42.57852
sau,1981,46.26909
sau,1982,60.83921
sau,1983,72.75211
sau,1984,70.0617
sau,1985,71.50989
sau,1986,71.86197
sau,1987,68.75553
sau,1988,66.59123
sau,1989,65.53096
sau,1990,53.16808
sau,1991,80.19217
sau,1992,82.13639
sau,1993,90.02386
sau,1994,79.82291
sau,1995,67.83785
sau,1996,72.40011
sau,1997,57.7425
sau,1998,49.91455
sau,1999,57.67008
sau,2000,81.2521
sau,2001,82.5311
sau,2002,82.29077
sau,2003,78.03269
sau,2004,89.53183
sau,2005,83.14691
sau,2006,86.49251
sau,2007,74.43315
sau,2008,75.62036
sau,2009,81.65895
sau,2010,81.94835
sau,2011,73.57287
sau,2012,79.0864
sau,2013,72.02485
sau,2014,76.97892
sau,2015,74.04642
sau,2016,57.92482
sdn,1960,93.531
sdn,1961,93.91534
sdn,1962,94.81481
sdn,1963,93.44978
sdn,1964,97.63314
sdn,1965,97.58308
sdn,1966,98.05825
sdn,1967,97.81358
sdn,1968,97.52066
sdn,1969,97.89658
sdn,1970,98.33837
sdn,1971,98.01325
sdn,1972,98.50034
sdn,1973,98.04054
sdn,1974,97.35484
sdn,1975,97.49135
sdn,1976,98.24219
sdn,1977,98.07322
sdn,1978,97.22814
sdn,1979,97.43326
sdn,1980,97.55382
sdn,1981,97.9859
sdn,1982,97.60536
sdn,1983,97.46717
sdn,1984,97.48954
sdn,1985,97.65977
sdn,1986,98.27437
sdn,1987,98.14004
sdn,1988,98.56278
sdn,1989,98.04878
sdn,1990,95.66978
sdn,1991,100.15494
sdn,1992,93.9011
sdn,1993,90.81285
sdn,1994,87.2683
sdn,1995,91.79805
sdn,1996,99.59434
sdn,1997,101.74335
sdn,1998,97.63096
sdn,1999,96.13486
sdn,2000,98.38132
sdn,2001,103.02524
sdn,2002,106.31382
sdn,2003,115.30941
sdn,2004,132.89105
sdn,2005,107.53131
sdn,2006,95.77237
sdn,2007,104.05317
sdn,2008,101.92289
sdn,2009,101.80943
sdn,2010,94.39001
sdn,2011,92.26029
sdn,2012,84.76773
sdn,2013,94.55802
sdn,2014,91.99793
sdn,2015,100.94551
sdn,2016,87.87908
sen,1960,89.82301
sen,1961,88.73874
sen,1962,88.73874
sen,1963,88.93617
sen,1964,88.88889
sen,1965,94.58874
sen,1966,94.45629
sen,1967,87.95812
sen,1968,222.72727
sen,1969,79.10448
sen,1970,90.7563
sen,1971,91.05691
sen,1972,88.4131
sen,1973,90.54374
sen,1974,91.08911
sen,1975,93.03977
sen,1976,89.2562
sen,1977,92.64706
sen,1978,93.16597
sen,1979,93.42604
sen,1980,94.20131
sen,1981,94.32703
sen,1982,94.11765
sen,1983,92.47911
sen,1984,94.23503
sen,1985,92.46575
sen,1986,93.11295
sen,1987,92.37668
sen,1988,92.37968
sen,1989,94.44444
sen,1990,126.06296
sen,1991,135.97803
sen,1992,123.56506
sen,1993,130.98524
sen,1994,134.87816
sen,1995,110.80717
sen,1996,111.01123
sen,1997,86.93417
sen,1998,80.36842
sen,1999,80.56288
sen,2000,80.56562
sen,2001,80.01476
sen,2002,74.46092
sen,2003,85.26388
sen,2004,67.62519
sen,2005,72.43457
sen,2006,50.69282
sen,2007,46.42895
sen,2008,45.8948
sen,2009,34.46429
sen,2010,71.04486
sen,2011,66.75199
sen,2012,63.01735
sen,2013,61.62025
sen,2014,66.87889
sen,2015,73.97224
sen,2016,68.86715
sgp,1960,99.47368
sgp,1961,99.64974
sgp,1962,96.30156
sgp,1963,96.65588
sgp,1964,96.73267
sgp,1965,95.50725
sgp,1966,68.47826
sgp,1967,92.08633
sgp,1968,94.45196
sgp,1969,95.57252
sgp,1970,97.94603
sgp,1971,98.05525
sgp,1972,97.69167
sgp,1973,97.51166
sgp,1974,97.52963
sgp,1975,97.29568
sgp,1976,97.71701
sgp,1977,97.56477
sgp,1978,97.92127
sgp,1979,98.11187
sgp,1980,96.86188
sgp,1981,95.75253
sgp,1982,95.46407
sgp,1983,95.4736
sgp,1984,95.7295
sgp,1985,96.89455
sgp,1986,97.36181
sgp,1987,97.53656
sgp,1988,97.66403
sgp,1989,97.86396
sgp,1990,146.33452
sgp,1991,141.34767
sgp,1992,144.49211
sgp,1993,125.50423
sgp,1994,144.73623
sgp,1995,95.56081
sgp,1996,112.9723
sgp,1997,136.21745
sgp,1998,116.32276
sgp,1999,121.09584
sgp,2000,107.38333
sgp,2001,106.81753
sgp,2002,97.87531
sgp,2003,54.3046
sgp,2004,41.20516
sgp,2005,47.671
sgp,2006,45.80544
sgp,2007,13.48429
sgp,2008,54.7473
sgp,2009,111.71931
sgp,2010,98.4928
sgp,2011,67.11503
sgp,2012,72.76926
sgp,2013,78.83382
sgp,2014,76.25974
sgp,2015,84.14758
sgp,2016,34.34238
slb,1960,100
slb,1961,100
slb,1962,100
slb,1963,100
slb,1964,100
slb,1965,100
slb,1966,100
slb,1967,100
slb,1968,100
slb,1969,100
slb,1970,100
slb,1971,100
slb,1972,100
slb,1973,100
slb,1974,100
slb,1975,100
slb,1976,100
slb,1977,100
slb,1978,100
slb,1979,100
slb,1980,100
slb,1981,100
slb,1982,100
slb,1983,100
slb,1984,100
slb,1985,100
slb,1986,100
slb,1987,100
slb,1988,100
slb,1989,100
slb,1990,97.78667
slb,1991,91.675
slb,1992,84.12529
slb,1993,79.45167
slb,1994,73.34
slb,1995,71.5065
slb,1996,68.10143
slb,1997,68.10143
slb,1998,65.00591
slb,1999,66.96261
slb,2000,64.1725
slb,2001,63.0724
slb,2002,60.64654
slb,2003,59.75852
slb,2004,52.04774
slb,2005,47.45529
slb,2006,50.00455
slb,2007,52.84794
slb,2008,56.15094
slb,2009,54.44939
slb,2010,55.005
slb,2011,52.38571
slb,2012,50.93056
slb,2013,49.83359
slb,2014,57.16206
slb,2015,61.51097
slb,2016,46.85611
sle,1960,95.89744
sle,1961,89.87342
sle,1962,86.51685
sle,1963,96.0396
sle,1964,100
sle,1965,96.1039
sle,1966,100
sle,1967,100
sle,1968,94.28571
sle,1969,98.01325
sle,1970,98.31933
sle,1971,100
sle,1972,100
sle,1973,100
sle,1974,100
sle,1975,100
sle,1976,100
sle,1977,100
sle,1978,100
sle,1979,100
sle,1980,100
sle,1981,100
sle,1982,100
sle,1983,100
sle,1984,100
sle,1985,100
sle,1986,100
sle,1987,100
sle,1988,100
sle,1989,100
sle,1990,143.44441
sle,1991,151.77306
sle,1992,98.05239
sle,1993,98.84957
sle,1994,100.07854
sle,1995,149.6136
sle,1996,141.79067
sle,1997,173.78391
sle,1998,152.32154
sle,1999,251.80067
sle,2000,97.1755
sle,2001,119.3907
sle,2002,97.55604
sle,2003,97.99741
sle,2004,97.14333
sle,2005,96.25875
sle,2006,97.78667
sle,2007,95.74944
sle,2008,97.34218
sle,2009,97.34218
sle,2010,97.57949
sle,2011,96.67545
sle,2012,96.82528
sle,2013,96.6443
sle,2014,96.6472
sle,2015,96.35628
sle,2016,97.02271
slv,1960,92.89941
slv,1961,93.71069
slv,1962,94.91525
slv,1963,96.41694
slv,1964,96.42857
slv,1965,96.12676
slv,1966,94.66292
slv,1967,93.98734
slv,1968,93.89535
slv,1969,94.15385
slv,1970,94.35897
slv,1971,93.93204
slv,1972,93.44978
slv,1973,93.85475
slv,1974,92.56506
slv,1975,92.17391
slv,1976,92.70315
slv,1977,91.82692
slv,1978,90.4908
slv,1979,87.73006
slv,1980,87.80069
slv,1981,87.6
slv,1982,88.17427
slv,1983,88.63198
slv,1984,87.67123
slv,1985,88.74539
slv,1986,88.95028
slv,1987,87.57485
slv,1988,87.38872
slv,1989,87.8187
slv,1990,92.44538
slv,1991,93.59239
slv,1992,93.70006
slv,1993,91.95564
slv,1994,92.99052
slv,1995,93.0797
slv,1996,91.29911
slv,1997,93.605
slv,1998,93.06549
slv,1999,91.77305
slv,2000,92.68456
slv,2001,91.39388
slv,2002,92.90968
slv,2003,89.95697
slv,2004,85.80121
slv,2005,85.34889
slv,2006,85.56333
slv,2007,82.95206
slv,2008,85.2803
slv,2009,87.39317
slv,2010,88.92755
slv,2011,88.3217
slv,2012,88.23549
slv,2013,87.19059
slv,2014,87.80768
slv,2015,90.73206
slv,2016,93.03031
som,1960,100
som,1961,100
som,1962,100
som,1963,100
som,1964,100
som,1965,100
som,1966,100
som,1967,100
som,1968,100
som,1969,100
som,1970,100
som,1971,100
som,1972,100
som,1973,100
som,1974,100
som,1975,100
som,1976,100
som,1977,100
som,1978,100
som,1979,100
som,1980,100
som,1981,100
som,1982,100
som,1983,100
som,1984,100
som,1985,100
som,1986,100
som,1987,100
som,1988,97.45455
som,1989,97.31801
som,1990,97.95411
som,1991,100.58057
som,1992,98.68544
som,1993,98.55062
som,1994,98.36873
som,1995,98.20102
som,1996,99.71667
som,1997,98.00891
som,1998,98.72692
som,1999,98.2756
som,2000,98.03612
som,2001,98.50569
som,2002,102.93333
som,2003,102.4231
som,2004,102.4231
som,2005,102.4231
som,2006,102.4231
som,2007,98.18097
som,2008,96.99806
som,2009,97.98705
som,2010,97.2046
som,2011,97.2046
som,2012,96.62254
som,2013,97.03446
som,2014,97.03446
som,2015,97.03446
som,2016,97.78667
srb,2006,27.72077
srb,2007,25.88101
srb,2008,20.02389
srb,2009,21.58754
srb,2010,20.55909
srb,2011,18.30974
srb,2012,19.58154
srb,2013,17.81455
srb,2014,21.23299
srb,2015,18.81408
srb,2016,19.23906
ssd,2012,93.74092
ssd,2013,99.89414
ssd,2014,100.42307
ssd,2015,98.65533
ssd,2016,99.83566
stp,1960,100
stp,1961,100
stp,1962,100
stp,1963,100
stp,1964,100
stp,1965,100
stp,1966,100
stp,1967,100
stp,1968,100
stp,1969,100
stp,1970,100
stp,1971,100
stp,1972,100
stp,1973,100
stp,1974,100
stp,1975,100
stp,1976,100
stp,1977,100
stp,1978,100
stp,1979,100
stp,1980,100
stp,1981,100
stp,1982,100
stp,1983,100
stp,1984,100
stp,1985,100
stp,1986,100
stp,1987,100
stp,1988,100
stp,1989,100
stp,1990,95.342
stp,1991,95.342
stp,1992,119.1775
stp,1993,95.342
stp,1994,95.342
stp,1995,95.342
stp,1996,95.342
stp,1997,95.342
stp,1998,95.342
stp,1999,95.342
stp,2000,95.342
stp,2001,102.676
stp,2002,97.78667
stp,2003,94.29429
stp,2004,104.77143
stp,2005,96.25875
stp,2006,105.42625
stp,2007,105.42625
stp,2008,93.71222
stp,2009,101.86111
stp,2010,99.009
stp,2011,102.676
stp,2012,94.73083
stp,2013,94.73083
stp,2014,94.73083
stp,2015,94.73083
stp,2016,100.8425
sur,1960,100
sur,1961,100
sur,1962,100
sur,1963,100
sur,1964,98.18182
sur,1965,97.23502
sur,1966,95.31773
sur,1967,96.7033
sur,1968,95.45455
sur,1969,95.42169
sur,1970,94.98861
sur,1971,93.58974
sur,1972,93.48739
sur,1973,94.26087
sur,1974,92.67735
sur,1975,94.91833
sur,1976,94.6789
sur,1977,94.59459
sur,1978,95.55896
sur,1979,95.36741
sur,1980,95.82689
sur,1981,95.30686
sur,1982,95.69472
sur,1983,94.13333
sur,1984,96.46226
sur,1985,98.3945
sur,1986,98.54167
sur,1987,98.54167
sur,1988,98.63281
sur,1989,98.6166
sur,1990,98.62966
sur,1991,99.11792
sur,1992,98.99094
sur,1993,98.8652
sur,1994,98.8652
sur,1995,98.79539
sur,1996,98.90322
sur,1997,99.009
sur,1998,99.009
sur,1999,98.93981
sur,2000,146.43223
sur,2001,153.19375
sur,2002,136.20286
sur,2003,121.9352
sur,2004,109.21856
sur,2005,92.00047
sur,2006,111.44804
sur,2007,122.23333
sur,2008,130.10315
sur,2009,135.55255
sur,2010,136.14264
sur,2011,90.07656
sur,2012,90.02184
sur,2013,88.71258
sur,2014,81.95189
sur,2015,59.60542
sur,2016,71.59381
svk,1992,16.76002
svk,1993,14.97579
svk,1994,17.57874
svk,1995,18.46915
svk,1996,16.48715
svk,1997,17.21156
svk,1998,17.04181
svk,1999,15.1965
svk,2000,12.68568
svk,2001,17.35599
svk,2002,20.54021
svk,2003,19.01407
svk,2004,19.40258
svk,2005,20.24847
svk,2006,20.03878
svk,2007,20.9951
svk,2008,22.16036
svk,2009,21.80261
svk,2010,22.90194
svk,2011,23.16452
svk,2012,24.31073
svk,2013,23.26664
svk,2014,23.26648
svk,2015,25.72266
svk,2016,27.22893
svn,1992,36.9844
svn,1993,42.53828
svn,1994,45.56133
svn,1995,46.70547
svn,1996,50.65209
svn,1997,50.42416
svn,1998,45.87299
svn,1999,49.92629
svn,2000,46.10231
svn,2001,45.37257
svn,2002,43.59288
svn,2003,44.70791
svn,2004,44.51285
svn,2005,44.72681
svn,2006,45.05621
svn,2007,44.27396
svn,2008,48.3521
svn,2009,46.72887
svn,2010,46.50433
svn,2011,46.60097
svn,2012,46.96757
svn,2013,45.9882
svn,2014,49.78433
svn,2015,49.19961
svn,2016,48.96353
swe,1960,76.58497
swe,1961,77.66852
swe,1962,80.09573
swe,1963,81.11258
swe,1964,82.51214
swe,1965,84.43117
swe,1966,86.99232
swe,1967,86.24648
swe,1968,88.96389
swe,1969,90.22901
swe,1970,90.23103
swe,1971,90.19854
swe,1972,91.3192
swe,1973,90.94648
swe,1974,90.68668
swe,1975,89.29722
swe,1976,90.92683
swe,1977,92.20907
swe,1978,91.39195
swe,1979,90.49223
swe,1980,89.36583
swe,1981,90.4616
swe,1982,87.34326
swe,1983,84.60813
swe,1984,80.92101
swe,1985,79.21246
swe,1986,78.69725
swe,1987,78.45256
swe,1988,77.54229
swe,1989,76.65082
swe,1990,71.93094
swe,1991,71.21038
swe,1992,67.89927
swe,1993,68.18764
swe,1994,69.75388
swe,1995,70.73916
swe,1996,64.85952
swe,1997,68.3744
swe,1998,69.13011
swe,1999,67.92306
swe,2000,69.35503
swe,2001,70.98614
swe,2002,79.98567
swe,2003,74.90113
swe,2004,74.51694
swe,2005,76.43661
swe,2006,73.46748
swe,2007,72.98217
swe,2008,79.06894
swe,2009,75.58056
swe,2010,79.47325
swe,2011,86.46521
swe,2012,83.91036
swe,2013,81.27989
swe,2014,82.89671
swe,2015,69.08366
swe,2016,82.82183
swz,1960,0
swz,1961,0
swz,1964,0
swz,1965,0
swz,1966,0
swz,1967,0
swz,1968,0
swz,1969,0
swz,1970,0
swz,1971,0
swz,1972,0
swz,1973,0
swz,1974,0
swz,1975,0
swz,1976,0
swz,1977,0
swz,1978,0
swz,1979,0
swz,1980,0
swz,1981,0
swz,1982,0
swz,1983,0
swz,1984,0
swz,1985,0
swz,1986,0
swz,1987,0
swz,1988,0
swz,1989,0
swz,1990,56.742
swz,1991,58.51596
swz,1992,68.92193
swz,1993,79.36795
swz,1994,57.47317
swz,1995,61.2389
swz,1996,78.98154
swz,1997,57.4827
swz,1998,56.935
swz,1999,53.50213
swz,2000,58.08788
swz,2001,59.41898
swz,2002,60.31701
swz,2003,64.9059
swz,2004,65.56152
swz,2005,64.26327
swz,2006,63.9002
swz,2007,65.23029
swz,2008,68.30686
swz,2009,64.08682
swz,2010,68.25703
swz,2011,68.66637
swz,2012,67.45896
swz,2013,46.84297
swz,2014,75.2499
swz,2015,72.98398
swz,2016,67.97366
syc,1963,100
syc,1964,100
syc,1965,100
syc,1966,100
syc,1967,100
syc,1968,100
syc,1969,100
syc,1970,100
syc,1971,100
syc,1972,100
syc,1973,100
syc,1974,100
syc,1975,100
syc,1976,100
syc,1977,100
syc,1978,100
syc,1979,100
syc,1980,100
syc,1981,100
syc,1982,100
syc,1983,100
syc,1984,100
syc,1985,100
syc,1986,100
syc,1987,100
syc,1988,100
syc,1989,100
syc,1990,100.23133
syc,1991,95.74944
syc,1992,95.74944
syc,1993,96.5
syc,1994,96.04048
syc,1995,99.009
syc,1996,97.78667
syc,1997,97.43743
syc,1998,98.34227
syc,1999,98.02173
syc,2000,98.62966
syc,2001,99.12359
syc,2002,99.82389
syc,2003,100.00909
syc,2004,98.2756
syc,2005,98.48514
syc,2006,99.10811
syc,2007,98.72692
syc,2008,99.009
syc,2009,102.8198
syc,2010,100.8425
syc,2011,81.59075
syc,2012,93.71222
syc,2013,80.49512
syc,2014,106.02413
syc,2015,98.2756
syc,2016,112.04722
syr,1960,92.15017
syr,1961,90.90909
syr,1962,90.2746
syr,1963,90.35533
syr,1964,92.52729
syr,1965,90.52841
syr,1966,93.5123
syr,1967,93.39698
syr,1968,92.25092
syr,1969,90.78481
syr,1970,87.77533
syr,1971,90.38382
syr,1972,88.76298
syr,1973,89.96749
syr,1974,91.38847
syr,1975,91.90164
syr,1976,89.23241
syr,1977,88.84721
syr,1978,88.12334
syr,1979,92.27517
syr,1980,91.4331
syr,1981,92.09802
syr,1982,90.79066
syr,1983,90.11148
syr,1984,90.55851
syr,1985,89.43854
syr,1986,90.45614
syr,1987,80.33202
syr,1988,81.34988
syr,1989,79.3868
syr,1990,96.05878
syr,1991,100.06308
syr,1992,100.00166
syr,1993,106.55282
syr,1994,103.10849
syr,1995,96.29549
syr,1996,90.27534
syr,1997,87.82045
syr,1998,86.22257
syr,1999,91.8057
syr,2000,88.21023
syr,2001,83.13346
syr,2002,54.73864
syr,2003,89.07306
syr,2004,76.13867
syr,2005,63.78338
syr,2006,65.06229
syr,2007,82.71411
syr,2008,82.67637
syr,2009,76.44542
syr,2010,66.79222
syr,2011,68.04147
syr,2012,63.06219
syr,2013,77.24362
syr,2014,70.41399
syr,2015,72.04444
syr,2016,74.65657
tcd,1960,100
tcd,1961,100
tcd,1962,100
tcd,1963,100
tcd,1964,100
tcd,1965,100
tcd,1966,100
tcd,1967,100
tcd,1968,100
tcd,1969,100
tcd,1970,100
tcd,1971,100
tcd,1972,100
tcd,1973,100
tcd,1974,100
tcd,1975,100
tcd,1976,100
tcd,1977,100
tcd,1978,100
tcd,1979,100
tcd,1980,100
tcd,1981,100
tcd,1982,100
tcd,1983,100
tcd,1984,100
tcd,1985,100
tcd,1986,100
tcd,1987,100
tcd,1988,100
tcd,1989,100
tcd,1990,96.84641
tcd,1991,96.25875
tcd,1992,99.27732
tcd,1993,98.38293
tcd,1994,96.91357
tcd,1995,95.84205
tcd,1996,96.97178
tcd,1997,98.05239
tcd,1998,98.30681
tcd,1999,97.28776
tcd,2000,95.62961
tcd,2001,96.61135
tcd,2002,96.17226
tcd,2003,97.9475
tcd,2004,97.15169
tcd,2005,95.80038
tcd,2006,96.59415
tcd,2007,97.09216
tcd,2008,97.658
tcd,2009,97.1566
tcd,2010,96.83728
tcd,2011,100.17171
tcd,2012,95.58921
tcd,2013,95.26228
tcd,2014,95.96617
tcd,2015,92.99814
tcd,2016,89.87745
tgo,1960,100
tgo,1961,100
tgo,1962,100
tgo,1963,100
tgo,1964,100
tgo,1965,100
tgo,1966,100
tgo,1967,100
tgo,1968,100
tgo,1969,100
tgo,1970,100
tgo,1971,100
tgo,1972,85.3211
tgo,1973,85.45455
tgo,1974,82.52427
tgo,1975,100
tgo,1976,100
tgo,1977,100
tgo,1978,100
tgo,1979,100
tgo,1980,79.08163
tgo,1981,77.19298
tgo,1982,81
tgo,1983,78.52349
tgo,1984,80.12048
tgo,1985,74
tgo,1986,75.64767
tgo,1987,76.07656
tgo,1988,76.38889
tgo,1989,76.75439
tgo,1990,59.35247
tgo,1991,70.54989
tgo,1992,88.008
tgo,1993,109.42794
tgo,1994,75.7578
tgo,1995,79.32694
tgo,1996,62.82434
tgo,1997,102.29
tgo,1998,76.39583
tgo,1999,72.26778
tgo,2000,79.69228
tgo,2001,64.63864
tgo,2002,62.12007
tgo,2003,58.11093
tgo,2004,56.03506
tgo,2005,53.64297
tgo,2006,52.31898
tgo,2007,60.8722
tgo,2008,67.03369
tgo,2009,77.89124
tgo,2010,77.80175
tgo,2011,74.36267
tgo,2012,70.70897
tgo,2013,92.61794
tgo,2014,104.93616
tgo,2015,99.73434
tgo,2016,97.25522
tha,1960,88.94373
tha,1961,87.35632
tha,1962,87.47269
tha,1963,88.41343
tha,1964,91.42157
tha,1965,89.71457
tha,1966,90.1354
tha,1967,89.84328
tha,1968,91.05726
tha,1969,89.07076
tha,1970,88.4808
tha,1971,90.0362
tha,1972,90.39463
tha,1973,90.62828
tha,1974,89.42831
tha,1975,89.30288
tha,1976,89.70438
tha,1977,90.12543
tha,1978,90.50507
tha,1979,88.67039
tha,1980,89.05436
tha,1981,85.45682
tha,1982,78.05185
tha,1983,78.75097
tha,1984,75.34498
tha,1985,67.9123
tha,1986,68.87266
tha,1987,66.88132
tha,1988,63.67119
tha,1989,64.90192
tha,1990,64.31742
tha,1991,62.68479
tha,1992,62.48986
tha,1993,61.4942
tha,1994,60.62314
tha,1995,63.53748
tha,1996,60.43927
tha,1997,59.6222
tha,1998,61.98028
tha,1999,59.53854
tha,2000,57.86415
tha,2001,52.69699
tha,2002,51.99915
tha,2003,53.82622
tha,2004,53.33579
tha,2005,52.42329
tha,2006,50.98726
tha,2007,47.63092
tha,2008,43.13315
tha,2009,47.28326
tha,2010,45.54946
tha,2011,45.88517
tha,2012,44.94319
tha,2013,44.33764
tha,2014,44.82881
tha,2015,43.77875
tha,2016,46.05973
tjk,1992,38.58239
tjk,1993,34.89335
tjk,1994,21.66314
tjk,1995,26.7355
tjk,1996,28.15732
tjk,1997,25.12845
tjk,1998,35.07565
tjk,1999,39.5574
tjk,2000,33.16968
tjk,2001,36.32888
tjk,2002,36.15352
tjk,2003,38.35986
tjk,2004,41.78674
tjk,2005,37.41837
tjk,2006,41.61427
tjk,2007,46.82477
tjk,2008,48.65129
tjk,2009,66.8959
tjk,2010,69.70331
tjk,2011,57.31492
tjk,2012,61.56635
tjk,2013,58.25424
tjk,2014,57.34302
tjk,2015,53.23313
tjk,2016,40.17703
tkm,1992,61.75176
tkm,1993,33.03467
tkm,1994,26.83035
tkm,1995,24.28579
tkm,1996,31.75432
tkm,1997,30.77879
tkm,1998,38.63596
tkm,1999,36.10616
tkm,2000,33.50553
tkm,2001,30.80704
tkm,2002,33.20606
tkm,2003,33.73045
tkm,2004,32.80093
tkm,2005,31.78673
tkm,2006,30.18104
tkm,2007,27.92009
tkm,2008,28.52326
tkm,2009,30.30115
tkm,2010,29.63775
tkm,2011,28.01863
tkm,2012,28.04176
tkm,2013,28.19229
tkm,2014,28.77558
tkm,2015,27.92475
tkm,2016,27.74944
tls,2002,94.91059
tls,2003,94.91059
tls,2004,88.008
tls,2005,83.81714
tls,2006,89.8415
tls,2007,91.675
tls,2008,96.04048
tls,2009,98.84957
tls,2010,97.78667
tls,2011,98.2756
tls,2012,97.78667
tls,2013,96.45804
tls,2014,96.86415
tls,2015,82.35721
tls,2016,71.74565
ton,1960,100
ton,1961,100
ton,1962,100
ton,1963,100
ton,1964,100
ton,1965,100
ton,1966,100
ton,1967,100
ton,1968,100
ton,1969,100
ton,1970,100
ton,1971,100
ton,1972,100
ton,1973,100
ton,1974,100
ton,1975,100
ton,1976,100
ton,1977,100
ton,1978,100
ton,1979,100
ton,1980,100
ton,1981,100
ton,1982,100
ton,1983,100
ton,1984,100
ton,1985,100
ton,1986,100
ton,1987,100
ton,1988,100
ton,1989,100
ton,1990,96.25875
ton,1991,105.93556
ton,1992,87.09125
ton,1993,93.71222
ton,1994,101.86111
ton,1995,95.342
ton,1996,96.25875
ton,1997,110.01
ton,1998,88.008
ton,1999,100.00909
ton,2000,95.342
ton,2001,88.008
ton,2002,102.676
ton,2003,97.78667
ton,2004,84.62308
ton,2005,87.44385
ton,2006,85.56333
ton,2007,87.44385
ton,2008,93.08538
ton,2009,94.29429
ton,2010,97.78667
ton,2011,93.34182
ton,2012,96.67545
ton,2013,94.73083
ton,2014,103.34273
ton,2015,110.01
ton,2016,85.56333
tto,1960,39.48864
tto,1961,64.30279
tto,1962,76.34245
tto,1963,-28.29132
tto,1964,42.6087
tto,1965,54.83416
tto,1966,32.09765
tto,1967,35.01976
tto,1968,21.5971
tto,1969,18.12207
tto,1970,37.28606
tto,1971,33.30317
tto,1972,35.89858
tto,1973,37.06594
tto,1974,32.61583
tto,1975,28.39177
tto,1976,51.27792
tto,1977,47.58558
tto,1978,41.60287
tto,1979,42.46876
tto,1980,33.99004
tto,1981,38.47461
tto,1982,27.9403
tto,1983,12.05578
tto,1984,16.52028
tto,1985,16.4311
tto,1986,16.03037
tto,1987,15.57137
tto,1988,18.37301
tto,1989,13.78919
tto,1990,25.209
tto,1991,24.59711
tto,1992,40.72737
tto,1993,33.05299
tto,1994,25.15078
tto,1995,24.82748
tto,1996,32.45157
tto,1997,16.59071
tto,1998,18.02291
tto,1999,27.56056
tto,2000,26.83856
tto,2001,22.3157
tto,2002,22.2721
tto,2003,26.95197
tto,2004,20.87228
tto,2005,21.0475
tto,2006,18.68157
tto,2007,23.02883
tto,2008,24.49292
tto,2009,26.48086
tto,2010,24.30076
tto,2011,21.72686
tto,2012,20.25802
tto,2013,22.15042
tto,2014,20.77744
tto,2015,23.64749
tto,2016,31.29924
tun,1960,80.67941
tun,1961,82.15768
tun,1962,83.87755
tun,1963,84.93409
tun,1964,87.23404
tun,1965,84.52381
tun,1966,83.73571
tun,1967,80.16627
tun,1968,83.58818
tun,1969,83.36502
tun,1970,82.66405
tun,1971,87.11923
tun,1972,84.13313
tun,1973,82.76386
tun,1974,78.19293
tun,1975,79.70919
tun,1976,82.19436
tun,1977,83.4509
tun,1978,81.00832
tun,1979,78.80435
tun,1980,78.21553
tun,1981,76.95749
tun,1982,77.94457
tun,1983,76.45151
tun,1984,70.53033
tun,1985,66.76904
tun,1986,72.79635
tun,1987,61.48564
tun,1988,67.8729
tun,1989,61.37434
tun,1990,64.05916
tun,1991,78.06997
tun,1992,65.58567
tun,1993,68.63416
tun,1994,58.16545
tun,1995,52.87452
