geo,time,ne_exp_gnfs_cd
tjk,2009,1218528978.6854
tjk,2010,842886503.76798
tjk,2011,1072838488.56883
tjk,2012,1318783375.8997
tjk,2013,936778472.77612
tjk,2014,835628645.49579
tjk,2017,1125080412.17821
tjk,2018,1116257977.0959
tjk,2019,1243452530.84865
tjk,2020,1397048992.91797
tkm,1991,1250614832.8362
tkm,1992,2148362351.53034
tkm,1993,2692664771.71994
tkm,1994,2175805362.67843
tkm,1995,2084399936.41563
tkm,1996,1774094536.52548
tkm,1997,956099519.84216
tkm,1998,774538217.2738
tkm,1999,874285154.10409
tkm,2000,1604432627.78235
tkm,2001,1466666666.66667
tkm,2002,1580037479.04133
tkm,2003,1949084322.80137
tkm,2004,2030569708.19824
tkm,2005,2486842105.26316
tkm,2006,3608775981.52425
tkm,2007,4657598499.06191
tkm,2008,11056875730.4246
tkm,2009,9517543859.64912
tkm,2010,10366666666.6667
tkm,2011,17480701754.386
tkm,2012,20688070175.4386
tkm,2013,19535789473.6842
tkm,2014,20360701754.386
tkm,2015,12771714285.7143
tkm,2016,8011714285.71429
tkm,2017,8521428571.42857
tkm,2018,9239000000
tls,2000,38963800
tls,2001,42828900
tls,2002,36638400
tls,2003,33673900
tls,2004,32945200
tls,2005,32989600
tls,2006,41881900
tls,2007,54263000
tls,2008,60613700
tls,2009,66633500
tls,2010,75532300
tls,2011,66782600
tls,2012,82664300
tls,2013,77945700
tls,2014,66178400
tls,2015,48508500
tls,2016,51780000
tls,2017,38179900
tls,2018,45614300
tls,2019,568087500
tls,2020,1307550600
ton,1975,13435004.58175
ton,1976,8090553.5867
ton,1977,11561654.46884
ton,1978,11967036.7403
ton,1979,11648334.45115
ton,1980,16011159.18925
ton,1981,15794070.32866
ton,1982,17123440.51121
ton,1983,11355855.85586
ton,1984,17095217.20053
ton,1985,18094839.02507
ton,1986,17534759.35829
ton,1987,25256966.81137
ton,1988,24250192.2584
ton,1989,26696066.74613
ton,1990,38464269.17734
ton,1991,30278420.48434
ton,1992,32405166.65429
ton,1993,27551300.57803
ton,1994,33681260.41509
ton,1995,35422928.63325
ton,1996,44685445.24718
ton,1997,44847645.42936
ton,1998,37511930.29491
ton,1999,30749162.82302
ton,2000,29229150.14337
ton,2001,23631258.94134
ton,2002,33365905.12891
ton,2003,39211569.11865
ton,2004,45131250.91656
ton,2005,46713099.10747
ton,2006,42550151.82438
ton,2007,36478254.35662
ton,2008,54958964.64646
ton,2009,42554538.04478
ton,2010,45863963.91726
ton,2011,67308861.86889
ton,2012,80357769.93923
ton,2013,91728051.3381
ton,2014,74648053.57833
ton,2015,74117845.69502
ton,2016,91158828.46316
ton,2017,102006147.65132
ton,2018,104684106.73314
ton,2019,112508355.88961
ton,2020,92703853.13004
tun,1965,188761904.76191
tun,1966,219047619.04762
tun,1967,230285714.28571
tun,1968,254285714.28571
tun,1969,285523809.52381
tun,1970,316571428.57143
tun,1971,406196213.42513
tun,1972,567176692.51729
tun,1973,711574952.56167
tun,1974,1254066437.57159
tun,1975,1343773303.50485
tun,1976,1311100746.26866
tun,1977,1511421911.42191
tun,1978,1847909658.81788
tun,1979,2801968019.6802
tun,1980,3518399604.8407
tun,1981,3487039287.16079
tun,1982,3002031488.06501
tun,1983,2869475545.07955
tun,1984,2721035015.44799
tun,1985,2699940083.88256
tun,1986,2721914357.68262
tun,1987,3376855315.55448
tun,1988,4242247610.16554
tun,1989,4479827241.12504
tun,1990,5353409090.90909
tun,1991,5277717391.30435
tun,1992,6126865671.64179
tun,1993,5908638138.88612
tun,1994,7024021352.31317
tun,1995,8096647985.61912
tun,1996,8248099445.24348
tun,1997,8114748168.9122
tun,1998,8398612452.79705
tun,1999,8713791940.65082
tun,2000,8531334354.70927
tun,2001,9447973865.29506
tun,2002,9438489132.72842
tun,2003,10839425688.7854
tun,2004,13158651144.1188
tun,2005,14501002004.008
tun,2006,15823365890.308
tun,2007,19876619322.61589
tun,2008,24966398831.26369
tun,2009,19572021032.3632
tun,2010,22160316366.6606
tun,2011,22162763426.4124
tun,2012,21721900664.1041
tun,2013,21854157933.8075
tun,2014,21590141557.1512
tun,2015,17567117856.7797
tun,2016,16923809933.2589
tun,2017,17581415289.4881
tun,2018,19445356793.5253
tur,1960,287710645.29388
tur,1961,411111111.11111
tur,1962,500000000
tur,1963,433333333.33333
tur,1964,500000000
tur,1965,544444444.44444
tur,1966,577777777.77778
tur,1967,644444444.44444
tur,1968,644444444.44444
tur,1969,700000000
tur,1970,756521739.13043
tur,1971,864785144.46604
tur,1972,1229681978.79859
tur,1973,1809187279.15194
tur,1974,2039204423.06311
tur,1975,1973410884.91899
tur,1976,2491746091.07332
tur,1977,2238640151.09432
tur,1978,2701589654.88839
tur,1979,2876725552.65952
tur,1980,3550856150.87193
tur,1981,5851518175.85125
tur,1982,7657810068.10087
tur,1983,7693263016.89457
tur,1984,9362386822.29737
tur,1985,10663948825.9196
tur,1986,10081244162.429
tur,1987,13582253228.6478
tur,1988,16947657046.4372
tur,1989,17360346517.8538
tur,1990,20138041278.2139
tur,1991,20765547619.0476
tur,1992,22805811594.2029
tur,1993,24636054545.45449
tur,1994,27918206081.0811
tur,1995,33713478165.9389
tur,1996,39094658476.65849
tur,1997,46664617511.5207
tur,1998,57032056003.0687
tur,1999,48228456781.2798
tur,2000,54534716890.595
tur,2001,54839879895.5614
tur,2002,60315855891.7197
tur,2003,72375693650.47638
tur,2004,96595956015.4332
tur,2005,110761360896.10001
tur,2006,124752175778.789
tur,2007,149141511013.892
tur,2008,181569353207.83701
tur,2009,151736292322.58099
tur,2010,164676847484.69501
tur,2011,192862602149.254
tur,2012,214511242594.65497
tur,2013,227885405189.621
tur,2014,236668096321.68201
tur,2015,212027919485.29401
tur,2016,200755653918.74399
tur,2017,223677664866.64301
tur,2018,242516402120.785
tur,2019,248067310973.24496
tur,2020,206374012981.45496
tza,1990,537502326.25622
tza,1991,508648122.30844
tza,1992,572500378.72668
tza,1993,765667178.25471
tza,1994,929865123.9554
tza,1995,1265179986.76669
tza,1996,1295157202.00484
tza,1997,1246175397.8983
tza,1998,1230116921.72009
tza,1999,1291885319.56172
tza,2000,1445821022.26551
tza,2001,1878651440.64142
tza,2002,2019020391.32085
tza,2003,2297025915.06897
tza,2004,2674833271.73611
tza,2005,3124777521.31169
tza,2006,3434320449.31704
tza,2007,4331708455.86331
tza,2008,5438641595.59699
tza,2009,5291151823.37329
tza,2010,6277203237.56046
tza,2011,7497823405.03292
tza,2012,8870644645.28173
tza,2013,8684876050.83966
tza,2014,9028242341.06284
tza,2015,8104067362.46172
tza,2016,8138039818.95984
tza,2017,8072890863.8219
tza,2018,8401859108.78466
tza,2019,9786707522.05209
tza,2020,8921772261.46267
uga,1960,115605870.02096
uga,1961,107812368.97275
uga,1962,108245283.01887
uga,1963,146023060.79665
uga,1964,176115303.98323
uga,1965,226330532.21288
uga,1966,236694677.87115
uga,1967,244817927.17087
uga,1968,248459383.7535
uga,1969,251680672.26891
uga,1970,294257703.08123
uga,1971,280952380.95238
uga,1972,289215686.27451
uga,1973,281792717.08684
uga,1974,309129814.55064
uga,1975,204111111.11111
uga,1976,278700000
uga,1977,268764705.88235
uga,1978,330434782.6087
uga,1979,415000000
uga,1980,242000000
uga,1981,215000000
uga,1982,182500000
uga,1983,194000000
uga,1984,458913258.9305
uga,1985,483550235.2779
uga,1986,502570433.56489
uga,1987,517052814.07972
uga,1988,492900000
uga,1989,419712440.43569
uga,1990,311669506.54883
uga,1991,247948150.50381
uga,1992,250344420.67646
uga,1993,227444247.46538
uga,1994,348784843.38884
uga,1995,678725728.98433
uga,1996,722999697.87386
uga,1997,837552441.53814
uga,1998,634713533.00236
uga,1999,734918410.30402
uga,2000,659668069.16069
uga,2001,672714062.01129
uga,2002,692819583.93011
uga,2003,752307745.70092
uga,2004,1008067256.62564
uga,2005,1310093940.04963
uga,2006,1524126923.66406
uga,2007,1990712052.62427
uga,2008,3506150651.51284
uga,2009,4677180750.95161
uga,2010,3687465375.42294
uga,2011,3583112049.92049
uga,2012,4230158408.06218
uga,2013,4774874221.32967
uga,2014,4874969999.04847
uga,2015,4170603023.99086
uga,2016,3629227706.06584
uga,2017,5122376588.30075
uga,2018,4967717819.77514
uga,2019,6048575654.6617
uga,2020,5796021005.28821
ukr,1989,26529060644.7856
ukr,1990,22517253479.9392
ukr,1991,20230191964.6397
ukr,1992,17732031954.7572
ukr,1993,16988495838.624
ukr,1994,18596682378.173
ukr,1995,22695834206.803
ukr,1996,20341623019.825
ukr,1997,20356661717.5976
ukr,1998,17543987600.5919
ukr,1999,16959999991.1457
ukr,2000,19521221884.9056
ukr,2001,19909904878.9114
ukr,2002,22030375849.51
ukr,2003,27327807677.1617
ukr,2004,39456100770.8216
ukr,2005,42593712802.7006
ukr,2006,48355049504.95049
ukr,2007,61412079207.9208
ukr,2008,81376632746.05099
ukr,2009,52181178765.787
ukr,2010,65601214778.9707
ukr,2011,83660951855.0128
ukr,2012,86517457139.28169
ukr,2013,81719004128.6125
ukr,2014,64873261712.67049
ukr,2015,47880172307.2416
ukr,2016,46023216039.8884
ukr,2017,53943473977.8769
ukr,2018,59208874836.8596
ukr,2019,63448556040.4866
ukr,2020,60740016692.9426
ury,1960,171350239.89034
ury,1961,219799542.81695
ury,1962,193918025.56192
ury,1963,185026101.89652
ury,1964,235904694.50342
ury,1965,347846451.62179
ury,1966,309880742.30355
ury,1967,233417808.34969
ury,1968,241962614.40389
ury,1969,268548387.09677
ury,1970,296774193.54839
ury,1971,288709677.41935
ury,1972,337963852.56186
ury,1973,412996076.53727
ury,1974,588256717.01583
ury,1975,593739237.77747
ury,1976,717274791.82438
ury,1977,818672296.50481
ury,1978,925434933.83228
ury,1979,1208816163.6471
ury,1980,1527803802.70047
ury,1981,1679801358.25003
ury,1982,1314943009.96874
ury,1983,1310718586.91289
ury,1984,1289224289.85227
ury,1985,1266123611.05619
ury,1986,1541476814.9821
ury,1987,1594966344.74685
ury,1988,1811728050.69901
ury,1989,1982636216.99416
ury,1990,2188214420.08414
ury,1991,2318926500.47083
ury,1992,2633279555.6731
ury,1993,2869305270.10226
ury,1994,3454180495.25169
ury,1995,3665940935.58041
ury,1996,4035403171.1784
ury,1997,4184615200.49143
ury,1998,4168346708.8112
ury,1999,3621012840.29878
ury,2000,3811049836.35823
ury,2001,3511970185.67321
ury,2002,2805886752.59914
ury,2003,3304408129.40689
ury,2004,4394994711.50161
ury,2005,5279006691.55916
ury,2006,5932087137.67062
ury,2007,6810249648.50241
ury,2008,9171514628.17373
ury,2009,8579858658.27721
ury,2010,10612138803.4478
ury,2011,12672707381.0978
ury,2012,13287539944.6594
ury,2013,13435347409.3821
ury,2014,13474880882.7325
ury,2015,11974918857.996
ury,2016,15427745685.0537
ury,2017,16795263097.8784
ury,2018,17029670981.2435
ury,2019,16991760618.2315
ury,2020,13607387748.6415
usa,1970,59709000000
usa,1971,62963000000
usa,1972,70843000000
usa,1973,95269000000
usa,1974,126650000000
usa,1975,138706000000
usa,1976,149515000000
usa,1977,159349000000
usa,1978,186883000000
usa,1979,230129000000
usa,1980,280772000000
usa,1981,305239000000
usa,1982,283210000000
usa,1983,276996000000
usa,1984,302380000000
usa,1985,303211000000
usa,1986,320998000000
usa,1987,363943000000
usa,1988,444601000000
usa,1989,504289000000
usa,1990,551873000000
usa,1991,594931000000
usa,1992,633053000000
usa,1993,654799000000
usa,1994,720937000000
usa,1995,812810000000
usa,1996,867589000000
usa,1997,953803000000
usa,1998,952979000000
usa,1999,992910000000
usa,2000,1096111000000
usa,2001,1026812000000
usa,2002,997979000000
usa,2003,1035165000000
usa,2004,1176363000000
usa,2005,1301580000000
usa,2006,1470170000000
usa,2007,1659295000000
usa,2008,1835280000000
usa,2009,1582774000000
usa,2010,1857247000000
usa,2011,2115864000000
usa,2012,2217700000000
usa,2013,2286981000000
usa,2014,2377408000000
usa,2015,2268651000000
usa,2016,2232110000000
usa,2017,2383758000000
usa,2018,2533511000000
usa,2019,2519727000000
usa,2020,2123410000000
uzb,1997,3997132075.4717
uzb,1998,3382144369.17866
uzb,1999,3104709563.543
uzb,2000,3393714865.37893
uzb,2001,3383383874.62673
uzb,2002,2995507327.41245
uzb,2003,3875170383.182
uzb,2004,5027333202.51177
uzb,2005,5409530612.61164
uzb,2006,6328126538.24697
uzb,2007,8851137334.97958
uzb,2008,12165067485.593
uzb,2009,11677571266.7676
uzb,2010,12080819296.9515
uzb,2011,14243983198.3882
uzb,2012,13008814596.5288
uzb,2013,13633390838.3604
uzb,2014,12971195677.9397
uzb,2015,11866029001.6679
uzb,2016,10623491735.0863
uzb,2017,12880673616.683
uzb,2018,14190894323.4022
uzb,2019,17026594789.1131
uzb,2020,14547165190.5446
ven,1960,2367454545.45455
ven,1961,2597212121.21212
ven,1962,2923454545.45455
ven,1963,3125151515.15152
ven,1964,2443818181.81818
ven,1965,2451466666.66667
ven,1966,2429977777.77778
ven,1967,2516000000
ven,1968,2537488888.88889
ven,1969,2516000000
ven,1970,2688022222.22222
ven,1971,3276954545.45455
ven,1972,3254954545.45455
ven,1973,4883441860.46512
ven,1974,11207186046.5116
ven,1975,9024255813.95349
ven,1976,9339325581.39535
ven,1977,9811906976.74419
ven,1978,9474348837.2093
ven,1979,14447813953.4884
ven,1980,19286255813.9535
ven,1981,20231441860.4651
ven,1982,16968302325.5814
ven,1983,15325488372.093
ven,1984,15038842857.1429
ven,1985,13973026666.6667
ven,1986,11651320987.6543
ven,1987,9720924137.93103
ven,1988,12017951724.1379
ven,1989,14372731988.4726
ven,1990,18552560767.5906
ven,1991,16225010563.3803
ven,1992,15403358187.1345
ven,1993,15669320484.5815
ven,1994,17447363636.3636
ven,1995,20305023755.6561
ven,1996,24925953989.9353
ven,1997,25116968890.7081
ven,1998,19106932067.2023
ven,1999,22448178966.4851
ven,2000,34842594117.6471
ven,2001,27942991571.093
ven,2002,28270835558.6183
ven,2003,28308417019.686
ven,2004,40706272933.9608
ven,2005,57707308833.3812
ven,2006,67003462040.0559
ven,2007,71713558453.6563
ven,2008,97382107619.13641
ven,2009,59597633591.3457
ven,2010,112179378987.66499
ven,2011,94764308628.44749
ven,2012,99786475648.70721
ven,2013,91879401807.24879
ven,2014,80524231883.13548
vir,2002,4809000000
vir,2003,6520000000
vir,2004,8604000000
vir,2005,11632000000
vir,2006,12730000000
vir,2007,14141000000
vir,2008,18412000000
vir,2009,10717000000
vir,2010,12945000000
vir,2011,14371000000
vir,2012,3278000000
vir,2013,2525000000
vir,2014,2794000000
vir,2015,1525000000
vir,2016,1786000000
vir,2017,2403000000
vir,2018,2085000000
vir,2019,2203000000
vnm,1986,1744152761.16778
vnm,1987,2200010145.48288
vnm,1988,1003045229.32543
vnm,1989,1500912820.21919
vnm,1990,2332325664.6457
vnm,1991,2971976968.91977
vnm,1992,3428344546.96676
vnm,1993,3785936655.43334
vnm,1994,5539525589.30177
vnm,1995,6804127645.68145
vnm,1996,10077135261.3214
vnm,1997,11570361483.0546
vnm,1998,12203044875.1131
vnm,1999,14332147613.2359
vnm,2000,16808688578.3564
vnm,2001,17997102320.8111
vnm,2002,19193787586.9498
vnm,2003,22415697883.6498
vnm,2004,27134530700.5589
vnm,2005,36712091438.1245
vnm,2006,44944777029.2449
vnm,2007,54591007520.8979
vnm,2008,69724976613.65759
vnm,2009,66374595429.01849
vnm,2010,83473591218.5112
vnm,2011,107605943514.67
vnm,2012,124700595352.41
vnm,2013,143186372437.711
vnm,2014,160889682239.45499
vnm,2015,173490415457.862
vnm,2016,192187638306.35501
vnm,2017,227345654409.10901
vnm,2018,259514070626.33701
vnm,2019,279720233909.73798
vnm,2020,286206893743.58093
vut,1980,37603233.17519
vut,1981,37893106.82486
vut,1982,41971562.65591
vut,1983,59716193.016
vut,1984,78182001.41086
vut,1985,60283687.94326
vut,1986,41260413.16448
vut,1987,46809711.51308
vut,1988,52755061.00013
vut,1989,54032160.76938
vut,1990,74577139.92824
vut,1991,80560530.08596
vut,1992,89459573.86764
vut,1993,86518452.71876
vut,1994,99359993.12744
vut,1995,104432214.5017
vut,1996,112684503.08363
vut,1997,133416760.16225
vut,1998,110925951.34001
vut,1999,100174317.25741
vut,2000,106572568.37056
vut,2001,97899354.83871
vut,2002,111107678.75757
vut,2003,136092224.19003
vut,2004,166437069.50532
vut,2005,179247165.56609
vut,2006,181334552.8955
vut,2007,214755338.62111
vut,2008,274566730.67928
vut,2009,299604275.02886
vut,2010,326760627.33087
vut,2011,351238191.46701
vut,2012,383721495.07489
vut,2013,391908400.98368
vut,2014,397180640.70167
vut,2015,336446179.98848
vut,2016,381590228.16317
vut,2017,419436694.96053
vut,2018,517832342.3955
vut,2019,384128298.43331
vut,2020,156864274.57098
wsm,2002,96313711.37287
wsm,2003,103683595.47723
wsm,2004,118514906.57149
wsm,2005,136058037.85559
wsm,2006,148046270.64369
wsm,2007,167537032.79064
wsm,2008,178694538.991
wsm,2009,175821407.64611
wsm,2010,188534321.06549
wsm,2011,211276833.61468
wsm,2012,215950608.22662
wsm,2013,224166972.86298
wsm,2014,219827050.49665
wsm,2015,223684814.61591
wsm,2016,242866240.58613
wsm,2017,262465825.7207
wsm,2018,280797717.08559
wsm,2019,321405524.85958
wsm,2020,255051275.65551
yem,2010,9270503494.65773
yem,2011,9929334000
yem,2012,8802088947.25723
yem,2013,9036683924.76602
yem,2014,9287266913.47853
yem,2015,3841951356.87039
yem,2016,1046799208.08631
yem,2017,1006413039.76876
yem,2018,1308591070.31394
zaf,1960,2238599105.50057
zaf,1961,2337999065.78233
zaf,1962,2498999001.44998
zaf,1963,2696398922.57292
zaf,1964,2846198862.71586
zaf,1965,2913398835.86409
zaf,1966,3123398751.95233
zaf,1967,3385198647.34232
zaf,1968,3760398497.41997
zaf,1969,3859798457.70173
zaf,1970,3904598439.80056
zaf,1971,4325960319.85101
zaf,1972,5260657259.97216
zaf,1973,7213681634.01469
zaf,1974,9997395002.34648
zaf,1975,10231130026.3926
zaf,1976,9840549991.97995
zaf,1977,11913999990.2901
zaf,1978,14669399988.0444
zaf,1979,19695433308.5343
zaf,1980,28496454297.0884
zaf,1981,23474811205.3265
zaf,1982,20090884047.72869
zaf,1983,20941567188.0337
zaf,1984,19094712693.5295
zaf,1985,17986023090.3077
zaf,1986,19987469176.7204
zaf,1987,25959791097.4928
zaf,1988,26828621917.8414
zaf,1989,25616569326.5756
zaf,1990,27148933018.256
zaf,1991,26149639662.4778
zaf,1992,27855890603.0856
zaf,1993,29313278452.73429
zaf,1994,30010701813.6758
zaf,1995,34412064734.9122
zaf,1996,35544390947.3635
zaf,1997,36601345486.1111
zaf,1998,34450554419.9844
zaf,1999,33741550045.0119
zaf,2000,37034352575.0022
zaf,2001,35694721925.3821
zaf,2002,36701262724.487
zaf,2003,47117929329.6496
zaf,2004,58215242193.9099
zaf,2005,68172283112.9212
zaf,2006,79302370228.1622
zaf,2007,93124449995.74188
zaf,2008,101967389725.464
zaf,2009,82381368233.47539
zaf,2010,107610980822.81599
zaf,2011,126913335679.16701
zaf,2012,117892612029.379
zaf,2013,113768565563.408
zaf,2014,110550033012.42999
zaf,2015,96085897668.36328
zaf,2016,91109021408.9525
zaf,2017,104288394992.827
zaf,2018,111285382034.019
zaf,2019,106069771441.821
zaf,2020,93179145293.48511
zmb,1994,1204879892.44099
zmb,1995,1252564170.81356
zmb,1996,1024449292.15995
zmb,1997,1177862381.13351
zmb,1998,870898447.98883
zmb,1999,852345058.62647
zmb,2000,861422399.38279
zmb,2001,1028111855.77003
zmb,2002,1137944596.00782
zmb,2003,1258986753.42784
zmb,2004,2086548347.94618
zmb,2005,2550444807.88619
zmb,2006,4157837750.82568
zmb,2007,4721899912.55465
zmb,2008,5179705635.79571
zmb,2009,4483693050.07828
zmb,2010,7503512538.82554
zmb,2011,9494352665.25398
zmb,2012,10222369008.995
zmb,2013,11350236220.4724
zmb,2014,10536766856.2145
zmb,2015,7892388633.94057
zmb,2016,7403491271.28836
zmb,2017,9053912487.52298
zmb,2018,9987196771.9419
zmb,2019,8073235065.94259
zmb,2020,8473994363.31027
zwe,1975,995125700
zwe,1976,948325200
zwe,1977,933760800
zwe,1978,958296200
zwe,1979,1128686300
zwe,1980,1560677300
zwe,1981,1556227500
zwe,1982,1445393900
zwe,1983,1276639700
zwe,1984,1306069400
zwe,1985,1251797100
zwe,1986,1495277800
zwe,1987,1618950700
zwe,1988,1855256800
zwe,1989,1934216900
zwe,1990,2008581800
zwe,1991,2063885600
zwe,1992,1838241100
zwe,1993,2016378300
zwe,1994,2384171900
zwe,1995,2719089900
zwe,1996,3090258100
zwe,1997,3206715700
zwe,1998,2778011500
zwe,1999,2565485300
zwe,2000,2552871400
zwe,2001,2369300000
zwe,2002,2019000000
zwe,2003,1855571300
zwe,2004,2001178100
zwe,2005,1930796900
zwe,2006,1957416600
