geo,time,nv_ind_totl_cd
sau,2018,389648147466.66693
sau,2019,376114263360
sau,2020,289601155920
sdn,1960,164333333.33333
sdn,1961,167666666.66667
sdn,1962,179666666.66667
sdn,1963,202000000
sdn,1964,209000000
sdn,1965,201000000
sdn,1966,265000000
sdn,1967,274666666.66667
sdn,1968,280000000
sdn,1969,291000000
sdn,1970,306333333.33333
sdn,1971,317333333.33333
sdn,1972,340000000
sdn,1973,432000000
sdn,1974,563666666.66667
sdn,1975,691000000
sdn,1976,834000000
sdn,1977,960666666.66667
sdn,1978,849250000
sdn,1982,1250777777.77778
sdn,1983,1165461538.46154
sdn,1984,1442071428.57143
sdn,1985,1921133333.33333
sdn,1986,2445500000
sdn,1987,3166833333.33333
sdn,1988,2002761904.7619
sdn,1989,2104206349.20635
sdn,1990,1821024590.16393
sdn,1991,1379851851.85185
sdn,1992,822530800.82135
sdn,1993,1081456371.62586
sdn,1994,1280954765.19337
sdn,1995,1405423480.80565
sdn,1996,1314358810.36137
sdn,1997,1639068350.57435
sdn,1998,1638580229.08367
sdn,1999,1659197188.67551
sdn,2000,2461255017.11263
sdn,2001,3070705836.87669
sdn,2002,3768071854.46812
sdn,2003,4237226224.23174
sdn,2004,5706178511.88399
sdn,2005,7731741307.82808
sdn,2006,10400818512.5489
sdn,2007,15649711224.6416
sdn,2008,18287364271.3616
sdn,2009,13241248538.4615
sdn,2010,12465980482.7586
sdn,2011,11185310421.0526
sdn,2012,6629989716.66667
sdn,2013,8706661068.49315
sdn,2014,8962777134.83146
sdn,2015,8313116393.93939
sdn,2016,7398333666.66667
sdn,2017,6860267223.80952
sdn,2018,6433079564.70588
sdn,2019,5685303355.61497
sdn,2020,4984365347.3463
sen,1960,136716906.34619
sen,1961,153845221.30145
sen,1962,163545255.76822
sen,1963,164179941.17097
sen,1964,181989893.47769
sen,1965,190872242.01346
sen,1966,198392179.124
sen,1967,211713728.53444
sen,1968,211170262.58466
sen,1969,222269382.35467
sen,1970,228245364.12012
sen,1971,241246604.60694
sen,1972,280733499.69215
sen,1973,319197431.0767
sen,1974,427028598.23007
sen,1975,554813351.55751
sen,1976,518170217.88263
sen,1977,561574891.07985
sen,1978,651470488.84063
sen,1979,809527745.96883
sen,1980,902276776.28252
sen,1981,794142927.22584
sen,1982,825085657.65372
sen,1983,757207874.09724
sen,1984,741673753.5681
sen,1985,778735791.22965
sen,1986,1073143522.14604
sen,1987,1300330844.85274
sen,1988,1373050458.33808
sen,1989,1345121919.50525
sen,1990,1641477685.98598
sen,1991,1605932448.3024
sen,1992,1875259021.62439
sen,1993,1742294939.0209
sen,1994,1219773280.91783
sen,1995,1507256456.39653
sen,1996,1589117455.80707
sen,1997,1411184221.75293
sen,1998,1533716961.11445
sen,1999,1532464590.25924
sen,2000,1443657116.92913
sen,2001,1554351516.66915
sen,2002,1736452310.11894
sen,2003,2122786236.66876
sen,2004,2525993167.75958
sen,2005,2607143508.00291
sen,2006,2739093035.44849
sen,2007,3307573748.56806
sen,2008,3721652167.713
sen,2009,3552208754.15219
sen,2010,3510605905.52478
sen,2011,4151820860.36966
sen,2012,4081744914.51775
sen,2013,4596141567.03103
sen,2014,4583579827.57926
sen,2015,4192474539.9998
sen,2016,4444780812.06118
sen,2017,4887516151.97069
sen,2018,5551116084.08731
sen,2019,5382544447.8769
sen,2020,5721485544.29746
sgp,1960,115281588.91938
sgp,1961,128936364.82425
sgp,1962,145367829.6093
sgp,1963,172318045.21103
sgp,1964,190023520.18816
sgp,1965,215895727.16582
sgp,1966,243793283.6796
sgp,1967,284202273.61819
sgp,1968,340226055.14177
sgp,1969,409479942.50621
sgp,1970,517248137.9851
sgp,1971,644812491.83327
sgp,1972,841380666.73222
sgp,1973,1129742222.22222
sgp,1974,1630259623.99284
sgp,1975,1758176371.61968
sgp,1976,2023109686.66976
sgp,1977,2101465112.51417
sgp,1978,2361031401.16422
sgp,1979,3076077396.65787
sgp,1980,4149452772.92376
sgp,1981,4880534279.84308
sgp,1982,5361764566.66825
sgp,1983,6123598130.84112
sgp,1984,6943539990.53478
sgp,1985,6163283484.13108
sgp,1986,6157538293.71392
sgp,1987,6823321392.48645
sgp,1988,8520275403.60874
sgp,1989,9785281256.21149
sgp,1990,11153617392.1961
sgp,1991,14830101302.4602
sgp,1992,16831368937.9988
sgp,1993,19476729793.2912
sgp,1994,23068351446.9032
sgp,1995,27653661633.9777
sgp,1996,30386028368.7943
sgp,1997,31108970905.1724
sgp,1998,27508424952.19889
sgp,1999,26615044247.7876
sgp,2000,31184338747.0998
sgp,2001,27279399453.0334
sgp,2002,28451357087.0099
sgp,2003,29513144300.31
sgp,2004,36680097029.93729
sgp,2005,40141372266.2821
sgp,2006,45918308263.5786
sgp,2007,51072257978.8999
sgp,2008,51143261007.8451
sgp,2009,52452801650.0516
sgp,2010,63877154382.1049
sgp,2011,70565352202.2579
sgp,2012,73839081379.53108
sgp,2013,72111963557.8998
sgp,2014,76098019098.7294
sgp,2015,74809354087.86729
sgp,2016,74277017734.34669
sgp,2017,80838221449.7791
sgp,2018,95869810201.66071
sgp,2019,90633484826.2718
sgp,2020,82840762484.59811
sle,1964,98639182.05126
sle,1965,96459961.41602
sle,1966,93659962.53602
sle,1967,91203205.71328
sle,1968,91560036.62401
sle,1969,107280042.91202
sle,1970,110340044.13602
sle,1971,110001997.8481
sle,1972,125377443.54893
sle,1973,140198593.23666
sle,1974,139749211.244
sle,1975,132684824.04189
sle,1976,115650048.5245
sle,1977,134496293.06585
sle,1978,186621332.51834
sle,1979,212919950.42433
sle,1980,221947037.53096
sle,1981,199292554.5682
sle,1982,206676623.74359
sle,1983,141089358.36167
sle,1984,142632323.35306
sle,1985,111042658.02905
sle,1986,71891592.09545
sle,1987,125737505.85151
sle,1988,119215719.38242
sle,1989,94837824.55319
sle,1990,116737449.95158
sle,1991,263565020.06811
sle,1992,263889467.36083
sle,1993,239214096.9163
sle,1994,349788648.37225
sle,1995,314055879.23729
sle,1996,341882589.3342
sle,1997,230360672.44014
sle,1998,159707086.21131
sle,1999,162697594.50172
sle,2000,170154868.31413
sle,2001,86207007.98026
sle,2002,110373264.22106
sle,2003,143324271.1785
sle,2004,170592288.34265
sle,2005,185801185.60175
sle,2006,195439410.16153
sle,2007,208625780.91454
sle,2008,196283132.36222
sle,2009,160662059.98848
sle,2010,200605769.27984
sle,2011,231567534.30735
sle,2012,552576997.53796
sle,2013,1044515691.71705
sle,2014,783070136.49988
sle,2015,192201924.19228
sle,2016,206190305.19861
sle,2017,192860732.0682
sle,2018,215301474.47467
sle,2019,226342281.43414
sle,2020,213054939.46485
slv,1965,203120000
slv,1966,230920000
slv,1967,240640000
slv,1968,248680000
slv,1969,262560000
slv,1970,274880000
slv,1971,294240000
slv,1972,323280000
slv,1973,350160000
slv,1974,418680000
slv,1975,499600000
slv,1976,558720000
slv,1977,673760000
slv,1978,782760000
slv,1979,819280000
slv,1980,784320000
slv,1981,772640000
slv,1982,753243200
slv,1983,783617100
slv,1984,826171700
slv,1985,887648800
slv,1986,855894700
slv,1987,1012681900
slv,1988,1063373300
slv,1989,1159307700
slv,1990,1122850939.56479
slv,1991,1208032600
slv,1992,1450129800
slv,1993,1754705400
slv,1994,2010712600
slv,1995,2273574900
slv,1996,2436677300
slv,1997,2577610900
slv,1998,2863562300
slv,1999,3032531900
slv,2000,3167520000
slv,2001,3325857700
slv,2002,3454175100
slv,2003,3569564100
slv,2004,3514089800
slv,2005,3596790000
slv,2006,3915460000
slv,2007,4171610000
slv,2008,4655240000
slv,2009,4395130000
slv,2010,4662880000
slv,2011,5313420000
slv,2012,5686440000
slv,2013,5744400000
slv,2014,5877360000
slv,2015,5927280000
slv,2016,6007900000
slv,2017,6287630000
slv,2018,6524860000
slv,2019,6786010000
slv,2020,5866220000
som,1960,12571994.9712
som,1961,12571994.9712
som,1962,12571994.9712
som,1963,12571994.9712
som,1964,13355994.6576
som,1965,12571924.56845
som,1966,18801887.18868
som,1967,21671869.96878
som,1968,34145795.12523
som,1969,40428571.42857
som,1970,45585714.28571
som,1971,49785371.60172
som,1972,54168278.39143
som,1973,58839449.17615
som,1974,80000000
som,1975,80000000
som,1976,101604427.64098
som,1977,55000013.91304
som,1978,39088388.95028
som,1979,52099737.53281
som,1980,45342411.17404
som,1981,49302475.07926
som,1982,58324242.34361
som,1983,50012559.37029
som,1984,54984945.33128
som,1985,64165321.34831
som,1986,88509932.67999
srb,1995,5908615819.20904
srb,1996,6963743016.75978
srb,1997,8154829761.68327
srb,1998,6184930414.32388
srb,1999,6157175320.49908
srb,2000,2426695416.35598
srb,2001,4261926929.76177
srb,2002,5431863884.60565
srb,2003,6745155890.20828
srb,2004,7916295258.42135
srb,2005,8067203487.1346
srb,2006,9334345558.47127
srb,2007,12174781664.0578
srb,2008,14409898875.6988
srb,2009,11246304412.8049
srb,2010,10574827380.8069
srb,2011,13132766242.9398
srb,2012,11696149854.5581
srb,2013,12988923060.3026
srb,2014,11877131800.9214
srb,2015,10230152355.3598
srb,2016,10506892204.1124
