geo,time,nv_srv_totl_kd_zg
plw,2015,8.90074
plw,2016,-0.71083
plw,2017,-2.55708
plw,2018,1.73383
plw,2019,-1.88853
plw,2020,-14.50704
png,2007,13.38397
png,2008,1.4759
png,2009,2.5663
png,2010,12.42876
png,2011,9.28742
png,2012,5.95673
png,2013,4.27212
png,2014,0.91404
png,2015,-2.28483
png,2016,2.25275
png,2017,1.39341
png,2018,5.05071
png,2019,2.45891
pol,1996,9.01619
pol,1997,9.23116
pol,1998,6.75543
pol,1999,6.70241
pol,2000,7.2304
pol,2001,2.00703
pol,2002,3.54161
pol,2003,2.49497
pol,2004,4.19775
pol,2005,3.21198
pol,2006,5.38141
pol,2007,6.41495
pol,2008,3.80488
pol,2009,2.71907
pol,2010,2.02033
pol,2011,2.68899
pol,2012,2.2051
pol,2013,1.93742
pol,2014,2.30737
pol,2015,4.25143
pol,2016,4.11785
pol,2017,5.60247
pol,2018,5.07927
pol,2019,6.04678
pol,2020,-1.80712
prt,1996,1.4024
prt,1997,4.06028
prt,1998,4.3198
prt,1999,3.76986
prt,2000,3.90064
prt,2001,2.44517
prt,2002,1.58199
prt,2003,-0.31336
prt,2004,1.84082
prt,2005,1.83616
prt,2006,2.01051
prt,2007,3.32721
prt,2008,1.74244
prt,2009,-0.61749
prt,2010,1.60549
prt,2011,-0.84092
prt,2012,-2.54746
prt,2013,-0.24975
prt,2014,0.37307
prt,2015,1.27552
prt,2016,1.8534
prt,2017,3.07202
prt,2018,2.32034
prt,2019,3.02482
prt,2020,-7.82485
pry,1963,5.19854
pry,1964,5.18119
pry,1965,5.54197
pry,1966,0.87796
pry,1967,6.15324
pry,1968,6.78756
pry,1969,5.12924
pry,1970,7.62369
pry,1971,5.89511
pry,1972,4.58656
pry,1973,7.76822
pry,1974,7.76951
pry,1975,9.3079
pry,1976,8.96425
pry,1977,7.25371
pry,1978,9.18686
pry,1979,11.10706
pry,1980,9.75113
pry,1981,9.82577
pry,1982,-1.55408
pry,1983,-1.02112
pry,1984,2.90228
pry,1985,3.94559
pry,1986,4.77868
pry,1987,4.06924
pry,1988,3.28221
pry,1989,7.93175
pry,1990,3.30724
pry,1991,3.97415
pry,1992,1.995
pry,1993,3.8016
pry,1994,4.93612
pry,1995,4.53315
pry,1996,2.83377
pry,1997,4.4281
pry,1998,0.79911
pry,1999,-1.23752
pry,2000,-1.4973
pry,2001,-0.40462
pry,2002,0.33419
pry,2003,2.48717
pry,2004,4.74382
pry,2005,4.21179
pry,2006,6.15215
pry,2007,6.50868
pry,2008,4.72868
pry,2009,3.24003
pry,2010,8.48516
pry,2011,3.2268
pry,2012,4.06933
pry,2013,4.03573
pry,2014,4.87898
pry,2015,3.65094
pry,2016,2.81306
pry,2017,5.22346
pry,2018,4.48403
pry,2019,2.45288
pry,2020,-3.30319
pse,1995,1.83425
pse,1996,-4.04197
pse,1997,20.21516
pse,1998,11.43492
pse,1999,3.24634
pse,2000,-0.67134
pse,2001,-2.15677
pse,2002,-5.53942
pse,2003,8.20388
pse,2004,14.46648
pse,2005,12.12068
pse,2006,1.91685
pse,2007,6.31056
pse,2008,-1.83899
pse,2009,6.70388
pse,2010,6.45878
pse,2011,14.68236
pse,2012,6.70587
pse,2013,4.73466
pse,2014,2.94442
pse,2015,4.89764
pse,2016,7.84234
pse,2017,-2.24649
pse,2018,1.79733
pse,2019,1.95156
pse,2020,-10.149
qat,2012,8.87822
qat,2013,11.45245
qat,2014,10.36226
qat,2015,7.76832
qat,2016,2.21406
qat,2017,1.97634
qat,2018,2.1267
qat,2019,3.11903
qat,2020,-2.93978
rou,1996,6.74054
rou,1997,-5.2939
rou,1998,-2.70089
rou,1999,2.65171
rou,2000,6.70613
rou,2001,-1.39698
rou,2002,7.44739
rou,2003,-2.00016
rou,2004,10.50401
rou,2005,9.71622
rou,2006,7.81263
rou,2007,13.85654
rou,2008,0.98667
rou,2009,-5.11297
rou,2010,-4.41755
rou,2011,0.80368
rou,2012,43.55525
rou,2013,-7.57672
rou,2014,4.66957
rou,2015,5.07953
rou,2016,5.69244
rou,2017,8.16406
rou,2018,5.46255
rou,2019,6.60333
rou,2020,-1.39042
rus,1991,-2.57234
rus,1992,-8.43004
rus,1993,-19.47953
rus,1994,-2.48488
rus,1995,-10.1257
rus,1996,-0.63628
rus,1997,1.61657
rus,1998,-3.57172
rus,1999,2.2487
rus,2000,7.09371
rus,2001,3.56809
rus,2002,5.5399
rus,2003,7.54709
rus,2004,5.06399
rus,2005,8.02805
rus,2006,10.88439
rus,2007,13.62154
rus,2008,7.11966
rus,2009,-5.27075
rus,2010,3.8649
rus,2011,3.7528
rus,2012,4.65503
rus,2013,2.27742
rus,2014,1.4931
rus,2015,-2.05288
rus,2016,-0.42117
rus,2017,1.88801
rus,2018,2.78122
rus,2019,2.14192
rus,2020,-2.15263
rwa,1966,15.45366
rwa,1967,14.60055
rwa,1968,13.79495
rwa,1969,24.58347
rwa,1970,5.33249
rwa,1971,-1.13257
rwa,1972,29.41786
rwa,1973,-17.87626
rwa,1974,-14.63058
rwa,1975,-1.1528
rwa,1976,21.05469
rwa,1977,-0.52167
rwa,1978,20.65262
rwa,1979,4.87736
rwa,1980,10.40919
rwa,1981,22.90888
rwa,1982,-9.69963
rwa,1983,-0.17887
rwa,1984,0.42148
rwa,1985,6.39654
rwa,1986,8.86165
rwa,1987,4.21714
rwa,1988,9.29951
rwa,1989,2.04733
rwa,1990,-5.00656
rwa,1991,3.48513
rwa,1992,2.44959
rwa,1993,2.27147
rwa,1994,-57.12151
rwa,1995,37.12424
rwa,1996,3.1469
rwa,1997,24.48491
rwa,1998,6.56761
rwa,1999,-0.02029
rwa,2000,12.76322
rwa,2001,5.6188
rwa,2002,9.85648
rwa,2003,8.09476
rwa,2004,8.30225
rwa,2005,12.02421
rwa,2006,11.357
rwa,2007,11.66523
rwa,2008,12.5284
rwa,2009,5.72525
rwa,2010,7.28614
rwa,2011,5.60132
rwa,2012,11.29364
rwa,2013,5.53609
rwa,2014,7.11543
rwa,2015,10.15851
rwa,2016,7.26203
rwa,2017,5.63982
rwa,2018,9.74089
rwa,2019,8.26957
rwa,2020,-5.50984
sau,1971,8.8049
sau,1972,12.50167
sau,1973,17.61828
sau,1974,35.49705
sau,1975,21.22685
sau,1976,2.29988
sau,1977,7.12013
sau,1978,8.47176
sau,1979,5.48671
sau,1980,8.10781
sau,1981,9.84403
sau,1982,7.97598
sau,1983,3.7946
sau,1984,-0.44582
sau,1985,0.27839
sau,1986,-5.32248
sau,1987,-1.27476
sau,1988,0.70117
sau,1989,1.57132
sau,1990,1.8976
sau,1991,1.6444
sau,1992,5.67566
sau,1993,1.38043
sau,1994,0.50979
sau,1995,-0.80315
sau,1996,1.96551
sau,1997,5.64889
sau,1998,2.69474
sau,1999,3.22248
sau,2000,3.2842
sau,2001,3.3647
sau,2002,3.31718
sau,2003,3.19293
sau,2004,8.74398
sau,2005,7.46897
sau,2006,7.94153
sau,2007,7.95904
sau,2008,8.11633
sau,2009,6.85213
sau,2010,8.37538
sau,2011,7.17935
sau,2012,5.9639
sau,2013,6.53849
sau,2014,4.41923
sau,2015,2.87614
sau,2016,0.79133
sau,2017,1.87
sau,2018,2.54661
sau,2019,4.38442
sau,2020,-1.80942
sdn,1966,6.25082
sdn,1967,1.87231
sdn,1968,2.50926
sdn,1969,-4.38299
sdn,1970,-0.468
sdn,1971,1.0743
sdn,1972,-3.6908
sdn,1973,0.77092
sdn,1974,12.42461
sdn,1975,24.51434
sdn,1976,22.72893
sdn,1977,7.35573
sdn,1978,-4.40948
sdn,1979,0.93267
sdn,1980,6.42014
sdn,1981,1.574
sdn,1982,0.97696
sdn,1983,6.84775
sdn,1984,-0.88103
sdn,1985,-3.39187
sdn,1986,4.19462
sdn,1987,18.32592
sdn,1988,1.01575
sdn,1989,5.29705
sdn,1990,4.61887
sdn,1991,7.90779
sdn,1992,-1.50191
sdn,1993,5.02574
sdn,1994,7.52414
sdn,1995,5.99852
sdn,1996,-13.00012
sdn,1997,3.66513
sdn,1998,3.84183
sdn,1999,3.06263
sdn,2000,-0.54078
sdn,2001,6.64422
sdn,2002,3.20611
sdn,2003,10.79969
sdn,2004,12.86853
sdn,2005,9.12403
sdn,2006,5.93088
sdn,2007,15.99994
sdn,2008,6.61369
sdn,2009,-4.81372
sdn,2010,4.5855
sdn,2011,-3.91085
sdn,2012,-22.43465
sdn,2013,1.63824
sdn,2014,4.91956
sdn,2015,2.00526
sdn,2016,5.38051
sdn,2017,0.54489
sdn,2018,-3.95606
sdn,2019,-3.81911
sdn,2020,-3.04214
sen,1981,3.36891
sen,1982,4.19787
sen,1983,0.49748
sen,1984,1.12634
sen,1985,0.05857
sen,1986,3.20617
sen,1987,4.19841
sen,1988,3.50192
sen,1989,3.12469
sen,1990,1.0637
sen,1991,1.11554
sen,1992,1.16136
sen,1993,-0.01072
sen,1994,0.97509
sen,1995,3.69214
sen,1996,2.40795
sen,1997,4.58211
sen,1998,6.11436
sen,1999,6.29455
sen,2000,4.11832
sen,2001,1.59655
sen,2002,4.50099
sen,2003,5.14667
sen,2004,5.94945
sen,2005,4.45348
sen,2006,5.86125
sen,2007,6.28184
sen,2008,3.18682
sen,2009,0.88751
sen,2010,3.62751
sen,2011,4.37289
sen,2012,5.21468
sen,2013,2.37977
sen,2014,8.30609
sen,2015,3.34978
sen,2016,7.55796
sen,2017,5.79437
sen,2018,5.40346
sen,2019,4.55472
sen,2020,-0.15123
sle,2002,19.72096
sle,2003,5.90191
sle,2004,3.88802
sle,2005,2.3611
sle,2006,1.18539
sle,2007,2.28015
sle,2008,8.14358
sle,2009,4.0749
sle,2010,6.67797
sle,2011,7.45498
sle,2012,6.09374
sle,2013,6.14469
sle,2014,1.80171
sle,2015,1.56147
sle,2016,4.138
sle,2017,8.32391
sle,2018,4.09678
sle,2019,3.66585
sle,2020,-5.57841
slv,1966,5.64504
slv,1967,4.88569
slv,1968,4.44355
slv,1969,4.16646
slv,1970,1.28453
slv,1971,3.67425
slv,1972,6.83254
slv,1973,6.46791
slv,1974,5.02084
slv,1975,2.90271
slv,1976,8.43752
slv,1977,5.1629
slv,1978,3.68628
slv,1979,-2.68147
slv,1980,-8.78048
slv,1981,-8.62557
slv,1982,-5.82361
slv,1983,1.73177
slv,1984,2.03935
slv,1985,1.82456
slv,1986,1.03365
slv,1987,2.1054
slv,1988,1.7681
slv,1989,0.57394
slv,1990,5.63931
slv,1991,2.74693
slv,1992,4.44922
slv,1993,3.58317
slv,1994,5.00362
slv,1995,5.47064
slv,1996,0.73958
slv,1997,3.17172
slv,1998,2.51992
slv,1999,2.30598
slv,2000,2.51003
slv,2001,0.18203
slv,2002,1.4583
slv,2003,1.90422
slv,2004,2.33549
slv,2005,3.2426
slv,2006,4.11318
slv,2007,0.64131
slv,2008,0.10725
slv,2009,-0.51419
slv,2010,1.29674
slv,2011,4.19258
slv,2012,3.56792
slv,2013,2.94605
slv,2014,1.40682
slv,2015,3.08005
slv,2016,3.01331
slv,2017,1.95818
slv,2018,3.32386
slv,2019,2.64472
slv,2020,-7.41974
srb,1996,2.93098
srb,1997,4.55925
srb,1998,4.06039
srb,1999,-6.87135
srb,2000,6.35495
srb,2001,3.82307
srb,2002,4.94756
srb,2003,6.51914
srb,2004,6.13312
srb,2005,9.67926
srb,2006,5.53351
srb,2007,8.0124
srb,2008,6.59723
srb,2009,1.4953
srb,2010,2.10149
srb,2011,0.60151
srb,2012,0.96883
srb,2013,2.33693
srb,2014,0.01449
srb,2015,0.52276
srb,2016,2.48512
srb,2017,3.43861
srb,2018,3.83373
srb,2019,4.35852
srb,2020,-1.24694
ssd,2009,8.57045
ssd,2010,-7.40504
ssd,2011,-1.8417
ssd,2012,-28.26739
ssd,2013,80.64078
ssd,2014,-30.66272
ssd,2015,10.37691
ssd,2016,-9.69129
ssd,2017,-7.22458
ssd,2018,-14.62854
ssd,2019,-12.1019
ssd,2020,-9.55444
stp,2002,7.09442
stp,2003,8.19585
stp,2004,4.67424
stp,2005,11.79245
stp,2006,7.08889
stp,2007,3.30477
stp,2008,5.00893
stp,2009,5.74781
stp,2010,5.17838
stp,2011,4.61255
stp,2012,3.33223
stp,2013,3.98857
stp,2014,6.13642
stp,2015,2.99744
stp,2016,4.31845
stp,2017,4.55718
stp,2018,3.00399
stp,2019,3.17999
stp,2020,2.17251
sur,1976,-12.68223
sur,1977,15.01915
sur,1978,19.55382
sur,1979,-5.1343
sur,1980,7.33941
sur,1981,10.013
sur,1982,1.18203
sur,1983,-1.51869
sur,1984,-5.69395
sur,1985,2.01258
sur,1986,-1.35635
sur,1987,1.625
sur,1988,3.44403
sur,1989,7.01546
sur,1990,-7.11111
sur,1991,1.01266
sur,1992,1.40351
sur,1993,-1.38408
sur,1994,-5.21303
sur,1995,5.86991
sur,1996,-0.24975
sur,1997,3.50526
sur,1998,2.66086
sur,1999,-1.93214
sur,2000,0.14416
sur,2001,2.01535
sur,2002,5.69144
sur,2003,8.2332
sur,2004,5.67435
sur,2005,7.12062
sur,2006,5.36545
sur,2007,5.80816
sur,2008,3.96451
sur,2009,7.70667
sur,2010,4.40703
sur,2011,4.17358
sur,2012,8.74118
sur,2013,4.04019
sur,2014,0.56338
sur,2015,-6.7627
sur,2016,-1.95334
sur,2017,-4.99693
sur,2018,8.28469
sur,2019,7.65915
sur,2020,-17.13539
svk,1996,4.87534
svk,1997,7.92168
svk,1998,1.52136
svk,1999,2.60506
svk,2000,-0.56382
svk,2001,3.45056
svk,2002,2.32718
svk,2003,2.20703
svk,2004,0.24831
svk,2005,5.99546
svk,2006,6.20705
svk,2007,10.7731
svk,2008,6.00174
svk,2009,-1.11342
svk,2010,5.05802
svk,2011,0.89996
svk,2012,2.31776
svk,2013,2.20586
svk,2014,-3.2184
svk,2015,4.35962
svk,2016,3.4547
svk,2017,3.10974
svk,2018,1.77852
svk,2019,2.02488
svk,2020,0.09533
svn,1996,1.28264
svn,1997,3.79375
svn,1998,3.99171
svn,1999,4.91423
svn,2000,3.10535
svn,2001,4.4427
svn,2002,3.23458
svn,2003,3.38287
svn,2004,3.39405
svn,2005,4.08436
svn,2006,4.75051
svn,2007,5.44519
svn,2008,3.56042
svn,2009,-2.7859
svn,2010,2.2976
svn,2011,0.64807
svn,2012,-1.57042
svn,2013,-0.03918
svn,2014,2.75492
svn,2015,2.41337
svn,2016,3.17859
svn,2017,4.56858
svn,2018,4.13297
svn,2019,2.00339
svn,2020,-3.78044
swe,1981,1.39489
swe,1982,1.27888
swe,1983,1.68465
swe,1984,2.6382
swe,1985,1.70276
swe,1986,2.40643
swe,1987,3.40565
swe,1988,2.98296
swe,1989,2.91286
swe,1990,2.14509
swe,1991,-0.24172
swe,1992,-0.60618
swe,1993,-1.91213
swe,1994,2.85088
swe,1995,3.06063
swe,1996,1.67334
swe,1997,2.69123
swe,1998,3.9446
swe,1999,3.5213
swe,2000,4.76382
swe,2001,1.44285
swe,2002,1.4213
swe,2003,2.55583
swe,2004,3.84238
swe,2005,2.84368
swe,2006,4.41286
swe,2007,2.51652
swe,2008,1.41433
swe,2009,-0.78806
swe,2010,3.91639
swe,2011,3.38572
swe,2012,0.42388
swe,2013,2.9419
swe,2014,3.44308
swe,2015,4.08024
swe,2016,2.45266
swe,2017,2.18857
swe,2018,2.59764
swe,2019,2.63852
swe,2020,-3.23461
swz,1972,8.44226
swz,1973,10.88949
swz,1974,2.78484
swz,1975,7.83753
swz,1976,6.82667
swz,1977,14.39986
swz,1978,0.70238
swz,1979,5.61243
swz,1980,5.59765
swz,1981,0.47901
swz,1982,7.66784
swz,1983,1.54195
swz,1984,5.1462
swz,1985,16.71223
swz,1986,-5.94632
swz,1987,3.17141
swz,1988,-1.80194
swz,1989,10.76054
swz,1990,32.65704
swz,1991,-1.05528
swz,1992,12.29873
swz,1993,7.65562
swz,1994,-2.25329
swz,1995,10.94104
swz,1996,3.38178
swz,1997,-0.04565
swz,1998,3.03439
swz,1999,2.28385
swz,2000,-15.99828
swz,2001,1.4749
swz,2002,2.96406
swz,2003,5.3097
swz,2004,9.59598
swz,2005,5.65176
swz,2006,5.28393
swz,2007,4.53758
swz,2008,3.86614
swz,2009,2.44427
swz,2010,2.65178
swz,2011,1.97373
swz,2012,3.13353
swz,2013,3.25611
swz,2014,2.81755
swz,2015,5.09152
swz,2016,2.29103
swz,2017,2.91535
swz,2018,2.94918
swz,2019,1.1516
swz,2020,4.47608
syc,1978,0
syc,1979,23.61645
syc,1980,-4.27502
syc,1981,-10.5856
syc,1982,-11.38604
syc,1983,-1.95357
syc,1984,4.69137
syc,1985,9.2018
syc,1986,-1.79666
syc,1987,8.60273
syc,1988,-0.61843
syc,1989,11.43307
syc,1990,6.38958
syc,1991,5.89836
syc,1992,3.50073
syc,1993,-1.21192
syc,1994,4.49807
syc,1995,3.16327
syc,1996,3.84287
syc,1997,13.06458
syc,1998,6.71101
syc,1999,3.43456
syc,2000,5.28276
syc,2001,-2.7922
syc,2002,-2.12627
syc,2003,-2.06207
syc,2004,-9.06891
syc,2005,7.76683
syc,2006,10.95168
syc,2007,11.34109
syc,2008,-1.42355
syc,2009,1.62481
syc,2010,5.38353
syc,2011,2.77927
syc,2012,5.95277
syc,2013,11.62302
syc,2014,5.10823
syc,2015,4.70964
syc,2016,5.44952
syc,2017,5.34374
syc,2018,1.09902
syc,2019,1.32836
syc,2020,-10.49924
syr,2001,6.57404
syr,2002,11.64962
syr,2003,5.2939
syr,2004,5.58997
syr,2005,12.40859
syr,2006,3.63643
syr,2007,16.59787
syr,2008,10.45469
syr,2009,5.09212
syr,2010,7.00137
syr,2011,4.89909
syr,2012,-18.15032
syr,2013,-22.82554
syr,2014,-1.25368
syr,2015,-7.66353
syr,2016,-5.1826
syr,2017,-4.98508
syr,2018,1.89563
syr,2019,3.13228
tca,2013,0.71041
tca,2014,4.97813
tca,2015,8.45115
tca,2016,8.60286
tca,2017,-2.72693
tca,2018,5.75082
tca,2019,4.55175
tca,2020,-29.08057
tcd,2008,12.06134
tcd,2009,10.40273
tcd,2010,11.50507
tcd,2011,5.0365
tcd,2012,6.50937
tcd,2013,9.07567
tcd,2014,6.95587
tcd,2015,-0.54657
tcd,2016,-6.58268
tcd,2017,-9.65188
tcd,2018,1.04387
tcd,2019,2.49435
tcd,2020,-5.31673
tgo,1966,7.53528
tgo,1967,1.53944
tgo,1968,5.38254
tgo,1969,15.37864
tgo,1970,12.12726
tgo,1971,-0.45783
tgo,1972,5.62374
tgo,1973,1.85885
tgo,1974,5.19571
tgo,1975,2.20745
tgo,1976,-4.8686
tgo,1977,9.89889
tgo,1978,13.49017
tgo,1979,-7.34463
tgo,1980,13.05004
tgo,1981,0.7737
tgo,1982,-3.64684
tgo,1983,-7.76895
tgo,1984,-0.10797
tgo,1985,0.85406
tgo,1986,3.11931
tgo,1987,0.10395
tgo,1988,1.66148
tgo,1989,1.73252
tgo,1990,-0.55328
tgo,1991,-4.14316
tgo,1992,-6.14905
tgo,1993,-25.74946
tgo,1994,27.83453
tgo,1995,3.58878
tgo,1996,3.5266
tgo,1997,32.55473
tgo,1998,1.22507
tgo,1999,-0.16434
tgo,2000,0.57613
tgo,2001,-8.13037
tgo,2002,-5.84215
tgo,2003,11.7855
tgo,2004,3.79823
tgo,2005,-7.66061
tgo,2006,11.17464
tgo,2007,6.18464
tgo,2008,-10.37282
tgo,2009,-3.20954
tgo,2010,4.92934
tgo,2011,6.0397
tgo,2012,37.15563
tgo,2013,10.29279
tgo,2014,0.63311
tgo,2015,2.65445
tgo,2016,3.48345
tgo,2017,4.42893
tgo,2018,6.64363
tgo,2019,4.50085
tgo,2020,0.91402
tha,2003,5.14579
tjk,1986,3.40001
tjk,1987,-1.20001
tjk,1988,5.8
tjk,1989,6.4
tjk,1990,2.2
tjk,1991,-7.37112
tjk,1992,-29.30965
tjk,1993,-18.58712
tjk,1994,-22.35806
tjk,1995,-12.08558
tjk,1996,-15.89751
tjk,1997,1.85088
tjk,1998,4.9134
tjk,1999,3.58673
tjk,2000,7.43859
tjk,2001,7.937
tjk,2002,9.55558
tjk,2003,13.55222
tjk,2004,15.20666
tjk,2005,10.87719
tjk,2006,10.92557
tjk,2007,23.57572
tjk,2008,18.74767
tjk,2009,6.26902
tjk,2010,10.70287
tjk,2011,7.82854
tjk,2012,5.82646
tjk,2013,5.29865
tjk,2014,10.10058
tjk,2015,4.18215
tjk,2016,1.13859
tjk,2017,2.91271
tjk,2018,7.0244
tjk,2019,8.31918
tjk,2020,2.30749
tkm,1992,-9
tkm,1993,8
tkm,1994,-11
tkm,1995,-7
tkm,1996,-49
tkm,1997,14
tkm,1998,24.4
tkm,1999,13.8
tkm,2000,11.8
tkm,2001,22.5
tkm,2002,40.2
tkm,2003,24.9
tkm,2004,18.6
tkm,2005,13.6
tls,2001,42.5927
tls,2002,-6.06245
tls,2003,2.49689
tls,2004,19.79267
tls,2005,4.38846
tls,2006,-6.16554
tls,2007,11.79048
tls,2008,2.23164
tls,2009,7.89686
tls,2010,10.17846
tls,2011,11.72584
tls,2012,6.70714
tls,2013,1.25038
tls,2014,7.82984
tls,2015,4.56593
tls,2016,5.65619
tls,2017,2.71247
tls,2018,-2.1141
tls,2019,1.2302
tls,2020,-7.11583
ton,1995,10.94426
ton,1996,3.05818
ton,1997,2.26516
ton,1998,5.43966
ton,1999,6.87683
ton,2000,0.48408
ton,2001,5.76635
ton,2002,3.2609
ton,2003,1.15229
ton,2004,-2.44038
ton,2005,0.33279
ton,2006,1.08977
ton,2007,-3.06317
ton,2008,5.00659
ton,2009,-1.08302
ton,2010,0.73059
ton,2011,3.16105
ton,2012,-0.2349
ton,2013,3.46932
ton,2014,-1.0216
ton,2015,1.35524
ton,2016,5.46814
ton,2017,1.8366
ton,2018,3.25157
ton,2019,0.79316
ton,2020,0.92463
tto,1985,-2.74513
tto,1986,-1.73871
tto,1987,-1.48273
tto,1988,-11.03213
tto,1989,-2.05698
tto,1990,0.80562
tto,1991,3.07669
tto,1992,-0.57521
tto,1993,2.53053
tto,1994,-0.43269
tto,1995,-11.59543
tto,1996,7.04748
tto,1997,13.81636
tto,1998,5.7904
tto,1999,5.49933
tto,2000,7.60633
tto,2001,1.5316
tto,2002,6.90184
tto,2003,3.89819
tto,2004,15.59257
tto,2005,2.21395
tto,2006,6.50473
tto,2007,5.0835
tto,2008,6.89653
tto,2009,-12.63381
tto,2010,10.79681
tto,2011,5.93381
tto,2012,3.62107
tto,2013,3.25769
tto,2014,0.9813
tto,2015,2.28688
tto,2016,-3.75975
tto,2017,-3.41959
tto,2018,-0.19482
tto,2019,-0.8252
tun,2001,5.44209
tun,2002,2.93581
tun,2003,6.23799
tun,2004,5.99714
tun,2005,6.10524
tun,2006,7.2908
tun,2007,6.06709
tun,2008,6.6362
tun,2009,3.74099
tun,2010,5.00488
tun,2011,-1.54782
tun,2012,4.84625
tun,2013,4.33387
tun,2014,2.98661
tun,2015,1.41775
tun,2016,2.86763
tun,2017,2.68482
tun,2018,2.59519
tun,2019,2.00709
tun,2020,-11.3761
tur,1969,5.60369
tur,1970,4.26307
tur,1971,6.94778
tur,1972,9.43474
tur,1973,6.10134
tur,1974,6.89849
tur,1975,9.35633
tur,1976,10.95376
tur,1977,6.21137
tur,1978,1.42363
tur,1979,-0.62284
tur,1980,-1.47448
tur,1981,7.4135
tur,1982,5.71551
tur,1983,5.26813
tur,1984,7.51855
tur,1985,2.61435
tur,1986,3.85447
tur,1987,13.18344
tur,1988,2.301
tur,1989,0.20679
tur,1990,10.42035
tur,1991,-0.04982
tur,1992,6.46583
tur,1993,9.80228
tur,1994,-4.33994
tur,1995,8.14239
tur,1996,7.54031
tur,1997,9.04767
tur,1998,2.87623
tur,1999,-0.79688
tur,2000,6.51417
tur,2001,-2.89822
tur,2002,5.93553
tur,2003,4.57557
tur,2004,8.03851
tur,2005,7.31215
tur,2006,4.89008
tur,2007,5.15581
tur,2008,1.37432
tur,2009,-2.34121
tur,2010,5.25285
tur,2011,9.00194
tur,2012,5.90076
tur,2013,7.44954
tur,2014,6.08522
tur,2015,5.63779
tur,2016,3.40733
tur,2017,7.5661
tur,2018,4.78037
tur,2019,2.69879
tur,2020,0.64259
tza,1991,2.96022
tza,1992,3.44601
tza,1993,-1.30451
tza,1994,0.31652
tza,1995,2.77734
tza,1996,3.61918
tza,1997,3.11906
tza,1998,4.14074
tza,1999,4.55124
tza,2000,5.16274
tza,2001,6.31268
tza,2002,7.60966
tza,2003,7.26084
tza,2004,7.69807
tza,2005,7.75323
tza,2006,7.4304
tza,2007,7.73577
tza,2008,4.43619
tza,2009,5.53616
tza,2010,7.84011
tza,2011,8.22263
tza,2012,6.44501
tza,2013,5.07656
tza,2014,9.31164
tza,2015,6.36518
tza,2016,6.29949
tza,2017,5.28153
tza,2018,3.79467
tza,2019,4.2
tza,2020,0.90079
uga,1983,-1.14597
uga,1984,-1.67524
uga,1985,-0.08416
uga,1986,3.57063
uga,1987,7.22538
uga,1988,6.44358
uga,1989,6.53887
uga,1990,7.73679
uga,1991,7.33427
uga,1992,7.09798
uga,1993,7.76516
uga,1994,13.24029
uga,1995,8.57673
uga,1996,5.68354
uga,1997,8.48966
uga,1998,7.10249
uga,1999,6.95621
uga,2000,4.86501
uga,2001,10.98163
uga,2002,7.36272
uga,2003,7.85334
uga,2004,6.16122
uga,2005,12.17108
uga,2006,8.0484
uga,2007,9.66188
uga,2008,-8.81279
uga,2009,7.04031
uga,2010,6.91899
uga,2011,12.20466
uga,2012,4.74813
uga,2013,5.90733
uga,2014,5.4741
uga,2015,4.6589
uga,2016,7.98859
uga,2017,0.10803
uga,2018,8.51626
uga,2019,5.83717
uga,2020,2.50503
ukr,1991,0.33461
ukr,1992,4.37344
ukr,1993,-15.06167
ukr,1994,-19.40296
ukr,1995,-12.35409
ukr,1996,-10.74533
ukr,1997,-5.20056
ukr,1998,-0.60364
ukr,1999,-4.72481
ukr,2000,3.95854
ukr,2001,17.81328
ukr,2002,6.59027
ukr,2003,14.18324
ukr,2004,14.05651
ukr,2005,0.23384
ukr,2006,7.89963
ukr,2007,11.76584
ukr,2008,4.75048
ukr,2009,-12.49004
ukr,2010,3.95372
ukr,2011,3.44518
ukr,2012,2.46284
ukr,2013,2.32593
ukr,2014,-10.58399
ukr,2015,-6.93905
ukr,2016,1.83583
ukr,2017,3.20878
ukr,2018,3.92857
ukr,2019,5.10101
ukr,2020,-2.4428
ury,1984,3.2596
ury,1985,5.34675
ury,1986,10.44333
ury,1987,7.15288
ury,1988,1.93201
ury,1989,1.4871
ury,1990,-0.28827
ury,1991,8.351
ury,1992,13.03796
ury,1993,15.77959
ury,1994,12.93994
ury,1995,-5.3681
ury,1996,6.59477
ury,1997,181.84472
ury,1998,5.68021
ury,1999,-0.65508
ury,2000,-0.68571
ury,2001,-1.98688
ury,2002,-8.35763
ury,2003,-2.32019
ury,2004,3.97928
ury,2005,5.12541
ury,2006,3.18065
ury,2007,6.4033
ury,2008,10.72586
ury,2009,4.76876
ury,2010,7.56679
ury,2011,6.59141
ury,2012,5.62118
ury,2013,5.41024
ury,2014,3.45662
ury,2015,1.13906
ury,2016,1.80754
ury,2017,4.49829
ury,2018,-0.6684
ury,2019,0.29421
ury,2020,-6.74646
usa,1998,4.46705
usa,1999,4.43789
usa,2000,3.75866
usa,2001,2.17833
usa,2002,2.2402
usa,2003,2.56404
usa,2004,3.12099
usa,2005,4.02694
usa,2006,2.59221
usa,2007,1.7198
usa,2008,0.6113
usa,2009,-1.1978
usa,2010,2.34434
usa,2011,1.68484
usa,2012,2.2158
usa,2013,1.10765
usa,2014,2.48736
usa,2015,2.91367
usa,2016,2.02533
usa,2017,2.32861
usa,2018,2.76066
usa,2019,2.22672
uzb,1988,3.01677
