geo,time,bm_gsr_cmcp_zs
phl,1977,45.79439
phl,1978,44.7
phl,1979,39.40678
phl,1980,39.81932
phl,1981,44.42402
phl,1982,47.17499
phl,1983,49.221
phl,1984,60.55276
phl,1985,52.13379
phl,1986,44.07583
phl,1987,41.7316
phl,1988,35.62691
phl,1989,35.16624
phl,1990,34.6962
phl,1991,35.14412
phl,1992,40.42461
phl,1993,46.66667
phl,1994,62.31199
phl,1995,62.72018
phl,1996,61.46993
phl,1997,66.59113
phl,1998,60.66093
phl,1999,26.44259
phl,2000,26.01487
phl,2001,27.28281
phl,2002,23.87379
phl,2003,24.76419
phl,2004,20.78431
phl,2005,15.7136
phl,2006,17.27712
phl,2007,20.56545
phl,2008,24.88112
phl,2009,21.00938
phl,2010,17.4881
phl,2011,18.51465
phl,2012,20.80604
phl,2013,24.27651
phl,2014,25.20223
phl,2015,29.91898
phl,2016,28.07682
phl,2017,27.7893
phl,2018,28.14123
phl,2019,30.49636
phl,2020,43.1127
phl,2021,46.08277
plw,2005,14.17617
plw,2006,14.43057
plw,2007,14.35975
plw,2008,16.54097
plw,2009,23.32066
plw,2010,31.66933
plw,2011,25.07084
plw,2012,23.00374
plw,2013,21.95919
plw,2014,25.03444
plw,2015,22.40365
plw,2016,20.53225
plw,2017,20.23878
png,1976,34.61617
png,1977,26.35692
png,1978,25.58137
png,1979,28.05559
png,1980,28.91517
png,1981,36.73888
png,1982,39.10872
png,1983,38.42848
png,1984,41.93471
png,1985,39.32921
png,1986,39.22772
png,1987,39.005
png,1988,39.65781
png,1989,43.45927
png,1990,48.83969
png,1991,61.16455
png,1992,71.50923
png,1993,73.14417
png,1994,56.5442
png,1995,62.95682
png,1996,60.05147
png,1997,60.74363
png,1998,67.04993
png,1999,61.44381
png,2000,67.18613
png,2001,60.8083
png,2002,61.93923
png,2003,58.44623
png,2004,54.60922
png,2005,61.25369
png,2006,62.74027
png,2007,54.44046
png,2008,48.39613
png,2009,56.20182
png,2010,61.5754
png,2011,65.55942
png,2012,68.92342
png,2013,70.51371
png,2014,64.25982
png,2015,51.35333
png,2016,55.5409
png,2017,60.53512
png,2018,68.01517
pol,1976,27.62238
pol,1977,26.73797
pol,1978,26.42998
pol,1979,24.90607
pol,1980,25.25952
pol,1981,21.77186
pol,1982,30.53851
pol,1983,27.59394
pol,1984,28.2245
pol,1985,32.01517
pol,1986,35.18887
pol,1987,32.10059
pol,1988,36.14809
pol,1989,31.08418
pol,1990,31.78785
pol,1991,42.65197
pol,1992,60.09889
pol,1993,56.87139
pol,1994,46.92926
pol,1995,56.10815
pol,1996,49.55069
pol,1997,44.15811
pol,1998,44.95773
pol,1999,52.24864
pol,2000,40.11783
pol,2001,35.37021
pol,2002,38.94407
pol,2003,44.38752
pol,2004,40.54181
pol,2005,40.23811
pol,2006,40.50925
pol,2007,42.77646
pol,2008,41.86118
pol,2009,44.30682
pol,2010,47.0804
pol,2011,49.04629
pol,2012,47.3155
pol,2013,50.26172
pol,2014,51.05151
pol,2015,51.51222
pol,2016,51.31084
pol,2017,51.64888
pol,2018,52.18625
pol,2019,53.10862
pol,2020,60.22837
prt,1975,47.89545
prt,1976,30.24345
prt,1977,29.49596
prt,1978,27.33786
prt,1979,26.08627
prt,1980,27.19421
prt,1981,33.31083
prt,1982,28.38079
prt,1983,30.10506
prt,1984,28.37552
prt,1985,28.8009
prt,1986,30.00977
prt,1987,29.13103
prt,1988,28.02783
prt,1989,27.56127
prt,1990,27.89304
prt,1991,28.30852
prt,1992,27.94674
prt,1993,33.36298
prt,1994,34.97902
prt,1995,33.65126
prt,1996,33.67571
prt,1997,34.31345
prt,1998,34.99922
prt,1999,36.04491
prt,2000,33.07406
prt,2001,33.13609
prt,2002,33.87238
prt,2003,34.66629
prt,2004,34.78728
prt,2005,33.59963
prt,2006,36.78762
prt,2007,37.28146
prt,2008,37.86226
prt,2009,40.9432
prt,2010,38.85357
prt,2011,37.25022
prt,2012,35.36532
prt,2013,36.48929
prt,2014,39.6569
prt,2015,40.84683
prt,2016,43.3014
prt,2017,41.15368
prt,2018,40.18335
prt,2019,41.2491
prt,2020,50.56171
prt,2021,46.11055
pry,1975,18.69328
pry,1976,21.97232
pry,1977,14.56311
pry,1978,10.46025
pry,1979,17.89883
pry,1980,13.20412
pry,1981,21.87347
pry,1982,40.03196
pry,1983,22.7446
pry,1984,31.5243
pry,1985,9.20688
pry,1986,7.38106
pry,1987,11.04175
pry,1988,12.06782
pry,1989,10.54366
pry,1990,22.89268
pry,1991,23.85401
pry,1992,21.14101
pry,1993,20.49595
pry,1994,4.9208
pry,1995,6.2755
pry,1996,6.75471
pry,1997,5.71341
pry,1998,5.9559
pry,1999,8.46497
pry,2000,11.12273
pry,2001,12.31155
pry,2002,16.12767
pry,2003,11.14328
pry,2004,7.39145
pry,2005,6.80019
pry,2006,8.0615
pry,2007,7.26258
pry,2008,6.95039
pry,2009,6.8734
pry,2010,8.32168
pry,2011,5.75434
pry,2012,3.55854
pry,2013,6.344
pry,2014,5.37798
pry,2015,5.54934
pry,2016,5.81319
pry,2017,5.27765
pry,2018,5.03717
pry,2019,5.21294
pry,2020,8.0171
pse,1995,33.35892
pse,1996,32.4398
pse,1997,34.01736
pse,1998,29.29918
pse,1999,27.77923
pse,2000,32.58026
pse,2001,29.80747
pse,2002,30.65511
pse,2003,25.13306
pse,2004,22.71161
pse,2005,35.89749
pse,2006,39.48532
pse,2007,26.03493
pse,2008,23.1808
pse,2009,26.09307
pse,2010,37.32005
pse,2011,18.57952
pse,2012,21.33025
pse,2013,19.39592
pse,2014,29.4723
pse,2015,33.22475
pse,2016,30.25433
pse,2017,25.87449
pse,2018,27.49508
pse,2019,9.52219
pse,2020,10.46149
pyf,2002,31.64963
pyf,2003,26.76743
pyf,2004,19.40918
pyf,2005,24.94351
pyf,2006,34.12333
pyf,2007,18.47035
pyf,2008,27.37203
pyf,2009,33.95787
pyf,2010,27.83008
pyf,2011,22.21294
pyf,2012,20.93484
pyf,2013,20.1054
pyf,2014,18.74328
pyf,2015,18.70553
pyf,2016,24.20651
qat,2011,24.34722
qat,2012,30.77144
qat,2013,33.41165
qat,2014,29.51499
qat,2015,27.37587
qat,2016,26.74593
qat,2017,25.98301
qat,2018,26.51926
qat,2019,23.96481
qat,2020,25.81077
rou,1971,51.81518
rou,1972,45.76271
rou,1973,24.12869
rou,1974,22.39382
rou,1975,31.58915
rou,1976,20.5298
rou,1977,25.6167
rou,1978,22.72069
rou,1979,10.011
rou,1980,7.6555
rou,1981,6.50888
rou,1982,8.15508
rou,1983,16.94215
rou,1984,17.57106
rou,1985,7.06107
rou,1986,12.0283
rou,1987,8.34951
rou,1988,13.75
rou,1989,5.11111
rou,1990,14.10419
rou,1991,31.86813
rou,1992,28.2241
rou,1993,37.63676
rou,1994,24.87725
rou,1995,23.74454
rou,1996,25.93542
rou,1997,31.55416
rou,1998,37.7451
rou,1999,33.6646
rou,2000,33.53795
rou,2001,27.79307
rou,2002,23.83816
rou,2003,19.08363
rou,2004,24.8008
rou,2005,42.11905
rou,2006,41.89343
rou,2007,41.27024
rou,2008,44.73436
rou,2009,52.57966
rou,2010,54.85212
rou,2011,50.96899
rou,2012,52.668
rou,2013,57.10188
rou,2014,56.76785
rou,2015,57.19473
rou,2016,56.19255
rou,2017,50.73169
rou,2018,48.92906
rou,2019,49.03785
rou,2020,59.2431
rus,1994,33.61253
rus,1995,25.86746
rus,1996,31.81718
rus,1997,32.61074
rus,1998,28.30573
rus,1999,28.54812
rus,2000,29.56279
rus,2001,39.09389
rus,2002,39.13438
rus,2003,39.50054
rus,2004,38.67449
rus,2005,40.48967
rus,2006,42.97814
rus,2007,44.857
rus,2008,48.06838
rus,2009,47.33904
rus,2010,43.8605
rus,2011,43.17613
rus,2012,41.8432
rus,2013,41.00328
rus,2014,42.23792
rus,2015,43.22309
rus,2016,47.99607
rus,2017,44.86166
rus,2018,44.67607
rus,2019,44.24519
rus,2020,62.53458
rwa,2010,22.99951
rwa,2011,18.22289
rwa,2012,19.97279
rwa,2013,21.67487
rwa,2014,24.53201
rwa,2015,25.69467
rwa,2016,25.05393
rwa,2017,19.51521
rwa,2018,19.51498
rwa,2019,22.31323
rwa,2020,22.09199
sau,1971,39.88095
sau,1972,38.86256
sau,1973,51.12994
sau,1974,63.02083
sau,1975,64.8473
sau,1976,61.08533
sau,1977,57.6084
sau,1978,54.7405
sau,1979,72.92234
sau,1980,73.28229
sau,1981,76.5687
sau,1982,82.2146
sau,1983,83.94966
sau,1984,84.35827
sau,1985,87.38373
sau,1986,89.93494
sau,1987,90.28644
sau,1988,86.73342
sau,1989,90.32648
sau,1990,88.49178
sau,1991,91.96945
sau,1992,90.63004
sau,1993,90.48123
sau,1994,88.98543
sau,1995,87.36282
sau,1996,90.09513
sau,1997,90.85912
sau,1998,85.32075
sau,1999,87.7238
sau,2000,90.1168
sau,2001,86.6467
sau,2002,86.65581
sau,2003,85.38649
sau,2004,85.62249
sau,2005,45.94804
sau,2006,48.08201
sau,2007,47.24963
sau,2008,54.65693
sau,2009,53.98069
sau,2010,52.37719
sau,2011,53.61537
sau,2012,47.86974
sau,2013,47.5349
sau,2014,52.94607
sau,2015,51.86023
sau,2016,49.48989
sau,2017,53.69173
sau,2018,56.46974
sau,2019,53.6405
sau,2020,53.45848
sdn,1977,47.26229
sdn,1978,49.14283
sdn,1979,50.06681
sdn,1980,44.47592
sdn,1981,49.41294
sdn,1982,58.4521
sdn,1983,59.08684
sdn,1984,64.16216
sdn,1985,76.67558
sdn,1986,66.9432
sdn,1987,54.53238
sdn,1988,30.74128
sdn,1989,28.8283
sdn,1990,44.82456
sdn,1991,30.76533
sdn,1992,41.94023
sdn,1993,39.88708
sdn,1994,32.36477
sdn,1995,51.13175
sdn,1996,21.66658
sdn,1997,7.40741
sdn,1998,6.51961
sdn,1999,6.7661
sdn,2000,5.66708
sdn,2001,4.11934
sdn,2002,4.88523
sdn,2003,3.44578
sdn,2004,4.34276
sdn,2005,5.5858
sdn,2006,5.27215
sdn,2007,5.35629
sdn,2008,4.98849
sdn,2009,2.44211
sdn,2010,6.93114
sdn,2011,28.26114
sdn,2012,13.92801
sdn,2013,17.85997
sdn,2014,20.85545
sdn,2015,26.64564
sdn,2016,26.57735
sdn,2017,35.85193
sdn,2018,25.7664
sdn,2019,26.53439
sdn,2020,33.85853
sen,1974,18.149
sen,1975,26.65023
sen,1976,24.42474
sen,1977,26.60108
sen,1978,22.76645
sen,1979,29.92653
sen,1980,28.97925
sen,1981,52.12766
sen,1982,48.31914
sen,1983,45.59759
sen,1984,47.74541
sen,1985,48.62519
sen,1986,53.05891
sen,1987,51.37366
sen,1988,48.44841
sen,1989,51.99561
sen,1990,55.6812
sen,1991,52.75263
sen,1992,50.12705
sen,1993,50.10328
sen,1994,48.85217
sen,1995,42.75518
sen,1996,13.84831
sen,1997,16.12177
sen,1998,21.2768
sen,1999,18.79361
sen,2000,19.22926
sen,2001,18.4405
sen,2002,28.38494
sen,2003,25.48061
sen,2004,27.86778
sen,2005,28.39564
sen,2006,28.39148
sen,2007,23.20992
sen,2008,22.9388
sen,2009,23.57473
sen,2010,26.7919
sen,2011,26.37189
sen,2012,22.0875
sen,2013,24.34647
sen,2014,24.99237
sen,2015,26.49201
sen,2016,28.36821
sen,2017,27.00984
sen,2018,25.91826
sgp,1972,35.97651
sgp,1973,35.03106
sgp,1974,30.8113
sgp,1975,35.31209
sgp,1976,38.50288
sgp,1977,41.01412
sgp,1978,44.21711
sgp,1979,45.6707
sgp,1980,46.06255
sgp,1981,46.26127
sgp,1982,44.3539
sgp,1983,46.62162
sgp,1984,47.74554
sgp,1985,40.30691
sgp,1986,41.49077
sgp,1987,32.38849
sgp,1988,31.38757
sgp,1989,29.97672
sgp,1990,29.50374
sgp,1991,29.09275
sgp,1992,30.48452
sgp,1993,31.17213
sgp,1994,32.10401
sgp,1995,25.3284
sgp,1996,24.37726
sgp,1997,26.99392
sgp,1998,30.44807
sgp,1999,34.41191
sgp,2000,35.45611
sgp,2001,36.04787
sgp,2002,38.72959
sgp,2003,41.81211
sgp,2004,41.69515
sgp,2005,41.06223
sgp,2006,43.00996
sgp,2007,41.23721
sgp,2008,44.54861
sgp,2009,47.25866
sgp,2010,47.07736
sgp,2011,48.74689
sgp,2012,51.25941
sgp,2013,52.63823
sgp,2014,52.97683
sgp,2015,51.09879
sgp,2016,51.75378
sgp,2017,52.82546
sgp,2018,49.64103
sgp,2019,49.50398
sgp,2020,56.27828
sgp,2021,57.72041
slb,1975,41.33333
slb,1976,43.24324
slb,1977,45.83333
slb,1978,59.21053
slb,1979,44.44444
slb,1980,54.31034
slb,1981,59.7561
slb,1982,49.86072
slb,1983,48.21429
slb,1984,51.62602
slb,1985,51.3302
slb,1986,59.14845
slb,1987,55.5667
slb,1988,56.05511
slb,1989,55.27231
slb,1990,59.19598
slb,1991,58.34725
slb,1992,59.91247
slb,1993,77.5661
slb,1994,83.02266
slb,1995,74.46565
slb,1996,76.31234
slb,1997,83.68474
slb,1998,55.78827
slb,1999,29.27002
slb,2000,32.75582
slb,2001,29.42384
slb,2002,35.36138
slb,2003,48.36368
slb,2004,22.80315
slb,2005,33.71752
slb,2006,23.61005
slb,2007,27.86093
slb,2008,28.29199
slb,2009,28.33592
slb,2010,45.09819
slb,2011,32.50172
slb,2012,37.32756
slb,2013,44.42542
slb,2014,37.71943
slb,2015,31.42815
slb,2016,32.9853
slb,2017,35.63539
slb,2018,41.4032
slb,2019,50.75239
slb,2020,53.73597
sle,1977,46.4716
sle,1978,30.44218
sle,1979,26.33638
sle,1980,23.4375
sle,1981,26.77279
sle,1982,33.11111
sle,1983,29.84887
sle,1984,37.35343
sle,1985,39.48694
sle,1986,31.02691
sle,1987,21.07877
sle,1988,22.99208
sle,1989,40.78554
sle,1990,39.58269
sle,1991,33.64575
sle,1992,32.65255
sle,1993,24.89427
sle,1994,24.80494
sle,1995,27.77855
sle,1996,42.42694
sle,1997,41.28726
sle,1998,35.18416
sle,1999,45.86765
sle,2000,53.59267
sle,2001,41.8444
sle,2002,8.32397
sle,2003,14.39935
sle,2004,19.3439
sle,2005,8.82971
sle,2006,21.2469
sle,2007,19.75226
sle,2008,18.59623
sle,2009,15.62609
sle,2010,45.20637
sle,2011,34.42302
sle,2012,45.29679
sle,2013,51.33632
sle,2014,76.2189
sle,2015,72.04622
sle,2016,55.70166
sle,2017,37.96415
sle,2018,36.58758
sle,2019,33.01012
sle,2020,7.37822
slv,1976,26.31825
slv,1977,22.54601
slv,1978,16.21243
slv,1979,19.03938
slv,1980,20.66696
slv,1981,20.82005
slv,1982,24.17009
slv,1983,21.40653
slv,1984,21.21012
slv,1985,27.76173
slv,1986,28.82077
slv,1987,23.32738
slv,1988,34.54013
slv,1989,30.2545
slv,1990,26.14385
slv,1991,23.61782
slv,1992,22.13841
slv,1993,21.93165
slv,1994,22.27564
slv,1995,22.5633
slv,1996,22.24989
slv,1997,19.79901
slv,1998,20
slv,1999,23.65464
slv,2000,25.0387
slv,2001,31.58213
slv,2002,25.61826
slv,2003,23.07953
slv,2004,22.66044
slv,2005,23.89569
slv,2006,24.35912
slv,2007,22.50295
slv,2008,19.83245
slv,2009,21.80815
slv,2010,25.52402
slv,2011,25.68401
slv,2012,23.19196
slv,2013,23.83217
slv,2014,22.62636
slv,2015,21.78063
slv,2016,23.55574
slv,2017,23.46937
slv,2018,21.81543
slv,2019,20.98457
slv,2020,23.0799
srb,2007,38.58441
srb,2008,38.06765
srb,2009,40.76599
srb,2010,41.81514
srb,2011,41.476
srb,2012,42.72012
srb,2013,42.85083
srb,2014,43.01807
srb,2015,41.28813
srb,2016,41.66257
srb,2017,42.78266
srb,2018,44.71276
srb,2019,44.7225
srb,2020,52.69823
ssd,2014,16.67725
ssd,2015,17.41703
ssd,2016,30.0502
ssd,2017,35.37594
ssd,2018,64.34658
ssd,2019,45.60099
ssd,2020,44.27643
stp,1974,23.71934
stp,1975,13.86684
stp,1976,25.41581
stp,1977,17.76738
stp,1978,12.06833
stp,1979,14.58486
stp,1980,15.16523
stp,1981,11.18721
stp,1982,11.31983
stp,1983,15.64475
stp,1984,15.53857
stp,1985,14.14899
stp,1986,11.33064
stp,1987,21.06621
stp,1988,17.97101
stp,1989,17.64373
stp,1990,15.18847
stp,1997,50.23488
stp,1998,44.41698
stp,1999,45.81815
stp,2000,42.70021
stp,2001,40.04208
stp,2002,37.00822
stp,2003,34.70686
stp,2004,34.88725
stp,2005,16.59387
stp,2006,18.0589
stp,2007,20.81082
stp,2008,12.73348
stp,2009,10.10522
stp,2010,12.51913
stp,2011,15.35627
stp,2012,4.91932
stp,2013,52.83936
stp,2014,48.2451
stp,2015,32.84152
stp,2016,36.89719
stp,2017,34.89658
stp,2018,39.38185
stp,2019,37.61633
stp,2020,30.59825
sur,2005,55.76219
sur,2006,68.13962
sur,2007,70.77697
sur,2008,68.54126
sur,2009,64.77392
sur,2010,54.05405
sur,2011,71.81111
sur,2012,72.65728
sur,2013,67.09617
sur,2014,74.87494
sur,2015,67.03098
sur,2016,62.62819
sur,2017,64.93678
sur,2018,65.49337
sur,2019,73.0816
sur,2020,68.71909
svk,1993,69.61968
svk,1994,67.82432
svk,1995,61.06052
svk,1996,47.84248
svk,1997,56.5807
svk,1998,55.85404
svk,1999,55.87763
svk,2000,54.74868
svk,2001,48.78617
svk,2002,48.42118
svk,2003,43.98163
svk,2008,36.59188
svk,2009,39.93119
svk,2010,36.17253
svk,2011,34.49186
svk,2012,32.89468
svk,2013,43.84639
svk,2014,43.49349
svk,2015,43.05754
svk,2016,46.00435
svk,2017,44.9029
svk,2018,44.56909
svk,2019,45.21519
svk,2020,52.02086
svn,1992,28.02081
svn,1993,30.11598
svn,1994,28.80803
svn,1995,28.01661
svn,1996,30.05552
svn,1997,34.49772
svn,1998,33.14537
svn,1999,37.1789
svn,2000,37.5104
svn,2001,39.88018
svn,2002,41.82412
svn,2003,41.85688
svn,2004,41.55551
svn,2005,43.08471
svn,2006,44.50978
svn,2007,47.33155
svn,2008,46.93862
svn,2009,44.04638
svn,2010,44.82914
svn,2011,46.44697
svn,2012,50.48952
svn,2013,50.13434
svn,2014,49.4419
svn,2015,49.27447
svn,2016,48.61268
svn,2017,48.27438
svn,2018,48.94456
svn,2019,49.43253
svn,2020,57.81323
svn,2021,54.63844
swe,1970,19.26007
swe,1971,20.73779
swe,1972,20.49632
swe,1973,21.78218
swe,1974,22.43346
swe,1975,25.34849
swe,1976,27.12344
swe,1977,26.60754
swe,1978,27.71928
swe,1979,30.00089
swe,1980,28.12732
swe,1981,30.5406
swe,1982,33.81721
swe,1983,38.84847
swe,1984,38.00718
swe,1985,38.82316
swe,1986,39.54319
swe,1987,33.04959
swe,1988,32.48598
swe,1989,32.00299
swe,1990,32.01069
swe,1991,30.29011
swe,1992,28.8354
swe,1993,34.63313
swe,1994,35.90721
swe,1995,37.79436
swe,1996,38.15443
swe,1997,39.62759
swe,1998,42.34452
swe,1999,45.91244
swe,2000,49.77977
swe,2001,54.77097
swe,2002,53.26052
swe,2003,49.55507
swe,2004,47.49525
swe,2005,46.35328
swe,2006,48.87218
swe,2007,49.58053
swe,2008,50.10489
swe,2009,53.91039
swe,2010,50.54209
swe,2011,51.12294
swe,2012,51.44609
swe,2013,52.8096
swe,2014,56.00459
swe,2015,56.98953
swe,2016,55.97732
swe,2017,58.2467
swe,2018,58.03248
swe,2019,60.97089
swe,2020,74.15446
swz,1974,51.53061
swz,1975,44.52055
swz,1976,44.80874
swz,1977,50
swz,1978,53.2491
swz,1979,59.20114
swz,1980,51.84591
swz,1981,47.73756
swz,1982,51.20069
swz,1983,44.49807
swz,1984,55.25078
swz,1985,60.25918
swz,1986,53.21492
swz,1987,57.27817
swz,1988,53.36916
swz,1989,49.51251
swz,1990,75.00531
swz,1991,72.93487
swz,1992,72.47271
swz,1993,74.62492
swz,1994,68.54308
swz,1995,64.3343
swz,1996,76.82991
swz,1997,75.38674
swz,1998,72.14968
swz,1999,66.78592
swz,2000,81.15063
swz,2001,69.63842
swz,2002,69.10367
swz,2003,70.69693
swz,2004,45.00306
swz,2005,43.27983
swz,2006,58.01574
swz,2007,66.57203
swz,2008,63.05776
swz,2009,49.89999
swz,2010,75.12572
swz,2011,55.61555
swz,2012,47.23911
swz,2013,60.23201
swz,2014,59.43497
swz,2015,56.49677
swz,2016,71.18168
swz,2017,70.35924
swz,2018,59.10449
swz,2019,69.29692
swz,2020,63.66493
sxm,2011,40.68103
sxm,2012,43.49726
sxm,2013,43.2911
sxm,2014,45.22861
sxm,2015,45.82772
sxm,2016,46.79461
sxm,2017,52.18614
sxm,2018,62.61275
sxm,2019,63.00876
sxm,2020,69.26319
syc,1976,17.97753
syc,1977,50.90361
syc,1978,45.76883
syc,1979,39.20359
syc,1980,36.71103
syc,1981,36.65635
syc,1982,38.1801
syc,1983,38.16457
syc,1984,34.86807
syc,1985,35.17597
syc,1986,36.78464
syc,1987,31.98961
syc,1988,32.9397
syc,1989,10.19998
syc,1990,16.03222
syc,1991,25.97072
syc,1992,25.34135
syc,1993,20.38021
syc,1994,25.31389
syc,1995,31.53498
syc,1996,31.12691
syc,1997,28.28061
syc,1998,31.14555
syc,1999,40.93624
syc,2000,43.87363
syc,2001,47.02379
syc,2002,39.0902
syc,2003,38.51647
syc,2004,34.14777
syc,2005,30.6077
syc,2006,33.18687
syc,2007,35.78109
syc,2008,35.3761
syc,2009,35.92988
syc,2010,31.83402
syc,2011,35.85516
syc,2012,48.87604
syc,2013,56.95811
syc,2014,55.98704
syc,2015,57.77834
syc,2016,51.84922
syc,2017,49.09295
syc,2018,55.77781
syc,2019,55.27958
syc,2020,62.17849
syr,1977,24.68309
syr,1978,40.85261
syr,1979,31.87595
syr,1980,37.27447
syr,1981,18.65094
syr,1982,20.71334
syr,1983,21.57919
syr,1984,26.21756
syr,1985,26.11596
syr,1986,31.86892
syr,1987,29.98985
syr,1988,25.2357
syr,1989,27.81424
syr,1990,25.77608
syr,1991,25.02245
syr,1992,18.76418
syr,1993,16.78225
syr,1994,13.65611
syr,1995,17.04619
syr,1996,15.69132
syr,1997,18.53593
syr,1998,18.37693
syr,1999,18.11414
syr,2000,17.9964
syr,2001,18.12279
syr,2002,17.68455
syr,2003,14.34109
syr,2004,17.49441
syr,2005,14.20093
syr,2006,14.0873
syr,2007,13.45923
syr,2008,9.73495
syr,2009,10.41991
syr,2010,8.30391
tca,2014,0.35818
tca,2015,1.63072
tca,2016,1.73663
tca,2017,1.41117
tca,2018,1.19364
tcd,1977,28.32572
tcd,1978,41.05881
tcd,1979,56.79482
tcd,1980,35.39304
tcd,1981,60.74698
tcd,1982,32.62607
tcd,1983,31.14327
tcd,1984,23.91697
tcd,1985,42.30636
tcd,1986,28.82836
tcd,1987,26.34932
tcd,1988,25.057
tcd,1989,23.49094
tcd,1990,20.95606
tcd,1991,17.27699
tcd,1992,22.17091
tcd,1993,25.3624
tcd,1994,37.57497
tgo,1974,21.37579
tgo,1975,22.64533
tgo,1976,15.64156
tgo,1977,21.32456
tgo,1978,17.77374
tgo,1979,17.94167
tgo,1980,16.6539
tgo,1981,24.37598
tgo,1982,23.99606
tgo,1983,28.67683
tgo,1984,25.49334
tgo,1985,33.72845
tgo,1986,29.37903
tgo,1987,33.76553
tgo,1988,24.52409
tgo,1989,28.58698
tgo,1990,25.02445
tgo,1991,35.19206
tgo,1992,23.42007
tgo,1993,28.06389
tgo,1994,23.66458
tgo,1995,20.94575
tgo,1996,27.38841
tgo,1997,26.45093
tgo,1998,10.65171
tgo,1999,11.18463
tgo,2000,12.57222
tgo,2001,10.05009
tgo,2002,13.69261
tgo,2003,12.06356
tgo,2004,13.09368
tgo,2005,9.6069
tgo,2006,10.29894
tgo,2007,12.63568
tgo,2008,14.11651
tgo,2009,16.03669
tgo,2010,16.92915
tgo,2011,18.38672
tgo,2012,13.84358
tgo,2013,8.44497
tgo,2014,9.921
tgo,2015,7.8672
tgo,2016,12.95259
tgo,2017,16.21029
tgo,2018,15.20947
tgo,2019,14.59259
tgo,2020,15.33377
tha,1975,16.80594
tha,1976,16.97915
tha,1977,14.36192
tha,1978,15.08461
tha,1979,13.94036
tha,1980,14.82559
tha,1981,16.85099
tha,1982,18.01159
tha,1983,15.10865
tha,1984,15.78657
tha,1985,17.11929
tha,1986,17.53032
tha,1987,16.27409
tha,1988,14.73707
tha,1989,14.10361
tha,1990,15.2971
tha,1991,19.47783
tha,1992,27.00608
tha,1993,30.55708
tha,1994,30.60778
tha,1995,30.90337
tha,1996,33.15944
tha,1997,35.47514
tha,1998,40.36573
tha,1999,37.91149
tha,2000,33.16022
tha,2001,27.73452
tha,2002,31.84376
tha,2003,31.03668
tha,2004,27.91869
tha,2005,26.02491
tha,2006,30.77391
tha,2007,34.19887
tha,2008,34.32769
tha,2009,38.77471
tha,2010,35.52819
tha,2011,36.42678
tha,2012,32.41597
tha,2013,35.32177
tha,2014,36.66344
tha,2015,39.69031
tha,2016,39.73009
tha,2017,35.42654
tha,2018,37.46677
tha,2019,38.77639
tha,2020,47.2773
tjk,2002,14.23715
tjk,2003,12.53782
tjk,2004,15.81679
tjk,2005,20.31976
tjk,2006,45.87592
tjk,2007,70.14838
tjk,2008,47.70542
tjk,2009,38.74444
tjk,2010,12.64004
tjk,2011,12.39213
tjk,2012,11.14757
tjk,2013,10.2699
tjk,2014,16.92911
tjk,2015,22.93514
tjk,2016,20.56495
tjk,2017,19.25858
tjk,2018,17.964
tjk,2019,18.80684
tjk,2020,14.77305
tls,2006,92.98577
tls,2007,89.95694
tls,2008,83.46068
tls,2009,86.9176
tls,2010,89.92843
tls,2011,92.39594
tls,2012,83.69138
tls,2013,73.82811
tls,2014,65.33661
tls,2015,72.22217
tls,2016,68.71794
tls,2017,49.68785
tls,2018,53.28795
tls,2019,58.23996
tls,2020,59.09757
ton,1971,11.90184
ton,1972,26.10966
ton,1973,23.40628
ton,1974,19.47761
ton,1975,13.87877
ton,1976,28.44612
ton,1977,34.46293
ton,1978,25.65031
ton,1979,23.66043
ton,1980,34.23638
ton,1981,14.34222
ton,1982,17.31832
ton,1983,33.17576
ton,1984,25.38434
ton,1985,24.51863
ton,1986,12.692
ton,1987,17.355
ton,1988,10.88197
ton,1989,16.76363
ton,1990,19.04292
ton,1991,19.90984
ton,1992,19.67774
ton,1993,22.60324
ton,1994,24.6861
ton,2001,32.86966
ton,2002,35.7631
ton,2003,24.34543
ton,2004,32.57624
ton,2005,26.82722
ton,2006,26.38038
ton,2007,28.14577
ton,2008,23.87267
ton,2009,30.95289
ton,2010,23.90612
ton,2011,29.02361
ton,2012,41.32069
ton,2013,45.81889
ton,2014,28.71826
ton,2015,26.59055
ton,2016,33.69177
ton,2017,34.24405
ton,2018,34.37916
ton,2019,32.26125
ton,2020,32.52695
tto,1975,20.25228
tto,1976,22.07905
tto,1977,23.1268
tto,1978,25.76522
tto,1979,25.41301
tto,1980,23.45041
tto,1981,27.27485
tto,1982,20.29465
tto,1983,21.71147
tto,1984,23.62406
tto,1985,23.97885
tto,1986,28.29915
tto,1987,15.17983
tto,1988,12.91839
tto,1989,13.17282
tto,1990,15.36535
tto,1991,13.16427
tto,1992,17.51748
tto,1993,13.45915
tto,1994,15.88335
tto,1995,25.0782
tto,1996,20.04748
tto,1997,28.41403
tto,1998,25.15078
tto,1999,23.24818
tto,2000,17.52896
tto,2001,25.48649
tto,2002,18.52547
tto,2003,28.35423
tto,2004,30.70528
tto,2005,26.20272
tto,2006,30.09923
tto,2007,30.77324
tto,2008,35.18405
tto,2009,32.22019
tto,2010,30.8661
tto,2011,53.85106
tto,2012,55.01391
tto,2013,55.98184
tto,2014,56.70743
tto,2015,56.25292
