geo,time,bx_klt_dinv_cd_wd
pry,1972,3480999.9
pry,1973,9199999.9
pry,1974,23655999.9
pry,1975,24400000
pry,1976,22000000
pry,1977,21700000
pry,1978,24600000
pry,1979,50200000
pry,1980,31700000
pry,1981,31900000
pry,1982,36600000
pry,1983,4900000
pry,1984,5200000
pry,1985,700000
pry,1986,600000
pry,1987,5300000
pry,1988,8400000
pry,1989,12800000
pry,1990,76900000
pry,1991,86100000
pry,1992,117500000
pry,1993,75000000
pry,1994,137100000
pry,1995,94500000
pry,1996,139800000
pry,1997,230900000
pry,1998,340600000
pry,1999,87200000
pry,2000,107800000
pry,2001,99200000
pry,2002,90400000
pry,2003,-57700000
pry,2004,93979000
pry,2005,7300000
pry,2006,187800000
pry,2007,105000000
pry,2008,337856000
pry,2009,26913000
pry,2010,555544000
pry,2011,463994000
pry,2012,727144000
pry,2013,312567000
pry,2014,549690000
pry,2015,480469114.4
pry,2016,492762511.32961
pry,2017,744619762.89936
pry,2018,329365809.62183
pry,2019,596238194.40349
pry,2020,622661761.88338
pse,1995,122600000
pse,1996,177200000
pse,1997,163000000
pse,1998,208973104.70761
pse,1999,189721781.9699
pse,2000,62005481.82769
pse,2001,19176400.668
pse,2002,9440000
pse,2003,12872000
pse,2004,20520000
pse,2005,36242000
pse,2006,18587960
pse,2007,19596000
pse,2008,51508000
pse,2009,300468000
pse,2010,179941047.79249
pse,2011,238840690.55525
pse,2012,62985366.1059
pse,2013,189560177.03961
pse,2014,159711665.33864
pse,2015,104937726.65803
pse,2016,296473530.84392
pse,2017,183950642.86171
pse,2018,210694555.54531
pse,2019,131879984.1689
pse,2020,52350770.669
pyf,1975,30000
pyf,1976,450000
pyf,1977,240000
pyf,1978,460000
pyf,1979,150000
pyf,1981,130000
pyf,1982,5000000
pyf,1983,-4000000
pyf,1984,1000000
pyf,1985,210000
pyf,1986,-30000
pyf,1987,-90000
pyf,1988,2009999.9
pyf,1989,41539999.9
pyf,1990,22160000
pyf,1991,33820000
pyf,1992,30000
pyf,1993,-3240000
pyf,1994,1550000
pyf,1995,2080000
pyf,1996,3549999.9
pyf,1997,14369999.9
pyf,1998,10730000
pyf,1999,4429999.9
pyf,2000,9874719
pyf,2001,23688754.51
pyf,2002,10930935.8556
pyf,2003,58213238.49506
pyf,2004,6420023.00863
pyf,2005,7818937.09019
pyf,2006,30649550.54073
pyf,2007,58249411.63668
pyf,2008,13884094.47494
pyf,2009,21843717.56408
pyf,2010,64303751.42139
pyf,2011,133839517.31207
pyf,2012,147199569.58967
pyf,2013,99207173.35073
pyf,2014,61928773.30651
pyf,2015,26007149.15902
pyf,2016,61544514.32271
pyf,2017,79265983.72
pyf,2018,63418520.97
pyf,2019,25381058.79
pyf,2020,55666725.44
qat,1970,5690000
qat,1971,27340000
qat,1972,10000
qat,1973,1320000
qat,1974,12970000
qat,1975,9119999.9
qat,1976,200000
qat,1977,2020000
qat,1978,8910000
qat,1979,4570000
qat,1980,10840000
qat,1981,3779999.9
qat,1982,3710000
qat,1983,950000
qat,1984,-14940000
qat,1985,7969999.9
qat,1986,-1470000
qat,1987,-2970000
qat,1988,-20629999.9
qat,1989,-1500000
qat,1990,4879999.9
qat,1991,42539999.9
qat,1992,39579999.9
qat,1993,72049999.9
qat,1994,131849999.9
qat,1995,93560000
qat,1996,338870000
qat,1997,418329999.9
qat,1998,347300000
qat,1999,113250000
qat,2000,251599999.9
qat,2001,295519999.9
qat,2002,623919999.9
qat,2003,624919999.9
qat,2004,1198970000
qat,2005,2500000000
qat,2006,3500000000
qat,2007,4700000000
qat,2008,3778626374
qat,2009,8124736264
qat,2010,4670329670
qat,2011,938516483.51648
qat,2012,395879120.87912
qat,2013,-840384615.38461
qat,2014,1040384615.38461
qat,2015,1070879120.87912
qat,2016,773901098.9011
qat,2017,985989010.98901
qat,2018,-2186263736.26374
qat,2019,-2812637362.63736
qat,2020,-2434065934.06593
rou,1971,0
rou,1972,0
rou,1973,0
rou,1974,0
rou,1975,0
rou,1976,0
rou,1977,0
rou,1978,0
rou,1979,0
rou,1980,0
rou,1981,0
rou,1982,0
rou,1983,0
rou,1984,0
rou,1985,0
rou,1986,0
rou,1987,0
rou,1988,0
rou,1989,0
rou,1990,10000
rou,1991,40000000
rou,1992,77000000
rou,1993,94000000
rou,1994,341000000
rou,1995,419000000
rou,1996,263000000
rou,1997,1215000000
rou,1998,2031000000
rou,1999,1041000000
rou,2000,1037000000
rou,2001,1157000000
rou,2002,1144000000
rou,2003,1844000000
rou,2004,6443000000
rou,2005,6498650462.86646
rou,2006,11006614841.8417
rou,2007,10103086514.314
rou,2008,13667824244.7472
rou,2009,4637684879.54339
rou,2010,3213737651.98388
rou,2011,2370097222.61814
rou,2012,3047569714.39734
rou,2013,3854819397.63757
rou,2014,3869197075.10542
rou,2015,4317731472.30633
rou,2016,6252035766.42823
rou,2017,5952909608.10492
rou,2018,7343560129.25217
rou,2019,7365441773.73218
rou,2020,3602418172.35716
rus,1992,1161000000
rus,1993,1210782000
rus,1994,689570000
rus,1995,2065720000
rus,1996,2579330000
rus,1997,4864650000
rus,1998,2761360000
rus,1999,3256530000
rus,2000,2678030000
rus,2001,2847300000
rus,2002,3473830000
rus,2003,7928630000
rus,2004,15402990000
rus,2005,15508050000
rus,2006,37594770000
rus,2007,55873680000
rus,2008,74782910000
rus,2009,36583100000
rus,2010,43167780000
rus,2011,55083630000
rus,2012,50587560000
rus,2013,69218890000
rus,2014,22031340000
rus,2015,6852970000
rus,2016,32538900000
rus,2017,28557440000
rus,2018,8784850000
rus,2019,31974770000
rus,2020,9478810000
rwa,1970,60000
rwa,1971,1700000
rwa,1972,500000
rwa,1973,2000000
rwa,1974,2200000
rwa,1975,3000000
rwa,1976,5860000
rwa,1977,4950000
rwa,1978,4690000
rwa,1979,12570000
rwa,1980,16420000
rwa,1981,18030000
rwa,1982,20699999.9
rwa,1983,11119999.9
rwa,1984,15070000
rwa,1985,14619999.9
rwa,1986,17579999.9
rwa,1987,17550000
rwa,1988,21050000
rwa,1989,15539999.9
rwa,1990,7660000
rwa,1991,4580000
rwa,1992,5500000
rwa,1993,5839999.9
rwa,1994,1000
rwa,1995,2000000
rwa,1996,2220000
rwa,1997,2589999.9
rwa,1998,7099999.9
rwa,1999,1740000
rwa,2000,8099999.9
rwa,2001,18500000
rwa,2002,1500000
rwa,2003,4700000
rwa,2004,7700000
rwa,2005,7960000
rwa,2006,30643966.4
rwa,2007,82283165.8
rwa,2008,102289999.9
rwa,2009,118670000
rwa,2010,216192556.81734
rwa,2011,112127535.81256
rwa,2012,269615550.35029
rwa,2013,233763793.60783
rwa,2014,313997162.78761
rwa,2015,162083820.99716
rwa,2016,279747327.59838
rwa,2017,274025990.65994
rwa,2018,366192315.50624
rwa,2019,263172335.23
rwa,2020,99915133.31879
sau,1970,7360000
sau,1971,-111437265.3782
sau,1972,33777644.42084
sau,1973,-625912388.69458
sau,1974,-3732394367.24856
sau,1975,1864901265.2374
sau,1976,-396600566.68459
sau,1977,782964285.98706
sau,1978,555954027.57001
sau,1979,-1270516964.90373
sau,1980,-3192312799.51874
sau,1981,6498136246.48581
sau,1982,11128383579.7373
sau,1983,4943904677.7352
sau,1984,4849863063.00966
sau,1985,491422763.24956
sau,1986,965935919.05565
sau,1987,-1173333333.33333
sau,1988,-328000000
sau,1989,-653333333.33333
sau,1990,1861333333.33333
sau,1991,160000000
sau,1992,-78933333.33333
sau,1993,1367200000
sau,1994,349333333.33333
sau,1995,-1874666666.66667
sau,1996,-1127466666.66667
sau,1997,3039466666.66667
sau,1998,4283466666.66667
sau,1999,-778933333.33333
sau,2000,-1881066666.66667
sau,2001,19640000
sau,2002,-614133333.33333
sau,2003,-586506666.66667
sau,2004,-334320000
sau,2005,12097333333.3333
sau,2006,18293173333.3333
sau,2007,24318560000
sau,2008,39455863929.3333
sau,2009,36457666666.6667
sau,2010,29232706666.66669
sau,2011,16308280000
sau,2012,12182373333.3333
sau,2013,8864693333.33333
sau,2014,8011786666.66667
sau,2015,8141026666.66667
sau,2016,7452533333.33333
sau,2017,1418843613.80048
sau,2018,4247107440.55017
sau,2019,4562573670.96759
sau,2020,5399215693.47374
sdn,1970,1659999.9
sdn,1972,610000
sdn,1973,260000
sdn,1974,-1159999.9
sdn,1975,1300000
sdn,1976,5839999.9
sdn,1977,8269999.9
sdn,1978,5990000
sdn,1979,-2660000
sdn,1980,8849999.9
sdn,1981,19329999.9
sdn,1982,16789999.9
sdn,1983,6320000
sdn,1984,9076923.07692
sdn,1985,-3040000
sdn,1986,-8169999.9
sdn,1987,11650000
sdn,1988,2020000
sdn,1989,3488888.88889
sdn,1990,-31129999.9
sdn,1991,-620000
sdn,1992,90000
sdn,1993,-160000
sdn,1994,99180000
sdn,1995,12000000
sdn,1996,400000
sdn,1997,97900000
sdn,1998,370700000
sdn,1999,370800000
sdn,2000,392200000
sdn,2001,574000000
sdn,2002,713180000
sdn,2003,1349190000
sdn,2004,1511070000
sdn,2005,1561689996.89435
sdn,2006,1841833814.08367
sdn,2007,1504379838.38584
sdn,2008,1653120315.475
sdn,2009,1726298402.95145
sdn,2010,2063730997.66213
sdn,2011,1734376994.48388
sdn,2012,2311460739.75953
sdn,2013,1687884178.79722
sdn,2014,1251280889.37784
sdn,2015,1728373403.43067
sdn,2016,1063767535.33587
sdn,2017,1065298481.41867
sdn,2018,1135787164.04941
sdn,2019,825354992.31027
sdn,2020,716939710.59488
sen,1970,5000000
sen,1971,9800000
sen,1972,15199999.9
sen,1973,4900000
sen,1974,10261537.61055
sen,1975,22537140.75219
sen,1976,35865169.5879
sen,1977,27963239.84294
sen,1978,-5007625.32304
sen,1979,8931860.2561
sen,1980,14483180.79804
sen,1981,34372171.17246
sen,1982,28057895.80774
sen,1983,-34692149.78568
sen,1984,29087552.59993
sen,1985,-15803661.97371
sen,1986,-8431851.63761
sen,1987,-3959584.7856
sen,1988,14940495.5908
sen,1989,26801810.52883
sen,1990,56893144.78152
sen,1991,-7550329.08975
sen,1992,21383359.75633
sen,1993,-812254.21949
sen,1994,66876235.54075
sen,1995,31673945.42305
sen,1996,13955558.761
sen,1997,178810136.25777
sen,1998,71105812.04839
sen,1999,161686935.93327
sen,2000,81643690.12352
sen,2001,45083429.81396
sen,2002,82692671.5665
sen,2003,86499780.3682
sen,2004,137583476.92981
sen,2005,167944230.51919
sen,2006,289840300.29228
sen,2007,351458732.44262
sen,2008,455739867.97629
sen,2009,331473910.25036
sen,2010,272092888.45661
sen,2011,338661995.57935
sen,2012,276159533.00447
sen,2013,311366768.81942
sen,2014,403098056.38786
sen,2015,409166125.81491
sen,2016,472409799.84678
sen,2017,588292997.95871
sen,2018,847841574.79022
sen,2019,1065462820
sen,2020,1480500726
sgp,1970,93000000
sgp,1971,116000000
sgp,1972,161066666.72394
sgp,1973,352816700.92403
sgp,1974,340190955.71505
sgp,1975,291823050.76013
sgp,1976,230690621.68681
sgp,1977,291465114.462
sgp,1978,299908752.21245
sgp,1979,836031838.20317
sgp,1980,1235750842.05265
sgp,1981,1659967735.20666
sgp,1982,1601850446.29613
sgp,1983,1133905965.84743
sgp,1984,1301871313.24794
sgp,1985,1046746812.8759
sgp,1986,1710283593.07362
sgp,1987,2836204781.61429
sgp,1988,3654794588.61821
sgp,1989,2886591947.22067
sgp,1990,5574738855.37738
sgp,1991,4887094440.10304
sgp,1992,2204342221.03992
sgp,1993,4686312017.4899
sgp,1994,8550165226.98864
sgp,1995,11942852103.3601
sgp,1996,11432363956.363
sgp,1997,15701783678.7863
sgp,1998,5958646073.68738
sgp,1999,18852989358.6266
sgp,2000,15515295182.2255
sgp,2001,17006818857.2728
sgp,2002,6157194143.82425
sgp,2003,17051420152.8733
sgp,2004,24390254965.552
sgp,2005,19316058814.0754
sgp,2006,39129332046.6561
sgp,2007,47337947782.775
sgp,2008,13598298537.0175
sgp,2009,23436064059.7507
sgp,2010,55322434161.8742
sgp,2011,49155657316.2946
sgp,2012,55310807547.7035
sgp,2013,64389514904.4993
sgp,2014,68698472830.5907
sgp,2015,69774553124.94321
sgp,2016,67912016903.3252
sgp,2017,100786356970.871
sgp,2018,83110792593.64499
sgp,2019,120439465115.853
sgp,2020,87445137676.7388
slb,1971,-170000
slb,1972,-10000
slb,1973,700000
slb,1974,-50000
slb,1975,7854773.95706
slb,1976,4888282.37978
slb,1977,4435491.32307
slb,1978,4578448.85968
slb,1979,3464345.96013
slb,1980,2410140.2204
slb,1981,229841.1266
slb,1982,1029755.41971
slb,1983,435328.35454
slb,1984,1962762.25689
slb,1985,675325.8448
slb,1986,3100775.1941
slb,1987,10482747.14532
slb,1988,1680658.81826
slb,1989,11599300.84415
slb,1990,10439803.06735
slb,1991,14513306.93434
slb,1992,14173013.21676
slb,1993,23370838.21315
slb,1994,2096398.90319
slb,1995,2025896.23888
slb,1996,5944439.12207
slb,1997,33871933.24261
slb,1998,8804628.10569
slb,1999,9900495.5415
slb,2000,2004350.29165
slb,2001,-8617173.10745
slb,2002,145800.74494
slb,2003,-1009361.68106
slb,2004,-3005254.99389
slb,2005,548149.34945
slb,2006,44307544.55965
slb,2007,85983505.98527
slb,2008,75177085.37996
slb,2009,48583116.34153
slb,2010,165920898.26992
slb,2011,120052792.50829
slb,2012,23881499.29594
slb,2013,53434351.37734
slb,2014,21022029.97417
slb,2015,32222728.56354
slb,2016,37343622.7696
slb,2017,42883975.62785
slb,2018,24992541.51633
slb,2019,32787092.7203
slb,2020,8980046.94192
sle,1970,8199999.9
sle,1971,5200000
sle,1972,3799999.9
sle,1973,6240000
sle,1974,10500000
sle,1975,10100000
sle,1976,8500000
sle,1977,5058889.54872
sle,1978,24258785.87026
sle,1979,16083672.26661
sle,1980,-18670264.70866
sle,1981,7505833.38401
sle,1982,4682515.64367
sle,1983,1697315.44211
sle,1984,5856690.37329
sle,1985,-30957002.25503
sle,1986,-140310793.68045
sle,1987,39409532.63602
sle,1988,-23088456.54063
sle,1989,22356434.26688
sle,1990,32434698.87474
sle,1991,7504465.12967
sle,1992,-5599050.4066
sle,1993,-7462923.50558
sle,1994,-2874187.61002
sle,1995,7287055.90786
sle,1996,663927.90523
sle,1997,1800032.09431
sle,1998,104884.95272
sle,1999,533201.78806
sle,2000,39000824.52052
sle,2001,9835742.02238
sle,2002,10413409.46344
sle,2003,8615049.66774
sle,2004,61153314.19333
sle,2005,90731669.73771
sle,2006,58869143.90722
sle,2007,95470171.31598
sle,2008,53095068.06743
sle,2009,110430202.5177
sle,2010,238404209.34276
sle,2011,950477791.3803
sle,2012,722447405.06739
sle,2013,429664580.13607
sle,2014,375089628.51242
sle,2015,252435829.4339
sle,2016,138509469.26408
sle,2017,413724476.11275
sle,2018,250446053.54599
sle,2019,342447726.80864
sle,2020,348699999.9
slv,1970,3700000
slv,1971,7000000
slv,1972,6599999.9
slv,1973,6000000
slv,1974,20100000
slv,1975,13100000
slv,1976,12960000
slv,1977,18640000
slv,1978,23360000
slv,1979,-9960000
slv,1980,5880000
slv,1981,-5720000
slv,1982,-1000000
slv,1983,28080000
slv,1984,12360000
slv,1985,12400000
slv,1986,24133631.48295
slv,1987,18320000
slv,1988,16960000
slv,1989,14360000
slv,1990,1898272.08567
slv,1991,25180498.9605
slv,1992,15309478.72022
slv,1993,16432044.01796
slv,1995,38037218.59978
slv,1997,59043540.32834
slv,1998,1102684180.4683
slv,1999,215800000
slv,2000,173400000
slv,2001,278900000
slv,2002,470000000
slv,2003,141200000
slv,2004,363270000
slv,2005,511140000
slv,2006,241130000
slv,2007,1550510000
slv,2008,903050000
slv,2009,368730000
slv,2010,-113160683.72428
slv,2011,122500004.31479
slv,2012,430126687.53242
slv,2013,245179098.28013
slv,2014,506295970.34993
slv,2015,494541718.0923
slv,2016,479469380.71382
slv,2017,503801415.183
slv,2018,412743968.36067
slv,2019,696287032.75877
slv,2020,298500867.58643
som,1970,4500000
som,1971,1700000
som,1972,4500000
som,1973,600000
som,1974,700000
som,1975,11789999.9
som,1976,2200000
som,1977,7780000
som,1978,300000
som,1979,10000
som,1980,-30000
som,1981,110000
som,1982,-760000
som,1983,-8230000
som,1984,-14940000
som,1985,-710000
som,1986,3060000
som,1987,64340000
som,1988,-43390000
som,1989,-41159999.9
som,1990,5589999.9
som,1991,-150000
som,1992,-60000
som,1993,2000000
som,1994,1000000
som,1995,1000000
som,1996,1300000
som,1997,1100000
som,1998,40000
som,1999,-810000
som,2000,270000
som,2001,40000
som,2002,140000
som,2003,-850000
som,2004,-4790000
som,2005,24000000
som,2006,96000000
som,2007,141000000
som,2008,87000000
som,2009,108000000
som,2010,112000000
som,2011,102000000
som,2012,107330000
som,2013,258000000
som,2014,261000000
som,2015,303000000
som,2016,330000000
som,2017,369000000
som,2018,408000000
som,2019,447000000
som,2020,464000000
srb,2007,4423192680.11886
srb,2008,4055798181.80088
srb,2009,2929226709.60341
srb,2010,1693250318.85147
srb,2011,4930532020.14556
srb,2012,1275339755.62785
srb,2013,2059297316.50401
srb,2014,1999539187.45685
srb,2015,2343139735.74773
srb,2016,2355214636.94215
srb,2017,2894615965.23761
srb,2018,4071895067.82106
srb,2019,4268709249.6099
srb,2020,3485786682.97842
ssd,2012,161000000
ssd,2013,-793000000
ssd,2014,1035825.73
ssd,2015,150000
ssd,2016,-7850000
ssd,2017,1420000
ssd,2018,60140000
ssd,2019,-2210000
ssd,2020,17500000
stp,1974,0
stp,1975,0
stp,1976,0
stp,1977,0
stp,1978,0
stp,1979,0
stp,1980,0
stp,1981,0
stp,1982,0
stp,1983,0
stp,1984,0
stp,1985,0
stp,1986,0
stp,1987,240000
stp,1988,200000
stp,1989,-50000
stp,1990,0
stp,1993,-480000
stp,1995,30000
stp,1996,320000
stp,1997,400000
stp,1998,4200000
stp,1999,3000000
stp,2000,3800000
stp,2001,3000000
stp,2002,3600000
stp,2003,3400000
stp,2004,3501000
stp,2005,15664000
stp,2006,38015839.45735
stp,2007,36028527.82392
stp,2008,79143388.75541
stp,2009,15500000
stp,2010,50600000
stp,2011,32152348.54695
stp,2012,22471527.02703
stp,2013,12162344.82225
stp,2014,26489982.12837
stp,2015,27924059.14013
stp,2016,23331087.12057
stp,2017,34208489.03331
stp,2018,23698321.48644
stp,2019,24191799.51283
stp,2020,47112184.77258
sur,1970,-5000000
sur,1971,-6799999.9
sur,1972,3009999.9
sur,1973,14199999.9
sur,1974,7450000
sur,1975,1159999.9
sur,1976,1060000
sur,1977,-22600000
sur,1978,-13500000
sur,1979,-27399999.9
sur,1980,18100000
sur,1981,61700000
sur,1982,-11100000
sur,1983,81500000
sur,1984,-70900000
sur,1985,21300000
sur,1986,-60399999.9
sur,1987,-129599999.9
sur,1988,-171000000
sur,1989,-299699999.9
sur,1990,-76799999.9
sur,1991,18500000
sur,1992,-54299999.9
sur,1993,-46600000
sur,1994,-30199999.9
sur,1995,-20600000
sur,1996,19100000
sur,1997,-9199999.9
sur,1998,9099999.9
sur,1999,-61500000
sur,2000,-97200000
sur,2001,-26800000
sur,2002,-73599999.9
sur,2003,-76099999.9
sur,2004,-37299999.9
sur,2005,28000000
sur,2006,-163400000
sur,2007,-246700000
sur,2008,-231400000
sur,2009,-93400000
sur,2010,-255700000
sur,2011,145288761.2
sur,2012,169442185.07279
sur,2013,186765030.57009
sur,2014,-59673138.08419
sur,2015,183665852.69756
sur,2016,231666845.65377
sur,2017,96075554.74145
sur,2018,130960766.32642
sur,2019,84160363.82574
sur,2020,1039899.7055
svk,1993,198834261.91541
svk,1994,269877766.16979
svk,1995,236132979.23465
svk,1996,350826240.03806
svk,1997,176706776.80927
svk,1998,646612354.42082
svk,1999,338895206.31094
svk,2000,2183119136.13344
svk,2001,1532584052.08438
svk,2002,4212437461.03101
svk,2003,969200518.93397
svk,2004,4063498784.60239
svk,2005,3923508331.4958
svk,2006,5701436726.94249
svk,2007,5058234422.17007
svk,2008,4640891412.00327
svk,2009,1521083444.32745
svk,2010,2115832960.23968
svk,2011,5431592591.915
svk,2012,1776566141.06016
svk,2013,1003901609.24332
svk,2014,-362908482.68206
svk,2015,1520387925.93414
svk,2016,4742874363.71757
svk,2017,4225581974.33236
svk,2018,2250850832.07042
svk,2019,2279811254.28147
svk,2020,-330595869.16665
svn,1992,111000000
svn,1993,112600000
svn,1994,116900000
svn,1995,150400000
svn,1996,173300000
svn,1997,334500000
svn,1998,215700000
svn,1999,106600000
svn,2000,135800000
svn,2001,501200000
svn,2002,1849800000
svn,2003,535600000
svn,2004,763100000
svn,2005,970800000
svn,2006,692021551.71871
svn,2007,1884506372.67517
svn,2008,1080741791.92196
svn,2009,-346971372.90095
svn,2010,319143932.57504
svn,2011,875946337.67601
svn,2012,33537889.49179
svn,2013,104022716.62864
svn,2014,1019380613.49717
svn,2015,1730147099.28223
svn,2016,1446274234.68466
svn,2017,1196228604.69281
svn,2018,1538137615.35454
svn,2019,2151537534.12251
svn,2020,486379526.94482
swe,1970,108250003.29549
swe,1971,84100267.01333
swe,1972,65306129.60478
swe,1973,83963592.66906
swe,1974,76586494.8899
swe,1975,80215154.57694
swe,1976,4864300.26759
swe,1977,81453706.86075
swe,1978,69712036.85294
swe,1979,112469609.88533
swe,1980,250911512.53122
swe,1981,181117388.51214
swe,1982,355014408.9872
swe,1983,225698175.70273
swe,1984,290015353.03473
swe,1985,392953911.93989
swe,1986,1082656171.41941
swe,1987,639212993.08474
swe,1988,1673425167.82549
swe,1989,1812004570.52244
swe,1990,1982424727.63651
swe,1991,6350883200.4646
swe,1992,-5418689.91784
swe,1993,3704921362.33015
swe,1994,6268780977.81992
swe,1995,14939375567.4952
swe,1996,5491883747.97059
swe,1997,10271066268.9352
swe,1998,23334866534.9283
swe,1999,62910430888.1709
swe,2000,22817836820.944
swe,2001,18217810086.4861
swe,2002,18381645407.9827
swe,2003,6007683415.88431
swe,2004,16854649893.5474
swe,2005,20782686615.8207
swe,2006,22052656378.59909
swe,2007,46143507532.9675
swe,2008,41436553995.9454
swe,2009,8960871620.904
swe,2010,625102142.46944
swe,2011,6979353755.44351
swe,2012,4273531542.41649
swe,2013,1316837632.12475
swe,2014,-8624292983.55841
swe,2015,10254328595.4115
swe,2016,15642287790.05
swe,2017,28405674155.3444
swe,2018,-952353416.55602
swe,2019,16986432796.6354
swe,2020,28435977959.1507
swz,1972,670000
swz,1973,60000
swz,1974,3532128.36842
swz,1975,14469084.22984
swz,1976,7359999.9936
swz,1977,20009999.9826
swz,1978,21734999.9811
swz,1979,55461694.13111
swz,1980,26449804.38578
swz,1981,37033705.36428
swz,1982,-13630304.0986
swz,1983,-5654788.61988
swz,1984,5016005.46423
swz,1985,11621254.78447
swz,1986,31115542.53053
swz,1987,56285915.42378
swz,1988,50583524.94593
swz,1989,67183250.70467
swz,1990,30108364.99146
swz,1991,82134779.98707
swz,1992,87306719.19874
swz,1993,71920619.79401
swz,1994,63262111.47822
swz,1995,51756162.31767
swz,1996,21715844.97576
swz,1997,-15313929.47786
swz,1998,152720441.74044
swz,1999,98270489.55715
swz,2000,90658006.18987
swz,2001,29330084.34697
swz,2002,92945313.172
swz,2003,-60190680.47971
swz,2004,69582011.83725
swz,2005,-45850344.67739
swz,2006,121031132.73317
swz,2007,37493846.23792
swz,2008,105729374.65701
swz,2009,65705859.51504
swz,2010,135660413.6946
swz,2011,98708321.71578
swz,2012,26480002.33323
swz,2013,81790158.39712
swz,2014,25782635.17131
swz,2015,31498094.37029
swz,2016,26852077.65199
swz,2017,-57647593.39299
swz,2018,31130826.65715
swz,2019,127970921.9654
swz,2020,44069562.35591
sxm,2011,-48480446.92737
sxm,2012,13508379.88827
sxm,2013,47357541.89944
sxm,2014,47709497.2067
sxm,2015,27770949.72067
sxm,2016,41553072.6257
sxm,2017,64248297.04469
sxm,2018,-47915083.47486
sxm,2019,55277704.10056
sxm,2020,26692627.90503
syc,1970,2200000
syc,1971,1810000
syc,1972,1350000
syc,1973,5839999.9
syc,1974,1730000
syc,1975,4580000
syc,1976,6335185.21509
syc,1977,7064934.15966
syc,1978,6328689.09926
syc,1979,7506481.80344
syc,1980,9519566.79523
syc,1981,10069846.48403
syc,1982,10014685.80029
syc,1983,9122965.26206
syc,1984,9773108.98615
syc,1985,11646628.41894
syc,1986,14197369.66834
syc,1987,19404469.3169
syc,1988,23202323.47986
syc,1989,22429117.36161
syc,1990,20239899.19519
syc,1991,19582923.95885
syc,1992,9014031.00306
syc,1993,18836123.15531
syc,1994,30736620.71887
syc,1995,45884323.20623
syc,1996,28812973.88657
syc,1997,53398677.96492
syc,1998,53209768.42665
syc,1999,55216733.47787
syc,2000,24326996.84099
syc,2001,64740256.50692
syc,2002,47717748.06723
syc,2003,58425540.72639
syc,2004,38014852.1
syc,2005,80729739.09091
syc,2006,140555693.46697
syc,2007,175923646.50984
syc,2008,179825444.15251
syc,2009,168251661.93552
syc,2010,159795375
syc,2011,143240665.10346
syc,2012,613208776.27307
syc,2013,57289065.623
syc,2014,108355443.10197
syc,2015,105893597.20332
syc,2016,40854189.69683
syc,2017,124465535.7046
syc,2018,307664653.79133
syc,2019,253880560.06423
syc,2020,175110126.13649
syr,1970,-100000
syr,1972,10000
syr,1973,-45000
syr,1974,10000
syr,1975,140000
syr,1976,100000
syr,1977,90000
syr,1978,0
syr,1979,40000
syr,1980,-40000
syr,1981,40000
syr,1982,95000
syr,1983,-20000
syr,1984,50000
syr,1985,15000000
syr,1986,20000000
syr,1987,22000000
syr,1988,27000000
syr,1989,30000000
syr,1990,40000000
syr,1991,54000000
syr,1992,57000000
syr,1993,109000000
syr,1994,251000000
syr,1995,100000000
syr,1996,89000000
syr,1997,80000000
syr,1998,82000000
syr,1999,263000000
syr,2000,270000000
syr,2001,110000000
syr,2002,115000000
syr,2003,160000000
syr,2004,275000000
syr,2005,500000000
syr,2006,659000000
syr,2007,1241959115.11048
syr,2008,1465623386.27635
syr,2009,2569548271.53071
syr,2010,1469196863.48146
syr,2011,804162635.3
tca,2014,-69533000
tca,2015,-69888000
tca,2016,16590000
tca,2017,22068000
tca,2018,42227000
tca,2019,26961666.6
tca,2020,30418888.8
tcd,1970,600000
tcd,1971,300000
tcd,1972,-100000
tcd,1973,6099999.9
tcd,1974,13800000
tcd,1975,20300000
tcd,1976,26800000
tcd,1977,21153560.03839
tcd,1978,34136051.20653
tcd,1979,-1290000
tcd,1980,-430000
tcd,1981,-110000
tcd,1982,-120000
tcd,1983,-90000
tcd,1984,9186265.62833
tcd,1985,53650093.59891
tcd,1986,28200501.05921
tcd,1987,8162068.4698
tcd,1988,1289247.25997
tcd,1989,18739324.36741
tcd,1990,9400000
tcd,1991,4239527.50767
tcd,1992,1960770.97412
tcd,1993,15160901.58375
tcd,1994,27074698.9671
tcd,1995,32611570.1
tcd,1996,39466173.5
tcd,1997,44293940.5
tcd,1998,21696680.41
tcd,1999,24524970.81
tcd,2000,115172421.5
tcd,2001,459866391.8
tcd,2002,924119210.1
tcd,2003,712663454.9
tcd,2004,466793492.1
tcd,2005,-99342519.36
tcd,2006,-278413999.9
tcd,2007,-321654999.9
tcd,2008,466130999.9
tcd,2009,374899999.9
tcd,2010,313000000
tcd,2011,281899999.9
tcd,2012,579793037.4
tcd,2013,520200751.3
tcd,2014,-675545915.4
tcd,2015,559642022.5
tcd,2016,244682121
tcd,2017,363381636.4
tcd,2018,460890507.6
tcd,2019,566638948
tcd,2020,557692503.3
tgo,1970,700000
tgo,1971,4599999.9
tgo,1972,1200000
tgo,1973,3299999.9
tgo,1974,-44328180.6901
tgo,1975,5212005.42861
tgo,1976,5624596.02405
tgo,1977,11258562.06777
tgo,1978,92893665.50581
tgo,1979,52585152.01304
tgo,1980,42734849.48545
tgo,1981,10193888.02438
tgo,1982,16131768.51159
tgo,1983,1443319.3935
tgo,1984,-9936912.14704
