geo,time,ny_adj_svng_cd
kor,2003,125198513129.30701
kor,2004,163625507195.358
kor,2005,175717753173.77802
kor,2006,192013203893.08701
kor,2007,224170405683.53799
kor,2008,187068347228.27701
kor,2009,158551151345.061
kor,2010,222686806278.51599
kor,2011,235004508862.82697
kor,2012,233697582618.92599
kor,2013,260878320735.48401
kor,2014,285725404109.84894
kor,2015,304500925603.03101
kor,2016,319266343513.11298
kor,2017,350323888377.12701
kor,2018,344747486602.84003
kor,2019,292867744802.69897
kwt,1990,1557829737.20866
kwt,1991,-26856644877.029
kwt,1992,4462578756.94159
kwt,1993,5403188461.68962
kwt,1994,5188067487.39138
kwt,1995,6824208559.56744
kwt,1996,8612308563.69324
kwt,1997,9100743605.49401
kwt,1998,3576392131.45218
kwt,1999,6236005780.43235
kwt,2000,13176570229.4958
kwt,2001,7876706932.96583
kwt,2002,4822869967.40238
kwt,2003,10167663555.8716
kwt,2004,19734382607.684
kwt,2005,33346068781.8758
kwt,2006,51024058353.4187
kwt,2008,60802619714.5603
kwt,2011,60438271193.6851
kwt,2012,68349435330.8687
kwt,2013,65883660264.80689
kwt,2014,54716885349.80769
kwt,2015,16401201021.229
kwt,2016,9705311895.75674
kwt,2017,23248742652.099
kwt,2018,32497080270.98249
lao,2000,-170872082.47575
lao,2001,-252219032.21499
lao,2002,74656711.47478
lao,2003,-89765044.95371
lao,2004,3164783.00553
lao,2005,97072558.04619
lao,2006,105959361.48989
lao,2007,13356736.76834
lao,2008,-308655584.3983
lao,2009,-152545052.15925
lao,2010,-853164320.99963
lao,2011,-178834825.41517
lao,2012,-1095648374.73558
lao,2013,-1182316599.01091
lao,2014,-522942742.0369
lao,2015,-736975855.88209
lao,2016,-26643689.72359
lbn,2002,-3187175060.82509
lbn,2003,-6000492154.55095
lbn,2004,-1508175810.77638
lbn,2005,-1449818860.29332
lbn,2006,-1368253436.04639
lbn,2007,-219784706.1054
lbn,2008,-2271232762.99132
lbn,2009,-2815981626.48845
lbn,2010,-4464100506.5698
lbn,2011,-6434742762.4291
lbn,2012,-9438737647.57426
lbn,2013,-9763934058.5654
lbn,2014,-10451002996.3336
lbn,2015,-7759526952.38276
lbn,2016,-7885442407.41858
lbn,2017,-9831405106.54564
lbn,2018,-12180855133.8009
lbn,2019,-11921184493.3269
lbr,2004,-740521845.65868
lbr,2005,-762331218.61253
lbr,2006,-137195201.24825
lbr,2007,-1167380511.92516
lbr,2008,-831751676.64135
lbr,2009,-440606729.17299
lbr,2010,-877941613.62029
lbr,2011,-986474777.69011
lbr,2012,-1243585027.71263
lbr,2013,-1687882721.99563
lbr,2014,-2067447398.41912
lbr,2015,-1731365739.07971
lbr,2016,-2153482905.95095
lbr,2017,-2543405878.72322
lbr,2018,-2669835727.82983
lbr,2019,-2049334828.07484
lby,2002,-851591077.75279
lby,2003,4617377553.56615
lby,2004,4001157530.3049
lby,2005,14066967059.3471
lby,2006,18092348058.8778
lby,2007,21102699775.342
lby,2008,29871630015.94329
lka,1990,1624254314.14116
lka,1991,1778005794.72143
lka,1992,1986414426.88907
lka,1993,2274080013.28644
lka,1994,2424036734.07034
lka,1995,2195279407.23003
lka,1996,2479584612.53045
lka,1997,2812240947.10028
lka,1998,2819322228.56041
lka,1999,2871279689.55372
lka,2000,2757991482.45331
lka,2001,2890109040.8279
lka,2002,2766073448.3993
lka,2003,3234304361.47366
lka,2004,3502088524.58914
lka,2005,4612591649.89681
lka,2006,4852906576.31689
lka,2007,5857921106.30053
lka,2008,5085101775.35806
lka,2009,7816151552.60031
lka,2010,13062827491.4194
lka,2011,13357751363.5182
lka,2012,18564614732.6586
lka,2013,17273921577.4662
lka,2014,18208511992.2575
lka,2015,18084722731.1024
lka,2016,16399166413.8514
lka,2017,19686213830.6328
lka,2018,17929011817.691
lka,2019,15193513416.1777
lso,2007,701393880.82419
lso,2008,710099861.96342
lso,2009,447465304.19945
lso,2010,400199517.72167
lso,2011,261297823.33601
lso,2012,207037295.91859
lso,2013,383783102.82576
lso,2014,511237096.96816
lso,2015,359076772.18898
lso,2016,40907220.47669
lso,2017,95915842.64558
lso,2018,242041695.73641
lso,2019,238744054.36084
ltu,1995,-722609545.58695
ltu,1996,-515315102.26968
ltu,1997,-59816877.37023
ltu,1998,-124843420.36283
ltu,1999,-400140722.09091
ltu,2000,152358718.02981
ltu,2001,400159172.73383
ltu,2002,771270189.16088
ltu,2003,975276956.80906
ltu,2004,1287745885.43019
ltu,2005,2010014194.81904
ltu,2006,2228616719.52754
ltu,2007,3286829162.06051
ltu,2008,2935155407.99632
ltu,2009,1542584181.98421
ltu,2010,2814384701.51504
ltu,2011,3648733353.10108
ltu,2012,3414145600.03704
ltu,2013,5090621772.38573
ltu,2014,6183612373.45574
ltu,2015,3296860614.42638
ltu,2016,3164960546.13795
ltu,2017,4566373486.08536
ltu,2018,5757419750.54367
ltu,2019,6117764589.78119
lux,1999,5642910454.47727
lux,2000,5328359252.1671
lux,2001,5070044151.75739
lux,2002,5199891358.06939
lux,2003,5666456504.44042
lux,2004,10011128038.5322
lux,2005,11957085069.5422
lux,2006,10555471706.7495
lux,2007,16991473321.4055
lux,2008,15006306492.2865
lux,2009,2914861252.55932
lux,2010,7373945954.5595
lux,2011,7102403976.56879
lux,2012,5577302402.59883
lux,2013,5711631842.51921
lux,2014,6811079089.11441
lux,2015,6148727374.3441
lux,2016,6078005114.13616
lux,2017,5242541457.18162
lux,2018,5674355483.96816
lux,2019,5750668127.88657
lva,1995,-1340561331.70714
lva,1996,-1275578663.52704
lva,1997,-1086906079.93086
lva,1998,-992125105.14696
lva,1999,-1176110124.03175
lva,2000,-548920602.90486
lva,2001,-289824616.6423
lva,2002,-144652046.85558
lva,2003,31505328.27673
lva,2004,173837168.64189
lva,2005,802360904.22127
lva,2006,-82398054.27817
lva,2007,908951753.99555
lva,2008,1857438332.27347
lva,2009,2853708196.47739
lva,2010,84031588.02707
lva,2011,715482252.52193
lva,2012,1075578053.42407
lva,2013,1068161257.36179
lva,2014,523227064.4849
lva,2015,830094016.44779
lva,2016,876718401.01894
lva,2017,1255015149.25039
lva,2018,1725851082.22765
lva,2019,1130972799.59763
mar,1990,6648220327.43201
mar,1991,5745727638.55641
mar,1992,6173996842.30823
mar,1993,5257004555.20314
mar,1994,5572065955.53139
mar,1995,5149120640.88011
mar,1996,6927741528.66652
mar,1997,6143175849.48854
mar,1998,7795221175.54762
mar,1999,6936980782.74324
mar,2000,6565110018.51727
mar,2001,9162473635.63567
mar,2002,9496123154.34575
mar,2003,12552306532.5667
mar,2004,14412583102.4996
mar,2005,16117382693.8138
mar,2006,17374248757.7473
mar,2007,20132608107.3577
mar,2008,23719260349.64149
mar,2009,20015580023.98989
mar,2010,19552965624.4262
mar,2011,19714865247.903
mar,2012,16245711361.6423
mar,2013,19878835519.726
mar,2014,19499778457.9677
mar,2015,20024853520.24689
mar,2016,19863866637.3216
mar,2017,21989470118.2767
mar,2018,22222903605.27349
mar,2019,22618508995.0408
mda,1996,-264826186.64045
mda,1997,-357262849.99313
mda,1998,-449098613.27996
mda,1999,-186250469.32066
mda,2000,-159741445.56278
mda,2001,-86881567.61032
mda,2002,-52588558.87382
mda,2003,-86749994.22689
mda,2004,123500107.44797
mda,2005,172424517.097
mda,2006,205479450.06669
mda,2007,458404088.45217
mda,2008,682357181.44748
mda,2009,234953290.99435
mda,2010,670382145.72679
mda,2011,712648334.17704
mda,2012,1042169898.18038
mda,2013,1307090255.19119
mda,2014,1267857203.01187
mda,2015,342901219.97762
mda,2016,688370464.9388
mda,2017,723525415.97441
mda,2018,551148162.82347
mda,2019,747648733.20237
mdg,1990,973041682.54606
mdg,1991,592326394.00435
mdg,1992,910772631.47674
mdg,1993,994113717.7921
mdg,1994,602163122.84407
mdg,1995,-265535034.85848
mdg,1996,-167477203.12398
mdg,1997,-250898838.17397
mdg,1998,-266199019.41242
mdg,1999,-178733821.35922
mdg,2000,-207551600.36409
mdg,2001,137667170.61359
mdg,2002,-397722931.7944
mdg,2003,-94608258.26073
mdg,2004,258296528.73967
mdg,2005,-20698218.94255
mdg,2006,273494175.34877
mdg,2007,757379111.47096
mdg,2008,1390114909.99752
mdg,2009,413039280.22201
mdg,2010,250252065.36164
mdg,2011,202727187.83716
mdg,2012,-124285601.27658
mdg,2013,-619947522.17265
mdg,2014,264069482.47053
mdg,2015,141901672.81785
mdg,2016,563727401.66043
mdg,2017,608663490.55185
mdg,2018,1030400779.36545
mdg,2019,936569167.22839
mdv,2014,671216919.80433
mdv,2015,680554481.687
mdv,2016,335909210.43541
mdv,2017,589476636.77264
mdv,2018,598550946.30411
mdv,2019,572121763.96878
mex,1990,17737953153.2225
mex,1991,22746614024.3224
mex,1992,22588986003.48429
mex,1993,50748113373.103
mex,1994,58867541152.7444
mex,1995,18994980124.7123
mex,1996,30194897124.7195
mex,1997,50081803010.2054
mex,1998,45857491893.6317
mex,1999,50209323433.4322
mex,2000,62378943055.8411
mex,2001,64619147680.9145
mex,2002,56305640967.96049
mex,2003,37404539093.83289
mex,2004,56504881396.6153
mex,2005,48719177233.1581
mex,2006,72857112529.94078
mex,2007,80130433075.5294
mex,2008,72347849865.2469
mex,2009,58610756310.7859
mex,2010,80714946134.556
mex,2011,75076388703.18028
mex,2012,69315270909.8877
mex,2013,38719779297.6981
mex,2014,75241421892.2231
mex,2015,84604623495.32761
mex,2016,74164567638.08409
mex,2017,79244344587.1848
mex,2018,81358524056.2422
mex,2019,91062928426.1035
mkd,1996,-405624507.76583
mkd,1997,-543764401.81287
mkd,1998,-610149073.39835
mkd,1999,-486541562.08542
mkd,2000,49311418.6619
mkd,2001,-351541189.27026
mkd,2002,-357923842.49333
mkd,2003,-353157566.25032
mkd,2004,-477199035.27057
mkd,2005,-211260062.3554
mkd,2006,36499360.75914
mkd,2007,-536063587.5928
mkd,2008,-538022622.22366
mkd,2009,-34167712.33646
mkd,2010,219567367.40364
mkd,2011,583033144.51148
mkd,2012,610958768.87425
mkd,2013,977844321.08046
mkd,2014,1317383749.14565
mkd,2015,1107234594.65503
mkd,2016,1516091865.49874
mkd,2017,1673488869.83024
mkd,2018,2329858931.03497
mkd,2019,2183896427.96447
mli,1990,66293257.04495
mli,1991,6935958.04512
mli,1992,53607250.42727
mli,1993,-34254086.74917
mli,1994,41047878.12263
mli,1995,9525760.44784
mli,1996,1549.81616
mli,1997,81762602.80409
mli,1998,84997425.88605
mli,1999,15902767.07921
mli,2000,-40035799.29039
mli,2001,60488319.98081
mli,2002,-65716599.17276
mli,2003,197611402.3397
mli,2004,180029244.31695
mli,2005,198845451.92852
mli,2006,370343319.12556
mli,2007,263272820.76712
mli,2008,10254290.23681
mli,2009,216980943.85424
mli,2010,45326465.38949
mli,2011,167028337.09103
mli,2012,11352269.00192
mli,2013,256694791.1083
mli,2014,580408358.12808
mli,2015,426423773.38794
mli,2016,574709794.86825
mli,2017,532186460.70557
mli,2018,697388255.86594
mmr,2008,4028783312.78736
mmr,2009,4597978180.42618
mmr,2010,14112447897.783
mmr,2011,19213269036.7275
mmr,2012,16835595980.4428
mmr,2013,16123050159.7774
mmr,2014,15569447869.1315
mmr,2015,11944784070.6371
mmr,2016,13058095720.0578
mmr,2017,13026894453.4097
mmr,2018,16497904541.5645
mng,1990,-79693273.20134
mng,1991,277736372.50839
mng,1992,236746526.036
mng,1993,147406904.02426
mng,1994,164339063.94288
mng,1995,292884341.37687
mng,1996,246854604.94111
mng,1997,210853847.42171
mng,1998,137543216.89848
mng,1999,151333669.48188
mng,2000,-28427074.769
mng,2001,-33844300.70715
mng,2002,-40266148.9527
mng,2003,114868157.57976
mng,2004,261932226.07677
mng,2005,466069298.00143
mng,2006,664163849.6135
mng,2007,680481183.33257
mng,2008,446403657.67889
mng,2009,178961631.21799
mng,2010,215255695.21543
mng,2011,467738101.54413
mng,2012,923354498.63289
mng,2013,628833541.40389
mng,2014,499075046.18935
mng,2015,485393701.96986
mng,2016,676126332.26269
mng,2017,-157097432.66024
mng,2018,145954072.4531
mng,2019,148692992.63285
moz,2005,-18385735.02621
moz,2006,51004664.3407
moz,2007,274058342.81495
moz,2008,427400359.53447
moz,2009,152548282.58529
moz,2010,49371954.30675
moz,2011,15470135.64922
moz,2012,-574435749.57111
moz,2013,-521675330.83317
moz,2014,-937608737.18469
moz,2015,-619554308.97055
moz,2016,-906479283.90279
moz,2017,-917643580.23501
moz,2018,-884361223.75055
moz,2019,-505409735.90373
mrt,1990,-64243278.03963
mrt,1991,168716083.35224
mrt,1992,112646538.38004
mrt,1993,-47546837.14599
mrt,1994,639785644.55512
mrt,1995,119481125.04606
mrt,1996,159803242.61356
mrt,1997,-17480357.86505
mrt,1998,139261894.26855
mrt,2012,1240709060.32853
mrt,2013,1424955723.51095
mrt,2014,473483250.92038
mrt,2015,507081614.89422
mrt,2016,947205146.366
mrt,2017,1141743041.81461
mrt,2018,1228918587.91582
mrt,2019,1441298015.67735
mus,1990,613020633.89044
mus,1991,696488586.41873
mus,1992,808244546.07006
mus,1993,739105641.62153
mus,1994,681234962.55894
mus,1995,702945048.2092
mus,1996,753366055.37606
mus,1997,715183518.90028
mus,1998,697522595.52779
mus,1999,678451455.60325
mus,2000,798874250.07716
mus,2001,870131466.16825
mus,2002,901480577.71906
mus,2003,1024381651.0147
mus,2004,1026703712.82086
mus,2005,649505233.74141
mus,2006,888232600.01444
mus,2007,1387526947.59111
mus,2008,969567518.89397
mus,2009,379174375.76107
mus,2010,14929376.81128
mus,2011,-247523755.30861
mus,2012,220301748.55889
mus,2013,489936405.80746
mus,2014,484131802.01993
mus,2015,568312296.98882
mus,2016,811286270.0889
mus,2017,1118784977.04388
mus,2018,1298157503.85878
mus,2019,1364068874.69162
mwi,1990,23150892.8118
mwi,1991,78253495.11025
mwi,1992,-186020298.36227
mwi,1993,-163483076.53364
mwi,1994,-177103451.97868
mwi,1995,-166685063.72869
mwi,1996,-146858899.88649
mwi,1997,-266882089.79236
mwi,1998,-62896441.33029
mwi,1999,-184802964.17502
mwi,2000,-98030708.30003
mwi,2001,-130872257.88345
mwi,2002,-276026343.64952
mwi,2003,-317745674.89468
mwi,2004,-290002515.66904
mwi,2005,-399817584.65716
mwi,2006,-257725366.99731
mwi,2007,284341549.05056
mwi,2008,45362115.36798
mwi,2009,142357059.64369
mwi,2010,145979090.89152
mwi,2011,-325271474.33675
mwi,2012,-897634415.3352
mwi,2013,-35580678.90075
mwi,2014,-9585792.89661
mwi,2015,-260322365.87853
mwi,2016,-500824560.68095
mwi,2017,-187277361.87265
mwi,2018,30430308.90541
mwi,2019,304884363.61067
mys,1990,4267234025.0071
mys,1991,5817613894.18353
mys,1992,8531397415.19457
mys,1993,11381018192.4983
mys,1994,12843833414.6575
mys,1995,13160475414.931
mys,1996,17051920983.6338
mys,1997,15771142195.5229
mys,1998,9464376927.87947
mys,1999,10116911582.0689
mys,2000,10641265606.4408
mys,2001,8308646988.75018
mys,2002,10167608928.4996
mys,2003,13865299958.0216
mys,2004,15726713104.6056
mys,2005,19232140640.0531
mys,2006,24261563405.2238
mys,2007,31851313035.7412
mys,2008,37640091113.68729
mys,2009,23036420966.8338
mys,2010,31633328053.36489
mys,2011,41197727238.4277
mys,2012,33108033161.2478
mys,2013,30588492910.0166
mys,2014,25925020962.4627
mys,2015,17464858373.5556
mys,2016,17166554902.0072
mys,2017,15155715658.0139
mys,2018,2827076335.71311
mys,2019,-876221345.21532
nam,1990,762974082.9962
nam,1991,607257933.03621
nam,1992,816877557.17821
nam,1993,704413166.26645
nam,1994,944032926.68857
nam,1995,1030843393.51666
nam,1996,916113768.12241
nam,1997,856629224.16927
nam,1998,827726884.51235
nam,1999,657319286.3145
nam,2000,835308013.83925
nam,2001,548883140.31363
nam,2002,656684560.83031
nam,2003,941988475.7781
nam,2004,1582066325.55985
nam,2005,1712888354.40112
nam,2006,2272619843.40386
nam,2007,1775263997.97261
nam,2008,1783762713.44743
nam,2009,967280880.61556
nam,2010,1486846431.56665
nam,2011,966647471.1751
nam,2012,970591494.64481
nam,2013,1192238539.585
nam,2014,1513556882.50433
nam,2015,615318189.67597
nam,2016,-698729706.22419
nam,2017,132419923.96282
nam,2018,54086987.00103
nam,2019,-398047378.79476
ner,1990,-394473873.10553
ner,1991,-293866728.89843
ner,1992,-369240123.59175
ner,1993,-262527959.85418
ner,1994,-192320288.55562
ner,1995,-262899422.23465
ner,1996,-153605885.00103
ner,1997,-193045082.49037
ner,1998,-108270519.03394
ner,1999,-109868406.39583
ner,2000,-74732649.23274
ner,2001,15228268.56393
ner,2002,-923540.8666
ner,2003,-73980359.65643
ner,2004,-25932108.28738
ner,2005,354705226.97875
ner,2006,397026263.92417
ner,2007,312905326.67968
ner,2008,683815551.91856
ner,2009,380728236.3685
ner,2010,1152077493.33196
ner,2011,1013432129.78308
ner,2012,1051873657.12064
ner,2013,1236138578.44087
ner,2014,1390931647.54235
ner,2015,1003006280.60244
ner,2016,857382620.48722
ner,2017,633925816.43517
ner,2018,1342213233.20445
ner,2019,1720916187.1869
nga,1990,15801018829.3167
nga,1991,15182066872.387
nga,1992,10635756851.1344
nga,1993,3226032940.82752
nga,1994,4424039132.18108
nga,1995,6642897313.87169
nga,1996,5640651800.12862
nga,1997,8613893039.43172
nga,1998,7306917330.69792
nga,1999,14800284374.7464
nga,2000,16245509279.1001
nga,2001,8122620307.50146
nga,2002,9202063964.27692
nga,2003,7027046109.87256
nga,2004,9055657233.4765
nga,2005,20416005589.84949
nga,2006,61986669906.1415
nga,2007,11515183216.7565
nga,2008,29991151031.7729
nga,2009,16750844140.3964
nga,2010,7987634013.35481
nga,2011,5675397233.15321
nga,2012,50016158567.6042
nga,2013,-6348055577.47736
nga,2014,15675862296.2048
nga,2015,-1718687990.83924
nga,2016,-6185159530.42902
nga,2017,-2240899472.15025
nga,2018,-3415874866.94007
nga,2019,15896778795.4075
nic,1994,-432898940.82061
nic,1995,-150845145.33843
nic,1996,-77282156.45746
nic,1997,113485729.40542
nic,1998,309215722.24206
nic,1999,382855264.70616
nic,2000,258044328.05505
nic,2001,204851714.32756
nic,2002,122610530.66184
nic,2003,185108942.07915
nic,2004,400907608.33592
nic,2005,567355924.19006
nic,2006,659547656.42715
nic,2007,739690708.12268
nic,2008,1011790615.65158
nic,2009,861223016.44913
nic,2010,907194283.97448
nic,2011,1277416031.52834
nic,2012,1397736754.69626
nic,2013,1325650012.30802
nic,2014,1800874924.99006
nic,2015,2345006700.56018
nic,2016,2253461081.13523
nic,2017,2372036049.69123
nic,2018,2231094579.34379
nic,2019,2267871688.52215
nld,1990,47538857984.05289
nld,1991,47413513115.0811
nld,1992,50965695130.567
nld,1993,48380176448.76569
nld,1994,56876986086.4759
nld,1995,74339164324.67551
nld,1996,75060445122.6794
nld,1997,72032276103.01801
nld,1998,67455000789.1889
nld,1999,74020275838.88049
nld,2000,70882522435.7885
nld,2001,62283333526.03609
nld,2002,62365384665.4652
nld,2003,81699709944.89751
nld,2004,93260082118.92509
nld,2005,89584495537.68311
nld,2006,114246606125.77699
nld,2007,131862626041.729
nld,2008,128764072445.201
nld,2009,108694434224.758
nld,2010,114682063010.77901
nld,2011,136630495701.56599
nld,2012,131579676708.683
nld,2013,123974458574.405
nld,2014,121143221190.125
nld,2015,119205430629.429
nld,2016,123429846326.911
nld,2017,154271984195.758
nld,2018,171915896443.87
nld,2019,165905001413.36899
nor,1990,9764125907.47223
nor,1991,11381573212.5523
nor,1992,11079335186.3351
nor,1993,11626802211.2097
nor,1994,14130146447.2203
nor,1995,19553842010.481
nor,1996,21168867419.0232
nor,1997,25981332869.8359
nor,1998,24060652951.1972
nor,1999,24269695297.4423
nor,2000,28888928033.6388
nor,2001,32679926902.985
nor,2002,31395200694.975
nor,2003,35453107576.2361
nor,2004,47350541256.177
nor,2005,68274108998.8685
nor,2006,79625157850.5587
nor,2007,92919111133.52631
nor,2008,107417280390.561
nor,2009,70980063384.74831
nor,2010,83367165952.24899
nor,2011,98591603562.8716
nor,2012,111152765040.237
nor,2013,114414868318.69
nor,2014,112101261890.399
nor,2015,76851381697.25481
nor,2016,66445644747.6161
nor,2017,71549242112.6391
nor,2018,81664195429.41341
nor,2019,65038032817.5148
npl,1990,89154049.34722
npl,1991,175753756.90253
npl,1992,290759051.88241
npl,1993,397553485.26065
npl,1994,366719244.42928
npl,1995,673949403.9205
npl,1996,738567456.86479
npl,1997,737700679.35213
npl,1998,733329442.27862
npl,1999,730528673.67553
npl,2000,872830172.39194
npl,2001,793540415.98868
npl,2002,1192224615.2052
npl,2003,1293897902.62249
npl,2004,1657157867.44829
npl,2005,2097885493.53029
npl,2006,2231480727.93284
npl,2007,2697850580.25987
npl,2008,4052713518.71405
npl,2009,4334943825.95144
npl,2010,5206021687.48283
npl,2011,6496490129.65096
npl,2012,6661475221.96233
npl,2013,7443280894.92067
npl,2014,8296374787.55081
npl,2015,8753143172.3381
npl,2016,7211732537.14313
npl,2017,10341868808.1599
npl,2018,12314205793.0166
npl,2019,12989263221.2863
nzl,2000,5001455060.52523
nzl,2001,6512473237.47747
nzl,2002,7814164721.77752
nzl,2003,11480251910.1491
nzl,2004,12152250417.8645
nzl,2005,10159282268.5277
nzl,2006,8095357070.20324
nzl,2007,11834146372.6164
nzl,2008,4991540958.70154
nzl,2009,8712990308.62765
nzl,2010,11322493924.8362
nzl,2011,13950067791.5276
nzl,2012,15072280980.6759
nzl,2013,22025065589.624
nzl,2014,23175022153.52069
nzl,2015,22264745215.8492
nzl,2016,24220492780.0015
nzl,2017,27360998275.4952
nzl,2018,27640429078.6985
omn,1990,-2892096206.33008
omn,1991,-2413942378.92222
omn,1992,-2695621632.30886
omn,1993,-3222519865.8276
omn,1994,-2862695076.32531
omn,1995,-3343912799.3996
omn,1996,-3358051805.29745
omn,1997,-2833185769.91441
omn,1998,-2345859910.83208
omn,1999,-2444239109.97657
omn,2000,-2153421502.32989
omn,2001,-2031813757.66483
omn,2002,-1025929032.20417
omn,2003,-1206532693.77573
omn,2004,-1713025212.86435
omn,2005,-895646930.99942
omn,2006,1093563736.56623
omn,2007,871025689.11968
omn,2008,6344585292.25721
omn,2009,-3930276449.97341
omn,2010,-3028925554.39141
omn,2011,-8776322129.76583
omn,2012,-7698372855.51252
omn,2013,-8982727551.46467
omn,2014,-11891045663.8752
omn,2015,-11448787496.0598
omn,2016,-12172024165.1495
omn,2017,-11470901471.8231
omn,2018,-9103157589.31631
omn,2019,-11428729548.7017
pak,1990,1228767765.95778
pak,1991,3289518120.12497
pak,1992,3280750783.28945
pak,1993,780449398.81183
pak,1994,2467887323.60088
pak,1995,1924951105.24501
pak,1996,864376038.70965
pak,1997,993461242.78235
pak,1998,1781356423.1016
pak,1999,1504128984.90391
pak,2000,3803003951.10756
pak,2001,4899145620.87509
pak,2002,5346094833.39948
pak,2003,7026545905.71839
pak,2004,9483027070.97425
pak,2005,7759153385.44134
pak,2006,5968142571.28161
pak,2007,6124389770.63047
pak,2008,406960706.88995
pak,2009,6306437020.64998
pak,2010,7858905428.72744
pak,2011,10023385299.6395
pak,2012,8112558345.79821
pak,2013,11462345866.0769
pak,2014,14113065734.0595
pak,2015,19150084817.725
pak,2016,17848719422.8165
pak,2017,13566411191.8551
pak,2018,10185163352.951
pak,2019,8801316279.77261
pan,1990,776660821.44816
pan,1991,491240682.65342
pan,1992,1142739702.19521
pan,1993,1450851188.99188
pan,1994,1826841673.5514
pan,1995,1882571236.73361
pan,1996,2020261134.95953
pan,1997,2199669580.04662
pan,1998,1956551591.12191
pan,1999,1732321936.83123
pan,2000,2210409759.10217
pan,2001,1841785767.14059
pan,2002,1790550205.8949
pan,2003,1909783852.14093
pan,2004,1620246622.54006
pan,2005,1988813509.24236
pan,2006,2580033370.65565
pan,2007,4525693214.51274
pan,2008,5987838467.02909
pan,2009,6362497915.60975
pan,2010,5426525931.26074
pan,2011,8185647166.20495
pan,2012,10478674819.2345
pan,2013,12191623116.4943
pan,2014,11881506020.1759
pan,2015,14894428979.8102
pan,2016,14651952363.8024
pan,2017,16613728833.0981
pan,2018,14989007117.9675
pan,2019,15212014907.5875
per,1992,1872872621.30866
per,1993,2058441779.63516
per,1994,4239655183.3267
per,1995,4672013318.09203
per,1996,4952492548.79405
per,1997,6394412768.65998
per,1998,5930307702.72545
per,1999,5002541014.58722
per,2000,4305767357.9888
per,2001,4434989827.60365
per,2002,5050943401.05519
per,2003,5457168656.37929
per,2004,5796566390.40419
per,2005,8066449607.59812
per,2006,10010906374.7559
per,2007,12786421648.0743
per,2008,14901748464.0674
per,2009,13883132798.1653
per,2010,18790228333.418
per,2011,22853973382.0718
per,2012,24277509309.0066
per,2013,26571489915.3103
per,2014,25476650620.0488
per,2015,22741994613.3027
per,2016,20008045590.3555
per,2017,19973289617.6498
per,2018,20266155768.4342
per,2019,25187969515.4687
phl,1990,4272259487.46102
phl,1991,4163036642.13295
phl,1992,4616243751.55995
phl,1993,3921166888.72655
phl,1994,6238448158.5463
phl,1995,7019055522.21213
phl,1996,8899516714.23029
phl,1997,10535106066.149
phl,1998,15041151334.9639
phl,1999,23067816610.6971
phl,2000,20981459950.6064
phl,2001,20177673741.5316
phl,2002,22130248065.9485
phl,2003,22810637334.2262
phl,2004,22548964428.7863
phl,2005,26885434690.3627
phl,2006,31208542706.8823
phl,2007,35542575948.9374
phl,2008,42605243998.73569
phl,2009,45624220965.0368
phl,2010,56582714296.03169
phl,2011,56853305896.8523
phl,2012,63034869598.6132
phl,2013,72507066875.44579
phl,2014,77886609911.9487
phl,2015,78411437630.7016
phl,2016,80721039494.3662
phl,2017,84381959717.63699
phl,2018,82436715027.49071
phl,2019,79119802381.55299
png,1990,19615843.15805
png,1991,226924284.01703
png,1992,134129530.39895
png,1993,310448258.85589
png,1994,587123794.3081
png,1995,638677932.67571
png,1996,491925339.67284
png,1997,189814498.06173
png,1998,292245876.45426
png,1999,167467025.26598
png,2000,473690663.02497
png,2001,407711241.53587
png,2002,188127593.3931
png,2003,498137248.33963
png,2004,328398452.44949
pol,1995,9273062760.79469
pol,1996,13026161863.9436
pol,1997,12703465137.4367
pol,1998,13733695544.3656
pol,1999,10843019782.9114
pol,2000,9334888151.1881
pol,2001,8292650338.46993
pol,2002,5669877142.60631
pol,2003,7665677762.80744
pol,2004,6228375113.46509
pol,2005,17237693759.5029
pol,2006,20366285406.5161
pol,2007,32490859159.4281
pol,2008,44053992803.0842
pol,2009,30724846270.0602
pol,2010,32713556233.8203
pol,2011,44398294903.0159
pol,2012,38944332882.2849
pol,2013,41758946892.6968
pol,2014,46960011473.51
pol,2015,47961869346.8719
pol,2016,43627410078.70969
pol,2017,51776103528.6459
pol,2018,57853025710.6581
pol,2019,63007544233.1398
prt,1990,12592340699.6169
prt,1991,12708977656.6612
prt,1992,16244072517.5932
prt,1993,12064571687.2881
prt,1994,11184489501.5171
prt,1995,15070565745.0759
prt,1996,12587588311.9274
prt,1997,13198082931.188
prt,1998,14769645113.2466
prt,1999,11790840333.9529
prt,2000,7822298191.97009
prt,2001,8151286016.50306
prt,2002,7642471972.71815
prt,2003,7807720568.91894
prt,2004,6928727111.73526
prt,2005,3359820450.2122
prt,2006,1366129499.75321
prt,2007,3915453068.21134
prt,2008,-3029256778.99151
prt,2009,-3218588222.1296
prt,2010,-4218778905.03796
prt,2011,293698104.22938
prt,2012,-998529840.99314
prt,2013,5898547246.21812
prt,2014,4078685194.2155
prt,2015,4286582283.27294
prt,2016,6055448321.04598
prt,2017,10328450799.1384
prt,2018,11416894001.4078
prt,2019,12446847179.3669
pry,1995,1259811828.86366
pry,1996,1555105249.41164
pry,1997,1071542415.92361
pry,1998,1343550855.60788
pry,1999,1111030070.97676
pry,2000,552283391.75826
pry,2001,800471440.99339
pry,2002,1524131729.03164
