geo,time,sp_dyn_amrt_ma
moz,1987,466.05
moz,1988,465.23
moz,1989,464.41
moz,1990,463.591
moz,1991,462.771
moz,1992,461.951
moz,1993,461.06
moz,1994,460.169
moz,1995,459.279
moz,1996,458.388
moz,1997,457.497
moz,1998,460.454
moz,1999,463.412
moz,2000,466.369
moz,2001,469.326
moz,2002,472.283
moz,2003,464.228
moz,2004,456.174
moz,2005,448.119
moz,2006,440.064
moz,2007,432.009
moz,2008,426.568
moz,2009,421.126
moz,2010,415.685
moz,2011,410.244
moz,2012,404.802
moz,2013,392.585
moz,2014,380.368
moz,2015,368.151
moz,2016,355.934
moz,2017,343.716
moz,2018,389.521
moz,2019,383.389
moz,2020,377.257
mrt,1960,426.875
mrt,1961,419.128
mrt,1962,411.381
mrt,1963,405.529
mrt,1964,399.676
mrt,1965,393.823
mrt,1966,387.97
mrt,1967,382.118
mrt,1968,377.214
mrt,1969,372.311
mrt,1970,367.407
mrt,1971,362.504
mrt,1972,357.6
mrt,1973,352.324
mrt,1974,347.047
mrt,1975,341.771
mrt,1976,336.495
mrt,1977,331.218
mrt,1978,324.183
mrt,1979,317.147
mrt,1980,310.111
mrt,1981,303.076
mrt,1982,296.04
mrt,1983,291.86
mrt,1984,287.68
mrt,1985,283.5
mrt,1986,279.32
mrt,1987,275.139
mrt,1988,272.979
mrt,1989,270.818
mrt,1990,268.657
mrt,1991,266.496
mrt,1992,264.335
mrt,1993,263.068
mrt,1994,261.801
mrt,1995,260.534
mrt,1996,259.267
mrt,1997,258
mrt,1998,257
mrt,1999,256
mrt,2000,255
mrt,2001,254
mrt,2002,253
mrt,2003,250.8
mrt,2004,248.6
mrt,2005,246.4
mrt,2006,244.2
mrt,2007,242
mrt,2008,239.6
mrt,2009,237.2
mrt,2010,234.8
mrt,2011,232.4
mrt,2012,230
mrt,2013,228.695
mrt,2014,227.389
mrt,2015,226.084
mrt,2016,224.778
mrt,2017,223.473
mrt,2018,218.359
mrt,2019,216.718
mrt,2020,215.077
mus,1960,347.093
mus,1961,326.077
mus,1962,305.061
mus,1963,298.322
mus,1964,291.584
mus,1965,284.845
mus,1966,278.106
mus,1967,271.368
mus,1968,268.32
mus,1969,265.272
mus,1970,262.225
mus,1971,259.177
mus,1972,256.129
mus,1973,269.907
mus,1974,283.685
mus,1975,297.463
mus,1976,311.241
mus,1977,325.018
mus,1978,314.147
mus,1979,303.276
mus,1980,292.405
mus,1981,281.534
mus,1982,270.663
mus,1983,270.189
mus,1984,269.715
mus,1985,269.24
mus,1986,268.766
mus,1987,268.292
mus,1988,266.683
mus,1989,265.075
mus,1990,263.467
mus,1991,261.858
mus,1992,260.25
mus,1993,257.663
mus,1994,255.077
mus,1995,252.49
mus,1996,249.903
mus,1997,247.317
mus,1998,242.082
mus,1999,236.846
mus,2000,231.611
mus,2001,226.376
mus,2002,221.141
mus,2003,219.138
mus,2004,217.136
mus,2005,215.134
mus,2006,213.131
mus,2007,211.129
mus,2008,208.504
mus,2009,205.88
mus,2010,203.255
mus,2011,200.63
mus,2012,198.005
mus,2013,196.454
mus,2014,194.902
mus,2015,193.35
mus,2016,191.798
mus,2017,190.247
mus,2018,188.405
mus,2019,186.564
mus,2020,184.723
mwi,1960,448.651
mwi,1961,446.245
mwi,1962,443.839
mwi,1963,441.7
mwi,1964,439.561
mwi,1965,437.422
mwi,1966,435.283
mwi,1967,433.144
mwi,1968,428.622
mwi,1969,424.1
mwi,1970,419.578
mwi,1971,415.056
mwi,1972,410.534
mwi,1973,406.911
mwi,1974,403.287
mwi,1975,399.663
mwi,1976,396.04
mwi,1977,392.416
mwi,1978,391.215
mwi,1979,390.015
mwi,1980,388.814
mwi,1981,387.614
mwi,1982,386.413
mwi,1983,393.175
mwi,1984,399.937
mwi,1985,406.699
mwi,1986,413.461
mwi,1987,420.223
mwi,1988,437.204
mwi,1989,454.185
mwi,1990,471.166
mwi,1991,488.147
mwi,1992,505.128
mwi,1993,524.064
mwi,1994,543
mwi,1995,561.936
mwi,1996,580.871
mwi,1997,599.807
mwi,1998,607.771
mwi,1999,615.736
mwi,2000,623.7
mwi,2001,631.664
mwi,2002,639.628
mwi,2003,619.232
mwi,2004,598.836
mwi,2005,578.44
mwi,2006,558.043
mwi,2007,537.647
mwi,2008,506.588
mwi,2009,475.53
mwi,2010,444.471
mwi,2011,413.412
mwi,2012,382.353
mwi,2013,372.091
mwi,2014,361.829
mwi,2015,351.568
mwi,2016,341.306
mwi,2017,331.044
mwi,2018,325.106
mwi,2019,318.892
mwi,2020,312.678
mys,1960,286.653
mys,1961,280.701
mys,1962,274.748
mys,1963,271.502
mys,1964,268.256
mys,1965,265.01
mys,1966,261.764
mys,1967,258.518
mys,1968,255.436
mys,1969,252.354
mys,1970,249.272
mys,1971,246.19
mys,1972,243.108
mys,1973,240.19
mys,1974,237.271
mys,1975,234.353
mys,1976,231.435
mys,1977,228.517
mys,1978,225.747
mys,1979,222.978
mys,1980,220.209
mys,1981,217.439
mys,1982,214.67
mys,1983,212.059
mys,1984,209.448
mys,1985,206.837
mys,1986,204.227
mys,1987,201.616
mys,1988,199.133
mys,1989,196.649
mys,1990,194.166
mys,1991,191.683
mys,1992,189.2
mys,1993,186.876
mys,1994,184.552
mys,1995,182.228
mys,1996,179.904
mys,1997,177.581
mys,1998,175.391
mys,1999,173.201
mys,2000,171.011
mys,2001,168.821
mys,2002,166.631
mys,2003,167.156
mys,2004,167.682
mys,2005,168.207
mys,2006,168.732
mys,2007,169.258
mys,2008,168.078
mys,2009,166.898
mys,2010,165.719
mys,2011,164.539
mys,2012,163.36
mys,2013,161.653
mys,2014,159.946
mys,2015,158.239
mys,2016,156.532
mys,2017,154.826
mys,2018,160.383
mys,2019,158.881
mys,2020,157.38
nam,1960,442.449
nam,1961,435.048
nam,1962,427.648
nam,1963,421.261
nam,1964,414.874
nam,1965,408.487
nam,1966,402.1
nam,1967,395.713
nam,1968,393.305
nam,1969,390.896
nam,1970,388.487
nam,1971,386.079
nam,1972,383.67
nam,1973,376.755
nam,1974,369.84
nam,1975,362.925
nam,1976,356.01
nam,1977,349.095
nam,1978,345.672
nam,1979,342.249
nam,1980,338.826
nam,1981,335.402
nam,1982,331.979
nam,1983,325.788
nam,1984,319.597
nam,1985,313.407
nam,1986,307.216
nam,1987,301.025
nam,1988,303.513
nam,1989,306.002
nam,1990,308.49
nam,1991,310.978
nam,1992,313.466
nam,1993,333.881
nam,1994,354.296
nam,1995,374.711
nam,1996,395.127
nam,1997,415.542
nam,1998,437.02
nam,1999,458.499
nam,2000,479.978
nam,2001,501.457
nam,2002,522.935
nam,2003,522.403
nam,2004,521.871
nam,2005,521.339
nam,2006,520.807
nam,2007,520.275
nam,2008,495.203
nam,2009,470.132
nam,2010,445.061
nam,2011,419.99
nam,2012,394.919
nam,2013,383.453
nam,2014,371.987
nam,2015,360.521
nam,2016,349.055
nam,2017,337.589
nam,2018,349.317
nam,2019,343.644
nam,2020,337.972
ncl,1960,328.026
ncl,1961,321.173
ncl,1962,314.321
ncl,1963,308.187
ncl,1964,302.054
ncl,1965,295.92
ncl,1966,289.787
ncl,1967,283.654
ncl,1968,278.164
ncl,1969,272.675
ncl,1970,267.186
ncl,1971,261.697
ncl,1972,256.208
ncl,1973,251.363
ncl,1974,246.518
ncl,1975,241.673
ncl,1976,236.828
ncl,1977,231.983
ncl,1978,227.607
ncl,1979,223.231
ncl,1980,218.855
ncl,1981,214.48
ncl,1982,210.104
ncl,1983,206.068
ncl,1984,202.032
ncl,1985,197.996
ncl,1986,193.96
ncl,1987,189.925
ncl,1988,186.173
ncl,1989,182.42
ncl,1990,178.668
ncl,1991,174.916
ncl,1992,171.164
ncl,1993,167.792
ncl,1994,164.419
ncl,1995,161.047
ncl,1996,157.674
ncl,1997,154.301
ncl,1998,151.26
ncl,1999,148.219
ncl,2000,145.178
ncl,2001,142.136
ncl,2002,139.095
ncl,2003,136.432
ncl,2004,133.769
ncl,2005,131.105
ncl,2006,128.442
ncl,2007,125.779
ncl,2008,122.838
ncl,2009,119.897
ncl,2010,116.957
ncl,2011,114.016
ncl,2012,111.076
ncl,2013,108.851
ncl,2014,106.627
ncl,2015,104.402
ncl,2016,102.178
ncl,2017,99.953
ncl,2018,98.003
ncl,2019,96.053
ncl,2020,94.103
ner,1960,525.697
ner,1961,523.658
ner,1962,521.62
ner,1963,518.95
ner,1964,516.281
ner,1965,513.612
ner,1966,510.943
ner,1967,508.274
ner,1968,505.328
ner,1969,502.383
ner,1970,499.438
ner,1971,496.493
ner,1972,493.548
ner,1973,486.573
ner,1974,479.598
ner,1975,472.623
ner,1976,465.648
ner,1977,458.674
ner,1978,447.984
ner,1979,437.294
ner,1980,426.604
ner,1981,415.915
ner,1982,405.225
ner,1983,393.311
ner,1984,381.398
ner,1985,369.484
ner,1986,357.571
ner,1987,345.657
ner,1988,339.944
ner,1989,334.23
ner,1990,328.516
ner,1991,322.802
ner,1992,317.088
ner,1993,315.58
ner,1994,314.072
ner,1995,312.563
ner,1996,311.055
ner,1997,309.547
ner,1998,308.086
ner,1999,306.626
ner,2000,305.165
ner,2001,303.705
ner,2002,302.244
ner,2003,299.912
ner,2004,297.58
ner,2005,295.248
ner,2006,292.916
ner,2007,290.584
ner,2008,287.543
ner,2009,284.503
ner,2010,281.462
ner,2011,278.422
ner,2012,275.382
ner,2013,271.341
ner,2014,267.301
ner,2015,263.26
ner,2016,259.22
ner,2017,255.179
ner,2018,251.729
ner,2019,248.09
ner,2020,244.452
nga,1960,515.966
nga,1961,510.258
nga,1962,504.55
nga,1963,500.151
nga,1964,495.753
nga,1965,491.354
nga,1966,486.955
nga,1967,482.556
nga,1968,477.727
nga,1969,472.898
nga,1970,468.068
nga,1971,463.239
nga,1972,458.41
nga,1973,453.235
nga,1974,448.06
nga,1975,442.886
nga,1976,437.711
nga,1977,432.536
nga,1978,428.649
nga,1979,424.761
nga,1980,420.874
nga,1981,416.986
nga,1982,413.098
nga,1983,413.224
nga,1984,413.35
nga,1985,413.476
nga,1986,413.603
nga,1987,413.729
nga,1988,413.91
nga,1989,414.091
nga,1990,414.272
nga,1991,414.453
nga,1992,414.634
nga,1993,415.576
nga,1994,416.518
nga,1995,417.459
nga,1996,418.401
nga,1997,419.343
nga,1998,421.366
nga,1999,423.389
nga,2000,425.412
nga,2001,427.435
nga,2002,429.458
nga,2003,424.145
nga,2004,418.833
nga,2005,413.52
nga,2006,408.207
nga,2007,402.894
nga,2008,399.442
nga,2009,395.99
nga,2010,392.538
nga,2011,389.086
nga,2012,385.634
nga,2013,382.012
nga,2014,378.39
nga,2015,374.769
nga,2016,371.147
nga,2017,367.525
nga,2018,364.321
nga,2019,361.116
nga,2020,357.911
nic,1960,420.016
nic,1961,411.073
nic,1962,402.129
nic,1963,393.401
nic,1964,384.672
nic,1965,375.944
nic,1966,367.216
nic,1967,358.487
nic,1968,350.008
nic,1969,341.529
nic,1970,333.05
nic,1971,324.571
nic,1972,316.092
nic,1973,311.954
nic,1974,307.816
nic,1975,303.677
nic,1976,299.539
nic,1977,295.401
nic,1978,296.011
nic,1979,296.621
nic,1980,297.231
nic,1981,297.841
nic,1982,298.452
nic,1983,295.645
nic,1984,292.838
nic,1985,290.031
nic,1986,287.225
nic,1987,284.418
nic,1988,279.294
nic,1989,274.169
nic,1990,269.045
nic,1991,263.92
nic,1992,258.796
nic,1993,257.165
nic,1994,255.535
nic,1995,253.904
nic,1996,252.274
nic,1997,250.644
nic,1998,248.518
nic,1999,246.393
nic,2000,244.267
nic,2001,242.141
nic,2002,240.016
nic,2003,235.323
nic,2004,230.63
nic,2005,225.937
nic,2006,221.245
nic,2007,216.552
nic,2008,213.28
nic,2009,210.008
nic,2010,206.737
nic,2011,203.465
nic,2012,200.193
nic,2013,197.544
nic,2014,194.894
nic,2015,192.244
nic,2016,189.595
nic,2017,186.945
nic,2018,200.678
nic,2019,198.33
nic,2020,195.983
nld,1960,143.771
nld,1961,145.411
nld,1962,151.248
nld,1963,150.164
nld,1964,151.162
nld,1965,154.723
nld,1966,153.605
nld,1967,154.78
nld,1968,155.252
nld,1969,155.042
nld,1970,158.678
nld,1971,155.947
nld,1972,158.082
nld,1973,151.373
nld,1974,149.042
nld,1975,149.357
nld,1976,146.853
nld,1977,143.896
nld,1978,141.643
nld,1979,135.977
nld,1980,136.774
nld,1981,132.179
nld,1982,132.234
nld,1983,128.507
nld,1984,127.945
nld,1985,126.736
nld,1986,127.161
nld,1987,122.939
nld,1988,117.482
nld,1989,119.006
nld,1990,116.432
nld,1991,112.828
nld,1992,111.081
nld,1993,113.083
nld,1994,107.863
nld,1995,106.144
nld,1996,105.666
nld,1997,101.52
nld,1998,99.988
nld,1999,100.391
nld,2000,100.046
nld,2001,97.454
nld,2002,94.149
nld,2003,93.558
nld,2004,89.467
nld,2005,82.862
nld,2006,80.784
nld,2007,78.375
nld,2008,78.423
nld,2009,75.442
nld,2010,74.179
nld,2011,72.066
nld,2012,71.928
nld,2013,70.412
nld,2014,67.33
nld,2015,66.691
nld,2016,65.56
nld,2017,64.74
nld,2018,63.963
nld,2019,62.374
nld_curacao,1960,248.813
nld_curacao,1961,245.422
nld_curacao,1962,242.03
nld_curacao,1963,238.751
nld_curacao,1964,235.473
nld_curacao,1965,232.195
nld_curacao,1966,228.917
nld_curacao,1967,225.638
nld_curacao,1968,224.139
nld_curacao,1969,222.639
nld_curacao,1970,221.139
nld_curacao,1971,219.639
nld_curacao,1972,218.14
nld_curacao,1973,213.405
nld_curacao,1974,208.67
nld_curacao,1975,203.935
nld_curacao,1976,199.2
nld_curacao,1977,194.465
nld_curacao,1978,191.396
nld_curacao,1979,188.327
nld_curacao,1980,185.258
nld_curacao,1981,182.189
nld_curacao,1982,179.12
nld_curacao,1983,177.743
nld_curacao,1984,176.366
nld_curacao,1985,174.989
nld_curacao,1986,173.612
nld_curacao,1987,172.235
nld_curacao,1988,172.065
nld_curacao,1989,171.895
nld_curacao,1990,171.725
nld_curacao,1991,171.555
nld_curacao,1992,171.385
nld_curacao,1993,172.67
nld_curacao,1994,173.955
nld_curacao,1995,175.24
nld_curacao,1996,176.524
nld_curacao,1997,177.809
nld_curacao,1998,177.608
nld_curacao,1999,177.406
nld_curacao,2000,177.205
nld_curacao,2001,177.003
nld_curacao,2002,176.802
nld_curacao,2003,173.343
nld_curacao,2004,169.884
nld_curacao,2005,166.425
nld_curacao,2006,162.966
nld_curacao,2007,159.507
nld_curacao,2008,155.977
nld_curacao,2009,152.447
nld_curacao,2010,148.917
nld_curacao,2011,145.387
nld_curacao,2012,141.858
nld_curacao,2013,139.851
nld_curacao,2014,137.845
nld_curacao,2015,135.838
nld_curacao,2016,133.832
nld_curacao,2017,131.825
nld_curacao,2018,130.145
nld_curacao,2019,128.464
nld_curacao,2020,126.783
nor,1960,142.456
nor,1961,148.742
nor,1962,151.456
nor,1963,153.279
nor,1964,148.384
nor,1965,154.843
nor,1966,148.616
nor,1967,150.656
nor,1968,152.267
nor,1969,157.727
nor,1970,158.199
nor,1971,154.287
nor,1972,153.342
nor,1973,154.841
nor,1974,152.795
nor,1975,149.982
nor,1976,147.996
nor,1977,150.258
nor,1978,146.157
nor,1979,148.489
nor,1980,146.518
nor,1981,142.89
nor,1982,143.489
nor,1983,141.316
nor,1984,137.271
nor,1985,140.496
nor,1986,138.078
nor,1987,140.156
nor,1988,135.988
nor,1989,131.553
nor,1990,127.55
nor,1991,124.126
nor,1992,122.745
nor,1993,115.746
nor,1994,111.776
nor,1995,113.537
nor,1996,106.706
nor,1997,104.405
nor,1998,108.449
nor,1999,103.474
nor,2000,106.629
nor,2001,101.212
nor,2002,99.014
nor,2003,94.188
nor,2004,92.071
nor,2005,88.359
nor,2006,85.973
nor,2007,81.324
nor,2008,82.741
nor,2009,82.932
nor,2010,79.608
nor,2011,79.947
nor,2012,73.747
nor,2013,75.058
nor,2014,69.462
nor,2015,65.805
nor,2016,65.857
nor,2017,61.92
nor,2018,62.496
nor,2019,60.834
nor,2020,59.917
npl,1960,559.328
npl,1961,555.239
npl,1962,551.149
npl,1963,544.177
npl,1964,537.204
npl,1965,530.232
npl,1966,523.26
npl,1967,516.287
npl,1968,509.288
npl,1969,502.288
npl,1970,495.288
npl,1971,488.289
npl,1972,481.289
npl,1973,474.431
npl,1974,467.573
npl,1975,460.715
npl,1976,453.858
npl,1977,447
npl,1978,439.714
npl,1979,432.428
npl,1980,425.142
npl,1981,417.857
npl,1982,410.571
npl,1983,402.35
npl,1984,394.13
npl,1985,385.91
npl,1986,377.69
npl,1987,369.469
npl,1988,360.226
npl,1989,350.982
npl,1990,341.738
npl,1991,332.494
npl,1992,323.25
npl,1993,314.482
npl,1994,305.714
npl,1995,296.946
npl,1996,288.178
npl,1997,279.41
npl,1998,271.738
npl,1999,264.067
npl,2000,256.395
npl,2001,248.724
npl,2002,241.052
npl,2003,235.083
npl,2004,229.113
npl,2005,223.143
npl,2006,217.174
npl,2007,211.204
npl,2008,206.61
npl,2009,202.017
npl,2010,197.423
npl,2011,192.829
npl,2012,188.236
npl,2013,183.929
npl,2014,179.623
npl,2015,175.316
npl,2016,171.009
npl,2017,166.703
npl,2018,167.316
npl,2019,164.041
npl,2020,160.766
nzl,1960,182.74
nzl,1961,185.466
nzl,1962,182.411
nzl,1963,184.966
nzl,1964,188.591
nzl,1965,193.731
nzl,1966,195.964
nzl,1967,201.303
nzl,1968,192.318
nzl,1969,190.976
nzl,1970,196.789
nzl,1971,192.067
nzl,1972,186.272
nzl,1973,198.365
nzl,1974,188.546
nzl,1975,185.365
nzl,1976,183.619
nzl,1977,190.338
nzl,1978,180.019
nzl,1979,178.495
nzl,1980,167.271
nzl,1981,170.954
nzl,1982,164.311
nzl,1983,161.794
nzl,1984,157.415
nzl,1985,158.999
nzl,1986,157.764
nzl,1987,158.575
nzl,1988,152.32
nzl,1989,146.364
nzl,1990,142.877
nzl,1991,133.532
nzl,1992,136.335
nzl,1993,129.549
nzl,1994,121.75
nzl,1995,125.973
nzl,1996,122.153
nzl,1997,119.559
nzl,1998,112.133
nzl,1999,111.825
nzl,2000,104.312
nzl,2001,100.077
nzl,2002,100.426
nzl,2003,98.588
nzl,2004,93.11
nzl,2005,94.411
nzl,2006,90.167
nzl,2007,91.593
nzl,2008,87.738
nzl,2009,87.298
nzl,2010,85.44
nzl,2011,84.877
nzl,2012,81.99
nzl,2013,80.56
omn,1960,407.877
omn,1961,401.99
omn,1962,396.103
omn,1963,390.515
omn,1964,384.926
omn,1965,379.338
omn,1966,373.75
omn,1967,368.161
omn,1968,362.875
omn,1969,357.589
omn,1970,352.303
omn,1971,347.017
omn,1972,341.731
omn,1973,333.465
omn,1974,325.199
omn,1975,316.933
omn,1976,308.667
omn,1977,300.401
omn,1978,292.691
omn,1979,284.98
omn,1980,277.27
omn,1981,269.56
omn,1982,261.849
omn,1983,255.038
omn,1984,248.226
omn,1985,241.414
omn,1986,234.602
omn,1987,227.79
omn,1988,221.81
omn,1989,215.829
omn,1990,209.849
omn,1991,203.868
omn,1992,197.888
omn,1993,192.661
omn,1994,187.434
omn,1995,182.207
omn,1996,176.981
omn,1997,171.754
omn,1998,167.201
omn,1999,162.648
omn,2000,158.094
omn,2001,153.541
omn,2002,148.988
omn,2003,145.039
omn,2004,141.089
omn,2005,137.14
omn,2006,133.191
omn,2007,129.241
omn,2008,126.651
omn,2009,124.06
omn,2010,121.47
omn,2011,118.88
omn,2012,116.289
omn,2013,114.011
omn,2014,111.733
omn,2015,109.456
omn,2016,107.178
omn,2017,104.9
omn,2018,101.388
omn,2019,99.57
omn,2020,97.753
pak,1960,353.771
pak,1961,346.166
pak,1962,338.562
pak,1963,331.559
pak,1964,324.555
pak,1965,317.552
pak,1966,310.549
pak,1967,303.546
pak,1968,297.009
pak,1969,290.472
pak,1970,283.935
pak,1971,277.398
pak,1972,270.861
pak,1973,267.194
pak,1974,263.527
pak,1975,259.859
pak,1976,256.192
pak,1977,252.525
pak,1978,249.434
pak,1979,246.344
pak,1980,243.253
pak,1981,240.162
pak,1982,237.072
pak,1983,234.703
pak,1984,232.335
pak,1985,229.966
pak,1986,227.598
pak,1987,225.23
pak,1988,223.051
pak,1989,220.872
pak,1990,218.694
pak,1991,216.515
pak,1992,214.336
pak,1993,212.789
pak,1994,211.242
pak,1995,209.695
pak,1996,208.148
pak,1997,206.601
pak,1998,205.173
pak,1999,203.745
pak,2000,202.317
pak,2001,200.889
pak,2002,199.461
pak,2003,198.213
pak,2004,196.965
pak,2005,195.716
pak,2006,194.468
pak,2007,193.22
pak,2008,190.689
pak,2009,188.157
pak,2010,185.625
pak,2011,183.093
pak,2012,180.561
pak,2013,179.889
pak,2014,179.216
pak,2015,178.543
pak,2016,177.87
pak,2017,177.197
pak,2018,172.896
pak,2019,171.981
pak,2020,171.067
pan,1960,250.734
pan,1961,244.919
pan,1962,239.103
pan,1963,234.961
pan,1964,230.818
pan,1965,226.675
pan,1966,222.533
pan,1967,218.39
pan,1968,215.193
pan,1969,211.997
pan,1970,208.8
pan,1971,205.604
pan,1972,202.407
pan,1973,199.418
pan,1974,196.429
pan,1975,193.44
pan,1976,190.451
pan,1977,187.462
pan,1978,185.854
pan,1979,184.247
pan,1980,182.639
pan,1981,181.032
pan,1982,179.424
pan,1983,178.403
pan,1984,177.381
pan,1985,176.36
pan,1986,175.339
pan,1987,174.317
pan,1988,172.973
pan,1989,171.629
pan,1990,170.284
pan,1991,168.94
pan,1992,167.595
pan,1993,166.102
pan,1994,164.609
pan,1995,163.116
pan,1996,161.622
pan,1997,160.129
pan,1998,160.148
pan,1999,160.167
pan,2000,160.185
pan,2001,160.204
pan,2002,160.223
pan,2003,160.839
pan,2004,161.455
pan,2005,162.071
pan,2006,162.687
pan,2007,163.303
pan,2008,161.93
pan,2009,160.558
pan,2010,159.185
pan,2011,157.812
pan,2012,156.439
pan,2013,154.276
pan,2014,152.112
pan,2015,149.949
pan,2016,147.785
pan,2017,145.622
pan,2018,148.159
pan,2019,146.461
pan,2020,144.762
per,1960,352.838
per,1961,347.367
per,1962,341.897
per,1963,337.371
per,1964,332.846
per,1965,328.321
per,1966,323.796
per,1967,319.27
per,1968,311.703
per,1969,304.135
per,1970,296.568
per,1971,289
per,1972,281.433
per,1973,276.061
per,1974,270.69
per,1975,265.318
per,1976,259.947
per,1977,254.575
per,1978,251.325
per,1979,248.074
per,1980,244.824
per,1981,241.573
per,1982,238.323
per,1983,235.219
per,1984,232.116
per,1985,229.013
per,1986,225.91
per,1987,222.806
per,1988,220.003
per,1989,217.199
per,1990,214.396
per,1991,211.592
per,1992,208.789
per,1993,205.756
per,1994,202.723
per,1995,199.689
per,1996,196.656
per,1997,193.623
per,1998,191.181
per,1999,188.739
per,2000,186.297
per,2001,183.855
per,2002,181.414
per,2003,178.959
per,2004,176.504
per,2005,174.049
per,2006,171.594
per,2007,169.139
per,2008,167.046
per,2009,164.953
per,2010,162.861
per,2011,160.768
per,2012,158.675
per,2013,156.916
per,2014,155.156
per,2015,153.397
per,2016,151.637
per,2017,149.878
per,2018,146.37
per,2019,144.242
per,2020,142.114
phl,1960,308.583
phl,1961,305.967
phl,1962,303.351
phl,1963,302.484
phl,1964,301.617
phl,1965,300.751
phl,1966,299.884
phl,1967,299.017
phl,1968,298.364
phl,1969,297.712
phl,1970,297.059
phl,1971,296.406
phl,1972,295.754
phl,1973,295.128
phl,1974,294.503
phl,1975,293.878
phl,1976,293.252
phl,1977,292.627
phl,1978,292.028
phl,1979,291.428
phl,1980,290.829
phl,1981,290.23
phl,1982,289.63
phl,1983,289.056
phl,1984,288.481
phl,1985,287.907
phl,1986,287.332
phl,1987,286.757
phl,1988,285.318
phl,1989,283.88
phl,1990,282.441
phl,1991,281.002
phl,1992,279.563
phl,1993,278.157
phl,1994,276.751
phl,1995,275.345
phl,1996,273.939
phl,1997,272.532
phl,1998,272.114
phl,1999,271.695
phl,2000,271.276
phl,2001,270.857
phl,2002,270.439
phl,2003,270.276
phl,2004,270.114
phl,2005,269.951
phl,2006,269.789
phl,2007,269.626
phl,2008,269.004
phl,2009,268.382
phl,2010,267.76
phl,2011,267.138
phl,2012,266.516
phl,2013,265.03
phl,2014,263.544
phl,2015,262.057
phl,2016,260.571
phl,2017,259.084
phl,2018,235.071
phl,2019,233.697
phl,2020,232.322
png,1960,599.806
png,1961,596.461
png,1962,593.115
png,1963,584.653
png,1964,576.191
png,1965,567.729
png,1966,559.266
png,1967,550.804
png,1968,539.301
png,1969,527.798
png,1970,516.295
png,1971,504.791
png,1972,493.288
png,1973,479.584
png,1974,465.88
png,1975,452.176
png,1976,438.472
png,1977,424.768
png,1978,417.582
png,1979,410.396
png,1980,403.211
png,1981,396.025
png,1982,388.839
png,1983,385.869
png,1984,382.9
png,1985,379.93
png,1986,376.961
png,1987,373.991
png,1988,369.547
png,1989,365.103
png,1990,360.659
png,1991,356.214
png,1992,351.77
png,1993,346.441
png,1994,341.111
png,1995,335.782
png,1996,330.453
png,1997,325.123
png,1998,320
png,1999,314.877
png,2000,309.755
png,2001,304.632
png,2002,299.509
png,2003,294.298
png,2004,289.087
png,2005,283.875
png,2006,278.664
png,2007,273.453
png,2008,271.375
png,2009,269.297
png,2010,267.219
png,2011,265.141
png,2012,263.063
png,2013,261.333
png,2014,259.603
png,2015,257.873
png,2016,256.144
png,2017,254.414
png,2018,251.144
png,2019,248.753
png,2020,246.361
pol,1960,204.569
pol,1961,206.204
pol,1962,208.161
pol,1963,204.05
pol,1964,196.057
pol,1965,195.287
pol,1966,194.798
pol,1967,201.671
pol,1968,200.959
pol,1969,207.29
pol,1970,204.943
pol,1971,213.648
pol,1972,202.466
pol,1973,208.676
pol,1974,203.673
pol,1975,216.346
pol,1976,227.443
pol,1977,234.623
pol,1978,240.124
pol,1979,238.151
pol,1980,253.129
pol,1981,234.404
pol,1982,232.015
pol,1983,238.723
pol,1984,248.296
pol,1985,253.297
pol,1986,251.726
pol,1987,251.079
pol,1988,247.804
pol,1989,257.549
pol,1990,263.085
pol,1991,275.534
pol,1992,266.296
pol,1993,250.274
pol,1994,246.964
pol,1995,250.173
pol,1996,240.011
pol,1997,239.422
pol,1998,234.724
pol,1999,234.584
pol,2000,218.94
pol,2001,210.367
pol,2002,205.384
pol,2003,202.643
pol,2004,205.111
pol,2005,205.076
pol,2006,205.685
pol,2007,205.691
pol,2008,201.651
pol,2009,194.365
pol,2010,187.605
pol,2011,183.327
pol,2012,179.576
pol,2013,172.362
pol,2014,162.874
