geo,time,ny_gdp_defl_zs_ad
mne,2015,106.8702
mne,2016,112.32175
mne,2017,116.618
mne,2018,120.38022
mne,2019,122.81448
mne,2020,122.59881
mng,1990,0.16981
mng,1991,0.32827
mng,1992,0.89846
mng,1993,3.76362
mng,1994,6.18435
mng,1995,9.91181
mng,1996,10.98303
mng,1997,13.36329
mng,1998,13.10514
mng,1999,14.53121
mng,2000,16.27491
mng,2001,17.9754
mng,2002,19.12038
mng,2003,21.07765
mng,2004,24.59582
mng,2005,29.53919
mng,2006,36.03391
mng,2007,40.22414
mng,2008,48.85171
mng,2009,49.74409
mng,2010,69.23292
mng,2011,79.70043
mng,2012,89.88964
mng,2013,92.50349
mng,2014,99.39393
mng,2015,100
mng,2016,102.99313
mng,2017,114.11684
mng,2018,123.20125
mng,2019,135.48714
mng,2020,140.50927
mnp,2002,88.12629
mnp,2003,84.74692
mnp,2004,85.39167
mnp,2005,85.77203
mnp,2006,85.9375
mnp,2007,87.25581
mnp,2008,98.22176
mnp,2009,100.88832
mnp,2010,100
mnp,2011,98.51351
mnp,2012,100
mnp,2013,100.78329
mnp,2014,104.26065
mnp,2015,110.30303
mnp,2016,115.38462
mnp,2017,118.81188
mnp,2018,122.94618
mnp,2019,125.61105
moz,1991,4.67414
moz,1992,6.34667
moz,1993,9.13397
moz,1994,13.69177
moz,1995,20.74894
moz,1996,31.05594
moz,1997,34.37693
moz,1998,36.42382
moz,1999,39.8307
moz,2000,44.41025
moz,2001,51.41468
moz,2002,56.57729
moz,2003,59.03583
moz,2004,62.88359
moz,2005,67.40578
moz,2006,72.71339
moz,2007,78.19604
moz,2008,82.32644
moz,2009,83.2057
moz,2010,89.861
moz,2011,92.73375
moz,2012,95.94797
moz,2013,98.80375
moz,2014,99.99995
moz,2015,107.58581
moz,2016,122.29882
moz,2017,131.64332
moz,2018,135.59415
moz,2019,142.4494
moz,2020,146.01061
mrt,1990,15.73594
mrt,1991,17.42136
mrt,1992,18.42169
mrt,1993,20.61624
mrt,1994,22.90312
mrt,1995,23.55401
mrt,1996,23.99142
mrt,1997,26.88888
mrt,1998,31.85031
mrt,1999,33.37101
mrt,2000,35.4906
mrt,2001,37.5585
mrt,2002,40.08048
mrt,2003,41.87828
mrt,2004,46.45873
mrt,2005,53.23486
mrt,2006,60.73622
mrt,2007,66.13906
mrt,2008,73.22673
mrt,2009,72.9639
mrt,2010,89.26635
mrt,2011,103.46303
mrt,2012,104.48499
mrt,2013,107.6328
mrt,2014,100
mrt,2015,95.20609
mrt,2016,105.87882
mrt,2017,107.55587
mrt,2018,110.89328
mrt,2019,115.7093
mrt,2020,119.78444
mus,1990,36.56954
mus,1991,39.70146
mus,1992,41.82763
mus,1993,45.68423
mus,1994,48.67903
mus,1995,51.30925
mus,1996,54.90195
mus,1997,57.71335
mus,1998,61.73226
mus,1999,65.78925
mus,2000,68.03262
mus,2001,72.27242
mus,2002,76.76725
mus,2003,81.08402
mus,2004,86.63459
mus,2005,90.05501
mus,2006,99.99989
mus,2007,108.30819
mus,2008,114.46735
mus,2009,113.7185
mus,2010,114.99945
mus,2011,118.63511
mus,2012,121.56009
mus,2013,124.90406
mus,2014,126.75344
mus,2015,127.97128
mus,2016,130.71955
mus,2017,132.41482
mus,2018,134.33122
mus,2019,135.00884
mus,2020,136.80816
mwi,1990,0.40693
mwi,1991,0.47
mwi,1992,0.5324
mwi,1993,0.6824
mwi,1994,0.861
mwi,1995,1.52586
mwi,1996,2.32458
mwi,1997,2.80891
mwi,1998,3.35801
mwi,1999,4.69083
mwi,2000,6.12312
mwi,2001,7.69202
mwi,2002,12.47373
mwi,2003,13.76428
mwi,2004,15.80781
mwi,2005,17.50576
mwi,2006,21.00118
mwi,2007,21.86217
mwi,2008,24.47791
mwi,2009,26.41162
mwi,2010,29.6146
mwi,2011,33.78308
mwi,2012,39.74786
mwi,2013,50.59918
mwi,2014,61.16617
mwi,2015,73.72643
mwi,2016,88.13562
mwi,2017,100
mwi,2018,106.12909
mwi,2019,114.33112
mwi,2020,125.99649
mys,1990,40.85708
mys,1991,42.32168
mys,1992,43.34343
mys,1993,45.07152
mys,1994,46.84613
mys,1995,48.54825
mys,1996,50.33478
mys,1997,52.08761
mys,1998,56.51439
mys,1999,56.54008
mys,2000,61.54683
mys,2001,60.57323
mys,2002,62.4685
mys,2003,64.52929
mys,2004,68.40704
mys,2005,74.46967
mys,2006,77.43426
mys,2007,81.21408
mys,2008,89.65133
mys,2009,84.27924
mys,2010,90.40368
mys,2011,95.2967
mys,2012,96.2496
mys,2013,96.41753
mys,2014,98.7966
mys,2015,100
mys,2016,101.65826
mys,2017,105.49989
mys,2018,106.15897
mys,2019,106.2379
mys,2020,105.41157
nam,1990,14.99079
nam,1991,15.88827
nam,1992,17.4307
nam,1993,19.23685
nam,1994,22.25162
nam,1995,23.73836
nam,1996,27.34094
nam,1997,29.28574
nam,1998,31.70754
nam,1999,33.85898
nam,2000,37.67866
nam,2001,41.90008
nam,2002,46.0916
nam,2003,46.67748
nam,2004,47.62981
nam,2005,50.29617
nam,2006,55.02732
nam,2007,60.1374
nam,2008,66.72931
nam,2009,71.36393
nam,2010,74.02287
nam,2011,76.84676
nam,2012,85.49994
nam,2013,88.95396
nam,2014,96.27922
nam,2015,100
nam,2016,107.96867
nam,2017,118.67813
nam,2018,123.93377
nam,2019,124.69309
nam,2020,131.95095
ncl,1990,100
ncl,1991,103.63041
ncl,1992,106.57529
ncl,1993,109.46911
ncl,1994,112.63462
ncl,1995,114.13439
ncl,1996,115.7577
ncl,1997,118.14052
ncl,1998,133.29938
ncl,1999,141.45066
ncl,2000,149.88355
ner,1990,41.89711
ner,1991,40.79071
ner,1992,38.66881
ner,1993,37.17278
ner,1994,45.43048
ner,1995,47.36103
ner,1996,50.66145
ner,1997,54.20354
ner,1998,57.49811
ner,1999,57.71646
ner,2000,59.55092
ner,2001,62.53592
ner,2002,64.14453
ner,2003,64.02363
ner,2004,64.27137
ner,2005,69.78899
ner,2006,70.83317
ner,2007,75.81746
ner,2008,83.4971
ner,2009,86.99568
ner,2010,90.01881
ner,2011,93.59401
ner,2012,98.56229
ner,2013,98.19843
ner,2014,97.80006
ner,2015,100
ner,2016,101.79272
ner,2017,102.17147
ner,2018,104.3945
ner,2019,104.81923
ner,2020,105.76222
nga,1990,2.12266
nga,1991,2.52307
nga,1992,3.70267
nga,1993,5.24443
nga,1994,7.51508
nga,1995,13.18158
nga,1996,16.67352
nga,1997,17.51643
nga,1998,18.56905
nga,1999,21.06298
nga,2000,25.83874
nga,2001,28.44238
nga,2002,34.44629
nga,2003,37.82352
nga,2004,45.66345
nga,2005,54.73153
nga,2006,67.79287
nga,2007,72.60598
nga,2008,78.35738
nga,2009,78.89499
nga,2010,100
nga,2011,109.77846
nga,2012,120.69882
nga,2013,126.69121
nga,2014,132.59834
nga,2015,136.39552
nga,2016,149.41265
nga,2017,166.02572
nga,2018,183.00764
nga,2019,202.01258
nga,2020,217.86883
nic,1990,0.73922
nic,1991,22.41072
nic,1992,27.71429
nic,1993,33.36568
nic,1994,35.96128
nic,1995,40.77747
nic,1996,44.69488
nic,1997,49.06514
nic,1998,55.94824
nic,1999,61.11016
nic,2000,66.34499
nic,2001,71.14937
nic,2002,73.46057
nic,2003,77.37681
nic,2004,84.38011
nic,2005,92.70598
nic,2006,100
nic,2007,109.67398
nic,2008,127.44038
nic,2009,135.13334
nic,2010,143.42719
nic,2011,158.07766
nic,2012,167.94821
nic,2013,175.25301
nic,2014,189.96064
nic,2015,204.37604
nic,2016,213.75707
nic,2017,222.56857
nic,2018,228.48661
nic,2019,241.08009
nic,2020,255.2132
nld,1990,62.75068
nld,1991,64.70665
nld,1992,66.32156
nld,1993,67.38105
nld,1994,68.77094
nld,1995,70.1908
nld,1996,70.92095
nld,1997,72.79525
nld,1998,74.30992
nld,1999,75.26359
nld,2000,77.83788
nld,2001,81.09529
nld,2002,84.15302
nld,2003,85.97937
nld,2004,87.0146
nld,2005,88.7451
nld,2006,91.01795
nld,2007,92.90403
nld,2008,95.0467
nld,2009,95.25647
nld,2010,96.15227
nld,2011,96.33848
nld,2012,97.73164
nld,2013,98.98259
nld,2014,99.2332
nld,2015,100
nld,2016,100.45467
nld,2017,101.72111
nld,2018,104.20014
nld,2019,107.36026
nld,2020,109.82063
nld_curacao,2000,100
nld_curacao,2001,101.79
nld_curacao,2002,102.20734
nld_curacao,2003,103.8631
nld_curacao,2004,105.29641
nld_curacao,2005,109.61356
nld_curacao,2006,113.04447
nld_curacao,2007,116.4358
nld_curacao,2008,124.46987
nld_curacao,2009,126.71033
nld_curacao,2010,130.23287
nld_curacao,2011,133.27121
nld_curacao,2012,137.51456
nld_curacao,2013,139.34667
nld_curacao,2014,141.43506
nld_curacao,2015,140.75193
nld_curacao,2016,140.81836
nld_curacao,2017,143.05104
nld_curacao,2018,146.74837
nld_curacao,2019,150.64484
nld_curacao,2020,154.49943
nor,1990,44.07433
nor,1991,45.04911
nor,1992,44.76093
nor,1993,45.78714
nor,1994,45.71575
nor,1995,47.11532
nor,1996,49.12315
nor,1997,50.49158
nor,1998,50.14174
nor,1999,53.48417
nor,2000,61.71524
nor,2001,62.74814
nor,2002,61.72388
nor,2003,63.49229
nor,2004,67.19842
nor,2005,73.07993
nor,2006,79.48415
nor,2007,81.8343
nor,2008,90.34991
nor,2009,85.63914
nor,2010,90.75026
nor,2011,96.84569
nor,2012,100.08316
nor,2013,102.64049
nor,2014,102.93876
nor,2015,100
nor,2016,98.52575
nor,2017,102.4186
nor,2018,109.23109
nor,2019,108.71486
nor,2020,104.79612
npl,1990,17.55626
npl,1991,19.75863
npl,1992,23.41182
npl,1993,25.93442
npl,1994,27.18342
npl,1995,28.89621
npl,1996,31.15677
npl,1997,33.4247
npl,1998,34.79774
npl,1999,37.89023
npl,2000,39.58485
npl,2001,40.93567
npl,2002,42.54644
npl,2003,43.85274
npl,2004,45.67983
npl,2005,48.47516
npl,2006,52.04295
npl,2007,55.99993
npl,2008,59.14704
npl,2009,68.55635
npl,2010,78.94053
npl,2011,100
npl,2012,107.74115
npl,2013,115.37208
npl,2014,124.64265
npl,2015,130.1382
npl,2016,139.44352
npl,2017,150.96352
npl,2018,157.53928
npl,2019,164.92969
npl,2020,170.88198
nru,2004,136.36364
nru,2005,131.25
nru,2006,111.42857
nru,2007,107.40741
nru,2008,127.27273
nru,2009,166.66667
nru,2010,135
nru,2011,152.27273
nru,2012,191.83673
nru,2013,150
nru,2014,140.74074
nru,2015,123.80952
nru,2016,157.47126
nru,2017,176.82927
nru,2018,183.90805
nru,2019,190.8046
nru,2020,194.31818
nzl,1990,60.37242
nzl,1991,60.90972
nzl,1992,62.12843
nzl,1993,63.0478
nzl,1994,64.25057
nzl,1995,65.1694
nzl,1996,66.07406
nzl,1997,67.12543
nzl,1998,67.87209
nzl,1999,68.22156
nzl,2000,70.16582
nzl,2001,72.83726
nzl,2002,73.08189
nzl,2003,74.72136
nzl,2004,76.82708
nzl,2005,78.38818
nzl,2006,80.43304
nzl,2007,84.72747
nzl,2008,86.93731
nzl,2009,89.30759
nzl,2010,92.05369
nzl,2011,94.30892
nzl,2012,94.17506
nzl,2013,98.15579
nzl,2014,98.5614
nzl,2015,100
nzl,2016,102.47584
nzl,2017,106.13236
nzl,2018,108.29306
nzl,2019,112.25658
nzl,2020,110.80763
omn,1990,41.49792
omn,1991,37.97139
omn,1992,38.45479
omn,1993,36.38232
omn,1994,36.21844
omn,1995,36.85449
omn,1996,39.58753
omn,1997,38.70266
omn,1998,33.53492
omn,1999,37.23661
omn,2000,43.71902
omn,2001,41.72433
omn,2002,43.68694
omn,2003,48.20707
omn,2004,54.47779
omn,2005,66.71602
omn,2006,75.8095
omn,2007,82.07449
omn,2008,109.77553
omn,2009,82.19098
omn,2010,95.04178
omn,2011,110.13868
omn,2012,114.11076
omn,2013,111.57703
omn,2014,113.53777
omn,2015,91.7993
omn,2016,83.41226
omn,2017,89.49964
omn,2018,100
omn,2019,97.33433
omn,2020,84.4648
pak,1990,27.48967
pak,1991,31.19869
pak,1992,34.3814
pak,1993,37.42022
pak,1994,42.29548
pak,1995,47.79664
pak,1996,51.79894
pak,1997,58.73146
pak,1998,63.15161
pak,1999,66.85374
pak,2000,69.3414
pak,2001,73.02387
pak,2002,75.74694
pak,2003,78.21523
pak,2004,83.94888
pak,2005,90.53028
pak,2006,100
pak,2007,107.27432
pak,2008,121.43883
pak,2009,146.53601
pak,2010,162.43551
pak,2011,194.3454
pak,2012,205.94505
pak,2013,220.29107
pak,2014,236.61806
pak,2015,246.34365
pak,2016,247.3296
pak,2017,257.25588
pak,2018,263.58253
pak,2019,286.72174
pak,2020,315.79934
pan,1990,75.29682
pan,1991,75.66788
pan,1992,79.49748
pan,1993,82.32338
pan,1994,85.35267
pan,1995,85.75102
pan,1996,84.94291
pan,1997,86.30951
pan,1998,87.17046
pan,1999,87.90477
pan,2000,86.80756
pan,2001,87.70013
pan,2002,89.16589
pan,2003,90.17468
pan,2004,91.94662
pan,2005,93.55414
pan,2006,95.39715
pan,2007,100
pan,2008,107.5275
pan,2009,114.48556
pan,2010,117.45091
pan,2011,124.31486
pan,2012,131.99221
pan,2013,139.25812
pan,2014,145.10365
pan,2015,148.70051
pan,2016,151.67757
pan,2017,154.30011
pan,2018,155.33914
pan,2019,155.61864
pan,2020,152.82381
per,1990,3.60874
per,1991,17.25123
per,1992,29.19955
per,1993,42.74366
per,1994,54.15119
per,1995,61.50428
per,1996,67.46265
per,1997,72.37604
per,1998,76.26343
per,1999,78.50141
per,2000,81.26837
per,2001,81.63834
per,2002,81.72734
per,2003,83.20148
per,2004,88.42573
per,2005,91.52392
per,2006,98.53122
per,2007,100
per,2008,101.10328
per,2009,103.18974
per,2010,109.08263
per,2011,116.44111
per,2012,117.84141
per,2013,119.08727
per,2014,121.984
per,2015,125.26601
per,2016,129.12531
per,2017,133.79404
per,2018,136.8275
per,2019,139.54334
per,2020,145.42421
phl,1990,23.42352
phl,1991,27.26384
phl,1992,29.41274
phl,1993,31.41563
phl,1994,34.57612
phl,1995,37.21853
phl,1996,40.08025
phl,1997,42.5892
phl,1998,47.04296
phl,1999,50.02296
phl,2000,52.93276
phl,2001,55.90698
phl,2002,58.27246
phl,2003,60.13259
phl,2004,63.67485
phl,2005,67.43861
phl,2006,70.88579
phl,2007,73.12882
phl,2008,78.3789
phl,2009,80.52511
phl,2010,84.04477
phl,2011,87.33833
phl,2012,89.08001
phl,2013,90.916
phl,2014,93.69172
phl,2015,93.01743
phl,2016,94.20835
phl,2017,96.39423
phl,2018,100
phl,2019,100.69708
phl,2020,102.34691
plw,2000,63.75118
plw,2001,64.23782
plw,2002,64.49894
plw,2003,62.90694
plw,2004,64.36683
plw,2005,71.38553
plw,2006,72.40245
plw,2007,73.37151
plw,2008,77.63381
plw,2009,78.60068
plw,2010,77.77046
plw,2011,77.19817
plw,2012,81.89981
plw,2013,88.25133
plw,2014,90.74297
plw,2015,97.92458
plw,2016,103.11096
plw,2017,101.96569
plw,2018,101.86047
plw,2019,100
plw,2020,104.12121
png,1990,24.6187
png,1991,26.34074
png,1992,27.0983
png,1993,26.42198
png,1994,28.33839
png,1995,32.8304
png,1996,33.42524
png,1997,36.24178
png,1998,41.51273
png,1999,46.10773
png,2000,52.14895
png,2001,55.75449
png,2002,62.60695
png,2003,66.07497
png,2004,64.75851
png,2005,72.64763
png,2006,79.49836
png,2007,82.55688
png,2008,88.96542
png,2009,84.62452
png,2010,93.01687
png,2011,97.0953
png,2012,96.53727
png,2013,100
png,2014,105.43739
png,2015,104.13933
png,2016,106.7614
png,2017,114.98153
png,2018,126.24697
png,2019,127.59042
png,2020,134.59797
pol,1990,8.52131
pol,1991,13.22985
pol,1992,18.33994
pol,1993,23.95981
pol,1994,32.88102
pol,1995,42.0672
pol,1996,49.61932
pol,1997,56.40054
pol,1998,62.61679
pol,1999,66.47685
pol,2000,70.54745
pol,2001,72.74843
pol,2002,74.09441
pol,2003,74.6694
pol,2004,78.34063
pol,2005,80.34551
pol,2006,81.73422
pol,2007,84.77235
pol,2008,88.07368
pol,2009,91.40776
pol,2010,92.91682
pol,2011,95.95573
pol,2012,98.22172
pol,2013,98.52122
pol,2014,99.03537
pol,2015,100
pol,2016,100.31162
pol,2017,102.17712
pol,2018,103.40489
pol,2019,106.70762
pol,2020,111.08678
pri,1990,462.44853
pri,1991,476.89218
pri,1992,489.17873
pri,1993,498.40655
pri,1994,514.24723
pri,1995,528.51339
pri,1996,549.18647
pri,1997,556.50301
pri,1998,591.89739
pri,1999,600.61473
pri,2000,620.40541
pri,2001,654.55818
pri,2002,671.24796
pri,2003,700.90016
pri,2004,691.84328
pri,2005,737.4366
pri,2006,777.94299
pri,2007,807.36856
pri,2008,860.34693
pri,2009,903.2142
pri,2010,925.74125
pri,2011,947.67971
pri,2012,958.85502
pri,2013,970.18883
pri,2014,981.83648
pri,2015,1001.25429
pri,2016,1023.49081
pri,2017,1044.9043
pri,2018,1063.55512
pri,2019,1089.42193
pri,2020,1114.47852
prt,1990,42.68899
prt,1991,46.99469
prt,1992,52.37371
prt,1993,56.23702
prt,1994,60.32974
prt,1995,62.39822
prt,1996,63.89015
prt,1997,66.37242
prt,1998,68.91118
prt,1999,71.23386
prt,2000,73.67024
prt,2001,76.40782
prt,2002,79.60914
prt,2003,82.33747
prt,2004,84.31325
prt,2005,87.12333
prt,2006,89.89781
prt,2007,92.56449
prt,2008,94.173
prt,2009,95.20715
prt,2010,95.81866
prt,2011,95.56462
prt,2012,95.19364
prt,2013,97.33422
prt,2014,98.02003
prt,2015,100
prt,2016,101.71666
prt,2017,103.25453
prt,2018,105.12653
prt,2019,106.96567
prt,2020,109.04281
pry,1990,8.51609
pry,1991,10.65531
pry,1992,12.15589
pry,1993,13.64135
pry,1994,15.35652
pry,1995,17.05748
pry,1996,19.00569
pry,1997,19.65397
pry,1998,22.84943
pry,1999,25.28977
pry,2000,28.99839
pry,2001,33.0395
pry,2002,38.96988
pry,2003,44.87161
pry,2004,50.18216
pry,2005,56.68217
pry,2006,61.70185
pry,2007,69.49819
pry,2008,77.99417
pry,2009,80.83937
pry,2010,84.60301
pry,2011,88.91414
pry,2012,93.18048
pry,2013,97.22235
pry,2014,100
pry,2015,101.60389
pry,2016,105.80496
pry,2017,108.08951
pry,2018,110.20833
pry,2019,113.52769
pry,2020,116.56758
pse,1994,58.9445
pse,1995,63.53317
pse,1996,65.19496
pse,1997,62.69545
pse,1998,59.32731
pse,1999,57.53009
pse,2000,63.53758
pse,2001,65.02734
pse,2002,65.99485
pse,2003,64.59206
pse,2004,61.45599
pse,2005,61.49054
pse,2006,64.8068
pse,2007,67.89824
pse,2008,79.44661
pse,2009,80.91855
pse,2010,91.59681
pse,2011,96.5612
pse,2012,99.33032
pse,2013,105.03026
pse,2014,103.84972
pse,2015,100
pse,2016,101.27802
pse,2017,104.54466
pse,2018,104.22894
pse,2019,108.2412
pse,2020,111.03001
pyf,1990,99.9873
pyf,1991,101.43729
pyf,1992,102.72713
pyf,1993,104.7846
pyf,1994,105.69342
pyf,1995,106.89998
pyf,1996,108.46963
pyf,1997,109.53702
pyf,1998,110.33217
pyf,1999,111.35891
pyf,2000,112.42966
pyf,2015,110.48314
pyf,2016,111.73102
pyf,2017,111.39443
pyf,2018,111.39659
pyf,2019,111.73617
pyf,2020,112.06725
qat,2000,47.7956
qat,2001,45.42879
qat,2002,46.79575
qat,2003,54.8336
qat,2004,62.02052
qat,2005,80.96327
qat,2006,87.7331
qat,2007,97.3573
qat,2008,119.6517
qat,2009,90.67433
qat,2010,97.00279
qat,2011,114.72537
qat,2012,121.98744
qat,2013,122.92368
qat,2014,121.10103
qat,2015,90.66857
qat,2016,82.52953
qat,2017,88.95657
qat,2018,100
qat,2019,95.54409
qat,2020,81.11653
rou,1990,0.03464
rou,1991,0.1022
rou,1992,0.30647
rou,1993,1.0031
rou,1994,2.39763
rou,1995,3.45099
rou,1996,4.96951
rou,1997,11.69516
rou,1998,17.32457
rou,1999,25.90412
rou,2000,37.08972
rou,2001,51.16761
rou,2002,62.78996
rou,2003,77.32788
rou,2004,89.28014
rou,2005,100
rou,2006,110.60658
rou,2007,128.10037
rou,2008,148.61638
rou,2009,154.69001
rou,2010,160.24822
rou,2011,166.28862
rou,2012,172.55887
rou,2013,178.41807
rou,2014,181.62417
rou,2015,187.53667
rou,2016,192.12577
rou,2017,201.11567
rou,2018,213.55714
rou,2019,228.0695
rou,2020,236.63273
rus,1990,0.00088
rus,1991,0.00202
rus,1992,0.03218
rus,1993,0.31789
rus,1994,1.29474
rus,1995,3.15926
rus,1996,4.61367
rus,1997,5.30842
rus,1998,6.29255
rus,1999,10.84751
rus,2000,14.9368
rus,2001,17.39832
rus,2002,20.12323
rus,2003,22.87149
rus,2004,27.50415
rus,2005,32.80679
rus,2006,37.76731
rus,2007,42.99477
rus,2008,50.73964
rus,2009,51.73953
rus,2010,59.08194
rus,2011,73.53343
rus,2012,80.08369
rus,2013,84.34426
rus,2014,90.6617
rus,2015,97.23444
rus,2016,100
rus,2017,105.34982
rus,2018,115.88261
rus,2019,119.45663
rus,2020,120.52699
rwa,1990,10.89909
rwa,1991,12.53165
rwa,1992,13.44437
rwa,1993,15.30917
rwa,1994,17.94102
rwa,1995,27.13876
rwa,1996,30.1027
rwa,1997,34.8052
rwa,1998,35.58072
rwa,1999,34.32967
rwa,2000,35.45549
rwa,2001,35.86199
rwa,2002,33.98624
rwa,2003,40.90986
rwa,2004,45.44986
rwa,2005,49.55254
rwa,2006,50.77209
rwa,2007,57.33725
rwa,2008,65.62821
rwa,2009,70.31865
rwa,2010,72.55832
rwa,2011,77.77727
rwa,2012,81.44894
rwa,2013,83.64174
rwa,2014,87.60006
rwa,2015,88.02625
rwa,2016,92.45416
rwa,2017,100
rwa,2018,99.37397
rwa,2019,101.85937
rwa,2020,110.27954
sau,1990,39.96682
sau,1991,39.06257
sau,1992,38.9467
sau,1993,38.29851
sau,1994,38.71785
sau,1995,40.97055
sau,1996,44.18384
sau,1997,45.71247
sau,1998,39.34302
sau,1999,45.04316
sau,2000,49.97448
sau,2001,49.15156
sau,2002,52.07946
sau,2003,53.28591
sau,2004,59.17746
sau,2005,71.10149
sau,2006,79.32961
sau,2007,86.02138
sau,2008,101.23838
sau,2009,85.33056
sau,2010,100.00001
sau,2011,115.52939
sau,2012,120.16849
sau,2013,118.70684
sau,2014,116.0122
sau,2015,96.39625
sau,2016,93.45962
sau,2017,100.53061
sau,2018,112.10014
sau,2019,112.64538
sau,2020,103.7148
sdn,1990,1.70414
sdn,1991,3.21696
sdn,1992,6.73096
sdn,1993,13.29279
sdn,1994,34.46381
sdn,1995,70.49745
sdn,1996,93.45301
sdn,1997,137.92117
sdn,1998,162.28118
sdn,1999,187.95987
sdn,2000,206.47981
sdn,2001,250.11724
sdn,2002,277.13299
sdn,2003,304.29181
sdn,2004,356.85517
sdn,2005,421.28324
sdn,2006,453.52091
sdn,2007,522.93964
sdn,2008,569.43429
sdn,2009,580.03791
sdn,2010,711.52913
sdn,2011,898.86301
sdn,2012,1169.67779
sdn,2013,1595.77537
sdn,2014,2139.40794
sdn,2015,2439.40764
sdn,2016,2944.01345
sdn,2017,3963.3007
sdn,2018,6181.77117
sdn,2019,9394.98741
sdn,2020,20225.31926
sen,1990,44.97262
sen,1991,44.55722
sen,1992,44.18852
sen,1993,44.22576
sen,1994,59.28082
sen,1995,63.49746
sen,1996,66.13992
sen,1997,67.44806
sen,1998,69.32246
sen,1999,68.95821
sen,2000,69.86063
sen,2001,74.74734
sen,2002,76.17101
sen,2003,75.46805
sen,2004,75.36621
sen,2005,78.92416
sen,2006,81.20151
sen,2007,86.55164
sen,2008,93.6632
sen,2009,92.08119
sen,2010,93.55856
sen,2011,97.16755
sen,2012,100.34892
sen,2013,101.53919
sen,2014,100
sen,2015,101.06978
sen,2016,102.03566
sen,2017,102.64677
sen,2018,101.7849
sen,2019,103.68314
sen,2020,106.11219
sgp,1990,72.35627
sgp,1991,75.56545
sgp,1992,76.61415
sgp,1993,79.25986
sgp,1994,82.00298
sgp,1995,84.58749
sgp,1996,85.86157
sgp,1997,86.79019
sgp,1998,85.6407
sgp,1999,82.57222
sgp,2000,85.76173
sgp,2001,84.20407
sgp,2002,83.45586
sgp,2003,81.96423
sgp,2004,85.30304
sgp,2005,86.93014
sgp,2006,88.53461
sgp,2007,93.77251
sgp,2008,92.47267
sgp,2009,95.21087
sgp,2010,96.26068
sgp,2011,97.27511
sgp,2012,97.73252
sgp,2013,97.29298
sgp,2014,97.03064
sgp,2015,100
sgp,2016,100.64714
sgp,2017,103.67269
sgp,2018,107.14327
sgp,2019,106.47449
sgp,2020,103.3658
slb,1990,14.86746
slb,1991,15.96318
slb,1992,18.05994
slb,1993,20.51393
slb,1994,21.93911
slb,1995,24.03066
slb,1996,26.93389
slb,1997,29.21332
slb,1998,32.47863
slb,1999,34.96224
slb,2000,36.91484
slb,2001,40.55931
slb,2002,45.14385
slb,2003,47.96085
slb,2004,50.57784
slb,2005,57.82609
slb,2006,62.94533
slb,2007,69.7736
slb,2008,75.26747
slb,2009,80.31432
slb,2010,85.18149
slb,2011,93.2907
slb,2012,100
slb,2013,101.66901
slb,2014,105.64136
slb,2015,109.40144
slb,2016,109.43867
slb,2017,110.96046
slb,2018,114.22056
slb,2019,115.66471
slb,2020,119.60249
sle,1990,2.04548
sle,1991,4.67927
sle,1992,8.51737
sle,1993,10.7946
sle,1994,13.49995
sle,1995,18.03566
sle,1996,23.3707
sle,1997,23.89718
sle,1998,29.57877
sle,1999,34.6645
sle,2000,35.80189
sle,2001,62.23697
sle,2002,59.79964
sle,2003,67.65938
sle,2004,76.33052
sle,2005,89.02425
sle,2006,100
sle,2007,106.79633
sle,2008,117.46925
sle,2009,126.61043
sle,2010,148.35845
sle,2011,174.13452
sle,2012,195.10219
sle,2013,208.61331
sle,2014,212.36275
sle,2015,252.42448
sle,2016,256.90658
sle,2017,292.98483
sle,2018,334.06714
sle,2019,359.79789
sle,2020,399.07156
slv,1990,38.49107
slv,1991,41.34726
slv,1992,42.7613
slv,1993,46.4359
slv,1994,50.98854
slv,1995,56.56109
slv,1996,60.28379
slv,1997,62.32367
slv,1998,64.96003
slv,1999,65.6058
slv,2000,67.75283
slv,2001,69.99791
slv,2002,71.05532
slv,2003,73.16259
slv,2004,75.15091
slv,2005,78.3559
slv,2006,81.7447
slv,2007,85.32753
slv,2008,88.33991
slv,2009,88.29063
slv,2010,90.62645
slv,2011,95.98155
slv,2012,98.42668
slv,2013,99.00041
slv,2014,100.00208
slv,2015,101.31074
slv,2016,101.97028
slv,2017,102.97724
slv,2018,104.72431
slv,2019,105.73002
slv,2020,105.94565
smr,1997,84.38114
smr,1998,85.92322
smr,1999,87.25901
smr,2000,89.49959
smr,2001,91.91919
smr,2002,94.11309
smr,2003,96.42058
smr,2004,98.35949
smr,2005,100
smr,2006,102.01207
smr,2007,100
smr,2008,102.83197
smr,2009,103.85965
smr,2010,105.34521
smr,2011,105.50607
smr,2012,108.79791
smr,2013,110.97454
smr,2014,111.40584
smr,2015,110.57842
smr,2016,112.03442
smr,2017,113.98757
smr,2018,116.28235
smr,2019,116.99108
som,2013,93.52884
som,2014,100.19865
som,2015,101.84836
som,2016,100.98381
som,2017,100
som,2018,100.45806
som,2019,107.65749
som,2020,116.16553
srb,1995,2.58214
srb,1996,4.77781
srb,1997,5.7744
srb,1998,7.18416
srb,1999,9.18824
srb,2000,16.63004
srb,2001,31.06928
srb,2002,37.13066
srb,2003,41.76729
srb,2004,45.1602
srb,2005,51.7843
srb,2006,58.18263
srb,2007,63.24562
srb,2008,68.99161
srb,2009,74.43346
