geo,time,dc_dac_totl_cd
lbr,1997,47390000.83506
lbr,1998,54730000.61326
lbr,1999,54390001.92471
lbr,2000,36550000.0082
lbr,2001,24449999.22439
lbr,2002,36189999.69959
lbr,2003,85199998.06583
lbr,2004,193310001.91346
lbr,2005,197040000.05312
lbr,2006,231960001.39043
lbr,2007,269050002.20425
lbr,2008,893809998.35208
lbr,2009,401120006.53706
lbr,2010,789879989.58118
lbr,2011,607220005.4694
lbr,2012,434130000.84832
lbr,2013,366969992.77174
lbr,2014,529219997.11916
lbr,2015,718809998.91274
lbr,2016,578749998.53782
lbr,2017,451560004.65527
lbr,2018,382749996.8335
lbr,2019,356219997.73942
lby,1960,42140000.38058
lby,1961,36520000.47639
lby,1962,31290000.34928
lby,1963,25539999.99352
lby,1964,17889999.65787
lby,1965,6859999.85412
lby,1966,1229999.9781
lby,1967,1240000.07659
lby,1968,6329999.89204
lby,1969,5770000.04239
lby,1970,2789999.97117
lby,1971,1800000.02868
lby,1972,5200000.00484
lby,1973,10889999.84227
lby,1974,10389999.69512
lby,1975,529999.99002
lby,1976,6410000.13426
lby,1977,5279999.95835
lby,1978,4020000.0219
lby,1979,1890000.03412
lby,1980,9930000.04627
lby,1981,1980000.05819
lby,1982,2370000.02153
lby,1983,2440000.04977
lby,1984,2229999.98182
lby,1985,3180000.02019
lby,1986,8400000.21085
lby,1987,2480000.02094
lby,1988,1889999.96521
lby,1989,6880000.08091
lby,1990,7660000.07465
lby,1991,2979999.98741
lby,1992,1469999.97646
lby,1993,1959999.9655
lby,1994,1809999.97072
lby,1995,3229999.91104
lby,1996,2180000.01833
lby,1997,1879999.99709
lby,1998,3730000.05819
lby,1999,3409999.91633
lby,2000,11969999.77902
lby,2001,4790000.02518
lby,2002,5779999.95835
lby,2003,6419999.94963
lby,2004,9700000.06445
lby,2005,17610000.02176
lby,2006,34310000.56863
lby,2007,16710000.33244
lby,2008,56580000.38937
lby,2009,34570000.75281
lby,2010,18459999.80345
lby,2011,513120013.08054
lby,2012,132829999.94606
lby,2013,132380003.07791
lby,2014,140149998.32772
lby,2015,89429998.55801
lby,2016,124510001.31667
lby,2017,402440003.51988
lby,2018,264639997.99639
lby,2019,269650003.93242
lca,1974,6869999.89487
lca,1975,7369999.9135
lca,1976,5029999.87081
lca,1977,2699999.9471
lca,1978,1330000.01125
lca,1979,1789999.98793
lca,1980,6499999.8156
lca,1981,6790000.01028
lca,1982,4299999.88899
lca,1983,4390000.05834
lca,1984,3900000.08978
lca,1985,2579999.99262
lca,1986,2889999.98197
lca,1987,6950000.02347
lca,1988,8359999.95284
lca,1989,14029999.81679
lca,1990,7879999.98592
lca,1991,15990000.04493
lca,1992,15999999.98696
lca,1993,19179999.96245
lca,1994,26110000.00685
lca,1995,43959999.36759
lca,1996,34289999.4012
lca,1997,21259999.91782
lca,1998,4339999.68506
lca,1999,20950000.02347
lca,2000,9219999.73804
lca,2001,15239999.54574
lca,2002,17400000.16987
lca,2003,11659999.83996
lca,2004,-24279999.8112
lca,2005,6709999.85375
lca,2006,1530000.01609
lca,2007,12000000.02235
lca,2008,14650000.39525
lca,2009,22840000.2066
lca,2010,25060000.68225
lca,2011,22119999.05296
lca,2012,25709999.88355
lca,2013,14410000.33915
lca,2014,6119999.93771
lca,2015,8339999.97377
lca,2016,18329999.88645
lca,2017,13170000.37991
lca,2018,6510000.20653
lca,2019,8120000.07369
lka,1960,10530000.03658
lka,1961,11990000.11384
lka,1962,12779999.94159
lka,1963,10709999.91894
lka,1964,8379999.97474
lka,1965,13670000.30912
lka,1966,28329999.55676
lka,1967,45109999.9696
lka,1968,42449999.50565
lka,1969,46279999.71993
lka,1970,44419999.74847
lka,1971,46609999.55051
lka,1972,49020000.33483
lka,1973,44109999.52815
lka,1974,60829999.30158
lka,1975,112160000.32798
lka,1976,99770000.44473
lka,1977,125439998.97689
lka,1978,222590001.4285
lka,1979,236339997.4145
lka,1980,302859998.78869
lka,1981,307260001.51411
lka,1982,317889998.69116
lka,1983,360480003.16136
lka,1984,335430000.29959
lka,1985,349079997.03288
lka,1986,400969995.93638
lka,1987,337790000.05312
lka,1988,443510000.34064
lka,1989,401420006.76692
lka,1990,419450007.24867
lka,1991,460100003.79756
lka,1992,261850003.41758
lka,1993,327209995.97572
lka,1994,347430000.15989
lka,1995,383610011.14733
lka,1996,286210002.454
lka,1997,237129997.58311
lka,1998,303990005.65149
lka,1999,225959998.57038
lka,2000,256379994.7612
lka,2001,297800002.59727
lka,2002,211950001.63838
lka,2003,302909992.99288
lka,2004,357399998.60153
lka,2005,876040009.22292
lka,2006,534600003.46042
lka,2007,402399999.27021
lka,2008,520370001.53214
lka,2009,434680002.97062
lka,2010,436959993.88769
lka,2011,433430003.6896
lka,2012,402880009.8449
lka,2013,315310002.58029
lka,2014,325490006.22705
lka,2015,264819998.96839
lka,2016,111620001.09814
lka,2017,143920002.12334
lka,2018,153020001.67407
lka,2019,179690000.46328
lso,1960,1509999.99046
lso,1961,4109999.90441
lso,1962,5749999.81001
lso,1963,5480000.07495
lso,1964,5500000.09499
lso,1965,9249999.65914
lso,1966,11449999.95641
lso,1967,12209999.53896
lso,1968,12409999.97407
lso,1969,11350000.11325
lso,1970,6249999.97765
lso,1971,12059999.86641
lso,1972,10730000.08613
lso,1973,8320000.02451
lso,1974,12920000.0558
lso,1975,14770000.17092
lso,1976,18119999.94889
lso,1977,21899999.54775
lso,1978,33969999.72686
lso,1979,48260000.31829
lso,1980,68330000.88669
lso,1981,69240000.01326
lso,1982,63930000.00529
lso,1983,70239999.83445
lso,1984,73529998.93762
lso,1985,58999999.22886
lso,1986,62119999.88556
lso,1987,69800000.44405
lso,1988,84050000.07898
lso,1989,85590000.11161
lso,1990,99439999.51519
lso,1991,84329999.46922
lso,1992,89040001.07385
lso,1993,91499999.39278
lso,1994,76209999.89659
lso,1995,83249998.82653
lso,1996,72559999.87945
lso,1997,63439999.95105
lso,1998,45360000.1093
lso,1999,27080000.11928
lso,2000,31989999.78229
lso,2001,37149999.44344
lso,2002,42759999.25844
lso,2003,55819999.21799
lso,2004,49229999.40999
lso,2005,46049999.96349
lso,2006,42500000.47311
lso,2007,80330001.44176
lso,2008,91959998.58715
lso,2009,86779999.82424
lso,2010,168100000.5696
lso,2011,196740001.05821
lso,2012,198440001.48028
lso,2013,233600003.43435
lso,2014,58070000.44361
lso,2015,43910000.08211
lso,2016,74000001.58325
lso,2017,89119996.81033
lso,2018,104789999.0268
lso,2019,70899998.99827
ltu,1991,3959999.98972
ltu,1992,93720001.32501
ltu,1993,61890000.24647
ltu,1994,68479999.96692
ltu,1995,175709996.35011
ltu,1996,87780001.09643
ltu,1997,94750001.71736
ltu,1998,117360001.07788
ltu,1999,126589998.78354
ltu,2000,91940002.69659
ltu,2001,124889997.46554
ltu,2002,128090000.17866
ltu,2003,365730012.01823
ltu,2004,247510000.59955
lva,1991,3419999.95708
lva,1992,80269999.93436
lva,1993,33100000.47646
lva,1994,50110000.85995
lva,1995,60130000.73098
lva,1996,69039999.48129
lva,1997,76680000.199
lva,1998,94590002.1214
lva,1999,94329997.36816
lva,2000,86290000.68083
lva,2001,101959998.54617
lva,2002,72510000.67592
lva,2003,111189999.33638
lva,2004,160359992.92694
mac,1960,1779999.97139
mac,1961,1200000.04768
mac,1963,1000000
mac,1966,340000.00358
mac,1967,140000.0006
mac,1968,170000.00179
mac,1979,19999.99955
mac,1980,70000.0003
mac,1981,9999.99978
mac,1982,59999.99866
mac,1983,79999.99821
mac,1984,70000.0003
mac,1985,99999.99776
mac,1986,70000.0003
mac,1987,109999.9994
mac,1988,169999.99806
mac,1989,169999.99993
mac,1990,110000.00127
mac,1991,120000.00104
mac,1992,119999.99732
mac,1993,149999.99851
mac,1994,270000.00887
mac,1995,139999.99501
mac,1996,289999.98979
mac,1997,309999.9968
mac,1998,500000.00931
mac,1999,299999.99329
mac,2000,670000.01483
mac,2001,490000.00209
mac,2002,979999.99486
mac,2003,109999.99754
mac,2004,119999.99732
mar,1960,59939999.99762
mar,1961,110569999.99844
mar,1962,79090000.37611
mar,1963,93480000.0377
mar,1964,99840001.52536
mar,1965,104129998.58707
mar,1966,79960001.12779
mar,1967,62550000.14976
mar,1968,90290000.64917
mar,1969,73259998.44447
mar,1970,74090000.43571
mar,1971,117639999.54052
mar,1972,89179999.61972
mar,1973,81399998.85485
mar,1974,85279998.10874
mar,1975,171170002.01903
mar,1976,147409998.63669
mar,1977,158669997.22645
mar,1978,180460001.10917
mar,1979,168929995.45112
mar,1980,199409993.26669
mar,1981,237769997.40675
mar,1982,248850001.55866
mar,1983,230360002.28673
mar,1984,251530000.63636
mar,1985,347279997.90199
mar,1986,303279990.91335
mar,1987,360730006.32972
mar,1988,407180007.20628
mar,1989,407340003.56868
mar,1990,624159996.56729
mar,1991,659329986.78833
mar,1992,783460013.38027
mar,1993,629330003.98986
mar,1994,517000006.66268
mar,1995,454270007.09064
mar,1996,608690000.04977
mar,1997,414430010.35042
mar,1998,486369993.19308
mar,1999,637349999.1335
mar,2000,410390003.96617
mar,2001,474209993.65859
mar,2002,344189998.20016
mar,2003,483499998.53224
mar,2004,615939992.01059
mar,2005,581649994.41244
mar,2006,907810014.96687
mar,2007,937970017.13142
mar,2008,943870007.33614
mar,2009,987230017.42363
mar,2010,819859991.44986
mar,2011,1250999978.19588
mar,2012,1374600004.22597
mar,2013,1695169976.46354
mar,2014,1586290020.12685
mar,2015,1034000019.97687
mar,2016,1570279995.45634
mar,2017,1534060008.41036
mar,2018,597009996.44771
mar,2019,712790002.42613
mda,1992,9700000.02533
mda,1993,28300000.05476
mda,1994,52959999.23162
mda,1995,60529998.32854
mda,1996,32920000.24766
mda,1997,21719999.91313
mda,1998,28599999.63082
mda,1999,59949998.45885
mda,2000,66860000.56565
mda,2001,83459997.45838
mda,2002,97650000.51819
mda,2003,88950000.30287
mda,2004,86679997.91913
mda,2005,126189999.72194
mda,2006,112309999.07292
mda,2007,163960003.2419
mda,2008,201879999.55378
mda,2009,206859999.62874
mda,2010,235289999.60423
mda,2011,275980000.14946
mda,2012,312570000.50694
mda,2013,273899994.91908
mda,2014,419330002.13094
mda,2015,269030001.98677
mda,2016,206030000.45754
mda,2017,216229998.29054
mda,2018,205970003.37392
mda,2019,269349996.35816
mdg,1960,2619999.89487
mdg,1961,1260000.03889
mdg,1962,4490000.03748
mdg,1963,8380000.20757
mdg,1964,46670000.46559
mdg,1965,49109999.20033
mdg,1966,41339999.11882
mdg,1967,41720000.05655
mdg,1968,42499999.81932
mdg,1969,40410000.80667
mdg,1970,39999999.36298
mdg,1971,40949999.59506
mdg,1972,49749998.87124
mdg,1973,38910000.36523
mdg,1974,45180000.40203
mdg,1975,62550001.72555
mdg,1976,43450000.34757
mdg,1977,42909999.69281
mdg,1978,62780000.67174
mdg,1979,89210002.99603
mdg,1980,110429999.47816
mdg,1981,119320000.49762
mdg,1982,180690003.15294
mdg,1983,137580000.40613
mdg,1984,117570000.24803
mdg,1985,117030000.20236
mdg,1986,198860000.26017
mdg,1987,201120002.65531
mdg,1988,243089999.83408
mdg,1989,221319999.85874
mdg,1990,304420000.75802
mdg,1991,289000005.79096
mdg,1992,264500001.28895
mdg,1993,270189996.54986
mdg,1994,214480002.42561
mdg,1995,220960002.32548
mdg,1996,270710001.79648
mdg,1997,626270015.73518
mdg,1998,400469994.87653
mdg,1999,243240003.30269
mdg,2000,158319998.79517
mdg,2001,200759999.42794
mdg,2002,174129998.51443
mdg,2003,311979996.99786
mdg,2004,813520019.57968
mdg,2005,634959998.3003
mdg,2006,423440008.10198
mdg,2007,556410000.79922
mdg,2008,415880004.91448
mdg,2009,297270003.13811
mdg,2010,256649993.61336
mdg,2011,291069996.80027
mdg,2012,216880004.72076
mdg,2013,298869994.78191
mdg,2014,336259998.26193
mdg,2015,399430007.69243
mdg,2016,338879998.27601
mdg,2017,324119999.19638
mdg,2018,380829997.70343
mdg,2019,354659997.26206
mdv,1960,19999.99955
mdv,1961,239999.99464
mdv,1962,449999.98808
mdv,1963,259999.99046
mdv,1964,250000
mdv,1965,89999.99799
mdv,1966,409999.99456
mdv,1967,300000.01006
mdv,1968,99999.99963
mdv,1969,49999.99888
mdv,1970,109999.99754
mdv,1971,729999.993
mdv,1972,449999.99925
mdv,1973,349999.99404
mdv,1974,199999.99739
mdv,1975,2029999.96208
mdv,1976,569999.99098
mdv,1977,1209999.99531
mdv,1978,3740000.03375
mdv,1979,939999.9883
mdv,1980,1909999.96476
mdv,1981,2799999.99888
mdv,1982,959999.99717
mdv,1983,3219999.98763
mdv,1984,3419999.99806
mdv,1985,6999999.91804
mdv,1986,11380000.15169
mdv,1987,12839999.90486
mdv,1988,22080000.60357
mdv,1989,24210000.50753
mdv,1990,12310000.12159
mdv,1991,14630000.33051
mdv,1992,15769999.76859
mdv,1993,19989999.95925
mdv,1994,19159999.61458
mdv,1995,31950000.14082
mdv,1996,16989999.95179
mdv,1997,16999999.66286
mdv,1998,16659999.82506
mdv,1999,25859999.42385
mdv,2000,13440000.4521
mdv,2001,15280000.36068
mdv,2002,12899999.84018
mdv,2003,8769999.80584
mdv,2004,8899999.9091
mdv,2005,44299999.46058
mdv,2006,25859999.81686
mdv,2007,25439999.82066
mdv,2008,21819999.70414
mdv,2009,22269999.87289
mdv,2010,62189998.58946
mdv,2011,21160000.626
mdv,2012,22570000.16421
mdv,2013,14269999.95112
mdv,2014,17479999.76762
mdv,2015,17519999.76113
mdv,2016,14769999.88779
mdv,2017,9559999.80867
mdv,2018,5170000.03904
mdv,2019,17039999.87431
mex,1960,6119999.89487
mex,1961,87759999.91037
mex,1962,36499999.65169
mex,1963,1870000.56542
mex,1964,-24679999.3813
mex,1965,45840000.62197
mex,1966,34410000.287
mex,1967,34210000.08285
mex,1968,24739999.43584
mex,1969,17410000.04672
mex,1970,21999999.76344
mex,1971,9489999.80465
mex,1972,11110000.27321
mex,1973,2459999.891
mex,1974,16180000.05186
mex,1975,9240000.23492
mex,1976,9890000.10304
mex,1977,5749999.98137
mex,1978,8419999.94218
mex,1979,49489999.79347
mex,1980,54959999.67679
mex,1981,102440002.16015
mex,1982,142079999.33697
mex,1983,135849997.91905
mex,1984,75299998.61866
mex,1985,122840000.83059
mex,1986,247469995.65698
mex,1987,151860002.74867
mex,1988,146630001.28046
mex,1989,94459999.27819
mex,1990,149849998.67342
mex,1991,267050007.64504
mex,1992,308420003.18691
mex,1993,406300005.27762
mex,1994,411719993.08653
mex,1995,373540007.554
mex,1996,282819996.75371
mex,1997,96230001.49243
mex,1998,10209998.98948
mex,1999,29479999.56645
mex,2000,-64080002.70836
mex,2001,61259998.88591
mex,2002,98640001.42366
mex,2003,79530000.60283
mex,2004,93880001.5226
mex,2005,168159994.57426
mex,2006,226560002.94723
mex,2007,90460002.23607
mex,2008,127120003.14519
mex,2009,165009994.51615
mex,2010,428150006.82883
mex,2011,932600000.86203
mex,2012,367010005.74417
mex,2013,506290009.15587
mex,2014,750930009.14715
mex,2015,267049989.26073
mex,2016,763259996.83142
mex,2017,706519979.29066
mex,2018,508010000.18232
mex,2019,501740006.6182
mhl,1992,5349999.97914
mhl,1993,29839999.85084
mhl,1994,45549999.93928
mhl,1995,32140000.02854
mhl,1996,69219999.60579
mhl,1997,52319999.99098
mhl,1998,42140000.6786
mhl,1999,58690001.22696
mhl,2000,47109998.38263
mhl,2001,67379999.58918
mhl,2002,55410001.40645
mhl,2003,51490001.30594
mhl,2004,49480000.35062
mhl,2005,55830000.05968
mhl,2006,55069999.88481
mhl,2007,52880000.95822
mhl,2008,52229998.39298
mhl,2009,60780000.31225
mhl,2010,24589999.71487
mhl,2011,84329999.98331
mhl,2012,85959996.60157
mhl,2013,87229999.41558
mhl,2014,57409999.95358
mhl,2015,55090000.51394
mhl,2016,13130000.01386
mhl,2017,72049998.74905
mhl,2018,51090001.28508
mhl,2019,60190001.55479
mkd,1993,3279999.97139
mkd,1994,63179999.17269
mkd,1995,35030000.55067
mkd,1996,55339999.79682
mkd,1997,40549999.82752
mkd,1998,59489999.49917
mkd,1999,221930000.20273
mkd,2000,197279999.68268
mkd,2001,222379998.41943
mkd,2002,247360000.45389
mkd,2003,225539997.19024
mkd,2004,241670004.24862
mkd,2005,213609999.70324
mkd,2006,190199999.56712
mkd,2007,198219999.9094
mkd,2008,190660000.76756
mkd,2009,188360001.28463
mkd,2010,151069998.59959
mkd,2011,176729997.76714
mkd,2012,133270002.28502
mkd,2013,176560002.10717
mkd,2014,196290001.32158
mkd,2015,182360000.54888
mkd,2016,151559999.70995
mkd,2017,133660003.62486
mkd,2018,165860000.8022
mkd,2019,130350000.38892
mli,1960,9999.99978
mli,1961,2300000.01192
mli,1962,8950000.23581
mli,1963,7190000.06653
mli,1964,16350000.26971
mli,1965,20190000.35711
mli,1966,20029999.88198
mli,1967,14940000.25094
mli,1968,25630000.74401
mli,1969,19230000.21465
mli,1970,16769999.87662
mli,1971,23230000.25377
mli,1972,30600000.90301
mli,1973,60740001.65798
mli,1974,91150000.59083
mli,1975,88150001.47559
mli,1976,61929999.83579
mli,1977,72820000.86084
mli,1978,108780000.05707
mli,1979,125130001.11468
mli,1980,172930001.20856
mli,1981,158189999.35128
mli,1982,115049998.44544
mli,1983,107779998.65822
mli,1984,253129992.78307
mli,1985,275989999.90895
mli,1986,224679998.14637
mli,1987,255310000.0564
mli,1988,282899998.65927
mli,1989,347760004.28013
mli,1990,354579998.54535
mli,1991,324979997.02953
mli,1992,310300005.14165
mli,1993,279220001.84283
mli,1994,295740002.90223
mli,1995,367679998.28793
mli,1996,357020006.38656
mli,1997,308089997.99564
mli,1998,271699997.65046
mli,1999,260419999.86582
mli,2000,309329997.43335
mli,2001,237440002.82884
mli,2002,308590000.45247
mli,2003,379849999.12605
mli,2004,444409999.50655
mli,2005,501309999.33928
mli,2006,525460010.28828
mli,2007,736610008.04789
mli,2008,681390001.26533
mli,2009,676790002.5174
mli,2010,783479999.20137
mli,2011,917640004.27164
mli,2012,818099983.34386
mli,2013,1019630008.42556
mli,2014,987109991.09782
mli,2015,807429992.89185
mli,2016,914110000.07764
mli,2017,928830005.58056
mli,2018,1030619991.01378
mli,2019,997130002.95311
mlt,1960,12329999.6946
mlt,1961,9770000.45776
mlt,1962,8730000.22955
mlt,1963,17020000.53227
mlt,1964,19300000.90972
mlt,1965,16239999.6426
mlt,1966,17329999.68901
mlt,1967,16010000.20467
mlt,1968,16560000.91881
mlt,1969,14350000.25108
mlt,1970,18580000.91091
mlt,1971,9180000.33312
mlt,1972,14980000.11593
mlt,1973,26779999.84473
mlt,1974,15800000.26338
mlt,1975,29929999.88794
mlt,1976,27269999.96975
mlt,1977,19400000.15311
mlt,1978,27230000.0377
mlt,1979,14579999.78214
mlt,1980,11469999.76411
mlt,1981,49279999.92855
mlt,1982,20790000.18537
mlt,1983,34129999.239
mlt,1984,5639999.89815
mlt,1985,5569999.9202
mlt,1986,1679999.98294
mlt,1987,300000.07898
mlt,1988,-670000.03904
mlt,1989,-2410000.1175
mlt,1990,3920000.02228
mlt,1991,7569999.80845
mlt,1992,8420000.09678
mlt,1993,32949999.04372
mlt,1994,46600001.33887
mlt,1995,13869999.83154
mlt,1996,77650000.24438
mlt,1997,26599999.4874
mlt,1998,24749999.9702
mlt,1999,26260000.40583
mlt,2000,21849999.94002
mlt,2001,2769999.99955
mlt,2002,11150000.0786
mlt,2003,9840000.35375
mlt,2004,6810000.23521
mmr,1960,33890000.24274
mmr,1961,19710000.41068
mmr,1962,28469999.74549
mmr,1963,41119999.75145
mmr,1964,20510000.26241
mmr,1965,16089999.92535
mmr,1966,15090000.12279
mmr,1967,11129999.82387
mmr,1968,15509999.67754
mmr,1969,26070000.23127
mmr,1970,20519999.69222
mmr,1971,38179999.94755
mmr,1972,40269999.52644
mmr,1973,66860000.3235
mmr,1974,60009998.7518
mmr,1975,29339999.60683
mmr,1976,40109999.29532
mmr,1977,55269999.34949
mmr,1978,158239997.48193
mmr,1979,259109991.68083
mmr,1980,231320006.1731
mmr,1981,203419996.97313
mmr,1982,210199998.75315
mmr,1983,217429998.43694
mmr,1984,150660002.48864
mmr,1985,255379992.40495
mmr,1986,322269999.41282
mmr,1987,240729999.57018
mmr,1988,333069988.10917
mmr,1989,91150003.80762
mmr,1990,83209999.63395
mmr,1991,108899996.34586
mmr,1992,83059997.45429
mmr,1993,77640000.55939
mmr,1994,149189997.88538
mmr,1995,130530003.26455
mmr,1996,47159998.7857
mmr,1997,42700000.86725
mmr,1998,43199999.93406
mmr,1999,53680000.26979
mmr,2000,70529998.55578
mmr,2001,93420000.67234
mmr,2002,95039998.98955
mmr,2003,100680001.55687
mmr,2004,95529999.18908
mmr,2005,103079998.59005
mmr,2006,111690000.07585
mmr,2007,156889998.9333
mmr,2008,481729989.74845
mmr,2009,311799994.63633
mmr,2010,305209999.94688
mmr,2011,327189998.72357
mmr,2012,388290002.66828
mmr,2013,3674060089.13927
mmr,2014,1229069986.42161
mmr,2015,1000210003.1022
mmr,2016,1193940001.30147
mmr,2017,1139240014.25877
mmr,2018,1325340027.03615
mmr,2019,1624049993.31199
mne,2006,78829999.37609
mne,2007,91889998.47881
mne,2008,77169999.42809
mne,2009,63829999.94606
mne,2010,57820000.26852
mne,2011,104070000.63732
mne,2012,81759999.58441
mne,2013,96940001.15991
mne,2014,94250002.0247
mne,2015,81429996.48489
mne,2016,79089999.89927
mne,2017,104880000.25041
mne,2018,156239999.45074
mne,2019,98049997.20491
mng,1984,119999.99732
mng,1985,389999.98569
mng,1986,620000.01222
mng,1987,619999.99918
mng,1988,650000.01341
mng,1989,1559999.94278
mng,1990,6360000.16145
mng,1991,61040001.81146
mng,1992,67959998.57783
mng,1993,83439999.19482
mng,1994,110940001.71125
mng,1995,136850000.21756
mng,1996,140129999.85926
mng,1997,125490003.7758
mng,1998,143949997.35057
mng,1999,147290001.35884
mng,2000,157710002.9774
mng,2001,147419999.31261
mng,2002,160840002.21267
mng,2003,157529996.69127
mng,2004,153310000.32276
mng,2005,141800000.15721
mng,2006,141419998.34962
mng,2007,160509998.16693
mng,2008,194730002.80745
mng,2009,219949998.2167
mng,2010,238130001.79455
mng,2011,264030000.59351
mng,2012,362280002.46175
mng,2013,367650006.6556
mng,2014,230519998.74786
mng,2015,203590002.94469
mng,2016,302879999.52957
mng,2017,604399989.2436
mng,2018,259089999.29205
mng,2019,253830000.91091
mnp,1960,5000000
mnp,1961,6000000
mnp,1962,8000000
mnp,1963,17000000
mnp,1964,11000000
mnp,1965,18159999.84741
mnp,1966,17959999.08447
mnp,1967,20100000.38147
mnp,1968,29909999.84741
mnp,1969,46000000
mnp,1970,48000000
mnp,1971,53000000
mnp,1972,57000000
mnp,1973,65200000.04768
mnp,1974,75059999.94278
mnp,1975,81059999.94278
mnp,1976,89099999.99963
mnp,1977,91089999.99985
mnp,1978,100570000.02079
mnp,1979,111059999.99866
mnp,1980,108509999.99419
mnp,1981,135980000.04701
mnp,1982,161360000.20988
mnp,1983,132609999.9696
mnp,1984,184649999.96871
mnp,1985,158170000.01669
mnp,1986,230779999.95649
mnp,1987,184360000.02921
mnp,1988,151499999.97765
mnp,1989,157909999.92192
mnp,1990,61869999.90977
mnp,1991,26490000.46402
mnp,1992,7220000.15713
mnp,1993,88509999.82655
mnp,1994,2079999.93302
mnp,1995,-200000.00298
mnp,1996,-1620000.00477
mnp,1998,9999.99978
mnp,2000,9999.99978
moz,1961,3589999.91417
moz,1963,79999.99821
moz,1964,-39999.99911
moz,1966,6760000.15438
moz,1967,17939999.68842
moz,1968,19999.99955
moz,1969,29999.99933
moz,1970,79999.99821
moz,1971,119999.99732
moz,1972,129999.99709
moz,1973,109999.99754
moz,1974,589999.99613
moz,1975,11889999.99873
moz,1976,34999999.68708
moz,1977,67209999.31172
moz,1978,81749998.94947
moz,1979,119460001.75551
moz,1980,121780002.00726
moz,1981,120549999.81075
moz,1982,164679997.23554
moz,1983,175289997.59257
moz,1984,211470001.1611
moz,1985,242239999.17507
moz,1986,352409995.7142
moz,1987,561110008.84511
moz,1988,798810001.80542
moz,1989,667979997.1953
moz,1990,831700005.59092
moz,1991,872290009.14656
moz,1992,1096439996.91494
moz,1993,895830008.45276
moz,1994,834479995.52637
moz,1995,777330004.66227
moz,1996,613930003.95968
moz,1997,692720008.16278
moz,1998,797149995.66786
moz,1999,682819997.43916
moz,2000,703549995.88802
moz,2001,795189992.18568
moz,2002,1799859981.54432
moz,2003,788349994.16024
moz,2004,883640000.18314
moz,2005,924580008.55334
moz,2006,1115750004.12203
moz,2007,1330080001.93164
moz,2008,1508669998.73705
moz,2009,1494019998.02515
moz,2010,1541329997.01798
moz,2011,1845009981.76448
moz,2012,1634749998.30499
moz,2013,1756579985.29077
moz,2014,1507430007.45773
moz,2015,1130909993.23875
moz,2016,989280002.64987
moz,2017,1288359999.17239
moz,2018,1321950023.30281
moz,2019,1149510017.70236
mrt,1960,9999.99978
mrt,1961,950000.00671
mrt,1962,2009999.99046
mrt,1963,1819999.94256
mrt,1964,11800000.31367
mrt,1965,8820000.0897
mrt,1966,6520000.12808
mrt,1967,11519999.85613
mrt,1968,20460000.09403
mrt,1969,9189999.73871
mrt,1970,4659999.83996
mrt,1971,6539999.93764
mrt,1972,6999999.82491
mrt,1973,20180000.09283
mrt,1974,40490000.37089
mrt,1975,29900000.78827
mrt,1976,26960000.52243
mrt,1977,36069999.99471
mrt,1978,68020001.30154
mrt,1979,93919998.59363
mrt,1980,61020000.62726
mrt,1981,87580000.64269
mrt,1982,75650000.46045
mrt,1983,83419999.26791
mrt,1984,83600000.33304
mrt,1985,114470002.21163
mrt,1986,120560000.67107
mrt,1987,107659999.49724
mrt,1988,133889999.71747
mrt,1989,196499999.86403
mrt,1990,128830001.16795
mrt,1991,148820003.59893
mrt,1992,159400000.01527
mrt,1993,248329999.76724
mrt,1994,173159997.76684
mrt,1995,168080000.08203
mrt,1996,206130001.45368
mrt,1997,177750000.0149
mrt,1998,139269999.23214
mrt,1999,175779998.97488
mrt,2000,146340000.73001
mrt,2001,196490001.3078
mrt,2002,268160000.51796
mrt,2003,183879998.96705
mrt,2004,131830003.0902
mrt,2005,120159999.2048
mrt,2006,119960001.01417
mrt,2007,213949995.84556
mrt,2008,184399998.44879
mrt,2009,157890002.63624
mrt,2010,126979998.56621
mrt,2011,212640004.27723
mrt,2012,227430004.01557
mrt,2013,200660000.40062
mrt,2014,137799996.68151
mrt,2015,137909999.16941
mrt,2016,95059999.80308
mrt,2017,93770000.93088
mrt,2018,149040001.04219
mrt,2019,145680002.5031
mus,1960,439999.99762
mus,1961,5380000.13307
mus,1962,4110000.15214
mus,1963,5539999.96185
mus,1964,1979999.99672
mus,1965,1879999.95612
mus,1966,3959999.96737
mus,1967,4759999.98115
mus,1968,9309999.65593
mus,1969,4369999.76821
mus,1970,4910000.02623
mus,1971,5990000.0412
mus,1972,7590000.11347
mus,1973,8460000.23186
mus,1974,18749999.63678
mus,1975,17239999.54201
mus,1976,11809999.67083
mus,1977,14889999.88511
mus,1978,24709999.66748
mus,1979,26919999.97757
mus,1980,26580000.50485
mus,1981,50349999.66435
mus,1982,36020000.34787
mus,1983,29810000.10856
mus,1984,27189999.30471
mus,1985,24440000.33848
mus,1986,52299999.59469
mus,1987,60150000.13635
mus,1988,50999999.65914
mus,1989,58810000.2557
mus,1990,83600001.2774
mus,1991,64989999.86984
mus,1992,44230000.27612
mus,1993,22900000.93542
mus,1994,14680000.1245
mus,1995,19290000.75348
mus,1996,19250000.06147
mus,1997,27589999.27156
mus,1998,39740000.95576
mus,1999,34450000.47237
mus,2000,15679999.87863
mus,2001,10209999.8761
mus,2002,21499999.58836
mus,2003,-17209999.74385
mus,2004,28949999.71986
mus,2005,27999999.29219
