geo,time,bn_fin_totl_cd
jam,2008,-3125238220.00996
jam,2009,-979174435.21279
jam,2010,-780283736.33308
jam,2011,-1514923727.58162
jam,2012,-483204534.56433
jam,2013,-838722608.44556
jam,2014,-939961053.6717
jam,2015,-82243540.22863
jam,2016,314790695.74771
jam,2017,-1447227457.61633
jam,2018,-1376468663.78134
jam,2019,-595727698.6426
jam,2020,-189365033.70349
jor,1972,1399998.45495
jor,1973,15826113.95955
jor,1974,-13350236.7753
jor,1975,8442996.76907
jor,1976,11446357.78336
jor,1977,51087762.14227
jor,1978,-174634408.64435
jor,1979,52282659.32266
jor,1980,118641391.9078
jor,1981,-140322956.03213
jor,1982,-484714940.33211
jor,1983,-431943633.82692
jor,1984,-311034735.12988
jor,1985,-296378186.59191
jor,1986,-54462834.84768
jor,1987,-309370274.37414
jor,1988,-187978662.82865
jor,1989,421565750.57061
jor,1990,-150875134.6231
jor,1991,-72161359.24369
jor,1992,-747212659.84835
jor,1993,-350502033.01841
jor,1994,-390298479.24954
jor,1995,-294722457.44682
jor,1996,-324541607.89845
jor,1997,142172073.34274
jor,1998,-336248236.95346
jor,1999,524541607.89845
jor,2000,313963328.63188
jor,2001,-156425416.43563
jor,2002,438222852.13353
jor,2003,1380394922.42595
jor,2004,162905500.70522
jor,2005,-1588011283.49788
jor,2006,-1869393511.98872
jor,2007,-2326940947.60108
jor,2008,-1550364264.69439
jor,2009,-852535211.26761
jor,2010,-1125563380.28169
jor,2011,-3238028169.01408
jor,2012,-5397546478.87324
jor,2013,-2690726781.50688
jor,2014,-1445070422.53521
jor,2015,-2691535211.26761
jor,2016,-3434211267.60563
jor,2017,-3326478873.23944
jor,2018,-3960281690.14085
jor,2019,-1072112676.05634
jor,2020,-2611126760.56338
jpn,1996,66354037974.9452
jpn,1997,125771588263.33701
jpn,1998,103896507634.791
jpn,1999,115344351535.34599
jpn,2000,138376960889.86401
jpn,2001,87024232346.0266
jpn,2002,105900162444.38699
jpn,2003,118388575966.424
jpn,2004,148278847177.86401
jpn,2005,148955944005.923
jpn,2006,137924675200.91299
jpn,2007,223810848965.01001
jpn,2008,180540739171.87399
jpn,2009,167611428106.314
jpn,2010,246864000597.21399
jpn,2011,157558057132.92999
jpn,2012,53151012201.4154
jpn,2013,-4254582114.94789
jpn,2014,58698141070.0532
jpn,2015,180949045309.978
jpn,2016,264704228606.36301
jpn,2017,167797752857.30701
jpn,2018,183392585076.298
jpn,2019,227539035359.259
jpn,2020,128653828814.339
kaz,1995,-1005600000
kaz,1996,-1981700000
kaz,1997,-2422100000
kaz,1998,-2671900000
kaz,1999,-1045600000
kaz,2000,-721919233.39924
kaz,2001,-2228938840.11837
kaz,2002,-823975852.26435
kaz,2003,-1232271743.79818
kaz,2004,-701769631.91298
kaz,2005,350037303.87209
kaz,2006,-728840579.78329
kaz,2007,-5022284379.01199
kaz,2008,3845718343.71872
kaz,2009,-1450697130.27607
kaz,2010,15338174954.3009
kaz,2011,9831533108.49748
kaz,2012,1180727783.42339
kaz,2013,-2106962105.86196
kaz,2014,-2449900872.99818
kaz,2015,-10423398053.3362
kaz,2016,-7965994732.34132
kaz,2017,-6843934795.57397
kaz,2018,1433917219.0848
kaz,2019,-5431052451.3006
kaz,2020,-16839093996.7139
ken,1975,-232460174.03407
ken,1976,-123817622.39129
ken,1977,30447429.20429
ken,1978,-653739086.64388
ken,1979,-493625068.63901
ken,1980,-876527715.8935
ken,1981,-488311778.30552
ken,1982,-252785006.86873
ken,1983,-28997447.07441
ken,1984,-115236187.35886
ken,1985,-80939055.32642
ken,1986,-45113500.20513
ken,1987,-410161561.76201
ken,1988,-464639293.18029
ken,1989,-576226477.46016
ken,1990,-525381740.74069
ken,1991,-223703280.03141
ken,1992,-102430923.79243
ken,1993,-363177136.99573
ken,1994,-194594870.39078
ken,1995,217643921.36396
ken,1996,51262660.1597
ken,1997,-74805588.84796
ken,1998,-478634743.98965
ken,1999,-102292720.14017
ken,2000,-276529155.17308
ken,2001,-138832876.8637
ken,2002,142139842.60478
ken,2003,38557161.30689
ken,2004,-55491409.77305
ken,2005,-382528497.91816
ken,2006,-99742395.46905
ken,2007,-1133172270.36395
ken,2008,-1587589982.05057
ken,2009,-1353212958.27453
ken,2010,-1953047327.74337
ken,2011,-4320862837.08972
ken,2012,-4359973027.32758
ken,2013,-4834126988.42745
ken,2014,-5942999914.6976
ken,2015,-4148196672.68402
ken,2016,-4434874424.27855
ken,2017,-6118562167.50663
ken,2018,-5065949110.04041
ken,2019,-4533859990.36511
ken,2020,-4148375439.27827
kgz,1993,-211202000
kgz,1994,-98087000
kgz,1995,-342092000
kgz,1996,-382823000
kgz,1997,-204818000
kgz,1998,-256328538.04652
kgz,1999,-202825223.28166
kgz,2000,-69511100.38405
kgz,2001,-27926465.03402
kgz,2002,-60733485.82024
kgz,2003,23978011.88832
kgz,2004,-15720451.1273
kgz,2005,7591492.57489
kgz,2006,-146004102.40094
kgz,2007,-658927123.45384
kgz,2008,-295245304.32311
kgz,2009,-143190563.48708
kgz,2010,-394227665.27442
kgz,2011,-846756117.62464
kgz,2012,-529347198.76118
kgz,2013,-649269736.40728
kgz,2014,-800950828.27543
kgz,2015,-777482294.94
kgz,2016,-279986288.09123
kgz,2017,-389764509.84669
kgz,2018,-383184275.54005
kgz,2019,-419088424.99499
kgz,2020,350323332.30508
khm,1992,-2900000
khm,1993,68176000
khm,1994,-18200000
khm,1995,-82400000
khm,1996,-187100000
khm,1997,-185900000
khm,1998,-205086238.6692
khm,1999,-144304459.69576
khm,2000,-88067625.05199
khm,2001,-18349697.57747
khm,2002,-98263757.86585
khm,2003,-207066673.27791
khm,2004,-160598532.02575
khm,2005,-238451401.70384
khm,2006,-10528565.524
khm,2007,-210323560.98434
khm,2008,-632196082.99909
khm,2009,-375262469.64203
khm,2010,-743363505.40522
khm,2011,-1072434909.27825
khm,2012,-1064472394.69486
khm,2013,-1458696585.31507
khm,2014,-1093460770.9114
khm,2015,-1846109947.00454
khm,2016,-1745742783.46422
khm,2017,-1761787688.86109
khm,2018,-2114961739.78041
khm,2019,-3702546488.45365
khm,2020,-2379970423.3311
kir,1979,8718581.79456
kir,1980,683181.18081
kir,1981,-10807679.15286
kir,1982,-1026511.97186
kir,1983,4982815.55128
kir,1984,8815121.58852
kir,1985,203925.56724
kir,1986,1301493.06299
kir,1987,1672058.14393
kir,1988,632076.5159
kir,1989,296537.23585
kir,1990,-1727480.17912
kir,1991,775848.47067
kir,1992,-1673706.74513
kir,1993,2377325.64465
kir,1994,-1187350.76625
kir,2006,-10094522.48153
kir,2007,-9484266.69528
kir,2008,-3698137.575
kir,2009,5660514.03402
kir,2010,2173391.23137
kir,2011,757540.39783
kir,2012,6437627.48878
kir,2013,31620463.57304
kir,2014,90730270.52833
kir,2015,84297701.44002
kir,2016,72195425.07184
kir,2017,101964237.42287
kir,2018,100874634.76136
kir,2019,109837175.87151
kir,2020,85481281.60742
kna,1980,-6544444.44444
kna,1981,-5600000
kna,1982,-5537037.03704
kna,1983,-14351851.85185
kna,1984,-5548148.14815
kna,1985,-7207407.40741
kna,1986,-2837037.03704
kna,1987,-13155555.55556
kna,1988,-18855555.55556
kna,1989,-44825925.92593
kna,1990,-50974074.07407
kna,1991,-24714814.81481
kna,1992,-9592592.59259
kna,1993,4074074.07407
kna,1994,-24345185.18519
kna,1995,-22500000
kna,1996,-49988888.88889
kna,1997,-44529629.62963
kna,1998,-32328978.65741
kna,1999,-92866666.66667
kna,2000,-80977777.77778
kna,2001,-102794444.44444
kna,2002,-108762936.97338
kna,2003,-107070148.19444
kna,2004,-71229713.7037
kna,2005,-35611411.11111
kna,2006,-72457215.55556
kna,2007,-103180050.37037
kna,2008,-172686510
kna,2009,-173221704.55343
kna,2010,-108843229.25926
kna,2011,-5270326.2166
kna,2012,134554841.60925
kna,2013,101889214.62339
kna,2014,61173238.05427
kna,2015,-77027652.26566
kna,2016,-100246784.7993
kna,2017,-61464842.60826
kna,2018,-16436423.00434
kna,2019,50457964.27834
kna,2020,-57843342.68871
kor,1976,-552138540.192
kor,1977,-20712210.301
kor,1978,-1397000000
kor,1979,-4463000000
kor,1980,-6277500000
kor,1981,-4945200000
kor,1982,-4522000000
kor,1983,-3622900000
kor,1984,-1608200000
kor,1985,-3902100000
kor,1986,3105400000
kor,1987,11315300000
kor,1988,13777400000
kor,1989,5586100000
kor,1990,-3529200000
kor,1991,-7206800000
kor,1992,-1583800000
kor,1993,472500000
kor,1994,-6297500000
kor,1995,-11517000000
kor,1996,-23467900000
kor,1997,-17785300000
kor,1998,33969400000
kor,1999,18370800000
kor,2000,9525800000
kor,2001,8288700000
kor,2002,5559400000
kor,2003,16680900000
kor,2004,34059400000
kor,2005,18468900000
kor,2006,11966100000
kor,2007,17126100000
kor,2008,-6494800000
kor,2009,27180900000
kor,2010,21520500000
kor,2011,22920300000
kor,2012,48389300000
kor,2013,78539300000
kor,2014,86507800000
kor,2015,102957200000
kor,2016,99925300000
kor,2017,84516400000
kor,2018,76473400000
kor,2019,59026900000
kor,2020,81382700000
kor,2021,76780400000
kos,2004,-71596727.32305
kos,2005,-66872505.9874
kos,2006,44840667.33969
kos,2007,-102444657.3227
kos,2008,-665362470.93141
kos,2009,-151260459.86649
kos,2010,-390079942.51113
kos,2011,-526522661.248
kos,2012,-299170435.81014
kos,2013,-174925668.36173
kos,2014,-187830435.57086
kos,2015,-343669388.24542
kos,2016,-219628496.52171
kos,2017,-303155837.62538
kos,2018,-394163667.37272
kos,2019,-182606019.77273
kos,2020,-636791822.14184
kwt,1975,6964740736.83075
kwt,1976,8967554208.93073
kwt,1977,4969186871.32872
kwt,1978,4726366141.49964
kwt,1979,10334119063.6965
kwt,1980,12327161884.9255
kwt,1981,8576491381.33699
kwt,1982,4921659835.57995
kwt,1983,-562652243.9623
kwt,1984,7407234366.35956
kwt,1985,2906036760.17522
kwt,1986,7522505576.93263
kwt,1987,3724926053.22015
kwt,1988,5443873715.74844
kwt,1989,9605846563.45051
kwt,1990,-1320829938.81195
kwt,1991,-37468087800
kwt,1992,-9173915613.61785
kwt,1993,-1848338814.18745
kwt,1994,-3231559207.93226
kwt,1995,-214442917.57798
kwt,1996,7548214302.35424
kwt,1997,6157927061.10112
kwt,1998,3120532896.45435
kwt,1999,6632400541.36681
kwt,2000,16044627859.8399
kwt,2001,8357525990.57654
kwt,2002,4083717671.0003
kwt,2003,10347250967.9843
kwt,2004,17428425380.4411
kwt,2005,33326740180.6986
kwt,2006,53142526752.4932
kwt,2007,38086239548.1104
kwt,2008,51918491612.5542
kwt,2009,32324287786.8782
kwt,2010,46132874951.4024
kwt,2011,64526317184.1895
kwt,2012,84033488535.28951
kwt,2013,72050943653.77589
kwt,2014,58277550649.4908
kwt,2015,11438840454.8022
kwt,2016,-3542239681.51364
kwt,2017,27375355922.2361
kwt,2018,26920540120.1972
kwt,2019,25974888236.925
kwt,2020,21784441075.6244
lao,1984,-86200000
lao,1985,-74800000
lao,1986,-92400000
lao,1987,-119500000
lao,1988,-53600000
lao,1989,-104200000
lao,1990,-84200000
lao,1991,-79400000
lao,1992,-56200000
lao,1993,-13000000
lao,1994,-79000000
lao,1995,-134400000
lao,1996,-214500000
lao,1997,-276400000
lao,1998,-130400000
lao,1999,-73100000
lao,2000,-80560000
lao,2001,-123057490.44489
lao,2002,-131432113.58739
lao,2003,-138162741.34742
lao,2004,-106069130.87865
lao,2005,-165344762.378
lao,2006,-327233393.16798
lao,2007,-595724948.26302
lao,2008,-331514363.73
lao,2009,-583730371.56
lao,2010,-372937899.64
lao,2011,-527923009.49251
lao,2012,-769615217.43356
lao,2013,-1830448145.44992
lao,2014,-1754224634.70089
lao,2015,-2747774742.93936
lao,2016,-2705725755.9898
lao,2017,-1978306130.02304
lao,2018,-2334634014.82442
lao,2019,-1819587392.66508
lao,2020,-845421798.53155
lbn,2002,314700000.05637
lbn,2003,-1308354597.53655
lbn,2004,-5090519691.0032
lbn,2005,-3331044091.86966
lbn,2006,-1993638519.62836
lbn,2007,-7011838721.16231
lbn,2008,-5438971597.83643
lbn,2009,-9764647288.74723
lbn,2010,-476333729.28844
lbn,2011,-3429792795.67
lbn,2012,-9405713782.5
lbn,2013,-7339974923.31
lbn,2014,-11213206241.24
lbn,2015,-8722356693.43
lbn,2016,-11781835768.81
lbn,2017,-8856795891.7
lbn,2018,-4143588615.71252
lbn,2019,-6312123058.55055
lbn,2020,-11716844885.6243
lbr,1979,-4196928.04266
lbr,1980,-2775457.33107
lbr,1981,-2308691.42615
lbr,1982,-5598775.22366
lbr,1983,-2415143.81294
lbr,1984,-2909852.56265
lbr,1985,-1123658.40797
lbr,1986,-1250440.30351
lbr,1987,-2743875.97434
lbr,2004,-217279140.32256
lbr,2005,-222797379.4414
lbr,2006,-271221180.30674
lbr,2007,-299117215.29679
lbr,2008,800002816.28031
lbr,2009,960317701.39349
lbr,2010,-2292965693.38637
lbr,2011,-2482828336.03334
lbr,2012,-2857886937.01954
lbr,2013,-2641732476.70941
lbr,2014,-1068416746.98613
lbr,2015,-462826577.29531
lbr,2016,-548923115.32105
lbr,2017,-675876121.7266
lbr,2018,-272109917.35621
lbr,2019,-223978055.11188
lby,1977,2191852086.94399
lby,1978,794795494.00203
lby,1979,3517974955.38936
lby,1980,8111784915.63283
lby,1981,-3634837502.68268
lby,1982,-1388602721.09589
lby,1983,-1879055445.11
lby,1984,-2608316757.61882
lby,1985,1579109145.99751
lby,1986,640148024.79814
lby,1987,-891159842.62965
lby,1988,-1584162164.38821
lby,1989,-895856196.17007
lby,1990,2163662972.46293
lby,1991,81929746.95681
lby,1992,1438803672.91281
lby,1993,-1516574130.74081
lby,1994,245429971.85494
lby,1995,1901972102.88194
lby,1996,1027930946.07707
lby,1997,2278535924.29211
lby,1998,123402811.12994
lby,1999,1798362729.95064
lby,2000,5452000000
lby,2001,2088000000
lby,2002,1094000000
lby,2003,5398500000
lby,2004,6407000000
lby,2005,13495000000
lby,2006,24200000000
lby,2007,29651500000
lby,2008,33949000000
lby,2009,10702100000
lby,2010,14663800000
lby,2011,5825400000
lby,2012,21301500000
lby,2013,-2494400000
lby,2014,-21157300000
lby,2015,-7214100000
lby,2016,-5911600000
lby,2017,3636200000
lby,2018,10041600000
lby,2019,248100000
lca,1976,4539768.39109
lca,1977,-15140740.74074
lca,1978,-22059259.25926
lca,1979,-25633333.33333
lca,1980,-31188888.88889
lca,1981,-48525925.92593
lca,1982,-27937037.03704
lca,1983,-6896296.2963
lca,1984,-13296296.2963
lca,1985,-10448148.14815
lca,1986,5311111.11111
lca,1987,-3018518.51852
lca,1988,-5751851.85185
lca,1989,-46603703.7037
lca,1990,-46448148.14815
lca,1991,-51444444.44444
lca,1992,-67592592.59259
lca,1993,13422222.22222
lca,1994,-45196296.2963
lca,1995,-25188888.88889
lca,1996,-55525925.92593
lca,1997,-80181481.48148
lca,1998,-48711111.11111
lca,1999,-88385185.18519
lca,2000,-72733333.33333
lca,2001,-73988148.14815
lca,2002,-88078566.66667
lca,2003,-117283305.55556
lca,2004,-81318359.25926
lca,2005,-139274662.22222
lca,2006,-296018153.33333
lca,2007,-337371433.7037
lca,2008,-338835777.03704
lca,2009,-126123252.59259
lca,2010,-136029828.14815
lca,2011,-202302112.96296
lca,2012,-143448494.44444
lca,2013,-96301368.51852
lca,2014,-875940.38537
lca,2015,64642992.9379
lca,2016,-80561042.99247
lca,2017,-39990344.07627
lca,2018,62485924.85626
lca,2019,18771041.90275
lca,2020,-138371072.98105
lka,1975,-112387230.9595
lka,1976,-5878863.3772
lka,1977,162869676.455
lka,1978,-83246339.4143
lka,1979,-176945389.7196
lka,1980,-639075691.54
lka,1981,-420450133.7776
lka,1982,-547676706.3862
lka,1983,-451163092.506
lka,1984,-38803851.8272
lka,1985,-461476927.451
lka,1986,-451441141.935
lka,1987,-448518453.6026
lka,1988,-357136925.4579
lka,1989,-528732852.1807
lka,1990,-413356931.6591
lka,1991,-369180931.0419
lka,1992,-277340361.764
lka,1993,-254211588.0342
lka,1994,-651086721.3801
lka,1995,-491358897.9926
lka,1996,-443224090.2582
lka,1997,-159581617.2835
lka,1998,-121459336.8118
lka,1999,-508611529.6769
lka,2000,-808026081.9249
lka,2001,-144260000
lka,2002,-40690000
lka,2003,-145200000
lka,2004,-776850000
lka,2005,-472910000
lka,2006,-1313300000
lka,2007,-1297310000
lka,2008,-2867140000
lka,2009,364060000
lka,2010,-1791819000
lka,2011,-4788423327.32683
lka,2012,-4263848558.82177
lka,2013,-3063748415.77227
lka,2014,-1536054932.11036
lka,2015,-2312257079.71805
lka,2016,-2181844371.2127
lka,2017,-2122795375.3998
lka,2018,-3377684310.88316
lka,2019,-2459916136.02074
lka,2020,-259506244.29457
lso,1975,811350.51756
lso,1976,-1609999.9986
lso,1977,-862499.99925
lso,1978,-5128999.99554
lso,1979,-11163595.82082
lso,1980,45028866.01017
lso,1981,-6495142.17158
lso,1982,232073891.91608
lso,1983,266258172.01781
lso,1984,266915500.91259
lso,1985,169224905.77307
lso,1986,169197663.47279
lso,1987,270324845.31078
lso,1988,182471752.30936
lso,1989,185033662.33902
lso,1990,227628377.75196
lso,1991,210201447.11399
lso,1992,309617381.14698
lso,1993,309563314.05832
lso,1994,356298457.42837
lso,1995,252169496.85337
lso,1996,263621545.73129
lso,1997,256615446.36536
lso,1998,256539429.4706
lso,1999,26980356.48728
lso,2000,138652568.65416
lso,2001,262570320.65732
lso,2002,-64512917.05653
lso,2003,38716727.64368
lso,2004,182796157.34838
lso,2005,176840328.74365
lso,2006,478567603.09554
lso,2007,384334341.55719
lso,2008,411621222.36692
lso,2009,-139351952.63073
lso,2010,-84840411.60367
lso,2011,-98438039.8051
lso,2012,-286273930.91227
lso,2013,-140708766.64377
lso,2014,-443087556.70993
lso,2015,-221852986.44592
lso,2016,-281859745.68315
lso,2017,-75321883.86218
lso,2018,139096696.61676
lso,2019,-47263237.74576
lso,2020,202402374.95958
lso,2021,22570358.38558
ltu,1993,6587525.01378
ltu,1994,-124561374.32882
ltu,1995,-365750000
ltu,1996,-662475000
ltu,1997,-779672500
ltu,1998,-1014900000
ltu,1999,-1239800000
ltu,2000,-545557500
ltu,2001,-418625000
ltu,2002,-585618904.53362
ltu,2003,-1043654786.08764
ltu,2004,-1500291126.77598
ltu,2005,-1614323336.30568
ltu,2006,-3103998705.47809
ltu,2007,-5449152556.98233
ltu,2008,-5304764922.69401
ltu,2009,3244518288.02061
ltu,2010,961128053.39538
ltu,2011,61933952.81412
ltu,2012,555493968.51421
ltu,2013,1264165270.60631
ltu,2014,966896255.95393
ltu,2015,914838617.03928
ltu,2016,-346909604.55944
ltu,2017,786854920.76182
ltu,2018,1230248523.34176
ltu,2019,2166429795.57441
ltu,2020,4355824325.86311
lux,2002,1606029688.80402
lux,2003,2042652518.25518
lux,2004,2406774556.08782
lux,2005,3830606783.05523
lux,2006,2621086900.09355
lux,2007,3169222673.66865
lux,2008,3334657337.76483
lux,2009,2583490672.42537
lux,2010,3100113700.5842
lux,2011,3450699341.62379
lux,2012,4020911409.75291
lux,2013,1923001155.53715
lux,2014,2430194704.14992
lux,2015,2755022102.35655
lux,2016,2766245843.36222
lux,2017,2745642773.7079
lux,2018,5224809977.07022
lux,2019,3241391653.49761
lux,2020,3014488207.21396
lux,2021,4135234961.86118
lva,1992,146579764
lva,1993,230619000
lva,1994,-306597000
lva,1995,-667674000
lva,1996,-326023000
lva,1997,-244787000
lva,1998,-538300000
lva,1999,-603500000
lva,2000,-322112598.48872
lva,2001,-468484148.39699
lva,2002,-556480397.06512
lva,2003,-788535260.24713
lva,2004,-1545019336.21934
lva,2005,-2072928448.1927
lva,2006,-4143207303.38099
lva,2007,-6072531834.37733
lva,2008,-4548481299.06525
lva,2009,3121319022.31851
lva,2010,1301559419.19192
lva,2011,-137043698.46456
lva,2012,329215466.93548
lva,2013,304746146.88271
lva,2014,1298899380.5917
lva,2015,744673431.66608
lva,2016,1011701155.69399
lva,2017,665287901.70152
lva,2018,830402971.94139
lva,2019,432823913.25757
lva,2020,2111966458.32163
lva,2021,-726627235.93073
mac,2002,1553218100.68754
mac,2003,2437826828.25457
mac,2004,2913188018.21033
mac,2005,1445737849.13626
mac,2006,3355156489.45666
mac,2007,-2740246577.07244
mac,2008,-1069182359.30661
mac,2009,5395177828.44213
mac,2010,6808940192.4675
mac,2011,12531351307.9173
mac,2012,18730533629.6384
mac,2013,17677404552.9454
mac,2014,11721610831.3726
mac,2015,5962663529.00413
mac,2016,12297121103.417
mac,2017,14084083235.2077
mac,2018,12774207434.7465
mac,2019,11632912946.3665
mac,2020,7426109922.29407
mar,1975,-857004494.36476
mar,1976,-2265737035.40217
mar,1977,-3024640013.699
mar,1978,-2214957785.57381
mar,1979,-1412108372.2849
mar,1980,-1384681333.33932
mar,1981,-1772520423.65568
mar,1982,-1869991354.3192
mar,1983,-862989870.26742
mar,1984,-884849701.31115
mar,1985,-847801733.73635
mar,1986,-247461632.74466
mar,1987,215450595.00133
mar,1988,487261165.89416
mar,1989,-800761530.45945
mar,1990,-191693096.92533
mar,1991,-417386909.85522
mar,1992,-438516609.81216
mar,1993,-524911567.02664
mar,1994,-765534953.5436
mar,1995,-799041166.21292
mar,1996,334906101.9016
mar,1997,83131219.97165
mar,1998,6486599.61013
mar,1999,-49161504.80782
mar,2000,-365794568.81774
mar,2001,1837109256.63376
mar,2002,1282282395.81995
mar,2003,1268386598.3009
mar,2004,678133287.51785
mar,2005,632093149.38153
mar,2006,887757326.4492
mar,2007,-25669414.70758
mar,2008,-4942760626.80401
mar,2009,-5492805029.49733
mar,2010,-4084765825.51122
mar,2011,-8243311235.42003
mar,2012,-9800345518.38849
mar,2013,-7408013513.65527
mar,2014,-5627530199.46783
mar,2015,-1473111686.91889
mar,2016,-3599887017.8526
mar,2017,-2835217219.12402
mar,2018,-4931562891.85174
mar,2019,-3329426607.78656
mar,2020,41623710.11618
mda,1994,-196969000
mda,1995,-102550000
mda,1996,-176700000
mda,1997,-282970000
mda,1998,-357210000
mda,1999,44280000
mda,2000,-118890000
mda,2001,-31410000
mda,2002,-63170000
mda,2003,-101660000
mda,2004,41730000
mda,2005,-51390000
mda,2006,-327180000
mda,2007,-571270000
mda,2008,-926850000
mda,2009,-388080000
mda,2010,-402190000
mda,2011,-747140000
mda,2012,-508650000
mda,2013,-298390000
mda,2014,-468430000
mda,2015,-464110000
mda,2016,-374250000
mda,2017,-500370000
mda,2018,-1200930000
mda,2019,-1148946000
mda,2020,-1042130000
mdg,1974,-43040459.48599
mdg,1975,-60379236.67085
mdg,1976,-17158431.26023
mdg,1977,-22183440.77716
mdg,1978,-24462121.3836
mdg,1979,-366536736.38309
mdg,1980,-610804446.86461
mdg,1981,-355835339.30232
mdg,1982,-213814242.58221
mdg,1983,-246082483.60724
mdg,1984,-184195195.99145
mdg,1985,-174780373.64048
mdg,1986,-142907364.59133
mdg,1987,-157283859.43336
mdg,1988,-102273696.37933
mdg,1989,-128168388.22842
mdg,1990,-264572420.37819
mdg,1991,-227274213.23337
mdg,1992,-174536382.98253
mdg,1993,-171461490.52988
mdg,1994,-153768620.59719
mdg,1995,-132451661.12561
mdg,1996,-88994731.09891
mdg,1997,-62132605.27842
mdg,1998,-211098311.43281
mdg,1999,-70826851.69345
mdg,2000,-107825942.6175
mdg,2001,-84440743.2
mdg,2002,-354471877.45153
mdg,2003,-117976962.9
mdg,2004,-252179913.7
mdg,2005,-281310075.68321
mdg,2006,1978967728.60478
mdg,2007,-738529223.09116
mdg,2008,-1396137844.26275
mdg,2009,-1694250316.08885
mdg,2010,-903337876.723
mdg,2011,-557063406.10836
mdg,2012,-670341004.88872
mdg,2013,-541129036.59733
mdg,2014,-20971172.17137
mdg,2015,-64910029.84335
mdg,2016,312813716.24416
mdg,2017,167613701.83907
mdg,2018,139228578.04472
mdg,2019,-52145496.44827
mdg,2020,-403801737.95529
mdv,1977,-2400000
mdv,1978,-100000
mdv,1979,-8100000
mdv,1980,-16100000
mdv,1981,-23300000
mdv,1982,-10900000
mdv,1983,-10500000
mdv,1984,-6800000
mdv,1985,5800000
mdv,1986,7822515.84179
mdv,1987,6643172.67549
mdv,1988,15129933.72901
mdv,1989,-9529080.79546
mdv,1990,-8347532.53783
mdv,1991,-6696775.00606
mdv,1992,-41012464.54102
mdv,1993,-46421707.09816
mdv,1994,-21905483.89586
mdv,1995,-50288874.51284
mdv,1996,-23905220.39045
mdv,1997,-46911876.00294
mdv,1998,-41884409.24107
mdv,1999,-67632991.30416
mdv,2000,-69996082.53501
mdv,2001,-62844013.41124
mdv,2002,-19780366.71525
mdv,2003,-20595346.19409
mdv,2004,-75716320.26363
mdv,2005,-239850358.8488
mdv,2006,-193739833.27792
mdv,2007,-143431744.29858
mdv,2008,-249021041.63862
mdv,2009,-152760698.90261
mdv,2010,-64209692.90931
mdv,2011,-431679521.64244
mdv,2012,-218115175.90346
mdv,2013,272846.30917
mdv,2014,-290850526.50477
mdv,2015,-528550506.22709
mdv,2016,-769246906.02173
mdv,2017,-790196814.53928
mdv,2018,-1709746915.65578
mdv,2019,-1932398587.11809
mdv,2020,-1172137304.78212
mex,1979,-4833000000
mex,1980,-10702000000
mex,1981,-25369000000
mex,1982,-13342000000
mex,1983,2762000000
mex,1984,2078000000
mex,1985,-2115000000
mex,1986,-2116000000
mex,1987,7216000000
mex,1988,-5584000000
mex,1989,-2641000000
mex,1990,-4869000000
mex,1991,-16786000000
mex,1992,-25412000000
mex,1993,-26525000000
mex,1994,-32973070000
mex,1995,-5812890000
mex,1996,-2301000000
mex,1997,-5269000000
mex,1998,-16936527262
mex,1999,-14052975979
mex,2000,-17313349599
mex,2001,-21165165044
mex,2002,-15955472485.5098
mex,2003,-12780304838.0692
mex,2004,-11579629777.427
mex,2005,-5373704225.36879
mex,2006,-9124529432
mex,2007,-12620946010
mex,2008,-24016709413
mex,2009,-13181531705
mex,2010,-27781724861
mex,2011,-23244834864
mex,2012,-27444300979
mex,2013,-42632743176
mex,2014,-35807115914
mex,2015,-36181070960
mex,2016,-32498387948
mex,2017,-34737859837
mex,2018,-32291442492
mex,2019,-16079197957
mex,2020,18174659220
mhl,2005,-3910340.36155
mhl,2006,-27648760.15709
mhl,2007,102299.67888
mhl,2008,-22472517.04911
mhl,2009,-30745446.44645
mhl,2010,18850569.28612
mhl,2011,-21333210.44198
mhl,2012,-28846602.24178
mhl,2013,-34388323.00338
mhl,2014,-14037204.96674
mhl,2015,28823911.18567
mhl,2016,32473834.05796
mhl,2017,58443133.38907
mhl,2018,-42073830.2347
mkd,1996,-269320000
mkd,1997,-305350000
mkd,1998,-298093564.00698
mkd,1999,91432468.07191
mkd,2000,-39877930.14127
mkd,2001,-235201930.49424
mkd,2002,-379718153.45645
mkd,2003,-218388984.61506
mkd,2004,-434058191.27104
mkd,2005,-165459965.17238
mkd,2006,-24582767.614
mkd,2007,-652189463.44535
mkd,2008,-1282096218.33287
mkd,2009,-553671109.41603
mkd,2010,-194452198.51758
mkd,2011,-250730353.06927
mkd,2012,-284779893.52242
mkd,2013,-137667601.70284
mkd,2014,-50492778.31759
mkd,2015,-186964387.85192
mkd,2016,-303968857.78357
mkd,2017,-89157771.84253
mkd,2018,5649991.02517
mkd,2019,-343764593.78723
mkd,2020,-368322447.9615
mkd,2021,-388571665.54036
mli,1975,-66468233.95754
mli,1976,-49633711.93844
mli,1977,-7558622.47283
mli,1978,-67359207.88514
mli,1979,-140488759.87034
mli,1980,-155104162.14418
mli,1981,-117218408.8392
mli,1982,-102376303.98733
mli,1983,-110833966.66824
mli,1984,-65619155.16136
mli,1985,-147241160.5015
mli,1986,-177097760.59405
mli,1987,-95287158.91751
mli,1988,-114832667.41925
mli,1989,-70656468.9263
