geo,time,bx_trf_curr_cd
gbr,1988,11960067155.2661
gbr,1989,12095899629.9123
gbr,1990,16869532788.6829
gbr,1991,25084631815.1295
gbr,1992,22164328003.5134
gbr,1993,18663532399.4346
gbr,1994,17808517097.3519
gbr,1995,19808368914.8274
gbr,1996,31201426437.0071
gbr,1997,21400083615.43909
gbr,1998,20470795617.6304
gbr,1999,10723623994.6149
gbr,2000,10332209872.2148
gbr,2001,9579572876.49028
gbr,2002,12827928789.8578
gbr,2003,14432785692.8883
gbr,2004,17515990655.8989
gbr,2005,21355108402.8144
gbr,2006,31625646654.5901
gbr,2007,21723031907.5164
gbr,2008,29545794148.1334
gbr,2009,18945877388.1006
gbr,2010,20444880745.16529
gbr,2011,19103831173.5003
gbr,2012,22685905971.5148
gbr,2013,27359104938.0042
gbr,2014,26669808965.1984
gbr,2015,24971914852.454
gbr,2016,22971306536.00529
gbr,2017,22814984592.1141
gbr,2018,25006445419.2164
gbr,2019,24451610694.5523
gbr,2020,26881713929.5961
geo,1997,205500000
geo,1998,219900000
geo,1999,228700000
geo,2000,277531049.23
geo,2001,256315396.23
geo,2002,245598627.9
geo,2003,217860031.78
geo,2004,467730636.03
geo,2005,413434981.75
geo,2006,586956796.14
geo,2007,768455850.06
geo,2008,1142020118.31
geo,2009,1038523108
geo,2010,1183436542.43
geo,2011,1458537528.4
geo,2012,1515851774.92
geo,2013,1570454523.66
geo,2014,1560798371.18
geo,2015,1221699704.44
geo,2016,1233022444.14
geo,2017,1397341476.15
geo,2018,1502745444.31
geo,2019,1538970320.47
geo,2020,1906755302.77
gha,1975,56609006.99927
gha,1976,40261090.99945
gha,1977,71391631.55716
gha,1978,69744859.50253
gha,1979,89472740
gha,1980,89300000
gha,1981,93300000
gha,1982,90100000
gha,1983,88000000
gha,1984,169000000
gha,1985,147400000
gha,1986,200100000
gha,1987,333100000
gha,1988,376800000
gha,1989,432200000
gha,1990,421100000
gha,1991,434100000
gha,1992,484800000
gha,1993,532000000
gha,1994,487300000
gha,1995,538900000
gha,1996,497900000
gha,1997,576500000
gha,1998,751000000
gha,1999,637900000
gha,2000,649300000
gha,2001,875450000
gha,2002,839100000
gha,2003,1254089000
gha,2004,1579940000
gha,2005,1794219000
gha,2006,2248262000
gha,2007,2043178000
gha,2008,2211496000
gha,2009,2077990000
gha,2010,2322430000
gha,2011,2597417023.5
gha,2012,2413315000
gha,2013,1944280000
gha,2014,2017401480.11
gha,2015,5204832361.78624
gha,2016,3005534204.38383
gha,2017,3536410000
gha,2018,3539269623.36832
gha,2019,4071344728.81049
gha,2020,4460079276.83253
gin,1986,37920000
gin,1987,37560000
gin,1988,121290000
gin,1989,143550000
gin,1990,118840000
gin,1991,136160000
gin,1992,193470000
gin,1993,260300000
gin,1994,280620000
gin,1995,258320000
gin,1996,137750000
gin,1997,131440000
gin,1998,145320000
gin,1999,93442686
gin,2000,103765508.96219
gin,2001,134293887.78221
gin,2002,70706558.70445
gin,2003,196824112.12846
gin,2004,67570000
gin,2005,49190000
gin,2006,56030000
gin,2007,43140000
gin,2008,104470000
gin,2009,85250000
gin,2010,83800000
gin,2011,407460000
gin,2012,305300000
gin,2013,309680000
gin,2014,2086656436.89449
gin,2015,1247150820.92182
gin,2016,964106764.27579
gin,2017,495190000
gin,2018,387150000
gin,2019,354120000
gin,2020,365520000
gmb,1978,14081297.48482
gmb,1979,27329786.16807
gmb,1980,30308262.69163
gmb,1981,53573307.19813
gmb,1982,37130212.63043
gmb,1983,23073063.59992
gmb,1984,13200121.15698
gmb,1985,15681042.34152
gmb,1986,13373341.03199
gmb,1987,52162726.80404
gmb,1988,60377824.36215
gmb,1989,44585785.19854
gmb,1990,63749270.0172
gmb,1991,53263769.41914
gmb,1992,62149024.04176
gmb,1993,48527500.9977
gmb,1994,45428971.51393
gmb,1995,55424908.04842
gmb,1996,34640603.33893
gmb,1997,43871832.15961
gmb,2003,78808620.36282
gmb,2004,89719031.74872
gmb,2005,98025460.09801
gmb,2006,114348373.32725
gmb,2007,105807776.90761
gmb,2008,96477153.18959
gmb,2009,160209326.1672
gmb,2010,212748822.44891
gmb,2011,144348202.44345
gmb,2012,122986495.23471
gmb,2013,134692426.42864
gmb,2014,150581570.9175
gmb,2015,162324356.94685
gmb,2016,143962559.44052
gmb,2017,222651654.34336
gmb,2018,221680776.42588
gmb,2019,268070000
gmb,2020,464918422.73156
gmb,2021,561102620.11015
gnb,1982,0
gnb,1983,0
gnb,1984,0
gnb,1985,0
gnb,1986,24000000
gnb,1987,19400000
gnb,1988,24200000
gnb,1989,23500000
gnb,1990,39060000
gnb,1991,23030000
gnb,1992,24480000
gnb,1993,17890000
gnb,1994,23480000
gnb,1995,46890000
gnb,1996,31660000
gnb,1997,39700000
gnb,2001,25518441.14543
gnb,2002,37644826.50358
gnb,2003,45874028.90879
gnb,2004,74437120.4838
gnb,2005,60136333.21856
gnb,2006,66539793.65931
gnb,2007,79180495.63187
gnb,2008,114461278.01164
gnb,2009,118221001.46976
gnb,2010,79560481.91214
gnb,2011,90466339.33901
gnb,2012,73059387.79161
gnb,2013,62686356.67676
gnb,2014,110449046.25876
gnb,2015,70738143.27237
gnb,2016,43201100
gnb,2017,93938424.10119
gnb,2018,117897952.19659
gnb,2019,126215412.12989
gnb,2020,202530028.67755
gnq,1987,29896528.82233
gnq,1988,50935339.01306
gnq,1989,36836032.22507
gnq,1990,54920800.12383
gnq,1991,42398819.83219
gnq,1992,33631566.88177
gnq,1993,37759226.58594
gnq,1994,5669980.86405
gnq,1995,6825625.051
gnq,1996,4026957.70383
grc,1976,812000000
grc,1977,926000000
grc,1978,985000000
grc,1979,1169000000
grc,1980,1091000000
grc,1981,1241000000
grc,1982,1603000000
grc,1983,1771000000
grc,1984,1636000000
grc,1985,1670000000
grc,1986,2375000000
grc,1987,3044000000
grc,1988,3663000000
grc,1989,3996000000
grc,1990,4730000000
grc,1991,6199000000
grc,1992,6489000000
grc,1993,6516000000
grc,1994,6964000000
grc,1995,8039000000
grc,1996,8053000000
grc,1997,7538000000
grc,1999,4955490508.71507
grc,2000,4115909538.92318
grc,2001,4593304265.77045
grc,2002,5540354078.01851
grc,2003,7207003001.19201
grc,2004,7904304837.09741
grc,2005,8608871934.38835
grc,2006,8589902571.86759
grc,2007,9051177846.16764
grc,2008,10187739489.1825
grc,2009,3761565731.23991
grc,2010,2973565974.60146
grc,2011,2763665933.51593
grc,2012,3018453133.20985
grc,2013,6178875433.39003
grc,2014,3425803254.43904
grc,2015,2165522139.59323
grc,2016,2031884063.2745
grc,2017,2170772236.20331
grc,2018,2598175509.07884
grc,2019,4286960840.03212
grc,2020,4674146154.42281
grd,1977,5240740.74074
grd,1978,7800000
grd,1979,14900000
grd,1980,26129999.99999
grd,1981,25187407.40738
grd,1982,30198888.88889
grd,1983,29800000
grd,1984,39200000
grd,1985,42518518.51852
grd,1986,17807407.40741
grd,1987,13703703.7037
grd,1988,13037037.03704
grd,1989,17388888.88889
grd,1990,12455555.55556
grd,1991,13251851.85185
grd,1992,14255555.55556
grd,1993,16100000
grd,1994,19748148.14815
grd,1995,21577777.77778
grd,1996,25462962.96296
grd,1997,25529629.62963
grd,1998,34188888.88889
grd,1999,26392592.59259
grd,2000,30311111.11111
grd,2001,31000370.37037
grd,2002,31824444.44444
grd,2003,48237607.40741
grd,2004,125907777.77778
grd,2005,87593125.18519
grd,2006,54946974.07407
grd,2007,40577048.14815
grd,2008,49173593.7037
grd,2009,54799024.07407
grd,2010,46247111.85185
grd,2011,38116012.96296
grd,2012,42585048.14815
grd,2013,39167614.07407
grd,2014,42865449.01924
grd,2015,43916804.33357
grd,2016,46860741.23746
grd,2017,48612945.15922
grd,2018,50042652.60934
grd,2019,67485341.17452
grd,2020,82433717.9793
gtm,1977,116400000
gtm,1978,139400000
gtm,1979,149500000
gtm,1980,125300000
gtm,1981,96900000
gtm,1982,66100000
gtm,1983,34200000
gtm,1984,31600000
gtm,1985,21000000
gtm,1986,76200000
gtm,1987,195900000
gtm,1988,227700000
gtm,1989,255100000
gtm,1990,237600000
gtm,1991,276700000
gtm,1992,406200000
gtm,1993,371400000
gtm,1994,456400000
gtm,1995,508200000
gtm,1996,537100000
gtm,1997,628800000
gtm,1998,742900000
gtm,1999,754400000
gtm,2000,908200000
gtm,2001,1024301526.13373
gtm,2002,2077731169.53396
gtm,2003,2558850702.23503
gtm,2004,3156900000
gtm,2005,3614900000
gtm,2006,4305700000
gtm,2007,4865200000
gtm,2008,5204838780
gtm,2009,4749822860
gtm,2010,5162897900
gtm,2011,5316731150
gtm,2012,5802181050
gtm,2013,5888292470
gtm,2014,6499170380
gtm,2015,7252995320
gtm,2016,8111388300
gtm,2017,9091805870
gtm,2018,10176147400
gtm,2019,11353140640
gtm,2020,12115114530
guy,1977,3568627.45238
guy,1978,3803921.57012
guy,1979,10196078.43537
guy,1980,8901960.7878
guy,1981,9319832.09452
guy,1982,4129708.85346
guy,1983,5133333.33504
guy,1984,5425541.81935
guy,1985,2304876.34225
guy,1992,62860000
guy,1993,70020000
guy,1994,68110000
guy,1995,67350000
guy,1996,69100000
guy,1997,67100000
guy,1998,74300000
guy,1999,76100000
guy,2000,100800000
guy,2001,98100000
guy,2002,128700000
guy,2003,127400000
guy,2004,193856000
guy,2005,261854000
guy,2006,310925000
guy,2007,423794000
guy,2008,469952671.29
guy,2009,471712845.88
guy,2010,555527406.29125
guy,2011,623000000
guy,2012,790094405.52263
guy,2013,623554258.49869
guy,2014,672843004.85332
guy,2015,610857725.1608
guy,2016,524474023.11613
guy,2017,659141255.62516
guy,2018,723762692.44776
guy,2019,829397526.40656
guy,2020,839122475.87904
hkg,1998,668660698.91548
hkg,1999,569514815.88834
hkg,2000,538171774.94655
hkg,2001,605096056.38824
hkg,2002,777416051.97662
hkg,2003,528740520.99726
hkg,2004,625521651.04105
hkg,2005,942918366.45395
hkg,2006,959874877.79722
hkg,2007,937794882.41653
hkg,2008,611414556.06624
hkg,2009,469174702.15212
hkg,2010,572733854.29831
hkg,2011,881201573.93337
hkg,2012,905084800.20769
hkg,2013,1042943991.69876
hkg,2014,1135148643.58949
hkg,2015,1245011749.79229
hkg,2016,1345247333.23382
hkg,2017,1579780467.76259
hkg,2018,1631828933.84707
hkg,2019,1700940508.13943
hkg,2020,1919261851.71712
hnd,1974,37399999.99225
hnd,1975,23200000
hnd,1976,19450000
hnd,1977,20600000
hnd,1978,25400000
hnd,1979,35450000
hnd,1980,37700000
hnd,1981,38050000
hnd,1982,40000000
hnd,1983,55600000
hnd,1984,91500000
hnd,1985,157500000
hnd,1986,170850000
hnd,1987,205450000
hnd,1988,248600000
hnd,1989,204600000
hnd,1990,291200000
hnd,1991,207300000
hnd,1992,226300000
hnd,1993,165500000
hnd,1994,190200000
hnd,1995,243700000
hnd,1996,271700000
hnd,1997,306800000
hnd,1998,488800000
hnd,1999,738300000
hnd,2000,654198240
hnd,2001,840441530
hnd,2002,983398970
hnd,2003,1091890888.58
hnd,2004,1373951052.76001
hnd,2005,2042447596.52154
hnd,2006,2609964484.8766
hnd,2007,2825249586.69438
hnd,2008,3044430683.81466
hnd,2009,2696965351.697
hnd,2010,2949337362.46713
hnd,2011,3220483040.38446
hnd,2012,3369015662.95598
hnd,2013,3540917349.49558
hnd,2014,3817168434.38258
hnd,2015,4034764892.04401
hnd,2016,4241754397.42922
hnd,2017,4865348453.32317
hnd,2018,5430248446.54189
hnd,2019,6168165577.41552
hnd,2020,6213024351.70152
hrv,1993,598381248
hrv,1994,742275581
hrv,1995,960272500
hrv,1996,1071007649.491
hrv,1997,998271932.186
hrv,1998,1026889322.66
hrv,1999,967637600.365
hrv,2000,1289778172.23763
hrv,2001,1396277393.18206
hrv,2002,1609686892.75566
hrv,2003,1980595335.23591
hrv,2004,2272896756.7793
hrv,2005,2335290113.72769
hrv,2006,2349991524.27765
hrv,2007,2519663512.58011
hrv,2008,2864518472.56255
hrv,2009,2554904875.75955
hrv,2010,2543170111.15929
hrv,2011,2852220272.89907
hrv,2012,2318478739.0565
hrv,2013,3004859837.40073
hrv,2014,2889298276.91693
hrv,2015,2726180125.55984
hrv,2016,3115788657.6542
hrv,2017,3441597235.0559
hrv,2018,3809072070.54316
hrv,2019,4027471634.41532
hrv,2020,4454070824.45185
hti,1971,25100000.00502
hti,1972,32679879.57589
hti,1973,33339999.97763
hti,1974,36499969.73501
hti,1975,76920000.01538
hti,1976,111940000.02239
hti,1977,107600000.02152
hti,1978,115180000.02304
hti,1979,126540000.02531
hti,1980,158720000.03174
hti,1981,201180000.04024
hti,1982,159040000.03181
hti,1983,153880000.03078
hti,1984,168000000.014
hti,1985,192280000
hti,1986,205260000
hti,1987,227980000
hti,1988,253560000
hti,1989,237740000
hti,1990,192900000
hti,1991,234200000
hti,1992,155000000
hti,1993,173400000
hti,1994,156200000
hti,1995,552870000
hti,1996,462520000
hti,1997,477900000
hti,1998,606500000
hti,1999,673650000
hti,2000,771000000
hti,2001,768580000
hti,2002,775660000
hti,2003,948000000
hti,2004,1037430000
hti,2005,1349574000
hti,2006,1436319000
hti,2007,1613689000
hti,2008,1843297447.54675
hti,2009,1770049959.20225
hti,2010,3313804720.89074
hti,2011,2997366394.17808
hti,2012,2599836050.46575
hti,2013,2530992273.91781
hti,2014,2540033926.32877
hti,2015,2684500227.13699
hti,2016,2738639899.65818
hti,2017,3180548067.77984
hti,2018,3630055202.86393
hti,2019,3495223040.57713
hti,2020,3928850393.10947
hti,2021,4777356069.44801
hun,1982,63007516.95137
hun,1983,56009739.60289
hun,1984,66004459.62072
hun,1985,65004768.61255
hun,1986,74991027.04106
hun,1987,105001982.62563
hun,1988,116993149.11684
hun,1989,130006358.6693
hun,1990,1594590887.3929
hun,1991,2604401636.74121
hun,1992,2866333527.67669
hun,1993,2693710613.12882
hun,1994,2870978621.81757
hun,1995,763140146.93292
hun,1996,493359783.78548
hun,1997,628361423.53343
hun,1998,659769482.61504
hun,1999,844247670.80087
hun,2000,813892716.65276
hun,2001,900764362.67462
hun,2002,1238943008.04154
hun,2003,1447273164.23237
hun,2004,1888100277.3608
hun,2005,2199665412.71905
hun,2006,2356529972.174
hun,2007,2891947791.3644
hun,2008,1170788839.31381
hun,2009,1750466991.82033
hun,2010,1752057056.4828
hun,2011,1755168454.80388
hun,2012,1914012399.38243
hun,2013,2739612522.75602
hun,2014,2425385971.7932
hun,2015,2037391197.32536
hun,2016,1480901884.8441
hun,2017,2070653476.68095
hun,2018,3329463877.78081
hun,2019,3032580608.34706
hun,2020,2619893964.32003
idn,1981,250000000
idn,1982,134000000
idn,1983,114000000
idn,1984,167000000
idn,1985,88000000
idn,1986,259000000
idn,1987,257000000
idn,1988,254000000
idn,1989,339000000
idn,1990,418000000
idn,1991,262000000
idn,1992,571000000
idn,1993,537000000
idn,1994,619000000
idn,1995,981000000
idn,1996,937000000
idn,1997,1034000000
idn,1998,1466351343.39482
idn,1999,1913600000
idn,2000,1816400000
idn,2001,1520000000
idn,2002,2210447563.06377
idn,2003,2052689351.10255
idn,2004,2432770021.59247
idn,2005,5992535307.64446
idn,2006,6078798205
idn,2007,6800500000
idn,2008,7352160386.79222
idn,2009,7240705453.7116
idn,2010,7571250414.5386
idn,2011,7635626379.66778
idn,2012,8066747411.54149
idn,2013,8508295661.48291
idn,2014,9373543846.02697
idn,2015,10361580753.2402
idn,2016,9831663222.26912
idn,2017,9966695947.54309
idn,2018,12220296588.5578
idn,2019,12676528844.5435
idn,2020,10623738307.5659
idn,2021,10803527087.4368
ind,1975,635684141.60887
ind,1976,1051623343.85177
ind,1977,1317433897.73801
ind,1978,1646682203.88279
ind,1979,2067558262.30865
ind,1980,3347428383.16453
ind,1981,3026494347.60718
ind,1982,2939129394.67829
ind,1983,3090983677.27089
ind,1984,2820922878.67823
ind,1985,2835402831.09894
ind,1986,2668386789.8664
ind,1987,3055014830.20492
ind,1988,2768064706.43178
ind,1989,3106182297.61863
ind,1990,2853512511.56784
ind,1991,3736209888.78977
ind,1992,4156846418.88864
ind,1993,5375011742.47923
ind,1994,8207787229.88798
ind,1995,8409548153.852
ind,1996,11349543838.7386
ind,1997,13975354925.4053
ind,1998,10401782020.5535
ind,1999,11957906538.9846
ind,2000,13548379016.2733
ind,2001,15140086134.2572
ind,2002,16788466327.2151
ind,2003,22401419609.0135
ind,2004,20614739138.5454
ind,2005,24512007175.5644
ind,2006,30015197182.17509
ind,2007,38885426199.1029
ind,2008,52065208182.68649
ind,2009,50526404972.8241
ind,2010,54379872005.8919
ind,2011,62735305513.6755
ind,2012,68611473093.1102
ind,2013,69441152029.88091
ind,2014,69906411366.32539
ind,2015,67805662176.5418
ind,2016,61544776814.8191
ind,2017,67068092782.4906
ind,2018,76763040730.99001
ind,2019,80741909305.65158
ind,2020,79972975311.1433
irl,2005,6960732382.09649
irl,2006,6646446310.81137
irl,2007,6702075383.90276
irl,2008,8008770512.79326
irl,2009,7556930164.73371
irl,2010,6613509318.47042
irl,2011,7453246566.11201
irl,2012,5030427707.51862
irl,2013,4243839074.37822
irl,2014,3881368368.85539
irl,2015,4427708453.07339
irl,2016,4978404537.16121
irl,2017,6078414030.83657
irl,2018,6098134962.82052
irl,2019,5589940702.84092
irl,2020,6697028697.54526
irn,1976,0
irn,1977,0
irn,1978,0
irn,1979,0
irn,1980,0
irn,1981,0
irn,1982,0
irn,1983,0
irn,1984,0
irn,1985,0
irn,1986,0
irn,1987,0
irn,1988,0
irn,1989,2500000000
irn,1990,2500000000
irn,1991,2000000000
irn,1992,1996000000
irn,1993,1500000000
irn,1994,1200000000
irn,1995,0
irn,1996,471000000
irn,1997,400000000
irn,1998,500000000
irn,1999,508000000
irn,2000,539000000
irq,2005,4729200000
irq,2006,1690500000
irq,2007,1551400000
irq,2008,348000000
irq,2009,244700000
irq,2010,240800000
irq,2011,371000000
irq,2012,413000000
irq,2013,715800000
irq,2014,728200000
irq,2015,1154600000
irq,2016,1392300000
irq,2017,1589900000
irq,2018,1972700000
irq,2019,2021600000
irq,2020,1436800000
isl,1976,0
isl,1977,600000
isl,1978,800000
isl,1979,1000000
isl,1980,1000000
isl,1981,1100000
isl,1982,900000
isl,1983,1300000
isl,1984,2000000
isl,1985,2700000
isl,1986,6200000
isl,1987,6500000
isl,1988,9000000
isl,1989,10500000
isl,1990,25000798.35799
isl,1991,13181801.02434
isl,1992,17801111.55967
isl,1993,18090530.52822
isl,1994,12328079.57087
isl,1995,20478796.0622
isl,1996,13937689.37672
isl,1997,22109388.45974
isl,1998,8014532.83095
isl,1999,9088583.03665
isl,2000,15427016.98826
isl,2001,12924988.1491
isl,2002,43228545.45496
isl,2003,23843436.49998
isl,2004,48026969.76853
isl,2005,68152117.94881
isl,2006,86009765.82636
isl,2007,126034799.4395
isl,2008,99256263.08765
isl,2009,50874947.18551
isl,2010,47873227.1682
isl,2011,69798731.39408
isl,2012,96776894.60357
isl,2013,102310386.84383
isl,2014,125751430.95576
isl,2015,109825686.6679
isl,2016,195271561.43652
isl,2017,230377855.05307
isl,2018,257137253.50468
isl,2019,308186984.66234
isl,2020,254143961.96859
isr,1960,312000000
isr,1961,345000000
isr,1962,0
isr,1963,0
isr,1964,0
isr,1965,330000000
isr,1966,298000000
isr,1967,524000000
isr,1968,421000000
isr,1969,439000000
isr,1970,628000000
isr,1971,691000000
isr,1972,933000000
isr,1973,2101000000
isr,1974,1651000000
isr,1975,2065000000
isr,1976,2492000000
isr,1977,2103000000
isr,1978,2212000000
isr,1979,2733000000
isr,1980,2864000000
isr,1981,2893600000
isr,1982,2417200000
isr,1983,2693300000
isr,1984,3241600000
isr,1985,4871400000
isr,1986,5026300000
isr,1987,4357200000
isr,1988,4255400000
isr,1989,4237800000
isr,1990,5267900000
isr,1991,6087000000
isr,1992,6002100000
isr,1993,5910500000
isr,1994,5850000000
isr,1995,5940400000
isr,1996,6440100000
isr,1997,6407400000
isr,1998,6682500000
isr,1999,7121600000
isr,2000,7465700000
isr,2001,7790300000
isr,2002,8165000000
isr,2003,7555800000
isr,2004,8132800000
isr,2005,7951600000
isr,2006,9365500000
isr,2007,9479200000
isr,2008,10179700000
isr,2009,9580300000
isr,2010,10648700000
isr,2011,11051200000
isr,2012,10418700000
isr,2013,11557100000
isr,2014,12418600000
isr,2015,11876000000
isr,2016,12212700000
isr,2017,11584000000
isr,2018,11651700000
isr,2019,12075400000
isr,2020,12428400000
isr,2021,13708300000
ita,1970,884799999.1152
ita,1971,1242037316.95549
ita,1972,1588048298.56368
ita,1973,1657106924.93054
ita,1974,1277818416.19245
ita,1975,1916483254.5264
ita,1976,1898491132.87048
ita,1977,2297942594.99716
ita,1978,2893632969.29336
ita,1979,4474044521.67505
ita,1980,5461245568.1797
ita,1981,4825399920.6219
ita,1982,5073622554.88423
ita,1983,5654745672.48662
ita,1984,5766521754.98789
ita,1985,5391530006.35223
ita,1986,6737576748.03646
ita,1987,8872463874.38675
ita,1988,10399557541.5059
ita,1989,11209061531.5768
ita,1990,12553171940.2843
ita,1991,13742008727.4062
ita,1992,14193628444.5592
ita,1993,12883990400.5425
ita,1994,12280135848.3525
ita,1995,14296935922.0612
ita,1996,14328508357.0092
ita,1997,15450159333.8218
ita,1998,14422588489.999
ita,1999,10621075624.9084
ita,2000,9352433184.93562
ita,2001,10141458788.7363
ita,2002,11767797037.2923
ita,2003,14701431453.4961
ita,2004,17935157117.2078
ita,2005,19671465920.8181
ita,2006,19246397197.6537
ita,2007,21651409784.6557
ita,2008,21012238426.4525
ita,2009,19323569907.6278
ita,2010,16302725624.6753
ita,2011,19288694907.197
ita,2012,17555949928.0894
ita,2013,19781800844.3754
ita,2014,20564120296.73009
ita,2015,17223501954.2893
ita,2016,17614220845.5311
ita,2017,18583084367.554
ita,2018,20120889499.64289
ita,2019,18120929504.6808
ita,2020,18901580781.3232
jam,1976,94200000
jam,1977,92300000
jam,1978,93300000
jam,1979,152700000
jam,1980,162700000
jam,1981,199300000
jam,1982,224077494.87533
jam,1983,178298346.22667
jam,1984,181628616.03
jam,1985,297153810.9973
jam,1986,211222057.14
jam,1987,218567917.61
jam,1988,588694105.52
jam,1989,523985650.68
jam,1990,314901344.02
jam,1991,294800000
jam,1992,387200000
jam,1993,415900000
jam,1994,504200000
jam,1995,669600000
jam,1996,709300000
jam,1997,705700000
jam,1998,727600000
jam,1999,757900000
jam,2000,969400000
jam,2001,1090700000
jam,2002,1337900000
jam,2003,1523500000
jam,2004,1892127844.90105
jam,2005,1935451880.67054
jam,2006,2088460840.1845
jam,2007,2385658496.093
jam,2008,2488785217.62383
jam,2009,2122039999.6177
jam,2010,2292900761.63556
jam,2011,2283969403.60812
jam,2012,2357480389.36867
jam,2013,2401054554.25806
jam,2014,2466907236.32116
jam,2015,2543004542.84535
jam,2016,2628670576.88019
jam,2017,2637151318.44255
jam,2018,2704899118.03663
jam,2019,2682256977.65533
jam,2020,3192085545.94857
jor,1972,211679766.38817
jor,1973,241348237.8832
jor,1974,333134978.13708
jor,1975,583192184.23409
jor,1976,779557209.03526
jor,1977,975510780.77668
jor,1978,872394179.59591
jor,1979,1666327904.79117
jor,1980,2140844212.18815
jor,1981,2344177347.61488
jor,1982,2149311148.96853
jor,1983,1925045644.06897
jor,1984,1979519901.28277
jor,1985,1828309369.0724
jor,1986,1872722165.89465
jor,1987,1547090298.40454
jor,1988,1531995229.67747
jor,1989,1284471162.95466
jor,1990,1123138574.77873
jor,1991,949484200.89261
jor,1992,1263620062.47776
jor,1993,1441146220.21547
jor,1994,1447385632.67125
jor,1995,1591754125.10138
jor,1996,1970239774.33004
jor,1997,2096050775.74048
jor,1998,1984344146.68547
jor,1999,2154866008.46262
jor,2000,2611283497.88434
jor,2001,2365782065.12704
jor,2002,2524260018.58084
jor,2003,3500987306.06488
jor,2004,3562341325.811
jor,2005,3029901269.39351
jor,2006,3378843441.46685
jor,2007,3594782665.96015
jor,2008,4698110324.78316
jor,2009,4433802816.90141
jor,2010,4372535211.26761
jor,2011,5365492957.74648
jor,2012,4977605633.80282
jor,2013,7261408450.70423
jor,2014,7886478873.23944
jor,2015,6215211267.60563
jor,2016,5416056338.02817
jor,2017,5262112676.05634
jor,2018,5729014084.50704
jor,2019,5438732394.3662
jor,2020,4892957746.47887
jpn,1996,6023486513.04042
jpn,1997,6010694685.6204
jpn,1998,5531141714.39088
jpn,1999,6211424026.31684
jpn,2000,7380363140.82517
jpn,2001,6151468937.48449
jpn,2002,10037852349.5595
jpn,2003,6507517668.85455
jpn,2004,6907164108.14696
jpn,2005,9738378222.00406
jpn,2006,6184196378.30054
jpn,2007,6770899116.57083
jpn,2008,9103856375.13438
jpn,2009,9517735999.6388
jpn,2010,10085934457.6062
jpn,2011,13114976749.4334
jpn,2012,14895615775.8705
jpn,2013,15905036077.9355
jpn,2014,16554889299.5302
jpn,2015,16949738128.4783
jpn,2016,17945420943.1259
jpn,2017,20054878429.3525
jpn,2018,21845237091.3566
jpn,2019,32414552597.3142
jpn,2020,31204177821.8296
kaz,1995,79900000
kaz,1996,83400000
kaz,1997,104700000
kaz,1998,141400000
kaz,1999,174700000
kaz,2000,352185370
kaz,2001,394411074
kaz,2002,425879017.67337
kaz,2003,278633650
kaz,2004,352945933.72874
kaz,2005,809972843.59378
kaz,2006,898280334.11713
kaz,2007,850764910.225
kaz,2008,1028176141.84498
kaz,2009,945946610.83404
kaz,2010,1459311303.52984
kaz,2011,2745917979.57959
kaz,2012,2733343254.2538
kaz,2013,3184733599.71502
kaz,2014,2762612145.599
kaz,2015,1851805407.9339
kaz,2016,1701475290.83296
kaz,2017,2088565134.38632
kaz,2018,2965475087.83753
kaz,2019,3027445168.54258
kaz,2020,3351690189.77874
ken,1975,96415819.10728
ken,1976,69494823.38562
ken,1977,95450274.09281
ken,1978,117153790.62268
ken,1979,116414122.30851
ken,1980,164416330.47203
ken,1981,243271666.82898
ken,1982,159764519.00975
ken,1983,212372494.50608
ken,1984,211324158.15478
ken,1985,216953182.13435
ken,1986,233825983.30363
ken,1987,246984232.77535
ken,1988,373694857.18793
ken,1989,420707936.49765
ken,1990,422915063.50345
ken,1991,396722876.84977
ken,1992,392900191.92865
ken,1993,1216903095.72442
ken,1994,1197151840.10155
ken,1995,1055415601.8394
ken,1996,1175902946.45994
ken,1997,1408254154.01441
ken,1998,1651153367.66794
ken,1999,1875191731.48563
ken,2000,926570399.70039
ken,2001,854102853.12353
ken,2002,689275430.19781
ken,2003,884454287.90965
ken,2004,1044654677.92582
ken,2005,1319248955.79736
ken,2006,1832780715.60839
ken,2007,2148851052.24065
ken,2008,2419288383.46725
ken,2009,2341365208.30416
ken,2010,2370419015.56584
ken,2011,2717522923.03939
ken,2012,2849289837.92736
ken,2013,3122558772.30329
ken,2014,3728890557.02465
ken,2015,3516202931.31291
ken,2016,3285353725.77032
ken,2017,4508708699.29961
ken,2018,5052715584.03452
ken,2019,5338270959.31171
ken,2020,5028714013.05309
kgz,1993,68030000
kgz,1994,63423000
kgz,1995,80360000
kgz,1996,85863000
kgz,1997,69810000
kgz,1998,50765880
kgz,1999,69136409
kgz,2000,89752314.24515
kgz,2001,55473788.96
kgz,2002,109545512.662
kgz,2003,161043125.4
kgz,2004,332495581
kgz,2005,538197084.01974
kgz,2006,779488226.0908
kgz,2007,1097458481.4573
kgz,2008,1556256434.19666
kgz,2009,1292123781.2867
kgz,2010,1532661789.06041
kgz,2011,2044116798.97464
kgz,2012,2339227029.04468
kgz,2013,2610725038.64303
kgz,2014,2610311550.84771
kgz,2015,1976770328.56802
kgz,2016,2271818759.77202
kgz,2017,2830371109.50738
kgz,2018,2974291448.81555
kgz,2019,2835576798.78585
kgz,2020,2744670105.05606
khm,1992,120400000
khm,1993,156400000
khm,1994,230000000
khm,1995,277900000
khm,1996,383400000
