geo,time,ne_gdi_ftot_kn
per,1973,20633818360.5119
per,1974,27536592241.0677
per,1975,26991730895.7494
per,1976,23403904211.6686
per,1977,20551236410.3153
per,1978,19067454196.4586
per,1979,22256733207.85189
per,1980,30438629686.5601
per,1981,36539630840.7549
per,1982,35160869818.161
per,1983,24848744861.0341
per,1984,23954202951.8886
per,1985,20372799860.0269
per,1986,24521171618.7286
per,1987,28418496468.6896
per,1988,24016641105.5588
per,1989,20921003719.7983
per,1990,21097335274.4592
per,1991,21492077300
per,1992,21812151200
per,1993,24326671400
per,1994,33234000000
per,1995,40335000000
per,1996,39189000000
per,1997,45167000000
per,1998,44635000000
per,1999,39700000000
per,2000,37654000000
per,2001,34602000000
per,2002,34772000000
per,2003,36725000000
per,2004,39430000000
per,2005,43816000000
per,2006,52084000000
per,2007,63892000000
per,2008,81666000000
per,2009,78886000000
per,2010,96141000000
per,2011,105687000000
per,2012,121423000000
per,2013,127954000000
per,2014,125380000000
per,2015,116404000000
per,2016,111207000000
per,2017,112639000000
per,2018,117898000000
per,2019,121232000000
per,2020,102316000000
phl,2000,1277684042100
phl,2001,1219578358000
phl,2002,1267315014200
phl,2003,1388714173600
phl,2004,1449043179000
phl,2005,1434709005000
phl,2006,1507109525600
phl,2007,1672959429900
phl,2008,1814189360800
phl,2009,1852342863700
phl,2010,2221695901700
phl,2011,2129337808700
phl,2012,2402350615100
phl,2013,2686745848500
phl,2014,2901280536400
phl,2015,3301109708900
phl,2016,3990752913900
phl,2017,4412035368100
phl,2018,4983346471400
phl,2019,5175519970500
phl,2020,3754622582800
png,1960,287723300
png,1961,299212200
png,1962,321690600
png,1963,412603200
png,1964,541479200
png,1965,719560200
png,1966,782748900
png,1967,845189500
png,1968,890069000
png,1969,1306247600
png,1970,2092993200
png,1971,2243848200
png,1972,1510551400
png,1973,965074500
png,1974,993047700
png,1975,927110900
png,1976,843440700
png,1977,901385100
png,1978,980809200
png,1979,1133162900
png,1980,1278274400
png,1981,1310243800
png,1982,1545268200
png,1983,1590724000
png,1984,1282769900
png,1985,975814200
png,1986,1145901100
png,1987,1131164800
png,1988,1428879700
png,1989,1465095500
png,1990,1331473200
png,1991,1630436500
png,1992,1503807800
png,1993,1372933300
png,1994,1458351600
png,1995,1464845200
png,1996,1348956300
png,1997,1150396800
png,1998,1090704100
png,1999,1033707400
png,2000,1784393300
png,2001,1887118300
png,2002,1833846000
png,2003,1720752300
png,2004,1712489200
pol,1995,112244000000
pol,1996,134397000000
pol,1997,164360000000
pol,1998,187774000000
pol,1999,200633000000
pol,2000,205017000000
pol,2001,183359000000
pol,2002,172169000000
pol,2003,174237000000
pol,2004,185916000000
pol,2005,201432000000
pol,2006,232403000000
pol,2007,276661000000
pol,2008,301026000000
pol,2009,292999000000
pol,2010,292874000000
pol,2011,318552000000
pol,2012,312889000000
pol,2013,309548000000
pol,2014,340608000000
pol,2015,361490000000
pol,2016,331976000000
pol,2017,345143000000
pol,2018,377421000000
pol,2019,400297000000
pol,2020,364161000000
pri,1960,302000000
pri,1964,446700000
pri,1965,535300000
pri,1966,549200000
pri,1967,665200000
pri,1968,687500000
pri,1969,742000000
pri,1970,869600000
pri,1971,949000000
pri,1972,974800000
pri,1973,851200000
pri,1974,786100000
pri,1975,768300000
pri,1976,703900000
pri,1977,593900000
pri,1978,615700000
pri,1979,616400000
pri,1980,605200000
pri,1981,576500000
pri,1982,452600000
pri,1983,412400000
pri,1984,491800000
pri,1985,544600000
pri,1986,539800000
pri,1987,687500000
pri,1988,852800000
pri,1989,916600000
pri,1990,942900000
pri,1991,958600000
pri,1992,947000000
pri,1993,1026000000
pri,1994,1051100000
pri,1995,1157700000
pri,1996,1284800000
pri,1997,1440700000
pri,1998,1496400000
pri,1999,1892400000
pri,2000,1922000000
pri,2001,1904600000
pri,2002,1827200000
pri,2003,1824500000
pri,2004,1940800000
pri,2005,1858795000
pri,2006,1844644000
pri,2007,1797654000
pri,2008,1632200000
pri,2009,1428000000
pri,2010,1336600000
pri,2011,1464800000
pri,2012,1542300000
pri,2013,1424000000
pri,2014,1337300000
pri,2015,1279100000
pri,2016,1222800000
pri,2017,1311000000
pri,2018,2078700000
pri,2019,2095500000
pri,2020,1631500000
prt,1970,13621269000
prt,1971,14959676000
prt,1972,16980523000
prt,1973,18598282000
prt,1974,17304724000
prt,1975,15348716000
prt,1976,15474614000
prt,1977,17331740000
prt,1978,18408869000
prt,1979,18161369000
prt,1980,19711550000
prt,1981,20796363000
prt,1982,21265829000
prt,1983,19749173000
prt,1984,16315534000
prt,1985,15736826000
prt,1986,17447539000
prt,1987,20587617000
prt,1988,23641301000
prt,1989,24505933000
prt,1990,26370143000
prt,1991,27247824000
prt,1992,28480475000
prt,1993,26901800000
prt,1994,27634184000
prt,1995,29444455000
prt,1996,30971782000
prt,1997,35358087000
prt,1998,39507159000
prt,1999,41905039000
prt,2000,43605292000
prt,2001,44029355000
prt,2002,42535927000
prt,2003,39424899000
prt,2004,39499348000
prt,2005,39542863000
prt,2006,39243613000
prt,2007,40454746000
prt,2008,40626055000
prt,2009,37563565000
prt,2010,37140769000
prt,2011,32463905000
prt,2012,27038379000
prt,2013,25739049000
prt,2014,26328086000
prt,2015,27886485000
prt,2016,28596820000
prt,2017,31882305000
prt,2018,33853447000
prt,2019,35677383000
prt,2020,34698747000
pry,1962,1330738055141.73999
pry,1963,1263554479105.30005
pry,1964,1491918722774.05005
pry,1965,2155621795110.31006
pry,1966,2520052806533.27979
pry,1967,2818272150493.43994
pry,1968,2855433753681.66943
pry,1969,3105804694533.02979
pry,1970,3145161889125.68945
pry,1971,3437130483193.2002
pry,1972,3900325991509.37988
pry,1973,5226077694299.94043
pry,1974,5934942568869.78027
pry,1975,5610072854252.23047
pry,1976,7598257960045.21875
pry,1977,8908735646419.96094
pry,1978,10900595955883.69922
pry,1979,13381716639331.30078
pry,1980,16006025154019.19922
pry,1981,18600435784615.39844
pry,1982,15263893247628
pry,1983,12616728493373
pry,1984,12767627888590.69922
pry,1985,12805990406078.19922
pry,1986,13454230401033.5
pry,1987,14437839488306.09961
pry,1988,15053828802834.19922
pry,1989,16940466836325.19922
pry,1990,18289866187852.60156
pry,1991,19245977090000
pry,1992,19884433497700
pry,1993,21259557666900
pry,1994,23004456837400
pry,1995,24104837444600
pry,1996,22762899919800
pry,1997,23432017474300
pry,1998,20971066680100
pry,1999,18666368816900
pry,2000,18291191664300
pry,2001,17157571376500
pry,2002,17106243314700
pry,2003,19020932842800
pry,2004,19794146264500
pry,2005,20148217242200
pry,2006,21064682494700
pry,2007,23556550485500
pry,2008,27465734344300
pry,2009,25684997176200
pry,2010,32780814293500
pry,2011,33646846825600
pry,2012,30840511927100
pry,2013,33278721407600
pry,2014,35633856357500
pry,2015,34903214078600
pry,2016,35611008306100
pry,2017,37707687350400
pry,2018,40301027448900
pry,2019,37840234150600
pry,2020,40238174124000
pse,1994,1675199508.05
pse,1995,1646068515.21
pse,1996,1664149821.11
pse,1997,1849818045.62
pse,1998,2130747965.12
pse,1999,2896524754.03
pse,2000,2137779584.08
pse,2001,1700982110.91
pse,2002,1422061225.4
pse,2003,1812818336.31
pse,2004,1861035152.06
pse,2005,2036155948.12
pse,2006,1849148367.62
pse,2007,1443993179.79
pse,2008,1932021019.68
pse,2009,2287285196.78
pse,2010,2152345080.5
pse,2011,2491700000
pse,2012,2998000000
pse,2013,3053500000
pse,2014,2892300000
pse,2015,3304600000
pse,2016,3666300000
pse,2017,3918200000
pse,2018,4015900000
pse,2019,3911200000
pse,2020,2971700000
rou,1990,37306546770.1551
rou,1991,25511955600
rou,1992,28309588800
rou,1993,30660319300
rou,1994,37011917200
rou,1995,39644200000
rou,1996,42974800000
rou,1997,42356900000
rou,1998,40373000000
rou,1999,39601100000
rou,2000,41918400000
rou,2001,46339400000
rou,2002,49725700000
rou,2003,54826700000
rou,2004,60093500000
rou,2005,67019400000
rou,2006,84809900000
rou,2007,128060900000
rou,2008,150914800000
rou,2009,99694700000
rou,2010,96950100000
rou,2011,102847800000
rou,2012,106084700000
rou,2013,99825100000
rou,2014,103626000000
rou,2015,110831800000
rou,2016,110763100000
rou,2017,114614400000
rou,2018,113311900000
rou,2019,127941700000
rou,2020,136652800000
rus,1990,36354553568723.89844
rus,1991,30719597765800
rus,1992,17970964693100
rus,1993,13334455801800
rus,1994,9867497293700
rus,1995,9127434996800
rus,1996,7681484178700
rus,1997,7074661541500
rus,1998,6197403900000
rus,1999,6593996444000
rus,2000,7787475995900
rus,2001,8581830111300
rus,2002,8822162660000
rus,2003,10048472398000
rus,2004,11314529067500
rus,2005,12513853756400
rus,2006,14766374709900
rus,2007,17867317295700
rus,2008,19761239095600
rus,2009,16915631576700
rus,2010,17913688715800
rus,2011,19543800000000
rus,2012,20754900000000
rus,2013,21152500000000
rus,2014,20700500000000
rus,2015,18501100000000
rus,2016,18733900000000
rus,2017,19606300000000
rus,2018,19726900000000
rus,2019,20029200000000
rus,2020,19160300000000
rwa,1965,32851612504.4819
rwa,1966,34624286828.0819
rwa,1967,28017131068.0425
rwa,1968,33592797317.8216
rwa,1969,30166294994.185
rwa,1970,34024625904.1969
rwa,1971,44612587466.9613
rwa,1972,61650467050.2977
rwa,1973,62880730204.1714
rwa,1974,70342327646.32359
rwa,1975,94920100215.1515
rwa,1976,95434895532.87068
rwa,1977,99246325446.36009
rwa,1978,95825476901.3479
rwa,1979,119026075746.33501
rwa,1980,99712148958.6514
rwa,1981,129140503527.94
rwa,1982,175775910685.379
rwa,1983,200774781435.54095
rwa,1984,245762038272.71896
rwa,1985,245371027454.535
rwa,1986,255788446597.71399
rwa,1987,255504482865.03201
rwa,1988,246459666598.466
rwa,1989,224296712195.522
rwa,1990,200301209434.569
rwa,1991,193376149800
rwa,1992,204449458700
rwa,1993,227233892800
rwa,1994,41419664800
rwa,1995,105945258000
rwa,1996,115820838600
rwa,1997,157755365400
rwa,1998,204384245600
rwa,1999,241232000000
rwa,2000,281591000000
rwa,2001,281899000000
rwa,2002,303668000000
rwa,2003,333704000000
rwa,2004,373419000000
rwa,2005,433354000000
rwa,2006,538887000000
rwa,2007,688005000000
rwa,2008,912875000000
rwa,2009,937825000000
rwa,2010,1003468000000
rwa,2011,1097152000000
rwa,2012,1337128000000
rwa,2013,1433568000000
rwa,2014,1503176000000
rwa,2015,1785580000000
rwa,2016,1946572000000
rwa,2017,1747643000000
rwa,2018,1851891000000
rwa,2019,2445444000000
rwa,2020,2334290000000
sau,2000,157509063700
sau,2001,159924349600
sau,2002,162860790500
sau,2003,187038133100
sau,2004,229977456400
sau,2005,282721936200
sau,2006,339575299800
sau,2007,409682241300
sau,2008,459179261600
sau,2009,437527258100
sau,2010,483921000000
sau,2011,559543617300
sau,2012,587347473600
sau,2013,620308952600
sau,2014,666741447500
sau,2015,691402769700
sau,2016,594321616900
sau,2017,598494919300
sau,2018,585726465000
sau,2019,609304262200
sau,2020,527071443000
sdn,1976,1563792221.11269
sdn,1977,1226275364.84164
sdn,1978,1017368256.79006
sdn,1979,845264082.46912
sdn,1980,904951925.59419
sdn,1981,848743691.41902
sdn,1982,1706855444.72632
sdn,1983,1606349882.17168
sdn,1984,1541978076.6797
sdn,1985,1022186081.92145
sdn,1986,915524340.89946
sdn,1987,1125234488.38351
sdn,1988,1027539220.95633
sdn,1989,1029412888.19577
sdn,1990,971063398.40665
sdn,1991,855435215.33846
sdn,1992,1046461928.05119
sdn,1993,1081712663.31695
sdn,1994,1089531423.56556
sdn,1995,1123450938.33256
sdn,1996,1857569119.20264
sdn,1997,2714849061.07194
sdn,1998,3238338149.65746
sdn,1999,3131064627.37838
sdn,2000,3681066207.95781
sdn,2001,3766197800
sdn,2002,4248895800
sdn,2003,4597305300
sdn,2004,5011062700
sdn,2005,5426839700
sdn,2006,6164043000
sdn,2007,6539901500
sdn,2008,6800638400
sdn,2009,4874697600
sdn,2010,4274134900
sdn,2011,3982638900
sdn,2012,1593055600
sdn,2013,955833300
sdn,2014,477916700
sdn,2015,286750000
sdn,2016,200725000
sdn,2017,140709400
sdn,2018,137473100
sdn,2019,137198200
sdn,2020,129240700
sen,1965,315941972376.60498
sen,1966,258984484315.871
sen,1967,279178524910.16199
sen,1968,291044567009.013
sen,1969,297215103268.11102
sen,1970,367894245348.12897
sen,1971,379069996860.19696
sen,1972,431712560612.01001
sen,1973,421615540314.86499
sen,1974,456998406414.23694
sen,1975,473179373015.51501
sen,1976,449749138940.216
sen,1977,410979554323.92603
sen,1978,411518520017.71997
sen,1979,464427720409.36798
sen,1980,472974195909.258
sen,1981,510577273993.61603
sen,1982,690089686395.49902
sen,1983,643643856865.15796
sen,1984,695161713012.39905
sen,1985,795994331022.97693
sen,1986,623376000345.31702
sen,1987,689679473448.60205
sen,1988,744861288312.89294
sen,1989,741286302501.10706
sen,1990,762872201915.12097
sen,1991,789256012000
sen,1992,828685292300
sen,1993,828579603300
sen,1994,810064589300
sen,1995,844942396300
sen,1996,909461591100
sen,1997,907080543300
sen,1998,1103951171900
sen,1999,830567671500
sen,2000,842824769600
sen,2001,907141644800
sen,2002,888761731500
sen,2003,936121512000
sen,2004,1001446201400
sen,2005,1042336528500
sen,2006,1207686308500
sen,2007,1269367987600
sen,2008,1417628363600
sen,2009,1416868006500
sen,2010,1385444237200
sen,2011,1549172571100
sen,2012,1635402360300
sen,2013,1944702576900
sen,2014,2295145000000
sen,2015,2430137000000
sen,2016,2800948524200
sen,2017,3233258951200
sen,2018,3676438421500
sen,2019,3984725594300
sen,2020,3904941888000
sgp,1960,643500000
sgp,1961,927000000
sgp,1962,1106100000
sgp,1963,1366400000
sgp,1964,1657100000
sgp,1965,1867300000
sgp,1966,1925400000
sgp,1967,2196000000
sgp,1968,2913100000
sgp,1969,3758000000
sgp,1970,5007200000
sgp,1971,6229400000
sgp,1972,7148300000
sgp,1973,7634900000
sgp,1974,8455700000
sgp,1975,8425100000
sgp,1976,8861600000
sgp,1977,8984900000
sgp,1978,10144600000
sgp,1979,11504600000
sgp,1980,13882100000
sgp,1981,16116400000
sgp,1982,19506000000
sgp,1983,21655000000
sgp,1984,23776700000
sgp,1985,20989400000
sgp,1986,18407200000
sgp,1987,18516200000
sgp,1988,19572400000
sgp,1989,22671000000
sgp,1990,25224000000
sgp,1991,28577100000
sgp,1992,31993900000
sgp,1993,35122200000
sgp,1994,38600300000
sgp,1995,43332000000
sgp,1996,53781200000
sgp,1997,59457100000
sgp,1998,56471200000
sgp,1999,53928400000
sgp,2000,60084200000
sgp,2001,56955500000
sgp,2002,51741800000
sgp,2003,49073800000
sgp,2004,54125500000
sgp,2005,56095600000
sgp,2006,61390000000
sgp,2007,70908400000
sgp,2008,78535200000
sgp,2009,82844400000
sgp,2010,88436800000
sgp,2011,94066200000
sgp,2012,102183800000
sgp,2013,108477200000
sgp,2014,113055200000
sgp,2015,115271100000
sgp,2016,115854300000
sgp,2017,122111500000
sgp,2018,116818500000
sgp,2019,118191200000
sgp,2020,102009900000
slb,1980,208000000
slb,1981,204000000
slb,1982,201000000
slb,1983,208000000
slb,1984,209000000
slb,1985,202000000
slb,1986,369000000
slb,1987,673000000
slb,1988,544000000
slb,1989,709000000
slb,1990,602000000
slb,1991,532000000
slb,1992,553000000
slb,1993,683000000
slb,1994,752000000
slb,1995,657000000
slb,1996,568000000
slb,1997,609000000
slb,1998,961000000
slb,1999,640000000
slb,2000,485000000
slb,2001,458000000
slb,2002,322000000
slb,2003,507000000
slb,2004,477000000
slb,2005,590000000
slb,2006,785000000
slb,2007,1069000000
slb,2008,1066000000
slb,2009,1190000000
slb,2010,2181000000
slb,2011,1411000000
slb,2012,1377000000
slb,2013,1345000000
slb,2014,1164000000
slb,2015,1365000000
slb,2016,1594000000
slb,2017,1714000000
slb,2018,1206000000
slb,2019,1260000000
slb,2020,789000000
sle,1980,299524716000
sle,1981,287273122600
sle,1982,295060420100
sle,1983,258190489500
sle,1984,202749960800
sle,1985,172269739300
sle,1986,181204029400
sle,1987,170696084500
sle,1988,177032277400
sle,1989,276013765000
sle,1990,489674803700
sle,1991,459098829400
sle,1992,291562389000
sle,1993,294815152200
sle,1994,344180617800
sle,1995,199566591200
sle,1996,500849002100
sle,1997,-101601016300
sle,1998,197270523100
sle,1999,10217503300
sle,2000,251113321500
sle,2001,339091000000
sle,2002,429951000000
sle,2003,486501000000
sle,2004,489980000000
sle,2005,602513000000
sle,2006,579502000000
sle,2007,581643000000
sle,2008,589384000000
sle,2009,633504966700
sle,2010,2152839946100
sle,2011,3060498740000
sle,2012,2265795709200
sle,2013,1908733427400
sle,2014,1807503513700
sle,2015,1532583948000
sle,2016,1661575742400
sle,2017,1733698000000
sle,2018,1148890000000
sle,2019,755439000000
sle,2020,724595000000
slv,1990,1780775982.43836
slv,1991,2038273200
slv,1992,2410374600
slv,1993,2750838800
slv,1994,3067814200
slv,1995,3448599600
slv,1996,3037977500
slv,1997,3257758700
slv,1998,3493282900
slv,1999,3457269600
slv,2000,3612671700
slv,2001,3637678500
slv,2002,3761122000
slv,2003,3844930500
slv,2004,3641845100
slv,2005,3693049500
slv,2006,3992555800
slv,2007,4234904000
slv,2008,4136230700
slv,2009,3456234400
slv,2010,3088491000
slv,2011,3420812700
slv,2012,3516595400
slv,2013,3760647200
slv,2014,3489510000
slv,2015,3803914900
slv,2016,3941401500
slv,2017,4084820400
slv,2018,4379335100
slv,2019,4673675200
slv,2020,4302304100
smr,2015,199648417.02099
smr,2016,226922041.15156
smr,2017,244633404.7423
smr,2018,250411108.67564
smr,2019,297670975.41108
som,1970,2908699904
som,1971,2908699904
som,1972,2687200000
som,1973,4094500096
som,1974,3987000064
som,1975,4219698944
som,1976,4328697856
som,1977,11747999744
som,1978,14705999872
som,1979,14892000256
som,1980,25577400320
som,1981,15683800064
som,1982,18883999744
som,1983,19331000320
som,1984,18495799296
som,1985,23587500032
srb,1995,238164800000
srb,1996,263012900000
srb,1997,323453600000
srb,1998,335245500000
srb,1999,276258900000
srb,2000,289931000000
srb,2001,302985800000
srb,2002,392940300000
srb,2003,476950000000
srb,2004,567501900000
srb,2005,599148500000
srb,2006,692346300000
srb,2007,868861100000
srb,2008,939166800000
srb,2009,727630000000
srb,2010,680297400000
srb,2011,712048700000
srb,2012,811116800000
srb,2013,714148100000
srb,2014,689553200000
srb,2015,732284100000
srb,2016,769486400000
srb,2017,820595900000
srb,2018,964349200000
srb,2019,1130483500000
srb,2020,1108854000000
svk,1992,9185845000
svk,1993,8889322000
svk,1994,8666250000
svk,1995,8720235000
svk,1996,11227105000
svk,1997,12747215000
svk,1998,13818141000
svk,1999,11732843000
svk,2000,10297864000
svk,2001,11635549000
svk,2002,11603776000
svk,2003,11088111000
svk,2004,11742931000
svk,2005,13732376000
svk,2006,14671006000
svk,2007,16154925000
svk,2008,16751147000
svk,2009,13445321000
svk,2010,14595858000
svk,2011,16653268000
svk,2012,14993024000
svk,2013,15174053000
svk,2014,15627580000
svk,2015,18971017000
svk,2016,17223419000
svk,2017,17723839000
svk,2018,18218178000
svk,2019,19446653000
svk,2020,17196402000
svn,1990,4505052000
svn,1991,3986862000
svn,1992,3473674000
svn,1993,3846181000
svn,1994,4389561000
svn,1995,5125212000
svn,1996,5541282000
svn,1997,6216883000
svn,1998,6714218000
svn,1999,7611624000
svn,2000,7792438000
svn,2001,7948676000
svn,2002,7919556000
svn,2003,8378002000
svn,2004,8842490000
svn,2005,9161928000
svn,2006,10100950000
svn,2007,11305639000
svn,2008,12102426000
svn,2009,9430629000
svn,2010,8164936000
svn,2011,7761564000
svn,2012,7097971000
svn,2013,7341413000
svn,2014,7336796000
svn,2015,7247801000
svn,2016,6987582000
svn,2017,7699001000
svn,2018,8447477000
svn,2019,8910906000
svn,2020,8178542000
swe,1960,255510106200
swe,1961,275950656600
swe,1962,293335610900
swe,1963,313282490500
swe,1964,337091617700
swe,1965,350575605100
swe,1966,366702183000
swe,1967,386137645500
swe,1968,388454348800
swe,1969,405158489100
swe,1970,416497318000
swe,1971,413997602000
swe,1972,431384837000
swe,1973,443032518000
swe,1974,429740836000
swe,1975,443063022000
swe,1976,451480499000
swe,1977,438387895000
swe,1978,408577537000
swe,1979,426963374000
swe,1980,441907084000
swe,1981,428196374000
swe,1982,430997919000
swe,1983,445503336000
swe,1984,481465852000
swe,1985,519507452000
swe,1986,526211893000
swe,1987,558326099000
swe,1988,589830227000
swe,1989,657259946000
swe,1990,658561981000
swe,1991,600519443000
swe,1992,537088948000
swe,1993,446168000000
swe,1994,480203000000
swe,1995,518384000000
swe,1996,544431000000
swe,1997,554056000000
swe,1998,596924000000
swe,1999,633013000000
swe,2000,674103000000
swe,2001,690108000000
swe,2002,680373000000
swe,2003,696790000000
swe,2004,734802000000
swe,2005,770762000000
swe,2006,840150000000
swe,2007,909717000000
swe,2008,913267000000
swe,2009,797593000000
swe,2010,847345000000
swe,2011,897780000000
swe,2012,888104000000
swe,2013,892874000000
swe,2014,946693000000
swe,2015,1012008000000
swe,2016,1052903000000
swe,2017,1111301000000
swe,2018,1126924000000
swe,2019,1123128000000
swe,2020,1119516000000
swz,1980,3836945897.3617
swz,1981,4674863814.1714
swz,1982,4689194534.14701
swz,1983,7138320876.53871
swz,1984,6608369772.08745
swz,1985,4978054319.73399
swz,1986,4296367744.5946
swz,1987,7440949010.81721
swz,1988,7896437158.3978
swz,1989,8553115557.42459
swz,1990,8495289092.78291
swz,1991,8808738950.17848
swz,1992,9682811991.78002
swz,1993,9325798805.18719
swz,1994,9380085180.08687
swz,1995,8965193540.75143
swz,1996,8074314545.70729
swz,1997,8228718705.58413
swz,1998,8818257471.5732
swz,1999,6200599302.85402
swz,2000,5221390324.83305
swz,2001,5573846354.47089
swz,2002,5235043000
swz,2003,4865603000
swz,2004,5148317900
swz,2005,5010618200
swz,2006,4943362800
swz,2007,4817881800
swz,2008,4605995100
swz,2009,4836906700
swz,2010,4837902800
swz,2011,4513835900
swz,2012,4456391600
swz,2013,4734276400
swz,2014,4880995100
swz,2015,5153158200
swz,2016,5570155800
swz,2017,5497813000
swz,2018,7453838400
swz,2019,7531988300
swz,2020,7113666500
syc,1984,451466400
syc,1985,520050400
syc,1986,567933200
syc,1987,487468500
syc,1988,676119500
syc,1989,889252000
syc,1990,743566800
syc,1991,693752000
syc,1992,706691300
syc,1993,1004650200
syc,1994,1100404300
syc,1995,1078443000
syc,1996,1376000400
syc,1997,1658076900
syc,1998,2448503100
syc,1999,2985294500
syc,2000,2247308900
syc,2001,2752706800
syc,2002,2307601900
syc,2003,1619226000
syc,2006,1708000000
syr,1970,32979000000
syr,1971,38472000000
syr,1972,48943000000
syr,1973,46222000000
syr,1974,63378000000
syr,1975,88848000000
syr,1976,116797000000
syr,1977,135465000000
syr,1978,117372000000
syr,1979,119271000000
syr,1980,145380000000
syr,1981,148332000000
syr,1982,152479000000
syr,1983,161397000000
syr,1984,163203000000
syr,1985,171136000000
syr,1986,151615000000
syr,1987,102138000000
syr,1988,98075000000
syr,1989,89161000000
syr,1990,99770000000
syr,1991,103442000000
syr,1992,137122000000
syr,1993,139083000000
syr,1994,167874000000
syr,1995,167846000000
syr,1996,167351000000
syr,1997,158944000000
syr,1998,164065000000
syr,1999,159793000000
syr,2000,156092000000
syr,2001,178148000000
syr,2002,178148000000
syr,2003,231944000000
syr,2004,255767000000
syr,2005,288193000000
syr,2006,308669000000
syr,2007,283099000000
syr,2008,266488000000
syr,2009,297100000000
syr,2010,337421000000
syr,2011,381394000000
syr,2012,185935000000
syr,2013,196164000000
syr,2014,126939000000
syr,2015,246558977000
syr,2016,221430055600
syr,2017,274128738100
syr,2018,386304000000
syr,2019,434719000000
tcd,1991,201524760900
tcd,1992,225683343100
tcd,1993,245154001200
tcd,1994,241235543700
tcd,1995,298286124300
tcd,1996,317794494000
tcd,1997,366405859300
tcd,1998,339441134600
tcd,1999,404492904100
tcd,2000,494700320500
tcd,2001,964846951400
tcd,2002,1709072258200
tcd,2003,1595544077100
tcd,2005,721929910800
tcd,2007,779196700000
tcd,2008,800105000000
tcd,2009,1151343000000
tcd,2010,1494170000000
tcd,2011,1257823000000
tcd,2012,1472185500000
tcd,2013,1478959000000
tcd,2014,1666553000000
tcd,2015,1169920200000
tcd,2016,921042000000
tcd,2017,693193500000
tcd,2018,730943600000
tcd,2019,779293900000
tcd,2020,707953541800
tgo,1980,311688802017.91101
tgo,1981,272469731970.15497
tgo,1982,236862835279.09201
tgo,1983,178550291178.20801
tgo,1984,215705201822.483
tgo,1985,246667676591.42401
tgo,1986,312546796987.42297
tgo,1987,325862861110.59601
tgo,1988,334135731759.63702
tgo,1989,332509679898.63293
tgo,1990,360683480794.72302
tgo,1991,256226208200
tgo,1992,224454163400
tgo,1993,121654151300
tgo,1994,124330545200
tgo,1995,149445318900
tgo,1996,210130876700
tgo,1997,197173952100
tgo,1998,253230729400
tgo,1999,244867159600
tgo,2000,254163211300
tgo,2001,264708131300
tgo,2002,274457714200
tgo,2003,298431449400
tgo,2004,275164964300
tgo,2005,297546748500
tgo,2006,324484806300
tgo,2007,287308218400
tgo,2008,316992295900
tgo,2009,369241991600
tgo,2010,405116422200
tgo,2011,547416670900
tgo,2012,544508519900
tgo,2013,617250595200
tgo,2014,702037624600
tgo,2015,800381131700
tgo,2016,804894000000
tgo,2017,628714000000
tgo,2018,734343100000
tgo,2019,884032200000
tgo,2020,1016610800000
tha,1960,68901696900
tha,1961,73346987400
tha,1962,86682655200
tha,1963,102982121500
tha,1964,126690269500
tha,1965,137803190200
tha,1966,168179579400
tha,1967,207445531300
tha,1968,225227507800
tha,1969,252639691200
tha,1970,296312649000
tha,1971,297868470100
tha,1972,300202201800
tha,1973,330532568000
tha,1974,329754657400
tha,1975,327420925700
tha,1976,370195824500
tha,1977,458857264200
tha,1978,509409232200
tha,1979,529628797500
tha,1980,549072488700
tha,1981,584797318400
tha,1982,581974847100
tha,1983,666740624800
tha,1984,705909032400
tha,1985,679437672800
tha,1986,674772245900
tha,1987,799105568600
tha,1988,974493853700
tha,1989,1193986816600
tha,1990,1547410726500
tha,1991,1743633574400
tha,1992,1859352861200
tha,1993,2031825000000
tha,1994,2266018000000
tha,1995,2534993000000
tha,1996,2712099000000
tha,1997,2121142000000
tha,1998,1187278000000
tha,1999,1133977000000
tha,2000,1169038000000
tha,2001,1190489000000
tha,2002,1264206000000
tha,2003,1423984000000
tha,2004,1649896000000
tha,2005,1885491000000
tha,2006,1934759000000
tha,2007,1968711000000
tha,2008,2014697000000
tha,2009,1795685000000
tha,2010,2003971000000
tha,2011,2101552000000
tha,2012,2326978000000
tha,2013,2303441000000
tha,2014,2252515000000
tha,2015,2350865000000
tha,2016,2418543000000
tha,2017,2463149000000
tha,2018,2555863000000
tha,2019,2606957000000
tha,2020,2481063000000
tjk,1993,750458800
tjk,1994,427761500
tjk,1995,437586900
tjk,1996,285693400
tjk,1997,373454100
tjk,1998,269402200
tjk,1999,321736200
tjk,2000,132600000
tjk,2001,174595300
tjk,2002,119241500
tjk,2003,156228500
tjk,2004,215583900
tjk,2005,137276600
tjk,2006,119069800
tjk,2007,226277000
tjk,2008,230564500
tjk,2009,225970500
tjk,2010,239454500
tjk,2011,252938500
tjk,2012,266422500
tjk,2013,279906500
tls,2000,237300800
tls,2001,239063700
tls,2002,224267500
tls,2003,173622700
tls,2004,117850900
tls,2005,110973000
tls,2006,80669300
tls,2007,140959400
tls,2008,265566200
tls,2009,467512500
tls,2010,481832600
tls,2011,813361000
tls,2012,703204800
tls,2013,553564000
tls,2014,587551700
tls,2015,566380900
tls,2016,653305500
tls,2017,544303400
tls,2018,536361600
tls,2019,478543000
tls,2020,314033000
ton,2011,201058444.18808
ton,2012,268144609.17831
ton,2013,173107252.11599
ton,2014,187293560.70609
