geo,time,bx_gsr_tran_zs
pol,1991,53.4364
pol,1992,41.75361
pol,1993,48.85265
pol,1994,36.39349
pol,1995,28.48712
pol,1996,28.04443
pol,1997,34.83712
pol,1998,26.43731
pol,1999,28.74287
pol,2000,23.56172
pol,2001,27.43073
pol,2002,32.5827
pol,2003,35.72706
pol,2004,27.16583
pol,2005,29.75339
pol,2006,30.17621
pol,2007,28.56324
pol,2008,27.80161
pol,2009,27.28121
pol,2010,23.93781
pol,2011,25.70763
pol,2012,25.8728
pol,2013,26.10888
pol,2014,26.03615
pol,2015,25.77081
pol,2016,25.92996
pol,2017,25.87786
pol,2018,26.66725
pol,2019,27.12173
pol,2020,28.16693
prt,1975,17.59424
prt,1976,20.49565
prt,1977,28.19771
prt,1978,22.00132
prt,1979,22.41568
prt,1980,23.51164
prt,1981,27.10758
prt,1982,23.37891
prt,1983,20.49398
prt,1984,20.47982
prt,1985,17.66192
prt,1986,20.51439
prt,1987,17.13558
prt,1988,15.11406
prt,1989,14.18136
prt,1990,15.51325
prt,1991,14.17093
prt,1992,14.41824
prt,1993,16.92127
prt,1994,15.07714
prt,1995,18.1269
prt,1996,17.82926
prt,1997,17.81097
prt,1998,17.94138
prt,1999,14.74737
prt,2000,14.78525
prt,2001,15.80768
prt,2002,16.6013
prt,2003,18.09201
prt,2004,18.194
prt,2005,19.93058
prt,2006,23.06963
prt,2007,23.50647
prt,2008,24.82063
prt,2009,23.68106
prt,2010,25.43876
prt,2011,25.76338
prt,2012,25.89656
prt,2013,25.3492
prt,2014,24.49205
prt,2015,22.8603
prt,2016,21.55278
prt,2017,21.52998
prt,2018,21.78563
prt,2019,21.14286
prt,2020,21.28205
prt,2021,20.65753
pry,1975,6.74487
pry,1976,4.51128
pry,1977,3.97456
pry,1978,3.06905
pry,1979,2.40124
pry,1980,1.95122
pry,1981,2.94494
pry,1982,1.74419
pry,1983,1.23188
pry,1984,1.09108
pry,1985,4.78062
pry,1986,3.21001
pry,1987,4.70657
pry,1988,7.84049
pry,1989,7.44492
pry,1990,17.69488
pry,1991,17.21671
pry,1992,20.9819
pry,1993,16.55267
pry,1994,6.14735
pry,1995,27.34887
pry,1996,25.55759
pry,1997,26.30098
pry,1998,25.56158
pry,1999,30.3105
pry,2000,33.42229
pry,2001,37.99939
pry,2002,32.41011
pry,2003,40.39495
pry,2004,37.62878
pry,2005,31.16093
pry,2006,28.12699
pry,2007,24.82173
pry,2008,42.43941
pry,2009,26.85026
pry,2010,32.37277
pry,2011,35.49199
pry,2012,35.54714
pry,2013,41.08012
pry,2014,39.3199
pry,2015,34.11671
pry,2016,33.23599
pry,2017,30.60935
pry,2018,29.9415
pry,2019,26.63598
pry,2020,36.76318
pse,1995,0.32847
pse,1996,0.85295
pse,1997,2.09591
pse,1998,1.35883
pse,1999,7.31507
pse,2000,2.02262
pse,2001,2.84954
pse,2002,1.48393
pse,2003,1.3847
pse,2004,1.38653
pse,2005,1.54268
pse,2006,3.32644
pse,2007,5.71669
pse,2008,1.88935
pse,2009,2.59709
pse,2010,2.68835
pse,2011,1.35066
pse,2012,1.48027
pse,2013,2.16623
pse,2014,1.95557
pse,2015,2.28931
pse,2016,3.28063
pse,2017,2.27797
pse,2018,1.62563
pse,2019,0.9156
pse,2020,1.02567
pyf,2002,15.10126
pyf,2003,19.59253
pyf,2004,22.05841
pyf,2005,22.95111
pyf,2006,23.82299
pyf,2007,25.50147
pyf,2008,18.50689
pyf,2009,17.67777
pyf,2010,26.40869
pyf,2011,26.79209
pyf,2012,32.14698
pyf,2013,31.54879
pyf,2014,31.94625
pyf,2015,31.10347
pyf,2016,30.38312
qat,2011,53.13417
qat,2012,47.08032
qat,2013,50.15734
qat,2014,47.5262
qat,2015,49.4312
qat,2016,50.12763
qat,2017,57.80295
qat,2018,55.05623
qat,2019,55.79099
qat,2020,58.03628
rou,1971,32.78571
rou,1972,38.71698
rou,1973,39.94083
rou,1974,40.59666
rou,1975,34.3949
rou,1976,35.96457
rou,1977,44.27711
rou,1978,42.83286
rou,1979,39.79518
rou,1980,37.59172
rou,1981,42.9863
rou,1982,48.76364
rou,1983,41.4718
rou,1984,49.60714
rou,1985,48.13673
rou,1986,49.95595
rou,1987,47.57143
rou,1988,50.08235
rou,1989,49.96403
rou,1990,50.45902
rou,1991,32.82353
rou,1992,20.62215
rou,1993,36.42053
rou,1994,36.32031
rou,1995,31.33733
rou,1996,36.38677
rou,1997,38.04277
rou,1998,38.51351
rou,1999,38.69565
rou,2000,35.86833
rou,2001,40.18465
rou,2002,40
rou,2003,39.12338
rou,2004,41.66221
rou,2005,17.11337
rou,2006,18.22681
rou,2007,20.82029
rou,2008,25.38879
rou,2009,25.73849
rou,2010,24.85437
rou,2011,25.90901
rou,2012,25.42507
rou,2013,28.27908
rou,2014,29.11471
rou,2015,31.37464
rou,2016,30.52761
rou,2017,29.54645
rou,2018,29.06169
rou,2019,29.4533
rou,2020,28.41208
rus,1994,45.85425
rus,1995,35.78024
rus,1996,27.33161
rus,1997,25.91355
rus,1998,25.35364
rus,1999,27.09654
rus,2000,31.46124
rus,2001,34.99062
rus,2002,34.78911
rus,2003,33.4707
rus,2004,34.06859
rus,2005,31.63249
rus,2006,28.3286
rus,2007,27.06271
rus,2008,26.32253
rus,2009,27.00008
rus,2010,30.25227
rus,2011,29.89347
rus,2012,30.73567
rus,2013,29.58631
rus,2014,31.24516
rus,2015,32.23819
rus,2016,33.85135
rus,2017,34.43422
rus,2018,34.1926
rus,2019,33.2829
rus,2020,34.17545
rwa,2010,7.25999
rwa,2011,10.3708
rwa,2012,11.30914
rwa,2013,12.62833
rwa,2014,12.90155
rwa,2015,13.49558
rwa,2016,12.45773
rwa,2017,16.37546
rwa,2018,20.16723
rwa,2019,20.97043
rwa,2020,20.50666
sau,1971,23.18841
sau,1972,23.33333
sau,1973,28.0303
sau,1974,25.32751
sau,1975,31.08108
sau,1976,33.24538
sau,1977,37.29839
sau,1978,32.18807
sau,1979,19.0372
sau,1980,15.28662
sau,1981,12.33684
sau,2005,15.95406
sau,2006,16.19677
sau,2007,13.72714
sau,2008,25.49021
sau,2009,19.90219
sau,2010,19.05299
sau,2011,17.19248
sau,2012,20.57704
sau,2013,22.5013
sau,2014,23.05988
sau,2015,19.70896
sau,2016,25.40453
sau,2017,23.72654
sau,2018,21.95695
sau,2019,19.5565
sau,2020,32.39853
sdn,1977,8.02832
sdn,1978,9.29515
sdn,1979,14.11988
sdn,1980,9.24077
sdn,1981,4.78237
sdn,1982,3.19555
sdn,1983,2.98286
sdn,1984,3.74702
sdn,1985,3.11803
sdn,1986,5.20769
sdn,1987,8.50099
sdn,1988,13.69108
sdn,1989,16.69411
sdn,1990,10.97971
sdn,1991,18.67532
sdn,1992,8.78457
sdn,1993,0.86455
sdn,1994,0.7874
sdn,1995,0.55866
sdn,1996,1.57791
sdn,1997,3.49206
sdn,1998,36.07595
sdn,1999,4.16667
sdn,2000,55.47445
sdn,2001,41.09589
sdn,2002,12.62011
sdn,2003,24.86294
sdn,2004,21.61795
sdn,2005,2.1074
sdn,2006,6.84023
sdn,2007,2.05314
sdn,2008,4.17249
sdn,2009,2.41493
sdn,2010,1.94358
sdn,2011,2.39952
sdn,2012,1.33815
sdn,2013,9.23069
sdn,2014,26.54259
sdn,2015,30.78778
sdn,2016,16.84919
sdn,2017,22.54972
sdn,2018,27.09397
sdn,2019,28.18031
sdn,2020,32.517
sen,1974,10.23499
sen,1975,17.46154
sen,1976,17.19496
sen,1977,16.18204
sen,1978,16.91429
sen,1979,16.76952
sen,1980,19.10599
sen,1981,14.62627
sen,1982,16.63811
sen,1983,14.13687
sen,1984,14.20056
sen,1985,13.34085
sen,1986,14.57308
sen,1987,16.41025
sen,1988,13.82306
sen,1989,13.54035
sen,1990,13.25722
sen,1991,12.65803
sen,1992,12.47057
sen,1993,12.07338
sen,1994,10.14284
sen,1995,10.97299
sen,1996,19.31373
sen,1997,14.83642
sen,1998,12.038
sen,1999,9.35699
sen,2000,8.28211
sen,2001,7.3361
sen,2002,8.25661
sen,2003,13.50048
sen,2004,14.56407
sen,2005,16.63971
sen,2006,14.10152
sen,2007,11.34093
sen,2008,11.14662
sen,2009,4.6966
sen,2010,4.40695
sen,2011,8.54337
sen,2012,10.32284
sen,2013,10.9101
sen,2014,11.37466
sen,2015,10.50282
sen,2016,10.6187
sen,2017,10.57547
sen,2018,11.381
sgp,1972,17.13546
sgp,1973,18.3161
sgp,1974,19.8045
sgp,1975,16.52994
sgp,1976,19.22945
sgp,1977,22.04488
sgp,1978,24.86289
sgp,1979,29.31696
sgp,1980,26.93085
sgp,1981,20.34658
sgp,1982,18.7076
sgp,1983,17.83255
sgp,1984,23.3219
sgp,1985,20.61276
sgp,1986,20.18156
sgp,1987,20.6282
sgp,1988,21.03942
sgp,1989,19.02719
sgp,1990,17.37037
sgp,1991,18.21117
sgp,1992,17.07295
sgp,1993,17.06435
sgp,1994,17.54171
sgp,1995,32.01553
sgp,1996,32.18037
sgp,1997,32.42547
sgp,1998,39.32611
sgp,1999,43.81962
sgp,2000,45.43393
sgp,2001,44.28522
sgp,2002,43.13355
sgp,2003,44.07188
sgp,2004,42.86243
sgp,2005,42.73129
sgp,2006,38.7129
sgp,2007,39.39002
sgp,2008,40.5127
sgp,2009,36.80299
sgp,2010,38.4348
sgp,2011,35.67891
sgp,2012,34.36149
sgp,2013,32.54059
sgp,2014,32.80525
sgp,2015,30.43219
sgp,2016,27.30102
sgp,2017,28.43538
sgp,2018,30.08669
sgp,2019,29.3238
sgp,2020,30.08404
sgp,2021,29.63776
slb,1982,18.79699
slb,1983,17.24138
slb,1984,24.79339
slb,1985,17.98561
slb,1986,11.72414
slb,1987,10.68376
slb,1988,6.9869
slb,1989,7.07237
slb,1990,9.82839
slb,1991,12.23776
slb,1992,10.04739
slb,1993,5.46933
slb,1994,5.10949
slb,1995,3.30056
slb,1996,3.85224
slb,1997,3.67113
slb,1998,3.16742
slb,1999,8.55046
slb,2000,2.18209
slb,2001,8.5536
slb,2002,6.51523
slb,2003,7.94183
slb,2004,3.6189
slb,2005,19.2415
slb,2006,36.51204
slb,2007,31.8595
slb,2008,14.22667
slb,2009,23.3397
slb,2010,35.02163
slb,2011,17.18828
slb,2012,22.96853
slb,2013,23.49279
slb,2014,18.93755
slb,2015,25.19475
slb,2016,27.25073
slb,2017,26.4489
slb,2018,26.49477
slb,2019,24.05671
slb,2020,31.7613
sle,1977,40.3252
sle,1978,23.51351
sle,1979,46.51515
sle,1980,31.38402
sle,1981,28.7703
sle,1982,29.39297
sle,1983,12.89683
sle,1984,14.7806
sle,1985,27.41408
sle,1986,11.79809
sle,1987,10.15524
sle,1988,9.05175
sle,1989,23.08159
sle,1990,7.16739
sle,1991,14.54728
sle,1992,9.93339
sle,1993,20.34109
sle,1994,12.34792
sle,1995,11.21949
sle,1996,21.29532
sle,1997,12.32057
sle,1998,18.50072
sle,1999,19.31727
sle,2000,42.34028
sle,2001,36.54181
sle,2003,4.58272
sle,2004,2.49196
sle,2005,14.86131
sle,2006,34.00822
sle,2007,37.33101
sle,2008,34.19572
sle,2009,24.51849
sle,2010,44.55545
sle,2011,20.72931
sle,2012,14.18033
sle,2013,22.55288
sle,2014,19.16885
sle,2015,21.75417
sle,2016,22.96336
sle,2017,19.54874
sle,2018,22.44153
sle,2019,14.89514
sle,2020,12.54821
slv,1976,11.05753
slv,1977,17.1034
slv,1978,19.01455
slv,1979,18.37594
slv,1980,18.32325
slv,1981,16.23356
slv,1982,19.18228
slv,1983,21.702
slv,1984,26.67473
slv,1985,25.81279
slv,1986,25.70745
slv,1987,19.71459
slv,1988,30.03659
slv,1989,27.33747
slv,1990,23.93223
slv,1991,23.75125
slv,1992,21.09102
slv,1993,19.74504
slv,1994,19.06192
slv,1995,20.93426
slv,1996,15.82681
slv,1997,23.25239
slv,1998,19.90056
slv,1999,20.63401
slv,2000,21.37138
slv,2001,24.87272
slv,2002,25.40042
slv,2003,23.53155
slv,2004,24.95529
slv,2005,24.67744
slv,2006,24.4266
slv,2007,24.20543
slv,2008,23.13378
slv,2009,21.39039
slv,2010,20.32243
slv,2011,23.33872
slv,2012,22.42887
slv,2013,24.08689
slv,2014,23.83977
slv,2015,19.77839
slv,2016,17.69017
slv,2017,18.87461
slv,2018,16.83528
slv,2019,15.09483
slv,2020,11.28689
srb,2007,23.06235
srb,2008,23.93424
srb,2009,21.08192
srb,2010,22.37435
srb,2011,22.54294
srb,2012,23.58677
srb,2013,23.72955
srb,2014,23.25123
srb,2015,23.60114
srb,2016,22.71128
srb,2017,22.59299
srb,2018,20.14398
srb,2019,19.14728
srb,2020,16.17078
ssd,2014,0.11962
ssd,2015,5.07558
ssd,2016,0.26989
ssd,2017,4.9823
ssd,2018,7.34143
ssd,2019,3.49908
ssd,2020,5.93866
stp,1974,7.31286
stp,1975,2.49185
stp,1976,29.12546
stp,1977,9.78942
stp,1978,42.97122
stp,1979,30.19068
stp,1980,16.39344
stp,1981,13.83577
stp,1982,16.93252
stp,1983,31.09774
stp,1984,14.04817
stp,1985,17.76495
stp,1986,49.85159
stp,1987,23.34076
stp,1988,25.22097
stp,1989,18.11449
stp,1990,12.24044
stp,1997,3.39239
stp,1998,2.89218
stp,1999,2.03977
stp,2000,2.11227
stp,2001,1.55397
stp,2002,1.554
stp,2003,1.554
stp,2004,1.554
stp,2005,1.55397
stp,2006,1.55397
stp,2007,1.97144
stp,2008,1.55397
stp,2009,1.55857
stp,2010,1.30616
stp,2011,1.04177
stp,2012,1.25969
stp,2013,0.9161
stp,2014,0.24228
stp,2015,0.46645
stp,2016,0.34402
stp,2017,0.98492
stp,2018,0.04439
stp,2019,0.06139
stp,2020,2.58435
sur,2005,34.36061
sur,2006,10.3973
sur,2007,8.03078
sur,2008,6.67488
sur,2009,6.6376
sur,2010,12.85004
sur,2011,10.6911
sur,2012,16.5064
sur,2013,17.69869
sur,2014,18.51461
sur,2015,22.23904
sur,2016,19.77685
sur,2017,25.58804
sur,2018,24.82656
sur,2019,25.12043
sur,2020,28.0631
svk,1993,23.73223
svk,1994,23.85532
svk,1995,25.88589
svk,1996,31.12126
svk,1997,34.12398
svk,1998,33.43887
svk,1999,36.52896
svk,2000,44.40933
svk,2001,36.61681
svk,2002,23.54767
svk,2003,20.00002
svk,2008,33.53312
svk,2009,29.37929
svk,2010,29.20634
svk,2011,28.99459
svk,2012,26.49615
svk,2013,27.96063
svk,2014,29.83906
svk,2015,28.69226
svk,2016,29.29645
svk,2017,28.18328
svk,2018,28.18207
svk,2019,28.38176
svk,2020,32.6414
svn,1992,19.39479
svn,1993,26.31765
svn,1994,23.43036
svn,1995,21.78521
svn,1996,19.6311
svn,1997,20.25393
svn,1998,23.63185
svn,1999,24.82498
svn,2000,26.1843
svn,2001,25.67306
svn,2002,26.13033
svn,2003,27.76783
svn,2004,29.18292
svn,2005,28.90342
svn,2006,30.58856
svn,2007,31.74119
svn,2008,28.38813
svn,2009,24.4408
svn,2010,25.67199
svn,2011,26.29661
svn,2012,26.16853
svn,2013,26.04228
svn,2014,26.78449
svn,2015,27.79019
svn,2016,28.21048
svn,2017,29.21384
svn,2018,29.98239
svn,2019,29.0337
svn,2020,33.74557
svn,2021,32.65059
swe,1970,69.51613
swe,1971,69.61652
swe,1972,67.09957
swe,1973,68.26196
swe,1974,69.29293
swe,1975,62.20819
swe,1976,60.63598
swe,1977,57.1053
swe,1978,56.97649
swe,1979,58.64814
swe,1980,61.46038
swe,1981,61.9335
swe,1982,43.69895
swe,1983,42.41566
swe,1984,39.71095
swe,1985,40.77072
swe,1986,33.58047
swe,1987,36.20685
swe,1988,36.13027
swe,1989,34.73388
swe,1990,35.61604
swe,1991,32.92862
swe,1992,32.42712
swe,1993,35.08222
swe,1994,33.28802
swe,1995,32.85743
swe,1996,31.14266
swe,1997,33.15597
swe,1998,24.06751
swe,1999,24.65303
swe,2000,23.11498
swe,2001,21.62333
swe,2002,21.62863
swe,2003,23.88646
swe,2004,26.3047
swe,2005,24.57158
swe,2006,22.50693
swe,2007,22.04685
swe,2008,23.46834
swe,2009,21.44419
swe,2010,20.04298
swe,2011,18.88786
swe,2012,18.86986
swe,2013,17.1652
swe,2014,15.72027
swe,2015,15.53033
swe,2016,13.9656
swe,2017,14.48578
swe,2018,13.44689
swe,2019,12.62443
swe,2020,11.37708
swz,1974,1.28205
swz,1975,2.64865
swz,1976,2.1875
swz,1977,2.32283
swz,1978,1.14286
swz,1979,26.09848
swz,1980,36.58363
swz,1981,34.60055
swz,1982,33.27731
swz,1983,33.24619
swz,1984,21.36646
swz,1985,23.3441
swz,1986,26.47904
swz,1987,24.13793
swz,1988,30.12777
swz,1989,29.90886
swz,1990,23.20402
swz,1991,22.56146
swz,1992,25.3742
swz,1993,25.35483
swz,1994,19.59894
swz,1995,17.97664
swz,1996,20.89833
swz,1997,21.90239
swz,1998,21.72402
swz,1999,31.37781
swz,2000,6.48447
swz,2001,10.28322
swz,2002,8.19848
swz,2003,4.4192
swz,2004,5.92536
swz,2005,5.01665
swz,2006,3.62815
swz,2007,1.78639
swz,2008,3.55947
swz,2009,3.54612
swz,2010,8.21533
swz,2011,0.82541
swz,2012,0.27881
swz,2013,0.62977
swz,2014,1.22024
swz,2015,0.36158
swz,2016,0.47409
swz,2017,0.71825
swz,2018,1.00554
swz,2019,1.49184
swz,2020,0.78389
sxm,2011,3.81996
sxm,2012,3.11462
sxm,2013,2.85123
sxm,2014,2.62121
sxm,2015,2.75687
sxm,2016,3.36842
sxm,2017,5.08236
sxm,2018,6.17291
sxm,2019,6.3249
sxm,2020,7.6348
syc,1976,21.95704
syc,1977,19.60944
syc,1978,21.48332
syc,1979,25.92454
syc,1980,24.95669
syc,1981,23.57953
syc,1982,25.10471
syc,1983,27.54795
syc,1984,35.77967
syc,1985,37.96652
syc,1986,31.90566
syc,1987,31.15181
syc,1988,29.48434
syc,1989,28.1878
syc,1990,23.27997
syc,1991,33.55872
syc,1992,31.90521
syc,1993,45.2179
syc,1994,45.98246
syc,1995,44.94128
syc,1996,31.83387
syc,1997,29.11337
syc,1998,36.61529
syc,1999,41.63908
syc,2000,43.05592
syc,2001,39.05956
syc,2002,36.72788
syc,2003,37.6607
syc,2004,36.11336
syc,2005,36.11373
syc,2006,37.23334
syc,2007,24.94373
syc,2008,30.16493
syc,2009,31.99473
syc,2010,29.73514
syc,2011,29.10531
syc,2012,19.87111
syc,2013,17.98305
syc,2014,23.11923
syc,2015,24.48551
syc,2016,22.74712
syc,2017,23.47711
syc,2018,16.38932
syc,2019,14.3468
syc,2020,16.08885
syr,1977,13.68741
syr,1978,10.03086
syr,1979,21.924
syr,1980,17.24232
syr,1981,26.68676
syr,1982,32.44306
syr,1983,21.59071
syr,1984,24.25781
syr,1985,26.12874
syr,1986,28.25857
syr,1987,29.7
syr,1988,28.03598
syr,1989,24.06537
syr,1990,25.18315
syr,1991,23.01334
syr,1992,20.30298
syr,1993,16.9906
syr,1994,18.35749
syr,1995,12.48025
syr,1996,13.67188
syr,1997,13.52718
syr,1998,15.42617
syr,1999,14.53664
syr,2000,14.42025
syr,2001,14.3178
syr,2002,16.03592
syr,2003,14.70806
syr,2004,10.0685
syr,2005,7.49141
syr,2006,7.42134
syr,2007,5.86805
syr,2008,12.84167
syr,2009,9.06633
syr,2010,7.21641
tca,2014,5.00018
tca,2015,4.68235
tca,2016,4.14215
tca,2017,4.89654
tca,2018,4.11373
tcd,1977,14.13665
tcd,1978,13.94102
tcd,1979,1.02145
tcd,1983,6.47326
tcd,1984,21.39884
tcd,1985,4.22583
tcd,1986,5.42865
tcd,1987,3.96889
tcd,1988,2.75402
tcd,1989,4.92849
tcd,1990,10.55655
tcd,1991,14.44724
tcd,1992,6.78117
tcd,1993,5.50307
tcd,1994,1.9361
tgo,1974,18.40596
tgo,1975,24.37354
tgo,1976,29.57746
tgo,1977,31.5619
tgo,1978,31.62235
tgo,1979,30.26398
tgo,1980,38.34572
tgo,1981,32.81685
tgo,1982,30.24781
tgo,1983,27.34079
tgo,1984,28.24275
tgo,1985,29.0095
tgo,1986,24.53528
tgo,1987,20.91075
tgo,1988,23.26681
tgo,1989,16.91654
tgo,1990,20.62432
tgo,1991,22.41993
tgo,1992,21.52047
tgo,1993,23.23806
tgo,1994,21.38138
tgo,1995,24.7373
tgo,1996,8.65828
tgo,1997,9.98142
tgo,1998,14.76495
tgo,1999,18.67078
tgo,2000,17.01073
tgo,2001,17.1277
tgo,2002,22.31114
tgo,2003,22.59874
tgo,2004,31.0038
tgo,2005,45.18895
tgo,2006,40.42971
tgo,2007,44.79424
tgo,2008,38.5031
tgo,2009,30.9435
tgo,2010,40.75536
tgo,2011,46.77154
tgo,2012,45.22787
tgo,2013,47.7678
tgo,2014,45.48687
tgo,2015,41.78609
tgo,2016,40.21463
tgo,2017,36.84543
tgo,2018,35.5311
tgo,2019,35.17607
tgo,2020,35.29128
tha,1975,19.41416
tha,1976,25.304
tha,1977,28.25203
tha,1978,20.44551
tha,1979,22.07067
tha,1980,20.07428
tha,1981,18.89165
tha,1982,20.61237
tha,1983,22.04843
tha,1984,23.38463
tha,1985,22.66072
tha,1986,19.55301
tha,1987,23.23859
tha,1988,21.29004
tha,1989,19.62368
tha,1990,20.67318
tha,1991,20.40573
tha,1992,16.42983
tha,1993,17.75782
tha,1994,15.82357
tha,1995,16.53481
tha,1996,15.3905
tha,1997,15.33101
tha,1998,20.30185
tha,1999,20.61407
tha,2000,23.43792
tha,2001,23.46857
tha,2002,21.21215
tha,2003,22.17622
tha,2004,22.84758
tha,2005,23.21883
tha,2006,21.85592
tha,2007,21.1491
tha,2008,21.99252
tha,2009,18.7538
tha,2010,17.22054
tha,2011,14.03444
tha,2012,12.73285
tha,2013,11.21093
tha,2014,11.01894
tha,2015,9.88851
tha,2016,8.97383
tha,2017,9.68646
tha,2018,9.93153
tha,2019,8.86468
tha,2020,10.53328
tjk,2002,67.01658
tjk,2003,56.04503
tjk,2004,43.04195
tjk,2005,38.20651
tjk,2006,46.01404
tjk,2007,42.20547
tjk,2008,26.04805
tjk,2009,39.31111
tjk,2010,44.15213
tjk,2011,59.97145
tjk,2012,66.63382
tjk,2013,75.15607
tjk,2014,80.09475
tjk,2015,65.26461
tjk,2016,69.49748
tjk,2017,73.37572
tjk,2018,74.87349
tjk,2019,79.36919
tjk,2020,75.69894
tls,2006,0.73965
tls,2007,0.38888
tls,2008,0.99502
tls,2009,0.97202
tls,2010,1.1581
tls,2011,1.03788
tls,2012,1.10888
tls,2013,0.99119
tls,2014,1.24276
tls,2015,2.11257
tls,2016,2.13734
tls,2017,2.51075
tls,2018,2.23721
tls,2019,3.67277
tls,2020,1.73867
ton,1971,16.20422
ton,1972,15.59322
ton,1973,6.84932
ton,1974,5.02492
ton,1975,17.99242
ton,1976,3.88044
ton,1977,14.87603
ton,1978,6.31033
ton,1979,5.17562
ton,1980,11.74787
ton,1981,12.42652
ton,1982,22.76562
ton,1983,9.83023
ton,1984,22.60994
ton,1985,19.89909
ton,1986,19.41227
ton,1987,12.59684
ton,1988,15.37428
ton,1989,12.91286
ton,1990,10.2542
ton,1991,14.21905
ton,1992,22.22161
ton,1993,20.23962
ton,1994,18.92331
ton,2001,14.42366
ton,2002,32.49547
ton,2003,12.29391
ton,2004,9.562
ton,2005,10.35584
ton,2006,8.82178
ton,2007,12.67264
ton,2008,13.05038
ton,2009,13.24567
ton,2010,19.27346
ton,2011,14.4492
ton,2012,15.15294
ton,2013,16.7936
ton,2014,18.7406
ton,2015,23.12221
ton,2016,15.61749
ton,2017,18.56408
ton,2018,19.1381
ton,2019,18.49246
ton,2020,19.83666
tto,1975,26.99321
tto,1976,25.7133
tto,1977,29.50561
tto,1978,24.62875
tto,1979,28.17396
tto,1980,27.70167
tto,1981,29.50852
tto,1982,31.19647
tto,1983,53.60206
tto,1984,50.07822
tto,1985,49.65997
tto,1986,62.96902
tto,1987,45.35563
tto,1988,42.70644
tto,1989,45.91991
tto,1990,49.64549
tto,1991,42.37446
tto,1992,45.79804
tto,1993,55.90335
tto,1994,54.01788
tto,1995,56.57146
tto,1996,42.5843
tto,1997,36.09461
tto,1998,30.04396
tto,1999,33.18182
tto,2000,37.48646
tto,2001,35.90854
tto,2002,31.75474
tto,2003,35.9749
tto,2004,34.63799
tto,2005,23.99376
tto,2006,24.82818
tto,2007,24.83221
tto,2008,23.27816
tto,2009,28.13808
tto,2010,25.53191
tto,2011,23.8167
tto,2012,40.76886
tto,2013,42.91915
tto,2014,40.1258
tto,2015,34.23102
tto,2016,35.29004
tto,2017,36.19535
tto,2018,26.04154
tto,2019,20.09308
tto,2020,24.13873
tun,1976,19.72851
tun,1977,21.25541
tun,1978,21.82432
tun,1979,21.08374
tun,1980,19.44444
tun,1981,20.69246
tun,1982,23.19185
tun,1983,22.6138
tun,1984,26.51195
tun,1985,24.27329
tun,1986,22.70341
tun,1987,22.76265
tun,1988,16.28931
tun,1989,20.24763
tun,1990,21.44302
tun,1991,25.6135
tun,1992,24.88532
tun,1993,25.53711
tun,1994,25.46882
tun,1995,23.85166
tun,1996,24.395
tun,1997,24.63668
tun,1998,23.91664
tun,1999,21.36624
tun,2000,22.36553
tun,2001,22.70591
tun,2002,23.84868
tun,2003,25.91978
tun,2004,26.29878
tun,2005,29.30078
tun,2006,29.94139
tun,2007,30.10074
tun,2008,32.50014
tun,2009,25.91153
tun,2010,27.32066
tun,2011,29.34201
tun,2012,28.91338
tun,2013,26.36783
tun,2014,24.58066
tun,2015,26.92552
tun,2016,29.37384
tun,2017,30.00025
tun,2018,29.75871
tun,2019,27.15479
tun,2020,26.27215
tur,1974,18.23315
tur,1975,25.42208
tur,1976,42.08621
tur,1977,45.31835
tur,1978,27.94433
tur,1979,18.48665
tur,1980,37.4121
tur,1981,31.78006
tur,1982,35.93848
tur,1983,27.62249
tur,1984,30.54054
tur,1985,23.39385
tur,1986,18.58525
tur,1987,18.77787
tur,1988,14.80892
tur,1989,15.0764
tur,1990,11.47705
tur,1991,13.11515
tur,1992,12.07611
tur,1993,11.65039
tur,1994,11.30451
tur,1995,11.72121
tur,1996,13.49938
tur,1997,11.3433
tur,1998,13.4107
tur,1999,17.74026
tur,2000,15.20844
tur,2001,18.83455
tur,2002,19.90032
tur,2003,12.11314
tur,2004,14.15205
tur,2005,18.24455
tur,2006,19.23121
tur,2007,21.80564
tur,2008,22.49407
tur,2009,23.25776
tur,2010,25.8361
tur,2011,26.73373
tur,2012,29.019
tur,2013,36.97809
tur,2014,36.65917
tur,2015,35.48335
tur,2016,42.59627
tur,2017,41.36609
tur,2018,41.52012
tur,2019,37.28981
tur,2020,45.95106
tur,2021,42.24933
tuv,2001,5.60966
tuv,2002,0.83609
tuv,2003,12.66131
tuv,2004,7.15491
tuv,2005,9.23304
tuv,2006,13.52517
tuv,2007,7.72944
tuv,2008,8.38313
tuv,2009,8.46811
tuv,2010,7.19439
tuv,2011,6.99439
tuv,2012,6.33768
tuv,2013,22.94482
tuv,2014,21.60596
tuv,2015,15.25468
tuv,2016,18.65305
tuv,2017,13.40588
tuv,2018,13.59191
tuv,2019,11.00986
tza,1976,55.3351
tza,1977,55.25424
tza,1978,47.55976
tza,1979,39.17391
tza,1980,39.5048
tza,1981,36.74722
tza,1982,43.96049
tza,1983,35.86498
tza,1984,26.54512
tza,1985,36.271
tza,1986,34.13479
tza,1987,24.97562
tza,1988,22.95384
tza,1989,19.89532
tza,1990,19.93877
tza,1991,27.8248
tza,1993,4.54831
tza,1994,1.61387
tza,1995,0.28997
tza,1996,11.46362
tza,1997,12.03744
tza,1998,10.8608
tza,1999,8.94553
tza,2000,9.05324
tza,2001,11.57397
tza,2002,12.7233
tza,2003,14.65273
tza,2004,16.14408
