geo,time,ny_gds_totl_zs
pse,2013,-12.9185
pse,2014,-14.36414
pse,2015,-13.38639
pse,2016,-11.38497
pse,2017,-9.4277
pse,2018,-10.88004
pse,2019,-10.70534
pse,2020,-12.60113
pyf,2019,5.83349
qat,1994,35.62568
qat,1995,36.09479
qat,1996,39.70766
qat,1997,47.54645
qat,1998,43.10742
qat,1999,53.23092
qat,2000,65.10534
qat,2001,65.93672
qat,2002,64.86295
qat,2003,68.09825
qat,2004,69.47503
qat,2005,69.74354
qat,2006,68.95326
qat,2007,70.45721
qat,2008,74.40983
qat,2009,65.08992
qat,2010,69.84599
qat,2011,75.54961
qat,2012,74.34294
qat,2013,70.88037
qat,2014,68.75193
qat,2015,57.48253
qat,2016,55.36674
qat,2017,57.69205
qat,2018,61.66352
qat,2019,58.06675
qat,2020,52.06787
rou,1990,20.79496
rou,1991,24.1118
rou,1992,22.99808
rou,1993,23.95662
rou,1994,22.74477
rou,1995,18.28502
rou,1996,15.22871
rou,1997,14.48779
rou,1998,10.5751
rou,1999,10.99927
rou,2000,14.32602
rou,2001,15.03935
rou,2002,16.48851
rou,2003,15.44126
rou,2004,15.07796
rou,2005,12.64058
rou,2006,15.3258
rou,2007,17.25352
rou,2008,20.22905
rou,2009,20.77063
rou,2010,20.49853
rou,2011,22.23638
rou,2012,21.75534
rou,2013,24.56391
rou,2014,24.34843
rou,2015,24.31114
rou,2016,22.3669
rou,2017,20.9573
rou,2018,19.36369
rou,2019,19.50852
rou,2020,20.04209
rus,1988,28.31742
rus,1989,34.72949
rus,1990,30.3457
rus,1991,36.54487
rus,1992,48.68122
rus,1993,34.71792
rus,1994,30.1005
rus,1995,28.83554
rus,1996,28.48481
rus,1997,24.17975
rus,1998,23.79896
rus,1999,31.87765
rus,2000,38.72137
rus,2001,34.1785
rus,2002,30.89793
rus,2003,31.41627
rus,2004,32.59076
rus,2005,33.18669
rus,2006,33.83525
rus,2007,33.92408
rus,2008,33.27131
rus,2009,24.57692
rus,2010,29.78703
rus,2011,31.98955
rus,2012,30.58584
rus,2013,28.15908
rus,2014,28.20967
rus,2015,29.55478
rus,2016,28.28627
rus,2017,28.91199
rus,2018,31.92367
rus,2019,30.464
rus,2020,29.82651
rwa,1960,8.40342
rwa,1961,8.19671
rwa,1962,4.47998
rwa,1963,1.09377
rwa,1964,7.6923
rwa,1965,4.97312
rwa,1966,0.9453
rwa,1967,2.40662
rwa,1968,1.78862
rwa,1969,-0.05299
rwa,1970,3.3197
rwa,1971,2.47414
rwa,1972,1.5859
rwa,1973,7.58197
rwa,1974,1.2901
rwa,1975,5.2113
rwa,1976,9.00274
rwa,1977,11.67108
rwa,1978,7.58791
rwa,1979,10.32546
rwa,1980,4.19483
rwa,1981,1.36986
rwa,1982,5.18029
rwa,1983,4.35337
rwa,1984,8.77375
rwa,1985,8.20447
rwa,1986,8.30461
rwa,1987,3.97343
rwa,1988,3.50871
rwa,1989,2.27682
rwa,1990,6.19504
rwa,1991,3.28298
rwa,1992,2.93946
rwa,1993,1.4185
rwa,1994,-48.50795
rwa,1995,-7.26146
rwa,1996,-5.7969
rwa,1997,-4.063
rwa,1998,-2.81667
rwa,1999,-4.53655
rwa,2000,-4.44131
rwa,2001,-1.8767
rwa,2002,-2.63269
rwa,2003,-0.58763
rwa,2004,1.68452
rwa,2005,2.30892
rwa,2006,3.57144
rwa,2007,8.15834
rwa,2008,6.28761
rwa,2009,4.94578
rwa,2010,4.74041
rwa,2011,6.50524
rwa,2012,6.75413
rwa,2013,8.72589
rwa,2014,7.06591
rwa,2015,5.5039
rwa,2016,7.45671
rwa,2017,11.21652
rwa,2018,7.61215
rwa,2019,8.87614
rwa,2020,8.24305
sau,1968,50.64911
sau,1969,47.69889
sau,1970,51.63305
sau,1971,60.03044
sau,1972,63.47279
sau,1973,65.38238
sau,1974,80.66408
sau,1975,68.99892
sau,1976,66.24473
sau,1977,55.4578
sau,1978,44.00688
sau,1979,46.8944
sau,1980,59.06495
sau,1981,53.88452
sau,1982,37.46691
sau,1983,25.14258
sau,1984,22.12826
sau,1985,14.88176
sau,1986,10.37619
sau,1987,11.44736
sau,1988,15.80925
sau,1989,15.11335
sau,1990,24.64564
sau,1991,21.90309
sau,1992,26.08523
sau,1993,25.9536
sau,1994,28.28765
sau,1995,29.92011
sau,1996,31.96309
sau,1997,31.90665
sau,1998,26.12573
sau,1999,33.00047
sau,2000,37.9611
sau,2001,35.32993
sau,2002,36.99816
sau,2003,41.36961
sau,2004,46.75244
sau,2005,52.32225
sau,2006,51.93438
sau,2007,51.48449
sau,2008,55.41616
sau,2009,41.0342
sau,2010,47.51608
sau,2011,53.52581
sau,2012,51.57144
sau,2013,47.59661
sau,2014,41.8607
sau,2015,29.69482
sau,2016,31.35898
sau,2017,34.37289
sau,2018,37.46845
sau,2019,37.21504
sau,2020,28.39703
sdn,1960,13.89597
sdn,1961,14.88962
sdn,1962,15.84865
sdn,1963,12.5186
sdn,1964,10.90194
sdn,1965,10.5002
sdn,1966,13.27143
sdn,1967,12.47097
sdn,1968,11.16056
sdn,1969,13.5862
sdn,1970,12.60768
sdn,1971,8.87299
sdn,1972,9.85427
sdn,1973,13.4391
sdn,1974,9.91658
sdn,1975,9.99762
sdn,1976,11.80151
sdn,1977,8.31036
sdn,1978,6.47611
sdn,1979,4.84375
sdn,1980,2.0979
sdn,1981,5.27629
sdn,1982,4.3771
sdn,1983,4.11059
sdn,1984,0.53012
sdn,1985,3.35437
sdn,1986,10.8896
sdn,1987,9.47767
sdn,1988,10.55484
sdn,1989,9.06873
sdn,1990,9.70073
sdn,1991,12.90168
sdn,1992,12.46225
sdn,1993,11.75858
sdn,1994,12.17338
sdn,1995,9.28525
sdn,1996,4.28026
sdn,1997,8.95364
sdn,1998,8.51707
sdn,1999,7.6941
sdn,2000,21.13395
sdn,2001,24.56382
sdn,2002,23.32623
sdn,2003,24.81237
sdn,2004,26.37083
sdn,2005,21.66525
sdn,2006,23.22411
sdn,2007,26.64911
sdn,2008,29.14453
sdn,2009,26.83218
sdn,2010,22.3081
sdn,2011,23.58248
sdn,2012,20.61575
sdn,2013,23.88772
sdn,2014,34.8078
sdn,2015,37.01861
sdn,2016,35.50375
sdn,2017,39.4154
sdn,2018,36.63733
sdn,2019,35.84655
sdn,2020,32.01434
sen,1960,14.46466
sen,1961,14.24235
sen,1962,12.33096
sen,1963,12.54693
sen,1964,12.52555
sen,1965,15.00449
sen,1966,15.58842
sen,1967,17.10673
sen,1968,9.7006
sen,1969,10.65975
sen,1970,16.20202
sen,1971,13.97522
sen,1972,17.43692
sen,1973,13.63855
sen,1974,20.38504
sen,1975,17.0374
sen,1976,13.4148
sen,1977,13.56343
sen,1978,8.49384
sen,1979,8.70588
sen,1980,3.02892
sen,1981,6.04052
sen,1982,6.43702
sen,1983,3.71923
sen,1984,4.60489
sen,1985,6.27025
sen,1986,3.91057
sen,1987,7.2924
sen,1988,4.00092
sen,1989,3.8612
sen,1990,3.16457
sen,1991,3.52081
sen,1992,3.1481
sen,1993,1.86238
sen,1994,4.72014
sen,1995,7.85505
sen,1996,6.55379
sen,1997,8.99949
sen,1998,9.36713
sen,1999,10.53385
sen,2000,9.22144
sen,2001,11.251
sen,2002,9.20446
sen,2003,9.5411
sen,2004,8.17779
sen,2005,9.28291
sen,2006,6.78476
sen,2007,6.45589
sen,2008,5.15754
sen,2009,6.87793
sen,2010,7.59157
sen,2011,6.03056
sen,2012,7.59754
sen,2013,8.13907
sen,2014,10.99485
sen,2015,13.07736
sen,2016,14.37522
sen,2017,15.97046
sen,2018,16.75628
sen,2019,17.72329
sen,2020,15.61471
sgp,1960,3.04533
sgp,1961,0.65792
sgp,1962,3.43969
sgp,1963,6.94553
sgp,1964,7.50767
sgp,1965,10.79233
sgp,1966,12.91264
sgp,1967,14.13494
sgp,1968,16.40317
sgp,1969,20.80373
sgp,1970,21.02121
sgp,1971,21.65832
sgp,1972,26.45291
sgp,1973,27.62226
sgp,1974,29.31636
sgp,1975,29.44416
sgp,1976,31.39622
sgp,1977,32.01392
sgp,1978,33.207
sgp,1979,36.19804
sgp,1980,39.85218
sgp,1981,42.68813
sgp,1982,43.53466
sgp,1983,45.56992
sgp,1984,45.85171
sgp,1985,41.85372
sgp,1986,40.74713
sgp,1987,41.35677
sgp,1988,43.68126
sgp,1989,44.44017
sgp,1990,45.90516
sgp,1991,47.50964
sgp,1992,47.8448
sgp,1993,47.36472
sgp,1994,48.86101
sgp,1995,50.88006
sgp,1996,50.62448
sgp,1997,51.46
sgp,1998,51.05395
sgp,1999,48.71356
sgp,2000,47.64062
sgp,2001,42.1451
sgp,2002,41.97719
sgp,2003,43.05055
sgp,2004,47.6829
sgp,2005,50.25498
sgp,2006,51.98697
sgp,2007,54.09791
sgp,2008,49.93586
sgp,2009,50.9671
sgp,2010,53.97059
sgp,2011,54.14755
sgp,2012,53.83609
sgp,2013,52.92232
sgp,2014,52.78459
sgp,2015,52.65101
sgp,2016,53.22911
sgp,2017,54.62517
sgp,2018,55.46577
sgp,2019,54.05607
sgp,2020,54.57496
slb,1980,-128.28947
slb,1981,-128.40237
slb,1982,-128.87701
slb,1983,-128.84615
slb,1984,-129.00433
slb,1985,-128.97959
slb,1986,-78.59922
slb,1987,-38.58521
slb,1988,-99.45652
slb,1989,-80.30303
slb,1990,-50.27624
slb,1991,-57.76699
slb,1992,-28.6802
slb,1993,-40.25026
slb,1994,-26.62142
slb,1995,-13.88368
slb,1996,-17.57276
slb,1997,-12.62136
slb,1998,2.13249
slb,1999,6.56501
slb,2000,-7.34675
slb,2001,-22.11939
slb,2002,-4.70488
slb,2003,14.28571
slb,2004,11.89516
slb,2005,2.00501
slb,2006,-6.24543
slb,2007,-6.36325
slb,2008,-3.85822
slb,2009,-1.82186
slb,2010,-6.79455
slb,2011,9.19855
slb,2012,12.77397
slb,2013,4.75429
slb,2014,4.33503
slb,2015,8.62252
slb,2016,10.99754
slb,2017,12.35581
slb,2018,7.90609
slb,2019,2.36889
slb,2020,0.54344
sle,1964,13.3423
sle,1965,12.42696
sle,1966,13.42282
sle,1967,5.38401
sle,1968,8.65214
sle,1969,21.86743
sle,1970,18.9798
sle,1971,14.17124
sle,1972,14.40121
sle,1973,27.31874
sle,1974,25.49257
sle,1975,12.05511
sle,1976,10.39596
sle,1977,11.48916
sle,1978,20.8586
sle,1979,16.82414
sle,1980,0.85677
sle,1981,2.36805
sle,1982,3.20349
sle,1983,3.31539
sle,1984,10.92508
sle,1985,0.39863
sle,1986,14.607
sle,1987,18.96137
sle,1988,20.22446
sle,1989,14.57243
sle,1990,13.69504
sle,1991,13.16184
sle,1992,7.05407
sle,1993,3.41164
sle,1994,12.52738
sle,1995,-2.28058
sle,1996,-3.66998
sle,1997,-4.30395
sle,1998,-1.89656
sle,1999,-5.73824
sle,2000,-20.16392
sle,2001,-7.87053
sle,2002,-8.47136
sle,2003,-5.79931
sle,2004,-1.12545
sle,2005,0.94467
sle,2006,3.38901
sle,2007,1.81797
sle,2008,-1.6204
sle,2009,-4.44649
sle,2010,13.39629
sle,2011,-6.1464
sle,2012,0.01316
sle,2013,-16.43797
sle,2014,-7.97659
sle,2015,-13.33444
sle,2016,-14.54346
sle,2017,-3.50846
sle,2018,-6.93286
sle,2019,-7.16474
sle,2020,-9.27495
slv,1965,12.75578
slv,1966,11.45968
slv,1967,11.75169
slv,1968,9.78451
slv,1969,10.50505
slv,1970,13.53317
slv,1971,13.61076
slv,1972,15.1331
slv,1973,15.25597
slv,1974,14.21231
slv,1975,16.95222
slv,1976,18.34659
slv,1977,24.10764
slv,1978,16.81095
slv,1979,17.91525
slv,1980,14.19042
slv,1981,7.33505
slv,1982,7.52848
slv,1983,6.63437
slv,1984,5.17805
slv,1985,3.28282
slv,1986,8.87337
slv,1987,5.25144
slv,1988,6.31741
slv,1989,4.87484
slv,1990,1.19125
slv,1991,2.1536
slv,1992,2.42356
slv,1993,4.17495
slv,1994,5.05492
slv,1995,4.69247
slv,1996,2.35508
slv,1997,3.56978
slv,1998,6.55194
slv,1999,5.1038
slv,2000,2.61351
slv,2001,1.84192
slv,2002,2.17176
slv,2003,2.03909
slv,2004,0.1709
slv,2005,-0.57804
slv,2006,-1.50076
slv,2007,-5.68695
slv,2008,-7.01216
slv,2009,-4.11417
slv,2010,-2.97231
slv,2011,-3.52321
slv,2012,-2.7969
slv,2013,-3.98205
slv,2014,-2.60146
slv,2015,-1.57098
slv,2016,0.0656
slv,2017,0.43188
slv,2018,0.60663
slv,2019,0.25382
slv,2020,-0.45993
smr,2015,39.62755
smr,2016,41.75945
smr,2017,42.82639
smr,2018,44.31623
smr,2019,44.75417
som,1960,5.23666
som,1961,2.54931
som,1962,-5.04193
som,1963,-0.4987
som,1964,-4.47693
som,1965,7.70291
som,1966,3.83485
som,1967,3.42039
som,1968,5.54688
som,1969,4.69111
som,1970,6.50966
som,1971,5.29589
som,1972,8.76194
som,1973,1.38152
som,1974,4.34868
som,1975,8.10767
som,1976,16.07899
som,1977,-17.5305
som,1978,-1.57685
som,1979,-28.23961
som,1980,-12.90582
som,1981,-15.99092
som,1982,-12.80185
som,1983,-26.63659
som,1984,-22.2907
som,1985,16.8236
som,1986,2.76825
som,1987,8.77684
som,1988,6.53755
som,1989,-6.91387
som,1990,-12.45465
som,2013,-43.89555
som,2014,-44.02667
som,2015,-42.65007
som,2016,-43.7623
som,2017,-50.64172
som,2018,-53.60063
som,2019,-52.21816
som,2020,-53.19237
srb,1995,10.61097
srb,1996,8.30341
srb,1997,7.43542
srb,1998,3.99264
srb,1999,2.5413
srb,2000,4.23937
srb,2001,2.12478
srb,2002,2.255
srb,2003,5.01956
srb,2004,2.19984
srb,2005,5.62152
srb,2006,3.71139
srb,2007,3.96272
srb,2008,4.62673
srb,2009,5.3304
srb,2010,5.38015
srb,2011,5.52397
srb,2012,5.48781
srb,2013,9.16058
srb,2014,8.44613
srb,2015,11.63974
srb,2016,13.25228
srb,2017,12.99064
srb,2018,14.02924
srb,2019,15.15472
srb,2020,15.91224
ssd,2008,48.69004
ssd,2009,38.07518
ssd,2010,42.24276
ssd,2011,48.4273
ssd,2012,21.1539
ssd,2013,-19.91239
ssd,2014,20.14323
ssd,2015,13.50211
sur,2006,47.50208
sur,2007,53.05793
sur,2008,48.95855
sur,2009,50.094
sur,2010,50.74627
svk,1990,18.59298
svk,1991,22.97412
svk,1992,19.19163
svk,1993,15.50782
svk,1994,22.14374
svk,1995,22.93394
svk,1996,20.84875
svk,1997,24.46384
svk,1998,23.40484
svk,1999,24.50295
svk,2000,24.68052
svk,2001,23.20583
svk,2002,23.65228
svk,2003,25.10466
svk,2004,25.19148
svk,2005,26.54391
svk,2006,26.3249
svk,2007,28.63772
svk,2008,26.6392
svk,2009,20.33447
svk,2010,23.86949
svk,2011,26.09542
svk,2012,25.94348
svk,2013,26.2652
svk,2014,26.38943
svk,2015,27.43722
svk,2016,25.96106
svk,2017,24.96786
svk,2018,24.9794
svk,2019,23.88863
svk,2020,20.27838
svn,1995,23.22435
svn,1996,23.85936
svn,1997,25.05961
svn,1998,25.50388
svn,1999,24.78903
svn,2000,25.22492
svn,2001,25.63362
svn,2002,26.43568
svn,2003,26.24458
svn,2004,27.35065
svn,2005,27.82089
svn,2006,30.24362
svn,2007,31.71758
svn,2008,30.78072
svn,2009,24.858
svn,2010,23.41981
svn,2011,22.90644
svn,2012,22.15801
svn,2013,24.2632
svn,2014,26.12776
svn,2015,27.16518
svn,2016,26.96543
svn,2017,29.00673
svn,2018,29.68328
svn,2019,29.27034
svn,2020,29.22278
swe,1960,29.23379
swe,1961,29.81728
swe,1962,29.48052
swe,1963,29.31737
swe,1964,31.25568
swe,1965,30.77845
swe,1966,29.75971
swe,1967,29.50856
swe,1968,28.6074
swe,1969,28.71154
swe,1970,29.47099
swe,1971,28.6595
swe,1972,28.13986
swe,1973,28.60177
swe,1974,27.62038
swe,1975,28.5119
swe,1976,26.38913
swe,1977,23.48621
swe,1978,23.35196
swe,1979,23.68391
swe,1980,24.05563
swe,1981,22.74097
swe,1982,22.10046
swe,1983,24.33316
swe,1984,26.521
swe,1985,26.43679
swe,1986,26.3842
swe,1987,26.08009
swe,1988,26.82264
swe,1989,27.82483
swe,1990,27.21969
swe,1991,24.73384
swe,1992,23.20368
swe,1993,21.76958
swe,1994,23.77272
swe,1995,26.49413
swe,1996,26.12723
swe,1997,26.72907
swe,1998,27.29531
swe,1999,27.09943
swe,2000,27.94941
swe,2001,28.21437
swe,2002,27.41493
swe,2003,27.35162
swe,2004,28.64355
swe,2005,28.55847
swe,2006,30.03535
swe,2007,30.93994
swe,2008,30.2004
swe,2009,26.43573
swe,2010,28.07137
swe,2011,28.58563
swe,2012,27.36403
swe,2013,26.76108
swe,2014,27.10291
swe,2015,28.23841
swe,2016,27.7777
swe,2017,28.2594
swe,2018,28.24332
swe,2019,29.30839
swe,2020,29.37421
swz,1960,22.17091
swz,1961,19.6301
swz,1962,22.87926
swz,1963,29.65014
swz,1964,34.71896
swz,1965,31.0757
swz,1966,14.93625
swz,1967,1.68539
swz,1968,23.15789
swz,1969,26.02922
swz,1970,31.46067
swz,1971,32.06967
swz,1972,33.59929
swz,1973,47.46753
swz,1974,57.12695
swz,1975,34.52158
swz,1976,31.01266
swz,1977,23.97882
swz,1978,24.54423
swz,1979,6.5725
swz,1980,4.99884
swz,1981,-5.65981
swz,1982,-2.16807
swz,1983,0.79198
swz,1984,0.67169
swz,1985,-9.95265
swz,1986,8.9545
swz,1987,14.58841
swz,1988,20.14873
swz,1989,21.15111
swz,1990,5.25477
swz,1991,4.27208
swz,1992,0.97436
swz,1993,-1.03469
swz,1994,8.16803
swz,1995,2.29139
swz,1996,-4.24504
swz,1997,2.41648
swz,1998,1.50156
swz,1999,0.41029
swz,2000,13.25834
swz,2001,14.13787
swz,2002,15.80617
swz,2003,16.40597
swz,2004,14.69851
swz,2005,14.34505
swz,2006,14.94303
swz,2007,14.87433
swz,2008,7.37264
swz,2009,5.81381
swz,2010,3.63762
swz,2011,2.09002
swz,2012,8.65947
swz,2013,10.61259
swz,2014,11.05728
swz,2015,11.10856
swz,2016,12.46197
swz,2017,9.27005
swz,2018,11.29394
swz,2019,14.44611
swz,2020,11.34865
sxm,2011,14.57388
sxm,2012,22.75741
sxm,2013,19.38285
sxm,2014,19.29116
sxm,2015,24.11948
sxm,2016,22.23696
sxm,2017,16.12752
sxm,2018,3.39303
syc,1976,22.92017
syc,1977,36.00973
syc,1978,42.03093
syc,1979,26.91401
syc,1980,27.13664
syc,1981,17.58332
syc,1982,8.9352
syc,1983,12.88146
syc,1984,24.97893
syc,1985,27.85293
syc,1986,29.91393
syc,1987,31.03362
syc,1988,31.88531
syc,1989,28.94829
syc,1990,20.31417
syc,1991,18.72128
syc,1992,17.6121
syc,1993,18.21958
syc,1994,24.12784
syc,1995,23.17673
syc,1996,29.67763
syc,1997,20.94289
syc,1998,18.73614
syc,1999,25.6317
syc,2000,21.90817
syc,2001,19.18717
syc,2002,26.41097
syc,2003,22.05434
syc,2006,17.25419
syc,2007,27.82185
syc,2008,16.14877
syc,2009,18.21142
syc,2010,22.43486
syc,2011,19.41497
syc,2012,15.14785
syc,2013,27.59313
syc,2014,24.26002
syc,2015,25.79026
syc,2016,22.45648
syc,2017,22.00712
syc,2018,15.72135
syc,2019,16.94879
syc,2020,25.42082
syr,1960,7.14307
syr,1961,9.69978
syr,1962,16.65246
syr,1963,11.14339
syr,1964,9.44522
syr,1965,10.84643
syr,1966,7.37422
syr,1967,9.62693
syr,1968,11.41394
syr,1969,11.88475
syr,1970,9.76471
syr,1971,9.50955
syr,1972,12.03945
syr,1973,14.47115
syr,1974,9.95898
syr,1975,12.89023
syr,1976,17.15672
syr,1977,13.4824
syr,1978,11.45142
syr,1979,9.77062
syr,1980,10.80944
syr,1981,6.21798
syr,1982,12.99064
syr,1983,10.46923
syr,1984,12.42202
syr,1985,10.56173
syr,1986,11.47469
syr,1987,4.91027
syr,1988,4.7488
syr,1989,16.15284
syr,1990,16.93338
syr,1991,10.30254
syr,1992,11.79856
syr,1993,12.93471
syr,1994,17.6283
syr,1995,20.33767
syr,1996,17.34266
syr,1997,19.47023
syr,1998,20.18473
syr,1999,19.09053
syr,2000,24.20224
syr,2001,26.74978
syr,2002,28.18383
syr,2003,26.1128
syr,2004,24.45041
syr,2005,24.96877
syr,2006,25.33746
syr,2007,21.20368
syr,2008,17.59205
syr,2009,16.0907
syr,2010,20.78231
syr,2011,9.6735
syr,2012,-7.15141
syr,2013,-14.69294
syr,2014,-31.99657
syr,2015,-21.38706
syr,2016,-27.14495
syr,2017,-26.61452
syr,2018,-13.74186
syr,2019,-8.59108
tcd,1960,19.01731
tcd,1961,18.9719
tcd,1962,14.55537
tcd,1963,17.41522
tcd,1964,15.5227
tcd,1965,15.80947
tcd,1966,18.72824
tcd,1967,22.1099
tcd,1968,21.76322
tcd,1969,23.15769
tcd,1970,20.93428
tcd,1971,21.77901
tcd,1972,21.09252
tcd,1973,17.17357
tcd,1974,20.17375
tcd,1975,17.7072
tcd,1976,15.16137
tcd,1977,13.13295
tcd,1978,13.02422
tcd,1982,1.00069
tcd,1983,0.49622
tcd,1984,-1.20483
tcd,1985,-9.23924
tcd,1986,-11.05477
tcd,1987,-7.97664
tcd,1988,-3.34009
tcd,1989,-4.89366
tcd,1990,-7.6731
tcd,1991,-1.6301
tcd,1992,-2.26807
tcd,1993,-2.60178
tcd,1994,-2.1141
tcd,1995,1.6999
tcd,1996,9.16041
tcd,1997,7.06959
tcd,1998,4.11987
tcd,1999,-0.18013
tcd,2000,5.48292
tcd,2001,5.26004
tcd,2002,-40.81475
tcd,2003,18.52183
tcd,2004,24.533
tcd,2005,30.81211
tcd,2006,21.44853
tcd,2007,26.59116
tcd,2008,26.97837
tcd,2009,23.39832
tcd,2010,27.77956
tcd,2011,25.54557
tcd,2012,27.46075
tcd,2013,23.73481
tcd,2014,25.45591
tcd,2015,21.53476
tcd,2016,20.41269
tcd,2017,15.51113
tcd,2018,19.04412
tcd,2019,20.32739
tcd,2020,6.48002
tgo,1960,10.3213
tgo,1961,16.98042
tgo,1962,14.70512
tgo,1963,8.40872
tgo,1964,19.66126
tgo,1965,23.31024
tgo,1966,24.04653
tgo,1967,22.95386
tgo,1968,23.93738
tgo,1969,26.76845
tgo,1970,25.94701
tgo,1971,25.82536
tgo,1972,21.48545
tgo,1973,21.86843
tgo,1974,53.50482
tgo,1975,17.37717
tgo,1976,25.64257
tgo,1977,23.35183
tgo,1978,39.78495
tgo,1979,22.58039
tgo,1980,23.15701
tgo,1981,17.09369
tgo,1982,12.81481
tgo,1983,19.3283
tgo,1984,12.93818
tgo,1985,7.93285
tgo,1986,7.12575
tgo,1987,8.26318
tgo,1988,7.08258
tgo,1989,7.34705
tgo,1990,14.7096
tgo,1991,9.02296
tgo,1992,6.49429
tgo,1993,-0.23276
tgo,1994,11.33758
tgo,1995,11.15715
tgo,1996,7.91032
tgo,1997,0.45695
tgo,1998,2.82217
tgo,1999,3.19971
tgo,2000,10.92262
tgo,2001,8.76108
tgo,2002,12.05582
tgo,2003,12.61223
tgo,2004,11.36367
tgo,2005,5.93883
tgo,2006,3.1681
tgo,2007,1.67779
tgo,2008,3.55892
tgo,2009,6.44949
tgo,2010,6.05942
tgo,2011,4.88117
tgo,2012,9.31252
tgo,2013,9.77459
tgo,2014,9.88037
tgo,2015,10.25622
tgo,2016,8.34534
tgo,2017,10.72115
tgo,2018,9.30791
tgo,2019,12.29419
tgo,2020,14.32253
tha,1960,23.61178
tha,1961,24.68866
tha,1962,23.24226
tha,1963,22.96866
tha,1964,24.48009
tha,1965,26.70821
tha,1966,30.83291
tha,1967,27.01995
tha,1968,25.98411
tha,1969,27.78987
tha,1970,18.74627
tha,1971,20.14407
tha,1972,19.94297
tha,1973,23.15533
tha,1974,22.55731
tha,1975,20.01912
tha,1976,20.44041
tha,1977,21.98563
tha,1978,24.30029
tha,1979,22.91537
tha,1980,22.25932
tha,1981,21.95445
tha,1982,23.33867
tha,1983,22.02545
tha,1984,23.17984
tha,1985,24.25102
tha,1986,25.85581
tha,1987,28.58845
tha,1988,33.21481
tha,1989,34.98297
tha,1990,34.03685
tha,1991,35.80282
tha,1992,35.33184
tha,1993,37.0393
tha,1994,36.81683
tha,1995,37.44847
tha,1996,36.7068
tha,1997,34.91549
tha,1998,35.26039
tha,1999,33.24233
tha,2000,32.2903
tha,2001,30.52271
tha,2002,31.17013
tha,2003,31.44318
tha,2004,31.01145
tha,2005,30.5065
tha,2006,32.04658
tha,2007,33.52565
tha,2008,32.01865
tha,2009,30.95417
tha,2010,32.02365
tha,2011,30.89728
tha,2012,30.37862
tha,2013,31.08427
tha,2014,30.48742
tha,2015,31.53415
tha,2016,33.12536
tha,2017,34.77073
tha,2018,34.92321
tha,2019,34.07268
tha,2020,29.39522
tjk,1993,65.38059
tjk,1994,59.91584
tjk,1995,28.60716
tjk,1996,31.97147
tjk,1997,29.33968
tjk,1998,8.84674
tjk,1999,10.89175
tjk,2000,16.48685
tjk,2001,9.31431
tjk,2002,6.54946
tjk,2003,8.14687
tjk,2004,4.48332
tjk,2005,-3.14434
tjk,2006,2.92013
tjk,2007,-21.38093
tjk,2008,-20.894
tjk,2009,-16.46896
tjk,2010,-22.26647
tjk,2011,-24.43409
tjk,2012,-27.72412
tjk,2013,-29.91538
tjk,2014,-17.20892
tjk,2015,17.20651
tjk,2016,8.54294
tjk,2017,8.17406
tjk,2018,12.36406
tjk,2019,12.60375
tjk,2020,3.58823
tkm,1987,28
tkm,1988,29.62963
tkm,1989,25
tkm,1990,26.66667
tkm,1991,33.89831
tkm,1993,56.48703
tkm,1997,8.12047
tkm,1998,4.4822
tkm,1999,8.78365
tkm,2000,45.00507
tkm,2001,32.99685
tkm,2002,41.37697
tkm,2003,29.15572
tkm,2004,23.95077
tkm,2005,38.7638
tkm,2006,56.02542
tkm,2007,54.07318
tkm,2008,55.66896
tkm,2009,78.30723
tkm,2010,87.82679
tkm,2011,85.57504
tkm,2012,78.98103
tls,2000,-120.79938
tls,2001,-118.55072
tls,2002,-136.85956
tls,2003,-86.27675
tls,2004,-75.29182
tls,2005,-44.60264
tls,2006,-68.27517
tls,2007,-90.10325
tls,2008,-85.23936
tls,2009,-90.50425
tls,2010,-74.56958
tls,2011,-57.63845
tls,2012,-54.24772
tls,2013,-26.69502
tls,2014,-30.46533
tls,2015,-16.99874
tls,2016,-14.07274
tls,2017,-16.61421
tls,2018,-21.3724
tls,2019,-0.34796
tls,2020,-7.26575
ton,1975,-1.89555
ton,1976,-10.02571
ton,1977,-3.11366
ton,1978,-9.5739
ton,1979,-12.55809
ton,1980,-7.60054
ton,1981,-12.30914
ton,1982,-5.81439
ton,1983,-21.16668
ton,1984,-12.38612
ton,1985,-15.71781
ton,1986,-20.03215
ton,1987,-11.50493
ton,1988,-20.84505
ton,1989,-17.25707
ton,1990,-12.73207
ton,1991,-20.91744
ton,1992,-7.61907
ton,1993,-9.56175
ton,1994,-7.89268
ton,1995,-9.1507
ton,1996,-9.28584
ton,1997,-11.89854
ton,1998,-16.03365
ton,1999,-7.90461
ton,2000,-8.92158
ton,2001,-9.47097
ton,2002,-14.01575
ton,2003,-13.04445
ton,2004,-14.49312
ton,2005,-17.51356
ton,2006,-15.46714
ton,2007,-20.99307
ton,2008,-22.6786
ton,2009,-26.5964
ton,2010,-16.87166
ton,2011,-9.7216
ton,2012,-8.59249
ton,2013,-17.05134
ton,2014,-19.0947
ton,2015,-22.31501
ton,2016,-17.05769
ton,2017,-16.39991
ton,2018,-20.26582
ton,2019,-15.81209
ton,2020,-22.90105
tun,1965,32.55814
tun,1966,32.84538
tun,1967,31.87719
