geo,time,ny_adj_dkap_cd
gnq,2005,908812054.94116
gnq,2006,1139662633.75118
gnq,2007,1661830883.31388
gnq,2008,2711201549.76358
gnq,2009,2292360410.04448
gnq,2010,2408450644.23751
gnq,2011,3265869392.42
gnq,2012,3283652957.53455
gnq,2013,3236477534.63136
gnq,2014,3243846508.35636
gnq,2015,1956304638.51411
gnq,2016,1657268291.06809
gnq,2017,1864274549.22831
gnq,2018,1974834160.20114
gnq,2019,1553204029.70011
grc,1970,1089781318.31688
grc,1971,1283074018.1797
grc,1972,1560744776.19526
grc,1973,2078867032.54417
grc,1974,2583693792.17814
grc,1975,2944787453.94414
grc,1976,3268406019.41908
grc,1977,3986646977.56972
grc,1978,4993083927.08527
grc,1979,6281278957.28882
grc,1980,6928071847.41693
grc,1981,6580700518.94993
grc,1982,6702847715.9478
grc,1983,6414128071.2868
grc,1984,6096760366.38619
grc,1985,6123259811.20167
grc,1986,7576194168.42822
grc,1987,8877807919.63346
grc,1988,9902967599.10349
grc,1989,10230306401.9234
grc,1990,12367430936.275
grc,1991,13262587129.2807
grc,1992,14898998719.305
grc,1993,13952992088.245
grc,1994,15098757801.1766
grc,1995,18764485743.83369
grc,1996,19931716930.5666
grc,1997,19265159099.0196
grc,1998,19739608475.4233
grc,1999,19913726074.3436
grc,2000,18828970139.1099
grc,2001,19965169628.8718
grc,2002,22746881969.9303
grc,2003,29210189518.5856
grc,2004,34104207505.4138
grc,2005,35522324222.337
grc,2006,39089927377.395
grc,2007,45936538797.186
grc,2008,53264278470.875
grc,2009,52350313158
grc,2010,49937134547.9608
grc,2011,50517077289.3542
grc,2012,44458973241.5349
grc,2013,43300309581.5892
grc,2014,41044942816.899
grc,2015,32858142401.1006
grc,2016,31895418736.0116
grc,2017,32070928280.3756
grc,2018,33446457647.1212
grc,2019,30955340545.8759
grd,1977,3916976.39284
grd,1978,4444348.85016
grd,1979,5383433.67431
grd,1980,6878153.37472
grd,1981,7390952.0195
grd,1982,8482036.66335
grd,1983,8685669.94466
grd,1984,9489170.80012
grd,1985,12798776.12173
grd,1986,15642558.92996
grd,1987,18128680.06235
grd,1988,20394721.62971
grd,1989,23753203.4875
grd,1990,25402059.60647
grd,1991,28602539.84373
grd,1992,30335902.3985
grd,1993,30554162.60211
grd,1994,32637030.90011
grd,1995,37182985.87579
grd,1996,40114306.43785
grd,1997,43093593.16607
grd,1998,49169782.02374
grd,1999,52784213.84618
grd,2000,51444592.16288
grd,2001,48500669.77074
grd,2002,48683196.891
grd,2003,54557609.91379
grd,2004,55612228.81396
grd,2005,69510871.92606
grd,2006,63784267.00782
grd,2007,68735197.60608
grd,2008,70471820.96479
grd,2009,62641768.96505
grd,2010,63258023.12194
grd,2011,62566835.74155
grd,2012,60686075.13041
grd,2013,65466877.32878
grd,2014,70518679.53176
grd,2015,80262131.53195
grd,2016,86933787.02737
grd,2017,95092576.17648
grd,2018,101808645.92622
grd,2019,106441304.8319
grl,1970,5057859.84842
grl,1971,6568924.54641
grl,1972,7921376.21207
grl,1973,10560047.46111
grl,1974,12905674.34938
grl,1975,16748420.72043
grl,1976,19278964.33223
grl,1977,22951227.58425
grl,1978,29250034.89396
grl,1979,34789126.59011
grl,1980,44025633.45117
grl,1981,40239663.34635
grl,1982,36838401.21359
grl,1983,38235592.86741
grl,1984,34496445.32036
grl,1985,40970518.30732
grl,1986,60421368.03354
grl,1987,79411573.39458
grl,1988,91201213.34551
grl,1989,95157488.71027
grl,1990,100734237.34372
grl,1991,100483631.57155
grl,1992,101838813.41324
grl,1993,90303538.83417
grl,1994,98675332.00356
grl,1995,129461887.43614
grl,1996,128614247.92113
grl,1997,114901501.1766
grl,1998,125240983.87313
grl,1999,123678214.99937
grl,2000,114394299.33204
grl,2001,116251333.56616
grl,2002,124930668.85836
grl,2003,165620624.5458
grl,2004,197738265.51393
grl,2005,194827544.80742
grl,2006,216261675.37975
grl,2007,239248635.64145
grl,2008,272318215.63626
grl,2009,274382223.14177
grl,2010,282551858.94458
grl,2011,302009545.75676
grl,2012,289564096.43498
grl,2013,291060710.17787
grl,2014,305361189.47647
grl,2015,275593937.43099
grl,2016,306138541.2328
grl,2017,313161430.58657
grl,2018,349270403.11866
gtm,1970,128486867.131
gtm,1971,138179346.98559
gtm,1972,145462272.57154
gtm,1973,177454383.5703
gtm,1974,222018693.68532
gtm,1975,261473583.26869
gtm,1976,314053843.90575
gtm,1977,391576794.24216
gtm,1978,447179681.02482
gtm,1979,514651627.93395
gtm,1980,583779162.70893
gtm,1981,624806311.11023
gtm,1982,654500943.79192
gtm,1983,684187289.11319
gtm,1984,697118412.80378
gtm,1985,727070300.69271
gtm,1986,512003495.12177
gtm,1987,490855743.70757
gtm,1988,552378460.71889
gtm,1989,567485747.5594
gtm,1990,506631107.30705
gtm,1991,604011547.14038
gtm,1992,681305122.54623
gtm,1993,755170761.50358
gtm,1994,887118486.95153
gtm,1995,1005908033.12463
gtm,1996,1127539694.04241
gtm,1997,1311465966.8305
gtm,1998,1488443139.94562
gtm,1999,1496928133.49638
gtm,2000,1674969979.92385
gtm,2001,1676348256.36542
gtm,2002,1953312884.70079
gtm,2003,2176260387.43694
gtm,2004,2498128199.987
gtm,2005,2964662176.37978
gtm,2006,3409525691.11896
gtm,2007,3962865680.19439
gtm,2008,4763651982.0708
gtm,2009,4763559544.74793
gtm,2010,5230551649.34374
gtm,2011,5891351402.08631
gtm,2012,6162341727.47336
gtm,2013,6614047284.88531
gtm,2014,6951760883.68935
gtm,2015,7226627244.83489
gtm,2016,8413082562.73917
gtm,2017,9454109686.16482
gtm,2018,9203426825.15569
gtm,2019,9400377148.96749
guy,1970,18356601.09511
guy,1971,17838420.75365
guy,1972,16519452.01068
guy,1973,17802017.96205
guy,1974,19146461.30598
guy,1975,19921908.82462
guy,1976,22823437.5
guy,1977,25522692.88956
guy,1978,29303723.27252
guy,1979,35995050.29539
guy,1980,40207690.14875
guy,1981,40627096.84046
guy,1982,44089922.48062
guy,1983,45767731.87529
guy,1984,36036858.14394
guy,1985,33239985.38953
guy,1986,34929366.06043
guy,1987,18045386.61069
guy,1988,17980293.32313
guy,1989,10023355.2454
guy,1990,7635926.65202
guy,1991,4231042.94324
guy,1992,4645061.07143
guy,1993,4599265.31016
guy,1994,5431878.10944
guy,1995,11274564.28711
guy,1996,14450357.56806
guy,1997,17806685.26616
guy,1998,19512230.86231
guy,1999,18069037.3582
guy,2000,18017904.38521
guy,2001,18503787.64972
guy,2002,17953996.26019
guy,2003,16913075.99116
guy,2004,16579034.70087
guy,2005,16248340.62939
guy,2006,46198166.02603
guy,2007,58788419.04626
guy,2008,58850196.83073
guy,2009,68204509.72306
guy,2010,84923901.85653
guy,2011,96636419.62655
guy,2012,100072265.99411
guy,2013,107690655.72911
guy,2014,109485316.98098
guy,2015,104837508.34534
guy,2016,104866031.56705
guy,2017,113292360.77744
guy,2018,127070356.46203
guy,2019,134865899.42772
hkg,1970,178235504.88122
hkg,1971,205090941.28028
hkg,1972,253039318.60889
hkg,1973,337903777.32721
hkg,1974,426332172.38271
hkg,1975,472405634.57408
hkg,1976,555175922.73342
hkg,1977,641287414.72128
hkg,1978,729409644.26736
hkg,1979,879980245.64385
hkg,1980,1164354032.12314
hkg,1981,1315371249.75618
hkg,1982,1470238139.07852
hkg,1983,1402415921.84293
hkg,1984,1557078244.06958
hkg,1985,1838791632.58521
hkg,1986,2053366234.04524
hkg,1987,2381649592.33629
hkg,1988,2955508910.16193
hkg,1989,3516080878.93807
hkg,1990,4043484853.70536
hkg,1991,4834709886.19023
hkg,1992,6262794415.59587
hkg,1993,7690542617.30377
hkg,1994,9074309336.08683
hkg,1995,11316656324.2669
hkg,1996,14002289644.4485
hkg,1997,16298598443.9399
hkg,1998,17210967642.8341
hkg,1999,17886675838.0807
hkg,2000,17398468999.8713
hkg,2001,16817898687.9515
hkg,2002,16294862670.0038
hkg,2003,16265772541.5539
hkg,2004,15636248790.5378
hkg,2005,18115619291.6885
hkg,2006,20601862746.9492
hkg,2007,23250586513.9104
hkg,2008,29379146390.9544
hkg,2009,32137305211.7885
hkg,2010,34762589681.8759
hkg,2011,41086518407.4407
hkg,2012,45389343229.147
hkg,2013,45302451379.9425
hkg,2014,61178697324.0533
hkg,2015,67569013983.1542
hkg,2016,68736578885.6913
hkg,2017,78474901581.9566
hkg,2018,76309936899.31419
hkg,2019,76597770031.27649
hnd,1970,24269344.72792
hnd,1971,24041611.50346
hnd,1972,24657442.87965
hnd,1973,26165368.72659
hnd,1974,53503925.63199
hnd,1975,41920001.40442
hnd,1976,51773093.94292
hnd,1977,70076811.93661
hnd,1978,178176358.66949
hnd,1979,213613126.71155
hnd,1980,241525138.21669
hnd,1981,249683971.71779
hnd,1982,287523440.25004
hnd,1983,302366048.87409
hnd,1984,333661025.34729
hnd,1985,341643227.72219
hnd,1986,387784091.76
hnd,1987,414723275.19387
hnd,1988,378262445.32449
hnd,1989,337973351.75341
hnd,1990,347149215.8863
hnd,1991,322411581.81105
hnd,1992,324729583.49155
hnd,1993,289976347.80151
hnd,1994,265649412.75376
hnd,1995,313698223.47164
hnd,1996,301348575.50709
hnd,1997,312094571.67684
hnd,1998,347317528.03643
hnd,1999,360280228.93868
hnd,2000,365511175.20862
hnd,2001,390774447.85264
hnd,2002,400793711.7489
hnd,2003,408077227.1114
hnd,2004,462922843.15138
hnd,2005,542196709.299
hnd,2006,592399127.79526
hnd,2007,677498979.21176
hnd,2008,769844922.95774
hnd,2009,854444364.65272
hnd,2010,932130552.36636
hnd,2011,970337048.9657
hnd,2012,988225601.83427
hnd,2013,1009950075.0366
hnd,2014,1059799631.29359
hnd,2015,1089373304.31025
hnd,2016,1230943478.50047
hnd,2017,1252227818.69621
hnd,2018,1348320482.62961
hnd,2019,1296716411.2127
hrv,1995,3568570063.52926
hrv,1996,3646981653.08257
hrv,1997,3621438294.4772
hrv,1998,3846547204.21266
hrv,1999,3592318049.14566
hrv,2000,3351513423.54876
hrv,2001,3998240347.02911
hrv,2002,4383525296.01965
hrv,2003,5777625185.7428
hrv,2004,7178926648.91
hrv,2005,6589513579.10643
hrv,2006,7622584890.09569
hrv,2007,9058350174.73077
hrv,2008,10625657298.2771
hrv,2009,10318187273.5055
hrv,2010,9940283948.12306
hrv,2011,10071669207.4298
hrv,2012,8960753993.32252
hrv,2013,8990844835.15609
hrv,2014,8976553183.76188
hrv,2015,7558998136.09783
hrv,2016,7820350543.27741
hrv,2017,8337403051.67284
hrv,2018,9069939376.98254
hrv,2019,8834464686.32457
hti,1970,9681851.40073
hti,1971,11305954.36839
hti,1972,11125611.74551
hti,1973,12910630.94209
hti,1974,14336928.57143
hti,1975,17974096.02845
hti,1976,21778389.53889
hti,1977,24120933.21918
hti,1978,27834285.71429
hti,1979,30393774.61091
hti,1980,39814312.83774
hti,1981,42178189.59373
hti,1982,39788655.98027
hti,1983,42784735.86078
hti,1984,46470797.64156
hti,1985,53942268.24854
hti,1986,53727092.35209
hti,1987,51977624.10982
hti,1988,64279093.03426
hti,1989,69633849.71872
hti,1990,71049839.34173
hti,1991,87348671.10632
hti,1992,38660721.7321
hti,1993,25127073.45819
hti,1994,23146011.68955
hti,1995,62721298.8673
hti,1996,67519263.45734
hti,1997,66366977.59754
hti,1998,84521214.16352
hti,1999,70058988.39969
hti,2000,60685479.71867
hti,2001,88596804.17375
hti,2002,106195440.16897
hti,2003,99499940.76952
hti,2004,166222413.42979
hti,2005,214408108.92843
hti,2006,261990447.19595
hti,2007,290046010.59899
hti,2008,419417425.58586
hti,2009,452224420.93656
hti,2010,522701998.68966
hti,2011,593728704.086
hti,2012,657847860.96989
hti,2013,680868570.66879
hti,2014,639900402.77579
hti,2015,573779883.54793
hti,2016,710298072.09934
hti,2017,807490538.43263
hti,2018,841440795.6123
hti,2019,798000601.24736
hun,1991,7191937112.27658
hun,1992,7948903358.02489
hun,1993,7891335474.10032
hun,1994,8221328034.02608
hun,1995,8859925312.38667
hun,1996,9236485362.74156
hun,1997,9057964807.43387
hun,1998,9139122392.35346
hun,1999,9495925718.37872
hun,2000,8996350546.30862
hun,2001,9757022557.03898
hun,2002,11422575452.8654
hun,2003,13998997803.1108
hun,2004,16455543965.44
hun,2005,17727549445.9272
hun,2006,18407502281.3759
hun,2007,22476688759.599
hun,2008,25628117597.808
hun,2009,23392887740.768
hun,2010,23704685548.9385
hun,2011,25350341835.648
hun,2012,23482312975.125
hun,2013,24145296089.3576
hun,2014,23940517426.165
hun,2015,20718895103.9708
hun,2016,21285055341.3008
hun,2017,23164717102.8054
hun,2018,25317752139.5232
hun,2019,25945696073.3478
idn,1970,619469126.79155
idn,1971,608073175.66906
idn,1972,718755616.05335
idn,1973,1058905109.9691
idn,1974,1678711646.89325
idn,1975,1980127864.06249
idn,1976,2426365058.22261
idn,1977,2981112556.43464
idn,1978,3358021369.59849
idn,1979,3356042715.31877
idn,1980,4728630803.27785
idn,1981,5172276224.76957
idn,1982,5599016190.08404
idn,1983,4057493665.52532
idn,1984,4247721313.62794
idn,1985,4269905880.34941
idn,1986,4002554716.65066
idn,1987,3801289957.10925
idn,1988,4007086938.53803
idn,1989,4728387467.49569
idn,1990,5313493983.1599
idn,1991,5838112947.41805
idn,1992,6408089163.02679
idn,1993,7909913032.63845
idn,1994,8860974606.44761
idn,1995,10112706667.7135
idn,1996,11363955289.5154
idn,1997,10813507025.0187
idn,1998,4775957551.50005
idn,1999,7007044248.23358
idn,2000,8292466435.41815
idn,2001,29505601676.7564
idn,2002,36087114425.842
idn,2003,43407052067.2228
idn,2004,47586227866.8922
idn,2005,52995948531.7933
idn,2006,67465324029.5031
idn,2007,79873235245.6174
idn,2008,94059797168.5605
idn,2009,99578706255.4328
idn,2010,138562138728.32401
idn,2011,163089399744.57199
idn,2012,170196987253.76599
idn,2013,168862068965.517
idn,2014,167168571428.57101
idn,2015,156746153846.15399
idn,2016,152102400000
idn,2017,162940185786.45901
idn,2018,160731995449.14301
idn,2019,178380795494.617
ind,1970,3940187672.6177
ind,1971,4352046417.54224
ind,1972,4673678224.70489
ind,1973,5526324063.38456
ind,1974,6988073608.47267
ind,1975,7580871089.85645
ind,1976,7950566152.48963
ind,1977,8893490782.13733
ind,1978,10260057552.7112
ind,1979,12708206451.6129
ind,1980,15083452380.9524
ind,1981,16329298265.8959
ind,1982,17575562176.1658
ind,1983,18318417857.1428
ind,1984,18510996812.749
ind,1985,21608005653.7102
ind,1986,23249165930.5994
ind,1987,26970695821.727
ind,1988,28263187058.8235
ind,1989,28512241803.2787
ind,1990,30800445342.7065
ind,1991,27797615797.546
ind,1992,29512499200
ind,1993,27800296296.2963
ind,1994,32403564356.4356
ind,1995,35422684033.6134
ind,1996,38150868115.942
ind,1997,41586800000
ind,1998,40698676136.3636
ind,1999,45183289340.1015
ind,2000,47502323113.2076
ind,2001,50232590434.7826
ind,2002,53362526612.9032
ind,2003,62305601444.0433
ind,2004,74954356329.11398
ind,2005,86356000000
ind,2006,97590966824.6445
ind,2007,126909971311.47501
ind,2008,129734981751.825
ind,2009,146272369668.246
ind,2010,176661393377.483
ind,2011,191391108594.79901
ind,2012,194987892449.82697
ind,2013,197676591053.54501
ind,2014,219530302189.60501
ind,2015,221434545923.22
ind,2016,237619590949.33096
ind,2017,276481879496.92902
ind,2018,282695931759.948
ind,2019,322515067166.49799
irl,1970,408856630.15922
irl,1971,477577594.26569
irl,1972,582268218.63972
irl,1973,665512451.51822
irl,1974,763564407.44768
irl,1975,846501362.09974
irl,1976,893714912.36819
irl,1977,1102408402.25296
irl,1978,1591010755.22026
irl,1979,2064212733.27362
irl,1980,2684004820.7116
irl,1981,2365055613.61116
irl,1982,2449142854.89051
irl,1983,2398734358.91031
irl,1984,2185960154.62446
irl,1985,2302366721.04814
irl,1986,3118665063.5793
irl,1987,3768382631.37016
irl,1988,4008399815.07985
irl,1989,4154546720.20571
irl,1990,5318251363.00963
irl,1991,5638793972.82843
irl,1992,6282980183.48058
irl,1993,5888442558.64445
irl,1994,6643560474.78302
irl,1995,7988423943.53222
irl,1996,8675196220.97764
irl,1997,9193770783.18773
irl,1998,9996618513.81065
irl,1999,11188806062.9265
irl,2000,11431699627.7748
irl,2001,12538473263.2
irl,2002,14695041600
irl,2003,19714928506.8
irl,2004,24298316029.8
irl,2005,28119790791.2
irl,2006,33174506569.6
irl,2007,37069705242
irl,2008,37691351252.5
irl,2009,33487740427.2
irl,2010,31611433479
irl,2011,32832486734.1
irl,2012,32443108627.5
irl,2013,35403603734.8
irl,2014,37987095922.2
irl,2015,62430863375.4
irl,2016,70943974126.2
irl,2017,83048497056
irl,2018,95722992142.2
irl,2019,95984247020.7
irn,1970,1589220329.48218
irn,1971,1829111394.19326
irn,1972,2050457424.09331
irn,1973,2729071259.67905
irn,1974,3662714019.85669
irn,1975,4590154079.4965
irn,1976,6258166348.91193
irn,1977,8778861092.69403
irn,1978,10591469721.0678
irn,1979,12334904709.3096
irn,1980,14892188449.8724
irn,1981,15682755855.7776
irn,1982,18272967967.8086
irn,1983,21522221591.7508
irn,1984,23393144492.5633
irn,1985,26495643171.6941
irn,1986,35528320590.3771
irn,1987,23205915702.6
irn,1988,21675143258.5773
irn,1989,20655145107.4404
irn,1990,22140574498.774
irn,1993,12393184977.791
irn,1994,13664988098.8079
irn,1995,18612485643.7914
irn,1996,24181471802.2074
irn,1997,21908813287.72689
irn,1998,21017552864.181
irn,1999,20590456091.8756
irn,2000,19126623617.0495
irn,2001,21215333469.0728
irn,2002,19730392361.5385
irn,2003,23341016228.3465
irn,2004,28107014167.2727
irn,2005,31315991847.8049
irn,2006,38204596860.1626
irn,2007,48791044900
irn,2008,59991302469.5652
irn,2009,60858286766.586
irn,2010,63779817440.6312
irn,2011,74220594648.2919
irn,2012,107926075880.759
irn,2013,86074791000
irn,2014,79077279310.3448
irn,2015,72676093965.5173
irn,2016,72450560000
irn,2017,73722262409.74541
irn,2018,83178846961.00031
irq,1970,174906304.09048
irq,1971,186539326.30039
irq,1972,207312604.43982
irq,1973,246332784.22533
irq,1974,568499338.77887
irq,1975,712885930.53444
irq,1976,1042236573.92723
irq,1977,1706969132.86479
irq,1978,1960664421.60039
irq,1979,2880670764.30504
irq,1980,4418947369.15652
irq,1981,3629216613.81744
irq,1982,5003372901.66388
irq,1983,6131091460.80707
irq,1984,7038354690.8543
irq,1985,6712913943.20468
irq,1986,5694637511.77337
irq,1987,5438377618.34955
irq,1988,5467727035.00451
irq,1989,6200965236.66638
irq,1990,16872529691.9094
irq,2004,6163697630.03303
irq,2005,8084442805.75156
irq,2006,9157865249.53545
irq,2007,12135606480.8206
irq,2008,16976298550.7246
irq,2009,13516857894.7368
irq,2010,17432266187.0504
irq,2011,24179073298.42929
irq,2012,28175163302.7523
irq,2013,28722473029.0456
irq,2014,28543761038.961
irq,2015,18335061538.46149
irq,2016,18056830270.2703
irq,2017,21350206310.6796
irq,2018,25791031759.6567
irq,2019,26959055173.1106
isl,1970,118595199.30615
isl,1971,133515143.31633
isl,1972,170866547.23394
isl,1973,249071106.32449
isl,1974,309794817.61042
isl,1975,327586251.47912
isl,1976,360896711.43979
isl,1977,437273924.81134
isl,1978,497642493.93178
isl,1979,577326742.53267
isl,1980,674482578.8878
isl,1981,706771749.93119
isl,1982,683415362.89019
isl,1983,625193255.35381
isl,1984,605711616.6468
isl,1985,626561456.32224
isl,1986,800582283.63502
isl,1987,1005498535.96968
isl,1988,1120948884.48463
isl,1989,1096079702.87994
isl,1990,1255543482.21398
isl,1991,1238861541.95751
isl,1992,1241765581.68626
isl,1993,1066279931.23577
isl,1994,1042015838.10204
isl,1995,1100181233.23428
isl,1996,1064680453.08853
isl,1997,997391447.92181
isl,1998,1057311618.04241
isl,1999,1153365611.63766
isl,2000,1113796324.94329
isl,2001,1077897372.89798
isl,2002,1208622755.84635
isl,2003,1496822107.96941
isl,2004,1737824580.76798
isl,2005,2140061618.11191
isl,2006,2357291803.58489
isl,2007,3020280923.09363
isl,2008,2923725417.35
isl,2009,2469163453.31322
isl,2010,2477208182.84295
isl,2011,2598027951.05065
isl,2012,2522267288.52844
isl,2013,2612038052.24821
isl,2014,2747380191.97998
isl,2015,2542360912.53283
isl,2016,3049799564.35833
isl,2017,3942498379.43581
isl,2018,4251154324.91966
isl,2019,3783250129.27633
isr,1970,785714362.32782
isr,1971,732444249.43037
isr,1972,968861912.81578
isr,1973,1341779731.41562
isr,1974,2033383986.09121
isr,1975,2042294134.35286
isr,1976,2095863384.15518
isr,1977,2513932637.96816
isr,1978,2682448491.24001
isr,1979,3325549777.66519
isr,1980,4151063717.04937
isr,1981,4409939363.02768
isr,1982,4639427168.80288
isr,1983,5012972351.46041
isr,1984,5124014407.01271
isr,1985,4978713922.09639
isr,1986,6006934268.8897
isr,1987,6792905624.65272
isr,1988,7810831968.20254
