geo,time,ne_con_prvt_pc_kd
lbn,2005,5537.27808
lbn,2006,5641.23785
lbn,2007,6042.24773
lbn,2008,6620.26368
lbn,2009,7408.20758
lbn,2010,7831.52375
lbn,2011,7230.71477
lbn,2012,7449.27688
lbn,2013,7191.28752
lbn,2014,7088.82723
lbn,2015,6941.60314
lbn,2016,6791.28171
lbn,2017,6693.66002
lbn,2018,6566.60605
lbn,2019,6192.40465
lbn,2020,5843.99495
lbr,2000,1058.55413
lbr,2001,684.53785
lbr,2002,758.43551
lbr,2003,627.99154
lbr,2004,405.85306
lbr,2005,541.48607
lbr,2006,677.37927
lbr,2007,662.63055
lbr,2008,647.61273
lbr,2009,1069.73614
lbr,2010,1093.74287
lbr,2011,1051.74954
lbr,2012,942.75086
lbr,2013,946.74383
lbr,2014,1029.97886
lbr,2015,1065.99506
lbr,2016,962.82809
lbr,2017,987.65734
lbr,2018,1058.31228
lbr,2019,1003.9607
lbr,2020,960.97494
lka,1960,429.99183
lka,1961,393.30277
lka,1962,418.91851
lka,1963,386.55006
lka,1964,394.33806
lka,1965,379.20209
lka,1966,409.12542
lka,1967,400.10803
lka,1968,434.49679
lka,1969,466.31207
lka,1970,440.33363
lka,1971,422.564
lka,1972,388.70603
lka,1973,434.56006
lka,1974,425.09857
lka,1975,438.80117
lka,1976,434.49727
lka,1977,477.3098
lka,1978,491.70265
lka,1979,497.36263
lka,1980,529.91088
lka,1981,718.47983
lka,1982,733.73491
lka,1983,759.79614
lka,1984,829.47037
lka,1985,874.50238
lka,1986,849.34175
lka,1987,869.17583
lka,1988,868.53976
lka,1989,907.26128
lka,1990,843.23004
lka,1991,890.6903
lka,1992,924.4664
lka,1993,983.82831
lka,1994,1039.24224
lka,1995,1083.64569
lka,1996,1065.5982
lka,1997,1134.07016
lka,1998,1213.23372
lka,1999,1283.94499
lka,2000,1317.52861
lka,2001,1319.23313
lka,2002,1414.9023
lka,2003,1519.47426
lka,2004,1555.74135
lka,2005,1568.6572
lka,2006,1658.58945
lka,2007,1711.21841
lka,2008,1826.68374
lka,2009,1831.03408
lka,2010,1985.06662
lka,2011,2166.80896
lka,2012,2212.7085
lka,2013,2366.64022
lka,2014,2430.44268
lka,2015,2589.11364
lka,2016,2749.21618
lka,2017,2816.02503
lka,2018,2897.05558
lka,2019,2966.68446
lka,2020,2862.03965
lso,1960,3.98062
lso,1961,4.02477
lso,1962,4.61022
lso,1963,5.22652
lso,1964,5.59378
lso,1965,5.76549
lso,1966,6.60046
lso,1967,6.42495
lso,1968,6.4958
lso,1969,6.62898
lso,1970,7.04844
lso,1971,7.90965
lso,1972,9.29437
lso,1973,12.34801
lso,1974,15.84281
lso,1975,18.66795
lso,1976,23.05077
lso,1977,27.95171
lso,1978,30.86073
lso,1979,35.67476
lso,1980,40.77153
lso,1981,48.05426
lso,1982,54.94513
lso,1983,63.74941
lso,1984,71.37615
lso,1985,76.67082
lso,1986,85.7695
lso,1987,87.48714
lso,1988,106.05258
lso,1989,121.8753
lso,1990,127.09253
lso,1991,151.57554
lso,1992,160.84592
lso,1993,172.90168
lso,1994,178.51924
lso,1995,191.54847
lso,1996,210.74498
lso,1997,256.54755
lso,1998,356.3804
lso,1999,377.80099
lso,2000,404.17049
lso,2001,409.84251
lso,2002,481.01671
lso,2003,515.2929
lso,2004,551.27258
lso,2005,596.77483
lso,2006,655.20318
lso,2007,599.08836
lso,2008,671.84236
lso,2009,726.1761
lso,2010,792.1571
lso,2011,826.80389
lso,2012,836.95594
lso,2013,822.46702
lso,2014,819.58857
lso,2015,877.38569
lso,2016,856.52901
lso,2017,905.26091
lso,2018,859.77652
lso,2019,830.85041
ltu,1995,2876.62903
ltu,1996,3081.91627
ltu,1997,3279.91743
ltu,1998,3461.12274
ltu,1999,3658.44463
ltu,2000,3937.51767
ltu,2001,4135.17021
ltu,2002,4419.28806
ltu,2003,4961.61406
ltu,2004,5562.90024
ltu,2005,6307.841
ltu,2006,6994.24481
ltu,2007,7960.74187
ltu,2008,8354.79246
ltu,2009,6978.82412
ltu,2010,6907.1507
ltu,2011,7369.93694
ltu,2012,7699.95667
ltu,2013,8113.49843
ltu,2014,8485.92986
ltu,2015,8913.47552
ltu,2016,9396.17343
ltu,2017,9865.95218
ltu,2018,10328.31613
ltu,2019,10707.13089
ltu,2020,10489.80178
lux,1970,13258.70595
lux,1971,13870.86031
lux,1972,14367.41934
lux,1973,15027.46085
lux,1974,15500.17423
lux,1975,16140.37134
lux,1976,16564.92851
lux,1977,16914.12314
lux,1978,17381.83467
lux,1979,17953.61602
lux,1980,18392.91391
lux,1981,18657.73575
lux,1982,18715.88306
lux,1983,18803.04115
lux,1984,19055.26529
lux,1985,19531.81325
lux,1986,20079.43039
lux,1987,20863.81808
lux,1988,21950.41982
lux,1989,22788.63125
lux,1990,23355.34019
lux,1991,24663.19776
lux,1992,23770.77596
lux,1993,23935.62684
lux,1994,24566.67762
lux,1995,26156.73845
lux,1996,26320.28524
lux,1997,26678.32439
lux,1998,26939.87707
lux,1999,28170.13129
lux,2000,28975.3902
lux,2001,29725.49906
lux,2002,30722.62504
lux,2003,31047.05033
lux,2004,30881.45052
lux,2005,30387.68298
lux,2006,30733.89412
lux,2007,30957.43504
lux,2008,30818.03452
lux,2009,30608.53465
lux,2010,30416.86736
lux,2011,30192.24392
lux,2012,30335.6708
lux,2013,30237.82926
lux,2014,30734.14732
lux,2015,30555.42022
lux,2016,30925.58511
lux,2017,30835.38772
lux,2018,31252.56962
lux,2019,31505.04459
lux,2020,28776.2849
lva,1995,3111.61288
lva,1996,3321.59728
lva,1997,3534.47222
lva,1998,3603.37465
lva,1999,3756.33516
lva,2000,3874.28732
lva,2001,4126.58808
lva,2002,4426.6252
lva,2003,4827.84422
lva,2004,5353.68298
lva,2005,5979.63964
lva,2006,7164.89475
lva,2007,8029.31635
lva,2008,7435.60968
lva,2009,6371.97682
lva,2010,6645.52467
lva,2011,6976.73455
lva,2012,7364.06866
lva,2013,7858.05002
lva,2014,7980.974
lva,2015,8226.28325
lva,2016,8578.69566
lva,2017,8916.58688
lva,2018,9224.04097
lva,2019,9490.95731
lva,2020,8597.37596
mac,1982,8420.92301
mac,1983,8598.37647
mac,1984,8628.52705
mac,1985,8787.31433
mac,1986,9175.71534
mac,1987,9561.08482
mac,1988,10052.2292
mac,1989,10111.00798
mac,1990,10331.69941
mac,1991,10764.50218
mac,1992,11430.91651
mac,1993,11909.39526
mac,1994,12382.31041
mac,1995,12476.35299
mac,1996,12717.42087
mac,1997,12642.36677
mac,1998,12263.1337
mac,1999,12302.05981
mac,2000,11916.41915
mac,2001,11857.31029
mac,2002,12252.91806
mac,2003,12360.49264
mac,2004,13013.72404
mac,2005,13480.62033
mac,2006,14177.40129
mac,2007,15318.16328
mac,2008,15824.27577
mac,2009,15677.35659
mac,2010,16126.58592
mac,2011,17538.53559
mac,2012,18433.65352
mac,2013,19221.60696
mac,2014,19857.65499
mac,2015,19811.08436
mac,2016,19265.62674
mac,2017,19472.84798
mac,2018,20032.70613
mac,2019,20299.07039
mac,2020,16748.03473
mar,1960,400.12837
mar,1961,394.98061
mar,1962,424.136
mar,1963,425.55899
mar,1964,401.86789
mar,1965,398.62565
mar,1966,404.12623
mar,1967,425.91719
mar,1968,470.70934
mar,1969,467.77787
mar,1970,456.59679
mar,1971,464.72847
mar,1972,474.8493
mar,1973,482.63274
mar,1974,497.11518
mar,1975,541.25465
mar,1976,564.77003
mar,1977,595.16979
mar,1978,622.87486
mar,1979,647.02635
mar,1980,615.59025
mar,1981,617.5499
mar,1982,643.75865
mar,1983,682.39679
mar,1984,695.82019
mar,1985,706.37449
mar,1986,773.20947
mar,1987,773.24285
mar,1988,829.2956
mar,1989,853.92533
mar,1990,862.83296
mar,1991,968.4607
mar,1992,948.68574
mar,1993,918.5783
mar,1994,1019.10807
mar,1995,963.68175
mar,1996,1078.60855
mar,1997,1019.46951
mar,1998,1064.42625
mar,1999,1069.04481
mar,2000,1075.47957
mar,2001,1075.33157
mar,2002,1099.77439
mar,2003,1152.16288
mar,2004,1189.43127
mar,2005,1214.62146
mar,2006,1278.42294
mar,2007,1321.30294
mar,2008,1404.08033
mar,2009,1442.68649
mar,2010,1482.10279
mar,2011,1542.69883
mar,2012,1584.50591
mar,2013,1611.83499
mar,2014,1639.12893
mar,2015,1653.84013
mar,2016,1692.09699
mar,2017,1733.15815
mar,2018,1769.71202
mar,2019,1780.77817
mar,2020,1689.5304
mda,1995,653.01156
mda,1996,778.58298
mda,1997,856.06516
mda,1998,899.19988
mda,1999,824.3951
mda,2000,998.97297
mda,2001,1062.36663
mda,2002,1131.27195
mda,2003,1345.01944
mda,2004,1432.58938
mda,2005,1632.04241
mda,2006,1764.56392
mda,2007,1832.00393
mda,2008,1942.62794
mda,2009,1789.05832
mda,2010,1960.90607
mda,2011,2142.9385
mda,2012,2163.0228
mda,2013,2301.89501
mda,2014,2429.41786
mda,2015,2389.25803
mda,2016,2487.39801
mda,2017,2663.54007
mda,2018,2814.51992
mda,2019,2953.56823
mda,2020,2801.0532
mdg,1960,705.63927
mdg,1961,683.47609
mdg,1962,684.71931
mdg,1963,683.86565
mdg,1964,687.38655
mdg,1965,665.5514
mdg,1966,661.2822
mdg,1967,647.82381
mdg,1968,681.1685
mdg,1969,689.32789
mdg,1970,715.40437
mdg,1971,732.51374
mdg,1972,699.55605
mdg,1973,661.9994
mdg,1974,624.10346
mdg,1975,608.21913
mdg,1976,560.07772
mdg,1977,569.19189
mdg,1978,541.02028
mdg,1979,588.1905
mdg,1980,570.45979
mdg,1981,506.19299
mdg,1982,483.4729
mdg,1983,448.96848
mdg,1984,460.67743
mdg,1985,465.65126
mdg,1986,444.92932
mdg,1987,412.24481
mdg,1988,404.60557
mdg,1989,364.12642
mdg,1990,413.98539
mdg,1991,375.12335
mdg,1992,366.79432
mdg,1993,371.36117
mdg,1994,360.38736
mdg,1995,353.33893
mdg,1996,349.39553
mdg,1997,354.22854
mdg,1998,363.93362
mdg,1999,367.3284
mdg,2000,368.72589
mdg,2001,360.32184
mdg,2002,351.50758
mdg,2003,373.00936
mdg,2004,381.08249
mdg,2005,369.59249
mdg,2006,365.67237
mdg,2007,332.555
mdg,2008,343.0193
mdg,2009,341.89556
mdg,2010,347.70931
mdg,2011,346.0319
mdg,2012,346.928
mdg,2013,360.39596
mdg,2014,341.6724
mdg,2015,342.51583
mdg,2016,345.94424
mdg,2017,340.67305
mdg,2018,341.81491
mdg,2019,344.83708
mdg,2020,320.07193
mdv,2014,3178.19326
mdv,2015,3710.68953
mdv,2016,4008.99377
mdv,2017,4342.58754
mdv,2018,4623.63272
mdv,2019,4738.71156
mex,1960,2014.98951
mex,1961,2027.19002
mex,1962,2051.5185
mex,1963,2119.25624
mex,1964,2276.55544
mex,1965,3077.53631
mex,1966,3129.35414
mex,1967,3235.45015
mex,1968,3349.21494
mex,1969,3458.4852
mex,1970,3582.45279
mex,1971,3628.49233
mex,1972,3769.45543
mex,1973,3914.16148
mex,1974,3954.75682
mex,1975,4031.95525
mex,1976,4070.77332
mex,1977,4074.98099
mex,1978,4248.51317
mex,1979,4511.71319
mex,1980,4856.42186
mex,1981,5090.78543
mex,1982,4849.55121
mex,1983,4485.48232
mex,1984,4529.25995
mex,1985,4578.07353
mex,1986,4366.88904
mex,1987,4272.90152
mex,1988,4264.81324
mex,1989,4466.79451
mex,1990,4649.57749
mex,1991,4787.39794
mex,1992,4885.20692
mex,1993,4809.1337
mex,1994,4978.12119
mex,1995,4608.4899
mex,1996,4740.64869
mex,1997,5016.4748
mex,1998,5257.86528
mex,1999,5431.23415
mex,2000,5735.09229
mex,2001,5796.87537
mex,2002,5814.67068
mex,2003,5863.80371
mex,2004,6059.29704
mex,2005,6138.94169
mex,2006,6295.77744
mex,2007,6358.56696
mex,2008,6308.55197
mex,2009,5827.50029
mex,2010,5950.60308
mex,2011,6065.37171
mex,2012,6123.69744
mex,2013,6149.81389
mex,2014,6202.19894
mex,2015,6290.43767
mex,2016,6442.63951
mex,2017,6571.0795
mex,2018,6661.95925
mex,2019,6629.62265
mex,2020,5877.73349
mhl,2004,2746.61502
mhl,2005,2711.09543
mhl,2006,2554.0859
mhl,2007,2635.46551
mhl,2008,2487.7595
mhl,2009,2326.60741
mhl,2010,2309.16591
mhl,2011,2404.74135
mhl,2012,2441.05128
mhl,2013,2614.64353
mhl,2014,2495.24684
mhl,2015,2454.12228
mhl,2016,2531.69274
mhl,2017,2775.24503
mhl,2018,2735.84024
mkd,1990,1989.26251
mkd,1991,1836.78212
mkd,1992,1651.90143
mkd,1993,1807.23134
mkd,1994,1972.3722
mkd,1995,2077.5872
mkd,1996,2095.67929
mkd,1997,2115.06886
mkd,1998,2177.60726
mkd,1999,2258.2326
mkd,2000,2343.8973
mkd,2001,2098.8476
mkd,2002,2300.59834
mkd,2003,2398.67244
mkd,2004,2573.83937
mkd,2005,2754.15611
mkd,2006,2852.69709
mkd,2007,3066.46373
mkd,2008,3210.32593
mkd,2009,3101.64105
mkd,2010,3216.10041
mkd,2011,3041.17317
mkd,2012,3074.97578
mkd,2013,3129.50568
mkd,2014,3195.30669
mkd,2015,3334.38205
mkd,2016,3461.36281
mkd,2017,3531.48576
mkd,2018,3659.91929
mkd,2019,3787.24304
mkd,2020,3575.36272
mli,1967,395.67736
mli,1968,401.11637
mli,1969,395.47301
mli,1970,409.52419
mli,1971,411.84404
mli,1972,429.06473
mli,1973,419.94217
mli,1974,444.43544
mli,1975,465.22655
mli,1976,508.42954
mli,1977,495.78712
mli,1978,513.85084
mli,1979,542.49838
mli,1980,502.84744
mli,1981,517.72945
mli,1982,477.83863
mli,1983,483.72559
mli,1984,480.08596
mli,1985,455.93739
mli,1986,421.93812
mli,1987,384.78564
mli,1988,414.17672
mli,1989,396.42701
mli,1990,390.22971
mli,1991,457.86354
mli,1992,409.96797
mli,1993,430.66544
mli,1994,415.3147
mli,1995,415.22258
mli,1996,431.5191
mli,1997,410.95122
mli,1998,405.47231
mli,1999,432.7231
mli,2000,413.57082
mli,2001,430.58136
mli,2002,408.89339
mli,2003,427.39247
mli,2004,432.65171
mli,2005,447.23513
mli,2006,452.51096
mli,2007,463.29829
mli,2008,484.08835
mli,2009,495.27556
mli,2010,530.80609
mli,2011,526.21645
mli,2012,516.94372
mli,2013,541.37906
mli,2014,570.96065
mli,2015,589.30334
mli,2016,605.53414
mli,2017,607.70081
mli,2018,607.38376
mli,2019,611.85422
mli,2020,602.8523
mlt,2015,12213.00418
mmr,2015,631.88143
mmr,2016,660.6041
mmr,2017,691.26934
mmr,2018,689.90092
mne,2006,4656.27798
mne,2007,5198.3758
mne,2008,5768.00468
mne,2009,4935.64918
mne,2010,5024.9558
mne,2011,5042.92566
mne,2012,4841.92096
mne,2013,4914.03784
mne,2014,5049.62355
mne,2015,5159.10328
mne,2016,5434.45967
mne,2017,5647.67956
mne,2018,5908.3263
mne,2019,6091.21602
mne,2020,5766.73016
mng,2010,1468.84979
mng,2011,1670.34242
mng,2012,1851.19925
mng,2013,2094.58528
mng,2014,2182.32295
mng,2015,2314.07205
mng,2016,2210.6658
mng,2017,2286.307
mng,2018,2524.30519
mng,2019,2726.32342
mng,2020,2753.26178
mnp,2002,9823.29313
mnp,2003,10410.77313
mnp,2004,10174.29379
mnp,2005,8781.94763
mnp,2006,9363.36616
mnp,2007,9304.52865
mnp,2008,9283.56269
mnp,2009,7914.50934
mnp,2010,8194.45745
mnp,2011,7941.03121
mnp,2012,8073.70181
mnp,2013,8646.68195
mnp,2014,9186.64456
mnp,2015,9483.85593
mnp,2016,10093.54701
mnp,2017,11157.45208
mnp,2018,11175.32657
mnp,2019,11261.97772
moz,1980,254.67061
moz,1981,243.07484
moz,1982,234.50846
moz,1983,185.44755
moz,1984,179.86525
moz,1985,166.84122
moz,1986,172.48957
moz,1987,191.69831
moz,1988,197.8673
moz,1989,209.94006
moz,1990,198.74205
moz,1991,204.12079
moz,1992,180.84176
moz,1993,181.58033
moz,1994,179.29069
moz,1995,182.96743
moz,1996,192.65124
moz,1997,200.79284
moz,1998,205.90683
moz,1999,211.70553
moz,2000,204.59578
moz,2001,200.36071
moz,2002,262.38735
moz,2003,268.69485
moz,2004,272.00792
moz,2005,282.82035
moz,2006,287.38203
moz,2007,300.88287
moz,2008,308.69755
moz,2009,318.91801
moz,2010,321.47545
moz,2011,328.22576
moz,2012,360.08943
moz,2013,373.63368
moz,2014,385.16243
moz,2015,380.90677
moz,2016,395.15547
moz,2017,386.04586
moz,2018,393.18038
moz,2019,399.81054
mrt,1964,524.20007
mrt,1965,627.2436
mrt,1966,602.63483
mrt,1967,687.89028
mrt,1968,774.943
mrt,1969,736.78693
mrt,1970,837.22046
mrt,1971,813.9292
mrt,1972,713.74323
mrt,1973,736.19982
mrt,1974,1037.62043
mrt,1975,1032.21869
mrt,1976,1300.2283
mrt,1977,1071.07538
mrt,1978,905.86926
mrt,1979,939.46226
mrt,1980,815.70182
mrt,1981,886.7333
mrt,1982,1126.27664
mrt,1983,899.34067
mrt,1984,792.08933
mrt,1985,711.77212
mrt,1986,886.60633
mrt,1987,810.47955
mrt,1988,690.153
mrt,1989,802.62332
mrt,1990,849.77257
mrt,1991,788.17246
mrt,1992,731.12185
mrt,1993,695.24254
mrt,1994,757.01037
mrt,1995,729.21705
mrt,1996,802.19596
mrt,1997,743.44461
mrt,1998,816.67085
mrt,1999,834.50514
mrt,2000,828.97592
mrt,2001,810.3372
mrt,2002,821.60461
mrt,2003,833.75743
mrt,2004,822.88085
mrt,2005,840.09131
mrt,2006,855.20253
mrt,2007,899.08616
mrt,2008,931.21942
mrt,2009,925.94421
mrt,2010,930.36962
mrt,2011,930.89017
mrt,2012,969.43739
mrt,2013,960.18129
mrt,2014,960.49854
mrt,2015,973.53502
mrt,2016,986.85849
mrt,2017,985.17657
mrt,2018,984.15594
mrt,2019,980.04418
mrt,2020,899.54256
mus,1976,1771.18115
mus,1977,1847.98882
mus,1978,1876.0096
mus,1979,1860.87195
mus,1980,1727.54233
mus,1981,1649.82474
mus,1982,1688.04489
mus,1983,1705.23349
mus,1984,1763.4643
mus,1985,1838.30578
mus,1986,1951.87901
mus,1987,2318.95367
mus,1988,2501.05335
mus,1989,2660.73221
mus,1990,2773.92369
mus,1991,2882.69297
mus,1992,2981.91585
mus,1993,3104.25615
mus,1994,3240.00484
mus,1995,3365.92025
mus,1996,3495.88136
mus,1997,3628.28859
mus,1998,3811.53417
mus,1999,3916.30788
mus,2000,4029.09799
mus,2001,4115.88348
mus,2002,4222.57388
mus,2003,4389.07024
mus,2004,4725.00882
mus,2005,5036.33364
mus,2006,5310.31788
mus,2007,5522.04722
mus,2008,5871.23555
mus,2009,5978.06509
mus,2010,6121.0866
mus,2011,6264.3559
mus,2012,6418.22744
mus,2013,6573.05709
mus,2014,6733.72571
mus,2015,6917.91401
mus,2016,7117.56551
mus,2017,7340.84346
mus,2018,7572.70891
mus,2019,7813.75232
mus,2020,6380.05249
mys,1960,875.29231
mys,1961,901.84343
mys,1962,915.95201
mys,1963,916.13295
mys,1964,935.29894
mys,1965,957.26797
mys,1966,966.95765
mys,1967,951.66809
mys,1968,942.84481
mys,1969,979.79642
mys,1970,989.08055
mys,1971,1025.40562
mys,1972,1054.52403
mys,1973,1120.34189
mys,1974,1192.51792
mys,1975,1157.1448
mys,1976,1193.11719
mys,1977,1281.05787
mys,1978,1377.76235
mys,1979,1488.24361
mys,1980,1635.57872
mys,1981,1677.76094
mys,1982,1692.57967
mys,1983,1705.45004
mys,1984,1770.90937
mys,1985,1730.66475
mys,1986,1514.25275
mys,1987,1500.70482
mys,1988,1627.88498
mys,1989,1791.44914
mys,1990,1948.7222
mys,1991,2068.75583
mys,1992,2110.03125
mys,1993,2186.48331
mys,1994,2332.79884
mys,1995,2539.88728
mys,1996,2645.80373
mys,1997,2690.06267
mys,1998,2354.45513
mys,1999,2363.37056
mys,2000,2609.89983
mys,2001,2630.52068
mys,2002,2676.02439
mys,2003,2835.69536
mys,2004,3054.16773
mys,2005,3267.52926
mys,2006,3415.53879
mys,2007,3699.06491
mys,2008,3945.46157
mys,2009,3895.93104
mys,2010,4093.45741
mys,2011,4306.81921
mys,2012,4599.26447
mys,2013,4865.58582
mys,2014,5135.72169
mys,2015,5372.0348
mys,2016,5609.69964
mys,2017,5916.25258
mys,2018,6300.93093
mys,2019,6692.30442
mys,2020,6320.82395
nam,1980,1552.20989
nam,1981,2075.36429
nam,1982,2069.9415
nam,1983,1928.17085
nam,1984,1944.67312
nam,1985,1624.66266
nam,1986,1693.96066
nam,1987,1935.6873
nam,1988,1745.39358
nam,1989,1732.84785
nam,1990,1385.21635
nam,1991,1540.04085
nam,1992,1447.65826
nam,1993,1409.21325
nam,1994,1385.24499
nam,1995,1395.87622
nam,1996,1511.91223
nam,1997,1591.63022
nam,1998,1617.88962
nam,1999,1609.74479
nam,2000,1673.97107
nam,2001,1795.55084
nam,2002,1742.65281
nam,2003,1859.6851
nam,2004,1866.61521
nam,2005,1851.65829
nam,2006,1979.00606
nam,2007,2063.12836
nam,2008,2284.9589
nam,2009,2555.62037
nam,2010,2371.22629
nam,2011,2536.406
nam,2012,2731.57975
nam,2013,2937.99931
nam,2014,3012.18962
nam,2015,3364.56914
nam,2016,3825.31218
nam,2017,3500.66097
nam,2018,3432.39479
nam,2019,3412.55072
nam,2020,3038.35618
ner,1990,360.436
ner,1991,361.01548
ner,1992,330.36702
ner,1993,342.50491
ner,1994,337.66817
ner,1995,344.35652
ner,1996,322.72671
ner,1997,320.36709
ner,1998,318.30235
ner,1999,316.83754
ner,2000,301.64593
ner,2001,310.90802
ner,2002,314.77834
ner,2003,314.98396
ner,2004,314.453
ner,2005,306.74494
ner,2006,307.18682
ner,2007,307.6061
ner,2008,296.29973
ner,2009,303.11503
ner,2010,310.68112
ner,2011,310.84318
ner,2012,321.25662
ner,2013,323.08757
ner,2014,317.04073
ner,2015,323.13579
ner,2016,342.60261
ner,2017,351.44943
ner,2018,356.57484
ner,2019,359.22882
nga,1981,1411.11907
nga,1982,1214.39129
nga,1983,912.96877
nga,1984,943.32267
nga,1985,1129.02862
nga,1986,997.15917
nga,1987,916.9856
nga,1988,955.51726
nga,1989,860.07532
nga,1990,1037.81693
nga,1991,1071.50119
nga,1992,1221.68567
nga,1993,1093.25477
nga,1994,961.27403
nga,1995,984.12954
nga,1996,1151.76308
nga,1997,1087.0284
nga,1998,1056.74626
nga,1999,942.68312
nga,2000,935.63223
nga,2001,1454.29212
nga,2002,1633.92852
nga,2003,1764.5236
nga,2004,1723.83218
nga,2005,1894.05403
nga,2006,1592.13256
nga,2007,2087.08147
nga,2008,1707.74728
nga,2009,2033.40114
nga,2010,2014.24421
nga,2011,1901.08843
nga,2012,1850.90348
nga,2013,2181.60777
nga,2014,2137.27212
nga,2015,2111.68126
nga,2016,1939.05493
nga,2017,1871.15159
nga,2018,1918.56998
nga,2019,1851.41533
nga,2020,1844.64668
nic,1960,1224.26566
nic,1961,1283.08149
nic,1962,1390.36434
nic,1963,1482.47113
nic,1964,1568.32546
nic,1965,1671.34356
nic,1966,1667.86159
nic,1967,1794.43931
nic,1968,1733.40412
nic,1969,1708.20311
nic,1970,1671.7464
nic,1971,1654.53393
nic,1972,1629.14868
nic,1973,1680.1447
nic,1974,1749.83833
nic,1975,1784.33962
nic,1976,1810.31367
nic,1977,1891.838
nic,1978,1725.0517
nic,1979,1220.2066
nic,1980,1395.91555
nic,1981,1164.72363
nic,1982,987.05276
nic,1983,906.79326
nic,1984,838.83568
nic,1985,752.38652
nic,1986,674.35885
nic,1987,640.79465
nic,1988,900.45066
nic,1989,831.47317
nic,1990,689.61801
nic,1991,907.16265
nic,1992,945.9505
nic,1993,897.9394
nic,1994,899.38395
nic,1995,913.3599
nic,1996,936.19026
nic,1997,972.95441
nic,1998,1007.29898
nic,1999,1024.88113
nic,2000,1067.49839
nic,2001,1102.61989
nic,2002,1134.48339
nic,2003,1137.44395
nic,2004,1143.67198
nic,2005,1166.47172
nic,2006,1183.40379
nic,2007,1222.88094
nic,2008,1245.0067
nic,2009,1248.84987
nic,2010,1269.26758
nic,2011,1285.09797
nic,2012,1319.69926
nic,2013,1352.18229
nic,2014,1391.00546
nic,2015,1445.0957
nic,2016,1507.86518
nic,2017,1528.95316
nic,2018,1441.0394
nic,2019,1401.71254
nic,2020,1373.15813
nld,1969,10983.94394
nld,1970,11637.79664
nld,1971,11863.06125
nld,1972,12048.92941
nld,1973,12501.13462
nld,1974,12799.90687
nld,1975,13067.67799
nld,1976,13681.62859
nld,1977,14161.366
nld,1978,14723.2339
nld,1979,14808.53716
nld,1980,14679.62169
nld,1981,14231.44666
nld,1982,13961.51069
nld,1983,14083.78907
nld,1984,14112.86969
nld,1985,14242.40191
nld,1986,14498.9551
nld,1987,14706.37888
nld,1988,14838.33881
nld,1989,15215.01891
nld,1990,15720.99716
nld,1991,16019.9646
nld,1992,16013.0678
nld,1993,16030.81294
nld,1994,16245.33815
nld,1995,16596.02543
nld,1996,17333.43485
nld,1997,17964.59777
nld,1998,18856.98607
nld,1999,19847.71599
nld,2000,20428.25464
nld,2001,20689.22461
nld,2002,20796.83876
nld,2003,20671.95017
nld,2004,20756.78855
nld,2005,20896.80119
nld,2006,20830.75332
nld,2007,21175.14995
nld,2008,21280.62704
nld,2009,20772.30494
nld,2010,20687.74494
nld,2011,20605.79391
nld,2012,20295.41795
nld,2013,20040.57803
nld,2014,20043.43469
nld,2015,20349.30736
nld,2016,20467.92867
nld,2017,20780.88979
nld,2018,21107.0447
nld,2019,21154.1446
nld,2020,19643.50972
nor,1970,11395.49809
nor,1971,11940.77527
nor,1972,12172.44085
nor,1973,12518.75633
nor,1974,12811.61734
nor,1975,13415.20704
nor,1976,14147.50567
nor,1977,14971.65519
nor,1978,14677.41963
nor,1979,15241.89434
nor,1980,15507.516
nor,1981,15500.95148
nor,1982,15617.31888
nor,1983,15873.97051
nor,1984,16334.44187
nor,1985,17787.96104
nor,1986,18619.60909
nor,1987,18418.25159
nor,1988,17932.65098
nor,1989,17749.64191
nor,1990,17811.16175
nor,1991,18095.97175
nor,1992,18417.18329
nor,1993,18723.61389
nor,1994,19249.31308
nor,1995,19841.3593
nor,1996,20989.32129
nor,1997,21527.32567
nor,1998,22004.82946
nor,1999,22670.77538
nor,2000,23465.82165
nor,2001,23828.77939
nor,2002,24443.88726
nor,2003,25076.53023
nor,2004,26286.89993
nor,2005,27257.9539
nor,2006,28380.7335
nor,2007,29579.6531
nor,2008,29702.88177
nor,2009,29338.98901
nor,2010,30079.96171
nor,2011,30394.64668
nor,2012,31046.18457
nor,2013,31535.34455
nor,2014,31827.5821
nor,2015,32366.39608
nor,2016,32442.90507
nor,2017,32902.39466
nor,2018,33198.59835
nor,2019,33431.7383
nor,2020,30932.65546
npl,2001,532.72816
npl,2002,543.18856
npl,2003,552.41308
npl,2004,550.33423
npl,2005,568.88488
npl,2006,592.20724
npl,2007,603.63627
npl,2008,604.80467
npl,2009,633.94311
npl,2010,670.21995
npl,2011,673.35644
npl,2012,695.13251
npl,2013,715.45951
npl,2014,737.53241
npl,2015,753.52662
npl,2016,777.6914
npl,2017,773.34073
npl,2018,807.52325
npl,2019,857.59266
npl,2020,872.32973
nzl,1970,12233.65136
nzl,1971,12106.00539
nzl,1972,12733.33164
nzl,1973,13542.23989
nzl,1974,13794.79513
nzl,1975,13429.06241
nzl,1976,12875.55182
nzl,1977,12418.56026
nzl,1978,12636.39861
nzl,1979,12626.22314
nzl,1980,12580.094
nzl,1981,12788.19077
nzl,1982,12487.19682
nzl,1983,12698.27933
nzl,1984,13076.58572
nzl,1985,13173.70058
nzl,1986,13719.64019
nzl,1987,13988.10511
