geo,time,dt_dod_dstc_xp_zs
tun,1988,7.78023
tun,1989,8.4492
tun,1990,11.96783
tun,1991,12.98268
tun,1992,13.78255
tun,1993,13.46765
tun,1994,15.84671
tun,1995,16.17629
tun,1996,19.18094
tun,1997,18.65607
tun,1998,12.21895
tun,1999,17.42333
tun,2000,18.37594
tun,2001,27.36175
tun,2002,31.94918
tun,2003,29.37103
tun,2004,24.27496
tun,2005,21.06319
tun,2006,20.51712
tun,2007,19.41455
tun,2008,16.91357
tun,2009,24.01671
tun,2010,22.07363
tun,2011,21.56586
tun,2012,27.56397
tun,2013,29.1912
tun,2014,30.97237
tun,2015,36.66862
tun,2016,38.56462
tun,2017,41.30453
tun,2018,40.5828
tun,2019,57.95802
tun,2020,64.06907
tur,1974,63.54467
tur,1975,71.60555
tur,1976,67.45376
tur,1977,265.72176
tur,1978,254.73261
tur,1979,122.07412
tur,1980,68.12251
tur,1981,36.5748
tur,1982,22.33629
tur,1983,28.78502
tur,1984,32.64731
tur,1985,41.68345
tur,1986,58.1357
tur,1987,52.51085
tur,1988,35.73935
tur,1989,30.43225
tur,1990,43.26244
tur,1991,39.68399
tur,1992,50.01976
tur,1993,67.64362
tur,1994,37.59848
tur,1995,41.24245
tur,1996,37.11987
tur,1997,33.67897
tur,1998,37.48719
tur,1999,49.07175
tur,2000,54.3571
tur,2001,31.00577
tur,2002,28.69523
tur,2003,31.63386
tur,2004,32.63332
tur,2005,35.23213
tur,2006,34.29058
tur,2007,28.26093
tur,2008,28.27969
tur,2009,32.35347
tur,2010,47.48706
tur,2011,43.31818
tur,2012,47.40437
tur,2013,56.2676
tur,2014,56.16609
tur,2015,48.92992
tur,2016,49.5474
tur,2017,52.65133
tur,2018,47.80881
tur,2019,48.99156
tur,2020,65.91124
tza,1976,84.37712
tza,1977,121.19956
tza,1978,199.31454
tza,1979,180.55424
tza,1980,232.43677
tza,1981,241.57735
tza,1982,430.78395
tza,1983,557.72283
tza,1984,614.64963
tza,1985,1008.52266
tza,1986,89.92782
tza,1987,139.04161
tza,1988,121.47988
tza,1989,82.39916
tza,1990,95.50408
tza,1991,119.42702
tza,1992,100.5
tza,1993,95.22734
tza,1994,91.35295
tza,1995,74.24957
tza,1996,72.51442
tza,1997,65.64698
tza,1998,74.80354
tza,1999,79.94471
tza,2000,60.15803
tza,2001,33.25626
tza,2002,36.19315
tza,2003,36.57018
tza,2004,41.88111
tza,2005,32.86367
tza,2006,28.379
tza,2007,24.62476
tza,2008,23.57972
tza,2009,26.37557
tza,2010,20.95256
tza,2011,21.41472
tza,2012,23.26962
tza,2013,17.84388
tza,2014,21.51705
tza,2015,26.07213
tza,2016,28.91686
tza,2017,30.91852
tza,2018,30.51034
tza,2019,28.28433
tza,2020,36.38228
uga,1980,18.99135
uga,1981,11.24346
uga,1982,11.36924
uga,1983,7.49762
uga,1984,9.23728
uga,1985,10.9118
uga,1986,14.75029
uga,1987,18.3005
uga,1988,30.63225
uga,1989,39.50084
uga,1990,82.32172
uga,1991,87.97339
uga,1992,83.6867
uga,1993,34.85073
uga,1994,23.75883
uga,1995,15.02335
uga,1996,14.23159
uga,1997,15.43361
uga,1998,19.36677
uga,1999,18.43354
uga,2000,18.07687
uga,2001,20.9285
uga,2002,21.79993
uga,2003,17.15891
uga,2004,11.53454
uga,2005,4.94368
uga,2006,8.24579
uga,2007,1.04782
uga,2008,14.45544
uga,2009,6.92154
uga,2010,0.74322
uga,2011,0.6076
uga,2012,0.52328
uga,2013,9.3681
uga,2014,10.80256
uga,2015,11.64369
uga,2016,10.3266
uga,2017,9.21024
uga,2018,8.3056
uga,2019,14.95863
uga,2020,20.82627
ukr,1994,2.59178
ukr,1995,1.36736
ukr,1996,2.357
ukr,1997,5.30888
ukr,1998,2.86831
ukr,1999,1.95084
ukr,2000,2.41681
ukr,2001,42.60452
ukr,2002,39.72169
ukr,2003,32.68436
ukr,2004,26.19824
ukr,2005,27.80518
ukr,2006,30.91466
ukr,2007,35.215
ukr,2008,23.47663
ukr,2009,35.04759
ukr,2010,38.75949
ukr,2011,36.7149
ukr,2012,37.12738
ukr,2013,38.91466
ukr,2014,31.98431
ukr,2015,37.30443
ukr,2016,38.23056
ukr,2017,35.17387
ukr,2018,29.11956
ukr,2019,28.65983
ukr,2020,33.03498
uzb,2010,3.20495
uzb,2011,0.90576
uzb,2012,0.52343
uzb,2013,0.72365
uzb,2014,1.05139
uzb,2015,1.16124
uzb,2016,3.04851
uzb,2017,4.93013
uzb,2018,5.17292
uzb,2019,3.37993
uzb,2020,14.82189
vct,1981,0
vct,1982,0
vct,1983,2.39542
vct,1984,1.61264
vct,1985,2.49652
vct,1986,3.15718
vct,1987,3.20588
vct,1988,2.38572
vct,1989,1.45568
vct,1990,1.56816
vct,1991,1.75491
vct,1992,1.09219
vct,1993,19.39487
vct,1994,19.49915
vct,1995,19.21964
vct,1996,19.19623
vct,1997,16.92285
vct,1998,17.69671
vct,1999,17.67223
vct,2000,17.17926
vct,2001,18.07772
vct,2002,1.30058
vct,2003,1.82234
vct,2004,1.87702
vct,2005,2.04803
vct,2006,0.21818
vct,2007,0.69472
vct,2008,0.07889
vct,2009,0.25077
vct,2010,0.00444
vct,2011,0.01151
vct,2012,0.01105
vct,2013,0.00369
vct,2014,0.00271
vct,2015,0.043
vct,2016,1.32885
vct,2017,0.11421
vct,2018,0
vct,2019,0
vct,2020,0
ven,1970,16.51959
ven,1971,19.01767
ven,1972,24.45875
ven,1973,17.50332
ven,1974,7.29262
ven,1975,7.25327
ven,1976,15.6515
ven,1977,49.56609
ven,1978,73.71563
ven,1979,72.21052
ven,1980,69.94232
ven,1981,69.2556
ven,1982,73.09615
ven,1983,83.7061
ven,1984,49.86777
ven,1985,52.07444
ven,1986,14.01609
ven,1987,31.71177
ven,1988,41.50879
ven,1989,14.70545
ven,1990,9.31793
ven,1991,12.30869
ven,1992,30.80704
ven,1993,26.42726
ven,1994,19.328
ven,1995,13.54291
ven,1996,10.1776
ven,1997,30.71471
ven,1998,39.96701
ven,1999,30.46233
ven,2000,21.679
ven,2001,25.53377
ven,2002,24.71789
ven,2003,23.65829
ven,2004,18.31522
ven,2005,16.51455
ven,2006,16.95341
ven,2007,23.90833
ven,2008,19.16677
ven,2009,33.09383
ven,2010,34.13002
ven,2011,24.98732
ven,2012,27.49834
ven,2013,32.02254
ven,2014,38.90486
ven,2015,103.47516
ven,2016,149.33233
vnm,1996,38.95156
vnm,1997,19.75992
vnm,1998,18.11818
vnm,1999,16.76051
vnm,2000,4.7088
vnm,2001,3.96103
vnm,2002,3.42476
vnm,2003,3.49273
vnm,2004,5.52723
vnm,2005,5.51659
vnm,2006,5.35838
vnm,2007,7.8817
vnm,2008,5.91775
vnm,2009,7.51848
vnm,2010,8.64906
vnm,2011,10.15389
vnm,2012,9.91133
vnm,2013,8.50854
vnm,2014,8.42314
vnm,2015,6.90445
vnm,2016,6.70425
vnm,2017,9.56525
vnm,2018,7.5297
vnm,2019,8.61901
vnm,2020,9.12272
vut,1983,11.19365
vut,1984,9.55235
vut,1985,10.77033
vut,1986,12.46631
vut,1987,12.34263
vut,1988,14.60612
vut,1989,12.26579
vut,1990,9.07178
vut,1991,1.17166
vut,1992,0.788
vut,1993,2.96249
vut,1994,4.41745
vut,1995,4.06498
vut,1996,3.60328
vut,1997,6.49732
vut,1998,5.33439
vut,1999,0.70606
vut,2000,10.24263
vut,2001,20.46274
vut,2002,45.49772
vut,2003,34.0124
vut,2004,24.05013
vut,2005,2.5463
vut,2006,6.55115
vut,2007,9.43088
vut,2008,10.87513
vut,2009,8.76305
vut,2010,13.77579
vut,2011,11.95984
vut,2012,13.2084
vut,2013,5.57885
vut,2014,18.95567
vut,2015,10.80406
vut,2016,9.1803
vut,2017,15.36868
vut,2018,9.09462
vut,2019,8.62356
vut,2020,14.50932
wsm,1980,0
wsm,1981,2.27366
wsm,1982,4.52369
wsm,1983,4.11441
wsm,1984,2.71495
wsm,1985,1.6214
wsm,1986,0
wsm,1987,0
wsm,1988,0.02055
wsm,1989,0.11996
wsm,1990,0
wsm,1991,0.0151
wsm,1992,0
wsm,1993,0.16228
wsm,1994,0
wsm,1995,0
wsm,1996,0.00311
wsm,1997,0.0194
wsm,1998,0
wsm,1999,0
wsm,2004,0
wsm,2005,0
wsm,2006,0
wsm,2007,0
wsm,2008,0
wsm,2009,0.00516
wsm,2010,0
wsm,2011,0
wsm,2012,0.00016
wsm,2013,0
wsm,2014,0
wsm,2015,0
wsm,2016,0
wsm,2017,0
wsm,2018,0
wsm,2019,0
wsm,2020,0.00238
yem,2005,4.74175
yem,2006,3.97926
yem,2007,5.10445
yem,2008,3.74632
yem,2009,7.01212
yem,2010,1.33183
yem,2011,1.25783
yem,2012,1.48456
yem,2013,2.70447
yem,2014,3.33682
yem,2015,15.88746
yem,2016,25.44325
zaf,1994,24.98576
zaf,1995,27.21872
zaf,1996,29.61822
zaf,1997,28.78847
zaf,1998,31.72803
zaf,1999,30.43475
zaf,2000,24.18079
zaf,2001,21.76414
zaf,2002,20.61903
zaf,2003,16.36359
zaf,2004,18.14588
zaf,2005,19.62885
zaf,2006,24.17324
zaf,2007,23.9966
zaf,2008,23.40591
zaf,2009,24.32132
zaf,2010,19.2875
zaf,2011,15.52414
zaf,2012,22.49697
zaf,2013,22.6386
zaf,2014,23.76096
zaf,2015,27.89576
zaf,2016,30.57847
zaf,2017,29.84126
zaf,2018,30.85632
zaf,2019,30.15559
zaf,2020,27.24083
zmb,1978,68.27379
zmb,1979,42.46653
zmb,1980,36.08131
zmb,1981,52.22519
zmb,1982,60.00215
zmb,1983,49.76513
zmb,1984,45.7699
zmb,1985,77.21983
zmb,1986,140.35147
zmb,1987,127.3509
zmb,1988,115.01373
zmb,1989,108.64242
zmb,1990,103.76455
zmb,1991,106.04502
zmb,1997,20.32456
zmb,1998,34.15129
zmb,1999,11.89892
zmb,2000,8.55637
zmb,2001,13.10369
zmb,2002,8.00322
zmb,2003,6.94558
zmb,2004,6.49208
zmb,2005,8.247
zmb,2006,9.27218
zmb,2007,10.49316
zmb,2008,11.44905
zmb,2009,9.09447
zmb,2010,14.26452
zmb,2011,5.59999
zmb,2012,7.81392
zmb,2013,6.45923
zmb,2014,7.39436
zmb,2015,8.98511
zmb,2016,10.17102
zmb,2017,9.84089
zmb,2018,6.21916
zmb,2019,10.05938
zmb,2020,7.88337
zwe,1977,4.58225
zwe,1978,2.7113
zwe,1979,2.84693
zwe,1980,5.25624
zwe,1981,23.72317
zwe,1982,37.0178
zwe,1983,35.19196
zwe,1984,25.17265
zwe,1985,21.22402
zwe,1986,19.00543
zwe,1987,15.89718
zwe,1988,16.06904
zwe,1989,20.9447
zwe,1990,29.05533
zwe,1991,28.14939
zwe,1992,38.02725
zwe,1993,29.8155
zwe,1994,20.9727
zwe,2009,88.86053
zwe,2010,51.72807
zwe,2011,42.44939
zwe,2012,56.53556
zwe,2013,65.91317
zwe,2014,65.17318
zwe,2015,77.44725
zwe,2016,77.31381
zwe,2017,80.2242
zwe,2018,65.24723
zwe,2019,66.6624
zwe,2020,73.07259
