geo,time,sp_dyn_cdrt_in
mac,2008,3.709
mac,2009,3.687
mac,2010,3.668
mac,2011,3.657
mac,2012,3.657
mac,2013,3.671
mac,2014,3.7
mac,2015,3.743
mac,2016,3.8
mac,2017,3.866
mac,2018,3.939
mac,2019,4.018
mac,2020,4.102
maf,1982,3.6
maf,1983,3.5
maf,1984,3.4
maf,1985,3.4
maf,1986,3.1
maf,1987,3.1
maf,1988,2.9
maf,1989,2.9
maf,1990,2.8
maf,1991,2.6
maf,1992,2.8
maf,1993,2.8
maf,1994,2.8
maf,1995,2.9
maf,1996,3
maf,1997,3.1
maf,1998,3.2
maf,1999,3.3
maf,2000,3.4
maf,2001,3.5
maf,2002,3.5
maf,2003,3.6
maf,2004,3.6
maf,2005,3.7
maf,2006,3.7
maf,2007,3.8
maf,2008,3.8
maf,2009,3.8
maf,2010,3.9
maf,2011,4
maf,2012,4
maf,2013,4
maf,2014,4.1
maf,2015,4.1
maf,2016,4.2
maf,2017,4.3
maf,2018,4.3
maf,2019,4.4
maf,2020,4.5
mar,1960,18.464
mar,1961,18.083
mar,1962,17.678
mar,1963,17.258
mar,1964,16.83
mar,1965,16.403
mar,1966,15.984
mar,1967,15.575
mar,1968,15.181
mar,1969,14.804
mar,1970,14.448
mar,1971,14.117
mar,1972,13.806
mar,1973,13.508
mar,1974,13.217
mar,1975,12.922
mar,1976,12.613
mar,1977,12.282
mar,1978,11.925
mar,1979,11.541
mar,1980,11.132
mar,1981,10.701
mar,1982,10.26
mar,1983,9.821
mar,1984,9.392
mar,1985,8.983
mar,1986,8.601
mar,1987,8.248
mar,1988,7.926
mar,1989,7.64
mar,1990,7.393
mar,1991,7.187
mar,1992,7.018
mar,1993,6.881
mar,1994,6.769
mar,1995,6.678
mar,1996,6.604
mar,1997,6.54
mar,1998,6.48
mar,1999,6.417
mar,2000,6.341
mar,2001,6.246
mar,2002,6.13
mar,2003,5.998
mar,2004,5.852
mar,2005,5.701
mar,2006,5.559
mar,2007,5.436
mar,2008,5.339
mar,2009,5.269
mar,2010,5.225
mar,2011,5.199
mar,2012,5.181
mar,2013,5.163
mar,2014,5.142
mar,2015,5.118
mar,2016,5.093
mar,2017,5.072
mar,2018,5.06
mar,2019,5.057
mar,2020,5.064
mco,2004,15.9
mco,2015,7.6
mco,2016,7.9
mco,2018,6.6
mda,1960,11.646
mda,1961,11.352
mda,1962,11.059
mda,1963,10.77
mda,1964,10.49
mda,1965,10.229
mda,1966,9.997
mda,1967,9.804
mda,1968,9.658
mda,1969,9.56
mda,1970,9.514
mda,1971,9.515
mda,1972,9.555
mda,1973,9.626
mda,1974,9.722
mda,1975,9.848
mda,1976,10.009
mda,1977,10.203
mda,1978,10.421
mda,1979,10.646
mda,1980,10.846
mda,1981,10.983
mda,1982,11.038
mda,1983,11.008
mda,1984,10.899
mda,1985,10.737
mda,1986,10.559
mda,1987,10.407
mda,1988,10.313
mda,1989,10.293
mda,1990,10.354
mda,1991,10.49
mda,1992,10.675
mda,1993,10.881
mda,1994,11.093
mda,1995,11.29
mda,1996,11.452
mda,1997,11.575
mda,1998,11.656
mda,1999,11.698
mda,2000,11.715
mda,2001,11.729
mda,2002,11.759
mda,2003,11.815
mda,2004,11.894
mda,2005,11.979
mda,2006,12.042
mda,2007,12.059
mda,2008,12.018
mda,2009,11.922
mda,2010,11.788
mda,2011,11.642
mda,2012,11.513
mda,2013,11.424
mda,2014,11.386
mda,2015,11.398
mda,2016,11.452
mda,2017,11.528
mda,2018,11.61
mda,2019,11.694
mda,2020,11.776
mdg,1960,24.851
mdg,1961,24.42
mdg,1962,23.987
mdg,1963,23.555
mdg,1964,23.127
mdg,1965,22.703
mdg,1966,22.285
mdg,1967,21.869
mdg,1968,21.456
mdg,1969,21.048
mdg,1970,20.646
mdg,1971,20.254
mdg,1972,19.873
mdg,1973,19.504
mdg,1974,19.146
mdg,1975,18.793
mdg,1976,18.439
mdg,1977,18.08
mdg,1978,17.719
mdg,1979,17.361
mdg,1980,17.026
mdg,1981,16.737
mdg,1982,16.506
mdg,1983,16.333
mdg,1984,16.21
mdg,1985,16.115
mdg,1986,16.021
mdg,1987,15.898
mdg,1988,15.72
mdg,1989,15.475
mdg,1990,15.153
mdg,1991,14.754
mdg,1992,14.296
mdg,1993,13.8
mdg,1994,13.277
mdg,1995,12.74
mdg,1996,12.2
mdg,1997,11.666
mdg,1998,11.148
mdg,1999,10.656
mdg,2000,10.199
mdg,2001,9.786
mdg,2002,9.412
mdg,2003,9.074
mdg,2004,8.771
mdg,2005,8.498
mdg,2006,8.249
mdg,2007,8.017
mdg,2008,7.796
mdg,2009,7.583
mdg,2010,7.375
mdg,2011,7.173
mdg,2012,6.98
mdg,2013,6.8
mdg,2014,6.63
mdg,2015,6.472
mdg,2016,6.324
mdg,2017,6.185
mdg,2018,6.055
mdg,2019,5.933
mdg,2020,5.819
mdv,1960,28.044
mdv,1961,27.626
mdv,1962,27.122
mdv,1963,26.546
mdv,1964,25.911
mdv,1965,25.224
mdv,1966,24.493
mdv,1967,23.721
mdv,1968,22.916
mdv,1969,22.09
mdv,1970,21.249
mdv,1971,20.395
mdv,1972,19.533
mdv,1973,18.67
mdv,1974,17.819
mdv,1975,16.997
mdv,1976,16.22
mdv,1977,15.495
mdv,1978,14.825
mdv,1979,14.211
mdv,1980,13.649
mdv,1981,13.133
mdv,1982,12.648
mdv,1983,12.178
mdv,1984,11.713
mdv,1985,11.242
mdv,1986,10.755
mdv,1987,10.254
mdv,1988,9.739
mdv,1989,9.214
mdv,1990,8.683
mdv,1991,8.154
mdv,1992,7.637
mdv,1993,7.142
mdv,1994,6.677
mdv,1995,6.247
mdv,1996,5.854
mdv,1997,5.497
mdv,1998,5.175
mdv,1999,4.887
mdv,2000,4.635
mdv,2001,4.423
mdv,2002,4.246
mdv,2003,4.102
mdv,2004,3.985
mdv,2005,3.889
mdv,2006,3.809
mdv,2007,3.738
mdv,2008,3.671
mdv,2009,3.603
mdv,2010,3.529
mdv,2011,3.445
mdv,2012,3.353
mdv,2013,3.256
mdv,2014,3.157
mdv,2015,3.058
mdv,2016,2.965
mdv,2017,2.883
mdv,2018,2.814
mdv,2019,2.764
mdv,2020,2.734
mex,1960,12.27
mex,1961,11.915
mex,1962,11.61
mex,1963,11.346
mex,1964,11.114
mex,1965,10.903
mex,1966,10.701
mex,1967,10.498
mex,1968,10.285
mex,1969,10.055
mex,1970,9.802
mex,1971,9.524
mex,1972,9.227
mex,1973,8.918
mex,1974,8.602
mex,1975,8.286
mex,1976,7.976
mex,1977,7.677
mex,1978,7.396
mex,1979,7.135
mex,1980,6.899
mex,1981,6.689
mex,1982,6.5
mex,1983,6.33
mex,1984,6.175
mex,1985,6.035
mex,1986,5.904
mex,1987,5.782
mex,1988,5.665
mex,1989,5.554
mex,1990,5.447
mex,1991,5.347
mex,1992,5.255
mex,1993,5.173
mex,1994,5.1
mex,1995,5.033
mex,1996,4.969
mex,1997,4.906
mex,1998,4.844
mex,1999,4.786
mex,2000,4.737
mex,2001,4.703
mex,2002,4.689
mex,2003,4.7
mex,2004,4.734
mex,2005,4.792
mex,2006,4.869
mex,2007,4.961
mex,2008,5.06
mex,2009,5.163
mex,2010,5.266
mex,2011,5.369
mex,2012,5.471
mex,2013,5.572
mex,2014,5.67
mex,2015,5.763
mex,2016,5.851
mex,2017,5.933
mex,2018,6.01
mex,2019,6.082
mex,2020,6.15
mhl,1987,5
mhl,1996,4
mhl,1999,4.9
mhl,2011,3.7
mkd,1960,10.58
mkd,1961,10.129
mkd,1962,9.72
mkd,1963,9.348
mkd,1964,9.005
mkd,1965,8.687
mkd,1966,8.392
mkd,1967,8.12
mkd,1968,7.873
mkd,1969,7.65
mkd,1970,7.453
mkd,1971,7.284
mkd,1972,7.146
mkd,1973,7.039
mkd,1974,6.965
mkd,1975,6.926
mkd,1976,6.925
mkd,1977,6.959
mkd,1978,7.021
mkd,1979,7.104
mkd,1980,7.191
mkd,1981,7.265
mkd,1982,7.319
mkd,1983,7.346
mkd,1984,7.349
mkd,1985,7.337
mkd,1986,7.327
mkd,1987,7.336
mkd,1988,7.375
mkd,1989,7.447
mkd,1990,7.547
mkd,1991,7.665
mkd,1992,7.786
mkd,1993,7.898
mkd,1994,7.995
mkd,1995,8.073
mkd,1996,8.132
mkd,1997,8.3
mkd,1998,8.4
mkd,1999,8.3
mkd,2000,8.5
mkd,2001,8.3
mkd,2002,8.9
mkd,2003,8.9
mkd,2004,8.8
mkd,2005,9
mkd,2006,9.1
mkd,2007,9.6
mkd,2008,9.3
mkd,2009,9.3
mkd,2010,9.3
mkd,2011,9.5
mkd,2012,9.8
mkd,2013,9.3
mkd,2014,9.5
mkd,2015,9.9
mkd,2016,9.85336
mkd,2017,9.8
mkd,2018,9.5
mkd,2019,9.8
mkd,2020,12.4
mli,1960,36.838
mli,1961,36.606
mli,1962,36.335
mli,1963,36.004
mli,1964,35.604
mli,1965,35.128
mli,1966,34.577
mli,1967,33.967
mli,1968,33.316
mli,1969,32.635
mli,1970,31.937
mli,1971,31.233
mli,1972,30.531
mli,1973,29.835
mli,1974,29.152
mli,1975,28.482
mli,1976,27.817
mli,1977,27.153
mli,1978,26.487
mli,1979,25.823
mli,1980,25.17
mli,1981,24.537
mli,1982,23.934
mli,1983,23.368
mli,1984,22.845
mli,1985,22.364
mli,1986,21.923
mli,1987,21.517
mli,1988,21.141
mli,1989,20.795
mli,1990,20.492
mli,1991,20.248
mli,1992,20.065
mli,1993,19.935
mli,1994,19.838
mli,1995,19.743
mli,1996,19.614
mli,1997,19.421
mli,1998,19.141
mli,1999,18.766
mli,2000,18.292
mli,2001,17.725
mli,2002,17.096
mli,2003,16.437
mli,2004,15.767
mli,2005,15.112
mli,2006,14.492
mli,2007,13.916
mli,2008,13.387
mli,2009,12.91
mli,2010,12.481
mli,2011,12.09
mli,2012,11.72
mli,2013,11.358
mli,2014,11.001
mli,2015,10.649
mli,2016,10.307
mli,2017,9.984
mli,2018,9.686
mli,2019,9.412
mli,2020,9.163
mlt,1960,8.6
mlt,1961,9
mlt,1962,8.8
mlt,1963,9.2
mlt,1964,8.6
mlt,1965,9.4
mlt,1966,9.1
mlt,1967,9.6
mlt,1968,9.4
mlt,1969,9.9
mlt,1970,10.1
mlt,1971,10.2
mlt,1972,9.6
mlt,1973,9.7
mlt,1974,9.1
mlt,1975,9.5
mlt,1976,9.7
mlt,1977,9.4
mlt,1978,10.5
mlt,1979,9.5
mlt,1980,10.2
mlt,1981,9.6
mlt,1982,9.4
mlt,1983,9.5
mlt,1984,8.8
mlt,1985,8.4
mlt,1986,8.3
mlt,1987,8.4
mlt,1988,7.8
mlt,1989,7.4
mlt,1990,7.8
mlt,1991,7.9
mlt,1992,7.9
mlt,1993,7.3
mlt,1994,7.2
mlt,1995,7.2
mlt,1996,7.3
mlt,1997,7.5
mlt,1998,7.8
mlt,1999,7.9
mlt,2000,7.5
mlt,2001,7.4
mlt,2002,7.6
mlt,2003,7.9
mlt,2004,7.5
mlt,2005,7.8
mlt,2006,7.9
mlt,2007,7.6
mlt,2008,7.9
mlt,2009,7.8
mlt,2010,7.3
mlt,2011,7.8
mlt,2012,8.1
mlt,2013,7.6
mlt,2014,7.5
mlt,2015,7.7
mlt,2016,7.3
mlt,2017,7.6
mlt,2018,7.6
mlt,2019,7.3
mlt,2020,7.9
mmr,1960,21.953
mmr,1961,21.413
mmr,1962,20.864
mmr,1963,20.294
mmr,1964,19.7
mmr,1965,19.091
mmr,1966,18.488
mmr,1967,17.918
mmr,1968,17.398
mmr,1969,16.934
mmr,1970,16.526
mmr,1971,16.166
mmr,1972,15.837
mmr,1973,15.524
mmr,1974,15.221
mmr,1975,14.922
mmr,1976,14.628
mmr,1977,14.34
mmr,1978,14.06
mmr,1979,13.786
mmr,1980,13.514
mmr,1981,13.24
mmr,1982,12.963
mmr,1983,12.684
mmr,1984,12.405
mmr,1985,12.131
mmr,1986,11.868
mmr,1987,11.621
mmr,1988,11.394
mmr,1989,11.19
mmr,1990,11.008
mmr,1991,10.847
mmr,1992,10.702
mmr,1993,10.57
mmr,1994,10.447
mmr,1995,10.332
mmr,1996,10.225
mmr,1997,10.126
mmr,1998,10.034
mmr,1999,9.947
mmr,2000,9.864
mmr,2001,9.783
mmr,2002,9.703
mmr,2003,9.622
mmr,2004,9.538
mmr,2005,9.447
mmr,2006,9.347
mmr,2007,9.236
mmr,2008,9.116
mmr,2009,8.989
mmr,2010,8.858
mmr,2011,8.726
mmr,2012,8.598
mmr,2013,8.48
mmr,2014,8.377
mmr,2015,8.295
mmr,2016,8.238
mmr,2017,8.206
mmr,2018,8.199
mmr,2019,8.215
mmr,2020,8.253
mne,1960,9.9
mne,1961,9.504
mne,1962,9.141
mne,1963,8.817
mne,1964,8.533
mne,1965,8.286
mne,1966,8.069
mne,1967,7.872
mne,1968,7.687
mne,1969,7.512
mne,1970,7.348
mne,1971,7.2
mne,1972,7.072
mne,1973,6.969
mne,1974,6.89
mne,1975,6.833
mne,1976,6.793
mne,1977,6.767
mne,1978,6.751
mne,1979,6.742
mne,1980,6.741
mne,1981,6.751
mne,1982,6.773
mne,1983,6.81
mne,1984,6.858
mne,1985,6.912
mne,1986,6.962
mne,1987,7.006
mne,1988,7.046
mne,1989,7.091
mne,1990,7.159
mne,1991,7.277
mne,1992,7.458
mne,1993,7.706
mne,1994,8.013
mne,1995,8
mne,1996,8.2
mne,1997,8.5
mne,1998,8.7
mne,1999,8.9
mne,2000,9
mne,2001,8.9
mne,2002,9
mne,2003,9.3
mne,2004,9.3
mne,2005,9.5
mne,2006,9.7
mne,2007,9.7
mne,2008,9.3
mne,2009,9.5
mne,2010,9.1
mne,2011,9.4
mne,2012,9.5
mne,2013,9.5
mne,2014,9.7
mne,2015,10.2
mne,2016,10.4
mne,2017,10.5
mne,2018,10.5
mne,2019,10.6
mne,2020,11.7
mng,1960,19.855
mng,1961,19.381
mng,1962,18.88
mng,1963,18.364
mng,1964,17.844
mng,1965,17.328
mng,1966,16.817
mng,1967,16.314
mng,1968,15.823
mng,1969,15.353
mng,1970,14.918
mng,1971,14.528
mng,1972,14.188
mng,1973,13.9
mng,1974,13.661
mng,1975,13.469
mng,1976,13.319
mng,1977,13.197
mng,1978,13.088
mng,1979,12.979
mng,1980,12.851
mng,1981,12.689
mng,1982,12.488
mng,1983,12.247
mng,1984,11.967
mng,1985,11.654
mng,1986,11.322
mng,1987,10.985
mng,1988,10.658
mng,1989,10.348
mng,1990,10.058
mng,1991,9.79
mng,1992,9.536
mng,1993,9.29
mng,1994,9.052
mng,1995,8.817
mng,1996,8.585
mng,1997,8.352
mng,1998,8.123
mng,1999,7.899
mng,2000,7.688
mng,2001,7.498
mng,2002,7.335
mng,2003,7.201
mng,2004,7.092
mng,2005,7.004
mng,2006,6.924
mng,2007,6.843
mng,2008,6.756
mng,2009,6.66
mng,2010,6.562
mng,2011,6.468
mng,2012,6.388
mng,2013,6.331
mng,2014,6.296
mng,2015,6.283
mng,2016,6.286
mng,2017,6.299
mng,2018,6.316
mng,2019,6.335
mng,2020,6.354
mnp,2014,4.3
mnp,2019,4
moz,1960,24.27
moz,1961,23.97
moz,1962,23.741
moz,1963,23.584
moz,1964,23.491
moz,1965,23.445
moz,1966,23.426
moz,1967,23.411
moz,1968,23.378
moz,1969,23.313
moz,1970,23.205
moz,1971,23.046
moz,1972,22.849
moz,1973,22.625
moz,1974,22.387
moz,1975,22.152
moz,1976,21.942
moz,1977,21.768
moz,1978,21.638
moz,1979,21.55
moz,1980,21.493
moz,1981,21.453
moz,1982,21.407
moz,1983,21.335
moz,1984,21.228
moz,1985,21.08
moz,1986,20.89
moz,1987,20.666
moz,1988,20.418
moz,1989,20.149
moz,1990,19.863
moz,1991,19.564
moz,1992,19.256
moz,1993,18.94
moz,1994,18.618
moz,1995,18.288
moz,1996,17.947
moz,1997,17.592
moz,1998,17.223
moz,1999,16.843
moz,2000,16.462
moz,2001,16.09
moz,2002,15.734
moz,2003,15.396
moz,2004,15.072
moz,2005,14.755
moz,2006,14.436
moz,2007,14.099
moz,2008,13.735
moz,2009,13.336
moz,2010,12.89
moz,2011,12.387
moz,2012,11.832
moz,2013,11.24
moz,2014,10.628
moz,2015,10.025
moz,2016,9.463
moz,2017,8.964
moz,2018,8.544
moz,2019,8.208
moz,2020,7.951
mrt,1960,19.87
mrt,1961,19.36
mrt,1962,18.841
mrt,1963,18.324
mrt,1964,17.818
mrt,1965,17.337
mrt,1966,16.895
mrt,1967,16.495
mrt,1968,16.14
mrt,1969,15.828
mrt,1970,15.551
mrt,1971,15.301
mrt,1972,15.062
mrt,1973,14.822
mrt,1974,14.57
mrt,1975,14.301
mrt,1976,14.01
mrt,1977,13.701
mrt,1978,13.379
mrt,1979,13.046
mrt,1980,12.704
mrt,1981,12.353
mrt,1982,12
mrt,1983,11.652
mrt,1984,11.315
mrt,1985,10.996
mrt,1986,10.701
mrt,1987,10.435
mrt,1988,10.199
mrt,1989,9.996
mrt,1990,9.827
mrt,1991,9.693
mrt,1992,9.59
mrt,1993,9.512
mrt,1994,9.454
mrt,1995,9.411
mrt,1996,9.381
mrt,1997,9.358
mrt,1998,9.339
mrt,1999,9.316
mrt,2000,9.286
mrt,2001,9.244
mrt,2002,9.189
mrt,2003,9.121
mrt,2004,9.039
mrt,2005,8.943
mrt,2006,8.835
mrt,2007,8.717
mrt,2008,8.593
mrt,2009,8.464
mrt,2010,8.33
mrt,2011,8.191
mrt,2012,8.047
mrt,2013,7.9
mrt,2014,7.751
mrt,2015,7.606
mrt,2016,7.468
mrt,2017,7.339
mrt,2018,7.222
mrt,2019,7.118
mrt,2020,7.026
mus,1960,9.813
mus,1961,9.8
mus,1962,9.3
mus,1963,9.7
mus,1964,8.7
mus,1965,8.8
mus,1966,9
mus,1967,8.6
mus,1968,9.2
mus,1969,8.3
mus,1970,7.9
mus,1971,7.7
mus,1972,7.9
mus,1973,7.8
mus,1974,7.3
mus,1975,8.1
mus,1976,7.7
mus,1977,7.8
mus,1978,7.1
mus,1979,7.2
mus,1980,7.2
mus,1981,6.8
mus,1982,6.6
mus,1983,6.5
mus,1984,6.6
mus,1985,6.8
mus,1986,6.6
mus,1987,6.5
mus,1988,6.6
mus,1989,6.8
mus,1990,6.6
mus,1991,6.6
mus,1992,6.5
mus,1993,6.8
mus,1994,6.7
mus,1995,6.7
mus,1996,6.8
mus,1997,7
mus,1998,6.8
mus,1999,6.8
mus,2000,6.7
mus,2001,6.7
mus,2002,6.9
mus,2003,7
mus,2004,6.9
mus,2005,7
mus,2006,7.4
mus,2007,6.9
mus,2008,7.2
mus,2009,7.4
mus,2010,7.3
mus,2011,7.3
mus,2012,7.4
mus,2013,7.5
mus,2014,7.7
mus,2015,7.7
mus,2016,8.1
mus,2017,8
mus,2018,8.5
mus,2019,8.8
mus,2020,8.7
mwi,1960,27.937
mwi,1961,27.75
mwi,1962,27.576
mwi,1963,27.41
mwi,1964,27.244
mwi,1965,27.061
mwi,1966,26.843
mwi,1967,26.576
mwi,1968,26.256
mwi,1969,25.884
mwi,1970,25.469
mwi,1971,25.026
mwi,1972,24.576
mwi,1973,24.136
mwi,1974,23.715
mwi,1975,23.317
mwi,1976,22.937
mwi,1977,22.568
mwi,1978,22.204
mwi,1979,21.849
mwi,1980,21.509
mwi,1981,21.194
mwi,1982,20.909
mwi,1983,20.656
mwi,1984,20.433
mwi,1985,20.231
mwi,1986,20.037
mwi,1987,19.843
mwi,1988,19.641
mwi,1989,19.431
mwi,1990,19.22
mwi,1991,19.021
mwi,1992,18.847
mwi,1993,18.701
mwi,1994,18.584
mwi,1995,18.496
mwi,1996,18.441
mwi,1997,18.402
mwi,1998,18.357
mwi,1999,18.281
mwi,2000,18.137
mwi,2001,17.89
mwi,2002,17.519
mwi,2003,17.017
mwi,2004,16.382
mwi,2005,15.617
mwi,2006,14.733
mwi,2007,13.766
mwi,2008,12.76
mwi,2009,11.754
mwi,2010,10.789
mwi,2011,9.903
mwi,2012,9.113
mwi,2013,8.43
mwi,2014,7.864
mwi,2015,7.415
mwi,2016,7.074
mwi,2017,6.811
mwi,2018,6.597
mwi,2019,6.418
mwi,2020,6.26
mys,1960,10.477
mys,1961,10.027
mys,1962,9.6
mys,1963,9.198
mys,1964,8.821
mys,1965,8.471
mys,1966,8.151
mys,1967,7.863
mys,1968,7.604
mys,1969,7.375
mys,1970,7.172
mys,1971,6.995
mys,1972,6.838
mys,1973,6.696
mys,1974,6.566
mys,1975,6.441
mys,1976,6.317
mys,1977,6.193
mys,1978,6.068
mys,1979,5.942
mys,1980,5.814
mys,1981,5.689
mys,1982,5.569
mys,1983,5.457
mys,1984,5.353
mys,1985,5.258
mys,1986,5.169
mys,1987,5.084
mys,1988,5.003
mys,1989,4.926
mys,1990,4.854
mys,1991,4.789
mys,1992,4.735
mys,1993,4.692
mys,1994,4.658
mys,1995,4.632
mys,1996,4.61
mys,1997,4.59
mys,1998,4.57
mys,1999,4.549
mys,2000,4.528
mys,2001,4.511
mys,2002,4.501
mys,2003,4.499
mys,2004,4.505
mys,2005,4.52
mys,2006,4.541
mys,2007,4.565
mys,2008,4.591
mys,2009,4.619
mys,2010,4.649
mys,2011,4.683
mys,2012,4.722
mys,2013,4.767
mys,2014,4.818
mys,2015,4.877
mys,2016,4.942
mys,2017,5.014
mys,2018,5.09
mys,2019,5.17
mys,2020,5.254
nam,1960,18.925
nam,1961,18.362
nam,1962,17.819
nam,1963,17.3
nam,1964,16.809
nam,1965,16.352
nam,1966,15.932
nam,1967,15.546
nam,1968,15.191
nam,1969,14.859
nam,1970,14.537
nam,1971,14.213
nam,1972,13.876
nam,1973,13.523
nam,1974,13.156
nam,1975,12.786
nam,1976,12.431
nam,1977,12.106
nam,1978,11.817
nam,1979,11.564
nam,1980,11.333
nam,1981,11.102
nam,1982,10.853
nam,1983,10.576
nam,1984,10.272
nam,1985,9.943
nam,1986,9.598
nam,1987,9.259
nam,1988,8.954
nam,1989,8.705
nam,1990,8.546
nam,1991,8.507
nam,1992,8.597
nam,1993,8.816
nam,1994,9.156
nam,1995,9.614
nam,1996,10.175
nam,1997,10.806
nam,1998,11.461
nam,1999,12.102
nam,2000,12.685
nam,2001,13.18
nam,2002,13.566
nam,2003,13.826
nam,2004,13.943
nam,2005,13.89
nam,2006,13.647
nam,2007,13.234
nam,2008,12.687
nam,2009,12.039
nam,2010,11.342
nam,2011,10.652
nam,2012,10.012
nam,2013,9.458
nam,2014,9.009
nam,2015,8.669
nam,2016,8.423
nam,2017,8.23
nam,2018,8.057
nam,2019,7.894
nam,2020,7.732
ncl,1960,10.1
ncl,1961,9.3
ncl,1962,8.5
ncl,1963,8.6
ncl,1964,8.6
ncl,1965,8.7
ncl,1966,9.45
ncl,1967,10.2
ncl,1968,9.9
ncl,1969,9.6
ncl,1970,9.3
ncl,1971,9.4
ncl,1972,7.8
ncl,1973,7.8
ncl,1974,7.9
ncl,1975,7
ncl,1976,7.8
ncl,1977,6.7
ncl,1978,6.6
ncl,1979,6.9
ncl,1980,7.2
ncl,1981,6.4
ncl,1982,6.3
ncl,1983,5.7
ncl,1984,6
ncl,1985,5.8
ncl,1986,5.7
ncl,1987,5.7
ncl,1988,5.9
ncl,1989,5.9
ncl,1990,5.4
ncl,1991,5.6
ncl,1992,5.2
ncl,1993,5.2
ncl,1994,5.6
ncl,1995,5.3
ncl,1996,5.2
ncl,1997,5
ncl,1998,4.8
ncl,1999,5.2
ncl,2000,5.1
ncl,2001,5.2
ncl,2002,5.1
ncl,2003,5
ncl,2004,4.9
ncl,2005,4.9
ncl,2006,4.7
ncl,2007,5
ncl,2008,4.8
ncl,2009,5.1
ncl,2010,4.8
ncl,2011,5.2
ncl,2012,5.1
ncl,2013,5.2
ncl,2014,5.2
ncl,2015,5.4
ncl,2016,5.7
ncl,2017,5.5
ncl,2018,5.8
ncl,2019,5.8
ncl,2020,5.921
ner,1960,28.885
ner,1961,28.881
ner,1962,28.876
ner,1963,28.868
ner,1964,28.853
ner,1965,28.827
ner,1966,28.788
ner,1967,28.732
ner,1968,28.657
ner,1969,28.561
ner,1970,28.442
ner,1971,28.304
ner,1972,28.147
ner,1973,27.972
ner,1974,27.779
ner,1975,27.563
ner,1976,27.315
ner,1977,27.035
ner,1978,26.725
ner,1979,26.391
ner,1980,26.05
ner,1981,25.718
ner,1982,25.409
ner,1983,25.125
ner,1984,24.865
ner,1985,24.617
ner,1986,24.365
ner,1987,24.087
ner,1988,23.768
ner,1989,23.397
ner,1990,22.97
ner,1991,22.485
ner,1992,21.953
ner,1993,21.387
ner,1994,20.795
ner,1995,20.189
ner,1996,19.581
ner,1997,18.977
ner,1998,18.384
ner,1999,17.804
ner,2000,17.234
ner,2001,16.666
ner,2002,16.091
ner,2003,15.503
ner,2004,14.904
ner,2005,14.296
ner,2006,13.683
ner,2007,13.073
ner,2008,12.477
ner,2009,11.901
ner,2010,11.353
ner,2011,10.838
ner,2012,10.359
ner,2013,9.916
ner,2014,9.511
ner,2015,9.145
ner,2016,8.82
ner,2017,8.529
ner,2018,8.268
ner,2019,8.033
ner,2020,7.817
nga,1960,26.381
nga,1961,25.941
nga,1962,25.519
nga,1963,25.119
nga,1964,24.742
nga,1965,24.388
nga,1966,24.055
nga,1967,23.737
nga,1968,23.427
nga,1969,23.12
nga,1970,22.81
nga,1971,22.491
nga,1972,22.163
nga,1973,21.826
nga,1974,21.48
nga,1975,21.127
nga,1976,20.766
nga,1977,20.404
nga,1978,20.05
nga,1979,19.713
nga,1980,19.408
nga,1981,19.149
nga,1982,18.943
nga,1983,18.79
nga,1984,18.689
nga,1985,18.633
nga,1986,18.61
nga,1987,18.605
nga,1988,18.603
nga,1989,18.596
nga,1990,18.579
nga,1991,18.553
nga,1992,18.524
nga,1993,18.492
nga,1994,18.454
nga,1995,18.406
nga,1996,18.348
nga,1997,18.276
nga,1998,18.182
nga,1999,18.059
nga,2000,17.895
nga,2001,17.675
nga,2002,17.397
nga,2003,17.063
nga,2004,16.682
nga,2005,16.267
nga,2006,15.836
nga,2007,15.409
nga,2008,15.002
nga,2009,14.622
nga,2010,14.27
nga,2011,13.942
nga,2012,13.623
nga,2013,13.307
nga,2014,12.994
nga,2015,12.686
nga,2016,12.39
nga,2017,12.114
nga,2018,11.86
nga,2019,11.63
nga,2020,11.422
nic,1960,18.737
nic,1961,18.096
nic,1962,17.463
nic,1963,16.848
nic,1964,16.261
nic,1965,15.705
nic,1966,15.185
nic,1967,14.696
nic,1968,14.236
nic,1969,13.806
nic,1970,13.409
nic,1971,13.047
nic,1972,12.72
nic,1973,12.423
nic,1974,12.153
nic,1975,11.904
nic,1976,11.675
nic,1977,11.457
nic,1978,11.244
nic,1979,11.027
nic,1980,10.797
nic,1981,10.546
nic,1982,10.271
nic,1983,9.972
nic,1984,9.648
nic,1985,9.297
nic,1986,8.921
nic,1987,8.526
nic,1988,8.123
nic,1989,7.722
nic,1990,7.337
nic,1991,6.981
nic,1992,6.66
nic,1993,6.381
nic,1994,6.145
nic,1995,5.95
nic,1996,5.791
nic,1997,5.657
nic,1998,5.538
nic,1999,5.431
nic,2000,5.335
nic,2001,5.254
nic,2002,5.19
nic,2003,5.146
nic,2004,5.118
nic,2005,5.102
nic,2006,5.094
nic,2007,5.089
nic,2008,5.083
nic,2009,5.075
nic,2010,5.063
nic,2011,5.05
nic,2012,5.038
nic,2013,5.031
nic,2014,5.029
nic,2015,5.032
nic,2016,5.039
nic,2017,5.049
nic,2018,5.061
nic,2019,5.075
nic,2020,5.091
nld,1960,7.6
nld,1961,7.6
nld,1962,7.9
nld,1963,8
nld,1964,7.7
nld,1965,8
nld,1966,8.1
nld,1967,7.9
nld,1968,8.2
nld,1969,8.4
